date,Bonds,Precious Metals,Private Credit,Public Equities,Reinsurance,Digital Assets,Private Equity & Venture,Equity Indices,Equity ETFs,Real Estate,Carbon Credits,Oil,Industrial Metals,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Mixed Public Markets
2025-08-16,6557041047.0,2197651428.0,117459970.0,14169569.065061186,1039351.0,154018090.4715262,158475792.04211608,14371159.0,17174.202733485195,210651595.0,5157446.0,,39.0,,,,248.0,
2025-08-17,6559931973.0,2195241012.0,118743619.0,14073435.430105507,1075442.0,154486571.1594533,158344954.00308168,14303320.0,17179.464692482914,190209953.0,5252313.0,,39.0,,,,248.0,
2025-08-18,6560889244.625,2191926022.0,118739890.0,14073562.79514983,1066627.0,154102712.8473804,158214115.96404728,14303320.0,17184.72665148064,174454312.0,5178913.0,,39.0,,,,248.0,
2025-08-19,6633507733.25,2184670738.0,118781319.0,14106342.16019415,1075442.0,154825888.53530753,158083277.92501286,14297230.0,17237.988610478358,204576790.0,5143132.0,,39.0,,,,248.0,
2025-08-20,6638108462.875,2174996867.0,118830904.0,15475338.025238471,1120356.0,153839907.22323462,157952439.8859784,14269919.0,16764.250569476084,177522941.0,5383774.0,,39.0,,,,248.0,
2025-08-21,6836451055.5,2192191167.0,118898849.0,15012504.090282796,1121744.0,155298344.91116172,157821601.846944,14181989.0,17576.512528473802,171839374.0,5515188.0,,39.0,,,,248.0,
2025-08-22,6719943010.125,2186069995.0,118667248.0,15036153.65532712,1132029.0,155084928.59908885,157690763.8079096,14179381.0,16791.774487471528,148786055.0,5476538.0,,39.0,,,,248.0,
2025-08-23,6769940302.75,2211717551.0,118809541.0,15255766.970371442,1142241.0,161481752.28701594,157559925.76887518,14101545.0,16746.036446469247,121671007.0,6162295.0,,39.0,,,,248.0,
2025-08-24,6767070322.375,2208956138.0,118762219.0,15554753.285415765,1135877.0,161578932.97494304,157429087.7298408,14358177.0,16751.298405466972,132526889.0,6210550.0,,39.0,,,,248.0,
2025-08-25,6768139913.0,2203972935.0,1050805752.0,15559560.600460086,1205007.0,161454453.66287017,157298249.69080636,14358177.0,16756.56036446469,126573786.0,6214634.0,,39.0,,,,248.0,
2025-08-26,6771416795.0,2189355407.0,1040668323.0,15732121.915504407,1217598.0,161831557.35079727,157167411.65177193,14358185.0,16761.822323462417,129500585.0,6097687.0,,39.0,,,,248.0,
2025-08-27,6769189883.0,2213987160.0,1058344736.0,15524473.48054873,1219388.0,161839259.03872436,157036573.61273754,14253417.0,17388.084282460135,117861540.0,6108147.0,,39.0,,,,248.0,
2025-08-28,6772322624.0,2218307880.0,1080232763.0,15617000.045593051,1220710.0,177162585.7266515,156905735.57370314,14340345.0,15820.34624145786,129199128.0,6049946.0,,39.0,,,,186.0,
2025-08-29,6752015829.5,2238248599.0,1090551844.0,15559370.610637376,1210866.0,176812512.4145786,156774897.53466868,14377988.0,15777.60820045558,119660163.0,6093900.0,,39.0,,,,186.0,
2025-08-30,6742212775.0,2262426454.0,1089513319.0,15325986.775681697,1230756.0,180337734.10250568,156644059.4956343,14404131.0,15329.870159453303,105227053.0,5836091.0,,39.0,,,,186.0,
2025-08-31,6738238475.0,2270881510.0,1093539885.0,15264379.94072602,1220831.0,180345946.7904328,156513221.4565999,14312226.0,15335.132118451023,108602500.0,5840590.0,,39.0,,,,186.0,
2025-09-01,6737427598.5,2269702750.0,1097650017.0,15259405.105770344,1239786.0,180350536.4783599,156382383.41756546,14316626.0,15340.394077448747,115785728.0,5732073.0,,39.0,,,,186.0,
2025-09-02,6809569567.0,2291348123.0,1107345296.0,15539639.404148,1239786.0,180365599.166287,156251545.37853107,14343291.0,15345.65603644647,112964599.0,5697006.0,,39.0,,,,186.0,
2025-09-03,6648402777.0,2324081523.0,1110071676.0,15619000.702525651,1239786.0,181810652.85421413,156120707.33949667,14343813.0,13634.917995444192,116340399.0,5728691.0,,39.0,,,,186.0,
2025-09-04,6443266804.0,2351078217.0,1154082681.0,103095886.40090331,1239786.0,185729080.54214123,155989869.30046222,27291311.0,3182952.1799544417,107627377.0,5908571.0,,39.0,,,,186.0,
2025-09-05,6502963349.0,2345298206.0,1219924994.0,103795718.49928096,1239786.0,193212001.2300684,155859031.26142785,27332553.0,3216554.4419134394,107138114.0,5952226.0,,39.0,,,,186.0,
2025-09-06,6469062048.0,2380694107.0,1236465654.0,104005308.59765863,1289792.0,195514919.91799545,155728193.22239342,27463274.0,3206459.7038724376,100844155.0,5921145.0,,39.0,,,,186.0,
2025-09-07,6476262977.0,2391402503.0,1241753381.0,104406328.69603626,1289792.0,195522705.6059225,155597355.18335903,27494578.0,3203364.965831436,100315136.0,5885283.0,,39.0,,,,186.0,
2025-09-08,6475339666.0,2384807029.0,1243635418.0,104774345.79441392,1289792.0,195527464.29384965,155466517.1443246,27516600.0,3210870.227790433,100870837.0,5917174.0,,39.0,,,,186.0,
2025-09-09,6426669402.0,2414618599.0,1244759224.0,105609271.8927916,1290549.0,199598654.9817768,155335679.1052902,27646251.0,3218489.4897494307,100433240.0,5921539.0,,39.0,,,,184.13333333333333,
2025-09-10,6458937074.0,2411765663.0,1246425479.0,103584197.6578359,1290549.0,199329324.0030372,155204841.06625578,27727674.6,3217553.1517084283,99679331.0,5860264.0,,36.4,,,,171.73333333333335,
2025-09-11,6436064701.0,2418944668.0,1251132873.0,104873849.42288025,1280141.0,199545441.0242976,155074003.02722135,27895631.2,3223956.813667426,101350744.0,5270862.0,,33.8,,,,159.33333333333334,
2025-09-12,6480067596.5,2411401620.0,1292456302.0,105626398.18792456,1290549.0,201770523.0455581,154943164.98818696,27995863.8,3253960.475626424,100312639.0,5003830.0,,31.2,,,,146.93333333333334,
2025-09-13,6523985100.0,2419618635.0,1312276320.0,110868651.95296888,1303490.0,194110851.0668185,154812326.94915256,28118067.4,3250564.1375854216,107480324.0,4979179.0,,28.6,,,,134.53333333333333,
2025-09-14,6522691472.0,2414150908.0,1321206353.0,111038321.7180132,1293062.0,194114553.0880789,154681488.91011816,28121749.0,3250367.799544419,100330734.0,5012012.0,,26.0,,,,122.13333333333334,
2025-09-15,6520393370.0,2414813258.0,1337115312.0,111485863.48305751,1293062.0,194118501.10933945,154550650.8710837,28187912.6,3249871.4615034168,102011809.0,5054478.0,,23.4,,,,109.73333333333332,
2025-09-16,6491433537.666666,2456466688.0,1354119530.0,188734334.24810183,1303490.0,193508729.13059983,154419812.83204934,75329650.2,42712661.12346241,99171285.0,5236159.0,,20.8,,,,97.33333333333331,
2025-09-17,6595956733.333334,2468013904.0,1353198532.0,195273722.87981284,1301558.0,186288142.15186027,154288974.7930149,79006602.8,45322676.785421416,98988579.0,5070745.0,,18.2,,,,84.93333333333334,
2025-09-18,6586334569.0,2446037300.0,1367190859.0,203262484.5115238,1295988.0,188774816.1731208,154158136.75398052,82369561.4,48743875.447380416,116788396.0,5103554.0,,15.6,,,,72.53333333333333,
2025-09-19,6325489423.0,2434751298.0,1380105255.0,209661550.1432348,1306571.0,190096480.1943812,154027298.71494606,86854960.0,51496028.10933941,97249643.0,5149359.0,,13.0,,,,60.13333333333334,
2025-09-20,6333012390.0,2462201069.0,1392004927.0,214557244.7749458,1316550.0,200254610.2156416,153896460.67591166,88630378.6,54326966.7712984,93834574.0,5377877.0,,10.400000000000002,,,,47.73333333333333,
2025-09-21,6329903755.0,2462124919.0,1399813884.0,214352311.4066568,1305933.0,200260174.2369021,153765622.63687727,88638172.2,54326170.4332574,91209161.0,5693889.0,,7.799999999999997,,,,35.33333333333333,
2025-09-22,6328000711.0,2465792529.0,1406503429.0,214600555.0383677,1316576.0,200263953.2581625,153634784.59784284,88688566.8,54419028.09521641,87764635.0,5687217.0,,5.199999999999996,,,,22.93333333333333,
2025-09-23,6329276724.0,2516240131.0,1400496851.0,219401710.6700788,1316576.0,207507240.2794229,153503946.55880845,91771216.4,56552821.7571754,83919873.0,5715155.0,,2.6000000000000014,,,,10.533333333333331,
2025-09-24,6386542236.0,2524624377.0,1397507684.0,222357199.30178976,1316886.0,217723788.3006833,153373108.51977402,93512228.0,58187418.41913439,77681571.0,5718220.0,,,,,,,
2025-09-25,6661139375.0,2515867037.0,1405059694.0,223697218.8668341,1316986.0,216128299.98861048,153242270.48073962,94420503.0,59189157.6810934,78077413.0,5788708.0,,,,,,,
2025-09-26,6705080159.0,2509890347.0,1411562218.0,223521116.4318784,1329077.0,212784865.6765376,153111432.44170517,95491215.0,59862318.9430524,73895271.0,6092405.0,,,,,,,
2025-09-27,6700599305.0,2524404251.0,1406288836.0,226519335.9969228,1329141.0,183827688.3644647,152980594.40267077,96917528.0,61103670.20501139,85204312.0,6129855.0,,,,,,,
2025-09-28,6702263294.0,2532386104.0,1398105439.0,226680318.56196705,1318533.0,183827203.0523918,152849756.36363634,96956869.0,61103175.466970384,70645386.0,6334614.0,,,,,,,
2025-09-29,6708605705.666666,2534322396.0,1899153606.0,232078638.1270114,1343699.0,183829676.7403189,152718918.32460195,96969012.0,61101380.728929386,69276022.0,6305746.0,,,,,,,
2025-09-30,7355096270.333334,2580197548.0,1910599184.0,233459462.6920557,1347836.0,182835156.428246,152588080.28556758,97646828.0,61764715.99088839,65704364.0,7328680.0,,,,,,,
2025-10-01,7629491862.0,2603730254.0,1908373556.0,243103841.2571,1347861.0,181716470.11617312,152457242.2465331,97827298.0,62005767.25284738,68405172.0,7388266.0,,,,,,,
2025-10-02,7703142269.0,2615866613.0,1913570862.0,246733859.8221444,1347861.0,182314960.80410025,152326404.20749873,98258851.0,62433360.514806375,70279786.0,7171289.0,,,,,,,
2025-10-03,7872756773.0,2617195022.0,1927982057.0,246986049.38718864,1353965.0,183795457.4920273,152195566.16846433,98655347.0,62594495.77676538,70341268.0,7147861.0,,,,,,,
2025-10-04,7930811248.0,2627097975.0,2063500059.0,247461143.952233,1352272.0,179372859.17995444,152064728.1294299,98614970.0,63163490.03872438,73944215.0,7194475.0,,,,,,,
2025-10-05,7934270418.0,2633123590.0,2187253627.0,247934107.5172773,1353411.0,179380410.86788154,151933890.09039548,98638677.0,63162813.30068337,83839102.0,7123978.0,,,,,,,
2025-10-06,7929625108.0,2645976941.0,2203986954.0,248531325.0823216,1372349.0,179385319.55580866,151803052.05136105,98804937.0,62782423.562642366,103870978.0,7277335.0,,,,,,,
2025-10-07,8144356419.0,2699415144.0,2218330846.0,249945805.647366,1371697.0,187295858.24373576,151672214.01232663,98676668.0,62932628.82460137,145296493.0,7393846.0,,,,,,,
2025-10-08,8162152411.0,2716509515.0,2244171749.0,252592564.71241027,1386539.0,201832876.9316629,151541375.97329223,98750373.0,62553644.08656037,129015580.0,7250513.0,,,,,,,
2025-10-09,8155929809.5,2736660375.0,2261498543.0,256728247.77745456,1383134.0,207657666.61959,151410537.93425786,99333196.0,62930126.34851936,173776585.0,7201379.0,,,,,,,
2025-10-10,8174565210.0,2716938692.0,2312171023.0,254701073.34249893,1426944.0,207492502.30751708,151279699.8952234,100695744.0,62572046.61047836,167044779.0,7180389.0,,,,,,,
2025-10-11,8158876641.0,2740008494.0,2319137207.0,247540953.90754324,1465778.0,236245466.9954441,151148861.856189,98778467.0,61225709.87243736,106179742.0,7318545.0,,,,,,,
2025-10-12,8126307062.0,2740618680.0,2242135307.0,247988882.4725876,1487637.0,236244934.6833713,151018023.81715462,98622377.0,61224593.13439636,87967448.0,7273673.0,,,,,,,
2025-10-13,8130770930.0,2766816553.0,2242251618.0,251940902.03763187,1579950.0,231137674.3712984,150887185.77812016,99450260.0,61210311.39635535,101444732.0,7664822.0,,,,,,,
2025-10-14,8117876851.0,2840051990.0,2268010451.0,254161541.6026762,1629049.0,219164624.0592255,150756347.7390858,100363818.0,62046318.65831435,89310946.0,9460142.0,,,,,,,
2025-10-15,8120905974.0,2872220174.0,2273172268.0,254274160.16772053,1624069.0,193172045.74715263,150625509.70005134,100420661.0,61889010.92027335,69775718.0,9040977.0,,,,,,,
2025-10-16,8115728007.0,2911410635.0,2298404015.0,254165559.73276487,1702518.0,203793247.4350797,150494671.66101697,100776910.0,62278930.18223235,76693948.0,8427291.0,,,,,,,
2025-10-17,8143116931.0,3055865211.0,2336551880.0,252697857.29780915,1710529.0,218429753.1230068,150363833.6219825,98892794.0,62180292.444191344,69377588.0,8103012.0,,,,,,,
2025-10-18,8202882696.0,3585297546.0,2332774909.0,254526183.8628535,1752744.0,215172006.81093395,150232995.58294812,98419293.0,62652547.70615034,73911641.0,7884432.0,,,,,,,
2025-10-19,8163602983.0,3589835809.0,2352032324.0,254618962.4278978,1821328.0,215198820.49886104,150102157.5439137,98401841.0,62650573.96810934,70380532.0,7930337.0,,,,,,,
2025-10-20,8164434572.0,3584078294.0,2386697898.0,256309119.9929421,1842666.0,215189988.1867881,149971319.5048793,98510177.0,62394730.23006834,70865855.0,8003196.0,,,,,,,
2025-10-21,7705262875.0,3721389821.0,2442885669.0,256967165.55798647,2041198.0,215641791.87471527,149840481.4658449,99550278.0,63102595.492027335,66910621.0,8004631.0,,,,,,,
2025-10-22,7809549887.0,3505889534.0,2513050255.0,257948178.1230308,2047236.0,277624894.5626424,149709643.42681044,100183207.0,62749998.75398633,63094997.0,7767154.0,,,,,,,
2025-10-23,7809321565.0,3499914826.0,2630102287.0,255703324.6880751,2052199.0,364427769.2505695,149578805.38777605,99799805.0,62483016.01594533,57920085.0,7123900.0,,,,,,,
2025-10-24,6775066483.0,3527192038.0,2751281351.0,259034721.5864528,2068894.0,359350233.9384966,149447967.34874162,100646667.0,63047868.27790433,78081632.0,7234942.0,,,,,,,
2025-10-25,6883030754.0,3513547949.0,2757002061.0,260182680.9848304,2069205.0,377776350.6264237,149317129.30970725,101363175.0,63211957.539863326,76126466.0,7117204.0,,,,,,,
2025-10-26,6884001563.0,3514019117.0,2755098059.0,260806545.3832081,2077488.0,377781974.3143508,149186291.2706728,101493113.0,63206544.80182232,70631788.0,6715993.0,,,,,,,
2025-10-27,6883244344.0,3465363969.0,2752825324.0,262880356.9482524,2080674.0,375986909.0022779,149055453.23163843,102199504.0,63598995.06378132,72015167.0,6887890.0,,,,,,,
2025-10-28,6898339627.0,3413685432.0,2768511594.0,264062290.51329672,2098280.0,376769188.690205,148924615.19260398,102891692.0,63887993.32574032,74149107.0,6819221.0,,,,,,,
2025-10-29,6977751391.0,3384880764.0,2993129120.0,251958046.07834104,2107158.0,348004304.3781321,148793777.1535696,103215091.0,64000383.58769932,70449806.0,5580489.0,,,,,,,
2025-10-30,6985117674.0,3453568466.0,3110516946.0,250290623.6433853,2137209.0,351475654.06605923,148662939.11453518,103669442.0,63933575.84965831,71270183.0,5561506.0,,,,,,,
2025-10-31,6987466105.0,3532400855.0,3106514756.0,250010373.2084297,2131796.0,354895210.7539864,148532101.07550076,103207772.0,63663524.11161731,64467409.0,5502311.0,,,,,,,
2025-11-01,6988286490.0,3502126360.0,3092881137.0,250382095.773474,2139083.0,355673568.9419134,148401263.03646636,103074234.0,63478696.37357631,65198740.0,7744812.0,,,,,,,
2025-11-02,6947132652.0,3498181071.0,3082873095.0,250717254.33851832,2145683.0,356455375.1298405,148270424.99743193,103172599.0,63478225.63553531,69155188.0,7730737.0,,,,,,,
2025-11-03,6985007124.0,3475355744.0,3080152615.0,250087949.90356264,2150759.0,356458297.8177677,148139586.95839754,103019540.0,63484164.8974943,64178385.0,7489462.0,,,,,,,
2025-11-04,6983158134.0,3496225801.0,3081768853.0,249526436.4686069,2180155.0,357145642.50569475,148008748.9193631,102788158.0,63538411.1594533,60815383.0,7225937.0,,,,,,,
2025-11-05,7015935871.0,3440221430.0,2918787120.0,245476111.0336513,2176748.0,383921621.1936219,147877910.8803287,101759747.0,62806805.421412304,53878644.0,6636877.0,,,,,,,
2025-11-06,6977383369.0,3478419382.0,2827078202.0,247318000.5986956,2131466.0,440302800.881549,147747072.84129432,103278075.0,63194269.6833713,56418517.0,6743741.0,,,,,,,
2025-11-07,6968894935.0,3481921563.0,2794109992.0,246508802.16373995,2141017.0,438431753.56947607,147616234.8022599,103357628.0,62659282.94533029,52941990.0,7037205.0,,,,,,,
2025-11-08,6930486195.0,3486928697.0,2770973551.0,245917806.72878423,2149412.0,453629122.2574032,147485396.7632255,103350577.0,62857145.20728929,53900780.0,7023411.0,,,,,,,
2025-11-09,6923071866.0,3486100006.0,2763324827.0,246461646.2938286,2156260.0,453634807.9453303,147354558.72419104,103452882.0,62830751.469248295,52491443.0,6935923.0,,,,,,,
2025-11-10,6922111393.0,3500093399.0,2752297348.0,246888420.8588729,2169815.0,453640454.6332574,147223720.68515667,103600563.0,62830748.73120729,52465318.0,6864205.0,,,,,,,
2025-11-11,6325725856.0,3596599011.0,2788831246.0,249314723.42391723,2183440.0,453839163.3211845,147092882.64612228,105112409.0,63555756.99316628,59198843.0,6507112.0,,,,,,,
2025-11-12,6353609247.0,3615608391.0,2819656705.0,249348812.98896155,2192788.0,449312467.0091117,146962044.60708785,105179708.0,63613862.25512528,52992715.0,6218516.0,,,,,,,
2025-11-13,6370580081.0,3653627162.0,2877605660.0,248076432.5540059,2318600.0,453277968.6970387,146831206.5680534,104011455.0,63648855.517084286,53614377.0,6348813.0,,,,,,,
2025-11-14,6423594004.0,3651857610.0,2875902633.0,245873306.1190502,2295446.0,456313560.3849658,146700368.52901903,103517508.0,63518756.77904328,52823219.0,6218989.0,,,,,,,
2025-11-15,6429340022.0,3557910572.0,2859711472.0,245402882.6840945,2304032.0,458812492.07289296,146569530.4899846,103859245.0,64478841.04100227,50890094.0,6155592.0,,,,,,,
2025-11-16,6427842944.0,3569149423.0,2855428287.0,245516254.24913883,2310227.0,458818179.76082,146438692.4509502,103959149.0,64358852.30296128,48227840.0,6107069.0,,,,,,,
2025-11-17,6459004415.0,3566479973.0,2820800181.0,237941955.81418315,2300230.0,458823875.4487472,146307854.4119158,93711886.0,37833793.56492028,48674592.0,5984139.0,,,,,,,
2025-11-18,6374771564.6,3510661179.0,2568129840.5333333,237228293.3792275,2302038.0,461117503.1366743,146177016.37288132,92918851.0,38265749.82687927,55953025.0,5786795.0,,,,,,,
2025-11-19,6359253308.2,3544257680.0,2670042049.0666666,248764564.9442718,2303181.0,461830851.82460135,146046178.33384696,92682118.0,38009061.08883826,52408808.0,5863443.0,,,,,,,
2025-11-20,6427926889.8,3577325559.0,2804574678.6,293551301.5093161,2299544.0,463286300.5125285,145915340.29481253,102355344.0,63962688.35079727,54058038.0,5878323.0,,,,,,,
2025-11-21,6421738916.4,3557452344.0,2780455222.133333,288503544.07436043,2279694.0,465160956.2004556,145787286.25577813,100147415.0,62840994.61275627,50260545.0,5879006.0,,,,,,,
2025-11-22,6398622237.0,3553096427.0,2417128571.6666665,291090156.8894048,2283752.0,434738166.8883827,145653878.2167437,100997044.0,63150274.87471526,47806052.0,5637866.0,,,,,,,
2025-11-23,6386725394.6,3548635994.0,2323903584.2,291628492.7044491,2322663.0,434775776.5763098,145523040.17770928,101204654.0,63112951.136674255,52109409.0,5781774.0,,,,,,,
2025-11-24,6385770136.2,3556024259.5,2310520177.7333336,292744028.5194934,2338723.0,434785973.2642369,145392204.6386749,101364939.0,63098716.39863326,50144587.0,5808534.0,,,,,,,
2025-11-25,6342990060.8,3615468604.0,2376539338.2666664,299663675.33453774,2360488.0,420811099.952164,145261369.09964046,101101166.0,63618713.66059226,51531339.0,5793664.0,,,,,,,
2025-11-26,6430122317.4,3612000859.5,2522640504.8,303215799.8995821,2474741.0,410244550.6400911,145130533.56060606,102632186.0,64300462.92255125,51329613.0,5827334.0,,,,,,,
2025-11-27,6521707481.0,3641262336.0,2523028999.333333,308061152.79795974,48361599.0,410249734.3280183,144999698.02157167,104133689.0,64564900.184510246,53053165.0,5682177.0,,,,,,,
2025-11-28,6459504259.6,3640144049.6666665,2594981697.866667,308584484.6963374,2730096.0,409629297.0159453,144868863.64920393,104714188.0,64492573.44646925,57280611.0,5722681.0,,,,,,,
2025-11-29,6464459636.2,3697369072.3333335,2625800032.4,311973526.594715,2735164.0,411277336.7038725,144738029.27683616,106171871.0,64944291.70842825,56434494.0,5770407.0,,,,,,,
2025-11-30,6518518334.8,3702676752.0,2630425572.9333334,312184550.49309266,2770416.0,411334300.3917996,144607194.9044684,106159284.0,64944308.97038724,60726276.0,5758287.0,,,,,,,
2025-12-01,6517033529.4,3702125242.0,2631221706.4666667,311467340.3914704,2738586.0,411341108.0797266,144476357.865434,104999724.0,64955743.23234624,63787043.0,5696337.0,,,,,,,
2025-12-02,6561323366.0,3717011881.3333335,2743591778.0,319171993.789848,2725717.0,300836775.76765376,144345517.82639956,104755109.0,64750263.49430524,61307710.0,5750226.0,,,,,,,50.0
2025-12-03,6566536243.0,3706049904.6666665,2764846610.0,324862663.8548923,2757006.0,290929559.4555809,144214676.78736523,106126832.0,64979789.75626424,59228719.0,5703226.0,,,,,,,50.0
2025-12-04,6293031985.0,3709294854.0,2903173317.0,328170388.91993666,2753336.0,230548734.143508,144083844.74833074,106659009.0,65062746.01822323,57314810.0,5791667.0,,,,,,,50.0
2025-12-05,6412798677.0,3714705278.3333335,2952832163.0,330899893.484981,2744541.0,233049621.83143508,143953002.70929635,105915987.0,65095757.28018223,50731634.0,5868513.0,,,,,,,50.0
2025-12-06,6419577932.0,3716523467.6666665,3050815458.0,331622250.0500253,2763745.0,239659669.5193621,143822166.67026195,106069033.0,65426553.54214123,51777143.0,5756984.0,,,,,,,50.0
2025-12-07,6442898036.0,3718618328.0,3055252643.0,332426106.6150696,2924373.0,412670480.2072893,143691328.63122755,106224848.0,65424687.30410023,51557922.0,5871319.0,,,,,,,50.0
2025-12-08,6444130846.0,3719033761.5,3054777988.0,332193354.680114,2932050.0,413226181.8952164,143560490.59219313,105525657.0,65422821.06605922,51026511.0,5891293.0,,,,,,,50.0
2025-12-09,6386320554.0,3711580325.0,3021326968.0,333848142.24515826,2941373.0,410370254.5831435,143429653.5531587,105815231.0,65212393.32801822,50519434.0,5861397.0,,,,,,,50.0
2025-12-10,6116003223.0,3725669330.0,3111040702.0,334130484.81020254,2904900.0,421082065.2710706,143298816.5141243,105712193.0,66252577.58997722,49647001.0,5520141.0,,,,,,,50.0
2025-12-11,6137374398.0,3746919916.8,3108325537.0,337392050.57524693,2913469.0,435390238.9589977,143167979.47508985,106114067.0,66285362.85193622,49059244.0,5377451.0,,,,,,,50.0
2025-12-12,6198188177.0,3781248539.6,3085367445.0,339894516.3402912,2944381.0,432853299.64692485,143037146.43605548,106565705.0,65517457.113895215,46474942.0,5473273.0,,,,,,,50.0
2025-12-13,6188900738.0,3809964595.4,3127885898.0,344289728.3553356,2945266.0,435919626.334852,142906070.39702103,106253297.0,65353339.37585421,49431474.0,5451671.0,,,,,,,50.0
2025-12-14,6188612333.0,3807833035.2,3141342541.0,344578589.0370465,2948757.0,437093562.0227791,142775232.35798666,106056235.0,65344919.63781321,51877254.0,5455052.0,,,,,,,50.0
2025-12-15,6191637367.0,3801435329.1666665,3148121067.0,344874093.7187575,2961817.0,436893375.7107061,142644394.48561892,105582305.0,65333876.39977221,51044462.0,5507310.0,,,,,,,50.0
2025-12-16,6214978999.0,3816839409.3333335,3154054818.0,336093666.20046854,3017167.0,439053152.3986333,142513556.61325115,104867850.0,65293238.161731206,48677547.0,5274072.0,,,,,,,50.0
2025-12-17,6052861566.0,3827646828.5,3202470216.0,342924580.2655129,3091664.0,433169748.0865604,142382718.7408834,104546106.5,64076483.4236902,47613529.0,5836331.0,,,,,,,50.0
2025-12-18,6098041312.0,3866440832.1666665,3202886795.0,346273719.49722385,3112636.0,432753217.7744875,142251880.86851567,104191641.16666669,63494595.6856492,57221429.0,5748362.0,,,,,,,50.0
2025-12-19,6030060243.0,3877659266.8333335,3139033256.0,347133922.7289348,3084838.0,431508658.46241456,142121042.9961479,104940383.33333331,63688359.9476082,49710143.0,5717295.0,,,,,,,50.0
2025-12-20,6044384605.0,3876158297.5,3137675574.0,351569354.5061004,3133724.0,437398875.1503417,141990205.12378016,106535969.83333331,64576323.2095672,56586989.0,5822704.0,,,,,,,50.0
2025-12-21,6045076570.0,3887404518.0,3122903824.0,352033960.7832659,3290060.0,437148570.8382688,141859367.08474576,106768941.33333334,64225006.47152619,62761062.0,5789856.0,,,,,,,50.0
2025-12-22,6044624870.0,3891588527.5,3111314852.0,352698937.0604314,3284703.0,437451276.5261959,141728528.04571134,106894195.83333331,64109483.73348519,57505697.0,5705271.0,,,,,,,50.0
2025-12-23,6038181370.0,3995311623.0,3076204393.0,358072480.67093027,3327673.0,440126933.214123,141597691.00667694,107872292.0,64015114.99544419,55746486.0,5783396.0,,,,,,,50.0
2025-12-24,6117286572.0,4075869635.0,2878362317.0,359681792.1147625,3577345.0,440320472.9020501,141466852.96764252,108492950.0,64275546.25740319,51121198.0,5709300.0,,,,,,,50.0
2025-12-25,6121387204.0,4061024623.0,2678500614.0,355793054.5585947,3581063.0,449890025.5899772,141336014.9286081,108959303.0,64384845.51936219,55115713.0,5566643.0,,,,,,,50.0
2025-12-26,6113365755.0,4075122982.0,2660681178.0,355846594.90242684,3604944.0,448695725.27790433,141205184.8895737,108578541.0,64396540.78132118,55117779.0,5555508.0,,,,,,,50.0
2025-12-27,6099482805.0,4106700498.0,2534100417.0,355644456.93673533,3620490.0,451354929.96583146,141074354.8505393,108892601.0,64668891.04328018,51099317.0,5556859.0,,,,,,,50.0
2025-12-28,6104013914.0,4123389331.0,2532639553.0,356195573.9710437,3608884.0,451381293.6537585,140943516.8115049,108960786.0,64686089.30523918,50148984.0,5569499.0,,,,,,,50.0
2025-12-29,6103677699.5,4094621328.5,2551955338.0,355806523.005352,3653865.0,451620173.34168565,140812673.27247047,107761823.0,64659136.56719818,49822633.0,5571034.0,,,,,,,50.0
2025-12-30,6094655615.8,3948951828.0,2604684543.0,354828640.24117565,3736563.0,455329121.0296128,140681829.73343608,107884267.0,64337771.82915717,49296285.0,5158986.0,,4937.666666666667,,277.0,,,
2025-12-31,6090657506.333333,3960268152.75,2585178883.0,354727713.6817611,3813583.0,449709930.7175399,140550992.44440165,107281136.0,64270974.55778284,49626933.0,5118329.0,,9875.333333333334,,554.0,,,
2026-01-01,6056255741.866667,3962399437.571429,2649438630.0,355584526.1128227,3824142.0,452140010.405467,140420155.15536723,107087975.5,64571190.2864085,48376601.0,5047101.0,,16736.076923076922,,850.2307692307693,,,
2026-01-02,6046615476.938461,3984522596.392857,2693532885.0,356382840.5082005,3860940.0,452586013.0933941,140289317.86633283,107342811.0,64490611.09836751,47825622.0,5160440.0,,23596.820512820515,,1146.4615384615386,,,
2026-01-03,6072471110.010256,3984285467.214286,2755070640.0,360391872.539942,3877662.0,459650304.7813212,140158480.57729843,108136585.0,65247081.410326496,49026474.0,5178153.0,,30457.5641025641,,1442.6923076923076,,,
2026-01-04,6059786816.082051,3988429410.619048,2781441061.0,361227964.5716836,3895222.0,460870488.4692483,140027642.87159735,108366950.0,65252685.7222855,48931594.0,5102575.0,,37318.307692307695,,1738.923076923077,,,
2026-01-05,6059276348.153847,4007065133.0238094,2800392789.0,362615062.6034254,3930548.0,490062105.1571754,139896805.16589627,107370445.0,65253687.53424449,48580587.0,5130044.0,,44179.05128205128,,2035.1538461538464,,,
2026-01-06,6066447591.225641,4085918314.428571,2880366695.0,368744078.63516647,4535845.0,492266990.8451025,139765967.46019518,108085584.0,65577169.34620349,49278067.0,5120433.0,,51039.79487179488,,2331.3846153846152,,,
2026-01-07,6055886780.197435,4140318561.0555553,2888549513.0,365410297.91690814,4737086.0,500940230.5330296,139635114.4211608,109588719.0,65795624.55816249,50238795.0,5156617.0,,57900.53846153846,,2627.6153846153848,,,
2026-01-08,6098492989.16923,4116086913.68254,2879379816.0,374160776.8653165,4800402.0,504385467.2209568,139504276.38212636,109960575.0,65938841.91297864,50258610.0,5151441.0,,64761.28205128205,,2923.846153846154,,,
