date,Taker Buy Ratio
2023-05-17,0.50034672
2023-05-18,0.49298412
2023-05-19,0.50421507
2023-05-20,0.5107138
2023-05-21,0.48103393
2023-05-22,0.51147128
2023-05-23,0.51796616
2023-05-24,0.47381554
2023-05-25,0.50432546
2023-05-26,0.51148853
2023-05-27,0.49587778
2023-05-28,0.52600214
2023-05-29,0.49794277
2023-05-30,0.49463352
2023-05-31,0.48370913
2023-06-01,0.49530845
2023-06-02,0.51094824
2023-06-03,0.48711727
2023-06-04,0.49458072
2023-06-05,0.47583487
2023-06-06,0.51803079
2023-06-07,0.48800131
2023-06-08,0.50407005
2023-06-09,0.49338333
2023-06-10,0.48174951
2023-06-11,0.49804068
2023-06-12,0.48987617
2023-06-13,0.50310195
2023-06-14,0.47172238
2023-06-15,0.49868606
2023-06-16,0.51650576
2023-06-17,0.50280672
2023-06-18,0.49044846
2023-06-19,0.50151367
2023-06-20,0.5136961
2023-06-21,0.50597082
2023-06-22,0.50026611
2023-06-23,0.49829448
2023-06-24,0.48792242
2023-06-25,0.50107712
2023-06-26,0.47947574
2023-06-27,0.51066963
2023-06-28,0.47093653
2023-06-29,0.50824113
2023-06-30,0.50523788
2023-07-01,0.50244789
2023-07-02,0.49463245
2023-07-03,0.5051349
2023-07-04,0.48733699
2023-07-05,0.48759258
2023-07-06,0.48487046
2023-07-07,0.48817816
2023-07-08,0.48491039
2023-07-09,0.49469496
2023-07-10,0.50864538
2023-07-11,0.49000579
2023-07-12,0.49814147
2023-07-13,0.52108475
2023-07-14,0.48795676
2023-07-15,0.48728547
2023-07-16,0.494244
2023-07-17,0.4898935
2023-07-18,0.48570068
2023-07-19,0.49642706
2023-07-20,0.49609925
2023-07-21,0.48761762
2023-07-22,0.46604401
2023-07-23,0.51287983
2023-07-24,0.47334112
2023-07-25,0.50360952
2023-07-26,0.5158741
2023-07-27,0.49309243
2023-07-28,0.50876107
2023-07-29,0.51520157
2023-07-30,0.48555417
2023-07-31,0.49222629
2023-08-01,0.49719598
2023-08-02,0.48137019
2023-08-03,0.49351756
2023-08-04,0.49938903
2023-08-05,0.50351889
2023-08-06,0.48823462
2023-08-07,0.49485136
2023-08-08,0.51588117
2023-08-09,0.50669309
2023-08-10,0.49158008
2023-08-11,0.4862874
2023-08-12,0.49879042
2023-08-13,0.49442577
2023-08-14,0.49650467
2023-08-15,0.45492131
2023-08-16,0.47795877
2023-08-17,0.46871225
2023-08-18,0.49371478
2023-08-19,0.48335831
2023-08-20,0.48720062
2023-08-21,0.48783947
2023-08-22,0.48645093
2023-08-23,0.51042145
2023-08-24,0.49855444
2023-08-25,0.50836847
2023-08-26,0.48454694
2023-08-27,0.51179616
2023-08-28,0.50327637
2023-08-29,0.51135335
2023-08-30,0.4978617
2023-08-31,0.48960775
2023-09-01,0.49172513
2023-09-02,0.49236269
2023-09-03,0.5086393
2023-09-04,0.49920166
2023-09-05,0.50046179
2023-09-06,0.50357456
2023-09-07,0.50823753
2023-09-08,0.49147608
2023-09-09,0.49582122
2023-09-10,0.48110824
2023-09-11,0.47809874
2023-09-12,0.51176263
2023-09-13,0.50866988
2023-09-14,0.51235999
2023-09-15,0.52158688
2023-09-16,0.48319515
2023-09-17,0.48375981
2023-09-18,0.50439571
2023-09-19,0.50022798
2023-09-20,0.48592007
2023-09-21,0.47120016
2023-09-22,0.4971856
2023-09-23,0.50095451
2023-09-24,0.49564658
2023-09-25,0.50796187
2023-09-26,0.50870896
2023-09-27,0.50679491
2023-09-28,0.52031024
2023-09-29,0.50405189
2023-09-30,0.50399603
2023-10-01,0.52605396
2023-10-02,0.48378366
2023-10-03,0.4991072
2023-10-04,0.49290997
2023-10-05,0.48327968
2023-10-06,0.51318282
2023-10-07,0.4955264
2023-10-08,0.50054823
2023-10-09,0.47555719
2023-10-10,0.49594428
2023-10-11,0.49928042
2023-10-12,0.47907618
2023-10-13,0.50497454
2023-10-14,0.51771544
2023-10-15,0.50915264
2023-10-16,0.51040077
2023-10-17,0.48505238
2023-10-18,0.50394497
2023-10-19,0.49986373
2023-10-20,0.52113714
2023-10-21,0.50483683
2023-10-22,0.51479682
2023-10-23,0.50998805
2023-10-24,0.49361421
2023-10-25,0.49541845
2023-10-26,0.4956081
2023-10-27,0.48729874
2023-10-28,0.49753293
2023-10-29,0.50421376
2023-10-30,0.49094762
2023-10-31,0.49130936
2023-11-01,0.49653252
2023-11-02,0.47893634
2023-11-03,0.49455333
2023-11-04,0.50256683
2023-11-05,0.50680918
2023-11-06,0.49278603
2023-11-07,0.48965655
2023-11-08,0.48980688
2023-11-09,0.51385583
2023-11-10,0.49293428
2023-11-11,0.48641084
2023-11-12,0.47931413
2023-11-13,0.48230144
2023-11-14,0.46724583
2023-11-15,0.50326342
2023-11-16,0.48287342
2023-11-17,0.48777456
2023-11-18,0.49256427
2023-11-19,0.51917611
2023-11-20,0.49761628
2023-11-21,0.48658683
2023-11-22,0.50692158
2023-11-23,0.49694421
2023-11-24,0.49765837
2023-11-25,0.49827121
2023-11-26,0.48427691
2023-11-27,0.47950935
2023-11-28,0.50443248
2023-11-29,0.48654221
2023-11-30,0.50075518
2023-12-01,0.50149252
2023-12-02,0.52041379
2023-12-03,0.50120087
2023-12-04,0.49669088
2023-12-05,0.49983621
2023-12-06,0.48471446
2023-12-07,0.50745807
2023-12-08,0.49541263
2023-12-09,0.4889497
2023-12-10,0.49494667
2023-12-11,0.47575829
2023-12-12,0.49646439
2023-12-13,0.49774724
2023-12-14,0.49689868
2023-12-15,0.48490408
2023-12-16,0.49249934
2023-12-17,0.48205764
2023-12-18,0.49454708
2023-12-19,0.48674985
2023-12-20,0.50407551
2023-12-21,0.50012375
2023-12-22,0.50016498
2023-12-23,0.48342765
2023-12-24,0.48109087
2023-12-25,0.49171068
2023-12-26,0.46762837
2023-12-27,0.51143323
2023-12-28,0.48907559
2023-12-29,0.48361285
2023-12-30,0.49474999
2023-12-31,0.49242022
2024-01-01,0.51045512
2024-01-02,0.49551245
2024-01-03,0.47525571
2024-01-04,0.49843417
2024-01-05,0.49732289
2024-01-06,0.48943362
2024-01-07,0.48962525
2024-01-08,0.50458889
2024-01-09,0.49561853
2024-01-10,0.50234835
2024-01-11,0.49616107
2024-01-12,0.49539168
2024-01-13,0.49614562
2024-01-14,0.48254752
2024-01-15,0.49389697
2024-01-16,0.49456907
2024-01-17,0.49369567
2024-01-18,0.47893529
2024-01-19,0.49498975
2024-01-20,0.48629701
2024-01-21,0.48747815
2024-01-22,0.47747765
2024-01-23,0.48374865
2024-01-24,0.49346863
2024-01-25,0.50056064
2024-01-26,0.50575958
2024-01-27,0.48460366
2024-01-28,0.49484147
2024-01-29,0.50497152
2024-01-30,0.50152819
2024-01-31,0.47849335
2024-02-01,0.49437713
2024-02-02,0.48913342
2024-02-03,0.48666715
2024-02-04,0.49666256
2024-02-05,0.50236069
2024-02-06,0.50503247
2024-02-07,0.51495871
2024-02-08,0.49883709
2024-02-09,0.5121898
2024-02-10,0.49222759
2024-02-11,0.49873294
2024-02-12,0.5134314
2024-02-13,0.48631498
2024-02-14,0.50986442
2024-02-15,0.49912013
2024-02-16,0.48831922
2024-02-17,0.48602751
2024-02-18,0.50432802
2024-02-19,0.50247654
2024-02-20,0.49692372
2024-02-21,0.48573768
2024-02-22,0.4991222
2024-02-23,0.48847077
2024-02-24,0.51067928
2024-02-25,0.51702306
2024-02-26,0.4969103
2024-02-27,0.50336049
2024-02-28,0.49924782
2024-02-29,0.48291266
2024-03-01,0.49233505
2024-03-02,0.48304702
2024-03-03,0.49302648
2024-03-04,0.49369137
2024-03-05,0.48502517
2024-03-06,0.49808177
2024-03-07,0.49416438
2024-03-08,0.49570718
2024-03-09,0.48827661
2024-03-10,0.48242724
2024-03-11,0.49090721
2024-03-12,0.49003338
2024-03-13,0.48901416
2024-03-14,0.48333898
2024-03-15,0.49181347
2024-03-16,0.48466125
2024-03-17,0.49900129
2024-03-18,0.48744755
2024-03-19,0.48432742
2024-03-20,0.49649874
2024-03-21,0.49343612
2024-03-22,0.48026508
2024-03-23,0.49549943
2024-03-24,0.50992497
2024-03-25,0.50370642
2024-03-26,0.50312391
2024-03-27,0.4860236
2024-03-28,0.49812323
2024-03-29,0.48577708
2024-03-30,0.49014715
2024-03-31,0.51886453
2024-04-01,0.47638556
2024-04-02,0.46960367
2024-04-03,0.48574575
2024-04-04,0.50006567
2024-04-05,0.48739986
2024-04-06,0.49161671
2024-04-07,0.50386311
2024-04-08,0.51147752
2024-04-09,0.48016301
2024-04-10,0.49160975
2024-04-11,0.48969618
2024-04-12,0.46495904
2024-04-13,0.47212688
2024-04-14,0.4900315
2024-04-15,0.4872519
2024-04-16,0.49179968
2024-04-17,0.49184327
2024-04-18,0.49782781
2024-04-19,0.48744993
2024-04-20,0.50087246
2024-04-21,0.48797258
2024-04-22,0.49752629
2024-04-23,0.5033772
2024-04-24,0.48186629
2024-04-25,0.49017612
2024-04-26,0.49454104
2024-04-27,0.50470338
2024-04-28,0.49815722
2024-04-29,0.48344466
2024-04-30,0.47670244
2024-05-01,0.48435079
2024-05-02,0.51103504
2024-05-03,0.50936939
2024-05-04,0.5025813
2024-05-05,0.49249059
2024-05-06,0.48636183
2024-05-07,0.48190729
2024-05-08,0.48683582
2024-05-09,0.51095197
2024-05-10,0.47483185
2024-05-11,0.49581165
2024-05-12,0.50308282
2024-05-13,0.49914135
2024-05-14,0.4820469
2024-05-15,0.50845109
2024-05-16,0.4839463
2024-05-17,0.51647552
2024-05-18,0.49641848
2024-05-19,0.48022596
2024-05-20,0.51859296
2024-05-21,0.49730473
2024-05-22,0.49103673
2024-05-23,0.49517171
2024-05-24,0.49166695
2024-05-25,0.50203071
2024-05-26,0.51015501
2024-05-27,0.5088677
2024-05-28,0.47960981
2024-05-29,0.48582183
2024-05-30,0.49406216
2024-05-31,0.49874001
2024-06-01,0.51550768
2024-06-02,0.49569231
2024-06-03,0.49174009
2024-06-04,0.49794122
2024-06-05,0.50739517
2024-06-06,0.47659615
2024-06-07,0.4664529
2024-06-08,0.48762144
2024-06-09,0.51303039
2024-06-10,0.49388801
2024-06-11,0.47418432
2024-06-12,0.49657746
2024-06-13,0.48212819
2024-06-14,0.49387624
2024-06-15,0.51070221
2024-06-16,0.51006832
2024-06-17,0.48760621
2024-06-18,0.48377214
2024-06-19,0.50784422
2024-06-20,0.49463044
2024-06-21,0.48758152
2024-06-22,0.48543701
2024-06-23,0.46386913
2024-06-24,0.47886496
2024-06-25,0.50615081
2024-06-26,0.49918717
2024-06-27,0.50862546
2024-06-28,0.48124209
2024-06-29,0.49598492
2024-06-30,0.5121054
2024-07-01,0.49729428
2024-07-02,0.49023122
2024-07-03,0.46872194
2024-07-04,0.47858185
2024-07-05,0.47921958
2024-07-06,0.51839978
2024-07-07,0.48645452
2024-07-08,0.49180646
2024-07-09,0.49975906
2024-07-10,0.50767766
2024-07-11,0.50189051
2024-07-12,0.49460486
2024-07-13,0.5037641
2024-07-14,0.50533541
2024-07-15,0.51968117
2024-07-16,0.48897067
2024-07-17,0.49211261
2024-07-18,0.49446248
2024-07-19,0.5001684
2024-07-20,0.50039967
2024-07-21,0.49417026
2024-07-22,0.47512333
2024-07-23,0.49476688
2024-07-24,0.47354221
2024-07-25,0.48183417
2024-07-26,0.50352845
2024-07-27,0.48292491
2024-07-28,0.49482356
2024-07-29,0.50112999
2024-07-30,0.48041735
2024-07-31,0.49050262
2024-08-01,0.48495745
2024-08-02,0.47379025
2024-08-03,0.47395344
2024-08-04,0.47004931
2024-08-05,0.48582036
2024-08-06,0.50167175
2024-08-07,0.49317439
2024-08-08,0.51797957
2024-08-09,0.49202033
2024-08-10,0.50066887
2024-08-11,0.49142551
2024-08-12,0.50235754
2024-08-13,0.48536391
2024-08-14,0.49638315
2024-08-15,0.48431986
2024-08-16,0.49724241
2024-08-17,0.50669104
2024-08-18,0.49845781
2024-08-19,0.50146324
2024-08-20,0.4933145
2024-08-21,0.49047075
2024-08-22,0.49531407
2024-08-23,0.50976971
2024-08-24,0.49238109
2024-08-25,0.50003781
2024-08-26,0.47748687
2024-08-27,0.46857268
2024-08-28,0.49498702
2024-08-29,0.49527256
2024-08-30,0.50067738
2024-08-31,0.50514691
2024-09-01,0.48345247
2024-09-02,0.51518576
2024-09-03,0.48723618
2024-09-04,0.49640932
2024-09-05,0.48489784
2024-09-06,0.47611322
2024-09-07,0.49534451
2024-09-08,0.50384085
2024-09-09,0.50890701
2024-09-10,0.49975898
2024-09-11,0.4883484
2024-09-12,0.49857707
2024-09-13,0.52161627
2024-09-14,0.46854527
2024-09-15,0.46846043
2024-09-16,0.4983758
2024-09-17,0.50141082
2024-09-18,0.49737115
2024-09-19,0.50842607
2024-09-20,0.50588247
2024-09-21,0.5077018
2024-09-22,0.49424333
2024-09-23,0.50300716
2024-09-24,0.49179574
2024-09-25,0.48343736
2024-09-26,0.50031809
2024-09-27,0.50321919
2024-09-28,0.48865903
2024-09-29,0.48569582
2024-09-30,0.4861251
2024-10-01,0.47930993
2024-10-02,0.49320635
2024-10-03,0.49600178
2024-10-04,0.50521807
2024-10-05,0.48421639
2024-10-06,0.50850178
2024-10-07,0.49808914
2024-10-08,0.50402775
2024-10-09,0.47840652
2024-10-10,0.49015488
2024-10-11,0.51255965
2024-10-12,0.5119419
2024-10-13,0.48595531
2024-10-14,0.5278242
2024-10-15,0.48579068
2024-10-16,0.50412622
2024-10-17,0.49055761
2024-10-18,0.50293984
2024-10-19,0.47975607
2024-10-20,0.51702503
2024-10-21,0.46817467
2024-10-22,0.47632417
2024-10-23,0.47605193
2024-10-24,0.50064634
2024-10-25,0.47991831
2024-10-26,0.50251421
2024-10-27,0.51031561
2024-10-28,0.51502958
2024-10-29,0.4944983
2024-10-30,0.48834016
2024-10-31,0.45774768
2024-11-01,0.48695946
2024-11-02,0.46948299
2024-11-03,0.49742608
2024-11-04,0.49432088
2024-11-05,0.50584405
2024-11-06,0.51186859
2024-11-07,0.49397877
2024-11-08,0.49948743
2024-11-09,0.50013256
2024-11-10,0.48685174
2024-11-11,0.49439421
2024-11-12,0.48776659
2024-11-13,0.47908808
2024-11-14,0.48096722
2024-11-15,0.49141148
2024-11-16,0.48302384
2024-11-17,0.47461407
2024-11-18,0.49766602
2024-11-19,0.46666901
2024-11-20,0.47814902
2024-11-21,0.49981474
2024-11-22,0.4718535
2024-11-23,0.48888797
2024-11-24,0.47460764
2024-11-25,0.49069855
2024-11-26,0.46804253
2024-11-27,0.49855616
2024-11-28,0.47089784
2024-11-29,0.49146581
2024-11-30,0.49602559
2024-12-01,0.48346381
2024-12-02,0.47320475
2024-12-03,0.46186978
2024-12-04,0.49360736
2024-12-05,0.48091547
2024-12-06,0.5008517
2024-12-07,0.49345899
2024-12-08,0.47005126
2024-12-09,0.45974471
2024-12-10,0.47876917
2024-12-11,0.50706943
2024-12-12,0.50281997
2024-12-13,0.49402161
2024-12-14,0.46546072
2024-12-15,0.50790699
2024-12-16,0.49781626
2024-12-17,0.46772705
2024-12-18,0.47330985
2024-12-19,0.46984855
2024-12-20,0.48671918
2024-12-21,0.4922876
2024-12-22,0.48147219
2024-12-23,0.5059534
2024-12-24,0.4937107
2024-12-25,0.48808212
2024-12-26,0.48522334
2024-12-27,0.50370873
2024-12-28,0.52034328
2024-12-29,0.48132803
2024-12-30,0.49124751
2024-12-31,0.50367498
2025-01-01,0.48572154
2025-01-02,0.50430466
2025-01-03,0.5261238
2025-01-04,0.49881459
2025-01-05,0.47856827
2025-01-06,0.4993894
2025-01-07,0.46246509
2025-01-08,0.47903589
2025-01-09,0.48526957
2025-01-10,0.50356614
2025-01-11,0.48666672
2025-01-12,0.49008694
2025-01-13,0.47047552
2025-01-14,0.49704037
2025-01-15,0.51509815
2025-01-16,0.48102776
2025-01-17,0.50670034
2025-01-18,0.47878641
2025-01-19,0.48477643
2025-01-20,0.48992413
2025-01-21,0.49313008
2025-01-22,0.47945994
2025-01-23,0.49599752
2025-01-24,0.4881605
2025-01-25,0.49158056
2025-01-26,0.48407928
2025-01-27,0.47924644
2025-01-28,0.48184322
2025-01-29,0.49162921
2025-01-30,0.50462382
2025-01-31,0.51063425
2025-02-01,0.47813205
2025-02-02,0.46210531
2025-02-03,0.48017976
2025-02-04,0.48816569
2025-02-05,0.50480807
2025-02-06,0.48877799
2025-02-07,0.49400383
2025-02-08,0.48600196
2025-02-09,0.49054406
2025-02-10,0.49184869
2025-02-11,0.49696278
2025-02-12,0.5106841
2025-02-13,0.4846569
2025-02-14,0.51114529
2025-02-15,0.48837137
2025-02-16,0.4885496
2025-02-17,0.50991368
2025-02-18,0.49170036
2025-02-19,0.49636805
2025-02-20,0.50276893
2025-02-21,0.49227563
2025-02-22,0.52045093
2025-02-23,0.51816998
2025-02-24,0.46871457
2025-02-25,0.49429952
2025-02-26,0.48676586
2025-02-27,0.49865457
2025-02-28,0.48964114
2025-03-01,0.49774976
2025-03-02,0.50112205
2025-03-03,0.48257713
2025-03-04,0.49494341
2025-03-05,0.49686666
2025-03-06,0.49542531
2025-03-07,0.49497268
2025-03-08,0.49969124
2025-03-09,0.47812792
2025-03-10,0.49103757
2025-03-11,0.49734199
2025-03-12,0.4948067
2025-03-13,0.50095232
2025-03-14,0.49480098
2025-03-15,0.50619895
2025-03-16,0.486025
2025-03-17,0.5155113
2025-03-18,0.50181233
2025-03-19,0.51395258
2025-03-20,0.49692224
2025-03-21,0.49216435
2025-03-22,0.5026594
2025-03-23,0.50454467
2025-03-24,0.50730262
2025-03-25,0.49574462
2025-03-26,0.48292404
2025-03-27,0.50260274
2025-03-28,0.48061803
2025-03-29,0.47797935
2025-03-30,0.49688254
2025-03-31,0.51545621
2025-04-01,0.51763168
2025-04-02,0.49871401
2025-04-03,0.50146926
2025-04-04,0.49298725
2025-04-05,0.49291625
2025-04-06,0.47874584
2025-04-07,0.49736086
2025-04-08,0.49220371
2025-04-09,0.50694099
2025-04-10,0.49184436
2025-04-11,0.50856218
2025-04-12,0.51180791
2025-04-13,0.50321242
2025-04-14,0.49576157
2025-04-15,0.49024659
2025-04-16,0.50537637
2025-04-17,0.49760903
2025-04-18,0.49927643
2025-04-19,0.5149742
2025-04-20,0.48384117
2025-04-21,0.50177105
2025-04-22,0.51646194
2025-04-23,0.49987472
2025-04-24,0.48947848
2025-04-25,0.49385048
2025-04-26,0.49059351
2025-04-27,0.48967085
2025-04-28,0.49534629
2025-04-29,0.4996837
2025-04-30,0.494599
2025-05-01,0.50998679
2025-05-02,0.49776537
2025-05-03,0.48732977
2025-05-04,0.48836974
2025-05-05,0.49442437
2025-05-06,0.48468194
2025-05-07,0.50107911
2025-05-08,0.51931753
2025-05-09,0.49880135
2025-05-10,0.50310124
2025-05-11,0.47916725
2025-05-12,0.48595338
2025-05-13,0.4972784
2025-05-14,0.48203644
2025-05-15,0.48756232
2025-05-16,0.48502929
2025-05-17,0.48357108
2025-05-18,0.47727145
2025-05-19,0.49996185
2025-05-20,0.49176275
2025-05-21,0.49200592
2025-05-22,0.49256544
2025-05-23,0.48689371
2025-05-24,0.48433485
2025-05-25,0.49515921
2025-05-26,0.49988294
2025-05-27,0.51775464
2025-05-28,0.50229429
2025-05-29,0.49305217
2025-05-30,0.47777318
2025-05-31,0.49611218
2025-06-01,0.49064602
2025-06-02,0.50471268
2025-06-03,0.50028382
2025-06-04,0.49849628
2025-06-05,0.47964893
2025-06-06,0.49622056
2025-06-07,0.51510807
2025-06-08,0.48560553
2025-06-09,0.51844734
2025-06-10,0.50649982
2025-06-11,0.49146118
2025-06-12,0.48422926
2025-06-13,0.4858218
2025-06-14,0.48511366
2025-06-15,0.50888356
2025-06-16,0.4969132
2025-06-17,0.49331485
2025-06-18,0.49425101
2025-06-19,0.50600758
2025-06-20,0.47837044
2025-06-21,0.47554604
2025-06-22,0.4935798
2025-06-23,0.50703431
2025-06-24,0.50124533
2025-06-25,0.49657235
2025-06-26,0.4964479
2025-06-27,0.49821945
2025-06-28,0.50189275
2025-06-29,0.51415438
2025-06-30,0.48996171
2025-07-01,0.48347726
2025-07-02,0.51092298
2025-07-03,0.51443491
2025-07-04,0.4836922
2025-07-05,0.48794453
2025-07-06,0.51054782
2025-07-07,0.49522493
2025-07-08,0.50911317
2025-07-09,0.51753937
2025-07-10,0.50511898
2025-07-11,0.48466826
2025-07-12,0.48936209
2025-07-13,0.50037744
2025-07-14,0.50113533
2025-07-15,0.49883835
2025-07-16,0.50707062
2025-07-17,0.49348581
2025-07-18,0.48837415
2025-07-19,0.49336185
2025-07-20,0.49004437
2025-07-21,0.48123654
2025-07-22,0.4796608
2025-07-23,0.47181462
2025-07-24,0.49559549
2025-07-25,0.48765843
2025-07-26,0.49759654
2025-07-27,0.50568698
2025-07-28,0.48187538
2025-07-29,0.49254486
2025-07-30,0.48947532
2025-07-31,0.48798353
2025-08-01,0.47821857
2025-08-02,0.48445099
2025-08-03,0.51297548
2025-08-04,0.50522908
2025-08-05,0.48189812
2025-08-06,0.49261783
2025-08-07,0.51211513
2025-08-08,0.49953722
2025-08-09,0.50099215
2025-08-10,0.47957591
2025-08-11,0.48654119
2025-08-12,0.50768629
2025-08-13,0.48992443
2025-08-14,0.4815174
2025-08-15,0.48739006
2025-08-16,0.47898855
2025-08-17,0.4889327
2025-08-18,0.48907853
2025-08-19,0.47975136
2025-08-20,0.50043492
2025-08-21,0.48212626
2025-08-22,0.49848355
2025-08-23,0.48792105
2025-08-24,0.49501486
2025-08-25,0.47546683
2025-08-26,0.50079421
2025-08-27,0.48381654
2025-08-28,0.49426414
2025-08-29,0.48529705
2025-08-30,0.48763658
2025-08-31,0.4945345
2025-09-01,0.4886924
2025-09-02,0.49245327
2025-09-03,0.49305818
2025-09-04,0.48587292
2025-09-05,0.49737385
2025-09-06,0.47980952
2025-09-07,0.49298683
2025-09-08,0.49644
2025-09-09,0.48493716
2025-09-10,0.49638905
2025-09-11,0.50754595
2025-09-12,0.51833022
2025-09-13,0.47737628
2025-09-14,0.48526882
2025-09-15,0.47849803
2025-09-16,0.49327546
2025-09-17,0.48635937
2025-09-18,0.49024324
2025-09-19,0.46503392
2025-09-20,0.5025862
2025-09-21,0.48606291
2025-09-22,0.46304213
2025-09-23,0.49763309
2025-09-24,0.48524136
2025-09-25,0.48856053
2025-09-26,0.50590255
2025-09-27,0.49876841
2025-09-28,0.52765638
2025-09-29,0.49862607
2025-09-30,0.48657073
2025-10-01,0.50456759
2025-10-02,0.50345916
2025-10-03,0.49467411
2025-10-04,0.47314486
2025-10-05,0.49432685
2025-10-06,0.50613088
2025-10-07,0.48129848
2025-10-08,0.49915803
2025-10-09,0.47732049
2025-10-10,0.47326583
2025-10-11,0.5007858
2025-10-12,0.50638567
2025-10-13,0.50186471
2025-10-14,0.48917035
2025-10-15,0.49661268
2025-10-16,0.48577109
2025-10-17,0.49022305
2025-10-18,0.49598439
2025-10-19,0.50204335
2025-10-20,0.49434192
2025-10-21,0.48954012
2025-10-22,0.49076053
2025-10-23,0.50020322
2025-10-24,0.4919865
2025-10-25,0.50955287
2025-10-26,0.50534906
2025-10-27,0.49307271
2025-10-28,0.47818244
2025-10-29,0.48887561
2025-10-30,0.49068533
2025-10-31,0.5002035
2025-11-01,0.50443322
2025-11-02,0.49850493
2025-11-03,0.47010474
2025-11-04,0.48608457
2025-11-05,0.50858529
2025-11-06,0.486785
2025-11-07,0.50525268
2025-11-08,0.49264407
2025-11-09,0.51772812
2025-11-10,0.50209909
2025-11-11,0.4967547
2025-11-12,0.50654037
2025-11-13,0.49026697
2025-11-14,0.48824191
2025-11-15,0.50350475
2025-11-16,0.48589911
2025-11-17,0.48929156
2025-11-18,0.50136679
2025-11-19,0.48444724
2025-11-20,0.48237856
2025-11-21,0.49108752
2025-11-22,0.50229735
2025-11-23,0.49961218
2025-11-24,0.50764612
2025-11-25,0.49415317
2025-11-26,0.50465248
2025-11-27,0.49816732
2025-11-28,0.50095051
2025-11-29,0.48334613
2025-11-30,0.50235973
2025-12-01,0.49206027
2025-12-02,0.50828884
2025-12-03,0.52057671
2025-12-04,0.48789438
2025-12-05,0.48590342
2025-12-06,0.50669319
2025-12-07,0.49203259
2025-12-08,0.49967669
2025-12-09,0.50362461
2025-12-10,0.49431747
2025-12-11,0.47724124
2025-12-12,0.48313237
2025-12-13,0.49173639
2025-12-14,0.49485566
2025-12-15,0.49519358
2025-12-16,0.47554434
2025-12-17,0.48830002
2025-12-18,0.50290014
2025-12-19,0.51262959
2025-12-20,0.48018815
2025-12-21,0.50185299
2025-12-22,0.51004793
2025-12-23,0.49553863
2025-12-24,0.51067376
2025-12-25,0.49561877
2025-12-26,0.50230289
2025-12-27,0.50005059
2025-12-28,0.48679325
2025-12-29,0.50391672
2025-12-30,0.49660468
2025-12-31,0.5071981
2026-01-01,0.51009596
2026-01-02,0.52658134
2026-01-03,0.49831608
2026-01-04,0.50777498
2026-01-05,0.49457846
2026-01-06,0.50503135
2026-01-07,0.49233563
2026-01-08,0.49203009
2026-01-09,0.50095225
2026-01-10,0.49705294
2026-01-11,0.50564921
2026-01-12,0.48320656
2026-01-13,0.53147806
2026-01-14,0.49649971
2026-01-15,0.49319294
2026-01-16,0.48404505
2026-01-17,0.5184534
2026-01-18,0.49671083
2026-01-19,0.46940824
2026-01-20,0.47455118
2026-01-21,0.49179282
2026-01-22,0.48741485
2026-01-23,0.49967228
2026-01-24,0.48095391
2026-01-25,0.46491985
2026-01-26,0.53670089
2026-01-27,0.51943286
2026-01-28,0.49863277
2026-01-29,0.47556953
2026-01-30,0.48674656
2026-01-31,0.47520537
2026-02-01,0.48373066
2026-02-02,0.50087
2026-02-03,0.49208867
2026-02-04,0.49832829
2026-02-05,0.48395644
2026-02-06,0.51147411
2026-02-07,0.49315628
2026-02-08,0.50528921
2026-02-09,0.49883203
2026-02-10,0.48665118
2026-02-11,0.50229114
2026-02-12,0.49816755
2026-02-13,0.50325069
2026-02-14,0.51164799
2026-02-15,0.48953734
2026-02-16,0.49902743
2026-02-17,0.50123378
2026-02-18,0.50702237
2026-02-19,0.48515543
2026-02-20,0.49928785
2026-02-21,0.51394008
2026-02-22,0.49458427
2026-02-23,0.48998177
2026-02-24,0.48537692
2026-02-25,0.52288565
2026-02-26,0.50874797
2026-02-27,0.49376148
2026-02-28,0.50063462
2026-03-01,0.50133246
2026-03-02,0.50780728
2026-03-03,0.4975118
2026-03-04,0.51134939
2026-03-05,0.50169573
2026-03-06,0.49215148
2026-03-07,0.50061732
2026-03-08,0.479004
2026-03-09,0.50793183
2026-03-10,0.50030899
2026-03-11,0.49978024
2026-03-12,0.51027344
2026-03-13,0.52451825
2026-03-14,0.49348956
2026-03-15,0.53368653
2026-03-16,0.53132641
2026-03-17,0.50145639
2026-03-18,0.48808422
2026-03-19,0.49105314
2026-03-20,0.5071859
2026-03-21,0.47056679
2026-03-22,0.49687237
2026-03-23,0.51210669
2026-03-24,0.50470891
2026-03-25,0.50062838
2026-03-26,0.48602246
2026-03-27,0.48231422
2026-03-28,0.50081445
2026-03-29,0.47420108
2026-03-30,0.52219823
2026-03-31,0.51316067
2026-04-01,0.51522789
2026-04-02,0.48782144
2026-04-03,0.51347595
2026-04-04,0.51802126
2026-04-05,0.50510027
2026-04-06,0.51389339
2026-04-07,0.51494096
2026-04-08,0.49862652
2026-04-09,0.50453014
2026-04-10,0.50461976
2026-04-11,0.53429524
