date,Taker Buy Volume
2023-09-24,800373030.0074486
2023-09-25,1514762688.6571488
2023-09-26,1081201680.7886622
2023-09-27,2149059617.441542
2023-09-28,2783353814.6397343
2023-09-29,1959591503.3511293
2023-09-30,986669109.870739
2023-10-01,1807355716.786776
2023-10-02,2939861727.4355664
2023-10-03,1453705648.585968
2023-10-04,1597496855.7840734
2023-10-05,1725516670.6602943
2023-10-06,1936606212.5202663
2023-10-07,648970901.792531
2023-10-08,1051241989.9149258
2023-10-09,2505052710.921941
2023-10-10,1817774133.749737
2023-10-11,2054656825.474665
2023-10-12,1923287175.9813428
2023-10-13,1581469764.9586897
2023-10-14,700523984.0024066
2023-10-15,890048877.3373276
2023-10-16,3262605526.208146
2023-10-17,1548010220.639016
2023-10-18,1505361640.8336055
2023-10-19,1669030679.2231772
2023-10-20,2478758650.419963
2023-10-21,1466076653.7751477
2023-10-22,1827133488.8119285
2023-10-23,5152270100.771409
2023-10-24,5384548710.919465
2023-10-25,2706971999.6159763
2023-10-26,4131812358.85458
2023-10-27,2446847707.1110363
2023-10-28,1048959216.5485104
2023-10-29,1326959389.140807
2023-10-30,2401812399.830621
2023-10-31,2115838229.530628
2023-11-01,3584475294.290912
2023-11-02,2880400794.3565245
2023-11-03,2315428693.673948
2023-11-04,1393119231.350562
2023-11-05,3279562000.796408
2023-11-06,2436183807.6319823
2023-11-07,2838233958.5575166
2023-11-08,1742025916.1305332
2023-11-09,9367417532.144873
2023-11-10,4282470497.478922
2023-11-11,2797848957.357051
2023-11-12,1891278745.862716
2023-11-13,4598965228.243386
2023-11-14,4162121754.132648
2023-11-15,3497338678.5158434
2023-11-16,4851441610.0945215
2023-11-17,3526552930.437668
2023-11-18,1733789162.3225648
2023-11-19,1977329005.9652548
2023-11-20,3815249523.65039
2023-11-21,4562357631.32786
2023-11-22,4121863553.000272
2023-11-23,2434948338.78575
2023-11-24,3987856809.9666433
2023-11-25,1191820148.8611925
2023-11-26,2559113048.907249
2023-11-27,3198224738.211844
2023-11-28,2999800762.7649527
2023-11-29,2309086348.4120226
2023-11-30,1922502934.5796733
2023-12-01,3527743079.2445483
2023-12-02,3360430338.793108
2023-12-03,2649270304.4023514
2023-12-04,4895562238.901738
2023-12-05,5332120395.987882
2023-12-06,3709739340.790019
2023-12-07,4866347156.563337
2023-12-08,3662032691.4844313
2023-12-09,3209834423.7666445
2023-12-10,1972355506.024159
2023-12-11,5947988591.496727
2023-12-12,3614169783.315337
2023-12-13,4286872658.093144
2023-12-14,4342238845.896103
2023-12-15,3276579985.420576
2023-12-16,1967173603.894933
2023-12-17,2273844152.539289
2023-12-18,3835265074.159262
2023-12-19,3593394908.2641454
2023-12-20,4147661421.632009
2023-12-21,4050298282.82117
2023-12-22,5336347755.076258
2023-12-23,2310701541.795594
2023-12-24,2549019488.932831
2023-12-25,2363626017.853725
2023-12-26,3274513307.150301
2023-12-27,4827236738.590788
2023-12-28,5853833205.549637
2023-12-29,5176072976.65893
2023-12-30,2314427043.576541
2023-12-31,2112464261.9437368
2024-01-01,2238163187.490162
2024-01-02,4784395400.484168
2024-01-03,6348703443.077209
2024-01-04,3327525555.5319204
2024-01-05,3458415989.889268
2024-01-06,1471014846.8809135
2024-01-07,1953383511.869884
2024-01-08,4567642490.749597
2024-01-09,5728960655.984518
2024-01-10,11062839700.294092
2024-01-11,7724469162.502107
2024-01-12,9731129713.385069
2024-01-13,3587312280.9600086
2024-01-14,2900918917.7755623
2024-01-15,2578965952.287157
2024-01-16,3470369555.164204
2024-01-17,3230774923.005025
2024-01-18,3933013083.695284
2024-01-19,3624777718.9962378
2024-01-20,1251049623.9250357
2024-01-21,958435612.4421468
2024-01-22,4720062104.817589
2024-01-23,5420998529.312323
2024-01-24,2834637039.240001
2024-01-25,2574791648.519157
2024-01-26,2943176815.058717
2024-01-27,1130621053.413469
2024-01-28,1979222347.771156
2024-01-29,2531735165.9940534
2024-01-30,3051879249.7230306
2024-01-31,3247704610.6725683
2024-02-01,2431035806.5206656
2024-02-02,1960241859.791988
2024-02-03,1169291583.951941
2024-02-04,1505758704.7353215
2024-02-05,2210555457.3791404
2024-02-06,2918879364.168656
2024-02-07,3038847696.7285266
2024-02-08,2637101437.199276
2024-02-09,4200258305.1619015
2024-02-10,1756089413.9179838
2024-02-11,2075586707.463776
2024-02-12,4723074774.39171
2024-02-13,4847964261.791176
2024-02-14,4555219846.937761
2024-02-15,5459783738.267677
2024-02-16,4310910154.221036
2024-02-17,2683878779.1072884
2024-02-18,3325039957.8040423
2024-02-19,4785182468.601326
2024-02-20,7559772641.273396
2024-02-21,6647116267.280543
2024-02-22,6781600234.881928
2024-02-23,4305954296.941741
2024-02-24,2454847318.5853176
2024-02-25,5171248720.268206
2024-02-26,6684814932.895108
2024-02-27,6400851557.083351
2024-02-28,12265823284.383017
2024-02-29,8991218557.345192
2024-03-01,4466207172.816158
2024-03-02,2614643977.821812
2024-03-03,3622136392.917349
2024-03-04,7744907969.411278
2024-03-05,17044775900.834255
2024-03-06,10924837245.42208
2024-03-07,6289342005.327707
2024-03-08,8127347614.072603
2024-03-09,2221761958.902739
2024-03-10,3893856074.527363
2024-03-11,8455311302.381778
2024-03-12,8194149304.279569
2024-03-13,5473208753.682596
2024-03-14,8225481426.935776
2024-03-15,11310772879.325588
2024-03-16,5461028482.330225
2024-03-17,5624275688.914382
2024-03-18,5585223812.021804
2024-03-19,11092814333.569338
2024-03-20,13439478214.794254
2024-03-21,6883538292.017825
2024-03-22,7249206597.081945
2024-03-23,3921361299.8128247
2024-03-24,3669581961.497128
2024-03-25,5253506015.220511
2024-03-26,5038430939.267847
2024-03-27,5768536392.142205
2024-03-28,4048734892.3879128
2024-03-29,3510089579.01654
2024-03-30,2397670472.982759
2024-03-31,3236486344.830835
2024-04-01,5270830008.011187
2024-04-02,7045058298.890137
2024-04-03,4833010821.435701
2024-04-04,4656007112.14792
2024-04-05,4786310675.456471
2024-04-06,2053572623.8841424
2024-04-07,2728181544.760918
2024-04-08,5902332783.194372
2024-04-09,6604128074.940544
2024-04-10,5636676641.984602
2024-04-11,4379959971.282408
2024-04-12,6948200720.391645
2024-04-13,8979479112.53195
2024-04-14,6759009645.538127
2024-04-15,6749764581.040505
2024-04-16,5936736192.96874
2024-04-17,5584549285.320102
2024-04-18,4541286183.842084
2024-04-19,6948207797.298363
2024-04-20,2800892859.4816856
2024-04-21,2656361328.154698
2024-04-22,3633183475.889655
2024-04-23,2993149053.357269
2024-04-24,4328835964.777806
2024-04-25,4381772891.763216
2024-04-26,3129957309.1055374
2024-04-27,3991121114.0716105
2024-04-28,3739503147.0700383
2024-04-29,5197673366.28055
2024-04-30,7142806747.49201
2024-05-01,7019695343.381955
2024-05-02,3994147642.638367
2024-05-03,4192883927.0321
2024-05-04,2438527810.420585
2024-05-05,2700568373.197596
2024-05-06,4498104266.009154
2024-05-07,3680157913.1111975
2024-05-08,3566763844.275764
2024-05-09,2930654859.7372327
2024-05-10,3618947636.888822
2024-05-11,1783708639.0913036
2024-05-12,1605527313.681604
2024-05-13,4038290752.739549
2024-05-14,3251398298.864105
2024-05-15,4276772714.014109
2024-05-16,3268661878.899288
2024-05-17,4593477886.899188
2024-05-18,2251155275.4703407
2024-05-19,2177438465.867593
2024-05-20,10672790700.266315
2024-05-21,11850812660.775003
2024-05-22,7590527534.924125
2024-05-23,15951804901.336723
2024-05-24,6751421048.553143
2024-05-25,2330386476.928585
2024-05-26,4069537480.6695633
2024-05-27,6049716424.644781
2024-05-28,5615527663.992595
2024-05-29,4832915342.139259
2024-05-30,4794251173.885979
2024-05-31,4812172405.763845
2024-06-01,2091016286.966314
2024-06-02,2789761639.0976386
2024-06-03,3976205848.097324
2024-06-04,3635816557.4011736
2024-06-05,4123012092.080579
2024-06-06,3123825729.94385
2024-06-07,4902761143.630534
2024-06-08,1507507133.324749
2024-06-09,1429568676.793747
2024-06-10,2230451340.907937
2024-06-11,5676970513.059418
2024-06-12,5455586679.667358
2024-06-13,4081792552.365418
2024-06-14,4621855623.921841
2024-06-15,2999482747.940216
2024-06-16,2532953036.123161
2024-06-17,5343478436.228059
2024-06-18,5833423313.022729
2024-06-19,4458703625.214505
2024-06-20,4657921685.20917
2024-06-21,4540400463.559412
2024-06-22,1462935318.9498029
2024-06-23,2304279721.9083195
2024-06-24,7042390045.395265
2024-06-25,3563193121.714732
2024-06-26,3126500737.479823
2024-06-27,3177973106.634889
2024-06-28,3706843356.102533
2024-06-29,1287742619.1842618
2024-06-30,2121823314.2166293
2024-07-01,3154422997.1433425
2024-07-02,2131063889.461462
2024-07-03,4149526622.210072
2024-07-04,6114757365.402346
2024-07-05,8634836065.357744
2024-07-06,2589237917.101317
2024-07-07,2714998802.906872
2024-07-08,7089286788.24321
2024-07-09,3580193022.911136
2024-07-10,3531386399.0578275
2024-07-11,4249813974.275469
2024-07-12,3102174570.207169
2024-07-13,1714951396.891645
2024-07-14,2356949635.725651
2024-07-15,5118082300.679198
2024-07-16,5096415030.802272
2024-07-17,4152039307.346878
2024-07-18,3435531785.4448457
2024-07-19,4439916617.402432
2024-07-20,1974398035.1310232
2024-07-21,3213408782.1535344
2024-07-22,3426063675.304729
2024-07-23,7365507867.718208
2024-07-24,3944053477.574276
2024-07-25,7029478323.638311
2024-07-26,4031489883.2459946
2024-07-27,3710551285.3426585
2024-07-28,1936497437.591717
2024-07-29,5308213326.776442
2024-07-30,3387274148.3951387
2024-07-31,3774354187.618668
2024-08-01,4797032379.640035
2024-08-02,5413536978.541031
2024-08-03,3998016437.158044
2024-08-04,5283469384.425015
2024-08-05,17405469554.19837
2024-08-06,5940527755.516583
2024-08-07,6330164642.314694
2024-08-08,6808256297.293982
2024-08-09,4519007497.232232
2024-08-10,1871852758.4651515
2024-08-11,3666854456.387634
2024-08-12,5979169023.381726
2024-08-13,4292586103.968797
2024-08-14,4530218992.518727
2024-08-15,4510921138.459885
2024-08-16,3801114566.9030952
2024-08-17,1154458762.1209786
2024-08-18,2332761860.975447
2024-08-19,3045190085.8125305
2024-08-20,3615746725.152773
2024-08-21,3409106796.737325
2024-08-22,2332211536.869581
2024-08-23,5053174977.985365
2024-08-24,3162635113.9581747
2024-08-25,1858304580.389431
2024-08-26,2715481119.664579
2024-08-27,5138517926.312376
2024-08-28,5036997837.91601
2024-08-29,2976748629.2170377
2024-08-30,3728498760.071522
2024-08-31,1074035439.3237586
2024-09-01,2986587180.2084007
2024-09-02,3198477069.47099
2024-09-03,2716309979.5043187
2024-09-04,4493429664.995467
2024-09-05,3318353418.6394467
2024-09-06,6631899335.421982
2024-09-07,2303510313.169148
2024-09-08,2473792155.407807
2024-09-09,3831907573.3405
2024-09-10,2724649686.752896
2024-09-11,3988875797.4718175
2024-09-12,2743516752.789939
2024-09-13,3185301059.074701
2024-09-14,1336735719.998762
2024-09-15,2045798305.951212
2024-09-16,3551567846.355238
2024-09-17,3449268109.1275635
2024-09-18,3630699129.379668
2024-09-19,4080914290.576677
2024-09-20,4326042155.572305
2024-09-21,2161119042.8447804
2024-09-22,2707425154.123007
2024-09-23,4589813193.102126
2024-09-24,3856235152.148848
2024-09-25,2967769501.764551
2024-09-26,3806678865.960021
2024-09-27,3535199417.995359
2024-09-28,1945052261.3879368
2024-09-29,1930132863.6508312
2024-09-30,3975099029.5422297
2024-10-01,6196663590.920593
2024-10-02,4638353759.769804
2024-10-03,4017707351.035134
2024-10-04,3361736285.906561
2024-10-05,1412778772.416408
2024-10-06,1645194535.6960084
2024-10-07,4483177687.665083
2024-10-08,3024574776.080324
2024-10-09,3395186475.950751
2024-10-10,3674050014.6338367
2024-10-11,3214941735.48386
2024-10-12,1525901145.2772489
2024-10-13,1634196165.2588086
2024-10-14,5484282192.682668
2024-10-15,5405702488.426062
2024-10-16,3054951592.257416
2024-10-17,2897712625.301321
2024-10-18,3383948681.567734
2024-10-19,1109858998.9149463
2024-10-20,2858990653.222055
2024-10-21,3368918033.57712
2024-10-22,3078893311.151585
2024-10-23,4254741356.495532
2024-10-24,2820472780.6157
2024-10-25,5326077965.273126
2024-10-26,2092551680.7138293
2024-10-27,1539086732.5868375
2024-10-28,4069214885.313645
2024-10-29,4223196913.288842
2024-10-30,4883804671.559929
2024-10-31,4100700030.0171394
2024-11-01,4579384014.123103
2024-11-02,1534391073.964138
2024-11-03,3832625683.139061
2024-11-04,3515559579.5643454
2024-11-05,3444317000.786706
2024-11-06,9286382581.22874
2024-11-07,7980968233.250015
2024-11-08,6238032817.703019
2024-11-09,6037997210.981485
2024-11-10,9458833043.99788
2024-11-11,10928636707.413897
2024-11-12,12115059400.572508
2024-11-13,10025607088.350306
2024-11-14,6895331210.975781
2024-11-15,5916335792.697968
2024-11-16,4091297992.072445
2024-11-17,4750677473.390183
2024-11-18,6945650166.831141
2024-11-19,4832213078.26006
2024-11-20,5017853653.677903
2024-11-21,10447778008.366138
2024-11-22,6545391537.672359
2024-11-23,7304947057.812037
2024-11-24,5339416046.409886
2024-11-25,11399068422.104868
2024-11-26,7731811526.5630865
2024-11-27,9053909833.364471
2024-11-28,6082635911.233506
2024-11-29,4962562576.658688
2024-11-30,5707809784.599218
2024-12-01,4739850964.832445
2024-12-02,8582886014.254456
2024-12-03,6545142087.881285
2024-12-04,11490368859.9819
2024-12-05,12688743391.104307
2024-12-06,10182084155.029951
2024-12-07,3303379597.417388
2024-12-08,3625335458.505957
2024-12-09,12644318710.621595
2024-12-10,10837650339.86464
2024-12-11,6289366991.415306
2024-12-12,8472345920.146965
2024-12-13,5357729019.755508
2024-12-14,3700898281.863209
2024-12-15,4206881297.60565
2024-12-16,9070934890.301855
2024-12-17,6922408618.485104
2024-12-18,8911519487.992453
2024-12-19,13009040409.210316
2024-12-20,14388510356.963469
2024-12-21,6261389611.416041
2024-12-22,5215692003.308409
2024-12-23,7420963632.906593
2024-12-24,4941652147.831099
2024-12-25,3154997029.1287107
2024-12-26,4601349868.16634
2024-12-27,5360124271.994933
2024-12-28,2200866243.8107567
2024-12-29,2365256149.862293
2024-12-30,5422823132.961234
2024-12-31,3878584279.593944
2025-01-01,2234729997.137287
2025-01-02,4605750203.940282
2025-01-03,5120497156.731298
2025-01-04,3417808595.342336
2025-01-05,2355027677.631221
2025-01-06,5332304940.610072
2025-01-07,7284913867.547606
2025-01-08,6846122902.302239
2025-01-09,6298025756.817898
2025-01-10,5305353246.570005
2025-01-11,2006229128.956252
2025-01-12,2277324481.379864
2025-01-13,9604534101.64878
2025-01-14,4605845510.500562
2025-01-15,6056037379.080396
2025-01-16,5695159018.674946
2025-01-17,5783818454.796991
2025-01-18,7029249146.929958
2025-01-19,12085464625.758371
2025-01-20,11978155723.186428
2025-01-21,5321404915.521248
2025-01-22,3441545885.94074
2025-01-23,6226608492.088629
2025-01-24,5181191488.035319
2025-01-25,2486126667.7928667
2025-01-26,2742452406.566325
2025-01-27,7982327454.766125
2025-01-28,4251298176.41827
2025-01-29,4575451782.1273365
2025-01-30,4397379623.450134
2025-01-31,7536711504.061672
2025-02-01,4379510475.117487
2025-02-02,9514029791.409882
2025-02-03,19027683524.40336
2025-02-04,9851731335.99512
2025-02-05,6084832267.570171
2025-02-06,5349200049.991539
2025-02-07,5961795382.940622
2025-02-08,2679648287.095646
2025-02-09,3456037999.4915004
2025-02-10,3784317595.687944
2025-02-11,4718578915.9790125
2025-02-12,6217325161.295661
2025-02-13,4025081601.5095873
2025-02-14,4053547156.351883
2025-02-15,1816515033.6426425
2025-02-16,2100178447.499644
2025-02-17,6208506567.113409
2025-02-18,5034160243.479253
2025-02-19,3441888553.5524263
2025-02-20,3482470458.6939106
2025-02-21,8722160144.053642
2025-02-22,3804326015.268809
2025-02-23,4764603466.0813055
2025-02-24,7830826125.421258
2025-02-25,10531177162.787052
2025-02-26,8173633947.096948
2025-02-27,5621950342.270836
2025-02-28,10707651478.967598
2025-03-01,4081976265.1253433
2025-03-02,10338797790.974888
2025-03-03,9231272727.26955
2025-03-04,10189507930.825066
2025-03-05,5405370893.928104
2025-03-06,5468385343.980667
2025-03-07,7114533238.968958
2025-03-08,3057988434.9532905
2025-03-09,5081396643.530807
2025-03-10,9656337416.661352
2025-03-11,9142664870.27659
2025-03-12,7391615143.1129875
2025-03-13,5208629760.708101
2025-03-14,3495509917.3764324
2025-03-15,1900785785.627471
2025-03-16,3026188987.520184
2025-03-17,3324443977.1394744
2025-03-18,3221598798.9749527
2025-03-19,6926324837.405368
2025-03-20,4189233864.912304
2025-03-21,2887987464.555489
2025-03-22,1786948808.2191722
2025-03-23,2278919751.5527754
2025-03-24,5226214228.657956
2025-03-25,3551544392.538606
2025-03-26,4006582133.141487
2025-03-27,3508202334.432713
2025-03-28,5699863635.222702
2025-03-29,4059519490.4290967
2025-03-30,3679907852.3022
2025-03-31,5167813971.007026
2025-04-01,4759408374.364727
2025-04-02,7068182527.975165
2025-04-03,4924004994.907943
2025-04-04,5846158189.133536
2025-04-05,2185542206.6197314
2025-04-06,7902867004.546446
2025-04-07,14303218015.727903
2025-04-08,7286107243.2656355
2025-04-09,13067576734.557762
2025-04-10,7982065255.282263
2025-04-11,5372012531.256841
2025-04-12,4820063137.547664
2025-04-13,5474636683.978106
2025-04-14,5903864670.518778
2025-04-15,4410119596.125665
2025-04-16,5963028713.934296
2025-04-17,4048994427.120965
2025-04-18,1979849064.3136976
2025-04-19,2137540316.829948
2025-04-20,2449221276.3072486
2025-04-21,6235873277.807632
2025-04-22,9197809805.8777
2025-04-23,7767432116.600864
2025-04-24,4734025309.326995
2025-04-25,5556788401.263361
2025-04-26,3645963624.141586
2025-04-27,3302024801.446312
2025-04-28,5865045975.8796215
2025-04-29,4953858560.239975
2025-04-30,5115482599.031981
2025-05-01,5218246327.65453
2025-05-02,4105304880.663671
2025-05-03,2567575234.9821253
2025-05-04,2858866474.7424016
2025-05-05,4317881105.262682
2025-05-06,4799164441.25186
2025-05-07,5480617832.843174
2025-05-08,14519376847.544294
2025-05-09,16780036132.502808
2025-05-10,12007098611.548937
2025-05-11,9315867279.03765
2025-05-12,11829669338.93418
2025-05-13,11636682063.016369
2025-05-14,9167786100.197538
2025-05-15,10613787975.56358
2025-05-16,7251870299.674195
2025-05-17,6366720235.976417
2025-05-18,9892253293.386824
2025-05-19,11258897290.324898
2025-05-20,8947398596.865099
2025-05-21,13729213392.167952
2025-05-22,9476435861.320524
2025-05-23,11995400972.167507
2025-05-24,3513984426.826225
2025-05-25,5187894319.578696
2025-05-26,4983728666.855915
2025-05-27,9818936598.16034
2025-05-28,7125459558.000505
2025-05-29,10629386049.279297
2025-05-30,9083917066.133871
2025-05-31,4490351369.261399
2025-06-01,4470322863.812006
2025-06-02,7060761453.870226
2025-06-03,6998127520.80609
2025-06-04,7200646202.583691
2025-06-05,10012206104.03634
2025-06-06,6841133114.719099
2025-06-07,3594910441.6693234
2025-06-08,3344153116.197721
2025-06-09,7786377213.09647
2025-06-10,12919749058.538568
2025-06-11,11495647093.73073
2025-06-12,10264413316.007051
2025-06-13,14422220559.615389
2025-06-14,4558132904.621393
2025-06-15,4679102633.417466
2025-06-16,9624682618.8168
2025-06-17,10592236219.68177
2025-06-18,8663968011.027584
2025-06-19,4809440196.936757
2025-06-20,9505463937.44666
2025-06-21,7348119805.246383
2025-06-22,12524711486.921406
2025-06-23,12315747560.126066
2025-06-24,8420316526.39512
2025-06-25,6260352837.568354
2025-06-26,7191951852.298566
2025-06-27,5567611103.667829
2025-06-28,1924729844.7085907
2025-06-29,3997185219.9824576
2025-06-30,6499921381.179411
2025-07-01,5468321303.29471
2025-07-02,8830194209.090094
2025-07-03,7311648989.750746
2025-07-04,6375660213.075961
2025-07-05,2530730387.8722243
2025-07-06,4824007981.929903
2025-07-07,5940894529.797916
2025-07-08,6099810121.89448
2025-07-09,10419857796.92771
2025-07-10,12733418694.969906
2025-07-11,12200507064.179068
2025-07-12,4911435844.242027
2025-07-13,5435188421.270241
2025-07-14,10576517012.037922
2025-07-15,13581374892.38329
2025-07-16,16082321392.017908
2025-07-17,15454780778.040056
2025-07-18,18149009578.36196
2025-07-19,6225612315.013553
2025-07-20,13579182414.591648
2025-07-21,12632976455.006672
2025-07-22,14610602148.917112
2025-07-23,12511886383.253426
2025-07-24,14713863263.179655
2025-07-25,13866025373.929235
2025-07-26,6504714796.341441
2025-07-27,8130101372.36434
2025-07-28,12135505259.826529
2025-07-29,12733272299.299284
2025-07-30,11029558720.046474
2025-07-31,10288149573.497025
2025-08-01,16424941227.48353
2025-08-02,9320038396.528376
2025-08-03,6224391446.245872
2025-08-04,10046197717.027533
2025-08-05,10534308057.49786
2025-08-06,7702203077.010151
2025-08-07,11968091473.068892
2025-08-08,12638734957.5888
2025-08-09,14117621415.506842
2025-08-10,9920015800.625765
2025-08-11,15745413075.285309
2025-08-12,19681339538.620125
2025-08-13,18909582162.51945
2025-08-14,24077549589.53747
2025-08-15,17081291490.903446
2025-08-16,6955586827.498019
2025-08-17,9386238355.00484
2025-08-18,18199047330.611248
2025-08-19,16018059824.362778
2025-08-20,16789615576.775808
2025-08-21,10477014503.199326
2025-08-22,28290298980.55744
2025-08-23,9647101198.13106
2025-08-24,15757851492.84014
2025-08-25,20614480875.606552
2025-08-26,15896281913.797506
2025-08-27,13306867413.529371
2025-08-28,10528533929.610737
2025-08-29,14156991072.795073
2025-08-30,6717820287.051621
2025-08-31,7424663389.759853
2025-09-01,12369559068.04478
2025-09-02,11656655730.48998
2025-09-03,8944362767.680435
2025-09-04,11031488895.011112
2025-09-05,14570865164.978493
2025-09-06,4609484272.724439
2025-09-07,3829892827.311055
2025-09-08,8000586330.872229
2025-09-09,7788777951.622838
2025-09-10,10195213517.044256
2025-09-11,10003994894.620228
2025-09-12,12075706580.961626
2025-09-13,7489912820.578486
2025-09-14,5936903846.098556
2025-09-15,9711178977.002956
2025-09-16,7374839319.606728
2025-09-17,11884165679.461231
2025-09-18,7021207946.403515
2025-09-19,7598704600.614015
2025-09-20,2867167284.858948
2025-09-21,3132488571.7952604
2025-09-22,12825077504.11516
2025-09-23,7707412342.89428
2025-09-24,6582311126.492184
2025-09-25,17783419841.892555
2025-09-26,10581312909.62512
2025-09-27,3738850903.978815
2025-09-28,5672896286.088148
2025-09-29,8303386296.786553
2025-09-30,7882256593.858845
2025-10-01,10085608596.354166
2025-10-02,10547194708.615295
2025-10-03,10585602703.648878
2025-10-04,4204511627.9244018
2025-10-05,8244838737.768177
2025-10-06,9916433915.642365
2025-10-07,13911777375.041574
2025-10-08,8938273391.204485
2025-10-09,11347271214.173244
2025-10-10,24206676517.607616
2025-10-11,10645488903.047243
2025-10-12,19784811288.43277
2025-10-13,17147573466.899696
2025-10-14,18042977948.67865
2025-10-15,11516395542.686686
2025-10-16,11707934075.698624
2025-10-17,13226449254.777788
2025-10-18,3916480734.559402
2025-10-19,7039762109.633219
2025-10-20,8413161108.965796
2025-10-21,12632386337.616917
2025-10-22,10067232306.318518
2025-10-23,7570515542.969325
2025-10-24,7538067686.450072
2025-10-25,2721150642.4253106
2025-10-26,6297042461.158638
2025-10-27,9058045601.687937
2025-10-28,8860116914.02779
2025-10-29,9095861235.947092
2025-10-30,11399261959.549587
2025-10-31,7873598381.254742
2025-11-01,2605296782.794518
2025-11-02,3690381152.963245
2025-11-03,12068753480.724918
2025-11-04,18594153080.75904
2025-11-05,9980563962.066828
2025-11-06,8567013012.138794
2025-11-07,9021819209.022957
2025-11-08,4775850426.747904
2025-11-09,6196285866.208486
2025-11-10,7143870927.844674
2025-11-11,8484811694.766371
2025-11-12,9209379328.168146
2025-11-13,13545169465.58293
2025-11-14,13325155346.472351
2025-11-15,4006507861.732973
2025-11-16,8805212808.57149
2025-11-17,10855958243.591509
2025-11-18,10062060686.883772
2025-11-19,11939796030.255735
2025-11-20,12011081181.229868
2025-11-21,15482852827.923643
2025-11-22,3924858145.680413
2025-11-23,4867516064.460944
2025-11-24,9481822941.274368
2025-11-25,7220495185.780644
2025-11-26,6699453151.77714
2025-11-27,4680297924.476353
2025-11-28,6279553212.824204
2025-11-29,3402282246.5622435
2025-11-30,3109125206.910243
2025-12-01,9814825214.085297
2025-12-02,7939878118.25832
2025-12-03,9237428118.063358
2025-12-04,8138089267.780843
2025-12-05,8583558293.927581
2025-12-06,2620937142.932929
2025-12-07,6790021900.996634
2025-12-08,7057240020.622259
2025-12-09,9596296800.871136
2025-12-10,8398555378.123583
2025-12-11,8387404686.724687
2025-12-12,7424458147.004244
2025-12-13,2308125569.393492
2025-12-14,4274327643.718566
2025-12-15,9575610589.9235
2025-12-16,6571847123.654103
2025-12-17,8789450856.866154
2025-12-18,9685404098.545692
2025-12-19,8006235307.889423
2025-12-20,1569433609.1084795
2025-12-21,2940933872.4504657
2025-12-22,6536935853.484581
2025-12-23,6169719957.326135
2025-12-24,4089954033.659576
2025-12-25,2788217965.2075047
2025-12-26,5488888049.9086
2025-12-27,1382548611.766349
2025-12-28,1736500595.518659
2025-12-29,7780559959.595096
2025-12-30,4860020371.842001
2025-12-31,3785574614.077284
2026-01-01,1711665309.8835127
2026-01-02,7826313628.313894
2026-01-03,2370117014.502757
2026-01-04,3144032260.498676
2026-01-05,7439854766.605958
2026-01-06,7792331833.760053
2026-01-07,7412397816.845751
2026-01-08,6738993179.533396
2026-01-09,5999478160.768729
2026-01-10,1101257108.140266
2026-01-11,2477246350.86324
2026-01-12,6091402374.835762
2026-01-13,8386934287.784518
2026-01-14,8457456639.943201
2026-01-15,7067257728.236592
2026-01-16,4300472932.719103
2026-01-17,2045259465.9388845
2026-01-18,3128421423.7241435
2026-01-19,5611471251.205288
2026-01-20,8902771029.426456
2026-01-21,9977531457.341349
2026-01-22,5303027138.11023
2026-01-23,5268048499.400137
2026-01-24,1163025797.7401166
2026-01-25,5040736041.278617
2026-01-26,8392015395.831281
2026-01-27,6188896018.85779
2026-01-28,4670789722.357546
2026-01-29,8214799123.598993
2026-01-30,9777197558.349264
2026-01-31,11912293075.677856
2026-02-01,8963726748.464558
2026-02-02,11709546360.010485
2026-02-03,12550259661.165527
2026-02-04,11946811703.359652
2026-02-05,16919121653.875444
2026-02-06,13570950224.032228
2026-02-07,9674329215.433258
2026-02-08,5026836507.808364
2026-02-09,6610319938.125363
2026-02-10,5843970426.475827
2026-02-11,7130067093.59132
2026-02-12,5294880607.84735
2026-02-13,4947743994.705199
2026-02-14,2810062725.9727883
2026-02-15,5432852857.252626
2026-02-16,4321806101.937619
2026-02-17,4535382120.074682
2026-02-18,5152428333.101915
2026-02-19,4041517866.2863975
2026-02-20,4642339358.0294
2026-02-21,2038003168.5667872
2026-02-22,2165437857.71778
2026-02-23,6307844353.456579
2026-02-24,5006794716.630441
2026-02-25,9127280871.370253
2026-02-26,5638169483.633982
2026-02-27,5789235598.543545
2026-02-28,6219006490.897449
2026-03-01,6848782196.55051
2026-03-02,7368512117.002019
2026-03-03,6729854096.327425
2026-03-04,9030080698.052011
2026-03-05,6048474037.990477
2026-03-06,5206909237.899565
2026-03-07,2185417034.247592
2026-03-08,3886392033.933882
2026-03-09,6519709211.540556
2026-03-10,6225134763.853316
2026-03-11,4788048252.014002
2026-03-12,5697885764.113289
2026-03-13,8834938521.716692
2026-03-14,2216195969.1432667
2026-03-15,4420469436.857441
2026-03-16,11247020815.004484
2026-03-17,6485000820.186681
2026-03-18,7752576178.501055
2026-03-19,6584002182.810986
2026-03-20,4866953241.107262
2026-03-21,1891442364.094375
2026-03-22,4374871089.061578
2026-03-23,9038922384.542631
2026-03-24,5122095951.375758
2026-03-25,4665506115.077719
2026-03-26,5521373451.831325
2026-03-27,4964554082.952907
2026-03-28,2507685533.8596253
2026-03-29,2689911633.8458805
2026-03-30,5843602524.251305
2026-03-31,6865077260.484789
2026-04-01,5222926862.474167
2026-04-02,5862140575.266168
