date,timestamp_utc,Market Cap
2020-11-11,2020-11-11T00:00:00Z,52565097050.838745
2020-11-12,2020-11-12T00:00:00Z,52441713458.25098
2020-11-13,2020-11-13T00:00:00Z,54005773388.05088
2020-11-14,2020-11-14T00:00:00Z,52241300920.59445
2020-11-15,2020-11-15T00:00:00Z,50835886867.02677
2020-11-16,2020-11-16T00:00:00Z,52244998307.25251
2020-11-17,2020-11-17T00:00:00Z,54728514495.20629
2020-11-18,2020-11-18T00:00:00Z,54265754879.50279
2020-11-19,2020-11-19T00:00:00Z,53488428514.730125
2020-11-20,2020-11-20T00:00:00Z,57907088257.62925
2020-11-21,2020-11-21T00:00:00Z,62640708772.85354
2020-11-22,2020-11-22T00:00:00Z,63506189461.70016
2020-11-23,2020-11-23T00:00:00Z,69111099265.41844
2020-11-24,2020-11-24T00:00:00Z,68736157166.91292
2020-11-25,2020-11-25T00:00:00Z,64670868542.32072
2020-11-26,2020-11-26T00:00:00Z,59185916927.61771
2020-11-27,2020-11-27T00:00:00Z,59017092917.64475
2020-11-28,2020-11-28T00:00:00Z,61144169867.77087
2020-11-29,2020-11-29T00:00:00Z,65522883217.2858
2020-11-30,2020-11-30T00:00:00Z,70089360969.65373
2020-12-01,2020-12-01T00:00:00Z,66629525884.29472
2020-12-02,2020-12-02T00:00:00Z,67891813990.275314
2020-12-03,2020-12-03T00:00:00Z,70076067191.94897
2020-12-04,2020-12-04T00:00:00Z,64527437549.24423
2020-12-05,2020-12-05T00:00:00Z,67912125171.81525
2020-12-06,2020-12-06T00:00:00Z,68496387414.32155
2020-12-07,2020-12-07T00:00:00Z,67303047469.36071
2020-12-08,2020-12-08T00:00:00Z,63117031403.44483
2020-12-09,2020-12-09T00:00:00Z,65229673570.23933
2020-12-10,2020-12-10T00:00:00Z,63634814435.39123
2020-12-11,2020-12-11T00:00:00Z,61970475279.55284
2020-12-12,2020-12-12T00:00:00Z,64682313879.13911
2020-12-13,2020-12-13T00:00:00Z,67253179211.74191
2020-12-14,2020-12-14T00:00:00Z,66755976050.34901
2020-12-15,2020-12-15T00:00:00Z,67080930167.16665
2020-12-16,2020-12-16T00:00:00Z,72577777931.63774
2020-12-17,2020-12-17T00:00:00Z,73141954335.96019
2020-12-18,2020-12-18T00:00:00Z,74528812602.19182
2020-12-19,2020-12-19T00:00:00Z,75007461138.54953
2020-12-20,2020-12-20T00:00:00Z,72697519600.34161
2020-12-21,2020-12-21T00:00:00Z,69228056416.17203
2020-12-22,2020-12-22T00:00:00Z,72500525267.42435
2020-12-23,2020-12-23T00:00:00Z,66697018095.76655
2020-12-24,2020-12-24T00:00:00Z,69784574810.28918
2020-12-25,2020-12-25T00:00:00Z,71475574994.83934
2020-12-26,2020-12-26T00:00:00Z,72563033705.83794
2020-12-27,2020-12-27T00:00:00Z,78006222995.13443
2020-12-28,2020-12-28T00:00:00Z,83189705009.87105
2020-12-29,2020-12-29T00:00:00Z,83409924243.22621
2020-12-30,2020-12-30T00:00:00Z,85806673573.50969
2020-12-31,2020-12-31T00:00:00Z,84062182758.68042
2021-01-01,2021-01-01T00:00:00Z,83357068502.60886
2021-01-02,2021-01-02T00:00:00Z,88150901741.22978
2021-01-03,2021-01-03T00:00:00Z,111788584639.47958
2021-01-04,2021-01-04T00:00:00Z,118921496891.0712
2021-01-05,2021-01-05T00:00:00Z,125840725299.48596
2021-01-06,2021-01-06T00:00:00Z,138240469976.75177
2021-01-07,2021-01-07T00:00:00Z,139926334883.1214
2021-01-08,2021-01-08T00:00:00Z,138876885404.80182
2021-01-09,2021-01-09T00:00:00Z,146199280314.5525
2021-01-10,2021-01-10T00:00:00Z,143330842031.15457
2021-01-11,2021-01-11T00:00:00Z,124271095897.91196
2021-01-12,2021-01-12T00:00:00Z,120002669277.3331
2021-01-13,2021-01-13T00:00:00Z,129048493219.21158
2021-01-14,2021-01-14T00:00:00Z,140647143419.6194
2021-01-15,2021-01-15T00:00:00Z,133519598937.12024
2021-01-16,2021-01-16T00:00:00Z,140353451197.78537
2021-01-17,2021-01-17T00:00:00Z,140977892144.5079
2021-01-18,2021-01-18T00:00:00Z,143936173942.52573
2021-01-19,2021-01-19T00:00:00Z,156257192792.90454
2021-01-20,2021-01-20T00:00:00Z,157555459956.63898
2021-01-21,2021-01-21T00:00:00Z,127147435126.28996
2021-01-22,2021-01-22T00:00:00Z,141197419010.78165
2021-01-23,2021-01-23T00:00:00Z,141248747642.1166
2021-01-24,2021-01-24T00:00:00Z,159523245484.11224
2021-01-25,2021-01-25T00:00:00Z,150815472490.9004
2021-01-26,2021-01-26T00:00:00Z,156520263754.1604
2021-01-27,2021-01-27T00:00:00Z,142051419369.9965
2021-01-28,2021-01-28T00:00:00Z,152521956707.2413
2021-01-29,2021-01-29T00:00:00Z,157971235216.40005
2021-01-30,2021-01-30T00:00:00Z,158002424562.18082
2021-01-31,2021-01-31T00:00:00Z,150444285403.08087
2021-02-01,2021-02-01T00:00:00Z,157500186965.10532
2021-02-02,2021-02-02T00:00:00Z,173519958127.29187
2021-02-03,2021-02-03T00:00:00Z,190879698119.68057
2021-02-04,2021-02-04T00:00:00Z,182981243155.7294
2021-02-05,2021-02-05T00:00:00Z,197102352164.59177
2021-02-06,2021-02-06T00:00:00Z,192358621003.418
2021-02-07,2021-02-07T00:00:00Z,184982924832.30176
2021-02-08,2021-02-08T00:00:00Z,200891730090.8214
2021-02-09,2021-02-09T00:00:00Z,203106284332.48737
2021-02-10,2021-02-10T00:00:00Z,199777131717.4643
2021-02-11,2021-02-11T00:00:00Z,204954431954.66812
2021-02-12,2021-02-12T00:00:00Z,211396959734.55338
2021-02-13,2021-02-13T00:00:00Z,208440221575.4791
2021-02-14,2021-02-14T00:00:00Z,206758566163.4256
2021-02-15,2021-02-15T00:00:00Z,204167427319.37704
2021-02-16,2021-02-16T00:00:00Z,204509598319.7967
2021-02-17,2021-02-17T00:00:00Z,212362932319.9045
2021-02-18,2021-02-18T00:00:00Z,222594856307.84296
2021-02-19,2021-02-19T00:00:00Z,224484077771.6616
2021-02-20,2021-02-20T00:00:00Z,219637143399.1464
2021-02-21,2021-02-21T00:00:00Z,222190141319.0048
2021-02-22,2021-02-22T00:00:00Z,204074330523.7803
2021-02-23,2021-02-23T00:00:00Z,181176150580.86328
2021-02-24,2021-02-24T00:00:00Z,186581274709.9273
2021-02-25,2021-02-25T00:00:00Z,170499400348.7724
2021-02-26,2021-02-26T00:00:00Z,165983010512.86954
2021-02-27,2021-02-27T00:00:00Z,167791137587.99664
2021-02-28,2021-02-28T00:00:00Z,163402708010.4065
2021-03-01,2021-03-01T00:00:00Z,180555158014.54056
2021-03-02,2021-03-02T00:00:00Z,171069726034.82248
2021-03-03,2021-03-03T00:00:00Z,180365348442.39145
2021-03-04,2021-03-04T00:00:00Z,176947641091.4024
2021-03-05,2021-03-05T00:00:00Z,175833119917.53262
2021-03-06,2021-03-06T00:00:00Z,189823137667.32504
2021-03-07,2021-03-07T00:00:00Z,198633540639.16373
2021-03-08,2021-03-08T00:00:00Z,210973779086.28503
2021-03-09,2021-03-09T00:00:00Z,215382388414.7284
2021-03-10,2021-03-10T00:00:00Z,206637299689.3795
2021-03-11,2021-03-11T00:00:00Z,210328725333.2031
2021-03-12,2021-03-12T00:00:00Z,203291295847.7832
2021-03-13,2021-03-13T00:00:00Z,221187364611.0366
2021-03-14,2021-03-14T00:00:00Z,212774093178.68564
2021-03-15,2021-03-15T00:00:00Z,206577544173.5505
2021-03-16,2021-03-16T00:00:00Z,207912389666.3476
2021-03-17,2021-03-17T00:00:00Z,209979883018.1843
2021-03-18,2021-03-18T00:00:00Z,204532979505.15927
2021-03-19,2021-03-19T00:00:00Z,208435378623.0564
2021-03-20,2021-03-20T00:00:00Z,207982678988.6127
2021-03-21,2021-03-21T00:00:00Z,205488364097.79968
2021-03-22,2021-03-22T00:00:00Z,193745629353.263
2021-03-23,2021-03-23T00:00:00Z,192227510704.55612
2021-03-24,2021-03-24T00:00:00Z,182624226891.7469
2021-03-25,2021-03-25T00:00:00Z,182905456062.1252
2021-03-26,2021-03-26T00:00:00Z,195924216055.7093
2021-03-27,2021-03-27T00:00:00Z,197543902078.26312
2021-03-28,2021-03-28T00:00:00Z,194547112110.8741
2021-03-29,2021-03-29T00:00:00Z,209510284351.21344
2021-03-30,2021-03-30T00:00:00Z,212455577945.3322
2021-03-31,2021-03-31T00:00:00Z,221491039442.5784
2021-04-01,2021-04-01T00:00:00Z,227048427225.8219
2021-04-02,2021-04-02T00:00:00Z,246259709627.47583
2021-04-03,2021-04-03T00:00:00Z,231814293461.72324
2021-04-04,2021-04-04T00:00:00Z,239661210578.61017
2021-04-05,2021-04-05T00:00:00Z,243260249906.1305
2021-04-06,2021-04-06T00:00:00Z,243872379009.94577
2021-04-07,2021-04-07T00:00:00Z,226672066646.7137
2021-04-08,2021-04-08T00:00:00Z,240218587874.5692
2021-04-09,2021-04-09T00:00:00Z,238612810392.04413
2021-04-10,2021-04-10T00:00:00Z,246560985794.62332
2021-04-11,2021-04-11T00:00:00Z,248474216023.6603
2021-04-12,2021-04-12T00:00:00Z,247008491522.1584
2021-04-13,2021-04-13T00:00:00Z,265676082636.97284
2021-04-14,2021-04-14T00:00:00Z,281029630336.87445
2021-04-15,2021-04-15T00:00:00Z,290869963665.0562
2021-04-16,2021-04-16T00:00:00Z,280345607442.6248
2021-04-17,2021-04-17T00:00:00Z,268045235196.45743
2021-04-18,2021-04-18T00:00:00Z,258951781280.18323
2021-04-19,2021-04-19T00:00:00Z,250083264834.351
2021-04-20,2021-04-20T00:00:00Z,269740534384.92032
2021-04-21,2021-04-21T00:00:00Z,272670030854.22693
2021-04-22,2021-04-22T00:00:00Z,277500982778.22473
2021-04-23,2021-04-23T00:00:00Z,274075830350.21628
2021-04-24,2021-04-24T00:00:00Z,256309687135.4156
2021-04-25,2021-04-25T00:00:00Z,268768548255.83533
2021-04-26,2021-04-26T00:00:00Z,293364142988.9624
2021-04-27,2021-04-27T00:00:00Z,308818657239.12537
2021-04-28,2021-04-28T00:00:00Z,318382098234.7272
2021-04-29,2021-04-29T00:00:00Z,319345362656.40454
2021-04-30,2021-04-30T00:00:00Z,321243480558.0658
2021-05-01,2021-05-01T00:00:00Z,341282947595.65216
2021-05-02,2021-05-02T00:00:00Z,341799335231.63965
2021-05-03,2021-05-03T00:00:00Z,397488704425.4472
2021-05-04,2021-05-04T00:00:00Z,375480224368.27454
2021-05-05,2021-05-05T00:00:00Z,408752805342.0592
2021-05-06,2021-05-06T00:00:00Z,404640322678.6112
2021-05-07,2021-05-07T00:00:00Z,403602231953.32526
2021-05-08,2021-05-08T00:00:00Z,453764415296.157
2021-05-09,2021-05-09T00:00:00Z,455312301777.9907
2021-05-10,2021-05-10T00:00:00Z,457829586539.932
2021-05-11,2021-05-11T00:00:00Z,484389392764.8118
2021-05-12,2021-05-12T00:00:00Z,443343396034.9368
2021-05-13,2021-05-13T00:00:00Z,431432622289.8526
2021-05-14,2021-05-14T00:00:00Z,473180033587.6672
2021-05-15,2021-05-15T00:00:00Z,423498060366.579
2021-05-16,2021-05-16T00:00:00Z,415966247604.3682
2021-05-17,2021-05-17T00:00:00Z,380900459447.3632
2021-05-18,2021-05-18T00:00:00Z,391886886520.7331
2021-05-19,2021-05-19T00:00:00Z,283641683760.4783
2021-05-20,2021-05-20T00:00:00Z,321971875723.44525
2021-05-21,2021-05-21T00:00:00Z,282757783337.9886
2021-05-22,2021-05-22T00:00:00Z,266956629763.64883
2021-05-23,2021-05-23T00:00:00Z,243836779942.63977
2021-05-24,2021-05-24T00:00:00Z,307781978997.03033
2021-05-25,2021-05-25T00:00:00Z,314540295726.06195
2021-05-26,2021-05-26T00:00:00Z,335643815087.8112
2021-05-27,2021-05-27T00:00:00Z,318863991844.366
2021-05-28,2021-05-28T00:00:00Z,280364106864.33167
2021-05-29,2021-05-29T00:00:00Z,264728907385.3144
2021-05-30,2021-05-30T00:00:00Z,277215841739.7442
2021-05-31,2021-05-31T00:00:00Z,314635970632.2023
2021-06-01,2021-06-01T00:00:00Z,306223474897.67664
2021-06-02,2021-06-02T00:00:00Z,314601999578.31085
2021-06-03,2021-06-03T00:00:00Z,332193253320.648
2021-06-04,2021-06-04T00:00:00Z,312926259449.0819
2021-06-05,2021-06-05T00:00:00Z,305781375456.9515
2021-06-06,2021-06-06T00:00:00Z,315468819815.4038
2021-06-07,2021-06-07T00:00:00Z,301666394900.9395
2021-06-08,2021-06-08T00:00:00Z,291947027583.7682
2021-06-09,2021-06-09T00:00:00Z,303772519109.603
2021-06-10,2021-06-10T00:00:00Z,287694081985.1471
2021-06-11,2021-06-11T00:00:00Z,274097226606.11652
2021-06-12,2021-06-12T00:00:00Z,276046219514.27246
2021-06-13,2021-06-13T00:00:00Z,292169562442.40485
2021-06-14,2021-06-14T00:00:00Z,300594031852.88434
2021-06-15,2021-06-15T00:00:00Z,296241719483.3364
2021-06-16,2021-06-16T00:00:00Z,275753328433.01654
2021-06-17,2021-06-17T00:00:00Z,276431160452.31415
2021-06-18,2021-06-18T00:00:00Z,260337304688.4713
2021-06-19,2021-06-19T00:00:00Z,252208933706.29163
2021-06-20,2021-06-20T00:00:00Z,261425314937.1336
2021-06-21,2021-06-21T00:00:00Z,219833676273.3365
2021-06-22,2021-06-22T00:00:00Z,219163920543.388
2021-06-23,2021-06-23T00:00:00Z,229475588573.13907
2021-06-24,2021-06-24T00:00:00Z,231895313864.663
2021-06-25,2021-06-25T00:00:00Z,210920207772.4892
2021-06-26,2021-06-26T00:00:00Z,213353728651.6237
2021-06-27,2021-06-27T00:00:00Z,231391985758.218
2021-06-28,2021-06-28T00:00:00Z,243149485503.1973
2021-06-29,2021-06-29T00:00:00Z,252650740402.9501
2021-06-30,2021-06-30T00:00:00Z,265541705759.01968
2021-07-01,2021-07-01T00:00:00Z,245808716480.78445
2021-07-02,2021-07-02T00:00:00Z,251494534868.7918
2021-07-03,2021-07-03T00:00:00Z,259963513404.7056
2021-07-04,2021-07-04T00:00:00Z,271117910408.35648
2021-07-05,2021-07-05T00:00:00Z,256453562462.8466
2021-07-06,2021-07-06T00:00:00Z,271234143906.2515
2021-07-07,2021-07-07T00:00:00Z,270568631634.9332
2021-07-08,2021-07-08T00:00:00Z,247141849060.0568
2021-07-09,2021-07-09T00:00:00Z,250635633591.5121
2021-07-10,2021-07-10T00:00:00Z,246589543485.9662
2021-07-11,2021-07-11T00:00:00Z,250068648024.21268
2021-07-12,2021-07-12T00:00:00Z,237306022510.6435
2021-07-13,2021-07-13T00:00:00Z,226762930479.896
2021-07-14,2021-07-14T00:00:00Z,233099567137.594
2021-07-15,2021-07-15T00:00:00Z,224367924624.87625
2021-07-16,2021-07-16T00:00:00Z,219492716343.7852
2021-07-17,2021-07-17T00:00:00Z,222228476023.3003
2021-07-18,2021-07-18T00:00:00Z,221383537750.04828
2021-07-19,2021-07-19T00:00:00Z,212681398260.0836
2021-07-20,2021-07-20T00:00:00Z,209012762105.2657
2021-07-21,2021-07-21T00:00:00Z,233473654645.1344
2021-07-22,2021-07-22T00:00:00Z,236916654352.34253
2021-07-23,2021-07-23T00:00:00Z,248627447527.37805
2021-07-24,2021-07-24T00:00:00Z,255808031993.6727
2021-07-25,2021-07-25T00:00:00Z,256508426609.93472
2021-07-26,2021-07-26T00:00:00Z,260748410903.60385
2021-07-27,2021-07-27T00:00:00Z,269313279867.5689
2021-07-28,2021-07-28T00:00:00Z,269379005515.8089
2021-07-29,2021-07-29T00:00:00Z,279077907165.06683
2021-07-30,2021-07-30T00:00:00Z,288403964033.5888
2021-07-31,2021-07-31T00:00:00Z,296595983390.4752
2021-08-01,2021-08-01T00:00:00Z,299418888453.1712
2021-08-02,2021-08-02T00:00:00Z,305506918832.33185
2021-08-03,2021-08-03T00:00:00Z,293883207976.3918
2021-08-04,2021-08-04T00:00:00Z,319327891511.92206
2021-08-05,2021-08-05T00:00:00Z,331471521726.1927
2021-08-06,2021-08-06T00:00:00Z,339002062817.42737
2021-08-07,2021-08-07T00:00:00Z,370499616807.9011
2021-08-08,2021-08-08T00:00:00Z,353109827413.5208
2021-08-09,2021-08-09T00:00:00Z,370681628891.0226
2021-08-10,2021-08-10T00:00:00Z,368340980983.89685
2021-08-11,2021-08-11T00:00:00Z,370693453498.92346
2021-08-12,2021-08-12T00:00:00Z,357332809635.0941
2021-08-13,2021-08-13T00:00:00Z,389787740019.9218
2021-08-14,2021-08-14T00:00:00Z,383016363316.4793
2021-08-15,2021-08-15T00:00:00Z,388283462287.596
2021-08-16,2021-08-16T00:00:00Z,369159869182.9013
2021-08-17,2021-08-17T00:00:00Z,353298792655.17377
2021-08-18,2021-08-18T00:00:00Z,353758766864.00336
2021-08-19,2021-08-19T00:00:00Z,373618368364.0862
2021-08-20,2021-08-20T00:00:00Z,385624093920.52936
2021-08-21,2021-08-21T00:00:00Z,378582764687.277
2021-08-22,2021-08-22T00:00:00Z,380343386155.93005
2021-08-23,2021-08-23T00:00:00Z,389976177388.0436
2021-08-24,2021-08-24T00:00:00Z,372239095033.5186
2021-08-25,2021-08-25T00:00:00Z,378929861526.7765
2021-08-26,2021-08-26T00:00:00Z,363166691025.65314
2021-08-27,2021-08-27T00:00:00Z,384489721803.6614
2021-08-28,2021-08-28T00:00:00Z,381213913344.7002
2021-08-29,2021-08-29T00:00:00Z,378736921995.04565
2021-08-30,2021-08-30T00:00:00Z,379261430798.0809
2021-08-31,2021-08-31T00:00:00Z,402813591595.1963
2021-09-01,2021-09-01T00:00:00Z,449580490108.99567
2021-09-02,2021-09-02T00:00:00Z,444784173617.2061
2021-09-03,2021-09-03T00:00:00Z,462594986892.7654
2021-09-04,2021-09-04T00:00:00Z,456479253149.3735
2021-09-05,2021-09-05T00:00:00Z,464161633921.0822
2021-09-06,2021-09-06T00:00:00Z,461317037099.663
2021-09-07,2021-09-07T00:00:00Z,403477160770.6377
2021-09-08,2021-09-08T00:00:00Z,411007310977.3623
2021-09-09,2021-09-09T00:00:00Z,402283459045.6243
2021-09-10,2021-09-10T00:00:00Z,376924981977.593
2021-09-11,2021-09-11T00:00:00Z,383701883110.4035
2021-09-12,2021-09-12T00:00:00Z,399923756046.4997
2021-09-13,2021-09-13T00:00:00Z,385970562281.44775
2021-09-14,2021-09-14T00:00:00Z,403630244345.4691
2021-09-15,2021-09-15T00:00:00Z,424790157089.6319
2021-09-16,2021-09-16T00:00:00Z,419355266295.61255
2021-09-17,2021-09-17T00:00:00Z,399494618701.3229
2021-09-18,2021-09-18T00:00:00Z,403785650301.4094
2021-09-19,2021-09-19T00:00:00Z,391243214026.8751
2021-09-20,2021-09-20T00:00:00Z,349890826798.00964
2021-09-21,2021-09-21T00:00:00Z,325107162160.28125
2021-09-22,2021-09-22T00:00:00Z,361830837048.29785
2021-09-23,2021-09-23T00:00:00Z,370784201559.4121
2021-09-24,2021-09-24T00:00:00Z,344538413094.18933
2021-09-25,2021-09-25T00:00:00Z,343741863941.5843
2021-09-26,2021-09-26T00:00:00Z,359991803257.2561
2021-09-27,2021-09-27T00:00:00Z,344157302746.57007
2021-09-28,2021-09-28T00:00:00Z,329939798628.3453
2021-09-29,2021-09-29T00:00:00Z,335218082487.41034
2021-09-30,2021-09-30T00:00:00Z,352897930503.6906
2021-10-01,2021-10-01T00:00:00Z,389516163800.8825
2021-10-02,2021-10-02T00:00:00Z,398644417788.19147
2021-10-03,2021-10-03T00:00:00Z,402272821656.50793
2021-10-04,2021-10-04T00:00:00Z,398443573362.7623
2021-10-05,2021-10-05T00:00:00Z,413666896225.78937
2021-10-06,2021-10-06T00:00:00Z,420690194082.7809
2021-10-07,2021-10-07T00:00:00Z,422193953680.0295
2021-10-08,2021-10-08T00:00:00Z,419249297438.1474
2021-10-09,2021-10-09T00:00:00Z,420765457995.63
2021-10-10,2021-10-10T00:00:00Z,401910171585.6532
2021-10-11,2021-10-11T00:00:00Z,416874340327.0896
2021-10-12,2021-10-12T00:00:00Z,410813594819.8723
2021-10-13,2021-10-13T00:00:00Z,424577267296.31775
2021-10-14,2021-10-14T00:00:00Z,446171286605.426
2021-10-15,2021-10-15T00:00:00Z,455313233685.6537
2021-10-16,2021-10-16T00:00:00Z,450757301197.6285
2021-10-17,2021-10-17T00:00:00Z,452816651518.8457
2021-10-18,2021-10-18T00:00:00Z,440824262129.63513
2021-10-19,2021-10-19T00:00:00Z,456453137640.4151
2021-10-20,2021-10-20T00:00:00Z,489968746850.5772
2021-10-21,2021-10-21T00:00:00Z,477186400056.3168
2021-10-22,2021-10-22T00:00:00Z,467578440991.30536
2021-10-23,2021-10-23T00:00:00Z,490691306261.95874
2021-10-24,2021-10-24T00:00:00Z,480702563778.3288
2021-10-25,2021-10-25T00:00:00Z,496968779254.0123
2021-10-26,2021-10-26T00:00:00Z,486457569362.6286
2021-10-27,2021-10-27T00:00:00Z,462062859801.4346
2021-10-28,2021-10-28T00:00:00Z,504899550367.656
2021-10-29,2021-10-29T00:00:00Z,520470039149.6376
2021-10-30,2021-10-30T00:00:00Z,509230821769.4445
2021-10-31,2021-10-31T00:00:00Z,505146720967.8892
2021-11-01,2021-11-01T00:00:00Z,508968502833.0884
2021-11-02,2021-11-02T00:00:00Z,540944643135.67896
2021-11-03,2021-11-03T00:00:00Z,542332957739.4536
2021-11-04,2021-11-04T00:00:00Z,534147823110.7881
2021-11-05,2021-11-05T00:00:00Z,527359350064.4186
2021-11-06,2021-11-06T00:00:00Z,532545443309.2103
2021-11-07,2021-11-07T00:00:00Z,543619549799.4273
2021-11-08,2021-11-08T00:00:00Z,566584988076.5171
2021-11-09,2021-11-09T00:00:00Z,557368546211.9069
2021-11-10,2021-11-10T00:00:00Z,545307853300.1888
2021-11-11,2021-11-11T00:00:00Z,556025164175.1194
2021-11-12,2021-11-12T00:00:00Z,549607801668.8536
2021-11-13,2021-11-13T00:00:00Z,547028749804.85065
2021-11-14,2021-11-14T00:00:00Z,544920174364.4124
2021-11-15,2021-11-15T00:00:00Z,537432467405.0707
2021-11-16,2021-11-16T00:00:00Z,495910360142.7856
2021-11-17,2021-11-17T00:00:00Z,505278556742.7728
2021-11-18,2021-11-18T00:00:00Z,471018252867.5081
2021-11-19,2021-11-19T00:00:00Z,506379095841.5057
2021-11-20,2021-11-20T00:00:00Z,520120082906.4304
2021-11-21,2021-11-21T00:00:00Z,502122103256.3522
2021-11-22,2021-11-22T00:00:00Z,481692773712.1752
2021-11-23,2021-11-23T00:00:00Z,511398949469.2955
2021-11-24,2021-11-24T00:00:00Z,503147887691.3967
2021-11-25,2021-11-25T00:00:00Z,533378509757.3272
2021-11-26,2021-11-26T00:00:00Z,476414152189.8273
2021-11-27,2021-11-27T00:00:00Z,482887047183.0021
2021-11-28,2021-11-28T00:00:00Z,506511260684.8962
2021-11-29,2021-11-29T00:00:00Z,524161318846.65405
2021-11-30,2021-11-30T00:00:00Z,545967872325.5934
2021-12-01,2021-12-01T00:00:00Z,540419076012.6461
2021-12-02,2021-12-02T00:00:00Z,532001299937.75714
2021-12-03,2021-12-03T00:00:00Z,497006208694.7229
2021-12-04,2021-12-04T00:00:00Z,485890349260.5008
2021-12-05,2021-12-05T00:00:00Z,495154941795.8169
2021-12-06,2021-12-06T00:00:00Z,513048903672.6281
2021-12-07,2021-12-07T00:00:00Z,508048635745.7968
2021-12-08,2021-12-08T00:00:00Z,523404939534.4738
2021-12-09,2021-12-09T00:00:00Z,484128088211.5841
2021-12-10,2021-12-10T00:00:00Z,459720495010.0654
2021-12-11,2021-12-11T00:00:00Z,482342287473.1201
2021-12-12,2021-12-12T00:00:00Z,487273516571.3847
2021-12-13,2021-12-13T00:00:00Z,446185997875.7212
2021-12-14,2021-12-14T00:00:00Z,454999485084.9225
2021-12-15,2021-12-15T00:00:00Z,474231296317.7705
2021-12-16,2021-12-16T00:00:00Z,466802231466.8292
2021-12-17,2021-12-17T00:00:00Z,457160217637.17865
2021-12-18,2021-12-18T00:00:00Z,467310821464.7206
2021-12-19,2021-12-19T00:00:00Z,463037540483.2341
2021-12-20,2021-12-20T00:00:00Z,465472021521.512
2021-12-21,2021-12-21T00:00:00Z,473799232707.3595
2021-12-22,2021-12-22T00:00:00Z,469639283919.1752
2021-12-23,2021-12-23T00:00:00Z,485322451336.6059
2021-12-24,2021-12-24T00:00:00Z,477838848693.15
2021-12-25,2021-12-25T00:00:00Z,483449891396.2899
2021-12-26,2021-12-26T00:00:00Z,479765234129.98114
2021-12-27,2021-12-27T00:00:00Z,476642314985.1755
2021-12-28,2021-12-28T00:00:00Z,447726841652.1561
2021-12-29,2021-12-29T00:00:00Z,428412386699.1175
2021-12-30,2021-12-30T00:00:00Z,437859715512.138
2021-12-31,2021-12-31T00:00:00Z,433922631735.3712
2022-01-01,2022-01-01T00:00:00Z,444582496987.3437
2022-01-02,2022-01-02T00:00:00Z,452067097309.8064
2022-01-03,2022-01-03T00:00:00Z,444587711947.22186
2022-01-04,2022-01-04T00:00:00Z,446845173194.366
2022-01-05,2022-01-05T00:00:00Z,417900842842.3948
2022-01-06,2022-01-06T00:00:00Z,402170956621.80914
2022-01-07,2022-01-07T00:00:00Z,377622408248.5776
2022-01-08,2022-01-08T00:00:00Z,363750843960.84906
2022-01-09,2022-01-09T00:00:00Z,372114537028.7467
2022-01-10,2022-01-10T00:00:00Z,364011146841.4175
2022-01-11,2022-01-11T00:00:00Z,382569380744.72095
2022-01-12,2022-01-12T00:00:00Z,398227226424.8045
2022-01-13,2022-01-13T00:00:00Z,382782727572.1741
2022-01-14,2022-01-14T00:00:00Z,390700471079.8092
2022-01-15,2022-01-15T00:00:00Z,392880318857.26337
2022-01-16,2022-01-16T00:00:00Z,395333358723.0881
2022-01-17,2022-01-17T00:00:00Z,379101889479.9117
2022-01-18,2022-01-18T00:00:00Z,373216386100.22485
2022-01-19,2022-01-19T00:00:00Z,364242703461.1784
2022-01-20,2022-01-20T00:00:00Z,354430992892.2622
2022-01-21,2022-01-21T00:00:00Z,303327156306.24774
2022-01-22,2022-01-22T00:00:00Z,284858557798.3917
2022-01-23,2022-01-23T00:00:00Z,299772646504.0597
2022-01-24,2022-01-24T00:00:00Z,288214627547.4018
2022-01-25,2022-01-25T00:00:00Z,290546040997.4698
2022-01-26,2022-01-26T00:00:00Z,291028919791.1601
2022-01-27,2022-01-27T00:00:00Z,286408152226.0202
2022-01-28,2022-01-28T00:00:00Z,300727273191.8972
2022-01-29,2022-01-29T00:00:00Z,307331253710.54504
2022-01-30,2022-01-30T00:00:00Z,307412306288.3126
2022-01-31,2022-01-31T00:00:00Z,317608671627.1287
2022-02-01,2022-02-01T00:00:00Z,329428793101.27155
2022-02-02,2022-02-02T00:00:00Z,316772861400.40967
2022-02-03,2022-02-03T00:00:00Z,318552265475.80334
2022-02-04,2022-02-04T00:00:00Z,353955949082.7428
2022-02-05,2022-02-05T00:00:00Z,356200169885.2363
2022-02-06,2022-02-06T00:00:00Z,361171196567.7965
2022-02-07,2022-02-07T00:00:00Z,371172654945.8858
2022-02-08,2022-02-08T00:00:00Z,368516858385.4717
2022-02-09,2022-02-09T00:00:00Z,383591047902.7607
2022-02-10,2022-02-10T00:00:00Z,363293691922.0601
2022-02-11,2022-02-11T00:00:00Z,346135178087.9253
2022-02-12,2022-02-12T00:00:00Z,345132363699.1948
2022-02-13,2022-02-13T00:00:00Z,339491708614.6621
2022-02-14,2022-02-14T00:00:00Z,346417703215.00195
2022-02-15,2022-02-15T00:00:00Z,376598841873.4421
2022-02-16,2022-02-16T00:00:00Z,369323229438.49097
2022-02-17,2022-02-17T00:00:00Z,342078189334.8665
2022-02-18,2022-02-18T00:00:00Z,328749895550.31146
2022-02-19,2022-02-19T00:00:00Z,326941389186.5234
