date,timestamp_utc,Open,High,Low,Close,Volume
2021-08-28,2021-08-28T00:00:00Z,3826076.65304193,3850412.67399424,3756582.07903791,3808420.7388959,52164.80749815526
2021-08-29,2021-08-29T00:00:00Z,3808831.62374476,3843881.32656782,3719256.08507575,3779602.33807977,64415.83702110792
2021-08-30,2021-08-30T00:00:00Z,3781787.17127542,3920148.01527286,3703579.90273209,3823506.53811205,103632.89169046708
2021-08-31,2021-08-31T00:00:00Z,3824231.10260094,4050601.38280547,3775325.97799385,4014125.43440251,170463.7787373976
2021-09-01,2021-09-01T00:00:00Z,4014099.46918705,4438783.87744585,3964296.78496187,4422511.79577271,165759.0553765696
2021-09-02,2021-09-02T00:00:00Z,4422632.33365493,4455540.74929729,4321033.9650579,4399058.47782853,126844.93789201476
2021-09-03,2021-09-03T00:00:00Z,4399585.51818669,4675232.79490704,4331584.91592796,4552806.12601653,159420.96671803496
2021-09-04,2021-09-04T00:00:00Z,4553536.20458215,4598855.68426551,4450269.87886876,4501669.44130424,77687.86067768846
2021-09-05,2021-09-05T00:00:00Z,4504044.37835972,4569522.89841777,4430492.3556358,4521566.94148984,85419.04239491433
2021-09-06,2021-09-06T00:00:00Z,4522716.4489248,4570750.07347002,4453524.78685814,4538395.45783696,77434.49469719897
2021-09-07,2021-09-07T00:00:00Z,4538089.46422672,4553803.25184693,3802756.7513889,4146409.65210051,257757.78473686767
2021-09-08,2021-09-08T00:00:00Z,4147382.93387569,4305810.18583025,3834036.66757936,4226528.45255778,227645.9144289609
2021-09-09,2021-09-09T00:00:00Z,4226019.82648743,4258716.30453065,4078943.64771583,4126699.24858629,130609.8104975508
2021-09-10,2021-09-10T00:00:00Z,4132989.43837914,4240411.14075706,3894250.82943667,3941418.82857569,118084.29183318146
2021-09-11,2021-09-11T00:00:00Z,3940646.60840454,4038174.18268257,3908123.47697762,3963260.59197447,67905.13446858332
2021-09-12,2021-09-12T00:00:00Z,3964291.22741094,4156384.1016153,3922900.21632791,4071191.74575093,79112.68010634571
2021-09-13,2021-09-13T00:00:00Z,4073083.33308057,4110929.78866195,3847282.50777961,3968309.38492427,124792.21633892535
2021-09-14,2021-09-14T00:00:00Z,3966546.89049563,4124883.91780363,3944466.7788551,4123225.4819932,86981.23133459673
2021-09-15,2021-09-15T00:00:00Z,4121858.7508974,4291789.42944778,4025762.96300164,4290075.7985861,96517.82668192234
2021-09-16,2021-09-16T00:00:00Z,4290391.80146637,4356715.04010431,4191949.02861589,4277772.22180538,98486.04463619045
2021-09-17,2021-09-17T00:00:00Z,4279688.22359894,4303764.09054231,4091007.18486763,4147036.68646973,81156.33947570871
2021-09-18,2021-09-18T00:00:00Z,4150820.56135932,4267456.63553951,4117367.82610592,4166365.64602077,68092.15563351565
2021-09-19,2021-09-19T00:00:00Z,4169386.98042045,4178492.72411477,4034246.71255354,4085410.94747928,63323.80040374959
2021-09-20,2021-09-20T00:00:00Z,4086723.15653676,4100012.44873174,3694704.13452409,3726603.44330499,193935.23774831297
2021-09-21,2021-09-21T00:00:00Z,3727401.09004134,3818575.7177477,3398347.07871918,3445490.62223661,238738.6935099597
2021-09-22,2021-09-22T00:00:00Z,3444984.15705458,3813932.37409134,3378674.33429326,3804769.21803339,194165.4167511254
2021-09-23,2021-09-23T00:00:00Z,3803546.41006586,3869317.48634918,3680934.06507219,3817728.35441111,117586.09153461084
2021-09-24,2021-09-24T00:00:00Z,3817411.34046247,3823086.32246366,3420002.94296714,3568361.05578945,237672.0171734016
2021-09-25,2021-09-25T00:00:00Z,3569272.49525487,3607569.66772072,3440579.55524546,3589341.53531442,107816.48419789088
2021-09-26,2021-09-26T00:00:00Z,3588047.45609984,3795235.69842097,3406000.6634416,3739844.22938381,146558.80077310302
2021-09-27,2021-09-27T00:00:00Z,3738652.23517988,3834084.49168062,3595021.36093158,3597355.35627258,107208.83186457216
2021-09-28,2021-09-28T00:00:00Z,3596170.25898535,3629934.18214479,3427039.46410984,3441987.04997938,119271.18317206336
2021-09-29,2021-09-29T00:00:00Z,3444339.28228373,3589302.80978647,3414413.33056285,3488711.95144534,106479.31347358202
2021-09-30,2021-09-30T00:00:00Z,3485708.89707023,3707799.74623278,3473950.54641022,3663326.04841681,116628.02708832176
2021-10-01,2021-10-01T00:00:00Z,3662954.73253741,4030008.84211611,3643981.44354849,4011180.5099839,163208.9902955088
2021-10-02,2021-10-02T00:00:00Z,4012082.4276893,4205205.23565049,3961300.78193933,4129810.92919956,108734.89137147562
2021-10-03,2021-10-03T00:00:00Z,4130788.79711802,4212270.86816149,4061677.13775398,4151344.36680742,81706.66828532456
2021-10-04,2021-10-04T00:00:00Z,4151586.75784278,4165024.2512426,3997402.31901582,4128189.34018704,109979.1191353667
2021-10-05,2021-10-05T00:00:00Z,4132543.14593852,4261434.66940879,4087070.80033565,4214292.58064338,91599.9716685038
2021-10-06,2021-10-06T00:00:00Z,4216972.08238867,4388516.71948735,4060963.94291996,4331536.20778883,171981.97863988488
2021-10-07,2021-10-07T00:00:00Z,4332221.95362428,4423209.16477129,4223551.21465099,4361230.70783418,105136.01649563672
2021-10-08,2021-10-08T00:00:00Z,4362680.8248486,4466463.17167319,4321699.13279741,4355980.08705905,85250.98139013266
2021-10-09,2021-10-09T00:00:00Z,4356151.80949286,4437900.64700617,4332235.85384495,4367461.85102842,74313.79901632309
2021-10-10,2021-10-10T00:00:00Z,4368732.47511975,4392909.55439439,4229808.73629839,4238524.16419821,76908.97748413129
2021-10-11,2021-10-11T00:00:00Z,4237208.15902099,4437266.70550774,4196738.03502341,4373754.84980356,92170.53444859487
2021-10-12,2021-10-12T00:00:00Z,4371868.09143655,4374077.19192775,4231098.57523081,4311384.1061444,86338.05294980104
2021-10-13,2021-10-13T00:00:00Z,4312272.03693751,4401922.64607903,4203787.13493161,4393597.36891621,76687.1871075469
2021-10-14,2021-10-14T00:00:00Z,4390494.16819837,4644563.48938045,4369164.24278622,4610053.61309962,123301.93013721071
2021-10-15,2021-10-15T00:00:00Z,4609384.75212908,4766290.04738011,4555829.58146387,4751253.37964854,172600.85014829753
2021-10-16,2021-10-16T00:00:00Z,4751777.69772701,4845929.86234191,4680146.98139149,4712487.47324042,101317.42141817632
2021-10-17,2021-10-17T00:00:00Z,4711860.44625017,4804517.7997879,4559773.51869011,4745440.1990244,80196.58331821686
2021-10-18,2021-10-18T00:00:00Z,4746167.99505317,4793851.63522545,4548568.08132772,4627763.9325278,105680.04979200911
2021-10-19,2021-10-19T00:00:00Z,4626024.86065933,4760605.10315512,4610417.93912245,4743464.5730825,83247.1606415527
2021-10-20,2021-10-20T00:00:00Z,4745204.58302679,5041981.26444695,4689100.79512484,5029475.87205956,136274.70532365522
2021-10-21,2021-10-21T00:00:00Z,5030922.69147348,5290627.22810138,4941040.12506843,4965640.62391303,201171.91222829692
2021-10-22,2021-10-22T00:00:00Z,4962604.35500889,5095678.54023111,4793952.91338022,4865062.3110876,117969.43424054526
2021-10-23,2021-10-23T00:00:00Z,4864407.43034797,5096968.87007072,4821718.33261055,5082170.87819523,82893.74356945675
2021-10-24,2021-10-24T00:00:00Z,5085816.26357238,5118444.55933806,4891649.62091501,4998660.54612885,81792.96756898321
2021-10-25,2021-10-25T00:00:00Z,4998108.72108625,5115614.5118172,4977147.88832634,5104391.7313569,77509.04579085135
2021-10-26,2021-10-26T00:00:00Z,5104641.65755612,5147146.95479678,4986634.8596307,5010209.36626733,87240.30122652164
2021-10-27,2021-10-27T00:00:00Z,5010451.74810772,5180217.91259934,4801944.81345966,4816936.28914097,195419.8184460099
2021-10-28,2021-10-28T00:00:00Z,4815854.45768112,5167235.25956382,4752435.57287059,5165975.30084444,142073.61189277665
2021-10-29,2021-10-29T00:00:00Z,5165541.78537368,5347185.90196833,5137482.2143164,5292731.5015913,133771.78811963028
2021-10-30,2021-10-30T00:00:00Z,5296830.32399526,5306986.11824905,5069020.87643031,5135789.18697909,89892.72554253048
2021-10-31,2021-10-31T00:00:00Z,5134947.6179731,5236519.02385638,4996621.84234304,5063665.13499963,95363.01944635464
2021-11-01,2021-11-01T00:00:00Z,5073804.27517726,5199845.01771352,4950230.9125177,5133700.19922525,81471.84345799516
2021-11-02,2021-11-02T00:00:00Z,5133733.53693664,5397243.33023449,5092752.92727782,5377762.21261691,94930.37698427356
2021-11-03,2021-11-03T00:00:00Z,5377025.57467943,5497606.50092105,5260032.98410489,5461525.62615323,104642.89494505122
2021-11-04,2021-11-04T00:00:00Z,5460259.43796134,5477701.80557168,5357537.78082504,5446401.95984872,73008.90971633416
2021-11-05,2021-11-05T00:00:00Z,5446475.37676161,5482360.45094677,5387671.40549443,5439714.10508443,53165.7544484949
2021-11-06,2021-11-06T00:00:00Z,5441757.57117965,5489918.23630234,5331238.05145959,5475999.41614489,53420.077505599074
2021-11-07,2021-11-07T00:00:00Z,5475466.21148804,5617501.3703605,5463960.16551969,5588163.56486432,53243.84204572819
2021-11-08,2021-11-08T00:00:00Z,5588613.92745054,5813017.02460937,5586120.72025869,5804616.94075711,79325.41579411893
2021-11-09,2021-11-09T00:00:00Z,5804149.59180587,5822381.61486426,5673852.73545138,5710620.70375872,70943.62208130956
2021-11-10,2021-11-10T00:00:00Z,5707331.38364225,5817378.82199891,5560074.21634089,5685980.30663382,97394.79143968792
2021-11-11,2021-11-11T00:00:00Z,5681257.55973418,5790626.2886755,5600578.70022026,5747731.60508827,57895.83134451804
2021-11-12,2021-11-12T00:00:00Z,5745406.12053033,5811188.17011886,5548341.99043716,5684995.92352601,72650.22712720283
2021-11-13,2021-11-13T00:00:00Z,5685591.64403786,5731234.49826912,5580983.18049496,5620569.28493496,40468.38115714504
2021-11-14,2021-11-14T00:00:00Z,5618605.14968119,5680320.69774766,5500023.94257024,5607244.95333736,46180.68920764535
2021-11-15,2021-11-15T00:00:00Z,5608803.9291384,5747424.10107892,5540101.44056842,5562294.11094683,67526.92418821991
2021-11-16,2021-11-16T00:00:00Z,5562384.2691296,5566122.27516525,5129101.10650348,5178276.08409567,166903.80114310197
2021-11-17,2021-11-17T00:00:00Z,5178302.89364637,5270184.75343714,5000000.0,5253770.54851518,126720.07551488494
2021-11-18,2021-11-18T00:00:00Z,5253876.70225796,5321547.20563468,4900273.23597867,4950833.34174792,139572.64511219357
2021-11-19,2021-11-19T00:00:00Z,4950298.32824712,5344903.53611908,4921782.87954528,5310550.44751405,105230.70677103016
2021-11-20,2021-11-20T00:00:00Z,5310736.8758558,5484758.46879116,5229104.79890691,5450000.0,63625.51854084116
2021-11-21,2021-11-21T00:00:00Z,5450303.63024917,5470588.04860432,5288771.71518313,5302259.30865993,53541.06372796809
2021-11-22,2021-11-22T00:00:00Z,5302696.98894918,5392721.33883416,5077651.2396596,5120541.03762011,88176.58551537305
2021-11-23,2021-11-23T00:00:00Z,5122531.35652048,5455648.34783506,5088742.06154052,5400609.65400932,93272.6025640774
2021-11-24,2021-11-24T00:00:00Z,5398811.98591477,5442661.51799646,5245461.15485033,5350978.56513487,83721.04167517272
2021-11-25,2021-11-25T00:00:00Z,5350792.06996303,5660410.09067654,5315524.47846577,5611514.68556075,104176.8168410776
2021-11-26,2021-11-26T00:00:00Z,5609198.41510091,5650750.4887824,5092456.00214316,5144314.58586222,160691.34815717986
2021-11-27,2021-11-27T00:00:00Z,5147045.84791932,5317693.10928348,5113912.10257938,5249596.80469421,54072.75176643376
2021-11-28,2021-11-28T00:00:00Z,5248613.11149498,5446017.9429809,5106069.43794184,5421159.64597178,73866.3895464735
2021-11-29,2021-11-29T00:00:00Z,5420871.21315189,5565874.02193611,5373627.49098808,5550121.36257442,73083.98599253269
2021-11-30,2021-11-30T00:00:00Z,5549584.71179521,5884053.76995947,5426790.62014077,5736608.10262018,139183.33251276315
2021-12-01,2021-12-01T00:00:00Z,5737085.0361109,5898018.45798617,5649511.88255286,5690187.88367623,86849.75782758492
2021-12-02,2021-12-02T00:00:00Z,5691675.67621458,5762782.75731839,5535452.87151022,5625034.08566109,73243.78680819884
2021-12-03,2021-12-03T00:00:00Z,5617883.67605987,5765269.53976388,5255846.81042537,5354600.31010332,94353.50671978344
2021-12-04,2021-12-04T00:00:00Z,5353684.00886393,5357878.35218668,4398168.6067325,5198237.6526852,299710.21148700843
2021-12-05,2021-12-05T00:00:00Z,5198023.3313491,5359081.5785775,5041685.95588237,5257374.98809253,139325.50468844423
2021-12-06,2021-12-06T00:00:00Z,5256380.15613696,5419558.58215884,4916752.5175913,5388036.01079407,162372.23255299608
2021-12-07,2021-12-07T00:00:00Z,5385448.03892056,5485272.48097908,5302612.19341353,5377476.34063862,97905.72484899093
2021-12-08,2021-12-08T00:00:00Z,5376557.73531476,5488383.6471311,5249721.0157505,5459316.2136462,87431.72386441124
2021-12-09,2021-12-09T00:00:00Z,5459228.9819786,5498519.4119694,5101301.29946064,5123826.91796258,86894.50340371014
2021-12-10,2021-12-10T00:00:00Z,5123541.03812134,5248218.96834547,4936155.42670559,4952006.2888406,108065.62631685636
2021-12-11,2021-12-11T00:00:00Z,4950158.41269078,5098514.62123402,4886761.71856457,5088435.52549348,68649.84893283702
2021-12-12,2021-12-12T00:00:00Z,5088922.35288569,5174988.15092426,4955188.86815922,5117609.06816782,51615.4722773665
2021-12-13,2021-12-13T00:00:00Z,5116999.0913061,5132397.45597606,4659736.8732185,4742504.75765733,135350.81689536845
2021-12-14,2021-12-14T00:00:00Z,4743057.69614727,4821198.92859489,4564718.15090279,4777944.85470325,124527.64879207192
2021-12-15,2021-12-15T00:00:00Z,4778041.38593654,5133817.08922559,4552306.41244055,5033393.52977149,129001.30494598857
2021-12-16,2021-12-16T00:00:00Z,5036361.99860972,5118072.80763509,4944563.42293597,4961304.63946981,85428.51332361872
2021-12-17,2021-12-17T00:00:00Z,4962443.82065601,4994998.47877695,4671597.65118066,4868921.59287159,112425.78255238628
2021-12-18,2021-12-18T00:00:00Z,4867134.22804627,4960298.00460777,4733156.79034326,4926878.90490542,56473.74586385617
2021-12-19,2021-12-19T00:00:00Z,4928852.73019397,4996312.3145341,4857217.91931053,4896198.01495144,57398.64392267701
2021-12-20,2021-12-20T00:00:00Z,4896681.37262983,4943437.04263284,4697336.30815953,4860503.67366308,84943.38114843058
2021-12-21,2021-12-21T00:00:00Z,4861567.53530314,4992293.78775974,4809957.01108339,4933030.5767859,75460.00823807511
2021-12-22,2021-12-22T00:00:00Z,4933228.76453329,4986530.77933128,4849232.82725714,4890008.77266165,59008.60319929247
2021-12-23,2021-12-23T00:00:00Z,4890366.02112142,5007638.70682388,4799902.93324551,4971085.87733778,81309.29028516538
2021-12-24,2021-12-24T00:00:00Z,4971046.83677695,5022561.04436622,4913000.0,4934289.4238307,60367.53487650931
2021-12-25,2021-12-25T00:00:00Z,4935537.9855487,4994683.87675506,4895202.13421838,4955983.47532911,35932.90223442527
2021-12-26,2021-12-26T00:00:00Z,4955402.99292229,4977602.79511482,4889960.11937444,4916534.88318837,38202.23392990347
2021-12-27,2021-12-27T00:00:00Z,4916434.8514362,4955512.07470273,4863715.79131769,4892024.79175878,42770.03929670315
2021-12-28,2021-12-28T00:00:00Z,4892024.59445502,4894105.23092731,4631069.44084505,4648521.32133164,72736.7307962975
2021-12-29,2021-12-29T00:00:00Z,4649084.08147802,4681964.28358259,4421941.25249254,4454077.70922504,91588.49677455524
2021-12-30,2021-12-30T00:00:00Z,4456071.35086865,4577792.38215584,4401644.62438724,4505303.95397534,82248.52873817997
2021-12-31,2021-12-31T00:00:00Z,4503909.85837095,4629034.082644,4439373.33755639,4505853.79259938,53440.98413752981
2022-01-01,2022-01-01T00:00:00Z,4505826.1018705,4592732.56161318,4504503.50464389,4576827.17686225,33635.30529319253
2022-01-02,2022-01-02T00:00:00Z,4576405.64407574,4679414.69308692,4542197.74871322,4652226.50039197,31796.94870858458
2022-01-03,2022-01-03T00:00:00Z,4651300.84341301,4675331.95846917,4512453.5618274,4590598.35363216,43713.03052305768
2022-01-04,2022-01-04T00:00:00Z,4589467.81870664,4737997.49309232,4504059.34517758,4619203.49600014,54205.372576726266
2022-01-05,2022-01-05T00:00:00Z,4619047.3272898,4671162.36602701,4242894.6023604,4381358.00645958,82634.07788553515
2022-01-06,2022-01-06T00:00:00Z,4382009.2751913,4405891.53106889,4088890.37365846,4211144.24020685,101393.04132300297
2022-01-07,2022-01-07T00:00:00Z,4211286.05143519,4221253.90194751,3848208.1082903,3954292.13380768,141936.3719673237
2022-01-08,2022-01-08T00:00:00Z,3954331.38652868,4008772.06503449,3763786.8459325,3858637.61885454,115728.7543011248
2022-01-09,2022-01-09T00:00:00Z,3858651.10180267,3951436.89825202,3803018.07914799,3886729.76689438,56393.344286348125
2022-01-10,2022-01-10T00:00:00Z,3886539.42128515,3916966.06282525,3609483.01693177,3778302.91173804,118693.51324573962
2022-01-11,2022-01-11T00:00:00Z,3776224.48180607,3977435.53427825,3727332.78840702,3965195.49427806,91349.89913873616
2022-01-12,2022-01-12T00:00:00Z,3965730.31340462,4141305.67052901,3915492.4398434,4092072.75970646,78858.6396244162
2022-01-13,2022-01-13T00:00:00Z,4092193.38989309,4140811.11246496,3932938.86427352,3941955.50018368,73642.6478754823
2022-01-14,2022-01-14T00:00:00Z,3942061.76971492,4054804.29380589,3895428.60086072,4011036.19897672,60665.41481039557
2022-01-15,2022-01-15T00:00:00Z,4011727.75650402,4079906.28466831,3972396.6575131,4037608.90607841,34865.106082172366
2022-01-16,2022-01-16T00:00:00Z,4037235.51695833,4096784.38914967,3990231.96790937,4047000.0,38326.96999657401
2022-01-17,2022-01-17T00:00:00Z,4048349.87710978,4061033.90354363,3837337.43862686,3915149.79758734,50206.38403661723
2022-01-18,2022-01-18T00:00:00Z,3914469.23099919,3938118.69697039,3747526.11486137,3819208.11298952,65000.53054136374
2022-01-19,2022-01-19T00:00:00Z,3816947.16115613,3837486.92700609,3687481.68947009,3719531.16680399,64012.31703446059
2022-01-20,2022-01-20T00:00:00Z,3721858.55462031,3933626.54334674,3645732.77702661,3660843.93732355,79022.45040669231
2022-01-21,2022-01-21T00:00:00Z,3660601.24207999,3690244.61297607,3096294.74993686,3193088.83258125,225762.33095836025
2022-01-22,2022-01-22T00:00:00Z,3193092.99542876,3243163.54845496,2885097.51840924,2988479.19865396,240312.798655453
2022-01-23,2022-01-23T00:00:00Z,2988279.27611667,3130476.64753453,2928449.99330569,3098088.1468018,128093.6927358812
2022-01-24,2022-01-24T00:00:00Z,3100661.97778911,3101295.37452685,2672744.90466841,2979449.85900224,270597.89512074966
2022-01-25,2022-01-25T00:00:00Z,2978401.67702488,3041152.13934165,2858855.6861287,2985963.68077008,148061.41985110892
2022-01-26,2022-01-26T00:00:00Z,2986700.13920672,3317176.47705966,2941880.9723105,3015251.90106053,233726.5352337016
2022-01-27,2022-01-27T00:00:00Z,3015388.99436681,3090822.53669574,2881463.69839801,2986705.91280482,168304.139575201
2022-01-28,2022-01-28T00:00:00Z,2987435.82506658,3156761.51363693,2925691.46435767,3139077.03339831,139586.47709881997
2022-01-29,2022-01-29T00:00:00Z,3139218.97109746,3247776.31972506,3120393.11229788,3217332.69875193,101837.8439031556
2022-01-30,2022-01-30T00:00:00Z,3218149.57217571,3276566.6080229,3165083.79665088,3242367.95408258,63426.74425147931
2022-01-31,2022-01-31T00:00:00Z,3240566.78764931,3327846.83018595,3079284.46165574,3299914.65666949,95903.8270348955
2022-02-01,2022-02-01T00:00:00Z,3300021.15239661,3456077.64814149,3288864.58800204,3440115.49148088,93917.14807315302
2022-02-02,2022-02-02T00:00:00Z,3440284.40516397,3458282.37821928,3253996.97865829,3302020.32475201,102004.51933585068
2022-02-03,2022-02-03T00:00:00Z,3299196.11814238,3366485.70706721,3183178.51930879,3306549.03650548,96356.19687519516
2022-02-04,2022-02-04T00:00:00Z,3306024.41335185,3652634.06276646,3277886.92178968,3649112.41119487,144569.2920190073
2022-02-05,2022-02-05T00:00:00Z,3649977.68116951,3758728.4120236,3611516.65530566,3692400.58763092,93620.04851860092
2022-02-06,2022-02-06T00:00:00Z,3695801.26530333,3752449.09947969,3611135.97852712,3732362.30134854,67363.52395349696
2022-02-07,2022-02-07T00:00:00Z,3732432.84782945,3877138.16106006,3669860.42306308,3829267.20332647,99407.66734572216
2022-02-08,2022-02-08T00:00:00Z,3827884.7788104,3930224.32366543,3691557.85949687,3800946.64931785,129200.57003315534
2022-02-09,2022-02-09T00:00:00Z,3801626.05971852,3941140.90267695,3722347.93826551,3914156.56570836,75673.80608119778
2022-02-10,2022-02-10T00:00:00Z,3915795.32501207,3952167.37059932,3740833.38126027,3750368.56166516,123756.29895272442
2022-02-11,2022-02-11T00:00:00Z,3750654.66809161,3801118.33475264,3508857.31002565,3578076.92778611,103821.73250457487
2022-02-12,2022-02-12T00:00:00Z,3581747.61159263,3628824.12556097,3487362.94196298,3565446.57458526,74662.47530007828
2022-02-13,2022-02-13T00:00:00Z,3567087.01908192,3606167.72183649,3468296.53018211,3517870.47537087,45528.19524108023
2022-02-14,2022-02-14T00:00:00Z,3517534.98203989,3602597.21166274,3454297.39214513,3553907.98250311,78922.71376962554
2022-02-15,2022-02-15T00:00:00Z,3555253.59161411,3856531.29400083,3534553.74894978,3845208.85245709,87476.18521018384
2022-02-16,2022-02-16T00:00:00Z,3845030.4726391,3855906.95386584,3708695.66615486,3785782.60019928,75208.08056087751
2022-02-17,2022-02-17T00:00:00Z,3788448.07085055,3824838.6249882,3494013.86380409,3525576.27312505,108335.83298158422
2022-02-18,2022-02-18T00:00:00Z,3525236.01679012,3578993.0141526,3369701.71850504,3408677.05830627,101858.14465603742
2022-02-19,2022-02-19T00:00:00Z,3406197.80848608,3458843.33861273,3289330.25781816,3382382.37585236,63814.25332579397
2022-02-20,2022-02-20T00:00:00Z,3383194.03519554,3383194.03519554,3165378.04135077,3216563.04220629,85196.52400982533
2022-02-21,2022-02-21T00:00:00Z,3217322.47028897,3355377.16514013,3127789.82134735,3148121.74385311,139191.39004797212
2022-02-22,2022-02-22T00:00:00Z,3146977.79358386,3244503.79371176,3065549.17829798,3206944.57351925,126464.9825200154
2022-02-23,2022-02-23T00:00:00Z,3205391.4501206,3345419.0565767,3147933.58007577,3151643.33442137,103269.13467583864
2022-02-24,2022-02-24T00:00:00Z,3151700.44945677,3313425.07155989,2856144.63865746,3181945.84447306,254275.60300219333
2022-02-25,2022-02-25T00:00:00Z,3180051.9577091,3451699.91371811,3146367.80205338,3375899.03054755,125537.16780552866
2022-02-26,2022-02-26T00:00:00Z,3373417.45557816,3493965.67962361,3338501.96044174,3400085.20574678,82034.28170491457
2022-02-27,2022-02-27T00:00:00Z,3402538.89213557,3453514.35094544,3158862.69199808,3216878.44364159,126622.62840431092
2022-02-28,2022-02-28T00:00:00Z,3216489.90034397,3546437.9056602,3162748.39474575,3531831.67589685,167314.3125327509
2022-03-01,2022-03-01T00:00:00Z,3532978.27041909,3676400.80981205,3472651.68982506,3604837.23759251,141670.31014649582
2022-03-02,2022-03-02T00:00:00Z,3604645.57250407,3672316.26995268,3538195.22560271,3586734.35391214,106886.57871743508
2022-03-03,2022-03-03T00:00:00Z,3586634.26970064,3609536.21159708,3412362.72818267,3459339.16411177,89046.37081022543
2022-03-04,2022-03-04T00:00:00Z,3459340.45249242,3463458.02202643,3204556.00258738,3246162.23211966,103621.38047285556
2022-03-05,2022-03-05T00:00:00Z,3245885.69184882,3309732.68959179,3210510.07177874,3290090.73383614,55146.205797478826
2022-03-06,2022-03-06T00:00:00Z,3289595.2476341,3306794.47557031,3162824.09837071,3175446.69786722,55059.99466807283
2022-03-07,2022-03-07T00:00:00Z,3175252.1326286,3277959.05662464,3061354.44111982,3105172.32566477,105545.45068963584
2022-03-08,2022-03-08T00:00:00Z,3107559.40379769,3259041.15721624,3098700.60203476,3203238.85796983,75471.37326874908
2022-03-09,2022-03-09T00:00:00Z,3206751.45085761,3416476.66176134,3199703.9908023,3354432.89624647,101719.83253157196
2022-03-10,2022-03-10T00:00:00Z,3354121.99385742,3365883.99855356,3186337.58129106,3233150.63684561,84555.85247797973
2022-03-11,2022-03-11T00:00:00Z,3234338.70016121,3321899.47536219,3151870.29929566,3192283.77977157,74720.77596721565
2022-03-12,2022-03-12T00:00:00Z,3191686.66463083,3250864.83636966,3187595.06424198,3209366.88544174,33537.57074673011
2022-03-13,2022-03-13T00:00:00Z,3207045.04623678,3240696.09629633,3135004.24191885,3154700.73859511,42778.24224126945
2022-03-14,2022-03-14T00:00:00Z,3155391.56313789,3244083.84064768,3133963.71374215,3209999.55408205,66284.99070092596
2022-03-15,2022-03-15T00:00:00Z,3210526.38436849,3291244.25351181,3143713.69610959,3235085.35455459,68474.09588150261
2022-03-16,2022-03-16T00:00:00Z,3236002.9632259,3424263.07380782,3221693.26512045,3397313.01536882,104872.27418585442
2022-03-17,2022-03-17T00:00:00Z,3398070.90569184,3462478.66672421,3360356.66890105,3440000.0,57361.76073180072
2022-03-18,2022-03-18T00:00:00Z,3437784.74197854,3616468.13940075,3386476.51346786,3574877.73792899,77210.71199675497
2022-03-19,2022-03-19T00:00:00Z,3574876.85097647,3629558.8949025,3524767.81858336,3580199.79719323,52806.77356504794
2022-03-20,2022-03-20T00:00:00Z,3579965.38324775,3596847.31701656,3455004.0377953,3502754.57832039,54965.03679735218
2022-03-21,2022-03-21T00:00:00Z,3503589.89625143,3609678.87159458,3470395.79057259,3532660.41444604,62920.37202751969
2022-03-22,2022-03-22T00:00:00Z,3532081.31079612,3691854.91354917,3531523.16183653,3627283.1762991,79896.43905466674
2022-03-23,2022-03-23T00:00:00Z,3626717.16231901,3699614.91623416,3577173.79040801,3689703.76814106,69007.09843462925
2022-03-24,2022-03-24T00:00:00Z,3688943.2913203,3769234.66661279,3652412.42537999,3737312.24152224,81973.26551757903
2022-03-25,2022-03-25T00:00:00Z,3738377.0535327,3841617.16518036,3710686.30236129,3770786.42957313,65278.1365429478
2022-03-26,2022-03-26T00:00:00Z,3770249.35877648,3816030.78579532,3739495.16573023,3810593.54194712,31065.66808751436
2022-03-27,2022-03-27T00:00:00Z,3811246.19995898,3938968.9648212,3780155.45623033,3930352.09472049,64245.53682881777
2022-03-28,2022-03-28T00:00:00Z,3932053.7401737,4103715.69771344,3905825.57387609,4024164.85239362,89419.97721234361
2022-03-29,2022-03-29T00:00:00Z,4024314.94939244,4197490.2769409,4019835.35192869,4086366.47987744,90303.44657124516
2022-03-30,2022-03-30T00:00:00Z,4086287.87785443,4117982.16198996,4009171.91534027,4067457.21673811,70003.84923164155
2022-03-31,2022-03-31T00:00:00Z,4068434.30033795,4138859.97017149,3968480.50215795,3990960.6000308,75931.66361497446
2022-04-01,2022-04-01T00:00:00Z,3991726.39228007,4221896.06183967,3930888.8784306,4208698.18555509,81644.52096493532
2022-04-02,2022-04-02T00:00:00Z,4211062.15607689,4299138.82337864,4189220.52683052,4210381.791234,56701.1193758366
2022-04-03,2022-04-03T00:00:00Z,4211710.01622613,4347853.310993,4178969.06686706,4300275.86726496,42401.391357666325
2022-04-04,2022-04-04T00:00:00Z,4300354.49935787,4335952.46772642,4189529.22734095,4311795.56683195,61037.3161463469
2022-04-05,2022-04-05T00:00:00Z,4309280.09575381,4340243.14831142,4205943.2603975,4210583.78677535,56433.77736570978
2022-04-06,2022-04-06T00:00:00Z,4209881.72164796,4210998.28402589,3890381.01504402,3896612.93745237,115031.28870554396
2022-04-07,2022-04-07T00:00:00Z,3896279.95705737,4049540.64286173,3875257.85726341,3995553.40426046,79342.94924566653
2022-04-08,2022-04-08T00:00:00Z,3995212.74540564,4118115.75935457,3983485.46640488,4003212.75045492,66297.7610786564
2022-04-09,2022-04-09T00:00:00Z,4003189.14022406,4075202.22359246,3979330.34885103,4061106.10735821,31749.56025503434
