date,Active Receiving Addresses (%)
2022-06-13,0.89262795
2022-06-14,0.86597272
2022-06-15,0.87747984
2022-06-16,0.87999651
2022-06-17,0.86997454
2022-06-18,0.85198546
2022-06-19,0.81736367
2022-06-20,0.87777602
2022-06-21,0.87718487
2022-06-22,0.88202942
2022-06-23,0.88428831
2022-06-24,0.86932987
2022-06-25,0.81475804
2022-06-26,0.84883031
2022-06-27,0.89187435
2022-06-28,0.68950183
2022-06-29,0.8815565
2022-06-30,0.88492636
2022-07-01,0.85888988
2022-07-02,0.83923748
2022-07-03,0.87564639
2022-07-04,0.89137042
2022-07-05,0.89691801
2022-07-06,0.84655441
2022-07-07,0.87384304
2022-07-08,0.88929823
2022-07-09,0.84427312
2022-07-10,0.86579529
2022-07-11,0.88255001
2022-07-12,0.86989457
2022-07-13,0.82113702
2022-07-14,0.88403531
2022-07-15,0.88303202
2022-07-16,0.87201862
2022-07-17,0.87016522
2022-07-18,0.9006777
2022-07-19,0.89767811
2022-07-20,0.88291729
2022-07-21,0.86330742
2022-07-22,0.88082263
2022-07-23,0.85097818
2022-07-24,0.85204066
2022-07-25,0.88151478
2022-07-26,0.88982922
2022-07-27,0.87398464
2022-07-28,0.87338928
2022-07-29,0.8352447
2022-07-30,0.85064576
2022-07-31,0.83548944
2022-08-01,0.85487369
2022-08-02,0.85716144
2022-08-03,0.84096558
2022-08-04,0.83719369
2022-08-05,0.84904167
2022-08-06,0.84767564
2022-08-07,0.83899225
2022-08-08,0.87412974
2022-08-09,0.87689624
2022-08-10,0.87163127
2022-08-11,0.86930179
2022-08-12,0.85933293
2022-08-13,0.85523397
2022-08-14,0.85324738
2022-08-15,0.87933802
2022-08-16,0.85801865
2022-08-17,0.74098882
2022-08-18,0.87462244
2022-08-19,0.87406478
2022-08-20,0.85616981
2022-08-21,0.83846617
2022-08-22,0.84125641
2022-08-23,0.86441096
2022-08-24,0.84169618
2022-08-25,0.86951359
2022-08-26,0.87860853
2022-08-27,0.87040845
2022-08-28,0.84435384
2022-08-29,0.87594144
2022-08-30,0.86996079
2022-08-31,0.86406239
2022-09-01,0.87488942
2022-09-02,0.83893941
2022-09-03,0.82149807
2022-09-04,0.84457506
2022-09-05,0.85010037
2022-09-06,0.89096461
2022-09-07,0.89105859
2022-09-08,0.8889858
2022-09-09,0.88388022
2022-09-10,0.87906683
2022-09-11,0.88020938
2022-09-12,0.89304541
2022-09-13,0.88326717
2022-09-14,0.87968461
2022-09-15,0.88426229
2022-09-16,0.71830026
2022-09-17,0.87589668
2022-09-18,0.84893077
2022-09-19,0.87558193
2022-09-20,0.87188656
2022-09-21,0.86495135
2022-09-22,0.89175084
2022-09-23,0.87728774
2022-09-24,0.8481272
2022-09-25,0.85942475
2022-09-26,0.7795911
2022-09-27,0.48173318
2022-09-28,0.69201837
2022-09-29,0.85562587
2022-09-30,0.79805459
2022-10-01,0.84777281
2022-10-02,0.85980364
2022-10-03,0.89271211
2022-10-04,0.89128842
2022-10-05,0.84502319
2022-10-06,0.87082338
2022-10-07,0.86569121
2022-10-08,0.81220585
2022-10-09,0.87430139
2022-10-10,0.86150696
2022-10-11,0.87766608
2022-10-12,0.87245977
2022-10-13,0.86240783
2022-10-14,0.85866409
2022-10-15,0.82883273
2022-10-16,0.83442699
2022-10-17,0.84017941
2022-10-18,0.81976267
2022-10-19,0.82570759
2022-10-20,0.80726931
2022-10-21,0.77024145
2022-10-22,0.78538635
2022-10-23,0.74511983
2022-10-24,0.79557927
2022-10-25,0.79858968
2022-10-26,0.79474404
2022-10-27,0.7747724
2022-10-28,0.79648257
2022-10-29,0.76832741
2022-10-30,0.76142849
2022-10-31,0.76171889
2022-11-01,0.77631126
2022-11-02,0.77557001
2022-11-03,0.79621671
2022-11-04,0.79227661
2022-11-05,0.73841761
2022-11-06,0.74419854
2022-11-07,0.73906436
2022-11-08,0.72640777
2022-11-09,0.72862261
2022-11-10,0.72640442
2022-11-11,0.70494333
2022-11-12,0.68391336
2022-11-13,0.65785111
2022-11-14,0.69303726
2022-11-15,0.61457688
2022-11-16,0.57301311
2022-11-17,0.6093645
2022-11-18,0.67504184
2022-11-19,0.57253735
2022-11-20,0.64477656
2022-11-21,0.67454516
2022-11-22,0.68979157
2022-11-23,0.67899673
2022-11-24,0.63849473
2022-11-25,0.70140581
2022-11-26,0.76245821
2022-11-27,0.78191883
2022-11-28,0.79236039
2022-11-29,0.70026662
2022-11-30,0.84496722
2022-12-01,0.76487328
2022-12-02,0.81383924
2022-12-03,0.82816117
2022-12-04,0.84048289
2022-12-05,0.76012439
2022-12-06,0.81208644
2022-12-07,0.86901844
2022-12-08,0.6167967
2022-12-09,0.77094677
2022-12-10,0.25064011
2022-12-11,0.72920252
2022-12-12,0.63117165
2022-12-13,0.83433993
2022-12-14,0.67224137
2022-12-15,0.86459782
2022-12-16,0.85711059
2022-12-17,0.79317439
2022-12-18,0.79971326
2022-12-19,0.83688767
2022-12-20,0.84817332
2022-12-21,0.86484775
2022-12-22,0.8713899
2022-12-23,0.87858019
2022-12-24,0.87399003
2022-12-25,0.89594272
2022-12-26,0.89040738
2022-12-27,0.8579564
2022-12-28,0.85795236
2022-12-29,0.85541417
2022-12-30,0.87493243
2022-12-31,0.8594685
2023-01-01,0.85870803
2023-01-02,0.8873439
2023-01-03,0.86835634
2023-01-04,0.86468036
2023-01-05,0.86980894
2023-01-06,0.87191491
2023-01-07,0.84532775
2023-01-08,0.82107742
2023-01-09,0.82372349
2023-01-10,0.83956388
2023-01-11,0.85698009
2023-01-12,0.86939132
2023-01-13,0.88209037
2023-01-14,0.88420127
2023-01-15,0.86943505
2023-01-16,0.81551296
2023-01-17,0.75139443
2023-01-18,0.8453412
2023-01-19,0.85352451
2023-01-20,0.89844852
2023-01-21,0.90758254
2023-01-22,0.90021447
2023-01-23,0.87119749
2023-01-24,0.86493088
2023-01-25,0.85355905
2023-01-26,0.8554622
2023-01-27,0.8487249
2023-01-28,0.82797411
2023-01-29,0.80837261
2023-01-30,0.82167276
2023-01-31,0.837959
2023-02-01,0.84686632
2023-02-02,0.82670239
2023-02-03,0.82010475
2023-02-04,0.81459619
2023-02-05,0.83655444
2023-02-06,0.87805126
2023-02-07,0.88617111
2023-02-08,0.86667029
2023-02-09,0.86059511
2023-02-10,0.86452891
2023-02-11,0.84614528
2023-02-12,0.85944442
2023-02-13,0.87819314
2023-02-14,0.86722309
2023-02-15,0.87500363
2023-02-16,0.89108235
2023-02-17,0.87720476
2023-02-18,0.85891982
2023-02-19,0.86919665
2023-02-20,0.87207643
2023-02-21,0.86881885
2023-02-22,0.85268578
2023-02-23,0.863256
2023-02-24,0.87277014
2023-02-25,0.86952402
2023-02-26,0.85927761
2023-02-27,0.88062084
2023-02-28,0.88945355
2023-03-01,0.85928716
2023-03-02,0.85297009
2023-03-03,0.88680676
2023-03-04,0.84759086
2023-03-05,0.86043755
2023-03-06,0.89088552
2023-03-07,0.84684194
2023-03-08,0.84121495
2023-03-09,0.85103283
2023-03-10,0.87009606
2023-03-11,0.84860571
2023-03-12,0.8676953
2023-03-13,0.86782371
2023-03-14,0.87913474
2023-03-15,0.8707597
2023-03-16,0.88659418
2023-03-17,0.87036995
2023-03-18,0.86076987
2023-03-19,0.86663962
2023-03-20,0.8682541
2023-03-21,0.87217934
2023-03-22,0.87358116
2023-03-23,0.86212585
2023-03-24,0.87187956
2023-03-25,0.84959059
2023-03-26,0.84967737
2023-03-27,0.87581575
2023-03-28,0.78424596
2023-03-29,0.76324434
2023-03-30,0.85852596
2023-03-31,0.87364341
2023-04-01,0.86596209
2023-04-02,0.85562809
2023-04-03,0.88308358
2023-04-04,0.87970752
2023-04-05,0.86535087
2023-04-06,0.86341107
2023-04-07,0.87774307
2023-04-08,0.8762622
2023-04-09,0.86377824
2023-04-10,0.85430503
2023-04-11,0.85356922
2023-04-12,0.83743383
2023-04-13,0.83207357
2023-04-14,0.847935
2023-04-15,0.84112481
2023-04-16,0.90010208
2023-04-17,0.86059651
2023-04-18,0.85768096
2023-04-19,0.85537836
2023-04-20,0.86068448
2023-04-21,0.86581996
2023-04-22,0.8788831
2023-04-23,0.88618278
2023-04-24,0.90214345
2023-04-25,0.851731
2023-04-26,0.8399468
2023-04-27,0.83700861
2023-04-28,0.82746029
2023-04-29,0.78776981
2023-04-30,0.81345232
2023-05-01,0.82948992
2023-05-02,0.83703015
2023-05-03,0.83665405
2023-05-04,0.83422031
2023-05-05,0.87598497
2023-05-06,0.8550419
2023-05-07,0.84109546
2023-05-08,0.85489357
2023-05-09,0.81333176
2023-05-10,0.82525567
2023-05-11,0.80596523
2023-05-12,0.80952166
2023-05-13,0.80649308
2023-05-14,0.82473283
2023-05-15,0.82622057
2023-05-16,0.79897055
2023-05-17,0.80229879
2023-05-18,0.80500971
2023-05-19,0.79793624
2023-05-20,0.7810914
2023-05-21,0.8137405
2023-05-22,0.87497888
2023-05-23,0.87415138
2023-05-24,0.88077146
2023-05-25,0.87594285
2023-05-26,0.86300317
2023-05-27,0.79901928
2023-05-28,0.7801538
2023-05-29,0.79385493
2023-05-30,0.76671797
2023-05-31,0.75941277
2023-06-01,0.78282083
2023-06-02,0.77446591
2023-06-03,0.77847853
2023-06-04,0.77089715
2023-06-05,0.73026514
2023-06-06,0.71899804
2023-06-07,0.71115525
2023-06-08,0.6311152
2023-06-09,0.88051968
2023-06-10,0.90386169
2023-06-11,0.9087989
2023-06-12,0.9156512
2023-06-13,0.91819701
2023-06-14,0.91171927
2023-06-15,0.91825347
2023-06-16,0.89170359
2023-06-17,0.88828641
2023-06-18,0.87026992
2023-06-19,0.88547812
2023-06-20,0.88837022
2023-06-21,0.88107618
2023-06-22,0.87773703
2023-06-23,0.88398599
2023-06-24,0.84743535
2023-06-25,0.87072336
2023-06-26,0.88186637
2023-06-27,0.88108101
2023-06-28,0.87493057
2023-06-29,0.87994735
2023-06-30,0.87462348
2023-07-01,0.87552782
2023-07-02,0.88622059
2023-07-03,0.89528049
2023-07-04,0.89444963
2023-07-05,0.89956198
2023-07-06,0.89119
2023-07-07,0.8978611
2023-07-08,0.88731813
2023-07-09,0.88498277
2023-07-10,0.90269777
2023-07-11,0.87801148
2023-07-12,0.87958782
2023-07-13,0.88129809
2023-07-14,0.81744627
2023-07-15,0.71921655
2023-07-16,0.63425454
2023-07-17,0.82621627
2023-07-18,0.80328602
2023-07-19,0.84745362
2023-07-20,0.86584792
2023-07-21,0.78483571
2023-07-22,0.82303583
2023-07-23,0.85818696
2023-07-24,0.81012857
2023-07-25,0.82640417
2023-07-26,0.80171478
2023-07-27,0.85556856
2023-07-28,0.85949158
2023-07-29,0.85684064
2023-07-30,0.85221945
2023-07-31,0.85881397
2023-08-01,0.83737609
2023-08-02,0.82992504
2023-08-03,0.82598935
2023-08-04,0.80808857
2023-08-05,0.83981575
2023-08-06,0.86658876
2023-08-07,0.7733562
2023-08-08,0.8006676
2023-08-09,0.85147583
2023-08-10,0.82795359
2023-08-11,0.87167115
2023-08-12,0.85786492
2023-08-13,0.85378371
2023-08-14,0.85159134
2023-08-15,0.8640869
2023-08-16,0.8613163
2023-08-17,0.86806712
2023-08-18,0.8613017
2023-08-19,0.85558979
2023-08-20,0.8608227
2023-08-21,0.8741078
2023-08-22,0.85854035
2023-08-23,0.84999641
2023-08-24,0.84281207
2023-08-25,0.84980427
2023-08-26,0.84167182
2023-08-27,0.84199105
2023-08-28,0.86159574
2023-08-29,0.83553127
2023-08-30,0.81099049
2023-08-31,0.85456995
2023-09-01,0.86793897
2023-09-02,0.85409523
2023-09-03,0.85080634
2023-09-04,0.86212256
2023-09-05,0.84244759
2023-09-06,0.86596372
2023-09-07,0.86691687
2023-09-08,0.86835612
2023-09-09,0.84887268
2023-09-10,0.86120106
2023-09-11,0.86945639
2023-09-12,0.86515264
2023-09-13,0.86519128
2023-09-14,0.86444513
2023-09-15,0.86680134
2023-09-16,0.8643117
2023-09-17,0.83521626
2023-09-18,0.83548562
2023-09-19,0.78023778
2023-09-20,0.7824449
2023-09-21,0.76506477
2023-09-22,0.77121251
2023-09-23,0.76863043
2023-09-24,0.76902994
2023-09-25,0.80620348
2023-09-26,0.78906026
2023-09-27,0.83775163
2023-09-28,0.72590661
2023-09-29,0.84897694
2023-09-30,0.81589291
2023-10-01,0.85576876
2023-10-02,0.86238757
2023-10-03,0.84968999
2023-10-04,0.82830736
2023-10-05,0.83099123
2023-10-06,0.78559052
2023-10-07,0.79961112
2023-10-08,0.81992696
2023-10-09,0.86037589
2023-10-10,0.85372421
2023-10-11,0.8546552
2023-10-12,0.85847662
2023-10-13,0.84801592
2023-10-14,0.85257416
2023-10-15,0.86883249
2023-10-16,0.88016753
2023-10-17,0.87000006
2023-10-18,0.88312549
2023-10-19,0.85787363
2023-10-20,0.85950967
2023-10-21,0.86128114
2023-10-22,0.85293303
2023-10-23,0.8957373
2023-10-24,0.85150082
2023-10-25,0.78969432
2023-10-26,0.8547448
2023-10-27,0.8140612
2023-10-28,0.79797989
2023-10-29,0.72707
2023-10-30,0.77119835
2023-10-31,0.75726897
2023-11-01,0.74210082
2023-11-02,0.79863254
2023-11-03,0.74733745
2023-11-04,0.80548494
2023-11-05,0.74335224
2023-11-06,0.87024237
2023-11-07,0.87050099
2023-11-08,0.86146841
2023-11-09,0.86698367
2023-11-10,0.86717898
2023-11-11,0.77455465
2023-11-12,0.80075535
2023-11-13,0.7904889
2023-11-14,0.79509718
2023-11-15,0.82571436
2023-11-16,0.86084338
2023-11-17,0.85040807
2023-11-18,0.81849392
2023-11-19,0.73590043
2023-11-20,0.81104139
2023-11-21,0.8035804
2023-11-22,0.80072275
2023-11-23,0.81999907
2023-11-24,0.85083023
2023-11-25,0.83859536
2023-11-26,0.84194977
2023-11-27,0.84808561
2023-11-28,0.85583263
2023-11-29,0.83777764
2023-11-30,0.83902916
2023-12-01,0.85124581
2023-12-02,0.85002351
2023-12-03,0.83869773
2023-12-04,0.86962557
2023-12-05,0.86852376
2023-12-06,0.86252493
2023-12-07,0.83153846
2023-12-08,0.82590667
2023-12-09,0.81938658
2023-12-10,0.82668414
2023-12-11,0.86780518
2023-12-12,0.86645478
2023-12-13,0.85898204
2023-12-14,0.86535378
2023-12-15,0.87134391
2023-12-16,0.8566709
2023-12-17,0.84635876
2023-12-18,0.81288218
2023-12-19,0.81997753
2023-12-20,0.81014232
2023-12-21,0.86513546
2023-12-22,0.85929669
2023-12-23,0.82604723
2023-12-24,0.83524107
2023-12-25,0.84509177
2023-12-26,0.85126178
2023-12-27,0.86995736
2023-12-28,0.84152921
2023-12-29,0.81978725
2023-12-30,0.85620526
2023-12-31,0.83777214
2024-01-01,0.81282669
2024-01-02,0.85459475
2024-01-03,0.83645628
2024-01-04,0.86312091
2024-01-05,0.85780755
2024-01-06,0.83603159
2024-01-07,0.84590736
2024-01-08,0.86595467
2024-01-09,0.84977692
2024-01-10,0.84323949
2024-01-11,0.83552875
2024-01-12,0.84870376
2024-01-13,0.8395749
2024-01-14,0.8366168
2024-01-15,0.86135178
2024-01-16,0.86124212
2024-01-17,0.83739497
2024-01-18,0.83254276
2024-01-19,0.80263521
2024-01-20,0.78196946
2024-01-21,0.76541522
2024-01-22,0.8192212
2024-01-23,0.85338852
2024-01-24,0.8466227
2024-01-25,0.84766825
2024-01-26,0.84915309
2024-01-27,0.78356861
2024-01-28,0.77662596
2024-01-29,0.85091779
2024-01-30,0.83325856
2024-01-31,0.82313837
2024-02-01,0.82976756
2024-02-02,0.81140037
2024-02-03,0.77393877
2024-02-04,0.78513455
2024-02-05,0.80892207
2024-02-06,0.81545646
2024-02-07,0.83054201
2024-02-08,0.82272624
2024-02-09,0.82511625
2024-02-10,0.77199711
2024-02-11,0.76513738
2024-02-12,0.80298928
2024-02-13,0.8097056
2024-02-14,0.82638167
2024-02-15,0.83831047
2024-02-16,0.83892877
2024-02-17,0.81123022
2024-02-18,0.82187558
2024-02-19,0.85824772
2024-02-20,0.85158122
2024-02-21,0.84202361
2024-02-22,0.84360815
2024-02-23,0.8450113
2024-02-24,0.81345252
2024-02-25,0.820273
2024-02-26,0.84554446
2024-02-27,0.81385534
2024-02-28,0.84316496
2024-02-29,0.84645829
2024-03-01,0.8512073
2024-03-02,0.81491075
2024-03-03,0.79562896
2024-03-04,0.85332315
2024-03-05,0.81564398
2024-03-06,0.8530938
2024-03-07,0.85876011
2024-03-08,0.85207437
2024-03-09,0.8188472
2024-03-10,0.82440005
2024-03-11,0.85303517
2024-03-12,0.85304424
2024-03-13,0.86149501
2024-03-14,0.86231957
2024-03-15,0.86938263
2024-03-16,0.84752121
2024-03-17,0.8122361
2024-03-18,0.84603101
2024-03-19,0.85794386
2024-03-20,0.85301305
2024-03-21,0.84886614
2024-03-22,0.84495175
2024-03-23,0.82176915
2024-03-24,0.82517327
2024-03-25,0.87923758
2024-03-26,0.8823576
2024-03-27,0.86733656
2024-03-28,0.87091042
2024-03-29,0.86332579
2024-03-30,0.84753848
2024-03-31,0.83071285
2024-04-01,0.85996741
2024-04-02,0.86657973
2024-04-03,0.85675883
2024-04-04,0.85769694
2024-04-05,0.86078118
2024-04-06,0.84372002
2024-04-07,0.84042302
2024-04-08,0.87505912
2024-04-09,0.87060198
2024-04-10,0.86067011
2024-04-11,0.84957481
2024-04-12,0.86494395
2024-04-13,0.824593
2024-04-14,0.83272959
2024-04-15,0.86498837
2024-04-16,0.83403456
2024-04-17,0.84773224
2024-04-18,0.84443485
2024-04-19,0.85095672
2024-04-20,0.81659142
2024-04-21,0.83034364
2024-04-22,0.86376914
2024-04-23,0.85725745
2024-04-24,0.84417946
2024-04-25,0.84679263
2024-04-26,0.83830521
2024-04-27,0.82453706
2024-04-28,0.80577039
2024-04-29,0.83118355
2024-04-30,0.83702161
2024-05-01,0.82734314
2024-05-02,0.82952238
2024-05-03,0.83831546
2024-05-04,0.80702132
2024-05-05,0.79640603
2024-05-06,0.82930714
2024-05-07,0.83848329
2024-05-08,0.83871363
2024-05-09,0.8239827
2024-05-10,0.60349218
2024-05-11,0.66957828
2024-05-12,0.68293911
2024-05-13,0.72944791
2024-05-14,0.72793637
2024-05-15,0.76362846
2024-05-16,0.77719307
2024-05-17,0.75360784
2024-05-18,0.74243705
2024-05-19,0.7292108
2024-05-20,0.78365606
2024-05-21,0.78951528
2024-05-22,0.78705005
2024-05-23,0.82409465
2024-05-24,0.82297527
2024-05-25,0.82395057
2024-05-26,0.82675949
2024-05-27,0.86500217
2024-05-28,0.83831415
2024-05-29,0.87016333
2024-05-30,0.84776369
2024-05-31,0.81625254
2024-06-01,0.82288091
2024-06-02,0.8663573
2024-06-03,0.873928
2024-06-04,0.8681888
2024-06-05,0.86772487
2024-06-06,0.86846345
2024-06-07,0.87295826
2024-06-08,0.86271701
2024-06-09,0.86239044
2024-06-10,0.86818995
2024-06-11,0.83442431
2024-06-12,0.85541939
2024-06-13,0.8617719
2024-06-14,0.86328079
2024-06-15,0.86634029
2024-06-16,0.85064703
2024-06-17,0.86159031
2024-06-18,0.82589663
2024-06-19,0.83770257
2024-06-20,0.85494737
2024-06-21,0.86594093
2024-06-22,0.85665835
2024-06-23,0.84680139
2024-06-24,0.85904656
2024-06-25,0.85854668
2024-06-26,0.85407869
2024-06-27,0.85804027
2024-06-28,0.84834901
2024-06-29,0.83828403
2024-06-30,0.78464316
2024-07-01,0.80953052
2024-07-02,0.86084698
2024-07-03,0.85013921
2024-07-04,0.85644193
2024-07-05,0.8601613
2024-07-06,0.84731921
2024-07-07,0.83908274
2024-07-08,0.85230694
2024-07-09,0.84598727
2024-07-10,0.84376134
2024-07-11,0.8494384
2024-07-12,0.85103597
2024-07-13,0.84774673
2024-07-14,0.80410121
2024-07-15,0.8606324
2024-07-16,0.87227315
2024-07-17,0.86070231
2024-07-18,0.85346537
2024-07-19,0.85811585
2024-07-20,0.83928379
2024-07-21,0.83589142
2024-07-22,0.85345268
2024-07-23,0.8520713
2024-07-24,0.86043559
2024-07-25,0.87441887
2024-07-26,0.86511311
2024-07-27,0.85334451
2024-07-28,0.84871813
2024-07-29,0.85412941
2024-07-30,0.85510229
2024-07-31,0.85705435
2024-08-01,0.87110074
2024-08-02,0.86487016
2024-08-03,0.856898
2024-08-04,0.86081619
2024-08-05,0.87685457
2024-08-06,0.86613335
2024-08-07,0.8656644
2024-08-08,0.86945795
2024-08-09,0.85928275
2024-08-10,0.84201354
2024-08-11,0.84747889
2024-08-12,0.86508661
2024-08-13,0.83610954
2024-08-14,0.85732723
2024-08-15,0.86175375
2024-08-16,0.86066246
2024-08-17,0.85910805
2024-08-18,0.83348095
2024-08-19,0.87270407
2024-08-20,0.87698089
2024-08-21,0.86542854
2024-08-22,0.86166307
2024-08-23,0.86775095
2024-08-24,0.83428622
2024-08-25,0.82736399
2024-08-26,0.87162759
2024-08-27,0.87103234
2024-08-28,0.86999439
2024-08-29,0.86015984
2024-08-30,0.84798894
2024-08-31,0.83480317
2024-09-01,0.85160224
2024-09-02,0.85606915
2024-09-03,0.83997277
2024-09-04,0.85492283
2024-09-05,0.85387587
2024-09-06,0.84515984
2024-09-07,0.83049638
2024-09-08,0.83015955
2024-09-09,0.85878635
2024-09-10,0.86660892
2024-09-11,0.85265053
2024-09-12,0.85303125
2024-09-13,0.85811362
2024-09-14,0.83666827
2024-09-15,0.83594335
2024-09-16,0.86014375
2024-09-17,0.8671002
2024-09-18,0.86900008
2024-09-19,0.86725494
2024-09-20,0.8795451
2024-09-21,0.86279627
2024-09-22,0.84782933
2024-09-23,0.86898612
2024-09-24,0.86680169
2024-09-25,0.84326235
2024-09-26,0.8562649
2024-09-27,0.86950883
2024-09-28,0.84475299
2024-09-29,0.81894047
2024-09-30,0.85762926
2024-10-01,0.87639267
2024-10-02,0.86376602
2024-10-03,0.85884749
2024-10-04,0.85603188
2024-10-05,0.83050727
2024-10-06,0.83216834
2024-10-07,0.85519556
2024-10-08,0.85603133
2024-10-09,0.85121784
2024-10-10,0.85365247
2024-10-11,0.8469532
2024-10-12,0.83370733
2024-10-13,0.81771795
2024-10-14,0.83939391
2024-10-15,0.87162107
2024-10-16,0.84213441
2024-10-17,0.85067798
2024-10-18,0.86033385
2024-10-19,0.81615527
2024-10-20,0.81438912
2024-10-21,0.85747436
2024-10-22,0.86116043
2024-10-23,0.8543403
2024-10-24,0.84972127
2024-10-25,0.84111202
2024-10-26,0.82812826
2024-10-27,0.8163474
2024-10-28,0.83562977
2024-10-29,0.84465888
2024-10-30,0.84548301
2024-10-31,0.84990548
2024-11-01,0.84772987
2024-11-02,0.83295956
2024-11-03,0.83041016
2024-11-04,0.85084622
2024-11-05,0.8538706
2024-11-06,0.86982232
2024-11-07,0.86489564
2024-11-08,0.86083483
2024-11-09,0.84500999
2024-11-10,0.86253241
2024-11-11,0.86761543
2024-11-12,0.8671672
2024-11-13,0.86892123
2024-11-14,0.86124797
2024-11-15,0.86670507
2024-11-16,0.85742429
2024-11-17,0.84536356
2024-11-18,0.86334122
2024-11-19,0.87896914
2024-11-20,0.86466516
2024-11-21,0.86558388
2024-11-22,0.87178861
2024-11-23,0.86012438
2024-11-24,0.84556182
2024-11-25,0.87921629
2024-11-26,0.86500692
2024-11-27,0.85516272
2024-11-28,0.86172873
2024-11-29,0.83313764
2024-11-30,0.84700111
2024-12-01,0.8504733
2024-12-02,0.87197444
2024-12-03,0.87206306
2024-12-04,0.868716
2024-12-05,0.87441341
2024-12-06,0.86110833
2024-12-07,0.83886058
2024-12-08,0.82102117
2024-12-09,0.85197518
2024-12-10,0.85422534
2024-12-11,0.85477674
2024-12-12,0.85688042
2024-12-13,0.85589304
2024-12-14,0.83323028
2024-12-15,0.83408415
2024-12-16,0.85829633
2024-12-17,0.86458417
2024-12-18,0.85942177
2024-12-19,0.86122707
2024-12-20,0.86163026
2024-12-21,0.83149551
2024-12-22,0.82714833
2024-12-23,0.85013087
2024-12-24,0.84429209
2024-12-25,0.8211432
2024-12-26,0.84099196
2024-12-27,0.84765008
2024-12-28,0.80838078
2024-12-29,0.80313288
2024-12-30,0.82954712
2024-12-31,0.83121045
2025-01-01,0.82370827
2025-01-02,0.84166304
2025-01-03,0.84309059
2025-01-04,0.83341583
2025-01-05,0.82308335
2025-01-06,0.82445207
2025-01-07,0.85244419
2025-01-08,0.85357602
2025-01-09,0.84787381
2025-01-10,0.84258841
2025-01-11,0.82159892
2025-01-12,0.81335265
2025-01-13,0.85262671
2025-01-14,0.85420825
2025-01-15,0.83649958
2025-01-16,0.83443007
2025-01-17,0.85778645
2025-01-18,0.84910351
2025-01-19,0.85807677
2025-01-20,0.86243457
2025-01-21,0.84902574
2025-01-22,0.8434269
2025-01-23,0.85038268
2025-01-24,0.85633495
2025-01-25,0.84343388
2025-01-26,0.83751354
2025-01-27,0.85363408
2025-01-28,0.84228306
2025-01-29,0.83875401
2025-01-30,0.83319382
2025-01-31,0.83597198
2025-02-01,0.83447296
2025-02-02,0.84179011
2025-02-03,0.86167326
2025-02-04,0.85679343
2025-02-05,0.85127147
2025-02-06,0.85276485
2025-02-07,0.85347372
2025-02-08,0.8366919
2025-02-09,0.8338646
2025-02-10,0.84897704
2025-02-11,0.86389612
2025-02-12,0.84986693
2025-02-13,0.85455093
2025-02-14,0.85845655
2025-02-15,0.85219745
2025-02-16,0.83351133
2025-02-17,0.85014642
2025-02-18,0.85707318
2025-02-19,0.85568959
2025-02-20,0.86435742
2025-02-21,0.86503491
2025-02-22,0.85146466
2025-02-23,0.84979466
2025-02-24,0.84414744
2025-02-25,0.84431114
2025-02-26,0.84483807
2025-02-27,0.84085183
2025-02-28,0.84509662
2025-03-01,0.82853362
2025-03-02,0.83945465
2025-03-03,0.8501747
2025-03-04,0.86119691
2025-03-05,0.85521422
2025-03-06,0.85930694
2025-03-07,0.85921844
2025-03-08,0.82703445
2025-03-09,0.84256105
2025-03-10,0.85590574
2025-03-11,0.84259924
2025-03-12,0.84630171
2025-03-13,0.84782062
2025-03-14,0.84208309
2025-03-15,0.83259906
2025-03-16,0.81418117
2025-03-17,0.8272016
2025-03-18,0.83222447
2025-03-19,0.84453385
2025-03-20,0.85939155
2025-03-21,0.84521798
2025-03-22,0.81690623
2025-03-23,0.81608109
2025-03-24,0.84273955
2025-03-25,0.84987077
2025-03-26,0.83821194
2025-03-27,0.81514706
2025-03-28,0.83310437
2025-03-29,0.8148434
2025-03-30,0.80482141
2025-03-31,0.81873617
2025-04-01,0.8435873
2025-04-02,0.84191615
2025-04-03,0.84506231
2025-04-04,0.8429082
2025-04-05,0.82893044
2025-04-06,0.83454287
2025-04-07,0.86215809
2025-04-08,0.84674948
2025-04-09,0.84530977
2025-04-10,0.85135757
2025-04-11,0.84221882
2025-04-12,0.82611559
2025-04-13,0.81209699
2025-04-14,0.84529314
2025-04-15,0.83248994
2025-04-16,0.85327697
2025-04-17,0.84332004
2025-04-18,0.82604563
2025-04-19,0.81481644
2025-04-20,0.81431719
2025-04-21,0.84931906
2025-04-22,0.86554191
2025-04-23,0.86739014
2025-04-24,0.85808564
2025-04-25,0.86620023
2025-04-26,0.84306832
2025-04-27,0.84112275
2025-04-28,0.86313772
2025-04-29,0.85210389
2025-04-30,0.85532082
2025-05-01,0.86208178
2025-05-02,0.85825016
2025-05-03,0.85604422
2025-05-04,0.84627038
2025-05-05,0.8781631
2025-05-06,0.87391447
2025-05-07,0.85843682
2025-05-08,0.86144373
2025-05-09,0.86520189
2025-05-10,0.83829355
2025-05-11,0.83720918
2025-05-12,0.87101242
2025-05-13,0.8548567
2025-05-14,0.85745626
2025-05-15,0.87280664
2025-05-16,0.86073991
2025-05-17,0.83084267
2025-05-18,0.81559374
2025-05-19,0.85951507
2025-05-20,0.85926279
2025-05-21,0.85105954
2025-05-22,0.83876522
2025-05-23,0.83409561
