date,Open Interest
2024-05-04,7577363541.818362
2024-05-05,7658138196.332069
2024-05-06,7558124814.062479
2024-05-07,7472693062.08465
2024-05-08,7552714654.122572
2024-05-09,7717282375.916903
2024-05-10,7786000840.444053
2024-05-11,7679856276.886407
2024-05-12,7698510523.205887
2024-05-13,7814787694.54014
2024-05-14,7863941961.075922
2024-05-15,8223681380.671871
2024-05-16,8108271388.728986
2024-05-17,8853217372.443508
2024-05-18,8966600202.526184
2024-05-19,8659452310.136253
2024-05-20,11187863438.44011
2024-05-21,11812709349.679638
2024-05-22,11535944412.292969
2024-05-23,11608502042.834024
2024-05-24,11542644026.21735
2024-05-25,11789537121.25445
2024-05-26,12518187041.749687
2024-05-27,12938073190.659302
2024-05-28,12803962429.329395
2024-05-29,12584585997.721924
2024-05-30,12322428610.624306
2024-05-31,12406927421.48134
2024-06-01,12830597940.68558
2024-06-02,12519337995.945454
2024-06-03,12628584432.696428
2024-06-04,12751067609.696297
2024-06-05,13013849795.551094
2024-06-06,12666493383.915625
2024-06-07,12116077388.19644
2024-06-08,12102443378.381908
2024-06-09,12245378354.729652
2024-06-10,12059067806.501272
2024-06-11,11508503092.192623
2024-06-12,11299429567.296206
2024-06-13,10978061319.427605
2024-06-14,11189141066.785925
2024-06-15,11941905406.581636
2024-06-16,12090664619.728115
2024-06-17,11178771658.1793
2024-06-18,10965148242.24708
2024-06-19,11536472290.457596
2024-06-20,11170199488.14516
2024-06-21,11238525361.218462
2024-06-22,11068577598.086172
2024-06-23,10984649394.414972
2024-06-24,11045216554.715408
2024-06-25,11001563921.064468
2024-06-26,10974693781.118649
2024-06-27,11728298696.935871
2024-06-28,11847330526.561493
2024-06-29,11762372061.159204
2024-06-30,11728136837.63529
2024-07-01,11756105486.698256
2024-07-02,12033939563.8394
2024-07-03,11790289006.047235
2024-07-04,10892605897.496424
2024-07-05,9904271310.351557
2024-07-06,10255434039.048088
2024-07-07,9724087234.493725
2024-07-08,9639687580.72127
2024-07-09,9952517410.245728
2024-07-10,10156375223.298948
2024-07-11,10177435240.992804
2024-07-12,10341803177.064924
2024-07-13,10544368247.661098
2024-07-14,10824743571.147844
2024-07-15,11410266040.101242
2024-07-16,11102505867.351208
2024-07-17,11132964708.215628
2024-07-18,11253142530.886898
2024-07-19,11584469290.025356
2024-07-20,11560096520.03181
2024-07-21,11402994588.06396
2024-07-22,11309513998.591696
2024-07-23,11778160602.72963
2024-07-24,11741824947.818428
2024-07-25,10953203516.554008
2024-07-26,11203515746.665888
2024-07-27,10695238426.260786
2024-07-28,10921613317.454165
2024-07-29,11493008495.590704
2024-07-30,11493143611.966717
2024-07-31,11469144986.150003
2024-08-01,11228686315.7219
2024-08-02,10873244110.464432
2024-08-03,10263753132.2356
2024-08-04,9347784698.068537
2024-08-05,7113589597.009571
2024-08-06,7637738657.572156
2024-08-07,7477500896.296161
2024-08-08,8086885278.269646
2024-08-09,7679540290.584052
2024-08-10,7710807378.158586
2024-08-11,7702193613.004278
2024-08-12,8176097483.146033
2024-08-13,8017845368.705431
2024-08-14,7960333637.893235
2024-08-15,7673424763.812435
2024-08-16,7751737405.479181
2024-08-17,7808986005.88318
2024-08-18,7776672110.732153
2024-08-19,7804573977.054368
2024-08-20,7791726613.80774
2024-08-21,7826326765.10092
2024-08-22,7863777697.829579
2024-08-23,8451052169.062341
2024-08-24,8422889855.023447
2024-08-25,8401799375.233814
2024-08-26,8343810218.196789
2024-08-27,7709122505.224447
2024-08-28,7719337610.22747
2024-08-29,7807853971.69623
2024-08-30,7725919471.088631
2024-08-31,7738863065.098686
2024-09-01,7451306561.333284
2024-09-02,7923144017.533679
2024-09-03,7698629461.621419
2024-09-04,7608387569.812011
2024-09-05,7568050774.027391
2024-09-06,7282338955.761004
2024-09-07,7488124393.83114
2024-09-08,7540678822.488884
2024-09-09,7655335869.275946
2024-09-10,7644490973.50324
2024-09-11,7569296970.220804
2024-09-12,7670407358.166181
2024-09-13,7994959536.457594
2024-09-14,7917052527.981235
2024-09-15,7574102680.09491
2024-09-16,7719418214.41353
2024-09-17,7790549421.046746
2024-09-18,7775967916.207768
2024-09-19,8372655217.044706
2024-09-20,8572862778.12954
2024-09-21,8854074775.3914
2024-09-22,8454268586.74365
2024-09-23,8858412795.941319
2024-09-24,8900789397.68908
2024-09-25,8866893640.99708
2024-09-26,8882854088.61131
2024-09-27,9219988422.848164
2024-09-28,9165025308.080956
2024-09-29,9111820160.93285
2024-09-30,9267956417.314943
2024-10-01,8642346832.754719
2024-10-02,8278991605.311924
2024-10-03,8237248079.70637
2024-10-04,8355205995.622332
2024-10-05,8351930082.519671
2024-10-06,8433701154.808338
2024-10-07,8113032016.756504
2024-10-08,8378302804.385283
2024-10-09,8497961324.419593
2024-10-10,8568260796.806607
2024-10-11,8474894413.641726
2024-10-12,8605976118.107817
2024-10-13,8480695880.028516
2024-10-14,9742614222.886871
2024-10-15,9279392661.360022
2024-10-16,9425379746.69889
2024-10-17,9429881731.555063
2024-10-18,9671226743.953487
2024-10-19,9724685586.791067
2024-10-20,10321626786.753489
2024-10-21,10069001814.568647
2024-10-22,9845610570.01769
2024-10-23,9561318387.713362
2024-10-24,9585738176.334658
2024-10-25,9251969338.033403
2024-10-26,9471504705.93451
2024-10-27,9572459018.866484
2024-10-28,10027441807.561407
2024-10-29,10229086906.881186
2024-10-30,10429752915.449903
2024-10-31,10376834750.22589
2024-11-01,9951482906.379583
2024-11-02,9940913615.1973
2024-11-03,9852908269.771912
2024-11-04,9684815491.775831
2024-11-05,9581306678.630554
2024-11-06,11000989616.904123
2024-11-07,12175218228.888351
2024-11-08,12524306381.65817
2024-11-09,13042664934.772083
2024-11-10,12765861155.729977
2024-11-11,13334093008.647812
2024-11-12,12711632862.91142
2024-11-13,12378180599.820148
2024-11-14,12199488501.475985
2024-11-15,12502943697.656963
2024-11-16,12715740192.406128
2024-11-17,12501776155.67085
2024-11-18,13456688896.83022
2024-11-19,12876676575.966743
2024-11-20,13097262994.066996
2024-11-21,14838070936.2623
2024-11-22,14649353721.805525
2024-11-23,14560875837.018934
2024-11-24,14483494249.990456
2024-11-25,14782300300.238407
2024-11-26,14497438759.008549
2024-11-27,17271394180.32801
2024-11-28,16738123111.994596
2024-11-29,16443444004.196457
2024-11-30,17347491771.9366
2024-12-01,17396887859.408516
2024-12-02,16860000509.6696
2024-12-03,16931926505.85581
2024-12-04,18481756274.427246
2024-12-05,17681224015.618603
2024-12-06,19448889259.47805
2024-12-07,19195484606.321407
2024-12-08,19281282257.126102
2024-12-09,17540812158.316734
2024-12-10,16721238230.293076
2024-12-11,17608494047.873325
2024-12-12,18589824673.46356
2024-12-13,18969527036.55912
2024-12-14,19382792579.17213
2024-12-15,19976809583.763138
2024-12-16,20587226822.330803
2024-12-17,20387344641.5202
2024-12-18,19433937845.32891
2024-12-19,18385253238.574806
2024-12-20,17760723139.017906
2024-12-21,17290779501.81907
2024-12-22,17284388119.316936
2024-12-23,18006954971.707104
2024-12-24,18263316945.06629
2024-12-25,18211803127.12708
2024-12-26,17821475552.69248
2024-12-27,18027046957.99274
2024-12-28,18578831623.85718
2024-12-29,18227719395.657032
2024-12-30,18399385873.79102
2024-12-31,18483375303.835777
2025-01-01,18950130965.59417
2025-01-02,19408567208.601414
2025-01-03,21304749392.18901
2025-01-04,21086339615.170506
2025-01-05,20755183059.657616
2025-01-06,20870010925.630127
2025-01-07,19846810563.255733
2025-01-08,19624087300.677555
2025-01-09,18995317618.930283
2025-01-10,19065833295.675304
2025-01-11,19602495746.004803
2025-01-12,19644580186.235542
2025-01-13,18637230917.3276
2025-01-14,18686109011.65477
2025-01-15,19688707869.713177
2025-01-16,19310180406.80969
2025-01-17,20438232091.493942
2025-01-18,20563354956.96863
2025-01-19,19655065935.473667
2025-01-20,19629110971.986813
2025-01-21,20058869159.06893
2025-01-22,19717121861.805264
2025-01-23,20692559661.42296
2025-01-24,20339984078.047
2025-01-25,20362772279.633022
2025-01-26,19937745052.43616
2025-01-27,19723610789.34959
2025-01-28,19378108414.219204
2025-01-29,19573710189.705563
2025-01-30,20425179217.174454
2025-01-31,20894730507.53028
2025-02-01,20070860942.1172
2025-02-02,18854524309.015213
2025-02-03,15726450925.434015
2025-02-04,14635613482.273008
2025-02-05,14514375496.478842
2025-02-06,14136920749.459826
2025-02-07,13622261762.007835
2025-02-08,13766254634.716314
2025-02-09,13386769276.99357
2025-02-10,13874387091.491074
2025-02-11,13639567951.156832
2025-02-12,14437466567.564352
2025-02-13,14056202556.766188
2025-02-14,14421681558.852448
2025-02-15,14240201902.574137
2025-02-16,14297718664.24624
2025-02-17,15009725066.217695
2025-02-18,15052405466.557491
2025-02-19,14858753077.040936
2025-02-20,15298262714.559015
2025-02-21,14664476099.008558
2025-02-22,15395358024.663464
2025-02-23,16091883861.882626
2025-02-24,14041364510.3938
2025-02-25,13680089727.29334
2025-02-26,13076833675.956911
2025-02-27,13269372664.197355
2025-02-28,12239395129.92956
2025-03-01,12456735991.528189
2025-03-02,13838122970.42364
2025-03-03,12045173583.679012
2025-03-04,11852425177.158575
2025-03-05,12506551384.743908
2025-03-06,12424091115.208782
2025-03-07,12018420123.580317
2025-03-08,12679357689.305649
2025-03-09,11955822424.70643
2025-03-10,11041425287.75792
2025-03-11,11259684607.625248
2025-03-12,11216289630.038258
2025-03-13,11118609713.586952
2025-03-14,11531194089.783916
2025-03-15,11742950710.424234
2025-03-16,11074686090.534431
2025-03-17,11626924777.693232
2025-03-18,11487116149.989037
2025-03-19,12845050091.106518
2025-03-20,11988944611.336151
2025-03-21,12088860879.544111
2025-03-22,12023794208.575546
2025-03-23,12280930824.306206
2025-03-24,13289629233.726864
2025-03-25,12889877148.349916
2025-03-26,13377271988.979765
2025-03-27,13005453654.5767
2025-03-28,12796130724.780472
2025-03-29,12374169950.86254
2025-03-30,12046564415.519243
2025-03-31,11802824196.237926
2025-04-01,12027387806.640676
2025-04-02,11357777488.726637
2025-04-03,11842510292.826674
2025-04-04,11447870008.878084
2025-04-05,11490581382.483065
2025-04-06,10632992175.091335
2025-04-07,9704120359.476309
2025-04-08,9590301763.112743
2025-04-09,10471885228.047869
2025-04-10,9449165614.69828
2025-04-11,9840480548.2494
2025-04-12,10632135104.198322
2025-04-13,9869731364.09375
2025-04-14,10176145948.383806
2025-04-15,9987588077.989231
2025-04-16,9758696683.271591
2025-04-17,9788189709.767754
2025-04-18,10011837575.431276
2025-04-19,10284205439.81248
2025-04-20,10216861202.19246
2025-04-21,10649019953.196484
2025-04-22,11798391442.625765
2025-04-23,12046361657.539167
2025-04-24,11772668348.909744
2025-04-25,11695951426.68542
2025-04-26,11903002522.592031
2025-04-27,11461840272.76254
2025-04-28,11372220414.334011
2025-04-29,11346758899.837698
2025-04-30,11393821208.418734
2025-05-01,12188623413.04102
2025-05-02,11749666026.082573
2025-05-03,11536680480.247406
2025-05-04,11458313427.161064
2025-05-05,11615792723.817152
2025-05-06,11613723682.200935
2025-05-07,11610159270.04486
2025-05-08,14155990723.546164
2025-05-09,14670747028.41326
2025-05-10,16285128068.631706
2025-05-11,15365794211.362503
2025-05-12,15513724996.329985
2025-05-13,17053453887.203163
2025-05-14,16341309749.24114
2025-05-15,15802462645.627844
2025-05-16,16170352386.18833
2025-05-17,15957706956.964811
2025-05-18,15265233408.119696
2025-05-19,16209613726.63954
2025-05-20,15719516007.072336
2025-05-21,15684066482.696417
2025-05-22,17088160191.40444
2025-05-23,16192748630.224913
2025-05-24,16534254237.20938
2025-05-25,16851814084.597242
2025-05-26,16771442083.373789
2025-05-27,19024725891.947086
2025-05-28,18750336843.588875
2025-05-29,18351893788.41817
2025-05-30,17139580449.572111
2025-05-31,17291481253.01863
2025-06-01,17391694052.751404
2025-06-02,18692963859.4298
2025-06-03,18229938493.71706
2025-06-04,18594458361.447647
2025-06-05,16988798860.196882
2025-06-06,17584856938.817223
2025-06-07,18114313953.99746
2025-06-08,17705172936.783237
2025-06-09,19325067874.518085
2025-06-10,21829865542.67388
2025-06-11,21079901333.89388
2025-06-12,19387943736.02652
2025-06-13,17948086338.101097
2025-06-14,17962618125.080143
2025-06-15,18305613526.157387
2025-06-16,17819526494.869556
2025-06-17,17957128440.705894
2025-06-18,17651708738.1718
2025-06-19,18084071499.443344
2025-06-20,18401682601.322346
2025-06-21,16156692321.519571
2025-06-22,15506739035.433607
2025-06-23,16672067494.963173
2025-06-24,17120427442.669744
2025-06-25,16280451875.14614
2025-06-26,16233286341.993298
2025-06-27,16391049239.660458
2025-06-28,16412932768.452423
2025-06-29,17084048424.34849
2025-06-30,17205348022.06721
2025-07-01,17251805957.30645
2025-07-02,18824678124.75696
2025-07-03,18533217400.16505
2025-07-04,17767724485.32113
2025-07-05,17699166237.636295
2025-07-06,18336057849.22763
2025-07-07,17907335282.285866
2025-07-08,19617460687.74458
2025-07-09,21592660383.962566
2025-07-10,21748236935.91688
2025-07-11,21504946646.14001
2025-07-12,21201621710.2009
2025-07-13,21459857303.04787
2025-07-14,22452490795.342827
2025-07-15,24076041984.18721
2025-07-16,24910209821.47
2025-07-17,24882690844.835365
2025-07-18,25172166811.209457
2025-07-19,25846593374.4132
2025-07-20,27998379779.71658
2025-07-21,28577279254.61352
2025-07-22,26864775393.09007
2025-07-23,26166997107.88972
2025-07-24,26459052121.96608
2025-07-25,26539296444.7136
2025-07-26,26901296572.2444
2025-07-27,28615740839.46033
2025-07-28,28198295377.91561
2025-07-29,27361886612.11396
2025-07-30,26720732328.14494
2025-07-31,26463849132.83892
2025-08-01,24404747350.85578
2025-08-02,23392663220.312626
2025-08-03,23838678345.057804
2025-08-04,24702814896.255817
2025-08-05,22974911073.40632
2025-08-06,23307436246.17841
2025-08-07,25851480015.917896
2025-08-08,27553948593.90018
2025-08-09,29170209066.2836
2025-08-10,28089429448.37156
2025-08-11,26645803676.954567
2025-08-12,29625324969.65823
2025-08-13,29978703255.703445
2025-08-14,29088588856.301373
2025-08-15,28919855659.695053
2025-08-16,30119056786.382133
2025-08-17,30276704369.55688
2025-08-18,29057815202.069096
2025-08-19,28829269729.82052
2025-08-20,29097969650.049534
2025-08-21,28093172690.770485
2025-08-22,33884056615.416702
2025-08-23,33102822758.065235
2025-08-24,32569129929.672184
2025-08-25,28584036673.48817
2025-08-26,29192951654.26446
2025-08-27,28625399343.69897
2025-08-28,29051406945.797173
2025-08-29,28320706281.27058
2025-08-30,28200823288.665127
2025-08-31,28080936636.609413
2025-09-01,27814226446.0515
2025-09-02,27781370729.466465
2025-09-03,28914448965.64998
2025-09-04,28465437409.01392
2025-09-05,28501553116.377728
2025-09-06,28887853082.31363
2025-09-07,28571709155.357548
2025-09-08,28421669724.71093
2025-09-09,29727378300.762863
2025-09-10,28589794075.824944
2025-09-11,29844117735.77245
2025-09-12,31965551037.874386
2025-09-13,31010784936.83986
2025-09-14,31017757745.22605
2025-09-15,31000024968.40789
2025-09-16,30334998364.92612
2025-09-17,30607222598.92474
2025-09-18,29909526838.49918
2025-09-19,31204484887.15313
2025-09-20,30759246088.51415
2025-09-21,30625422414.763268
2025-09-22,27359471328.660656
2025-09-23,26689632188.36711
2025-09-24,26939811317.53204
2025-09-25,25746955615.11942
2025-09-26,26381582468.363907
2025-09-27,26116387009.937336
2025-09-28,26950977249.94504
2025-09-29,26807816851.424248
2025-09-30,26105349750.647697
2025-10-01,27548444530.566216
2025-10-02,28994509672.04081
2025-10-03,28636987713.64591
2025-10-04,28689903238.61973
2025-10-05,28952857355.35456
2025-10-06,30422522235.84959
2025-10-07,28647269443.51187
2025-10-08,28850633737.45361
2025-10-09,27940964583.3851
2025-10-10,19623608461.55405
2025-10-11,18972989539.74992
2025-10-12,21384033455.386333
2025-10-13,21664588828.54612
2025-10-14,20585166428.73833
2025-10-15,20308740802.519047
2025-10-16,19844524479.1921
2025-10-17,19489908988.107147
2025-10-18,20128079427.59457
2025-10-19,21044717801.600243
2025-10-20,20797156884.440647
2025-10-21,19966380723.441216
2025-10-22,20369969281.819115
2025-10-23,20173865784.19906
2025-10-24,20965007916.21336
2025-10-25,21324522388.216927
2025-10-26,23275378656.12118
2025-10-27,22943694419.36983
2025-10-28,21702724208.44493
2025-10-29,21294645145.292225
2025-10-30,21663535045.2554
2025-10-31,20891918343.992
2025-11-01,21188550228.64953
2025-11-02,21749849409.27428
2025-11-03,21142175164.65536
2025-11-04,18261269693.48362
2025-11-05,18702555653.2223
2025-11-06,18226033605.924755
2025-11-07,18954106268.034573
2025-11-08,18645635175.566128
2025-11-09,19731523478.54729
2025-11-10,19577857757.706093
2025-11-11,18487492343.37945
2025-11-12,18740635666.44582
2025-11-13,18675019120.8483
2025-11-14,17328234339.670647
2025-11-15,17874064459.968502
2025-11-16,17899037386.922882
2025-11-17,18402129424.449944
2025-11-18,18639721170.574512
2025-11-19,18637565266.74277
2025-11-20,17595348984.377647
2025-11-21,16297013912.52002
2025-11-22,16437883186.143677
2025-11-23,16500142103.71968
2025-11-24,17487465777.381245
2025-11-25,16875955969.27979
2025-11-26,18052989841.125988
2025-11-27,17481388259.380795
2025-11-28,17611568834.325012
2025-11-29,17613944106.912083
2025-11-30,17668549946.36199
2025-12-01,16815594621.20566
2025-12-02,18007089683.571144
2025-12-03,18995121246.861256
2025-12-04,18391566113.63906
2025-12-05,18152475294.55911
2025-12-06,18041566004.525764
2025-12-07,17646098904.314213
2025-12-08,17977662757.574577
2025-12-09,19905314891.035244
2025-12-10,19673786702.89286
2025-12-11,19049151140.13972
2025-12-12,18892270715.381992
2025-12-13,18842479657.766857
2025-12-14,18611351998.063183
2025-12-15,18767028347.268543
2025-12-16,17914599785.473248
2025-12-17,17367615826.897068
2025-12-18,16874878110.479649
2025-12-19,18656669484.652107
2025-12-20,18528359606.17588
2025-12-21,18456363222.106056
2025-12-22,18382069962.083366
2025-12-23,18367182433.99116
2025-12-24,18323627383.284523
2025-12-25,18109725444.17192
2025-12-26,18306028538.98711
2025-12-27,18165652275.99089
2025-12-28,18245066146.229465
2025-12-29,18374502435.722805
2025-12-30,18244375697.57841
2025-12-31,18353440116.21832
2026-01-01,18909264332.088165
2026-01-02,21374838958.819702
2026-01-03,20842145812.42417
2026-01-04,20670096591.79633
2026-01-05,20109886199.33967
2026-01-06,19603549128.356987
2026-01-07,19261042066.71916
2026-01-08,18336741432.344845
2026-01-09,18296782393.347755
2026-01-10,18333451971.654465
2026-01-11,18117274610.85046
2026-01-12,17839552634.604458
2026-01-13,19545955032.845284
2026-01-14,18933935843.70778
2026-01-15,18712374703.32345
2026-01-16,18453582985.77702
2026-01-17,18883121807.542828
2026-01-18,18683485743.82831
2026-01-19,17928164585.974636
2026-01-20,17822612892.93438
2026-01-21,17054636039.207376
2026-01-22,17388360362.304058
2026-01-23,16951352830.798325
2026-01-24,16907065794.103727
2026-01-25,16586063679.576942
2026-01-26,16870082238.44518
2026-01-27,17759947013.440777
2026-01-28,17467464934.92765
2026-01-29,16934875759.9572
2026-01-30,16421874911.69162
2026-01-31,13661447996.496016
2026-02-01,12981611579.745935
2026-02-02,13323332424.001022
2026-02-03,12382210128.26278
2026-02-04,12183477780.393032
2026-02-05,10911132543.990383
2026-02-06,11879189152.033276
2026-02-07,11846435642.65313
2026-02-08,11638724288.028788
2026-02-09,12087968789.269358
2026-02-10,11577749210.765238
2026-02-11,10912788850.671614
2026-02-12,11147406769.17438
2026-02-13,11919087599.222874
2026-02-14,12211792082.894407
2026-02-15,11495614044.511503
2026-02-16,11396332568.649485
2026-02-17,11464162001.547138
2026-02-18,11396912251.40268
2026-02-19,11525003844.09567
2026-02-20,11356478849.396255
2026-02-21,11749042866.642134
2026-02-22,11626526466.628963
2026-02-23,11308677229.078356
2026-02-24,11416603236.125366
2026-02-25,12414650540.702358
2026-02-26,11857232759.362072
2026-02-27,11249262373.447817
2026-02-28,11144599727.57932
2026-03-01,11173214394.878645
2026-03-02,12288123189.038364
2026-03-03,11553121489.198383
2026-03-04,13395597796.709423
2026-03-05,12591072444.747232
2026-03-06,12218215197.22501
2026-03-07,12152426138.212029
2026-03-08,12123711064.04716
2026-03-09,12319016693.92151
2026-03-10,12911119767.051928
2026-03-11,13184394464.941978
2026-03-12,13694230275.70707
2026-03-13,13546195181.86416
2026-03-14,13613721194.383455
2026-03-15,14323935814.864285
2026-03-16,16746031121.842785
2026-03-17,15915068509.194696
2026-03-18,14496138209.40836
2026-03-19,14270725560.602266
2026-03-20,14181519346.664894
2026-03-21,13564067413.724688
2026-03-22,13457994429.99477
2026-03-23,13548008141.686792
2026-03-24,13665240613.028309
2026-03-25,14032908561.22764
2026-03-26,14080397237.864092
2026-03-27,13789641207.531652
2026-03-28,13629336647.074532
2026-03-29,13381688042.871893
2026-03-30,13492555864.545246
2026-03-31,14219247995.622574
2026-04-01,14357125456.370758
2026-04-02,13263089153.689838
2026-04-03,13297352333.452286
2026-04-04,13302508688.348572
2026-04-05,13640807227.67486
2026-04-06,13778770246.961256
2026-04-07,14778146685.900394
2026-04-08,14472477423.331814
2026-04-09,14076360714.18378
2026-04-10,15232266294.41799
2026-04-11,15836374262.737146
