Datetime,Fees (Total)
2018-01-25T00:00:00Z,220.85446644
2018-01-24T00:00:00Z,283.49809897
2018-01-23T00:00:00Z,285.95800518
2018-01-22T00:00:00Z,314.61253947
2018-01-21T00:00:00Z,343.36269629
2018-01-20T00:00:00Z,429.4031975
2018-01-19T00:00:00Z,491.48999429
2018-01-18T00:00:00Z,656.89753535
2018-01-17T00:00:00Z,675.09668652
2018-01-16T00:00:00Z,606.38246009
2018-01-15T00:00:00Z,510.11761779
2018-01-14T00:00:00Z,491.32446483
2018-01-13T00:00:00Z,528.46632102
2018-01-12T00:00:00Z,617.63579417
2018-01-11T00:00:00Z,697.44083354
2018-01-10T00:00:00Z,720.32570087
2018-01-09T00:00:00Z,752.4182028
2018-01-08T00:00:00Z,694.5264055
2018-01-07T00:00:00Z,686.11400249
2018-01-06T00:00:00Z,694.47790564
2018-01-05T00:00:00Z,701.35602085
2018-01-04T00:00:00Z,778.26109477
2018-01-03T00:00:00Z,749.68547259
2018-01-02T00:00:00Z,649.16497626
2018-01-01T00:00:00Z,469.41303646
2017-12-31T00:00:00Z,545.14452622
2017-12-30T00:00:00Z,778.5711097
2017-12-29T00:00:00Z,785.79504963
2017-12-28T00:00:00Z,785.83389168
2017-12-27T00:00:00Z,784.81712352
2017-12-26T00:00:00Z,725.62381816
2017-12-25T00:00:00Z,689.39441204
2017-12-24T00:00:00Z,881.12136284
2017-12-23T00:00:00Z,1065.61559484
2017-12-22T00:00:00Z,1495.94647734
2017-12-21T00:00:00Z,1128.76167038
2017-12-20T00:00:00Z,911.59174277
2017-12-19T00:00:00Z,662.59550536
2017-12-18T00:00:00Z,587.12548366
2017-12-17T00:00:00Z,535.43867532
2017-12-16T00:00:00Z,534.01138337
2017-12-15T00:00:00Z,592.70393429
2017-12-14T00:00:00Z,644.60794431
2017-12-13T00:00:00Z,604.2979452
2017-12-12T00:00:00Z,537.94407913
2017-12-11T00:00:00Z,483.63865068
2017-12-10T00:00:00Z,458.10029691
2017-12-09T00:00:00Z,567.08842445
2017-12-08T00:00:00Z,641.42966479
2017-12-07T00:00:00Z,364.60560502
2017-12-06T00:00:00Z,257.16995428
2017-12-05T00:00:00Z,219.679754
2017-12-04T00:00:00Z,226.11990963
2017-12-03T00:00:00Z,187.45114274
2017-12-02T00:00:00Z,190.29585342
2017-12-01T00:00:00Z,247.0519056
2017-11-30T00:00:00Z,270.63114407
2017-11-29T00:00:00Z,290.90212855
2017-11-28T00:00:00Z,245.23091351
2017-11-27T00:00:00Z,236.5030831
2017-11-26T00:00:00Z,191.22207725
2017-11-25T00:00:00Z,195.63976527
2017-11-24T00:00:00Z,233.53648718
2017-11-23T00:00:00Z,265.91956914
2017-11-22T00:00:00Z,256.40318228
2017-11-21T00:00:00Z,310.29655182
2017-11-20T00:00:00Z,329.01817427
2017-11-19T00:00:00Z,247.44354414
2017-11-18T00:00:00Z,289.98839235
2017-11-17T00:00:00Z,401.16643265
2017-11-16T00:00:00Z,502.64025918
2017-11-15T00:00:00Z,603.50996198
2017-11-14T00:00:00Z,615.08687921
2017-11-13T00:00:00Z,783.38626441
2017-11-12T00:00:00Z,583.61046709
2017-11-11T00:00:00Z,317.05792683
2017-11-10T00:00:00Z,319.97295719
2017-11-09T00:00:00Z,361.32993999
2017-11-08T00:00:00Z,262.16939123
2017-11-07T00:00:00Z,294.12731396
2017-11-06T00:00:00Z,240.33789733
2017-11-05T00:00:00Z,197.6563993
2017-11-04T00:00:00Z,273.249729
2017-11-03T00:00:00Z,271.77385265
2017-11-02T00:00:00Z,277.59079476
2017-11-01T00:00:00Z,296.93760422
2017-10-31T00:00:00Z,231.89499927
2017-10-30T00:00:00Z,263.59097424
2017-10-29T00:00:00Z,278.85712501
2017-10-28T00:00:00Z,175.03828084
2017-10-27T00:00:00Z,166.66745997
2017-10-26T00:00:00Z,112.65051758
2017-10-25T00:00:00Z,141.97537543
2017-10-24T00:00:00Z,199.79056912
2017-10-23T00:00:00Z,185.64433949
2017-10-22T00:00:00Z,155.33193023
2017-10-21T00:00:00Z,167.76730117
2017-10-20T00:00:00Z,161.97244556
2017-10-19T00:00:00Z,191.51239568
2017-10-18T00:00:00Z,192.2026716
2017-10-17T00:00:00Z,209.13726138
2017-10-16T00:00:00Z,193.41946089
2017-10-15T00:00:00Z,162.7073282
2017-10-14T00:00:00Z,227.59563891
2017-10-13T00:00:00Z,281.53458216
2017-10-12T00:00:00Z,174.4145147
2017-10-11T00:00:00Z,148.17289183
2017-10-10T00:00:00Z,167.2582099
2017-10-09T00:00:00Z,149.34098656
2017-10-08T00:00:00Z,111.79647505
2017-10-07T00:00:00Z,108.21556432
2017-10-06T00:00:00Z,149.02120217
2017-10-05T00:00:00Z,160.34424031
2017-10-04T00:00:00Z,136.73283395
2017-10-03T00:00:00Z,152.53441884
2017-10-02T00:00:00Z,180.47323995
2017-10-01T00:00:00Z,119.05349794
2017-09-30T00:00:00Z,101.44145793
2017-09-29T00:00:00Z,115.33216245
2017-09-28T00:00:00Z,134.45160224
2017-09-27T00:00:00Z,143.49865258
2017-09-26T00:00:00Z,150.08561133
2017-09-25T00:00:00Z,147.37049675
2017-09-24T00:00:00Z,83.67519444
2017-09-23T00:00:00Z,99.69585805
2017-09-22T00:00:00Z,117.1641681
2017-09-21T00:00:00Z,136.34884416
2017-09-20T00:00:00Z,146.40700953
2017-09-19T00:00:00Z,173.70341529
2017-09-18T00:00:00Z,168.30810036
2017-09-17T00:00:00Z,99.41066001
2017-09-16T00:00:00Z,119.91780546
2017-09-15T00:00:00Z,174.81664788
2017-09-14T00:00:00Z,153.73503588
2017-09-13T00:00:00Z,133.73148672
2017-09-12T00:00:00Z,148.9079562
2017-09-11T00:00:00Z,159.73383041
2017-09-10T00:00:00Z,143.23841995
2017-09-09T00:00:00Z,144.85041627
2017-09-08T00:00:00Z,217.76572461
2017-09-07T00:00:00Z,257.33579475
2017-09-06T00:00:00Z,272.59987797
2017-09-05T00:00:00Z,281.90480312
2017-09-04T00:00:00Z,325.4016802
2017-09-03T00:00:00Z,239.13526989
2017-09-02T00:00:00Z,290.49925993
2017-09-01T00:00:00Z,382.74200641
2017-08-31T00:00:00Z,413.21489691
2017-08-30T00:00:00Z,388.49753062
2017-08-29T00:00:00Z,461.76014165
2017-08-28T00:00:00Z,378.17846684
2017-08-27T00:00:00Z,358.8427277
2017-08-26T00:00:00Z,425.31312205
2017-08-25T00:00:00Z,425.81587924
2017-08-24T00:00:00Z,385.99923422
2017-08-23T00:00:00Z,541.97068152
2017-08-22T00:00:00Z,334.18474511
2017-08-21T00:00:00Z,297.96496476
2017-08-20T00:00:00Z,208.98199629
2017-08-19T00:00:00Z,265.91179874
2017-08-18T00:00:00Z,337.96192313
2017-08-17T00:00:00Z,365.31634907
2017-08-16T00:00:00Z,347.52500864
2017-08-15T00:00:00Z,350.45038263
2017-08-14T00:00:00Z,249.18827382
2017-08-13T00:00:00Z,189.71104645
2017-08-12T00:00:00Z,210.75240215
2017-08-11T00:00:00Z,234.94470226
2017-08-10T00:00:00Z,193.18600285
2017-08-09T00:00:00Z,157.95191308
2017-08-08T00:00:00Z,159.06311046
2017-08-07T00:00:00Z,121.82649183
2017-08-06T00:00:00Z,87.90639938
2017-08-05T00:00:00Z,113.56678695
2017-08-04T00:00:00Z,113.47123621
2017-08-03T00:00:00Z,124.10595421
2017-08-02T00:00:00Z,130.51485681
2017-08-01T00:00:00Z,75.94662047
2017-07-31T00:00:00Z,194.86886623
2017-07-30T00:00:00Z,138.11682207
2017-07-29T00:00:00Z,156.46665323
2017-07-28T00:00:00Z,188.43132327
2017-07-27T00:00:00Z,166.27056958
2017-07-26T00:00:00Z,167.53481996
2017-07-25T00:00:00Z,168.49293292
2017-07-24T00:00:00Z,166.96352984
2017-07-23T00:00:00Z,125.37693822
2017-07-22T00:00:00Z,171.03691992
2017-07-21T00:00:00Z,249.73969757
2017-07-20T00:00:00Z,229.27219537
2017-07-19T00:00:00Z,201.60223858
2017-07-18T00:00:00Z,224.51846967
2017-07-17T00:00:00Z,198.03657541
2017-07-16T00:00:00Z,166.92852306
2017-07-15T00:00:00Z,378.35756847
2017-07-14T00:00:00Z,215.37764419
2017-07-13T00:00:00Z,210.79018124
2017-07-12T00:00:00Z,222.35199706
2017-07-11T00:00:00Z,207.57617324
2017-07-10T00:00:00Z,205.57250621
2017-07-09T00:00:00Z,157.22803089
2017-07-08T00:00:00Z,192.41183082
2017-07-07T00:00:00Z,240.65571245
2017-07-06T00:00:00Z,241.52060511
2017-07-05T00:00:00Z,225.82080685
2017-07-04T00:00:00Z,293.93425872
2017-07-03T00:00:00Z,283.21012118
2017-07-02T00:00:00Z,197.85958294
2017-07-01T00:00:00Z,255.27403629
2017-06-30T00:00:00Z,357.17190559
2017-06-29T00:00:00Z,341.40053758
2017-06-28T00:00:00Z,385.86002411
2017-06-27T00:00:00Z,367.89377898
2017-06-26T00:00:00Z,375.05657594
2017-06-25T00:00:00Z,258.68838592
2017-06-24T00:00:00Z,307.20884336
2017-06-23T00:00:00Z,338.95972894
2017-06-22T00:00:00Z,447.10509654
2017-06-21T00:00:00Z,462.70370719
2017-06-20T00:00:00Z,388.08537505
2017-06-19T00:00:00Z,387.16284645
2017-06-18T00:00:00Z,277.9955946
2017-06-17T00:00:00Z,311.39831919
2017-06-16T00:00:00Z,375.35139576
2017-06-15T00:00:00Z,435.40345777
2017-06-14T00:00:00Z,454.74199601
2017-06-13T00:00:00Z,479.43977642
2017-06-12T00:00:00Z,409.8643713
2017-06-11T00:00:00Z,356.12024978
2017-06-10T00:00:00Z,390.9040331
2017-06-09T00:00:00Z,455.56014992
2017-06-08T00:00:00Z,490.9904414
2017-06-07T00:00:00Z,668.13204735
2017-06-06T00:00:00Z,511.33813564
2017-06-05T00:00:00Z,475.43804182
2017-06-04T00:00:00Z,441.99355556
2017-06-03T00:00:00Z,545.64725387
2017-06-02T00:00:00Z,470.15193004
2017-06-01T00:00:00Z,569.07004507
2017-05-31T00:00:00Z,570.4198544
2017-05-30T00:00:00Z,588.38790095
2017-05-29T00:00:00Z,494.90441559
2017-05-28T00:00:00Z,421.48503001
2017-05-27T00:00:00Z,528.8278222
2017-05-26T00:00:00Z,469.79624965
2017-05-25T00:00:00Z,498.87943053
2017-05-24T00:00:00Z,472.94001691
2017-05-23T00:00:00Z,468.38356854
2017-05-22T00:00:00Z,406.63804239
2017-05-21T00:00:00Z,352.78845637
2017-05-20T00:00:00Z,387.7538543
2017-05-19T00:00:00Z,442.811934
2017-05-18T00:00:00Z,392.02141315
2017-05-17T00:00:00Z,485.9361122
2017-05-16T00:00:00Z,343.40900559
2017-05-15T00:00:00Z,327.30377033
2017-05-14T00:00:00Z,297.47622441
2017-05-13T00:00:00Z,301.19440047
2017-05-12T00:00:00Z,322.05057537
2017-05-11T00:00:00Z,279.58022914
2017-05-10T00:00:00Z,303.26495895
2017-05-09T00:00:00Z,302.96153363
2017-05-08T00:00:00Z,316.4495528
2017-05-07T00:00:00Z,277.03575031
2017-05-06T00:00:00Z,296.57369266
2017-05-05T00:00:00Z,261.31168454
2017-05-04T00:00:00Z,307.09568071
2017-05-03T00:00:00Z,247.34367708
2017-05-02T00:00:00Z,272.67966183
2017-05-01T00:00:00Z,227.7488656
2017-04-30T00:00:00Z,199.30763935
2017-04-29T00:00:00Z,256.37648122
2017-04-28T00:00:00Z,249.68419536
2017-04-27T00:00:00Z,256.44731571
2017-04-26T00:00:00Z,253.84367765
2017-04-25T00:00:00Z,271.62738431
2017-04-24T00:00:00Z,187.96137981
2017-04-23T00:00:00Z,169.67309519
2017-04-22T00:00:00Z,180.34051775
2017-04-21T00:00:00Z,244.38907052
2017-04-20T00:00:00Z,228.37557725
2017-04-19T00:00:00Z,209.52935942
2017-04-18T00:00:00Z,220.20687325
2017-04-17T00:00:00Z,180.72834518
2017-04-16T00:00:00Z,158.85627688
2017-04-15T00:00:00Z,201.55356574
2017-04-14T00:00:00Z,235.48446532
2017-04-13T00:00:00Z,216.66765492
2017-04-12T00:00:00Z,212.1552116
2017-04-11T00:00:00Z,226.34667638
2017-04-10T00:00:00Z,197.26586623
2017-04-09T00:00:00Z,168.05979031
2017-04-08T00:00:00Z,171.61302076
2017-04-07T00:00:00Z,225.14679282
2017-04-06T00:00:00Z,221.71976913
2017-04-05T00:00:00Z,236.29861443
2017-04-04T00:00:00Z,200.30284512
2017-04-03T00:00:00Z,221.03918997
2017-04-02T00:00:00Z,180.73640574
2017-04-01T00:00:00Z,190.64263242
2017-03-31T00:00:00Z,217.27700693
2017-03-30T00:00:00Z,203.40448684
2017-03-29T00:00:00Z,212.93579722
2017-03-28T00:00:00Z,233.22176362
2017-03-27T00:00:00Z,194.84378734
2017-03-26T00:00:00Z,154.65177428
2017-03-25T00:00:00Z,182.00765156
2017-03-24T00:00:00Z,231.55050182
2017-03-23T00:00:00Z,235.99807634
2017-03-22T00:00:00Z,265.84522812
2017-03-21T00:00:00Z,248.6366135
2017-03-20T00:00:00Z,241.15787713
2017-03-19T00:00:00Z,211.62793576
2017-03-18T00:00:00Z,217.05770532
2017-03-17T00:00:00Z,244.58901754
2017-03-16T00:00:00Z,264.55158129
2017-03-15T00:00:00Z,236.25501962
2017-03-14T00:00:00Z,256.53171308
2017-03-13T00:00:00Z,220.75092528
2017-03-12T00:00:00Z,190.62879952
2017-03-11T00:00:00Z,217.66771727
2017-03-10T00:00:00Z,257.91797636
2017-03-09T00:00:00Z,236.67178552
2017-03-08T00:00:00Z,233.7307623
2017-03-07T00:00:00Z,269.77191295
2017-03-06T00:00:00Z,238.98093612
2017-03-05T00:00:00Z,216.69618574
2017-03-04T00:00:00Z,220.29548015
2017-03-03T00:00:00Z,259.68606189
2017-03-02T00:00:00Z,252.22663973
2017-03-01T00:00:00Z,229.59036693
2017-02-28T00:00:00Z,227.3714723
2017-02-27T00:00:00Z,195.38746144
2017-02-26T00:00:00Z,161.17260121
2017-02-25T00:00:00Z,191.30417997
2017-02-24T00:00:00Z,226.7099144
2017-02-23T00:00:00Z,211.65472424
2017-02-22T00:00:00Z,182.03570523
2017-02-21T00:00:00Z,165.81707207
2017-02-20T00:00:00Z,159.91401438
2017-02-19T00:00:00Z,129.44377921
2017-02-18T00:00:00Z,152.22901802
2017-02-17T00:00:00Z,165.84442388
2017-02-16T00:00:00Z,169.87720101
2017-02-15T00:00:00Z,134.04888989
2017-02-14T00:00:00Z,140.99131586
2017-02-13T00:00:00Z,136.77242215
2017-02-12T00:00:00Z,102.51055926
2017-02-11T00:00:00Z,117.08000976
2017-02-10T00:00:00Z,139.77915541
2017-02-09T00:00:00Z,174.18568718
2017-02-08T00:00:00Z,157.14493504
2017-02-07T00:00:00Z,170.75671139
2017-02-06T00:00:00Z,154.93020175
2017-02-05T00:00:00Z,136.17869567
2017-02-04T00:00:00Z,138.64644801
2017-02-03T00:00:00Z,162.42120704
2017-02-02T00:00:00Z,142.30055361
2017-02-01T00:00:00Z,154.9165724
2017-01-31T00:00:00Z,145.66158893
2017-01-30T00:00:00Z,135.15608339
2017-01-29T00:00:00Z,119.8377983
2017-01-28T00:00:00Z,122.5350693
2017-01-27T00:00:00Z,114.04371837
2017-01-26T00:00:00Z,123.55631958
2017-01-25T00:00:00Z,135.00808277
2017-01-24T00:00:00Z,143.1652105
2017-01-23T00:00:00Z,109.01172711
2017-01-22T00:00:00Z,87.1148655
2017-01-21T00:00:00Z,94.58963263
2017-01-20T00:00:00Z,104.84963495
2017-01-19T00:00:00Z,112.3957332
2017-01-18T00:00:00Z,107.93626344
2017-01-17T00:00:00Z,109.39305302
2017-01-16T00:00:00Z,103.64270285
2017-01-15T00:00:00Z,82.22432059
2017-01-14T00:00:00Z,86.85666196
2017-01-13T00:00:00Z,96.9954013
2017-01-12T00:00:00Z,105.50392824
2017-01-11T00:00:00Z,111.82087465
2017-01-10T00:00:00Z,119.94087094
2017-01-09T00:00:00Z,102.04592665
2017-01-08T00:00:00Z,91.2413482
2017-01-07T00:00:00Z,106.3384173
2017-01-06T00:00:00Z,127.77072194
2017-01-05T00:00:00Z,114.99194252
2017-01-04T00:00:00Z,193.3374362
2017-01-03T00:00:00Z,117.50869676
2017-01-02T00:00:00Z,112.88414659
2017-01-01T00:00:00Z,65.07949883
2016-12-31T00:00:00Z,82.32831226
2016-12-30T00:00:00Z,100.318724
2016-12-29T00:00:00Z,107.23074067
2016-12-28T00:00:00Z,104.35263976
2016-12-27T00:00:00Z,99.53217417
2016-12-26T00:00:00Z,87.97239373
2016-12-25T00:00:00Z,61.93750723
2016-12-24T00:00:00Z,83.58322018
2016-12-23T00:00:00Z,100.48771495
2016-12-22T00:00:00Z,106.17675284
2016-12-21T00:00:00Z,114.92502583
2016-12-20T00:00:00Z,101.92528818
2016-12-19T00:00:00Z,103.96098767
2016-12-18T00:00:00Z,80.81959375
2016-12-17T00:00:00Z,81.36024503
2016-12-16T00:00:00Z,97.57905572
2016-12-15T00:00:00Z,100.43219466
2016-12-14T00:00:00Z,94.82014754
2016-12-13T00:00:00Z,97.65573127
2016-12-12T00:00:00Z,93.1264006
2016-12-11T00:00:00Z,76.69390919
2016-12-10T00:00:00Z,86.84229837
2016-12-09T00:00:00Z,96.30486037
2016-12-08T00:00:00Z,96.23895714
2016-12-07T00:00:00Z,107.59327335
2016-12-06T00:00:00Z,119.47737538
2016-12-05T00:00:00Z,106.12511446
2016-12-04T00:00:00Z,92.63816666
2016-12-03T00:00:00Z,101.13526766
2016-12-02T00:00:00Z,120.59021932
2016-12-01T00:00:00Z,102.70561249
2016-11-30T00:00:00Z,99.56774283
2016-11-29T00:00:00Z,101.05426951
2016-11-28T00:00:00Z,109.57588157
2016-11-27T00:00:00Z,81.15381886
2016-11-26T00:00:00Z,101.74634136
2016-11-25T00:00:00Z,138.07167767
2016-11-24T00:00:00Z,135.86177837
2016-11-23T00:00:00Z,108.95046532
2016-11-22T00:00:00Z,101.52105178
2016-11-21T00:00:00Z,94.92004537
2016-11-20T00:00:00Z,72.95353104
2016-11-19T00:00:00Z,72.14751446
2016-11-18T00:00:00Z,83.54457183
2016-11-17T00:00:00Z,89.03665576
2016-11-16T00:00:00Z,79.46533169
2016-11-15T00:00:00Z,81.45867865
2016-11-14T00:00:00Z,79.42615064
2016-11-13T00:00:00Z,62.67231406
2016-11-12T00:00:00Z,65.89536127
2016-11-11T00:00:00Z,72.74402535
2016-11-10T00:00:00Z,82.2928672
2016-11-09T00:00:00Z,83.73198606
2016-11-08T00:00:00Z,89.25535917
2016-11-07T00:00:00Z,91.27487749
2016-11-06T00:00:00Z,70.81542827
2016-11-05T00:00:00Z,73.75387364
2016-11-04T00:00:00Z,84.33985522
2016-11-03T00:00:00Z,78.9896584
2016-11-02T00:00:00Z,79.52440935
2016-11-01T00:00:00Z,78.88304167
2016-10-31T00:00:00Z,76.30761672
2016-10-30T00:00:00Z,62.61635815
2016-10-29T00:00:00Z,73.16334719
2016-10-28T00:00:00Z,82.18591551
2016-10-27T00:00:00Z,111.04197547
2016-10-26T00:00:00Z,123.66682607
2016-10-25T00:00:00Z,99.09135171
2016-10-24T00:00:00Z,81.14570038
2016-10-23T00:00:00Z,67.49823388
2016-10-22T00:00:00Z,66.62886636
2016-10-21T00:00:00Z,76.08109984
2016-10-20T00:00:00Z,89.31863339
2016-10-19T00:00:00Z,62.38149631
2016-10-18T00:00:00Z,77.24037508
2016-10-17T00:00:00Z,72.44112233
2016-10-16T00:00:00Z,57.54846761
2016-10-15T00:00:00Z,62.6006372
2016-10-14T00:00:00Z,68.01350542
2016-10-13T00:00:00Z,67.12105979
2016-10-12T00:00:00Z,68.31244694
2016-10-11T00:00:00Z,80.75501147
2016-10-10T00:00:00Z,67.8353189
2016-10-09T00:00:00Z,58.27379152
2016-10-08T00:00:00Z,67.51007174
2016-10-07T00:00:00Z,72.05178137
2016-10-06T00:00:00Z,77.72649993
2016-10-05T00:00:00Z,72.77844316
2016-10-04T00:00:00Z,71.03602966
2016-10-03T00:00:00Z,75.23840275
2016-10-02T00:00:00Z,53.42262056
2016-10-01T00:00:00Z,58.7351644
2016-09-30T00:00:00Z,68.45068728
2016-09-29T00:00:00Z,68.53955587
2016-09-28T00:00:00Z,64.74431075
2016-09-27T00:00:00Z,62.99270729
2016-09-26T00:00:00Z,60.52560461
2016-09-25T00:00:00Z,49.59149659
2016-09-24T00:00:00Z,58.95425424
2016-09-23T00:00:00Z,60.05767564
2016-09-22T00:00:00Z,62.72699094
2016-09-21T00:00:00Z,64.96509855
2016-09-20T00:00:00Z,68.36086914
2016-09-19T00:00:00Z,66.12043758
2016-09-18T00:00:00Z,53.0225757
2016-09-17T00:00:00Z,57.63998368
2016-09-16T00:00:00Z,63.99372021
2016-09-15T00:00:00Z,59.69619981
2016-09-14T00:00:00Z,62.36523412
2016-09-13T00:00:00Z,68.05656902
2016-09-12T00:00:00Z,55.92604475
2016-09-11T00:00:00Z,47.43305867
2016-09-10T00:00:00Z,51.15995466
2016-09-09T00:00:00Z,63.36822147
2016-09-08T00:00:00Z,59.60240707
2016-09-07T00:00:00Z,63.76239601
2016-09-06T00:00:00Z,60.65357465
2016-09-05T00:00:00Z,63.04984857
2016-09-04T00:00:00Z,46.63006916
2016-09-03T00:00:00Z,51.54954056
2016-09-02T00:00:00Z,57.33859607
2016-09-01T00:00:00Z,63.48703333
2016-08-31T00:00:00Z,62.47730836
2016-08-30T00:00:00Z,67.63053145
2016-08-29T00:00:00Z,64.37949671
2016-08-28T00:00:00Z,48.91366874
2016-08-27T00:00:00Z,55.47429433
2016-08-26T00:00:00Z,62.44953714
2016-08-25T00:00:00Z,64.61425534
2016-08-24T00:00:00Z,64.62449049
2016-08-23T00:00:00Z,67.65790776
2016-08-22T00:00:00Z,65.77382642
2016-08-21T00:00:00Z,50.66277505
2016-08-20T00:00:00Z,61.21304534
2016-08-19T00:00:00Z,80.79961253
2016-08-18T00:00:00Z,76.47075341
2016-08-17T00:00:00Z,73.73160399
2016-08-16T00:00:00Z,83.09112751
2016-08-15T00:00:00Z,68.34053066
2016-08-14T00:00:00Z,61.62650466
2016-08-13T00:00:00Z,62.74827301
2016-08-12T00:00:00Z,70.76200713
2016-08-11T00:00:00Z,79.92226711
2016-08-10T00:00:00Z,75.53269014
2016-08-09T00:00:00Z,74.29724567
2016-08-08T00:00:00Z,86.44357031
2016-08-07T00:00:00Z,66.98389239
2016-08-06T00:00:00Z,59.68826373
2016-08-05T00:00:00Z,74.55527344
2016-08-04T00:00:00Z,69.53744777
2016-08-03T00:00:00Z,75.68290751
2016-08-02T00:00:00Z,81.38920804
2016-08-01T00:00:00Z,73.17800941
2016-07-31T00:00:00Z,72.5596168
2016-07-30T00:00:00Z,65.72047583
2016-07-29T00:00:00Z,72.26700639
2016-07-28T00:00:00Z,71.63045994
2016-07-27T00:00:00Z,74.91411699
2016-07-26T00:00:00Z,70.79427446
2016-07-25T00:00:00Z,69.72168119
2016-07-24T00:00:00Z,50.9057638
2016-07-23T00:00:00Z,60.03161359
2016-07-22T00:00:00Z,65.19185579
2016-07-21T00:00:00Z,60.4162541
2016-07-20T00:00:00Z,64.19434833
2016-07-19T00:00:00Z,61.86165427
2016-07-18T00:00:00Z,59.07113707
2016-07-17T00:00:00Z,47.87291321
2016-07-16T00:00:00Z,50.67563958
2016-07-15T00:00:00Z,55.22548963
2016-07-14T00:00:00Z,57.48641729
2016-07-13T00:00:00Z,53.18160911
2016-07-12T00:00:00Z,51.17140866
2016-07-11T00:00:00Z,57.33521701
2016-07-10T00:00:00Z,38.56114004
2016-07-09T00:00:00Z,47.40040469
2016-07-08T00:00:00Z,57.25884524
2016-07-07T00:00:00Z,56.50728572
2016-07-06T00:00:00Z,55.67845334
2016-07-05T00:00:00Z,55.87364447
2016-07-04T00:00:00Z,55.14588726
2016-07-03T00:00:00Z,45.47185343
2016-07-02T00:00:00Z,52.92652832
2016-07-01T00:00:00Z,57.69296304
2016-06-30T00:00:00Z,62.5040288
2016-06-29T00:00:00Z,61.68595835
2016-06-28T00:00:00Z,58.37675619
2016-06-27T00:00:00Z,61.78464957
2016-06-26T00:00:00Z,54.30478358
2016-06-25T00:00:00Z,60.99766676
2016-06-24T00:00:00Z,74.11847429
2016-06-23T00:00:00Z,75.30395381
2016-06-22T00:00:00Z,78.85018659
2016-06-21T00:00:00Z,76.28917579
2016-06-20T00:00:00Z,76.7711358
2016-06-19T00:00:00Z,63.14349102
2016-06-18T00:00:00Z,70.57830565
2016-06-17T00:00:00Z,78.90209509
2016-06-16T00:00:00Z,82.29665972
2016-06-15T00:00:00Z,83.38614703
2016-06-14T00:00:00Z,69.04509389
2016-06-13T00:00:00Z,63.87453511
2016-06-12T00:00:00Z,52.42482099
2016-06-11T00:00:00Z,46.24529278
2016-06-10T00:00:00Z,52.81223012
2016-06-09T00:00:00Z,53.21550949
2016-06-08T00:00:00Z,50.40981971
2016-06-07T00:00:00Z,52.51815706
2016-06-06T00:00:00Z,52.13956486
2016-06-05T00:00:00Z,44.16827831
2016-06-04T00:00:00Z,46.44371282
2016-06-03T00:00:00Z,54.69656979
2016-06-02T00:00:00Z,58.53519721
2016-06-01T00:00:00Z,56.18497783
2016-05-31T00:00:00Z,52.33924442
2016-05-30T00:00:00Z,57.85196125
2016-05-29T00:00:00Z,47.98546674
2016-05-28T00:00:00Z,52.34180926
2016-05-27T00:00:00Z,70.89209327
2016-05-26T00:00:00Z,55.65651605
2016-05-25T00:00:00Z,59.87550803
2016-05-24T00:00:00Z,59.53134626
2016-05-23T00:00:00Z,54.73645083
2016-05-22T00:00:00Z,43.20770201
2016-05-21T00:00:00Z,56.82664163
2016-05-20T00:00:00Z,51.58622819
2016-05-19T00:00:00Z,54.98968957
2016-05-18T00:00:00Z,58.26811656
2016-05-17T00:00:00Z,58.4408726
2016-05-16T00:00:00Z,60.51568467
2016-05-15T00:00:00Z,45.61359577
2016-05-14T00:00:00Z,48.00318276
2016-05-13T00:00:00Z,47.58216903
2016-05-12T00:00:00Z,46.75238994
2016-05-11T00:00:00Z,45.88566709
2016-05-10T00:00:00Z,48.10185732
2016-05-09T00:00:00Z,40.4654474
2016-05-08T00:00:00Z,34.73771327
2016-05-07T00:00:00Z,37.61683514
2016-05-06T00:00:00Z,44.519552
2016-05-05T00:00:00Z,44.25619976
2016-05-04T00:00:00Z,47.17178574
2016-05-03T00:00:00Z,44.86828296
2016-05-02T00:00:00Z,45.13159943
2016-05-01T00:00:00Z,34.50281105
2016-04-30T00:00:00Z,40.87923127
2016-04-29T00:00:00Z,49.9195874
2016-04-28T00:00:00Z,49.62034503
2016-04-27T00:00:00Z,46.11149971
2016-04-26T00:00:00Z,337.75639818
2016-04-25T00:00:00Z,43.29847026
2016-04-24T00:00:00Z,33.26865456
2016-04-23T00:00:00Z,33.15097021
2016-04-22T00:00:00Z,42.68874359
2016-04-21T00:00:00Z,42.82120266
2016-04-20T00:00:00Z,43.21507171
2016-04-19T00:00:00Z,43.48327587
2016-04-18T00:00:00Z,47.33042977
2016-04-17T00:00:00Z,34.28061725
2016-04-16T00:00:00Z,34.12321152
2016-04-15T00:00:00Z,44.67354732
2016-04-14T00:00:00Z,44.86496577
2016-04-13T00:00:00Z,45.74314812
2016-04-12T00:00:00Z,50.75962758
2016-04-11T00:00:00Z,50.11203705
2016-04-10T00:00:00Z,33.25339902
2016-04-09T00:00:00Z,36.54361898
2016-04-08T00:00:00Z,43.53738918
2016-04-07T00:00:00Z,44.73522886
2016-04-06T00:00:00Z,58.44875393
2016-04-05T00:00:00Z,47.92742177
2016-04-04T00:00:00Z,45.08180774
2016-04-03T00:00:00Z,43.58224685
2016-04-02T00:00:00Z,49.66375403
2016-04-01T00:00:00Z,53.2276954
2016-03-31T00:00:00Z,45.74989907
