Datetime,Fees USD (Total)
2017-12-20T00:00:00Z,15284169.10620208
2017-12-19T00:00:00Z,11995250.28577679
2017-12-18T00:00:00Z,11007186.09486527
2017-12-17T00:00:00Z,10337411.92434926
2017-12-16T00:00:00Z,9813542.83121333
2017-12-15T00:00:00Z,10352664.19537821
2017-12-14T00:00:00Z,10550936.52305088
2017-12-13T00:00:00Z,10018647.8821193
2017-12-12T00:00:00Z,9074259.85042839
2017-12-11T00:00:00Z,8002964.81725615
2017-12-10T00:00:00Z,6659034.80026067
2017-12-09T00:00:00Z,8585441.36979328
2017-12-08T00:00:00Z,10093583.60989028
2017-12-07T00:00:00Z,5628695.77186185
2017-12-06T00:00:00Z,3254537.9679367
2017-12-05T00:00:00Z,2569676.9295542
2017-12-04T00:00:00Z,2568003.95634508
2017-12-03T00:00:00Z,2128946.96094391
2017-12-02T00:00:00Z,2082378.96947647
2017-12-01T00:00:00Z,2522424.16292016
2017-11-30T00:00:00Z,2692449.76552585
2017-11-29T00:00:00Z,3038702.03093714
2017-11-28T00:00:00Z,2416933.31784509
2017-11-27T00:00:00Z,2273336.72771237
2017-11-26T00:00:00Z,1736228.13683773
2017-11-25T00:00:00Z,1656004.34013599
2017-11-24T00:00:00Z,1907559.00599223
2017-11-23T00:00:00Z,2174063.29807115
2017-11-22T00:00:00Z,2104324.63835376
2017-11-21T00:00:00Z,2540661.30779449
2017-11-20T00:00:00Z,2674975.84691437
2017-11-19T00:00:00Z,1939565.84525655
2017-11-18T00:00:00Z,2233429.88054699
2017-11-17T00:00:00Z,3143608.49684407
2017-11-16T00:00:00Z,3755421.62789317
2017-11-15T00:00:00Z,4251560.59321425
2017-11-14T00:00:00Z,4048922.09138063
2017-11-13T00:00:00Z,4960719.81957919
2017-11-12T00:00:00Z,3521822.31959115
2017-11-11T00:00:00Z,2069835.06556452
2017-11-10T00:00:00Z,2217813.99682506
2017-11-09T00:00:00Z,2612492.6820152
2017-11-08T00:00:00Z,1933436.93572011
2017-11-07T00:00:00Z,2088619.57364832
2017-11-06T00:00:00Z,1731897.21540731
2017-11-05T00:00:00Z,1478753.08760943
2017-11-04T00:00:00Z,1984103.0566954
2017-11-03T00:00:00Z,1968327.3825229
2017-11-02T00:00:00Z,1938229.06837757
2017-11-01T00:00:00Z,1935498.23774279
2017-10-31T00:00:00Z,1451924.18189668
2017-10-30T00:00:00Z,1613959.41899804
2017-10-29T00:00:00Z,1639886.16299103
2017-10-28T00:00:00Z,1007977.66292196
2017-10-27T00:00:00Z,968374.6974264
2017-10-26T00:00:00Z,657463.1771227
2017-10-25T00:00:00Z,787839.08915717
2017-10-24T00:00:00Z,1131231.05923117
2017-10-23T00:00:00Z,1089678.97519562
2017-10-22T00:00:00Z,920332.77755396
2017-10-21T00:00:00Z,1020089.11205493
2017-10-20T00:00:00Z,943144.41970014
2017-10-19T00:00:00Z,1082568.8101468
2017-10-18T00:00:00Z,1038172.45878733
2017-10-17T00:00:00Z,1175410.26495888
2017-10-16T00:00:00Z,1099758.15164992
2017-10-15T00:00:00Z,914845.92999203
2017-10-14T00:00:00Z,1291298.66241732
2017-10-13T00:00:00Z,1581760.47210504
2017-10-12T00:00:00Z,900161.4567172
2017-10-11T00:00:00Z,711264.75144441
2017-10-10T00:00:00Z,806346.61661928
2017-10-09T00:00:00Z,698002.773595
2017-10-08T00:00:00Z,504946.98178981
2017-10-07T00:00:00Z,471126.49018325
2017-10-06T00:00:00Z,650053.25494356
2017-10-05T00:00:00Z,685053.47861794
2017-10-04T00:00:00Z,579419.1052119
2017-10-03T00:00:00Z,659081.60816285
2017-10-02T00:00:00Z,795686.91240417
2017-10-01T00:00:00Z,513736.91803466
2017-09-30T00:00:00Z,434551.88056849
2017-09-29T00:00:00Z,477818.00775188
2017-09-28T00:00:00Z,563396.68062512
2017-09-27T00:00:00Z,581878.65803756
2017-09-26T00:00:00Z,587895.84149743
2017-09-25T00:00:00Z,567850.54741658
2017-09-24T00:00:00Z,309209.95603259
2017-09-23T00:00:00Z,371123.73095885
2017-09-22T00:00:00Z,423835.86857084
2017-09-21T00:00:00Z,516121.78509737
2017-09-20T00:00:00Z,577926.79771981
2017-09-19T00:00:00Z,688800.92015375
2017-09-18T00:00:00Z,668904.27853531
2017-09-17T00:00:00Z,365164.29543447
2017-09-16T00:00:00Z,447882.79698733
2017-09-15T00:00:00Z,598118.84181354
2017-09-14T00:00:00Z,545486.42169832
2017-09-13T00:00:00Z,525285.47231421
2017-09-12T00:00:00Z,633628.41700263
2017-09-11T00:00:00Z,674254.45095699
2017-09-10T00:00:00Z,603859.47780373
2017-09-09T00:00:00Z,624343.82021277
2017-09-08T00:00:00Z,974812.52325339
2017-09-07T00:00:00Z,1182897.19131264
2017-09-06T00:00:00Z,1243092.80467667
2017-09-05T00:00:00Z,1211337.23206193
2017-09-04T00:00:00Z,1421191.61353215
2017-09-03T00:00:00Z,1098322.69137057
2017-09-02T00:00:00Z,1359051.32968075
2017-09-01T00:00:00Z,1837930.4131738
2017-08-31T00:00:00Z,1934735.49202884
2017-08-30T00:00:00Z,1777971.05327179
2017-08-29T00:00:00Z,2069761.7902461
2017-08-28T00:00:00Z,1631247.84069071
2017-08-27T00:00:00Z,1559572.18886226
2017-08-26T00:00:00Z,1834651.8206769
2017-08-25T00:00:00Z,1856637.42038421
2017-08-24T00:00:00Z,1619998.76076952
2017-08-23T00:00:00Z,2250103.36114904
2017-08-22T00:00:00Z,1320381.33473231
2017-08-21T00:00:00Z,1198774.36809746
2017-08-20T00:00:00Z,857184.30698156
2017-08-19T00:00:00Z,1084298.64256757
2017-08-18T00:00:00Z,1423561.46092369
2017-08-17T00:00:00Z,1589427.67978093
2017-08-16T00:00:00Z,1457471.06335104
2017-08-15T00:00:00Z,1460680.49237316
2017-08-14T00:00:00Z,1048448.57272182
2017-08-13T00:00:00Z,765066.34209073
2017-08-12T00:00:00Z,797840.69373576
2017-08-11T00:00:00Z,825879.95345431
2017-08-10T00:00:00Z,656617.84331144
2017-08-09T00:00:00Z,528467.34776377
2017-08-08T00:00:00Z,544007.38813884
2017-08-07T00:00:00Z,405144.22392972
2017-08-06T00:00:00Z,284146.25104194
2017-08-05T00:00:00Z,358301.37707524
2017-08-04T00:00:00Z,321281.69435159
2017-08-03T00:00:00Z,341205.26145615
2017-08-02T00:00:00Z,353794.75600864
2017-08-01T00:00:00Z,212472.46398018
2017-07-31T00:00:00Z,541017.20056702
2017-07-30T00:00:00Z,372494.22553778
2017-07-29T00:00:00Z,426498.29884915
2017-07-28T00:00:00Z,518027.96251981
2017-07-27T00:00:00Z,427722.28215009
2017-07-26T00:00:00Z,417824.55036993
2017-07-25T00:00:00Z,438693.24734935
2017-07-24T00:00:00Z,460833.42422763
2017-07-23T00:00:00Z,347904.01023254
2017-07-22T00:00:00Z,476607.05085011
2017-07-21T00:00:00Z,680033.76478971
2017-07-20T00:00:00Z,579979.64972777
2017-07-19T00:00:00Z,464767.13627951
2017-07-18T00:00:00Z,513564.85277508
2017-07-17T00:00:00Z,408983.33815991
2017-07-16T00:00:00Z,322300.73416135
2017-07-15T00:00:00Z,785642.5396453
2017-07-14T00:00:00Z,487225.09653726
2017-07-13T00:00:00Z,496531.22789817
2017-07-12T00:00:00Z,521353.53481333
2017-07-11T00:00:00Z,483613.1648389
2017-07-10T00:00:00Z,500112.2712894
2017-07-09T00:00:00Z,398987.03682402
2017-07-08T00:00:00Z,482695.66063633
2017-07-07T00:00:00Z,610646.65011606
2017-07-06T00:00:00Z,626700.92492533
2017-07-05T00:00:00Z,580901.74838829
2017-07-04T00:00:00Z,761913.27172487
2017-07-03T00:00:00Z,714392.9533942
2017-07-02T00:00:00Z,480742.3018954
2017-07-01T00:00:00Z,621072.21597753
2017-06-30T00:00:00Z,894337.49501219
2017-06-29T00:00:00Z,866065.84538488
2017-06-28T00:00:00Z,971567.54518473
2017-06-27T00:00:00Z,876916.62781929
2017-06-26T00:00:00Z,910004.25020506
2017-06-25T00:00:00Z,655540.63738136
2017-06-24T00:00:00Z,811477.43803899
2017-06-23T00:00:00Z,917436.32183822
2017-06-22T00:00:00Z,1193309.10255041
2017-06-21T00:00:00Z,1244369.2283202
2017-06-20T00:00:00Z,1031228.76959656
2017-06-19T00:00:00Z,989824.82248409
2017-06-18T00:00:00Z,709648.69995164
2017-06-17T00:00:00Z,793021.42144619
2017-06-16T00:00:00Z,913440.41891035
2017-06-15T00:00:00Z,1016043.00200686
2017-06-14T00:00:00Z,1194567.91087552
2017-06-13T00:00:00Z,1292904.99998145
2017-06-12T00:00:00Z,1136668.68420386
2017-06-11T00:00:00Z,1032589.46131592
2017-06-10T00:00:00Z,1114599.81098527
2017-06-09T00:00:00Z,1285301.10016951
2017-06-08T00:00:00Z,1346385.07252335
2017-06-07T00:00:00Z,1878706.00574
2017-06-06T00:00:00Z,1439801.98414923
2017-06-05T00:00:00Z,1236388.19065763
2017-06-04T00:00:00Z,1114584.25721463
2017-06-03T00:00:00Z,1362705.41648338
2017-06-02T00:00:00Z,1130399.05401349
2017-06-01T00:00:00Z,1348317.44938346
2017-05-31T00:00:00Z,1269755.77648263
2017-05-30T00:00:00Z,1321977.63853647
2017-05-29T00:00:00Z,1097001.01287969
2017-05-28T00:00:00Z,905004.73717084
2017-05-27T00:00:00Z,1080950.23794151
2017-05-26T00:00:00Z,1116180.07082251
2017-05-25T00:00:00Z,1270192.92630247
2017-05-24T00:00:00Z,1117011.86879916
2017-05-23T00:00:00Z,1027605.27962354
2017-05-22T00:00:00Z,871838.53156403
2017-05-21T00:00:00Z,722052.90173594
2017-05-20T00:00:00Z,773706.66112101
2017-05-19T00:00:00Z,858957.21185449
2017-05-18T00:00:00Z,725550.04078647
2017-05-17T00:00:00Z,882892.19441995
2017-05-16T00:00:00Z,599525.26414212
2017-05-15T00:00:00Z,573171.23943147
2017-05-14T00:00:00Z,535374.92268458
2017-05-13T00:00:00Z,517801.61133002
2017-05-12T00:00:00Z,574643.02336966
2017-05-11T00:00:00Z,512907.38326358
2017-05-10T00:00:00Z,533696.28654604
2017-05-09T00:00:00Z,524514.08504961
2017-05-08T00:00:00Z,516459.40811642
2017-05-07T00:00:00Z,437157.81109712
2017-05-06T00:00:00Z,465398.21775065
2017-05-05T00:00:00Z,413161.02579545
2017-05-04T00:00:00Z,483817.90519986
2017-05-03T00:00:00Z,371864.86472038
2017-05-02T00:00:00Z,401522.75888615
2017-05-01T00:00:00Z,326531.28103256
2017-04-30T00:00:00Z,273568.30944244
2017-04-29T00:00:00Z,350649.30234578
2017-04-28T00:00:00Z,336780.62434713
2017-04-27T00:00:00Z,345521.93061918
2017-04-26T00:00:00Z,333671.53205745
2017-04-25T00:00:00Z,352373.14120339
2017-04-24T00:00:00Z,240773.05967277
2017-04-23T00:00:00Z,217458.20588924
2017-04-22T00:00:00Z,228693.77588894
2017-04-21T00:00:00Z,309960.24777991
2017-04-20T00:00:00Z,283686.14487227
2017-04-19T00:00:00Z,255474.4425017
2017-04-18T00:00:00Z,268466.93437828
2017-04-17T00:00:00Z,215659.41554482
2017-04-16T00:00:00Z,188900.55045034
2017-04-15T00:00:00Z,239997.20822765
2017-04-14T00:00:00Z,279030.5399224
2017-04-13T00:00:00Z,258103.24505234
2017-04-12T00:00:00Z,259276.07815681
2017-04-11T00:00:00Z,275673.09423386
2017-04-10T00:00:00Z,239129.13899473
2017-04-09T00:00:00Z,201186.69748302
2017-04-08T00:00:00Z,204185.60758954
2017-04-07T00:00:00Z,268589.89243643
2017-04-06T00:00:00Z,259474.49655844
2017-04-05T00:00:00Z,267163.91552261
2017-04-04T00:00:00Z,229333.24238902
2017-04-03T00:00:00Z,251412.53212464
2017-04-02T00:00:00Z,197738.27520418
2017-04-01T00:00:00Z,207165.25264299
2017-03-31T00:00:00Z,230216.61405481
2017-03-30T00:00:00Z,210865.36238792
2017-03-29T00:00:00Z,220537.23276746
2017-03-28T00:00:00Z,243485.07726492
2017-03-27T00:00:00Z,196025.89969071
2017-03-26T00:00:00Z,150321.5703272
2017-03-25T00:00:00Z,169335.15301806
2017-03-24T00:00:00Z,229290.1145735
2017-03-23T00:00:00Z,244718.83708243
2017-03-22T00:00:00Z,279067.63804053
2017-03-21T00:00:00Z,270300.57562857
2017-03-20T00:00:00Z,249523.10785924
2017-03-19T00:00:00Z,213818.64923551
2017-03-18T00:00:00Z,223052.90184086
2017-03-17T00:00:00Z,274627.7542159
2017-03-16T00:00:00Z,321136.12872413
2017-03-15T00:00:00Z,295793.50523469
2017-03-14T00:00:00Z,319264.85922605
2017-03-13T00:00:00Z,272112.43846944
2017-03-12T00:00:00Z,228707.75439948
2017-03-11T00:00:00Z,255191.14101929
2017-03-10T00:00:00Z,310854.54002814
2017-03-09T00:00:00Z,278541.92870273
2017-03-08T00:00:00Z,280064.54737109
2017-03-07T00:00:00Z,338324.54943999
2017-03-06T00:00:00Z,305735.25100591
2017-03-05T00:00:00Z,274093.20476013
2017-03-04T00:00:00Z,280967.86341307
2017-03-03T00:00:00Z,331426.80534155
2017-03-02T00:00:00Z,313377.53289416
2017-03-01T00:00:00Z,277736.18410782
2017-02-28T00:00:00Z,271352.17327624
2017-02-27T00:00:00Z,232154.52741899
2017-02-26T00:00:00Z,188044.46016009
2017-02-25T00:00:00Z,223785.12553211
2017-02-24T00:00:00Z,268957.1421942
2017-02-23T00:00:00Z,243382.43630765
2017-02-22T00:00:00Z,204681.93473734
2017-02-21T00:00:00Z,183174.79503464
2017-02-20T00:00:00Z,169772.89695011
2017-02-19T00:00:00Z,136914.53245565
2017-02-18T00:00:00Z,162112.82039144
2017-02-17T00:00:00Z,174056.46397058
2017-02-16T00:00:00Z,174765.76586808
2017-02-15T00:00:00Z,135562.44648375
2017-02-14T00:00:00Z,142110.81642991
2017-02-13T00:00:00Z,136752.52986958
2017-02-12T00:00:00Z,103160.35018173
2017-02-11T00:00:00Z,118282.66725475
2017-02-10T00:00:00Z,137041.72356619
2017-02-09T00:00:00Z,177935.55273442
2017-02-08T00:00:00Z,165594.95238496
2017-02-07T00:00:00Z,178142.48681782
2017-02-06T00:00:00Z,158375.39322301
2017-02-05T00:00:00Z,139129.93593462
2017-02-04T00:00:00Z,141333.94331517
2017-02-03T00:00:00Z,164587.28740156
2017-02-02T00:00:00Z,141517.61237338
2017-02-01T00:00:00Z,150840.15124265
2017-01-31T00:00:00Z,137445.63702442
2017-01-30T00:00:00Z,124328.70678396
2017-01-29T00:00:00Z,110386.60190239
2017-01-28T00:00:00Z,112968.82480885
2017-01-27T00:00:00Z,104791.42576626
2017-01-26T00:00:00Z,112209.30495601
2017-01-25T00:00:00Z,120914.85700411
2017-01-24T00:00:00Z,129944.68981234
2017-01-23T00:00:00Z,100505.71197542
2017-01-22T00:00:00Z,80532.34203857
2017-01-21T00:00:00Z,86967.6700646
2017-01-20T00:00:00Z,94010.19530346
2017-01-19T00:00:00Z,100596.86990316
2017-01-18T00:00:00Z,95493.68181461
2017-01-17T00:00:00Z,96435.66850917
2017-01-16T00:00:00Z,86074.22391957
2017-01-15T00:00:00Z,67446.14809276
2017-01-14T00:00:00Z,72192.84640005
2017-01-13T00:00:00Z,78519.25547396
2017-01-12T00:00:00Z,83043.60684174
2017-01-11T00:00:00Z,94248.08162891
2017-01-10T00:00:00Z,108632.49606762
2017-01-09T00:00:00Z,91573.35192418
2017-01-08T00:00:00Z,83833.2617553
2017-01-07T00:00:00Z,93086.05466547
2017-01-06T00:00:00Z,119290.43749576
2017-01-05T00:00:00Z,120260.04888753
2017-01-04T00:00:00Z,211246.88452561
2017-01-03T00:00:00Z,119927.14909637
2017-01-02T00:00:00Z,114512.17083343
2017-01-01T00:00:00Z,63776.54129287
2016-12-31T00:00:00Z,78947.84008074
2016-12-30T00:00:00Z,95752.68065839
2016-12-29T00:00:00Z,104143.55146836
2016-12-28T00:00:00Z,99783.69822632
2016-12-27T00:00:00Z,91524.38981963
2016-12-26T00:00:00Z,79148.66387226
2016-12-25T00:00:00Z,54199.85438457
2016-12-24T00:00:00Z,75315.32437359
2016-12-23T00:00:00Z,90297.66047579
2016-12-22T00:00:00Z,90958.14124738
2016-12-21T00:00:00Z,93682.45391866
2016-12-20T00:00:00Z,80703.98621676
2016-12-19T00:00:00Z,82341.25505686
2016-12-18T00:00:00Z,63834.10294639
2016-12-17T00:00:00Z,64176.39785105
2016-12-16T00:00:00Z,76087.00647423
2016-12-15T00:00:00Z,78161.58388672
2016-12-14T00:00:00Z,73836.59534182
2016-12-13T00:00:00Z,76181.6284642
2016-12-12T00:00:00Z,72338.12332421
2016-12-11T00:00:00Z,58987.36530812
2016-12-10T00:00:00Z,67230.23925272
2016-12-09T00:00:00Z,74199.85236179
2016-12-08T00:00:00Z,73955.9151502
2016-12-07T00:00:00Z,82003.19734399
2016-12-06T00:00:00Z,90400.14031648
2016-12-05T00:00:00Z,80085.12814838
2016-12-04T00:00:00Z,70859.53123846
2016-12-03T00:00:00Z,77395.15595228
2016-12-02T00:00:00Z,92604.21729352
2016-12-01T00:00:00Z,76921.79571492
2016-11-30T00:00:00Z,73580.26890418
2016-11-29T00:00:00Z,73946.81766193
2016-11-28T00:00:00Z,80110.20751101
2016-11-27T00:00:00Z,59465.58438838
2016-11-26T00:00:00Z,74761.43928345
2016-11-25T00:00:00Z,101464.58685332
2016-11-24T00:00:00Z,100249.95279162
2016-11-23T00:00:00Z,80815.45769332
2016-11-22T00:00:00Z,75217.2828903
2016-11-21T00:00:00Z,69702.89943385
2016-11-20T00:00:00Z,54059.5010893
2016-11-19T00:00:00Z,54029.97023566
2016-11-18T00:00:00Z,62162.8864445
2016-11-17T00:00:00Z,66228.73257161
2016-11-16T00:00:00Z,57523.64958316
2016-11-15T00:00:00Z,57954.8506206
2016-11-14T00:00:00Z,55789.81486785
2016-11-13T00:00:00Z,43635.49329454
2016-11-12T00:00:00Z,46748.17237479
2016-11-11T00:00:00Z,52036.55690871
2016-11-10T00:00:00Z,58861.79370246
2016-11-09T00:00:00Z,60929.16557001
2016-11-08T00:00:00Z,63260.38845044
2016-11-07T00:00:00Z,64511.89056868
2016-11-06T00:00:00Z,50412.51702263
2016-11-05T00:00:00Z,52013.33722601
2016-11-04T00:00:00Z,59081.51152444
2016-11-03T00:00:00Z,57144.27700659
2016-11-02T00:00:00Z,57771.2844511
2016-11-01T00:00:00Z,57056.90439148
2016-10-31T00:00:00Z,53426.24704384
2016-10-30T00:00:00Z,44212.96652357
2016-10-29T00:00:00Z,51839.6714838
2016-10-28T00:00:00Z,56465.7848721
2016-10-27T00:00:00Z,75760.14636724
2016-10-26T00:00:00Z,82130.39037181
2016-10-25T00:00:00Z,64789.32884699
2016-10-24T00:00:00Z,52687.72766245
2016-10-23T00:00:00Z,44067.68039069
2016-10-22T00:00:00Z,42782.24479602
2016-10-21T00:00:00Z,47935.56123369
2016-10-20T00:00:00Z,56138.36228355
2016-10-19T00:00:00Z,39458.58154667
2016-10-18T00:00:00Z,49208.1254456
2016-10-17T00:00:00Z,46293.92951653
2016-10-16T00:00:00Z,36893.78141816
2016-10-15T00:00:00Z,40033.32143427
2016-10-14T00:00:00Z,43327.26052233
2016-10-13T00:00:00Z,42716.6294517
2016-10-12T00:00:00Z,43624.97384526
2016-10-11T00:00:00Z,51065.05598072
2016-10-10T00:00:00Z,41862.20291093
2016-10-09T00:00:00Z,35969.08016967
2016-10-08T00:00:00Z,41748.38672517
2016-10-07T00:00:00Z,44304.38096819
2016-10-06T00:00:00Z,47587.91375567
2016-10-05T00:00:00Z,44492.68804761
2016-10-04T00:00:00Z,43338.52306942
2016-10-03T00:00:00Z,46087.41229045
2016-10-02T00:00:00Z,32697.31366178
2016-10-01T00:00:00Z,36050.40604812
2016-09-30T00:00:00Z,41479.53752558
2016-09-29T00:00:00Z,41495.65623101
2016-09-28T00:00:00Z,39134.53393366
2016-09-27T00:00:00Z,38113.38495982
2016-09-26T00:00:00Z,36605.92694908
2016-09-25T00:00:00Z,29835.42193217
2016-09-24T00:00:00Z,35576.42279609
2016-09-23T00:00:00Z,35979.01110357
2016-09-22T00:00:00Z,37416.00231825
2016-09-21T00:00:00Z,38789.2006014
2016-09-20T00:00:00Z,41598.16406811
2016-09-19T00:00:00Z,40297.14437526
2016-09-18T00:00:00Z,32282.05686623
2016-09-17T00:00:00Z,34995.94476041
2016-09-16T00:00:00Z,38868.72882217
2016-09-15T00:00:00Z,36324.37692278
2016-09-14T00:00:00Z,38036.75051576
2016-09-13T00:00:00Z,41398.73047923
2016-09-12T00:00:00Z,33942.26977963
2016-09-11T00:00:00Z,29462.43456903
2016-09-10T00:00:00Z,31891.07544786
2016-09-09T00:00:00Z,39441.29656359
2016-09-08T00:00:00Z,37164.68795932
2016-09-07T00:00:00Z,39075.08350397
2016-09-06T00:00:00Z,36925.78381954
2016-09-05T00:00:00Z,38220.63238777
2016-09-04T00:00:00Z,28264.79784341
2016-09-03T00:00:00Z,29903.8684608
2016-09-02T00:00:00Z,32854.9816002
2016-09-01T00:00:00Z,36297.91066506
2016-08-31T00:00:00Z,35782.92754741
2016-08-30T00:00:00Z,38908.19825716
2016-08-29T00:00:00Z,36979.27836082
2016-08-28T00:00:00Z,27987.13291618
2016-08-27T00:00:00Z,31819.44598521
2016-08-26T00:00:00Z,36072.99617409
2016-08-25T00:00:00Z,37162.25408017
2016-08-24T00:00:00Z,37489.87789102
2016-08-23T00:00:00Z,39454.74191303
2016-08-22T00:00:00Z,38305.38509039
2016-08-21T00:00:00Z,29461.18154407
2016-08-20T00:00:00Z,35348.46421558
2016-08-19T00:00:00Z,46401.5272797
2016-08-18T00:00:00Z,43925.25427403
2016-08-17T00:00:00Z,42427.39237962
2016-08-16T00:00:00Z,47552.62666638
2016-08-15T00:00:00Z,38916.67627121
2016-08-14T00:00:00Z,35455.36440795
2016-08-13T00:00:00Z,36881.3046264
2016-08-12T00:00:00Z,41582.31708409
2016-08-11T00:00:00Z,47442.93919979
2016-08-10T00:00:00Z,44817.04418953
2016-08-09T00:00:00Z,43845.12924296
2016-08-08T00:00:00Z,51229.31521378
2016-08-07T00:00:00Z,39783.56404885
2016-08-06T00:00:00Z,34537.820064
2016-08-05T00:00:00Z,42905.70514886
2016-08-04T00:00:00Z,40186.36215849
2016-08-03T00:00:00Z,41779.28942428
2016-08-02T00:00:00Z,48086.66981037
2016-08-01T00:00:00Z,45419.50763459
2016-07-31T00:00:00Z,46249.15760082
2016-07-30T00:00:00Z,43172.85009978
2016-07-29T00:00:00Z,47458.4992718
2016-07-28T00:00:00Z,47041.95734265
2016-07-27T00:00:00Z,49018.82707777
2016-07-26T00:00:00Z,46287.68495733
2016-07-25T00:00:00Z,45846.43138734
2016-07-24T00:00:00Z,33550.25895579
2016-07-23T00:00:00Z,39457.85608948
2016-07-22T00:00:00Z,43148.61265284
2016-07-21T00:00:00Z,40178.77006929
2016-07-20T00:00:00Z,42995.58398744
2016-07-19T00:00:00Z,41595.14664227
2016-07-18T00:00:00Z,40059.36552631
2016-07-17T00:00:00Z,32191.18518401
2016-07-16T00:00:00Z,33742.22638862
2016-07-15T00:00:00Z,36735.85361234
2016-07-14T00:00:00Z,37893.68606092
2016-07-13T00:00:00Z,35280.21815307
2016-07-12T00:00:00Z,33796.01588387
2016-07-11T00:00:00Z,37280.95809699
2016-07-10T00:00:00Z,24996.37246062
2016-07-09T00:00:00Z,30890.67899644
2016-07-08T00:00:00Z,37207.79089352
2016-07-07T00:00:00Z,36326.27898206
2016-07-06T00:00:00Z,37537.06203913
2016-07-05T00:00:00Z,37602.42611488
2016-07-04T00:00:00Z,37067.22664367
2016-07-03T00:00:00Z,30759.20187646
2016-07-02T00:00:00Z,36462.49271433
2016-07-01T00:00:00Z,39091.4329014
2016-06-30T00:00:00Z,40956.51431385
2016-06-29T00:00:00Z,39240.48074699
2016-06-28T00:00:00Z,37974.99419114
2016-06-27T00:00:00Z,39821.44771227
2016-06-26T00:00:00Z,35199.19981903
2016-06-25T00:00:00Z,41345.12903788
2016-06-24T00:00:00Z,49088.68150129
2016-06-23T00:00:00Z,44728.25026068
2016-06-22T00:00:00Z,51435.30488967
2016-06-21T00:00:00Z,52059.73349911
2016-06-20T00:00:00Z,57537.11195954
2016-06-19T00:00:00Z,47900.46383407
2016-06-18T00:00:00Z,53324.05710391
2016-06-17T00:00:00Z,59349.7972781
2016-06-16T00:00:00Z,60980.7831793
2016-06-15T00:00:00Z,57145.55681675
2016-06-14T00:00:00Z,47309.0809547
2016-06-13T00:00:00Z,44156.65007823
2016-06-12T00:00:00Z,33650.26400456
2016-06-11T00:00:00Z,27083.11652079
2016-06-10T00:00:00Z,30520.28235418
2016-06-09T00:00:00Z,30799.85749898
2016-06-08T00:00:00Z,29174.90660158
2016-06-07T00:00:00Z,30561.38705238
2016-06-06T00:00:00Z,30400.4474969
2016-06-05T00:00:00Z,25482.65117974
2016-06-04T00:00:00Z,26710.58800676
2016-06-03T00:00:00Z,30371.57818067
2016-06-02T00:00:00Z,31378.99206879
2016-06-01T00:00:00Z,30002.98205679
2016-05-31T00:00:00Z,27963.39668975
2016-05-30T00:00:00Z,30636.3453882
2016-05-29T00:00:00Z,24971.35586639
2016-05-28T00:00:00Z,25907.53427185
2016-05-27T00:00:00Z,33429.58689849
2016-05-26T00:00:00Z,25138.50532022
2016-05-25T00:00:00Z,26879.61255708
2016-05-24T00:00:00Z,26537.35478962
2016-05-23T00:00:00Z,24234.26660023
2016-05-22T00:00:00Z,19140.71710455
2016-05-21T00:00:00Z,25236.31077846
2016-05-20T00:00:00Z,22811.85794851
2016-05-19T00:00:00Z,24716.75512208
2016-05-18T00:00:00Z,26540.39954058
2016-05-17T00:00:00Z,26585.6882701
2016-05-16T00:00:00Z,27708.77280855
2016-05-15T00:00:00Z,20948.03517791
2016-05-14T00:00:00Z,21944.59640995
2016-05-13T00:00:00Z,21698.06268468
2016-05-12T00:00:00Z,21152.05112671
2016-05-11T00:00:00Z,20880.69280057
2016-05-10T00:00:00Z,21965.10654733
2016-05-09T00:00:00Z,18662.11122588
2016-05-08T00:00:00Z,15986.78652267
2016-05-07T00:00:00Z,17323.17393846
2016-05-06T00:00:00Z,20182.59986239
2016-05-05T00:00:00Z,19866.78456067
2016-05-04T00:00:00Z,21173.57251215
2016-05-03T00:00:00Z,20114.46477579
2016-05-02T00:00:00Z,20182.45962329
2016-05-01T00:00:00Z,15657.85472516
2016-04-30T00:00:00Z,18590.58335514
2016-04-29T00:00:00Z,22570.87737482
2016-04-28T00:00:00Z,22151.585042
2016-04-27T00:00:00Z,21276.20738211
2016-04-26T00:00:00Z,158329.69828237
2016-04-25T00:00:00Z,20029.13069429
2016-04-24T00:00:00Z,15222.85086751
2016-04-23T00:00:00Z,14895.99884582
2016-04-22T00:00:00Z,19125.52436128
2016-04-21T00:00:00Z,19065.09638245
2016-04-20T00:00:00Z,18963.11822874
2016-04-19T00:00:00Z,18723.3194074
2016-04-18T00:00:00Z,20328.14616374
2016-04-17T00:00:00Z,14767.63855811
2016-04-16T00:00:00Z,14729.25056468
2016-04-15T00:00:00Z,19127.5124233
2016-04-14T00:00:00Z,19060.73934195
2016-04-13T00:00:00Z,19468.80337322
2016-04-12T00:00:00Z,21622.80920855
2016-04-11T00:00:00Z,21135.80631827
2016-04-10T00:00:00Z,13998.86935805
2016-04-09T00:00:00Z,15265.2059229
2016-04-08T00:00:00Z,18375.29055647
2016-04-07T00:00:00Z,18848.22074243
2016-04-06T00:00:00Z,24667.1425928
2016-04-05T00:00:00Z,20210.8186533
2016-04-04T00:00:00Z,18898.03860622
2016-04-03T00:00:00Z,18272.73283826
2016-04-02T00:00:00Z,20823.76583893
2016-04-01T00:00:00Z,22154.46245785
2016-03-31T00:00:00Z,19007.8190479
