Datetime,Fees per Transaction (Median)
2018-05-20T00:00:00Z,0.00002051
2018-05-19T00:00:00Z,0.00003889
2018-05-18T00:00:00Z,0.00014411
2018-05-17T00:00:00Z,0.00006054
2018-05-16T00:00:00Z,0.00004568
2018-05-15T00:00:00Z,0.00006084
2018-05-14T00:00:00Z,0.00004941
2018-05-13T00:00:00Z,0.00003354
2018-05-12T00:00:00Z,0.0000402
2018-05-11T00:00:00Z,0.00004714
2018-05-10T00:00:00Z,0.00002899
2018-05-09T00:00:00Z,0.0000339
2018-05-08T00:00:00Z,0.00004527
2018-05-07T00:00:00Z,0.0000432
2018-05-06T00:00:00Z,0.00003
2018-05-05T00:00:00Z,0.00003365
2018-05-04T00:00:00Z,0.00004042
2018-05-03T00:00:00Z,0.00003842
2018-05-02T00:00:00Z,0.00003573
2018-05-01T00:00:00Z,0.00003024
2018-04-30T00:00:00Z,0.00002765
2018-04-29T00:00:00Z,0.00004628
2018-04-28T00:00:00Z,0.00008894
2018-04-27T00:00:00Z,0.00010896
2018-04-26T00:00:00Z,0.00015157
2018-04-25T00:00:00Z,0.0001738
2018-04-24T00:00:00Z,0.00007
2018-04-23T00:00:00Z,0.00001808
2018-04-22T00:00:00Z,0.00001944
2018-04-21T00:00:00Z,0.0000226
2018-04-20T00:00:00Z,0.00002037
2018-04-19T00:00:00Z,0.00001857
2018-04-18T00:00:00Z,0.0000187
2018-04-17T00:00:00Z,0.00001944
2018-04-16T00:00:00Z,0.00002231
2018-04-15T00:00:00Z,0.00003048
2018-04-14T00:00:00Z,0.00003837
2018-04-13T00:00:00Z,0.0000518
2018-04-12T00:00:00Z,0.00004252
2018-04-11T00:00:00Z,0.00001944
2018-04-10T00:00:00Z,0.00002
2018-04-09T00:00:00Z,0.00002041
2018-04-08T00:00:00Z,0.0000187
2018-04-07T00:00:00Z,0.00001978
2018-04-06T00:00:00Z,0.00002471
2018-04-05T00:00:00Z,0.0000187
2018-04-04T00:00:00Z,0.00001944
2018-04-03T00:00:00Z,0.00001661
2018-04-02T00:00:00Z,0.0000172
2018-04-01T00:00:00Z,0.0000187
2018-03-31T00:00:00Z,0.00001808
2018-03-30T00:00:00Z,0.0000187
2018-03-29T00:00:00Z,0.00001935
2018-03-28T00:00:00Z,0.00002016
2018-03-27T00:00:00Z,0.00001941
2018-03-26T00:00:00Z,0.00001911
2018-03-25T00:00:00Z,0.00002034
2018-03-24T00:00:00Z,0.00001837
2018-03-23T00:00:00Z,0.00002082
2018-03-22T00:00:00Z,0.00002083
2018-03-21T00:00:00Z,0.0000228
2018-03-20T00:00:00Z,0.00002902
2018-03-19T00:00:00Z,0.0000187
2018-03-18T00:00:00Z,0.00001696
2018-03-17T00:00:00Z,0.0000187
2018-03-16T00:00:00Z,0.0000249
2018-03-15T00:00:00Z,0.00002686
2018-03-14T00:00:00Z,0.00005037
2018-03-13T00:00:00Z,0.00008798
2018-03-12T00:00:00Z,0.00002268
2018-03-11T00:00:00Z,0.00003359
2018-03-10T00:00:00Z,0.00004043
2018-03-09T00:00:00Z,0.00002235
2018-03-08T00:00:00Z,0.00002724
2018-03-07T00:00:00Z,0.00002938
2018-03-06T00:00:00Z,0.00004133
2018-03-05T00:00:00Z,0.0000452
2018-03-04T00:00:00Z,0.00005471
2018-03-03T00:00:00Z,0.0000525
2018-03-02T00:00:00Z,0.00005466
2018-03-01T00:00:00Z,0.00006294
2018-02-28T00:00:00Z,0.00005616
2018-02-27T00:00:00Z,0.00004477
2018-02-26T00:00:00Z,0.00004569
2018-02-25T00:00:00Z,0.00013928
2018-02-24T00:00:00Z,0.00023842
2018-02-23T00:00:00Z,0.0000672
2018-02-22T00:00:00Z,0.00001986
2018-02-21T00:00:00Z,0.0000188
2018-02-20T00:00:00Z,0.0000458
2018-02-19T00:00:00Z,0.000072
2018-02-18T00:00:00Z,0.0001
2018-02-17T00:00:00Z,0.00010292
2018-02-16T00:00:00Z,0.00012096
2018-02-15T00:00:00Z,0.00017206
2018-02-14T00:00:00Z,0.00015262
2018-02-13T00:00:00Z,0.00019376
2018-02-12T00:00:00Z,0.0002034
2018-02-11T00:00:00Z,0.00025003
2018-02-10T00:00:00Z,0.00026325
2018-02-09T00:00:00Z,0.00028972
2018-02-08T00:00:00Z,0.00028795
2018-02-07T00:00:00Z,0.00031723
2018-02-06T00:00:00Z,0.00031974
2018-02-05T00:00:00Z,0.00033222
2018-02-04T00:00:00Z,0.00035599
2018-02-03T00:00:00Z,0.00040801
2018-02-02T00:00:00Z,0.00044823
2018-02-01T00:00:00Z,0.0003898
2018-01-31T00:00:00Z,0.0003729
2018-01-30T00:00:00Z,0.00042814
2018-01-29T00:00:00Z,0.00042774
2018-01-28T00:00:00Z,0.00043009
2018-01-27T00:00:00Z,0.00045282
2018-01-26T00:00:00Z,0.00050016
2018-01-25T00:00:00Z,0.00049958
2018-01-24T00:00:00Z,0.0005273
2018-01-23T00:00:00Z,0.00047612
2018-01-22T00:00:00Z,0.00063534
2018-01-21T00:00:00Z,0.00084701
2018-01-20T00:00:00Z,0.00097336
2018-01-19T00:00:00Z,0.00102954
2018-01-18T00:00:00Z,0.00113954
2018-01-17T00:00:00Z,0.00114736
2018-01-16T00:00:00Z,0.00103338
2018-01-15T00:00:00Z,0.00094308
2018-01-14T00:00:00Z,0.00103719
2018-01-13T00:00:00Z,0.00115181
2018-01-12T00:00:00Z,0.00114969
2018-01-11T00:00:00Z,0.00114919
2018-01-10T00:00:00Z,0.00114801
2018-01-09T00:00:00Z,0.00119852
2018-01-08T00:00:00Z,0.00114271
2018-01-07T00:00:00Z,0.00114465
2018-01-06T00:00:00Z,0.00104361
2018-01-05T00:00:00Z,0.0010892
2018-01-04T00:00:00Z,0.00104274
2018-01-03T00:00:00Z,0.00103344
2018-01-02T00:00:00Z,0.00090307
2018-01-01T00:00:00Z,0.0010815
2017-12-31T00:00:00Z,0.00114096
2017-12-30T00:00:00Z,0.00120766
2017-12-29T00:00:00Z,0.00126628
2017-12-28T00:00:00Z,0.00146853
2017-12-27T00:00:00Z,0.0014632
2017-12-26T00:00:00Z,0.0015325
2017-12-25T00:00:00Z,0.0018
2017-12-24T00:00:00Z,0.0019549
2017-12-23T00:00:00Z,0.00226
2017-12-22T00:00:00Z,0.00226
2017-12-21T00:00:00Z,0.00204211
2017-12-20T00:00:00Z,0.0016048
2017-12-19T00:00:00Z,0.0010848
2017-12-18T00:00:00Z,0.00087977
2017-12-17T00:00:00Z,0.00088816
2017-12-16T00:00:00Z,0.000896
2017-12-15T00:00:00Z,0.00093595
2017-12-14T00:00:00Z,0.00085846
2017-12-13T00:00:00Z,0.0008588
2017-12-12T00:00:00Z,0.00087645
2017-12-11T00:00:00Z,0.0008555
2017-12-10T00:00:00Z,0.00085309
2017-12-09T00:00:00Z,0.0009395
2017-12-08T00:00:00Z,0.001026
2017-12-07T00:00:00Z,0.00065633
2017-12-06T00:00:00Z,0.00031063
2017-12-05T00:00:00Z,0.00030608
2017-12-04T00:00:00Z,0.00033762
2017-12-03T00:00:00Z,0.00033662
2017-12-02T00:00:00Z,0.00035498
2017-12-01T00:00:00Z,0.00036635
2017-11-30T00:00:00Z,0.0003842
2017-11-29T00:00:00Z,0.00038865
2017-11-28T00:00:00Z,0.00036256
2017-11-27T00:00:00Z,0.00034512
2017-11-26T00:00:00Z,0.00030931
2017-11-25T00:00:00Z,0.00033554
2017-11-24T00:00:00Z,0.0003616
2017-11-23T00:00:00Z,0.00037367
2017-11-22T00:00:00Z,0.00037208
2017-11-21T00:00:00Z,0.00036723
2017-11-20T00:00:00Z,0.0003886
2017-11-19T00:00:00Z,0.00039252
2017-11-18T00:00:00Z,0.00041285
2017-11-17T00:00:00Z,0.00055615
2017-11-16T00:00:00Z,0.001
2017-11-15T00:00:00Z,0.00107
2017-11-14T00:00:00Z,0.00157296
2017-11-13T00:00:00Z,0.001701
2017-11-12T00:00:00Z,0.00212424
2017-11-11T00:00:00Z,0.00093401
2017-11-10T00:00:00Z,0.00073
2017-11-09T00:00:00Z,0.000678
2017-11-08T00:00:00Z,0.00063388
2017-11-07T00:00:00Z,0.00059961
2017-11-06T00:00:00Z,0.0006322
2017-11-05T00:00:00Z,0.00054918
2017-11-04T00:00:00Z,0.00064184
2017-11-03T00:00:00Z,0.00058458
2017-11-02T00:00:00Z,0.0005424
2017-11-01T00:00:00Z,0.00054397
2017-10-31T00:00:00Z,0.00054282
2017-10-30T00:00:00Z,0.000565
2017-10-29T00:00:00Z,0.00058082
2017-10-28T00:00:00Z,0.00054567
2017-10-27T00:00:00Z,0.0004068
2017-10-26T00:00:00Z,0.0002634
2017-10-25T00:00:00Z,0.00028815
2017-10-24T00:00:00Z,0.000327
2017-10-23T00:00:00Z,0.00031
2017-10-22T00:00:00Z,0.00030396
2017-10-21T00:00:00Z,0.00030272
2017-10-20T00:00:00Z,0.00033798
2017-10-19T00:00:00Z,0.00035123
2017-10-18T00:00:00Z,0.00039843
2017-10-17T00:00:00Z,0.00040651
2017-10-16T00:00:00Z,0.00039517
2017-10-15T00:00:00Z,0.00035482
2017-10-14T00:00:00Z,0.0004959
2017-10-13T00:00:00Z,0.0005404
2017-10-12T00:00:00Z,0.00031796
2017-10-11T00:00:00Z,0.00031809
2017-10-10T00:00:00Z,0.00031009
2017-10-09T00:00:00Z,0.0002825
2017-10-08T00:00:00Z,0.00027645
2017-10-07T00:00:00Z,0.00030736
2017-10-06T00:00:00Z,0.000327
2017-10-05T00:00:00Z,0.000339
2017-10-04T00:00:00Z,0.0003277
2017-10-03T00:00:00Z,0.00030468
2017-10-02T00:00:00Z,0.00033222
2017-10-01T00:00:00Z,0.0002616
2017-09-30T00:00:00Z,0.00025076
2017-09-29T00:00:00Z,0.00027679
2017-09-28T00:00:00Z,0.00030778
2017-09-27T00:00:00Z,0.00033746
2017-09-26T00:00:00Z,0.00034126
2017-09-25T00:00:00Z,0.00034578
2017-09-24T00:00:00Z,0.00027653
2017-09-23T00:00:00Z,0.00029054
2017-09-22T00:00:00Z,0.00033291
2017-09-21T00:00:00Z,0.00034162
2017-09-20T00:00:00Z,0.00036612
2017-09-19T00:00:00Z,0.0003505
2017-09-18T00:00:00Z,0.00037159
2017-09-17T00:00:00Z,0.00027346
2017-09-16T00:00:00Z,0.00028375
2017-09-15T00:00:00Z,0.00031706
2017-09-14T00:00:00Z,0.00027732
2017-09-13T00:00:00Z,0.000275
2017-09-12T00:00:00Z,0.00033911
2017-09-11T00:00:00Z,0.0004078
2017-09-10T00:00:00Z,0.000396
2017-09-09T00:00:00Z,0.0004068
2017-09-08T00:00:00Z,0.00040981
2017-09-07T00:00:00Z,0.00054466
2017-09-06T00:00:00Z,0.00060523
2017-09-05T00:00:00Z,0.0006544
2017-09-04T00:00:00Z,0.0007425
2017-09-03T00:00:00Z,0.00068026
2017-09-02T00:00:00Z,0.00079125
2017-09-01T00:00:00Z,0.0008814
2017-08-31T00:00:00Z,0.000904
2017-08-30T00:00:00Z,0.00090508
2017-08-29T00:00:00Z,0.00101634
2017-08-28T00:00:00Z,0.0010034
2017-08-27T00:00:00Z,0.0008613
2017-08-26T00:00:00Z,0.001128
2017-08-25T00:00:00Z,0.00115604
2017-08-24T00:00:00Z,0.00114459
2017-08-23T00:00:00Z,0.001
2017-08-22T00:00:00Z,0.00096492
2017-08-21T00:00:00Z,0.00072442
2017-08-20T00:00:00Z,0.00063926
2017-08-19T00:00:00Z,0.00063054
2017-08-18T00:00:00Z,0.0007
2017-08-17T00:00:00Z,0.00065826
2017-08-16T00:00:00Z,0.00072317
2017-08-15T00:00:00Z,0.00065544
2017-08-14T00:00:00Z,0.00056778
2017-08-13T00:00:00Z,0.000452
2017-08-12T00:00:00Z,0.00047121
2017-08-11T00:00:00Z,0.00044878
2017-08-10T00:00:00Z,0.0003885
2017-08-09T00:00:00Z,0.00030736
2017-08-08T00:00:00Z,0.00030589
2017-08-07T00:00:00Z,0.00027821
2017-08-06T00:00:00Z,0.00027104
2017-08-05T00:00:00Z,0.00027346
2017-08-04T00:00:00Z,0.00027598
2017-08-03T00:00:00Z,0.00030345
2017-08-02T00:00:00Z,0.00028304
2017-08-01T00:00:00Z,0.0002548
2017-07-31T00:00:00Z,0.00049588
2017-07-30T00:00:00Z,0.00036835
2017-07-29T00:00:00Z,0.00034126
2017-07-28T00:00:00Z,0.00037418
2017-07-27T00:00:00Z,0.00037337
2017-07-26T00:00:00Z,0.00040873
2017-07-25T00:00:00Z,0.00043166
2017-07-24T00:00:00Z,0.0004
2017-07-23T00:00:00Z,0.00040845
2017-07-22T00:00:00Z,0.0004746
2017-07-21T00:00:00Z,0.00049581
2017-07-20T00:00:00Z,0.00049544
2017-07-19T00:00:00Z,0.00049462
2017-07-18T00:00:00Z,0.0004866
2017-07-17T00:00:00Z,0.00049353
2017-07-16T00:00:00Z,0.00049322
2017-07-15T00:00:00Z,0.00054355
2017-07-14T00:00:00Z,0.00060198
2017-07-13T00:00:00Z,0.00054477
2017-07-12T00:00:00Z,0.0005
2017-07-11T00:00:00Z,0.0005
2017-07-10T00:00:00Z,0.00054113
2017-07-09T00:00:00Z,0.00052884
2017-07-08T00:00:00Z,0.000513
2017-07-07T00:00:00Z,0.0006328
2017-07-06T00:00:00Z,0.00067603
2017-07-05T00:00:00Z,0.00064143
2017-07-04T00:00:00Z,0.00072546
2017-07-03T00:00:00Z,0.00072462
2017-07-02T00:00:00Z,0.000678
2017-07-01T00:00:00Z,0.00072409
2017-06-30T00:00:00Z,0.00085428
2017-06-29T00:00:00Z,0.00087901
2017-06-28T00:00:00Z,0.00087875
2017-06-27T00:00:00Z,0.00087874
2017-06-26T00:00:00Z,0.00087826
2017-06-25T00:00:00Z,0.0008224
2017-06-24T00:00:00Z,0.00086112
2017-06-23T00:00:00Z,0.0008184
2017-06-22T00:00:00Z,0.00096448
2017-06-21T00:00:00Z,0.00087622
2017-06-20T00:00:00Z,0.00087604
2017-06-19T00:00:00Z,0.00085572
2017-06-18T00:00:00Z,0.00079572
2017-06-17T00:00:00Z,0.0008136
2017-06-16T00:00:00Z,0.00086763
2017-06-15T00:00:00Z,0.0008823
2017-06-14T00:00:00Z,0.00098454
2017-06-13T00:00:00Z,0.00100096
2017-06-12T00:00:00Z,0.00094242
2017-06-11T00:00:00Z,0.0008823
2017-06-10T00:00:00Z,0.00095845
2017-06-09T00:00:00Z,0.00103225
2017-06-08T00:00:00Z,0.00099
2017-06-07T00:00:00Z,0.00107019
2017-06-06T00:00:00Z,0.0010447
2017-06-05T00:00:00Z,0.0009861
2017-06-04T00:00:00Z,0.0009492
2017-06-03T00:00:00Z,0.000904
2017-06-02T00:00:00Z,0.00101777
2017-06-01T00:00:00Z,0.00102001
2017-05-31T00:00:00Z,0.00095765
2017-05-30T00:00:00Z,0.00091195
2017-05-29T00:00:00Z,0.00088749
2017-05-28T00:00:00Z,0.00078953
2017-05-27T00:00:00Z,0.0008976
2017-05-26T00:00:00Z,0.0008976
2017-05-25T00:00:00Z,0.00084085
2017-05-24T00:00:00Z,0.00084142
2017-05-23T00:00:00Z,0.00075517
2017-05-22T00:00:00Z,0.00075587
2017-05-21T00:00:00Z,0.00065304
2017-05-20T00:00:00Z,0.00065088
2017-05-19T00:00:00Z,0.00079407
2017-05-18T00:00:00Z,0.0008
2017-05-17T00:00:00Z,0.0009
2017-05-16T00:00:00Z,0.0006
2017-05-15T00:00:00Z,0.00058247
2017-05-14T00:00:00Z,0.000486
2017-05-13T00:00:00Z,0.0005287
2017-05-12T00:00:00Z,0.00059813
2017-05-11T00:00:00Z,0.00054216
2017-05-10T00:00:00Z,0.00054265
2017-05-09T00:00:00Z,0.00052654
2017-05-08T00:00:00Z,0.0005
2017-05-07T00:00:00Z,0.00049314
2017-05-06T00:00:00Z,0.00049258
2017-05-05T00:00:00Z,0.0005424
2017-05-04T00:00:00Z,0.00050391
2017-05-03T00:00:00Z,0.0005
2017-05-02T00:00:00Z,0.000486
2017-05-01T00:00:00Z,0.000486
2017-04-30T00:00:00Z,0.0004488
2017-04-29T00:00:00Z,0.0004488
2017-04-28T00:00:00Z,0.0004972
2017-04-27T00:00:00Z,0.00049527
2017-04-26T00:00:00Z,0.00045756
2017-04-25T00:00:00Z,0.0005
2017-04-24T00:00:00Z,0.00045
2017-04-23T00:00:00Z,0.0004068
2017-04-22T00:00:00Z,0.000396
2017-04-21T00:00:00Z,0.00041174
2017-04-20T00:00:00Z,0.000452
2017-04-19T00:00:00Z,0.0004068
2017-04-18T00:00:00Z,0.00041174
2017-04-17T00:00:00Z,0.0004068
2017-04-16T00:00:00Z,0.00036684
2017-04-15T00:00:00Z,0.00040146
2017-04-14T00:00:00Z,0.00045
2017-04-13T00:00:00Z,0.0004176
2017-04-12T00:00:00Z,0.00041174
2017-04-11T00:00:00Z,0.0004068
2017-04-10T00:00:00Z,0.0004
2017-04-09T00:00:00Z,0.0003616
2017-04-08T00:00:00Z,0.00036894
2017-04-07T00:00:00Z,0.0004152
2017-04-06T00:00:00Z,0.00041174
2017-04-05T00:00:00Z,0.0004076
2017-04-04T00:00:00Z,0.0004068
2017-04-03T00:00:00Z,0.0004014
2017-04-02T00:00:00Z,0.0004
2017-04-01T00:00:00Z,0.0004068
2017-03-31T00:00:00Z,0.0004488
2017-03-30T00:00:00Z,0.0004068
2017-03-29T00:00:00Z,0.0004488
2017-03-28T00:00:00Z,0.000452
2017-03-27T00:00:00Z,0.000452
2017-03-26T00:00:00Z,0.0004488
2017-03-25T00:00:00Z,0.000452
2017-03-24T00:00:00Z,0.0004972
2017-03-23T00:00:00Z,0.0004972
2017-03-22T00:00:00Z,0.0004972
2017-03-21T00:00:00Z,0.0005
2017-03-20T00:00:00Z,0.0005
2017-03-19T00:00:00Z,0.0004972
2017-03-18T00:00:00Z,0.0004972
2017-03-17T00:00:00Z,0.0004972
2017-03-16T00:00:00Z,0.0004972
2017-03-15T00:00:00Z,0.0004972
2017-03-14T00:00:00Z,0.0004972
2017-03-13T00:00:00Z,0.0004972
2017-03-12T00:00:00Z,0.00048472
2017-03-11T00:00:00Z,0.00048709
2017-03-10T00:00:00Z,0.0004972
2017-03-09T00:00:00Z,0.00046514
2017-03-08T00:00:00Z,0.00046091
2017-03-07T00:00:00Z,0.0005
2017-03-06T00:00:00Z,0.00050404
2017-03-05T00:00:00Z,0.000452
2017-03-04T00:00:00Z,0.0004844
2017-03-03T00:00:00Z,0.0004972
2017-03-02T00:00:00Z,0.0004531
2017-03-01T00:00:00Z,0.000452
2017-02-28T00:00:00Z,0.0004488
2017-02-27T00:00:00Z,0.00044
2017-02-26T00:00:00Z,0.0003616
2017-02-25T00:00:00Z,0.0003616
2017-02-24T00:00:00Z,0.0004068
2017-02-23T00:00:00Z,0.0004187
2017-02-22T00:00:00Z,0.0004068
2017-02-21T00:00:00Z,0.00034628
2017-02-20T00:00:00Z,0.00032204
2017-02-19T00:00:00Z,0.0003164
2017-02-18T00:00:00Z,0.0003164
2017-02-17T00:00:00Z,0.00032204
2017-02-16T00:00:00Z,0.0003314
2017-02-15T00:00:00Z,0.0003
2017-02-14T00:00:00Z,0.00028609
2017-02-13T00:00:00Z,0.00027713
2017-02-12T00:00:00Z,0.0002712
2017-02-11T00:00:00Z,0.00029061
2017-02-10T00:00:00Z,0.00031011
2017-02-09T00:00:00Z,0.00031137
2017-02-08T00:00:00Z,0.0003164
2017-02-07T00:00:00Z,0.00031043
2017-02-06T00:00:00Z,0.00034074
2017-02-05T00:00:00Z,0.00028584
2017-02-04T00:00:00Z,0.0002838
2017-02-03T00:00:00Z,0.0003085
2017-02-02T00:00:00Z,0.0003
2017-02-01T00:00:00Z,0.00025419
2017-01-31T00:00:00Z,0.0002938
2017-01-30T00:00:00Z,0.00026203
2017-01-29T00:00:00Z,0.0002431
2017-01-28T00:00:00Z,0.00024
2017-01-27T00:00:00Z,0.0002293
2017-01-26T00:00:00Z,0.00023392
2017-01-25T00:00:00Z,0.0002431
2017-01-24T00:00:00Z,0.00025032
2017-01-23T00:00:00Z,0.00023431
2017-01-22T00:00:00Z,0.0002034
2017-01-21T00:00:00Z,0.0002034
2017-01-20T00:00:00Z,0.00020463
2017-01-19T00:00:00Z,0.00021637
2017-01-18T00:00:00Z,0.000226
2017-01-17T00:00:00Z,0.000226
2017-01-16T00:00:00Z,0.00021626
2017-01-15T00:00:00Z,0.0002016
2017-01-14T00:00:00Z,0.0002034
2017-01-13T00:00:00Z,0.000224
2017-01-12T00:00:00Z,0.000226
2017-01-11T00:00:00Z,0.000227
2017-01-10T00:00:00Z,0.000226
2017-01-09T00:00:00Z,0.000226
2017-01-08T00:00:00Z,0.0002034
2017-01-07T00:00:00Z,0.000226
2017-01-06T00:00:00Z,0.000226
2017-01-05T00:00:00Z,0.000226
2017-01-04T00:00:00Z,0.000226
2017-01-03T00:00:00Z,0.0002
2017-01-02T00:00:00Z,0.0002
2017-01-01T00:00:00Z,0.0001808
2016-12-31T00:00:00Z,0.00018283
2016-12-30T00:00:00Z,0.0002
2016-12-29T00:00:00Z,0.0002
2016-12-28T00:00:00Z,0.0002
2016-12-27T00:00:00Z,0.0002
2016-12-26T00:00:00Z,0.0002
2016-12-25T00:00:00Z,0.0001808
2016-12-24T00:00:00Z,0.0002
2016-12-23T00:00:00Z,0.0001865
2016-12-22T00:00:00Z,0.0002
2016-12-21T00:00:00Z,0.0002
2016-12-20T00:00:00Z,0.0002
2016-12-19T00:00:00Z,0.0002
2016-12-18T00:00:00Z,0.0002
2016-12-17T00:00:00Z,0.0002
2016-12-16T00:00:00Z,0.00020499
2016-12-15T00:00:00Z,0.0002034
2016-12-14T00:00:00Z,0.0002
2016-12-13T00:00:00Z,0.0002
2016-12-12T00:00:00Z,0.00019024
2016-12-11T00:00:00Z,0.000188
2016-12-10T00:00:00Z,0.0002
2016-12-09T00:00:00Z,0.0002
2016-12-08T00:00:00Z,0.0002
2016-12-07T00:00:00Z,0.0002
2016-12-06T00:00:00Z,0.00020646
2016-12-05T00:00:00Z,0.0002034
2016-12-04T00:00:00Z,0.0002
2016-12-03T00:00:00Z,0.0002
2016-12-02T00:00:00Z,0.00020565
2016-12-01T00:00:00Z,0.00020173
2016-11-30T00:00:00Z,0.0002
2016-11-29T00:00:00Z,0.0002
2016-11-28T00:00:00Z,0.0002
2016-11-27T00:00:00Z,0.0002
2016-11-26T00:00:00Z,0.0002
2016-11-25T00:00:00Z,0.0002
2016-11-24T00:00:00Z,0.00020628
2016-11-23T00:00:00Z,0.0002
2016-11-22T00:00:00Z,0.0002057
2016-11-21T00:00:00Z,0.0002
2016-11-20T00:00:00Z,0.00017296
2016-11-19T00:00:00Z,0.0001639
2016-11-18T00:00:00Z,0.00016523
2016-11-17T00:00:00Z,0.0001692
2016-11-16T00:00:00Z,0.0001548
2016-11-15T00:00:00Z,0.0001582
2016-11-14T00:00:00Z,0.0001582
2016-11-13T00:00:00Z,0.0001582
2016-11-12T00:00:00Z,0.0001582
2016-11-11T00:00:00Z,0.00015431
2016-11-10T00:00:00Z,0.0001582
2016-11-09T00:00:00Z,0.00016656
2016-11-08T00:00:00Z,0.00016104
2016-11-07T00:00:00Z,0.0001808
2016-11-06T00:00:00Z,0.0001808
2016-11-05T00:00:00Z,0.00017714
2016-11-04T00:00:00Z,0.00019552
2016-11-03T00:00:00Z,0.0001677
2016-11-02T00:00:00Z,0.00017328
2016-11-01T00:00:00Z,0.000178
2016-10-31T00:00:00Z,0.0001806
2016-10-30T00:00:00Z,0.00018704
2016-10-29T00:00:00Z,0.0002
2016-10-28T00:00:00Z,0.0002057
2016-10-27T00:00:00Z,0.0002
2016-10-26T00:00:00Z,0.0002147
2016-10-25T00:00:00Z,0.0002
2016-10-24T00:00:00Z,0.00018164
2016-10-23T00:00:00Z,0.00017792
2016-10-22T00:00:00Z,0.00018078
2016-10-21T00:00:00Z,0.00018707
2016-10-20T00:00:00Z,0.0002
2016-10-19T00:00:00Z,0.0001808
2016-10-18T00:00:00Z,0.00017632
2016-10-17T00:00:00Z,0.0001871
2016-10-16T00:00:00Z,0.0001808
2016-10-15T00:00:00Z,0.00016301
2016-10-14T00:00:00Z,0.0001582
2016-10-13T00:00:00Z,0.0001582
2016-10-12T00:00:00Z,0.00016544
2016-10-11T00:00:00Z,0.0001808
2016-10-10T00:00:00Z,0.0001855
2016-10-09T00:00:00Z,0.0001582
2016-10-08T00:00:00Z,0.0001582
2016-10-07T00:00:00Z,0.0001582
2016-10-06T00:00:00Z,0.0001582
2016-10-05T00:00:00Z,0.0001624
2016-10-04T00:00:00Z,0.0001582
2016-10-03T00:00:00Z,0.00015913
2016-10-02T00:00:00Z,0.0001582
2016-10-01T00:00:00Z,0.0001582
2016-09-30T00:00:00Z,0.0001582
2016-09-29T00:00:00Z,0.0001582
2016-09-28T00:00:00Z,0.0001582
2016-09-27T00:00:00Z,0.00015
2016-09-26T00:00:00Z,0.00015
2016-09-25T00:00:00Z,0.00015
2016-09-24T00:00:00Z,0.0001808
2016-09-23T00:00:00Z,0.00015975
2016-09-22T00:00:00Z,0.00017739
2016-09-21T00:00:00Z,0.00017631
2016-09-20T00:00:00Z,0.0001808
2016-09-19T00:00:00Z,0.0001792
2016-09-18T00:00:00Z,0.0001582
2016-09-17T00:00:00Z,0.00015674
2016-09-16T00:00:00Z,0.00017328
2016-09-15T00:00:00Z,0.0001582
2016-09-14T00:00:00Z,0.00015
2016-09-13T00:00:00Z,0.0001808
2016-09-12T00:00:00Z,0.00015
2016-09-11T00:00:00Z,0.00015
2016-09-10T00:00:00Z,0.00015
2016-09-09T00:00:00Z,0.00017025
2016-09-08T00:00:00Z,0.00015
2016-09-07T00:00:00Z,0.0001568
2016-09-06T00:00:00Z,0.0001568
2016-09-05T00:00:00Z,0.0001582
2016-09-04T00:00:00Z,0.00013658
2016-09-03T00:00:00Z,0.00015
2016-09-02T00:00:00Z,0.00016224
2016-09-01T00:00:00Z,0.00017856
2016-08-31T00:00:00Z,0.0001582
2016-08-30T00:00:00Z,0.00018078
2016-08-29T00:00:00Z,0.00017636
2016-08-28T00:00:00Z,0.0001563
2016-08-27T00:00:00Z,0.0001582
2016-08-26T00:00:00Z,0.0001808
2016-08-25T00:00:00Z,0.00018525
2016-08-24T00:00:00Z,0.0001808
2016-08-23T00:00:00Z,0.0001808
2016-08-22T00:00:00Z,0.00017
2016-08-21T00:00:00Z,0.00016624
2016-08-20T00:00:00Z,0.00018144
2016-08-19T00:00:00Z,0.0002
2016-08-18T00:00:00Z,0.0001808
2016-08-17T00:00:00Z,0.0001808
2016-08-16T00:00:00Z,0.0001944
2016-08-15T00:00:00Z,0.0001808
2016-08-14T00:00:00Z,0.00018078
2016-08-13T00:00:00Z,0.00016816
2016-08-12T00:00:00Z,0.00018272
2016-08-11T00:00:00Z,0.0002
2016-08-10T00:00:00Z,0.00018944
2016-08-09T00:00:00Z,0.00019009
2016-08-08T00:00:00Z,0.000187
2016-08-07T00:00:00Z,0.0001792
2016-08-06T00:00:00Z,0.0001356
2016-08-05T00:00:00Z,0.00016435
2016-08-04T00:00:00Z,0.0001808
2016-08-03T00:00:00Z,0.00017856
2016-08-02T00:00:00Z,0.00019728
2016-08-01T00:00:00Z,0.0001808
2016-07-31T00:00:00Z,0.0002
2016-07-30T00:00:00Z,0.00018612
2016-07-29T00:00:00Z,0.00017282
2016-07-28T00:00:00Z,0.0001598
2016-07-27T00:00:00Z,0.00017309
2016-07-26T00:00:00Z,0.0001582
2016-07-25T00:00:00Z,0.0001582
2016-07-24T00:00:00Z,0.00014241
2016-07-23T00:00:00Z,0.000158
2016-07-22T00:00:00Z,0.000158
2016-07-21T00:00:00Z,0.00013692
2016-07-20T00:00:00Z,0.00013553
2016-07-19T00:00:00Z,0.0001356
