date,timestamp_utc,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2016-08-21,2016-08-21T00:00:00Z,12.45277115,121.65339349,605.70318173,2277.69942616,6464.65237693,7169.47398891,2787.00011058,2999.9998683
2016-08-22,2016-08-22T00:00:00Z,21.56744816,174.88637152,1224.40569988,5130.09178492,13738.11900473,15238.97518823,5226.37389541,2999.99215569
2016-08-23,2016-08-23T00:00:00Z,18.6653225,206.52021368,1282.51819286,7429.38068061,18238.10707281,24171.27038815,5664.0991249,2999.99987974
2016-08-24,2016-08-24T00:00:00Z,17.48639592,164.79837329,1231.78144632,5828.75059105,14065.71189098,12772.22831124,7763.85231145,0.0
2016-08-25,2016-08-25T00:00:00Z,17.71524272,161.59661483,1135.02180504,4841.64651585,13204.58473867,16044.67138635,3809.30349009,849.9992
2016-08-26,2016-08-26T00:00:00Z,15.28772755,164.23833841,1154.37591503,5165.10634158,12555.92280022,9249.50841621,2059.15784563,0.0
2016-08-27,2016-08-27T00:00:00Z,14.35373292,129.92990485,699.88294027,3069.06747205,8908.44975242,10654.19525444,2434.14473539,0.0
2016-08-28,2016-08-28T00:00:00Z,15.75319523,147.71332337,879.26819082,5026.4014424,10811.56330478,9618.5628885,20.0,0.0
2016-08-29,2016-08-29T00:00:00Z,19.68705345,195.38934535,1335.45817722,5782.31290313,18211.6376449,16977.2113518,5300.11056494,0.0
2016-08-30,2016-08-30T00:00:00Z,19.7843791,186.06661052,1387.06123241,5366.38710677,15435.59697266,11843.6941608,16429.78147154,6499.9992
2016-08-31,2016-08-31T00:00:00Z,17.73771823,218.67113281,1282.19298376,5024.45399927,12414.22363984,12350.06382295,9451.60715368,0.0
2016-09-01,2016-09-01T00:00:00Z,18.74597156,186.73136424,1366.80326991,8283.20559278,16252.52808613,20824.56323723,7111.12142497,435.74993901
2016-09-02,2016-09-02T00:00:00Z,17.96335596,172.44597882,1473.87740169,5551.68143432,12527.9296653,19218.18766671,6407.90187482,0.0
2016-09-03,2016-09-03T00:00:00Z,18.81080137,172.16641164,1316.17558513,5761.27489416,14798.55750423,14069.57882361,110.0,0.0
2016-09-04,2016-09-04T00:00:00Z,17.34566041,180.77144619,1101.72383716,5309.71220033,13998.79795509,10829.84277155,3024.71469457,0.0
2016-09-05,2016-09-05T00:00:00Z,32.11493043,247.63355573,1683.94355266,6834.47532737,14119.47234356,11039.73686653,4583.32695551,0.0
2016-09-06,2016-09-06T00:00:00Z,15.7855876,183.23342024,1234.9756475,5213.59598698,13557.48107212,19817.05593996,2628.49154886,0.0
2016-09-07,2016-09-07T00:00:00Z,16.9769782,192.04381349,1876.82868239,9972.82690132,13760.33240683,22052.9497761,361.15012267,365.91662202
2016-09-08,2016-09-08T00:00:00Z,25.80571797,223.24206916,1247.86001735,5456.35117192,13325.5664804,20433.29463409,5150.93563365,0.0
2016-09-09,2016-09-09T00:00:00Z,16.9103986,186.8126627,1022.54055737,4949.18916527,13086.79815757,15636.76519086,577.27143772,30.676518
2016-09-10,2016-09-10T00:00:00Z,14.56182957,155.16347773,797.65855961,3197.4801692,7339.87762484,12349.58543983,1623.08354991,0.0
2016-09-11,2016-09-11T00:00:00Z,19.74275491,189.26562014,957.21300959,5067.41979142,12904.65161397,9870.58774401,2074.46823,0.0
2016-09-12,2016-09-12T00:00:00Z,18.60442088,185.91419641,993.58224637,4752.76482674,10999.40333791,10185.34034294,900.88656391,0.0
2016-09-13,2016-09-13T00:00:00Z,20.05460227,195.62356398,1228.78346878,4894.03293392,12430.22799811,13474.45613205,9600.60553748,531.763763
2016-09-14,2016-09-14T00:00:00Z,15.5009633,168.31096713,1078.33423411,4679.2873843,11794.0156227,17271.73420068,3287.8908,15.673959
2016-09-15,2016-09-15T00:00:00Z,18.07074905,193.63144876,1113.13299233,4988.68071935,13709.94585785,12136.90982704,4711.97999038,2637.22334453
2016-09-16,2016-09-16T00:00:00Z,18.09416946,181.41243482,1116.6358536,4472.05749435,12514.56468004,13029.45448468,5225.75696247,1007.77245
2016-09-17,2016-09-17T00:00:00Z,16.37150689,163.92748381,846.36827351,4007.13227001,9325.08417307,10940.94989412,157.39994864,0.0
2016-09-18,2016-09-18T00:00:00Z,18.98780328,182.88150648,794.06377242,3257.10897882,10280.00189491,14317.6790675,692.98246042,0.0
2016-09-19,2016-09-19T00:00:00Z,14.88708545,161.74565176,1021.98588308,4146.28963946,11685.85364788,15013.45369383,5531.15351768,1286.219441
2016-09-20,2016-09-20T00:00:00Z,17.88203822,201.43403075,1228.91978825,5741.4018454,14704.36058882,15355.24324746,2372.41516735,147.595429
2016-09-21,2016-09-21T00:00:00Z,15.1055216,188.63454981,1152.71286437,5237.51601337,14271.9745461,19249.78592866,3249.5353571,349.459442
2016-09-22,2016-09-22T00:00:00Z,14.69722083,199.66060622,986.16541816,4182.9689991,14762.04541476,19086.81990684,94.46285985,0.0
2016-09-23,2016-09-23T00:00:00Z,16.6609921,163.53465944,975.53274525,4668.41122958,11271.45216287,13297.11241253,6783.64413922,0.0
2016-09-24,2016-09-24T00:00:00Z,15.56839239,147.83390752,776.49160315,2874.33253091,7447.14037562,11972.72944319,57.60679538,0.0
2016-09-25,2016-09-25T00:00:00Z,14.75969437,150.01282308,766.99413952,2880.38542099,9121.5026559,73437.32014576,25539.68749297,0.0
2016-09-26,2016-09-26T00:00:00Z,16.78915362,219.0934057,1173.26230608,4960.59156173,13629.513393,17985.42583066,2899.59597254,0.0
2016-09-27,2016-09-27T00:00:00Z,22.2174845,226.60646053,1068.04629858,4292.8041439,10139.20593992,16038.4892215,4649.17235912,0.0
2016-09-28,2016-09-28T00:00:00Z,18.830355,185.61846226,977.45198985,4806.81919965,11359.07048424,27500.7950594,2831.13782284,0.0
2016-09-29,2016-09-29T00:00:00Z,17.93388584,179.67184676,1112.79664855,4505.46633951,12293.41735514,27865.41840173,3161.48864232,0.0
2016-09-30,2016-09-30T00:00:00Z,22.61743893,206.06148515,1070.63034973,4762.69891318,13061.79078023,17537.67556265,5284.73411156,0.0
2016-10-01,2016-10-01T00:00:00Z,19.83380676,191.56183742,988.71119041,4396.62502171,10887.63600374,22938.8376871,1500.0,0.0
2016-10-02,2016-10-02T00:00:00Z,16.97072023,185.40450376,818.67466959,2755.70202596,7120.25755232,23370.60422682,520.02938224,0.0
2016-10-03,2016-10-03T00:00:00Z,21.42321715,265.08821284,1206.56906049,4779.19099563,11828.5057701,19739.24968194,4160.61015391,73.81370826
2016-10-04,2016-10-04T00:00:00Z,20.9964738,278.49340071,1124.85227015,4670.32281591,15130.25449751,19217.79505489,2829.17497214,0.0
2016-10-05,2016-10-05T00:00:00Z,23.29539349,254.82748117,1323.18266219,5483.51387271,16577.67410425,21970.22702143,3003.57157304,0.0
2016-10-06,2016-10-06T00:00:00Z,20.68570806,276.47334813,1286.93074125,5118.39944174,12550.1976746,23802.81076521,1469.70758741,0.0
2016-10-07,2016-10-07T00:00:00Z,22.06854434,292.26609133,1159.93207242,5068.17140259,14697.0043046,27169.46728056,2396.2180218,0.0
2016-10-08,2016-10-08T00:00:00Z,20.10944805,243.67454358,1048.67386758,4244.53563479,9325.19316645,33114.38549329,1139.96354681,0.0
2016-10-09,2016-10-09T00:00:00Z,14.80561591,173.77680107,726.77460961,3279.16800989,8016.92846423,20328.07057156,6173.67531915,0.0
2016-10-10,2016-10-10T00:00:00Z,16.22726273,173.21334476,1032.23212529,3874.61689215,10759.03678815,14535.0042701,9672.5719182,0.0
2016-10-11,2016-10-11T00:00:00Z,19.47701113,266.75583022,1465.03318386,6448.722691,17613.85328914,37387.97749294,9106.13957159,0.0
2016-10-12,2016-10-12T00:00:00Z,17.46950627,215.48536342,1204.06361166,5885.1321672,14246.31895607,18575.62554091,14768.01276544,0.0
2016-10-13,2016-10-13T00:00:00Z,16.77004026,180.12684619,1096.73764006,5056.42283667,12418.14108825,19932.49913107,5422.94105285,200.0
2016-10-14,2016-10-14T00:00:00Z,16.68320714,182.33267852,1112.30114367,4371.12642496,11522.45085688,20367.60217612,2723.93451445,0.0
2016-10-15,2016-10-15T00:00:00Z,19.04292605,162.08349571,864.98560183,3009.61502189,8909.82038425,23465.25633318,4904.32328022,0.0
2016-10-16,2016-10-16T00:00:00Z,15.24390293,163.0437949,884.13852371,3412.68165883,9574.23335902,31761.39652311,7237.67160813,0.0
2016-10-17,2016-10-17T00:00:00Z,21.47621135,209.78842909,1066.81576485,4796.19685307,13169.60780423,37800.16799331,8330.71451055,0.0
2016-10-18,2016-10-18T00:00:00Z,24.03558138,221.12687806,1247.69494549,6038.80698078,15231.45212021,49918.92857872,13730.23484746,0.0
2016-10-19,2016-10-19T00:00:00Z,16.04233051,142.42564763,998.30274335,4381.0290463,13384.24516052,34788.24740017,7732.0927717,0.0
2016-10-20,2016-10-20T00:00:00Z,18.93450538,202.93878132,1324.1662681,5978.21199246,15142.28070868,20995.62826349,9412.82517758,0.0
2016-10-21,2016-10-21T00:00:00Z,14.63784832,196.09683039,1080.31515395,4290.02637597,12521.41204631,15369.06267324,6247.3122037,0.0
2016-10-22,2016-10-22T00:00:00Z,15.98046563,159.96123401,1023.74893689,4632.16537756,12265.8669606,14551.51937903,7327.79474601,0.0
2016-10-23,2016-10-23T00:00:00Z,16.19258483,176.46710597,847.45437357,4018.43893644,8996.09494128,15577.79907472,2568.45708526,0.0
2016-10-24,2016-10-24T00:00:00Z,17.25206195,162.66362609,1044.72407493,4751.02836242,11536.89579851,17258.42721408,13147.38739936,750.0
2016-10-25,2016-10-25T00:00:00Z,19.31765745,179.74877917,1086.55251926,5937.81630633,16957.02218723,34459.46997881,17177.39918006,0.0
2016-10-26,2016-10-26T00:00:00Z,12.11668662,138.86421099,921.5343703,5473.90549095,16331.66217742,26392.08721563,880.58239467,0.448685
2016-10-27,2016-10-27T00:00:00Z,24.82642636,295.0228666,1680.61331621,6309.58699894,19232.83944824,27635.95190684,4199.92821527,48.23151125
2016-10-28,2016-10-28T00:00:00Z,18.28348214,214.65398958,1412.25325848,7060.42960049,16996.83477661,17613.6714167,2091.68439749,0.0
2016-10-29,2016-10-29T00:00:00Z,16.07645835,253.14652723,1485.48788286,7074.46726502,18062.0072428,20954.25221874,3485.01906401,300.0
2016-10-30,2016-10-30T00:00:00Z,15.66094975,191.53415194,1108.0195213,4913.90664347,12158.18012477,17068.78135015,34.7438,0.0
2016-10-31,2016-10-31T00:00:00Z,25.8224254,328.14041804,1485.65634421,7055.24575309,16325.94363796,21228.82858614,3410.68399566,0.0
2016-11-01,2016-11-01T00:00:00Z,18.04326667,245.40300514,1659.33101904,8827.50308524,22306.42934784,27441.40275045,1400.4731458,200.0
2016-11-02,2016-11-02T00:00:00Z,16.79680807,202.00981583,1291.97498848,5384.92751408,14388.61160009,25140.39182473,2492.12880553,0.0
2016-11-03,2016-11-03T00:00:00Z,17.46547932,232.0783434,1659.97281629,9118.94637312,19626.21339056,28199.8718834,9436.927394,0.0
2016-11-04,2016-11-04T00:00:00Z,12.70316791,189.53975542,1160.98232671,4968.51848123,13306.21271324,20168.71559623,1636.56624254,0.0
2016-11-05,2016-11-05T00:00:00Z,15.83318121,189.54620269,1037.0943758,3753.15238327,10814.38159189,12093.47240928,4373.26471578,0.0
2016-11-06,2016-11-06T00:00:00Z,17.70322721,179.08114665,952.79259414,3460.57778106,10178.90483074,18334.02335424,1592.09735347,0.0
2016-11-07,2016-11-07T00:00:00Z,20.05111337,207.72546544,1340.79615002,5623.26092392,13388.9837578,21609.484589,7626.30158572,0.0
2016-11-08,2016-11-08T00:00:00Z,22.92431071,272.59481185,1541.14304203,5196.86371884,14347.2831668,26006.43205967,5762.85189493,0.0
2016-11-09,2016-11-09T00:00:00Z,17.20620521,210.24098637,1588.91995827,6441.27428327,17259.33293657,29950.09468367,6374.42210977,0.0
2016-11-10,2016-11-10T00:00:00Z,18.02211063,217.98563406,1269.86206128,4548.06543658,14028.18391419,22760.31947027,4559.02257462,0.0
2016-11-11,2016-11-11T00:00:00Z,13.99706279,188.13448526,1138.44737843,3855.77820321,12213.72041113,13244.2805262,2247.76907041,0.0
2016-11-12,2016-11-12T00:00:00Z,13.18485351,190.12953223,1180.58431196,3925.34310238,10035.92801695,11124.34651648,374.79991481,0.0
2016-11-13,2016-11-13T00:00:00Z,16.37164812,169.45302287,986.62026611,3577.79991553,10782.13389513,13985.60302406,1172.77505982,0.0
2016-11-14,2016-11-14T00:00:00Z,18.02594361,212.26084018,1234.89925203,4403.94760843,14044.17050592,11673.91161679,5940.93516563,0.0
2016-11-15,2016-11-15T00:00:00Z,18.51983502,239.14266395,1331.0219452,4915.4503868,12409.10908411,15907.12740552,9645.02707885,0.0
2016-11-16,2016-11-16T00:00:00Z,23.63843506,258.04919146,1701.29219185,7710.56897463,19646.94490387,36439.57811546,7544.99886055,0.0
2016-11-17,2016-11-17T00:00:00Z,20.48135706,248.12808841,1450.34166124,7870.32087706,17903.91508933,27422.8418246,9022.48290517,0.0
2016-11-18,2016-11-18T00:00:00Z,17.80021404,241.06501187,1325.93601785,5757.53137483,15228.85160857,17873.60013898,3980.37367551,0.0
2016-11-19,2016-11-19T00:00:00Z,18.00577619,199.41510397,1177.70484508,4014.45690581,8446.81721469,21220.13415667,1522.98469968,0.0
2016-11-20,2016-11-20T00:00:00Z,20.83721156,227.69753973,1004.4639015,3917.27195698,9653.59990785,15892.31678208,12.988,0.0
2016-11-21,2016-11-21T00:00:00Z,18.77260843,213.57902926,1062.85825961,4372.04270536,12245.71143927,14010.13875291,1538.61974438,0.0
2016-11-22,2016-11-22T00:00:00Z,17.54001343,231.97560556,1004.59868849,6117.235238,14229.74926989,16847.24251,19071.54928506,0.0
2016-11-23,2016-11-23T00:00:00Z,34.68259488,271.36362348,1261.99932006,5987.23119534,13494.75137503,18146.59102088,5221.74993701,0.0
2016-11-24,2016-11-24T00:00:00Z,23.34152224,266.57807636,1409.80264592,5566.86620402,13710.37706715,17729.99384767,7761.99487837,2500.0
2016-11-25,2016-11-25T00:00:00Z,17.87801767,251.08293284,1225.9692612,4727.33265962,12649.02473501,25697.59532423,2279.28836068,0.0
2016-11-26,2016-11-26T00:00:00Z,25.53260815,256.40429222,1068.45522064,3489.29017161,13268.57316064,50867.21576223,16028.25213794,0.0
2016-11-27,2016-11-27T00:00:00Z,18.27457422,182.57956525,872.08170099,3119.40247541,7828.06821053,6221.60083205,1556.73975257,500.0
2016-11-28,2016-11-28T00:00:00Z,17.63352857,214.15533491,1156.93831104,5501.16093892,16061.55839402,18843.24466573,10349.96102736,0.0
2016-11-29,2016-11-29T00:00:00Z,16.45419699,260.05836788,1397.79086382,5376.59757001,12113.411354,20596.45849915,3780.08653275,0.0
2016-11-30,2016-11-30T00:00:00Z,17.68793404,230.08543051,1306.2995016,5855.82491426,15506.22098677,19514.86713886,1300.26572594,0.0
2016-12-01,2016-12-01T00:00:00Z,26.03149652,233.93954008,1296.01108049,6435.46183906,13669.3463616,18803.34904058,9071.39326729,0.0
2016-12-02,2016-12-02T00:00:00Z,17.90488702,247.87935648,1740.41518878,6896.80565164,18039.01073933,24543.09756623,16974.524781,0.0
2016-12-03,2016-12-03T00:00:00Z,21.8714628,231.28043923,1269.77408522,4297.36575539,9678.16187952,10176.62376036,1193.60442815,9999.9984
2016-12-04,2016-12-04T00:00:00Z,15.03341218,209.67960267,856.36963423,3340.51016129,7915.42006319,4951.3450981,35.3208,0.0
2016-12-05,2016-12-05T00:00:00Z,18.31847443,218.04045087,1224.95019825,5866.56614129,15736.53063801,22657.50746462,3704.53231196,0.0
2016-12-06,2016-12-06T00:00:00Z,16.44142675,235.60445395,1501.49764206,7209.60942549,17134.67286967,22742.79829235,5196.96611566,0.0
2016-12-07,2016-12-07T00:00:00Z,21.64032006,290.22338697,1337.87692227,6019.35835318,15638.20574786,19728.6647508,4426.9737067,0.0
2016-12-08,2016-12-08T00:00:00Z,15.24184263,230.62101663,1405.33659578,5582.79343614,11984.54946418,19261.56355756,6210.94951033,0.0
2016-12-09,2016-12-09T00:00:00Z,23.70246239,228.10904595,1075.9721027,4497.08205333,10575.39561359,14419.34957813,5027.54530541,0.0
2016-12-10,2016-12-10T00:00:00Z,17.5889803,203.12642202,922.94355065,3906.97152093,7821.29495983,8931.49716587,3117.76730257,0.0
2016-12-11,2016-12-11T00:00:00Z,16.79603657,185.46057747,815.63842002,3327.33212119,7254.35474692,8303.08781886,1564.23536692,0.0
2016-12-12,2016-12-12T00:00:00Z,19.94537546,257.98998031,1075.61515062,5219.48971947,12688.6063656,17016.85535316,11301.14380496,0.0
2016-12-13,2016-12-13T00:00:00Z,25.19745196,221.83258289,1293.27659006,5596.42847309,12935.1930185,11157.35172832,7761.46093158,0.0
2016-12-14,2016-12-14T00:00:00Z,18.88407199,213.5692984,1135.17441925,5091.88001448,13298.2638884,21060.02566663,364.5133,0.0
2016-12-15,2016-12-15T00:00:00Z,18.27043971,224.45303283,1062.044982,5229.95119422,11331.33095392,14483.9372099,6795.1665806,0.0
2016-12-16,2016-12-16T00:00:00Z,18.87874484,218.5392664,1280.59585943,5014.21328404,12619.90316571,23884.18361704,2139.55645853,0.0
2016-12-17,2016-12-17T00:00:00Z,16.86752571,190.12980242,972.193529,4013.40327149,12238.81000603,13682.17357933,6813.05977655,0.0
2016-12-18,2016-12-18T00:00:00Z,15.60067381,149.99405082,761.73508706,3071.35751983,6499.02102983,5923.85659358,5708.81831888,0.0
2016-12-19,2016-12-19T00:00:00Z,20.69663128,221.55066184,1172.30340936,5410.11930975,10676.84646206,15739.05227199,706.11392229,0.0
2016-12-20,2016-12-20T00:00:00Z,19.16562183,204.02081958,1164.71220798,6060.7797074,13784.15635941,12628.13828358,6051.09320084,999.9995
2016-12-21,2016-12-21T00:00:00Z,18.83500837,249.57096094,1438.68779521,7533.45254566,17800.50590255,19267.41855098,7984.78121197,0.0
2016-12-22,2016-12-22T00:00:00Z,23.80234451,303.55301255,1669.04832448,7634.51380079,19353.0452486,26622.41437084,7447.74543086,0.0
2016-12-23,2016-12-23T00:00:00Z,26.94965198,273.80190316,2308.04889215,7652.42968309,18858.38667994,26473.44473781,14955.71869058,4999.9995
2016-12-24,2016-12-24T00:00:00Z,21.89134524,213.79591614,1044.04654023,4062.36438515,12591.32013684,14071.28378592,8243.94215746,0.0
2016-12-25,2016-12-25T00:00:00Z,18.53094976,153.37434995,909.43210471,4104.27421749,10910.90926094,14686.69853781,4466.72586803,0.0
2016-12-26,2016-12-26T00:00:00Z,17.58948647,205.04175455,1313.85170542,4582.12197136,10951.3427334,14720.7834605,10596.34585318,0.0
2016-12-27,2016-12-27T00:00:00Z,20.62631499,224.29900577,1667.10273866,6818.86727445,16330.56143953,18510.95498725,3268.51709307,999.9996
2016-12-28,2016-12-28T00:00:00Z,22.80749929,265.67919089,2036.66550597,7618.61868188,19424.46210123,21614.36145196,7288.41136778,735.84876226
2016-12-29,2016-12-29T00:00:00Z,22.73049846,239.78365104,1471.21088889,6998.99521956,18896.10404365,20142.70514639,7882.24381583,0.0
2016-12-30,2016-12-30T00:00:00Z,20.66707074,247.71053315,1257.3887409,5653.38167851,14712.13838693,21509.98384943,4683.18379586,2126.79270566
2016-12-31,2016-12-31T00:00:00Z,19.39155164,192.07413916,963.56566679,3407.0253978,8462.97839052,9243.79228844,10902.22739401,0.0
2017-01-01,2017-01-01T00:00:00Z,17.00326586,156.20000385,869.16668075,3763.64919411,10811.08418993,13047.7497569,414.30786775,0.0
2017-01-02,2017-01-02T00:00:00Z,27.87172146,292.7797637,1581.23659853,6705.41298089,16814.40521374,18732.41178327,5022.24814082,0.0
2017-01-03,2017-01-03T00:00:00Z,31.23319336,284.58311326,1872.44088475,6408.09362944,17700.69843505,19888.15140923,1280.93045486,0.0
2017-01-04,2017-01-04T00:00:00Z,35.23255201,330.76790021,2207.17250905,10019.77415796,27686.47551767,39071.34466162,13818.75924059,2978.25987391
2017-01-05,2017-01-05T00:00:00Z,31.96496258,352.05850826,2215.90454081,10574.88840523,30569.1524191,43999.20923998,29518.41541884,12253.84505846
2017-01-06,2017-01-06T00:00:00Z,25.86245948,273.24844941,1963.96341224,9927.85238996,25810.31441334,30569.25276855,16640.74821606,17731.9987
2017-01-07,2017-01-07T00:00:00Z,23.28117085,275.28107922,1638.39853056,8049.62431667,19794.77517902,24866.37524553,3509.12040289,0.0
2017-01-08,2017-01-08T00:00:00Z,21.14746097,207.00187735,1110.01387794,4421.86539572,13451.43624506,14787.68766779,9374.79953977,0.0
2017-01-09,2017-01-09T00:00:00Z,18.57343851,191.24312953,1151.62098805,4914.33488273,13452.63350441,19898.69774555,12837.56820645,0.0
2017-01-10,2017-01-10T00:00:00Z,25.2982634,265.98565683,1567.5094322,6155.27536275,15705.44432656,20793.01081128,12370.12772065,0.0
2017-01-11,2017-01-11T00:00:00Z,23.23492605,260.28989687,1854.7334818,10371.69890754,29101.40842791,43140.64773633,22613.60976511,11.9996
2017-01-12,2017-01-12T00:00:00Z,20.64849517,258.80150249,1663.77843492,7972.23590997,24688.46486785,30462.64504805,12965.833868,0.0
2017-01-13,2017-01-13T00:00:00Z,22.16839766,215.37350436,1305.95726881,6729.96394423,15739.24287035,17778.84207788,18381.68026783,0.0
2017-01-14,2017-01-14T00:00:00Z,23.29872896,214.14342594,1118.59672599,4881.85221419,9671.55292355,10527.36847351,5056.87272754,0.0
2017-01-15,2017-01-15T00:00:00Z,20.63040705,170.45388204,978.90269803,4548.85574088,9592.04906848,9543.94421621,6791.9301001,0.0
2017-01-16,2017-01-16T00:00:00Z,20.79412703,233.67317779,1319.93029591,5523.86176116,12602.81922323,12720.59196792,4979.67101467,0.0
2017-01-17,2017-01-17T00:00:00Z,25.57779922,269.86746517,1567.23933369,7338.83027088,17873.10194677,30164.5515384,7008.96699313,0.0
2017-01-18,2017-01-18T00:00:00Z,20.66436656,257.06055813,1387.6659057,6435.93060666,15447.27467461,13890.99297343,9285.7282844,5999.9992
2017-01-19,2017-01-19T00:00:00Z,20.98295501,233.71542068,1342.71528568,5890.38647927,14304.29084045,19157.73144698,3087.73983523,0.0
2017-01-20,2017-01-20T00:00:00Z,19.21769865,248.12289422,1300.61309128,5293.0216635,14663.93547058,19326.49491183,13397.66766569,0.0
2017-01-21,2017-01-21T00:00:00Z,18.97798365,215.06364179,1111.56699804,5141.56547189,12925.33931446,21336.92666268,14753.85420393,0.0
2017-01-22,2017-01-22T00:00:00Z,22.18360886,220.03676821,1078.04909002,4657.21524198,11686.40986004,32953.30302155,3008.2484711,0.0
2017-01-23,2017-01-23T00:00:00Z,19.07315138,218.06758776,1091.06730321,4854.20743284,11076.48178494,16214.83666566,6708.81587794,0.0
2017-01-24,2017-01-24T00:00:00Z,17.29076232,201.64512497,1122.27097821,4753.20035783,12961.18132002,13742.87115638,10678.15604817,0.0
2017-01-25,2017-01-25T00:00:00Z,24.27759641,249.52160142,1289.86064797,5267.2419718,14817.52338737,11418.60352498,3666.02976647,8499.99864
2017-01-26,2017-01-26T00:00:00Z,27.98241928,286.86048009,1578.82222265,5735.58315621,13678.03101488,8254.79552898,3286.47560231,197.24088621
2017-01-27,2017-01-27T00:00:00Z,25.64605716,254.50921596,1419.40976796,5473.66421437,10462.83352342,9389.05028745,4110.05150616,0.0
2017-01-28,2017-01-28T00:00:00Z,18.6025594,240.79503648,1041.69480823,3761.06672322,6023.00174253,5114.84954869,2691.12656634,0.0
2017-01-29,2017-01-29T00:00:00Z,19.75529766,209.49799454,1101.41217459,3373.98048853,5934.18615516,5523.12404556,62.9173229,0.0
2017-01-30,2017-01-30T00:00:00Z,16.15581204,222.38184286,1149.49313423,4490.77907841,8767.37589233,6591.08109361,2341.76150443,0.0
2017-01-31,2017-01-31T00:00:00Z,26.51803793,268.78156405,1853.36886473,6028.27454181,11898.68011444,10339.21607695,4608.06431365,0.0
2017-02-01,2017-02-01T00:00:00Z,29.01033917,367.01392844,1788.02949815,7795.68901802,15759.18212231,11064.48011441,3490.9872981,0.0
2017-02-02,2017-02-02T00:00:00Z,21.85315847,254.38877824,1323.45944736,5280.85207529,13319.57400318,9940.3027857,900.99396281,0.0
2017-02-03,2017-02-03T00:00:00Z,25.68352052,273.26376811,1609.7568665,6940.14202542,15454.80744549,15198.95236073,8552.87628443,0.0
2017-02-04,2017-02-04T00:00:00Z,26.02103348,261.57884071,1335.88148893,5550.17908842,10599.40097291,8056.70501829,209.57353849,0.0
2017-02-05,2017-02-05T00:00:00Z,27.13044424,262.50545052,1259.53136897,4336.07574709,7621.44071431,5617.82265339,203.61437316,0.0
2017-02-06,2017-02-06T00:00:00Z,18.64026285,208.09723863,1103.1995713,5343.49561524,11590.63513072,14831.32743537,1174.28579738,0.0
2017-02-07,2017-02-07T00:00:00Z,31.15790725,308.82628131,1614.98091932,6086.05419173,12959.48313979,12524.90466916,5255.9322284,0.0
2017-02-08,2017-02-08T00:00:00Z,25.5634549,318.91893703,1664.82471651,6274.02079444,13047.87161901,10219.17988302,382.10526292,197.8477
2017-02-09,2017-02-09T00:00:00Z,32.83683627,358.37170257,2060.03496943,9681.54808834,22339.35408953,14936.58805028,8061.42202232,0.0
2017-02-10,2017-02-10T00:00:00Z,28.57790033,290.98963382,1419.45113367,5345.49461966,11561.55429123,9198.48804365,1195.02873506,0.0
2017-02-11,2017-02-11T00:00:00Z,26.7487229,237.5249562,978.0287515,3514.9213869,7691.38017285,5442.37127635,1530.59971934,0.0
2017-02-12,2017-02-12T00:00:00Z,23.76200957,222.03083016,968.13352102,2823.76436588,6120.88796944,2112.02574051,437.30562498,0.0
2017-02-13,2017-02-13T00:00:00Z,25.19701804,252.1726894,1174.33511221,4190.84776074,8946.76621425,11951.84013112,1205.22564486,6999.9983
2017-02-14,2017-02-14T00:00:00Z,26.44200108,276.695496,1352.25458177,5341.43084658,13878.24758449,10614.55266128,3348.4840512,0.0
2017-02-15,2017-02-15T00:00:00Z,24.85013416,242.61278097,1183.02357559,4040.73406645,10374.96015373,9004.69154113,255.14658618,0.0
2017-02-16,2017-02-16T00:00:00Z,28.25648052,262.54952432,1683.49129039,5077.0167035,12131.38992499,14546.04854598,2979.21675924,0.0
2017-02-17,2017-02-17T00:00:00Z,28.05888211,281.21942429,1521.26152266,5474.97308014,13342.78250398,10142.91686747,2925.11435722,0.0
2017-02-18,2017-02-18T00:00:00Z,28.65525264,279.80238374,1314.37455208,4497.68468784,6550.94913596,3564.20751207,29.18709249,0.0
2017-02-19,2017-02-19T00:00:00Z,22.57845588,209.69706696,941.32659071,2961.53807978,5338.73043072,2411.23861996,2584.62002986,25.0
2017-02-20,2017-02-20T00:00:00Z,19.40554763,224.32024653,1196.81390054,4039.39925666,8950.47936064,5772.10189067,242.2370343,0.0
2017-02-21,2017-02-21T00:00:00Z,24.04226346,285.37956785,1459.83231997,5800.69712183,15669.41762701,9232.05621233,5373.76402825,0.0
2017-02-22,2017-02-22T00:00:00Z,22.54727584,258.56955491,1377.62740078,5226.0227566,11693.52577705,9473.53503804,6672.46834881,0.0
2017-02-23,2017-02-23T00:00:00Z,25.47938479,318.66753076,1790.41383975,6374.96786755,13800.00018474,12563.17337356,6146.35443425,0.0
2017-02-24,2017-02-24T00:00:00Z,29.25009208,335.05594347,2208.92404068,7385.36184324,15268.51915996,17861.51801244,424.56521003,8999.9983
2017-02-25,2017-02-25T00:00:00Z,33.52429216,350.45602138,1503.45372259,4569.70554076,10601.33840707,8223.94875267,5883.12060655,0.0
2017-02-26,2017-02-26T00:00:00Z,29.50932069,255.15813729,1147.16860505,3087.47127961,6741.5919883,3626.70324613,1337.81299556,0.0
