date,Exchange In-House Flow (Total)
2020-08-30,88679.01282146
2020-08-31,149578.8388198
2020-09-01,148888.54054432
2020-09-02,187777.71227129
2020-09-03,306265.94492462
2020-09-04,275903.74359805
2020-09-05,170030.3641426
2020-09-06,137162.68025577
2020-09-07,194863.13515193
2020-09-08,188678.1813778
2020-09-09,166300.24009778
2020-09-10,167758.21267863
2020-09-11,202219.45123287
2020-09-12,134989.87007931
2020-09-13,125947.07706939
2020-09-14,225059.59601797
2020-09-15,184168.83665237
2020-09-16,157903.06107817
2020-09-17,134689.85154364
2020-09-18,122491.99851093
2020-09-19,99758.23384485
2020-09-20,95847.84513666
2020-09-21,145665.15999888
2020-09-22,144487.70449974
2020-09-23,178224.4195521
2020-09-24,262355.05409188
2020-09-25,195238.00775023
2020-09-26,131774.11425791
2020-09-27,117696.00340347
2020-09-28,157154.49353485
2020-09-29,192796.73382684
2020-09-30,154878.55839223
2020-10-01,150867.65355903
2020-10-02,124130.93457425
2020-10-03,86809.40280593
2020-10-04,95630.59669267
2020-10-05,193023.81903288
2020-10-06,132593.16632329
2020-10-07,154685.80120146
2020-10-08,189081.90232058
2020-10-09,159978.82991234
2020-10-10,133132.58936226
2020-10-11,72839.70701271
2020-10-12,137881.0400141
2020-10-13,121843.01767237
2020-10-14,123422.14850621
2020-10-15,178734.86914149
2020-10-16,156462.57520039
2020-10-17,130380.13573022
2020-10-18,105689.79293985
2020-10-19,207659.80555525
2020-10-20,242755.28057708
2020-10-21,258122.83918111
2020-10-22,151577.71994924
2020-10-23,177225.01503484
2020-10-24,96656.58942869
2020-10-25,55472.78210934
2020-10-26,110966.89864688
2020-10-27,133665.74367009
2020-10-28,154142.97087765
2020-10-29,149804.19808919
2020-10-30,99142.50531882
2020-10-31,95407.07520547
2020-11-01,108679.38985219
2020-11-02,95162.18418746
2020-11-03,199130.47951079
2020-11-04,176123.08104314
2020-11-05,212747.8373943
2020-11-06,189432.06813992
2020-11-07,104780.83351199
2020-11-08,154327.56734428
2020-11-09,131708.05071053
2020-11-10,156572.38226125
2020-11-11,108883.28260726
2020-11-12,154986.99115587
2020-11-13,165393.05951868
2020-11-14,59638.26182394
2020-11-15,72641.46570356
2020-11-16,127482.10060865
2020-11-17,230786.95338735
2020-11-18,263537.62700611
2020-11-19,102076.61106038
2020-11-20,226525.04693945
2020-11-21,147553.70514221
2020-11-22,156694.82869138
2020-11-23,198984.33255462
2020-11-24,215052.97570347
2020-11-25,156676.18273564
2020-11-26,241916.93697066
2020-11-27,278725.00086571
2020-11-28,219989.40531508
2020-11-29,144785.0778881
2020-11-30,306499.07929645
2020-12-01,261475.23663199
2020-12-02,219471.51954222
2020-12-03,196328.64433792
2020-12-04,236229.60781396
2020-12-05,85777.1260643
2020-12-06,91633.55538293
2020-12-07,104515.86483466
2020-12-08,170842.41221154
2020-12-09,133594.17196788
2020-12-10,250065.06722351
2020-12-11,193214.04060127
2020-12-12,204339.96672423
2020-12-13,157409.54986241
2020-12-14,232430.92409825
2020-12-15,214632.71677163
2020-12-16,322838.10102512
2020-12-17,422504.32127419
2020-12-18,399497.88729707
2020-12-19,152788.49649532
2020-12-20,109838.11221269
2020-12-21,143182.36473753
2020-12-22,186109.52034899
2020-12-23,196555.67353342
2020-12-24,231307.54130028
2020-12-25,149583.69030755
2020-12-26,130633.72614741
2020-12-27,257475.18148966
2020-12-28,141721.85202737
2020-12-29,149583.02621382
2020-12-30,162187.75384764
2020-12-31,303357.46504459
2021-01-01,208108.62430453
2021-01-02,203244.25207228
2021-01-03,202348.45371137
2021-01-04,237355.0876539
2021-01-05,213739.44005715
2021-01-06,232623.79480963
2021-01-07,260879.54004674
2021-01-08,211966.49535834
2021-01-09,139295.00916877
2021-01-10,124280.77138992
2021-01-11,297084.90365783
2021-01-12,201712.54382536
2021-01-13,165237.76442485
2021-01-14,242857.03530757
2021-01-15,148697.98097073
2021-01-16,108252.56691332
2021-01-17,129375.49700916
2021-01-18,182814.50957884
2021-01-19,282748.81501576
2021-01-20,215619.90691662
2021-01-21,149974.61286048
2021-01-22,176563.18820818
2021-01-23,129032.38378456
2021-01-24,141169.4645205
2021-01-25,191438.02348971
2021-01-26,159384.90735318
2021-01-27,199283.2139697
2021-01-28,283795.3738084
2021-01-29,282849.47494326
2021-01-30,177010.78505184
2021-01-31,191266.19071529
2021-02-01,179968.43201743
2021-02-02,188493.48588347
2021-02-03,188603.14859274
2021-02-04,212995.40583465
2021-02-05,211766.88367405
2021-02-06,157753.81755703
2021-02-07,141875.6628506
2021-02-08,202808.34640673
2021-02-09,616473.11359328
2021-02-10,156597.96482016
2021-02-11,124588.60372133
2021-02-12,175839.70472884
2021-02-13,122071.6753444
2021-02-14,109414.52851334
2021-02-15,282163.7950029
2021-02-16,226330.96115028
2021-02-17,172009.50466123
2021-02-18,146100.76321285
2021-02-19,357455.8657363
2021-02-20,166255.10037592
2021-02-21,161782.83777397
2021-02-22,205127.0507166
2021-02-23,260752.23445563
2021-02-24,189489.9489759
2021-02-25,154896.48379474
2021-02-26,152227.1007226
2021-02-27,190533.44587717
2021-02-28,117406.57439199
2021-03-01,140269.77179046
2021-03-02,144601.38224688
2021-03-03,157149.33155806
2021-03-04,129789.54599053
2021-03-05,183354.6521496
2021-03-06,85894.27936721
2021-03-07,108247.662696
2021-03-08,146285.66577002
2021-03-09,126932.35542664
2021-03-10,114448.45386562
2021-03-11,112654.81635732
2021-03-12,127593.6672253
2021-03-13,113264.42738296
2021-03-14,105177.88574887
2021-03-15,187354.95439254
2021-03-16,220041.98995808
2021-03-17,151036.85032077
2021-03-18,126775.36643486
2021-03-19,125098.78390304
2021-03-20,109723.19109981
2021-03-21,152112.66978323
2021-03-22,156042.59099481
2021-03-23,277690.2943489
2021-03-24,149773.2548933
2021-03-25,164169.21030398
2021-03-26,180995.54563532
2021-03-27,113581.42618507
2021-03-28,92257.53032724
2021-03-29,116070.25342942
2021-03-30,135614.22220091
2021-03-31,189841.02634989
2021-04-01,143115.64830764
2021-04-02,140801.18214271
2021-04-03,115152.53351325
2021-04-04,123364.74914694
2021-04-05,154476.26080895
2021-04-06,309903.85443689
2021-04-07,158971.59968023
2021-04-08,151904.53037085
2021-04-09,154681.92046
2021-04-10,201841.37251674
2021-04-11,145690.441674
2021-04-12,193626.26446547
2021-04-13,200897.71440689
2021-04-14,172484.82141411
2021-04-15,156778.66714498
2021-04-16,167971.16301169
2021-04-17,106351.3859983
2021-04-18,262465.87537113
2021-04-19,176837.33111007
2021-04-20,139378.06693646
2021-04-21,146158.73604129
2021-04-22,174812.44265146
2021-04-23,234241.86467832
2021-04-24,133287.86608404
2021-04-25,155689.47196981
2021-04-26,153268.55802168
2021-04-27,151171.8134204
2021-04-28,152280.20728291
2021-04-29,167208.7020085
2021-04-30,172262.42546705
2021-05-01,110650.33251323
2021-05-02,76120.74483339
2021-05-03,185259.94172376
2021-05-04,185521.68683055
2021-05-05,171870.64338926
2021-05-06,184541.93555272
2021-05-07,177794.69790985
2021-05-08,150202.95771019
2021-05-09,157812.08845453
2021-05-10,163666.80302801
2021-05-11,245544.65412196
2021-05-12,253585.98568471
2021-05-13,212963.12855408
2021-05-14,249861.7689308
2021-05-15,147207.51882721
2021-05-16,176901.26358893
2021-05-17,277221.83927661
2021-05-18,251403.06733255
2021-05-19,399973.77786295
2021-05-20,300044.73621129
2021-05-21,191262.15790527
2021-05-22,177018.82155497
2021-05-23,190861.23993503
2021-05-24,250787.65099125
2021-05-25,184514.92884051
2021-05-26,198566.57735919
2021-05-27,166886.38314412
2021-05-28,196833.87211127
2021-05-29,144440.92438166
2021-05-30,135884.73327612
2021-05-31,143373.80400431
2021-06-01,236267.96277427
2021-06-02,184437.03531159
2021-06-03,161985.5475469
2021-06-04,157355.58620639
2021-06-05,159728.87940435
2021-06-06,199117.61660962
2021-06-07,263865.64332055
2021-06-08,254038.63511477
2021-06-09,239750.89345293
2021-06-10,202254.70253287
2021-06-11,194502.02838443
2021-06-12,149319.7418609
2021-06-13,153221.40243031
2021-06-14,262652.02655457
2021-06-15,380494.9899311
2021-06-16,319265.37532803
2021-06-17,269508.80129199
2021-06-18,252406.9686644
2021-06-19,145081.70934288
2021-06-20,187349.07000912
2021-06-21,281374.49284882
2021-06-22,272642.86203705
2021-06-23,283958.83807272
2021-06-24,224128.24448639
2021-06-25,464675.14566737
2021-06-26,172144.07310781
2021-06-27,150884.09325101
2021-06-28,221271.71619521
2021-06-29,202328.10025937
2021-06-30,171960.38996533
2021-07-01,193172.35622376
2021-07-02,148289.92501119
2021-07-03,120426.06660337
2021-07-04,128100.31436074
2021-07-05,145120.04942625
2021-07-06,108807.55083131
2021-07-07,138084.52282994
2021-07-08,153365.26952077
2021-07-09,123379.12990917
2021-07-10,115693.0892102
2021-07-11,84893.76903609
2021-07-12,187097.33618709
2021-07-13,112375.68030001
2021-07-14,87177.84431335
2021-07-15,157605.34533918
2021-07-16,96149.79974673
2021-07-17,204875.70442114
2021-07-18,76593.56922115
2021-07-19,171973.29000857
2021-07-20,147730.43831255
2021-07-21,137310.18657562
2021-07-22,138220.77883467
2021-07-23,184352.6308796
2021-07-24,100013.50313806
2021-07-25,98972.9142093
2021-07-26,223475.47442101
2021-07-27,221347.01114381
2021-07-28,109013.20659187
2021-07-29,207222.99422846
2021-07-30,106517.41172132
2021-07-31,94473.38689593
2021-08-01,110116.78954526
2021-08-02,112834.62210534
2021-08-03,233428.52755495
2021-08-04,168590.92441194
2021-08-05,134943.16333876
2021-08-06,216329.62832637
2021-08-07,122896.97375159
2021-08-08,101722.05509555
2021-08-09,228559.99063839
2021-08-10,106760.53960472
2021-08-11,102620.94220654
2021-08-12,106442.94283319
2021-08-13,95907.80179535
2021-08-14,103252.56892971
2021-08-15,88049.8324711
2021-08-16,138299.05505252
2021-08-17,102264.98890387
2021-08-18,141313.08986476
2021-08-19,163501.98777853
2021-08-20,115945.32226634
2021-08-21,123953.32472898
2021-08-22,131744.03277958
2021-08-23,97737.27988923
2021-08-24,123372.87795095
2021-08-25,144799.14081027
2021-08-26,156278.83185229
2021-08-27,129804.40527391
2021-08-28,79620.51502754
2021-08-29,85487.15199711
2021-08-30,133553.26476875
2021-08-31,175842.37913982
2021-09-01,241304.98401104
2021-09-02,131682.31901526
2021-09-03,118400.38078983
2021-09-04,85282.12377874
2021-09-05,94586.76194857
2021-09-06,132803.22551531
2021-09-07,210514.98244535
2021-09-08,133491.90270693
2021-09-09,177243.06395928
2021-09-10,186759.35643381
2021-09-11,59796.00408126
2021-09-12,67795.24307237
2021-09-13,110984.22962714
2021-09-14,141567.63113645
2021-09-15,146460.01996808
2021-09-16,114986.84509679
2021-09-17,128152.85325305
2021-09-18,83122.94193238
2021-09-19,60199.53446945
2021-09-20,102489.63260271
2021-09-21,117422.75064744
2021-09-22,132268.29868346
2021-09-23,144267.26517527
2021-09-24,329274.51865508
2021-09-25,120200.09265939
2021-09-26,113784.29656055
2021-09-27,253276.06562113
2021-09-28,136386.68473442
2021-09-29,333076.27063906
2021-09-30,199670.96018839
2021-10-01,138549.57037023
2021-10-02,119967.17428544
2021-10-03,80446.20115862
2021-10-04,180447.72328055
2021-10-05,167850.98648851
2021-10-06,179505.54691167
2021-10-07,186723.2299418
2021-10-08,101333.78518566
2021-10-09,74207.62106402
2021-10-10,76394.25111372
2021-10-11,134258.12010521
2021-10-12,96059.29500442
2021-10-13,70131.76746487
2021-10-14,87234.29516901
2021-10-15,126591.58752902
2021-10-16,62064.41202635
2021-10-17,40091.54275568
2021-10-18,81214.68167925
2021-10-19,139587.72857766
2021-10-20,142170.31738988
2021-10-21,177600.95590874
2021-10-22,195242.93937912
2021-10-23,93375.31819475
2021-10-24,200627.21429932
2021-10-25,194868.76834915
2021-10-26,119791.39560719
2021-10-27,149874.68333414
2021-10-28,165691.40595408
2021-10-29,204966.10145208
2021-10-30,88155.1032882
2021-10-31,96447.13101403
2021-11-01,114931.49686441
2021-11-02,173105.21249243
2021-11-03,190790.58522168
2021-11-04,117794.93764763
2021-11-05,109404.72527104
2021-11-06,84287.77392254
2021-11-07,52839.54050996
2021-11-08,100928.62603233
2021-11-09,150184.35590063
2021-11-10,137425.67562573
2021-11-11,151184.44930176
2021-11-12,484590.92178862
2021-11-13,82070.79817577
2021-11-14,86631.92868998
2021-11-15,112696.02867631
2021-11-16,166282.27432272
2021-11-17,179030.93978229
2021-11-18,294077.00840491
2021-11-19,187630.60452167
2021-11-20,102630.86321273
2021-11-21,88667.48342484
2021-11-22,135842.21553383
2021-11-23,153199.83682179
2021-11-24,154948.84301995
2021-11-25,257154.77479811
2021-11-26,323826.83956054
2021-11-27,92726.67782342
2021-11-28,110985.99489266
2021-11-29,309762.91550336
2021-11-30,290718.10723644
2021-12-01,188902.39616212
2021-12-02,200948.90412832
2021-12-03,147570.08842949
2021-12-04,195826.75329601
2021-12-05,129713.21640109
2021-12-06,1339035.14157394
2021-12-07,1926771.0960373
2021-12-08,1389527.3703455
2021-12-09,339365.52862853
2021-12-10,357878.11692394
2021-12-11,146992.95620784
2021-12-12,130958.22029786
2021-12-13,235139.14177381
2021-12-14,177674.08278708
2021-12-15,168628.55286754
2021-12-16,146529.43788293
2021-12-17,162007.15497068
2021-12-18,268846.99348212
2021-12-19,85686.66368181
2021-12-20,141231.84075138
2021-12-21,137253.07723195
2021-12-22,180145.52250421
2021-12-23,188646.12415443
2021-12-24,134912.07349286
2021-12-25,171331.42217691
2021-12-26,55248.47987743
2021-12-27,87884.51935944
2021-12-28,109402.89431868
2021-12-29,145553.28057838
2021-12-30,209960.55206641
2021-12-31,136623.67643989
2022-01-01,81230.8410325
2022-01-02,75742.71480625
2022-01-03,126217.0830511
2022-01-04,191718.40696484
2022-01-05,125606.48650152
2022-01-06,193410.04622322
2022-01-07,158565.01944259
2022-01-08,79303.40349351
2022-01-09,86445.14327192
2022-01-10,167455.85180482
2022-01-11,202854.29325868
2022-01-12,198261.15259239
2022-01-13,147479.07740817
2022-01-14,137266.79624041
2022-01-15,58071.19831036
2022-01-16,48912.25163627
2022-01-17,486591.25844671
2022-01-18,221818.81779647
2022-01-19,166140.36008551
2022-01-20,267366.65772934
2022-01-21,358436.94179993
2022-01-22,163226.46270042
2022-01-23,103276.2252659
2022-01-24,287004.14972762
2022-01-25,184771.82335826
2022-01-26,262820.53888885
2022-01-27,301369.17322072
2022-01-28,173504.92267545
2022-01-29,220988.50133984
2022-01-30,255831.17187667
2022-01-31,156049.39250316
2022-02-01,212177.01939248
2022-02-02,118940.20187318
2022-02-03,120636.59413246
2022-02-04,126187.85293472
2022-02-05,88854.63310659
2022-02-06,79358.31015552
2022-02-07,196198.64783618
2022-02-08,164248.07454411
2022-02-09,61033.14031345
2022-02-10,82712.71671455
2022-02-11,110544.70957591
2022-02-12,90165.15055154
2022-02-13,51398.62480888
2022-02-14,87074.35371988
2022-02-15,69483.78339039
2022-02-16,74701.6564132
2022-02-17,184609.08823228
2022-02-18,161359.41692058
2022-02-19,94365.08842401
2022-02-20,94351.8809348
2022-02-21,161372.23043483
2022-02-22,130706.96220491
2022-02-23,124821.80396242
2022-02-24,192857.50242938
2022-02-25,187668.67929954
2022-02-26,106235.06765171
2022-02-27,115607.37134007
2022-02-28,176473.76100572
2022-03-01,171700.52828791
2022-03-02,108935.1201351
2022-03-03,177111.37110771
2022-03-04,167563.91102113
2022-03-05,86470.71105676
2022-03-06,93587.03237077
2022-03-07,155558.95689361
2022-03-08,160551.32556286
2022-03-09,164965.95515141
2022-03-10,157658.46573469
2022-03-11,261418.1444759
2022-03-12,70229.43705988
2022-03-13,77441.89748988
2022-03-14,119445.53956484
2022-03-15,165346.23025241
2022-03-16,288891.58833727
2022-03-17,278782.08648016
2022-03-18,342102.63053713
2022-03-19,221147.14270467
2022-03-20,243892.90543427
2022-03-21,309597.64225702
2022-03-22,245993.00572542
2022-03-23,279818.45532655
2022-03-24,303154.04573205
2022-03-25,369306.47769271
2022-03-26,239365.88183232
2022-03-27,234923.47942539
2022-03-28,353688.2362866
2022-03-29,286883.57633916
2022-03-30,235086.5540288
2022-03-31,311208.69657111
2022-04-01,233913.82012144
2022-04-02,159786.62205768
2022-04-03,180280.8428513
2022-04-04,224166.17629292
2022-04-05,265930.34553068
2022-04-06,220962.25272142
2022-04-07,243354.00394352
2022-04-08,233971.62229765
2022-04-09,97918.52783734
2022-04-10,108671.73926431
2022-04-11,190626.09820756
2022-04-12,153912.42592792
2022-04-13,265398.7916023
2022-04-14,353050.74390172
2022-04-15,166273.07889261
2022-04-16,122086.49146654
2022-04-17,107761.32331805
2022-04-18,219374.02021406
2022-04-19,207244.61958211
2022-04-20,164827.3261314
2022-04-21,170607.78198308
2022-04-22,148208.09174533
2022-04-23,92442.07244153
2022-04-24,98875.95625233
2022-04-25,256064.9036841
2022-04-26,161817.25249897
2022-04-27,128384.73345872
2022-04-28,150370.50664341
2022-04-29,153288.28019717
2022-04-30,105157.71790646
2022-05-01,98548.94890986
2022-05-02,248037.57720807
2022-05-03,178941.57240703
2022-05-04,136282.1815429
2022-05-05,154406.87664236
2022-05-06,201672.69400629
2022-05-07,92305.14115361
2022-05-08,138781.02936037
2022-05-09,556642.79554257
2022-05-10,603795.80908585
2022-05-11,1160570.69215094
2022-05-12,326650.68735996
2022-05-13,231929.66171981
2022-05-14,235282.76065629
2022-05-15,130729.88382746
2022-05-16,199975.23251687
2022-05-17,209390.90021869
2022-05-18,174237.5093628
2022-05-19,214422.77539859
2022-05-20,151216.72648608
2022-05-21,79620.66515009
2022-05-22,57591.48352801
2022-05-23,170890.71071813
2022-05-24,88194.48422507
2022-05-25,109462.7467811
2022-05-26,155134.04737235
2022-05-27,186043.20580758
2022-05-28,96498.38667381
2022-05-29,170067.56093666
2022-05-30,210788.65561005
2022-05-31,294121.98953221
2022-06-01,346119.10209321
2022-06-02,147747.48748126
2022-06-03,118847.7569665
2022-06-04,93276.67680886
2022-06-05,288546.89063795
2022-06-06,361530.79727752
2022-06-07,638697.88642612
2022-06-08,189948.42063923
2022-06-09,126109.37352913
2022-06-10,154614.22535348
2022-06-11,138394.27054873
2022-06-12,192128.16665002
2022-06-13,818735.68539411
2022-06-14,2722157.97887636
2022-06-15,6677448.43935759
2022-06-16,4685825.35635244
2022-06-17,3953316.76915314
2022-06-18,2730693.42251866
2022-06-19,194297.15181663
2022-06-20,307361.8405018
2022-06-21,244616.71991618
2022-06-22,294255.79534589
2022-06-23,223130.38881016
2022-06-24,196156.34533469
2022-06-25,82839.71175232
2022-06-26,55051.27228055
2022-06-27,152372.317053
2022-06-28,148406.10300893
2022-06-29,274232.68260751
2022-06-30,280139.43093387
2022-07-01,344455.39451846
2022-07-02,224775.98346579
2022-07-03,261371.06036193
2022-07-04,225593.54415929
2022-07-05,287320.56345332
2022-07-06,315939.48392323
2022-07-07,208573.01604353
2022-07-08,266266.20317352
2022-07-09,170409.13419741
2022-07-10,111899.23610354
2022-07-11,146361.49561572
2022-07-12,116192.17374422
2022-07-13,137258.80433298
2022-07-14,186753.4216659
2022-07-15,267720.66100062
2022-07-16,155182.44430969
2022-07-17,193714.81861267
2022-07-18,270233.26186863
2022-07-19,220767.3462293
2022-07-20,197106.74582904
2022-07-21,107962.87808844
2022-07-22,198571.34895498
2022-07-23,109093.48347579
2022-07-24,89096.86704991
2022-07-25,97416.39791793
2022-07-26,131211.62682894
2022-07-27,94741.07437312
2022-07-28,119913.71711739
2022-07-29,103679.21030333
2022-07-30,60680.26047234
2022-07-31,41457.59016681
2022-08-01,99072.02591838
2022-08-02,128589.92290413
2022-08-03,110184.56187058
2022-08-04,172085.35750111
2022-08-05,160668.83973797
2022-08-06,87626.46067123
2022-08-07,121348.67180621
2022-08-08,196544.57104494
2022-08-09,195958.66721895
2022-08-10,168180.42083251
2022-08-11,228099.43009312
2022-08-12,209075.45416332
2022-08-13,136741.26390918
2022-08-14,125569.27066173
2022-08-15,122583.80563949
2022-08-16,120955.79623962
2022-08-17,121712.02550033
2022-08-18,88023.67034199
2022-08-19,180072.88456442
2022-08-20,90257.31462363
2022-08-21,63410.27778262
2022-08-22,111864.01866843
2022-08-23,121931.05001525
2022-08-24,104355.17129496
2022-08-25,168126.44180505
2022-08-26,115033.52010267
2022-08-27,148436.44170132
2022-08-28,55663.24730558
2022-08-29,100592.69386194
2022-08-30,189506.21014708
2022-08-31,310665.8233357
2022-09-01,305307.47344121
2022-09-02,312914.26010427
2022-09-03,179502.66529293
2022-09-04,181074.24185375
2022-09-05,389976.08645234
2022-09-06,382034.51602297
2022-09-07,389580.84997662
2022-09-08,336973.05461555
2022-09-09,318395.27520726
2022-09-10,190772.26162674
2022-09-11,180672.98366425
2022-09-12,220047.34481943
2022-09-13,213366.65430598
2022-09-14,463469.86210527
2022-09-15,303957.23431184
2022-09-16,186729.38504863
2022-09-17,122566.11759379
2022-09-18,151090.78524312
2022-09-19,204835.49971182
2022-09-20,231944.85019682
2022-09-21,223320.41477977
2022-09-22,280443.85682281
2022-09-23,229703.09250324
2022-09-24,194179.36813625
2022-09-25,127757.83621812
2022-09-26,261890.13550561
2022-09-27,242551.95728883
2022-09-28,248248.52505004
2022-09-29,384964.6284696
2022-09-30,379037.28052401
2022-10-01,134364.78718949
2022-10-02,117985.62600054
2022-10-03,219991.06905359
2022-10-04,228082.7522533
2022-10-05,248537.53242409
2022-10-06,225015.69091745
2022-10-07,238734.35000477
2022-10-08,106781.03951305
2022-10-09,113331.74101126
2022-10-10,159243.72577664
2022-10-11,193165.55723782
2022-10-12,135909.43865122
2022-10-13,157443.64962718
2022-10-14,108090.22251342
2022-10-15,63736.0680846
2022-10-16,57479.12405198
2022-10-17,84819.29129923
2022-10-18,253429.71363288
2022-10-19,172452.32880696
2022-10-20,128417.35673954
2022-10-21,107873.22403157
2022-10-22,80188.611635
2022-10-23,105614.96583288
2022-10-24,154954.05903855
2022-10-25,154683.33942516
2022-10-26,470924.13711199
2022-10-27,574074.22418313
2022-10-28,351747.61385439
2022-10-29,437292.68499927
2022-10-30,380614.09096689
2022-10-31,292969.82350062
2022-11-01,255206.56999617
2022-11-02,220632.65313625
2022-11-03,263560.44808536
2022-11-04,328606.10955103
2022-11-05,232223.54209814
2022-11-06,259678.72538784
2022-11-07,453264.38208324
2022-11-08,429964.60228992
2022-11-09,658789.66030256
2022-11-10,714448.50049864
2022-11-11,1081513.62440033
2022-11-12,833895.1557606
2022-11-13,2247514.02995546
2022-11-14,1639958.76523654
2022-11-15,728507.09867626
2022-11-16,615368.01022047
2022-11-17,382150.87783061
2022-11-18,545185.89977076
2022-11-19,173242.82148358
2022-11-20,106898.54618554
2022-11-21,204561.7330417
2022-11-22,178232.1807682
2022-11-23,271309.28657394
2022-11-24,99770.34147352
2022-11-25,114335.17077386
2022-11-26,92869.25934861
2022-11-27,73744.40359592
2022-11-28,241022.71036825
2022-11-29,124101.11470189
2022-11-30,146029.57788768
2022-12-01,177073.47661581
2022-12-02,157570.70806124
2022-12-03,124471.0916245
2022-12-04,137868.40716462
2022-12-05,175747.1980465
2022-12-06,214224.21068132
2022-12-07,229075.77463978
2022-12-08,230903.64784132
2022-12-09,159158.74237871
2022-12-10,203384.7799635
2022-12-11,166811.09837127
2022-12-12,202125.56069484
2022-12-13,254671.14301152
2022-12-14,211465.85649911
2022-12-15,184936.32358716
2022-12-16,192614.18445756
2022-12-17,143484.74930198
2022-12-18,146487.85171825
2022-12-19,147500.70119039
2022-12-20,157942.32730741
2022-12-21,188408.73170767
2022-12-22,157512.47916136
2022-12-23,146395.58353263
2022-12-24,74256.23640304
2022-12-25,62110.23007141
2022-12-26,80220.0484077
2022-12-27,100860.49814465
2022-12-28,163332.57293907
2022-12-29,135716.53585049
2022-12-30,195255.17878338
2022-12-31,132206.34064081
2023-01-01,71294.85475108
2023-01-02,125538.26909486
2023-01-03,121725.18674114
2023-01-04,121221.67424874
2023-01-05,131307.65159399
2023-01-06,133288.71974998
2023-01-07,95595.7736555
2023-01-08,79327.67744278
2023-01-09,136794.52160595
2023-01-10,102655.22191935
2023-01-11,124918.08601911
2023-01-12,123833.77224683
2023-01-13,173851.62062849
2023-01-14,132776.20020251
2023-01-15,72819.98374371
2023-01-16,119935.57699979
2023-01-17,127287.12159416
2023-01-18,108408.54732369
2023-01-19,130770.9170285
2023-01-20,109721.32911893
2023-01-21,135988.56377803
2023-01-22,75781.35896408
2023-01-23,76310.73072006
2023-01-24,78715.58285234
2023-01-25,148988.50621788
2023-01-26,158372.3103616
2023-01-27,111366.57428942
2023-01-28,56021.39753717
2023-01-29,67200.02478051
2023-01-30,213320.38556868
2023-01-31,121627.35418756
2023-02-01,183340.26654053
2023-02-02,125636.46402579
2023-02-03,183109.82572439
2023-02-04,79512.85959015
2023-02-05,53350.7953512
2023-02-06,79748.7791378
2023-02-07,88253.4126011
2023-02-08,90407.54969817
2023-02-09,155665.69025629
2023-02-10,122810.12868362
2023-02-11,101521.45362186
2023-02-12,69602.80121655
2023-02-13,114782.61759982
2023-02-14,141252.61467364
2023-02-15,112231.52681125
2023-02-16,119832.01053157
2023-02-17,113284.51833819
2023-02-18,76369.05292754
2023-02-19,72953.27165333
2023-02-20,106510.60948291
2023-02-21,92287.32361229
2023-02-22,83525.60962166
2023-02-23,88312.48362454
2023-02-24,104927.81925704
2023-02-25,86963.3676176
2023-02-26,70281.47554942
2023-02-27,126337.06764978
2023-02-28,117208.98798558
2023-03-01,128543.22707077
2023-03-02,99016.07250665
2023-03-03,148998.35217706
2023-03-04,77957.90265018
2023-03-05,74158.97902923
2023-03-06,99895.58734189
2023-03-07,124731.68418809
2023-03-08,195742.71161735
2023-03-09,155205.06984693
2023-03-10,175896.41275202
2023-03-11,202672.23213074
2023-03-12,135514.2192342
2023-03-13,179532.34353589
2023-03-14,176243.9263523
2023-03-15,160191.73960841
2023-03-16,186399.56935245
2023-03-17,213408.09034113
2023-03-18,223262.70022771
2023-03-19,242135.47183879
2023-03-20,328181.34421811
2023-03-21,152195.35313815
2023-03-22,168322.43519096
2023-03-23,196738.43602495
2023-03-24,169541.27821755
2023-03-25,85539.63883906
2023-03-26,67177.91210296
2023-03-27,132343.5917548
2023-03-28,129999.15805899
2023-03-29,134799.62121844
2023-03-30,516783.41389716
2023-03-31,161860.50655489
2023-04-01,116533.23583918
2023-04-02,93885.79859438
2023-04-03,133200.98922724
2023-04-04,127252.64132234
2023-04-05,202027.12537673
2023-04-06,186177.68332089
2023-04-07,169021.03373727
2023-04-08,147466.7577022
2023-04-09,136208.51708789
2023-04-10,188369.90888341
2023-04-11,207422.1553479
2023-04-12,185259.52818158
2023-04-13,144452.24063144
2023-04-14,153369.46708419
2023-04-15,103701.70029965
2023-04-16,92376.24659625
2023-04-17,158713.71082492
2023-04-18,132850.45270182
2023-04-19,145472.94497936
2023-04-20,145704.07563361
2023-04-21,163048.17863135
2023-04-22,87439.39700822
2023-04-23,68093.35528745
2023-04-24,119807.50419899
2023-04-25,185102.49544033
2023-04-26,157883.7962824
2023-04-27,123007.34114684
2023-04-28,92679.3704561
2023-04-29,92058.15428264
2023-04-30,118002.32668636
2023-05-01,129088.26131471
2023-05-02,159975.87522673
2023-05-03,261503.59651243
2023-05-04,160818.59465086
2023-05-05,121324.94427805
2023-05-06,97856.64255845
2023-05-07,644353.3821273
2023-05-08,143023.77517812
2023-05-09,114270.97401204
2023-05-10,171400.09843905
2023-05-11,176733.99222312
2023-05-12,211514.08070326
2023-05-13,98494.23609993
2023-05-14,89649.02326994
2023-05-15,167368.54887541
2023-05-16,157406.19435732
2023-05-17,162648.26678315
2023-05-18,209199.24983494
2023-05-19,112929.09355432
2023-05-20,77766.1472382
2023-05-21,73692.31107202
2023-05-22,101254.47940789
2023-05-23,120749.18270071
2023-05-24,117621.19656777
