date,timestamp_utc,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2012-08-15,2012-08-15T00:00:00Z,1.31662741,0.12325101,0.06582961,0.10143724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-16,2012-08-16T00:00:00Z,8.74091568,0.00100285,0.00448273,0.00301883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-17,2012-08-17T00:00:00Z,23.42188592,0.01730457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,2012-08-18T00:00:00Z,20.35842584,1.12543262,0.00017778,0.00017778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-19,2012-08-19T00:00:00Z,2.4535466,2.53265966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-20,2012-08-20T00:00:00Z,1.21513282,1.9103659,0.0,0.02000869,0.00099131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-21,2012-08-21T00:00:00Z,1.00550582,1.22693364,0.00800857,0.01980208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-22,2012-08-22T00:00:00Z,0.25628213,1.01090253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-23,2012-08-23T00:00:00Z,0.69763268,0.42789331,0.00024903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-24,2012-08-24T00:00:00Z,0.14166389,0.0188896,0.00311995,0.01276911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,2012-08-25T00:00:00Z,0.12186879,0.81509982,0.00023172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-26,2012-08-26T00:00:00Z,0.05904903,0.02950641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-27,2012-08-27T00:00:00Z,0.07285323,0.02803438,0.10279894,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-28,2012-08-28T00:00:00Z,0.31270206,1.02112444,0.0035906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-29,2012-08-29T00:00:00Z,2.58730914,0.01504086,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-30,2012-08-30T00:00:00Z,0.29664204,0.50435222,0.30398878,1.122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-31,2012-08-31T00:00:00Z,0.02191373,3.02219623,1.254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,2012-09-01T00:00:00Z,3.456599,1.00784189,0.00408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-02,2012-09-02T00:00:00Z,0.04905045,0.51957497,0.00115836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-03,2012-09-03T00:00:00Z,0.07993683,0.01149967,0.00073245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-04,2012-09-04T00:00:00Z,0.23918676,0.04267894,0.11499547,0.00455756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-05,2012-09-05T00:00:00Z,0.56860271,0.03210073,0.03130239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-06,2012-09-06T00:00:00Z,0.55423216,0.0076594,0.18366164,1.82323836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-07,2012-09-07T00:00:00Z,17.81140123,0.01182831,2.945e-05,0.0,2.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,2012-09-08T00:00:00Z,0.3169457,0.0185305,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-09,2012-09-09T00:00:00Z,0.06261678,0.01009656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-10,2012-09-10T00:00:00Z,0.21585185,0.0369598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,2012-09-11T00:00:00Z,0.12133213,0.020633,0.00040308,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-12,2012-09-12T00:00:00Z,1.16993035,0.00427806,2.726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-13,2012-09-13T00:00:00Z,0.32942017,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-14,2012-09-14T00:00:00Z,1.17120152,0.02827307,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-15,2012-09-15T00:00:00Z,0.25111087,0.00214041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-16,2012-09-16T00:00:00Z,0.31964617,0.00600655,0.30104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-17,2012-09-17T00:00:00Z,0.04235101,0.01829258,0.0023757,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-18,2012-09-18T00:00:00Z,32.26728015,6.81133141,0.01595014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-19,2012-09-19T00:00:00Z,75.16411154,0.00616535,0.0,4.47444447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-20,2012-09-20T00:00:00Z,0.1764883,0.06107537,1.35e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-21,2012-09-21T00:00:00Z,19.55941192,0.00676708,2.168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-22,2012-09-22T00:00:00Z,58.42128097,15.17328504,0.0,0.09945455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-23,2012-09-23T00:00:00Z,54.38761379,0.10774626,0.00038068,0.09946176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-24,2012-09-24T00:00:00Z,20.31915734,14.67113215,0.0,0.94706909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-25,2012-09-25T00:00:00Z,74.93659992,1.3844526,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
