Datetime,Coinbase Premium Index
2024-06-29T00:00:00Z,-0.16562633
2024-06-28T00:00:00Z,-0.18946565
2024-06-27T00:00:00Z,-0.14760203
2024-06-26T00:00:00Z,-0.07937239
2024-06-25T00:00:00Z,-0.02637284
2024-06-24T00:00:00Z,-0.05025434
2024-06-23T00:00:00Z,-0.06103464
2024-06-22T00:00:00Z,-0.04201549
2024-06-21T00:00:00Z,-0.03629359
2024-06-20T00:00:00Z,-0.04487437
2024-06-19T00:00:00Z,-0.04706471
2024-06-18T00:00:00Z,-0.03455296
2024-06-17T00:00:00Z,-0.03386246
2024-06-16T00:00:00Z,-0.07216895
2024-06-15T00:00:00Z,-0.05473495
2024-06-14T00:00:00Z,-0.05996004
2024-06-13T00:00:00Z,-0.05115839
2024-06-12T00:00:00Z,-0.02254483
2024-06-11T00:00:00Z,0.00340195
2024-06-10T00:00:00Z,-0.06078516
2024-06-09T00:00:00Z,-0.01474555
2024-06-08T00:00:00Z,-0.00924824
2024-06-07T00:00:00Z,-0.04479811
2024-06-06T00:00:00Z,-0.03590443
2024-06-05T00:00:00Z,0.01843674
2024-06-04T00:00:00Z,0.0063512
2024-06-03T00:00:00Z,-0.02746698
2024-06-02T00:00:00Z,-0.04443255
2024-06-01T00:00:00Z,-0.07018181
2024-05-31T00:00:00Z,-0.10008882
2024-05-30T00:00:00Z,-0.01988232
2024-05-29T00:00:00Z,-0.12264158
2024-05-28T00:00:00Z,-0.11171316
2024-05-27T00:00:00Z,-0.09751365
2024-05-26T00:00:00Z,-0.04955649
2024-05-25T00:00:00Z,-0.00129888
2024-05-24T00:00:00Z,-0.00319475
2024-05-23T00:00:00Z,-0.04296035
2024-05-22T00:00:00Z,-0.0819615
2024-05-21T00:00:00Z,-0.00784053
2024-05-20T00:00:00Z,-0.02022489
2024-05-19T00:00:00Z,-0.01869511
2024-05-18T00:00:00Z,0.0129567
2024-05-17T00:00:00Z,0.03331642
2024-05-16T00:00:00Z,0.02601356
2024-05-15T00:00:00Z,0.05768316
2024-05-14T00:00:00Z,-0.06114247
2024-05-13T00:00:00Z,-0.01224975
2024-05-12T00:00:00Z,-0.05037084
2024-05-11T00:00:00Z,-0.01867623
2024-05-10T00:00:00Z,-0.02059211
2024-05-09T00:00:00Z,-0.00069759
2024-05-08T00:00:00Z,-0.03840307
2024-05-07T00:00:00Z,0.00590576
2024-05-06T00:00:00Z,-0.00467029
2024-05-05T00:00:00Z,0.01788727
2024-05-04T00:00:00Z,0.01696612
2024-05-03T00:00:00Z,0.04933048
2024-05-02T00:00:00Z,0.01909902
2024-05-01T00:00:00Z,-0.17027337
2024-04-30T00:00:00Z,-0.08224552
2024-04-29T00:00:00Z,-0.03311621
2024-04-28T00:00:00Z,-0.0153362
2024-04-27T00:00:00Z,-0.06299835
2024-04-26T00:00:00Z,-0.0433119
2024-04-25T00:00:00Z,-0.02155094
2024-04-24T00:00:00Z,-0.05259016
2024-04-23T00:00:00Z,0.00024091
2024-04-22T00:00:00Z,0.05963844
2024-04-21T00:00:00Z,0.0181241
2024-04-20T00:00:00Z,0.04354749
2024-04-19T00:00:00Z,0.04757278
2024-04-18T00:00:00Z,0.06896163
2024-04-17T00:00:00Z,0.00324753
2024-04-16T00:00:00Z,0.03378093
2024-04-15T00:00:00Z,0.05075687
2024-04-14T00:00:00Z,0.1754596
2024-04-13T00:00:00Z,0.15684125
2024-04-12T00:00:00Z,0.04781237
2024-04-11T00:00:00Z,0.02071244
2024-04-10T00:00:00Z,0.00419079
2024-04-09T00:00:00Z,-0.04192578
2024-04-08T00:00:00Z,0.00353253
2024-04-07T00:00:00Z,-0.01448954
2024-04-06T00:00:00Z,0.03467545
2024-04-05T00:00:00Z,0.05291901
2024-04-04T00:00:00Z,0.05466668
2024-04-03T00:00:00Z,0.03735412
2024-04-02T00:00:00Z,0.00022913
2024-04-01T00:00:00Z,0.04597285
2024-03-31T00:00:00Z,0.01247194
2024-03-30T00:00:00Z,0.06422621
2024-03-29T00:00:00Z,0.07617693
2024-03-28T00:00:00Z,0.02907576
2024-03-27T00:00:00Z,-0.04898518
2024-03-26T00:00:00Z,0.00628679
2024-03-25T00:00:00Z,0.01469662
2024-03-24T00:00:00Z,-0.00752864
2024-03-23T00:00:00Z,0.01383028
2024-03-22T00:00:00Z,0.02808925
2024-03-21T00:00:00Z,-0.02529722
2024-03-20T00:00:00Z,0.02696029
2024-03-19T00:00:00Z,-0.05026042
2024-03-18T00:00:00Z,0.00451117
2024-03-17T00:00:00Z,-0.07287244
2024-03-16T00:00:00Z,-0.07107129
2024-03-15T00:00:00Z,0.01011513
2024-03-14T00:00:00Z,-0.03412293
2024-03-13T00:00:00Z,0.0857095
2024-03-12T00:00:00Z,0.03347701
2024-03-11T00:00:00Z,0.04561718
2024-03-10T00:00:00Z,0.11056345
2024-03-09T00:00:00Z,0.24406678
2024-03-08T00:00:00Z,0.24216068
2024-03-07T00:00:00Z,0.17215586
2024-03-06T00:00:00Z,0.07300901
2024-03-05T00:00:00Z,0.12047264
2024-03-04T00:00:00Z,0.16767354
2024-03-03T00:00:00Z,0.06420132
2024-03-02T00:00:00Z,0.0943742
2024-03-01T00:00:00Z,0.07825235
2024-02-29T00:00:00Z,0.07860172
2024-02-28T00:00:00Z,0.13903104
2024-02-27T00:00:00Z,0.06965612
2024-02-26T00:00:00Z,0.10465069
2024-02-25T00:00:00Z,0.00415629
2024-02-24T00:00:00Z,0.0047122
2024-02-23T00:00:00Z,0.00571494
2024-02-22T00:00:00Z,-0.0579468
2024-02-21T00:00:00Z,0.00439735
2024-02-20T00:00:00Z,0.03578343
2024-02-19T00:00:00Z,0.02379539
2024-02-18T00:00:00Z,0.03061126
2024-02-17T00:00:00Z,0.04565994
2024-02-16T00:00:00Z,0.07391973
2024-02-15T00:00:00Z,0.10464534
2024-02-14T00:00:00Z,0.12244385
2024-02-13T00:00:00Z,0.05185153
2024-02-12T00:00:00Z,0.04916134
2024-02-11T00:00:00Z,0.03376812
2024-02-10T00:00:00Z,0.03344426
2024-02-09T00:00:00Z,0.05864285
2024-02-08T00:00:00Z,0.03654337
2024-02-07T00:00:00Z,-0.01350632
2024-02-06T00:00:00Z,-0.00733197
2024-02-05T00:00:00Z,-0.11948385
2024-02-04T00:00:00Z,-0.03365202
2024-02-03T00:00:00Z,-0.00097649
2024-02-02T00:00:00Z,-0.0424537
2024-02-01T00:00:00Z,-0.00958616
2024-01-31T00:00:00Z,-0.07496477
2024-01-30T00:00:00Z,0.00391234
2024-01-29T00:00:00Z,0.00803645
2024-01-28T00:00:00Z,0.00839855
2024-01-27T00:00:00Z,0.01405487
2024-01-26T00:00:00Z,-0.02082561
2024-01-25T00:00:00Z,-0.0486223
2024-01-24T00:00:00Z,-0.01771241
2024-01-23T00:00:00Z,-0.04837384
2024-01-22T00:00:00Z,-0.11056909
2024-01-21T00:00:00Z,-0.06320296
2024-01-20T00:00:00Z,-0.07043834
2024-01-19T00:00:00Z,-0.08391938
2024-01-18T00:00:00Z,-0.08226968
2024-01-17T00:00:00Z,-0.08558517
2024-01-16T00:00:00Z,-0.01738608
2024-01-15T00:00:00Z,-0.04925772
2024-01-14T00:00:00Z,-0.08391572
2024-01-13T00:00:00Z,-0.02021098
2024-01-12T00:00:00Z,-0.0226727
2024-01-11T00:00:00Z,0.00755301
2024-01-10T00:00:00Z,0.02597849
2024-01-09T00:00:00Z,0.03053568
2024-01-08T00:00:00Z,0.09384244
2024-01-07T00:00:00Z,0.04839625
2024-01-06T00:00:00Z,0.05485768
2024-01-05T00:00:00Z,0.09396284
2024-01-04T00:00:00Z,0.09555821
2024-01-03T00:00:00Z,0.04016783
2024-01-02T00:00:00Z,0.05760129
2024-01-01T00:00:00Z,0.09332372
2023-12-31T00:00:00Z,0.01059513
2023-12-30T00:00:00Z,0.00177977
2023-12-29T00:00:00Z,-0.00832007
2023-12-28T00:00:00Z,0.04104431
2023-12-27T00:00:00Z,0.1048842
2023-12-26T00:00:00Z,0.01552615
2023-12-25T00:00:00Z,0.03107206
2023-12-24T00:00:00Z,0.07799216
2023-12-23T00:00:00Z,0.05535196
2023-12-22T00:00:00Z,0.1016397
2023-12-21T00:00:00Z,0.03082409
2023-12-20T00:00:00Z,0.01337335
2023-12-19T00:00:00Z,-0.02311004
2023-12-18T00:00:00Z,-0.01826161
2023-12-17T00:00:00Z,-0.06056849
2023-12-16T00:00:00Z,-0.09636211
2023-12-15T00:00:00Z,-0.01528363
2023-12-14T00:00:00Z,0.01280732
2023-12-13T00:00:00Z,0.03851265
2023-12-12T00:00:00Z,-0.03615121
2023-12-11T00:00:00Z,-0.05766797
2023-12-10T00:00:00Z,0.00952283
2023-12-09T00:00:00Z,0.02207551
2023-12-08T00:00:00Z,0.04953477
2023-12-07T00:00:00Z,0.01804815
2023-12-06T00:00:00Z,0.00310767
2023-12-05T00:00:00Z,0.02511724
2023-12-04T00:00:00Z,-0.00919242
2023-12-03T00:00:00Z,0.03139677
2023-12-02T00:00:00Z,0.07249619
2023-12-01T00:00:00Z,0.05433979
2023-11-30T00:00:00Z,0.02202844
2023-11-29T00:00:00Z,0.02430349
2023-11-28T00:00:00Z,0.0512707
2023-11-27T00:00:00Z,-0.00287305
2023-11-26T00:00:00Z,0.0410175
2023-11-25T00:00:00Z,0.0670184
2023-11-24T00:00:00Z,0.08556602
2023-11-23T00:00:00Z,0.02619705
2023-11-22T00:00:00Z,0.04269101
2023-11-21T00:00:00Z,0.02865005
2023-11-20T00:00:00Z,0.07172463
2023-11-19T00:00:00Z,0.08386006
2023-11-18T00:00:00Z,0.07326057
2023-11-17T00:00:00Z,0.04495558
2023-11-16T00:00:00Z,-0.00652592
2023-11-15T00:00:00Z,0.07171498
2023-11-14T00:00:00Z,0.00815725
2023-11-13T00:00:00Z,0.03493959
2023-11-12T00:00:00Z,0.05908678
2023-11-11T00:00:00Z,0.02456235
2023-11-10T00:00:00Z,0.06219567
2023-11-09T00:00:00Z,0.01498593
2023-11-08T00:00:00Z,0.04044944
2023-11-07T00:00:00Z,0.04847578
2023-11-06T00:00:00Z,0.03814976
2023-11-05T00:00:00Z,0.06723432
2023-11-04T00:00:00Z,0.071131
2023-11-03T00:00:00Z,0.04173774
2023-11-02T00:00:00Z,0.02406874
2023-11-01T00:00:00Z,0.05270821
2023-10-31T00:00:00Z,0.0480084
2023-10-30T00:00:00Z,0.05528687
2023-10-29T00:00:00Z,0.02487988
2023-10-28T00:00:00Z,0.0129691
2023-10-27T00:00:00Z,0.0415142
2023-10-26T00:00:00Z,0.00893075
2023-10-25T00:00:00Z,0.02985849
2023-10-24T00:00:00Z,-0.00061905
2023-10-23T00:00:00Z,0.05319022
2023-10-22T00:00:00Z,0.03897646
2023-10-21T00:00:00Z,0.05028452
2023-10-20T00:00:00Z,0.05288341
2023-10-19T00:00:00Z,0.07532987
2023-10-18T00:00:00Z,0.02298729
2023-10-17T00:00:00Z,0.04549951
2023-10-16T00:00:00Z,0.06827883
2023-10-15T00:00:00Z,0.11777205
2023-10-14T00:00:00Z,-0.00286752
2023-10-13T00:00:00Z,0.00569578
2023-10-12T00:00:00Z,-0.03408119
2023-10-11T00:00:00Z,-0.02355303
2023-10-10T00:00:00Z,0.01157352
2023-10-09T00:00:00Z,0.02374038
2023-10-08T00:00:00Z,0.05910367
2023-10-07T00:00:00Z,0.07068081
2023-10-06T00:00:00Z,0.05040978
2023-10-05T00:00:00Z,0.00937601
2023-10-04T00:00:00Z,0.02944716
2023-10-03T00:00:00Z,0.00911529
2023-10-02T00:00:00Z,0.03466147
2023-10-01T00:00:00Z,0.01032417
2023-09-30T00:00:00Z,-0.0057858
2023-09-29T00:00:00Z,0.00014866
2023-09-28T00:00:00Z,0.02127944
2023-09-27T00:00:00Z,-0.05827932
2023-09-26T00:00:00Z,-0.05045445
2023-09-25T00:00:00Z,-0.03318785
2023-09-24T00:00:00Z,0.00708615
2023-09-23T00:00:00Z,0.01369659
2023-09-22T00:00:00Z,-0.00654624
2023-09-21T00:00:00Z,-0.01332426
2023-09-20T00:00:00Z,-0.00390783
2023-09-19T00:00:00Z,0.02157274
2023-09-18T00:00:00Z,0.00739841
2023-09-17T00:00:00Z,0.01296767
2023-09-16T00:00:00Z,0.03772637
2023-09-15T00:00:00Z,0.00909774
2023-09-14T00:00:00Z,0.03781662
2023-09-13T00:00:00Z,0.0177332
2023-09-12T00:00:00Z,0.00197368
2023-09-11T00:00:00Z,-0.04125183
2023-09-10T00:00:00Z,-0.03811682
2023-09-09T00:00:00Z,-0.0146323
2023-09-08T00:00:00Z,-0.01605527
2023-09-07T00:00:00Z,0.0811274
2023-09-06T00:00:00Z,-0.04782618
2023-09-05T00:00:00Z,-0.03175391
2023-09-04T00:00:00Z,-0.03829471
2023-09-03T00:00:00Z,-0.00531358
2023-09-02T00:00:00Z,-0.00649413
2023-09-01T00:00:00Z,-0.03941089
2023-08-31T00:00:00Z,-0.0321116
2023-08-30T00:00:00Z,0.02223444
2023-08-29T00:00:00Z,0.00591709
2023-08-28T00:00:00Z,-0.07258806
2023-08-27T00:00:00Z,-0.04064858
2023-08-26T00:00:00Z,-0.02982623
2023-08-25T00:00:00Z,-0.04075209
2023-08-24T00:00:00Z,-0.06325427
2023-08-23T00:00:00Z,-0.01959692
2023-08-22T00:00:00Z,-0.05330826
2023-08-21T00:00:00Z,-0.0066598
2023-08-20T00:00:00Z,-0.00324551
2023-08-19T00:00:00Z,-0.01375478
2023-08-18T00:00:00Z,-0.01961311
2023-08-17T00:00:00Z,0.01562535
2023-08-16T00:00:00Z,-0.10441861
2023-08-15T00:00:00Z,-0.10226027
2023-08-14T00:00:00Z,-0.08643967
2023-08-13T00:00:00Z,-0.09520937
2023-08-12T00:00:00Z,-0.04488591
2023-08-11T00:00:00Z,-0.08692984
2023-08-10T00:00:00Z,-0.10768695
2023-08-09T00:00:00Z,-0.06500577
2023-08-08T00:00:00Z,-0.00137721
2023-08-07T00:00:00Z,-0.10903404
2023-08-06T00:00:00Z,-0.16642361
2023-08-05T00:00:00Z,-0.08602741
2023-08-04T00:00:00Z,-0.1288384
2023-08-03T00:00:00Z,-0.06665835
2023-08-02T00:00:00Z,-0.07465906
2023-08-01T00:00:00Z,-0.02935435
2023-07-31T00:00:00Z,-0.00540499
2023-07-30T00:00:00Z,0.00102455
2023-07-29T00:00:00Z,0.00957316
2023-07-28T00:00:00Z,0.00685676
2023-07-27T00:00:00Z,-0.02689683
2023-07-26T00:00:00Z,0.0043268
2023-07-25T00:00:00Z,-0.01289819
2023-07-24T00:00:00Z,0.00164516
2023-07-23T00:00:00Z,-0.00711347
2023-07-22T00:00:00Z,0.00345707
2023-07-21T00:00:00Z,0.02093525
2023-07-20T00:00:00Z,0.03063758
2023-07-19T00:00:00Z,0.02510932
2023-07-18T00:00:00Z,0.00937737
2023-07-17T00:00:00Z,0.0168558
2023-07-16T00:00:00Z,0.05176636
2023-07-15T00:00:00Z,0.04004685
2023-07-14T00:00:00Z,0.0610649
2023-07-13T00:00:00Z,0.05595432
2023-07-12T00:00:00Z,0.00595787
2023-07-11T00:00:00Z,0.01453199
2023-07-10T00:00:00Z,0.02735801
2023-07-09T00:00:00Z,0.02543044
2023-07-08T00:00:00Z,0.02331216
2023-07-07T00:00:00Z,0.02432056
2023-07-06T00:00:00Z,0.01321272
2023-07-05T00:00:00Z,-0.01816107
2023-07-04T00:00:00Z,0.01540636
2023-07-03T00:00:00Z,0.01797395
2023-07-02T00:00:00Z,-0.01149687
2023-07-01T00:00:00Z,0.00428302
2023-06-30T00:00:00Z,-0.01732738
2023-06-29T00:00:00Z,-0.00275886
2023-06-28T00:00:00Z,-0.00821214
2023-06-27T00:00:00Z,0.01609517
2023-06-26T00:00:00Z,0.01384301
2023-06-25T00:00:00Z,0.05771
2023-06-24T00:00:00Z,0.06469591
2023-06-23T00:00:00Z,0.06227088
2023-06-22T00:00:00Z,0.00465118
2023-06-21T00:00:00Z,0.00396747
2023-06-20T00:00:00Z,0.04394519
2023-06-19T00:00:00Z,-0.02447442
2023-06-18T00:00:00Z,-0.01332576
2023-06-17T00:00:00Z,-0.03933327
2023-06-16T00:00:00Z,-0.05845511
2023-06-15T00:00:00Z,-0.11133469
2023-06-14T00:00:00Z,-0.02093232
2023-06-13T00:00:00Z,-0.01550074
2023-06-12T00:00:00Z,0.00243195
2023-06-11T00:00:00Z,0.04424207
2023-06-10T00:00:00Z,0.05762114
2023-06-09T00:00:00Z,0.01888374
2023-06-08T00:00:00Z,0.03664343
2023-06-07T00:00:00Z,0.02684198
2023-06-06T00:00:00Z,0.04976115
2023-06-05T00:00:00Z,0.05169425
2023-06-04T00:00:00Z,0.02518881
2023-06-03T00:00:00Z,0.03095767
2023-06-02T00:00:00Z,0.02973286
2023-06-01T00:00:00Z,0.03911562
2023-05-31T00:00:00Z,0.04678367
2023-05-30T00:00:00Z,0.02076232
2023-05-29T00:00:00Z,0.03035722
2023-05-28T00:00:00Z,0.01795831
2023-05-27T00:00:00Z,0.05109057
2023-05-26T00:00:00Z,0.03347572
2023-05-25T00:00:00Z,0.01990648
2023-05-24T00:00:00Z,-0.02890348
2023-05-23T00:00:00Z,0.0132625
2023-05-22T00:00:00Z,0.02033575
2023-05-21T00:00:00Z,0.01820712
2023-05-20T00:00:00Z,0.04125091
2023-05-19T00:00:00Z,0.03723922
2023-05-18T00:00:00Z,-0.00294542
2023-05-17T00:00:00Z,0.0078816
2023-05-16T00:00:00Z,0.01420442
2023-05-15T00:00:00Z,0.03309754
2023-05-14T00:00:00Z,0.04591788
2023-05-13T00:00:00Z,0.05303399
2023-05-12T00:00:00Z,0.05161409
2023-05-11T00:00:00Z,0.06652176
2023-05-10T00:00:00Z,0.09152588
2023-05-09T00:00:00Z,0.06884253
2023-05-08T00:00:00Z,0.09494452
2023-05-07T00:00:00Z,0.15627803
2023-05-06T00:00:00Z,0.18878128
2023-05-05T00:00:00Z,0.10557314
2023-05-04T00:00:00Z,0.06612766
2023-05-03T00:00:00Z,0.04337467
2023-05-02T00:00:00Z,0.05071528
2023-05-01T00:00:00Z,0.03210032
2023-04-30T00:00:00Z,0.04765128
2023-04-29T00:00:00Z,0.0646586
2023-04-28T00:00:00Z,0.09187458
2023-04-27T00:00:00Z,0.03715294
2023-04-26T00:00:00Z,0.03797251
2023-04-25T00:00:00Z,0.0128265
2023-04-24T00:00:00Z,0.01497587
2023-04-23T00:00:00Z,0.00862613
2023-04-22T00:00:00Z,0.01639294
2023-04-21T00:00:00Z,-0.03297529
2023-04-20T00:00:00Z,0.016039
2023-04-19T00:00:00Z,0.04382386
2023-04-18T00:00:00Z,0.04407503
2023-04-17T00:00:00Z,0.06673401
2023-04-16T00:00:00Z,0.07074822
2023-04-15T00:00:00Z,0.0957911
2023-04-14T00:00:00Z,0.08530561
2023-04-13T00:00:00Z,0.10844859
2023-04-12T00:00:00Z,0.08073455
2023-04-11T00:00:00Z,0.08864115
2023-04-10T00:00:00Z,0.07784099
2023-04-09T00:00:00Z,0.06083232
2023-04-08T00:00:00Z,0.07312521
2023-04-07T00:00:00Z,0.09177129
2023-04-06T00:00:00Z,0.07005824
2023-04-05T00:00:00Z,0.01902733
2023-04-04T00:00:00Z,0.05030983
2023-04-03T00:00:00Z,0.04233813
2023-04-02T00:00:00Z,0.05846257
2023-04-01T00:00:00Z,0.06582848
2023-03-31T00:00:00Z,0.0317579
2023-03-30T00:00:00Z,0.02479616
2023-03-29T00:00:00Z,0.03859097
2023-03-28T00:00:00Z,0.04798051
2023-03-27T00:00:00Z,0.0662122
2023-03-26T00:00:00Z,0.08885139
2023-03-25T00:00:00Z,0.09186923
2023-03-24T00:00:00Z,0.12664604
2023-03-23T00:00:00Z,0.2033192
2023-03-22T00:00:00Z,0.27221049
2023-03-21T00:00:00Z,0.36242055
2023-03-20T00:00:00Z,0.38355508
2023-03-19T00:00:00Z,0.29167547
2023-03-18T00:00:00Z,0.27077962
2023-03-17T00:00:00Z,0.2135051
2023-03-16T00:00:00Z,0.21229036
2023-03-15T00:00:00Z,0.37676555
2023-03-14T00:00:00Z,0.37388921
2023-03-13T00:00:00Z,0.44174462
2023-03-12T00:00:00Z,1.0090871
2023-03-11T00:00:00Z,0.80569112
2023-03-10T00:00:00Z,0.39398155
2023-03-09T00:00:00Z,0.02352396
2023-03-08T00:00:00Z,-0.03257248
2023-03-07T00:00:00Z,0.00234256
2023-03-06T00:00:00Z,0.00138331
2023-03-05T00:00:00Z,0.01092275
2023-03-04T00:00:00Z,0.01960032
2023-03-03T00:00:00Z,0.01717787
2023-03-02T00:00:00Z,0.0124439
2023-03-01T00:00:00Z,0.01079184
2023-02-28T00:00:00Z,0.0162046
2023-02-27T00:00:00Z,-0.01093985
2023-02-26T00:00:00Z,0.00840591
2023-02-25T00:00:00Z,0.01140041
2023-02-24T00:00:00Z,0.0068578
2023-02-23T00:00:00Z,0.01303247
2023-02-22T00:00:00Z,0.00922166
2023-02-21T00:00:00Z,0.00928343
2023-02-20T00:00:00Z,0.01115038
2023-02-19T00:00:00Z,0.03934614
2023-02-18T00:00:00Z,0.01737581
2023-02-17T00:00:00Z,0.03105417
2023-02-16T00:00:00Z,-0.00667582
2023-02-15T00:00:00Z,0.02051468
2023-02-14T00:00:00Z,0.02896417
2023-02-13T00:00:00Z,0.06967034
2023-02-12T00:00:00Z,0.02873729
2023-02-11T00:00:00Z,0.00539736
2023-02-10T00:00:00Z,0.01747962
2023-02-09T00:00:00Z,0.01963632
2023-02-08T00:00:00Z,0.00600967
2023-02-07T00:00:00Z,0.01811496
2023-02-06T00:00:00Z,0.00680944
2023-02-05T00:00:00Z,0.01495667
2023-02-04T00:00:00Z,0.00870242
2023-02-03T00:00:00Z,0.00699901
2023-02-02T00:00:00Z,0.02086088
2023-02-01T00:00:00Z,0.01394702
2023-01-31T00:00:00Z,0.01612964
2023-01-30T00:00:00Z,0.04328369
2023-01-29T00:00:00Z,0.01474162
2023-01-28T00:00:00Z,0.02758159
2023-01-27T00:00:00Z,0.04437865
2023-01-26T00:00:00Z,0.00356372
2023-01-25T00:00:00Z,0.0061576
2023-01-24T00:00:00Z,0.01449218
2023-01-23T00:00:00Z,0.01675652
2023-01-22T00:00:00Z,0.03078227
2023-01-21T00:00:00Z,0.02554475
2023-01-20T00:00:00Z,0.01147031
2023-01-19T00:00:00Z,0.05993852
2023-01-18T00:00:00Z,-0.01537906
2023-01-17T00:00:00Z,0.00719193
2023-01-16T00:00:00Z,0.00873233
2023-01-15T00:00:00Z,0.03928802
2023-01-14T00:00:00Z,0.01002151
2023-01-13T00:00:00Z,0.02443551
2023-01-12T00:00:00Z,0.00599577
2023-01-11T00:00:00Z,0.00562885
2023-01-10T00:00:00Z,0.01628379
2023-01-09T00:00:00Z,-0.00162997
2023-01-08T00:00:00Z,-0.0154719
2023-01-07T00:00:00Z,-0.00708233
2023-01-06T00:00:00Z,-0.01527965
2023-01-05T00:00:00Z,-0.03659728
2023-01-04T00:00:00Z,-0.03525147
2023-01-03T00:00:00Z,-0.03424251
2023-01-02T00:00:00Z,-0.03550678
2023-01-01T00:00:00Z,-0.03111318
2022-12-31T00:00:00Z,-0.07284312
2022-12-30T00:00:00Z,-0.04443781
2022-12-29T00:00:00Z,-0.03565101
2022-12-28T00:00:00Z,-0.04623108
2022-12-27T00:00:00Z,-0.04567123
2022-12-26T00:00:00Z,-0.00845184
2022-12-25T00:00:00Z,-0.01835777
2022-12-24T00:00:00Z,0.00593961
2022-12-23T00:00:00Z,-0.00768841
2022-12-22T00:00:00Z,-0.0351932
2022-12-21T00:00:00Z,0.0112335
2022-12-20T00:00:00Z,0.01237011
2022-12-19T00:00:00Z,0.0052315
2022-12-18T00:00:00Z,0.01762435
2022-12-17T00:00:00Z,0.03415488
2022-12-16T00:00:00Z,0.00312648
2022-12-15T00:00:00Z,0.00933377
2022-12-14T00:00:00Z,0.01022291
2022-12-13T00:00:00Z,-0.00855148
2022-12-12T00:00:00Z,0.01063346
2022-12-11T00:00:00Z,0.00093649
2022-12-10T00:00:00Z,0.00356153
2022-12-09T00:00:00Z,0.01185155
2022-12-08T00:00:00Z,0.01108911
2022-12-07T00:00:00Z,0.01995648
2022-12-06T00:00:00Z,0.00052666
2022-12-05T00:00:00Z,-0.00176821
2022-12-04T00:00:00Z,0.01870721
2022-12-03T00:00:00Z,0.01972141
2022-12-02T00:00:00Z,0.01152536
2022-12-01T00:00:00Z,0.01596243
2022-11-30T00:00:00Z,0.02149894
2022-11-29T00:00:00Z,-0.0275505
2022-11-28T00:00:00Z,-0.04076998
2022-11-27T00:00:00Z,-0.05417323
2022-11-26T00:00:00Z,-0.04641959
2022-11-25T00:00:00Z,-0.06802993
2022-11-24T00:00:00Z,-0.06831757
2022-11-23T00:00:00Z,-0.09703001
2022-11-22T00:00:00Z,-0.16780736
2022-11-21T00:00:00Z,-0.13401946
2022-11-20T00:00:00Z,-0.17014502
2022-11-19T00:00:00Z,-0.1057442
2022-11-18T00:00:00Z,-0.11891895
2022-11-17T00:00:00Z,-0.07242748
2022-11-16T00:00:00Z,-0.10514465
2022-11-15T00:00:00Z,-0.13395998
2022-11-14T00:00:00Z,-0.17286964
2022-11-13T00:00:00Z,-0.17428207
2022-11-12T00:00:00Z,-0.17100799
2022-11-11T00:00:00Z,-0.33209707
2022-11-10T00:00:00Z,-0.26850518
2022-11-09T00:00:00Z,-0.19374721
2022-11-08T00:00:00Z,0.01628275
2022-11-07T00:00:00Z,0.01146125
2022-11-06T00:00:00Z,0.01717245
2022-11-05T00:00:00Z,0.00507057
2022-11-04T00:00:00Z,-0.02042696
2022-11-03T00:00:00Z,-0.00465166
2022-11-02T00:00:00Z,-0.00218342
2022-11-01T00:00:00Z,-0.01947898
2022-10-31T00:00:00Z,-0.0039042
2022-10-30T00:00:00Z,0.01551329
2022-10-29T00:00:00Z,0.06660365
2022-10-28T00:00:00Z,0.0294777
2022-10-27T00:00:00Z,0.00916477
2022-10-26T00:00:00Z,0.01834236
2022-10-25T00:00:00Z,0.03092619
2022-10-24T00:00:00Z,0.00356963
2022-10-23T00:00:00Z,0.01042391
2022-10-22T00:00:00Z,0.02473398
2022-10-21T00:00:00Z,0.01085347
2022-10-20T00:00:00Z,0.00294088
2022-10-19T00:00:00Z,0.0010981
2022-10-18T00:00:00Z,0.00682967
2022-10-17T00:00:00Z,0.00276217
2022-10-16T00:00:00Z,0.0075793
2022-10-15T00:00:00Z,0.00445741
2022-10-14T00:00:00Z,0.00557962
2022-10-13T00:00:00Z,0.01816762
2022-10-12T00:00:00Z,0.00203597
2022-10-11T00:00:00Z,-0.00991605
2022-10-10T00:00:00Z,0.00501781
2022-10-09T00:00:00Z,0.0228921
2022-10-08T00:00:00Z,0.00736432
2022-10-07T00:00:00Z,0.0151561
2022-10-06T00:00:00Z,0.02489896
2022-10-05T00:00:00Z,0.01666811
2022-10-04T00:00:00Z,0.03623791
2022-10-03T00:00:00Z,0.02231383
2022-10-02T00:00:00Z,0.01243651
2022-10-01T00:00:00Z,0.02237073
2022-09-30T00:00:00Z,0.01802024
2022-09-29T00:00:00Z,0.02072326
2022-09-28T00:00:00Z,-0.00386343
2022-09-27T00:00:00Z,-0.00817647
2022-09-26T00:00:00Z,0.00093614
2022-09-25T00:00:00Z,0.00653999
2022-09-24T00:00:00Z,0.01427024
2022-09-23T00:00:00Z,-0.02021782
2022-09-22T00:00:00Z,-0.0019586
2022-09-21T00:00:00Z,0.0069334
2022-09-20T00:00:00Z,0.01011921
2022-09-19T00:00:00Z,0.01719812
2022-09-18T00:00:00Z,0.0075195
2022-09-17T00:00:00Z,-0.00124294
2022-09-16T00:00:00Z,-0.01141224
2022-09-15T00:00:00Z,0.00908543
2022-09-14T00:00:00Z,0.0052406
