Datetime,Fund Price (USD)
2023-04-27T00:00:00Z,16.44
2023-04-26T00:00:00Z,15.1
2023-04-25T00:00:00Z,14.96
2023-04-24T00:00:00Z,14.99
2023-04-21T00:00:00Z,15.2
2023-04-20T00:00:00Z,15.82
2023-04-19T00:00:00Z,16.34
2023-04-18T00:00:00Z,17.14
2023-04-17T00:00:00Z,16.81
2023-04-14T00:00:00Z,17.43
2023-04-13T00:00:00Z,17.7
2023-04-12T00:00:00Z,17.07
2023-04-11T00:00:00Z,17.72
2023-04-10T00:00:00Z,17.14
2023-04-06T00:00:00Z,16.21
2023-04-05T00:00:00Z,16.19
2023-04-04T00:00:00Z,15.96
2023-04-03T00:00:00Z,16.05
2023-03-31T00:00:00Z,16.36
2023-03-30T00:00:00Z,15.82
2023-03-29T00:00:00Z,15.84
2023-03-28T00:00:00Z,15.61
2023-03-27T00:00:00Z,15.23
2023-03-24T00:00:00Z,16
2023-03-23T00:00:00Z,16.1
2023-03-22T00:00:00Z,15.08
2023-03-21T00:00:00Z,16
2023-03-20T00:00:00Z,16
2023-03-17T00:00:00Z,15.43
2023-03-16T00:00:00Z,14.05
2023-03-15T00:00:00Z,13.27
2023-03-14T00:00:00Z,13.49
2023-03-13T00:00:00Z,12.65
2023-03-10T00:00:00Z,11.23
2023-03-09T00:00:00Z,11.8
2023-03-08T00:00:00Z,13.24
2023-03-07T00:00:00Z,12.9
2023-03-06T00:00:00Z,11.77
2023-03-03T00:00:00Z,11.25
2023-03-02T00:00:00Z,11.51
2023-03-01T00:00:00Z,11.51
2023-02-28T00:00:00Z,11.54
2023-02-27T00:00:00Z,11.49
2023-02-24T00:00:00Z,11.46
2023-02-23T00:00:00Z,11.89
2023-02-22T00:00:00Z,11.58
2023-02-21T00:00:00Z,11.88
2023-02-17T00:00:00Z,12.2
2023-02-16T00:00:00Z,11.89
2023-02-15T00:00:00Z,12.17
2023-02-14T00:00:00Z,10.85
2023-02-13T00:00:00Z,10.39
2023-02-10T00:00:00Z,10.67
2023-02-09T00:00:00Z,10.63
2023-02-08T00:00:00Z,11.75
2023-02-07T00:00:00Z,12.15
2023-02-06T00:00:00Z,11.93
2023-02-03T00:00:00Z,12.32
2023-02-02T00:00:00Z,12.93
2023-02-01T00:00:00Z,12.65
2023-01-31T00:00:00Z,12.15
2023-01-30T00:00:00Z,11.89
2023-01-27T00:00:00Z,12.36
2023-01-26T00:00:00Z,12.24
2023-01-25T00:00:00Z,12.11
2023-01-24T00:00:00Z,11.97
2023-01-23T00:00:00Z,12.28
2023-01-20T00:00:00Z,12.18
2023-01-19T00:00:00Z,11.46
2023-01-18T00:00:00Z,10.83
2023-01-17T00:00:00Z,11.72
2023-01-13T00:00:00Z,11.32
2023-01-12T00:00:00Z,10.49
2023-01-11T00:00:00Z,9.8
2023-01-10T00:00:00Z,9.88
2023-01-09T00:00:00Z,9.65
2023-01-06T00:00:00Z,8.65
2023-01-05T00:00:00Z,8.45
2023-01-04T00:00:00Z,8.38
2023-01-03T00:00:00Z,8.2
2022-12-30T00:00:00Z,8.29
2022-12-29T00:00:00Z,7.98
2022-12-28T00:00:00Z,7.8
2022-12-27T00:00:00Z,7.86
2022-12-23T00:00:00Z,8.33
2022-12-22T00:00:00Z,8.15
2022-12-21T00:00:00Z,8.05
2022-12-20T00:00:00Z,8.08
2022-12-19T00:00:00Z,8.13
2022-12-16T00:00:00Z,7.93
2022-12-15T00:00:00Z,8.3
2022-12-14T00:00:00Z,8.4
2022-12-13T00:00:00Z,8.29
2022-12-12T00:00:00Z,8.1
2022-12-09T00:00:00Z,8.03
2022-12-08T00:00:00Z,8.19
2022-12-07T00:00:00Z,8.11
2022-12-06T00:00:00Z,8.76
2022-12-05T00:00:00Z,8.82
2022-12-02T00:00:00Z,8.98
2022-12-01T00:00:00Z,8.89
2022-11-30T00:00:00Z,9.05
2022-11-29T00:00:00Z,8.69
2022-11-28T00:00:00Z,8.84
2022-11-25T00:00:00Z,9.03
2022-11-23T00:00:00Z,9.23
2022-11-22T00:00:00Z,8.444
2022-11-21T00:00:00Z,8.28
2022-11-18T00:00:00Z,8.35
2022-11-17T00:00:00Z,8.75
2022-11-16T00:00:00Z,9.2
2022-11-15T00:00:00Z,9.68
2022-11-14T00:00:00Z,8.955
2022-11-11T00:00:00Z,8.87
2022-11-10T00:00:00Z,9.65
2022-11-09T00:00:00Z,8.765
2022-11-08T00:00:00Z,10.564
2022-11-07T00:00:00Z,12.06
2022-11-04T00:00:00Z,12.2535
2022-11-03T00:00:00Z,11.82
2022-11-02T00:00:00Z,11.79
2022-11-01T00:00:00Z,12.03
2022-10-31T00:00:00Z,12
2022-10-28T00:00:00Z,12.06
2022-10-27T00:00:00Z,12.15
2022-10-26T00:00:00Z,12.52
2022-10-25T00:00:00Z,12.22
2022-10-24T00:00:00Z,11.55
2022-10-21T00:00:00Z,11.42
2022-10-20T00:00:00Z,11.27
2022-10-19T00:00:00Z,11.25
2022-10-18T00:00:00Z,11.31
2022-10-17T00:00:00Z,11.46
2022-10-14T00:00:00Z,11.16
2022-10-13T00:00:00Z,11.25
2022-10-12T00:00:00Z,11.21
2022-10-11T00:00:00Z,11.16
2022-10-10T00:00:00Z,11.33
2022-10-07T00:00:00Z,11.35
2022-10-06T00:00:00Z,11.95
2022-10-05T00:00:00Z,11.99
2022-10-04T00:00:00Z,12.1
2022-10-03T00:00:00Z,11.66
2022-09-30T00:00:00Z,11.41
2022-09-29T00:00:00Z,11.33
2022-09-28T00:00:00Z,11.68
2022-09-27T00:00:00Z,11.36
2022-09-26T00:00:00Z,11.39
2022-09-23T00:00:00Z,11.195
2022-09-22T00:00:00Z,11.74
2022-09-21T00:00:00Z,11.66
2022-09-20T00:00:00Z,11.66
2022-09-19T00:00:00Z,12.09
2022-09-16T00:00:00Z,11.98
2022-09-15T00:00:00Z,12.1
2022-09-14T00:00:00Z,12.36
2022-09-13T00:00:00Z,12.65
2022-09-12T00:00:00Z,14.15
2022-09-09T00:00:00Z,13.45
2022-09-08T00:00:00Z,12.11
2022-09-07T00:00:00Z,11.72
2022-09-06T00:00:00Z,11.72
2022-09-02T00:00:00Z,12.38
2022-09-01T00:00:00Z,12.28
2022-08-31T00:00:00Z,12.54
2022-08-30T00:00:00Z,12.59
2022-08-29T00:00:00Z,12.59
2022-08-26T00:00:00Z,12.667
2022-08-25T00:00:00Z,13.4
2022-08-24T00:00:00Z,13.59
2022-08-23T00:00:00Z,13.53
2022-08-22T00:00:00Z,12.94
2022-08-19T00:00:00Z,13.24
2022-08-18T00:00:00Z,14.48
2022-08-17T00:00:00Z,14.37
2022-08-16T00:00:00Z,14.94
2022-08-15T00:00:00Z,15.06
2022-08-12T00:00:00Z,15.22
2022-08-11T00:00:00Z,15.18
2022-08-10T00:00:00Z,14.96
2022-08-09T00:00:00Z,14.35
2022-08-08T00:00:00Z,15.14
2022-08-05T00:00:00Z,14.23
2022-08-04T00:00:00Z,13.99
2022-08-03T00:00:00Z,14.52
2022-08-02T00:00:00Z,14.18
2022-08-01T00:00:00Z,14.21
2022-07-29T00:00:00Z,14.8
2022-07-28T00:00:00Z,14.83
2022-07-27T00:00:00Z,14.23
2022-07-26T00:00:00Z,13
2022-07-25T00:00:00Z,13.76
2022-07-22T00:00:00Z,14.48
2022-07-21T00:00:00Z,15.04
2022-07-20T00:00:00Z,15.58
2022-07-19T00:00:00Z,15.38
2022-07-18T00:00:00Z,14.08
2022-07-15T00:00:00Z,13.7
2022-07-14T00:00:00Z,13.13
2022-07-13T00:00:00Z,12.41
2022-07-12T00:00:00Z,12.21
2022-07-11T00:00:00Z,12.85
2022-07-08T00:00:00Z,13.77
2022-07-07T00:00:00Z,13.75
2022-07-06T00:00:00Z,12.58
2022-07-05T00:00:00Z,12.93
2022-07-01T00:00:00Z,12.25
2022-06-30T00:00:00Z,12.06
2022-06-29T00:00:00Z,13.32
2022-06-28T00:00:00Z,13.25
2022-06-27T00:00:00Z,13.51
2022-06-24T00:00:00Z,13.85
2022-06-23T00:00:00Z,13.69
2022-06-22T00:00:00Z,13.51
2022-06-21T00:00:00Z,13.51
2022-06-17T00:00:00Z,12.47
2022-06-16T00:00:00Z,12.735
2022-06-15T00:00:00Z,14.06
2022-06-14T00:00:00Z,14.36
2022-06-13T00:00:00Z,14.9835
2022-06-10T00:00:00Z,18.68
2022-06-09T00:00:00Z,19.41
2022-06-08T00:00:00Z,19.53
2022-06-07T00:00:00Z,20.22
2022-06-06T00:00:00Z,20.14
2022-06-03T00:00:00Z,19.26
2022-06-02T00:00:00Z,19.95
2022-06-01T00:00:00Z,19.47
2022-05-31T00:00:00Z,20.54
2022-05-27T00:00:00Z,18.96
2022-05-26T00:00:00Z,19.04
2022-05-25T00:00:00Z,19.07
2022-05-24T00:00:00Z,18.62
2022-05-23T00:00:00Z,18.44
2022-05-20T00:00:00Z,18.74
2022-05-19T00:00:00Z,19.53
2022-05-18T00:00:00Z,18.55
2022-05-17T00:00:00Z,19.31
2022-05-16T00:00:00Z,18.75
2022-05-13T00:00:00Z,19.7
2022-05-12T00:00:00Z,18.31
2022-05-11T00:00:00Z,19.09
2022-05-10T00:00:00Z,21.23
2022-05-09T00:00:00Z,20.904
2022-05-06T00:00:00Z,25.02
2022-05-05T00:00:00Z,25.02
2022-05-04T00:00:00Z,27.76
2022-05-03T00:00:00Z,25.7
2022-05-02T00:00:00Z,26.17
2022-04-29T00:00:00Z,26.38
2022-04-28T00:00:00Z,27.83
2022-04-27T00:00:00Z,26.9
2022-04-26T00:00:00Z,26.9
2022-04-25T00:00:00Z,28.62
2022-04-22T00:00:00Z,28.04
2022-04-21T00:00:00Z,30.07
2022-04-20T00:00:00Z,30.07
2022-04-19T00:00:00Z,30.18
2022-04-18T00:00:00Z,29.5
2022-04-14T00:00:00Z,28.5
2022-04-13T00:00:00Z,29.19
2022-04-12T00:00:00Z,27.38
2022-04-11T00:00:00Z,27.78
2022-04-08T00:00:00Z,29.82
2022-04-07T00:00:00Z,30.38
2022-04-06T00:00:00Z,30.21
2022-04-05T00:00:00Z,32.13
2022-04-04T00:00:00Z,32.08
2022-04-01T00:00:00Z,32.05
2022-03-31T00:00:00Z,30.54
2022-03-30T00:00:00Z,32.06
2022-03-29T00:00:00Z,32.87
2022-03-28T00:00:00Z,32.81
2022-03-25T00:00:00Z,30.17
2022-03-24T00:00:00Z,30.51
2022-03-23T00:00:00Z,28.75
2022-03-22T00:00:00Z,28.75
2022-03-21T00:00:00Z,27.69
2022-03-18T00:00:00Z,28.7
2022-03-17T00:00:00Z,27.65
2022-03-16T00:00:00Z,27.5
2022-03-15T00:00:00Z,26.34
2022-03-14T00:00:00Z,25.4
2022-03-11T00:00:00Z,25.51
2022-03-10T00:00:00Z,26.6
2022-03-09T00:00:00Z,28.1
2022-03-08T00:00:00Z,25.5
2022-03-07T00:00:00Z,24.67
2022-03-04T00:00:00Z,26.13
2022-03-03T00:00:00Z,28.11
2022-03-02T00:00:00Z,30.177
2022-03-01T00:00:00Z,30.75
2022-02-28T00:00:00Z,29.39
2022-02-25T00:00:00Z,27.175
2022-02-24T00:00:00Z,26.59
2022-02-23T00:00:00Z,25.93
2022-02-22T00:00:00Z,25.93
2022-02-18T00:00:00Z,27.3
2022-02-17T00:00:00Z,28.34
2022-02-16T00:00:00Z,31.12
2022-02-15T00:00:00Z,31.29
2022-02-14T00:00:00Z,29.45
2022-02-11T00:00:00Z,29.61
2022-02-10T00:00:00Z,31
2022-02-09T00:00:00Z,32.08
2022-02-08T00:00:00Z,31.35
2022-02-07T00:00:00Z,30.57
2022-02-04T00:00:00Z,27.96
2022-02-03T00:00:00Z,24.63
2022-02-02T00:00:00Z,25.55
2022-02-01T00:00:00Z,26.27
2022-01-31T00:00:00Z,26.24
2022-01-28T00:00:00Z,25.735
2022-01-27T00:00:00Z,24.11
2022-01-26T00:00:00Z,25.44
2022-01-25T00:00:00Z,25.43
2022-01-24T00:00:00Z,25.8965
2022-01-21T00:00:00Z,25.59
2022-01-20T00:00:00Z,29.02
2022-01-19T00:00:00Z,28.02
2022-01-18T00:00:00Z,28.57
2022-01-14T00:00:00Z,30.53
2022-01-13T00:00:00Z,30.5
2022-01-12T00:00:00Z,31.95
2022-01-11T00:00:00Z,31.15
2022-01-10T00:00:00Z,30.17
2022-01-07T00:00:00Z,30.735
2022-01-06T00:00:00Z,31.94
2022-01-05T00:00:00Z,32.49
2022-01-04T00:00:00Z,34.66
2022-01-03T00:00:00Z,34.25
2021-12-31T00:00:00Z,34.25
2021-12-30T00:00:00Z,35.39
2021-12-29T00:00:00Z,35.36
2021-12-28T00:00:00Z,36.326
2021-12-27T00:00:00Z,39.29
2021-12-23T00:00:00Z,39.135
2021-12-22T00:00:00Z,37
2021-12-21T00:00:00Z,36.53
2021-12-20T00:00:00Z,34.47
2021-12-17T00:00:00Z,34.42
2021-12-16T00:00:00Z,36.31
2021-12-15T00:00:00Z,37.66
2021-12-14T00:00:00Z,36.7
2021-12-13T00:00:00Z,35.41
2021-12-10T00:00:00Z,37.28
2021-12-09T00:00:00Z,37.1
2021-12-08T00:00:00Z,40.33
2021-12-07T00:00:00Z,40.1
2021-12-06T00:00:00Z,38.4
2021-12-03T00:00:00Z,41.85
2021-12-02T00:00:00Z,45.39
2021-12-01T00:00:00Z,44.87
2021-11-30T00:00:00Z,46.22
2021-11-29T00:00:00Z,47.18
2021-11-26T00:00:00Z,44.33
2021-11-24T00:00:00Z,46.42
2021-11-23T00:00:00Z,46.88
2021-11-22T00:00:00Z,45.15
2021-11-19T00:00:00Z,47.14
2021-11-18T00:00:00Z,46.48
2021-11-17T00:00:00Z,48.38
2021-11-16T00:00:00Z,47.07
2021-11-15T00:00:00Z,51.18
2021-11-12T00:00:00Z,51.47
2021-11-11T00:00:00Z,52.19
2021-11-10T00:00:00Z,53.49
2021-11-09T00:00:00Z,53.49
2021-11-08T00:00:00Z,52.3
2021-11-05T00:00:00Z,48.57
2021-11-04T00:00:00Z,48.87
2021-11-03T00:00:00Z,50.46
2021-11-02T00:00:00Z,50.46
2021-11-01T00:00:00Z,49.24
2021-10-29T00:00:00Z,49.69
2021-10-28T00:00:00Z,48.685
2021-10-27T00:00:00Z,46.7
2021-10-26T00:00:00Z,49.43
2021-10-25T00:00:00Z,50.89
2021-10-22T00:00:00Z,48.75
2021-10-21T00:00:00Z,48.97
2021-10-20T00:00:00Z,51.75
2021-10-19T00:00:00Z,48.82
2021-10-18T00:00:00Z,45.65
2021-10-15T00:00:00Z,47.41
2021-10-14T00:00:00Z,44.9101
2021-10-13T00:00:00Z,44.65
2021-10-12T00:00:00Z,42.45
2021-10-11T00:00:00Z,44.315
2021-10-08T00:00:00Z,42.34
2021-10-07T00:00:00Z,41.55
2021-10-06T00:00:00Z,42.78
2021-10-05T00:00:00Z,40.44
2021-10-04T00:00:00Z,39.13
2021-10-01T00:00:00Z,37.19
2021-09-30T00:00:00Z,33.85
2021-09-29T00:00:00Z,32.12
2021-09-28T00:00:00Z,32.73
2021-09-27T00:00:00Z,34.18
2021-09-24T00:00:00Z,34.23
2021-09-23T00:00:00Z,35.89
2021-09-22T00:00:00Z,34.88
2021-09-21T00:00:00Z,33.18
2021-09-20T00:00:00Z,34.555
2021-09-17T00:00:00Z,37.7
2021-09-16T00:00:00Z,38
2021-09-15T00:00:00Z,38.805
2021-09-14T00:00:00Z,36.81
2021-09-13T00:00:00Z,35.73
2021-09-10T00:00:00Z,36.8
2021-09-09T00:00:00Z,37.45
2021-09-08T00:00:00Z,37.52
2021-09-07T00:00:00Z,37.81
2021-09-03T00:00:00Z,40.73
2021-09-02T00:00:00Z,39.07
2021-09-01T00:00:00Z,38.24
2021-08-31T00:00:00Z,37.77
2021-08-30T00:00:00Z,38.9
2021-08-27T00:00:00Z,39.15
2021-08-26T00:00:00Z,37.82
2021-08-25T00:00:00Z,39.12
2021-08-24T00:00:00Z,39.09
2021-08-23T00:00:00Z,39.86
2021-08-20T00:00:00Z,39.58
2021-08-19T00:00:00Z,37.49
2021-08-18T00:00:00Z,35.33
2021-08-17T00:00:00Z,36.61
2021-08-16T00:00:00Z,38.37
2021-08-13T00:00:00Z,38.37
2021-08-12T00:00:00Z,36.87
2021-08-11T00:00:00Z,38.87
2021-08-10T00:00:00Z,37.8
2021-08-09T00:00:00Z,38.55
2021-08-06T00:00:00Z,36.01
2021-08-05T00:00:00Z,33.72
2021-08-04T00:00:00Z,33.14
2021-08-03T00:00:00Z,31.87
2021-08-02T00:00:00Z,33.55
2021-07-30T00:00:00Z,34.15
2021-07-29T00:00:00Z,34.15
2021-07-28T00:00:00Z,35.18
2021-07-27T00:00:00Z,33
2021-07-26T00:00:00Z,33.79
2021-07-23T00:00:00Z,27.19
2021-07-22T00:00:00Z,27.05
2021-07-21T00:00:00Z,26.03
2021-07-20T00:00:00Z,24.02
2021-07-19T00:00:00Z,25.25
2021-07-16T00:00:00Z,26.2
2021-07-15T00:00:00Z,25.52
2021-07-14T00:00:00Z,26.88
2021-07-13T00:00:00Z,26.4
2021-07-12T00:00:00Z,26.9
2021-07-09T00:00:00Z,27.65
2021-07-08T00:00:00Z,27.4
2021-07-07T00:00:00Z,28.75
2021-07-06T00:00:00Z,28.72
2021-07-02T00:00:00Z,28.58
2021-07-01T00:00:00Z,28.47
2021-06-30T00:00:00Z,29.81
2021-06-29T00:00:00Z,31.13
2021-06-28T00:00:00Z,29.25
2021-06-25T00:00:00Z,27.68
2021-06-24T00:00:00Z,29.61
2021-06-23T00:00:00Z,27.79
2021-06-22T00:00:00Z,28.01
2021-06-21T00:00:00Z,27.7
2021-06-18T00:00:00Z,29.8
2021-06-17T00:00:00Z,32.05
2021-06-16T00:00:00Z,32.05
2021-06-15T00:00:00Z,33.2335
2021-06-14T00:00:00Z,33.08
2021-06-11T00:00:00Z,30.78
2021-06-10T00:00:00Z,30.4
2021-06-09T00:00:00Z,30.1
2021-06-08T00:00:00Z,27.45
2021-06-07T00:00:00Z,29.5665
2021-06-04T00:00:00Z,30.9
2021-06-03T00:00:00Z,32.25
2021-06-02T00:00:00Z,31.1
2021-06-01T00:00:00Z,29.54
2021-05-28T00:00:00Z,30.22
2021-05-27T00:00:00Z,32.46
2021-05-26T00:00:00Z,32.05
2021-05-25T00:00:00Z,31.51
2021-05-24T00:00:00Z,33.115
2021-05-21T00:00:00Z,33.0499
2021-05-20T00:00:00Z,33.0499
2021-05-19T00:00:00Z,32.6
2021-05-18T00:00:00Z,34.38
2021-05-17T00:00:00Z,35.5
2021-05-14T00:00:00Z,39.43
2021-05-13T00:00:00Z,37.182
2021-05-12T00:00:00Z,44.876
2021-05-11T00:00:00Z,44.876
2021-05-10T00:00:00Z,44.22
2021-05-07T00:00:00Z,46.88
2021-05-06T00:00:00Z,45.205
2021-05-05T00:00:00Z,46.06
2021-05-04T00:00:00Z,44.35
2021-05-03T00:00:00Z,47.23
2021-04-30T00:00:00Z,46.85
2021-04-29T00:00:00Z,43
2021-04-28T00:00:00Z,46.2
2021-04-27T00:00:00Z,46.575
2021-04-26T00:00:00Z,45.91
2021-04-23T00:00:00Z,42.385
2021-04-22T00:00:00Z,41.32
2021-04-21T00:00:00Z,45.35
2021-04-20T00:00:00Z,47.01
2021-04-19T00:00:00Z,47.9499
2021-04-16T00:00:00Z,51.37
2021-04-15T00:00:00Z,52.6
2021-04-14T00:00:00Z,51.5
2021-04-13T00:00:00Z,54.93
2021-04-12T00:00:00Z,51.78
2021-04-09T00:00:00Z,49.65
2021-04-08T00:00:00Z,49.05
2021-04-07T00:00:00Z,47.57
2021-04-06T00:00:00Z,50.62
2021-04-05T00:00:00Z,52.95
2021-04-01T00:00:00Z,50.865
2021-03-31T00:00:00Z,50.04
2021-03-30T00:00:00Z,50.82
2021-03-29T00:00:00Z,49.45
2021-03-26T00:00:00Z,46.43
2021-03-25T00:00:00Z,44.5
2021-03-24T00:00:00Z,45
2021-03-23T00:00:00Z,46.75
2021-03-22T00:00:00Z,49.5
2021-03-19T00:00:00Z,52.955
2021-03-18T00:00:00Z,50.81
2021-03-17T00:00:00Z,51.99
2021-03-16T00:00:00Z,49.86
2021-03-15T00:00:00Z,51.38
2021-03-12T00:00:00Z,50
2021-03-11T00:00:00Z,52.3
2021-03-10T00:00:00Z,50.42
2021-03-09T00:00:00Z,49.12
2021-03-08T00:00:00Z,45.4
2021-03-05T00:00:00Z,43.8
2021-03-04T00:00:00Z,41.4
2021-03-03T00:00:00Z,46.16
2021-03-02T00:00:00Z,44.12
2021-03-01T00:00:00Z,45.82
2021-02-26T00:00:00Z,43.2
2021-02-25T00:00:00Z,48.4
2021-02-24T00:00:00Z,48.4
2021-02-23T00:00:00Z,45.84
2021-02-22T00:00:00Z,53.5
2021-02-19T00:00:00Z,56.7
2021-02-18T00:00:00Z,54.07
2021-02-17T00:00:00Z,54.07
2021-02-16T00:00:00Z,50.3065
2021-02-12T00:00:00Z,48.91
2021-02-11T00:00:00Z,48
2021-02-10T00:00:00Z,44.95
2021-02-09T00:00:00Z,47.9
2021-02-08T00:00:00Z,45.69
2021-02-05T00:00:00Z,37.88
2021-02-04T00:00:00Z,37.96
2021-02-03T00:00:00Z,38.06
2021-02-02T00:00:00Z,36.8
2021-02-01T00:00:00Z,33.95
2021-01-29T00:00:00Z,34.69
2021-01-28T00:00:00Z,33.645
2021-01-27T00:00:00Z,31.361
2021-01-26T00:00:00Z,31.487
2021-01-25T00:00:00Z,33.05
2021-01-22T00:00:00Z,34.45
2021-01-21T00:00:00Z,31.935
2021-01-20T00:00:00Z,35.35
2021-01-19T00:00:00Z,38.055
2021-01-15T00:00:00Z,39.34
2021-01-14T00:00:00Z,43.53
2021-01-13T00:00:00Z,38.92
2021-01-12T00:00:00Z,38.92
2021-01-11T00:00:00Z,37.4
2021-01-08T00:00:00Z,44.42
2021-01-07T00:00:00Z,44.97
2021-01-06T00:00:00Z,43.93
2021-01-05T00:00:00Z,39.41
2021-01-04T00:00:00Z,35.08
2020-12-31T00:00:00Z,32
2020-12-30T00:00:00Z,32.9
2020-12-29T00:00:00Z,30.08
2020-12-28T00:00:00Z,30.45
2020-12-24T00:00:00Z,27.35
2020-12-23T00:00:00Z,28.88
2020-12-22T00:00:00Z,30.39
2020-12-21T00:00:00Z,30.83
2020-12-18T00:00:00Z,29.48
2020-12-17T00:00:00Z,28.25
2020-12-16T00:00:00Z,25.81
2020-12-15T00:00:00Z,23.255
2020-12-14T00:00:00Z,22.27
2020-12-11T00:00:00Z,20.61
2020-12-10T00:00:00Z,21.47
2020-12-09T00:00:00Z,20.07
2020-12-08T00:00:00Z,20.96
2020-12-07T00:00:00Z,22.46
2020-12-04T00:00:00Z,23.22
2020-12-03T00:00:00Z,24
2020-12-02T00:00:00Z,23.39
2020-12-01T00:00:00Z,23.74
2020-11-30T00:00:00Z,23.1935
2020-11-27T00:00:00Z,18.835
2020-11-25T00:00:00Z,20.865
2020-11-24T00:00:00Z,22.36
2020-11-23T00:00:00Z,22.13
2020-11-20T00:00:00Z,21.24
2020-11-19T00:00:00Z,20.1
2020-11-18T00:00:00Z,19.64
2020-11-17T00:00:00Z,20.16
2020-11-16T00:00:00Z,18.86
2020-11-13T00:00:00Z,17.96
2020-11-12T00:00:00Z,18.24
2020-11-11T00:00:00Z,17.525
2020-11-10T00:00:00Z,16.51
2020-11-09T00:00:00Z,17.09
2020-11-06T00:00:00Z,17.54
2020-11-05T00:00:00Z,17.27
2020-11-04T00:00:00Z,15.87
2020-11-03T00:00:00Z,15.42
2020-11-02T00:00:00Z,15.51
2020-10-30T00:00:00Z,15.38
2020-10-29T00:00:00Z,15.26
2020-10-28T00:00:00Z,14.91
2020-10-27T00:00:00Z,15.67
2020-10-26T00:00:00Z,14.38
2020-10-23T00:00:00Z,14.38
2020-10-22T00:00:00Z,14.625
2020-10-21T00:00:00Z,14.295
2020-10-20T00:00:00Z,13.305
2020-10-19T00:00:00Z,12.83
2020-10-16T00:00:00Z,12.43
2020-10-15T00:00:00Z,12.45
2020-10-14T00:00:00Z,12.2
2020-10-13T00:00:00Z,12.38
2020-10-12T00:00:00Z,12.665
2020-10-09T00:00:00Z,11.77
2020-10-08T00:00:00Z,11.86
2020-10-07T00:00:00Z,10.97
2020-10-06T00:00:00Z,10.845
2020-10-05T00:00:00Z,11.28
2020-10-02T00:00:00Z,10.86
2020-10-01T00:00:00Z,10.87
2020-09-30T00:00:00Z,10.97
2020-09-29T00:00:00Z,11.03
2020-09-28T00:00:00Z,11.16
2020-09-25T00:00:00Z,11.23
2020-09-24T00:00:00Z,11.17
2020-09-23T00:00:00Z,10.61
2020-09-22T00:00:00Z,11.27
2020-09-21T00:00:00Z,11.14
2020-09-18T00:00:00Z,11.74
2020-09-17T00:00:00Z,11.93
2020-09-16T00:00:00Z,12.06
2020-09-15T00:00:00Z,11.95
2020-09-14T00:00:00Z,11.86
2020-09-11T00:00:00Z,11.22
2020-09-10T00:00:00Z,11.37
2020-09-09T00:00:00Z,11.5575
2020-09-08T00:00:00Z,11.1101
2020-09-04T00:00:00Z,12.01
2020-09-03T00:00:00Z,12.02
2020-09-02T00:00:00Z,13.195
2020-09-01T00:00:00Z,13.85
2020-08-31T00:00:00Z,13.53
2020-08-28T00:00:00Z,13.2
2020-08-27T00:00:00Z,12.89
2020-08-26T00:00:00Z,13.39
2020-08-25T00:00:00Z,13
2020-08-24T00:00:00Z,13.72
2020-08-21T00:00:00Z,13.58
2020-08-20T00:00:00Z,14.16
2020-08-19T00:00:00Z,13.71
2020-08-18T00:00:00Z,14.39
2020-08-17T00:00:00Z,14.75
2020-08-14T00:00:00Z,13.4
2020-08-13T00:00:00Z,13.11
2020-08-12T00:00:00Z,13.1065
2020-08-11T00:00:00Z,12.55
2020-08-10T00:00:00Z,13.69
2020-08-07T00:00:00Z,13.06
2020-08-06T00:00:00Z,14.44
2020-08-05T00:00:00Z,13.84
2020-08-04T00:00:00Z,13.2
2020-08-03T00:00:00Z,13.34
2020-07-31T00:00:00Z,12.815
2020-07-30T00:00:00Z,12.225
2020-07-29T00:00:00Z,12.35
2020-07-28T00:00:00Z,12.53
2020-07-27T00:00:00Z,12.15
2020-07-24T00:00:00Z,10.38
2020-07-23T00:00:00Z,10.49
2020-07-22T00:00:00Z,10.08
2020-07-21T00:00:00Z,9.87
2020-07-20T00:00:00Z,9.42
2020-07-17T00:00:00Z,9.54
2020-07-16T00:00:00Z,9.31
2020-07-15T00:00:00Z,9.47
2020-07-14T00:00:00Z,9.735
2020-07-13T00:00:00Z,9.6
2020-07-10T00:00:00Z,9.75
2020-07-09T00:00:00Z,9.87
2020-07-08T00:00:00Z,10.33
2020-07-07T00:00:00Z,9.754
2020-07-06T00:00:00Z,9.94
2020-07-02T00:00:00Z,9.37
2020-07-01T00:00:00Z,9.76
2020-06-30T00:00:00Z,9.605
2020-06-29T00:00:00Z,9.49
2020-06-26T00:00:00Z,9.7
2020-06-25T00:00:00Z,10.14
2020-06-24T00:00:00Z,10.2
2020-06-23T00:00:00Z,10.945
2020-06-22T00:00:00Z,10.565
2020-06-19T00:00:00Z,10.31
2020-06-18T00:00:00Z,10.58
2020-06-17T00:00:00Z,10.7
2020-06-16T00:00:00Z,10.905
2020-06-15T00:00:00Z,10.89
2020-06-12T00:00:00Z,10.88
2020-06-11T00:00:00Z,10.8
2020-06-10T00:00:00Z,12.295
2020-06-09T00:00:00Z,11.53
2020-06-08T00:00:00Z,11.58
2020-06-05T00:00:00Z,11.255
2020-06-04T00:00:00Z,11.73
2020-06-03T00:00:00Z,11.34
2020-06-02T00:00:00Z,11.415
2020-06-01T00:00:00Z,11.28
2020-05-29T00:00:00Z,10.89
2020-05-28T00:00:00Z,10.88
2020-05-27T00:00:00Z,10.54
2020-05-26T00:00:00Z,10.18
