Datetime,Fund Volume
2020-07-27T00:00:00Z,20696985
2020-07-24T00:00:00Z,4728561
2020-07-23T00:00:00Z,8040059
2020-07-22T00:00:00Z,4401165
2020-07-21T00:00:00Z,4923845
2020-07-20T00:00:00Z,2777316
2020-07-17T00:00:00Z,2645340
2020-07-16T00:00:00Z,2413440
2020-07-15T00:00:00Z,2007260
2020-07-14T00:00:00Z,1726350
2020-07-13T00:00:00Z,2997580
2020-07-10T00:00:00Z,1935120
2020-07-09T00:00:00Z,3100530
2020-07-08T00:00:00Z,4011960
2020-07-07T00:00:00Z,2547120
2020-07-06T00:00:00Z,3302160
2020-07-03T00:00:00Z,8430
2020-07-02T00:00:00Z,4595970
2020-07-01T00:00:00Z,3510380
2020-06-30T00:00:00Z,3633190
2020-06-29T00:00:00Z,4740794
2020-06-26T00:00:00Z,7009694
2020-06-25T00:00:00Z,3532549
2020-06-24T00:00:00Z,5685696
2020-06-23T00:00:00Z,4295497
2020-06-22T00:00:00Z,5268611
2020-06-19T00:00:00Z,2949433
2020-06-18T00:00:00Z,2423295
2020-06-17T00:00:00Z,2074100
2020-06-16T00:00:00Z,2590006
2020-06-15T00:00:00Z,3916107
2020-06-12T00:00:00Z,4188688
2020-06-11T00:00:00Z,11061121
2020-06-10T00:00:00Z,9237034
2020-06-09T00:00:00Z,2742241
2020-06-08T00:00:00Z,3926042
2020-06-05T00:00:00Z,3857979
2020-06-04T00:00:00Z,3912991
2020-06-03T00:00:00Z,3336371
2020-06-02T00:00:00Z,11056617
2020-06-01T00:00:00Z,3167697
2020-05-29T00:00:00Z,2068124
2020-05-28T00:00:00Z,3222768
2020-05-27T00:00:00Z,3326936
2020-05-26T00:00:00Z,4648980
2020-05-22T00:00:00Z,3227675
2020-05-21T00:00:00Z,7531217
2020-05-20T00:00:00Z,4881117
2020-05-19T00:00:00Z,2748779
2020-05-18T00:00:00Z,4671794
2020-05-15T00:00:00Z,5911467
2020-05-14T00:00:00Z,6486585
2020-05-13T00:00:00Z,7497585
2020-05-12T00:00:00Z,8984032
2020-05-11T00:00:00Z,13307486
2020-05-08T00:00:00Z,12475397
2020-05-07T00:00:00Z,13682029
2020-05-06T00:00:00Z,5799211
2020-05-05T00:00:00Z,4301836
2020-05-04T00:00:00Z,4594663
2020-05-01T00:00:00Z,4831764
2020-04-30T00:00:00Z,8234582
2020-04-29T00:00:00Z,9906960
2020-04-28T00:00:00Z,4546122
2020-04-27T00:00:00Z,3791927
2020-04-24T00:00:00Z,4186064
2020-04-23T00:00:00Z,7440468
2020-04-22T00:00:00Z,3524079
2020-04-21T00:00:00Z,3266412
2020-04-20T00:00:00Z,3809637
2020-04-17T00:00:00Z,2823524
2020-04-16T00:00:00Z,3216798
2020-04-15T00:00:00Z,2683162
2020-04-14T00:00:00Z,2931262
2020-04-13T00:00:00Z,4296846
2020-04-09T00:00:00Z,3274411
2020-04-08T00:00:00Z,2370540
2020-04-07T00:00:00Z,3469881
2020-04-06T00:00:00Z,4910448
2020-04-03T00:00:00Z,3059773
2020-04-02T00:00:00Z,7980626
2020-04-01T00:00:00Z,4274846
2020-03-31T00:00:00Z,2675503
2020-03-30T00:00:00Z,3654427
2020-03-27T00:00:00Z,3841166
2020-03-26T00:00:00Z,4711538
2020-03-25T00:00:00Z,4165800
2020-03-24T00:00:00Z,4561482
2020-03-23T00:00:00Z,4204967
2020-03-20T00:00:00Z,6952056
2020-03-19T00:00:00Z,8487054
2020-03-18T00:00:00Z,5589735
2020-03-17T00:00:00Z,5408652
2020-03-16T00:00:00Z,7240460
2020-03-13T00:00:00Z,10933569
2020-03-12T00:00:00Z,11750462
2020-03-11T00:00:00Z,5530764
2020-03-10T00:00:00Z,4923890
2020-03-09T00:00:00Z,9051912
2020-03-06T00:00:00Z,4238410
2020-03-05T00:00:00Z,6350441
2020-03-04T00:00:00Z,2981066
2020-03-03T00:00:00Z,4127408
2020-03-02T00:00:00Z,4341241
2020-02-28T00:00:00Z,4698525
2020-02-27T00:00:00Z,6697607
2020-02-26T00:00:00Z,8500303
2020-02-25T00:00:00Z,7397543
2020-02-24T00:00:00Z,7666972
2020-02-21T00:00:00Z,3671100
2020-02-20T00:00:00Z,5849251
2020-02-19T00:00:00Z,4840875
2020-02-18T00:00:00Z,6380284
2020-02-14T00:00:00Z,4327120
2020-02-13T00:00:00Z,5597548
2020-02-12T00:00:00Z,6291163
2020-02-11T00:00:00Z,7269021
2020-02-10T00:00:00Z,4763755
2020-02-07T00:00:00Z,3450261
2020-02-06T00:00:00Z,5313688
2020-02-05T00:00:00Z,6963768
2020-02-04T00:00:00Z,3227749
2020-02-03T00:00:00Z,3272509
2020-01-31T00:00:00Z,4674516
2020-01-30T00:00:00Z,7483146
2020-01-29T00:00:00Z,6848129
2020-01-28T00:00:00Z,3634483
2020-01-27T00:00:00Z,3124689
2020-01-24T00:00:00Z,2374798
2020-01-23T00:00:00Z,4281016
2020-01-22T00:00:00Z,2299248
2020-01-21T00:00:00Z,3997369
2020-01-17T00:00:00Z,3911640
2020-01-16T00:00:00Z,3078367
2020-01-15T00:00:00Z,3709078
2020-01-14T00:00:00Z,6932986
2020-01-13T00:00:00Z,2680591
2020-01-10T00:00:00Z,4485516
2020-01-09T00:00:00Z,3057689
2020-01-08T00:00:00Z,7626652
2020-01-07T00:00:00Z,7787364
2020-01-06T00:00:00Z,3450542
2020-01-03T00:00:00Z,3858799
2020-01-02T00:00:00Z,3377558
2019-12-31T00:00:00Z,3093799
2019-12-30T00:00:00Z,2553392
2019-12-27T00:00:00Z,2608521
2019-12-26T00:00:00Z,2744385
2019-12-24T00:00:00Z,1851893
2019-12-23T00:00:00Z,3647182
2019-12-20T00:00:00Z,2184700
2019-12-19T00:00:00Z,1914767
2019-12-18T00:00:00Z,3475068
2019-12-17T00:00:00Z,3276721
2019-12-16T00:00:00Z,2971600
2019-12-13T00:00:00Z,1360951
2019-12-12T00:00:00Z,941517
2019-12-11T00:00:00Z,860532
2019-12-10T00:00:00Z,1559399
2019-12-09T00:00:00Z,1595000
2019-12-06T00:00:00Z,1485535
2019-12-05T00:00:00Z,1592241
2019-12-04T00:00:00Z,2318838
2019-12-03T00:00:00Z,1332603
2019-12-02T00:00:00Z,2401917
2019-11-29T00:00:00Z,2272626
2019-11-27T00:00:00Z,3452184
2019-11-26T00:00:00Z,1446056
2019-11-25T00:00:00Z,3050009
2019-11-22T00:00:00Z,4922599
2019-11-21T00:00:00Z,4490232
2019-11-20T00:00:00Z,2041238
2019-11-19T00:00:00Z,2954328
2019-11-18T00:00:00Z,2947645
2019-11-15T00:00:00Z,1611368
2019-11-14T00:00:00Z,1227783
2019-11-13T00:00:00Z,1101257
2019-11-12T00:00:00Z,1451855
2019-11-11T00:00:00Z,1426679
2019-11-08T00:00:00Z,3046579
2019-11-07T00:00:00Z,2028245
2019-11-06T00:00:00Z,1690500
2019-11-05T00:00:00Z,2168698
2019-11-04T00:00:00Z,3561898
2019-11-01T00:00:00Z,1518702
2019-10-31T00:00:00Z,1917557
2019-10-30T00:00:00Z,2150069
2019-10-29T00:00:00Z,2765303
2019-10-28T00:00:00Z,4960818
2019-10-25T00:00:00Z,8299362
2019-10-24T00:00:00Z,1736894
2019-10-23T00:00:00Z,3165714
2019-10-22T00:00:00Z,977596
2019-10-21T00:00:00Z,1850517
2019-10-18T00:00:00Z,2000363
2019-10-17T00:00:00Z,2073276
2019-10-16T00:00:00Z,4329526
2019-10-15T00:00:00Z,2668371
2019-10-14T00:00:00Z,1199909
2019-10-11T00:00:00Z,2132279
2019-10-10T00:00:00Z,1512948
2019-10-09T00:00:00Z,3818853
2019-10-08T00:00:00Z,1362235
2019-10-07T00:00:00Z,2245725
2019-10-04T00:00:00Z,1313164
2019-10-03T00:00:00Z,1960100
2019-10-02T00:00:00Z,2009621
2019-10-01T00:00:00Z,3860126
2019-09-30T00:00:00Z,4890781
2019-09-27T00:00:00Z,3585886
2019-09-26T00:00:00Z,6770203
2019-09-25T00:00:00Z,5203161
2019-09-24T00:00:00Z,9384958
2019-09-23T00:00:00Z,2475343
2019-09-20T00:00:00Z,1496529
2019-09-19T00:00:00Z,1794184
2019-09-18T00:00:00Z,1225119
2019-09-17T00:00:00Z,2253942
2019-09-16T00:00:00Z,1375724
2019-09-13T00:00:00Z,1485608
2019-09-12T00:00:00Z,2103514
2019-09-11T00:00:00Z,1684828
2019-09-10T00:00:00Z,2133843
2019-09-09T00:00:00Z,2360654
2019-09-06T00:00:00Z,2865342
2019-09-05T00:00:00Z,1481421
2019-09-04T00:00:00Z,2540591
2019-09-03T00:00:00Z,4592787
2019-08-30T00:00:00Z,1357644
2019-08-29T00:00:00Z,3569472
2019-08-28T00:00:00Z,5716826
2019-08-27T00:00:00Z,1875819
2019-08-26T00:00:00Z,1734976
2019-08-23T00:00:00Z,2188934
2019-08-22T00:00:00Z,1667602
2019-08-21T00:00:00Z,3894004
2019-08-20T00:00:00Z,1519522
2019-08-19T00:00:00Z,4559696
2019-08-16T00:00:00Z,3253466
2019-08-15T00:00:00Z,3495377
2019-08-14T00:00:00Z,7490092
2019-08-13T00:00:00Z,5158724
2019-08-12T00:00:00Z,1990869
2019-08-09T00:00:00Z,2142664
2019-08-08T00:00:00Z,3023997
2019-08-07T00:00:00Z,4709857
2019-08-06T00:00:00Z,4507728
2019-08-05T00:00:00Z,10188793
2019-08-02T00:00:00Z,6327041
2019-08-01T00:00:00Z,3855499
2019-07-31T00:00:00Z,6274392
2019-07-30T00:00:00Z,3821742
2019-07-29T00:00:00Z,3132322
2019-07-26T00:00:00Z,2771969
2019-07-25T00:00:00Z,2795933
2019-07-24T00:00:00Z,5743286
2019-07-23T00:00:00Z,4654966
2019-07-22T00:00:00Z,4296650
2019-07-19T00:00:00Z,3326612
2019-07-18T00:00:00Z,7781268
2019-07-17T00:00:00Z,7248504
2019-07-16T00:00:00Z,13467015
2019-07-15T00:00:00Z,10239210
2019-07-12T00:00:00Z,3905566
2019-07-11T00:00:00Z,6257209
2019-07-10T00:00:00Z,11225300
2019-07-09T00:00:00Z,7491179
2019-07-08T00:00:00Z,5874458
2019-07-05T00:00:00Z,3711556
2019-07-03T00:00:00Z,6680682
2019-07-02T00:00:00Z,9980448
2019-07-01T00:00:00Z,12583913
2019-06-28T00:00:00Z,9134145
2019-06-27T00:00:00Z,20363154
2019-06-26T00:00:00Z,16993552
2019-06-25T00:00:00Z,10066514
2019-06-24T00:00:00Z,11608336
2019-06-21T00:00:00Z,8635401
2019-06-20T00:00:00Z,5750221
2019-06-19T00:00:00Z,3375282
2019-06-18T00:00:00Z,5309525
2019-06-17T00:00:00Z,7286212
2019-06-14T00:00:00Z,3646890
2019-06-13T00:00:00Z,2761519
2019-06-12T00:00:00Z,4504573
2019-06-11T00:00:00Z,2637090
2019-06-10T00:00:00Z,3064762
2019-06-07T00:00:00Z,6225617
2019-06-06T00:00:00Z,3853108
2019-06-05T00:00:00Z,4474476
2019-06-04T00:00:00Z,8929316
2019-06-03T00:00:00Z,5840229
2019-05-31T00:00:00Z,5095864
2019-05-30T00:00:00Z,8721398
2019-05-29T00:00:00Z,4915311
2019-05-28T00:00:00Z,6350100
2019-05-24T00:00:00Z,5955619
2019-05-23T00:00:00Z,3149799
2019-05-22T00:00:00Z,2509099
2019-05-21T00:00:00Z,3218243
2019-05-20T00:00:00Z,4876563
2019-05-17T00:00:00Z,7544646
2019-05-16T00:00:00Z,5588015
2019-05-15T00:00:00Z,8803876
2019-05-14T00:00:00Z,14497929
2019-05-13T00:00:00Z,14290923
2019-05-10T00:00:00Z,6937326
2019-05-09T00:00:00Z,4997935
2019-05-08T00:00:00Z,2924494
2019-05-07T00:00:00Z,5468593
2019-05-06T00:00:00Z,3350629
2019-05-03T00:00:00Z,6058170
2019-05-02T00:00:00Z,2728799
2019-05-01T00:00:00Z,2152133
2019-04-30T00:00:00Z,2461578
2019-04-29T00:00:00Z,2537342
2019-04-26T00:00:00Z,4666770
2019-04-25T00:00:00Z,3404028
2019-04-24T00:00:00Z,5180327
2019-04-23T00:00:00Z,5335155
2019-04-22T00:00:00Z,4231614
2019-04-18T00:00:00Z,2315407
2019-04-17T00:00:00Z,2257588
2019-04-16T00:00:00Z,4027700
2019-04-15T00:00:00Z,4127698
2019-04-12T00:00:00Z,3285027
2019-04-11T00:00:00Z,5589855
2019-04-10T00:00:00Z,6818954
2019-04-09T00:00:00Z,3215030
2019-04-08T00:00:00Z,7401626
2019-04-05T00:00:00Z,4754696
2019-04-04T00:00:00Z,5258418
2019-04-03T00:00:00Z,10002384
2019-04-02T00:00:00Z,6062036
2019-04-01T00:00:00Z,2733632
2019-03-29T00:00:00Z,2937412
2019-03-28T00:00:00Z,2104375
2019-03-27T00:00:00Z,2314945
2019-03-26T00:00:00Z,1411270
2019-03-25T00:00:00Z,2479709
2019-03-22T00:00:00Z,1210021
2019-03-21T00:00:00Z,1974385
2019-03-20T00:00:00Z,3458407
2019-03-19T00:00:00Z,2988998
2019-03-18T00:00:00Z,2037188
2019-03-15T00:00:00Z,1404853
2019-03-14T00:00:00Z,2032321
2019-03-13T00:00:00Z,1944879
2019-03-12T00:00:00Z,740219
2019-03-11T00:00:00Z,1479280
2019-03-08T00:00:00Z,1696623
2019-03-07T00:00:00Z,1945770
2019-03-06T00:00:00Z,804654
2019-03-05T00:00:00Z,1564902
2019-03-04T00:00:00Z,1698486
2019-03-01T00:00:00Z,948485
2019-02-28T00:00:00Z,1192620
2019-02-27T00:00:00Z,1537035
2019-02-26T00:00:00Z,2000312
2019-02-25T00:00:00Z,2891212
2019-02-22T00:00:00Z,2684789
2019-02-21T00:00:00Z,1932361
2019-02-20T00:00:00Z,2660021
2019-02-19T00:00:00Z,5387676
2019-02-15T00:00:00Z,1050904
2019-02-14T00:00:00Z,1280814
2019-02-13T00:00:00Z,1236994
2019-02-12T00:00:00Z,1678273
2019-02-11T00:00:00Z,1828667
2019-02-08T00:00:00Z,5480248
2019-02-07T00:00:00Z,1047698
2019-02-06T00:00:00Z,2646529
2019-02-05T00:00:00Z,1449804
2019-02-04T00:00:00Z,871797
2019-02-01T00:00:00Z,889076
2019-01-31T00:00:00Z,1108740
2019-01-30T00:00:00Z,770749
2019-01-29T00:00:00Z,975179
2019-01-28T00:00:00Z,2287493
2019-01-25T00:00:00Z,802981
2019-01-24T00:00:00Z,1097472
2019-01-23T00:00:00Z,1302340
2019-01-22T00:00:00Z,1526007
2019-01-18T00:00:00Z,1045878
2019-01-17T00:00:00Z,975033
2019-01-16T00:00:00Z,1291970
2019-01-15T00:00:00Z,1308309
2019-01-14T00:00:00Z,2581604
2019-01-11T00:00:00Z,1218518
2019-01-10T00:00:00Z,3799757
2019-01-09T00:00:00Z,2778001
2019-01-08T00:00:00Z,2653204
2019-01-07T00:00:00Z,2676567
2019-01-04T00:00:00Z,2020651
2019-01-03T00:00:00Z,1503033
2019-01-02T00:00:00Z,2948174
2018-12-31T00:00:00Z,3828967
2018-12-28T00:00:00Z,4033167
2018-12-27T00:00:00Z,4424869
2018-12-26T00:00:00Z,3018023
2018-12-24T00:00:00Z,2263711
2018-12-21T00:00:00Z,2709644
2018-12-20T00:00:00Z,3620726
2018-12-19T00:00:00Z,4361264
2018-12-18T00:00:00Z,2327995
2018-12-17T00:00:00Z,3792781
2018-12-14T00:00:00Z,1614945
2018-12-13T00:00:00Z,1413463
2018-12-12T00:00:00Z,1827915
2018-12-11T00:00:00Z,922125
2018-12-10T00:00:00Z,1572879
2018-12-07T00:00:00Z,5126608
2018-12-06T00:00:00Z,2291287
2018-12-04T00:00:00Z,1995653
2018-12-03T00:00:00Z,2141357
2018-11-30T00:00:00Z,1898563
2018-11-29T00:00:00Z,2295580
2018-11-28T00:00:00Z,5963921
2018-11-27T00:00:00Z,2020947
2018-11-26T00:00:00Z,4752875
2018-11-23T00:00:00Z,1095117
2018-11-21T00:00:00Z,2289276
2018-11-20T00:00:00Z,5068409
2018-11-19T00:00:00Z,4845086
2018-11-16T00:00:00Z,1456522
2018-11-15T00:00:00Z,3249044
2018-11-14T00:00:00Z,4348727
2018-11-13T00:00:00Z,772639
2018-11-12T00:00:00Z,728426
2018-11-09T00:00:00Z,1101229
2018-11-08T00:00:00Z,980742
2018-11-07T00:00:00Z,1355351
2018-11-06T00:00:00Z,1493846
2018-11-05T00:00:00Z,1275473
2018-11-02T00:00:00Z,1037016
2018-11-01T00:00:00Z,851777
2018-10-31T00:00:00Z,1249837
2018-10-30T00:00:00Z,1172077
2018-10-29T00:00:00Z,1939747
2018-10-26T00:00:00Z,1001247
2018-10-25T00:00:00Z,823049
2018-10-24T00:00:00Z,1135401
2018-10-23T00:00:00Z,1304185
2018-10-22T00:00:00Z,834349
2018-10-19T00:00:00Z,711468
2018-10-18T00:00:00Z,785680
2018-10-17T00:00:00Z,525658
2018-10-16T00:00:00Z,814718
2018-10-15T00:00:00Z,2345333
2018-10-12T00:00:00Z,1168809
2018-10-11T00:00:00Z,2474177
2018-10-10T00:00:00Z,1375187
2018-10-09T00:00:00Z,852224
2018-10-08T00:00:00Z,1449013
2018-10-05T00:00:00Z,996218
2018-10-04T00:00:00Z,1034615
2018-10-03T00:00:00Z,1369991
2018-10-02T00:00:00Z,1778452
2018-10-01T00:00:00Z,1366420
2018-09-28T00:00:00Z,1272352
2018-09-27T00:00:00Z,1916117
2018-09-26T00:00:00Z,2268350
2018-09-25T00:00:00Z,2699260
2018-09-24T00:00:00Z,1285126
2018-09-21T00:00:00Z,2401425
2018-09-20T00:00:00Z,996993
2018-09-19T00:00:00Z,1601519
2018-09-18T00:00:00Z,766292
2018-09-17T00:00:00Z,1300135
2018-09-14T00:00:00Z,807270
2018-09-13T00:00:00Z,1412433
2018-09-12T00:00:00Z,1028324
2018-09-11T00:00:00Z,1405850
2018-09-10T00:00:00Z,1351634
2018-09-07T00:00:00Z,1364126
2018-09-06T00:00:00Z,1789845
2018-09-05T00:00:00Z,2088598
2018-09-04T00:00:00Z,1553452
2018-08-31T00:00:00Z,913852
2018-08-30T00:00:00Z,1170928
2018-08-29T00:00:00Z,1521157
2018-08-28T00:00:00Z,2316955
2018-08-27T00:00:00Z,1237695
2018-08-24T00:00:00Z,1381550
2018-08-23T00:00:00Z,944447
2018-08-22T00:00:00Z,1458336
2018-08-21T00:00:00Z,1247028
2018-08-20T00:00:00Z,1266183
2018-08-17T00:00:00Z,3089786
2018-08-16T00:00:00Z,2923424
2018-08-15T00:00:00Z,2357140
2018-08-14T00:00:00Z,1993300
2018-08-13T00:00:00Z,2099204
2018-08-10T00:00:00Z,1281395
2018-08-09T00:00:00Z,2174935
2018-08-08T00:00:00Z,3777128
2018-08-07T00:00:00Z,1333246
2018-08-06T00:00:00Z,2340849
2018-08-03T00:00:00Z,2150111
2018-08-02T00:00:00Z,1672324
2018-08-01T00:00:00Z,1870940
2018-07-31T00:00:00Z,2814303
2018-07-30T00:00:00Z,2299853
2018-07-27T00:00:00Z,3081955
2018-07-26T00:00:00Z,1322281
2018-07-25T00:00:00Z,3138477
2018-07-24T00:00:00Z,4184048
2018-07-23T00:00:00Z,3378356
2018-07-20T00:00:00Z,2883560
2018-07-19T00:00:00Z,3275185
2018-07-18T00:00:00Z,6400224
2018-07-17T00:00:00Z,5224545
2018-07-16T00:00:00Z,3047461
2018-07-13T00:00:00Z,1141174
2018-07-12T00:00:00Z,1577593
2018-07-11T00:00:00Z,885748
2018-07-10T00:00:00Z,3730074
2018-07-09T00:00:00Z,2172048
2018-07-06T00:00:00Z,1277628
2018-07-05T00:00:00Z,1853712
2018-07-03T00:00:00Z,1000581
2018-07-02T00:00:00Z,4230882
2018-06-29T00:00:00Z,1892482
2018-06-28T00:00:00Z,2173975
2018-06-27T00:00:00Z,5544879
2018-06-26T00:00:00Z,3693069
2018-06-25T00:00:00Z,3921987
2018-06-22T00:00:00Z,3690889
2018-06-21T00:00:00Z,1112121
2018-06-20T00:00:00Z,1320829
2018-06-19T00:00:00Z,1592406
2018-06-18T00:00:00Z,2086369
2018-06-15T00:00:00Z,2481050
2018-06-14T00:00:00Z,4186580
2018-06-13T00:00:00Z,5518034
2018-06-12T00:00:00Z,3516336
2018-06-11T00:00:00Z,4427020
2018-06-08T00:00:00Z,1022366
2018-06-07T00:00:00Z,1069467
2018-06-06T00:00:00Z,2567948
2018-06-05T00:00:00Z,1855877
2018-06-04T00:00:00Z,1263455
2018-06-01T00:00:00Z,937828
2018-05-31T00:00:00Z,1407743
2018-05-30T00:00:00Z,1789650
2018-05-29T00:00:00Z,2226461
2018-05-25T00:00:00Z,1077130
2018-05-24T00:00:00Z,2258571
2018-05-23T00:00:00Z,6441486
2018-05-22T00:00:00Z,1926438
2018-05-21T00:00:00Z,1253617
2018-05-18T00:00:00Z,1947860
2018-05-17T00:00:00Z,1590529
2018-05-16T00:00:00Z,2136296
2018-05-15T00:00:00Z,1953235
2018-05-14T00:00:00Z,2890429
2018-05-11T00:00:00Z,3952731
2018-05-10T00:00:00Z,2666364
2018-05-09T00:00:00Z,2343370
2018-05-08T00:00:00Z,2462899
2018-05-07T00:00:00Z,3125884
2018-05-04T00:00:00Z,2529075
2018-05-03T00:00:00Z,3854155
2018-05-02T00:00:00Z,2087751
2018-05-01T00:00:00Z,2554877
2018-04-30T00:00:00Z,2348925
2018-04-27T00:00:00Z,3294509
2018-04-26T00:00:00Z,3008876
2018-04-25T00:00:00Z,6974751
2018-04-24T00:00:00Z,5614493
2018-04-23T00:00:00Z,3006712
2018-04-20T00:00:00Z,4060123
2018-04-19T00:00:00Z,2516055
2018-04-18T00:00:00Z,2134557
2018-04-17T00:00:00Z,3136711
2018-04-16T00:00:00Z,2480680
2018-04-13T00:00:00Z,4595658
2018-04-12T00:00:00Z,4328163
2018-04-11T00:00:00Z,2214684
2018-04-10T00:00:00Z,2322218
2018-04-09T00:00:00Z,2137848
2018-04-06T00:00:00Z,2934548
2018-04-05T00:00:00Z,3308872
2018-04-04T00:00:00Z,3450871
2018-04-03T00:00:00Z,3808861
2018-04-02T00:00:00Z,3366176
2018-03-29T00:00:00Z,5229403
2018-03-28T00:00:00Z,3885889
2018-03-27T00:00:00Z,4114409
2018-03-26T00:00:00Z,4264022
2018-03-23T00:00:00Z,2319132
2018-03-22T00:00:00Z,2364270
2018-03-21T00:00:00Z,4044044
2018-03-20T00:00:00Z,3474798
2018-03-19T00:00:00Z,3263841
2018-03-16T00:00:00Z,3515383
2018-03-15T00:00:00Z,3971861
2018-03-14T00:00:00Z,5493265
2018-03-13T00:00:00Z,2607587
2018-03-12T00:00:00Z,3085645
2018-03-09T00:00:00Z,4362168
2018-03-08T00:00:00Z,4784385
2018-03-07T00:00:00Z,7850750
2018-03-06T00:00:00Z,3915040
2018-03-05T00:00:00Z,3143133
2018-03-02T00:00:00Z,1998813
2018-03-01T00:00:00Z,2036547
2018-02-28T00:00:00Z,2028532
2018-02-27T00:00:00Z,3504878
2018-02-26T00:00:00Z,4027363
2018-02-23T00:00:00Z,4660164
2018-02-22T00:00:00Z,6643852
2018-02-21T00:00:00Z,5963642
2018-02-20T00:00:00Z,6919252
2018-02-16T00:00:00Z,6899786
2018-02-15T00:00:00Z,9015808
2018-02-14T00:00:00Z,6482816
2018-02-13T00:00:00Z,2317114
2018-02-12T00:00:00Z,4172032
2018-02-09T00:00:00Z,3938123
2018-02-08T00:00:00Z,5211696
2018-02-07T00:00:00Z,9820615
2018-02-06T00:00:00Z,9410048
2018-02-05T00:00:00Z,12165786
2018-02-02T00:00:00Z,10203583
2018-02-01T00:00:00Z,12841735
2018-01-31T00:00:00Z,8460770
2018-01-30T00:00:00Z,5061831
2018-01-29T00:00:00Z,4823899
2018-01-26T00:00:00Z,32166
2018-01-25T00:00:00Z,25926
2018-01-24T00:00:00Z,34783
2018-01-23T00:00:00Z,59581
2018-01-22T00:00:00Z,49758
2018-01-19T00:00:00Z,74158
2018-01-18T00:00:00Z,94488
2018-01-17T00:00:00Z,171970
2018-01-16T00:00:00Z,110509
2018-01-12T00:00:00Z,93713
2018-01-11T00:00:00Z,134580
2018-01-10T00:00:00Z,107135
2018-01-09T00:00:00Z,52368
2018-01-08T00:00:00Z,87459
2018-01-05T00:00:00Z,80844
2018-01-04T00:00:00Z,53875
2018-01-03T00:00:00Z,84108
2018-01-02T00:00:00Z,117396
2017-12-29T00:00:00Z,69730
2017-12-28T00:00:00Z,104952
2017-12-27T00:00:00Z,129202
2017-12-26T00:00:00Z,183667
2017-12-22T00:00:00Z,332871
2017-12-21T00:00:00Z,282615
2017-12-20T00:00:00Z,266626
2017-12-19T00:00:00Z,256116
2017-12-18T00:00:00Z,229079
2017-12-15T00:00:00Z,147202
2017-12-14T00:00:00Z,107456
2017-12-13T00:00:00Z,263761
2017-12-12T00:00:00Z,235966
2017-12-11T00:00:00Z,161205
2017-12-08T00:00:00Z,164520
2017-12-07T00:00:00Z,244107
2017-12-06T00:00:00Z,190481
2017-12-05T00:00:00Z,297056
2017-12-04T00:00:00Z,124991
2017-12-01T00:00:00Z,123219
2017-11-30T00:00:00Z,173866
2017-11-29T00:00:00Z,338813
2017-11-28T00:00:00Z,231657
2017-11-27T00:00:00Z,181615
2017-11-24T00:00:00Z,48756
2017-11-22T00:00:00Z,49843
2017-11-21T00:00:00Z,53293
2017-11-20T00:00:00Z,59875
2017-11-17T00:00:00Z,55769
2017-11-16T00:00:00Z,54519
2017-11-15T00:00:00Z,64587
2017-11-14T00:00:00Z,76149
2017-11-13T00:00:00Z,69393
2017-11-10T00:00:00Z,84542
2017-11-09T00:00:00Z,35307
2017-11-08T00:00:00Z,115291
2017-11-07T00:00:00Z,54663
2017-11-06T00:00:00Z,99760
2017-11-03T00:00:00Z,91917
2017-11-02T00:00:00Z,108618
2017-11-01T00:00:00Z,145961
2017-10-31T00:00:00Z,129576
2017-10-30T00:00:00Z,64079
2017-10-27T00:00:00Z,43586
2017-10-26T00:00:00Z,52812
2017-10-25T00:00:00Z,25467
2017-10-24T00:00:00Z,18301
2017-10-23T00:00:00Z,36266
2017-10-20T00:00:00Z,60684
2017-10-19T00:00:00Z,27855
2017-10-18T00:00:00Z,31675
2017-10-17T00:00:00Z,62304
2017-10-16T00:00:00Z,38272
2017-10-13T00:00:00Z,66203
2017-10-12T00:00:00Z,74211
2017-10-11T00:00:00Z,87069
2017-10-10T00:00:00Z,52918
2017-10-09T00:00:00Z,63403
2017-10-06T00:00:00Z,19528
2017-10-05T00:00:00Z,19529
2017-10-04T00:00:00Z,18610
2017-10-03T00:00:00Z,30075
2017-10-02T00:00:00Z,37568
2017-09-29T00:00:00Z,32091
2017-09-28T00:00:00Z,32925
2017-09-27T00:00:00Z,56560
2017-09-26T00:00:00Z,27712
2017-09-25T00:00:00Z,54564
2017-09-22T00:00:00Z,44056
2017-09-21T00:00:00Z,66290
2017-09-20T00:00:00Z,37413
2017-09-19T00:00:00Z,68935
2017-09-18T00:00:00Z,117750
2017-09-15T00:00:00Z,161301
2017-09-14T00:00:00Z,139976
2017-09-13T00:00:00Z,169029
2017-09-12T00:00:00Z,64180
2017-09-11T00:00:00Z,75040
2017-09-08T00:00:00Z,87874
2017-09-07T00:00:00Z,73774
2017-09-06T00:00:00Z,61988
2017-09-05T00:00:00Z,148271
2017-09-01T00:00:00Z,283098
2017-08-31T00:00:00Z,166100
2017-08-30T00:00:00Z,105135
2017-08-29T00:00:00Z,87985
2017-08-28T00:00:00Z,36003
2017-08-25T00:00:00Z,57771
2017-08-24T00:00:00Z,45377
2017-08-23T00:00:00Z,32752
2017-08-22T00:00:00Z,60293
2017-08-21T00:00:00Z,71426
2017-08-18T00:00:00Z,85400
2017-08-17T00:00:00Z,101356
2017-08-16T00:00:00Z,74287
2017-08-15T00:00:00Z,127290
2017-08-14T00:00:00Z,141658
