Datetime,Tokens Transferred by External Contract Calls (Mean)
2025-10-05T00:00:00Z,1.187967182084761
2025-10-04T00:00:00Z,0.9630793795697832
2025-10-03T00:00:00Z,2.2413395908779847
2025-10-02T00:00:00Z,2.1558449468979974
2025-10-01T00:00:00Z,2.1213477483434007
2025-09-30T00:00:00Z,3.382139769228965
2025-09-29T00:00:00Z,2.4096419034224232
2025-09-28T00:00:00Z,1.2035600227747851
2025-09-27T00:00:00Z,0.8852225229755437
2025-09-26T00:00:00Z,3.1724557528301203
2025-09-25T00:00:00Z,3.0707438766036024
2025-09-24T00:00:00Z,2.72924650942947
2025-09-23T00:00:00Z,1.3677352471122037
2025-09-22T00:00:00Z,2.5703035650936368
2025-09-21T00:00:00Z,1.189331782373109
2025-09-20T00:00:00Z,0.972465848585973
2025-09-19T00:00:00Z,3.217168462080008
2025-09-18T00:00:00Z,1.787491828853659
2025-09-17T00:00:00Z,1.7149198910455619
2025-09-16T00:00:00Z,1.8647931743907025
2025-09-15T00:00:00Z,1.9312845263758327
2025-09-14T00:00:00Z,0.8315565856376159
2025-09-13T00:00:00Z,1.116962376185642
2025-09-12T00:00:00Z,2.2987435444862236
2025-09-11T00:00:00Z,1.8052496352988905
2025-09-10T00:00:00Z,1.9079144832471362
2025-09-09T00:00:00Z,2.2365390224383823
2025-09-08T00:00:00Z,3.2742491177109097
2025-09-07T00:00:00Z,1.0749441432974451
2025-09-06T00:00:00Z,0.843942231901204
2025-09-05T00:00:00Z,2.3665333380747504
2025-09-04T00:00:00Z,3.9065282685752973
2025-09-03T00:00:00Z,2.7214728450757146
2025-09-02T00:00:00Z,2.3057152475986635
2025-09-01T00:00:00Z,3.115711150909038
2025-08-31T00:00:00Z,1.3377659038033116
2025-08-30T00:00:00Z,1.9163318566488627
2025-08-29T00:00:00Z,1.8920027570008564
2025-08-28T00:00:00Z,1.7827388900226384
2025-08-27T00:00:00Z,3.9307065902664204
2025-08-26T00:00:00Z,2.921724490459392
2025-08-25T00:00:00Z,4.238107427669093
2025-08-24T00:00:00Z,4.863774341393031
2025-08-23T00:00:00Z,1.4750021926734338
2025-08-22T00:00:00Z,3.4407005567467666
2025-08-21T00:00:00Z,2.3922792008270544
2025-08-20T00:00:00Z,2.213610652318781
2025-08-19T00:00:00Z,2.8348442807187397
2025-08-18T00:00:00Z,3.0150801718526985
2025-08-17T00:00:00Z,1.1432020695722533
2025-08-16T00:00:00Z,1.1942355844236403
2025-08-15T00:00:00Z,4.18079360620494
2025-08-14T00:00:00Z,5.363208101408559
2025-08-13T00:00:00Z,3.957359308524634
2025-08-12T00:00:00Z,3.8454056450484195
2025-08-11T00:00:00Z,2.9917791047621396
2025-08-10T00:00:00Z,1.6177923947539774
2025-08-09T00:00:00Z,1.932499418224802
2025-08-08T00:00:00Z,2.686493136508834
2025-08-07T00:00:00Z,2.0326140545087297
2025-08-06T00:00:00Z,1.8656222786786025
2025-08-05T00:00:00Z,2.253099766925475
2025-08-04T00:00:00Z,2.3654515029119607
2025-08-03T00:00:00Z,1.2331515038944991
2025-08-02T00:00:00Z,1.1181666387177875
2025-08-01T00:00:00Z,2.059224924818004
2025-07-31T00:00:00Z,3.0019150624460993
2025-07-30T00:00:00Z,2.1940931858397654
2025-07-29T00:00:00Z,1.9748118467984617
2025-07-28T00:00:00Z,2.0786550797082204
2025-07-27T00:00:00Z,1.710121332730953
2025-07-26T00:00:00Z,1.375928505271874
2025-07-25T00:00:00Z,3.0764057646187375
2025-07-24T00:00:00Z,2.806550424065641
2025-07-23T00:00:00Z,2.5500308733846886
2025-07-22T00:00:00Z,2.3189589569579985
2025-07-21T00:00:00Z,2.9034387405163677
2025-07-20T00:00:00Z,1.36764337686076
2025-07-19T00:00:00Z,1.808079525972098
2025-07-18T00:00:00Z,5.476345329216165
2025-07-17T00:00:00Z,3.2207542896198733
2025-07-16T00:00:00Z,3.0990309158420724
2025-07-15T00:00:00Z,2.2089055996728177
2025-07-14T00:00:00Z,2.8144738765859896
2025-07-13T00:00:00Z,1.0910116714279878
2025-07-12T00:00:00Z,0.9025443838621068
2025-07-11T00:00:00Z,3.277592926528395
2025-07-10T00:00:00Z,2.31082731497715
2025-07-09T00:00:00Z,2.4578195645608742
2025-07-08T00:00:00Z,1.2811799290499255
2025-07-07T00:00:00Z,2.305525397694882
2025-07-06T00:00:00Z,0.8032537026968555
2025-07-05T00:00:00Z,0.8362823901329864
2025-07-04T00:00:00Z,1.0565891480384273
2025-07-03T00:00:00Z,1.5599175726594874
2025-07-02T00:00:00Z,1.6210135585732859
2025-07-01T00:00:00Z,1.394276530384149
2025-06-30T00:00:00Z,1.5514939138401949
2025-06-29T00:00:00Z,0.9864182917963416
2025-06-28T00:00:00Z,1.2469493806102865
2025-06-27T00:00:00Z,1.2831995966582084
2025-06-26T00:00:00Z,1.3031172902269887
2025-06-25T00:00:00Z,2.018730658483926
2025-06-24T00:00:00Z,1.8975560100584594
2025-06-23T00:00:00Z,2.407754812043813
2025-06-22T00:00:00Z,2.2368680726681323
2025-06-21T00:00:00Z,1.6819324589727997
2025-06-20T00:00:00Z,2.464965033129811
2025-06-19T00:00:00Z,1.1885518443224934
2025-06-18T00:00:00Z,1.3239127713239496
2025-06-17T00:00:00Z,1.8766444490420724
2025-06-16T00:00:00Z,1.998384610917668
2025-06-15T00:00:00Z,0.7446614555445281
2025-06-14T00:00:00Z,0.7568648723846509
2025-06-13T00:00:00Z,2.533068423590578
2025-06-12T00:00:00Z,2.67342259839621
2025-06-11T00:00:00Z,1.816461859647512
2025-06-10T00:00:00Z,2.924652518903933
2025-06-09T00:00:00Z,1.253634905331383
2025-06-08T00:00:00Z,0.7190648526559198
2025-06-07T00:00:00Z,0.842916298251438
2025-06-06T00:00:00Z,1.7014171030214205
2025-06-05T00:00:00Z,2.022781568838267
2025-06-04T00:00:00Z,1.5484485560146108
2025-06-03T00:00:00Z,2.663039852405415
2025-06-02T00:00:00Z,2.0602739659735128
2025-06-01T00:00:00Z,0.6528570314148643
2025-05-31T00:00:00Z,1.0333408575896998
2025-05-30T00:00:00Z,1.7780960702665205
2025-05-29T00:00:00Z,1.6132522386706798
2025-05-28T00:00:00Z,1.9095717884708585
2025-05-27T00:00:00Z,1.9111564318910936
2025-05-26T00:00:00Z,1.4595758781710142
2025-05-25T00:00:00Z,0.8214075908297049
2025-05-24T00:00:00Z,1.0365435483107681
2025-05-23T00:00:00Z,3.0574707497991755
2025-05-22T00:00:00Z,3.2091566793520467
2025-05-21T00:00:00Z,1.9203836981212183
2025-05-20T00:00:00Z,1.23883552729788
2025-05-19T00:00:00Z,2.4237830615223404
2025-05-18T00:00:00Z,1.0467898968725091
2025-05-17T00:00:00Z,1.242751289959232
2025-05-16T00:00:00Z,2.2379415709089954
2025-05-15T00:00:00Z,2.650192908869302
2025-05-14T00:00:00Z,2.625839139875603
2025-05-13T00:00:00Z,2.33290905707045
2025-05-12T00:00:00Z,3.076883725202213
2025-05-11T00:00:00Z,1.4955239564021277
2025-05-10T00:00:00Z,1.629598458107855
2025-05-09T00:00:00Z,4.590726145580795
2025-05-08T00:00:00Z,2.9435122727565117
2025-05-07T00:00:00Z,2.484245498897165
2025-05-06T00:00:00Z,2.1097346176655103
2025-05-05T00:00:00Z,1.8710822831876481
2025-05-04T00:00:00Z,1.2855337997372283
2025-05-03T00:00:00Z,0.9814999642380041
2025-05-02T00:00:00Z,1.556804087659515
2025-05-01T00:00:00Z,1.9061139385882389
2025-04-30T00:00:00Z,1.8561865679081904
2025-04-29T00:00:00Z,2.1107159576352728
2025-04-28T00:00:00Z,2.4025400274764803
2025-04-27T00:00:00Z,1.15726425836179
2025-04-26T00:00:00Z,1.511565171757339
2025-04-25T00:00:00Z,1.9851069646515866
2025-04-24T00:00:00Z,2.605570092082023
2025-04-23T00:00:00Z,3.049155960578312
2025-04-22T00:00:00Z,4.067171345500821
2025-04-21T00:00:00Z,1.8939413385728305
2025-04-20T00:00:00Z,1.478867918608223
2025-04-19T00:00:00Z,1.2803429344262605
2025-04-18T00:00:00Z,1.2977081279504188
2025-04-17T00:00:00Z,2.319613624559692
2025-04-16T00:00:00Z,2.605290240180001
2025-04-15T00:00:00Z,2.430902590272721
2025-04-14T00:00:00Z,2.3748462021004886
2025-04-13T00:00:00Z,1.8264418280772214
2025-04-12T00:00:00Z,1.41200161175395
2025-04-11T00:00:00Z,2.4735480258950044
