Datetime,Tokens Transferred Between EOA USD (Median)
2025-10-14T00:00:00Z,37.14904617293096
2025-10-13T00:00:00Z,29.822260179695427
2025-10-12T00:00:00Z,27.549437212200964
2025-10-11T00:00:00Z,33.75618513084
2025-10-10T00:00:00Z,35.94797454275209
2025-10-09T00:00:00Z,30.58838978797
2025-10-08T00:00:00Z,27.99378197845858
2025-10-07T00:00:00Z,35.9939622398147
2025-10-06T00:00:00Z,20.625129403050405
2025-10-05T00:00:00Z,27.38812113196582
2025-10-04T00:00:00Z,27.193718529665883
2025-10-03T00:00:00Z,33.866144843325
2025-10-02T00:00:00Z,20.487902558442084
2025-10-01T00:00:00Z,28.03008953127526
2025-09-30T00:00:00Z,33.701711271662084
2025-09-29T00:00:00Z,39.59578461183896
2025-09-28T00:00:00Z,22.29336281686921
2025-09-27T00:00:00Z,36.19352408838009
2025-09-26T00:00:00Z,33.801469317015524
2025-09-25T00:00:00Z,38.7546049871
2025-09-24T00:00:00Z,34.042381690070414
2025-09-23T00:00:00Z,37.5013956324547
2025-09-22T00:00:00Z,37.82916707599816
2025-09-21T00:00:00Z,22.045669474533984
2025-09-20T00:00:00Z,25.084715984505845
2025-09-19T00:00:00Z,29.53442109902993
2025-09-18T00:00:00Z,22.82462458398799
2025-09-17T00:00:00Z,37.965103756918424
2025-09-16T00:00:00Z,27.01416355392
2025-09-15T00:00:00Z,36.877885094675186
2025-09-14T00:00:00Z,45.671564393334
2025-09-13T00:00:00Z,39.338647299995245
2025-09-12T00:00:00Z,46.71140990993666
2025-09-11T00:00:00Z,30.909336722776743
2025-09-10T00:00:00Z,33.380978605912546
2025-09-09T00:00:00Z,30.46440272484803
2025-09-08T00:00:00Z,29.37481177032395
2025-09-07T00:00:00Z,33.375634756152756
2025-09-06T00:00:00Z,32.073930195977916
2025-09-05T00:00:00Z,43.0750777481
2025-09-04T00:00:00Z,36.05464939026874
2025-09-03T00:00:00Z,44.447747295174466
2025-09-02T00:00:00Z,31.36342194710208
2025-09-01T00:00:00Z,41.64688370352772
2025-08-31T00:00:00Z,41.989800936423656
2025-08-30T00:00:00Z,44.52792532768147
2025-08-29T00:00:00Z,43.6021309147
2025-08-28T00:00:00Z,49.215710350180544
2025-08-27T00:00:00Z,48.64575514534947
2025-08-26T00:00:00Z,56.74216117114798
2025-08-25T00:00:00Z,43.69822334056329
2025-08-24T00:00:00Z,47.849819272
2025-08-23T00:00:00Z,46.61053765265064
2025-08-22T00:00:00Z,54.83174534041935
2025-08-21T00:00:00Z,42.2407916386
2025-08-20T00:00:00Z,42.89072813060708
2025-08-19T00:00:00Z,42.1568211970669
2025-08-18T00:00:00Z,51.78031632636
2025-08-17T00:00:00Z,48.9461747577759
2025-08-16T00:00:00Z,44.2493384293
2025-08-15T00:00:00Z,47.9404065058089
2025-08-14T00:00:00Z,53.03935803424775
2025-08-13T00:00:00Z,61.55739763675384
2025-08-12T00:00:00Z,55.88006306993067
2025-08-11T00:00:00Z,48.574999474585
2025-08-10T00:00:00Z,41.878024920479554
2025-08-09T00:00:00Z,52.891047173175075
2025-08-08T00:00:00Z,40.59228682655291
2025-08-07T00:00:00Z,46.831674098874764
2025-08-06T00:00:00Z,27.241562021783512
2025-08-05T00:00:00Z,31.992742604879528
2025-08-04T00:00:00Z,49.47896940359522
2025-08-03T00:00:00Z,48.9641959233
2025-08-02T00:00:00Z,42.58252533551361
2025-08-01T00:00:00Z,37.2340188240876
2025-07-31T00:00:00Z,27.631557123471513
2025-07-30T00:00:00Z,28.575166543316083
2025-07-29T00:00:00Z,37.74632872436756
2025-07-28T00:00:00Z,37.9981868726
2025-07-27T00:00:00Z,27.11249696225
2025-07-26T00:00:00Z,27.87575471576056
2025-07-25T00:00:00Z,29.428731145638
2025-07-24T00:00:00Z,36.796464163653
2025-07-23T00:00:00Z,36.2964002311
2025-07-22T00:00:00Z,39.35463106008
2025-07-21T00:00:00Z,39.37423509699865
2025-07-20T00:00:00Z,40.35840896397038
2025-07-19T00:00:00Z,35.9411639178
2025-07-18T00:00:00Z,51.42963652702839
2025-07-17T00:00:00Z,48.70810749742
2025-07-16T00:00:00Z,51.14336822951091
2025-07-15T00:00:00Z,45.79588442006009
2025-07-14T00:00:00Z,41.9252334119034
2025-07-13T00:00:00Z,32.343945013233096
2025-07-12T00:00:00Z,30.28853941972762
2025-07-11T00:00:00Z,43.04474740500129
2025-07-10T00:00:00Z,44.26311668355
2025-07-09T00:00:00Z,42.36366403747684
2025-07-08T00:00:00Z,30.989377974642156
2025-07-07T00:00:00Z,30.527876064167927
2025-07-06T00:00:00Z,25.67844262271138
2025-07-05T00:00:00Z,20.250456203146708
2025-07-04T00:00:00Z,23.65594923864668
2025-07-03T00:00:00Z,34.339410279532636
2025-07-02T00:00:00Z,37.14741283983234
2025-07-01T00:00:00Z,39.14384332524733
2025-06-30T00:00:00Z,32.106977147721615
2025-06-29T00:00:00Z,25.0075681152
2025-06-28T00:00:00Z,16.367438746868782
2025-06-27T00:00:00Z,33.27709957248099
2025-06-26T00:00:00Z,24.1726022522
2025-06-25T00:00:00Z,12.412451031320574
2025-06-24T00:00:00Z,21.46241567514107
2025-06-23T00:00:00Z,35.58668331685289
2025-06-22T00:00:00Z,31.1927511133
2025-06-21T00:00:00Z,23.491402869227677
2025-06-20T00:00:00Z,42.629408529849385
2025-06-19T00:00:00Z,35.34128201990895
2025-06-18T00:00:00Z,30.30328652976
2025-06-17T00:00:00Z,35.18152134616
2025-06-16T00:00:00Z,42.311789968457326
2025-06-15T00:00:00Z,29.728755851812554
2025-06-14T00:00:00Z,20.705876248186307
2025-06-13T00:00:00Z,43.335954698781144
2025-06-12T00:00:00Z,26.595502596782502
2025-06-11T00:00:00Z,37.568212199543744
2025-06-10T00:00:00Z,40.45436113903293
2025-06-09T00:00:00Z,37.64585840335876
2025-06-08T00:00:00Z,19.777787429960785
2025-06-07T00:00:00Z,25.2646479993
2025-06-06T00:00:00Z,44.60927619438
2025-06-05T00:00:00Z,44.63562857958091
2025-06-04T00:00:00Z,44.40277288435154
2025-06-03T00:00:00Z,41.49823134896
2025-06-02T00:00:00Z,36.52001519894
2025-06-01T00:00:00Z,25.784788871969464
2025-05-31T00:00:00Z,2.49217585559198
2025-05-30T00:00:00Z,25.3162269739
2025-05-29T00:00:00Z,47.869183345198735
2025-05-28T00:00:00Z,34.576607825696854
2025-05-27T00:00:00Z,37.2454093851
2025-05-26T00:00:00Z,35.8397002860091
2025-05-25T00:00:00Z,30.726756915298715
2025-05-24T00:00:00Z,37.59417355136545
2025-05-23T00:00:00Z,47.97809285439
2025-05-22T00:00:00Z,53.2845542286
2025-05-21T00:00:00Z,40.04553184129385
2025-05-20T00:00:00Z,25.2456201808
2025-05-19T00:00:00Z,31.261485076925734
2025-05-18T00:00:00Z,26.043478823463264
2025-05-17T00:00:00Z,14.62753797763376
2025-05-16T00:00:00Z,45.24328025074747
2025-05-15T00:00:00Z,38.377590500621416
2025-05-14T00:00:00Z,41.22406458962652
2025-05-13T00:00:00Z,49.52886842489789
2025-05-12T00:00:00Z,52.910931537459604
2025-05-11T00:00:00Z,50.61120970574697
2025-05-10T00:00:00Z,64.00544290551522
2025-05-09T00:00:00Z,55.58326748293314
2025-05-08T00:00:00Z,40.5123971753175
2025-05-07T00:00:00Z,22.6620801503577
2025-05-06T00:00:00Z,25.54401184734673
2025-05-05T00:00:00Z,19.990441475606683
2025-05-04T00:00:00Z,18.1269860168
2025-05-03T00:00:00Z,33.03366826347926
2025-05-02T00:00:00Z,25.635664560413066
2025-05-01T00:00:00Z,36.502563867189714
2025-04-30T00:00:00Z,26.465466909501863
2025-04-29T00:00:00Z,24.81747556548
2025-04-28T00:00:00Z,22.845122785667424
2025-04-27T00:00:00Z,21.318769087328242
2025-04-26T00:00:00Z,42.39324933215135
2025-04-25T00:00:00Z,27.61771814971987
2025-04-24T00:00:00Z,29.0296365806
2025-04-23T00:00:00Z,28.41079609249037
2025-04-22T00:00:00Z,25.30714858893034
2025-04-21T00:00:00Z,19.0490709170196
2025-04-20T00:00:00Z,49.84801154925783
2025-04-19T00:00:00Z,19.88504753500576
2025-04-18T00:00:00Z,28.5875966439
2025-04-17T00:00:00Z,31.65599201251737
2025-04-16T00:00:00Z,28.704066784784132
2025-04-15T00:00:00Z,35.66225540571578
2025-04-14T00:00:00Z,29.22859343844
2025-04-13T00:00:00Z,23.5194736690759
2025-04-12T00:00:00Z,30.905824777932
2025-04-11T00:00:00Z,30.06402813584664
