Datetime,Transactions Between EOA (Mean)
2022-08-19T00:00:00Z,59.91560102
2022-08-18T00:00:00Z,62.25662043
2022-08-17T00:00:00Z,61.90058852
2022-08-16T00:00:00Z,59.55680928
2022-08-15T00:00:00Z,57.13444976
2022-08-14T00:00:00Z,58.76559038
2022-08-13T00:00:00Z,61.4315047
2022-08-12T00:00:00Z,59.79347312
2022-08-11T00:00:00Z,57.39990497
2022-08-10T00:00:00Z,61.47466667
2022-08-09T00:00:00Z,60.53065406
2022-08-08T00:00:00Z,62.10820489
2022-08-07T00:00:00Z,68.67596899
2022-08-06T00:00:00Z,70.01769773
2022-08-05T00:00:00Z,67.64536937
2022-08-04T00:00:00Z,116.57223353
2022-08-03T00:00:00Z,74.5447679
2022-08-02T00:00:00Z,68.60828421
2022-08-01T00:00:00Z,85.517932
2022-07-31T00:00:00Z,69.23629549
2022-07-30T00:00:00Z,70.5816851
2022-07-29T00:00:00Z,70.94005916
2022-07-28T00:00:00Z,65.12131097
2022-07-27T00:00:00Z,69.54080522
2022-07-26T00:00:00Z,152.75
2022-07-25T00:00:00Z,82.60938233
2022-07-24T00:00:00Z,63.45227308
2022-07-23T00:00:00Z,63.89296778
2022-07-22T00:00:00Z,68.33642548
2022-07-21T00:00:00Z,64.66496756
2022-07-20T00:00:00Z,64.12416576
2022-07-19T00:00:00Z,63.82087708
2022-07-18T00:00:00Z,65.63832094
2022-07-17T00:00:00Z,71
2022-07-16T00:00:00Z,78.5330335
2022-07-15T00:00:00Z,71.8238036
2022-07-14T00:00:00Z,64.68272171
2022-07-13T00:00:00Z,61.67950717
2022-07-12T00:00:00Z,54.64014744
2022-07-11T00:00:00Z,53.80058606
2022-07-10T00:00:00Z,62.94626636
2022-07-09T00:00:00Z,61.5609604
2022-07-08T00:00:00Z,58.10544789
2022-07-07T00:00:00Z,61.42233993
2022-07-06T00:00:00Z,59.17469136
2022-07-05T00:00:00Z,56.40497144
2022-07-04T00:00:00Z,56.93613054
2022-07-03T00:00:00Z,57.56498471
2022-07-02T00:00:00Z,65.68156597
2022-07-01T00:00:00Z,64.07436096
2022-06-30T00:00:00Z,60.51314854
2022-06-29T00:00:00Z,62.80513878
2022-06-28T00:00:00Z,60.37801205
2022-06-27T00:00:00Z,60.85455554
2022-06-26T00:00:00Z,53.00677966
2022-06-25T00:00:00Z,55.46044511
2022-06-24T00:00:00Z,63.21710772
2022-06-23T00:00:00Z,60.59691091
2022-06-22T00:00:00Z,64.63286648
2022-06-21T00:00:00Z,63.76340348
2022-06-20T00:00:00Z,60.73820474
2022-06-19T00:00:00Z,62.94379268
2022-06-18T00:00:00Z,64.5196011
2022-06-17T00:00:00Z,65.32623509
2022-06-16T00:00:00Z,66.92319588
2022-06-15T00:00:00Z,66.18869565
2022-06-14T00:00:00Z,70.81050983
2022-06-13T00:00:00Z,73.06546701
2022-06-12T00:00:00Z,59.2673403
2022-06-11T00:00:00Z,62.74565292
2022-06-10T00:00:00Z,60.95692725
2022-06-09T00:00:00Z,56.45144628
2022-06-08T00:00:00Z,53.76406595
2022-06-07T00:00:00Z,55.90716804
2022-06-06T00:00:00Z,57.77597515
2022-06-05T00:00:00Z,51.74709547
2022-06-04T00:00:00Z,53.56798915
2022-06-03T00:00:00Z,54.02167889
2022-06-02T00:00:00Z,54.76684527
2022-06-01T00:00:00Z,58.69602876
2022-05-31T00:00:00Z,66.69264562
2022-05-30T00:00:00Z,56.23884514
2022-05-29T00:00:00Z,62.2636024
2022-05-28T00:00:00Z,64.42474862
2022-05-27T00:00:00Z,58.9237697
2022-05-26T00:00:00Z,56.97866054
2022-05-25T00:00:00Z,61.13527981
2022-05-24T00:00:00Z,64.88129733
2022-05-23T00:00:00Z,60.96880527
2022-05-22T00:00:00Z,60.86426005
2022-05-21T00:00:00Z,65.21185065
2022-05-20T00:00:00Z,64.08498538
2022-05-19T00:00:00Z,66.92375654
2022-05-18T00:00:00Z,69.31268012
2022-05-17T00:00:00Z,64.04630072
2022-05-16T00:00:00Z,68.19449746
2022-05-15T00:00:00Z,64.9306726
2022-05-14T00:00:00Z,69.86868687
2022-05-13T00:00:00Z,91.06675043
2022-05-12T00:00:00Z,93.94553975
2022-05-11T00:00:00Z,72.15588514
2022-05-10T00:00:00Z,79.95022552
2022-05-09T00:00:00Z,73.43696529
2022-05-08T00:00:00Z,66.14684983
2022-05-07T00:00:00Z,62.62464046
2022-05-06T00:00:00Z,65.2444092
2022-05-05T00:00:00Z,68.39666402
2022-05-04T00:00:00Z,63.40987536
2022-05-03T00:00:00Z,57.25153858
2022-05-02T00:00:00Z,59.85860333
2022-05-01T00:00:00Z,68.76085253
2022-04-30T00:00:00Z,69.10428481
2022-04-29T00:00:00Z,68.72365119
2022-04-28T00:00:00Z,67.45699433
2022-04-27T00:00:00Z,67.488168
2022-04-26T00:00:00Z,65.02737342
2022-04-25T00:00:00Z,63.11888994
2022-04-24T00:00:00Z,61.72681626
2022-04-23T00:00:00Z,59.03594412
2022-04-22T00:00:00Z,66.52167134
2022-04-21T00:00:00Z,62.01399046
2022-04-20T00:00:00Z,80.12873599
2022-04-19T00:00:00Z,78.49414885
2022-04-18T00:00:00Z,63.61149606
2022-04-17T00:00:00Z,58.48888198
2022-04-16T00:00:00Z,61.39522174
2022-04-15T00:00:00Z,61.98084411
2022-04-14T00:00:00Z,64.40121723
2022-04-13T00:00:00Z,57.91302281
2022-04-12T00:00:00Z,58.19903816
2022-04-11T00:00:00Z,61.19404374
2022-04-10T00:00:00Z,65.57537885
2022-04-09T00:00:00Z,63.87494167
2022-04-08T00:00:00Z,62.42142632
2022-04-07T00:00:00Z,64.01619433
2022-04-06T00:00:00Z,63.25506388
2022-04-05T00:00:00Z,61.32660037
2022-04-04T00:00:00Z,63.79740629
2022-04-03T00:00:00Z,59.57734205
2022-04-02T00:00:00Z,61.65077867
2022-04-01T00:00:00Z,65.73721039
2022-03-31T00:00:00Z,66.79061428
2022-03-30T00:00:00Z,65.88927119
2022-03-29T00:00:00Z,68.87895226
2022-03-28T00:00:00Z,70.55330342
2022-03-27T00:00:00Z,66.56591087
2022-03-26T00:00:00Z,68.32667395
2022-03-25T00:00:00Z,68.02101494
2022-03-24T00:00:00Z,68.88231631
2022-03-23T00:00:00Z,68.09937888
2022-03-22T00:00:00Z,76.83493639
2022-03-21T00:00:00Z,72.4250039
2022-03-20T00:00:00Z,65.21490819
2022-03-19T00:00:00Z,64.8249341
2022-03-18T00:00:00Z,87.02757868
2022-03-17T00:00:00Z,68.39915966
2022-03-16T00:00:00Z,76.71350336
2022-03-15T00:00:00Z,74.135363
2022-03-14T00:00:00Z,63.68256426
2022-03-13T00:00:00Z,63.17385807
2022-03-12T00:00:00Z,67.23674912
2022-03-11T00:00:00Z,68.96130153
2022-03-10T00:00:00Z,68.03148148
2022-03-09T00:00:00Z,66.07990166
2022-03-08T00:00:00Z,69.5017209
2022-03-07T00:00:00Z,72.39683525
2022-03-06T00:00:00Z,66.3851425
2022-03-05T00:00:00Z,63.64131117
2022-03-04T00:00:00Z,69.8260468
2022-03-03T00:00:00Z,70.04774454
2022-03-02T00:00:00Z,72.4707995
2022-03-01T00:00:00Z,67.07297921
2022-02-28T00:00:00Z,64.40691158
2022-02-27T00:00:00Z,64.47210234
2022-02-26T00:00:00Z,70.24334365
2022-02-25T00:00:00Z,68.43297045
2022-02-24T00:00:00Z,68.29144179
2022-02-23T00:00:00Z,63.88792971
2022-02-22T00:00:00Z,60.56042086
2022-02-21T00:00:00Z,58.69194902
2022-02-20T00:00:00Z,59.71663087
2022-02-19T00:00:00Z,60.93319806
2022-02-18T00:00:00Z,59.19055781
2022-02-17T00:00:00Z,61.37492279
2022-02-16T00:00:00Z,64.58049922
2022-02-15T00:00:00Z,66.01165644
2022-02-14T00:00:00Z,65.41776469
2022-02-13T00:00:00Z,66.02426584
2022-02-12T00:00:00Z,61.94436718
2022-02-11T00:00:00Z,67.83819018
2022-02-10T00:00:00Z,70.13466915
2022-02-09T00:00:00Z,70.85811332
2022-02-08T00:00:00Z,67.19828927
2022-02-07T00:00:00Z,64.3372543
2022-02-06T00:00:00Z,70.04251415
2022-02-05T00:00:00Z,79.62361046
2022-02-04T00:00:00Z,66.8319097
2022-02-03T00:00:00Z,62.9050288
2022-02-02T00:00:00Z,64.77517818
2022-02-01T00:00:00Z,67.32871866
2022-01-31T00:00:00Z,69.70009285
2022-01-30T00:00:00Z,69.83942499
2022-01-29T00:00:00Z,64.11530723
2022-01-28T00:00:00Z,62.52147713
2022-01-27T00:00:00Z,60.02879581
2022-01-26T00:00:00Z,63.12525284
2022-01-25T00:00:00Z,66.48034056
2022-01-24T00:00:00Z,63.95797798
2022-01-23T00:00:00Z,61.45693928
2022-01-22T00:00:00Z,66.33129957
2022-01-21T00:00:00Z,68.85374628
2022-01-20T00:00:00Z,69.09770381
2022-01-19T00:00:00Z,71.02131933
2022-01-18T00:00:00Z,64.5273909
2022-01-17T00:00:00Z,66.98484848
2022-01-16T00:00:00Z,65.73877614
2022-01-15T00:00:00Z,68.98967006
2022-01-14T00:00:00Z,69.54775586
2022-01-13T00:00:00Z,75.44206275
2022-01-12T00:00:00Z,74.08177172
2022-01-11T00:00:00Z,67.42209285
2022-01-10T00:00:00Z,60.78184366
2022-01-09T00:00:00Z,62.00199846
2022-01-08T00:00:00Z,68.73578544
2022-01-07T00:00:00Z,69.2568893
2022-01-06T00:00:00Z,73.3821965
2022-01-05T00:00:00Z,74.49814241
2022-01-04T00:00:00Z,70.54404065
2022-01-03T00:00:00Z,67.46014549
2022-01-02T00:00:00Z,61.12933025
2022-01-01T00:00:00Z,64.20888411
2021-12-31T00:00:00Z,68.69838533
2021-12-30T00:00:00Z,73.1875
2021-12-29T00:00:00Z,65.27703636
2021-12-28T00:00:00Z,72.26622167
2021-12-27T00:00:00Z,71.71468272
2021-12-26T00:00:00Z,64.32225143
2021-12-25T00:00:00Z,63.10681115
2021-12-24T00:00:00Z,68.71583179
2021-12-23T00:00:00Z,71.74123149
2021-12-22T00:00:00Z,74.50778089
2021-12-21T00:00:00Z,70.29804409
2021-12-20T00:00:00Z,69.94835752
2021-12-19T00:00:00Z,64.38741671
2021-12-18T00:00:00Z,64.58758451
2021-12-17T00:00:00Z,76.52226345
2021-12-16T00:00:00Z,72.86055964
2021-12-15T00:00:00Z,71.8430071
2021-12-14T00:00:00Z,71.56360507
2021-12-13T00:00:00Z,73.3052729
2021-12-12T00:00:00Z,69.09612142
2021-12-11T00:00:00Z,70.90305179
2021-12-10T00:00:00Z,75.79150459
2021-12-09T00:00:00Z,78.03422477
2021-12-08T00:00:00Z,82.93445783
2021-12-07T00:00:00Z,73.80753272
2021-12-06T00:00:00Z,75.28072692
2021-12-05T00:00:00Z,109.40430315
2021-12-04T00:00:00Z,71.36457827
2021-12-03T00:00:00Z,68.87241818
2021-12-02T00:00:00Z,76.11335255
2021-12-01T00:00:00Z,74.17989418
2021-11-30T00:00:00Z,81.04377696
2021-11-29T00:00:00Z,77.28403415
2021-11-28T00:00:00Z,65.49232737
2021-11-27T00:00:00Z,67.80707798
2021-11-26T00:00:00Z,75.66227083
2021-11-25T00:00:00Z,74.53450738
2021-11-24T00:00:00Z,78.26538706
2021-11-23T00:00:00Z,72.538413
2021-11-22T00:00:00Z,68.8674415
2021-11-21T00:00:00Z,75.811993
2021-11-20T00:00:00Z,67.52946783
2021-11-19T00:00:00Z,78.51957638
2021-11-18T00:00:00Z,74.32219083
2021-11-17T00:00:00Z,89.02754304
2021-11-16T00:00:00Z,77.34521906
2021-11-15T00:00:00Z,78.13451495
2021-11-14T00:00:00Z,82.60189125
2021-11-13T00:00:00Z,84.92965539
2021-11-12T00:00:00Z,83.50661891
2021-11-11T00:00:00Z,83.32794602
2021-11-10T00:00:00Z,85.5824193
2021-11-09T00:00:00Z,75.71374765
2021-11-08T00:00:00Z,77.98203593
2021-11-07T00:00:00Z,74.83524489
2021-11-06T00:00:00Z,75.13503707
2021-11-05T00:00:00Z,77.62596959
2021-11-04T00:00:00Z,80.67032792
2021-11-03T00:00:00Z,83.65920125
2021-11-02T00:00:00Z,84.60034876
2021-11-01T00:00:00Z,78.26887747
2021-10-31T00:00:00Z,76.21766661
2021-10-30T00:00:00Z,84.89802994
2021-10-29T00:00:00Z,96.31030151
2021-10-28T00:00:00Z,98.7008427
2021-10-27T00:00:00Z,84.66918834
2021-10-26T00:00:00Z,82.37418148
2021-10-25T00:00:00Z,77.36008102
2021-10-24T00:00:00Z,76.27661582
2021-10-23T00:00:00Z,77.73976055
2021-10-22T00:00:00Z,73.88379348
2021-10-21T00:00:00Z,76.45706798
2021-10-20T00:00:00Z,77.64416116
2021-10-19T00:00:00Z,70.78229814
2021-10-18T00:00:00Z,71.41006966
2021-10-17T00:00:00Z,65.77807361
2021-10-16T00:00:00Z,71.09230531
2021-10-15T00:00:00Z,75.17964546
2021-10-14T00:00:00Z,73.68688784
2021-10-13T00:00:00Z,66.89572785
2021-10-12T00:00:00Z,67.27876594
2021-10-11T00:00:00Z,64.27232842
2021-10-10T00:00:00Z,64.44815686
2021-10-09T00:00:00Z,71.82327926
2021-10-08T00:00:00Z,79.47841671
2021-10-07T00:00:00Z,81.57716635
2021-10-06T00:00:00Z,90.79228256
2021-10-05T00:00:00Z,70.6680705
2021-10-04T00:00:00Z,60.51775055
2021-10-03T00:00:00Z,62.92157787
2021-10-02T00:00:00Z,62.8985598
2021-10-01T00:00:00Z,72.36684657
2021-09-30T00:00:00Z,63.75749448
2021-09-29T00:00:00Z,59.96787274
2021-09-28T00:00:00Z,61.06196917
2021-09-27T00:00:00Z,60.79563062
2021-09-26T00:00:00Z,59.15713839
2021-09-25T00:00:00Z,60.0012171
2021-09-24T00:00:00Z,62.5792409
2021-09-23T00:00:00Z,67.58773982
2021-09-22T00:00:00Z,62.62731086
2021-09-21T00:00:00Z,62.20489532
2021-09-20T00:00:00Z,62.57136194
2021-09-19T00:00:00Z,60.26367548
2021-09-18T00:00:00Z,63.82746861
2021-09-17T00:00:00Z,62.30895315
2021-09-16T00:00:00Z,67.25261861
2021-09-15T00:00:00Z,71.96203905
2021-09-14T00:00:00Z,71.30196564
2021-09-13T00:00:00Z,80.08796007
2021-09-12T00:00:00Z,68.77225451
2021-09-11T00:00:00Z,77.55878674
2021-09-10T00:00:00Z,70.51494039
2021-09-09T00:00:00Z,67.41710486
2021-09-08T00:00:00Z,66.72024634
2021-09-07T00:00:00Z,75.18232819
2021-09-06T00:00:00Z,65.1076018
2021-09-05T00:00:00Z,60.70684638
2021-09-04T00:00:00Z,64.87447503
2021-09-03T00:00:00Z,65.55768636
2021-09-02T00:00:00Z,71.08347348
2021-09-01T00:00:00Z,70.93214562
2021-08-31T00:00:00Z,69.39267422
2021-08-30T00:00:00Z,64.89833127
2021-08-29T00:00:00Z,62.56264448
2021-08-28T00:00:00Z,63.06857585
2021-08-27T00:00:00Z,61.96516871
2021-08-26T00:00:00Z,61.92081796
2021-08-25T00:00:00Z,62.8842988
2021-08-24T00:00:00Z,65.70010754
2021-08-23T00:00:00Z,68.46153846
2021-08-22T00:00:00Z,61.19046159
2021-08-21T00:00:00Z,66.0391852
2021-08-20T00:00:00Z,69.83418486
2021-08-19T00:00:00Z,68.42498096
2021-08-18T00:00:00Z,65.39271761
2021-08-17T00:00:00Z,68.39886433
2021-08-16T00:00:00Z,70.63123077
2021-08-15T00:00:00Z,62.72492212
2021-08-14T00:00:00Z,62.8
2021-08-13T00:00:00Z,64.63824529
2021-08-12T00:00:00Z,65.5688172
2021-08-11T00:00:00Z,69.02234026
2021-08-10T00:00:00Z,67.34301521
2021-08-09T00:00:00Z,67.4688701
2021-08-08T00:00:00Z,68.22506158
2021-08-07T00:00:00Z,67.76698733
2021-08-06T00:00:00Z,68.5189893
2021-08-05T00:00:00Z,65.8276894
2021-08-04T00:00:00Z,71.95001582
2021-08-03T00:00:00Z,73.83422628
2021-08-02T00:00:00Z,76.00469043
2021-08-01T00:00:00Z,72.9665822
2021-07-31T00:00:00Z,74.1503652
2021-07-30T00:00:00Z,76.52337642
2021-07-29T00:00:00Z,74.8314978
2021-07-28T00:00:00Z,88.02447942
2021-07-27T00:00:00Z,92.36291222
2021-07-26T00:00:00Z,75.62858946
2021-07-25T00:00:00Z,64.35869395
2021-07-24T00:00:00Z,72.21480564
2021-07-23T00:00:00Z,70.72092657
2021-07-22T00:00:00Z,68.48069137
2021-07-21T00:00:00Z,68.75226068
2021-07-20T00:00:00Z,69.38744281
2021-07-19T00:00:00Z,64.9951826
2021-07-18T00:00:00Z,61.47213938
2021-07-17T00:00:00Z,64.31068114
2021-07-16T00:00:00Z,68.04148919
2021-07-15T00:00:00Z,71.34339505
2021-07-14T00:00:00Z,69.22050078
2021-07-13T00:00:00Z,67.32899952
2021-07-12T00:00:00Z,63.2095029
2021-07-11T00:00:00Z,59.79620115
2021-07-10T00:00:00Z,60.45183806
2021-07-09T00:00:00Z,67.0896035
2021-07-08T00:00:00Z,69.13922481
2021-07-07T00:00:00Z,70.90156495
2021-07-06T00:00:00Z,71.77291829
2021-07-05T00:00:00Z,66.31328867
2021-07-04T00:00:00Z,62.38758129
2021-07-03T00:00:00Z,62.97506623
2021-07-02T00:00:00Z,68.22122107
2021-07-01T00:00:00Z,74.66362205
2021-06-30T00:00:00Z,70.39922541
2021-06-29T00:00:00Z,74.90087418
2021-06-28T00:00:00Z,101.80204145
2021-06-27T00:00:00Z,70.94618486
2021-06-26T00:00:00Z,69.36673409
2021-06-25T00:00:00Z,75.70450962
2021-06-24T00:00:00Z,71.95154254
2021-06-23T00:00:00Z,70.35355421
2021-06-22T00:00:00Z,75.25928227
2021-06-21T00:00:00Z,69.85861305
2021-06-20T00:00:00Z,59.45633019
2021-06-19T00:00:00Z,58.42779334
2021-06-18T00:00:00Z,63.51600312
2021-06-17T00:00:00Z,65.10553152
2021-06-16T00:00:00Z,68.91920613
2021-06-15T00:00:00Z,68.3906226
2021-06-14T00:00:00Z,66.42543928
2021-06-13T00:00:00Z,66.95983315
2021-06-12T00:00:00Z,65.11781163
2021-06-11T00:00:00Z,63.6172916
2021-06-10T00:00:00Z,65.70458063
2021-06-09T00:00:00Z,67.13639894
2021-06-08T00:00:00Z,67.01837838
2021-06-07T00:00:00Z,70.5660084
2021-06-06T00:00:00Z,68.75336803
2021-06-05T00:00:00Z,73.68728629
2021-06-04T00:00:00Z,76.85810707
2021-06-03T00:00:00Z,80.82198626
2021-06-02T00:00:00Z,75.52044267
2021-06-01T00:00:00Z,78.09848719
2021-05-31T00:00:00Z,84.25657792
2021-05-30T00:00:00Z,79.19713262
2021-05-29T00:00:00Z,85.17828978
2021-05-28T00:00:00Z,76.69224818
2021-05-27T00:00:00Z,79.04466926
2021-05-26T00:00:00Z,80.11071373
2021-05-25T00:00:00Z,75.12601499
2021-05-24T00:00:00Z,79.04640049
2021-05-23T00:00:00Z,77.47102572
2021-05-22T00:00:00Z,80.78226555
2021-05-21T00:00:00Z,86.58408736
2021-05-20T00:00:00Z,97.07720873
2021-05-19T00:00:00Z,97.79402149
2021-05-18T00:00:00Z,87.47624942
2021-05-17T00:00:00Z,91.15905904
2021-05-16T00:00:00Z,94.05558997
2021-05-15T00:00:00Z,98.53135619
2021-05-14T00:00:00Z,101.95260151
2021-05-13T00:00:00Z,105.35163659
2021-05-12T00:00:00Z,114.49743749
2021-05-11T00:00:00Z,129.49744067
2021-05-10T00:00:00Z,119.30197944
2021-05-09T00:00:00Z,125.04769991
2021-05-08T00:00:00Z,121.17129201
2021-05-07T00:00:00Z,98.04048395
2021-05-06T00:00:00Z,99.30095886
2021-05-05T00:00:00Z,98.50675054
2021-05-04T00:00:00Z,100.5650369
2021-05-03T00:00:00Z,94.63577686
2021-05-02T00:00:00Z,89.0436273
2021-05-01T00:00:00Z,89.42225304
2021-04-30T00:00:00Z,86.03549837
2021-04-29T00:00:00Z,96.17288711
2021-04-28T00:00:00Z,98.53241529
2021-04-27T00:00:00Z,92.56874229
2021-04-26T00:00:00Z,90.8043579
2021-04-25T00:00:00Z,91.99969273
2021-04-24T00:00:00Z,93.40984615
2021-04-23T00:00:00Z,97.54713178
2021-04-22T00:00:00Z,103.64703132
2021-04-21T00:00:00Z,107.11320755
2021-04-20T00:00:00Z,113.78601824
2021-04-19T00:00:00Z,106.694375
2021-04-18T00:00:00Z,96.30595293
2021-04-17T00:00:00Z,102.07082109
2021-04-16T00:00:00Z,98.07865693
2021-04-15T00:00:00Z,70.33892308
2021-04-14T00:00:00Z,90.07799659
2021-04-13T00:00:00Z,86.4090207
2021-04-12T00:00:00Z,83.5864027
2021-04-11T00:00:00Z,78.52520623
2021-04-10T00:00:00Z,86.15846247
2021-04-09T00:00:00Z,79.7738888
2021-04-08T00:00:00Z,79.22927963
2021-04-07T00:00:00Z,80.85819183
2021-04-06T00:00:00Z,83.30849915
2021-04-05T00:00:00Z,81.01044547
2021-04-04T00:00:00Z,74.28318854
2021-04-03T00:00:00Z,80.9324345
2021-04-02T00:00:00Z,86.73163929
2021-04-01T00:00:00Z,89.37338858
2021-03-31T00:00:00Z,84.53859268
2021-03-30T00:00:00Z,80.36821111
2021-03-29T00:00:00Z,75.39917063
2021-03-28T00:00:00Z,72.44001232
2021-03-27T00:00:00Z,74.37779491
2021-03-26T00:00:00Z,76.52989754
2021-03-25T00:00:00Z,82.46745471
2021-03-24T00:00:00Z,79.28269587
2021-03-23T00:00:00Z,80.17309762
2021-03-22T00:00:00Z,78.55084746
2021-03-21T00:00:00Z,73.2409282
2021-03-20T00:00:00Z,78.06771871
2021-03-19T00:00:00Z,78.9279127
2021-03-18T00:00:00Z,82.27457314
2021-03-17T00:00:00Z,78.59654534
2021-03-16T00:00:00Z,79.07193252
2021-03-15T00:00:00Z,81.65636166
2021-03-14T00:00:00Z,76.53955842
2021-03-13T00:00:00Z,81.3914312
2021-03-12T00:00:00Z,81.87805255
2021-03-11T00:00:00Z,83.5167576
2021-03-10T00:00:00Z,78.38533374
2021-03-09T00:00:00Z,77.51577802
2021-03-08T00:00:00Z,71.44046154
2021-03-07T00:00:00Z,67.79990736
2021-03-06T00:00:00Z,69.56330946
2021-03-05T00:00:00Z,67.68766284
2021-03-04T00:00:00Z,75.13031466
2021-03-03T00:00:00Z,74.14325843
2021-03-02T00:00:00Z,75.16625954
2021-03-01T00:00:00Z,72.48980852
2021-02-28T00:00:00Z,70.99953611
2021-02-27T00:00:00Z,73.4989983
2021-02-26T00:00:00Z,75.05395903
2021-02-25T00:00:00Z,74.07198772
2021-02-24T00:00:00Z,78.23357551
2021-02-23T00:00:00Z,76.96524146
2021-02-22T00:00:00Z,77.18011084
2021-02-21T00:00:00Z,73.22683115
2021-02-20T00:00:00Z,82.60123172
2021-02-19T00:00:00Z,81.11874715
2021-02-18T00:00:00Z,79.84581976
2021-02-17T00:00:00Z,75.238357
2021-02-16T00:00:00Z,72.04672321
2021-02-15T00:00:00Z,68.36991995
2021-02-14T00:00:00Z,69.39259033
2021-02-13T00:00:00Z,75.86921999
2021-02-12T00:00:00Z,79.42519926
2021-02-11T00:00:00Z,79.67300905
2021-02-10T00:00:00Z,80.58180147
2021-02-09T00:00:00Z,81.64240555
2021-02-08T00:00:00Z,80.2119666
2021-02-07T00:00:00Z,75.95605737
2021-02-06T00:00:00Z,76.1024697
2021-02-05T00:00:00Z,83.01287421
2021-02-04T00:00:00Z,80.39533456
2021-02-03T00:00:00Z,81.39358421
2021-02-02T00:00:00Z,78.46242686
2021-02-01T00:00:00Z,77.47819387
2021-01-31T00:00:00Z,70.04520115
2021-01-30T00:00:00Z,74.06071987
2021-01-29T00:00:00Z,76.92019216
2021-01-28T00:00:00Z,65.87534626
2021-01-27T00:00:00Z,60.79576376
2021-01-26T00:00:00Z,67.762358
2021-01-25T00:00:00Z,68.58905579
2021-01-24T00:00:00Z,62.8850486
2021-01-23T00:00:00Z,62.21097691
2021-01-22T00:00:00Z,66.11248264
2021-01-21T00:00:00Z,65.11654832
2021-01-20T00:00:00Z,68.958346
2021-01-19T00:00:00Z,74.21827644
2021-01-18T00:00:00Z,66.0583436
2021-01-17T00:00:00Z,60.54973822
2021-01-16T00:00:00Z,67.32713583
2021-01-15T00:00:00Z,68.52454034
2021-01-14T00:00:00Z,64.51982516
2021-01-13T00:00:00Z,58.67657369
2021-01-12T00:00:00Z,62.09534706
2021-01-11T00:00:00Z,76.35784314
2021-01-10T00:00:00Z,68.96353372
2021-01-09T00:00:00Z,72.34434836
2021-01-08T00:00:00Z,73.61762475
2021-01-07T00:00:00Z,79.31650093
2021-01-06T00:00:00Z,73.78396299
2021-01-05T00:00:00Z,71.04623393
2021-01-04T00:00:00Z,75.63833052
2021-01-03T00:00:00Z,70.47961705
2021-01-02T00:00:00Z,56.67414028
2021-01-01T00:00:00Z,58.49778457
2020-12-31T00:00:00Z,59.04398647
2020-12-30T00:00:00Z,61.36338631
2020-12-29T00:00:00Z,63.31326053
2020-12-28T00:00:00Z,63.99378505
2020-12-27T00:00:00Z,63.22188076
2020-12-26T00:00:00Z,56.69421237
2020-12-25T00:00:00Z,55.84770785
2020-12-24T00:00:00Z,55.68717156
2020-12-23T00:00:00Z,61.27997575
2020-12-22T00:00:00Z,55.31667179
2020-12-21T00:00:00Z,54.48293358
2020-12-20T00:00:00Z,49.90981351
2020-12-19T00:00:00Z,63.83282161
2020-12-18T00:00:00Z,63.23293791
2020-12-17T00:00:00Z,78.99770642
2020-12-16T00:00:00Z,66.50436113
2020-12-15T00:00:00Z,62.78779473
2020-12-14T00:00:00Z,66.56483752
2020-12-13T00:00:00Z,62.17958995
2020-12-12T00:00:00Z,56.34324449
2020-12-11T00:00:00Z,54.32408264
2020-12-10T00:00:00Z,50.27626459
2020-12-09T00:00:00Z,52.60411934
2020-12-08T00:00:00Z,53.64882788
2020-12-07T00:00:00Z,50.76875483
2020-12-06T00:00:00Z,46.30024398
2020-12-05T00:00:00Z,51.33487298
2020-12-04T00:00:00Z,52.70429524
2020-12-03T00:00:00Z,52.97774051
2020-12-02T00:00:00Z,50.24375097
2020-12-01T00:00:00Z,56.01748734
2020-11-30T00:00:00Z,57.21445967
2020-11-29T00:00:00Z,54.37791769
2020-11-28T00:00:00Z,47.72647371
2020-11-27T00:00:00Z,55.88733053
2020-11-26T00:00:00Z,57.78417266
2020-11-25T00:00:00Z,61.91173288
2020-11-24T00:00:00Z,62.52078575
2020-11-23T00:00:00Z,61.92605798
2020-11-22T00:00:00Z,58.72607159
2020-11-21T00:00:00Z,59.44121231
2020-11-20T00:00:00Z,59.45799752
2020-11-19T00:00:00Z,53.43410501
2020-11-18T00:00:00Z,55.39637546
2020-11-17T00:00:00Z,54.84704981
2020-11-16T00:00:00Z,52.08307597
2020-11-15T00:00:00Z,45.6726245
2020-11-14T00:00:00Z,50.98838276
2020-11-13T00:00:00Z,53.84205693
2020-11-12T00:00:00Z,50.11901106
2020-11-11T00:00:00Z,50.8036152
2020-11-10T00:00:00Z,51.52107874
2020-11-09T00:00:00Z,50.84186261
2020-11-08T00:00:00Z,46.41954726
2020-11-07T00:00:00Z,54.23446154
2020-11-06T00:00:00Z,57.51368711
2020-11-05T00:00:00Z,53.37135401
2020-11-04T00:00:00Z,58.96568102
2020-11-03T00:00:00Z,49.58867751
2020-11-02T00:00:00Z,52.62882298
