Datetime,Tokens Transferred Between EOA USD (Total)
2023-01-06T00:00:00Z,904460688.8172486
2023-01-05T00:00:00Z,1043997879.6855804
2023-01-04T00:00:00Z,1681173880.3103225
2023-01-03T00:00:00Z,594111555.8570082
2023-01-02T00:00:00Z,580085694.8873435
2023-01-01T00:00:00Z,422929247.049823
2022-12-31T00:00:00Z,995324281.0220757
2022-12-30T00:00:00Z,1171685957.731463
2022-12-29T00:00:00Z,934926964.1473775
2022-12-28T00:00:00Z,832012119.9125686
2022-12-27T00:00:00Z,713632553.4129597
2022-12-26T00:00:00Z,548107486.9804884
2022-12-25T00:00:00Z,403434613.6001209
2022-12-24T00:00:00Z,385442531.16146785
2022-12-23T00:00:00Z,1383490570.3669176
2022-12-22T00:00:00Z,884523358.3041352
2022-12-21T00:00:00Z,1063647185.3201996
2022-12-20T00:00:00Z,1547294557.9623804
2022-12-19T00:00:00Z,898132800.7818769
2022-12-18T00:00:00Z,652996369.3528024
2022-12-17T00:00:00Z,1040464613.9190037
2022-12-16T00:00:00Z,2045877896.3234932
2022-12-15T00:00:00Z,1282731665.3446028
2022-12-14T00:00:00Z,1687646468.0808454
2022-12-13T00:00:00Z,2736696332.063244
2022-12-12T00:00:00Z,1333432728.1351066
2022-12-11T00:00:00Z,430440840.5984641
2022-12-10T00:00:00Z,634605491.4117143
2022-12-09T00:00:00Z,1627806193.023987
2022-12-08T00:00:00Z,1208204815.8563428
2022-12-07T00:00:00Z,2372726348.9034853
2022-12-06T00:00:00Z,1869466187.8175051
2022-12-05T00:00:00Z,1216558295.289543
2022-12-04T00:00:00Z,797550874.0561209
2022-12-03T00:00:00Z,594722765.2287928
2022-12-02T00:00:00Z,1372356553.8707337
2022-12-01T00:00:00Z,1231835971.958839
2022-11-30T00:00:00Z,1683787871.0225263
2022-11-29T00:00:00Z,1729965632.112792
2022-11-28T00:00:00Z,1963856926.1010113
2022-11-27T00:00:00Z,790680205.2386307
2022-11-26T00:00:00Z,860852444.9342874
2022-11-25T00:00:00Z,1259787586.8870451
2022-11-24T00:00:00Z,1277989374.8788886
2022-11-23T00:00:00Z,1509522960.9295182
2022-11-22T00:00:00Z,2434860340.2050085
2022-11-21T00:00:00Z,3639508530.510289
2022-11-20T00:00:00Z,1061484262.6619706
2022-11-19T00:00:00Z,1340909228.9693918
2022-11-18T00:00:00Z,1835885800.2953467
2022-11-17T00:00:00Z,2242915107.0821824
2022-11-16T00:00:00Z,2621036305.350052
2022-11-15T00:00:00Z,2326767221.0487013
2022-11-14T00:00:00Z,3205723864.5391736
2022-11-13T00:00:00Z,3267691454.1791263
2022-11-12T00:00:00Z,2237588333.5950804
2022-11-11T00:00:00Z,3219676109.437417
2022-11-10T00:00:00Z,5416958922.141829
2022-11-09T00:00:00Z,6383313581.303289
2022-11-08T00:00:00Z,5612064620.024367
2022-11-07T00:00:00Z,3466328339.4263706
2022-11-06T00:00:00Z,1391284701.792987
2022-11-05T00:00:00Z,1137980713.726759
2022-11-04T00:00:00Z,2543468170.491988
2022-11-03T00:00:00Z,2039850197.0268211
2022-11-02T00:00:00Z,2348667070.736429
2022-11-01T00:00:00Z,1616428888.8563135
2022-10-31T00:00:00Z,2125543048.4195604
2022-10-30T00:00:00Z,1327550983.1105888
2022-10-29T00:00:00Z,1985340055.3219965
2022-10-28T00:00:00Z,2285736211.030056
2022-10-27T00:00:00Z,2833833157.1430507
2022-10-26T00:00:00Z,3931141064.249098
2022-10-25T00:00:00Z,3161604025.91638
2022-10-24T00:00:00Z,1958727663.3693712
2022-10-23T00:00:00Z,918336373.4023887
2022-10-22T00:00:00Z,747904510.0048225
2022-10-21T00:00:00Z,1894670119.1827712
2022-10-20T00:00:00Z,1247610555.7141247
2022-10-19T00:00:00Z,1226259170.2699294
2022-10-18T00:00:00Z,1328221310.3713856
2022-10-17T00:00:00Z,1261510034.660409
2022-10-16T00:00:00Z,697401098.9134468
2022-10-15T00:00:00Z,599885087.8463241
2022-10-14T00:00:00Z,1424692633.242129
2022-10-13T00:00:00Z,2338546310.500256
2022-10-12T00:00:00Z,1070685659.2349635
2022-10-11T00:00:00Z,1354155445.427987
2022-10-10T00:00:00Z,883892843.3592818
2022-10-09T00:00:00Z,363601915.7815153
2022-10-08T00:00:00Z,830698903.5200493
2022-10-07T00:00:00Z,1456893199.575321
2022-10-06T00:00:00Z,1486571148.275665
2022-10-05T00:00:00Z,988638561.1037261
2022-10-04T00:00:00Z,1219477303.3444278
2022-10-03T00:00:00Z,1853889815.468443
2022-10-02T00:00:00Z,739376381.1908152
2022-10-01T00:00:00Z,945268429.824184
2022-09-30T00:00:00Z,2222300718.253785
2022-09-29T00:00:00Z,3300397844.4798923
2022-09-28T00:00:00Z,1595296729.0873678
2022-09-27T00:00:00Z,2248884153.479842
2022-09-26T00:00:00Z,2356708159.2730417
2022-09-25T00:00:00Z,1108171619.3935537
2022-09-24T00:00:00Z,948366483.2986474
2022-09-23T00:00:00Z,2516674447.8356113
2022-09-22T00:00:00Z,2747803728.361842
2022-09-21T00:00:00Z,2464452230.8187375
2022-09-20T00:00:00Z,2589772549.245821
2022-09-19T00:00:00Z,3438011096.866222
2022-09-18T00:00:00Z,1359752277.245525
2022-09-17T00:00:00Z,1340152367.0575137
2022-09-16T00:00:00Z,4393492450.91336
2022-09-15T00:00:00Z,6805650254.541269
2022-09-14T00:00:00Z,11706821541.04535
2022-09-13T00:00:00Z,6319143613.150158
2022-09-12T00:00:00Z,4052827217.0037265
2022-09-11T00:00:00Z,1206129811.1276429
2022-09-10T00:00:00Z,1293639359.8838563
2022-09-09T00:00:00Z,2954120981.9579473
2022-09-08T00:00:00Z,2673869596.412166
2022-09-07T00:00:00Z,2799110719.917491
2022-09-06T00:00:00Z,5057929428.321129
2022-09-05T00:00:00Z,1726385274.2542205
2022-09-04T00:00:00Z,715238776.475792
2022-09-03T00:00:00Z,1175933600.9959393
2022-09-02T00:00:00Z,2939224893.31782
2022-09-01T00:00:00Z,2468508759.301531
2022-08-31T00:00:00Z,2290479674.050422
2022-08-30T00:00:00Z,2371018652.1186223
2022-08-29T00:00:00Z,2990395763.1306396
2022-08-28T00:00:00Z,1842117315.1737597
2022-08-27T00:00:00Z,1696209847.2090302
2022-08-26T00:00:00Z,2050584363.6188927
2022-08-25T00:00:00Z,1674110423.7376366
2022-08-24T00:00:00Z,1621735073.1215618
2022-08-23T00:00:00Z,1451967000.050703
2022-08-22T00:00:00Z,1391368088.9428418
2022-08-21T00:00:00Z,873433733.9006217
2022-08-20T00:00:00Z,1112787097.057886
2022-08-19T00:00:00Z,2703125972.298557
2022-08-18T00:00:00Z,1994644698.593206
2022-08-17T00:00:00Z,4618831038.7926445
2022-08-16T00:00:00Z,1837316616.2057173
2022-08-15T00:00:00Z,2893867397.699417
2022-08-14T00:00:00Z,1372436589.7429159
2022-08-13T00:00:00Z,1855631148.331838
2022-08-12T00:00:00Z,2214415461.3197527
2022-08-11T00:00:00Z,2700836083.6751757
2022-08-10T00:00:00Z,3676238228.122247
2022-08-09T00:00:00Z,2098982960.5758874
2022-08-08T00:00:00Z,2069210937.5695157
2022-08-07T00:00:00Z,1567506456.1426373
2022-08-06T00:00:00Z,1252892326.3048434
2022-08-05T00:00:00Z,2088533395.9522755
2022-08-04T00:00:00Z,1625669609.6643567
2022-08-03T00:00:00Z,1624423913.1098185
2022-08-02T00:00:00Z,2041857191.3346531
2022-08-01T00:00:00Z,2321180253.279751
2022-07-31T00:00:00Z,981888449.9640409
2022-07-30T00:00:00Z,1396166974.62661
2022-07-29T00:00:00Z,3087594039.3218226
2022-07-28T00:00:00Z,3375681740.334553
2022-07-27T00:00:00Z,3223990161.208088
2022-07-26T00:00:00Z,2308842376.642669
2022-07-25T00:00:00Z,1800538474.3321319
2022-07-24T00:00:00Z,941829873.0005422
2022-07-23T00:00:00Z,999465328.5111036
2022-07-22T00:00:00Z,1758779465.6534154
2022-07-21T00:00:00Z,7144089424.589714
2022-07-20T00:00:00Z,2654128730.9969454
2022-07-19T00:00:00Z,5319961483.633849
2022-07-18T00:00:00Z,4046355933.222819
2022-07-17T00:00:00Z,1439097667.1932049
2022-07-16T00:00:00Z,1557543770.7928019
2022-07-15T00:00:00Z,3138789607.808917
2022-07-14T00:00:00Z,1833804885.5042973
2022-07-13T00:00:00Z,2505657647.7415447
2022-07-12T00:00:00Z,1936262196.175859
2022-07-11T00:00:00Z,1569617735.2548635
2022-07-10T00:00:00Z,1087106773.320153
2022-07-09T00:00:00Z,812237333.303478
2022-07-08T00:00:00Z,2030865655.3072908
2022-07-07T00:00:00Z,4128450431.351002
2022-07-06T00:00:00Z,1805122862.0030608
2022-07-05T00:00:00Z,1666460411.8481684
2022-07-04T00:00:00Z,1927543147.6969297
2022-07-03T00:00:00Z,670428506.0999972
2022-07-02T00:00:00Z,1088218992.9342828
2022-07-01T00:00:00Z,2251025798.0620875
2022-06-30T00:00:00Z,2708042894.424236
2022-06-29T00:00:00Z,3193627015.323954
2022-06-28T00:00:00Z,1719005092.5522807
2022-06-27T00:00:00Z,1887149524.1046052
2022-06-26T00:00:00Z,957403376.9734004
2022-06-25T00:00:00Z,1286794030.727955
2022-06-24T00:00:00Z,2161788472.387746
2022-06-23T00:00:00Z,2103211472.4826405
2022-06-22T00:00:00Z,1841071133.0196104
2022-06-21T00:00:00Z,1986345938.429079
2022-06-20T00:00:00Z,2531177571.173549
2022-06-19T00:00:00Z,2195944611.8411384
2022-06-18T00:00:00Z,2902233837.097252
2022-06-17T00:00:00Z,3112514598.406519
2022-06-16T00:00:00Z,3207346826.0694547
2022-06-15T00:00:00Z,4848298722.048622
2022-06-14T00:00:00Z,5292534548.718949
2022-06-13T00:00:00Z,6979322667.195886
2022-06-12T00:00:00Z,2979904796.779266
2022-06-11T00:00:00Z,3677851042.378809
2022-06-10T00:00:00Z,3418649029.6385903
2022-06-09T00:00:00Z,2079073067.6428785
2022-06-08T00:00:00Z,1812912539.444798
2022-06-07T00:00:00Z,2903468953.446284
2022-06-06T00:00:00Z,2196490861.692564
2022-06-05T00:00:00Z,988900504.8569419
2022-06-04T00:00:00Z,1010655086.367193
2022-06-03T00:00:00Z,2164338257.7300167
2022-06-02T00:00:00Z,3417605119.2394247
2022-06-01T00:00:00Z,3226732674.304262
2022-05-31T00:00:00Z,3493988256.100571
2022-05-30T00:00:00Z,3085520313.070694
2022-05-29T00:00:00Z,1457043883.1293445
2022-05-28T00:00:00Z,1482797245.2871258
2022-05-27T00:00:00Z,4412771816.674081
2022-05-26T00:00:00Z,4688994028.043914
2022-05-25T00:00:00Z,1644432719.6455266
2022-05-24T00:00:00Z,2532249637.46524
2022-05-23T00:00:00Z,3858076013.448428
2022-05-22T00:00:00Z,1872702554.7206604
2022-05-21T00:00:00Z,1305813623.847276
2022-05-20T00:00:00Z,3463467936.945398
2022-05-19T00:00:00Z,3569128626.997402
2022-05-18T00:00:00Z,3607179843.429841
2022-05-17T00:00:00Z,3193248303.6751184
2022-05-16T00:00:00Z,6559059482.526093
2022-05-15T00:00:00Z,2044726876.4593368
2022-05-14T00:00:00Z,2195320235.007123
2022-05-13T00:00:00Z,7282388092.82182
2022-05-12T00:00:00Z,12744231403.829065
2022-05-11T00:00:00Z,8902914485.635963
2022-05-10T00:00:00Z,7034884548.607059
2022-05-09T00:00:00Z,6396407489.523163
2022-05-08T00:00:00Z,2586480990.306659
2022-05-07T00:00:00Z,2175363784.366593
2022-05-06T00:00:00Z,3901711761.8504963
2022-05-05T00:00:00Z,4051025769.198175
2022-05-04T00:00:00Z,4289905323.6212068
2022-05-03T00:00:00Z,6244451055.09831
2022-05-02T00:00:00Z,5319814594.90223
2022-05-01T00:00:00Z,3090021837.6999345
2022-04-30T00:00:00Z,2068044457.057132
2022-04-29T00:00:00Z,5982856513.093715
2022-04-28T00:00:00Z,3906465269.33657
2022-04-27T00:00:00Z,3396923983.9476347
2022-04-26T00:00:00Z,3705082296.4128656
2022-04-25T00:00:00Z,5040436584.8659725
2022-04-24T00:00:00Z,1486826431.5832217
2022-04-23T00:00:00Z,1295322098.4161086
2022-04-22T00:00:00Z,3460091929.9512744
2022-04-21T00:00:00Z,3388399791.458121
2022-04-20T00:00:00Z,6528133031.8635645
2022-04-19T00:00:00Z,4068217731.8007083
2022-04-18T00:00:00Z,3289855716.8305917
2022-04-17T00:00:00Z,2057259522.3671768
2022-04-16T00:00:00Z,2313602792.335339
2022-04-15T00:00:00Z,3002858308.275258
2022-04-14T00:00:00Z,2835435674.336546
2022-04-13T00:00:00Z,3075718372.0336065
2022-04-12T00:00:00Z,3046103037.0670595
2022-04-11T00:00:00Z,5526067452.4897585
2022-04-10T00:00:00Z,1612867860.1763947
2022-04-09T00:00:00Z,2215295706.569978
2022-04-08T00:00:00Z,3381533293.7095103
2022-04-07T00:00:00Z,4387401612.223294
2022-04-06T00:00:00Z,4661950016.831226
2022-04-05T00:00:00Z,3995639638.743138
2022-04-04T00:00:00Z,3511970896.6687136
2022-04-03T00:00:00Z,2336825414.1389647
2022-04-02T00:00:00Z,3803022799.474035
2022-04-01T00:00:00Z,5466093223.2954
2022-03-31T00:00:00Z,5022291542.855886
2022-03-30T00:00:00Z,5283724224.708082
2022-03-29T00:00:00Z,6403433313.845318
2022-03-28T00:00:00Z,5238422643.36365
2022-03-27T00:00:00Z,2065586107.5960476
2022-03-26T00:00:00Z,1522140618.8590894
2022-03-25T00:00:00Z,5139648339.017169
2022-03-24T00:00:00Z,4926882299.534866
2022-03-23T00:00:00Z,3605016143.1234775
2022-03-22T00:00:00Z,5161693721.418062
2022-03-21T00:00:00Z,3929068623.4110856
2022-03-20T00:00:00Z,1508289519.4103925
2022-03-19T00:00:00Z,3673132394.33452
2022-03-18T00:00:00Z,4419879505.541531
2022-03-17T00:00:00Z,3673119846.293384
2022-03-16T00:00:00Z,3903976224.835682
2022-03-15T00:00:00Z,5778405791.722388
2022-03-14T00:00:00Z,2439600507.699686
2022-03-13T00:00:00Z,1452167863.531525
2022-03-12T00:00:00Z,1054173321.035696
2022-03-11T00:00:00Z,2541916361.692953
2022-03-10T00:00:00Z,3403711293.173967
2022-03-09T00:00:00Z,3003490663.745418
2022-03-08T00:00:00Z,3607736663.35504
2022-03-07T00:00:00Z,3398273990.705788
2022-03-06T00:00:00Z,1330484710.1695638
2022-03-05T00:00:00Z,2089109564.8041935
2022-03-04T00:00:00Z,4083213006.7872133
2022-03-03T00:00:00Z,3463139129.0717244
2022-03-02T00:00:00Z,4007315794.870188
2022-03-01T00:00:00Z,5178637005.921086
2022-02-28T00:00:00Z,4396946465.684025
2022-02-27T00:00:00Z,2126890451.7579944
2022-02-26T00:00:00Z,2286189244.074208
2022-02-25T00:00:00Z,4719503424.033326
2022-02-24T00:00:00Z,8223693196.247879
2022-02-23T00:00:00Z,2962899112.7760787
2022-02-22T00:00:00Z,2920168824.582122
2022-02-21T00:00:00Z,3450374995.0773406
2022-02-20T00:00:00Z,2320038360.668562
2022-02-19T00:00:00Z,1536625613.868975
2022-02-18T00:00:00Z,3737978897.2601485
2022-02-17T00:00:00Z,3684614398.32403
2022-02-16T00:00:00Z,3222122267.806313
2022-02-15T00:00:00Z,4983107664.699456
2022-02-14T00:00:00Z,3894794970.8787904
2022-02-13T00:00:00Z,1961116987.1453552
2022-02-12T00:00:00Z,2538407206.827906
2022-02-11T00:00:00Z,4769813628.369983
2022-02-10T00:00:00Z,7539500361.220028
2022-02-09T00:00:00Z,4467220212.719511
2022-02-08T00:00:00Z,4839839093.615651
2022-02-07T00:00:00Z,5160375542.031244
2022-02-06T00:00:00Z,1868766187.0176032
2022-02-05T00:00:00Z,2736422082.151947
2022-02-04T00:00:00Z,5018483924.031448
2022-02-03T00:00:00Z,5260078754.326221
2022-02-02T00:00:00Z,2943499622.181515
2022-02-01T00:00:00Z,3997332244.02455
2022-01-31T00:00:00Z,4588708770.787167
2022-01-30T00:00:00Z,3136973072.00679
2022-01-29T00:00:00Z,3020904023.554954
2022-01-28T00:00:00Z,4635823341.370702
2022-01-27T00:00:00Z,5161396313.91997
2022-01-26T00:00:00Z,5287227644.50654
2022-01-25T00:00:00Z,4507182480.604889
2022-01-24T00:00:00Z,6304511565.956814
2022-01-23T00:00:00Z,4413364543.430899
2022-01-22T00:00:00Z,6309988126.288503
2022-01-21T00:00:00Z,8069868222.84966
2022-01-20T00:00:00Z,3829619027.579285
2022-01-19T00:00:00Z,5448984840.703508
2022-01-18T00:00:00Z,3586687855.7205763
2022-01-17T00:00:00Z,3739845163.8026495
2022-01-16T00:00:00Z,2480667478.8089023
2022-01-15T00:00:00Z,2585707637.9386883
2022-01-14T00:00:00Z,4325415400.939666
2022-01-13T00:00:00Z,5158986695.776943
2022-01-12T00:00:00Z,4639428294.81763
2022-01-11T00:00:00Z,4074315638.645731
2022-01-10T00:00:00Z,4253482192.505539
2022-01-09T00:00:00Z,2326948746.757113
2022-01-08T00:00:00Z,3061070142.9613805
2022-01-07T00:00:00Z,6047550103.29315
2022-01-06T00:00:00Z,7009831517.240393
2022-01-05T00:00:00Z,6130735834.871512
2022-01-04T00:00:00Z,5475968861.764247
2022-01-03T00:00:00Z,3326089955.160686
2022-01-02T00:00:00Z,2104273642.1729991
2022-01-01T00:00:00Z,2938719655.000184
2021-12-31T00:00:00Z,7268601763.541314
2021-12-30T00:00:00Z,10428941520.560213
2021-12-29T00:00:00Z,4797132437.500542
2021-12-28T00:00:00Z,5899317630.335978
2021-12-27T00:00:00Z,5463176379.91229
2021-12-26T00:00:00Z,2381458782.048742
2021-12-25T00:00:00Z,4665888565.619819
2021-12-24T00:00:00Z,4366268235.890004
2021-12-23T00:00:00Z,5467676545.825052
2021-12-22T00:00:00Z,4887922615.168051
2021-12-21T00:00:00Z,4857993436.42794
2021-12-20T00:00:00Z,4852029124.107324
2021-12-19T00:00:00Z,2191672814.328207
2021-12-18T00:00:00Z,3857092411.0593524
2021-12-17T00:00:00Z,5539681020.253251
2021-12-16T00:00:00Z,6508386392.024954
2021-12-15T00:00:00Z,6089382005.361916
2021-12-14T00:00:00Z,6813003927.873209
2021-12-13T00:00:00Z,8039506243.307556
2021-12-12T00:00:00Z,2149651501.210434
2021-12-11T00:00:00Z,4110841260.155176
2021-12-10T00:00:00Z,6761834295.983022
2021-12-09T00:00:00Z,6503639940.697063
2021-12-08T00:00:00Z,7513098884.292452
2021-12-07T00:00:00Z,7943998646.002535
2021-12-06T00:00:00Z,11452902516.018366
2021-12-05T00:00:00Z,5523570311.883356
2021-12-04T00:00:00Z,11781845552.58174
2021-12-03T00:00:00Z,7991721831.686534
2021-12-02T00:00:00Z,7675870846.761322
2021-12-01T00:00:00Z,10057388623.641397
2021-11-30T00:00:00Z,10691599739.087189
2021-11-29T00:00:00Z,7040191040.861833
2021-11-28T00:00:00Z,3247628452.464736
2021-11-27T00:00:00Z,3443598757.9316125
2021-11-26T00:00:00Z,8863659503.052559
2021-11-25T00:00:00Z,6175958459.35565
2021-11-24T00:00:00Z,7543271761.851766
2021-11-23T00:00:00Z,6355230015.075291
2021-11-22T00:00:00Z,6074749444.5223675
2021-11-21T00:00:00Z,5942454997.634569
2021-11-20T00:00:00Z,5039326501.022359
2021-11-19T00:00:00Z,7137119235.519425
2021-11-18T00:00:00Z,6740022956.796594
2021-11-17T00:00:00Z,6730471824.4294815
2021-11-16T00:00:00Z,8280858417.114805
2021-11-15T00:00:00Z,15385231505.965591
2021-11-14T00:00:00Z,4377471054.370808
2021-11-13T00:00:00Z,4336469819.827196
2021-11-12T00:00:00Z,7585812479.107658
2021-11-11T00:00:00Z,7081799341.291229
2021-11-10T00:00:00Z,6973608541.422027
2021-11-09T00:00:00Z,7277862278.137146
2021-11-08T00:00:00Z,7449626947.1307335
2021-11-07T00:00:00Z,2939459962.951252
2021-11-06T00:00:00Z,4404360050.04699
2021-11-05T00:00:00Z,6510063808.248944
2021-11-04T00:00:00Z,7439068757.706721
2021-11-03T00:00:00Z,11621159463.826382
2021-11-02T00:00:00Z,8366617923.942906
2021-11-01T00:00:00Z,6335268117.168571
2021-10-31T00:00:00Z,3886097180.390293
2021-10-30T00:00:00Z,3738866181.966177
2021-10-29T00:00:00Z,10651007757.537428
2021-10-28T00:00:00Z,5946366869.551675
2021-10-27T00:00:00Z,8833235934.114964
2021-10-26T00:00:00Z,5219987043.065475
2021-10-25T00:00:00Z,5261839533.651004
2021-10-24T00:00:00Z,2642666190.8251896
2021-10-23T00:00:00Z,4187543155.431997
2021-10-22T00:00:00Z,5661338767.431753
2021-10-21T00:00:00Z,9063434146.69532
2021-10-20T00:00:00Z,6532528789.985788
2021-10-19T00:00:00Z,5325525187.251549
2021-10-18T00:00:00Z,5826379803.731251
2021-10-17T00:00:00Z,4450834548.848389
2021-10-16T00:00:00Z,5440532772.932035
2021-10-15T00:00:00Z,8225024461.528888
2021-10-14T00:00:00Z,11853641961.316267
2021-10-13T00:00:00Z,5635519033.249413
2021-10-12T00:00:00Z,4088890218.388988
2021-10-11T00:00:00Z,4028631646.1166806
2021-10-10T00:00:00Z,2748987444.124618
2021-10-09T00:00:00Z,2250941453.83701
2021-10-08T00:00:00Z,6104390064.896786
2021-10-07T00:00:00Z,6213280051.784236
2021-10-06T00:00:00Z,6887272410.866043
2021-10-05T00:00:00Z,7222804997.063245
2021-10-04T00:00:00Z,4281252858.915307
2021-10-03T00:00:00Z,2801413575.811189
2021-10-02T00:00:00Z,3423251373.222125
2021-10-01T00:00:00Z,5238381782.246
2021-09-30T00:00:00Z,3375030957.846047
2021-09-29T00:00:00Z,3207784865.4989014
2021-09-28T00:00:00Z,3407717738.2804317
2021-09-27T00:00:00Z,3931590710.036146
2021-09-26T00:00:00Z,9762151480.737823
2021-09-25T00:00:00Z,2332548089.077654
2021-09-24T00:00:00Z,8856259890.80184
2021-09-23T00:00:00Z,5145680588.072713
2021-09-22T00:00:00Z,6295460344.74069
2021-09-21T00:00:00Z,5939393253.230998
2021-09-20T00:00:00Z,6560664002.330922
2021-09-19T00:00:00Z,2925234577.696488
2021-09-18T00:00:00Z,4081497671.594984
2021-09-17T00:00:00Z,6629607973.626272
2021-09-16T00:00:00Z,4432214845.234054
2021-09-15T00:00:00Z,8188818003.714627
2021-09-14T00:00:00Z,4529084538.221948
2021-09-13T00:00:00Z,5070804934.1466255
2021-09-12T00:00:00Z,2575814287.8977833
2021-09-11T00:00:00Z,4896962477.632988
2021-09-10T00:00:00Z,5916641167.4048605
2021-09-09T00:00:00Z,7284863838.511941
2021-09-08T00:00:00Z,7376895827.689564
2021-09-07T00:00:00Z,8828287971.797487
2021-09-06T00:00:00Z,5603868787.263542
2021-09-05T00:00:00Z,3677167020.8496594
2021-09-04T00:00:00Z,4838959517.629768
2021-09-03T00:00:00Z,7657442844.072962
2021-09-02T00:00:00Z,9733274299.163816
2021-09-01T00:00:00Z,8726507272.034222
2021-08-31T00:00:00Z,8148511972.856481
2021-08-30T00:00:00Z,5293228435.028943
2021-08-29T00:00:00Z,3596580830.869758
2021-08-28T00:00:00Z,3024351595.6672053
2021-08-27T00:00:00Z,5179201492.60097
2021-08-26T00:00:00Z,4055034962.387054
2021-08-25T00:00:00Z,5518181070.99783
2021-08-24T00:00:00Z,7375189055.336369
2021-08-23T00:00:00Z,6138256839.495876
2021-08-22T00:00:00Z,2935424970.883422
2021-08-21T00:00:00Z,2742686066.941516
2021-08-20T00:00:00Z,5762515078.776913
2021-08-19T00:00:00Z,4334628197.345715
2021-08-18T00:00:00Z,4891521729.065514
2021-08-17T00:00:00Z,4744457839.707595
2021-08-16T00:00:00Z,6318115203.696966
2021-08-15T00:00:00Z,3664690814.7852235
2021-08-14T00:00:00Z,3326502954.1639557
2021-08-13T00:00:00Z,5351160183.015652
2021-08-12T00:00:00Z,4121321620.410431
2021-08-11T00:00:00Z,4207421132.0735345
2021-08-10T00:00:00Z,5058542348.122152
2021-08-09T00:00:00Z,6806735851.071177
2021-08-08T00:00:00Z,3657651939.1654077
2021-08-07T00:00:00Z,4718594396.087734
2021-08-06T00:00:00Z,5347499854.623726
2021-08-05T00:00:00Z,5268643866.46508
2021-08-04T00:00:00Z,5567707825.001244
2021-08-03T00:00:00Z,4344101040.735725
2021-08-02T00:00:00Z,3543333011.748352
2021-08-01T00:00:00Z,3189386080.9039946
2021-07-31T00:00:00Z,4242729655.1259956
2021-07-30T00:00:00Z,4454001556.901431
2021-07-29T00:00:00Z,4669135614.853379
2021-07-28T00:00:00Z,3642223886.367369
2021-07-27T00:00:00Z,4309180370.375582
2021-07-26T00:00:00Z,5147759887.715779
2021-07-25T00:00:00Z,1455579508.7051132
2021-07-24T00:00:00Z,2359677468.6338663
2021-07-23T00:00:00Z,3124662402.849253
2021-07-22T00:00:00Z,3567270896.511312
2021-07-21T00:00:00Z,4398851691.078318
2021-07-20T00:00:00Z,2999663607.239764
2021-07-19T00:00:00Z,3259565993.234771
2021-07-18T00:00:00Z,1703268854.8667994
2021-07-17T00:00:00Z,1702360989.4394243
2021-07-16T00:00:00Z,3749407418.514731
2021-07-15T00:00:00Z,3078395773.141142
2021-07-14T00:00:00Z,4193121092.956076
2021-07-13T00:00:00Z,3184045492.5229697
2021-07-12T00:00:00Z,3911336924.780545
2021-07-11T00:00:00Z,1175830005.765234
2021-07-10T00:00:00Z,2260956702.930061
2021-07-09T00:00:00Z,4253353783.628193
2021-07-08T00:00:00Z,5302115893.753746
2021-07-07T00:00:00Z,3835103267.803269
2021-07-06T00:00:00Z,3096214839.705571
2021-07-05T00:00:00Z,2767061911.7397094
2021-07-04T00:00:00Z,1776060843.2191212
2021-07-03T00:00:00Z,1572059973.2205782
2021-07-02T00:00:00Z,5086447838.709717
2021-07-01T00:00:00Z,5051380753.85849
2021-06-30T00:00:00Z,3758488941.058462
2021-06-29T00:00:00Z,4396767172.3585615
2021-06-28T00:00:00Z,4051342287.4606204
2021-06-27T00:00:00Z,2361866307.4600387
2021-06-26T00:00:00Z,1858739995.7179847
2021-06-25T00:00:00Z,4270387320.5586853
2021-06-24T00:00:00Z,3826954232.76768
2021-06-23T00:00:00Z,3285787431.7095237
2021-06-22T00:00:00Z,8363745746.50469
2021-06-21T00:00:00Z,5684169695.845276
2021-06-20T00:00:00Z,2464842548.9954314
2021-06-19T00:00:00Z,1796996441.903609
2021-06-18T00:00:00Z,4670467250.302001
2021-06-17T00:00:00Z,3805087099.8638983
2021-06-16T00:00:00Z,5168775570.36179
2021-06-15T00:00:00Z,3658791923.8765197
2021-06-14T00:00:00Z,4935562403.28742
2021-06-13T00:00:00Z,2311134133.8108587
2021-06-12T00:00:00Z,2573447302.0788794
2021-06-11T00:00:00Z,3398332394.8090663
2021-06-10T00:00:00Z,3458919071.6741023
2021-06-09T00:00:00Z,6645131704.182408
2021-06-08T00:00:00Z,7874839843.385043
2021-06-07T00:00:00Z,4108135632.3255267
2021-06-06T00:00:00Z,2540202172.1292176
2021-06-05T00:00:00Z,3495334228.7445107
2021-06-04T00:00:00Z,5930184541.905383
2021-06-03T00:00:00Z,5988428445.451075
2021-06-02T00:00:00Z,5341103052.177345
2021-06-01T00:00:00Z,6744010644.952214
2021-05-31T00:00:00Z,4650066762.663484
2021-05-30T00:00:00Z,5262797545.020156
2021-05-29T00:00:00Z,6716122493.657993
2021-05-28T00:00:00Z,8028027280.529843
2021-05-27T00:00:00Z,10019281251.656816
2021-05-26T00:00:00Z,8948650058.239105
2021-05-25T00:00:00Z,11586160812.539122
2021-05-24T00:00:00Z,13728963833.28206
2021-05-23T00:00:00Z,11108932456.377031
2021-05-22T00:00:00Z,7441929726.228477
2021-05-21T00:00:00Z,10247852235.65577
2021-05-20T00:00:00Z,18187807490.97058
2021-05-19T00:00:00Z,19902448321.694736
2021-05-18T00:00:00Z,8860438007.364014
