Datetime,Tokens Transferred USD (Median)
2025-10-13T00:00:00Z,26.89606514458508
2025-10-12T00:00:00Z,21.612453277071083
2025-10-11T00:00:00Z,29.441978518949057
2025-10-10T00:00:00Z,33.1215287408352
2025-10-09T00:00:00Z,28.679294001084596
2025-10-08T00:00:00Z,27.1581939669
2025-10-07T00:00:00Z,33.81384885746908
2025-10-06T00:00:00Z,23.5861693207564
2025-10-05T00:00:00Z,24.82913092821388
2025-10-04T00:00:00Z,25.69720859708193
2025-10-03T00:00:00Z,30.2086012002459
2025-10-02T00:00:00Z,20.515624150910604
2025-10-01T00:00:00Z,27.34965476809872
2025-09-30T00:00:00Z,33.16301947408
2025-09-29T00:00:00Z,40.057926585925
2025-09-28T00:00:00Z,22.511853938066896
2025-09-27T00:00:00Z,35.39187975769513
2025-09-26T00:00:00Z,23.57455949763811
2025-09-25T00:00:00Z,34.882770992073354
2025-09-24T00:00:00Z,24.600805357497453
2025-09-23T00:00:00Z,25.87349058242287
2025-09-22T00:00:00Z,32.118301801964606
2025-09-21T00:00:00Z,22.214891183740686
2025-09-20T00:00:00Z,29.214817289642703
2025-09-19T00:00:00Z,31.30434844712
2025-09-18T00:00:00Z,25.33161265338838
2025-09-17T00:00:00Z,35.3106747473537
2025-09-16T00:00:00Z,22.29304943801099
2025-09-15T00:00:00Z,40.864298102247695
2025-09-14T00:00:00Z,45.53640209754453
2025-09-13T00:00:00Z,42.013112357079
2025-09-12T00:00:00Z,46.75826652984867
2025-09-11T00:00:00Z,31.22785865045
2025-09-10T00:00:00Z,33.77749300314653
2025-09-09T00:00:00Z,32.979035088929194
2025-09-08T00:00:00Z,31.53274430612646
2025-09-07T00:00:00Z,36.265937265088084
2025-09-06T00:00:00Z,29.898168575856506
2025-09-05T00:00:00Z,43.0750777481
2025-09-04T00:00:00Z,39.27295316589612
2025-09-03T00:00:00Z,44.5191376377
2025-09-02T00:00:00Z,31.924962130747982
2025-09-01T00:00:00Z,42.86312194292331
2025-08-31T00:00:00Z,39.885165496951956
2025-08-30T00:00:00Z,43.33418831004995
2025-08-29T00:00:00Z,42.94069827639639
2025-08-28T00:00:00Z,45.46905141321535
2025-08-27T00:00:00Z,45.0665758608
2025-08-26T00:00:00Z,48.25622357771
2025-08-25T00:00:00Z,42.691465208024795
2025-08-24T00:00:00Z,46.87570939117487
2025-08-23T00:00:00Z,46.58817829364817
2025-08-22T00:00:00Z,55.066939135728
2025-08-21T00:00:00Z,42.2407916386
2025-08-20T00:00:00Z,42.920417455417024
2025-08-19T00:00:00Z,40.7528585832
2025-08-18T00:00:00Z,50.060536622284886
2025-08-17T00:00:00Z,47.332974150120975
2025-08-16T00:00:00Z,44.2493384293
2025-08-15T00:00:00Z,46.39510047422639
2025-08-14T00:00:00Z,52.327813526405
2025-08-13T00:00:00Z,60.92336464641957
2025-08-12T00:00:00Z,52.471871920384665
2025-08-11T00:00:00Z,48.8706733844303
2025-08-10T00:00:00Z,42.17585374968
2025-08-09T00:00:00Z,54.554121562368
2025-08-08T00:00:00Z,43.81330191462909
2025-08-07T00:00:00Z,48.41713373720713
2025-08-06T00:00:00Z,30.022830639894796
2025-08-05T00:00:00Z,33.36735148503291
2025-08-04T00:00:00Z,49.80754950705606
2025-08-03T00:00:00Z,48.711302486554324
2025-08-02T00:00:00Z,40.832168915872906
2025-08-01T00:00:00Z,34.8633135057
2025-07-31T00:00:00Z,29.967936562195888
2025-07-30T00:00:00Z,30.63263677435302
2025-07-29T00:00:00Z,37.854400923090985
2025-07-28T00:00:00Z,38.10942237203893
2025-07-27T00:00:00Z,31.470559723962065
2025-07-26T00:00:00Z,32.81359296565645
2025-07-25T00:00:00Z,26.821122056784
2025-07-24T00:00:00Z,34.67874073348551
2025-07-23T00:00:00Z,36.2964002311
2025-07-22T00:00:00Z,37.4806010096
2025-07-21T00:00:00Z,45.10726238287315
2025-07-20T00:00:00Z,46.77102862089289
2025-07-19T00:00:00Z,36.36504925380313
2025-07-18T00:00:00Z,56.253549999981466
2025-07-17T00:00:00Z,52.17304771907192
2025-07-16T00:00:00Z,59.47488445495683
2025-07-15T00:00:00Z,50.94195913866109
2025-07-14T00:00:00Z,49.53638331217914
2025-07-13T00:00:00Z,38.925736740836
2025-07-12T00:00:00Z,30.82575324715626
2025-07-11T00:00:00Z,47.33484389699807
2025-07-10T00:00:00Z,49.16977169415488
2025-07-09T00:00:00Z,47.20369112759813
2025-07-08T00:00:00Z,39.20688850255528
2025-07-07T00:00:00Z,38.45188690931588
2025-07-06T00:00:00Z,25.7599974582954
2025-07-05T00:00:00Z,20.004703563431693
2025-07-04T00:00:00Z,24.283931512090867
2025-07-03T00:00:00Z,36.806120165286
2025-07-02T00:00:00Z,39.486732556860936
2025-07-01T00:00:00Z,43.29566137458
2025-06-30T00:00:00Z,37.353247490052716
2025-06-29T00:00:00Z,25.0075681152
2025-06-28T00:00:00Z,20.506322113016925
2025-06-27T00:00:00Z,35.19171831731106
2025-06-26T00:00:00Z,24.739645739227008
2025-06-25T00:00:00Z,17.31899320760219
2025-06-24T00:00:00Z,24.4979280442
2025-06-23T00:00:00Z,42.914522088257044
2025-06-22T00:00:00Z,32.615975816236954
2025-06-21T00:00:00Z,24.7117682854128
2025-06-20T00:00:00Z,41.17472324299623
2025-06-19T00:00:00Z,37.52494971669778
2025-06-18T00:00:00Z,30.241959336980877
2025-06-17T00:00:00Z,35.18152134616
2025-06-16T00:00:00Z,43.33282070905073
2025-06-15T00:00:00Z,29.39574210293466
2025-06-14T00:00:00Z,20.25228162072
2025-06-13T00:00:00Z,42.80562603567758
2025-06-12T00:00:00Z,29.68542278431241
2025-06-11T00:00:00Z,38.812841825723815
2025-06-10T00:00:00Z,41.0729254769933
2025-06-09T00:00:00Z,31.663351121730965
2025-06-08T00:00:00Z,18.327802957474
2025-06-07T00:00:00Z,21.01008127621788
2025-06-06T00:00:00Z,44.60927619438
2025-06-05T00:00:00Z,46.025130032378115
2025-06-04T00:00:00Z,46.93728179628
2025-06-03T00:00:00Z,44.36159953556847
2025-06-02T00:00:00Z,35.96158365167382
2025-06-01T00:00:00Z,23.60520191508241
2025-05-31T00:00:00Z,5.2353693338994
2025-05-30T00:00:00Z,27.84784967129
2025-05-29T00:00:00Z,51.80123923903
2025-05-28T00:00:00Z,40.39123528416799
2025-05-27T00:00:00Z,47.697447943946806
2025-05-26T00:00:00Z,40.06798801276305
2025-05-25T00:00:00Z,31.869162875198292
2025-05-24T00:00:00Z,36.79202291891576
2025-05-23T00:00:00Z,48.88210113027798
2025-05-22T00:00:00Z,57.908894447838136
2025-05-21T00:00:00Z,40.01146940686762
2025-05-20T00:00:00Z,25.2456201808
2025-05-19T00:00:00Z,29.99008655156513
2025-05-18T00:00:00Z,24.9859219715
2025-05-17T00:00:00Z,14.85426190518
2025-05-16T00:00:00Z,47.32187470151941
2025-05-15T00:00:00Z,39.46573079581855
2025-05-14T00:00:00Z,42.056307066932405
2025-05-13T00:00:00Z,53.5975959256
2025-05-12T00:00:00Z,60.550468720074676
2025-05-11T00:00:00Z,58.985258982850965
2025-05-10T00:00:00Z,67.64605421702102
2025-05-09T00:00:00Z,53.87364632445396
2025-05-08T00:00:00Z,41.98620029968249
2025-05-07T00:00:00Z,19.835070988076076
2025-05-06T00:00:00Z,21.891283917228883
2025-05-05T00:00:00Z,18.22188350307786
2025-05-04T00:00:00Z,17.357984889009295
2025-05-03T00:00:00Z,27.50995753515
2025-05-02T00:00:00Z,23.0552107489341
2025-05-01T00:00:00Z,30.369810685536848
2025-04-30T00:00:00Z,22.58917530570468
2025-04-29T00:00:00Z,20.754046693154837
2025-04-28T00:00:00Z,20.101808947433906
2025-04-27T00:00:00Z,17.9803798062894
2025-04-26T00:00:00Z,37.11217454908382
2025-04-25T00:00:00Z,26.433792881201047
2025-04-24T00:00:00Z,27.07635515210367
2025-04-23T00:00:00Z,25.146058551838554
2025-04-22T00:00:00Z,24.138207375513616
2025-04-21T00:00:00Z,15.7952495166
2025-04-20T00:00:00Z,33.802657466646075
2025-04-19T00:00:00Z,16.889435784256822
2025-04-18T00:00:00Z,23.36670421553798
2025-04-17T00:00:00Z,27.661277496961596
2025-04-16T00:00:00Z,23.66450514048717
2025-04-15T00:00:00Z,29.250532961436438
2025-04-14T00:00:00Z,24.930051227263956
2025-04-13T00:00:00Z,18.733025496016772
2025-04-12T00:00:00Z,24.521938982851413
2025-04-11T00:00:00Z,25.03139466780634
