date,Aevo - Perpetuals Volume,ApeX - Perpetuals Volume,Aster - Perpetuals Volume,Avantis - Perpetuals Volume,Bluefin - Perpetuals Volume,Dreamcash - Perpetuals Volume,Drift Protocol - Perpetuals Volume,dYdX v4 - Perpetuals Volume,edgeX - Perpetuals Volume,Extended - Perpetuals Volume,Felix Protocol - Perpetuals Volume,Gains Network - Perpetuals Volume,GMX - Perpetuals Volume,Holdstation - Perpetuals Volume,HyENA - Perpetuals Volume,Jupiter - Perpetuals Volume,Kinetiq - Perpetuals Volume,KTX Finance - Perpetuals Volume,Lighter - Perpetuals Volume,Mux Protocol - Perpetuals Volume,Paradex - Perpetuals Volume,Perpetual Protocol - Perpetuals Volume,trade.xyz - Perpetuals Volume,Ventuals - Perpetuals Volume,Vertex Protocol - Perpetuals Volume,Hyperliquid - Perp Volume Excluding HIP3
2024-12-08,250153242.27866644,4582360742.914495,0.0,401538180.5163215,1076821414.7575798,0.0,1477293137.797366,5683112779.626138,0.0,0.0,0.0,726454372.4646478,2060028511.356116,881329663.77,0.0,7872292161.493015,0.0,630347.165081819,0.0,154408482.09165627,534970462.9076715,3165262.299285335,0.0,0.0,922034977.4136916,40157300248.0
2024-12-15,236253468.4043709,3942016403.426952,0.0,310021603.9205535,1573936000.08344,0.0,1165122266.1988862,4762153875.074537,0.0,0.0,0.0,457369813.5974631,2103109745.516888,1058350561.66,0.0,6937004785.032728,0.0,224145.0209251715,0.0,36322061.526790105,329967918.23527485,2504107.259736115,0.0,0.0,752209550.2736641,35345228073.0
2024-12-22,148460509.8792344,5311228894.15968,0.0,146343019.82757023,2412628663.767,0.0,1300113500.6296308,4502323397.433336,0.0,0.0,0.0,504471104.61155385,2814488998.742952,1128891032.04,0.0,8660751128.03179,0.0,243351.5461866232,0.0,51135195.97515881,539839722.5975965,2417115.6317307274,0.0,0.0,802695104.0750962,51682962312.0
2024-12-29,66095119.554566905,3882488988.2388897,0.0,56287436.21830832,1505280549.00698,0.0,663067220.157669,1295911960.7995992,0.0,0.0,0.0,290746799.2234169,1610411258.675889,1085711104.47,0.0,4072773720.551869,0.0,56862.25511239736,0.0,20538443.36970418,417113891.84283847,1032054.7179689012,0.0,0.0,433721956.8765685,25490116813.0
2025-01-05,54636905.98469451,3704592120.23704,0.0,37158270.549288034,1298549937.9566498,0.0,872843839.4691538,1204101365.597137,0.0,0.0,0.0,246474964.38916048,1333780452.985982,1105970373.19,0.0,4077256549.735562,0.0,67122.91984352151,0.0,12459866.995788636,450660190.24760735,915685.2073451388,0.0,0.0,294694777.897332,22179335460.0
2025-01-12,74027947.34190002,3643541303.104095,0.0,50721201.19898564,1546570315.61514,0.0,974668007.2629044,2314671982.856705,0.0,0.0,0.0,266037622.86108992,1549377974.2838862,1003039392.09,0.0,4994556970.670883,0.0,20179.15653001646,0.0,37614425.5048243,561782436.4816523,913621.7569543432,0.0,0.0,364006280.2376456,33506625731.0
2025-01-19,168911257.46728766,3588822678.2603297,0.0,112908888.7992224,1592721578.58338,0.0,1670052960.6754146,3074045322.8629503,0.0,0.0,0.0,682996911.2167479,1942561301.341532,1203427022.26,0.0,10342834559.641518,0.0,35808.94554151363,2289340.322913,33928669.59813113,603156054.4167058,1253702.2078281392,0.0,0.0,618083372.0755894,55698899700.0
2025-01-26,126797601.01964752,3683850701.007495,0.0,108189213.76448204,1603840534.70644,0.0,1304600321.84792,2621305530.727081,0.0,0.0,0.0,468567584.3552117,2908734654.9679813,1050554638.72,0.0,11423196945.80527,0.0,802394.1302988381,42396749.805114,62641366.49914812,709325090.5781004,1130441.674065856,0.0,0.0,489978994.8423329,54182929049.0
2025-02-02,81583759.84398937,3050194729.4195504,0.0,79883920.70220159,1206821445.67118,0.0,1317864459.824306,2345240665.700645,0.0,0.0,0.0,600622291.029114,3574593173.925377,1090518069.31,0.0,10200748948.10168,0.0,12858.334910359486,119712372.479418,36473124.29536823,1059396303.6530542,1075927.1456869177,0.0,0.0,335354455.1332027,51938378756.0
2025-02-09,110762365.16475968,3504959957.07313,0.0,55459463.18191973,830700375.84655,0.0,1118607787.213178,2846742835.0769863,0.0,0.0,0.0,537956301.8369911,3876253159.084692,716274736.97,0.0,9388996628.99434,0.0,2093765.0389815213,350406513.862952,77754942.36684445,911268349.594084,1796044.0813859326,0.0,0.0,415766430.86381626,52853937347.0
2025-02-16,133977718.65836509,2434109197.9939947,0.0,76550965.85386953,652227212.92469,0.0,634146669.026732,1059090643.9263558,0.0,0.0,0.0,391851731.8455464,2197655472.937777,624440492.72,0.0,4177780311.741324,0.0,738789.3343324317,282495033.799788,47996153.626523785,855004993.0905534,450562.8421993425,0.0,0.0,231325447.47625443,34686562251.0
2025-02-23,107020383.85189588,2564960804.632645,0.0,59836543.74063032,623421789.74481,0.0,827360739.4159901,1091348736.938042,0.0,0.0,0.0,422640501.9175262,2201355676.367628,569314751.0600001,0.0,5052136077.663597,0.0,27712.51376556616,250370331.500948,44850772.40875245,1196225967.404698,750826.0448572896,0.0,0.0,245061409.24604848,37541523037.0
2025-03-02,139926468.68169287,3334074121.8140697,0.0,65206987.64009688,806614239.69963,0.0,1094522229.3742306,3044761603.753973,0.0,0.0,0.0,303481104.7825915,2118696563.292872,592818138.68,0.0,9902019673.406803,0.0,98230.63794805456,342169698.96963894,21041115.048548248,1874723239.5766704,2309041.587117829,0.0,0.0,420068459.671952,65398447136.0
2025-03-09,130279965.37028024,3426197917.85105,0.0,59369383.84033569,606829564.9069,0.0,792555707.6927409,2827409880.820605,0.0,0.0,0.0,427747707.56637335,1324586191.902304,622709165.37,0.0,8169008066.045838,0.0,68565.12645889478,1102416106.231614,19419230.801058024,1395675744.3381422,1046597.8878174706,0.0,0.0,326566640.60903,54347465923.0
2025-03-16,73672345.783919,2308658376.751175,0.0,61663746.066885404,453166553.12413,0.0,683683373.661392,2005320177.282596,0.0,0.0,0.0,367403174.89510775,1472930605.16516,468210155.52,0.0,4332717677.991695,0.0,1352045.2783303098,4208598682.7405353,9975712.517248902,903809537.7175893,1004970.9142926282,0.0,0.0,224261409.4262076,40080096067.0
2025-03-23,33753019.17965472,2393011933.224225,0.0,48577649.74286216,478774407.92092,0.0,599355267.835254,952378812.150858,0.0,0.0,0.0,209091781.65434128,676332600.3859481,478150998.44,0.0,2981448473.6005783,0.0,14776200.61315082,1714807392.162014,3295546.077097376,569350625.2263663,334020.7044012828,0.0,0.0,172321007.4973968,27426410874.0
2025-03-30,50595492.15428384,2784326673.21444,0.0,136542791.03055242,705269491.2484899,0.0,733917873.056737,881656926.204158,0.0,0.0,0.0,215151585.3625753,876867304.432703,281875064.21,0.0,3989099317.700245,0.0,14205621.088101037,3919306097.005867,5588656.846824072,673155056.2118899,365311.157962959,0.0,0.0,203687508.98670545,27322859965.0
2025-04-06,48007855.07152955,2590208972.476836,0.0,641898092.4727902,671168761.0509601,0.0,927492491.3110878,1489472287.8729448,0.0,0.0,0.0,334198952.6100804,1454566567.5910652,155575390.72000003,0.0,5097654980.647516,0.0,70.4488927972115,5332687098.491773,40769374.96391024,871504316.0098102,1035381.0266731773,0.0,0.0,306885705.4114316,42571214675.0
2025-04-13,72618483.3250401,2291673670.311655,0.0,131757935.35891598,609931271.70101,0.0,1071423744.612929,2024017826.711276,246030717.950546,0.0,0.0,729790788.8738177,4148644300.016463,129580417.15,0.0,6267919843.080442,0.0,1434.69789365147,7704638197.507037,64384392.91836924,1090757419.8711207,1640220.4780065164,0.0,0.0,359569295.6760058,57340295641.0
2025-04-20,36250767.12568762,2048992999.287835,0.0,182333287.9225816,312909760.82234,0.0,709802845.2219708,923938612.337863,517705025.82595,0.0,0.0,375693415.4241506,805089864.3592619,91175998.22,0.0,3222701848.29932,0.0,10447.847045424429,12886571330.38533,64003260.39705144,723474620.3435426,439290.8504689944,0.0,0.0,184363816.57559943,31131862480.0
2025-04-27,40688581.94837758,2459391758.70127,0.0,479466598.80824167,496384189.00713,0.0,786476321.0317112,1140025411.82806,734566995.451719,0.0,0.0,259854434.710326,1279948868.733902,53789751.8,0.0,3516234701.833981,0.0,58992.72812730356,14681767213.579077,85127673.87031354,1222522050.2106972,770761.6774782946,0.0,0.0,299686046.3682373,44891923076.0
2025-05-04,22153800.50482272,2288673108.36742,0.0,525629872.6924442,283159070.31842,0.0,578824782.2624869,782679399.8527131,1187790502.829201,0.0,0.0,267804552.7673208,765079051.663774,26757456.39,0.0,2458587299.110706,0.0,27620.20039087578,9517878057.304632,1970390.3450012088,1163268326.5698712,396759.76853272464,0.0,0.0,252234244.1336497,33649818116.0
2025-05-11,38685965.09688569,2427696151.274205,0.0,411679562.7057133,379442200.93534,0.0,936272594.39913,1293446539.634647,1833795451.945325,0.0,0.0,419200571.6201118,1684329892.890498,48271161.32,0.0,3772732189.949538,0.0,20834.67417503404,7616457875.919155,46438225.29489049,1158352711.5465376,528524.0800337911,0.0,0.0,390651403.08331394,47171817683.0
2025-05-18,49320049.97849046,2187931705.21449,0.0,390945839.1358278,411518759.90281993,0.0,1651083795.0294726,1313996660.626296,1301273617.3356018,0.0,0.0,468708300.63227904,1295953022.514245,51898454.24000001,0.0,3873177382.115155,0.0,32142.09227274367,7321591968.700848,5651400.454918955,1112269590.9451144,390938.71791890566,0.0,0.0,307060577.6744156,52507480086.0
2025-05-25,47278525.395476,2225491006.9301248,0.0,407654850.6084953,415141062.7063999,0.0,1414191401.31626,1367898726.77554,1525036252.0441048,0.0,0.0,439219911.0732142,1821435553.0718207,30248903.48,0.0,4483298738.819198,0.0,311449.2545501997,6624788787.745908,28125032.60909076,1181127958.4616992,394099.2051115612,0.0,0.0,355687045.4108226,84032626356.47668
2025-06-01,42483071.86599863,1742831695.796535,0.0,436173411.3322584,334397777.46928006,0.0,858849039.1972301,1263268320.015287,1525214570.092515,0.0,0.0,496282304.5356779,1058131643.520492,26711487.680000003,0.0,3372327647.707952,0.0,31860.133442648854,6422061775.007916,11615368.22718406,1154571178.9746993,249333.5503955335,0.0,0.0,191692696.66680285,57170368904.77108
2025-06-08,26142494.30820788,1653698175.41885,0.0,362838609.71225446,184292834.36329,0.0,542983130.0766901,1102300587.758394,1683400101.789537,0.0,0.0,295039455.0480309,1300984295.145987,21379084.220000006,0.0,3171767611.684798,0.0,7146.074230117952,8508464155.553781,1303056.5130524936,767867223.2217011,182061.5074218528,0.0,0.0,154071517.6223116,42153394735.71964
2025-06-15,32056773.223340847,2349407073.646165,0.0,587376361.2200564,497279591.45939,0.0,785492306.1637449,1237834666.951499,1917630379.8451464,0.0,0.0,516354171.3297422,1504317470.94352,9444564.97,0.0,3880801202.775796,0.0,44.33040177272,16152952370.865324,7847149.521762169,803965630.7713975,252147.03011127864,0.0,0.0,174323536.80527028,57490140215.109314
2025-06-22,32996456.92449154,3239265444.24196,0.0,771584401.0817282,476839948.13617,0.0,915014416.1853948,1257258450.885183,2196702923.940243,0.0,0.0,356850332.7143447,1848227911.174076,29854865.85,0.0,3831245305.219142,0.0,147.9669830778,17095727267.80318,10544870.309288234,1006559857.5820904,264688.2419373408,0.0,0.0,218910406.94974345,62132278130.581024
2025-06-29,25787749.54223951,2752749248.04447,0.0,521209776.78022754,335444290.28816,0.0,926471116.95742,879094487.8331531,1823524362.437144,0.0,0.0,314460963.9469187,1368736231.520807,9474901.2,0.0,2688731207.6395817,0.0,0.0,16046735604.251736,2581352.114926832,801392383.1701998,202325.7332764429,0.0,0.0,126015025.71676084,45783195420.40778
2025-07-06,21528571.797168,2617725251.5121703,0.0,936801197.634637,283624212.77180004,0.0,1032435193.2471153,1018034078.518097,2682740159.331665,0.0,0.0,592829714.721988,1148258757.3954282,11636139.03,0.0,2396432482.0091133,0.0,0.0,18541778312.405865,1346230.8838958784,828655499.1825508,144542.62360397028,0.0,0.0,94072071.94578226,39842772495.01904
2025-07-13,35657749.72304236,2987006826.352916,0.0,568458963.0069438,224721092.61919,0.0,2297728031.066725,1584908749.7548423,4040468704.990503,0.0,0.0,642058668.6409559,1334557953.526775,13134472.12,0.0,2777898202.730956,0.0,25.903748981054427,22504299473.30716,6291839.251098923,1002308159.5333388,228905.5735111026,0.0,0.0,97612005.4744565,54706641744.41029
2025-07-20,60755958.07337616,3869339252.467305,0.0,742421517.70224,73867692.16960001,0.0,5143617243.810755,2232085179.216186,4237947110.23585,0.0,0.0,677240635.2295744,1662212178.712182,19042958.44,0.0,4477323382.761828,0.0,0.0,19173507100.290337,17476532.39426669,1295941108.0693684,538004.095835997,0.0,0.0,0.0,97442200859.56656
2025-07-27,57924165.98431676,4016271508.02799,0.0,1584314155.609228,33286044.0595,0.0,4017243516.012728,2255620665.12608,5262315349.627116,0.0,0.0,702401915.7756772,1225887523.0104692,15439031.46,0.0,4983500627.348423,0.0,0.0,15639574216.159994,10539677.261764182,1453415975.0147252,513077.565901997,0.0,0.0,0.0,88996037757.34196
2025-08-03,41491696.23305502,8959663042.716505,0.0,1589122179.8774786,5255397.391,0.0,3818652761.750818,1713142425.826448,5914852623.125704,0.0,0.0,674652033.4055225,1505288093.1138532,0.0,0.0,4053814550.782602,0.0,0.0,22099917751.12038,3530947.475500438,1424353870.9086514,707611.7992924826,0.0,0.0,0.0,77408489774.47557
2025-08-10,44839736.92175466,3351707123.885185,0.0,779813817.6076095,0.0,0.0,2946367059.936589,1702570418.038629,8376398538.210949,3910687.574042,0.0,494951485.27641207,1722201197.9353137,0.0,0.0,3318689638.323284,0.0,147.9669830778,30117245352.75802,6868597.967587051,1078127926.2590103,248153.69190307587,0.0,0.0,0.0,65365186251.440445
2025-08-17,44676911.50318471,3299204318.069556,0.0,1005087896.2688278,0.0,0.0,4099933945.194812,2243244067.057117,9274069894.292112,1092736295.557392,0.0,588502520.5800712,2268870803.121243,0.0,0.0,5640728821.4446335,0.0,0.0,34514687776.463806,7389762.915390521,1759543121.6316185,326510.72495201015,0.0,0.0,0.0,99331985622.20076
2025-08-24,40547880.01409379,2748261068.212825,0.0,905409541.04592,0.0,0.0,3904610040.658368,2062173449.418501,13341563497.275433,1335135622.3773198,0.0,810611163.8613329,1982147456.128838,0.0,0.0,5106125005.97337,0.0,0.0,37462853488.5596,11865633.1555176,1932200009.2390084,329901.9758063537,0.0,0.0,0.0,100076682963.81348
2025-08-31,34778401.02133371,3274318780.62661,0.0,1459525837.5707655,0.0,0.0,4023573879.657228,1712321180.9864028,9911197613.085823,1007587284.683706,0.0,474426516.3877276,1607108362.2413511,0.0,0.0,5010265836.856757,0.0,0.0,36826239165.74352,16870166.53903206,2361909658.292836,258977.3534543033,0.0,0.0,0.0,87747746439.67978
2025-09-07,24551045.334673647,3088836117.6334653,0.0,1050407231.1369876,0.0,0.0,2621748143.771467,1382044631.9397802,9957675339.4528,745590667.536266,0.0,519491280.9473816,1564177838.1448162,0.0,0.0,3216612208.832466,0.0,0.0,32078900165.688187,4827545.279580396,2646138100.342014,288009.4259425259,0.0,0.0,0.0,61045127496.04391
2025-09-14,30600376.116640206,3238655980.452196,0.0,1639986060.480203,0.0,0.0,3025761195.505529,1901148187.8067875,12800122468.489231,995043719.253172,0.0,570470162.5879331,1525389019.371541,0.0,0.0,4479803123.911417,0.0,0.0,23573969702.67078,8904117.785557348,2017258437.5163617,162364.32270210478,0.0,0.0,0.0,65997251445.39828
2025-09-21,18015985.66493401,3096471772.0828705,7131491649.560997,2020266870.8009107,0.0,0.0,2648854700.429242,1514350281.040891,14061203900.661264,1558637113.9645042,0.0,347749894.2125478,1414516267.063365,0.0,0.0,3367941655.2850986,0.0,89.08618165378066,29455487350.69274,4737772.663437858,4802046781.256878,237348.3401765269,0.0,0.0,0.0,59736064703.25417
2025-09-28,29168325.2725742,3440267475.654444,208787627581.52176,2995693442.4252,0.0,0.0,2821107188.542704,1854099716.014432,41304092935.86193,2590371988.924728,0.0,315324758.0889895,1305679597.232904,0.0,0.0,4948175743.325029,0.0,0.0,63153724993.90264,3930587.865908364,7187609729.31946,423721.1220642345,0.0,0.0,0.0,71757261805.2169
2025-10-05,27579746.85713452,9731237821.730145,571222538277.3918,3152505260.5436425,0.0,0.0,2162024564.355028,1832745275.496697,33556342642.88486,3998587532.163474,0.0,450377131.4096193,1507437547.581833,0.0,0.0,3679179688.588976,0.0,0.0,55377175492.24936,3761081.365389832,10264864686.622313,196086.2092356117,0.0,0.0,0.0,61633775866.918846
2025-10-12,44708432.98607022,22592880415.405148,164823128942.48782,4278616447.653911,0.0,0.0,3921990867.692263,2081733552.5791392,29166881533.03895,5449907251.668906,0.0,566664862.1560988,1762699587.29062,0.0,0.0,5445320728.785368,0.0,0.0,60996846829.05024,18177205.27075528,8204671787.629996,395584.54969809874,0.0,0.0,0.0,95910889783.153
2025-10-19,38801804.67617661,16354200363.391594,101017016678.8414,4945078557.224024,0.0,0.0,3148114932.9874616,1828787190.785744,24798580138.974483,5764554090.773788,0.0,820963279.0270149,1063113539.5468278,0.0,0.0,3567082181.4500704,0.0,0.0,49886938444.29276,2994120.4066840103,7451725905.41263,343475.0623256597,114858886.5284,0.0,0.0,68529557063.63729
2025-10-26,24191913.54889427,18488959550.9618,78813625939.32384,2135368515.8236585,0.0,0.0,1924590335.7399185,1678217631.559519,28437510629.961693,4655599796.625906,0.0,906286436.9456728,1022422458.0895458,0.0,0.0,2663833763.358279,0.0,0.0,67808423576.125015,2214288.00320868,7131890919.501055,296390.74869853933,220465661.1789,0.0,0.0,59253750817.729324
2025-11-02,19996398.49307416,14702494982.339046,70027191571.5589,2212882324.219352,0.0,0.0,2043055067.7402003,1726843175.165165,41210213396.46566,5009719145.672217,0.0,813628151.7060614,1239667836.917657,0.0,0.0,2815357931.87231,0.0,0.0,70726690587.00414,1656265.3608096505,5911447585.235687,260522.869298938,488121446.09979993,0.0,0.0,54342103191.03668
2025-11-09,33773066.960507564,17326043347.84909,76606874509.5704,1762100187.3595192,0.0,0.0,2164419631.476516,1755667086.415248,39694446341.69059,6837046509.35624,0.0,728532144.536242,1996851315.6107967,0.0,0.0,3591858785.516323,0.0,0.0,73764880792.69252,5783382.78387244,6908319774.455773,418959.7034858992,435938497.5551001,0.0,0.0,72406156309.56718
2025-11-16,36408708.69303855,19335412855.20156,60441180509.02507,1574615726.8474452,0.0,0.0,1660753007.3289185,3931677552.1960015,46548901886.06223,7177453595.498899,6599820.3181,684332358.6017377,1700629552.544535,0.0,0.0,2977295880.7825546,0.0,0.0,74961590505.25174,8744078.901011035,6529611204.236524,353583.8138229434,376280618.39104,1322391.91085,0.0,64094424067.019455
2025-11-23,29649984.598309133,18766563522.913746,67539720890.928406,1622594929.899183,0.0,0.0,2227093231.317932,4282789133.201317,41151591145.81907,6441368865.872829,27069949.1713,562754256.6866595,2171392501.116682,0.0,0.0,2889544366.754879,0.0,0.0,65919896542.42812,5729620.901761658,6229675502.595787,258582.5904989058,1211465406.49441,8912793.17071,0.0,65760196211.87333
2025-11-30,23547039.13537362,19654629860.111465,42622735045.742805,961150375.4263904,0.0,0.0,2160323061.3963404,4325662316.53796,29631211455.77584,5635374844.241944,45666796.22194,671291835.8291919,1381681104.296499,0.0,0.0,1625704159.4114242,0.0,0.0,61568722496.31972,4856562.70635887,5413169645.310644,93008.04364480347,1998132838.5956905,16982094.91658,0.0,38915438521.66108
2025-12-07,29615657.742606103,19584855698.922844,52872615852.47546,933447005.4060398,0.0,0.0,1046700206.774062,2698215476.3897,33475274426.924904,6225885080.422275,66841681.60286,725735628.4779093,1617335027.7886128,0.0,2112.76395,1919059277.3768475,0.0,0.0,66077492405.3578,6868951.451442971,6204685831.4566965,175716.4295010583,2112632609.66348,10330198.53714,0.0,45497411095.10481
2025-12-14,19348208.781273607,20806677861.276268,44460502929.18989,1338601031.427356,0.0,0.0,886635075.920343,3665274664.791347,30681546396.201675,6434099781.497473,35514129.00678,686676307.7977731,943448917.70839,0.0,91935400.96815996,1622775434.065589,0.0,0.0,49768364031.48225,11456646.226909798,6694940516.691132,203121.208911266,2009848555.5618927,6408399.467255,0.0,40625409318.22341
2025-12-21,39465160.2837925,15583116452.164131,45793657237.21964,1735411434.65224,0.0,0.0,1137752592.3290968,2508943609.406175,22326070879.981583,6385553473.204895,53204326.58726999,1726014385.771947,1285390963.873981,0.0,105836038.416273,1803146965.7795768,0.0,0.0,42673757490.35899,8277391.690574368,6200840456.132536,121428.64498233028,1708449115.93899,11392742.798273996,0.0,39706478584.90565
2025-12-28,26841916.104014315,10968768194.555525,23083720929.9478,3011239851.5835686,0.0,0.0,494331399.9561091,1850442377.7820897,15096867000.14552,6422035557.2227,57283585.36053,520320156.946695,667363799.498513,0.0,88046819.05394101,1028606796.7483208,0.0,0.0,31225468988.15305,4322256.956127092,6549210841.359573,53681.36038177263,906606411.421889,7899275.794387,0.0,24943265638.296394
2026-01-04,35236360.45207669,7572184428.161154,23882226078.86929,1915381792.7257843,0.0,0.0,374739869.5964401,1662092576.890962,15536428012.209764,8628505207.50652,65882310.06773,856138500.1572076,596474595.5176309,0.0,79120554.12166,1139283869.3611178,0.0,0.0,21796522001.981224,7156401.763635772,10086621489.45763,17936.505909512605,1240649848.062436,3916379.921369,0.0,29261525804.707363
2026-01-11,38857422.4211495,8008436048.346306,35447014118.77716,1788088760.7436955,0.0,0.0,720247323.0970179,2051656474.986534,23370943009.68912,10392403782.742102,60936605.055153,248240281.0316264,1016482965.073798,0.0,127053125.86779,1916579731.025198,0.0,0.0,27803120124.175,6173210.770105614,10366797273.4719,0.0,1776071440.339497,8485503.349675,0.0,39663639491.33804
2026-01-18,32456778.91814755,8343924475.742235,31701079486.90123,2252836365.1023555,0.0,0.0,754037103.49447,2055822762.241824,20473490208.70433,11374411356.9445,187583993.741,403406562.44152,939402724.955202,0.0,140695592.930659,1604378187.4521952,220199178.75796,0.0,25796378013.14769,3533111.142592744,11045322741.808004,0.0,2803574225.445711,12844942.849706998,0.0,37973387924.56362
2026-01-25,35308394.68670754,8372559937.703041,27547958909.658344,2052145577.139309,0.0,184951084.96362004,733056398.3271768,1751205260.657848,22985590061.727905,10669623593.87356,164225503.509317,267214082.8107381,1826550788.609869,0.0,204066086.928558,1483103419.3696442,140727709.16059002,0.0,24778541553.55679,4855222.121714172,13704118327.214668,0.0,3913815805.6428223,12022062.997095998,0.0,41637912995.57049
2026-02-01,51607548.97694586,9413111055.6174,34106337174.78624,1377568336.9668546,0.0,783571573.437265,1342089267.147477,3081434165.0143065,30099811014.01559,16166146830.83222,420373173.10035706,613631892.4877836,2108738818.244621,0.0,302495078.4745665,2044364688.2624776,316283209.071405,0.0,30737947038.984966,3426976.5932784085,9680733186.153751,0.0,13043937313.985096,18032911.302637,0.0,59477108227.15641
2026-02-08,57593876.61476123,10021231405.837036,44739567099.2179,1088741053.5505185,0.0,1364779005.669607,1418133162.977576,3242462785.09582,37941181036.16842,14455978349.098198,348094983.543974,602120568.6828036,2100397827.9431,0.0,404627451.893804,2638883715.821186,327249051.171918,0.0,29150312138.44135,1778027.622708931,2814691054.031856,0.0,15074706602.203337,65246862.992218,0.0,72551317019.20721
2026-02-15,37774734.88128122,8979388409.34786,20635652889.576923,1093148078.2106824,0.0,980909587.0199645,823835301.8861791,1327678117.236103,20430446558.58983,5059815718.34774,107981182.939466,275241043.9483517,1119010609.965766,0.0,201152923.99417105,1249748040.876794,194187135.43145105,0.0,13830147127.97757,1168387.1166008585,3272672301.627249,0.0,5994017740.445437,47156273.676714,0.0,31360851755.566044
2026-02-22,27445743.54966247,8238120056.66188,30988408342.28567,587183263.3257388,0.0,911840214.146502,494559882.531414,793822797.7857001,12219863594.450256,4195815083.614936,89486421.791048,247432121.27353624,692149100.736834,0.0,142787642.05191648,800951141.485244,176386036.060916,0.0,13491630135.761402,775484.9804259111,211223313.9502356,0.0,4441564949.331515,51523660.810295,0.0,22314865524.268345
2026-03-01,34364235.68226878,8783903210.9426,19997601534.941063,899499265.4796546,0.0,1516145669.9537115,604460581.7285141,1198409502.75291,18694897259.592674,6818251351.1445,151673435.632708,238586634.77131963,1410088554.610188,0.0,275257778.901988,1600673917.165215,194796587.568389,0.0,18899198169.23671,2556420.4131245515,0.0,0.0,7310203902.390749,35371955.391486004,0.0,36170967164.769966
2026-03-08,34134526.311422326,8275075510.819019,18209291535.17708,1512608827.7184408,0.0,2536857448.4471474,445371509.01538,1287124458.636073,15600223485.502577,5613561703.84244,493771241.9636949,586935757.7066064,1158600322.8094451,0.0,247311017.24847203,1523175362.077096,252272947.94529253,0.0,15126866578.270576,1887058.822520799,0.0,0.0,11469560600.8641,28108623.962112,0.0,37108314512.901634
2026-03-15,42054653.466432594,8147174985.829665,18188522103.7367,1461869765.570573,0.0,1086665448.3333108,467875420.568679,1129449291.9003258,15209333891.12019,5474672436.89914,255888764.84311,258341515.43171608,857043047.757804,0.0,239405082.505904,1240079288.00913,230055694.7799509,0.0,13070096725.116802,621884.7738652724,0.0,0.0,13601632723.113567,34117783.84025599,0.0,30816122546.249573
2026-03-22,24697402.714582067,7479552067.86876,19190521964.13772,1354602944.3143137,0.0,1168448246.385336,446324615.38026,1069365730.2733632,22277011291.996853,5161378628.079098,199680536.2014269,322198084.9093482,1223846091.4700909,0.0,250235671.242606,1346598494.196728,195798598.987381,0.0,12443767780.701588,2799106.0722340383,0.0,0.0,11660442334.47962,15855251.605048995,0.0,34389049456.884094
2026-03-29,28594483.252312303,7812846273.878658,15724883143.341858,1660875678.4366956,0.0,1384299673.483829,414934414.840529,977108115.83679,18626954800.572823,6719795612.69616,145994133.56224498,190210796.92978168,724008281.9827151,0.0,162874380.953864,1174516464.758174,185279827.2342005,0.0,10834926961.31594,3212658.5458382457,0.0,0.0,15569513546.466175,20894100.155571006,0.0,28422084207.692635
2026-04-05,25659818.989070445,7498882197.93395,12586324235.195248,3059427019.483766,0.0,870155757.5276879,181141782.666228,815155710.863551,13783737958.47603,4680785485.52476,95112329.1998605,206839775.403474,409056636.424857,0.0,130830797.191968,1158120053.210964,138840396.43573102,0.0,10047595778.45522,2400759.9535745736,0.0,0.0,13632451005.448334,9741819.730704,0.0,26393988236.734085
2026-04-12,21960171.711966567,7935977133.289756,13223886253.035088,1778607309.5879526,0.0,820082136.0325506,0.0,944058697.685429,13098960230.858095,4760542617.66584,137184693.23237503,186377785.35060927,702581342.7716571,0.0,137061029.7257785,1089076204.326366,191348338.408538,0.0,11123493864.160273,5575216.258327062,0.0,0.0,19368369452.199776,26131760.809883,0.0,30839882311.990395
