date,Binance,Bitget,Bybit,Crypto.com,Gate.io,Kraken,OKX
2023-01-12,63470634509.841415,,12601047317.243912,352916765.12556,352916765.12556,352916765.1255599,10027539696.13149
2023-01-13,49623809838.86391,,10799594217.989168,272888454.69034,272888454.69034004,272888454.69034,8755690277.62235
2023-01-14,78142221712.05792,,18060563827.88117,380943091.82541,380943091.82541,380943091.82541,12789732451.722672
2023-01-15,40482921474.34247,,8826817717.0457,215211821.07603005,215211821.07603,215211821.07603,8174679662.333809
2023-01-16,51294637150.97414,,11464620007.68554,249556787.50673,249556787.50673,249556787.50673,9298950055.78992
2023-01-17,41912432916.75874,,9523594015.38613,216906870.65929,216906870.65929,216906870.65929,8091341570.53515
2023-01-18,61447550899.82499,,14369952945.657742,244721644.19132,244721644.19132,244721644.19132,10069929109.90533
2023-01-19,30478604471.61043,,7369281339.18275,166848877.67674997,166848877.67675003,166848877.67674997,6251923871.22908
2023-01-20,50153327116.723145,,11543713193.67068,223858216.28452,223858216.28452003,223858216.28452,7995725285.075768
2023-01-21,57998124886.55128,,13433123417.14348,256376178.79942,256376178.79942,256376178.79942003,9540426095.10093
2023-01-22,45256114899.90887,,10421794417.686691,218072150.72462,218072150.72461995,218072150.72462,8257621129.44522
2023-01-23,47861108596.53506,,11379809127.07963,222951129.30976,222951129.30976003,222951129.30976003,8406323277.813579
2023-01-24,45889160223.17523,,9958874270.425116,227850445.1176,227850445.1176,227850445.1176,7789993040.52901
2023-01-25,59563822209.69497,,13819903303.35152,257321558.38559005,257321558.38559005,257321558.38559,9365045928.47468
2023-01-26,45504184331.45134,,9800156452.75873,213725582.99803,213725582.99803,213725582.99803007,8027605041.5548
2023-01-27,43708022247.81643,,9932326234.47805,222913360.39278,222913360.39278004,222913360.39278,7670934233.91913
2023-01-28,27144803762.44176,,5961642281.981879,139868454.37313,139868454.37313,139868454.37313,5851886614.56383
2023-01-29,45459698595.64916,,10017594560.24762,226666432.74887,226666432.74887,226666432.74887,8569275354.15356
2023-01-30,50589140012.66702,,12063299626.64216,249421639.87057,249421639.87057003,249421639.87057,9412322969.32174
2023-01-31,39284881434.6301,,8584604967.0344095,224662951.44944,224662951.44944,224662951.44944,7715209199.6264
2023-02-01,52231386114.76415,,12308489215.9246,243359599.38,243359599.38000005,243359599.38,8875011041.79541
2023-02-02,57051775236.4601,,12757616984.546911,267907914.06332,267907914.06332,267907914.06332,9527537763.57433
2023-02-03,43517674607.95161,,8605961991.645552,215462426.0178,215462426.0178,215462426.0178,8142796209.723841
2023-02-04,25881794374.09836,,4809408810.252649,130622464.98495,130622464.98495,130622464.98495,6047933076.117129
2023-02-05,37189405643.22513,,7022656533.794529,168296608.66232,168296608.66231996,168296608.66232,7314808447.061911
2023-02-06,38248859080.34408,,6936505482.179689,163368741.68690002,163368741.68689996,163368741.6869,7035393066.38167
2023-02-07,46237368230.83221,,8864491553.03395,142023902.31025,142023902.31025,142023902.31025,8178120935.55352
2023-02-08,43728683158.42324,,8156291315.038309,129008280.05129002,129008280.05129002,129008280.05129002,8025378589.751989
2023-02-09,66037332812.12685,,12847762223.64686,187788419.94858,187788419.94858,187788419.94858,11329274161.1225
2023-02-10,43630634383.39811,,8170848810.601118,145277300.78420997,145277300.78421003,145277300.78421,8372135723.409811
2023-02-11,22367264113.02344,,2984325196.8257403,89601961.95138001,89601961.95137998,89601961.95138,4786900135.368231
2023-02-12,27900524409.95948,,3903510508.05394,106123220.64644,106123220.64644,106123220.64644,5625663969.3782
2023-02-13,48787784994.137314,,6309447330.31448,175450584.20507002,175450584.20507,175450584.20507002,9076194749.47604
2023-02-14,50450873587.69994,,6888371619.49636,161700130.26265,161700130.26264998,161700130.26264998,8737942581.262192
2023-02-15,58975680762.58138,,7177954344.86353,164671379.52503002,164671379.52503002,164671379.52503,10174882797.76144
2023-02-16,75664687179.70264,,9335148378.70596,223941949.44401,223941949.44401005,223941949.44401,12723254288.297352
2023-02-17,66089866950.338974,,7417892293.14161,197015046.62182003,197015046.62182,197015046.62182,11435520194.703598
2023-02-18,28993021277.61951,,3845867537.39238,83527514.88255,83527514.88255,83527514.88254999,6869449688.874849
2023-02-19,47568073203.48019,,6087122806.751929,121409891.50484,121409891.50484,121409891.50484,9539105867.35661
2023-02-20,52875023839.79024,,6566352797.45939,148546976.64231998,148546976.64232,148546976.64232,10607488203.8166
2023-02-21,58114239544.25957,,7311903308.38806,148005009.83325002,148005009.83325002,148005009.83325,11068321746.05125
2023-02-22,57628219097.518486,,6995069881.451861,170175858.81871003,170175858.81871,170175858.81871003,11169585499.85606
2023-02-23,52139297578.88742,,6083714788.0349,149428118.86860004,149428118.8686,149428118.86860004,9981361370.68408
2023-02-24,52700129461.22588,,6740964860.68861,137474430.28565,137474430.28565,137474430.28565,10144174819.982632
2023-02-25,27814268784.131187,,3955471161.55581,81283465.92929001,81283465.92929,81283465.92929,6739202125.502709
2023-02-26,27149454506.808704,,3338747258.437,81997849.73445998,81997849.73446,81997849.73446,6484558488.7946205
2023-02-27,41551268935.01673,,4949177164.48953,117642449.0808,117642449.0808,117642449.0808,8372179769.319288
2023-02-28,35802406479.39389,,4465397505.13859,108787537.65806,108787537.65806,108787537.65806,7813559523.89867
2023-03-01,42931198123.33448,,5500488045.696321,130729713.69998,130729713.69998,130729713.69998,9233534262.78247
2023-03-02,34244185599.37944,,4455030528.64795,102776044.14402,102776044.14402,102776044.14402,8154396226.4844
2023-03-03,44458160082.76856,,6110203816.179481,130891210.62009,130891210.62009,130891210.62009,9420826813.38413
2023-03-04,19056270808.95646,,2951435570.69087,52736657.5722,52736657.5722,52736657.57219999,4597593208.74584
2023-03-05,23819081250.20076,,3110701071.4459896,68229741.32006001,68229741.32006001,68229741.32006,5695792663.77536
2023-03-06,25997575138.37134,,3519533476.1097097,77271533.27204,77271533.27204,77271533.27204001,6109957377.63327
2023-03-07,39666866595.98826,,5488162873.8333,108225501.08876,108225501.08876,108225501.08876002,8040402887.28397
2023-03-08,40462737369.68548,,5318285806.0771,114142689.9208,114142689.9208,114142689.9208,8417458209.8398
2023-03-09,60762107068.2251,,8584188882.413321,165339377.61975002,165339377.61975,165339377.61975,11653105192.89677
2023-03-10,75911036928.54323,,9860995262.290789,236591936.35982,236591936.35981995,236591936.35982,13708063520.65267
2023-03-11,52858415302.92999,,7924334249.967858,174159423.00356,174159423.00356,174159423.00355998,11721506009.54608
2023-03-12,55903699751.19974,,7863029621.321439,155836815.65330002,155836815.65329996,155836815.65330002,10363921849.039732
2023-03-13,93881109866.45212,,10795468832.88615,227776833.21467003,227776833.21467,227776833.21467,15905890226.00631
2023-03-14,102932061697.59572,,12376814682.47623,235353353.34014,235353353.34014,235353353.34014,17015664457.096552
2023-03-15,82312964770.9597,,9724686754.79897,204225195.11928,204225195.11928,204225195.11928,14696677152.06425
2023-03-16,54542370437.83106,,6510809927.13858,167100322.94081002,167100322.94081,167100322.94080997,10178897774.91127
2023-03-17,85284547532.41423,,9019549893.19971,218543586.26768,218543586.26768,218543586.26768,13210981718.69143
2023-03-18,65871468159.77017,,8252356798.396899,183700661.7876,183700661.7876,183700661.7876,12261379132.68739
2023-03-19,61370291215.169785,,6382697864.635071,161894400.90956998,161894400.90956998,161894400.90957,11274136037.179098
2023-03-20,71081164637.27896,,14371577787.13893,207533292.29088,207533292.29088,207533292.29088,12525918826.17463
2023-03-21,63264034656.20774,,13190345543.759811,154504045.26645,154504045.26644996,154504045.26645,11291286978.05173
2023-03-22,81598025456.83284,,18286558210.73997,164313399.98232,164313399.98231998,164313399.98231995,13997508957.28553
2023-03-23,63403320867.27373,,13587259512.71794,147743427.6049,147743427.60489997,147743427.6049,11838253719.30239
2023-03-24,57456300383.13633,,11680120201.94096,159182444.42843,159182444.42843005,159182444.42843002,10723473390.84695
2023-03-25,30846146549.2077,,6207647485.924351,96914665.71929002,96914665.71929,96914665.71929,6946463609.289801
2023-03-26,33257307779.27266,,6452511625.442911,105646327.5238,105646327.5238,105646327.5238,7288609540.38418
2023-03-27,51720069407.99052,,10920197792.2412,131460541.0725,131460541.07250002,131460541.0725,9948811833.35203
2023-03-28,48557372501.684906,,10268619829.68989,142565070.13776,142565070.13775998,142565070.13775995,9660715129.20702
2023-03-29,54758113891.62272,,11883483759.214851,154836003.69885,154836003.69884998,154836003.69885004,10376081016.18688
2023-03-30,59733371766.19386,,13392854244.985842,153449756.59963003,153449756.59963,153449756.59963,12922749357.33224
2023-03-31,50053251850.66795,,10742496271.08683,135662288.18017,135662288.18017,135662288.18017,14301292239.699133
2023-04-01,27678604176.89469,,5887096659.9076805,90499672.17144,90499672.17144,90499672.17143998,7641902212.16
2023-04-02,31066985201.56259,,7241841864.038379,101735838.86728,101735838.86728,101735838.86728,9488881954.085228
2023-04-03,61682607088.508415,,14181478451.68697,153718638.89358002,153718638.89358002,153718638.89358,19201732243.28033
2023-04-04,43261556611.70035,,10022972197.550358,127270106.76744,127270106.76743998,127270106.76743998,14446694067.34484
2023-04-05,46747385171.18524,,11465641799.822771,138081457.17308998,138081457.17308998,138081457.17308998,16055556381.015629
2023-04-06,34119753856.06712,,7930615692.272269,113714361.11772,113714361.11772,113714361.11772,11108003092.22196
2023-04-07,24531132170.169712,,5587544482.472621,90130680.46672,90130680.46672,90130680.46672,8064818618.83305
2023-04-08,17437829308.232212,,3907666143.092791,77717589.84067999,77717589.84068,77717589.84068,5801951772.195349
2023-04-09,25471551689.41695,,5549987071.94226,90485080.72745,90485080.72745,90485080.72745,8315269615.846109
2023-04-10,40408335887.69222,,9600052050.68751,116008707.51908,116008707.51908,116008707.51908,13030485130.903269
2023-04-11,46349611443.75814,,11127387887.07827,127756072.07666,127756072.07666,127756072.07666,14604515501.758448
2023-04-12,52317974973.654335,,12570584952.408852,129124030.52421,129124030.52421002,129124030.52421,15678512703.190147
2023-04-13,46816270508.951706,,10415720126.81031,138417003.45099,138417003.45099,138417003.45099002,16233330128.594292
2023-04-14,70492245334.8657,,15079689104.74839,147472434.26070002,147472434.26070002,147472434.2607,22461856964.25558
2023-04-15,29910632417.38848,,6361387535.48591,70141932.78934,70141932.78934,70141932.78933999,8519222550.93604
2023-04-16,34021140498.67421,,7432277099.080669,58099271.01039,58099271.01039,58099271.01039,10228078244.74228
2023-04-17,47935709582.26535,,11033668565.05428,87075717.45352,87075717.45352,87075717.45352,14632373957.80812
2023-04-18,49604558090.46526,,12095758269.81408,91947295.39417002,91947295.39417,91947295.39417002,15824391824.829632
2023-04-19,60051145976.61879,,16733204390.558512,125779263.64414,125779263.64414,125779263.64414,19922572883.372967
2023-04-20,54037447599.54694,,13055165902.49128,90623754.87939,90623754.87939,90623754.87939,17638263263.17262
2023-04-21,55418766308.41824,,12813079098.0432,107210920.60395,107210920.60395,107210920.60394998,17173878674.65267
2023-04-22,27889221122.601192,,6078368199.404619,49869856.89552,49869856.89552,49869856.89552,7860032102.704041
2023-04-23,29604391107.938908,,6648222010.08285,60494727.06056,60494727.06056,60494727.06056,8884784347.502861
2023-04-24,44569537047.87123,,10398841760.826649,94448270.97775,94448270.97775,94448270.97775,15172735718.03769
2023-04-25,41343225792.1076,,9530931342.6822,89697088.15456,89697088.15456,89697088.15456,12843599060.97766
2023-04-26,85901919417.14029,,22323032887.25896,135177961.0835,135177961.0835,135177961.0835,29639758159.4621
2023-04-27,65961498590.71977,,15445907890.6964,112770560.07051,112770560.07051,112770560.07051,20327793028.63842
2023-04-28,38631459383.452805,,8410246758.17125,91635432.17375,91635432.17375,91635432.17375,11633513958.10152
2023-04-29,20231119007.83771,,4480444376.6116905,33591012.88245,33591012.88244999,33591012.88245,6243837567.936199
2023-04-30,33561453953.05316,,7660526402.094821,59218740.681870006,59218740.681870006,59218740.68186999,10628064258.02148
2023-05-01,43222170650.35636,,11161915721.22324,79007206.10723001,79007206.10723,79007206.10723001,14045078424.49822
2023-05-02,34940806004.19998,,8066663151.74222,69916689.17742999,69916689.17742999,69916689.17743,10533440019.00446
2023-05-03,47977542195.9776,,10080993121.03043,78660107.092,78660107.092,78660107.092,14067806631.46204
2023-05-04,30981734136.590675,,6191478581.30714,65449783.793220006,65449783.79321999,65449783.79322,9679145883.589802
2023-05-05,46947158899.154594,,8364896330.363569,89300101.0259,89300101.02589999,89300101.02589999,17885831122.84977
2023-05-06,43337834766.99087,,7364335232.556899,72849678.89891,72849678.89891,72849678.89891,15436000861.85339
2023-05-07,28610013409.638508,,5186912421.244011,58131621.05594,58131621.05594,58131621.05593999,10622863665.36199
2023-05-08,52018208001.82348,,10330039523.6135,76329943.10882998,76329943.10882999,76329943.10883,17438213422.16
2023-05-09,29981806766.923546,,5295214874.33221,59470666.95978999,59470666.95979,59470666.95978999,9914574059.18072
2023-05-10,53737844897.43629,,10749428579.55864,107598233.65549,107598233.65548998,107598233.65549,18043851064.39964
2023-05-11,41937778779.41386,,7816358537.65106,92936151.5143,92936151.5143,92936151.5143,14483087118.943512
2023-05-12,46608653843.36819,,8586227503.197539,100988149.87908998,100988149.87908998,100988149.87908998,16039729653.347092
2023-05-13,22599168172.080456,,3483153934.85297,45981115.80946,45981115.80946,45981115.80946,7920715481.48948
2023-05-14,22539609219.66,,3487064079.36665,40397990.439380005,40397990.439380005,40397990.43938,7543308538.96714
2023-05-15,35175919674.09084,,6400465215.038849,61383245.79942,61383245.79942,61383245.79941999,12352316085.98661
2023-05-16,30905683967.04621,,5249650789.91486,58221644.58078,58221644.58078,58221644.58078,11045113929.297
2023-05-17,41649201892.0516,,7462608462.475241,74847571.62083,74847571.62083,74847571.62083,13672888784.302795
2023-05-18,40104305781.2686,,7205346751.45972,63671181.90721999,63671181.90721999,63671181.90722,12766333008.280312
2023-05-19,26883441748.76836,,4634015047.90132,52461104.485690005,52461104.485690005,52461104.48569,8215121413.18516
2023-05-20,15162353652.018736,,2639357441.70716,30468527.33844,30468527.33844,30468527.33844,4487552315.192671
2023-05-21,20568226958.651222,,3554602470.1448298,38590737.18025,38590737.18025,38590737.18025001,6484080063.95205
2023-05-22,27073660156.52672,,4767302229.25766,50525309.05356,50525309.05356,50525309.05356001,8923359787.49041
2023-05-23,30972255143.00868,,5368644401.22353,58144063.68343,58144063.68343,58144063.68343,10152862988.60106
2023-05-24,43163331285.897804,,7781626344.58832,72715543.56661001,72715543.56661001,72715543.56660998,14206298934.821058
2023-05-25,32772103532.15436,,5838891633.06477,61717347.42642,61717347.42642,61717347.42642,10015883989.68958
2023-05-26,26919524834.388493,,5025248925.14247,56460913.91696,56460913.91696,56460913.91696,8107698562.731991
2023-05-27,17549461514.10886,,3046378969.47292,31981835.80463,31981835.80463,31981835.80463,4405995669.35537
2023-05-28,33246934075.739628,,5845851402.35582,69945306.89741,69945306.89740999,69945306.89740999,11282969721.452402
2023-05-29,31972152663.705547,,6226529870.648979,56417646.21091001,56417646.21091001,56417646.21091,9786236273.16241
2023-05-30,28837112268.290684,,5969593051.102711,48909166.49271,48909166.49271,48909166.49271,9136940244.716028
2023-05-31,34260042480.023376,,6476144422.56961,52514417.58789,52514417.58789001,52514417.58789,12209391969.63057
2023-06-01,30088924380.8267,,5731160510.292231,49101098.16672,49101098.16672,49101098.16672,11063761670.231691
2023-06-02,30778616766.35857,,5660023111.499731,44101339.99987,44101339.99987,44101339.99987,11198869141.65311
2023-06-03,17663330349.736454,,2836077230.46072,24865263.683169995,24865263.68317,24865263.68317,5444497891.92839
2023-06-04,19552094142.4424,,3644169337.58585,26359751.9291,26359751.929100003,26359751.9291,6416746435.29133
2023-06-05,53427936831.90069,,10652653109.57801,60498993.22224,60498993.22224,60498993.22224,17595601124.49836
2023-06-06,50502336655.55417,,9737381610.14175,76413132.53416002,76413132.53416,76413132.53415999,17861213822.053684
2023-06-07,48340503914.15271,,8550030600.76868,57978466.67997,57978466.67996999,57978466.67997,15162456316.945772
2023-06-08,25500214466.022945,,4817609809.844749,94076707.57989998,94076707.5799,94076707.5799,8337202361.63803
2023-06-09,25755113452.82887,,4719398913.83108,24551185.62751,24551185.62751,24551185.627510004,8263696273.662439
2023-06-10,57515357809.52297,,10733406001.695768,51791601.27809,51791601.27809,51791601.27809001,20972630070.51251
2023-06-11,24344662467.67501,,4292599346.621311,24601584.23088,24601584.23088,24601584.23088,7854149176.52614
2023-06-12,28953415732.67541,,5339783310.05616,30076535.67858,30076535.67858,30076535.67858,10188824764.30976
2023-06-13,35136547939.65452,,6784892534.947,27442980.64261,27442980.642609995,27442980.64261,12478414568.81979
2023-06-14,36920193464.46812,,7448376973.41486,34376330.79204,34376330.792040005,34376330.79204,12841668536.711948
2023-06-15,33595095969.82168,,6305475857.775849,48468992.82708,48468992.82708,48468992.82708,11781182074.68459
2023-06-16,35360817646.94825,,7151566749.147909,40314495.95475,40314495.95475,40314495.95475,12578460789.776
2023-06-17,24355910656.63523,,4471100866.770151,30573041.46295,30573041.46295,30573041.46295,8775318329.80848
2023-06-18,20549788941.42325,,3650095124.445751,17103459.038319997,17103459.03832,17103459.03832,7002271212.78323
2023-06-19,28968193428.92314,,5769331976.624929,26681807.83016,26681807.830160003,26681807.83016,10299049078.11995
2023-06-20,46996920507.09083,,9988689413.35312,56162362.48771,56162362.48770999,56162362.48771,17263750615.44345
2023-06-21,75288926754.49858,,15703756488.136871,85018451.03648001,85018451.03647998,85018451.03648,27017148326.89968
2023-06-22,47870123110.39432,,9272760244.06229,47873736.56681,47873736.56681,47873736.56681,16197597657.056652
2023-06-23,53862646308.64307,,11500224153.267069,60957211.70374,60957211.70374,60957211.70374,18206126797.714653
2023-06-24,34876145087.12186,,6367339284.9753,32007663.26539,32007663.26539,32007663.26539,11143670737.16425
2023-06-25,35068107685.257774,,6763630712.10333,31087655.84107,31087655.841070004,31087655.841070004,12576367610.670227
2023-06-26,41858723263.76122,,8298551049.808189,40171654.82924,40171654.82924,40171654.82924,15971248811.146751
2023-06-27,36775890529.83413,,7685927249.327282,43966893.74319,43966893.743190005,43966893.743190005,13263876078.975431
2023-06-28,38871854299.8007,,8262211258.68009,53031440.42119,53031440.42119,53031440.42119,14147638932.56867
2023-06-29,34044781701.278187,,7140997221.73145,44597882.46622,44597882.46622,44597882.46622001,11876675406.80654
2023-06-30,76987611184.843,,17103582840.957472,100684639.04969,100684639.04969,100684639.04969,29815860152.60216
2023-07-01,25268087922.056217,,4545063550.729859,19865777.85888,19865777.85888,19865777.85888,8965063414.988611
2023-07-02,33365232654.06339,,6354540066.373539,34385163.75462,34385163.75462,34385163.75462,12524025387.24433
2023-07-03,39157395083.0332,,7614850196.363339,50592539.91729,50592539.91728999,50592539.91729,14178005969.55451
2023-07-04,33362844023.35821,,6507770687.194151,34543077.93188,34543077.931880005,34543077.93188,10709106883.22364
2023-07-05,35258460713.066895,,7177958007.120939,31864809.16779,31864809.16779,31864809.16779,12168536672.886192
2023-07-06,59488672836.9204,,12558235624.670135,66538759.33439,66538759.33438999,66538759.33438999,21464658070.392605
2023-07-07,32818923352.999973,,6482142712.537769,33325012.91792,33325012.917920005,33325012.91792,11292947977.889038
2023-07-08,18792188511.29082,,3528144874.4181,12993183.60957,12993183.60957,12993183.609569998,5822413913.68611
2023-07-09,18814601326.10408,,3555617974.1010103,14540831.326079998,14540831.32608,14540831.32608,6273818239.93278
2023-07-10,39149151161.54009,,7933234488.122,45181334.01522,45181334.01522001,45181334.01522,12742946546.0365
2023-07-11,27019827122.939583,,5551649242.96257,26807632.58036,26807632.580359995,26807632.580359995,8765836956.476719
2023-07-12,35993289245.65452,,7346106418.869809,38087388.84182999,38087388.84183001,38087388.84183,12325949482.79349
2023-07-13,76688438614.73985,,16794407148.58108,84121063.49157998,84121063.49158,84121063.49158001,26055341832.18717
2023-07-14,67370045652.61662,,14156923341.541857,66401622.25487,66401622.25487,66401622.254870005,22804980599.136784
2023-07-15,24202657595.56565,,4442365788.59228,14847764.28014,14847764.280139998,14847764.28014,7584428853.80653
2023-07-16,27075934646.28852,,5061026988.379391,22142496.59783,22142496.59783,22142496.59783,8687160408.266262
2023-07-17,41917641974.48544,,8087312434.777441,38312772.74099,38312772.740990005,38312772.74098999,14333373816.063042
2023-07-18,36209703785.95284,,7201063276.19637,31619126.14928,31619126.149280004,31619126.149280004,11682430631.7312
2023-07-19,34999642140.51336,,7079889580.240379,32115835.39983,32115835.39983,32115835.39983,11672685706.8486
2023-07-20,42783172971.818726,,8895968926.438238,33984891.08203,33984891.08203,33984891.08203,14514231694.38839
2023-07-21,26235784822.94012,,5043339882.22,25674678.69792,25674678.69792,25674678.69792,8401379325.991679
2023-07-22,20116611581.154533,,3515651695.34702,16262157.02756,16262157.02756,16262157.02756,6446715679.54092
2023-07-23,24955310440.488373,,4362130092.44374,25274967.08764,25274967.08764,25274967.08764,7765820489.14516
2023-07-24,37939615671.94798,,7912596257.869799,45388215.16825,45388215.16825,45388215.16825,13848185099.762045
2023-07-25,25064796103.61216,,4734304803.90145,19018552.316700004,19018552.3167,19018552.316700004,8084241732.485889
2023-07-26,32462971762.47116,,6789550937.5684,32567946.90541,32567946.905410003,32567946.905410003,11640425877.95098
2023-07-27,24218363508.860542,,4938581937.079971,22962012.488300003,22962012.4883,22962012.488300003,8791968948.88461
2023-07-28,21778297539.91956,,4587464799.78584,18055220.80158,18055220.80158,18055220.80158,7860878659.296181
2023-07-29,13000763576.456747,,2391224952.04757,6965586.55063,6965586.55063,6965586.55063,4276834026.76836
2023-07-30,22021713960.364548,,4376559321.86658,15837732.90733,15837732.90733,15837732.90733,7646334781.39221
2023-07-31,25343398838.74933,,5348126201.752549,18882405.17967,18882405.17967,18882405.17967,9396788595.50638
2023-08-01,38789945894.25176,,8075830483.89312,39341366.47092,39341366.47092,39341366.47092,15743452745.05132
2023-08-02,38741273709.2236,,8136357061.181641,62406352.259940006,62406352.259940006,62406352.25994001,14926061277.79899
2023-08-03,25080076787.800865,,5512108160.853849,49535689.19731,49535689.19731,49535689.19731,9654903272.45034
2023-08-04,24268604715.656605,,5191090520.697929,62153050.67303,62153050.67303,62153050.67303001,9651179622.534
2023-08-05,14939393921.90686,,3028713123.57731,15617054.376960002,15617054.37696,15617054.37696,5661101700.36942
2023-08-06,16969196181.167398,,3141768654.0029,18343271.27528,18343271.27528,18343271.275280006,5775833309.06521
2023-08-07,33043182867.16485,,7165578680.25067,60197669.45,60197669.45,60197669.45,14059560089.420189
2023-08-08,36057194642.93963,,8794209118.81077,70997296.00345,70997296.00345,70997296.00344999,14177743184.66193
2023-08-09,29999786716.92156,,7227750204.643081,73369304.34084,73369304.34084,73369304.34084,10586488614.054338
2023-08-10,21307751291.686504,,5012984198.698932,35000881.80384,35000881.803840004,35000881.80384,7733480299.76685
2023-08-11,17715040276.18387,,4107334257.25951,23479594.03989,23479594.03989,23479594.03989,6705707816.364479
2023-08-12,10862533357.263344,,2270191310.8198,7024932.71887,7024932.718870001,7024932.718870001,3741576601.18347
2023-08-13,16552150974.314592,,3498394866.91485,12415339.259900002,12415339.259899998,12415339.2599,5673233012.76597
2023-08-14,25840730000.687744,,5892417134.04044,39135077.74581,39135077.74581,39135077.74581,9983656450.29594
2023-08-15,23469990661.80448,,5411872729.127561,31739625.19846,31739625.19846,31739625.19846,7659285813.650559
2023-08-16,30122866802.08251,,7264200593.906849,58791450.06694999,58791450.06694999,58791450.06694999,11300345919.80608
2023-08-17,62834190896.20267,,16293947420.4414,182174114.40445,182174114.40445,182174114.40445,26752349395.28949
2023-08-18,38816196457.22882,,9520796694.0981,119798236.38943,119798236.38943,119798236.38943,15187292485.04082
2023-08-19,19488838810.363453,,4425334224.72224,55375753.38961,55375753.38960999,55375753.38960999,6808266019.680671
2023-08-20,15691564101.23334,,3587045538.3206,46868797.93899,46868797.93899,46868797.93899,5162801021.51807
2023-08-21,24227889017.448982,,5680424622.50432,77388093.80864999,77388093.80865,77388093.80865,8737285385.07892
2023-08-22,29852463147.23995,,6804111173.17202,98121732.85615,98121732.85615,98121732.85615,10522592573.195002
2023-08-23,32636273677.95966,,7810934299.50089,117776186.86368,117776186.86368,117776186.86368,12663140203.380138
2023-08-24,23342301418.66619,,5705235858.56904,93840689.15532,93840689.15532,93840689.15532,8497591219.37906
2023-08-25,25073576800.169186,,6118651700.501731,110647013.44212,110647013.44212,110647013.44212,8673270214.50273
2023-08-26,9630867561.275942,,2190418545.81917,23500565.42395,23500565.42395,23500565.42395,3054551541.0550804
2023-08-27,11350983469.592802,,3317112039.96311,31016264.20339,31016264.20339,31016264.20339,3986955512.29366
2023-08-28,21239727737.23597,,4834408876.19984,76518489.93798,76518489.93798001,76518489.93798001,7978624141.61516
2023-08-29,49304975240.97114,,11736824283.38947,137758282.56543,137758282.56543,137758282.56543005,19323528688.41531
2023-08-30,26469821213.961105,,6976682379.614711,91757640.17962,91757640.17962,91757640.17962004,8610706116.99262
2023-08-31,37096920349.13791,,9714434765.30688,74784243.18449,74784243.18449,74784243.18448998,13020172791.464642
2023-09-01,31557630243.70181,,8002543881.97074,38330820.18057001,38330820.18056999,38330820.18057,9780602553.4653
2023-09-02,17695418996.014984,,3786513970.42702,15285522.24268,15285522.24268,15285522.242680002,4130159100.04839
2023-09-03,14612846218.7602,,3415888689.83932,16487563.20261,16487563.202610005,16487563.20261,4644453368.525499
2023-09-04,18564580663.74629,,4482400860.9978695,15298118.558379998,15298118.558379998,15298118.55838,6656703485.39892
2023-09-05,20841955186.65929,,4691263909.52312,17134687.110179998,17134687.11018,17134687.110179998,7242975102.48154
2023-09-06,23240479110.476906,,5448224593.385461,41038717.31292,41038717.31292,41038717.31292,8345732486.01927
2023-09-07,22757552793.736034,,5637248734.7962,59993161.75943,59993161.75943,59993161.75943,7986829128.85057
2023-09-08,21936497715.582005,,5641931934.75876,63555942.90552,63555942.90552001,63555942.90552,7621437207.400539
2023-09-09,11208214378.69796,,2512766922.36127,16615064.028189998,16615064.02819,16615064.028189998,3277891947.42999
2023-09-10,19593116428.99372,,4744519773.284639,53362732.94992,53362732.94992,53362732.94992,7046785483.156529
2023-09-11,33280623049.66248,,9071322298.067707,132884994.51283,132884994.51283,132884994.51283,13969828274.88624
2023-09-12,37546505356.19091,,9603848584.64736,202847772.81905,202847772.81905,202847772.81905,15329770263.93076
2023-09-13,25721275372.63166,,7304940821.33977,139881966.81622,139881966.81622,139881966.81622,10236144732.14097
2023-09-14,27901255995.153625,,7465414448.37613,158246399.54643,158246399.54642996,158246399.54643,11231177758.077372
2023-09-15,22954675434.52584,,6591640550.03087,99900146.83823,99900146.83823,99900146.83823,8886766633.31402
2023-09-16,19926905332.677227,,5411250615.85437,56490695.70593999,56490695.70593999,56490695.70594,7216211208.971379
2023-09-17,16662585074.79867,,4024667596.83266,48799164.81426001,48799164.81426,48799164.814260006,6112124229.118751
2023-09-18,32876048490.832253,,9005476785.74794,127371794.03575,127371794.03575,127371794.03575,13149843131.79042
2023-09-19,28842034252.459545,,6872561006.945661,102597731.20932,102597731.20932,102597731.20932,11139912154.19741
2023-09-20,26735321918.503136,,7140666150.327011,122950177.91342002,122950177.91342002,122950177.91342,10133432312.27764
2023-09-21,25822223486.96252,,7328346375.873699,102854243.38074,102854243.38074,102854243.38074,10237522938.99942
2023-09-22,16687829745.106956,,4421179352.42887,96780563.61183998,96780563.61184,96780563.61184,6570849754.261009
2023-09-23,10103345312.97537,,2314700387.8797703,29297042.97209,29297042.97209,29297042.97209,3687335476.4734
2023-09-24,14622437616.444471,,3491892915.8148704,64686700.76598001,64686700.765980005,64686700.765980005,5680688212.01413
2023-09-25,20513994593.60013,,5656273689.03419,127341719.73906,127341719.73906,127341719.73906,8503812165.411738
2023-09-26,18091877839.226265,,4663614488.402249,105862764.66424,105862764.66424,105862764.66424,6584610280.713201
2023-09-27,29400459664.53982,,8018929749.71665,156167872.47691,156167872.47691002,156167872.47690997,12976167793.870785
