date,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana
2020-08-29,,183421,3.0,,146.0,
2020-08-30,,160124,,,182.0,
2020-08-31,,188970,2.0,,157.0,
2020-09-01,,176087,11.0,,166.0,
2020-09-02,,168099,7.0,,166.0,
2020-09-03,,173811,11.0,,186.0,
2020-09-04,,209072,15.0,,184.0,
2020-09-05,,157394,17.0,,175.0,
2020-09-06,,187818,5.0,,157.0,
2020-09-07,,188122,14.0,,190.0,
2020-09-08,,190116,13.0,,181.0,
2020-09-09,,168641,17.0,,194.0,
2020-09-10,,164194,17.0,,216.0,
2020-09-11,,163056,105.0,,190.0,
2020-09-12,,168069,88.0,,205.0,
2020-09-13,,159461,58.0,,222.0,
2020-09-14,,168796,94.0,,249.0,
2020-09-15,,187735,106.0,,210.0,
2020-09-16,,168726,107.0,,206.0,
2020-09-17,,266762,77.0,,205.0,
2020-09-18,,235222,103.0,,182.0,
2020-09-19,,214737,49.0,,263.0,
2020-09-20,,236253,44.0,,221.0,
2020-09-21,,233752,47.0,,184.0,
2020-09-22,,209108,45.0,,254.0,
2020-09-23,0.0,201164,86.0,,235.0,
2020-09-24,,209156,193.0,,252.0,
2020-09-25,0.0,197747,140.0,,3261.0,
2020-09-26,,209501,66.0,,250.0,
2020-09-27,0.0,209741,53.0,,293.0,
2020-09-28,,212028,84.0,,269.0,
2020-09-29,1.0,204332,129.0,,273.0,
2020-09-30,0.0,206910,202.0,,320.0,
2020-10-01,7.0,211039,153.0,,504.0,
2020-10-02,4.0,207307,521.0,,493.0,
2020-10-03,0.0,191757,383.0,,459.0,
2020-10-04,,209277,209.0,,503.0,
2020-10-05,,186063,156.0,,491.0,
2020-10-06,2.0,200274,103.0,,465.0,
2020-10-07,,204996,95.0,,516.0,
2020-10-08,,203258,107.0,,753.0,
2020-10-09,,219755,170.0,,513.0,
2020-10-10,,209463,73.0,,509.0,
2020-10-11,0.0,204362,52.0,,450.0,
2020-10-12,,216520,153.0,,519.0,
2020-10-13,1.0,243158,499.0,,521.0,
2020-10-14,1.0,230529,1331.0,,477.0,
2020-10-15,,316347,425.0,,453.0,
2020-10-16,1.0,288682,291.0,,405.0,
2020-10-17,,244504,214.0,,378.0,
2020-10-18,,203455,186.0,,416.0,
2020-10-19,,233875,231.0,,456.0,
2020-10-20,,217667,250.0,,432.0,
2020-10-21,2.0,227172,294.0,,435.0,
2020-10-22,,243953,364.0,,479.0,
2020-10-23,3.0,229527,260.0,,566.0,
2020-10-24,,229875,225.0,,482.0,
2020-10-25,,194940,239.0,,469.0,
2020-10-26,,216678,218.0,,437.0,
2020-10-27,,211662,257.0,,473.0,
2020-10-28,,237254,355.0,,468.0,
2020-10-29,,202451,307.0,,454.0,
2020-10-30,,210930,249.0,,495.0,
2020-10-31,,226938,195.0,,457.0,
2020-11-01,,211737,197.0,,473.0,
2020-11-02,2.0,227251,258.0,,478.0,
2020-11-03,,224649,212.0,,473.0,
2020-11-04,,282061,209.0,,404.0,
2020-11-05,2.0,246753,362.0,,430.0,
2020-11-06,,263015,322.0,,472.0,
2020-11-07,,250214,285.0,,440.0,
2020-11-08,,220692,308.0,,496.0,
2020-11-09,,245907,383.0,,466.0,
2020-11-10,,237932,424.0,,462.0,
2020-11-11,1.0,239867,323.0,,504.0,
2020-11-12,,228499,297.0,,437.0,
2020-11-13,3.0,241075,286.0,,449.0,
2020-11-14,,250938,316.0,,426.0,
2020-11-15,,223204,217.0,,422.0,
2020-11-16,,243799,288.0,,447.0,
2020-11-17,5.0,235871,337.0,,409.0,
2020-11-18,,219572,225.0,,422.0,
2020-11-19,,224918,227.0,,489.0,
2020-11-20,2.0,235014,278.0,,456.0,
2020-11-21,,249830,492.0,,432.0,
2020-11-22,,237586,302.0,,435.0,
2020-11-23,,254494,355.0,,506.0,
2020-11-24,,233879,449.0,,464.0,
2020-11-25,,251630,342.0,,507.0,
2020-11-26,1.0,227689,294.0,,435.0,
2020-11-27,,270185,373.0,,464.0,
2020-11-28,,238313,277.0,,442.0,
2020-11-29,,276386,255.0,,453.0,
2020-11-30,,244222,330.0,,470.0,
2020-12-01,,242134,388.0,,481.0,
2020-12-02,,230758,378.0,,474.0,
2020-12-03,,235598,364.0,,492.0,
2020-12-04,,227864,338.0,,498.0,
2020-12-05,,228463,255.0,,464.0,
2020-12-06,4.0,219323,309.0,,508.0,
2020-12-07,,230417,324.0,,554.0,
2020-12-08,3.0,230576,330.0,,509.0,
2020-12-09,,227500,327.0,,482.0,
2020-12-10,,216136,302.0,,425.0,
2020-12-11,,222947,291.0,,451.0,
2020-12-12,,207140,261.0,,415.0,
2020-12-13,,202163,260.0,,415.0,
2020-12-14,,216754,346.0,,449.0,
2020-12-15,,218358,517.0,,483.0,
2020-12-16,3.0,250691,450.0,,451.0,
2020-12-17,,294395,365.0,,467.0,
2020-12-18,,248632,322.0,,538.0,
2020-12-19,3.0,274272,307.0,,479.0,
2020-12-20,,228840,314.0,,549.0,
2020-12-21,5.0,222314,580.0,,488.0,
2020-12-22,6.0,230983,426.0,,564.0,
2020-12-23,0.0,273805,426.0,,567.0,
2020-12-24,0.0,241234,294.0,,476.0,
2020-12-25,,236832,265.0,,399.0,
2020-12-26,,229213,322.0,,452.0,
2020-12-27,0.0,236963,344.0,,523.0,
2020-12-28,4.0,251930,396.0,,535.0,
2020-12-29,,247338,318.0,,516.0,
2020-12-30,5.0,241779,357.0,,421.0,
2020-12-31,,232686,330.0,,439.0,
2021-01-01,5.0,256585,389.0,,496.0,
2021-01-02,,218750,315.0,,437.0,
2021-01-03,1.0,242589,430.0,,473.0,
2021-01-04,2.0,242840,380.0,,453.0,
2021-01-05,0.0,252138,404.0,,482.0,
2021-01-06,4.0,263528,381.0,,490.0,
2021-01-07,8.0,288732,362.0,,519.0,
2021-01-08,10.0,257949,953.0,,483.0,
2021-01-09,,288030,452.0,,503.0,
2021-01-10,1.0,274718,439.0,,487.0,
2021-01-11,6.0,235671,403.0,,417.0,
2021-01-12,6.0,237367,389.0,,582.0,
2021-01-13,1.0,235549,360.0,,517.0,
2021-01-14,6.0,247156,431.0,,553.0,
2021-01-15,6.0,265566,497.0,,502.0,
2021-01-16,4.0,259736,598.0,,614.0,
2021-01-17,1.0,243964,810.0,,670.0,
2021-01-18,2.0,254408,657.0,,716.0,
2021-01-19,3.0,259705,571.0,,680.0,
2021-01-20,5.0,261048,603.0,,741.0,
2021-01-21,3.0,233407,477.0,,688.0,
2021-01-22,3.0,225692,402.0,,644.0,
2021-01-23,1.0,242819,384.0,,1010.0,
2021-01-24,3.0,225161,482.0,,786.0,
2021-01-25,14.0,235044,493.0,,821.0,
2021-01-26,8.0,249493,402.0,,820.0,
2021-01-27,7.0,213766,474.0,,807.0,
2021-01-28,17.0,233317,491.0,,775.0,
2021-01-29,18.0,238959,406.0,,1204.0,
2021-01-30,19.0,241126,407.0,,967.0,
2021-01-31,15.0,224189,404.0,,868.0,
2021-02-01,11.0,232162,496.0,,883.0,
2021-02-02,22.0,242699,533.0,,807.0,
2021-02-03,70.0,256840,553.0,,856.0,
2021-02-04,148.0,240049,497.0,,803.0,
2021-02-05,201.0,226899,662.0,,1017.0,
2021-02-06,193.0,222447,476.0,,954.0,
2021-02-07,229.0,229392,737.0,,890.0,
2021-02-08,251.0,238869,780.0,,979.0,
2021-02-09,377.0,239976,657.0,,1082.0,
2021-02-10,760.0,229611,667.0,,1153.0,
2021-02-11,269.0,238915,538.0,,1151.0,
2021-02-12,830.0,231999,1005.0,,1462.0,
2021-02-13,755.0,219311,803.0,,1375.0,
2021-02-14,756.0,220672,583.0,,1046.0,
2021-02-15,1016.0,236348,690.0,,1207.0,
2021-02-16,1052.0,224505,641.0,,1273.0,
2021-02-17,1583.0,240241,597.0,,1141.0,
2021-02-18,2050.0,238762,646.0,,1378.0,
2021-02-19,2238.0,244133,571.0,,1292.0,
2021-02-20,1888.0,245370,593.0,,1341.0,
2021-02-21,1566.0,243948,508.0,,1624.0,
2021-02-22,1660.0,230573,568.0,,1777.0,
2021-02-23,1326.0,216376,525.0,,1619.0,
2021-02-24,1481.0,239420,557.0,,1791.0,
2021-02-25,1736.0,238387,638.0,,1821.0,
2021-02-26,1608.0,243702,685.0,,1782.0,
2021-02-27,1535.0,241685,473.0,,1864.0,
2021-02-28,3516.0,232985,555.0,,2479.0,
2021-03-01,2647.0,241796,661.0,,2808.0,
2021-03-02,2496.0,264433,658.0,,4065.0,
2021-03-03,3219.0,233903,713.0,,3885.0,
2021-03-04,2740.0,236214,715.0,,3651.0,
2021-03-05,1780.0,218947,629.0,,3260.0,
2021-03-06,1423.0,230305,516.0,,3401.0,
2021-03-07,1535.0,214194,534.0,,3977.0,
2021-03-08,1695.0,237291,634.0,,3777.0,
2021-03-09,2261.0,254094,1029.0,,3690.0,
2021-03-10,2158.0,266565,1100.0,,3557.0,
2021-03-11,1745.0,258994,1091.0,,3592.0,
2021-03-12,1822.0,251173,1352.0,,3619.0,
2021-03-13,1845.0,242812,971.0,,3478.0,
2021-03-14,2010.0,255489,895.0,,4106.0,
2021-03-15,2072.0,249759,791.0,,4046.0,
2021-03-16,2143.0,248896,862.0,,3689.0,
2021-03-17,2131.0,231952,724.0,,3721.0,
2021-03-18,2028.0,231323,755.0,,3508.0,
2021-03-19,2656.0,247117,710.0,,3729.0,
2021-03-20,2527.0,243641,697.0,,3694.0,
2021-03-21,1728.0,233622,619.0,,4300.0,
2021-03-22,2338.0,236992,773.0,,4211.0,
2021-03-23,2186.0,254216,695.0,,3724.0,
2021-03-24,1723.0,257451,778.0,,3868.0,
2021-03-25,1315.0,268313,639.0,,3697.0,
2021-03-26,1550.0,264309,623.0,,3771.0,
2021-03-27,1255.0,254502,522.0,,3715.0,
2021-03-28,2300.0,245614,590.0,,4458.0,
2021-03-29,2092.0,256090,662.0,,5250.0,
2021-03-30,1734.0,248662,733.0,,4582.0,
2021-03-31,1925.0,245559,687.0,,4437.0,
2021-04-01,2293.0,253254,708.0,,4927.0,
2021-04-02,1969.0,285522,666.0,,4287.0,
2021-04-03,1935.0,260727,625.0,,3749.0,
2021-04-04,1890.0,250609,563.0,,4279.0,
2021-04-05,2070.0,255435,711.0,,4774.0,
2021-04-06,2110.0,262175,1058.0,,4535.0,
2021-04-07,1819.0,259385,825.0,,4299.0,
2021-04-08,1846.0,262676,862.0,,4444.0,
2021-04-09,1727.0,260183,1128.0,,4422.0,
2021-04-10,1583.0,277827,1513.0,,4182.0,
2021-04-11,1391.0,261039,1473.0,,5063.0,
2021-04-12,1575.0,271445,1760.0,,4814.0,
2021-04-13,1359.0,266112,1685.0,,4611.0,
2021-04-14,1593.0,285141,1463.0,,5182.0,
2021-04-15,1594.0,262434,1479.0,,5329.0,
2021-04-16,1238.0,263504,1289.0,,4921.0,
2021-04-17,1400.0,253413,1360.0,,4649.0,
2021-04-18,1657.0,247806,1206.0,,5670.0,
2021-04-19,2250.0,257773,1635.0,,5585.0,
2021-04-20,1879.0,240038,1338.0,,5972.0,
2021-04-21,1791.0,300464,1257.0,,5628.0,
2021-04-22,1711.0,311559,1240.0,,5908.0,
2021-04-23,1702.0,296461,1183.0,,6228.0,
2021-04-24,1432.0,324698,1179.0,,6059.0,
2021-04-25,1469.0,360486,1092.0,,6797.0,
2021-04-26,1637.0,322253,1521.0,,8764.0,
2021-04-27,1481.0,305483,1779.0,,10203.0,
2021-04-28,1995.0,315680,1897.0,,11516.0,
2021-04-29,2310.0,327454,1695.0,,11936.0,
2021-04-30,3948.0,333257,1782.0,,13628.0,
2021-05-01,5500.0,381223,1944.0,,13992.0,0.0
2021-05-02,4244.0,336004,1435.0,,15953.0,37152.0
2021-05-03,4645.0,347802,1638.0,,18066.0,49094.0
2021-05-04,3751.0,363292,1645.0,,17538.0,62666.0
2021-05-05,3530.0,346833,1760.0,,17329.0,56548.0
2021-05-06,3815.0,345705,1834.0,,18030.0,64888.0
2021-05-07,4474.0,315941,1446.0,,19147.0,63040.0
2021-05-08,3803.0,304726,1516.0,,17193.0,71074.0
2021-05-09,3660.0,348850,1499.0,,19346.0,90187.0
2021-05-10,4010.0,309029,1485.0,,18645.0,86648.0
2021-05-11,3558.0,289115,1503.0,,18459.0,80953.0
2021-05-12,3890.0,304199,1867.0,,21508.0,82953.0
2021-05-13,4631.0,348141,1609.0,,19947.0,79301.0
2021-05-14,6275.0,333331,2804.0,,22403.0,80398.0
2021-05-15,4164.0,325442,3231.0,,23707.0,82219.0
2021-05-16,4149.0,318236,2128.0,,25324.0,89832.0
2021-05-17,4224.0,321597,2502.0,,24416.0,82001.0
2021-05-18,3818.0,310444,2246.0,,31053.0,80639.0
2021-05-19,3866.0,285368,1889.0,,30001.0,142729.0
2021-05-20,3174.0,313055,2033.0,,29109.0,90907.0
2021-05-21,2916.0,328504,2643.0,,28986.0,134734.0
2021-05-22,2249.0,275155,2140.0,,25101.0,94059.0
2021-05-23,2527.0,264115,2582.0,,26881.0,92453.0
2021-05-24,2834.0,284806,2191.0,,31062.0,80531.0
2021-05-25,2485.0,287358,1741.0,,32505.0,81616.0
2021-05-26,2392.0,311145,3154.0,,36316.0,76709.0
2021-05-27,2169.0,322420,2194.0,,35060.0,82374.0
2021-05-28,1933.0,291753,1795.0,,35459.0,77656.0
2021-05-29,2781.0,303149,1901.0,,33124.0,80005.0
2021-05-30,2359.0,313637,1789.0,,35381.0,86403.0
2021-05-31,2315.0,304819,2312.0,,39216.0,86720.0
2021-06-01,2893.0,299342,1924.0,,41734.0,86984.0
2021-06-02,3063.0,314736,1965.0,,40998.0,92353.0
2021-06-03,2725.0,358088,2463.0,,41954.0,95528.0
2021-06-04,2258.0,346726,2400.0,,40448.0,88483.0
2021-06-05,1928.0,333105,2556.0,,38781.0,88462.0
2021-06-06,1796.0,326340,2242.0,,39271.0,94440.0
2021-06-07,2466.0,307961,2252.0,,45155.0,88899.0
2021-06-08,2147.0,288915,2161.0,,48600.0,85535.0
2021-06-09,2140.0,280661,2380.0,,52204.0,88542.0
2021-06-10,2040.0,283072,2247.0,,54710.0,85005.0
2021-06-11,1981.0,272565,2378.0,,59079.0,81567.0
2021-06-12,1609.0,278353,2509.0,,55811.0,83760.0
2021-06-13,2143.0,309774,2237.0,,59030.0,87646.0
2021-06-14,2928.0,294295,2531.0,,68484.0,79443.0
2021-06-15,2581.0,294705,2969.0,,79619.0,73912.0
2021-06-16,2394.0,290710,3244.0,,85935.0,71370.0
2021-06-17,2360.0,267595,3179.0,,100763.0,71684.0
2021-06-18,1898.0,269845,5361.0,,85428.0,69239.0
2021-06-19,1785.0,249645,7270.0,,78458.0,74954.0
2021-06-20,1951.0,258673,3539.0,,76706.0,85976.0
2021-06-21,2040.0,277672,5187.0,,83748.0,77998.0
2021-06-22,1827.0,298559,2699.0,,84383.0,72212.0
2021-06-23,1638.0,298594,2578.0,,83554.0,74317.0
2021-06-24,1581.0,303341,3402.0,,82709.0,79152.0
2021-06-25,1406.0,296379,2459.0,,79905.0,77837.0
2021-06-26,1241.0,276481,2189.0,,70499.0,84545.0
2021-06-27,1461.0,274642,2177.0,,71935.0,87092.0
2021-06-28,1634.0,308998,2430.0,,82199.0,83402.0
2021-06-29,1915.0,307510,2728.0,,97510.0,88405.0
2021-06-30,1644.0,298954,2994.0,,81345.0,79174.0
2021-07-01,1491.0,320315,3066.0,,84454.0,70005.0
2021-07-02,1521.0,306061,2833.0,,77397.0,68246.0
2021-07-03,1787.0,274009,2632.0,,73846.0,73949.0
2021-07-04,1719.0,279091,2923.0,,78543.0,80817.0
2021-07-05,1698.0,282642,2831.0,,103484.0,83374.0
2021-07-06,1892.0,274340,2979.0,,86481.0,76191.0
2021-07-07,1713.0,282066,3009.0,,81440.0,66974.0
2021-07-08,1670.0,283939,3801.0,,78466.0,65208.0
2021-07-09,1552.0,283942,3146.0,,100511.0,65177.0
2021-07-10,1354.0,269835,3447.0,,79545.0,72426.0
2021-07-11,1389.0,268447,3085.0,,81385.0,75827.0
2021-07-12,1841.0,272146,2977.0,,118998.0,66092.0
2021-07-13,1510.0,273692,3550.0,,95973.0,63550.0
2021-07-14,1486.0,275165,5247.0,,85887.0,63265.0
2021-07-15,1956.0,293430,3487.0,,86773.0,61816.0
2021-07-16,1661.0,281521,3472.0,,85036.0,63776.0
2021-07-17,1339.0,280865,3939.0,,84417.0,67661.0
2021-07-18,1383.0,277127,2969.0,,84267.0,72704.0
2021-07-19,1611.0,284956,3167.0,,101038.0,68072.0
2021-07-20,1358.0,293732,2719.0,,94805.0,68102.0
2021-07-21,1408.0,302270,2949.0,,91559.0,71906.0
2021-07-22,1338.0,301314,3582.0,,88918.0,74161.0
2021-07-23,1301.0,306867,3215.0,,91862.0,74091.0
2021-07-24,1300.0,329284,3564.0,,93437.0,82569.0
2021-07-25,1225.0,290867,3170.0,,86244.0,84972.0
2021-07-26,2052.0,314363,4210.0,,96863.0,80153.0
2021-07-27,1619.0,324178,3717.0,,90088.0,73249.0
2021-07-28,1485.0,324438,4006.0,,93670.0,74493.0
2021-07-29,1991.0,328133,3844.0,,109282.0,78168.0
2021-07-30,1784.0,318861,3913.0,,91085.0,77405.0
2021-07-31,1471.0,312559,4238.0,,90589.0,81391.0
2021-08-01,1550.0,300927,3812.0,,92527.0,87476.0
2021-08-02,1626.0,323328,3961.0,,97066.0,94852.0
2021-08-03,1536.0,290723,3527.0,,99169.0,84097.0
2021-08-04,1547.0,292224,3467.0,,92440.0,78381.0
2021-08-05,1437.0,275816,3570.0,,91455.0,72720.0
2021-08-06,1437.0,288993,3949.0,,92103.0,71204.0
2021-08-07,1411.0,273398,4880.0,,94196.0,86382.0
2021-08-08,1260.0,280803,5872.0,,94853.0,84180.0
2021-08-09,1709.0,274378,4529.0,,97493.0,86671.0
2021-08-10,3626.0,271693,4172.0,,103560.0,86921.0
2021-08-11,2771.0,269573,4678.0,,107073.0,97015.0
2021-08-12,1811.0,265874,5290.0,,95756.0,85613.0
2021-08-13,1897.0,264631,5756.0,,99497.0,92444.0
2021-08-14,1731.0,258249,6307.0,,95190.0,95400.0
2021-08-15,1608.0,257071,3731.0,,100423.0,107048.0
2021-08-16,2632.0,286938,3755.0,,100456.0,110553.0
2021-08-17,2849.0,278459,4270.0,,98371.0,112192.0
2021-08-18,3176.0,274832,5370.0,,93798.0,105868.0
2021-08-19,5171.0,303913,4685.0,,89846.0,107295.0
2021-08-20,6012.0,296551,4587.0,,95908.0,113751.0
2021-08-21,8971.0,285212,6042.0,,96154.0,103707.0
2021-08-22,6940.0,271106,7379.0,,94301.0,116322.0
2021-08-23,9843.0,275453,7118.0,,108376.0,101180.0
2021-08-24,11127.0,262876,5944.0,,108885.0,98143.0
2021-08-25,13984.0,244390,6292.0,,107977.0,101502.0
2021-08-26,11828.0,255102,6002.0,,112844.0,90144.0
2021-08-27,13185.0,238138,6506.0,,110404.0,86598.0
2021-08-28,13090.0,257818,8150.0,,102106.0,116485.0
2021-08-29,12369.0,255678,7905.0,,104875.0,129291.0
2021-08-30,13882.0,261124,6391.0,,112467.0,114022.0
2021-08-31,11811.0,266675,7141.0,,115874.0,131040.0
2021-09-01,11320.0,269971,16177.0,,115554.0,142449.0
2021-09-02,12801.0,278114,7289.0,,114344.0,157219.0
2021-09-03,11740.0,249054,9365.0,,127898.0,156712.0
2021-09-04,12052.0,257299,6566.0,,122902.0,128394.0
2021-09-05,9284.0,249515,5609.0,,112907.0,138301.0
2021-09-06,10114.0,262444,6029.0,,115762.0,141922.0
2021-09-07,10871.0,284734,6966.0,,117317.0,175250.0
2021-09-08,11812.0,263171,11690.0,,119531.0,151008.0
2021-09-09,11306.0,268748,9369.0,,116966.0,165880.0
2021-09-10,10752.0,300499,8095.0,,127403.0,157038.0
2021-09-11,16319.0,360213,9986.0,,114229.0,161907.0
2021-09-12,17401.0,306617,17991.0,,118494.0,142646.0
2021-09-13,13821.0,333667,12720.0,,112591.0,139425.0
2021-09-14,13283.0,303001,18928.0,,122754.0,79746.0
2021-09-15,14941.0,301479,23425.0,,135444.0,102153.0
2021-09-16,17887.0,286060,15203.0,,168828.0,166436.0
2021-09-17,17105.0,267381,11537.0,,166523.0,136706.0
2021-09-18,17410.0,279921,9923.0,,163716.0,137189.0
2021-09-19,16509.0,271420,8314.0,,162114.0,134344.0
2021-09-20,16370.0,251468,9026.0,,167297.0,131050.0
2021-09-21,14673.0,276054,8550.0,,161692.0,126288.0
2021-09-22,18841.0,279706,7916.0,,169322.0,136959.0
2021-09-23,23186.0,273553,8204.0,,181362.0,141943.0
2021-09-24,17703.0,254584,9934.0,,189161.0,127282.0
2021-09-25,15603.0,274435,12282.0,,206202.0,62568.0
2021-09-26,15186.0,247329,13275.0,,197474.0,99028.0
2021-09-27,22898.0,254377,10652.0,,291972.0,128930.0
2021-09-28,17555.0,247534,13227.0,,253500.0,184686.0
2021-09-29,17075.0,262278,7860.0,,253862.0,165206.0
2021-09-30,17836.0,252667,7337.0,,210399.0,150996.0
2021-10-01,18010.0,275162,7208.0,,323110.0,157725.0
2021-10-02,15729.0,272675,7954.0,,375269.0,162736.0
2021-10-03,16541.0,269563,9431.0,,393354.0,175879.0
2021-10-04,24469.0,244857,10897.0,,411393.0,157637.0
2021-10-05,24005.0,293290,12600.0,,352838.0,160155.0
2021-10-06,21580.0,297262,11595.0,,345510.0,120772.0
2021-10-07,19542.0,315900,10739.0,,371950.0,136775.0
2021-10-08,20539.0,285592,10670.0,,335010.0,185944.0
2021-10-09,17890.0,294465,9284.0,,317965.0,210678.0
2021-10-10,23442.0,280211,7862.0,,326216.0,179049.0
2021-10-11,23939.0,280139,8184.0,,343283.0,155807.0
2021-10-12,22177.0,279072,8502.0,,233960.0,157741.0
2021-10-13,22992.0,268493,9265.0,,399286.0,174307.0
2021-10-14,20402.0,280859,9000.0,,383204.0,187508.0
2021-10-15,22689.0,287395,9166.0,,312961.0,189069.0
2021-10-16,18534.0,295487,10052.0,,312015.0,157711.0
2021-10-17,18166.0,286536,8139.0,,319427.0,175263.0
2021-10-18,26274.0,292379,8764.0,,436689.0,212094.0
2021-10-19,22657.0,308189,9896.0,,375447.0,147623.0
2021-10-20,26871.0,317289,13057.0,,176844.0,160372.0
2021-10-21,28556.0,309479,11720.0,,178073.0,180136.0
2021-10-22,30879.0,310038,10255.0,,167172.0,158063.0
2021-10-23,28114.0,331766,10146.0,,167270.0,156032.0
2021-10-24,31258.0,310551,11249.0,,185677.0,195372.0
2021-10-25,38559.0,299900,15110.0,,294733.0,168812.0
2021-10-26,43991.0,301225,24018.0,,230053.0,158898.0
2021-10-27,34907.0,295682,22536.0,,221623.0,159899.0
2021-10-28,34538.0,323541,14336.0,,201543.0,171887.0
2021-10-29,36952.0,331208,13506.0,,183029.0,171939.0
2021-10-30,31218.0,304467,11250.0,,183907.0,170510.0
2021-10-31,32830.0,296837,13107.0,,187914.0,182395.0
2021-11-01,31552.0,313370,11547.0,,313755.0,236090.0
2021-11-02,37243.0,324159,12874.0,,257608.0,201271.0
2021-11-03,37576.0,335007,15308.0,,231355.0,198642.0
2021-11-04,35500.0,320133,14333.0,,198849.0,200699.0
2021-11-05,33587.0,312901,13058.0,,187440.0,185068.0
2021-11-06,29572.0,298996,12878.0,,175303.0,191524.0
2021-11-07,33130.0,308537,13689.0,,205521.0,205529.0
2021-11-08,54968.0,323992,14371.0,,302722.0,211404.0
2021-11-09,50940.0,316580,14656.0,,238239.0,204380.0
2021-11-10,47617.0,349028,17736.0,,212641.0,207263.0
2021-11-11,42527.0,346195,23250.0,,216292.0,191952.0
2021-11-12,40067.0,339642,15855.0,,235674.0,183693.0
2021-11-13,51768.0,330446,15953.0,,208303.0,186588.0
2021-11-14,47788.0,317738,17879.0,,224500.0,185994.0
2021-11-15,53940.0,288485,18255.0,,300387.0,207554.0
2021-11-16,49258.0,298506,13784.0,,247774.0,192259.0
2021-11-17,59986.0,394567,11161.0,,228114.0,193578.0
2021-11-18,67343.0,304437,15320.0,,211081.0,207480.0
2021-11-19,59867.0,321711,15229.0,,216064.0,187374.0
2021-11-20,65867.0,268425,11488.0,,205102.0,188654.0
2021-11-21,71638.0,314983,13944.0,,205862.0,246123.0
2021-11-22,77168.0,274629,14348.0,,308365.0,190520.0
2021-11-23,77398.0,288558,14402.0,,250037.0,202084.0
2021-11-24,67803.0,296592,15072.0,,251596.0,227098.0
2021-11-25,71590.0,294379,12930.0,,233457.0,206388.0
2021-11-26,81164.0,300831,10094.0,,238790.0,214420.0
2021-11-27,68693.0,275136,9161.0,,241082.0,194371.0
2021-11-28,59586.0,264035,9320.0,,240705.0,193682.0
2021-11-29,62160.0,302649,10146.0,,309425.0,207541.0
2021-11-30,66453.0,308516,9172.0,,243617.0,226318.0
2021-12-01,71442.0,282179,11265.0,,236856.0,235171.0
2021-12-02,64590.0,305130,8261.0,,245979.0,231002.0
2021-12-03,71036.0,277415,11940.0,,316393.0,211894.0
2021-12-04,70583.0,265871,9571.0,,259478.0,201687.0
2021-12-05,55573.0,506060,8299.0,,210956.0,220014.0
2021-12-06,83609.0,293838,8583.0,,252838.0,218397.0
2021-12-07,67359.0,285224,8879.0,,221903.0,274203.0
2021-12-08,82228.0,311961,10825.0,,218995.0,238046.0
2021-12-09,80802.0,302936,12894.0,,229091.0,224886.0
2021-12-10,71665.0,310878,10144.0,,252270.0,238262.0
2021-12-11,65563.0,288884,10517.0,,287661.0,219940.0
2021-12-12,63381.0,287750,10085.0,,243155.0,214634.0
2021-12-13,88383.0,295269,11023.0,,288433.0,217783.0
2021-12-14,78190.0,291909,8553.0,,268705.0,239997.0
2021-12-15,83616.0,298309,11935.0,,257728.0,215707.0
2021-12-16,87974.0,311252,8667.0,,252356.0,207322.0
2021-12-17,89081.0,309368,9012.0,,227756.0,236454.0
2021-12-18,82862.0,285107,10582.0,,227390.0,228990.0
2021-12-19,78491.0,287008,8176.0,,229142.0,235787.0
2021-12-20,100821.0,301745,7434.0,,300642.0,274585.0
2021-12-21,94339.0,282759,7727.0,,258557.0,251607.0
2021-12-22,107684.0,314740,10333.0,,263269.0,249007.0
2021-12-23,93501.0,292546,12985.0,,235461.0,246201.0
2021-12-24,85236.0,339272,11550.0,,215953.0,244039.0
2021-12-25,75614.0,369973,10489.0,,207586.0,253274.0
2021-12-26,74062.0,307778,9624.0,,218217.0,238531.0
2021-12-27,81200.0,301944,11682.0,,307982.0,254961.0
2021-12-28,83073.0,290256,12617.0,,263573.0,241062.0
2021-12-29,69497.0,291419,8181.0,,278464.0,240655.0
2021-12-30,68566.0,295166,8048.0,,237447.0,241290.0
2021-12-31,63886.0,282419,7177.0,,219646.0,232526.0
2022-01-01,59448.0,290755,10293.0,,252568.0,265682.0
2022-01-02,80575.0,271075,18601.0,,275789.0,252070.0
2022-01-03,78055.0,281295,10237.0,,327323.0,255594.0
2022-01-04,75774.0,296085,11318.0,,376122.0,268924.0
2022-01-05,80356.0,297445,10852.0,,459529.0,256786.0
2022-01-06,83571.0,295397,10441.0,,514930.0,277260.0
2022-01-07,100249.0,288253,9780.0,,492452.0,231116.0
2022-01-08,72625.0,291777,9331.0,,301200.0,248431.0
2022-01-09,64401.0,263487,9070.0,,232000.0,249588.0
2022-01-10,73923.0,272239,10853.0,,282998.0,259480.0
2022-01-11,69617.0,305383,12966.0,,275145.0,253612.0
2022-01-12,74395.0,317412,15773.0,,276680.0,263217.0
2022-01-13,70868.0,305944,15201.0,,276243.0,255215.0
2022-01-14,74347.0,297365,15663.0,,266392.0,251858.0
2022-01-15,72949.0,290400,19257.0,,272750.0,257303.0
2022-01-16,77411.0,282754,14215.0,,270961.0,263258.0
2022-01-17,115863.0,295574,14514.0,,280572.0,258785.0
2022-01-18,92836.0,291699,14002.0,,261445.0,259934.0
