date,Binance,Bitget,Bitstamp,Bybit,Crypto.com,Gate.io,HTX,Kraken
2024-03-28,26175837146.057964,,306659250.9721882,4214138534.107245,1601133857.9394577,2549217404.1967,2429816772.1065574,1413096635.8909442
2024-03-29,22262621245.649982,,185340740.45638525,3865023808.112909,1131929435.499813,2618091390.5518327,2098462221.4637773,916190984.8737156
2024-03-30,16882296235.83326,,76110035.73464988,3034988340.400592,723283693.2847246,2740535933.5817866,1856078622.811644,442352143.5518441
2024-03-31,15513862055.456562,,95842410.07326816,2893189565.302018,685505949.4682148,2082431631.7805712,1784676385.2416763,407008368.9634012
2024-04-01,27564144390.688526,,299310719.2741088,5080402719.351309,1190018269.1134317,3280023058.9949045,2323867536.785127,1052806866.832548
2024-04-02,35476297162.800224,,458478053.4779171,6259335168.661676,1817498106.076092,3921978880.819347,2828835225.621283,1622309018.402778
2024-04-03,28031324110.165737,,314446262.96066934,4455436940.530177,1462101522.163421,2634111485.4851937,2337312005.4755983,1257675859.6286314
2024-04-04,24916617308.24553,,335577855.35157526,4063653905.951429,1379638563.847563,2503386918.2173834,2052077268.578924,1333530121.9553852
2024-04-05,22655150631.75554,,297050989.5456071,4103230986.040607,1549563509.275694,2540664415.0271254,2213067760.93451,1403602908.530954
2024-04-06,13598927945.625772,,73107922.62768637,2118302977.6345265,939565700.1111832,1454719671.2014167,1640756928.1179075,381622712.743462
2024-04-07,14765569373.896248,,115572968.3284593,2383801815.855792,1039519633.5869286,1645898043.0341694,1662021994.0561569,368853973.2160126
2024-04-08,23733169707.116943,,338736917.7029915,4088648185.5325074,1493126983.2654636,2897947907.518378,2020736049.2051244,1382086744.9060931
2024-04-09,28508837038.412804,,320122255.0009969,4266116849.702533,1727698984.9150186,2570976250.6449323,2182740354.4256835,1203055313.964872
2024-04-10,27365134134.803944,,340396839.29315275,4300840271.783052,1672726054.329032,2536745313.8264065,2138151174.7857428,1217240768.9958577
2024-04-11,20935912771.84262,,266345098.9003434,3987159625.672295,1375336054.0309389,2158969735.001388,2100097069.736716,984450445.345854
2024-04-12,35724366431.47933,,434235739.20569617,5897018444.304198,1757791463.4223,3474059968.38071,2503953944.656637,2007669358.1666644
2024-04-13,38271646072.54542,,384161006.6573154,8375982714.170983,1937690456.1987493,4904615006.15552,3219144899.039593,1475966485.9684968
2024-04-14,31066694915.82404,,271262444.1794798,6914099795.538333,1817907956.3589864,4290029018.122015,3205544873.835292,637862417.9369353
2024-04-15,27900368958.21142,,342874385.6331952,6452006085.473986,1618176997.8978543,3577579238.827609,2427419623.906187,1461705470.093475
2024-04-16,24777398192.169445,,308182416.21404004,5396269010.9213705,1585568173.447766,2984206298.250426,2439303025.935824,1424186750.2523673
2024-04-17,25319907741.708527,,352107828.196169,5222678845.308287,1352913878.2921207,2716696481.9126163,2190947911.8238635,1321225292.0850327
2024-04-18,20160731882.73968,,301679997.2524191,5255779409.549582,1336747423.3424697,2649888243.759917,2243596160.453016,1249523447.0187235
2024-04-19,27037217493.632294,,406736847.10541344,6852569936.721922,1486378461.934089,3612179805.444478,2656803733.576369,1375069558.8643172
2024-04-20,14604385243.51748,,112232597.55529869,3126571334.06008,932926296.8915936,1683247772.7626443,1804954848.5122163,447602795.7177954
2024-04-21,13375344574.862608,,82155437.42890704,2737696803.555449,852739989.1357468,1550379856.951526,1687565546.2959073,325045357.65593755
2024-04-22,18900266868.07056,,255035652.79184365,3915704889.9193416,972120715.595852,1852092141.8946943,1854722473.4196408,1055734045.765626
2024-04-23,19502500395.84989,,197474674.9798821,3277065557.722448,962286110.1280437,1831344058.590424,1824645811.341964,1090792502.917832
2024-04-24,23702591981.55636,,296393327.8488176,4411337348.690167,1287635904.45056,2678490897.146944,2020354696.2955616,1231956647.8096244
2024-04-25,22568263356.12976,,248185142.8726501,4195564493.712413,1321418053.407586,2246641439.365745,2026198700.798942,968147175.7013562
2024-04-26,15437199233.022243,,177285989.15047905,3549159371.756514,1089172646.315128,1733345120.536158,1853975028.199108,774543537.165114
2024-04-27,12606354146.136711,,75830683.08334112,2843596606.064085,942490050.321728,1645484668.218819,1621660598.267934,303797182.84297943
2024-04-28,11234414063.339745,,76399884.1905921,2514870381.1366234,953117227.223682,1371490796.1151314,1601995090.483882,216785653.3396929
2024-04-29,16996970878.325726,,198647608.6049212,3736265273.651941,1274517285.2698994,2015750425.8566136,1880090481.0609293,747316274.6470964
2024-04-30,23029858622.0575,,318952525.97784084,4946224360.659003,1663496108.9760516,2936395092.1261234,2061541237.215859,1152516775.053132
2024-05-01,26801597824.180565,,362486570.9052034,5802454600.284118,1816566351.158197,3572320583.175552,2423076376.513281,1222645088.3676434
2024-05-02,19251388435.50584,,232868934.1504404,3809147551.3052654,1542873598.818533,2303550286.3781447,2093308532.0125165,854418012.7658714
2024-05-03,18637610610.876293,,274790946.12000144,3719876113.632473,1500957435.3129165,2220936775.320136,1923682328.6066823,972018439.7805754
2024-05-04,11963891872.334885,,110132192.91153212,2436566238.0358105,1057130857.2221688,1555299905.7904625,1841301973.9519715,437108581.7874605
2024-05-05,10770473581.365473,,76721870.83814709,2221249201.351303,1046804438.5763038,1545787827.829963,1521276684.7921317,267868387.2617517
2024-05-06,19048815110.76886,,213359682.182504,3815999484.0720177,1330793948.7345674,2176657252.234657,1883628096.3217013,875124987.0072346
2024-05-07,17226720755.907166,,182262078.512588,3485678911.985301,1393123336.084472,1878049796.6305933,1903999774.039892,735804071.6361492
2024-05-08,18130370050.78603,,216032840.36411875,3295103686.208751,1458394346.2633114,1998050325.53766,1822303109.327149,705648151.4962244
2024-05-09,16474607863.592514,,190119046.2039442,2841922373.3819304,1252823106.3835847,1770279996.743172,1692092138.3284776,604840835.7287664
2024-05-10,16579921229.218975,,242401399.53787503,4051716536.662992,1336156605.691259,2003187521.660191,1896418581.540551,708100039.9949996
2024-05-11,8240466444.171433,,45026007.48866267,2123417647.273468,791116472.0932771,1058567534.5988106,1610227908.1981337,179150712.4664703
2024-05-12,7322865058.834802,,56811149.48189515,1825557386.1875832,734713291.9520645,862016157.5711296,1230843677.8478596,157816769.48430136
2024-05-13,19213935173.20273,,245947662.76349503,4168616693.6187215,1405490280.348212,2109594960.3557143,1847366791.21377,762320496.2994119
2024-05-14,16782742630.780275,,207033423.4361629,3782196208.110364,1296242824.6021492,1941937185.0141003,1877117447.141389,746834891.3685341
2024-05-15,20959090125.904182,,384512571.9531466,4019998373.090536,1324665695.7209358,2152768980.5643044,1890191998.8779664,1069819960.4926687
2024-05-16,17748704778.403595,,236646578.00458,3931099789.237567,1252385221.8879936,1795148454.087065,2001952131.664299,847671694.1734432
2024-05-17,15752545415.296455,,214618935.1830417,3644897962.334158,1298435247.3145635,1735866446.2692437,1821320305.1042435,815206064.8045223
2024-05-18,9224968990.432634,,62191581.43411499,2254172587.259276,869438407.9540902,1275202376.9475205,1630197256.6115868,220655053.46583223
2024-05-19,9367015346.20409,,51414911.54010138,2230416665.6819687,970757959.2683344,1093985776.847318,1436541216.2505553,248038117.6628767
2024-05-20,24430756023.96368,,387367551.8648617,5536476283.529052,1902290820.897392,2374624314.664548,2004955212.104761,1143618952.0640738
2024-05-21,29094070503.90164,,381627272.0682519,5801075328.508338,2188803297.1454377,3181965375.09112,2735347072.232847,1458127288.6246426
2024-05-22,22418078459.064217,,244313197.2468964,4805761803.273179,1604654876.5422149,2729837263.654858,2175739820.722484,941716872.0910714
2024-05-23,30873476771.86476,,371835776.9114843,6696047923.339531,1882006897.3338404,4134826021.945824,2484127050.5261817,1494142732.4589944
2024-05-24,19288928430.02376,,193805012.03569525,3928692931.449204,1080674724.5506413,2277207627.5677547,2406350423.697514,792629761.0641826
2024-05-25,10480035076.301023,,57035794.74197152,2252075943.450763,521606766.1115096,1334117610.864766,1544673037.1933937,244757801.33009577
2024-05-26,12127334999.934988,,69492381.19457172,2461720192.699192,634809657.8019829,1340058999.2730386,1531694134.9288836,341601900.3695728
2024-05-27,18685283913.30463,,224803723.9132542,4110579365.8934326,934030498.190562,2172852306.2958865,1985692958.383004,757555406.2241006
2024-05-28,21346583336.68961,,288927593.26243055,4743402089.477718,1078590808.4355395,2700043640.390164,2301495650.231441,789314795.7910558
2024-05-29,18512272582.302326,,222767557.37406257,4301759803.699383,877326838.310962,2455078908.9628544,2254321817.162745,778852416.3986706
2024-05-30,18565773547.41956,,229393276.3559451,4381601343.66715,889647158.1992142,2421812769.552336,2205954892.792686,718937009.2765893
2024-05-31,16107806283.337671,,237673812.34408307,3678983925.2752056,1076630053.5393314,2056261935.5707617,2331318721.1495275,617772002.5000876
2024-06-01,8267089877.960658,,36391082.12907664,1656521237.9799924,503595735.1663469,1220694877.064114,1986287333.8953283,130778814.32035056
2024-06-02,13187693771.895922,,56028198.58325191,2746127199.213431,684627560.3828038,1528447546.320245,1985500101.46338,176498399.2758077
2024-06-03,18245195101.896576,,262667828.16833165,4030293475.6956735,989299543.245482,2086802433.0974889,2349716970.670159,730362917.1674625
2024-06-04,17970867161.442863,,262089292.1471769,3950333239.62013,1020258830.6960227,1596342384.112937,2219822280.248825,833117443.7309817
2024-06-05,18566247172.915783,,264258168.7474312,4104154107.541965,1118594594.7595658,2426442177.0222034,2239065929.3190303,764540061.4406956
2024-06-06,15641298856.523302,,219775748.9760841,3591207947.010969,917925858.1865172,2009238752.0183456,2052192624.0701,695311654.7747071
2024-06-07,22804914276.909283,,395913807.9480221,4914322529.66727,1278337434.2565784,3209770690.302361,2340348926.04516,1045955229.2328888
2024-06-08,10743323854.87986,,57312429.10117311,2424837698.978767,505692719.68977535,1576897557.29385,2297822282.519396,223442024.97890604
2024-06-09,8146809615.523581,,50272065.64131879,1941527712.4338644,445513044.6302699,1388612852.2994668,1631017882.2022443,187177650.02573955
2024-06-10,12593774353.740412,,154834128.45808917,3209369528.902642,733183408.4985085,1659532253.5177643,1863046679.776577,674003711.8491945
2024-06-11,21855684954.09564,,325825766.60127044,5751296595.936565,1524520403.0597413,3359084906.131144,2589181459.915829,954228833.6697376
2024-06-12,21009693649.13358,,305474644.01679754,3734154241.904289,1101123042.5119936,3250580373.445078,2498288413.049219,879463122.9342773
2024-06-13,16132926757.7448,,248159015.3041865,2314595099.1724367,1160884848.5702093,2276656782.1501803,2482186707.403548,630853346.1073906
2024-06-14,17389518100.968567,,277764111.6802118,4007214276.390284,1394123765.7920918,2268993644.419658,2306625899.4467936,777439904.0437534
2024-06-15,8680372692.8585,,68957286.65271626,2408932795.667285,724882885.0791206,1250598451.4086344,1945894362.225811,163109782.46152273
2024-06-16,7225980482.638769,,84895856.57220188,2303431839.7320466,619060969.7636883,1090374375.410288,1666556438.593982,151779461.24415776
2024-06-17,17143245119.914412,,287656349.15648395,4995795844.18018,1722662046.9496574,2305233356.4954176,2297980734.985688,700701646.3059622
2024-06-18,22483599860.64032,,291889090.8072459,6430474810.466906,2190624537.9297748,3483301547.742751,2747123449.112479,990011910.9884183
2024-06-19,12984671649.396736,,148920409.29448888,3913409262.12569,1327704176.532327,1813748822.337112,2163220452.377064,639563907.7104146
2024-06-20,15154331628.180874,,251102146.57504627,4477558834.655051,1569561749.358825,1937601416.418409,2028671803.05752,699348636.6528205
2024-06-21,14277822357.308392,,233113973.04788163,4524380523.494157,1574250823.0621593,1903484783.6433768,2259249618.7228184,655564663.0102624
2024-06-22,5517539120.41886,,32120385.90345977,1767063108.1571655,509968935.1649467,899866174.2760601,1752016419.589717,162550571.83845425
2024-06-23,5977933081.130815,,59770438.08242396,2187427191.339295,652553645.3920618,1048460420.7851804,1552273013.8760352,156699055.2664434
2024-06-24,20015769120.610893,,409482314.9139015,6626164280.397992,2427931029.842267,3028975370.321439,2526991565.167449,1003524398.8749124
2024-06-25,13833829791.390118,,270863497.3256106,3980988085.188338,1577535206.910645,1872358597.6139376,2304152722.9102206,744152461.3266705
2024-06-26,11558735234.052116,,184047076.65510672,3569978683.100398,1417883163.4102905,1598306896.810029,2011573675.0484183,607927249.6980567
2024-06-27,11525747265.985971,,212963799.7257494,3768110979.7899313,1194593539.4714928,1652840004.776794,2019607891.1826336,699031328.3133409
2024-06-28,12142302204.421654,,219059528.6817029,4017872256.2874327,1385659570.0544329,1953809359.543393,2084665526.701856,684438553.5077753
2024-06-29,5457462855.028654,,50695693.71701171,1754026092.0396748,626494251.5866231,891404651.3115274,1655336539.1487074,144217218.551731
2024-06-30,7774492798.743849,,79492993.82858385,2312468679.947389,952547038.7515776,1177929785.992881,1532256265.7467008,206032534.4990336
2024-07-01,11106577682.068632,1403457684.9312572,263366356.6684491,3695755775.812988,1359011228.4366674,1506343567.724738,1921344305.3584256,753475981.6387522
2024-07-02,9315843884.657278,1348233936.5967736,159892796.40184078,3179273882.484463,1022363597.019351,1127743198.846739,1926903765.3215728,557891120.5822351
2024-07-03,13471307212.941725,1473870180.1930256,242099637.8914496,4752904575.870416,1583559502.6042562,1746459567.08427,2415184675.0122952,665858243.865677
2024-07-04,18190197678.58598,1710222935.1818793,297469922.51555747,6062713281.957851,1998754399.0540817,2884318944.052058,2760290790.4147134,877142865.6569253
2024-07-05,26992437916.09307,2353317267.525968,400638585.8232436,6518593191.118657,2665212738.9432063,4539402730.215303,3138294449.9222755,1206226374.0519452
2024-07-06,9588274399.571222,1441954126.7568135,91853466.13914484,2684912698.982141,1303534057.928776,1481257341.8077755,2130715020.5451047,224752562.1013836
2024-07-07,9404376840.44377,1415096032.1255736,82667313.6675496,2888152189.827903,1484273118.2011223,1486530616.7388847,2068327375.907745,247224927.8902799
2024-07-08,18768816706.14906,1901176526.4397848,339236685.2170901,5123490523.100643,2562322560.6669035,3252241431.1310587,2508838208.4073644,760684236.5565453
2024-07-09,12040955796.478825,1472436369.779328,257711047.9233364,3809163134.461408,1886515257.6851835,1892169309.1299567,2313879335.0822463,579497273.3047223
2024-07-10,10882567855.62804,1376713394.6030602,220668885.04063305,3836683920.442327,1930874335.276968,1685229963.1974125,2146028242.9422045,594670603.9254141
2024-07-11,11938439825.066969,1445280090.838801,276971603.82646865,3934094934.580225,2238767024.4101586,1744796983.8463647,2089580233.386242,708416110.1257342
2024-07-12,10118102576.571096,1341075121.569646,241310886.47213155,3636818569.6149926,2121779835.4253016,1479657758.7543638,2094319159.883558,638438647.4260099
2024-07-13,6496951533.083984,1272287791.602246,114653999.8374531,2650927557.9842634,1210476156.870293,1069529998.3037568,1848912824.5349383,216202776.7199916
2024-07-14,8210855838.748766,1341921239.4937184,111460900.50291143,2996293643.07146,1608709719.5066938,1365598358.2178102,1932487402.50888,284124712.4386713
2024-07-15,15385257898.167006,1508815853.6370316,363958303.820845,4807297181.730271,2755802487.948309,2370666919.715808,2378007129.590303,923318978.3805168
2024-07-16,18191977367.58248,1646214647.7901242,360096339.772631,5564544494.429504,3300755595.008173,2955910988.1318107,2772761801.9822736,927379166.8518046
2024-07-17,14576377534.722828,1442012968.9319804,263830528.62503245,4794387609.17257,2607673963.750792,2194728908.6698422,2503547598.413388,837679162.3797437
2024-07-18,13097910622.444223,1385027736.5955684,231740284.5198706,4443227967.1776905,2435883145.298417,1672893375.1112928,2367149890.332837,656783148.1280934
2024-07-19,15747900250.203342,1465942407.0084612,368396095.83252025,5050938096.634778,2741525353.522552,2285466451.32004,2460687976.7110133,798843898.3885368
2024-07-20,8681132565.234438,1390102006.3909898,100467717.06694496,2841379338.7606463,1327479791.16524,1328812916.2357578,2115342280.5139737,266111736.26515183
2024-07-21,11202937227.331469,1437839131.02192,152507959.82683554,3700503998.752676,1973456976.312832,2253679417.191557,2066154821.387414,334785588.39550227
2024-07-22,11986129600.956644,1428697407.679655,297797307.4753113,4415964307.160752,2422619366.004737,19814320415.221027,2396193835.84068,674964185.8171425
2024-07-23,16809874175.721382,1515891467.0643277,327369490.6669907,5620610908.552646,3258831122.0215893,1005834332.01547,2490694784.3772783,937704346.4341644
2024-07-24,11635145349.709248,1400215281.0071669,271387413.004715,4314539071.0704565,2455099958.8124485,1026778896.9073676,2333511493.783424,749313078.4986908
2024-07-25,16364357841.06881,1619247037.5300426,295279383.47278446,5942966305.657082,3606082662.8751407,1726387705.3956838,2513725765.0101767,800964494.9512601
2024-07-26,11612680510.56717,1421097912.4904294,272239804.8636274,4272237988.45292,2498964780.1213937,1380990278.8429532,2312488260.16719,748671102.9656419
2024-07-27,11551335240.513702,1492228246.1136703,159138179.86115718,4333235711.314505,2339946798.191437,1893622628.696838,2073047997.3282733,437330653.7699349
2024-07-28,6209126146.470963,1278036069.920024,71256854.15171036,2650254909.9212613,1568956894.5470316,759270763.035334,1995810760.963214,187682517.25886825
2024-07-29,14523406819.137966,1453592031.0069115,321872828.925771,4669153693.3405285,3031270492.419328,1101745290.2119749,2298962169.4826007,892917574.0658901
2024-07-30,11113519229.856516,1368177506.953027,225272565.4915732,3881366081.426304,2730679204.254754,789891748.4367723,2255643415.695956,611309511.2192061
2024-07-31,13061835644.723026,1399973816.8981357,244069501.0211196,4287015425.35319,2776582500.909445,983866446.3741726,2149546433.930644,702708699.1301334
2024-08-01,17834218320.772026,1528516865.5162888,355842958.4408868,5655577594.109997,3462623919.2343345,1267862306.5815268,2462452850.753868,896223775.0677819
2024-08-02,18538446359.03184,1632042651.8610249,365814151.3966364,6143774482.359621,3793019436.712957,1343859118.9920208,2521681652.528185,942892378.3865864
2024-08-03,13933947590.196102,1487395822.0213242,137090139.80783895,4949922704.413877,2846894727.237641,1141341628.1098018,2323609530.1531487,444643644.0815488
2024-08-04,15102450586.216496,1566690750.2387073,184062288.00546992,5044664650.654734,2815219271.714006,1287497808.0246007,2208945226.6603312,455628047.4839395
2024-08-05,51506057056.23743,4562337499.674849,811767343.6772411,15953246692.490688,4889542555.456999,5613519452.270763,3936097101.973299,2952519890.0740643
2024-08-06,22435830976.11827,2016189330.37991,393050215.6124812,6419355780.792075,3946100194.36596,1977524288.2778203,2884175358.239424,1237006326.004549
2024-08-07,21077750126.11321,1895766615.0222,381097492.3200282,5974395456.299111,3938307987.06622,1695075768.6348386,2110517391.7955053,1126705968.1916718
2024-08-08,19230854003.52775,1790263087.7901423,373023126.1473047,5849634997.222524,3673555665.67549,1726904598.6676705,2028105768.1451485,1127555314.110772
2024-08-09,13619022653.217403,1483792522.771247,255018917.87178823,4482573378.650476,3140183973.2963166,1328743982.3342052,1979852233.144997,884611954.3797022
2024-08-10,6106195609.206988,1276369656.7460854,73041756.35013494,3136133958.902849,1595778275.471346,692075845.3779715,1531286684.0342326,192678602.3007121
2024-08-11,9136712445.963655,1337087347.271078,127036960.65237913,4134014890.038066,2362722089.916229,981379988.2804972,1632376535.5627625,325970920.40206707
2024-08-12,15734770764.425013,1653061113.2694235,327697339.70081365,5440514291.958971,3755084865.346357,1432184011.0375752,2040426212.4588444,829004574.6472673
2024-08-13,11612601405.037563,1422898824.6352656,282827574.9024845,4596055684.051888,2905509179.426125,1157524900.1617625,1915109130.916956,917517828.5248628
2024-08-14,12696783838.320671,1423780347.157978,302382654.6975175,4931080490.851972,2833944327.13687,991155219.1513408,1932486248.857019,873683448.9475082
2024-08-15,14941102761.973516,1413873823.6234796,305537565.70485777,5047060137.734283,3051051245.834033,1229215384.808729,2003298901.8435595,892596199.3056748
2024-08-16,11846911377.804373,1378005617.5267355,275702945.38231707,4205932767.3569326,2691134798.182073,1016093387.5675688,1966465833.955551,700764441.63607
2024-08-17,5562619882.766157,1252232901.8131034,71970171.68667535,2655885602.191667,1203600020.9369245,669651903.7914015,1468307806.1783864,156961747.5617751
2024-08-18,7278655846.732121,1281066369.6878598,99948639.20807478,2861728516.584047,1601643500.5784993,719373155.0023719,1448300391.5673456,199620689.3910681
2024-08-19,11120712698.417456,1326268421.1167195,229090782.28044465,3897421628.779185,2696473476.291336,1050303503.3855594,1664017159.0905046,699348073.0549358
2024-08-20,12295028071.925545,1390604196.897891,275874370.77679825,4058393683.2664366,2944339969.985957,1120492673.6022763,1828415944.5445447,809425642.6731793
2024-08-21,11982498188.714031,1404459501.4152088,258748697.0611527,4195469874.092969,3338822421.0271025,1127907026.2337103,1784266762.6487312,806669335.0018318
2024-08-22,10441853095.861078,1292655557.030171,208514006.63270912,3812059553.710162,2995894149.4777007,1002984890.1531872,1674878698.875877,664899613.842636
2024-08-23,16144341054.03035,1487149472.8468125,363229259.0418898,5061134170.956939,3405529340.2306805,1474991237.0129893,1856251196.326451,939127921.9675858
2024-08-24,11197950730.250628,1325273759.5460763,104521258.6378349,3901411251.96829,1940396098.321188,1196864042.753139,1771295867.3098805,356918364.10749656
2024-08-25,9141825071.103294,1295799726.761225,76625404.69528675,3695016921.235293,1726931754.233211,1164589571.2014315,1581885035.5099418,219538538.48101887
2024-08-26,11957013487.679655,1712066746.7888622,185021658.92031968,4943258978.489413,3156060714.507461,1229608043.6252396,1727252841.722473,645013460.1333573
2024-08-27,14676714217.5312,1607296254.9007275,277692319.54457885,5805378261.104563,4205796937.187685,1722004939.8468509,1942914644.8345945,888941247.7146714
2024-08-28,16332283801.268396,1678522080.0878494,287406459.2880283,5601668499.501021,5169234099.931645,2085104869.5087595,2175230864.490708,809229867.5119256
2024-08-29,11388589872.0085,1541223247.56514,260469200.14401293,4066355666.401583,4075694956.512021,1214183790.3481688,1693302425.8642488,686772292.1551995
2024-08-30,11920844049.20927,1522577252.1184158,233975694.84135863,4114899164.302748,4277184145.528861,1306401245.3674395,1679462762.5993204,643057703.1839492
2024-08-31,4453209751.602624,1293762126.909448,54718970.26637412,1552215612.3887067,1245983637.211231,452239819.3870373,1133233597.9883556,132690172.6029719
2024-09-01,7770348858.671509,1442301800.4289205,117738828.3737998,2930973362.5240383,3074771257.0572696,913561081.1489848,1333521950.496696,285729959.0209259
2024-09-02,9746058601.705282,1340806397.9863725,178193945.8305695,3570620446.85743,3463178236.113887,926571453.4674004,1553266942.0286157,580899396.4204102
2024-09-03,9655332430.50952,1340907737.4939775,154715982.20638648,3524166998.7520385,3113572494.67058,960885792.8454282,1468416235.9848535,638896419.5163548
2024-09-04,13396599022.338242,1540314805.866236,216234425.6829925,4965319474.985367,4675660487.81087,1477961317.4550092,1880398931.4281137,732581922.4761667
2024-09-05,10399407355.49431,1438919765.6038396,160874391.300212,4433316405.503241,4110730471.2475057,1063881675.2144656,1692536888.3478303,617826825.7197948
2024-09-06,17569424577.131004,1629268999.3950434,311132606.4485568,6731212423.561022,8904413246.730093,2015473645.9605803,2085957190.2824016,999913915.9968188
2024-09-07,6182203246.58508,1292250008.832279,71921749.71860217,2952039615.1355934,2568319575.6841173,467790943.6693711,1694175734.870838,194797484.7520211
2024-09-08,6453779314.749592,1293853685.394483,81012759.71816583,2657024173.151211,2843943807.686189,438765983.49226886,1281247813.7039063,201133363.5704698
2024-09-09,12282313996.72819,1491252425.9658213,254797758.6948827,4027357548.7971272,5678078257.864665,1003544244.9868134,1737526629.039301,761190813.9540324
2024-09-10,9756743024.935326,1324858628.8041902,179428318.67774823,3663646122.585952,4694226602.559759,845042704.2980086,1621734374.2359242,488170989.76177615
2024-09-11,12295185129.529833,1332640420.6620874,253053286.3104172,4513181404.5849495,7264458686.348874,1098215087.9972043,1771607521.1056046,622019371.6744922
2024-09-12,11319986721.346786,1318888645.57031,235936169.1237229,4145672538.483472,4844764596.99828,1007373787.3387308,1660148129.001613,558666255.4624043
2024-09-13,11939067170.695597,1340233830.2266846,256173887.3242311,4163827958.671534,4554196768.996087,1076062605.128156,1615784030.790274,738054087.6072626
2024-09-14,6084901426.779822,1396529577.5928934,62503177.34504321,2227852221.042205,1991245283.162606,635271316.287644,1273969436.1569126,201870552.56228817
2024-09-15,7092388003.834312,1224516077.138136,107691410.02747002,2587064326.510442,2930559212.8392525,824465341.723139,1133482886.030218,222856626.35866016
2024-09-16,12311234508.915842,1285537164.587309,184009339.3444313,4163853436.6840825,4721639956.239695,1194787980.9814842,1598159105.2357423,562545478.6712681
2024-09-17,13187643257.06763,1385028872.30974,274891368.23977983,4598112527.898267,4321873844.731592,1239555698.645919,1588455846.66982,675278106.9927052
2024-09-18,14638317262.244583,1459065249.808467,307798013.24320835,5180080619.622097,6558692512.436406,1722994763.4361432,1693874066.3040526,750823772.811235
2024-09-19,16220895757.782782,1405036369.3032973,321045211.6267864,5521658905.002103,5232882903.210396,2048997967.00264,1990840224.7517068,985798733.9936844
2024-09-20,16453284816.103394,1475928200.7467473,192794446.5606725,4708452881.547489,5063100976.981037,1800932374.8960502,1708932497.506466,754674040.6128706
2024-09-21,7262043913.730205,1313502197.1723094,48568286.22532964,2529560356.0796485,2410354378.996782,948367713.3820672,1097815104.34622,346695090.7747668
2024-09-22,8933127141.626356,1308528884.3244534,69756652.7915398,3183780642.2784624,3501060631.4766016,1194131132.9155722,1183190020.84419,391522355.7855825
2024-09-23,14753665044.08392,1439200231.3282597,148015074.78387004,4709116975.680652,5796573761.472942,1778814340.945922,1585808358.341997,918331010.8939208
2024-09-24,14148610315.297173,1431019013.2217617,200648145.55168545,4661372737.412702,4559848944.569003,1670520234.3221433,1514790129.0859437,732607614.0770842
2024-09-25,11698512709.628231,1422130274.0445535,151506469.1471113,4564875453.316478,3791322356.379492,1650594118.942018,1513200752.0811446,656272673.6901073
2024-09-26,16404906378.183449,1640733790.427933,220970559.11572617,5780984568.366792,6041493425.557631,2107475703.4771247,1735253750.6107087,906845629.9456656
2024-09-27,14603524019.763618,1589650923.868501,187854037.5246845,5247955609.332315,5637051414.423841,1206533146.070752,1733881805.3057616,813689717.6171851
2024-09-28,8244075420.500963,1401018864.554517,58177130.6856256,2758982837.871612,2080012714.163067,876428564.1366087,1214604194.1356907,200612119.3690195
2024-09-29,8844267294.83611,1402487487.3301454,51033526.1171405,2601816521.322885,2705260197.3425293,1098576355.8682072,1092296008.5955198,225184035.063694
2024-09-30,15544323759.895168,1472757057.7801127,229080652.7229884,4979842437.020367,6421861901.222791,1513969928.6951132,1628048172.4809685,779045150.0921052
2024-10-01,23707461692.83328,1831215631.402003,314209066.89534235,7759714796.460848,8946207830.09436,2270924195.618544,1940521236.913003,994964375.0691388
2024-10-02,17711345491.80752,1539487499.411193,269068466.3246528,5543736926.314209,8742437013.520002,1929628464.931265,1984541494.9779525,743270102.670533
2024-10-03,15238240340.318275,1562819995.678594,192650391.3199069,5140062138.356216,8191666231.602906,1649574181.9447024,1800194837.2917576,686295208.752316
2024-10-04,13128911423.756723,1428814757.7529817,200782331.6629193,4294469408.400743,5759957787.087274,1395187410.3713722,1461586082.479648,720093026.8431981
2024-10-05,6430882059.960097,1279770921.3530574,36827260.027278274,2148599920.415272,1872463813.0228896,739840184.078146,985168578.476155,167465451.29951018
2024-10-06,6945321419.545415,1233022802.1507635,68737372.77333581,2057286697.0070248,2229044388.2395706,830492598.8323616,904003696.5778728,194740602.3545332
2024-10-07,16709395269.6942,1495831238.845999,210267513.79022467,4613364510.856322,5970162383.4443865,1732707010.271529,1563243033.6269617,787378486.2704456
2024-10-08,13821212451.7578,1376769835.033065,141238884.1937972,4036985760.634204,5352888516.875904,1575538004.1600487,1438306501.4364986,638713515.0164137
2024-10-09,12964119384.377625,1379056335.5938878,158523992.30409127,3765207880.804596,5763899398.628576,1387694094.2385068,1310641240.6247802,643241069.001656
2024-10-10,12126436303.149208,1359654256.9562564,188015685.5527151,3394690980.5340548,5673705349.77062,1371136155.2297175,1323599305.3033607,666644366.4619683
2024-10-11,12499715511.961256,1260316621.8776357,178009675.26810637,2973600486.379192,4365912733.866325,1366156765.2630606,1275133654.3282633,638995553.7170844
2024-10-12,7729229978.35892,1199374810.7106698,59609362.494712695,1991006570.9269743,2336292877.9577894,991667707.4252024,1024773424.451977,215777786.1397459
2024-10-13,8154359316.330276,1182884064.6854632,55799169.553143874,2205226358.1383853,2861843603.6757784,1040094579.097683,966894348.9827104,214302497.3907912
