date,BNB Chain,Frax,Jito,Kinetiq,Lido,Mantle,Marinade,Rocket Pool,Stader,STRD,Swell Network
2024-06-19,3324115106.6313925,699857231.5775907,1513334423.6229289,,33925147476.28526,1673964894.223631,1053267970.4966156,2718123392.3012934,477794752.6981584,100603016.59119771,623800237.2117336
2024-06-20,3282613360.130515,691522930.9647164,1494105263.9346628,,33545967109.471287,1652751124.0755458,1073643012.616466,2687003692.174948,472119536.1902959,98980818.99864848,615392134.6643857
2024-06-21,3282384766.776416,692066372.204861,1506954632.244521,,33639973760.35129,1655694820.6509795,1082257781.7983077,2690385814.656199,472602571.2200412,97613635.32862866,615557044.6537886
2024-06-22,3262030103.9140205,687367990.2643551,1508413419.085164,,33478939101.25905,1645509665.413922,1073993125.161855,2669019599.5144,469438184.25818616,96931393.41467088,611570541.6599182
2024-06-23,3193293784.3877487,672175916.5168753,1455620973.134858,,32817012844.804424,1609154536.2802272,1023534211.2955076,2609775209.2864227,459336086.4666656,95012508.91750804,599076916.6271713
2024-06-24,3136825068.377952,657969654.9138137,1501136240.5401998,,32287857028.84574,1580762724.5042453,1053772795.5095756,2562354062.944496,451446932.9012175,96709816.87605654,588003693.7796453
2024-06-25,3174941760.619187,665330878.8780235,1554169301.3802085,,32719342271.91552,1601179150.1966343,1098533431.7258644,2593795481.627535,456853497.5284192,99269861.88782752,594167478.0803195
2024-06-26,3148246747.9313803,659588181.8689355,1554302431.2935083,,32490586293.26645,1596953703.5446527,1097952180.338834,2570935466.280623,453820229.6920247,96591837.83718768,588710424.598734
2024-06-27,3221219883.6667223,675125421.952436,1702014288.6340067,,33260660297.99996,1633603413.3156211,1201563187.8473682,2629281629.5455403,463583207.4167878,97840692.4709243,602059367.9022055
2024-06-28,3157619873.5265,661824899.6312432,1598412094.1039703,,32752189442.34783,1602504238.8505588,1125033209.6838253,2577982344.8260493,454536216.2753089,98962472.09563217,588216290.7853148
2024-06-29,3154934420.9659333,661182206.872259,1599534010.0267642,,32776994465.95872,1599663887.24729,1146133624.4729152,2575548685.263845,454666718.8213453,97752763.36274847,586568066.5090724
2024-06-30,3215123549.251895,672692348.5213065,1680478150.457621,,33413613953.242424,1630065758.9725995,1199904011.0296888,2624033551.3797555,463299494.5913333,100319001.19276509,595057701.053118
2024-07-01,3217998389.406017,672675708.3524244,1700715464.663565,,33435948067.67481,1631735477.002504,1199237649.196098,2624878675.70748,463074550.6094136,98231617.56159145,595052843.0538614
2024-07-02,3199408146.4226246,668840075.9532235,1790843673.95458,,33233235071.41787,1629754563.0125527,1232897772.8216896,2612258751.8651047,460491628.4135824,97203777.2823152,590494660.7084693
2024-07-03,3085353576.33936,646540823.2925352,1646687690.2884023,,32025411188.133755,1577542149.2736487,1129259500.9800324,2518946859.66226,444125118.5416263,90258523.10018036,569392419.2388492
2024-07-04,2873644964.71872,602356419.6508309,1493015948.0706615,,29972637988.73687,1509272858.5380783,1023409332.7770184,2344749158.237237,413724716.29994,86256893.11426347,531083991.1837447
2024-07-05,2795483434.4939656,586143192.2364979,1575311317.2532582,,29082463978.75153,1473658286.5958648,1075285883.7758567,2280653154.7443533,402790046.9702026,83884985.94049926,515666806.0903661
2024-07-06,2872807242.730356,602896596.639985,1675479656.2838,,29891665139.28243,1515531616.347099,1126408177.39053,2342220562.924846,413954046.2939985,90210032.70090228,528430040.16924864
2024-07-07,2744268786.4746428,578543719.2926577,1544385990.8459492,,28529785289.407623,1446482888.0292127,1037870107.9141402,2235951896.658436,395573533.3124348,85941795.4438365,504199381.90754527
2024-07-08,2826596216.5882463,595628198.5875757,1634356254.0895498,,29320703028.535446,1491610543.1627069,1096627422.858727,2301392242.2794366,407750236.7707084,88859364.14604492,518509275.7571981
2024-07-09,2873066213.8078094,605140231.0161397,1661685824.613809,,29702528247.58115,1519173793.4165895,1114684721.0504093,2335573760.882604,414557364.4020633,93312220.81540014,525486451.4111991
2024-07-10,2943093085.841905,611062621.1557795,1666633364.6927764,,30090942099.72405,1537840658.3062482,1118353583.479978,2361532803.565289,419013501.4589007,93548730.65137216,531678829.0853677
2024-07-11,2945605586.2007675,611246858.851989,1599761320.9472592,,30132197730.21469,1541352723.4882605,1065943750.862856,2361857051.130917,419464266.3402544,90851555.9220348,531565822.9696167
2024-07-12,2975233894.8246603,617339736.4965777,1638525757.802011,,30448304282.94338,1563015068.493939,1091700947.8155217,2384975397.429953,423548421.5903583,91499009.381318,536121160.85255176
2024-07-13,3013963739.943993,625361974.5473543,1652954298.6875682,,30795866724.39828,1584092905.2985728,1106084727.7969787,2415823751.2290983,428271320.8419607,92471416.37251812,540039859.3678722
2024-07-14,3089375904.3929906,641017859.1487396,1731746757.983265,,31561068855.91231,1624047023.4354672,1155110690.507603,2475972407.8662,435936245.8590001,94487860.29449783,544164939.0924025
2024-07-15,3313658066.3398094,681251753.9437038,1877093915.0553825,,33844478704.860912,1742660932.5763974,1252464468.11185,2653410487.665946,466512111.954331,98337593.73144443,582841250.9874241
2024-07-16,3275615127.406388,673139343.7406574,1894523927.9938743,,33531609207.015354,1720149536.509116,1259189268.1150172,2621417116.514898,461172288.73703545,98353303.65117808,575257006.7215488
2024-07-17,3222429938.4146824,662438126.8125068,1839912152.851313,,33008931209.492283,1692029780.521513,1217047765.6827388,2577385385.724376,453675126.4487025,98230807.66238108,565099530.5954229
2024-07-18,3259898872.345006,670312940.292064,1884458016.796481,,33405163059.59745,1712616430.0403056,1229030413.5005617,2606906384.573317,459261945.1420893,96096900.01904818,571538181.6312147
2024-07-19,3333093471.4494886,684436646.7915243,2011061004.7536783,,34180058252.74861,1751659152.7706528,1307879926.2366035,2664417796.1398816,469767435.5081232,98592671.89649646,582818000.1192822
2024-07-20,3350691212.180996,680903648.508743,2063846511.1314669,,34364733874.24572,1763000830.3070717,1341155986.106681,2675863504.795339,472789011.5989106,99235786.26950198,585470802.3235557
2024-07-21,3360819425.2249675,682868070.2088015,2190247248.473505,,34491223111.59691,1768693896.8389318,1420881995.982866,2680986733.517832,474986128.8394059,99244359.79040264,588493777.3600935
2024-07-22,3275867679.284696,662329966.2262592,2120917947.38758,,33688705577.164024,1724022467.4797218,1388887290.3182263,2612659147.7736616,463018356.4874575,97263948.68959051,572633539.6768388
2024-07-23,3316879220.2081275,663250858.3406013,2047213812.606765,,34094178162.58332,1745685054.8146434,1342733909.5491858,2642386535.463149,468723944.07820606,91858023.10563952,578980268.2716907
2024-07-24,3178099467.262168,633949976.5544198,2108906718.9008489,,32776100887.535534,1673447985.945139,1381422667.5102646,2530844604.74469,405838363.0694943,89692964.65131848,555588660.5394225
2024-07-25,3023714122.6680737,603004712.5438039,2035753869.8131244,,31187103452.061005,1592458817.3525207,1340708779.2222438,2407083721.7203016,380358661.1814647,86331124.10356003,527422908.5280301
2024-07-26,3123755384.889081,622909413.6971898,2176575960.1321325,,32214591285.16732,1597845791.6857553,1429633843.7711954,2481666203.3356395,391838779.8135832,90711418.04955052,544479128.95417
2024-07-27,3104364596.2193546,618434135.47912,2197320304.948311,,31969395354.16456,1584691603.3441467,1438422549.075729,2460382276.899063,388820555.0645404,91926337.57886618,538964140.286162
2024-07-28,3122162819.5113,621626208.5386139,2201750278.849742,,32159168387.09587,1585966330.0782626,1439355278.7680717,2471551687.477906,390981152.74960697,89328434.26928246,541821640.7877243
2024-07-29,3164513349.3316355,630037050.6012548,2170868899.189346,,32580216844.53071,1606984558.092944,1413833992.2645984,2503893319.461122,396462330.4032742,88965504.18646446,548203241.8062956
2024-07-30,3126685312.907748,620380050.1825489,2132354023.5187912,,32328255454.65998,1588368318.272583,1386692312.2177389,2471945327.6335416,391749792.0595457,86788355.21013464,540901936.7665533
2024-07-31,3085067045.2671885,612275819.0372539,2051594639.96424,,31822686906.68284,1567789243.1023524,1331834333.4288585,2438515849.299961,386687620.717404,85021078.52421275,533654921.7083213
2024-08-01,3058046758.2616844,606815700.8370652,2010386845.907291,,31524105462.1135,1554862463.0385542,1300189542.3855443,2415848075.0716166,380294745.50933415,83960190.67720373,528042372.94377327
2024-08-02,2847238623.5455823,564973746.4277186,1732800747.5466983,,29356298503.08833,1449535612.4840026,1180328376.579552,2249074806.718106,353974662.10642475,78381117.40403007,497879903.0065932
2024-08-03,2774380567.6466284,550481631.1175841,1700693124.693859,,28645161510.892097,1414982317.4119933,1106586380.649829,2191430591.027148,345019739.3665787,75318732.89413592,481170155.33966273
2024-08-04,2560530678.284243,508010602.8548649,1636082193.584187,,26360104337.79017,1305540757.4450345,1063503115.9745232,2022085685.2042327,318904919.5495657,75284228.96621384,443228929.06338507
2024-08-05,2306051844.1125813,457017939.1905176,1539883802.7323575,,23718793412.385254,1175883904.904692,992482020.9503428,1819878525.3001304,287288132.96783155,68880477.3846225,397528325.8415997
2024-08-06,2344491754.935962,466254876.2921059,1706551415.238504,,24119546678.574493,1198480704.4909894,1099198361.7057903,1846230249.7849724,292214422.5915005,72266900.8830253,397966567.29803306
2024-08-07,2235996688.355222,444898115.6140007,1725807711.4127052,,22986060787.193504,1143385360.713552,1102874946.402614,1759077598.8274934,278938119.8069295,66913634.86584587,377962593.0824639
2024-08-08,2564500045.4713683,511854566.3250739,1944225745.0456543,,26387557092.65188,1314211868.8273416,1238920166.6041772,2016380135.460288,319742028.1887656,74186510.31043419,432287059.3219526
2024-08-09,2485601435.2261534,496145724.0276725,1869451032.664322,,25576314303.87966,1276156304.22932,1178323301.609451,1957924930.1733444,310126714.3457623,75258771.66816923,417726567.2027732
2024-08-10,2491396936.511887,498834707.65127695,1839488284.400792,,25582336959.16042,1274164023.56202,1158831109.177277,1971591565.0394983,311070400.2613631,77593893.06400695,410959453.40835774
2024-08-11,2444565715.7497663,489415721.7975019,1690689153.4430456,,25110494710.30968,1250785147.1847749,1053995826.4295368,1932726390.807305,305315564.6842587,71633636.56716657,402980606.2726854
2024-08-12,2890661829.693117,521554470.9383303,1755131808.309723,,26768749410.17699,1334431069.329737,1091626308.4597032,2061007874.867093,325476535.9796914,75499429.04985419,420424035.2692337
2024-08-13,2866269472.7103176,516277552.220515,1758240540.262853,,26464286790.725346,1325279781.0650358,1086913346.075302,2043192113.4826355,322550975.9510429,77281313.42539231,413045164.383794
2024-08-14,2823276220.1974688,508493108.2772062,1725354891.9279652,,26061178279.615803,1307527998.8918123,1065403971.4041504,2010761336.4285617,318126370.0197305,74468290.56870866,404977439.51400185
2024-08-15,2724984357.189885,490640228.2924452,1716509355.615581,,25165132445.41951,1262996571.9682453,760344779.9388169,1939113924.7062905,307963904.12976456,70977129.60634923,389633934.28153086
2024-08-16,2748956002.050765,494581715.6946072,1746557203.4770212,,25460767380.718487,1294131595.4164913,740344242.8774732,1954099514.85899,310904343.10726666,71156321.95355627,395143078.360679
2024-08-17,2771367617.362978,497312552.7217142,1779822102.755805,,25678171504.88636,1325083922.5904455,753997207.9224534,1970181572.445809,313547061.98093367,72263011.37070797,391658687.1301052
2024-08-18,2773150367.5219,496351821.3963142,1797057277.580008,,25670537692.350857,1325594540.2250457,1092254518.5306668,1970949195.7668936,313440285.09611905,73633691.89876541,395297373.4821301
2024-08-19,2800920866.6655097,499912097.0452413,1827493650.567208,,25932913974.349525,1340014445.1041956,1108413905.1501586,2002708273.9774165,316363745.43927807,72309262.34575821,399374347.2172615
2024-08-20,2732229467.0400844,486116303.5057836,1806412171.2700129,,25290826728.112354,1312057750.455065,1060888333.8059412,1952955878.5362248,309271521.7655894,73223706.08991222,389947148.27896345
2024-08-21,2790404095.9325123,496448627.9806934,1812878366.96864,,25842469589.47494,1340458178.271695,1060948177.34107,1993640237.394816,315985791.107034,74894794.13586165,398154706.7972996
2024-08-22,3057960146.1660786,495181199.56120217,1826198017.0193768,,25762486950.340363,1337942167.5077915,1032319716.1319238,1989082781.295448,315121398.0964732,75176015.53804784,396867440.10605663
2024-08-23,3221368735.9738374,521603262.4033766,1951278584.757974,,27109397909.65965,1410136748.6641386,1102035844.9515502,2095299204.2527685,334083340.6524896,80615756.79926747,416065782.5987976
2024-08-24,3226973454.079848,522158343.00428194,2054385587.191121,,27136266975.97676,1411858783.5422337,907694539.6876386,2062196345.5730228,335876488.6915851,82487790.89597067,415496744.9832701
2024-08-25,3200775102.652661,517862708.1558839,2036579750.0523632,,26909004342.0084,1400624719.7566054,896352913.149087,2043808039.986136,333996107.66716975,80331739.3307443,410527593.9521063
2024-08-26,3128623957.9711404,505802118.8272479,2013471251.5804029,,26299183439.522167,1368957251.869017,1107057300.778211,1995868171.6699991,327453018.0691099,76312595.57112464,400955208.0330135
2024-08-27,2865788264.054553,462661457.9160456,1882073331.5511813,,24069839829.12433,1258480838.8567262,1035045692.69585,1817205747.1696675,299895213.86987066,69001113.14795439,366648228.18708974
2024-08-28,2947361979.118925,474369787.473396,1846775295.5144868,,24764784217.529217,1293255259.1812909,1053125514.8998924,1868786993.2862368,309138374.73563576,67541330.26193795,376782495.8389353
2024-08-29,2947256167.022829,474329152.8321385,1811667374.449412,,24761778679.71437,1294939464.5968783,1024517606.743409,1868007559.120121,309103066.28639525,66946187.38197312,376208795.9072407
2024-08-30,2948597538.9228806,474507989.4059696,1783915199.9894652,,24781099445.0105,1295679643.2590382,1012024891.5180296,1868873029.9065423,309219508.7483396,67874365.68671444,376203501.3759641
2024-08-31,3195561812.5037074,471544324.35481286,1766609261.4364953,,24635974707.85073,1271804704.003925,1049140059.0552096,1858281065.890266,311393123.42668617,66604123.47128737,371506480.4795049
2024-09-01,3089828775.649584,455937338.9411809,1667065645.3653307,,23815418517.36167,1230047202.889041,998670958.5116892,1796504262.679146,301294108.62407887,62798070.3682096,357900244.1307557
2024-09-02,3223436424.6191545,474608394.2490209,1769598582.8426552,,24851357566.083504,1283026145.132804,993889244.433314,1873639406.7001245,314769785.25391936,66343679.69532131,367944238.5096459
2024-09-03,3099336170.2279778,456354473.4661173,1675743985.9952724,,23897389382.55472,1234130298.4740987,939389634.3076192,1800759290.4447343,302630805.60382044,63392622.07328781,353152548.3815496
2024-09-04,3114033984.411088,458461201.1955392,1757040479.745643,,24010604328.9149,1238624220.6998005,985710500.554816,1793963306.5229025,305426950.08000576,63223971.18560184,353398026.9918686
2024-09-05,3011828342.458195,442369013.5783076,1702036227.5309863,,23228629284.29871,1199254960.1310942,954018188.3121651,1724721589.4332342,296010774.40805924,61492457.30167149,340054432.8994048
2024-09-06,2828909499.131041,415467504.0909526,1647813583.029584,,21809809812.02211,1125778338.0421047,922555542.7220266,1619552600.625969,278125169.4617739,59237538.81322438,317116828.47315043
2024-09-07,2891369524.983315,424252240.1630839,1689104542.3585744,,22289598785.21899,1149944306.2887335,943237739.118068,1654887255.0420983,284243133.6552016,59545132.37939812,322625904.52338594
2024-09-08,2921781630.8182616,428385006.1442342,1718741096.6626723,,22523290400.49744,1162572588.662213,957297011.6632426,1671119985.0614574,287641021.183736,61425959.58244807,325142186.0584609
2024-09-09,3002168346.521301,439570421.1535047,1786236343.524199,,23143006214.367462,1191854679.8665066,993830934.3410552,1734450727.3564577,296087443.91545206,64363568.59238191,333405350.8343667
2024-09-10,3190857301.6312723,445142170.5472044,1792353560.741066,,23400178411.170094,1205562570.0860658,990459556.6949964,1755900198.1276617,300025825.4921873,64215173.17739494,337533884.1345777
2024-09-11,3129042800.568332,436251985.39936113,1754968436.343134,,22965033124.27766,1183597617.0094936,969030167.619714,1721122554.634328,294185951.39839965,63543093.2133541,330262358.9934726
2024-09-12,3155149904.464308,439849016.03575367,1807541569.8341453,,23097020037.97894,1197055022.9278996,1014310228.6594712,1735402450.1687684,296908919.3253656,63962346.11091428,332776671.24177533
2024-09-13,3394275558.818052,453704015.9566604,1847197728.801785,,23904046974.220043,1240034631.1014974,1034894564.9257208,1794967128.0326164,307414054.4892944,66062185.65402121,343624580.4662836
2024-09-14,3357078372.751287,448398533.54717785,1742184146.09863,,23622617162.21631,1226114597.8574166,1021571031.9859824,1774447198.731141,304578294.94952905,66014187.4000514,338453056.04202205
2024-09-15,3224942201.5779448,430671477.1975165,1756747368.102496,,22695022588.61024,1177451788.1864357,970414697.6422752,1702924928.544367,292592468.73125833,65823737.23383618,319621823.1401968
2024-09-16,3186977788.68512,425582303.14007306,1756082747.6263218,,22422656189.00038,1163758477.6933925,969660699.490496,1682609252.9140818,288909345.7383257,62608299.73899326,315212982.29008114
2024-09-17,3251141121.283843,432858709.532561,1758521353.143435,,22874113959.38946,1187201892.464934,973021248.5373476,1714728455.9072793,294909896.31568164,67043064.42754797,320349312.21351933
2024-09-18,3280347797.187019,435003294.3758442,1781104678.8599195,,23078095076.79868,1197952081.3941624,988501836.390387,1729938021.9904306,298489352.00450134,67322167.78323284,322204434.56561726
2024-09-19,3423925110.2079387,450308868.60936415,1892586712.1175485,,24110047001.310345,1250482425.1211145,1023559144.9806165,1805656286.5711875,310565818.38534343,72463093.76040691,335749734.23306614
2024-09-20,3552781280.3689666,467207699.2065917,1939628067.5951216,,24953015578.117653,1297569015.3384287,1050768914.545445,1873243168.9502983,322204574.61600995,73211361.66899747,347036898.04097134
2024-09-21,3631977191.520972,477634224.3015436,1974398728.311428,,25488157223.273304,1326685694.8199668,1100661495.477294,1914890916.927788,329616289.1976566,74622981.92871684,353525452.2851818
2024-09-22,3588168840.350423,471566064.6036954,1911338449.1805725,,25176241195.6104,1310852780.6398654,1065151244.1749252,1891471015.7574008,325922739.9519477,71899243.95577808,349055336.54869515
2024-09-23,3679042790.6899314,483207936.95094895,1905216363.382393,,25809235241.16709,1344500272.0473828,1146760207.9432778,1938500466.295216,334459363.8394438,75601164.06230158,356698212.44302666
2024-09-24,3687485724.2825785,484276038.1355135,2011518730.15626,,25904084437.48709,1347718590.1222937,1210088053.72518,1942614060.765462,334679860.335033,77755167.34449854,356397027.9857624
2024-09-25,3583180579.020525,470460975.1549639,1949367228.400444,,25192557883.699986,1290040905.6328447,1172263546.084316,1861683654.543076,326197496.9349291,76995425.76024741,346304110.34658706
2024-09-26,3932655295.2653656,480020089.5115728,2048079874.1302512,,25773757450.406307,1316387609.9827943,1200272277.9391608,1899419496.728271,333326377.0997528,81549164.51324308,352732002.0296709
2024-09-27,4033515698.764421,492394931.5494824,2094778976.7134109,,26496260053.099773,1350121998.610351,1218275214.9376266,1947879361.5056849,342548234.3133418,82760208.03206193,360957420.4365165
2024-09-28,4006985799.6141896,489121268.9858924,2090601822.6279776,,26279747162.64703,1341542336.1296935,1217946186.238787,1934817718.394473,340729036.2963878,78625293.14473143,352753846.0107921
2024-09-29,3976549305.7073855,484589306.7611819,2109988261.7205584,,26059587888.645138,1331455088.4728243,1230861017.675218,1918920127.62268,337764408.0884,80572476.45942098,350182169.7008345
2024-09-30,3883800976.2843866,472226884.7885574,2029835891.107416,,25424147006.68371,1300634609.0357685,1183886963.5658731,1873410225.886234,330432674.0403936,75233238.45315391,340492162.36876047
2024-10-01,3666197601.129815,442239329.2190783,1936608769.5037963,,24049001077.958084,1228788169.2810037,1126959834.4451482,1767998975.778659,311368757.002355,68718154.63684429,320954767.4169076
2024-10-02,3537258083.266815,426485486.4063853,1868694725.047672,,23224205506.77076,1186003386.7409542,1108513777.840043,1705539720.346758,305372694.7394198,66946944.85918065,308318043.34886307
2024-10-03,3511776075.290114,422402930.8011882,1820651172.276132,,23035369945.598537,1177742056.7202854,1078565053.471318,1691540252.5979729,302893957.3416957,65745750.8129087,305421040.191346
2024-10-04,3615158045.3261466,434804601.9736466,1904540059.707472,,23705398990.86489,1211445736.8615932,1129952928.2456038,1740722641.7226343,311783846.82947755,69014639.18446955,313717952.63748604
2024-10-05,3613440031.952847,432397008.1500946,1905438104.726656,,23692551660.59203,1209552289.6438718,1124882770.5218594,1738781574.20792,309897766.8414826,68989785.23772787,311752690.1654875
2024-10-06,3647378021.66623,434679576.690064,1955304649.1644497,,23916237122.422844,1221276291.289586,1153314973.9218953,1754992172.0856817,313079415.2577667,68683498.22767387,313899654.31363606
2024-10-07,3624548867.0296354,430128483.6204384,1924704830.4645889,,23778569642.061768,1205794864.5695033,1123761664.1780455,1743915293.6096325,311165322.9289194,69058521.3703789,305530493.83732533
2024-10-08,3652850661.9295,431544007.7483014,1915339244.5971043,,23845838014.890087,1210352867.1362882,1117692901.1650767,1751057883.094199,313689266.17170435,67131949.56305559,307742295.8464361
2024-10-09,3542654848.5005465,414361943.4553512,1859959352.598084,,23051963671.061783,1173886410.8463936,1101122522.7183557,1697712610.8434165,306162506.03993124,65586578.19423969,297389448.2906295
2024-10-10,3564169309.1164465,417122019.4202612,1853862752.807818,,23175372507.623672,1180973193.906231,1096663581.035107,1703755146.1935434,308055551.9808721,65317119.10301124,296134801.04584354
2024-10-11,3645210316.1470566,425280781.458459,1942939840.721829,,23715025799.878025,1207847978.3447073,1163993818.5330298,1745685812.1125543,313849321.9565475,68719328.78714101,301171688.19992024
2024-10-12,3708251376.9722185,432596477.9906701,1963636545.8068376,,24093975633.10208,1228991619.4597952,1174108145.1980672,1775715167.3028016,319248170.19135445,69803306.45890056,304573100.16679406
2024-10-13,3692501909.733504,426897468.37888,1968907364.5073807,,24041758064.770683,1222693402.9330237,1181407047.891308,1767614252.558735,317862702.67352194,70480808.19788253,297516805.78882504
2024-10-14,3934801254.638534,451040935.7419789,2109174441.8216708,,25635282917.59887,1292897830.7393794,1244529272.953197,1883354927.5695424,338690991.3270326,72966045.59934613,314863361.36165184
2024-10-15,3895556624.924337,442340706.8952084,2076492228.3915925,,25413678769.88618,1279156093.6831937,1222989334.9535253,1864668509.4493127,335285618.2047285,71818989.43525165,310073681.8720859
2024-10-16,3910293126.77742,442660359.17586935,2067067759.3328145,,25502634070.43425,1282224034.6588905,1241091144.2202663,1869977313.9745948,336962105.1453874,71480362.37421319,307240221.8178337
2024-10-17,3897780243.152772,441201358.97946405,2021778202.0030155,,25455734654.89712,1277921590.9432464,1208986288.2568755,1867082823.436416,336060763.7462245,69145769.56187117,305169220.18608534
2024-10-18,3958046741.016566,446931325.84491134,2081664943.9940653,,25795669682.147675,1298631062.984529,1242845241.6745949,1900958169.8939247,341443565.1430162,69562041.09325477,309733215.69817114
2024-10-19,4108016360.2793,447156758.8099744,2144525136.7002668,,25878357334.992928,1302162928.2807393,1279070652.838913,1901879536.2145607,342190135.41754705,70858108.3100851,308549057.38227046
2024-10-20,4252498926.1663575,462883229.56806153,2236234987.3313866,,26750021389.843506,1346882288.8594809,1335019727.4158032,1967030859.308688,354153437.7431952,79418501.42273715,318857050.5979784
2024-10-21,4133100383.505444,448820930.13743407,2206926168.936168,,25992222689.09516,1309322119.3170836,1362134830.249073,1913952880.4723177,344435680.82717365,79535794.58885588,308870625.1506685
2024-10-22,4060019971.4637294,441145754.370757,2224818636.1735177,,25540054907.39288,1283470018.3042674,1368973627.8325672,1889440068.997168,338234782.2901583,75344948.445696,293391777.05020213
2024-10-23,4045221158.7799377,423435591.9009603,2283776471.8890467,,24613786632.13888,1213719647.2054565,1412875992.638408,1824866509.618942,325827750.8782355,72478960.19730261,280834924.8112135
2024-10-24,4064974659.744708,425335330.1709553,2367754572.6713834,,24721188665.756943,1219070322.8248754,1462847638.4888403,1834934894.0864403,333415093.97202754,73995810.39039807,282413788.7119798
2024-10-25,3882339120.358297,403328474.1524298,2200437946.3571587,,23613813702.61156,1164575520.3951676,1341843761.3672185,1750340248.0208917,318411408.7020861,71016220.4232774,268148573.006328
2024-10-26,3974474210.3103466,412058185.1858286,2304489031.6454573,,24159677765.50114,1191749239.8318045,1392592904.7136302,1796494607.9443648,326079024.913732,66583173.84377132,273327849.2442887
2024-10-27,4016663468.780312,415895845.6795023,2396407238.92216,,24403473041.90677,1204457729.8964732,1450687249.10047,1807810574.466798,329837297.7380314,68300555.72224659,275962538.63950974
2024-10-28,4112066768.54438,425740756.2988248,2423177201.580376,,25014605582.73036,1232722704.189611,1463126266.3247812,1850769678.257461,337740964.7650668,67730293.83007354,281696749.6744144
2024-10-29,4230730134.914384,437809421.2593285,2452556237.269914,,25719320024.99769,1268422395.29459,1473213490.0211394,1922870028.8210127,347420474.94588983,69497105.61375062,285412765.0045173
2024-10-30,4401426916.433363,439813408.1534913,2407417624.978564,,25896096433.14165,1277373795.4930637,1436043736.74903,1969951197.0675323,349981515.6338263,68521802.2993253,286343863.0860254
2024-10-31,4165134244.298533,416059315.5142272,2327600666.5281663,,24523408597.48844,1208884841.3228605,1381280708.7430904,1869123729.1279488,331392930.38230026,66156990.509509504,256730635.562795
2024-11-01,4163942496.2125545,415490054.86115575,2291405128.328043,,24526745888.78496,1204218819.663533,1400189063.0233705,1896921506.11809,331272549.6658307,64399247.43391122,254871637.7768685
2024-11-02,4126835616.1532497,411773835.05959165,2294934847.018589,,24300786449.896923,1208512435.0189636,1397720393.3381464,1878758552.585034,327732780.9273823,63568531.49355708,252866717.68678752
2024-11-03,4070217820.587165,406092663.73099816,2237255560.2066603,,23974155003.50291,1189479302.4256704,1369705280.5811749,1851815762.432959,326161903.84392464,61129763.63231351,249040853.19502893
2024-11-04,3969415031.125959,396005212.3638943,2148647912.4770417,,23368739223.00572,1158556707.7853303,1316454577.505713,1806812545.378572,317336956.9546874,59876101.857345134,242449557.19067773
2024-11-05,4013484546.6252913,399330566.45705926,2273080830.920507,,23625221509.28665,1172849890.5752823,1390829289.988877,1824721728.505658,319934054.20081663,62039983.52829389,244431952.5956444
2024-11-06,4508003982.994111,447624614.2795425,2557215464.914186,,26524107281.68612,1316501890.1910849,1509910420.6072197,2049215828.2871013,357492205.96207845,71389941.52092722,273616838.68263614
2024-11-07,4797272424.118723,475992142.6894954,2685295900.672272,,28234730779.05494,1400819208.6511786,1582788784.496994,2178501074.3838186,378802004.1799058,71469110.33767496,290178418.59667337
2024-11-08,5063060753.089578,487011349.163739,2754161568.136302,,28960232739.729145,1432933732.1301627,1595912486.3851326,2224556906.004332,387618553.4500938,72535302.33857198,290976870.3358263
2024-11-09,5352616557.020718,502294572.7033256,2785635524.650758,,30686752148.142624,1513955820.5793383,1598589497.3883388,2358694609.8053927,409664519.9675356,75361233.47049375,307180208.788144
2024-11-10,5458871353.671504,507002938.7472487,2894988687.2968435,,31263400201.6784,1541255741.4036696,1678605567.2824545,2411139090.488197,417834407.2971879,78671841.74320842,312159053.23231333
2024-11-11,5768721460.519006,535735082.0395972,3120854793.788848,,33029391578.307514,1626419611.864366,1791592521.22184,2547240059.813805,441899231.9815225,81865975.9349817,327585563.52312833
2024-11-12,5577838462.787709,516749368.5514499,2993065230.047634,,31968779544.21852,1572526011.7422795,1714531376.7361722,2462240248.8048234,427451528.0166761,80804336.33983593,314852211.47338146
2024-11-13,5456806273.787327,501604662.3143376,3027807628.3375115,,31252630237.086407,1540798797.640035,1718665252.3488128,2410215841.736268,418472562.8216545,76985346.18558629,307301176.5109765
2024-11-14,5231465989.687799,480280603.6471205,2953457645.2085867,,29969229697.87316,1473403619.698559,1672998594.431529,2310280676.675912,400898339.00018513,74527310.90359195,294187153.95967567
2024-11-15,5290244027.921109,483894684.1563331,3084180961.14681,,30294877241.474583,1490157293.8960068,1720351690.7515798,2335632083.41192,405756813.92805946,78519381.15332267,295725068.0352703
2024-11-16,5359095117.052373,486562738.14156014,3044024654.2956142,,30670308568.33076,1509692198.4954624,1696550880.9387295,2364800945.550297,411261448.90362334,84659049.61644194,292705254.8233663
2024-11-17,5259765683.720554,476835251.050229,3333107165.4713902,,30128928948.11756,1483282314.693351,1817672650.102501,2285048344.894224,404394765.4813521,79714176.56859203,286235183.3196502
2024-11-18,5489190861.654177,496542116.2887794,3376783844.2098217,,31419230409.96705,1543817304.319144,1835361032.9652843,2382470905.673714,421023310.0591776,87324772.0379801,296035022.5661097
2024-11-19,5324533705.842871,481444429.8220485,3367760370.196579,,30472412363.703617,1497421883.599135,1840806108.3956225,2311024236.2735524,408323865.0919461,83573240.1922049,283979880.3118448
