date,American Bitcoin - Fully Diluted EV / Nav,Strive Asset Management - Fully Diluted EV / Nav,Metaplanet - Fully Diluted EV / Nav,Strategy - Fully Diluted EV / Nav,Nakamoto Holdings - Fully Diluted EV / Nav,Twenty One Capital - Fully Diluted EV / Nav
2023-03-03,,,,1.827768270656897,,
2023-03-06,,,,1.7746869152965967,,
2023-03-07,,,,1.7589639821578598,,
2023-03-08,,,,1.8067103292692728,,
2023-03-09,,,,1.7999209785462946,,
2023-03-10,,,,1.7074942217276328,,
2023-03-13,,,,1.5763352479181425,,
2023-03-14,,,,1.569126930124369,,
2023-03-15,,,,1.5784411098234647,,
2023-03-16,,,,1.5978098619637215,,
2023-03-17,,,,1.5764973038543348,,
2023-03-20,,,,1.534949589964146,,
2023-03-21,,,,1.5556009341894124,,
2023-03-22,,,,1.4891718020064522,,
2023-03-23,,,,1.433898446966412,,
2023-03-24,,,,1.451980855125201,,
2023-03-27,,,,1.4016369078806168,,
2023-03-28,,,,1.4339115737456305,,
2023-03-29,,,,1.5181940144997623,,
2023-03-30,,,,1.5183275399772462,,
2023-03-31,,,,1.5440213837864525,,
2023-04-03,,,,1.6105629738364764,,
2023-04-04,,,,1.5962623856970066,,
2023-04-05,,,,1.5512720106381956,,
2023-04-06,,,,1.5568918654397963,,
2023-04-07,,,,1.5629414704153333,,
2023-04-10,,,,1.5564749441014036,,
2023-04-11,,,,1.5968047701565062,,
2023-04-12,,,,1.5807372017357928,,
2023-04-13,,,,1.6196059981994635,,
2023-04-14,,,,1.5910004393890471,,
2023-04-17,,,,1.5674738603089289,,
2023-04-18,,,,1.5822026280410413,,
2023-04-19,,,,1.608419510815179,,
2023-04-20,,,,1.5631765171251313,,
2023-04-21,,,,1.6029719027579956,,
2023-04-24,,,,1.5678340152598973,,
2023-04-25,,,,1.543117107332897,,
2023-04-26,,,,1.576331932155682,,
2023-04-27,,,,1.587610688448815,,
2023-04-28,,,,1.6319991415964756,,
2023-05-01,,,,1.6204549549187195,,
2023-05-02,,,,1.669623012477936,,
2023-05-03,,,,1.5599691117077417,,
2023-05-04,,,,1.5981776712900435,,
2023-05-05,,,,1.6158265199271604,,
2023-05-08,,,,1.5945562745731054,,
2023-05-09,,,,1.634722523783201,,
2023-05-10,,,,1.6794276725984734,,
2023-05-11,,,,1.6044070973277431,,
2023-05-12,,,,1.5511911566954018,,
2023-05-15,,,,1.5727120830506156,,
2023-05-16,,,,1.5476611428096856,,
2023-05-17,,,,1.595903154708871,,
2023-05-18,,,,1.6161371452498643,,
2023-05-19,,,,1.6165196786330922,,
2023-05-22,,,,1.6413801424707135,,
2023-05-23,,,,1.6006703114491108,,
2023-05-24,,,,1.6338690117720092,,
2023-05-25,,,,1.6111018278097953,,
2023-05-26,,,,1.6134562951754612,,
2023-05-29,,,,1.552907010810651,,
2023-05-30,,,,1.6118803352282938,,
2023-05-31,,,,1.6491492397960823,,
2023-06-01,,,,1.6681049662173424,,
2023-06-02,,,,1.6510364572651497,,
2023-06-05,,,,1.6339610572140433,,
2023-06-06,,,,1.639508087205536,,
2023-06-07,,,,1.6601310318733082,,
2023-06-08,,,,1.6505056951200612,,
2023-06-09,,,,1.6170533500035489,,
2023-06-12,,,,1.632240973462966,,
2023-06-13,,,,1.6607435040395708,,
2023-06-14,,,,1.7071777576283231,,
2023-06-15,,,,1.655266507754581,,
2023-06-16,,,,1.6721347943832874,,
2023-06-19,,,,1.6439075523369249,,
2023-06-20,,,,1.6317979481249074,,
2023-06-21,,,,1.6014368996992765,,
2023-06-22,,,,1.595288896995624,,
2023-06-23,,,,1.5659341077037707,,
2023-06-26,,,,1.4985802064288227,,
2023-06-27,,,,1.5474502309507658,,
2023-06-28,,,,1.45346808440341,,
2023-06-29,,,,1.4839252850981786,,
2023-06-30,,,,1.4904366727220573,,
2023-07-03,,,,1.5789388456074973,,
2023-07-04,,,,1.5973618594248773,,
2023-07-05,,,,1.613498934147424,,
2023-07-06,,,,1.6348426065134902,,
2023-07-07,,,,1.6313176570514103,,
2023-07-10,,,,1.717040479880398,,
2023-07-11,,,,1.719535375519522,,
2023-07-12,,,,1.7355707650018153,,
2023-07-13,,,,1.834102901436608,,
2023-07-14,,,,1.89279613611218,,
2023-07-17,,,,1.8728912482593825,,
2023-07-18,,,,1.87782901498044,,
2023-07-19,,,,1.898073667542336,,
2023-07-20,,,,1.864774618662716,,
2023-07-21,,,,1.8426511682017848,,
2023-07-24,,,,1.868873968674184,,
2023-07-25,,,,1.886856537081425,,
2023-07-26,,,,1.90074193552312,,
2023-07-27,,,,1.851278055426691,,
2023-07-28,,,,1.87334771692058,,
2023-07-31,,,,1.8898769293448543,,
2023-08-01,,,,1.8547873778962896,,
2023-08-02,,,,1.7837495792447606,,
2023-08-03,,,,1.7215962689571718,,
2023-08-04,,,,1.6818526381731165,,
2023-08-07,,,,1.6553486162844568,,
2023-08-08,,,,1.685252784396566,,
2023-08-09,,,,1.6565405854818858,,
2023-08-10,,,,1.6662264284249633,,
2023-08-11,,,,1.6894166711368068,,
2023-08-14,,,,1.7047411332169438,,
2023-08-15,,,,1.674251691483433,,
2023-08-16,,,,1.6757125504334525,,
2023-08-17,,,,1.730882904868498,,
2023-08-18,,,,1.6908521477189684,,
2023-08-21,,,,1.7115783261262656,,
2023-08-22,,,,1.6949027045760303,,
2023-08-23,,,,1.7327678517078489,,
2023-08-24,,,,1.7156015753481129,,
2023-08-25,,,,1.7196100149071294,,
2023-08-28,,,,1.7475226290883954,,
2023-08-29,,,,1.7807654268139572,,
2023-08-30,,,,1.7725929095823083,,
2023-08-31,,,,1.811082963266456,,
2023-09-01,,,,1.7954671684118018,,
2023-09-04,,,,1.7942830708514572,,
2023-09-05,,,,1.788669417777501,,
2023-09-06,,,,1.7965451471789284,,
2023-09-07,,,,1.7755540295827654,,
2023-09-08,,,,1.8076174597783845,,
2023-09-11,,,,1.808585238508699,,
2023-09-12,,,,1.777149723695295,,
2023-09-13,,,,1.7301629282075004,,
2023-09-14,,,,1.727452463164217,,
2023-09-15,,,,1.6994294415767146,,
2023-09-18,,,,1.6920355900752162,,
2023-09-19,,,,1.6572816133318589,,
2023-09-20,,,,1.6420217185916528,,
2023-09-21,,,,1.6481161803387123,,
2023-09-22,,,,1.635077288305037,,
2023-09-25,,,,1.6130064377995228,,
2023-09-26,,,,1.5804230946693067,,
2023-09-27,,,,1.5655174528682048,,
2023-09-28,,,,1.575351741816535,,
2023-09-29,,,,1.578404712750931,,
2023-10-02,,,,1.542381063521514,,
2023-10-03,,,,1.487677604216675,,
2023-10-04,,,,1.5006338947619111,,
2023-10-05,,,,1.530861756041807,,
2023-10-06,,,,1.5623396455167944,,
2023-10-09,,,,1.5823358379592964,,
2023-10-10,,,,1.5940132940676734,,
2023-10-11,,,,1.6054076052934576,,
2023-10-12,,,,1.5719960794262788,,
2023-10-13,,,,1.5458741931118647,,
2023-10-16,,,,1.4811614419105787,,
2023-10-17,,,,1.5191483584415182,,
2023-10-18,,,,1.5023448656361658,,
2023-10-19,,,,1.5269693705125291,,
2023-10-20,,,,1.4962029385583018,,
2023-10-23,,,,1.4346887000271444,,
2023-10-24,,,,1.5334388908279106,,
2023-10-25,,,,1.5292658054734314,,
2023-10-26,,,,1.48611924681589,,
2023-10-27,,,,1.4789297515983846,,
2023-10-30,,,,1.491303879666371,,
2023-10-31,,,,1.4927608998740396,,
2023-11-01,,,,1.4672965309998784,,
2023-11-02,,,,1.5649751008970256,,
2023-11-03,,,,1.5745552280419808,,
2023-11-06,,,,1.5768853374481446,,
2023-11-07,,,,1.5971519114017263,,
2023-11-08,,,,1.5837416904573365,,
2023-11-09,,,,1.593712506937989,,
2023-11-10,,,,1.6085893187038456,,
2023-11-13,,,,1.6321112303348084,,
2023-11-14,,,,1.6099620997931372,,
2023-11-15,,,,1.5765396274082135,,
2023-11-16,,,,1.6052298130525948,,
2023-11-17,,,,1.583258717641021,,
2023-11-20,,,,1.600675010155777,,
2023-11-21,,,,1.6265057156725904,,
2023-11-22,,,,1.600028658124803,,
2023-11-23,,,,1.6073873977462425,,
2023-11-24,,,,1.6203410837579677,,
2023-11-27,,,,1.5765303175198928,,
2023-11-28,,,,1.5805632656869375,,
2023-11-29,,,,1.5833960759664232,,
2023-11-30,,,,1.420164315202994,,
2023-12-01,,,,1.451522131885176,,
2023-12-04,,,,1.412812427093628,,
2023-12-05,,,,1.3731826587485327,,
2023-12-06,,,,1.365734182620584,,
2023-12-07,,,,1.3865985939852516,,
2023-12-08,,,,1.414016379650203,,
2023-12-11,,,,1.4233951228278867,,
2023-12-12,,,,1.420195047131254,,
2023-12-13,,,,1.4282595226844748,,
2023-12-14,,,,1.4182061529762264,,
2023-12-15,,,,1.427369317039436,,
2023-12-18,,,,1.4073120672737836,,
2023-12-19,,,,1.420510705506222,,
2023-12-20,,,,1.379858041172974,,
2023-12-21,,,,1.3901875490886464,,
2023-12-22,,,,1.4603128004107426,,
2023-12-25,,,,1.4725425684206392,,
2023-12-26,,,,1.479447311303458,,
2023-12-27,,,,1.4623958906339591,,
2023-12-28,,,,1.4850457243203006,,
2023-12-29,,,,1.8554071919986628,,
2024-01-01,,,,1.7674449895512818,,
2024-01-02,,,,1.8614772182073007,,
2024-01-03,,,,1.817282862271688,,
2024-01-04,,,,1.822259016584041,,
2024-01-05,,,,1.7641023363714137,,
2024-01-08,,,,1.5806749961733049,,
2024-01-09,,,,1.55980614185706,,
2024-01-10,,,,1.51484580844797,,
2024-01-11,,,,1.4553485279180018,,
2024-01-12,,,,1.4417768937791238,,
2024-01-15,,,,1.452156493961222,,
2024-01-16,,,,1.4246625665784411,,
2024-01-17,,,,1.4824727484962954,,
2024-01-18,,,,1.501668449666756,,
2024-01-19,,,,1.4746349250957755,,
2024-01-22,,,,1.5228440619978474,,
2024-01-23,,,,1.4551603696066635,,
2024-01-24,,,,1.4468238189173337,,
2024-01-25,,,,1.4722025809703367,,
2024-01-26,,,,1.500806103487506,,
2024-01-29,,,,1.5010740389651314,,
2024-01-30,,,,1.5288059303221144,,
2024-01-31,,,,1.492716326803439,,
2024-02-01,,,,1.481665591622476,,
2024-02-02,,,,1.469583409892072,,
2024-02-05,,,,1.4631251684199336,,
2024-02-06,,,,1.4604965790689333,,
2024-02-07,,,,1.4469429974792989,,
2024-02-08,,,,1.604478093986255,,
2024-02-09,,,,1.6786797031938665,,
2024-02-12,,,,1.736645573522608,,
2024-02-13,,,,1.678530766732158,,
2024-02-14,,,,1.7887834884775136,,
2024-02-15,,,,1.6738792411793038,,
2024-02-16,,,,1.6356285253506104,,
2024-02-19,,,,1.648334591384019,,
2024-02-20,,,,1.6432461916016596,,
2024-02-21,,,,1.5891595113742043,,
2024-02-22,,,,1.6917003629840672,,
2024-02-23,,,,1.6520895500276098,,
2024-02-26,,,,1.734196801185574,,
2024-02-27,,,,1.8002076012646873,,
2024-02-28,,,,1.7978623856662976,,
2024-02-29,,,,1.9404476026923905,,
2024-03-01,,,,2.003298128980217,,
2024-03-04,,,,2.2377434598266377,,
2024-03-05,,,,1.8974694156877767,,
2024-03-06,,,,2.1632902891705914,,
2024-03-07,,,,2.224364676434948,,
2024-03-08,,,,2.49687765711004,,
2024-03-11,,,,2.3112370888590763,,
2024-03-12,,,,2.492063990403649,,
2024-03-13,,,,2.6832236432384007,,
2024-03-14,,,,2.615743875605797,,
2024-03-15,,,,2.846561524275682,,
2024-03-18,,,,2.562348018329835,,
2024-03-19,,,,2.5331122418295133,,
2024-03-20,,,,2.5130242975910986,,
2024-03-21,,,,2.681966765600205,,
2024-03-22,,,,2.646132682710207,,
2024-03-25,,,,2.8841650091082984,,
2024-03-26,,,,2.908551896923847,,
2024-03-27,,,,2.997017197301962,,
2024-03-28,,,,2.6362080358381896,,
2024-03-29,,,,2.6660369474875734,,
2024-04-01,,,,2.573881842261563,,
2024-04-02,,,,2.655342934494077,,
2024-04-03,,,,2.669599279641956,,
2024-04-04,,,,2.5891436429272545,,
2024-04-05,,,,2.348263743469177,,
2024-04-08,,,3.0464950442064294,2.3331666768548818,,
2024-04-09,,,3.146826011081749,2.311148591875533,,
2024-04-10,,,5.84076027773913,2.44541278249453,,
2024-04-11,,,5.225252606697567,2.439645015112583,,
2024-04-12,,,6.080368859032307,2.434627611048313,,
2024-04-15,,,6.079484313309498,2.4180670898237566,,
2024-04-16,,,5.336673344348418,2.2732050581840224,,
2024-04-17,,,4.960436420695178,2.2497383331288363,,
2024-04-18,,,4.778489471507581,2.207156098148224,,
2024-04-19,,,4.925976956665415,2.1335177737947584,,
2024-04-22,,,5.043812505314761,2.27616109171687,,
2024-04-23,,,4.359728339706536,2.3140197227371075,,
2024-04-24,,,4.934373104439944,2.272306612495332,,
2024-04-25,,,4.631296485712696,2.2242039322940235,,
2024-04-26,,,4.0822333670588815,2.316594513591587,,
2024-04-29,,,4.2191505281844295,2.332374200496337,,
2024-04-30,,,4.357287938328872,2.0594814419760654,,
2024-05-01,,,4.596029278049442,2.080407727566858,,
2024-05-02,,,4.490482012406766,2.237194005793582,,
2024-05-03,,,4.132946477244257,2.2611090490568952,,
2024-05-06,,,4.182578261017244,2.325021794130113,,
2024-05-07,,,4.222490590295138,2.3361444760536068,,
2024-05-08,,,4.435893713661031,2.3383640373221497,,
2024-05-09,,,4.433692863185784,2.31733721862666,,
2024-05-10,,,4.425819845251427,2.2605007277548976,,
2024-05-13,,,4.43434995137248,2.2978693515907413,,
2024-05-14,,,4.5162072041789925,2.434533033046325,,
2024-05-15,,,4.327424228355838,2.588675222836351,,
2024-05-16,,,4.66643647112124,2.524976735036889,,
2024-05-17,,,4.886151256102284,2.682937730982958,,
2024-05-20,,,4.5543499118423645,2.7275584915340416,,
2024-05-21,,,5.416310409062316,2.6687305998651585,,
2024-05-22,,,8.010190906436753,2.694908550458487,,
2024-05-23,,,12.250157937608488,2.586944777945319,,
2024-05-24,,,10.219345154638114,2.777872772280341,,
2024-05-27,,,7.560118373204043,2.7447419168463227,,
2024-05-28,,,9.029040135364234,2.77242120805989,,
2024-05-29,,,8.447992378033813,2.7150663434503417,,
2024-05-30,,,7.521698967932209,2.56461537206061,,
2024-05-31,,,7.469214477257088,2.5731348715136604,,
2024-06-03,,,6.953861914626756,2.679732880376673,,
2024-06-04,,,8.069056685643769,2.6285566843253343,,
2024-06-05,,,8.57935949150473,2.6891420865674003,,
2024-06-06,,,11.052184808215843,2.6490308443023944,,
2024-06-07,,,10.420982921093549,2.612654261384663,,
2024-06-10,,,11.345656117772506,2.6119445240003607,,
2024-06-11,,,9.879751384613364,2.6268686026191315,,
2024-06-12,,,10.6989418319773,2.66626404843904,,
2024-06-13,,,13.1512628420019,2.539332045509525,,
2024-06-14,,,11.821219630351344,2.5843225191715646,,
2024-06-17,,,11.1001188277723,2.68285614766574,,
2024-06-18,,,11.174833548104557,2.6766902541537068,,
2024-06-19,,,10.569565931223726,2.6850303987048125,,
2024-06-20,,,10.442464643160784,2.5396713816509555,,
2024-06-21,,,10.308115065822786,2.599203452137884,,
2024-06-24,,,11.679915758852244,2.572474150877816,,
2024-06-25,,,12.390880936628555,2.7155879199203903,,
2024-06-26,,,12.612836974248186,2.69812622125494,,
2024-06-27,,,13.101392091984112,2.773325581456421,,
2024-06-28,,,13.69291953218304,2.583350836447232,,
2024-07-01,,,14.460335501701536,2.463407510128996,,
2024-07-02,,,14.763748069086928,2.419876776226249,,
2024-07-03,,,13.698774523148735,2.461803265985368,,
2024-07-04,,,13.667047999592164,2.5933326391823472,,
2024-07-05,,,12.995992849590287,2.5776742605649225,,
2024-07-08,,,10.317837288848672,2.5968369944811776,,
2024-07-09,,,10.125236419896996,2.557037903195914,,
2024-07-10,,,11.004792852409764,2.57652850644874,,
2024-07-11,,,11.15515719905969,2.683544332796944,,
2024-07-12,,,11.874804402084736,2.726372272648842,,
2024-07-15,,,10.604659060742993,2.768276274601036,,
2024-07-16,,,9.528429051347564,2.836427085156892,,
2024-07-17,,,10.586437262213344,2.7650035509793414,,
2024-07-18,,,13.292739925762348,2.717726686285754,,
2024-07-19,,,12.57073285032855,2.944110134400972,,
2024-07-22,,,13.014425653754977,2.9363223903965485,,
2024-07-23,,,15.81736569344677,2.89073352555861,,
2024-07-24,,,20.23997059945577,2.838895430060655,,
2024-07-25,,,27.50578988947751,2.722398649705541,,
2024-07-26,,,19.862517887408856,2.8524797997446614,,
2024-07-29,,,21.3119603233489,2.799144056746655,,
2024-07-30,,,18.61764454208162,2.699459530133711,,
2024-07-31,,,14.446447951489452,2.779866249173531,,
2024-08-01,,,11.332036055274108,2.5907913170289465,,
2024-08-02,,,9.3491610019496,2.791170809844969,,
2024-08-05,,,9.906848951358755,2.9019816473471822,,
2024-08-06,,,8.073757442891438,2.952224034319214,,
2024-08-07,,,7.877722123124222,2.757962329153815,,
2024-08-08,,,8.099061840372702,2.65439677757939,,
2024-08-09,,,9.710477318244289,2.6846243743838194,,
2024-08-12,,,13.003130671686908,2.6840038341770387,,
2024-08-13,,,10.772768315319542,2.6985963945214912,,
2024-08-14,,,10.518120003513458,2.69183428618077,,
2024-08-15,,,10.35872717810418,2.773222263914884,,
2024-08-16,,,9.599656752923227,2.7343837350854066,,
2024-08-19,,,10.293804163388495,2.744539213192023,,
2024-08-20,,,8.420653357403951,2.7380443045494665,,
2024-08-21,,,9.02210244654204,2.781517605721326,,
2024-08-22,,,9.243164202195167,2.680008327580969,,
2024-08-23,,,9.196532190255825,2.8005062104624603,,
2024-08-26,,,10.869120224935546,2.7971791814213733,,
2024-08-27,,,13.866479456032025,2.8314932331737044,,
2024-08-28,,,13.398149738100404,2.7107826908857806,,
2024-08-29,,,12.689652750128957,2.703993762697969,,
2024-08-30,,,10.733561317302962,2.710361063458212,,
2024-09-02,,,10.916895994900784,2.712539746999956,,
2024-09-03,,,9.81529439045192,2.59812662949216,,
2024-09-04,,,8.8954988188183,2.6236905307631093,,
2024-09-05,,,8.34046840378862,2.608615994823902,,
2024-09-06,,,10.021420665655908,2.609712150271956,,
2024-09-09,,,8.77297229781788,2.66629350903755,,
2024-09-10,,,7.839112663471917,2.7302112408945893,,
2024-09-11,,,8.261059789342818,2.734954670656177,,
2024-09-12,,,8.173512900096743,2.728573295254108,,
2024-09-13,,,7.77684641235899,2.6758562752864665,,
2024-09-16,,,7.747620695560824,2.663189171310053,,
2024-09-17,,,7.511850027438824,2.514251952939865,,
2024-09-18,,,7.202906788328725,2.491871462304803,,
2024-09-19,,,7.144879576350893,2.5504403195682395,,
2024-09-20,,,7.519151733688278,2.47089759677644,,
2024-09-23,,,7.677671041425924,2.541976426425407,,
2024-09-24,,,7.5016707814629,2.560645998501112,,
2024-09-25,,,7.112615691478762,2.579032728241102,,
2024-09-26,,,6.767123112484382,2.708034207230818,,
2024-09-27,,,6.52394205015964,2.830577647845094,,
2024-09-30,,,6.875650150091544,2.8287057006855423,,
2024-10-01,,,10.44508481647945,2.846014534090552,,
2024-10-02,,,10.591117083473574,2.8871264006835227,,
2024-10-03,,,9.99666521489258,2.864205647557238,,
2024-10-04,,,9.288688417662822,3.00369349030825,,
2024-10-07,,,7.28180013596254,3.142750442837972,,
2024-10-08,,,7.751546161692188,3.24242798173531,,
2024-10-09,,,8.037563693465536,3.27517666004552,,
2024-10-10,,,8.050723186677603,3.208037682582848,,
2024-10-11,,,6.33836597048496,3.54602721573954,,
2024-10-14,,,6.036200044310953,3.1906230026313227,,
2024-10-15,,,5.187170197089591,3.0414285724589902,,
2024-10-16,,,5.869824456340164,3.007488097339256,,
2024-10-17,,,6.4188180805550905,3.012184706015757,,
2024-10-18,,,5.885642957520592,3.277418063122344,,
2024-10-21,,,6.021232947845427,3.375020435304546,,
2024-10-22,,,6.735692338883108,3.386499325023958,,
2024-10-23,,,6.35417888443972,3.337431353188359,,
2024-10-24,,,5.7912171051217465,3.571961498360197,,
2024-10-25,,,5.922588913861679,3.6369235137173272,,
2024-10-28,,,4.506679742221812,3.7564093806780976,,
2024-10-29,,,4.5998251823524,3.643213885081932,,
2024-10-30,,,5.532963235692525,3.519961429825244,,
2024-10-31,,,6.428952324376475,3.5857924691077505,,
2024-11-01,,,5.958374560414216,3.4201536890643705,,
2024-11-04,,,6.897267309180568,3.4112983463754807,,
2024-11-05,,,6.730265810695886,3.402162222871103,,
2024-11-06,,,6.554110968541586,3.5011473502923525,,
2024-11-07,,,8.106519274903226,3.64884691373925,,
2024-11-08,,,7.86256193079718,3.617120272768641,,
2024-11-11,,,5.201173866741989,3.501418636012455,,
2024-11-12,,,5.7736435525424135,3.679421395422799,,
2024-11-13,,,5.988953772146033,3.3182979395158765,,
2024-11-14,,,5.592967494515878,3.428194413280546,,
2024-11-15,,,6.60842156156527,3.4186703118131616,,
2024-11-18,,,5.651164754924161,3.3591227921732343,,
2024-11-19,,,5.653924652848252,3.867716993242409,,
2024-11-20,,,6.357685839567032,4.154204837319013,,
2024-11-21,,,5.990841817184275,3.4985047066039114,,
2024-11-22,,,6.713557678100072,3.6857714958197847,,
2024-11-25,,,7.508436005248752,3.2199016908534546,,
2024-11-26,,,7.406313109183141,2.938501305287017,,
2024-11-27,,,6.719196318027486,3.0748959528071484,,
2024-11-28,,,6.4346316921319735,3.085168512302953,,
2024-11-29,,,6.316332742536802,3.018453800147586,,
2024-12-02,,,6.729576224574091,2.937778275567926,,
2024-12-03,,,6.864448105824364,2.8821252250837053,,
2024-12-04,,,6.722801277502795,3.0273431392348407,,
2024-12-05,,,6.451100844802826,2.9399152107869435,,
2024-12-06,,,7.641807559666989,2.918077161568124,,
2024-12-09,,,7.664006344560611,2.6917110537911584,,
2024-12-10,,,7.904637260644431,2.794446658152711,,
2024-12-11,,,6.946589435531124,2.896815717581437,,
2024-12-12,,,7.858031108535569,2.8005201525659715,,
2024-12-13,,,8.712640295506821,2.8722185180176734,,
2024-12-16,,,8.306089854339154,2.681455485197649,,
2024-12-17,,,9.941080406937512,2.5458449845117674,,
2024-12-18,,,10.503667464598388,2.449496828559321,,
2024-12-19,,,10.772478452856708,2.3567841343282825,,
2024-12-20,,,9.72570958817244,2.6140681589243866,,
2024-12-23,,,6.751630145917949,2.457700600507145,,
2024-12-24,,,6.670044518249218,2.5280477417052185,,
2024-12-25,,,5.927168799813773,2.511526418113658,,
2024-12-26,,,6.15431332081219,2.491185580723465,,
2024-12-27,,,6.637650939866769,2.450460171977898,,
2024-12-30,,,6.759806873889151,2.2988714862244195,,
2024-12-31,,,6.83372971901778,2.1278492529218385,,
2025-01-01,,,6.702129331786988,2.108093067790949,,
2025-01-02,,,6.531346759149151,2.121563391234756,,
2025-01-03,,,6.284032334176919,2.350041107271565,,
2025-01-06,,,6.112293055887985,2.4922126574945023,,
2025-01-07,,,6.5883059769287495,2.383266761822191,,
2025-01-08,,,6.882270038523732,2.367369273371747,,
2025-01-09,,,6.730823620414818,2.435037007532072,,
2025-01-10,,,6.5631260093514125,2.3491799748395668,,
2025-01-13,,,6.672492213599625,2.346151667622243,,
2025-01-14,,,5.806824934368314,2.389569797721229,,
2025-01-15,,,6.434249493636185,2.4159427935203075,,
2025-01-16,,,6.222629185805234,2.4624553789765984,,
2025-01-17,,,6.258333212587333,2.5429102992752064,,
2025-01-20,,,7.730528598668926,2.6027763807386304,,
2025-01-21,,,7.408927894584437,2.3922767853747544,,
2025-01-22,,,8.260781015441742,2.380489454574508,,
2025-01-23,,,7.287510189903588,2.346807154397004,,
2025-01-24,,,6.92490949736075,2.2159534795360463,,
2025-01-27,,,7.42816748615359,2.2382356952168974,,
2025-01-28,,,6.878670218210694,2.1800676587026766,,
2025-01-29,,,7.27727570952967,2.160888755431442,,
2025-01-30,,,7.387647830466991,2.1322012967091104,,
2025-01-31,,,7.766837062334788,2.1504848025999945,,
2025-02-03,,,8.582438239227384,2.244073983130749,,
2025-02-04,,,8.109607120622826,2.3282653102735327,,
2025-02-05,,,8.68076616827384,2.29171722338833,,
2025-02-06,,,9.741073716533284,2.219289859466051,,
2025-02-07,,,10.015306419680291,2.234368403430097,,
2025-02-10,,,10.457108421564008,2.270472719532127,,
2025-02-11,,,12.412150037445636,2.212310688107131,,
2025-02-12,,,13.369108692492366,2.2112450190039907,,
2025-02-13,,,12.413113340491888,2.228312125715078,,
2025-02-14,,,11.80419923480925,2.2880603440291494,,
2025-02-17,,,10.13693855366202,2.3289671972405457,,
2025-02-18,,,10.16668890407075,2.3115512742833344,,
2025-02-19,,,10.184984331028836,2.1886000249853104,,
2025-02-20,,,9.774329947963224,2.180770343121164,,
2025-02-21,,,10.432265109989194,2.079512127521688,,
2025-02-24,,,10.6185409175325,1.9896805498279235,,
2025-02-25,,,10.054861311375172,1.8361893591527751,,
2025-02-26,,,10.190298912448045,2.031482751434278,,
2025-02-27,,,7.625880873926869,1.8516241464256595,,
2025-02-28,,,5.740657150462038,1.9641005805979053,,
2025-03-03,,,4.607303308088434,1.8950704191952368,,
2025-03-04,,,5.888568867345898,2.0317731938915147,,
2025-03-05,,,5.062972746043387,2.17370884062556,,
2025-03-06,,,5.531998075655151,2.1593872581894487,,
2025-03-07,,,5.839387475954378,2.1255109484789365,,
2025-03-10,,,6.237888008640111,1.9850862152999544,,
2025-03-11,,,4.73351711956788,2.039549295422619,,
2025-03-12,,,3.934761292566,2.026842741906894,,
2025-03-13,,,4.934892211698987,2.10157945001861,,
2025-03-14,,,5.016489549463686,2.26831825312917,,
2025-03-17,,,5.418897092574501,2.2585407287256194,,
2025-03-18,,,5.454803161136715,2.214938933305801,,
2025-03-19,,,5.083170183213554,2.2549213599603672,,
2025-03-20,,,5.075071394352035,2.3078923587906064,,
2025-03-21,,,5.156421915341943,2.328620728242016,,
2025-03-24,,,5.640761876077234,2.435876395796299,,
2025-03-25,,,6.059165949721457,2.4712603860586344,,
2025-03-26,,,5.846069301873092,2.4029840811508425,,
2025-03-27,,,5.49478635112429,2.36395440452004,,
2025-03-28,,,5.870421256604884,2.200087279639818,,
2025-03-31,,,5.2500607059044855,2.16905187514158,,
2025-04-01,,,4.832314418086089,2.218113145651789,,
2025-04-02,,,4.81766989629416,2.3358046056243333,,
2025-04-03,,,4.747871459428541,2.111469572677411,,
2025-04-04,,,4.545940529299393,2.170801499110675,,
2025-04-07,,,4.702031543304615,2.116414483317502,,
2025-04-08,,,4.206222925091226,1.9710512151822703,,
2025-04-09,,,3.902387662473695,2.2254303132351447,,
2025-04-10,,,4.462784752103058,2.135260800309,,
2025-04-11,,,3.8969277147239687,2.2248505714159026,,
2025-04-14,,,4.283625604144268,2.2651635699988506,,
2025-04-15,,,4.244506791825354,2.2837040630402763,,
2025-04-16,,,3.995291256200022,2.2778243041268085,,
2025-04-17,,,3.747091421963936,2.29257813851657,,
2025-04-18,,,4.160301571386188,2.3060771775351663,,
2025-04-21,,,3.7547477615551417,2.2150265543758607,,
2025-04-22,,,3.603904520928253,2.221798159385597,,
2025-04-23,,,3.3637357716560983,2.237310200968132,,
2025-04-24,,,3.2589587067392856,2.2585314929717364,,
2025-04-25,,,3.1916114928781347,2.3459868169862164,,
2025-04-28,,,3.0498997587996843,2.309615637820735,,
2025-04-29,,,3.1786192016270767,2.400355425214617,,
2025-04-30,,,3.343997364307958,2.392995864403863,,
2025-05-01,,0.0,3.4587534219049263,2.347185576112464,0.0,0.0
2025-05-02,,0.0,3.621479071593421,2.4099035192575333,0.0,0.0
2025-05-05,,0.0,4.362774205325923,2.40952820761433,0.0,0.0
2025-05-06,,0.0,4.938967700785992,2.352084673362121,0.0,0.0
2025-05-07,,0.0,3.974357302909534,2.3871061824592705,0.0,0.0
2025-05-08,,0.0,3.493148077065644,2.364427463960053,0.0,0.0
2025-05-09,,0.0,3.858783216494904,2.3758962083984776,0.0,-5.04562866509e-05
2025-05-12,,0.0,3.078630113669518,2.286254604785022,0.0,-5.04983234218e-05
