date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,TON,Acala,Aioz Network,Aleo,Algorand
2023-11-27,1925881333.63145,7429981314.4332,243720423942.894,1788481964.9445,572560841.807829,49835319.9006455,23317839078.34,8438374647.07733,53422992.3648136,81694638.4493849,,1053141461.65983
2023-11-28,1946196693.30142,7529139537.48735,246262800348.073,1819282613.72201,596632114.759775,50400543.1245817,24600212078.5386,8424367997.74406,52767625.1585744,92952690.8872402,,1060864765.7666
2023-11-29,1948520168.4634,7703269384.68125,244001473817.266,1803448077.62984,579734037.606022,50955926.491472,25088888782.5408,8291397962.24396,50658188.8440681,166856692.136409,,1072855608.81087
2023-11-30,1935475268.20442,7807091313.56511,246848217845.146,1892544714.00094,576697228.751364,51264205.9800958,25108803752.0867,8263183164.82326,52179374.4890394,149943323.871528,,1066903416.89064
2023-12-01,1957172591.95858,7969487819.7787,250640652575.932,1898856626.62945,632834775.334255,53773983.7235974,25352598328.429,8240969732.37572,52241986.5866221,194245803.253738,,1109071015.63499
2023-12-02,2033858636.44732,8105586273.84106,260240551667.019,2022818822.65987,646422338.002304,54978730.0002373,26881444684.9296,8417372983.16838,52723375.9919981,170763983.387263,,1183257528.79072
2023-12-03,2029905748.09386,8034520230.11243,263980793708.908,1988610475.94336,636509790.851958,54688015.9387984,26766190167.2517,8357751524.71676,51177567.2094062,178850693.418526,,1208579168.09745
2023-12-04,2166226410.09307,8195856523.67233,269584983992.846,2148978518.77396,651749469.682293,54348376.41129,26112261419.9807,8254539094.76208,52186991.1903201,141101978.968924,,1218810954.80131
2023-12-05,2141455018.37983,8884184176.74489,275703016277.704,2261425303.43898,665301495.605263,54628325.6729309,25906943014.6285,8361658509.10342,56340564.6786508,135613903.362709,,1228450455.87774
2023-12-06,2062171767.5777,9604219121.26914,268795534917.095,2300548448.78405,642625748.684282,58093835.3593526,26519800255.0847,7730675713.73299,61323203.5117628,156958693.411645,,1226990374.12323
2023-12-07,2212989316.91404,9616336058.65234,283213143190.721,2276298207.43568,692956412.607489,59575695.6604179,28837571556.7539,7673171981.90309,61883410.2619631,165688958.22634,,1317589665.04525
2023-12-08,2361869546.01671,11212289318.4492,283054038646.358,2397279366.41584,730684103.082282,64459288.8652421,31939635291.867,8072050837.07081,64491470.6817407,170751989.318427,,1476199670.91612
2023-12-09,2300500184.29583,11621990542.9705,281067496144.666,2437663442.00986,699681760.752208,62655387.7325314,30868914479.5469,7901806726.32137,64029397.4962355,158801387.854487,,1593933887.02096
2023-12-10,2349474654.57576,13562305206.8107,282723216106.469,2525699284.16664,714682377.678545,65202284.6174576,31639909291.5683,7934955483.37663,63623130.9708367,158531562.81473,,1601422570.51712
2023-12-11,2177352668.18824,14068095298.3773,267009290987.558,2243807835.39993,648527536.85013,59483849.4399655,29912836736.9238,7321879102.92764,66080539.7616235,143103695.286672,,1611480018.07366
2023-12-12,2563183830.49889,13718876978.3422,264706953102.88,2313585211.29056,678864064.609751,62945752.2682769,29261837474.9589,7114463009.8764,72919561.0113719,157659311.382592,,1588267978.49376
2023-12-13,2604342272.39922,14243449087.5422,271717710927.894,2336589733.95305,675840529.651304,62956668.3833719,30236312485.347,7483460671.40098,70523021.0746713,153652182.935297,,1599448342.89649
2023-12-14,2564553635.61668,14389633615.2529,278468385078.286,2330077287.25504,676400857.66608,62696807.877347,32382885128.1465,7592484254.52254,69029805.6918054,149229127.375154,,1727390235.06553
2023-12-15,2488721063.7802,14664364094.6708,267126085639.796,2203143026.07867,638594638.453385,59445677.8863429,31160870071.5125,7233191463.4032,64500813.9420107,137873892.008853,,1565877134.81211
2023-12-16,2498761160.13752,15307298948.0069,267401843617.07,2374739009.41878,651284448.649974,59973833.8261967,31406371759.6506,7537474796.04092,64771732.9407048,132147773.703625,,1580972876.48747
2023-12-17,2460676541.32966,14924188995.4082,264433892856.223,2281190455.96442,631412967.764854,57993436.92082,30373366926.6572,7399309415.64839,66593927.0034482,127392710.967801,,1527262364.35476
2023-12-18,2407120713.39901,14992460919.8203,266320508900.256,2292650828.3723,629050502.570961,56584233.0746312,31797760802.781,7241515480.76065,66069058.4975259,137109331.856618,,1562464202.62079
2023-12-19,2468966705.81191,14535295767.0906,261622480885.403,2449091717.12725,702257479.792658,54354562.375378,31049007031.4802,7382160670.61787,65674350.6060317,145941547.154532,,1537998167.29178
2023-12-20,2474789876.78153,15846824422.7043,264119934496.617,2857690033.63823,708280701.501341,57837826.9193849,35036559621.0499,7604121446.72883,68966363.8421053,145243708.12118,,1584721083.19529
2023-12-21,2610382728.93036,16815748944.0383,268661930922.998,3539505143.21956,710438851.921786,61036796.6251501,40139662988.8313,7789288437.56208,73382895.2070293,140287829.147662,,1782969554.81132
2023-12-22,2833789610.12777,16657874557.5424,279870641392.992,3379765805.71068,720389653.142214,65384457.5571853,41936984906.3087,7823958283.25582,73009785.7553459,141974811.298033,,1928383275.56951
2023-12-23,2837889962.36062,17589645256.3712,278079278701.177,3942922346.16829,774852781.006913,63935899.4413313,46067150224.3663,7711485295.94534,96278373.7030021,137457911.772334,,1883370908.14449
2023-12-24,2869321676.35902,17522770376.0879,272522653481.917,3843869526.96777,740939977.847597,63757551.6369223,48130186348.9392,7598581230.64519,105460433.933784,128295841.170366,,1857467109.66638
2023-12-25,3196929114.43079,17649619890.7698,273465660867.211,4294362346.93695,842083371.163885,68232367.3146899,51905964256.0344,7696301751.57538,107374344.949415,144089037.354575,,1907650334.57748
2023-12-26,3299292519.88683,16154982355.4867,268089393468.351,4335408619.89267,916678174.082473,75071337.9084615,47816051843.2759,7525818269.40506,97954139.4550971,132746445.367161,,1873065826.51675
2023-12-27,3103516251.7192,15490750476.486,285529301721.87,4125149509.12017,857816244.204549,77899253.5306412,45769688224.7666,7467192236.04832,98297713.4543366,140373875.405177,,1832975771.79619
2023-12-28,2969845749.36931,14645870537.8558,282759891474.445,3828350714.95937,827299861.059607,74675330.1455338,43945886274.362,7567202573.72076,90397941.0955882,133570136.052041,,1878215866.77735
2023-12-29,2970040371.28103,14662092512.8875,275996795853.598,3660830985.94504,829378971.636483,72325804.6951551,45547782244.2737,7727565011.15548,101318647.924553,146686344.505929,,1810662361.12993
2023-12-30,2901653689.73887,14421772415.3599,275712397143.16,3725434846.57785,838907178.71768,71458674.2603331,43785435164.6565,8199854972.26949,95188078.4523934,140718628.791278,,1775018978.13312
2023-12-31,2895774869.53641,14116864723.9718,274292310008.218,3712795430.45293,803684630.895193,72882387.2907327,43557642382.9105,7860008649.053,88946241.0800043,150204187.1578,,1785305539.73031
2024-01-01,3063525803.83474,15329094758.2588,282101525979.497,3857551670.36193,925877990.937539,75904973.2561062,47006338489.2849,8027646011.77981,93940521.1569078,172515467.720276,,1915783824.14862
2024-01-02,3146186323.76293,14892398801.9296,282763246110.959,3969543708.89437,997263700.817229,72535868.0964461,45770111069.18,7786316922.45363,101538571.227206,183915450.353118,,1809791045.81752
2024-01-03,2781747039.06432,13446671617.2101,265547288684.823,3809963031.28984,927695386.83962,67342586.0158513,42416625922.3214,7585615981.65464,95186888.3473126,165115605.240899,,1636477907.59533
2024-01-04,3181026962.21099,14175612922.053,273109328387.361,3966483668.7547,940805926.060085,69694408.0707916,45108341841.752,7472385870.00605,100872168.939819,156151283.344436,,1661721012.9986
2024-01-05,2964881847.62472,13323403146.6002,271936377917.223,3578657137.25865,982800082.182922,67247839.2106707,43005412146.868,7160923097.25631,93729777.4110528,150891951.84846,,1580874817.87459
2024-01-06,2794164990.89186,12611917439.2045,269489631471.887,3518558295.64738,915555648.350945,65269097.6943642,40341046148.6674,7484923267.29218,88441872.6822949,142740196.140976,,1520186831.37739
2024-01-07,2595473207.47422,12271191537.0146,266240104433.81,3234030670.31188,878477114.359614,63024250.3789154,38353496896.0117,7628542662.55265,84505850.0812345,141669678.709843,,1420714543.49014
2024-01-08,2712395006.05313,13231190704.0567,280315688401.536,3455817992.98296,951180509.793496,66847321.0960396,42169330331.7658,7865622486.9346,90567772.3446208,147890488.017181,,1566607915.05781
2024-01-09,2546207397.4402,12674934729.1337,281144258787.487,3246512892.48087,878037753.904705,63171162.6425281,42627288796.3956,7561758910.77551,85531500.6572565,158004431.357641,,1486182412.56902
2024-01-10,2761517308.96916,14208991618.0294,310821894359.154,3619863718.40591,927760262.552719,70795632.6633972,44241372072.8443,7802189190.77573,96162170.5557485,159799704.949221,,1605478647.71698
2024-01-11,2930524029.50282,14439828487.9444,315246203688.677,3670734122.96696,1198910488.25827,72638410.8376618,43224396745.5353,7707247142.06342,92747138.536189,161052923.581631,,1629951071.42051
2024-01-12,2791912701.75626,13139530757.2842,302053601477.729,3496369607.62101,1289352080.33526,67803323.2190823,39503238769.71,7340991713.08406,90383278.6399455,149362844.593124,,1497605058.65236
2024-01-13,3345524674.49321,13344076828.4021,309464480794.196,3450641963.15982,1422645884.75769,69746158.8606937,41338579660.9387,7297647678.51122,92203607.9733888,150023293.546018,,1521836072.19145
2024-01-14,3251060008.46148,13047749397.109,298600912656.692,3373130864.50363,1391387456.8656,66225533.6757982,40910904033.306,7905501181.96276,88305557.9586224,148583792.576408,,1481285966.52896
2024-01-15,3186274054.02451,13074305096.7563,302747945005.639,3354737201.25327,1516495539.90807,66594564.9809643,40853886226.5419,8444705890.05488,89961103.3337867,163314539.988131,,1511164378.27976
2024-01-16,3149813876.47961,13061236570.9005,311194334965.718,3289720113.76161,1406598534.29314,66746648.775342,42218185004.5439,8362194139.57618,89555150.6052145,157029321.349265,,1578296187.65161
2024-01-17,3125060573.31544,13173106623.314,303773198603.934,3381527733.36015,1418351959.84653,66761891.4441958,43918459381.6917,8054927913.62759,87478415.6654273,151445773.821134,,1531865824.78304
2024-01-18,2929917772.28114,12309694432.8742,296559270703.16,3159079756.70776,1273971442.63166,65011865.4045527,40824171089.7021,7700015941.89815,81697504.6597617,143807765.784388,,1437655942.14995
2024-01-19,2870493098.69371,11969483889.4891,299282759814.228,3082827935.12066,1280453754.17561,62778566.9195304,40338377669.2717,7631434216.38386,83553807.6683738,140516410.206013,,1388484975.73022
2024-01-20,2868447819.59694,12037518227.813,296860256191.25,3034252646.91096,1211377405.49898,64360729.0417546,40089978741.0072,7833817530.24989,83359320.6320681,134801098.111185,,1381693322.72557
2024-01-21,2839759752.57272,11962497662.8589,295225509771.247,3018370101.22002,1175343410.34329,64647382.3001177,39512481021.4282,7688865531.021,81963137.8780151,134391878.680312,,1373162766.00628
2024-01-22,2697724430.07363,10812799592.7395,277803770131.54,2712573996.2015,1172839341.37219,61558147.7388289,36111047577.46,7320037871.2448,73537768.6007419,125154389.098969,,1296131770.21573
2024-01-23,2937221294.44098,11156339377.54,269197026588.33,2711420747.72381,1304107977.92532,59840802.9044836,36311461849.3127,7329373498.17552,70307344.0160537,122340538.519025,,1277209761.87917
2024-01-24,2885344699.40939,11442833354.2356,268773564276.827,2761654956.43533,1424551365.99816,67999305.2187471,38534021790.1431,7327752585.3639,69776194.6191759,128121054.492407,,1312820339.72866
2024-01-25,2808979962.6534,11172579986.416,266831912453.997,2773930209.59701,1296695034.65796,65632714.4671341,37657090256.5007,7065181101.66957,68609407.6908721,127041320.452451,,1295079711.66287
2024-01-26,2931955238.30833,11841592865.25,272427889718.482,3002637760.56705,1591101166.90403,75747800.8739668,39963699730.983,7199334384.59661,74186526.1142173,133553082.698195,,1338222457.88858
2024-01-27,3075154966.84754,12173019091.7639,272538684736.382,2988857940.28653,1528055953.82648,78137647.3549848,40773572380.1545,7209317432.2593,74537377.3993714,139856542.891809,,1347801597.37355
2024-01-28,2996715413.89625,12800459861.6576,271358148811.485,2972386454.89837,1470095672.27443,78431868.0760986,41598860413.2889,7322838846.93787,71994065.7934438,136866892.561684,,1320108239.59457
2024-01-29,3117640422.74689,13256135464.535,278333996261.62,3101713686.02457,1726864688.07874,81230755.4422401,44237194959.5456,7314198874.94448,73867090.1587464,144194884.347502,,1359421412.70246
2024-01-30,3052140321.53472,12874049968.9944,281132447253.584,3096715687.89393,1700326345.54384,79856052.3945374,44149841778.0482,7204754713.57173,72698829.2618988,148659433.381787,,1317833038.3644
2024-01-31,2985737610.11374,12176796609.8596,274484617898.523,2907005500.92148,1677759331.69495,81767413.8582971,42259374417.2845,7145954799.70294,70120792.4090558,142764643.547571,,1281083348.21277
2024-02-01,3107893398.78707,12424061980.4415,276594158634.782,2940951585.14697,1782801659.30163,83614888.2573539,42590324375.0503,7171134960.17361,76103655.165516,154408510.424219,,1277170981.30186
2024-02-02,3180803859.32569,13466933762.185,277280144884.458,2994193245.77444,1707646463.8795,82471733.448312,43811141503.4453,7088661599.65464,77852512.4014303,151377856.392766,,1294062495.37582
2024-02-03,3094710145.34072,13188998014.8761,275659236415.458,2901224803.75705,1671043559.39012,81615555.4704884,42611107982.4897,7055050486.66494,76840558.7936559,150317322.09278,,1329760869.52673
2024-02-04,2989911591.51342,12803501730.4756,275036393714.788,2843564833.63232,1711427807.78205,80494977.6952734,41602993219.1009,7084917223.39432,75111932.9388571,142663977.605938,,1278346416.90936
2024-02-05,2932214099.27434,12673035492.0244,276235426059.151,2835121784.53091,1832285457.06057,80302516.137647,41727362697.0268,7087833832.07374,92119457.1584267,133331956.645537,,1284988190.83942
2024-02-06,2915809523.94001,12564592293.3181,285135262492.345,2824504335.12769,1771169693.53498,83472062.0779059,42268993503.1014,7088049948.76881,84500934.3299511,138881261.198286,,1303390255.76486
2024-02-07,2982219731.48341,12967688685.6049,291577099200.459,2957225991.07578,1803443916.25027,86434448.7991676,44086978409.4382,7110153567.86332,85203714.7574086,147719153.512757,,1353697158.80398
2024-02-08,2975924852.52714,13047763220.8864,291262614487.104,3029367136.9268,1786065119.99119,87221353.0449187,44986092796.2371,7157274535.02768,97999948.6004291,146109996.086284,,1360403628.50322
2024-02-09,3088108491.702,14022189749.0835,299195541764.757,3104222500.35993,2074610085.14354,88248850.5809399,46821270307.6953,7213328120.5743,103901573.367134,155789539.714134,,1406057980.96001
2024-02-10,3080912697.70772,14797403823.3947,300386801746.037,3151255404.36205,2019902546.86929,87513411.5151377,47626799918.999,7189871647.94726,102060448.567384,155785475.534136,,1409072855.55926
2024-02-11,3063889092.78299,14570747399.4876,300920593632.263,3225954005.60106,1974568215.13111,86224849.1730146,46970508598.611,7202813878.95322,116415233.066448,150498365.840956,,1410974205.1502
2024-02-12,3112738064.0096,15062326645.1599,318954602301.216,3508340759.07149,2057270945.89958,91051013.2485081,48881521826.9564,7732505759.38589,116852295.570747,158002905.078627,,1474302610.87895
2024-02-13,3354620148.14379,14603415532.9819,317202178157.969,3338125118.61003,2178010411.1436,87761468.9039125,49200636584.9414,7535442092.23298,112776238.314878,156821000.875571,,1429946210.52005
2024-02-14,3448006744.51599,15560376984.0156,334517950729.34,3466505080.01656,2224979440.0476,95563451.5835928,51223725720.3954,7713322769.52624,115090971.260695,168849443.138697,,1474582955.35053
2024-02-15,3736346040.49059,15307070674.5628,339786694521.584,3514714444.82566,2181058016.38542,95386802.8301008,50054269103.93,7654693478.55344,110340048.420456,165203861.738818,,1510469480.54797
2024-02-16,3577590578.4589,14840572529.2111,337473828365.667,3416310831.67744,2114063007.16855,101965847.286507,48713273174.4888,7472603076.51754,109725887.943802,200650790.34163,,1564258318.22722
2024-02-17,3549384939.89196,14621539708.4087,335189522076.687,3474004376.99127,2061659298.38809,99994969.5351282,48116477499.5609,7754801433.52126,108676433.348324,199761898.445272,,1531749942.24489
2024-02-18,3541026229.88379,14786657730.7023,345342293610.926,3653752566.12862,2096521398.73579,106981047.818095,49474158579.0978,7892413784.83447,107712893.017911,226500181.083958,,1580320939.33315
2024-02-19,3690029705.82764,14508050623.5416,353799552082.867,3674832668.44517,2065537608.74559,107486940.115137,49013622667.0855,7859532064.11223,106202240.182958,214165828.754031,,1632084210.24695
2024-02-20,3534631002.25905,14177357669.9172,362259530911.227,3537754243.01774,2007837164.44702,110246979.679745,47893142417.9631,7682625949.8465,100808696.831894,233294047.202167,,1583957529.1757
2024-02-21,3384302813.42648,13864589086.4943,358396919523.13,3369589587.19249,1971954321.0969,102026666.008322,46454513229.8354,7346214797.26544,97821214.4073728,281189794.781984,,1525706723.95448
2024-02-22,3384242436.55619,13895044714.8009,357231363983.111,3378781233.2698,2011224666.56615,106201012.195833,44975179369.5434,7236551229.82747,95860865.2149349,285732443.306485,,1525166891.22381
2024-02-23,3346014111.08172,13574119009.8505,351923786349.86,3513141981.44043,1874089272.3776,105560639.077444,44207212470.2861,7227028647.5041,104464998.909504,280564246.126858,,1497017656.61396
2024-02-24,3467107325.15372,13872221553.9151,358958857165.633,4001882768.82339,1906418718.83224,107185241.35784,45956101626.7659,7317117089.65231,99783769.2358456,350564493.79698,,1585131529.42651
2024-02-25,3536929289.93775,14125079512.9199,374096903874.858,3853776441.95531,1922033060.84726,106439045.582286,45607368722.2202,7223433899.51748,99416793.4799884,328729678.770849,,1671897155.62867
2024-02-26,3720536552.66787,14823120857.8975,381265474877.384,4254965033.3673,1947753361.82788,114148846.911261,48479693900.7293,7428179529.59009,104865590.097648,353644227.081806,,1708521569.08617
2024-02-27,3653004252.00441,14790779550.0138,389432101336.153,4114679598.37428,1877364965.28518,110914864.278763,47818062228.1206,7481946940.42006,113619751.076417,324334748.24536,,1678974209.3302
2024-02-28,4486776375.3558,15128074994.5894,404949329424.754,4035241762.96972,1860857787.58003,112635607.869828,51987858810.8538,8805553508.43862,107826816.916696,313443776.809089,,1692734268.7423
2024-02-29,4336003045.77702,15453070592.4284,403025040377.094,4033499814.57739,1966786243.66339,111575647.306332,55782452212.2976,8626760145.59245,110734183.65269,290859417.797273,,1707157296.87556
2024-03-01,4367386035.58762,16139039948.924,413003335539.605,4108209059.12572,2081341570.26488,114421485.008795,57670794534.9335,9396055466.31982,115854036.246708,340630437.477855,,1832164533.59136
2024-03-02,4445639641.17369,16640000907.5249,411127183431.904,4616794946.33236,1997340525.87666,121161802.488702,57526283521.3598,9439333380.23649,126281263.557426,317127265.806161,,1986786042.77411
2024-03-03,4273366139.48588,16045026052.1678,418233465071.67,4582921994.52984,1917973813.67369,121861004.955783,57634661052.9336,9284774633.80464,129264106.633736,304800748.983702,,2019220789.7585
2024-03-04,4467204435.2189,16227983820.2814,436264151585.769,4522113087.24616,1834320010.99816,127423726.007767,58905211978.4233,9500788296.6615,124855807.124558,259971317.447634,,2028927840.72562
2024-03-05,5093061617.28365,14965682172.2933,430091528234.332,4415426571.57681,1729399138.73148,114967067.058657,55994211147.8178,8989303750.28181,114731504.829914,265721007.345638,,1870098128.07957
2024-03-06,5029205989.95048,15663750613.2596,458288266056.326,6052196290.6452,1817207829.74448,123761273.20416,57750807855.9393,9309610810.13168,123460348.007152,336797065.4277,,2062634024.8534
2024-03-07,4901159217.63615,16385370565.7953,464203366204.09,5743429286.09896,1960048259.80058,128065945.804792,63894153486.635,9560862108.00864,129090530.717664,430731671.880616,,2280096955.44129
2024-03-08,4900939534.65232,16118287183.1567,467263068859.231,5963811270.97808,1908124535.02546,125707627.702939,64314627608.6862,9852557645.51822,124517601.781561,546374154.855977,,2184028079.71892
2024-03-09,4872245032.16806,16256868088.6357,470299637817.794,6452583271.0535,1953222231.25679,128470165.726326,64204155811.8728,9961986968.81335,130824282.930131,871093798.928617,,2171325593.95023
2024-03-10,4702237414.71671,15837945110.1432,466687383451.431,6182036584.2696,1912652433.56276,136498019.574537,63915400688.6656,9767904714.03965,127624505.473471,831434794.443708,,2117595254.11777
2024-03-11,4984647713.27765,18422886389.3428,488931556413.243,6934285012.45171,1940078653.36502,138555592.404247,65982204368.1076,11518826981.0062,139520320.954447,780502376.214551,,2357839208.37339
2024-03-12,4931295264.10231,20883301477.2665,477282030875.5,8249149988.24198,1962073959.57047,131610503.07533,66773366688.3984,14011088855.5895,185001257.411001,736643999.225711,,2558519509.73291
2024-03-13,5189337685.764,20596643141.1818,480989408310.424,8059358124.26232,1991909495.45901,146345200.684622,72573154800.3651,14973376292.4447,192348246.031325,874598045.671329,,2569772617.50897
2024-03-14,5649038404.66612,20459796483.377,465517630856.354,9155794330.01603,1932604266.92856,140347575.474641,77993881680.2228,13986504790.5451,175815132.162536,824384316.590441,,2514227711.63243
2024-03-15,5941467037.23421,21984816258.9995,449221029692.613,7779684627.58087,1835682793.43831,131537380.19544,81845073461.4935,13578090559.1041,165065577.475008,796782045.075057,,2407919834.77547
2024-03-16,5213927039.23077,20091268681.3319,422006707853.258,6991675653.00868,1989387679.62887,119642738.953376,80284415527.0277,12233739284.4979,191602390.833279,741641431.641274,,2146953516.60875
2024-03-17,5527668966.67939,21925854313.8791,437397993876.365,8471929770.74649,1958627083.86249,125493706.39943,89815964680.7474,13388261796.6688,185611358.814687,939934834.737267,,2219453026.86777
2024-03-18,5705277541.41646,22814010959.6773,423582810891.409,7288233766.22852,1879674741.48993,118560288.571873,87207130383.4761,13320285461.7585,171214632.84595,912744493.626793,,2033700733.43991
2024-03-19,6122266123.60747,20430680893.5652,381561860658.142,6619985308.18138,2034270655.30675,106892736.182462,75621938582.8277,13222700436.3853,160801660.714118,819245237.337587,,1863833106.1663
2024-03-20,6130513476.46317,21555811339.1114,422699933046.073,7161398733.67246,2150443654.99009,117088130.911675,85004052599.3089,14665739807.0217,177143374.218415,1009125582.45064,,2015076169.2327
2024-03-21,5937978150.62531,20375498197.9793,419250201097.878,6716254744.70811,2246016736.01448,114844125.544688,79806198240.2904,14113628247.7396,166174783.884761,934460417.131604,,2007174973.12747
2024-03-22,6467617116.92145,20000465107.6147,398004903397.517,6695040045.94399,2107388396.01618,111436569.356921,76738474078.0199,15430597886.1001,161343816.837952,876050184.026632,,1935675332.77939
2024-03-23,6401953629.39003,20219251310.5889,402787267255.35,6903928711.73626,2030797545.68962,113707516.382021,77052625363.6134,16847443834.2032,194451432.393374,962031250.033516,,2015291599.5247
2024-03-24,6492743305.79872,21009567562.4921,415227254119.21,7249259466.2972,2072621356.18662,117146391.897011,81893130320.228,17230877559.983,198448810.59407,1021074323.90423,,2070440642.19388
2024-03-25,6863166870.05855,21687299123.4671,429834400084.375,7726676582.46381,2096163244.70919,120122947.196693,83839327740.1315,18552962700.7171,192446034.570785,1109318791.22354,,2157392077.69721
2024-03-26,7175838093.91841,21077240258.1557,430639202176.359,7945106559.03981,2316695259.56946,121154515.45688,84838706571.2534,17449266363.1292,184259910.238193,1036660014.83764,,2266622315.70076
2024-03-27,7025428091.19288,20389308765.1342,419542828392.992,7518465062.15278,2566547700.6498,116158057.220585,82360081157.4574,17204327464.5592,173623849.431469,981040109.961774,,2180297203.99683
2024-03-28,6877716251.70679,20613106817.7468,427723174069.219,7486486966.92346,2489364381.13044,115830260.879904,84248853020.7406,17059166196.2239,176038621.539952,975183606.759523,,2204153620.49211
2024-03-29,6853245917.52479,20165137887.8961,422181197071.796,7246703217.69449,2351431099.59738,114483912.381396,85315571281.6054,17409561122.9701,166804724.221894,893847728.676735,,2169346142.72082
2024-03-30,6596224445.33483,19992827909.6124,420903294887.955,7213643004.23935,2312559002.59892,112582848.353103,86396723742.6885,18263555867.5643,185734118.662258,885294433.345288,,2101291381.75009
2024-03-31,6767016597.08811,20401353868.7846,437709753307.895,7566825900.91776,2351239534.32078,115691047.375033,90107848570.0154,18738312507.9904,175301372.190737,1011780536.78283,,2161956556.24888
2024-04-01,6670147201.63435,19449534278.5663,421860021837.671,7052479322.47628,2516387528.94309,129585783.607001,85854792170.6782,18601291026.5854,164310972.925241,995566528.241551,,2037990950.82716
2024-04-02,5853973620.40496,17717169581.4767,393781420276.966,6474688326.13809,2250778904.37614,121737417.655183,80782956311.5049,16903044954.3484,153398798.668825,942364649.119352,,1897325416.31551
2024-04-03,5651746180.93924,17402465506.3183,398415781571.003,6893085210.02288,2169033606.0924,121357448.514022,82629121371.8504,17246056050.2719,150578070.449695,923312858.790228,,1884797583.8257
2024-04-04,5629320194.3757,17555241612.4386,399925086690.543,6976455087.45736,2178119676.89445,122441052.307884,81675237331.0074,17677358777.5219,153446696.716983,895133858.655683,,1921574734.23197
2024-04-05,5235476487.89105,17168548745.1476,399471237820.519,7657124103.69563,2091578232.2283,119796255.980994,77960489740.0166,18553892009.2043,144642174.404518,894381005.833327,,1868449094.88672
2024-04-06,5281059193.22716,18173931069.9782,403433979836.342,7455262279.92082,2109704814.30335,122348868.458088,79571266962.5395,19005281726.1971,147841819.339159,941372140.222875,,1899491466.93764
2024-04-07,5424125008.25097,18520910928.4569,414896585077.977,7333558113.4632,2125161137.94374,123216290.320898,80125616078.5995,18652634673.672,152494388.292341,905939064.565755,,1912729873.70361
2024-04-08,5698321165.4876,18864987539.8565,443574943819.121,7794965704.62386,2218776830.26346,128511512.230646,80535874865.2626,22079355081.4124,161395251.792648,937550669.810444,,1992553437.48242
2024-04-09,5074303683.49337,17610617698.1443,421250062703.588,7666035366.67933,2051277241.57261,121242693.232363,77044233758.3597,23225731768.1535,154580226.544807,875581771.291228,,1885527899.74317
2024-04-10,4869384366.76947,17881350462.8186,425100745638.698,7410008908.37945,1969237190.65573,120286479.899311,77185741544.099,23506666313.0201,147827468.69003,882820360.826271,,1867441448.74003
2024-04-11,4730934271.84238,17401338398.5087,421184318805.194,7227701092.50844,1931685533.54697,118849877.635867,77005624466.1977,25230760778.0726,141568343.764492,814295754.147415,,1852525919.48528
2024-04-12,3921364635.90586,14894227838.2698,389342347417.116,6150009657.94647,1610957511.10944,116211323.394913,68525412911.2077,23232818845.3945,117397894.200152,725281087.779564,,1576855816.74846
2024-04-13,3735095484.93112,12928660237.4062,363676686678.516,5602750108.676,1388542531.48513,99417197.4458455,62699848804.0115,20830932964.7938,100437752.747534,675752342.110125,,1379353272.82684
2024-04-14,4078191867.98332,14210756287.6727,379419782687.942,6083470311.46768,1553138021.23967,107795933.707938,67806499914.9772,23437855311.0025,108241070.95735,720648484.825154,,1463219493.88354
2024-04-15,3881163866.43271,13289167018.4906,372249695864.178,5558608466.05092,1514581675.23462,109667410.180482,61710007812.6042,22761742824.9346,101243924.704547,742642979.208009,,1382109559.19203
2024-04-16,3939834913.71455,13156884087.1646,370234131392.066,5863719014.90091,1590823143.39004,108830892.182192,60978610966.5986,22060672135.837,105746761.469649,735283804.003845,,1417583656.41541
2024-04-17,3885326052.97741,12681555769.03,358157898515.817,5785963725.27886,1629545156.10708,104097110.486314,59211788810.437,21143866221.9443,99957174.9628842,688259661.669705,,1369615117.40567
2024-04-18,4031637885.95736,13153347918.9816,368394773234.49,6093254420.03383,1624032733.92113,104994417.735641,63576116897.5102,22608823147.6864,105614253.785444,689441240.67059,,1419338330.99435
2024-04-19,4036673416.53275,13205817507.1849,368924952677.787,5963237145.88564,1735116947.99001,103816307.514554,64000098017.8167,21180960238.4117,106333782.80559,660055104.973973,,1433420229.51131
2024-04-20,4354053095.09479,14431427702.7604,378601475454.504,6612415802.47412,1852584916.4836,114147751.728966,67222429957.2681,21501501490.9055,114463703.683187,741991969.141179,,1556691296.79064
2024-04-21,4253971085.4297,14028240032.4459,377835271557.195,6854018818.15659,1774581587.54376,110863767.183809,66491092685.5148,21331878394.9394,113557374.018482,809432122.050885,,1523906513.12065
2024-04-22,4339997157.34873,14830032759.6425,384466906716.168,7486378935.9308,1803810796.97039,114772237.934879,70249892398.8944,20567478754.5283,115154126.015389,804574833.796147,,1593833318.89953
2024-04-23,4165619709.74486,14456295759.414,392775107740.513,7349190217.48151,1715424502.39395,114253232.222514,69275570262.2413,19764422948.283,116142656.514638,815415188.309456,,1577422703.61048
2024-04-24,3896033435.99687,13747880208.0299,383068563917.342,7301623533.16254,1619758954.38945,109719358.366269,66011712440.5404,19242274814.9621,109801613.115013,762408907.061467,,1726900083.98523
