date,Aerodrome Finance,Balancer,Blackhole ,Cetus Finance,Curve,Drift Protocol,Fluid,Frax,GMX,Hyperliquid,Meteora,Orca,PancakeSwap,Pendle,Pump.fun,Quickswap,Raydium,SushiSwap,Trader Joe V1,Uniswap
2023-10-11,9447.617222449448,33045.61912483634,,3069.355139642203,16516.969298504224,311.44431368119973,,3899.3305071606346,10223.65963304661,,0.0,17148.0,70739.01521641434,545.5720299128619,,6239.917938628054,9956.105677540145,17236.414556454103,1512.5955420386365,677353.4172812218
2023-10-12,5395.821766995889,10170.351677040317,,2483.789293634508,18451.42843064179,939.3013761713996,,9542.149812088544,12228.737248634692,,0.0,14027.0,73469.1183732385,1658.2507664637317,,2843.241959520859,3993.879031145845,18769.1684900181,1999.362836132758,698786.1115551704
2023-10-13,1996.515624725676,7419.738044228787,,3600.9078057130514,21761.312084276,998.0257978763996,,10316.528216312485,8134.556610863656,,0.0,15098.0,67807.40544094655,700.5724662046886,,4341.856745446956,4213.736242850568,12476.844452506188,1267.895499609252,595753.3949238554
2023-10-14,724.3541111788048,5560.906699344504,,1775.5770408564135,7898.835923926025,243.561539014,,2762.973487167836,1866.5150117735143,,0.0,9846.0,55053.38848229561,664.1882214358143,,1741.7924644275276,2838.89056840956,9860.996928081337,1706.8674696916632,358668.7145331454
2023-10-15,1227.806074594096,7581.051373378697,,2748.5634672464475,10760.119703035189,510.1828178353995,,6462.160251115599,3342.507823206061,,0.0,11687.0,62298.859878160685,505.1198751892755,,3020.6719865681325,3342.5791300204774,10071.266852267932,889.5381315256437,461877.2240063892
2023-10-16,4001.016385693875,11065.142470166376,,5729.734101020113,34964.15573651263,447.8162964680003,,9680.102380315808,51284.39240121564,,0.0,31830.0,116660.38104311936,734.8017946665595,,4075.3377231634654,10850.47050724569,21419.13241402209,2009.250300888352,1150474.682262253
2023-10-17,1482.5687490976015,12772.340064231896,,4278.694159021629,17643.43690904838,571.5550822475994,,4359.936610080305,10198.964236416698,,0.0,20574.0,78915.04324393494,1462.514760579911,,6079.629695428232,6817.034309265598,14325.12464341937,1421.443211811187,673803.4329959141
2023-10-18,1439.1291986600502,8776.670397392076,,5268.494025340578,16289.49569574748,426.2005292608004,,2209.243140886515,13121.1831768645,,0.0,13293.0,72354.19870724667,656.7439945201763,,5692.413864378867,4459.597366785901,15280.477190255366,1223.8441314983877,698966.8266065659
2023-10-19,2200.612941684758,8714.709227764282,,4270.45824947812,13435.665380492515,342.2009744418002,,2993.1620251512813,7697.279502387655,,0.0,21448.0,68106.97448282664,1787.1408375318138,,5304.338981270485,8167.210843818012,12105.253851130778,2136.62249283251,721834.2826505783
2023-10-20,2070.776719794674,12447.433757811164,,6217.032589404517,24164.78155047708,1878.065419919801,,2364.868359087174,11309.13357203577,,0.0,36462.0,77182.88884304483,498.2779831800021,,3357.278252527765,13852.58969465958,13532.719539255486,1577.3889215524996,1098768.101739271
2023-10-21,1412.9932138918143,8746.801860960164,,4792.865807801256,13805.28609050458,1406.0569563984,,2047.393793856255,38167.129667998735,,0.0,39695.0,68018.4086287414,611.1800115315161,,4715.750429144323,9958.958902826336,11621.421745905714,2001.838257060656,852906.7187378171
2023-10-22,2154.8522767084155,19202.36197188985,,7437.191625437335,16759.73607229557,134.01983832100012,,2896.261216284902,48381.20381742423,,0.0,33486.0,100597.99889936742,1692.5925806197988,,5233.258358181055,7538.580391734341,14243.215385422383,2204.10510753718,951923.995711292
2023-10-23,4081.3030914610345,34885.74466664189,,10813.534480359613,28785.38386869311,704.1601618362004,,5339.880770178256,117223.68748413405,,0.0,55799.0,178472.2012139149,1682.0075405906875,,8485.328548849417,14958.97336476422,33141.46802344458,4620.077526993449,2026684.469370685
2023-10-24,5191.821798974195,38629.90516649045,,18505.065789018423,59458.675495805466,1864.092703330997,,9525.00841881914,73459.53554862118,,0.0,61352.0,185264.46056096867,794.7039500883097,,6745.899354217323,20673.53619343848,44552.05683955152,4728.723399870654,2359300.900089077
2023-10-25,2305.775501787454,25439.480301549705,,10771.63772377345,36872.650898391,1474.4295157325998,,7862.176725318295,45518.97921401858,,0.0,70499.0,123566.08171699586,699.2688271095097,,6449.34516884457,25072.28419846331,30288.19255648407,4196.995569064457,1640939.2794838469
2023-10-26,3489.8783037725475,31116.30857952349,,12637.14820275413,30714.58082202948,1104.896391191001,,7973.431605847567,36042.169048063966,,0.0,57738.0,130531.44116181228,2327.171107277502,,5441.227670364429,12855.009907700112,33528.97002308576,5397.784660406116,1896282.8638505773
2023-10-27,2123.0534245633803,15372.1550971418,,12089.70825629463,19609.6609757352,606.6230550885994,,4025.317020542,40532.99477370708,,0.0,41680.0,156627.89975398424,788.4498895526579,,3382.204187302178,12936.469652630303,18876.7320074228,3326.075961118217,1259387.137324026
2023-10-28,1151.6555180200678,33152.263420206444,,9775.705318533388,16483.20597500061,335.7255858026,,2694.004173148082,12676.71179126817,,0.0,25324.0,88459.10862941977,950.069583219444,,2665.201832625567,5468.93761485065,11857.93532435215,2190.9635369731795,827123.6441797862
2023-10-29,1307.890573427281,15588.073329168468,,7928.45666662759,13617.031293095306,433.03922910779977,,3621.255153798674,10382.083503209567,,0.0,23569.0,114788.81847551482,372.06117165242347,,3838.684409227889,8466.799649244804,12435.43470816595,3047.0076810071864,803954.7819569628
2023-10-30,2459.275995292586,23531.972776438564,,11836.707911942867,23380.293910495104,1113.5672423956,,4097.193798483149,18187.537641954128,,0.0,56849.0,104925.50057990168,407.5475491112913,,5092.623704959338,12692.357871437203,17902.98869551013,3177.2074913729525,1224531.4587551812
2023-10-31,2042.200974571104,32103.47997097445,,9932.45308117865,24855.23954471379,952.001876172599,,5780.53904014128,34257.40997404894,,0.0,75233.0,109913.9489984608,182.2245430338,,4856.174261379301,25014.569504087904,22618.503738393963,3681.4745388937695,1278238.1995030993
2023-11-01,3378.486089592104,36206.07869053455,,12013.311609099734,25828.727794456987,2413.5745691552,,8169.465923421954,36926.979319684535,,0.0,151391.0,163301.69159072146,860.4811409375073,,5046.359657355523,99658.95764365557,34930.6885693281,4883.02052283024,1582425.6270599973
2023-11-02,3665.036404692869,85888.69260348903,,12441.513964522705,68521.16258492498,2852.930410254204,,11648.629422516127,24991.89074897294,,0.0,100057.0,246644.1265078801,1678.2586977656886,,5883.438216882573,70827.27026994324,34086.35316163269,4382.088623673763,1500443.4805851798
2023-11-03,1520.9260860951156,67481.33285242687,,6994.318491749873,29012.27039735922,1003.1801380172012,,5724.048007674672,11940.04147728406,,0.0,50159.0,170807.89238049972,280.0998769382364,,4346.267067373487,33172.563535090696,41840.47961125881,3112.2673577232986,1560446.0401292606
2023-11-04,4690.386945531186,57782.36408292179,,9810.002162925342,15748.507969491724,481.7376423507996,,5550.219720473489,5675.537235771626,,0.0,48016.0,192891.0445595129,880.2604616634783,,7095.172368363469,26129.94680564512,31431.128902084063,3277.853244065196,1019053.0904559968
2023-11-05,3183.7890908443014,32344.98694819012,,14713.921402493836,31332.442367442032,589.6070318936,,5473.629449169438,29567.202991646584,,0.0,38382.0,269399.89969693223,643.8513250160328,,6057.068297226968,16505.09828744699,58325.54487955452,3797.05680921374,1367750.2262472224
2023-11-06,2045.839382259328,45006.31417883199,,14204.751908729351,26660.660791875624,847.4619389842003,,10076.250990889346,32819.49749478959,,0.0,42404.0,271205.9108007595,1299.2378767749046,,7465.090332708591,15103.96630402693,34555.83255000508,5388.072124510821,1452415.8122419731
2023-11-07,1866.9771216731017,76193.92932620118,,16431.01333354646,81892.15779028539,1749.668003982399,,5640.107334181523,25250.26256424576,,0.0,59421.0,221818.85049051023,341.237146759576,,7075.648800611314,21596.471310480632,35097.30899357404,5209.076191453945,1547614.7100535268
2023-11-08,1446.9809376747455,39582.13412350528,,14679.412451050162,24028.330144800224,572.5179444202,,4419.844476239233,19594.0755566717,,0.0,62001.0,168805.96355583126,884.8477574994744,,8558.155058667733,20180.929980570727,68037.08904141228,6213.288735043093,1380078.381488996
2023-11-09,5713.094933073741,93490.8126325824,,25208.411681057845,42503.77414835116,2365.2186876580017,,13298.16383216052,111245.17640968836,,0.0,165780.0,312944.99236611574,1400.236925661828,,16447.788420281817,65873.61011142352,108136.27469749056,10465.710606430095,3325623.844825907
2023-11-10,3591.869136249758,49924.43747455823,,20215.951392282688,50596.76772407396,3080.4087013695967,,17746.354861571745,40195.66874531881,,0.0,203252.0,213659.85499947425,791.1431391549447,,14079.36474857917,89887.89111083883,107831.34677345706,9178.3030052389,2600695.636271679
2023-11-11,2524.997304639333,36019.02420239543,,20561.886270066163,36531.83852928664,3020.165862400598,,8828.178872670993,50956.430415357376,,0.0,216140.0,243797.76765427904,1133.8153552024091,,6943.95255397519,116761.32024765376,72320.50383151983,15670.84682744362,1911098.765020053
2023-11-12,2573.2221254539127,38707.57214355248,,22374.877548630964,29174.03233220978,1789.977184105798,,6297.504942336998,32962.38033132816,,0.0,136948.0,162826.42517371295,1255.0682735263542,,9714.254919834671,74690.49442958231,54506.12076857525,21970.8082007789,1656884.048080476
2023-11-13,3250.7500056324748,44602.05997062749,,32631.313315943167,35391.817411402044,1563.231853210398,,19663.53536279677,22260.819566144008,,0.0,149924.0,222746.03545031173,214.4229988837119,,13056.251636951554,75524.6121358314,68697.567395815,15049.317194572754,2959623.996891024
2023-11-14,3074.595213037489,36158.72092737943,,20610.85211603061,32351.037232951163,2122.876561325199,,17424.895076428642,56728.732841096,,0.0,151177.0,209578.28205487685,721.2984936935168,,14081.532310740127,64490.22661795384,51329.78289239096,14762.532090292529,2346917.324058296
2023-11-15,2718.6665652416173,42872.63586691008,,14808.791976210514,39645.72490782929,845.797830439,,12737.3028281034,57209.57965930715,,0.0,190922.0,263569.95042384946,845.2276306560087,,8666.877122086049,76686.11116840104,46856.68971253321,21794.12346652066,2020068.3211556843
2023-11-16,3783.071239479205,51361.27250648492,,19285.39662533377,35470.3043487115,1713.374491173801,,9991.923839936537,39845.51896757974,,0.0,215368.0,237543.999282084,655.2731730861597,,7730.441747771748,88143.23025563876,61384.88997414837,30041.101925055496,2553881.1141185635
2023-11-17,2077.866856516772,29349.2090476275,,14563.185141763885,28035.30228563781,775.0868553588008,,9060.19956791977,23750.230812923983,,0.0,170065.0,188715.8305334982,358.53445730796346,,6515.290764588062,58423.61204272473,44182.063046841686,24754.81789686107,1923600.610644804
2023-11-18,1490.669926425894,20434.970193010053,,9787.303104326558,27814.26651251942,296.0629991055997,,6242.382323146045,5960.662004017708,,0.0,91972.0,139593.74828734028,895.4568320349074,,4059.881141435289,42649.49292322431,41962.1344316241,11664.989604858452,1405332.6401118443
2023-11-19,1392.5817467029808,23907.848974269626,,7589.44937300523,20027.601228139105,552.8666508728004,,5302.654609242394,9876.602512196174,,0.0,172447.0,134264.72609509475,721.528517163305,,5442.074661208563,64563.039475813486,37699.12587324892,15041.75987143192,1418745.8497658465
2023-11-20,2933.353993966139,31447.71097434936,,11740.502716805908,22742.491528516515,844.5329466540006,,8011.202341431828,12296.7838197015,,0.0,256713.0,253474.20926428607,632.3122767597388,,6520.832129281396,137685.42499558255,67438.264981211,15344.079442455804,1974582.4171589275
2023-11-21,3075.6345202484736,50018.02308674776,,18840.420670234795,34273.651664891615,695.2977294465999,,11145.24523641121,29700.44895139116,,0.0,234757.0,403081.44341234816,482.4200197507189,,8622.937856095628,103850.28259549676,63262.73404826868,17405.915850383346,2281459.748166443
2023-11-22,9788.966651774434,26359.429266369392,,6787.345125411283,41321.38935004135,1499.575402974,,12743.105844798716,44440.08467610103,,0.0,294513.0,194537.66590298805,565.1051484405309,,6280.432675467988,92183.41602422984,47377.29905089087,15862.978505564775,1894859.1118460984
2023-11-23,3385.774836241877,19735.6171739712,,11508.781517856563,21848.815984586752,642.6699411244003,,8028.379304723398,9308.29466584764,,0.0,195294.0,133580.74170422193,1292.6077631742571,,5640.903393213997,77185.37629162139,44653.08979658821,9085.016480005026,1297033.9345721328
2023-11-24,2135.658612797567,26727.14431900047,,13709.9051284646,28273.053472970827,569.0528176877993,,5599.969755791564,17001.68441295136,,0.0,169178.0,140085.56282526965,1284.5178947678423,,5508.809080756466,78554.44661380489,39674.58701304754,9901.247490297988,1520204.1617535814
2023-11-25,1264.2984118975362,22194.203481305864,,10905.594771871858,20082.96898337522,704.2333560478005,,3889.762306738303,4691.168523284018,,0.0,123818.0,127944.74661987292,889.5619720068088,,13221.835385994264,77211.96906262009,52418.456554272605,6231.637488440229,1146519.3886959506
2023-11-26,2021.7090904690908,30330.95144243598,,7799.99221682993,22073.35371276657,415.2961472786008,,3022.8236262666724,10034.46035514451,,0.0,114552.0,138359.34531248044,981.286458526258,,10141.84149420764,101031.91453939988,53638.0261128064,7284.566931284923,1445529.3487692687
2023-11-27,2395.6771413003803,27699.74692447584,,8601.810807572281,21559.121730499603,580.9759307095993,,6434.705763195536,16141.731278547892,,0.0026537043300712,141252.0,152488.9606578999,481.85384921258174,,7443.776456910135,78780.73072333647,61354.4358297566,8276.859265096618,1730582.7284469616
2023-11-28,1733.918112707947,29877.10217781907,,11346.510496953751,23851.68329688884,1431.477981125,,4110.971202692912,16581.383398757556,,556.1710615565373,148481.0,137456.40710345327,485.55180101207065,,6961.101456870017,82895.30839667133,47801.34002329978,8095.058774083778,1639794.946520368
2023-11-29,1237.7906101023536,38448.76776986604,,11545.688894360965,29083.42211915997,1295.992825391201,,4420.581912373169,11313.83836456987,,530.1779104180207,169756.0,129721.26731960489,1530.745429833448,,6211.411312762676,77556.18693506609,41748.278348116655,8917.065777265438,1570234.4618303203
2023-11-30,5891.163455910312,25049.267648732774,,12433.079899704651,47743.53135510678,1398.5576175284,,3575.988545490173,7518.176698465699,,920.290624157062,162216.0,129053.03008020094,772.4104769352923,,5801.516204105895,84856.30044954905,44651.4643287737,8178.4272234167875,1340081.1231218667
2023-12-01,2215.3280535599274,34719.24534611367,,7805.468044439485,19817.32914668629,576.9816036002001,,7463.1363852429695,22959.28339880735,,559.219038124931,127863.0,144278.14200423128,751.4543418286858,,6383.491975045164,83152.53685875202,33329.25035770962,9959.010112444945,1526459.0872383204
2023-12-02,1744.5159162041673,29390.897498714727,,6846.760585952127,20804.29013249653,814.6193758350012,,4487.6590160841415,26873.05033422734,,1438.897090027056,168314.0,158558.36855669602,1202.3883046411006,,5464.41578254537,70981.56873485516,44819.44050190984,7072.797375031892,1816341.06099748
2023-12-03,1452.3697748793825,23777.1839792193,,7378.531466855125,20633.12550091192,600.6647899466001,,5373.46386595306,15167.59831451156,,1074.9591802868893,163782.0,161485.51691602348,855.1322340701241,,6084.7149543094965,77581.2599191674,32192.57183571603,6834.343285494159,1573591.5143849105
2023-12-04,3515.1167422710964,59173.69119077073,,19431.971260295828,36058.75560952267,1109.310258,,15699.52372325729,53589.07390417032,,1784.9735858746722,266950.0,248565.56324020828,1355.357943417476,,8736.691987796896,106325.91743564948,68816.54201268723,17636.402143821568,2626400.397500521
2023-12-05,3018.2386071135816,51004.36760858788,,24442.44760696799,65928.10891045067,721.8511149487995,,8026.475671539969,41621.00028691227,,1317.0355645459438,265625.0,263394.4728123588,514.1557157270765,,7058.656637540636,102558.2541886543,58846.91554690967,16927.76257224621,2758523.887137809
2023-12-06,2498.4015516890017,30646.283735485777,,18736.86383486845,34459.6437798244,736.3798596812005,,8952.907650993351,44947.03664709497,,3082.2628164470725,411869.0,335058.9410953326,848.8701412567694,,7574.067475096812,138297.02528193526,49791.78564063454,30531.9724995896,2626429.370935828
2023-12-07,4325.436491706817,69519.6952716634,,23625.15487444232,35344.967611035856,660.5421645392006,,9731.370960806058,40581.26024756634,,5916.866381413014,1081017.0,217146.37156751464,1835.150762969649,,6969.830135552543,263236.1847211668,57649.13999002059,18852.950551231734,2561772.38129206
2023-12-08,2310.2711918817463,46674.62420425576,,17988.35313847872,34922.42431470072,1216.2677682264011,,4257.307481459008,42688.13328059492,,15540.13444753698,953409.0,246785.1595205541,722.8549809054991,,7984.559794726486,219704.7549787429,38746.790806001525,31756.91702765692,2165133.003547769
2023-12-09,3025.1055237153573,55164.705954088575,,17225.843439497083,68148.765699494,1980.2505610057988,,7412.452152109217,39540.31652619224,,24876.88685414276,736124.0,258078.39093545068,755.0537267095953,,9233.07884631747,172963.19851162814,45201.44376611264,67994.5225000404,2251248.8604198075
2023-12-10,1447.587410274395,52132.46079476595,,16791.995413658067,29172.86003226373,1195.565236021199,,6231.286869512562,26714.82954121611,,14585.683716865176,445806.0,175270.96623580588,1301.3164701515186,,7907.0801131754,163865.28382413805,40421.67024641462,56429.5440406959,1554905.9923298634
2023-12-11,5236.169561914144,40753.74015509702,,26458.58246795354,70942.29174652034,1159.496484033799,,16458.399287321758,172791.84431047083,,51692.70505823133,504703.0,320072.3691562782,1162.6315401446882,,10642.119360679726,178098.76260613426,56422.34184460052,79689.12846244495,2780817.343739813
2023-12-12,4682.606226278157,35025.853133484576,,19718.73187400873,53218.40732911706,2069.765192008001,,9605.871735315286,55083.056263049046,,34043.422041009246,531258.0,250643.2961944914,775.5588255891016,,7281.003806662574,156380.6510743721,35894.22247494614,84587.63412383231,2106933.7124914867
2023-12-13,6556.344827326842,41310.07960832903,,16851.68463002037,55803.47433977151,1216.1222178075998,,8830.299607869398,65507.375485449775,,60731.49278332079,546600.0,212107.5361305176,667.7063539491784,,7528.279546770394,143848.8579179812,37200.46715406638,59560.650013753046,2351892.068772288
2023-12-14,5473.317833698907,101532.72574531574,,12755.611771677246,36868.02781434931,2281.689257235199,,8923.633235828598,51515.49514813275,,32420.172736116387,890921.0,225465.36933683843,975.0812528057356,,7520.793341980935,173825.11194869972,45257.11610798697,66151.9860256451,2356225.868322934
2023-12-15,6072.424265376271,212401.4569702565,,13078.030746738978,29200.53570909719,2271.416485290599,,6082.942711004607,82551.83923193184,,17787.709735377764,1534264.0,193580.649582024,1994.0310574502937,,6199.662665030924,300995.6936287858,33647.12000009922,94454.25575526174,2469022.7048017816
2023-12-16,6409.171733692407,42224.88233977794,,9873.953770280634,22662.70634764808,543.3268493189994,,3842.462530497764,36956.42196495358,,8423.09501351755,762931.0,171207.34797376272,422.90529581006666,,5377.321832207992,306779.4113393378,28830.31637536684,131157.485552633,2606808.076079184
2023-12-17,5227.366505871082,28281.192304955337,,11635.84440526968,26941.909942443897,1072.162183606,,4314.024849939677,23522.750460780742,,12151.986364652574,741732.0,147552.07937859578,2346.6427325195577,,4833.170202330226,280863.38501438993,36501.21526659751,74351.12295124998,2014745.527181981
2023-12-18,5629.4901198815705,74295.0398042565,,13010.959556579432,40116.263644988445,1037.790605860399,,8020.931947686936,71135.73158239192,,15695.146008535106,1008322.0,184655.0053591687,616.93981600966,,6687.15286098138,286359.35785901354,44333.638306682806,134414.99384308883,2440010.5969112804
2023-12-19,3976.335611221607,78450.45531363893,,34522.60388353078,29943.99899399712,416.1915135037998,,5645.460934049455,51724.0080609077,,20008.286440469423,1110900.0,208990.85309248453,1308.9581062054842,,11206.62623668364,427545.27148217417,42310.5801146805,122269.27623841722,2140390.49709693
2023-12-20,4794.5833092756,115831.39621220194,,29265.181988039512,70201.90042023206,2923.195148616799,,6652.984039710322,66041.98786962967,,21814.314113391272,1251677.0,195562.91610830204,1288.452911784261,,10663.720105323302,417958.9230495696,42399.05359939297,196612.454118184,2315559.52924566
2023-12-21,6149.073146524757,57879.25716561869,,20667.50927769484,31422.67021354576,2368.156209230599,,5181.66223237046,35805.72587962254,,28797.55252381378,1298881.0,265568.8854509316,1002.1209991856316,,7974.340394564648,403436.583416193,36188.7157079862,164671.5385631553,2459594.32270982
2023-12-22,5951.988353038301,55019.51094186159,,19795.34915772816,37881.823929717815,1376.7262941912004,,8168.403760351668,45993.33502997532,,17252.676589749037,1311782.0,247708.33196444515,481.2557016390483,,9894.007661261336,563897.0677048522,60884.22148278832,87519.11999421772,3065579.7055386747
2023-12-23,3024.023073967776,37512.79436691236,,24852.75302120413,28272.02718355181,2091.611426989201,,2919.1683794223354,29724.60709528072,,11824.959801420448,1135963.0,214848.8390244661,1832.8667347054543,,6349.454143016578,1642191.6896791568,102223.23484737314,58889.50618828386,1986167.9824311244
2023-12-24,3461.490443922883,76099.51001694848,,21316.34424970001,28036.37722367064,2194.4193439226,,5460.342547166132,36028.71212479809,,33939.33274046939,1009941.0,229572.54261657945,688.7287848123484,,8850.172206345445,933303.1986472724,93889.51439577257,35919.403875450545,2171090.096775155
2023-12-25,2408.704427116269,69131.01495913502,,27179.902214076268,27375.495114833506,2067.474239916999,,4476.020822126474,15506.27927082214,,14207.691627020316,1229418.0,207280.2400184723,1050.8172183517768,,59332.72707453992,795807.5439047479,76182.58632634424,32631.15208344881,1937361.274651427
2023-12-26,4634.824284849999,68686.8382266048,,58011.988456946005,40485.86144829064,3900.215146847198,,10722.251850152914,43718.89628945312,,12867.191565845998,1095959.0,374987.1772454087,607.3813484754796,,26551.67002482993,771027.993461353,63479.10000806859,61546.89601386458,2585456.7583914506
2023-12-27,4888.099697747865,74925.06164443481,,33706.98017053956,38953.515267789655,3585.6987966878,,8622.751663441568,59534.67008910866,,13408.875891691958,891547.0,336546.27540867875,786.544028672296,,22122.274851651982,1233427.3817141105,57006.08059166663,93763.19498545869,3066452.207557119
2023-12-28,7953.824346062453,98382.39434475756,,31816.955897418706,51778.47203685294,2706.9869569662023,,12156.12977605098,58336.523960755134,,38747.94232580972,730362.0,405617.6879697609,1385.697822501297,,12885.991780397157,444949.0213995184,72184.9844032924,72056.7162981354,3427530.754121137
2023-12-29,4350.700365121627,47255.4963453002,,30347.74850184488,41461.51250819956,3956.583572203999,,6614.80058042157,28115.239660570907,,27212.564804532823,653539.0,260101.94322020485,1489.1882837186815,,9134.343162664174,367380.3806789804,44059.66781585345,112405.59059956556,2580283.2057905085
2023-12-30,3036.4258549575943,40087.37623410094,,19842.776615336683,26103.95197459848,2928.179376230198,,4341.519698225699,16288.992060949113,,17835.950932903397,457639.0,201616.1168830628,1265.5083933988096,,6075.506714227317,529109.660241065,28654.310101893185,50828.8720818782,1537315.102737048
2023-12-31,2655.828592284233,49290.31998088673,,19956.33642346452,31733.100297629106,1846.684678834399,,3281.251605711278,8740.242874750778,,17397.67445067025,405583.0,193057.97773679328,516.6005966140526,,6739.118293714819,334399.98150587955,37578.25839555649,82738.7239132905,1640730.8246249666
2024-01-01,3418.5628565977618,53549.49381307858,,21910.286281596203,35527.39645997142,1256.039182429,,3144.806127912424,14857.757309704795,,9917.089006413176,418524.0,179375.09133712773,921.0360212231147,,6502.557511061299,268892.5509400519,56232.84506347976,55649.67745829251,1693094.457992151
2024-01-02,4779.334600358584,48590.25311445123,,42599.329549211456,42607.33421530687,1847.5662154712024,,9234.193053654204,46877.91087735003,,16147.036971111263,749416.0,255972.76714330603,1175.2091847820705,,8156.150593427581,292663.1573246486,39961.42882461816,58406.92109612509,2567687.504810256
2024-01-03,7761.891466734668,97622.91081742104,,56081.92191540057,56900.84245551175,2054.8677703820013,,12983.162377651428,267802.23912225675,,18764.281964595182,696174.0,411948.6470678781,739.9074846261191,,19839.77033924452,326820.6701211496,68807.2600363751,55659.45734272638,4069419.82388092
2024-01-04,5221.14666548591,64113.46059018038,,38096.89345284714,49767.41406732492,1566.141475584398,,10847.873530030032,19253.800055711134,,11106.74620923849,775020.0,266310.47986713366,1544.6488814222892,,6564.121197874425,258789.4250633483,38731.77128810102,38645.88850593031,2553164.8228266384
2024-01-05,3857.049483118791,49450.0241247034,,44592.67428276237,53380.944862632685,1700.0439386585988,,6781.5307215073535,60492.13642405507,,6280.569711957756,468222.0,225693.20486755503,780.5100568922534,,6683.209995302253,261894.42117870416,38048.60286423943,26699.131326435923,2464187.2138468614
2024-01-06,2499.923734769436,38146.91879863864,,51971.016578976334,25535.81448848021,1270.530354548599,,5048.946162999405,10142.618603703024,,6363.864425910241,412004.0,178397.1879848062,814.6450783802311,,6442.221704516921,252426.05430795028,25102.889371685604,25277.341999593144,1586900.4476946995
2024-01-07,1972.5974894450428,32732.13908686576,,32024.10131935325,29704.55808443004,870.3888117916005,,4019.116666334266,12511.007740141593,,6237.346393522379,271448.0,165090.55975017027,1038.2001288055817,,5645.4358986396965,187199.91434075983,32018.458022231847,19069.11671983788,1705724.804429924
2024-01-08,4493.496033491128,45806.30235225784,,44721.44114986196,47834.81401704427,1647.4228658254,,8183.700000141942,62564.84494872329,,18633.00585350322,416094.0,235555.44482750088,1870.391896139009,,9684.061830328625,248276.8950313757,41095.91701094697,44176.38186126541,2638173.1009159405
2024-01-09,5601.192384257967,39420.92323467431,,48505.55422151721,59901.66710224671,1722.4020557572,,9635.074550665,65563.1003948983,,56415.966138151816,479997.0,273239.0279003451,1099.2070677221936,,11217.199719275734,200334.77519273543,44351.82509989545,30759.19068129325,3070564.79893414
2024-01-10,9852.555962371653,57164.48175400952,,48338.027242412776,61263.73218624897,1592.2652086781989,,16098.346476071662,71856.85954607846,,100045.23857913076,668244.0,351633.3867858869,1002.8074702359168,,11295.799705419064,230945.37588211845,57449.874229842826,27218.76957294305,3935117.028733221
2024-01-11,7115.658378026889,53802.81474756432,,83115.47491503826,63609.56739120797,447.9529102298,,19281.075079501137,41682.20711451475,,61709.82082552635,743405.0,343314.59116788744,1632.434156802941,,10032.300637526476,365521.33616547135,64875.54572653228,33481.90938145492,3179932.642034568
2024-01-12,8154.026309915519,51411.9730106393,,91596.14141827571,65728.48066643582,497.3731567506003,,19181.704459836845,46681.855400442655,,58187.28528986211,471506.0,314834.633339731,3764.9250198427935,,8913.09783156407,2974775.930513874,56867.37574880253,25764.46069432415,3338627.8434861805
2024-01-13,2517.085412658278,32745.529337513624,,79304.8648363636,34487.68905915448,379.8087206558,,10141.230414095791,26013.3114915248,,39514.13580084137,394752.0,172295.46735263325,3880.54896053108,,5132.271577216055,411078.3986209968,35379.54972355647,14572.2830312161,1665899.871136068
2024-01-14,2380.347379023746,21767.423120245247,,55347.89861221194,22592.42959794637,571.3922677149993,,5515.824810690042,23251.237623246067,,44818.06249650229,533711.0,150106.88275780965,1869.1487386290007,,4539.967825661922,507518.23788070446,28477.524011068897,13869.313129908847,1627463.276683765
2024-01-15,2499.7940366167168,25060.33006942478,,53844.92380502635,36043.79362783891,634.4541529340004,,4045.9772649853567,13901.468988147204,,27412.87620808419,558261.0,188557.0544876018,2035.167413362668,,5731.497606037636,561878.3500776172,33632.1025257282,17893.160999489148,1830940.7878224133
2024-01-16,2775.759184475661,48060.77262941084,,28328.833295300847,37899.189487060445,470.8193608722,,4977.563395979232,16978.123865891765,,28473.54805392149,534001.0,157183.26846879022,2542.827523013246,,6029.143584404837,348245.8567672857,34449.54905594615,14601.776465559537,2167190.756161085
2024-01-17,3344.851250606626,33524.42416715195,,36578.37647001525,40655.60684388675,953.950227320801,,3619.710552206481,42555.87466837803,,29215.92450234695,751349.0,147517.76738041875,4356.031299086811,,5973.269112186373,476220.6148102946,27749.3082527398,17144.48531944057,2016335.0539996563
2024-01-18,4606.711674874196,37324.94972963569,,36393.524899593474,38698.56100213642,766.2493350509997,,13380.191295247552,34819.77092689533,,31062.30814503649,822876.0,168440.7394341376,2313.171275393113,,5730.256455094524,571886.3010828991,28803.746150357507,17793.88933552638,2126906.2906991616
2024-01-19,2788.606571372653,48481.52810169179,,40872.275184431965,33646.757564868974,458.7527892923993,,8166.324674633751,70628.67277057914,,36455.71639746167,524460.0,174899.61958073615,3892.099635236516,,5984.522749494942,571943.4472219376,48018.74137297424,15144.355118231992,3156905.9602277474
2024-01-20,1688.4922568130075,19064.542713858147,,16732.77755183373,28986.75034961924,180.66503462580005,,5125.516401006229,11454.068378208503,,21603.635371980246,482312.0,105380.86379295446,4365.741822460015,,4149.188833829407,434398.15187527245,25870.77547597368,12621.535106658535,1589262.9746979398
