date,Backed Finance ,BlackRock,Franklin Templeton,Janus Henderson,Ondo Finance,Superstate,WisdomTree
2025-01-03,,598652724.35,256005186.60378963,36348611.878712,565430785.679198,99875318.66155668,28354902.686342698
2025-01-04,,598652724.35,256005186.60378963,36348611.878712,566377629.5782232,99875318.66155668,28354902.686342698
2025-01-05,,598652724.35,256005186.6037896,36348611.878712,565696257.8520417,99875318.66155668,28354902.686342698
2025-01-06,,594797724.35,256034479.5196457,36348611.878712,565911554.801396,100887230.979295,28435086.0076804
2025-01-07,,599797724.3499999,256063713.82686853,36348611.878712,570442112.3188896,100922909.20106766,28287352.393061
2025-01-08,,600056015.23,256122159.1578292,36348611.878712,562341033.4534972,97529162.72928973,28330955.563234
2025-01-09,,600056015.23,256122159.1578292,36348611.878712,566338337.264178,100497244.2376926,28330955.563234
2025-01-10,,588056015.23,256209365.66964823,36348611.878712,568416538.8847929,100509570.9632669,28189409.9463022
2025-01-11,,588056015.2299999,256209365.66964823,36348611.878712,567420261.0755513,100509570.9632669,28189409.9463022
2025-01-12,,588056015.23,256209365.66964823,36348611.878712,569694726.9204462,100509570.9632669,28189409.9463022
2025-01-13,,591056115.33,256238478.7740204,36348611.878712,570109163.2953832,98100196.76645668,28221548.066432003
2025-01-14,,581754041.3299999,256262412.22674385,36348611.878712,567808155.8985207,108184002.0806573,28263792.2560322
2025-01-15,,582085041.3299999,236296691.98797017,36348611.878712,497479173.7890515,108197387.00077684,28491909.6103924
2025-01-16,,582085041.33,236323457.8209085,36348611.878712,498357352.73620486,108208989.17442708,28462704.012592
2025-01-17,,582185041.33,236430542.02391875,36348611.878712,504329896.7295136,108221634.35959044,28569281.7565014
2025-01-18,,582185041.33,236430542.02391875,36348611.878712,504581818.3711798,108221634.35959044,28569281.7565014
2025-01-19,,582185041.3299999,236430542.02391875,36348611.878712,506872768.5966539,108221634.35959044,28569281.7565014
2025-01-20,,582185041.3299999,236430542.02391875,36348616.816982,519467010.0784311,108221634.35959044,28569281.7565014
2025-01-21,,583084541.33,196957348.31641853,36348616.816982,521021240.3158999,108234782.88681152,28670654.5027085
2025-01-22,,582985541.3299999,196979659.6788817,36348616.816982,520081983.0946826,108285949.1478177,28741946.4045555
2025-01-23,,589358837.7299999,197001999.91811275,36348616.816982,521801174.3853696,108878218.8698068,28769036.4457235
2025-01-24,,588671044.13,197069059.6981932,36348616.816982,520582430.8463892,108891262.16364366,28783085.4472428
2025-01-25,,588671044.13,197069059.6981932,36348616.816982,519577146.97451407,108891262.16364366,28783085.4472428
2025-01-26,,588671044.13,197069059.6981932,36348616.816982,519788635.8540044,108891262.16364366,28783085.4472428
2025-01-27,,589305965.0999999,197091417.61125165,36348616.816982,516550034.6019996,108904219.53327608,28580353.2060792
2025-01-28,,576369726.73,197113784.56488675,36348616.816982,516416629.2232136,100992690.95733269,28736734.7635012
2025-01-29,,571921575.64,197136102.0187172,36348616.816982,514952940.7107808,101004437.88362688,28672977.664767
2025-01-30,,571983337.1,197158460.44095045,36348616.816982,517666351.7418041,100921279.33710349,28733400.852369297
2025-01-31,,584839862.66,197180799.31720537,34468893.376765,552968052.4433981,99633251.22771178,28713818.627251
2025-02-01,,584839862.6599998,197180799.31720537,34468893.376765,578054501.7476989,106631591.30117942,28713818.627251
2025-02-02,,584839862.6599998,197180799.31720537,34468893.376765,578663149.7752421,106631591.30117942,28713818.627251
2025-02-03,,585029289.53,197247872.2429539,34468893.376765,587242777.1302621,106644151.3155062,28558035.7404858
2025-02-04,,584279052.85,197270262.0802953,34468893.376765,602369000.352779,109315777.05436207,38631016.3948405
2025-02-05,,583502004.39,197292597.84247825,34468893.376765,602395485.1907638,109327436.09070252,48693228.2978586
2025-02-06,,583564851.5399998,197311506.7272981,34468893.376765,602426280.2065492,109217319.89897364,48787400.1658266
2025-02-07,,583627960.48,197382019.5646397,34468893.376765,601973401.5819774,109123842.76644202,48671812.5397157
2025-02-08,,583627960.48,197382019.5646397,34468893.376765,602124990.6948097,112123428.08729,48671812.5397157
2025-02-09,,583627960.48,197382019.5646397,34468893.376765,602596244.0243902,112038940.70329,48671812.5397157
2025-02-10,,583817135.7099999,197382019.5646397,34468893.376765,600518092.0276189,109886207.18931665,49753128.5429196
2025-02-11,,583880184.28,199924524.2643453,34468893.376765,600400387.3946236,109806357.7678243,49728270.0545034
2025-02-12,,589228121.8100001,199952068.18744057,34468893.376765,605271061.2478831,109705015.715062,51730122.112608
2025-02-13,,597335994.7199999,189974583.4240172,34468893.376765,629757941.7793732,109792829.31028484,51884722.380609706
2025-02-14,,597150326.7800001,190060257.53729057,34468893.376765,632238722.2007153,111704925.80563296,51923744.8663977
2025-02-15,,597150326.7800001,190060257.53729057,34468893.376765,629622571.4903368,111704925.80563296,51923744.8663977
2025-02-16,,597150326.7800001,190060257.53729057,34468893.376765,627480705.6655978,111704925.80563296,51923744.8663977
2025-02-17,,597150326.78,190060257.53729057,34468893.376765,630082367.5304742,110341511.42320582,51923744.8663977
2025-02-18,,597407242.08,193382382.093095,34468893.376765,729951262.3548379,108590303.9532772,56927449.1965882
2025-02-19,,599471694.44,193399207.9569988,34468893.376765,754614718.0599473,127868709.22070184,66960736.1089534
2025-02-20,,588743778.04,193420983.00106063,34468893.376765,830800049.8608861,122860091.65579338,101925935.073763
2025-02-21,,588807028.0899999,198481772.74216467,34468893.376765,833210992.6752,131894863.48934165,128765521.6523494
2025-02-22,,588807028.0899999,198481772.74216464,34468893.376765,830798940.5794841,131894863.48934165,128765521.6523494
2025-02-23,,588807028.0899999,198481772.74216467,34468893.376765,831362044.7749218,131662160.86534163,128765521.6523494
2025-02-24,,589348556.5799999,198485184.9100333,34468893.376765,831742349.5669867,129053446.57970165,128756931.65722027
2025-02-25,,584778895.79,198488593.12324104,34468893.376765,818425025.7544318,165159780.83847222,128722121.40654732
2025-02-26,,568328558.4,198492008.576686,34468893.376765,873696116.993038,163172392.90935352,128875339.2072967
2025-02-27,,573376629.5900002,198495417.79921663,34468893.376765,922145428.8013604,154026633.49628836,128684676.53520653
2025-02-28,,571612756.78,203667653.1959761,34468893.376765,914882766.073402,138031494.14824346,128832930.3736858
2025-03-01,,571612756.7800001,203667653.19597608,34468893.376765,945840532.3948936,138031494.14824346,128832930.3736858
2025-03-02,,571612756.7800001,203667653.19597608,34468893.376765,950418580.1177424,132983360.08557792,128832930.3736858
2025-03-03,,621798511.45,203736493.1680089,34468893.376765,955549047.1531956,107263109.42632696,128727531.2899015
2025-03-04,,607265752.01,208618437.19077,34468893.376765,977953769.567584,107299208.7610951,128640658.5159795
2025-03-05,,610291379.22,210390357.0416326,34468893.376765,961450735.6650606,120668387.68565024,128752398.2583691
2025-03-06,,615297339.1500001,210413899.7562167,34468883.376765,950926723.1616265,121132145.13109969,128712912.4140738
2025-03-07,,615364179.5,215478835.5414834,34468883.376765,955125947.1566015,117778864.2826931,128731285.27583472
2025-03-08,,615364179.5,215478835.5414834,34468883.376765,957661179.873484,121421686.93801355,128731285.27583472
2025-03-09,,615364179.5,215478835.5414834,34468883.376765,956734178.9122407,121421686.93801355,128731285.27583472
2025-03-10,,615564445.1500002,215502922.876711,34468883.376765,953315883.3286366,125733718.22272226,128460935.8066144
2025-03-11,,665671121.1700001,215527994.37126416,34468883.376765,951140917.108522,127979487.71944197,128464994.6354864
2025-03-12,,745743385.8599998,215552130.09184223,34468883.376765,953527307.0051712,136980072.68562227,128565104.185285
2025-03-13,,951324731.8499998,217609516.6542625,34468883.376765,952896447.4523616,142401553.60412717,128473322.4395784
2025-03-14,,1191429355.71,217682466.21089256,34468883.376765,957206549.9824568,139536889.04174173,128678555.77245288
2025-03-15,,1191429355.71,217682466.21089256,34468883.376765,956158952.1310982,139536889.04174173,128678555.77245288
2025-03-16,,1191429355.71,217682466.21089256,34468883.376765,955439859.5443474,139536889.04174173,128678555.77245288
2025-03-17,,1191825305.4600005,217706809.2393335,34468883.376765,955237098.1174808,141672844.5295571,128718539.3892906
2025-03-18,,1181457617.52,217731134.5255384,34468883.376765,953164047.478969,151964792.74347857,128580174.12364247
2025-03-19,,1231588227.1699996,217755424.20897207,34468883.376765,954757449.1142436,150435111.68999368,128767128.3932606
2025-03-20,,1231723446.5900002,217779699.6171678,34468883.376765,941318535.3018522,155171444.67942455,128748751.97246651
2025-03-21,,1414459642.9000003,210476567.9857225,34468883.376765,939927477.4758768,172406755.1891189,128774052.4219383
2025-03-22,,1414459642.9000003,210476567.98572248,34468883.376765,938311033.797541,172407245.70817736,128774052.4219383
2025-03-23,,1414459642.9,210476567.9857225,34468883.376765,937910070.8624636,172089418.8963659,128774052.4219383
2025-03-24,,1648963655.8199997,213197604.89370263,34468883.376765,958917459.1089082,173832110.72237206,128919944.5829644
2025-03-25,,1876862808.23,213221369.42462832,34468883.376765,958559901.4294312,173964577.79321924,128970134.896018
2025-03-26,,1882073312.89,213245213.57753783,34468883.376765,958125416.032352,175199050.36284178,128718288.08466607
2025-03-27,,1886293054.7,213269099.63406587,34468883.376765,940853405.6892568,185254662.7351647,128702318.6075537
2025-03-28,,1861504970.32,213340580.4991161,34468883.376765,939590381.4390674,199307121.853808,128539794.8060878
2025-03-29,,1861504970.32,213340580.4991161,34468883.376765,937309025.5493191,199307121.853808,128539794.8060878
2025-03-30,,1861504970.32,213340580.4991161,34468883.376765,944026987.8599908,200587683.0087036,128539794.8060878
2025-03-31,,1855132013.55,213363600.62020364,34468878.43849599,960597299.961244,194598399.34088457,128590265.33731093
2025-04-01,,1863091089.57,213387295.5348838,34468878.438496,955982291.458242,189590266.58326828,128614596.6379856
2025-04-02,,1871255700.86,213411179.1549628,34468878.43849599,958711242.261286,189611100.3426835,129547274.7772022
2025-04-03,,1891418021.38,213435136.51426265,34468878.43849599,952760813.2931616,189260859.22040743,129117814.1914144
2025-04-04,,1896631667.56,213507175.7710701,34468878.438496,956039714.9987028,188454284.45603707,128618573.3592642
2025-04-05,,1896631667.56,213507175.7710701,34468878.43849599,955194625.1194236,188454284.45603707,128618573.3592642
2025-04-06,,1896631667.56,213507175.7710701,34468878.438496,954091718.4487084,188453487.4259371,128618573.3592642
2025-04-07,,1902482980.1900003,213531212.8697689,81641882.45673499,955083374.3653636,237637259.4254321,128568946.01474331
2025-04-08,,1931645828.06,213555268.9030074,128811745.007103,958886350.3701152,287396938.20196074,128426259.141881
2025-04-09,,2092876673.99,213579419.2616897,128811745.007103,964973143.1509768,287433459.08464646,129235198.58746468
2025-04-10,,2242995071.3200006,213603612.7180307,128811745.007103,952137484.9201586,284464335.8209568,128991835.8819049
2025-04-11,,2372114508.0000005,213676025.0854391,128811745.007103,943526076.846622,285753681.5718601,129119412.2543434
2025-04-12,,2372114508.0,213676025.0854391,128811745.007103,945911658.2561996,285813773.99495715,129119412.2543434
2025-04-13,,2372114508.0,213676025.0854391,128811745.007103,945235417.4446962,285494709.7149571,129119412.2543434
2025-04-14,,2372919066.149999,213700130.98011523,128811745.007103,952586967.166429,330465812.4991085,129198419.1240844
2025-04-15,,2385456169.97,213724250.70672035,175953437.017002,950259803.5887609,340576433.690199,129204448.3156509
2025-04-16,,2396589822.72,213748560.5920781,223090319.230242,958374991.8517137,339656533.29695404,129034445.3196012
2025-04-17,,2397694471.11,217527306.8592244,223090319.230242,959028594.6148168,339694739.0199896,129035659.7863651
2025-04-18,,2397694471.11,217527306.8592244,223090319.230242,944990195.5311213,339004847.4771329,129035659.7863651
2025-04-19,,2397694471.11,217527306.8592244,223090319.23024204,942318868.7463956,339004847.4771329,129035659.7863651
2025-04-20,,2397694471.11,217527306.8592244,223090319.230242,946167908.2440217,338685565.3071329,129035659.7863651
2025-04-21,,2378776558.76,217551853.10949925,223090319.230242,952270571.2304864,389230480.7613015,128825211.6945538
2025-04-22,,2402545180.57,217985109.9665349,223090319.230242,974433466.8763068,503051451.7769021,129000541.12671562
2025-04-23,,2449813947.6800003,218009423.40526727,223090319.230242,975907894.7568432,497876710.2259088,129171437.8209495
2025-04-24,,2459889370.9999995,218033803.1482238,223090319.230242,971421362.801594,489630805.6096528,129401641.4539919
2025-04-25,,2483104758.86,218108882.37930027,223090319.230242,977643491.272156,491908940.5178993,129504976.0323358
2025-04-26,,2483104758.86,218108882.37930027,223090319.230242,980946497.6596016,491908940.5178993,129504976.0323358
2025-04-27,,2483104758.860001,218108882.37930027,223090319.230242,986965921.3072495,491482843.07789934,129504976.0323358
2025-04-28,,2473966424.67,218133253.6812912,223090319.230242,972140223.4418008,491187620.2288912,129550574.3058914
2025-04-29,,2479807859.06,218157643.41212296,223090319.230242,978596771.953043,491885566.83309937,129613212.6593882
2025-04-30,,2652901642.61,228182031.724994,223090319.230242,968213214.9902008,491340806.7011585,129646806.2507699
2025-05-01,,2794898160.32,228207668.69457167,223090319.230242,997648752.7167794,491076244.4668858,129735497.7476076
2025-05-02,,2805167956.1200004,228284505.8613992,223090319.230242,1016902079.6337632,491431224.028801,130178433.7316595
2025-05-03,,2805167956.12,228284505.8613992,223090319.230242,1018302850.2253698,490684966.978801,130178433.7316595
2025-05-04,,2805167956.12,228284505.8613992,223090319.230242,1015523175.7929804,490684966.978801,130178433.7316595
2025-05-05,,2806120756.7000003,232062584.11952105,223090319.230242,1069643698.5662467,490769287.38528633,130101880.2529428
2025-05-06,,2816437135.3000007,234725260.94495767,317137290.261905,1073058692.57816,490933135.3335933,130045498.79966632
2025-05-07,,2790249529.11,234751455.61344337,411170234.095925,1099191177.7293727,483426377.5897623,130083654.0435402
2025-05-08,,2799883743.86,237414616.417733,411170234.095925,1131574770.669345,474489908.217651,138122561.0458797
2025-05-09,,2843178738.57,248704575.4165089,411642130.097744,1148408774.6794448,481094654.04685634,168928407.5240086
2025-05-10,,2843178738.57,248704575.4165089,411642130.0977441,1141864507.292461,480339595.2837784,168928407.5240086
2025-05-11,,2843178738.57,248704575.4165089,411642130.097744,1147408672.1716473,480339595.2837784,168928407.5240086
2025-05-12,,2839928486.363854,259942634.21605045,412112706.7179,1149173422.26823,476868799.7966547,170263811.5195229
2025-05-13,,2843967193.993854,259371574.7027493,412112612.734464,1143791402.7206798,484683514.9454677,170387878.08003798
2025-05-14,,2806615243.443854,259400455.2423145,415031557.204992,1146200411.531826,490302618.28365946,170415737.7634479
2025-05-15,,2804730116.213854,259429342.1104792,415031557.204992,1167245500.6757512,517418491.896574,171494294.66723192
2025-05-16,,2815394978.033853,259516178.9193286,415031557.204992,1182105375.178875,519324745.62214446,187586149.3230651
2025-05-17,,2815394978.033853,259516178.9193286,415031557.204992,1193612010.207271,519400889.8363178,187586149.3230651
2025-05-18,,2815394978.0338545,259516178.91932863,415031557.204992,1187417856.9202726,519428938.1047908,187586149.3230651
2025-05-19,,2826852146.163854,266444944.1803276,414231557.20499206,1192314121.018271,519094424.3459081,187591157.10342032
2025-05-20,,2828468452.913854,251474639.2364072,414087081.131877,1220112619.234988,498477548.8594286,188538450.0575525
2025-05-21,,2833866839.4238544,251502661.59189707,414087081.131877,1215246415.2134702,497547377.5105306,189323658.6737022
2025-05-22,,2834183769.7338543,246530440.5970712,414087081.131877,1215882422.6397831,513339285.9723742,189345966.8660909
2025-05-23,,2848756214.8838544,246639489.5259241,414087081.131877,1225873117.4920833,519452891.35294646,214266922.4356755
2025-05-24,,2848756214.883854,246639489.5259241,414087081.131877,1229794841.4098797,519107324.8386809,214266922.4356755
2025-05-25,,2848756214.883854,246639489.5259241,414087081.131877,1230336490.7267237,518432543.20412254,214266922.4356755
2025-05-26,,2848756214.8838544,246639489.5259241,414087081.131877,1231148015.1001062,517214348.2706566,214266922.4356755
2025-05-27,,2850029838.5138545,246666740.26304963,414087081.131877,1235479952.799241,502173826.9559975,215558108.7101985
2025-05-28,,2846172696.583854,246694096.3778765,414087081.131877,1240793814.4686089,502068711.79271656,216462029.0939424
2025-05-29,,2846493440.3138537,246721461.9406329,414087081.131877,1261337954.974006,501597875.5191929,232526791.2285586
2025-05-30,,2846814203.033854,246748777.95546085,414087081.131877,1260296441.3201578,500443856.7302935,241101884.9978123
2025-05-31,,2846814203.033854,246776096.99460512,414087081.131877,1261662591.544859,500443856.7302935,241101884.9978123
2025-06-01,,2846814203.033854,246776096.99460512,414087081.131877,1255473069.7348683,500454842.95387816,241101884.9978123
2025-06-02,,2845279127.913853,236830813.7381264,414191825.616557,1261638167.0882614,496593493.1777668,340740394.5157478
2025-06-03,,2838399706.9038544,241955823.49118543,414191825.616557,1263843132.6353734,496479193.2638312,341839100.2355056
2025-06-04,,2838606573.4438543,241982357.91439268,414191825.616557,1266027276.9585886,486151139.5872589,342491607.8223414
2025-06-05,,2838512666.313854,242009498.8688045,414191825.616557,1286896563.432079,484529069.9442796,342363042.0730393
2025-06-06,,2838830462.143854,242659925.36156848,414191825.616557,1286520457.7487462,476264677.3876748,342488567.8106305
2025-06-07,,2838830462.143854,242686801.59839225,414191825.616557,1286437728.2363389,476264677.3876748,342488567.8106305
2025-06-08,,2838830462.143854,242713680.8196071,414191825.616557,1288733524.417071,476088622.1838747,342488567.8106305
2025-06-09,,2821283909.933854,250898037.2163422,414191825.616557,1297553786.435804,480765024.080954,342520116.1852699
2025-06-10,,2825508924.563854,250111613.786236,414191825.616557,1338743663.7773478,495220162.4611971,343613216.86509544
2025-06-11,,2825825403.373854,246437484.04282063,414191825.616557,1326480502.4334538,500957683.0791543,343557057.4711252
2025-06-12,,2826141968.4438534,252692836.0152803,414220663.418832,1326461848.294139,503419492.2038751,343646248.76243925
2025-06-13,,2822457243.5238543,252720690.42576265,414220663.418832,1325749963.0123298,,343443330.1113967
2025-06-14,,2822457243.5238543,252748547.9066417,414220663.418832,1324245598.328278,508725814.4492722,343443330.1113967
2025-06-15,,2822457243.5238543,252776408.45825595,414220663.418832,1326081895.753786,508268168.0425333,343443330.1113967
2025-06-16,,2830584748.873854,254532605.0584845,414220663.418832,1326501497.6808677,507635691.6145783,343614011.5791729
2025-06-17,,2826003067.073854,262739892.9954978,414282237.344915,1326024037.0957508,516540471.30951184,344494161.2092971
2025-06-18,,2821309021.413854,264365738.87550348,414282237.344915,1327010471.1153955,514492977.356188,344494319.4021208
2025-06-19,,2821309021.413854,264394466.00177443,414282237.344915,1326434984.424972,520546359.3655922,344494319.4021208
2025-06-20,,2817591241.9238544,264423686.32583657,414282237.344915,1322494473.2908146,527802962.576405,345307738.2829867
2025-06-21,,2817591241.923854,264452909.8792641,414282237.344915,1327233488.9690502,527777970.30628526,345307738.2829867
2025-06-22,,2817591241.923854,264482136.66241416,414282237.344915,1326271097.6833625,527650008.2966275,345307738.2829867
2025-06-23,,2813516914.093854,264511372.81550568,414282237.344915,1321493180.385299,529681911.77527416,345491620.78834265
2025-06-24,,2809831900.663854,264539221.1057537,414282237.344915,1323535068.4259174,530834223.4856538,346724309.24963063
2025-06-25,,2809867740.143854,264568455.103752,417175664.23430896,1328097757.8020654,531259033.3037115,346627005.6850693
2025-06-26,,2804185152.193854,257852637.797164,417175664.23430896,1322629891.7366693,525806148.5562368,346800040.64173824
2025-06-27,,2799626801.3738537,257881234.899856,417175664.23430896,1325958840.7518065,525310560.6447369,346871730.3706557
2025-06-28,,2799626801.373854,257909835.17410097,417175664.23430896,1325231414.286924,524655367.7180082,346871730.3706557
2025-06-29,,2799626801.373854,257938438.6202508,417175664.23430896,1321010961.7374024,525282946.1437639,346871730.3706557
2025-06-30,10089108.27341683,2795072642.7638545,268004511.41560525,417274847.337438,1324593268.18857,532310114.92531806,346973579.32035154
2025-07-01,22070123.50803865,2794168695.373854,273053230.7577637,417274847.337438,1324236243.6435854,526652698.6725913,348597217.675299
2025-07-02,30394211.047911253,2778357897.8938537,273076177.2279838,417352726.46956897,1325967668.288855,521406993.3134676,348713266.8608573
2025-07-03,31723413.50719507,2761409944.0838537,290606905.58538,417352726.46956897,1326708978.3486202,511340862.45488375,348872043.8654254
2025-07-04,34051598.438910566,2761409944.083854,290629836.5326525,417352726.46956897,1332577553.435823,511005347.760563,348872043.8654254
2025-07-05,35190224.12553727,2761409944.083853,290652770.02045244,417352726.46956897,1324653626.218504,512184378.4069178,348872043.8654254
2025-07-06,34315512.19761137,2761409944.083854,290675706.0490612,417352726.46956897,1324960073.6645148,512450063.5964158,348872043.8654254
2025-07-07,38159772.20050207,2757653180.3338537,294699924.6089393,417352726.46956897,1323866419.9522452,514165778.60272014,498695418.8088026
2025-07-08,39109774.11333256,2761077484.8338537,295533076.1653733,417352726.46956897,1323580625.07375,518323893.2409964,499677868.80739737
2025-07-09,39128320.07387988,2761371679.7738543,295557322.8870993,417352726.46956897,1315737894.036168,517835726.1528525,499838447.228196
2025-07-10,39683404.00168699,2758552396.653854,297783758.16861784,417561318.983247,1316046665.8047714,517917901.63584507,499874343.97631
2025-07-11,41856047.291100085,2761984313.103854,303546058.473377,416841401.350041,1323294410.180204,536421362.7806358,499792313.6910182
2025-07-12,41623289.45397538,2761984313.1038547,303575364.9931253,417308199.782988,1323951810.8296027,533256601.5933551,499792313.6910182
2025-07-13,48216130.352545135,2761984313.1038537,303601018.3103095,417308199.782988,1324838147.262842,533654554.5506312,499792313.6910182
2025-07-14,78903007.65293677,2759374901.9138536,312346038.0259043,417308199.782988,1321152748.482934,532684161.06649375,514834029.7219494
2025-07-15,77484813.65292352,2759688108.683854,328620951.0839487,417308199.782988,1322000836.4232652,526275013.2284833,514769856.7578464
2025-07-16,78015831.0918279,2755004379.9638543,328657589.39591414,417308199.782988,1321780160.7926433,528263010.9987197,514852991.7367055
2025-07-17,79970452.38593438,2738518184.8638544,328694082.9106976,417308199.782988,1323520905.6906486,227280495.15899184,514965014.1009709
2025-07-18,80276760.61346264,2543829677.3938537,328730610.6024038,417308199.782988,1324803781.1931753,228952746.7493029,515392915.7872276
2025-07-19,79502147.3353589,2543829677.393854,328767142.3534196,417308199.782988,1324927844.7561529,232609479.6631088,515392915.7872276
2025-07-20,79494357.54617596,2543829677.393854,328803678.16419613,417308199.782988,1319860600.2466483,232287008.5796664,515392915.7872276
2025-07-21,79941505.92782022,2350690761.013854,328840092.2184264,417308199.782988,1322018352.7674308,235368025.3960773,515485990.9358971
2025-07-22,78581188.8011831,2350953604.953854,327375813.30668753,417308199.782988,1319370424.7944973,235986979.11234355,515511078.945046
2025-07-23,78052491.7951101,2344945914.483854,327412073.812434,417308199.782988,1314465467.2825737,246075215.0369888,515650204.4999426
2025-07-24,77301434.60785043,2345208052.633854,326148169.83947146,467308199.782988,1320371092.2847176,236492422.48171583,518963118.6186916
2025-07-25,76772752.10400516,2345471569.1238537,326184435.5823041,467308199.782988,1319940878.448763,230923146.718537,519025820.6750772
2025-07-26,77158010.21078494,2345471569.1238537,326220705.35766846,467308199.782988,1319369195.6379666,230582932.05674616,519025820.6750772
2025-07-27,77242969.01701951,2345471569.1238537,326256979.1660132,467308199.782988,1317963116.107953,228603483.15588504,519025820.6750772
2025-07-28,77458183.12049456,2346519706.7338543,302891674.6672061,467308199.782988,1318822994.2197895,207206650.9498281,519054951.4214323
2025-07-29,81219333.02329308,2346785651.6338534,298791756.0250226,567300549.30833,1311779450.6620555,209428795.3807208,521487985.3255053
2025-07-30,82495915.30646923,2347051385.5638537,243645876.3748764,617314217.7588971,1315536581.6863246,199178355.7922701,521489596.7276055
2025-07-31,84612441.1755245,2343906970.323854,243672893.0812043,667494502.7007239,1312042887.4323175,233820849.2173222,521446641.6553319
2025-08-01,82354266.21164647,2344173029.463854,233488650.463596,662994502.7007239,1324889220.749188,245945187.6241988,521952803.3108556
2025-08-02,82021591.18758874,2344173029.463854,233512355.1729561,662994502.7007239,1306464939.092927,245935697.1525656,521952803.3108556
2025-08-03,81955565.7393153,2344173029.463854,233538335.9242706,662994502.7007239,1318079444.9109564,246904610.9847072,521952803.3108556
2025-08-04,82909030.4794467,2244966995.453854,229988718.60300744,662994502.7007239,1308983237.8081882,243901129.28221416,522287765.1376504
2025-08-05,86502443.55905402,2225079508.113854,224309926.00010708,717445904.1850109,1320214676.258498,235321468.5456341,622183108.6536096
2025-08-06,86052612.91663758,2225330501.4638543,224334901.1493512,763376296.9635559,1308145561.8916445,231169802.33376,622359711.9179153
2025-08-07,88224303.89253716,2218707394.363854,234359875.4900152,813319426.7736299,1309615207.6094084,232598931.5294216,622346835.9445673
2025-08-08,88740289.89835052,2218959084.6238537,230985501.5341973,864206355.749722,1313297223.845911,230712116.4290967,622515338.3185518
2025-08-09,89595724.21886814,2218959084.6238537,231011181.0665945,864206355.749722,1307416950.4847798,232185297.5955977,622515338.3185518
2025-08-10,89651610.54383482,2218959084.623854,231036863.45387888,864206355.749722,1308037821.1230154,234844016.63612747,622515338.3185518
2025-08-11,90229422.87423222,2319714234.393854,231062520.59301543,915023001.5772368,1311354665.249803,234706590.29044333,622460774.0583662
2025-08-12,90301545.71741802,2309895914.7338543,231088182.1988684,964934371.54482,1311566126.1855664,225225260.56308857,622709427.1900351
2025-08-13,90661310.98546168,2310157528.3838544,231113840.41528457,1014839727.05274,1307162400.72962,236650067.2735166,622813325.5398557
2025-08-14,90031685.5976989,2320418344.1538544,231139479.7558545,1064738032.5088232,1319801769.0600224,232942993.57084665,958810017.3596864
2025-08-15,89555926.71464574,2320680206.573854,224634715.8769708,1062731434.399642,1305674394.4974215,227416306.189826,959892652.8229846
2025-08-16,89549959.28884825,2320680206.573854,224659688.1382124,1062731434.399642,1299918459.817567,227563723.4907449,959892652.8229846
2025-08-17,89599458.33080788,2320680206.573854,224684663.175578,1062731434.399642,1308064787.1925812,229689367.8189749,959892652.8229846
2025-08-18,89257272.59758897,2321467757.143854,224709639.79679143,1112602509.940256,1315986829.4518394,239117475.71753448,959895853.3933638
2025-08-19,88451085.02728167,2321730035.813854,224734597.8470652,1162467449.6896632,1309564534.612297,239409911.69614208,959742056.4641292
2025-08-20,86624909.68755247,2321991391.703854,217809605.7264508,1162467449.6896632,1308302874.1257832,236138888.12123883,959680644.8822386
2025-08-21,87321108.42752153,2322252417.6238537,227833761.46515545,1162467449.6896632,1330731900.3253484,236653764.50441185,959580189.6013588
2025-08-22,87784324.91331245,2322513793.323854,227859546.2908924,1159599949.6896632,1330812581.7710843,231655106.1658828,959940732.9262686
2025-08-23,89660479.93066326,2322513793.323854,227885334.0347975,1159599949.6896632,1331515087.5138595,230643616.2800331,959940732.9262686
2025-08-24,89633796.90664002,2322513793.323854,227911124.69720107,1159599949.6896632,1330695267.9939387,230525735.79519635,959940732.9262686
2025-08-25,89082416.89244692,2323301902.353854,227936939.7344741,1159599949.6896632,1336374772.5050025,230567240.8331775,959854517.8141758
2025-08-26,88538545.08600669,2328664878.133854,227962749.97513425,1159599949.6896632,1334911181.617827,235408551.7154325,959939480.856767
2025-08-27,89175362.49755092,2328928992.0838537,225085443.4573608,1109406245.9701662,1337367258.284264,242324126.1973771,959995789.2175466
2025-08-28,88792742.60269743,2329192407.043854,225110782.2260733,1109406245.9701662,1334315482.0111136,223843054.1447321,960117935.9771616
2025-08-29,88614312.2878041,2329455022.2238536,225136093.9877832,1159406245.9701662,1331604824.817095,233935484.53242308,909699658.1585902
2025-08-30,87970507.92540298,2329455022.2238536,225161408.59558177,1159406245.9701662,1334308265.3630157,233811990.2926998,909699658.1585902
2025-08-31,88015647.8087343,2329455022.223854,225186726.04978925,1159406245.9701662,1334951352.1985233,233484343.3851031,909699658.1585902
2025-09-01,88078622.02349395,2329455022.2238536,225186726.0497892,1159406245.9701662,1328581927.1250625,234440305.03565744,909699658.1585902
2025-09-02,87550906.34848586,2280505415.073854,225237522.0951461,1109411223.085566,1329906455.855215,233192332.94663712,911432767.4869236
2025-09-03,87574224.21894485,2178743154.5238543,225513004.5674468,1159908858.767406,1366306330.9013698,235981598.8489528,911605326.8861512
