date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,Acala
2024-10-20,6173922.0,374707.0,5370385,32700189.0,6351830.0,5193430.0,112736177.0,3993.0
2024-10-21,6390762.0,376448.0,5437690,32698856.0,6385613.0,5224087.0,115646234.0,4017.0
2024-10-22,6682819.0,382980.0,5500719,32658065.0,6434198.0,5256700.0,120922009.0,4025.0
2024-10-23,7001104.0,388717.0,5562681,32599017.0,6434346.0,5271559.0,123159680.0,4025.0
2024-10-24,7283789.0,404998.0,5604478,32592918.0,6472183.0,5264651.0,123662123.0,3979.0
2024-10-25,7473679.0,410133.0,5644309,32483109.0,6489317.0,5236717.0,125199143.0,3980.0
2024-10-26,7639159.0,408806.0,5686847,32399762.0,6488492.0,5153662.0,124662719.0,3912.0
2024-10-27,7618417.0,408050.0,5675129,32310348.0,6465595.0,5041924.0,124916656.0,3811.0
2024-10-28,7669892.0,411832.0,5666123,32133707.0,6438002.0,5081375.0,126956272.0,3776.0
2024-10-29,7797047.0,419890.0,5709187,31984494.0,6460985.0,5129669.0,131157811.0,3787.0
2024-10-30,7877957.0,426926.0,5698187,31907581.0,6520224.0,5128960.0,134413389.0,3777.0
2024-10-31,8041699.0,430340.0,5664513,31710970.0,6564335.0,5023060.0,135202848.0,3763.0
2024-11-01,8203179.0,433152.0,5658048,31597101.0,6600303.0,4914911.0,136661158.0,3778.0
2024-11-02,8077813.0,437057.0,5656392,31615055.0,6607290.0,4935939.0,137995490.0,3793.0
2024-11-03,8105280.0,443385.0,5697700,31640896.0,6642967.0,4939904.0,139330652.0,3701.0
2024-11-04,8142010.0,447117.0,5703849,31601630.0,6645761.0,4974187.0,142431057.0,3680.0
2024-11-05,8198322.0,453059.0,5733336,31829159.0,6680725.0,5004678.0,145263932.0,3667.0
2024-11-06,8264505.0,461216.0,5761284,31896526.0,6681413.0,5043384.0,146977855.0,3729.0
2024-11-07,8284342.0,468477.0,5804642,32018779.0,6671239.0,5123743.0,147926584.0,3782.0
2024-11-08,8244656.0,471479.0,5823365,32161122.0,6669665.0,5179884.0,148499802.0,3863.0
2024-11-09,8284142.0,472366.0,5846850,32347483.0,6671606.0,5168803.0,148432804.0,4049.0
2024-11-10,8319448.0,480278.0,5875005,32563964.0,6677084.0,5205185.0,147595567.0,4299.0
2024-11-11,8366848.0,489515.0,5928017,33161754.0,6741101.0,5212403.0,147734048.0,4524.0
2024-11-12,8392557.0,501014.0,6000525,33663440.0,6772768.0,5252182.0,149176006.0,4713.0
2024-11-13,8367422.0,505224.0,6040729,33765366.0,6701587.0,5205306.0,149222689.0,4915.0
2024-11-14,8372925.0,508055.0,6081323,33700052.0,6719226.0,5256531.0,150552316.0,5015.0
2024-11-15,8392369.0,508233.0,6123042,33808162.0,6807222.0,5249003.0,151104774.0,5199.0
2024-11-16,8408464.0,511568.0,6173295,33901113.0,6914141.0,5310851.0,153335041.0,5460.0
2024-11-17,8395376.0,515051.0,6203020,34024624.0,6975575.0,5348645.0,152980709.0,6668.0
2024-11-18,8264357.0,520016.0,6181553,34146364.0,7124118.0,5417430.0,153944724.0,6949.0
2024-11-19,8238888.0,523523.0,6179836,34262702.0,7231228.0,5445204.0,156944732.0,7096.0
2024-11-20,8068868.0,522999.0,6195406,34309292.0,7274584.0,5535643.0,157284683.0,7308.0
2024-11-21,7877792.0,524480.0,6228291,34414614.0,7284079.0,5645571.0,155296342.0,7559.0
2024-11-22,7742359.0,526786.0,6258927,34423827.0,7858554.0,5739646.0,155351662.0,7989.0
2024-11-23,7622320.0,520497.0,6318817,34229394.0,8433731.0,5847630.0,157269034.0,8506.0
2024-11-24,7690899.0,523428.0,6343579,34143032.0,8598005.0,6002872.0,156959516.0,8857.0
2024-11-25,7763648.0,531619.0,6377495,34149505.0,8773956.0,6084828.0,158276773.0,9116.0
2024-11-26,7892312.0,532518.0,6423678,34393066.0,9125878.0,6271853.0,160225603.0,9245.0
2024-11-27,8041021.0,541715.0,6491687,34586124.0,9396163.0,6429082.0,161233266.0,9369.0
2024-11-28,8077944.0,541950.0,6523745,34859127.0,9424731.0,6558454.0,160566947.0,9429.0
2024-11-29,8185889.0,542189.0,6603222,35083926.0,9352803.0,6631631.0,159466110.0,9500.0
2024-11-30,8265019.0,547561.0,6654774,34904671.0,9260013.0,6706328.0,159600822.0,9655.0
2024-12-01,8272567.0,549936.0,6691580,35347596.0,9051301.0,6693503.0,159510649.0,9852.0
2024-12-02,8471872.0,559207.0,6727608,35548578.0,8935781.0,6720698.0,160050912.0,10061.0
2024-12-03,8597861.0,564785.0,6733440,35669740.0,8880257.0,6758429.0,160651763.0,10332.0
2024-12-04,8674505.0,576814.0,6781881,35839380.0,8731081.0,6793663.0,160581295.0,10701.0
2024-12-05,8716642.0,582702.0,6842842,35754557.0,8846808.0,6838807.0,159759345.0,10982.0
2024-12-06,8785020.0,583171.0,6900041,35720518.0,8885662.0,6900453.0,159167090.0,11242.0
2024-12-07,8806835.0,583532.0,6943614,35184020.0,9009191.0,6931485.0,159098888.0,11387.0
2024-12-08,8847921.0,584622.0,6970563,35880398.0,9165185.0,6907143.0,158884823.0,11556.0
2024-12-09,8867171.0,588031.0,7012388,36512476.0,9289401.0,6946775.0,158608336.0,11618.0
2024-12-10,8875423.0,585590.0,7050630,36928347.0,9348947.0,6939637.0,159494123.0,11578.0
2024-12-11,8877591.0,580135.0,7060142,37304822.0,9384681.0,6986097.0,159489673.0,11512.0
2024-12-12,8948975.0,575327.0,7094615,37880381.0,9475416.0,6962694.0,158470541.0,11560.0
2024-12-13,9048973.0,575859.0,7121716,38492515.0,9476075.0,6987025.0,158019469.0,11611.0
2024-12-14,9178942.0,575346.0,7138451,38947685.0,9363933.0,6933037.0,157364000.0,11616.0
2024-12-15,9297247.0,575607.0,7147172,39422726.0,9414014.0,6922860.0,155596910.0,11823.0
2024-12-16,9387851.0,583919.0,7146402,39892872.0,9543193.0,6882971.0,154032461.0,11801.0
2024-12-17,9487677.0,590695.0,7159096,40228544.0,9744571.0,6937322.0,155027432.0,10945.0
2024-12-18,9546969.0,602781.0,7179025,40733803.0,9887837.0,7015699.0,153269045.0,10808.0
2024-12-19,9688019.0,610057.0,7196562,41190963.0,9887337.0,7047265.0,151805707.0,11190.0
2024-12-20,9888681.0,615768.0,7221449,41012421.0,9905869.0,7036034.0,149996774.0,11166.0
2024-12-21,10076494.0,613145.0,7265764,41660771.0,9881409.0,7023634.0,147360486.0,11065.0
2024-12-22,10112928.0,608108.0,7330898,42307576.0,9576850.0,7001915.0,144993600.0,10677.0
2024-12-23,10199674.0,604280.0,7373009,42962485.0,9035352.0,6920231.0,143747164.0,10295.0
2024-12-24,10135423.0,602178.0,7428914,43469920.0,8913415.0,6797525.0,142907933.0,9938.0
2024-12-25,10147888.0,601922.0,7457091,43989980.0,8789081.0,6733473.0,140324513.0,9705.0
2024-12-26,10284596.0,605190.0,7467306,44314474.0,8520163.0,6774274.0,138363853.0,9032.0
2024-12-27,10183429.0,605140.0,7465456,44544763.0,8287829.0,6659990.0,135852683.0,9025.0
2024-12-28,10142225.0,649674.0,7441654,44782909.0,8190002.0,6537046.0,133592341.0,8990.0
2024-12-29,10035354.0,689937.0,7433408,45079733.0,8218508.0,6473064.0,132416983.0,8946.0
2024-12-30,10059691.0,699975.0,7438685,45622437.0,8270543.0,6322147.0,132094433.0,8922.0
2024-12-31,10191972.0,710167.0,7448119,45782265.0,8340779.0,6174507.0,131949957.0,8785.0
2025-01-01,10244089.0,729364.0,7400118,46072992.0,8398218.0,6153040.0,130571823.0,8599.0
2025-01-02,10295089.0,749420.0,7353213,46261407.0,8410088.0,6157636.0,129467121.0,8396.0
2025-01-03,10366407.0,753135.0,7327473,46592434.0,8484345.0,6195116.0,129383319.0,8146.0
2025-01-04,10412253.0,790197.0,7282096,46799660.0,8590245.0,6102870.0,128611669.0,7927.0
2025-01-05,10398142.0,849658.0,7244173,46972804.0,8704203.0,6092042.0,127418954.0,7569.0
2025-01-06,10464919.0,858898.0,7204277,47577928.0,8738565.0,6110798.0,127184733.0,7436.0
2025-01-07,10561123.0,925817.0,7170402,47326128.0,8755522.0,6114781.0,127406142.0,7119.0
2025-01-08,10635107.0,1031130.0,7141302,47172301.0,8839899.0,6155997.0,127985221.0,7120.0
2025-01-09,10664467.0,1066611.0,7102656,47046273.0,8949154.0,6223988.0,128229584.0,7049.0
2025-01-10,10754024.0,1100692.0,7087008,47042627.0,8963307.0,6122519.0,127300842.0,6980.0
2025-01-11,10750591.0,1167777.0,7047105,46849278.0,8901434.0,6098415.0,127389841.0,6828.0
2025-01-12,10788549.0,1199844.0,7014746,46666732.0,8849256.0,6044028.0,126410810.0,6727.0
2025-01-13,10926873.0,1234324.0,7026919,46389419.0,8874630.0,6023915.0,126130571.0,6646.0
2025-01-14,11109181.0,1305273.0,7024124,46190378.0,8940555.0,6046539.0,127338390.0,6540.0
2025-01-15,11415622.0,1329272.0,7007594,46069527.0,8852306.0,6034484.0,127525371.0,6297.0
2025-01-16,11551072.0,1358824.0,6979649,45986027.0,8698736.0,5966342.0,126948165.0,6223.0
2025-01-17,11639041.0,1348448.0,6974969,45902651.0,8622820.0,5898208.0,127192881.0,6200.0
2025-01-18,11754895.0,1341454.0,6965870,45941695.0,8569635.0,5832080.0,127119859.0,5721.0
2025-01-19,11815024.0,1339404.0,6966769,46407630.0,8448938.0,5803198.0,128268780.0,5633.0
2025-01-20,11887536.0,1341823.0,6970576,46339874.0,8424522.0,5793371.0,130194013.0,5642.0
2025-01-21,12034880.0,1341853.0,6925113,46375392.0,8401322.0,5803919.0,131157144.0,5606.0
2025-01-22,12253600.0,1345539.0,6897256,46479088.0,8399220.0,5832274.0,131808218.0,5508.0
2025-01-23,12517717.0,1346795.0,6876121,46559174.0,8420052.0,5914019.0,133210955.0,5456.0
2025-01-24,12736582.0,1344306.0,6881734,46582624.0,8485964.0,5951358.0,135065801.0,5434.0
2025-01-25,13068553.0,1356468.0,6993308,46630823.0,8531382.0,5897137.0,135256432.0,5401.0
2025-01-26,13468776.0,1358346.0,7010375,46892718.0,8536542.0,5895166.0,135977462.0,5318.0
2025-01-27,13893088.0,1317912.0,7006782,47018010.0,8569139.0,5901632.0,136885773.0,5258.0
2025-01-28,14388053.0,1273191.0,6996250,47110837.0,8526892.0,5812757.0,137985452.0,5222.0
2025-01-29,14898522.0,1256146.0,6991533,47205131.0,8491210.0,5800376.0,138703352.0,5053.0
2025-01-30,15341506.0,1242031.0,6985560,47300256.0,8525998.0,5788707.0,138987983.0,4972.0
2025-01-31,15806306.0,1210434.0,7027630,47253598.0,8582601.0,5820770.0,138740493.0,4983.0
2025-02-01,16348982.0,1199997.0,7038872,47091943.0,8599895.0,5748712.0,137679761.0,4906.0
2025-02-02,16718187.0,1185308.0,7011580,46533885.0,8504035.0,5631852.0,136752333.0,4802.0
2025-02-03,16949426.0,1143486.0,7003520,46242922.0,8354230.0,5602696.0,136591040.0,4732.0
2025-02-04,17131055.0,1085250.0,7035178,46384338.0,8259265.0,5572680.0,136909147.0,4641.0
2025-02-05,17292592.0,1077795.0,7056106,46599858.0,8129196.0,5513822.0,136133121.0,4516.0
2025-02-06,17388018.0,1011529.0,7136283,46841412.0,7988012.0,5494903.0,136106729.0,4488.0
2025-02-07,17536432.0,905634.0,7212458,46885142.0,7825777.0,5513120.0,135735873.0,4333.0
2025-02-08,17698837.0,867253.0,7260389,47119903.0,7557462.0,5453568.0,134439657.0,4290.0
2025-02-09,17800504.0,835672.0,7284550,47139772.0,7355646.0,5398599.0,134757509.0,4268.0
2025-02-10,17952835.0,771585.0,7369997,47214490.0,7261014.0,5276491.0,135601819.0,4222.0
2025-02-11,17994824.0,740209.0,7401186,47359108.0,7164005.0,5257570.0,137103263.0,4175.0
2025-02-12,18046083.0,709026.0,7384307,47560470.0,7080030.0,5268377.0,137174998.0,4148.0
2025-02-13,17999644.0,646628.0,7373098,47835860.0,6949033.0,5253190.0,137306815.0,3903.0
2025-02-14,17921469.0,617187.0,7402898,47602176.0,6929860.0,5270335.0,135942666.0,3868.0
2025-02-15,17880297.0,579139.0,7392598,47519267.0,7160165.0,5293887.0,133856362.0,3810.0
2025-02-16,17819849.0,579624.0,7419109,47648352.0,7405443.0,5257531.0,132060117.0,3716.0
2025-02-17,17806348.0,582209.0,7460049,47844757.0,7985851.0,5271230.0,131673820.0,3642.0
2025-02-18,17853421.0,581557.0,7445350,47566445.0,8696046.0,5272315.0,130084264.0,3557.0
2025-02-19,17838573.0,579152.0,7406543,47074074.0,9262491.0,5280529.0,127310264.0,3454.0
2025-02-20,17753728.0,582476.0,7431586,46841013.0,9839597.0,5265251.0,126755891.0,3406.0
2025-02-21,17694228.0,582364.0,7459038,46617230.0,10829089.0,5211856.0,126048462.0,3394.0
2025-02-22,17642092.0,576487.0,7447009,46511183.0,11243663.0,5170156.0,123521685.0,3351.0
2025-02-23,17628488.0,575370.0,7432953,46224651.0,12308455.0,5161130.0,121748652.0,3291.0
2025-02-24,17519188.0,618021.0,7337509,45843266.0,13427267.0,5126279.0,121841097.0,3253.0
2025-02-25,17439678.0,636366.0,7330053,45348542.0,14607622.0,5125266.0,120686099.0,3192.0
2025-02-26,17247053.0,700004.0,7345357,44998753.0,15743911.0,5124367.0,119205513.0,3152.0
2025-02-27,17087922.0,711571.0,7365253,44555112.0,17032868.0,5115115.0,118252896.0,3092.0
2025-02-28,16516204.0,714909.0,7362847,44214942.0,18002460.0,5124369.0,116901464.0,3085.0
2025-03-01,16242853.0,717244.0,7348477,43757507.0,19077948.0,5186315.0,114874786.0,3067.0
2025-03-02,16022227.0,719742.0,7322799,43367337.0,20064556.0,5131711.0,114218126.0,2987.0
2025-03-03,15723136.0,698703.0,7348665,43279403.0,21049098.0,5131497.0,114488269.0,2899.0
2025-03-04,15542912.0,694683.0,7381673,43713374.0,22050534.0,5169103.0,114876625.0,2841.0
2025-03-05,15471005.0,687542.0,7420532,43851022.0,22374524.0,5188868.0,113411486.0,2833.0
2025-03-06,15375584.0,680746.0,7454026,43596858.0,23394562.0,5230725.0,112466868.0,2819.0
2025-03-07,15381391.0,676228.0,7456556,43012726.0,23859690.0,5277933.0,112534941.0,2791.0
2025-03-08,15262350.0,670141.0,7368973,42741013.0,23893805.0,5302746.0,111274994.0,2738.0
2025-03-09,15181880.0,672991.0,7292405,42457210.0,25078261.0,5258738.0,109963500.0,2758.0
2025-03-10,15113855.0,701863.0,7242329,42085254.0,26291853.0,5272022.0,108613535.0,2730.0
2025-03-11,15074315.0,717452.0,7225221,41831793.0,27291322.0,5274604.0,107174182.0,2694.0
2025-03-12,14998237.0,722763.0,7104870,41639843.0,28213692.0,5300709.0,105427863.0,2704.0
2025-03-13,14958121.0,721630.0,7063082,41375064.0,29197043.0,5351587.0,103498383.0,2712.0
2025-03-14,14958216.0,719934.0,7035295,40284059.0,30003285.0,5395714.0,102062563.0,2691.0
2025-03-15,14946234.0,710887.0,6991956,39179424.0,31038775.0,5352802.0,99507629.0,2696.0
2025-03-16,14838030.0,721496.0,6905524,38462755.0,32051084.0,5344144.0,98513918.0,2683.0
2025-03-17,14801551.0,739986.0,6870924,38053095.0,32905001.0,5350347.0,99048938.0,2682.0
2025-03-18,14924537.0,750830.0,6816515,37431600.0,33726792.0,5383166.0,100009637.0,2672.0
2025-03-19,14875351.0,740428.0,6770015,36842461.0,34306704.0,5396718.0,99356574.0,2655.0
2025-03-20,14828321.0,737534.0,6755785,36778925.0,34910627.0,5447500.0,98539512.0,2645.0
2025-03-21,14767896.0,729247.0,6726166,38100814.0,35661370.0,5459998.0,98355312.0,2647.0
2025-03-22,14694971.0,727154.0,6662273,38444704.0,36067809.0,5502983.0,97091299.0,2642.0
2025-03-23,14558872.0,718820.0,6571238,38864450.0,36049479.0,5567722.0,95957767.0,2590.0
2025-03-24,14473318.0,721533.0,6576533,39010478.0,36505164.0,5711266.0,97635421.0,2619.0
2025-03-25,14456664.0,757588.0,6545415,39511062.0,36377879.0,5745061.0,97751247.0,2624.0
2025-03-26,14403955.0,849182.0,6520146,39966348.0,36352850.0,5852808.0,96648835.0,2622.0
2025-03-27,14307219.0,981172.0,6510239,40743153.0,36579288.0,5845733.0,96211742.0,2626.0
2025-03-28,14089370.0,928734.0,6505805,41400538.0,36635079.0,5856791.0,97216347.0,2583.0
2025-03-29,13794455.0,930995.0,6467179,42114204.0,36619537.0,5840246.0,96717551.0,2580.0
2025-03-30,13972155.0,928808.0,6439815,42677763.0,36876835.0,5788957.0,95742899.0,2573.0
2025-03-31,13982998.0,920195.0,6463587,43705665.0,36989215.0,5715261.0,96543093.0,2566.0
2025-04-01,13946876.0,906956.0,6498248,44556840.0,37984408.0,5749448.0,96935697.0,2533.0
2025-04-02,13773370.0,905773.0,6489424,45505884.0,38418919.0,5730766.0,96349346.0,2509.0
2025-04-03,13749732.0,914506.0,6491157,46239600.0,38487596.0,5721591.0,94843752.0,2500.0
2025-04-04,13702367.0,910572.0,6462876,46896219.0,39353272.0,5739756.0,95094746.0,2481.0
2025-04-05,13695167.0,905964.0,6404974,47819957.0,39549832.0,5717682.0,95272489.0,2495.0
2025-04-06,13652647.0,901719.0,6374847,48307932.0,40363149.0,5669307.0,95684106.0,2499.0
2025-04-07,13761084.0,902868.0,6499095,48293419.0,41633717.0,5637657.0,95873889.0,2502.0
2025-04-08,13812003.0,896152.0,6632308,48365356.0,41741247.0,5646102.0,96209522.0,2455.0
2025-04-09,13822026.0,863950.0,6706737,48282066.0,41787144.0,5668196.0,96878037.0,2602.0
2025-04-10,13941363.0,842746.0,6698738,48054475.0,41868645.0,5687721.0,97795980.0,2648.0
2025-04-11,14007844.0,838114.0,6697490,47700896.0,42107749.0,5672439.0,99662839.0,2675.0
2025-04-12,13924445.0,833044.0,6682518,47320232.0,42326082.0,5637342.0,100169040.0,2670.0
2025-04-13,13803925.0,831338.0,6649175,47159913.0,42701859.0,5584361.0,100207182.0,2682.0
2025-04-14,13702900.0,831071.0,6657548,47520309.0,42740950.0,5577099.0,101396115.0,2708.0
2025-04-15,13697798.0,814091.0,6692086,47898956.0,42623339.0,5580841.0,102314001.0,2716.0
2025-04-16,13506289.0,790655.0,6710351,48361638.0,42414824.0,5557211.0,102965126.0,2734.0
2025-04-17,13127872.0,776830.0,6708569,48816093.0,42423841.0,5561245.0,101828059.0,3004.0
2025-04-18,12834853.0,778391.0,6677910,48915679.0,42382777.0,5577194.0,102612998.0,3044.0
2025-04-19,12562860.0,775649.0,6672249,48912974.0,42153067.0,5545188.0,103466917.0,3052.0
2025-04-20,12445867.0,771878.0,6681155,48637066.0,42051799.0,5497556.0,104236635.0,3060.0
2025-04-21,12457303.0,767735.0,6683647,48308211.0,42259382.0,5435824.0,105249100.0,3085.0
2025-04-22,12462030.0,768489.0,6720927,47907199.0,42382835.0,5347444.0,105510715.0,3094.0
2025-04-23,12400559.0,765936.0,6740401,47662243.0,42740861.0,5183307.0,105738883.0,3143.0
2025-04-24,12367296.0,691073.0,6724637,47242430.0,42691584.0,5135720.0,105506660.0,3177.0
2025-04-25,12441803.0,569468.0,6756442,46857806.0,42833667.0,5060343.0,105222711.0,3219.0
2025-04-26,12418517.0,436734.0,6789053,46648418.0,42599412.0,5017627.0,105972383.0,3232.0
2025-04-27,12305682.0,425786.0,6744767,46363583.0,42307805.0,4986809.0,104545812.0,3247.0
2025-04-28,12188785.0,430441.0,6741803,45993485.0,42154736.0,4994231.0,104708703.0,3225.0
2025-04-29,11990290.0,438459.0,6756777,45542110.0,42115276.0,5015832.0,105207831.0,3213.0
2025-04-30,11952640.0,441998.0,6738027,45311616.0,41712950.0,5010315.0,105303696.0,3225.0
2025-05-01,11778137.0,447875.0,6720984,45108091.0,40767359.0,5014859.0,105296845.0,3249.0
2025-05-02,11809410.0,447563.0,6711254,44964737.0,40190127.0,5006596.0,105379329.0,3237.0
2025-05-03,11695463.0,433771.0,6696836,44875703.0,39995474.0,4978517.0,104997438.0,3231.0
2025-05-04,11630432.0,429878.0,6665398,44743104.0,39689243.0,4961936.0,104696061.0,3216.0
2025-05-05,11506838.0,429698.0,6648337,44250803.0,39310986.0,4955390.0,104424019.0,3180.0
2025-05-06,11359836.0,497044.0,6671568,44229141.0,38984202.0,5046537.0,102519853.0,
2025-05-07,11163101.0,735154.0,6565519,44306320.0,38761865.0,5067665.0,101921562.0,3183.0
2025-05-08,10992096.0,950616.0,6490398,44148586.0,38609710.0,5054520.0,102975209.0,3426.0
2025-05-09,10883481.0,1083916.0,6447459,44010948.0,38507266.0,5042871.0,103092095.0,3319.0
2025-05-10,10613254.0,1292298.0,6432627,43876468.0,38570387.0,5013795.0,102484788.0,3403.0
2025-05-11,10405276.0,1670687.0,6427489,43813920.0,38562111.0,5037738.0,100058557.0,3444.0
2025-05-12,10246630.0,1895186.0,6452722,43840973.0,38446256.0,5062060.0,99527346.0,3468.0
2025-05-13,10138500.0,1903817.0,6498769,43733828.0,38281769.0,5111383.0,99440939.0,3509.0
2025-05-14,10046194.0,1916834.0,6547702,43506396.0,37986894.0,5154284.0,98952514.0,3517.0
2025-05-15,9953301.0,2059808.0,6594946,43424302.0,38022613.0,5202424.0,98917171.0,3510.0
2025-05-16,9958158.0,2107209.0,6623763,43195207.0,38157651.0,5253231.0,99736285.0,3470.0
2025-05-17,10055157.0,2118499.0,6678070,42837893.0,38136767.0,5286398.0,102076553.0,3190.0
2025-05-18,10219612.0,2123243.0,6705972,42830164.0,38233446.0,5279199.0,101894103.0,3133.0
2025-05-19,10343968.0,2130522.0,6713753,42913178.0,37342608.0,5409577.0,102293613.0,3094.0
2025-05-20,10423490.0,2145742.0,6746398,43069610.0,36054653.0,5459027.0,103221875.0,3090.0
2025-05-21,10598041.0,2151911.0,6763252,43204670.0,34877824.0,5528355.0,103711625.0,3071.0
2025-05-22,10656179.0,2176298.0,6767714,43335222.0,33770752.0,5562014.0,106035486.0,3087.0
2025-05-23,10685540.0,2218561.0,6748065,43439819.0,32381831.0,5613455.0,106670125.0,3021.0
2025-05-24,10674448.0,2220416.0,6741472,43460148.0,31320197.0,5652006.0,107634493.0,2992.0
2025-05-25,10634958.0,2213903.0,6662425,43599444.0,29919904.0,5680372.0,109104555.0,2955.0
2025-05-26,10611552.0,2217653.0,6616672,43554636.0,28723184.0,5730319.0,109469503.0,2905.0
2025-05-27,10664965.0,2225449.0,6647045,43467333.0,27753644.0,5787637.0,110903836.0,2920.0
2025-05-28,10685352.0,2223454.0,6677577,43499898.0,26583476.0,5839178.0,111337781.0,2926.0
2025-05-29,10663226.0,2217811.0,6691016,44767345.0,25374964.0,5905454.0,112629971.0,2918.0
2025-05-30,10551453.0,2220186.0,6698469,45583164.0,24541303.0,5978862.0,113816283.0,2906.0
2025-05-31,10461327.0,2213069.0,6729894,46501895.0,23742113.0,6001496.0,115058280.0,2884.0
2025-06-01,10451720.0,2213235.0,6725023,46560838.0,22628022.0,6025369.0,117065330.0,3108.0
2025-06-02,10419891.0,2217570.0,6752479,46505996.0,21516058.0,6071095.0,120839380.0,3122.0
2025-06-03,10446658.0,2222721.0,6811438,46493293.0,20529968.0,6115926.0,122940004.0,3437.0
2025-06-04,10398596.0,2236039.0,6853940,46582051.0,19538905.0,6090457.0,124564473.0,3436.0
2025-06-05,10435439.0,2231031.0,6871136,46571695.0,18494499.0,6029916.0,127821985.0,3487.0
2025-06-06,10483768.0,2046169.0,6905508,46641142.0,17394205.0,6122467.0,129698016.0,3423.0
2025-06-07,10440959.0,1870191.0,6927935,46806249.0,16241504.0,6173153.0,129135682.0,3213.0
2025-06-08,10461770.0,1754377.0,6910902,46975127.0,15121550.0,6186968.0,129191450.0,3182.0
2025-06-09,10486168.0,1570829.0,6947554,47248281.0,14009517.0,6194348.0,130626063.0,2997.0
2025-06-10,10521144.0,1221614.0,7009615,47522305.0,12916886.0,6182667.0,131995034.0,2911.0
2025-06-11,10565793.0,1026824.0,7055251,47650704.0,11816516.0,6202636.0,133469612.0,2869.0
2025-06-12,10694365.0,1023980.0,7072989,47826330.0,10742894.0,6210509.0,134733580.0,2758.0
2025-06-13,10790554.0,1013562.0,7044992,47966268.0,9959404.0,6214872.0,136301057.0,2702.0
2025-06-14,10741690.0,924201.0,7065927,48120470.0,8949283.0,6298001.0,136216241.0,2671.0
2025-06-15,10708752.0,850958.0,7070014,48249838.0,7816832.0,6271335.0,134387477.0,2651.0
2025-06-16,10780580.0,814395.0,7010276,48332516.0,6551709.0,6368452.0,133737430.0,2643.0
2025-06-17,10767618.0,834971.0,7016238,48443597.0,5203409.0,6499604.0,132409182.0,2632.0
2025-06-18,10964764.0,832836.0,7021823,48301841.0,4915841.0,6487089.0,131574846.0,2627.0
2025-06-19,11194838.0,827861.0,6975422,48218841.0,4954001.0,6634044.0,131039828.0,2602.0
2025-06-20,11096192.0,830484.0,6950341,48163286.0,4942968.0,6757501.0,130381890.0,2584.0
2025-06-21,11038334.0,855439.0,6962015,48065562.0,4945604.0,6873347.0,127793314.0,2540.0
2025-06-22,11194879.0,855872.0,6926194,47964963.0,4915259.0,6892832.0,125677476.0,2549.0
2025-06-23,11404649.0,965234.0,6923146,47887292.0,4962196.0,6987533.0,125060108.0,2522.0
2025-06-24,11557450.0,983076.0,7011440,47914501.0,5012381.0,7044006.0,124027459.0,2515.0
2025-06-25,11553849.0,987176.0,7175122,47893511.0,5052900.0,7151586.0,123285188.0,2505.0
2025-06-26,11583095.0,992757.0,7234455,48018924.0,5104305.0,7246409.0,122019149.0,2471.0
2025-06-27,11640150.0,989774.0,7242380,48039736.0,5318103.0,7304910.0,120804798.0,2455.0
2025-06-28,11469990.0,987197.0,7247469,48401446.0,5616769.0,7282477.0,118732236.0,2459.0
2025-06-29,11172751.0,985891.0,7247806,48625686.0,5707976.0,7253014.0,116648796.0,2467.0
2025-06-30,11357588.0,987906.0,7233113,48831189.0,5732587.0,7232427.0,115203121.0,2465.0
2025-07-01,11478912.0,991824.0,7252416,49003834.0,6373356.0,7257245.0,113456920.0,2252.0
2025-07-02,11463124.0,995155.0,7288844,48999289.0,6931166.0,7379292.0,111153062.0,2237.0
2025-07-03,11429485.0,999426.0,7321126,48932592.0,7087208.0,7499905.0,109883454.0,1838.0
2025-07-04,11485948.0,990777.0,7349890,48945358.0,7742385.0,7501912.0,108384225.0,1827.0
2025-07-05,11443906.0,957806.0,7337160,48909547.0,8415394.0,7476014.0,105419324.0,1810.0
2025-07-06,11359344.0,908894.0,7340029,48812821.0,9044809.0,7759763.0,104238782.0,1784.0
2025-07-07,11331630.0,887091.0,7356899,48713501.0,9121162.0,7701698.0,104028454.0,1775.0
2025-07-08,11220184.0,878892.0,7365786,48626035.0,9642126.0,7719268.0,103489099.0,1765.0
2025-07-09,11021324.0,861321.0,7391309,48558675.0,10204523.0,7771569.0,101986479.0,1766.0
2025-07-10,10861737.0,845349.0,7398399,48480341.0,10247801.0,7819907.0,100822411.0,1757.0
2025-07-11,10704565.0,845840.0,7418117,48426831.0,10825827.0,7879789.0,99779830.0,1794.0
2025-07-12,10404855.0,834321.0,7418389,48180288.0,10921366.0,7892440.0,98982932.0,1880.0
2025-07-13,10158193.0,821415.0,7419740,47552946.0,11352936.0,7908771.0,97216959.0,2100.0
2025-07-14,10091121.0,816964.0,7395227,47179358.0,12038931.0,7951716.0,97438622.0,2156.0
2025-07-15,10004852.0,819899.0,7402850,47077548.0,12668216.0,8033725.0,97353228.0,2180.0
2025-07-16,9801021.0,878786.0,7432841,47014957.0,13332316.0,8099343.0,96548936.0,2246.0
2025-07-17,9845279.0,913421.0,7453700,46918641.0,14097769.0,8136403.0,97490448.0,2276.0
2025-07-18,9844042.0,1173129.0,7507731,46886958.0,14859948.0,8139253.0,97748614.0,2344.0
