date,Bedrock,Eigenpie,EtherFi,Kelp DAO,Puffer Finance,Renzo Protocol,Swell Network
2024-09-24,117108843.2697518,1157535117.3605468,5292692900.118572,662514548.4732397,1405300181.992696,907571813.2332052,373130655.6792951
2024-09-25,113786976.31481704,1129543693.792091,5134558289.604253,642768712.354855,1365628104.4949358,874440799.9254698,362548648.7809707
2024-09-26,116182744.80231434,1152500971.7211547,5239809573.908353,655290597.7988455,1393493134.229839,867364280.9077775,370057664.8877079
2024-09-27,119152194.98572008,1172168834.0743546,5455535434.738623,672546638.1060971,1429380209.2166886,884158020.0607995,379694469.60878056
2024-09-28,118186923.88614672,1165943562.6253166,5376380023.143451,667990116.029229,1421043649.9901164,877476009.7039015,377167986.2385667
2024-09-29,116767570.6345996,1162213354.7878046,5310495819.296981,647986964.7973682,1415785291.6006477,869733901.3297088,374276269.1777373
2024-09-30,114033665.92350993,1129680113.2405946,5177385754.886642,632549718.6857946,1384292206.0190525,846325097.0357316,365528335.7727264
2024-10-01,107793334.78522708,1082929262.4538214,4915946849.062224,597361071.6581218,1306867368.2305083,790255187.2563959,345026688.2070417
2024-10-02,103994478.37740506,1033398557.5757695,4791412606.356456,573324129.8294218,1261042010.8364248,759121789.2394532,332901775.1310518
2024-10-03,103237076.66990691,1020325051.2096184,4774196643.530762,567954420.8435545,1252266642.3565466,750591575.7012864,330489871.8468161
2024-10-04,106267068.45545384,1051705955.8364086,4886820122.753962,584107244.5384923,1294482115.0558078,773031355.4398355,340195243.8304515
2024-10-05,106200474.88272056,1047680214.1553582,4863021179.870102,583892906.6519974,1306640467.9952266,771907234.3622193,340001955.38523686
2024-10-06,107195343.16273512,1063730162.6183888,4898888626.762358,589645158.9871064,1321795845.0832086,772635231.9939576,343193148.3658977
2024-10-07,106368444.1554377,1066158719.5856797,4845580121.863606,586278351.8550853,1314388943.4979494,764463015.7380735,341043163.99115103
2024-10-08,107190086.80699778,1065047471.687244,4903933309.038551,597610734.4392508,1325022995.3832128,769387567.22274,343678185.42485726
2024-10-09,103947773.2094416,1032204678.9050407,4771373184.500504,580479903.5076725,1285781688.8534234,746850253.6941068,333308768.16179883
2024-10-10,104569744.14322008,1038813342.1471778,4760992269.800818,577300958.1374733,1300835423.7506375,740888461.1151621,335403128.14777803
2024-10-11,106937577.98894604,1069241211.1519758,4865249594.244265,589916206.5086879,1330590846.1758466,760217854.4513996,343001804.75006324
2024-10-12,108777122.36189865,1077936578.358112,4981556387.487903,606822422.0509232,1353581016.1592083,770389190.3801271,348903982.73102325
2024-10-13,107910355.6291439,1068257408.274752,4960854572.351724,597627944.2442471,1348240834.7741654,766485902.2927084,347399739.627302
2024-10-14,102280362.2850504,1145866808.7944784,5275468934.3736725,632999611.5130166,1436665296.4043972,816695172.8880397,370167716.16842586
2024-10-15,98004592.10600346,1125093369.349361,5262876156.800323,626432030.7398577,1399574183.672623,800261417.9869988,371185856.8362937
2024-10-16,98367074.79544573,1137987515.5072827,5257072877.84249,626600698.7534523,1391897649.7445424,800275217.8012518,372566177.1107073
2024-10-17,98127222.53984553,1132022221.7406905,5248911569.62601,626784837.526739,1275177529.9343643,798048185.9804728,371372135.0575766
2024-10-18,99890171.24114464,1145878856.43164,5323025211.19703,635717860.484131,1227997456.495638,811153088.5622884,377102564.29344094
2024-10-19,100232816.649082,1147470386.52187,5396068147.552607,638097327.8003904,1050655437.0055852,803974219.9740587,378084563.45844
2024-10-20,103837461.24775444,1178485757.7033255,5587843091.000691,659479996.5245467,1086900888.981887,795511762.978623,391359354.6748469
2024-10-21,97757721.666055,1165924420.6100569,5480590263.309684,640898950.0326189,1055678448.8799032,756319725.612838,380658446.46336055
2024-10-22,96064699.1601932,1135704857.6901932,5444073516.186273,628614410.1481639,872963607.1951654,712112329.0125403,374177479.6071044
2024-10-23,92563936.61856803,1093394208.5747657,5319637641.395837,607496395.3409829,840548840.679769,685632255.4683396,360549537.7177128
2024-10-24,93008774.7632828,1094832154.946549,5360772086.156739,599917239.0994878,842389477.8588104,694923168.1403583,362299506.8815903
2024-10-25,88823005.10259673,1059601361.8113494,5126277157.428417,572441012.6085664,805011913.6468611,673689094.3625185,346008587.49180615
2024-10-26,90923588.77817611,1071410729.5913138,5251656953.056771,583117485.7710141,824483711.0699941,701537386.9518121,354192859.5721224
2024-10-27,91881804.07747696,1084356764.2947378,5287589141.997734,587308157.6722981,831440489.4347404,710531040.4676458,357987668.15691185
2024-10-28,94056853.7154346,1109676399.6566694,5427794273.628767,601583052.5657493,850951637.4353753,750497773.3682795,366480757.4224711
2024-10-29,97524036.5032394,1139364877.7223024,5599721824.963922,616665564.1097058,874203193.7457976,822179515.7943798,377034106.5760731
2024-10-30,97374983.62296344,1149290617.8174016,5638496919.924411,619786797.0691797,878898284.5731372,845600969.2563076,379769062.01147854
2024-10-31,92220940.86970462,1086745461.9670482,5318866671.545349,585596872.7499666,831668767.9254714,804129936.2245895,359354511.9839834
2024-11-01,92187440.99110857,1092426581.3974147,5298724057.420426,584981263.7277757,833430115.037302,807588279.9219817,359230668.13177
2024-11-02,90884526.43413982,1072069228.7495131,5258324348.13611,578120377.8520387,790252632.7175406,797062534.3069545,356019343.80636907
2024-11-03,88844385.49438474,1064062207.296558,5188623859.347398,568026297.8035665,779235983.0519246,852345287.5157305,351138846.6467327
2024-11-04,86637451.25510421,1040536363.7873693,5062471437.2822895,552022853.3961028,759869315.8092403,831191730.8952817,342420006.05240804
2024-11-05,87592844.23158,1050214963.6852874,5115666172.083983,556147802.3606079,768287704.9214346,846482162.073174,346202817.8508371
2024-11-06,98377682.29944876,1162938468.5137377,5748950216.675965,624862123.9524441,816268047.9708433,949079620.0312742,388829364.0604284
2024-11-07,104682182.94155955,1230284423.7010648,6154933391.0482,662412616.7857422,868183037.4602083,1024291618.9545135,413754934.14040345
2024-11-08,107068289.6236858,1277716059.6892023,6335272459.334044,677546632.5422145,881237236.7546072,1106004444.4878066,423193287.7605531
2024-11-09,113182084.5505157,1349106117.4243965,6720097947.478569,720171192.6957831,931041693.0492412,1251074561.8036757,447362978.5905058
2024-11-10,115521406.0553313,1377203258.284139,6857881290.7414055,731280636.9213147,907133080.3174,1283638172.2639174,456294108.2051531
2024-11-11,121096705.52565949,1433094299.3015325,7206690920.143452,772222477.117918,953684279.0813216,1373469005.7450426,482183138.5382548
2024-11-12,117080588.19965298,1405192024.500436,6984129846.21409,746239393.4425693,922063193.3902856,1327555535.400243,466215207.6709271
2024-11-13,114601948.31665432,1370027058.1688924,6809847625.400394,730552888.4554806,895114760.0226573,1293097084.531063,456345522.26762825
2024-11-14,109859500.70906432,1327970457.2800124,6574811920.713917,689871548.2622036,680220436.3916891,1294842996.3258655,437461148.65911615
2024-11-15,111083853.90988828,1330116617.6326065,6592414742.526877,692521211.7738013,687471205.6722112,1339165630.1411903,442341950.0012369
2024-11-16,112518835.54164086,1333128985.243437,6646821639.70082,698606273.7026074,696127333.4783143,1353270502.7932456,448059732.0279657
2024-11-17,110423991.8585287,1321228156.3416977,6526779196.652135,684867241.5892783,682965555.3325888,1323266671.7778711,440425718.6099439
2024-11-18,115231155.96887264,1365849978.032578,6806835898.616327,713489799.9413699,712121611.7908604,1381306766.3804824,459601977.8564163
2024-11-19,111765913.49564336,1335446815.6455474,6541857183.253238,692046130.2715235,475448953.286243,1341780502.2394347,445781427.0749062
2024-11-20,110411760.22913755,1316692340.8255818,6453286115.587901,682218226.9894196,469719565.0755529,1324637140.9359696,440382481.1253238
2024-11-21,120850601.02640948,1444794428.6951473,7151497083.264167,746834720.1476276,507244847.6630906,1436764446.751721,482018505.7423678
2024-11-22,119479794.33545414,1421956483.0439353,7073900996.877995,805213687.284983,486720318.1832127,1411808119.356532,476551149.5618572
2024-11-23,121859503.07584058,1465865229.8411405,7265604026.207252,883632935.3978261,496716979.1385996,1426282231.405099,486042833.8156156
2024-11-24,120949903.96480128,1443574541.5619397,7273572906.918891,875083276.6818472,492418203.42104274,1401544509.8770244,482423181.3133428
2024-11-25,121928950.8613283,1469198457.8552768,7390869225.686501,887691106.9954143,498777524.0250693,1410929985.956323,489384627.12371147
2024-11-26,119403654.0660268,1428056431.337019,7195864477.066463,827011074.0619513,484991644.4722356,1366978278.931302,477589573.67144936
2024-11-27,131630831.5606772,1574987036.3701713,7937385212.429021,1033903133.5844964,534016422.35841393,1502801224.1706958,526497590.6078196
2024-11-28,128509061.18943024,1535132908.7389402,8020266722.67242,1008470314.6902016,520842381.69981,1462228774.1472888,514245208.0437011
2024-11-29,129189533.00527538,1543070865.344535,8031760631.870641,1032902938.4484704,523396273.7316423,1464374478.0240057,516973765.3207589
2024-11-30,132369568.78734964,1578499241.342631,8308036531.482775,1261417447.8606424,539682497.8163593,1495272018.888572,533029985.8931197
2024-12-01,131618151.28834485,1593167103.9709148,8324677033.42276,1332897810.8450074,539510918.8322258,1492807343.142225,532884924.4836266
2024-12-02,128963329.45692427,1569906234.792382,8166458251.980748,1306112648.6000135,529849482.3334447,1437827584.9896991,523573128.36454034
2024-12-03,128321144.52775648,1555418861.220845,8133579079.137842,1297878888.962586,527462311.8312107,1422744991.2288172,520976976.54238427
2024-12-04,135885582.9616561,1648965618.398872,8559122396.08392,1604227123.1408622,558505191.2466867,1500341454.428416,551688204.5417366
2024-12-05,134378782.94653127,1624640392.1877763,8381996290.579811,1582387653.963065,552081742.4213275,1475447587.198778,545583928.082246
2024-12-06,142053795.73759732,1705221202.380273,8867620791.08954,1669274963.0152109,583476825.9297992,1550112516.9738245,576750405.7410713
2024-12-07,141603111.57156548,1694308356.7027571,8736471723.612228,1661433116.625038,562112158.1958963,1540508955.6478882,574922390.4175701
2024-12-08,142126557.2954741,1694312856.885996,8763916446.875021,1666935440.7964094,557017815.8874656,1540842523.3077295,577071860.9359409
2024-12-09,131421605.477916,1565696696.1248257,8077079965.002253,1538229143.068558,514631427.0898804,1414915282.0741491,533623865.073978
2024-12-10,128352225.20978925,1539262347.5298424,7874726690.42108,1477781310.7923567,502453360.0397424,1382223883.546571,521161117.2815871
2024-12-11,135606883.20937067,1604383553.541196,8302681551.491593,1825603440.4478104,530492045.7376755,1459435915.9283504,550120523.3794429
2024-12-12,137404382.82767588,1640163196.5608225,8452189465.025072,1853208207.8347924,475198003.03057873,1471789537.4082756,557416804.2873678
2024-12-13,138416788.25831702,1651771680.2684505,8581552099.225393,1876395887.777678,477455973.6128536,1437437885.7395716,561524000.0371544
2024-12-14,136984459.29128096,1638544752.4729378,8483899604.284765,1858935387.4092124,460279766.6517621,1412890050.8720913,555763041.7450947
2024-12-15,140325639.07396847,1657093940.5827696,8662594114.826586,1959969898.083608,471554622.4408869,1434673257.2621973,569324707.574293
2024-12-16,141442973.3056509,1676858675.7160344,8718392402.676025,1992039036.418388,475051309.1677452,1445035368.8476515,573863169.9422241
2024-12-17,137424086.07933342,1654336499.7102358,8462772215.599918,1936813669.144876,461411040.56509954,1368873670.184153,557557874.8763386
2024-12-18,128527570.0222482,1587782042.3611045,7920999791.602848,1786228904.5177696,430700589.809932,1272519692.7033994,521481102.3168645
2024-12-19,121669943.83291696,1387308334.7088284,7445618519.534774,1692077103.122875,407720672.2258052,1201205704.7327323,493657440.90575874
2024-12-20,122873773.58407985,1393371517.655448,7528965891.998209,1713282758.7990527,361497952.699274,1214372748.0066931,498550390.7813522
2024-12-21,118231044.0316853,1429853979.8932683,7290916019.675286,1708952962.8461916,347881905.8139478,1165362315.7407646,479878227.6325
2024-12-22,116045107.07627124,1393791413.5039363,7168524136.624177,1678662370.9213495,341427843.1897227,1134643745.761663,471016723.9925288
2024-12-23,120960258.44072784,1424919275.1314523,7591259308.897861,1759061604.1278355,355271467.2589348,1176980221.0183294,491008373.95029074
2024-12-24,123897398.5195464,1466074193.4836404,7846390794.714815,1781248558.387816,363789794.40375936,1181806743.9924164,502931652.6409029
2024-12-25,100753739.05773304,1475126847.1510444,7723531096.168385,1780871164.049299,363401758.5803133,1176305923.774702,502494018.5581875
2024-12-26,95946834.82648586,1417145681.347483,7339180977.0844145,1695481269.7495944,346785820.0673572,1113434517.8752718,478520464.6268795
2024-12-27,100018107.99473011,1402331435.478752,7390726285.549492,1665973118.6618764,345484965.79590124,1106357519.0401103,479267841.78261673
2024-12-28,102098119.65303987,1429785847.7046058,7531747493.323473,1698177834.7775607,353507251.1782815,1129495483.8279626,489240744.4760299
2024-12-29,100881074.16480651,1408863865.50418,7421532779.848028,1675448488.4634173,351059159.2235782,1115252725.193889,483408886.5536516
2024-12-30,100946674.92192613,1409292316.0827198,7416699344.926725,1676347491.9351845,303907530.2943685,1095373574.085742,483731077.5541314
2024-12-31,100258683.05363926,875500753.3080018,7273463454.964372,1656914488.944315,305233900.97283673,1073429572.9425086,480435047.9919861
2025-01-01,100736934.79347746,657231473.2807566,7316400051.400336,1660803870.9399626,308905096.0739491,1076020720.756859,482250164.98565775
2025-01-02,103720064.34378503,676694112.6131473,7566756694.608142,1707526881.8587823,318305707.682213,1103724882.12641,496581118.4229286
2025-01-03,108417084.69816272,939570299.2566948,7949775990.0721855,1790991023.4669924,338305310.6419328,1112626643.5817082,519069861.365801
2025-01-04,110221303.59273396,954544114.0722548,8079525761.9402895,1824048596.782272,338893554.677129,1118548560.1633682,529434884.65242666
2025-01-05,109482865.6449935,948946325.6680204,8040881373.717186,1810377395.94816,337208408.1438277,1108782235.3217256,525895157.761046
2025-01-06,111027301.6297395,962786236.6636215,8154146527.255696,1835530313.0615344,325760142.6999769,1100251781.9607637,533314629.9014
2025-01-07,101779196.15541708,885680634.581384,7490474880.147261,1682129049.2827373,299217727.71863985,1004474608.3059236,488891772.8569642
2025-01-08,100126315.44389968,865562028.9566838,7368477085.588035,1661981183.6300917,295002637.62910223,977925615.0009732,480954063.8171194
2025-01-09,96933323.7413565,838506854.7496485,7152111689.518813,1614012450.8847282,286605812.56405306,946531720.5316375,465785761.2676986
2025-01-10,98441427.57366748,850162408.2257054,7284774352.246645,1632359403.9856198,288625420.3664007,952607577.9699376,473033003.12264574
2025-01-11,98350127.30135933,854626354.035188,7328161100.593304,1638775130.4858506,291491437.1833523,952446759.317406,475147230.14788073
2025-01-12,97765453.649521,850082436.5742068,7289180503.14861,1626326302.879499,289831034.627057,945143036.3406546,472322574.2854058
2025-01-13,88971125.08802266,807643705.1796849,6912036775.568568,1558666168.4422417,278906092.8924862,897497142.1949344,453895942.91872495
2025-01-14,94938131.08717124,838764008.3292603,7158315383.467586,1604335401.276131,280692624.14016217,912254576.6651351,466971085.5417537
2025-01-15,101480682.36354598,889809060.9493717,7645727564.878912,1870117179.5658648,300128560.8694585,972121185.8976068,499151911.8634304
2025-01-16,97430108.31586616,859638737.5159572,7340509967.74194,1842227087.2772355,285928413.88680345,918869566.1019392,479228398.01869047
2025-01-17,102371249.35289678,891040730.6954957,7711891716.834119,1945977634.5475628,289001125.2679487,966197714.3247452,503536680.4862938
2025-01-18,97419891.2707327,858113301.3206756,7491535790.006875,1854141096.5070007,275540096.55210865,914304671.0785428,479182375.8899487
2025-01-19,94447539.85504057,833852094.891864,7260952581.067325,1799285328.754677,267086963.73089743,878609660.151183,464566024.43233806
2025-01-20,96064776.96929117,847621254.3689681,7370259317.621543,1833619452.121993,271541924.5627465,889919422.6580545,472520846.9495255
2025-01-21,97918280.23146372,860272568.0432984,7490016415.655854,1869374413.41108,276749471.5221605,904393092.47951,481637809.0546418
2025-01-22,95409695.78963012,842577710.2725625,7296385549.214009,1814236310.6894493,268519304.4686109,872153626.1624094,468789117.9268772
2025-01-23,98217824.08280368,859039798.0504347,7496293276.965221,1869425194.599625,275100649.46126074,875622752.9074459,482586916.2562968
2025-01-24,97606842.72457832,858800724.7864597,7446963754.402483,1858153427.225377,273359569.80556154,870139342.3271365,479584898.9309335
2025-01-25,97850912.92079388,860399365.922124,7468222921.513997,1858964160.5919733,274035621.1317441,869881933.7771046,480784122.0296089
2025-01-26,95261661.0971963,629046312.1868132,7259532460.880971,1805145746.2424576,266844426.72047696,838181675.2661774,468062770.8114775
2025-01-27,93530411.96519937,617290563.6595703,7112101348.071533,1772207061.850571,262114570.2669048,818469482.0738708,459558186.5670408
2025-01-28,90670424.36838885,802558222.6630927,6766585499.863573,1726493984.529963,236756564.2182048,792077898.2272285,445506403.6374045
2025-01-29,91788654.41557896,806113819.9585869,6898000775.565259,1747102817.9199162,236400555.5676708,798145287.3820472,451115925.38534206
2025-01-30,95732408.80283111,840869604.6570439,7326134287.29343,1820157667.7712936,246217289.788087,847415032.638114,470499706.2345991
2025-01-31,97151224.79011212,847953562.3020488,7556973283.344272,1845932942.2851484,248098438.8199106,852364667.0105958,477472815.0653978
2025-02-01,85901063.23947096,814668918.4516971,7142909320.852712,1750057932.603434,231158885.92616987,807808298.6207602,452654534.4296041
2025-02-02,78689832.14754333,744747768.8693608,6557587785.696831,1603193302.351146,211789743.85640788,728817728.846247,414656511.77193874
2025-02-03,82328497.87555808,726742772.7561051,6566346269.513704,1611769710.674402,212636010.89121684,731825696.7181902,416846214.6463946
2025-02-04,78396818.96930422,714520842.1271963,6242019933.374287,1544481307.8171697,199014263.29440385,693090621.0809368,396939311.0641836
2025-02-05,79832116.21975978,719855705.2842733,6320698351.789633,1572313522.0855122,201459719.9718817,710487509.2089866,404206517.9388812
2025-02-06,76860035.55883276,693660145.1431595,6049532857.700216,1512973273.0386708,193610304.3150072,676974411.6076007,389158634.9013264
2025-02-07,75051677.6765931,676070057.5014046,5863374509.012116,1455295634.96253,177498015.7258395,644926148.8612188,380002568.8226769
2025-02-08,75399277.46468136,679185190.3732991,5883297400.675298,1519626753.7808237,178568776.08750626,652346569.5462098,381762865.3848792
2025-02-09,75311584.79735652,680460723.0073591,5872094638.630121,1516356246.6737597,176451134.816478,646808538.7108276,381318858.42517257
2025-02-10,76105770.84420522,687402863.6726861,5911025086.347949,1531590908.4110384,178732515.09614417,653442716.7275397,385339994.4327081
2025-02-11,74467578.64337935,673475759.8054174,5849428919.874693,1499282033.4552891,175643996.33228162,609348817.2923416,377084524.4045428
2025-02-12,78279221.13156147,703095852.8782426,6127173018.706961,1574432437.3351529,191793174.2413684,804763451.2917186,396385705.0208967
2025-02-13,76546683.09213324,688850980.6692014,6003410771.260929,1543277208.014773,186982842.4447514,786875595.5624744,387614186.4638793
2025-02-14,77947354.59926821,701321359.9409537,6104025790.502146,1560406974.581846,192783453.74327523,827353480.6941193,394707144.83564967
2025-02-15,77036234.22174285,693770636.619153,5996540243.338732,1540908203.5308046,192410772.2844877,801472392.6962289,390120373.2879408
2025-02-16,76094469.18988656,685217521.0737418,5922612196.087101,1520980931.1500597,190251296.7367953,789725149.4839141,385352046.4493097
2025-02-17,78440420.53137527,706098825.4059947,6116543531.433729,1568249362.632219,196541009.35145515,813647793.0642085,397262687.7987607
2025-02-18,76454322.49975036,688671142.229895,5953179127.049881,1528099191.280353,193057325.6120389,790887679.1388235,386773222.8120533
2025-02-19,77751924.59655961,700917897.323962,6049379490.6388855,1551525318.4663684,196552156.21260035,796294853.9170791,393337908.3309015
2025-02-20,78519233.90484907,707340724.9775739,6122050882.720054,1568259540.7174988,199551263.01552287,802940983.4408286,397225643.3626617
2025-02-21,76135060.78052111,683511521.8173059,5937428682.564099,1509671247.7929692,193837983.8057772,778242513.1857088,385164207.506744
2025-02-22,79171133.8846989,712854007.4980894,6321416311.04885,1583848978.5214448,202988882.54594848,811328282.9327198,400689440.43107945
2025-02-23,81061031.36016737,728365696.0418848,6462130104.942496,1619875891.9787982,207010887.2096716,824976658.4059159,409796441.8406005
2025-02-24,71768981.26106721,644954386.7283633,5717716027.67939,1432885894.9122896,183464806.8259692,731676337.0071524,362821354.00712657
2025-02-25,71545684.63094305,643699740.5645903,5692768086.379972,1428952875.6868844,183660456.23281872,727667438.6657138,361692508.961616
2025-02-26,66761311.34161083,599520236.0136076,5293207578.667677,1330989126.403407,170778367.7693507,676747584.874665,337129297.4396833
2025-02-27,66171989.60669685,593897767.4764065,5227548062.931407,1306825362.0528996,168825756.03487813,669556903.4821051,334153357.95519847
2025-02-28,50569260.01556909,575460890.9076048,5053659555.225685,1267229614.811173,163741238.39067087,616613267.3643425,323989772.36937433
2025-03-01,50204558.88676383,570378658.9508352,4984444468.811365,1254244882.727068,161845911.54125544,611155211.1049278,320884680.3425693
2025-03-02,57113369.97011421,630767122.0348253,5655060950.686812,1426261769.3012972,183504022.9594713,693670110.6110575,365042654.9406206
2025-03-03,48807093.40044358,550355941.6210152,4826255939.561095,1216887733.548784,155157032.9742847,587103819.4427838,311515297.8252444
2025-03-04,49405898.45930868,545943376.0331604,4900454621.1701765,1228884524.1921744,156869768.59103817,590833894.4359584,314893708.2204676
2025-03-05,50995971.38263091,563700334.3308613,5031227182.715096,1268567360.8824449,161921690.00787246,608629688.6914576,325050382.75007665
2025-03-06,50107201.39342477,554798421.3887477,4930104437.530619,1246618091.602429,159336317.86212876,646752679.4755344,319397903.0488691
2025-03-07,48706339.65306866,538239765.7799147,4787247287.046605,1208731671.343911,154894473.58885357,626782699.0371524,310468815.3534727
2025-03-08,50054388.625833146,549633182.0773965,4922890036.324768,1242386249.7423012,154116143.53327328,642528354.3653711,319086126.86286783
2025-03-09,45961376.24483968,507650735.0546265,4608669898.483935,1138825521.768284,140126194.44339693,588746603.5971421,292582585.74441713
2025-03-10,42813940.83569155,471608796.5803505,4285520321.9268055,1056883611.8386352,129531977.07578564,546508131.7778724,272548388.2879765
2025-03-11,43775125.28013429,391569804.7177045,4363132253.713394,1080495497.5269113,134049781.43579625,557406900.1813312,278667358.90974635
2025-03-12,43532366.66654436,389211178.2883768,4313549412.445908,1076021431.0369058,129269886.02729204,555640130.0964214,277124947.31048405
2025-03-13,42263091.5226934,379629241.6928828,4174156670.572746,1050360472.6552345,127430080.15407088,543149773.9687228,270183399.9693957
2025-03-14,43349196.34159881,387806640.3934955,4268212789.350603,1076477995.0742235,130666902.89207664,557288071.6790544,277126751.298473
2025-03-15,44009857.6932494,394621588.2299553,4343184501.415114,1091853529.2751136,132298917.5045341,561256308.1089811,281377059.26743054
2025-03-16,42829597.41328699,387463401.4314104,4322161138.723839,1060487609.6580132,129061622.0220716,545963834.5471703,273832652.17007864
2025-03-17,43769312.02090135,393234957.9563616,4450468660.357264,1083788733.9652276,133837311.15992412,556451875.4870627,279840978.4108497
2025-03-18,43851284.85717413,391937920.04051816,4441752542.511727,1085238256.2635813,133990089.04099227,551696460.1907529,280365371.4087217
2025-03-19,33631090.769434184,419132294.4852951,4720562494.063172,1156979481.0043955,140753637.4524031,588250758.8348964,298923793.80683386
2025-03-20,32327174.658162206,402928495.3473722,4552485304.845751,1110029301.8670368,134836964.17542806,565411976.6033225,287433367.2689384
2025-03-21,32061119.53573066,400738395.57922745,4528283135.924713,1097671729.245529,134655427.68642431,560463932.9462545,285067921.43163204
2025-03-22,31989446.000388205,404032237.4899011,4579577742.661886,1098873073.952083,135100944.36322245,564736004.6697795,287246791.0380367
2025-03-23,32336919.893218245,407061077.42218417,4760615544.169483,1109354750.3442914,136077206.01151273,563040344.1004616,290366906.36243814
2025-03-24,33576267.50544475,417656527.8483469,4982936093.433565,1171919293.4665935,141009986.5085343,583843482.1451085,301499689.2198945
2025-03-25,33428550.71039425,421126019.2628505,4976301038.092567,1172242853.0051248,140394686.78358945,581104899.911758,300173440.0364531
2025-03-26,32479718.05957032,410307188.3920994,4835876480.256652,1198595322.6838384,138647183.75874275,564602176.2442423,291653493.05101734
2025-03-27,32373383.33392797,408209494.1849821,4843933503.272836,1193311159.5650375,138018551.22946778,562548459.3221759,290698757.4745726
2025-03-28,30654184.538343333,385345712.6259022,4591802454.665243,1151864958.087782,130178363.99764425,532458001.25354725,276067297.5841643
2025-03-29,29561076.2622744,371460646.4405606,4460383852.354009,1110894138.2924078,127149969.00531992,512740161.92819065,266223063.52934003
2025-03-30,29174260.10756848,368099298.53131145,4409590221.196765,1098453858.3302648,125777066.09356251,506229084.0442159,262739449.5856065
2025-03-31,29187314.18817576,370987991.06291777,4464559969.687386,1110049382.722704,126729146.00994004,510508937.5524324,265485583.1851229
2025-04-01,30392615.7390436,389332559.40716136,4692644635.57861,1163176577.2723968,132344159.01419394,533318307.2289479,277621215.4180964
2025-04-02,28617260.850643348,373594141.24111867,4423759919.760471,1096869167.1619294,127368204.54558004,502083552.4255338,261536227.6333495
2025-04-03,28976180.516390216,369680424.05380535,4466583777.757263,1064095084.5329732,129765142.55193812,508515282.23851687,264819105.13889152
2025-04-04,28915565.63589713,368062901.4532294,4457243272.976382,1061897147.560398,129460494.46525304,505580315.7990184,264265316.63295075
2025-04-05,28843137.34181612,367429958.3358472,4444404866.952573,1057516603.7106348,128727023.8049082,521949383.232632,263631098.68608165
2025-04-06,25093338.120015606,321867635.5301216,3853398907.593701,919798255.5127704,111482869.99404144,444646248.0224171,229357485.50999048
2025-04-07,24794978.77312944,317437132.3342544,3804725308.037143,904508827.9826604,109737805.33751865,441749135.1596804,226630448.50854447
2025-04-08,23447607.0703169,298667717.23818064,3599609407.673895,857432113.4935606,103669757.1219534,423416117.1888552,214315235.16998568
2025-04-09,26174922.078347698,339180077.07417053,4055387273.197917,965022620.6376456,117596763.22738454,476588708.5556114,242160990.7204528
2025-04-10,23651372.248244,310599218.03295845,3701653513.889244,884554303.303927,106407591.56126487,434886378.4577801,221972366.5735837
2025-04-11,24638485.11525871,319524251.22622323,3807500208.851981,911280426.0383106,109639591.54561546,455499765.047646,228411154.64527097
2025-04-12,26175798.366012093,335211646.7322668,3980867618.3598433,950696095.1367602,106458408.5234161,475099362.9719005,239733302.85178143
2025-04-13,25373603.35238573,324561992.1176158,3842904554.888776,920695887.3065332,104233302.35602856,458453197.14069,232386330.757223
2025-04-14,25789022.98276981,330550563.12519354,3898473818.28239,928461562.2071912,103677216.68464217,466471928.05570805,236230758.69382408
2025-04-15,25303534.9680725,323573162.7484606,3810832309.40883,930254747.2365972,102985648.7964086,457035718.0463074,231318197.23335025
2025-04-16,25192830.99156256,321476435.3203019,3783915860.245976,923593879.2625916,103354314.1285718,451614927.3889298,229844635.46535465
2025-04-17,25284951.94881334,322717523.1678902,3800448195.4860015,922004297.1350132,97765112.08710152,451326165.4587822,230685093.12750137
2025-04-18,25324720.22950028,323821270.51165473,3827604572.694944,930081302.4042696,98118260.66609052,451541436.6925245,231666903.5173008
2025-04-19,25685759.254181776,328382512.71575886,3890012644.340045,945928831.9509414,99843843.78207572,459403554.44569457,235442412.5914776
2025-04-20,25215156.24307645,220743599.3286931,3823611674.3706656,929116223.1713156,98043670.42801656,451722419.9157666,231128745.01546764
2025-04-21,25087710.0837549,219627884.49202684,3809440806.391386,916985654.5733492,97825926.99967209,449397917.3831539,229965875.24400988
2025-04-22,27986371.538744364,350144908.63797414,4255933631.660785,1023202275.262238,100304811.72532047,501856952.839628,256536383.9236509
2025-04-23,28531296.48621793,249772628.17402145,4357467201.020583,1036700057.389404,101727737.36783998,511511728.6978471,261531497.91433525
2025-04-24,28140418.49073645,246350749.8771847,4328172033.292685,1023434051.374792,100465305.81026946,512690331.7580594,257950302.9247425
2025-04-25,28449046.26160844,249006073.1108324,4364574544.51683,1026016452.5425124,101927225.47609565,518642774.9556333,260779352.07387385
2025-04-26,28965470.61035463,368718414.140112,4450111623.840908,1044716912.6572844,103871996.18209724,527831097.8995572,265524104.71361703
2025-04-27,28526875.08813721,365886222.3913685,4404484566.08301,1029127546.8764346,102974561.86097048,517496647.38721913,261503537.2641067
2025-04-28,28619278.448080607,368817568.0618277,4372234254.515694,1032670007.2726244,100167225.33691709,520122403.03011847,262350591.4457425
2025-04-29,28579043.414445303,368465390.0838157,4377145761.590528,1022202145.256289,100156493.28348796,517742291.4561242,261981958.9445417
