date,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana
2020-09-05,,68380,14.0,,62.0,
2020-09-06,,75365,7.0,,54.0,
2020-09-07,,82667,10.0,,35.0,
2020-09-08,,71519,6.0,,48.0,
2020-09-09,,71543,11.0,,38.0,
2020-09-10,,67054,285.0,,47.0,
2020-09-11,,66446,1304.0,,56.0,
2020-09-12,,66932,299.0,,50.0,
2020-09-13,,59574,258.0,,64.0,
2020-09-14,,62308,332.0,,79.0,
2020-09-15,,68603,310.0,,55.0,
2020-09-16,,66905,272.0,,55.0,
2020-09-17,,73808,71.0,,24.0,
2020-09-18,,90540,36.0,,43.0,
2020-09-19,,80191,18.0,,49.0,
2020-09-20,,88032,6.0,,25.0,
2020-09-21,,81371,12.0,,34.0,
2020-09-22,,75206,11.0,,47.0,
2020-09-23,1.0,93267,10.0,,48.0,
2020-09-24,,102172,12.0,,3102.0,
2020-09-25,1.0,82736,15.0,,94628.0,
2020-09-26,,73960,1.0,,46.0,
2020-09-27,1.0,67049,5.0,,31.0,
2020-09-28,,74211,20.0,,37.0,
2020-09-29,3.0,84115,14.0,,51.0,
2020-09-30,5.0,79873,57.0,,381.0,
2020-10-01,2.0,70560,50.0,,1993.0,
2020-10-02,1.0,66742,46.0,,184.0,
2020-10-03,1.0,65222,34.0,,111.0,
2020-10-04,,61576,33.0,,67.0,
2020-10-05,,65020,49.0,,54.0,
2020-10-06,1.0,67764,29.0,,55.0,
2020-10-07,,72224,29.0,,96.0,
2020-10-08,,69791,27.0,,38.0,
2020-10-09,,75364,44.0,,86.0,
2020-10-10,,83848,8.0,,65.0,
2020-10-11,1.0,81163,23.0,,150.0,
2020-10-12,,76419,58.0,,121.0,
2020-10-13,4.0,83745,70.0,,70.0,
2020-10-14,2.0,84846,1576.0,,61.0,
2020-10-15,,130519,200.0,,49.0,
2020-10-16,1.0,113556,162.0,,57.0,
2020-10-17,,109964,67.0,,42.0,
2020-10-18,,93817,55.0,,93.0,
2020-10-19,,85172,79.0,,46.0,
2020-10-20,,91299,164.0,,361.0,
2020-10-21,1.0,107373,267.0,,329.0,
2020-10-22,,122711,111.0,,176.0,
2020-10-23,2.0,118498,91.0,,142.0,
2020-10-24,,89099,55.0,,121.0,
2020-10-25,,81237,91.0,,122.0,
2020-10-26,,84291,69.0,,87.0,
2020-10-27,,91739,87.0,,165.0,
2020-10-28,,88214,725.0,,105.0,
2020-10-29,,91780,381.0,,103.0,
2020-10-30,,99468,220.0,,117.0,
2020-10-31,,104994,217.0,,94.0,
2020-11-01,,95264,242.0,,103.0,
2020-11-02,1.0,103149,137.0,,116.0,
2020-11-03,,101607,239.0,,121.0,
2020-11-04,,101964,129.0,,101.0,
2020-11-05,2.0,92004,297.0,,83.0,
2020-11-06,,105207,121.0,,68.0,
2020-11-07,,101343,195.0,,59.0,
2020-11-08,,99011,295.0,,159.0,
2020-11-09,,104953,215.0,,228.0,
2020-11-10,,96231,261.0,,156.0,
2020-11-11,2.0,102754,153.0,,74.0,
2020-11-12,,95662,168.0,,71.0,
2020-11-13,1.0,97345,82.0,,123.0,
2020-11-14,,95536,45.0,,74.0,
2020-11-15,,87801,68.0,,66.0,
2020-11-16,,89440,44.0,,76.0,
2020-11-17,1.0,108587,91.0,,86.0,
2020-11-18,,103703,46.0,,38.0,
2020-11-19,,103383,45.0,,160.0,
2020-11-20,1.0,115663,203.0,,91.0,
2020-11-21,,118794,236.0,,47.0,
2020-11-22,,122533,227.0,,75.0,
2020-11-23,,112578,331.0,,64.0,
2020-11-24,,120264,329.0,,47.0,
2020-11-25,,126864,119.0,,67.0,
2020-11-26,1.0,96032,102.0,,62.0,
2020-11-27,,93628,72.0,,33.0,
2020-11-28,,92279,122.0,,53.0,
2020-11-29,,85530,74.0,,79.0,
2020-11-30,,92998,156.0,,75.0,
2020-12-01,,99417,193.0,,80.0,
2020-12-02,,84237,249.0,,66.0,
2020-12-03,,85683,173.0,,89.0,
2020-12-04,,96806,270.0,,46.0,
2020-12-05,,90449,191.0,,28.0,
2020-12-06,2.0,81438,186.0,,101.0,
2020-12-07,,82158,143.0,,98.0,
2020-12-08,1.0,87822,109.0,,70.0,
2020-12-09,,87847,74.0,,82.0,
2020-12-10,,82763,62.0,,38.0,
2020-12-11,,94381,89.0,,51.0,
2020-12-12,,131904,48.0,,49.0,
2020-12-13,,150565,108.0,,27.0,
2020-12-14,,152178,91.0,,58.0,
2020-12-15,,132618,144.0,,106.0,
2020-12-16,3.0,136659,86.0,,91.0,
2020-12-17,,128365,60.0,,71.0,
2020-12-18,,133614,61.0,,173.0,
2020-12-19,4.0,115725,45.0,,208.0,
2020-12-20,,89453,79.0,,157.0,
2020-12-21,3.0,91262,144.0,,88.0,
2020-12-22,3.0,84952,186.0,,95.0,
2020-12-23,2.0,84238,256.0,,77.0,
2020-12-24,2.0,84787,153.0,,43.0,
2020-12-25,,79852,75.0,,37.0,
2020-12-26,,92243,159.0,,60.0,
2020-12-27,1.0,93512,120.0,,64.0,
2020-12-28,1.0,101488,140.0,,75.0,
2020-12-29,,98732,70.0,,47.0,
2020-12-30,5.0,104903,86.0,,47.0,
2020-12-31,,95521,98.0,,78.0,
2021-01-01,3.0,96879,73.0,,68.0,
2021-01-02,,100130,73.0,,61.0,
2021-01-03,1.0,116362,79.0,,60.0,
2021-01-04,3.0,119807,118.0,,35.0,
2021-01-05,1.0,121810,122.0,,53.0,
2021-01-06,1.0,131752,112.0,,96.0,
2021-01-07,2.0,132388,105.0,,62.0,
2021-01-08,2.0,134881,1216.0,,48.0,
2021-01-09,,124589,123.0,,56.0,
2021-01-10,1.0,124697,177.0,,50.0,
2021-01-11,1.0,143226,139.0,,68.0,
2021-01-12,1.0,112859,134.0,,85.0,
2021-01-13,1.0,112905,371.0,,81.0,
2021-01-14,2.0,122435,393.0,,101.0,
2021-01-15,3.0,126803,421.0,,70.0,
2021-01-16,3.0,123139,472.0,,130.0,
2021-01-17,4.0,113070,568.0,,101.0,
2021-01-18,5.0,116667,527.0,,133.0,
2021-01-19,5.0,122509,524.0,,146.0,
2021-01-20,2.0,113992,355.0,,248.0,
2021-01-21,2.0,102898,450.0,,644.0,
2021-01-22,13.0,108106,423.0,,1972.0,
2021-01-23,19.0,106922,437.0,,344.0,
2021-01-24,2.0,112251,510.0,,185.0,
2021-01-25,9.0,106950,425.0,,182.0,
2021-01-26,14.0,112575,113.0,,221.0,
2021-01-27,42.0,101935,396.0,,164.0,
2021-01-28,17.0,119388,446.0,,186.0,
2021-01-29,15.0,147838,313.0,,235.0,
2021-01-30,16.0,132875,110.0,,206.0,
2021-01-31,17.0,129476,89.0,,174.0,
2021-02-01,9.0,130655,218.0,,93.0,
2021-02-02,15.0,130285,136.0,,81.0,
2021-02-03,244.0,135953,326.0,,132.0,
2021-02-04,180.0,136376,464.0,,87.0,
2021-02-05,104.0,135855,533.0,,75.0,
2021-02-06,89.0,133551,457.0,,102.0,
2021-02-07,85.0,129404,565.0,,146.0,
2021-02-08,107.0,131928,647.0,,250.0,
2021-02-09,1094.0,135866,467.0,,188.0,
2021-02-10,1615.0,142263,586.0,,181.0,
2021-02-11,50.0,144138,424.0,,225.0,
2021-02-12,338.0,145479,527.0,,142.0,
2021-02-13,364.0,139389,571.0,,127.0,
2021-02-14,332.0,125624,476.0,,242.0,
2021-02-15,683.0,96766,461.0,,278.0,
2021-02-16,689.0,140611,501.0,,252.0,
2021-02-17,2176.0,130390,422.0,,201.0,
2021-02-18,2087.0,134122,475.0,,271.0,
2021-02-19,1289.0,151403,518.0,,177.0,
2021-02-20,1297.0,148108,414.0,,370.0,
2021-02-21,1276.0,129542,473.0,,572.0,
2021-02-22,791.0,124497,518.0,,411.0,
2021-02-23,461.0,121132,383.0,,359.0,
2021-02-24,1218.0,128543,505.0,,417.0,
2021-02-25,3323.0,119811,452.0,,565.0,
2021-02-26,1745.0,128528,542.0,,605.0,
2021-02-27,1969.0,124101,484.0,,735.0,
2021-02-28,600.0,117811,413.0,,607.0,
2021-03-01,648.0,127139,505.0,,778.0,
2021-03-02,712.0,121547,408.0,,1824.0,
2021-03-03,844.0,122207,483.0,,773.0,
2021-03-04,858.0,131757,498.0,,560.0,
2021-03-05,424.0,112087,1768.0,,462.0,
2021-03-06,479.0,114181,1339.0,,488.0,
2021-03-07,568.0,107487,422.0,,640.0,
2021-03-08,577.0,113344,293.0,,750.0,
2021-03-09,910.0,126090,334.0,,611.0,
2021-03-10,728.0,124495,935.0,,864.0,
2021-03-11,598.0,127044,552.0,,778.0,
2021-03-12,551.0,142059,511.0,,784.0,
2021-03-13,342.0,136267,1303.0,,717.0,
2021-03-14,454.0,129927,623.0,,652.0,
2021-03-15,385.0,134210,385.0,,488.0,
2021-03-16,739.0,130178,309.0,,570.0,
2021-03-17,546.0,133626,227.0,,541.0,
2021-03-18,349.0,135056,296.0,,607.0,
2021-03-19,697.0,136447,257.0,,455.0,
2021-03-20,499.0,130209,260.0,,793.0,
2021-03-21,317.0,117323,371.0,,1167.0,
2021-03-22,673.0,124763,277.0,,640.0,
2021-03-23,450.0,141672,217.0,,755.0,
2021-03-24,247.0,127622,334.0,,1232.0,
2021-03-25,214.0,132204,170.0,,439.0,
2021-03-26,341.0,130598,226.0,,478.0,
2021-03-27,1856.0,124636,154.0,,705.0,
2021-03-28,8031.0,118025,143.0,,1025.0,
2021-03-29,354.0,124707,266.0,,695.0,
2021-03-30,417.0,127665,223.0,,654.0,
2021-03-31,378.0,133941,224.0,,2971.0,
2021-04-01,313.0,145510,231.0,,1042.0,
2021-04-02,306.0,149757,241.0,,787.0,
2021-04-03,236.0,126826,125.0,,646.0,
2021-04-04,277.0,123832,120.0,,477.0,
2021-04-05,249.0,130688,176.0,,940.0,
2021-04-06,321.0,140472,599.0,,847.0,
2021-04-07,309.0,126087,1334.0,,533.0,
2021-04-08,222.0,130171,722.0,,628.0,
2021-04-09,309.0,132667,4209.0,,863.0,
2021-04-10,297.0,136525,1409.0,,977.0,
2021-04-11,196.0,135963,1550.0,,853.0,
2021-04-12,128.0,151134,4529.0,,807.0,
2021-04-13,392.0,147605,6813.0,,754.0,
2021-04-14,170.0,154980,6266.0,,1291.0,
2021-04-15,192.0,110004,3768.0,,1374.0,
2021-04-16,162.0,177581,2201.0,,806.0,
2021-04-17,121.0,184701,1761.0,,601.0,
2021-04-18,101.0,166177,669.0,,669.0,
2021-04-19,116.0,196490,1050.0,,854.0,
2021-04-20,145.0,227308,1602.0,,944.0,
2021-04-21,179.0,202025,1025.0,,1175.0,
2021-04-22,198.0,193799,3429.0,,2730.0,
2021-04-23,222.0,183416,3958.0,,1223.0,
2021-04-24,158.0,164224,1469.0,,1150.0,
2021-04-25,208.0,165866,2486.0,,1413.0,
2021-04-26,262.0,189141,5511.0,,2192.0,
2021-04-27,290.0,180622,8110.0,,3482.0,
2021-04-28,730.0,172699,8302.0,,4873.0,
2021-04-29,1250.0,169393,7841.0,,3181.0,
2021-04-30,4006.0,127321,3592.0,,4560.0,
2021-05-01,4194.0,113293,2434.0,,4385.0,3396905.0
2021-05-02,1833.0,104820,1558.0,,5592.0,2616205.0
2021-05-03,1287.0,116748,1462.0,,4140.0,2321920.0
2021-05-04,672.0,129291,1266.0,,3305.0,3087314.0
2021-05-05,538.0,146959,1416.0,,3430.0,1278518.0
2021-05-06,536.0,146376,1397.0,,3337.0,423282.0
2021-05-07,1234.0,165882,1203.0,,4208.0,370952.0
2021-05-08,1207.0,164700,1293.0,,2675.0,386604.0
2021-05-09,731.0,189821,1085.0,,2722.0,395168.0
2021-05-10,659.0,155614,1013.0,,2429.0,398835.0
2021-05-11,910.0,175328,948.0,,3165.0,437840.0
2021-05-12,990.0,146334,797.0,,3811.0,462247.0
2021-05-13,2467.0,168983,663.0,,2994.0,411398.0
2021-05-14,3936.0,170271,1564.0,,22203.0,368695.0
2021-05-15,1143.0,147224,2116.0,,4706.0,362447.0
2021-05-16,931.0,131496,1263.0,,4037.0,428655.0
2021-05-17,968.0,135290,2947.0,,4952.0,420995.0
2021-05-18,599.0,124361,3481.0,,7476.0,406052.0
2021-05-19,357.0,116795,8464.0,,7421.0,509260.0
2021-05-20,339.0,144036,2481.0,,6236.0,459724.0
2021-05-21,295.0,100112,3417.0,,5148.0,471971.0
2021-05-22,214.0,99089,1984.0,,3316.0,377090.0
2021-05-23,171.0,86305,550.0,,2587.0,434563.0
2021-05-24,248.0,103856,475.0,,3907.0,390964.0
2021-05-25,249.0,122972,721.0,,5187.0,429495.0
2021-05-26,270.0,103033,2888.0,,5123.0,393739.0
2021-05-27,189.0,112095,1068.0,,8152.0,375909.0
2021-05-28,269.0,101539,1027.0,,6223.0,337689.0
2021-05-29,506.0,125623,1349.0,,4544.0,359414.0
2021-05-30,320.0,127778,1536.0,,4760.0,1231442.0
2021-05-31,358.0,114169,4087.0,,5286.0,2789615.0
2021-06-01,5472.0,110252,2423.0,,8076.0,3083948.0
2021-06-02,1142.0,113073,2585.0,,25839.0,2914340.0
2021-06-03,441.0,106276,2881.0,,10722.0,1782881.0
2021-06-04,254.0,108855,5564.0,,7899.0,2978403.0
2021-06-05,239.0,100383,15052.0,,9548.0,2119699.0
2021-06-06,196.0,97050,6488.0,,6986.0,258075.0
2021-06-07,217.0,99739,3914.0,,17470.0,273125.0
2021-06-08,179.0,84548,2755.0,,9734.0,305612.0
2021-06-09,218.0,96909,7072.0,,9931.0,279986.0
2021-06-10,321.0,96787,6509.0,,14558.0,267977.0
2021-06-11,137.0,88469,3278.0,,17499.0,261081.0
2021-06-12,150.0,90020,2275.0,,9807.0,275306.0
2021-06-13,450.0,92241,1934.0,,8742.0,272645.0
2021-06-14,898.0,89269,1583.0,,18784.0,276002.0
2021-06-15,855.0,92475,1735.0,,27769.0,279863.0
2021-06-16,630.0,93027,3228.0,,26836.0,285384.0
2021-06-17,368.0,97188,6731.0,,13359.0,273237.0
2021-06-18,409.0,84919,9281.0,,8585.0,268549.0
2021-06-19,271.0,73718,5062.0,,6214.0,273857.0
2021-06-20,395.0,72160,13757.0,,6629.0,310504.0
2021-06-21,335.0,76488,7809.0,,7869.0,347974.0
2021-06-22,176.0,83852,1523.0,,6570.0,408712.0
2021-06-23,141.0,90880,1346.0,,6908.0,345839.0
2021-06-24,149.0,100199,1524.0,,5582.0,301041.0
2021-06-25,132.0,96423,1392.0,,6475.0,332729.0
2021-06-26,149.0,100859,1114.0,,4135.0,362962.0
2021-06-27,120.0,77692,1408.0,,10905.0,379530.0
2021-06-28,109.0,92849,1348.0,,6357.0,324690.0
2021-06-29,140.0,110168,1389.0,,6737.0,265531.0
2021-06-30,140.0,100903,1103.0,,8148.0,268736.0
2021-07-01,129.0,86536,1211.0,,8895.0,235328.0
2021-07-02,234.0,79955,1424.0,,7405.0,227556.0
2021-07-03,188.0,80826,1125.0,,9962.0,223804.0
2021-07-04,133.0,74883,1205.0,,9215.0,209543.0
2021-07-05,118.0,87312,1697.0,,7664.0,227266.0
2021-07-06,122.0,89609,1717.0,,16414.0,218171.0
2021-07-07,228.0,90012,1640.0,,9700.0,224447.0
2021-07-08,157.0,82229,1332.0,,4938.0,232388.0
2021-07-09,156.0,82096,535.0,,8378.0,217083.0
2021-07-10,132.0,71033,1522.0,,8705.0,206558.0
2021-07-11,121.0,72775,593.0,,4677.0,201180.0
2021-07-12,105.0,80180,627.0,,5231.0,206640.0
2021-07-13,158.0,72133,1035.0,,5653.0,205624.0
2021-07-14,92.0,78379,3367.0,,5674.0,213002.0
2021-07-15,126.0,74023,1510.0,,6213.0,209030.0
2021-07-16,125.0,73741,1388.0,,8290.0,223099.0
2021-07-17,93.0,71157,1842.0,,8142.0,273511.0
2021-07-18,86.0,63013,1322.0,,8909.0,259505.0
2021-07-19,82.0,73529,1210.0,,9746.0,267989.0
2021-07-20,80.0,72065,1203.0,,7047.0,267728.0
2021-07-21,179.0,75656,1464.0,,13863.0,254938.0
2021-07-22,78.0,73892,2714.0,,21446.0,250283.0
2021-07-23,56.0,77782,2680.0,,14037.0,243350.0
2021-07-24,89.0,77283,2104.0,,7779.0,243314.0
2021-07-25,88.0,68521,2572.0,,6701.0,246345.0
2021-07-26,199.0,74967,3214.0,,6180.0,262954.0
2021-07-27,103.0,76805,3050.0,,7810.0,256252.0
2021-07-28,193.0,81310,3636.0,,23456.0,249831.0
2021-07-29,239.0,81254,4232.0,,49497.0,259141.0
2021-07-30,112.0,84625,4974.0,,22091.0,269710.0
2021-07-31,108.0,79807,5262.0,,32160.0,263952.0
2021-08-01,85.0,76203,4621.0,,74136.0,280173.0
2021-08-02,136.0,95880,4844.0,,29130.0,273643.0
2021-08-03,116.0,80828,4803.0,,45067.0,275141.0
2021-08-04,188.0,77570,5171.0,,47670.0,266780.0
2021-08-05,141.0,68112,5773.0,,27431.0,200605.0
2021-08-06,109.0,82440,6064.0,,24885.0,233062.0
2021-08-07,125.0,81490,7557.0,,26802.0,263946.0
2021-08-08,88.0,76435,7804.0,,51384.0,257893.0
2021-08-09,230.0,76778,6695.0,,29008.0,263068.0
2021-08-10,232.0,81354,9813.0,,24339.0,288472.0
2021-08-11,271.0,86280,10512.0,,20076.0,313424.0
2021-08-12,153.0,80467,14444.0,,19407.0,306975.0
2021-08-13,155.0,82916,7932.0,,23050.0,304520.0
2021-08-14,224.0,76321,635.0,,15470.0,291533.0
2021-08-15,165.0,74521,590.0,,17961.0,353223.0
2021-08-16,632.0,88217,642.0,,20749.0,393141.0
2021-08-17,560.0,86785,1217.0,,19466.0,418433.0
2021-08-18,820.0,78318,3226.0,,21410.0,461439.0
2021-08-19,4296.0,89929,1231.0,,20600.0,341382.0
2021-08-20,2452.0,91786,1699.0,,20509.0,334101.0
2021-08-21,5363.0,81760,1231.0,,22798.0,332647.0
2021-08-22,2644.0,78039,1650.0,,26388.0,314113.0
2021-08-23,3928.0,85546,1160.0,,26367.0,323273.0
2021-08-24,3337.0,79582,1234.0,,13630.0,339558.0
2021-08-25,5843.0,73900,1164.0,,12642.0,305764.0
2021-08-26,4896.0,69691,1889.0,,15092.0,316505.0
2021-08-27,5037.0,70642,15856.0,,16983.0,297164.0
2021-08-28,4683.0,70506,13088.0,,19524.0,391778.0
2021-08-29,2785.0,68569,16611.0,,18071.0,363305.0
2021-08-30,2127.0,73246,16228.0,,20150.0,430972.0
2021-08-31,2103.0,82603,18000.0,,23613.0,561832.0
2021-09-01,3031.0,85197,14250.0,,24651.0,451195.0
2021-09-02,3087.0,87824,13305.0,,35824.0,447626.0
2021-09-03,2440.0,79055,16266.0,,39088.0,496828.0
2021-09-04,1975.0,76392,26606.0,,27961.0,479299.0
2021-09-05,1541.0,72798,26534.0,,24194.0,488400.0
2021-09-06,1683.0,77422,28360.0,,25472.0,747093.0
2021-09-07,1410.0,87643,21795.0,,23533.0,769078.0
2021-09-08,1546.0,71783,28526.0,,26450.0,609316.0
2021-09-09,1950.0,77164,23501.0,,27222.0,755812.0
2021-09-10,1693.0,86456,24150.0,,32339.0,761784.0
2021-09-11,3355.0,96548,14587.0,,34763.0,817770.0
2021-09-12,6606.0,89224,6824.0,,27906.0,807658.0
2021-09-13,3714.0,130255,5533.0,,29254.0,947974.0
2021-09-14,5788.0,90453,28832.0,,52614.0,383371.0
2021-09-15,3634.0,87966,29882.0,,55954.0,352331.0
2021-09-16,4294.0,84957,20661.0,,20787.0,694938.0
2021-09-17,4275.0,96804,20195.0,,25464.0,815239.0
2021-09-18,4520.0,79547,6777.0,,20161.0,994061.0
2021-09-19,6887.0,76308,6467.0,,20523.0,622840.0
2021-09-20,4742.0,72993,6312.0,,18794.0,714896.0
2021-09-21,2522.0,80837,3277.0,,25970.0,729783.0
2021-09-22,2639.0,80556,3906.0,,37833.0,715631.0
2021-09-23,4217.0,85717,3190.0,,61348.0,818663.0
2021-09-24,4469.0,77238,3124.0,,58876.0,2192778.0
2021-09-25,3321.0,75288,6135.0,,55375.0,481371.0
2021-09-26,3196.0,66099,4282.0,,103212.0,440910.0
2021-09-27,3929.0,71877,3965.0,,59026.0,532960.0
2021-09-28,3135.0,67013,5903.0,,73070.0,576155.0
2021-09-29,3173.0,69390,3709.0,,67575.0,609656.0
2021-09-30,4216.0,65646,3948.0,,96739.0,562435.0
2021-10-01,4601.0,73981,4730.0,,94915.0,644924.0
2021-10-02,3577.0,72658,4587.0,,120127.0,594858.0
2021-10-03,4397.0,73547,3456.0,,94013.0,573282.0
2021-10-04,3721.0,69862,4109.0,,38909.0,629588.0
2021-10-05,4376.0,81824,5158.0,,47993.0,625382.0
2021-10-06,3980.0,91996,3996.0,,36310.0,473653.0
2021-10-07,3169.0,118356,5359.0,,28735.0,529307.0
2021-10-08,3914.0,127823,5282.0,,38380.0,606321.0
2021-10-09,3560.0,90621,6947.0,,27532.0,399398.0
2021-10-10,4990.0,81987,5250.0,,39909.0,496084.0
2021-10-11,6870.0,88457,5585.0,,25318.0,469916.0
2021-10-12,5014.0,87872,5218.0,,29951.0,498720.0
2021-10-13,4108.0,81010,4868.0,,41873.0,465645.0
2021-10-14,3902.0,88480,6546.0,,39248.0,514247.0
2021-10-15,4979.0,88300,5708.0,,32452.0,529223.0
2021-10-16,3359.0,84858,10213.0,,53156.0,435543.0
2021-10-17,3178.0,84421,7071.0,,50501.0,445572.0
2021-10-18,3263.0,85409,7244.0,,40245.0,567456.0
2021-10-19,3540.0,92000,6585.0,,38928.0,370831.0
2021-10-20,4451.0,100458,7357.0,,37228.0,463092.0
2021-10-21,5616.0,103625,5243.0,,39930.0,530048.0
2021-10-22,8620.0,100478,5633.0,,52940.0,494962.0
2021-10-23,6570.0,100244,6359.0,,52633.0,349688.0
2021-10-24,28627.0,104988,6407.0,,53372.0,403238.0
2021-10-25,18985.0,104920,8796.0,,27738.0,439081.0
2021-10-26,15876.0,111538,15554.0,,42122.0,410960.0
2021-10-27,16048.0,110627,8215.0,,32384.0,529736.0
2021-10-28,12544.0,156509,7564.0,,35152.0,517583.0
2021-10-29,10399.0,134928,7448.0,,35159.0,459478.0
2021-10-30,10113.0,118556,9212.0,,26813.0,447648.0
2021-10-31,8652.0,107924,7664.0,,26446.0,459374.0
2021-11-01,5847.0,108812,6428.0,,40479.0,509472.0
2021-11-02,7646.0,123641,6294.0,,57965.0,387441.0
2021-11-03,8538.0,124343,7224.0,,47564.0,525577.0
2021-11-04,9221.0,121420,6957.0,,53935.0,533638.0
2021-11-05,9061.0,113210,7489.0,,46080.0,425511.0
2021-11-06,7130.0,111812,7950.0,,44711.0,497724.0
2021-11-07,8874.0,111678,10651.0,,45885.0,492614.0
2021-11-08,14290.0,111901,11857.0,,145261.0,484696.0
2021-11-09,14592.0,98145,14535.0,,61614.0,439245.0
2021-11-10,14495.0,115467,14873.0,,63495.0,436518.0
2021-11-11,11698.0,104333,13742.0,,56635.0,459377.0
2021-11-12,10260.0,111593,11127.0,,55650.0,398765.0
2021-11-13,13239.0,115908,14721.0,,49120.0,354496.0
2021-11-14,13800.0,128447,16711.0,,49266.0,339481.0
2021-11-15,15770.0,114971,5291.0,,40896.0,356180.0
2021-11-16,15079.0,110007,4206.0,,34404.0,403636.0
2021-11-17,17052.0,99495,8211.0,,39229.0,383810.0
2021-11-18,20942.0,93554,17002.0,,37332.0,373055.0
2021-11-19,18223.0,93684,10895.0,,49902.0,384067.0
2021-11-20,17592.0,89904,18894.0,,42922.0,340232.0
2021-11-21,20614.0,110048,24180.0,,48126.0,388328.0
2021-11-22,17244.0,86998,25546.0,,39820.0,426681.0
2021-11-23,19053.0,96775,24451.0,,39726.0,373686.0
2021-11-24,18351.0,108157,17932.0,,50010.0,382764.0
2021-11-25,16600.0,100037,11551.0,,55394.0,370647.0
2021-11-26,16680.0,100369,15574.0,,36061.0,363986.0
2021-11-27,14888.0,86379,10956.0,,27850.0,325310.0
2021-11-28,13357.0,82929,8041.0,,26871.0,363328.0
2021-11-29,13753.0,92362,8736.0,,32806.0,389377.0
2021-11-30,14727.0,102622,19036.0,,28670.0,514107.0
2021-12-01,16261.0,95331,6690.0,,36202.0,407187.0
2021-12-02,13383.0,99668,5819.0,,106851.0,388077.0
2021-12-03,15802.0,95136,14984.0,,34944.0,373416.0
2021-12-04,13901.0,89831,25843.0,,26694.0,367853.0
2021-12-05,11025.0,128738,16351.0,,28527.0,424293.0
2021-12-06,11909.0,99911,15848.0,,24788.0,412510.0
2021-12-07,13511.0,107398,15593.0,,41194.0,400210.0
2021-12-08,14993.0,129415,22222.0,,42135.0,398273.0
2021-12-09,14207.0,101490,11347.0,,42489.0,339640.0
2021-12-10,14654.0,96558,12505.0,,40511.0,370223.0
2021-12-11,13773.0,94532,13856.0,,53256.0,395683.0
2021-12-12,12805.0,101892,14050.0,,41447.0,359638.0
2021-12-13,11948.0,109574,17169.0,,44369.0,288232.0
2021-12-14,12146.0,102041,22530.0,,50212.0,399472.0
2021-12-15,15510.0,100931,11282.0,,49932.0,472261.0
2021-12-16,15681.0,92726,16168.0,,44499.0,382615.0
2021-12-17,13228.0,102198,22318.0,,36600.0,413851.0
2021-12-18,12652.0,87100,9453.0,,55190.0,397080.0
2021-12-19,12945.0,87594,1545.0,,37721.0,383174.0
2021-12-20,12972.0,90908,5335.0,,42382.0,357603.0
2021-12-21,14389.0,89969,23239.0,,33810.0,414661.0
2021-12-22,18304.0,110011,20099.0,,39747.0,366484.0
2021-12-23,13831.0,105500,9889.0,,31854.0,456239.0
2021-12-24,10629.0,99791,31662.0,,28778.0,418531.0
2021-12-25,8439.0,74001,15014.0,,28507.0,334376.0
2021-12-26,9808.0,88634,27701.0,,37665.0,374509.0
2021-12-27,13279.0,93519,20016.0,,38708.0,345746.0
2021-12-28,12297.0,98832,5840.0,,42652.0,449252.0
2021-12-29,10224.0,81409,2684.0,,48539.0,355777.0
2021-12-30,10244.0,104862,2292.0,,40441.0,319722.0
2021-12-31,9025.0,94611,1574.0,,58797.0,288283.0
2022-01-01,8389.0,98968,1992.0,,41451.0,244029.0
2022-01-02,10657.0,74338,2469.0,,80376.0,264729.0
2022-01-03,11861.0,89156,1951.0,,125903.0,300801.0
2022-01-04,12275.0,86910,2878.0,,118583.0,363563.0
2022-01-05,14027.0,85359,2750.0,,62562.0,315096.0
2022-01-06,11490.0,93693,2970.0,,42874.0,380528.0
2022-01-07,11007.0,91812,2560.0,,33759.0,272080.0
2022-01-08,9028.0,84257,3506.0,,43957.0,371247.0
2022-01-09,8536.0,70301,3369.0,,52622.0,351228.0
2022-01-10,9456.0,64959,4664.0,,63126.0,368576.0
2022-01-11,9147.0,77552,5553.0,,24553.0,350258.0
2022-01-12,8972.0,114607,5594.0,,29613.0,380133.0
2022-01-13,8559.0,119613,5240.0,,42210.0,389423.0
2022-01-14,9689.0,95606,4494.0,,40138.0,415109.0
2022-01-15,10532.0,104370,8063.0,,45087.0,397262.0
2022-01-16,11023.0,101018,4788.0,,54266.0,419268.0
2022-01-17,13177.0,88756,3745.0,,29644.0,402798.0
2022-01-18,10880.0,82356,4037.0,,23056.0,435554.0
2022-01-19,10266.0,84416,3450.0,,19994.0,461326.0
2022-01-20,8984.0,84807,3319.0,,19945.0,391976.0
2022-01-21,9327.0,78353,2466.0,,20461.0,285388.0
2022-01-22,7919.0,81608,2549.0,,19073.0,239278.0
2022-01-23,6964.0,77784,3051.0,,24693.0,519778.0
2022-01-24,8461.0,74284,2799.0,,21549.0,567789.0
2022-01-25,8197.0,78297,2960.0,,38820.0,545508.0
2022-01-26,9512.0,76336,2985.0,,38150.0,539529.0
2022-01-27,9460.0,69549,4553.0,,74096.0,535599.0
2022-01-28,9455.0,75186,1908.0,,49313.0,520557.0
2022-01-29,9584.0,78865,1817.0,,30121.0,495006.0
2022-01-30,7291.0,82073,1782.0,,23027.0,465717.0
