date,ARKB,BITB,BRRR,Bitcoin,BTCO,BTCW,EZBC,FBTC,GBTC,HODL,IBIT
2024-12-12,4932977749.38,4133639855.25,928992032.59,3900780489.59,874000000.0,374021570.0,755370000.0,20909467145.6,21154644991.43,1369730281.0,53004810539.0
2024-12-13,4863493148.22,4240373007.93,914210688.32,4078753446.75,888600000.0,383368560.0,768810000.0,21987153740.8,21474624650.53,1394142667.0,54386628659.0
2024-12-14,4930850378.930256,4229155351.88465,922839507.2707336,4064255320.502798,900906717.0406584,388678046.8169541,779457675.0454158,21232351089.607967,21402510325.32974,1413450922.4951,54638922184.50713
2024-12-15,5094024694.565363,4369108803.566558,953378601.6394032,4198751812.897536,930719999.8837838,401540386.8633593,805251901.7847922,21934983311.66349,22110773547.05148,1460225589.994134,56447062373.1841
2024-12-16,4978408692.34,4463984342.9,930465546.72,4248583935.46,924500000.0,408134010.0,803790000.0,22101839138.3,22243258176.42,1466473100.0,57271351223.0
2024-12-17,5252666512.69,4450314490.86,972783236.13,4290413408.15,932200000.0,409108790.0,805710000.0,21053530258.0,22438913158.96,1470172915.0,57827317194.0
2024-12-18,5247914806.51,4217862886.6,975106356.35,4051704659.12,880400000.0,389257040.0,766610000.0,20147175944.1,21076082732.71,1402165422.0,55726756513.0
2024-12-19,4841079470.61484,3971890176.73,927795327.4,3872403572.37,816900000.0,370576370.0,729810000.0,20102519093.6,20127403265.53,1333715162.0,53394825045.0
2024-12-20,4639144215.32,3986965091.07,883275516.21,3688385482.61,791900000.0,374035670.0,732580000.0,19276370162.1,20060255895.74,1328550856.0,53597156873.0
2024-12-21,4628122984.805877,4001431080.059053,873133502.6246032,3720547187.238046,790018681.6103905,373147074.35051787,730839609.1116703,19871696216.496883,20231990734.798485,1325394617.1961737,53725371083.96463
2024-12-22,4527728439.248279,3914630911.571433,854193245.0958185,3639840031.1588674,772881374.1570938,365052663.0570939,714986030.7445569,19440633792.7749,19793112701.043983,1296643784.3607583,52559945222.85516
2024-12-23,4506332891.696651,3795881763.16,878398423.18,3565055790.35,764400000.0,358327180.0,707190000.0,20060252217.6,19306307668.33,1272769869.0,51276657201.0
2024-12-24,4362200976.89,4001502138.78,841513923.27,3721151282.88,772000000.0,376935440.0,743920000.0,19399003517.8,20138908555.11,1336016250.0,53972779455.0
2024-12-25,4568396454.134678,4072843099.35896,885206961.35,3802477296.7496233,808491420.793612,394752679.1195481,779084112.2842596,20941957448.752155,20574358268.970108,1399167976.5049334,54751174644.259125
2024-12-26,4399785242.743129,3908945590.12,857884825.3803467,3654137683.4,758200000.0,368994460.0,728250000.0,19179101384.4,19766953735.77,1307926945.0,52651039956.0
2024-12-27,4605629527.83,3825589259.73,866561431.3,3621966085.82,750000000.0,364518710.0,719410000.0,19101035142.0,19533874165.42,1294612134.0,52068254493.0
2024-12-28,4578391370.358142,3857709838.266376,861077684.5324148,3650365279.142757,745564419.2737422,362362906.1753875,715155332.0109553,19057732752.30659,19686164520.872448,1286955669.1301825,52594715385.58696
2024-12-29,4505222821.783455,3796058702.123736,847316562.0571294,3592027774.1903543,733649346.4863056,356571883.57434577,703726235.322658,18753165813.4384,19371554438.754883,1266388471.882723,51754184579.85964
2024-12-30,4437216482.79,3796840138.07,856052390.51,3613002901.48,734100000.0,364761340.0,719900000.0,19191075763.2,19484205023.28,1295734445.0,52182456515.0
2024-12-31,4428122251.824821,3775630361.41,846597618.61,3550034149.1,727600000.0,361952860.0,714350000.0,19609105191.4,19187108495.17,1285679050.0,51744461501.0
2025-01-01,4469620800.596643,3801967336.970084,829204985.57,3587817314.7977886,740345456.6831939,368293237.36577606,726863356.6911789,19525437948.63641,19386402100.6324,1308200452.5620131,52092316369.21878
2025-01-02,4368500055.11,3975632092.64,859217466.9449388,3699489431.78,757400000.0,376493300.0,743060000.0,19800195592.6,19958921314.4,1337209467.0,53798755800.0
2025-01-03,4560556923.81,4076812461.52,862508189.61,3747950958.63,765600000.0,380282830.0,750540000.0,20537291618.8,20156455932.64,1356375368.0,54004555868.0
2025-01-04,4621187385.619778,4067634436.673111,874911399.4602256,3746300746.857722,775778289.1873021,385338512.6504704,760518074.391862,20084930030.315453,20145824742.42397,1374407745.253253,54146952003.38427
2025-01-05,4626259793.77274,4072099242.00519,875871738.7292091,3750412842.920077,776629815.8168455,385761476.2851633,761352850.7727171,20106976087.818874,20167937640.505016,1375916352.5592911,54206385957.881485
2025-01-06,4828939904.85,4299681214.14,871191870.32,3904985875.77,796200000.0,394424160.0,778470000.0,19454487007.6,20963743371.25,1412731508.0,56275743731.0
2025-01-07,5161325540.74,3942405130.73,909223552.13,3756895608.52,751400000.0,372090300.0,742750000.0,19323616490.1,19844112835.73,1349042951.0,53285869365.0
2025-01-08,4656567018.36,3836157933.81,865650072.85,3659397372.21,731900000.0,363122660.0,719390000.0,19746211172.8,19200129567.9,1316593866.0,52583406375.0
2025-01-09,4396081393.73,3768366386.3767424,842260362.43,3598167467.64356,697586226.9974483,346098322.01919657,685662731.4878154,18378109539.978176,18882775720.797173,1254867800.6107306,51535046466.246346
2025-01-10,4396081393.73,3871983349.94,828156160.47,3687569684.88,728000000.0,366655860.0,718140000.0,19351795776.0,19341864486.03,1329346846.0,52969822013.0
2025-01-11,4493670522.46573,3855886043.1910696,847366742.3987757,3683178430.8680735,744160958.4562339,374795293.4125822,734082073.3304584,20204260266.01144,19318476615.979725,1358857172.4134684,52570252080.33856
2025-01-12,4488691117.683772,3851613362.916413,846427781.2559689,3679097126.687055,743336358.9186049,374379985.3772148,733268642.1347319,20181872066.94756,19297069947.56449,1357351432.3133688,52511999352.79904
2025-01-13,4488766130.32218,3754900649.28,836213580.4,3644375350.57,719400000.0,357326210.0,699870000.0,19821684624.0,19125685329.53,1295451177.0,51443054967.0
2025-01-14,4239239422.64,3906853813.22,814937102.55,3756657051.44,741800000.0,372635460.0,729860000.0,20567663991.6,19634382899.07,1351239356.0,53677793702.0
2025-01-15,4500710905.960709,4083421682.38,849848712.21,3878373877.42,765700000.0,396971870.0,756740000.0,20540613834.0,20267140765.19,1406399428.0,55426887715.0
2025-01-16,4725196978.68,4103336792.59,881140855.0,3922350821.66,776200000.0,398639450.0,762830000.0,21505757598.0,20457667318.66,1429433777.0,55691714873.0
2025-01-17,4900517775.48,4507553136.71,884841932.86,4093686895.55,810100000.0,417694040.0,799300000.0,22257930114.0,21293206809.76,1503689118.0,58906827764.0
2025-01-18,5116139092.977551,4466932158.415078,925226382.8755774,4078142557.1930647,845744157.8236318,436072452.7635761,834468966.3018242,22487286663.86896,21205185856.22189,1569850993.2813003,58754462388.51476
2025-01-19,4966124691.958881,4335953672.498723,898097081.050249,3958564081.731794,820945417.8079236,423286024.0498099,810000835.1831329,21827918969.18571,20583411663.43712,1523820138.340529,57031675864.88697
2025-01-20,4990131256.167727,4356913949.717288,927131913.8,3977700033.544844,824913920.4346244,425332215.74763656,813916430.9978187,21933436524.781464,20682913191.16466,1531186382.2959085,57307370631.63444
2025-01-21,5231857225.27,4546719743.01,952108202.2565076,4170635670.17,827300000.0,427449400.0,809310000.0,21829713897.6,21586788898.62,1534996445.0,60025321786.0
2025-01-22,5306038673.65,4418226035.3,942514152.28,4233005006.58,813100000.0,418625050.0,798660000.0,22249990018.9,21208436903.29,1502997477.0,59434348983.0
2025-01-23,5183525399.06,4469291246.23,923059332.46,4193148166.48,805400000.0,419467250.0,800270000.0,22328916678.0,20966799711.42,1505464451.0,59898893017.0
2025-01-24,5202340381.29,4490997573.66,924916088.71,4267651998.25,830000000.0,422309310.0,805690000.0,21399107553.0,21217961582.56,1515973957.0,60460422136.0
2025-01-25,5249024446.764066,4468429821.519039,932560537.6919652,4264640212.905285,837448143.6238047,426098972.6661637,812919991.0240097,22513465493.69604,21214783450.733044,1529577797.2592616,60320285436.26605
2025-01-26,5136637383.707116,4372756099.81896,912593448.3752788,4173329838.3044457,819517509.4118806,416975751.27612895,795514530.0249104,22031428823.50481,20760552911.4017,1496827948.5788915,59028765499.23888
2025-01-27,5406326829.37,4193498504.21,931181830.64,4137046346.72,802200000.0,405314320.0,768190000.0,21638899854.0,20525879739.19,1445954487.0,57794507890.0
2025-01-28,5104704761.66,4257011014.89,887843615.6,4131112764.18,801100000.0,411451350.0,779820000.0,22298907066.3,20375113099.27,1462079310.0,58734502364.0
2025-01-29,5170317744.38,4337427197.0,901284252.26,4254056896.28,824700000.0,419605400.0,795280000.0,22256690716.8,20982909388.46,1490662597.0,59929219458.0
2025-01-30,5349084948.282567,4424613135.35,919142317.22,4389353518.14,830400000.0,425815450.0,807050000.0,21539510865.9,21117742377.16,1512938286.0,60787359936.0
2025-01-31,5363491262.39,4216934957.92,932742747.8,4255101490.51,809400000.0,411283740.0,785410000.0,21521592407.0,20458234919.74,1467153302.0,59023425071.0
2025-02-01,5158428881.051133,4165944860.3943806,893964015.7807659,4216372247.399764,778454204.2174593,395559123.4162625,755381415.4447562,20644006652.00779,20266952651.91227,1411059625.4369996,58680684902.87473
2025-02-02,4999257845.34702,4037398403.05133,866379419.4714653,4086269777.6346,754433835.8474169,383353555.24653167,732072992.4693713,20007004961.05628,19641585525.882656,1367519270.9608324,56870004634.289925
2025-02-03,5199013545.226944,4202940190.57,900917502.2,4238732768.55,805900000.0,410450190.0,783830000.0,21080964249.8,20347633829.75,1469786220.0,59266900038.0
2025-02-04,5027445327.243518,4093531033.33,899092011.74,4133505438.25,786000000.0,398186320.0,760410000.0,20831303965.0,19841383151.41,1417757555.0,57496073556.0
2025-02-05,5056881434.89,4046210217.52,872234196.18,4075997752.25,775200000.0,393581240.0,751610000.0,20366002897.4,19586397570.42,1401172500.0,57077035271.0
2025-02-06,4998424383.27,4003557341.14,862145349.58,4059664940.73,772000000.0,400687710.0,743680000.0,20617041854.022747,19498748526.45,1386281352.0,56518711045.0
2025-02-07,4945733799.77,4001440548.53,853051254.5,4016191475.26,762600000.0,399424890.0,741340000.0,20643799641.3,19226552112.4,1381941129.0,56340573875.0
2025-02-08,4947949432.364576,4016627637.560452,849841743.9569807,4048984727.844838,762941637.8363503,399603823.4876957,741672107.894497,20289377922.095367,19388299103.930298,1382560222.7642095,56579168225.33224
2025-02-09,4947454476.135919,4016225843.869027,849756732.0807893,4048579697.38966,762865318.803403,399563850.07969415,741597916.5078543,20287348322.94214,19386359642.030827,1382421921.675424,56573508464.23156
2025-02-10,4989216417.73,4051434251.76,850362864.76,4083172008.4,775300000.0,404407310.0,756240000.0,20068146714.0,19548170913.64,1421337103.0,57065512334.0
2025-02-11,5051551319.86,3948649457.46,860969544.19,3995316924.35,725400000.0,395074730.0,719490000.0,20572922742.3,19081700581.11,1383237380.0,55802688062.0
2025-02-12,4935018356.46,4009327518.37,841102293.89,4068849204.6,729100000.0,396519890.0,724000000.0,20194297747.0,19437668715.46,1413372017.0,57050767581.0
2025-02-13,4946238558.25,3945792534.37,855832367.72,4053170494.33,714000000.0,391784930.0,715360000.0,20415538076.4,19275907602.52,1396666814.0,56347664063.0
2025-02-14,4834483264.65,4028350128.7,837459142.77,4104307429.2790537,715800000.0,399186570.0,720360000.0,19512352094.4,19517000361.74806,1417471602.0,57438898955.0
2025-02-15,4885018301.670905,4015158648.44383,847914931.952639,4107737360.474237,723282285.7097449,403359283.212729,727889948.6225471,20670428648.9764,19533310535.76173,1432288487.3394053,57278477589.489
2025-02-16,4813893199.077474,3956698566.3799024,835569423.1333567,4047929346.839843,712751408.7307333,397486435.1231517,717291984.7920334,20369470440.11856,19248908588.81914,1411434590.9332118,56444511912.52225
2025-02-17,4795208697.446001,3941341154.455404,850509467.28,4032217834.482317,709984956.6495329,395943643.1170952,714507909.0541966,20290408984.46691,19174196448.549644,1405956290.7660906,56225429865.76656
2025-02-18,4781176681.675863,3758358935.21,838820736.9286448,4020418526.503872,693400000.0,383582730.0,692210000.0,19994827406.4,19118087810.96541,1362102292.0,55215054812.0
2025-02-19,4720776441.79,3848469255.07,813542194.55,4065002045.876853,708200000.0,392778060.0,708800000.0,20548072491.1,19330093509.54519,1394759314.0,56608762971.0
2025-02-20,4857149689.608472,3961999494.98,830861929.61,4142022509.785075,725400000.0,401899550.0,725270000.0,19819963183.5,19696344929.02592,1422322740.0,57923387335.0
2025-02-21,4746110484.865635,3864535189.746204,842904758.44,4047331813.614553,699700000.0,399974284.47792494,700400000.0,19592338738.0,18904121477.36,1377683710.0,55829570019.0
2025-02-22,4767289785.62179,3881780501.107449,829906273.3478686,4065392846.541165,687674429.6991955,401759151.4111113,688362401.0153866,19514318193.556824,19239224251.669365,1354005815.5110328,56670455380.49844
2025-02-23,4755604550.631948,3872265762.2570367,827872067.2769763,4055428050.425532,685988852.0085385,400774388.5154892,686675137.0193323,19466486112.01523,19192066460.447803,1350686974.651059,56531548870.11601
2025-02-24,4512180290.939859,3674056803.443761,814014127.58,3847843597.0928473,692100000.0,380260023.2462055,693620000.0,18245457121.2,18662687750.81,1368985055.0,55309951243.0
2025-02-25,4381796499.174086,3567891396.4103336,806126747.41,3736656453.414658,634700000.0,369272043.9344447,648750000.0,17249569312.0,17414506114.79,1273519170.0,51583962152.0
2025-02-26,4142076991.576087,3372699043.485721,728801378.94,3532231294.63691,547900000.0,349069893.387664,544780000.0,16954889828.8,16604476881.98,1197995209.0,48745398279.0
2025-02-27,4182018102.2202415,3405221216.767208,619970946.7,3566291801.2973995,525400000.0,352435895.3385439,532270000.0,16818187354.0,16420986181.24,1191713509.0,48071465704.0
2025-02-28,4168824516.25431,3394478298.4540186,613513992.06,3555040731.524403,530200000.0,351324017.49177885,530720000.0,17003563819.2,16553048813.48,1193754239.0,48399970776.0
2025-03-01,4246006020.482539,3457323577.770347,623154593.5129951,3620858659.37957,538572767.2105253,357828420.8399638,539100977.0925977,17082463995.383411,16926397988.654127,1212605670.8020625,49292707360.254486
2025-03-02,4653611340.510347,3789217474.42493,682975782.2466835,3968451490.268713,590274324.8809876,392179000.4877391,590853241.5112337,18722335246.18076,18551287316.601746,1329012600.0740657,54024676571.24733
2025-03-03,4251903554.467336,3462125663.117844,607186720.47,3625887888.4703503,541800000.0,358325430.326632,541460000.0,17449276262.4,16876792653.65,1209966985.0,49129979582.0
2025-03-04,4310459859.841297,3509805316.472058,619472031.59,3675822840.12887,546900000.0,363260211.43177176,555990000.0,18090734810.4,16993238310.37,1242693245.0,50367323181.0
2025-03-05,4329616113.84,3484393482.74,636078917.82,3814471176.95164,552800000.0,253735220.0,532590000.0,17844544603.2,17712443404.55,1271859416.0,51558811644.0
2025-03-06,4432042568.72,3440609185.53,651122283.73,3789098082.491245,534200000.0,250544990.0,525890000.0,17515625592.0,17616661318.16839,1255984659.0,50948863574.0
2025-03-07,4358591713.72,3369957133.91,583274347.74,3653195147.585293,521800000.0,241641330.0,500160000.0,15741035663.0,16984807530.205963,1228567359.0,50127937203.0
2025-03-08,4177003728.444442,3312201155.8591657,556632536.1863772,3626657028.525149,500060724.76938736,231574047.2998393,479322292.5407992,16715576674.071465,16861423800.007984,1177382690.4029229,49231990870.41972
2025-03-09,3915557544.542258,3104884522.0197525,521791903.5504281,3399658035.4495444,468761023.6654564,217079410.73893923,449320647.2488263,15669318634.271282,15806036926.003143,1103688187.9771454,46150471921.48359
2025-03-10,4132627404.58,3011930360.3,574446968.05,3316838130.0125065,474000000.0,216453210.0,448000000.0,16627640994.0,15420982173.467478,1101374925.0,44867034712.0
2025-03-11,3611090442.38,3181693283.3,514572186.49,3485878424.241982,483600000.0,229303440.0,460160000.0,16417151431.0,16206901552.62651,1166645063.0,47436120965.0
2025-03-12,3855442029.9495473,3167128033.24,541706920.83,3531563195.391799,467600000.0,212888840.0,424470000.0,15798569850.0,16419303850.804873,1160780986.0,47068053925.0
2025-03-13,3727423507.549403,3068280476.26,510652157.24,3414298949.5479302,440200000.0,203564640.0,412680000.0,16522747144.8,15874106957.299372,1128557684.0,45715628206.0
2025-03-14,3722365196.43,3250347961.0,496477011.09,3535245441.370838,464300000.0,198853120.0,426730000.0,16497871421.2,16398232601.42,1187112162.0,48133074458.0
2025-03-15,3874141402.538167,3239810515.418288,515065705.57326674,3552926854.089144,483231429.7449987,206961186.8835068,444129544.038507,17141378425.607985,16361021355.123615,1235515629.5768154,47885761373.18551
2025-03-16,3792378257.093864,3171434823.6558304,504195324.8043644,3477942891.208094,473032906.3644084,202593303.56014764,434756259.8105381,16779612327.857758,16015724570.70581,1209440266.387022,46875139905.08375
2025-03-17,3859619962.697855,3246585102.46,513583966.49,3539609422.3777246,463900000.0,198477990.0,425930000.0,15939841482.5,16374162923.55,1189621901.0,47946242675.0
2025-03-18,3800155442.815227,3150585834.42,512615492.15,3485075251.4210086,451900000.0,192606980.0,413320000.0,16604818952.4,15946344315.49,1154452412.0,46569024072.0
2025-03-19,3966713922.75,3293566881.62,497454400.61,3654967791.39632,469300000.0,200608880.0,430500000.0,16484812761.2,16565623923.3,1202496409.0,48730888209.0
2025-03-20,4131514916.99,3226968814.73,518118079.52,3547839130.806324,451900000.0,197610540.0,424060000.0,16443987021.0,16311472871.51,1184491102.0,48002559746.0
2025-03-21,4069801850.24,3220598536.0,510375375.21,3536837837.982359,450600000.0,197219030.0,415930000.0,17287776032.1,16264295137.42,1194027096.0,48079258718.0
2025-03-22,4050933463.15471,3213645996.7984395,508483939.7446691,3527734697.807626,448510932.0918452,196304687.1332133,414001671.8678865,16383045935.50555,16237690437.31765,1188491357.5884144,48087174864.345055
2025-03-23,4147351474.315632,3290135368.5456767,520586584.8814941,3611699829.933272,459186133.8569588,200977019.49490348,423855503.8752165,16772985864.222454,16624170697.251036,1216779151.999972,49231718413.3662
2025-03-24,4221802774.5336375,3406204651.18,509364367.08,3676535364.129238,474100000.0,207405280.0,437420000.0,17257916211.0,17089613420.12,1255756604.0,50672888068.0
2025-03-25,4231126187.360884,3386111810.13,535667873.59,3684654610.528079,473600000.0,206793060.0,436130000.0,16909722099.0,17057472862.59,1256961751.0,50541329529.0
2025-03-26,4218178272.73,3300157620.85,529604090.66,3661089803.10901,470878806.0024298,197627910.0,427410000.0,17179978178.0,16748082974.81,1231835621.0,49572439043.0
2025-03-27,4211292242.057652,3337554521.27,519021600.63,3672306033.78113,467500000.0,199866490.0,432260000.0,16476044073.5,16838998847.44,1245813664.0,50243052956.0
2025-03-28,4180764384.64,3200670170.97,524899481.79,3551570305.6173763,443000000.0,186785790.0,414510000.0,16316519961.5,16196595319.77,1194663052.0,48185509136.0
2025-03-29,3964415443.19434,3161917785.394865,497110633.29892606,3480829088.6175795,420075347.7615328,177119879.06726617,393059663.5562101,15603781069.953913,15995615510.852043,1132840844.852865,47611299888.65112
2025-03-30,3948937792.1956735,3149573201.2638483,495169841.52264166,3467239428.655955,418435312.8764509,176428377.45437768,391525101.8077385,15542861652.92487,15933166315.52091,1128418070.4275038,47425418491.04573
2025-03-31,3998860373.34,3153101784.62,496385133.69,3473879195.2061872,436200000.0,185197610.0,410990000.0,16833146803.2,15940040192.92,1184643150.0,47775816724.0
2025-04-01,4138923870.335838,3255423964.82,490522670.27,3588539473.9143214,451478279.7430233,156411370.0,421140000.0,17007203911.5,16433302148.96,1213755400.0,48969982139.0
2025-04-02,4007276463.0871415,3341244432.87,491799929.22,3474398230.3567085,437118038.5742366,152059470.0,435430000.0,16147222454.0,16806456604.03,1233287144.0,49758599708.0
2025-04-03,4144937244.92,3341244432.87,499718151.94,3501240011.612832,433500000.0,144359770.0,422870000.0,16483822383.6,15835592015.83,1204932702.6844363,47128477269.0
2025-04-04,3915035314.69,3189403246.01,476966570.72,3530205955.930555,444300000.0,142671550.0,433600000.0,15461049850.0,16168866116.89,1195310865.0,48391163524.0
2025-04-05,3934529397.4782734,3170030378.565402,482128870.30333054,3519423102.0369754,446512299.9120435,143381949.09699157,435759018.4168197,16662229735.682106,16096979837.945004,1201262659.243297,48098546801.79427
2025-04-06,3681106785.659136,2965849065.649824,451075002.0506268,3292737441.691812,417752491.0958724,134146733.30443276,407691827.2956371,15589017325.310131,15060175112.188845,1123889461.6300447,45000524618.24468
2025-04-07,3992558206.17,2972607592.54,489065511.77,3333482607.867515,413100000.0,132970420.0,404100000.0,15108057052.8,15006121640.65,1114022272.0,45100745166.0
2025-04-08,3716477082.18,2888232470.92,455812535.7,3213487868.991,393500000.0,124064850.0,395580000.0,16201192603.2,14678822092.75,1084501374.0,44149700975.0
2025-04-09,3618233400.72,3101705677.41,440992752.67,3478429268.7719865,414400000.0,132946020.0,414390000.0,15661936411.2,15730398709.54,1162300360.0,47039139494.0
2025-04-10,3877253110.01,2988858893.77,470698546.07,3351041227.89483,400800000.0,123091530.0,400750000.0,16505253576.0,15179204538.92,1119388222.0,45404653307.0
2025-04-11,3737021438.4,3136681504.25,455212256.63,3512830286.767136,414200000.0,129686080.0,412520000.0,16740690412.8,15940764570.57,1179506004.0,47837146769.0
2025-04-12,4006859923.776704,3193530245.8265305,487517342.8706719,3591381660.7180824,444108069.7717223,139050302.78171512,442306758.8069651,17676583026.394913,16222592413.548037,1264674400.9177442,48707761462.90405
2025-04-13,3926808436.0869527,3129727953.7514763,477777424.5022337,3519630850.7892966,435235408.297013,136272271.1526746,433470085.01968783,17323429485.85373,15898487582.934208,1239407965.563751,47734648141.92031
2025-04-14,3948522132.29,3183154889.15,479597733.41,3558474075.3320265,419600000.0,131605010.0,418620000.0,16481954763.2,16073945904.915682,1196935967.0,48544976416.0
2025-04-15,4007023828.62,3171984654.73,486693500.34,3521974682.515222,415000000.0,131514916.21832795,413910000.0,16489794426.2,15973042659.56,1183608729.0,48035026414.0
2025-04-16,3985787319.344736,3199094064.65,481217503.59,3540889857.6135063,416800000.0,130157430.0,418890000.0,16586564067.9,16035706012.25,1183828900.0,48085551263.0
2025-04-17,4024890331.561025,3203553953.960066,481340704.56,3575628153.529797,426000000.0,131269050.0,422470000.0,16950713940.0,16137543152.34,1196517121.0,48527071765.0
2025-04-18,4001329909.489903,3184801372.6310635,486770325.17,3554697568.7121286,428250201.4807941,131962436.9153112,424701560.7249336,16590562712.2545,16052928258.134054,1202837328.3634925,48396374677.120346
2025-04-19,4034167140.9099183,3210937697.8193064,489297457.4529957,3583869476.385907,431764670.7422117,133045397.12548035,428186907.7843928,16726714481.664597,16184667887.733467,1212708508.3475342,48793543366.30873
2025-04-20,4031631909.1634426,3208919816.3327127,488989963.389345,3581617229.675646,431493332.579454,132961786.08440712,427917818.0307651,16716202746.258762,16174496796.055326,1211946393.888169,48762879554.95821
2025-04-21,4144367513.6597247,3577045384.46,502663478.3225948,3681769176.222167,438800000.0,134964910.0,434360000.0,17787258982.5,16626780564.715357,1230189699.0,49976573423.0
2025-04-22,4121504401.22,3634234836.7,500473224.29,3939597242.633724,459400000.0,141684720.0,466600000.0,18178588770.3,17442453557.28,1303572742.0,52508542159.0
2025-04-23,4410797822.731217,3649269830.83,531859521.97,3940830213.766649,488300000.0,144553320.0,486860000.0,18304793696.0,17890647492.75,1336463805.0,53769050192.0
2025-04-24,4423396227.4744215,3714548445.06,566924787.18,3952086266.764911,488800000.0,144745540.0,487510000.0,18882687651.2,17900378484.54,1343641319.0,54484575462.0
2025-04-25,4919693863.43,3698052516.877828,567678554.18,3989989194.388096,505700000.0,147334180.0,496230000.0,18921303992.9,18243832486.25,1367613760.0,55792149909.0
2025-04-26,4957014767.13355,3693017148.448248,575314438.4133085,3984556317.074404,509536253.8853321,148451858.67268065,499994409.4731071,19136679838.458744,18095090948.89838,1377988503.3142784,55715722991.36168
2025-04-27,4913295578.862431,3660445990.28427,570240360.2776426,3949413882.365905,505042317.0178704,147142563.65069675,495584628.4356981,18967900815.590206,17935498386.61207,1365835112.2831936,55224329219.5958
2025-04-28,4977259933.847948,3675574990.37,577829304.36,4000829822.543246,502500000.0,146607430.0,493780000.0,19037847683.3,18117480789.15,1369059711.0,55755916509.0
2025-04-29,4936708487.595228,3599211006.83,577256450.24,3968233687.788091,505200000.0,147595640.0,497110000.0,18879125190.0,18174176970.99,1375634463.0,57109207172.0
2025-04-30,4935629233.426014,3738621939.11,581146719.48,3967366159.806092,499000000.0,145473860.0,489970000.0,19311883959.0,17948041436.98,1355765135.0,56501857149.0
2025-05-01,5050393645.8513975,3754734242.51,572793967.1,4059616291.384644,512000000.0,149556950.0,503720000.0,19391500640.4,18375237924.22,1387813295.7408855,58362216252.0
2025-05-02,5072842914.824243,3747126911.758461,588867623.65,4077661502.202359,524500000.0,150200600.0,505890000.0,19247483379.2,18471213202.16,1421833917.0,58966280459.0
2025-05-03,5023992454.20082,3711042830.5583696,586385521.0181011,4038394439.138592,521778418.78729135,149421220.00096008,503264979.0436982,19309764404.554417,18266932926.11857,1414456143.0528843,58957974486.27922
2025-05-04,4940388432.229014,3649287541.478489,576627507.1615807,3971191707.347415,513095528.6782047,146934708.5115631,494890170.2140336,18988431523.929,17962953755.044033,1390918244.9489434,57976857607.76112
2025-05-05,4963025221.329182,3655177261.76,591401410.12,3989387650.923251,510300000.0,146450870.0,493260000.0,18884153624.8,17957022334.46,1386373259.0,58152021499.0
2025-05-06,4526813018.25,3711513704.33,576637702.75,4077617879.995633,509700000.0,147124360.0,492780000.0,19127507869.2,18063680920.68,1392757496.0,58953118316.0
2025-05-07,4531541329.73,3902500622.58,579289412.23,4084857545.714567,520300000.0,148969390.0,490600000.0,20044673870.5,18209545303.19,1402101663.0,59729608234.0
2025-05-08,4643028226.82,3961572177.8,586553693.85,4339555987.512674,548000000.0,158630007.33763295,515840000.0,20422799770.8,19175799483.02,1474183977.0,62842007378.0
2025-05-09,4894971388.69,3955381154.307232,616732325.27,4334767690.460286,558400000.0,159589970.0,525580000.0,20210552711.4,19536907554.43,1502039514.0,64098089923.0
2025-05-10,4961494563.774392,4019471608.8289776,626548632.970972,4405005480.622495,565988719.4821626,161758816.24250156,532722691.61034393,20747861937.857635,19802272294.1094,1522452388.93879,65399987150.25086
2025-05-11,4931297288.439985,3995007792.672278,622735253.4868215,4378195179.484779,562543927.3981078,160774299.2891812,529480367.4298643,20621583678.054176,19681749201.515858,1513186246.7750998,65001941482.06405
2025-05-12,4987364425.36,3999689340.93,628368900.9,4331159261.026928,550900000.0,157556250.0,518880000.0,20818781641.4,19203734412.8,1495938033.0,63632937429.0
2025-05-13,4923914671.4,3961715991.68,620361980.85,4386212313.694058,564400000.0,161854860.0,533040000.0,20623973399.7,19649599728.157387,1536697693.0,65440335445.0
2025-05-14,5058277063.98,3942946280.26,637285878.33,4361370335.891177,556300000.0,160202990.0,527600000.0,20513316072.1,19538311243.84066,1520973274.0,64772458360.0
2025-05-15,5040142422.805323,3972408684.55,630782384.33,4366187703.930271,555500000.0,159442810.0,525100000.0,20575013142.3,19559892359.149616,1520943530.0,64696899503.0
2025-05-16,5032715703.355166,3962967261.025853,627789580.56,4359754066.063791,560200000.0,160633230.0,529020000.0,20871741572.5,19531070587.69146,1532541404.0,65592717421.0
2025-05-17,5016013693.521284,3949815411.7924695,626344463.091794,4345285405.488317,557489399.2967876,159855981.54279,526460263.5270597,20527651028.42539,19466253071.215336,1525125993.0977302,65355308397.83296
2025-05-18,5152978825.567852,4057667387.981144,643447158.047513,4463935916.772095,572711967.2271482,164220940.8427858,540835563.10098,21088170318.34392,19997790280.89134,1566770433.4432752,67139872593.94252
2025-05-19,4950321409.26,4090123767.4,632476205.24,4447044301.345016,568300000.0,162759040.0,536020000.0,21046213047.6,19922118275.487537,1552667869.0,66592218143.0
2025-05-20,5171179391.17,4160990286.28,640845319.74,4495767309.075954,571300000.0,164500550.0,541760000.0,21353112007.0,20110215316.16,1576874860.0,67613939368.0
2025-05-21,5232900362.53,4313969226.48,647701405.51,4616980512.27202,579700000.0,166525680.0,548430000.0,21550738870.0,20599634996.033745,1596538772.0,68737308827.0
