date,Exchange Outflow (Mean)
2023-06-27,27252.00044291
2023-06-28,27692.83317946
2023-06-29,24395.89523358
2023-06-30,30586.79948459
2023-07-01,12689.97362437
2023-07-02,13419.81881792
2023-07-03,25956.1215236
2023-07-04,39585.1756233
2023-07-05,26560.35693323
2023-07-06,31552.95240728
2023-07-07,31288.60835771
2023-07-08,13417.59488995
2023-07-09,12312.46358866
2023-07-10,33016.06251471
2023-07-11,33192.08905389
2023-07-12,41187.82527969
2023-07-13,28077.3976858
2023-07-14,32212.44426436
2023-07-15,20547.8466193
2023-07-16,13342.68571074
2023-07-17,31291.5088279
2023-07-18,29020.93567773
2023-07-19,26390.46272152
2023-07-20,24041.73605729
2023-07-21,27584.81893692
2023-07-22,15315.18910423
2023-07-23,13838.64440679
2023-07-24,32835.7033514
2023-07-25,28010.09730583
2023-07-26,27454.45209071
2023-07-27,26184.93545246
2023-07-28,27285.77672289
2023-07-29,13963.36069935
2023-07-30,13593.41190801
2023-07-31,36608.30728472
2023-08-01,44118.31362531
2023-08-02,36237.75162446
2023-08-03,29223.02596835
2023-08-04,33284.58506767
2023-08-05,17731.0874731
2023-08-06,21708.97118064
2023-08-07,47822.40108108
2023-08-08,31624.88619706
2023-08-09,27298.85095503
2023-08-10,31803.04052551
2023-08-11,29290.97762845
2023-08-12,11802.75293115
2023-08-13,12861.11136463
2023-08-14,33627.39034517
2023-08-15,31722.71962519
2023-08-16,36963.10691525
2023-08-17,46505.10592629
2023-08-18,39875.70638639
2023-08-19,19658.80030422
2023-08-20,12928.01820091
2023-08-21,29796.26093842
2023-08-22,30530.6710731
2023-08-23,34260.44429636
2023-08-24,28789.63869288
2023-08-25,24656.65788553
2023-08-26,17800.65242401
2023-08-27,13402.40022582
2023-08-28,24715.88070406
2023-08-29,31474.27772849
2023-08-30,28732.66222523
2023-08-31,28870.82937534
2023-09-01,27953.72164632
2023-09-02,13037.47624765
2023-09-03,11791.84369624
2023-09-04,27285.72610125
2023-09-05,27672.86146513
2023-09-06,30774.59767652
2023-09-07,25776.27637844
2023-09-08,26265.88130247
2023-09-09,9998.7263273
2023-09-10,13214.14737154
2023-09-11,26107.41143901
2023-09-12,35406.35113789
2023-09-13,29538.16590518
2023-09-14,29664.03652676
2023-09-15,27890.63713618
2023-09-16,12961.96677964
2023-09-17,13635.62780052
2023-09-18,31684.63095902
2023-09-19,28889.16426369
2023-09-20,27997.51573743
2023-09-21,25471.43539025
2023-09-22,26501.78804033
2023-09-23,11287.9415149
2023-09-24,9032.41109719
2023-09-25,27393.8565589
2023-09-26,24159.06333498
2023-09-27,27626.73114619
2023-09-28,30875.56909162
2023-09-29,22515.70243502
2023-09-30,16040.24530504
2023-10-01,12848.16438432
2023-10-02,33059.29208835
2023-10-03,25957.50205175
2023-10-04,24496.74843797
2023-10-05,24937.43053206
2023-10-06,24580.88370981
2023-10-07,10654.769334
2023-10-08,11571.44673712
2023-10-09,23484.49118936
2023-10-10,30202.13821611
2023-10-11,27649.83990413
2023-10-12,27607.67276573
2023-10-13,25889.41793313
2023-10-14,11557.51961015
2023-10-15,12548.52583098
2023-10-16,34244.36833656
2023-10-17,30304.50947764
2023-10-18,27535.69977504
2023-10-19,30664.37703943
2023-10-20,34944.72334632
2023-10-21,20192.8331743
2023-10-22,21267.21731548
2023-10-23,34007.18795103
2023-10-24,37341.03021824
2023-10-25,32388.97947422
2023-10-26,30074.06672407
2023-10-27,28538.6390717
2023-10-28,17205.71170408
2023-10-29,10952.63404556
2023-10-30,34012.4905721
2023-10-31,32776.75438149
2023-11-01,31188.69589108
2023-11-02,28905.77423978
2023-11-03,25221.9403903
2023-11-04,12332.96303001
2023-11-05,17426.11745398
2023-11-06,32546.28607903
2023-11-07,33757.29406102
2023-11-08,27380.60701036
2023-11-09,41212.33706419
2023-11-10,33338.02619784
2023-11-11,22532.38861628
2023-11-12,19792.30718674
2023-11-13,39648.51529097
2023-11-14,35698.0280048
2023-11-15,35403.4218864
2023-11-16,32570.35055379
2023-11-17,36931.92478188
2023-11-18,21573.2493302
2023-11-19,13830.7749461
2023-11-20,31061.95647344
2023-11-21,37111.43659618
2023-11-22,37167.25206809
2023-11-23,27414.15550643
2023-11-24,31207.30847656
2023-11-25,21420.0251321
2023-11-26,15811.01355476
2023-11-27,32651.97245637
2023-11-28,31781.19322087
2023-11-29,35622.1138274
2023-11-30,24666.3029892
2023-12-01,28250.67600325
2023-12-02,18062.47944169
2023-12-03,17254.38443221
2023-12-04,34293.90360933
2023-12-05,30123.46144517
2023-12-06,29541.12201236
2023-12-07,31884.73392888
2023-12-08,29219.49236031
2023-12-09,19750.23041195
2023-12-10,17454.85414077
2023-12-11,32993.43030284
2023-12-12,34864.95955984
2023-12-13,34950.09120051
2023-12-14,30156.66979977
2023-12-15,37591.87017861
2023-12-16,23570.23946423
2023-12-17,21512.8384926
2023-12-18,39849.84097584
2023-12-19,35874.6623257
2023-12-20,40497.97869604
2023-12-21,30536.43025212
2023-12-22,36074.78992673
2023-12-23,25749.32449878
2023-12-24,29057.47768686
2023-12-25,26049.95840004
2023-12-26,41862.31276567
2023-12-27,34903.03738803
2023-12-28,34752.33039491
2023-12-29,34642.7387144
2023-12-30,28695.88105839
2023-12-31,25879.03508955
2024-01-01,33040.7514977
2024-01-02,40040.86901307
2024-01-03,37257.92432238
2024-01-04,44216.00288464
2024-01-05,39884.57154522
2024-01-06,29361.32081063
2024-01-07,31381.56861112
2024-01-08,47998.74539523
2024-01-09,46269.88131201
2024-01-10,45289.3717792
2024-01-11,50840.93497809
2024-01-12,45165.91951971
2024-01-13,19761.49772278
2024-01-14,16266.43525676
2024-01-15,25695.87266912
2024-01-16,34457.96639203
2024-01-17,29477.39437493
2024-01-18,32700.90151497
2024-01-19,33979.42053785
2024-01-20,24948.50790355
2024-01-21,20120.29425443
2024-01-22,30816.19540649
2024-01-23,36001.18344907
2024-01-24,30273.97002942
2024-01-25,32490.80367711
2024-01-26,41824.57408164
2024-01-27,13700.19844118
2024-01-28,12724.89386778
2024-01-29,38625.6048653
2024-01-30,37084.62713635
2024-01-31,39808.90040246
2024-02-01,33896.8193505
2024-02-02,34744.25840378
2024-02-03,12511.22914625
2024-02-04,13978.59709279
2024-02-05,36930.88731227
2024-02-06,29842.7317011
2024-02-07,34017.16601577
2024-02-08,34943.74694312
2024-02-09,39743.79994735
2024-02-10,19074.68504714
2024-02-11,19253.08921982
2024-02-12,35691.22165018
2024-02-13,38813.36199152
2024-02-14,37253.12383329
2024-02-15,44949.8417659
2024-02-16,40869.76983838
2024-02-17,25658.59646498
2024-02-18,21561.0991089
2024-02-19,29872.71470952
2024-02-20,38982.91366885
2024-02-21,41183.18647098
2024-02-22,47261.60976389
2024-02-23,38123.23319758
2024-02-24,18840.29923582
2024-02-25,20312.99958627
2024-02-26,36445.87004911
2024-02-27,52690.34734153
2024-02-28,54495.46921652
2024-02-29,47956.52287473
2024-03-01,40788.78685189
2024-03-02,34324.25706646
2024-03-03,28062.25982623
2024-03-04,50326.44580853
2024-03-05,61558.7634512
2024-03-06,57533.5717665
2024-03-07,52269.9415307
2024-03-08,62402.06465847
2024-03-09,41987.42638796
2024-03-10,35799.93221376
2024-03-11,68206.6456049
2024-03-12,66901.42014853
2024-03-13,57743.00997369
2024-03-14,58624.73458927
2024-03-15,47693.77973039
2024-03-16,30414.14667292
2024-03-17,32984.97927889
2024-03-18,44046.55922173
2024-03-19,58634.41179034
2024-03-20,55085.86909437
2024-03-21,48019.70650179
2024-03-22,46459.22836947
2024-03-23,23088.30097871
2024-03-24,19279.20861148
2024-03-25,47550.79578941
2024-03-26,35255.77426648
2024-03-27,42722.52360363
2024-03-28,41116.33257947
2024-03-29,30082.13773799
2024-03-30,19196.70785165
2024-03-31,27423.20696883
2024-04-01,36817.16866405
2024-04-02,54055.62072196
2024-04-03,49765.86207024
2024-04-04,54187.31657984
2024-04-05,49743.8893542
2024-04-06,26236.81154601
2024-04-07,26395.15453216
2024-04-08,46393.71166184
2024-04-09,43502.38506854
2024-04-10,37473.43719443
2024-04-11,29799.25122126
2024-04-12,49167.51899811
2024-04-13,41574.56363071
2024-04-14,53160.98849854
2024-04-15,62776.66752481
2024-04-16,69157.1338953
2024-04-17,51997.55403266
2024-04-18,62860.00330006
2024-04-19,57943.02334765
2024-04-20,35498.59481414
2024-04-21,24704.67669857
2024-04-22,56780.79225604
2024-04-23,47899.75502563
2024-04-24,45489.81292171
2024-04-25,31018.00996309
2024-04-26,40314.40233369
2024-04-27,24859.35805498
2024-04-28,25288.87485672
2024-04-29,40747.49332004
2024-04-30,51414.10556436
2024-05-01,45426.20986741
2024-05-02,50724.0901602
2024-05-03,41911.69673663
2024-05-04,35660.5497539
2024-05-05,22449.05301368
2024-05-06,42754.8707722
2024-05-07,31333.41149979
2024-05-08,34368.79683145
2024-05-09,38337.62607206
2024-05-10,40122.03624429
2024-05-11,16656.27171613
2024-05-12,14129.19127944
2024-05-13,37391.19190573
2024-05-14,39254.4597067
2024-05-15,34081.22365705
2024-05-16,44856.06168685
2024-05-17,36196.12800871
2024-05-18,32450.50406006
2024-05-19,22900.19471865
2024-05-20,49286.10272858
2024-05-21,67729.09935236
2024-05-22,38003.37502049
2024-05-23,57312.53506595
2024-05-24,52577.40407599
2024-05-25,28404.50670615
2024-05-26,29196.34974734
2024-05-27,39964.367119
2024-05-28,48525.94111579
2024-05-29,39538.81628322
2024-05-30,38599.32179653
2024-05-31,40633.3580905
2024-06-01,16142.95189373
2024-06-02,22235.14471065
2024-06-03,38546.49373226
2024-06-04,39125.29540483
2024-06-05,36487.01449609
2024-06-06,50540.40800461
2024-06-07,46105.14994024
2024-06-08,34677.81423546
2024-06-09,26191.47510757
2024-06-10,34844.97181209
2024-06-11,47614.84824789
2024-06-12,43926.47635785
2024-06-13,45081.02881866
2024-06-14,47152.53541628
2024-06-15,30560.14614158
2024-06-16,20098.71164061
2024-06-17,37421.41057396
2024-06-18,42087.51337303
2024-06-19,39572.29120475
2024-06-20,39384.84896974
2024-06-21,60106.02044309
2024-06-22,21689.59200106
2024-06-23,19481.26519508
2024-06-24,47653.97432738
2024-06-25,48197.48946961
2024-06-26,53647.8569967
2024-06-27,55588.23235224
2024-06-28,53896.32378352
2024-06-29,21051.4687663
2024-06-30,32180.95596199
2024-07-01,46753.92734368
2024-07-02,51049.8459774
2024-07-03,51573.93336665
2024-07-04,47314.34770315
2024-07-05,66813.07676974
2024-07-06,21814.02344976
2024-07-07,23992.01574615
2024-07-08,46750.81780389
2024-07-09,48116.68447992
2024-07-10,43582.38603592
2024-07-11,44833.39752701
2024-07-12,43715.74108321
2024-07-13,18096.20070554
2024-07-14,24912.61558443
2024-07-15,58599.77959444
2024-07-16,54470.83142078
2024-07-17,46295.13701203
2024-07-18,46593.11914703
2024-07-19,50331.90836758
2024-07-20,35021.23673472
2024-07-21,35090.95643011
2024-07-22,50665.39156313
2024-07-23,70885.61229548
2024-07-24,48661.2063223
2024-07-25,45117.23932396
2024-07-26,44886.52758059
2024-07-27,27339.6762199
2024-07-28,16231.86536051
2024-07-29,55751.7124401
2024-07-30,42061.85019639
2024-07-31,43176.29950298
2024-08-01,43144.99897513
2024-08-02,46245.15307437
2024-08-03,28631.29134748
2024-08-04,32473.85591307
2024-08-05,78205.39149777
2024-08-06,78139.16413908
2024-08-07,66610.10160294
2024-08-08,59239.66256286
2024-08-09,48024.01239926
2024-08-10,23550.90302834
2024-08-11,20834.17540947
2024-08-12,59625.15143528
2024-08-13,77056.98916156
2024-08-14,66976.08859443
2024-08-15,59007.79221421
2024-08-16,44348.33124112
2024-08-17,23903.40622541
2024-08-18,18241.14686603
2024-08-19,49730.10203409
2024-08-20,53433.85301149
2024-08-21,45815.7736093
2024-08-22,62787.37522968
2024-08-23,62500.67691028
2024-08-24,42608.27173505
2024-08-25,29570.91862599
2024-08-26,39993.78895705
2024-08-27,50428.17167016
2024-08-28,43168.2282545
2024-08-29,37741.82895541
2024-08-30,40513.21249105
2024-08-31,23769.13427175
2024-09-01,20723.75075212
2024-09-02,37480.66047174
2024-09-03,47883.88351558
2024-09-04,48251.42491959
2024-09-05,31441.71057241
2024-09-06,51131.89244138
2024-09-07,21570.03059505
2024-09-08,20874.41111994
2024-09-09,50220.97095951
2024-09-10,40313.06155428
2024-09-11,36310.16303856
2024-09-12,39073.69656822
2024-09-13,44354.21590749
2024-09-14,35981.87674142
2024-09-15,16907.03971531
2024-09-16,49664.33699025
2024-09-17,52327.25165931
2024-09-18,39687.38585017
2024-09-19,56955.71785971
2024-09-20,48475.94210684
2024-09-21,26282.76412932
2024-09-22,24597.9495763
2024-09-23,45596.73542222
2024-09-24,43906.96169915
2024-09-25,41700.68506014
2024-09-26,43982.7844936
2024-09-27,46840.39516563
2024-09-28,16050.36054304
2024-09-29,20230.46794844
2024-09-30,55475.7468721
2024-10-01,52549.88344146
2024-10-02,50818.37791651
2024-10-03,38932.21804989
2024-10-04,49829.97710518
2024-10-05,17483.47981995
2024-10-06,18233.29354327
2024-10-07,49918.87160589
2024-10-08,58552.89853396
2024-10-09,60630.28753443
2024-10-10,51038.71252456
2024-10-11,45768.19307288
2024-10-12,21427.77093295
2024-10-13,23232.03076479
2024-10-14,49243.07835348
2024-10-15,61771.39975617
2024-10-16,54657.10029718
2024-10-17,50315.13854757
2024-10-18,48906.25423503
2024-10-19,23710.77826224
2024-10-20,23775.64914958
2024-10-21,67979.50493916
2024-10-22,65923.81885172
2024-10-23,75249.04485261
2024-10-24,65470.88236537
2024-10-25,85675.39466766
2024-10-26,32105.86877541
2024-10-27,22377.06129856
2024-10-28,56181.34115633
2024-10-29,60842.60646243
2024-10-30,59195.34917888
2024-10-31,56142.28576161
2024-11-01,49713.71039059
2024-11-02,21254.21900308
2024-11-03,20364.06017666
2024-11-04,57505.62555627
2024-11-05,53614.05607357
2024-11-06,94114.58423585
2024-11-07,97384.99180186
2024-11-08,108262.98460566
2024-11-09,61677.69523914
2024-11-10,63457.02314026
2024-11-11,85294.46321314
2024-11-12,109915.46380101
2024-11-13,119081.23683728
2024-11-14,109145.39006599
2024-11-15,72491.22137502
2024-11-16,53985.99163805
2024-11-17,42367.00621539
2024-11-18,98666.99925165
2024-11-19,85694.44849604
2024-11-20,123554.42846647
2024-11-21,102678.92968971
2024-11-22,116669.56890228
2024-11-23,82171.76479089
2024-11-24,60879.76360835
2024-11-25,101902.58476895
2024-11-26,69724.97817649
2024-11-27,87399.29820819
2024-11-28,59632.98576307
2024-11-29,68860.51915428
2024-11-30,38563.44751216
2024-12-01,40431.77993213
2024-12-02,76912.47407196
2024-12-03,60244.85336645
2024-12-04,92702.71264007
2024-12-05,113235.28445557
2024-12-06,99032.73736845
2024-12-07,65742.62868449
2024-12-08,70313.30412569
2024-12-09,87653.27047246
2024-12-10,89993.48386499
2024-12-11,120155.5412463
2024-12-12,88929.88070066
2024-12-13,71893.52076087
2024-12-14,44512.0745564
2024-12-15,41069.91716969
2024-12-16,82731.02207859
2024-12-17,82389.82504009
2024-12-18,77404.07643772
2024-12-19,91451.37594003
2024-12-20,107017.56796618
2024-12-21,39017.320923
2024-12-22,36456.71240667
2024-12-23,94307.77216906
2024-12-24,77410.10931914
2024-12-25,40980.80527231
2024-12-26,63935.29491951
2024-12-27,83610.0185771
2024-12-28,42796.49027656
2024-12-29,34646.54391079
2024-12-30,93640.68271847
2024-12-31,89981.32751796
2025-01-01,67484.37428724
2025-01-02,90962.5239027
2025-01-03,66462.71322325
2025-01-04,27036.829889
2025-01-05,22508.03802473
2025-01-06,69307.28455216
2025-01-07,100961.44755001
2025-01-08,79156.50421151
2025-01-09,71336.08383395
2025-01-10,52138.56584159
2025-01-11,31471.96083315
2025-01-12,28678.21667936
2025-01-13,68241.98716947
2025-01-14,48576.06613725
2025-01-15,60152.55015503
2025-01-16,55054.40253396
2025-01-17,76981.00223703
2025-01-18,57010.28067235
2025-01-19,77694.77006604
2025-01-20,66854.70751679
2025-01-21,74386.61161746
2025-01-22,57326.7016713
2025-01-23,80242.49671494
2025-01-24,62644.36213599
2025-01-25,35167.35545212
2025-01-26,22839.63464204
2025-01-27,82860.42634512
2025-01-28,91705.10277344
2025-01-29,48855.55603878
2025-01-30,49118.64449014
2025-01-31,59463.55084859
2025-02-01,32998.69714541
2025-02-02,37489.66460945
2025-02-03,135065.60868437
2025-02-04,101938.18318633
2025-02-05,87781.25283892
2025-02-06,91556.75740971
2025-02-07,76812.61093969
2025-02-08,50732.99114208
2025-02-09,32854.87960326
2025-02-10,57388.30360528
2025-02-11,58386.92835039
2025-02-12,63143.83333164
2025-02-13,49924.74734972
2025-02-14,55156.45798517
2025-02-15,33669.28847893
2025-02-16,23333.76897101
2025-02-17,42729.82280887
2025-02-18,62462.98526453
2025-02-19,47338.96896261
2025-02-20,50421.26703347
2025-02-21,66523.20347373
2025-02-22,112247.5815004
2025-02-23,64879.56443757
2025-02-24,70079.80664281
2025-02-25,94608.77621523
2025-02-26,77504.16191107
2025-02-27,65438.25233907
2025-02-28,73939.07684875
2025-03-01,35977.76092488
2025-03-02,39609.37046802
2025-03-03,67984.6156738
2025-03-04,55707.90280652
2025-03-05,56642.9859465
2025-03-06,64233.45700023
2025-03-07,64559.30175794
2025-03-08,28246.70445201
2025-03-09,23971.65860436
2025-03-10,69102.95766633
2025-03-11,72087.45986987
2025-03-12,61194.44575899
2025-03-13,52062.7759221
2025-03-14,50746.59757955
2025-03-15,34103.21664265
2025-03-16,23199.43474684
2025-03-17,57565.38059242
2025-03-18,64924.65525409
2025-03-19,115288.25727396
2025-03-20,61518.15680434
2025-03-21,59280.03731588
2025-03-22,33526.69055233
2025-03-23,34694.50682402
2025-03-24,69025.35031528
2025-03-25,36633.20994215
2025-03-26,56798.76415244
2025-03-27,48513.61592208
2025-03-28,72092.03017771
2025-03-29,17259.55798795
2025-03-30,58857.65028349
2025-03-31,75605.53622737
2025-04-01,50008.18431759
2025-04-02,48093.70369519
2025-04-03,59010.44253907
2025-04-04,43519.44400164
2025-04-05,30708.48836742
2025-04-06,37580.18678244
2025-04-07,66910.40241811
2025-04-08,54348.68693451
2025-04-09,55142.15133259
2025-04-10,42739.80009159
2025-04-11,42098.24948283
2025-04-12,99738.95922057
2025-04-13,61227.05152729
2025-04-14,48176.32126574
2025-04-15,37904.82726562
2025-04-16,44419.90869521
2025-04-17,39929.56883406
2025-04-18,39688.8983154
2025-04-19,14601.78313948
2025-04-20,23405.7578921
2025-04-21,91296.67662713
2025-04-22,92169.77253868
2025-04-23,74470.24534914
2025-04-24,82010.93284464
2025-04-25,107376.24539031
2025-04-26,56122.03573446
2025-04-27,48608.43502306
2025-04-28,69631.73542636
2025-04-29,64505.05645981
2025-04-30,50462.80717311
2025-05-01,47321.39298424
2025-05-02,47522.71301749
2025-05-03,27282.93627332
2025-05-04,42563.41191321
2025-05-05,41966.39126538
2025-05-06,42401.63268894
2025-05-07,67135.1804238
2025-05-08,75206.6476017
2025-05-09,82984.35551154
2025-05-10,39060.18563594
2025-05-11,21693.959648
2025-05-12,42601.70931303
2025-05-13,55048.10389396
2025-05-14,63701.15479438
2025-05-15,116955.07521301
2025-05-16,50198.96544878
2025-05-17,51693.9566304
2025-05-18,32068.32112837
2025-05-19,52887.47231417
2025-05-20,55814.9811769
2025-05-21,65716.95144093
2025-05-22,51665.5969287
2025-05-23,62578.26491815
2025-05-24,26616.77949036
2025-05-25,20160.0012393
2025-05-26,39800.27816939
2025-05-27,42731.50053729
2025-05-28,45615.19361618
2025-05-29,57276.09267173
2025-05-30,46175.40343492
2025-05-31,26637.76836112
2025-06-01,16482.44539212
2025-06-02,50588.16158496
2025-06-03,50360.65042584
2025-06-04,38822.57335472
2025-06-05,67715.49210036
2025-06-06,52078.7052458
2025-06-07,37502.73749311
2025-06-08,27741.44233872
2025-06-09,100200.82389616
2025-06-10,78285.94515488
2025-06-11,64358.68973682
2025-06-12,45507.12908274
2025-06-13,40580.13909401
2025-06-14,21503.6059625
2025-06-15,19321.04778484
2025-06-16,44063.07074755
2025-06-17,34229.13590739
2025-06-18,43953.74646737
2025-06-19,24740.08317394
2025-06-20,38535.50591078
2025-06-21,24778.02558133
2025-06-22,56631.23335941
2025-06-23,123246.74349809
2025-06-24,57459.02995634
2025-06-25,46282.0755489
2025-06-26,43200.7971339
2025-06-27,53535.08850638
2025-06-28,20635.5188919
2025-06-29,22746.42147142
2025-06-30,38641.07581239
2025-07-01,43595.71197679
2025-07-02,42906.10876542
2025-07-03,43536.05814902
2025-07-04,45888.83138514
2025-07-05,15693.21962123
2025-07-06,12559.47485618
2025-07-07,37847.68583714
2025-07-08,45315.87883293
2025-07-09,39659.88884808
2025-07-10,48714.20567496
2025-07-11,47678.5519194
2025-07-12,26240.54188713
2025-07-13,42086.52055185
2025-07-14,69150.49230055
2025-07-15,69715.63665827
2025-07-16,70299.41004161
2025-07-17,152286.89156294
2025-07-18,99540.24598528
2025-07-19,89906.16506119
2025-07-20,78564.98602185
2025-07-21,47834.08114717
2025-07-22,54862.74360434
2025-07-23,54736.28058108
2025-07-24,61932.3369293
2025-07-25,183160.76962235
2025-07-26,45668.21249558
2025-07-27,41077.59035887
2025-07-28,72139.21968054
2025-07-29,67910.9702924
2025-07-30,45925.1096814
2025-07-31,60872.0374486
2025-08-01,46437.87992194
2025-08-02,26104.77171544
2025-08-03,24976.93283196
2025-08-04,46741.40932376
2025-08-05,40674.48412677
2025-08-06,33421.49880041
2025-08-07,40585.47532055
2025-08-08,60123.02472071
2025-08-09,32212.82956708
2025-08-10,32774.2408347
2025-08-11,50896.16067241
2025-08-12,51982.7851915
2025-08-13,57381.86199238
2025-08-14,106299.32966361
2025-08-15,82345.39438064
2025-08-16,68307.60479947
2025-08-17,67604.70100386
2025-08-18,67059.51826246
2025-08-19,81591.16911194
2025-08-20,67001.27396746
2025-08-21,54588.13196451
2025-08-22,147732.89047784
2025-08-23,57518.31870303
2025-08-24,53719.51685082
2025-08-25,63819.85440189
2025-08-26,56751.66249926
2025-08-27,55700.89882712
2025-08-28,60364.90344783
2025-08-29,64849.94985391
2025-08-30,39147.24836858
2025-08-31,32607.72538372
2025-09-01,42409.47730611
2025-09-02,91948.00666077
2025-09-03,59526.2695035
2025-09-04,57051.89406433
2025-09-05,51026.91758396
2025-09-06,37794.88051128
2025-09-07,51418.48707135
2025-09-08,50876.87280929
2025-09-09,43888.01325613
2025-09-10,46597.67886157
2025-09-11,53236.38504361
2025-09-12,59070.40768678
2025-09-13,42144.94433796
2025-09-14,32417.93497228
2025-09-15,77295.81434065
2025-09-16,68281.32606295
2025-09-17,59187.42543278
2025-09-18,55128.36869419
2025-09-19,49981.82572263
2025-09-20,42448.29702498
2025-09-21,25912.17977923
2025-09-22,73062.98743912
2025-09-23,57083.3744603
2025-09-24,79052.79216052
2025-09-25,81022.16723694
2025-09-26,91597.61523829
2025-09-27,29481.18473438
2025-09-28,30711.82283403
2025-09-29,60088.83449015
2025-09-30,55925.15257829
2025-10-01,46187.38740446
2025-10-02,47142.83103548
2025-10-03,49707.62803204
2025-10-04,23548.19242148
2025-10-05,51343.52977938
2025-10-06,60637.7639499
2025-10-07,40197.1231382
2025-10-08,45621.6451955
2025-10-09,57744.75456592
2025-10-10,61250.15873827
2025-10-11,121469.98529332
2025-10-12,56804.41924067
2025-10-13,74648.85564538
2025-10-14,57797.01958046
2025-10-15,54016.17118031
2025-10-16,45239.5359757
2025-10-17,52909.67589347
2025-10-18,26152.85249764
2025-10-19,36879.26733687
2025-10-20,64679.19301496
2025-10-21,78431.93467553
2025-10-22,100018.77251493
2025-10-23,90161.24886362
2025-10-24,48693.83195437
2025-10-25,22258.2007618
2025-10-26,50856.17094864
2025-10-27,36991.32593904
2025-10-28,39351.59079855
2025-10-29,40560.69032792
2025-10-30,43715.41812358
2025-10-31,43215.47594587
2025-11-01,35826.38293573
2025-11-02,15950.65945251
2025-11-03,40067.08813416
2025-11-04,48046.85229367
2025-11-05,50635.69764655
2025-11-06,41926.71145826
2025-11-07,52527.27272222
2025-11-08,33703.56058937
2025-11-09,24601.24311571
2025-11-10,34305.7617328
2025-11-11,45709.43047875
2025-11-12,54604.29973814
2025-11-13,55384.45502403
2025-11-14,59200.07725557
2025-11-15,21275.24997973
2025-11-16,105639.20462447
2025-11-17,68466.15919077
2025-11-18,67603.17854934
2025-11-19,49310.44310896
2025-11-20,69450.84180874
2025-11-21,62106.28092243
2025-11-22,17548.15354981
2025-11-23,24276.11704933
2025-11-24,41484.91560142
2025-11-25,33355.84290692
2025-11-26,40756.69403203
2025-11-27,27735.71526989
2025-11-28,55762.03774826
2025-11-29,16781.49342072
2025-11-30,15606.19574725
2025-12-01,59714.6639773
2025-12-02,50959.16426476
2025-12-03,48305.68475606
2025-12-04,26810.2120719
2025-12-05,57192.15913942
2025-12-06,28329.51271038
2025-12-07,10906.03213082
2025-12-08,63577.69194841
2025-12-09,45518.7605453
2025-12-10,42972.98378595
2025-12-11,40791.45964569
2025-12-12,27960.27415309
2025-12-13,12203.69332404
2025-12-14,42541.69663457
2025-12-15,28607.73185971
2025-12-16,27369.07771147
2025-12-17,28581.55230032
2025-12-18,28630.54765776
2025-12-19,35555.35691893
2025-12-20,17309.44587754
2025-12-21,9672.90207743
2025-12-22,22165.87180276
2025-12-23,29299.44452982
2025-12-24,27250.79786317
2025-12-25,17519.02231925
2025-12-26,23137.8990141
2025-12-27,10015.95459229
2025-12-28,10577.34361062
2025-12-29,33385.83048328
2025-12-30,69767.78650263
2025-12-31,51273.83482538
2026-01-01,40335.78771298
2026-01-02,27937.47602749
2026-01-03,25730.34862297
2026-01-04,10352.89781092
2026-01-05,27127.67301663
2026-01-06,28358.24999919
2026-01-07,29501.00108694
2026-01-08,52622.86451381
2026-01-09,66433.41189233
2026-01-10,16717.71467481
2026-01-11,9617.12906568
2026-01-12,32283.82357423
2026-01-13,35246.85956426
2026-01-14,38466.55575006
2026-01-15,30097.59174436
2026-01-16,31018.00781116
2026-01-17,10406.01184094
2026-01-18,8615.52383239
2026-01-19,37784.38018553
2026-01-20,63782.98849705
2026-01-21,45427.53562867
2026-01-22,51160.28846448
2026-01-23,55011.59848604
2026-01-24,32887.43010842
2026-01-25,16557.45025864
2026-01-26,29636.22357762
2026-01-27,39405.55530562
2026-01-28,40163.22080129
2026-01-29,34472.23536171
2026-01-30,32768.14580555
2026-01-31,24320.9884369
2026-02-01,22207.88501867
2026-02-02,28901.5060499
2026-02-03,55957.63635331
2026-02-04,64895.85557531
2026-02-05,66335.71682865
2026-02-06,127239.67139636
2026-02-07,55491.90543879
2026-02-08,20820.12314475
2026-02-09,31165.41457689
2026-02-10,54750.06157707
2026-02-11,26925.53499645
2026-02-12,47743.01404806
2026-02-13,24110.54986034
2026-02-14,23729.45531137
2026-02-15,11490.73470641
2026-02-16,16448.47796097
2026-02-17,14458.6393753
2026-02-18,18436.8898411
2026-02-19,18521.17255636
2026-02-20,69515.3497803
2026-02-21,36969.65810907
2026-02-22,37282.40197167
2026-02-23,28732.91371997
2026-02-24,29269.75442677
2026-02-25,23219.00438875
2026-02-26,21562.78238477
2026-02-27,19035.52228435
2026-02-28,19360.58493141
2026-03-01,14810.56062647
2026-03-02,23243.71366592
2026-03-03,19720.10142149
2026-03-04,27514.98104351
2026-03-05,57352.02371029
2026-03-06,31364.67127353
2026-03-07,18105.98539527
2026-03-08,34342.05326759
2026-03-09,16858.46532268
2026-03-10,23088.23353141
2026-03-11,38468.93140626
2026-03-12,21399.88247511
2026-03-13,18143.77188852
2026-03-14,8814.68506639
2026-03-15,7692.65122987
2026-03-16,19578.80839666
2026-03-17,21474.96665454
2026-03-18,39960.92659889
2026-03-19,19345.19698907
2026-03-20,33958.98331505
2026-03-21,20411.82647976
