date,Exchange Depositing Transactions
2025-10-07,20417
2025-10-08,20077
2025-10-09,18662
2025-10-10,21541
2025-10-11,23737
2025-10-12,17451
2025-10-13,19921
2025-10-14,19994
2025-10-15,20407
2025-10-16,20412
2025-10-17,20344
2025-10-18,13272
2025-10-19,11987
2025-10-20,16741
2025-10-21,18096
2025-10-22,19655
2025-10-23,23089
2025-10-24,18192
2025-10-25,12853
2025-10-26,12561
2025-10-27,18733
2025-10-28,18310
2025-10-29,16988
2025-10-30,18881
2025-10-31,20942
2025-11-01,14622
2025-11-02,13237
2025-11-03,20819
2025-11-04,25211
2025-11-05,20573
2025-11-06,27522
2025-11-07,24965
2025-11-08,16376
2025-11-09,14287
2025-11-10,19158
2025-11-11,17729
2025-11-12,17509
2025-11-13,17729
2025-11-14,21208
2025-11-15,15771
2025-11-16,13352
2025-11-17,18923
2025-11-18,19522
2025-11-19,18056
2025-11-20,20319
2025-11-21,21727
2025-11-22,18336
2025-11-23,12721
2025-11-24,18419
2025-11-25,18645
2025-11-26,17749
2025-11-27,16931
2025-11-28,18902
2025-11-29,13639
2025-11-30,13406
2025-12-01,23024
2025-12-02,20898
2025-12-03,19863
2025-12-04,18603
2025-12-05,17909
2025-12-06,13968
2025-12-07,12366
2025-12-08,17155
2025-12-09,18639
2025-12-10,20089
2025-12-11,19373
2025-12-12,19830
2025-12-13,13659
2025-12-14,12257
2025-12-15,19465
2025-12-16,18637
2025-12-17,19235
2025-12-18,19586
2025-12-19,19386
2025-12-20,15790
2025-12-21,14356
2025-12-22,19895
2025-12-23,19212
2025-12-24,20056
2025-12-25,15899
2025-12-26,21037
2025-12-27,18376
2025-12-28,14934
2025-12-29,25534
2025-12-30,25049
2025-12-31,29457
2026-01-01,26193
2026-01-02,24846
2026-01-03,25204
2026-01-04,25430
2026-01-05,27440
2026-01-06,25321
2026-01-07,34046
2026-01-08,20526
2026-01-09,17147
2026-01-10,16666
2026-01-11,11683
2026-01-12,30315
2026-01-13,32857
2026-01-14,24049
2026-01-15,23635
2026-01-16,22689
2026-01-17,16640
2026-01-18,13171
2026-01-19,29009
2026-01-20,25642
2026-01-21,24851
2026-01-22,23861
2026-01-23,25193
2026-01-24,18944
2026-01-25,17707
2026-01-26,23425
2026-01-27,21090
2026-01-28,22396
2026-01-29,23088
2026-01-30,24421
2026-01-31,22078
2026-02-01,37298
2026-02-02,26731
2026-02-03,46273
2026-02-04,37263
2026-02-05,26865
2026-02-06,28136
2026-02-07,18013
2026-02-08,13864
2026-02-09,22941
2026-02-10,25573
2026-02-11,20862
2026-02-12,21212
2026-02-13,32932
2026-02-14,15514
2026-02-15,14446
2026-02-16,17148
2026-02-17,16239
2026-02-18,16706
2026-02-19,17006
2026-02-20,17553
2026-02-21,13893
2026-02-22,13033
2026-02-23,19895
2026-02-24,24402
2026-02-25,20826
2026-02-26,19380
2026-02-27,22164
2026-02-28,18340
2026-03-01,17042
2026-03-02,23804
2026-03-03,21774
2026-03-04,21761
2026-03-05,21538
2026-03-06,22781
2026-03-07,15705
2026-03-08,14646
2026-03-09,19751
2026-03-10,23829
2026-03-11,20104
2026-03-12,20077
2026-03-13,21526
2026-03-14,17624
2026-03-15,17306
2026-03-16,22040
2026-03-17,21172
2026-03-18,22456
2026-03-19,21231
2026-03-20,21748
2026-03-21,16819
2026-03-22,14620
2026-03-23,19980
2026-03-24,20525
2026-03-25,20510
2026-03-26,19842
2026-03-27,20855
2026-03-28,16935
2026-03-29,13920
2026-03-30,19784
2026-03-31,21700
2026-04-01,28159
2026-04-02,26279
2026-04-03,19007
2026-04-04,16933
2026-04-05,18796
2026-04-06,90918
2026-04-07,25401
2026-04-08,20815
2026-04-09,20908
2026-04-10,22087
2026-04-11,0
