date,Exchange Outflow (Total)
2023-06-22,767287603.99259
2023-06-23,787253186.159026
2023-06-24,366855013.552469
2023-06-25,306857979.791682
2023-06-26,694638059.402701
2023-06-27,589842297.586408
2023-06-28,642972200.760735
2023-06-29,498286160.145908
2023-06-30,746715535.81733
2023-07-01,205920202.002611
2023-07-02,196050133.110974
2023-07-03,582844708.812439
2023-07-04,806310442.270904
2023-07-05,543663946.066311
2023-07-06,685803420.572133
2023-07-07,663255919.966645
2023-07-08,203142386.633905
2023-07-09,173088613.129434
2023-07-10,695021131.997158
2023-07-11,664306470.324482
2023-07-12,833023766.281712
2023-07-13,761234406.057305
2023-07-14,859975624.525522
2023-07-15,357573626.869081
2023-07-16,226732258.282672
2023-07-17,729530236.8136
2023-07-18,653899722.690504
2023-07-19,573200850.311377
2023-07-20,512810230.101967
2023-07-21,547475901.441021
2023-07-22,237385431.11561
2023-07-23,202971397.514352
2023-07-24,709842235.050599
2023-07-25,576895964.110966
2023-07-26,571574238.076491
2023-07-27,526840901.30351
2023-07-28,551199975.579101
2023-07-29,206476214.661356
2023-07-30,197022912.194643
2023-07-31,829361201.535355
2023-08-01,1020986013.916853
2023-08-02,838287908.328605
2023-08-03,658394775.067001
2023-08-04,755493511.865902
2023-08-05,296889328.649594
2023-08-06,337900136.426585
2023-08-07,1057496755.10593
2023-08-08,699827106.654685
2023-08-09,594760065.757183
2023-08-10,708857970.273165
2023-08-11,623634204.687342
2023-08-12,187628363.346519
2023-08-13,187656475.921278
2023-08-14,691042871.5933
2023-08-15,707448370.361318
2023-08-16,852627987.213977
2023-08-17,1139189074.770369
2023-08-18,941744557.727374
2023-08-19,305989226.73524
2023-08-20,181729151.850182
2023-08-21,604864097.049832
2023-08-22,662820868.997034
2023-08-23,709396759.600509
2023-08-24,595571255.639585
2023-08-25,515743312.991618
2023-08-26,268594044.425871
2023-08-27,194857496.883182
2023-08-28,504846579.261149
2023-08-29,709713488.499668
2023-08-30,629216570.070361
2023-08-31,697201658.585014
2023-09-01,664711547.027956
2023-09-02,206852598.145214
2023-09-03,172101958.746672
2023-09-04,550325809.736085
2023-09-05,602604231.264664
2023-09-06,674179111.2995
2023-09-07,566717212.456285
2023-09-08,563613280.988305
2023-09-09,154490320.483153
2023-09-10,199652552.636598
2023-09-11,578514130.076999
2023-09-12,785454493.642998
2023-09-13,637994845.385887
2023-09-14,641188149.525991
2023-09-15,626563163.264353
2023-09-16,208221034.348181
2023-09-17,203075404.833121
2023-09-18,717435098.805189
2023-09-19,640963887.518391
2023-09-20,604438367.25544
2023-09-21,554615034.187405
2023-09-22,555875004.145943
2023-09-23,175945144.392723
2023-09-24,131168673.953382
2023-09-25,600117215.635788
2023-09-26,529953213.316081
2023-09-27,642432006.073544
2023-09-28,720141773.493023
2023-09-29,526101903.096574
2023-09-30,289109381.378038
2023-10-01,226988520.177746
2023-10-02,835474429.656876
2023-10-03,604887670.31199
2023-10-04,556713105.001391
2023-10-05,549172095.177014
2023-10-06,546310140.450418
2023-10-07,177412564.180423
2023-10-08,199075169.665454
2023-10-09,525935180.185669
2023-10-10,679155482.065772
2023-10-11,640563841.059073
2023-10-12,620758522.137477
2023-10-13,574020174.413397
2023-10-14,181198792.447906
2023-10-15,197739670.044523
2023-10-16,809502623.107852
2023-10-17,689366981.59726
2023-10-18,610796892.410021
2023-10-19,684490224.274187
2023-10-20,833711209.596608
2023-10-21,357917968.014515
2023-10-22,358203741.244587
2023-10-23,946930148.496512
2023-10-24,1102867327.495736
2023-10-25,861676409.932089
2023-10-26,777715365.484417
2023-10-27,694288011.336216
2023-10-28,309720016.385203
2023-10-29,191561569.456813
2023-10-30,851808813.887616
2023-10-31,892052147.246757
2023-11-01,879957865.871036
2023-11-02,798319672.954363
2023-11-03,660587840.762324
2023-11-04,250235819.878968
2023-11-05,347494208.149843
2023-11-06,866089218.849016
2023-11-07,919143602.693517
2023-11-08,743821570.043471
2023-11-09,1319412971.110045
2023-11-10,1009475433.270727
2023-11-11,519777140.60042
2023-11-12,412491474.078788
2023-11-13,1021821536.078847
2023-11-14,909692847.646202
2023-11-15,996075274.773736
2023-11-16,938872925.063665
2023-11-17,980838058.357195
2023-11-18,449284490.550793
2023-11-19,286615149.208125
2023-11-20,952918700.692171
2023-11-21,1325397846.596007
2023-11-22,1247481648.413366
2023-11-23,768034980.668267
2023-11-24,929103987.964203
2023-11-25,481372224.793596
2023-11-26,339446650.007107
2023-11-27,907790138.231889
2023-11-28,916347144.137381
2023-11-29,1010421258.714272
2023-11-30,687671861.035871
2023-12-01,826953787.967265
2023-12-02,427069263.919295
2023-12-03,401716578.350743
2023-12-04,1159648350.549426
2023-12-05,979886077.349922
2023-12-06,906439787.827383
2023-12-07,960655148.543376
2023-12-08,933738097.866044
2023-12-09,526067137.25283
2023-12-10,476726976.292701
2023-12-11,1136194759.338826
2023-12-12,1001914342.871176
2023-12-13,968012675.980539
2023-12-14,932323603.52972
2023-12-15,1188955670.008987
2023-12-16,573958901.193486
2023-12-17,464354618.862664
2023-12-18,1139067854.453276
2023-12-19,1022607249.593973
2023-12-20,1161482029.002356
2023-12-21,887419199.55686
2023-12-22,1054430034.76827
2023-12-23,586003126.943326
2023-12-24,644262395.273085
2023-12-25,549575972.36558
2023-12-26,1077703379.839534
2023-12-27,1011629635.654763
2023-12-28,1087191904.074379
2023-12-29,1088163065.75787
2023-12-30,706090849.322637
2023-12-31,566414441.004892
2024-01-01,662731393.540925
2024-01-02,1210475511.134202
2024-01-03,1190763261.343339
2024-01-04,1325242038.458548
2024-01-05,1195659685.782538
2024-01-06,654170227.660784
2024-01-07,709003779.631061
2024-01-08,1448938127.245867
2024-01-09,1391890569.627921
2024-01-10,1406144415.000654
2024-01-11,1704899913.555281
2024-01-12,1410396168.841852
2024-01-13,483208142.317325
2024-01-14,397307681.146416
2024-01-15,767330149.645194
2024-01-16,981810836.407994
2024-01-17,809861933.056741
2024-01-18,956174360.297845
2024-01-19,997567828.150182
2024-01-20,549490886.575736
2024-01-21,488359782.143451
2024-01-22,975394217.006237
2024-01-23,1070603193.408559
2024-01-24,813582670.570711
2024-01-25,921536664.693913
2024-01-26,1148460979.707763
2024-01-27,297527209.547148
2024-01-28,295713808.593259
2024-01-29,1114232823.549185
2024-01-30,1105789411.951742
2024-01-31,1244067946.4772
2024-02-01,1025209301.256015
2024-02-02,973325654.923449
2024-02-03,270642908.891618
2024-02-04,292949459.273673
2024-02-05,1023354887.422955
2024-02-06,818705501.487991
2024-02-07,922749645.34377
2024-02-08,956515185.073961
2024-02-09,1057622260.398919
2024-02-10,391774956.183111
2024-02-11,409224411.367216
2024-02-12,924045728.523144
2024-02-13,1078118756.0385
2024-02-14,1092559615.782753
2024-02-15,1352630638.419336
2024-02-16,1236147058.531641
2024-02-17,617012269.193365
2024-02-18,512442642.521158
2024-02-19,928951809.322073
2024-02-20,1307720821.935305
2024-02-21,1282526793.079107
2024-02-22,1507172735.370397
2024-02-23,1080679291.451771
2024-02-24,426111047.816564
2024-02-25,481600907.190783
2024-02-26,1269919895.991348
2024-02-27,1890635043.308909
2024-02-28,2161235813.658028
2024-02-29,2012207743.30089
2024-03-01,1535249148.318435
2024-03-02,1114131060.120176
2024-03-03,919207382.868128
2024-03-04,2227096206.364975
2024-03-05,2751245814.924307
2024-03-06,2243579164.606518
2024-03-07,1968590537.929255
2024-03-08,2281481885.978313
2024-03-09,1322897843.205523
2024-03-10,1068663776.513095
2024-03-11,2670563002.014258
2024-03-12,2384901825.454756
2024-03-13,1995713910.710694
2024-03-14,2090030412.841989
2024-03-15,1715402175.562801
2024-03-16,852660601.975394
2024-03-17,879049697.782477
2024-03-18,1381740562.785665
2024-03-19,2038014885.008542
2024-03-20,1850940287.439971
2024-03-21,1528515277.658492
2024-03-22,1441025886.335757
2024-03-23,545992141.544576
2024-03-24,459250028.333966
2024-03-25,1623669473.025255
2024-03-26,1510357369.576178
2024-03-27,1657847528.438823
2024-03-28,1469538842.722773
2024-03-29,934351198.142043
2024-03-30,486962888.072773
2024-03-31,696275224.938674
2024-04-01,1201417847.84521
2024-04-02,1991571234.259298
2024-04-03,1732150595.216615
2024-04-04,1783467150.592201
2024-04-05,1571658184.145833
2024-04-06,596100358.325253
2024-04-07,604211482.395598
2024-04-08,1495362114.284271
2024-04-09,1423398039.44255
2024-04-10,1105728711.296143
2024-04-11,927829486.025301
2024-04-12,1683938358.166126
2024-04-13,1194104616.601281
2024-04-14,1306378131.363092
2024-04-15,1886878295.793173
2024-04-16,2058047147.590217
2024-04-17,1551035039.240099
2024-04-18,1829980416.071431
2024-04-19,1722704027.149088
2024-04-20,815651213.044496
2024-04-21,537277308.840461
2024-04-22,1628018875.565108
2024-04-23,1375824663.601058
2024-04-24,1347772177.244416
2024-04-25,998128542.602373
2024-04-26,1162385162.487307
2024-04-27,564207990.415766
2024-04-28,527070729.763786
2024-04-29,1091625346.043861
2024-04-30,1581137988.420669
2024-05-01,1314271103.883928
2024-05-02,1371934466.563043
2024-05-03,1144273144.303509
2024-05-04,743879067.866364
2024-05-05,426060577.146577
2024-05-06,1139716590.17459
2024-05-07,857908806.864367
2024-05-08,912525924.671778
2024-05-09,1024611394.402006
2024-05-10,1108973081.79224
2024-05-11,314986754.423651
2024-05-12,248603120.561735
2024-05-13,988997025.906463
2024-05-14,1005149695.249729
2024-05-15,996228248.71923
2024-05-16,1414132200.739658
2024-05-17,1050122065.788598
2024-05-18,702261358.363734
2024-05-19,448591914.343591
2024-05-20,1419094755.863989
2024-05-21,2174849109.303641
2024-05-22,1084806339.95983
2024-05-23,1683269154.886912
2024-05-24,1420010529.284453
2024-05-25,597886461.657762
2024-05-26,597357315.830544
2024-05-27,1087430429.307861
2024-05-28,1380757128.508652
2024-05-29,1103053896.669155
2024-05-30,1114401019.587501
2024-05-31,1174954182.544894
2024-06-01,365928433.527049
2024-06-02,477899965.266094
2024-06-03,1136543367.695751
2024-06-04,1156269855.098999
2024-06-05,1120114858.015442
2024-06-06,1467339665.597812
2024-06-07,1395141837.191523
2024-06-08,760935277.76861
2024-06-09,506700277.430983
2024-06-10,881055112.268683
2024-06-11,1367879360.465386
2024-06-12,1252783105.725849
2024-06-13,1244146233.337506
2024-06-14,1300938452.135216
2024-06-15,619087440.536199
2024-06-16,352310316.348174
2024-06-17,951401942.432334
2024-06-18,1172431860.032624
2024-06-19,947479368.315439
2024-06-20,1017271264.039496
2024-06-21,1497721817.400807
2024-06-22,406701539.6118
2024-06-23,339324677.167942
2024-06-24,1293710095.03962
2024-06-25,1261087311.972435
2024-06-26,1366142678.420839
2024-06-27,1407771984.320376
2024-06-28,1447331878.882553
2024-06-29,417282213.885614
2024-06-30,632613232.300703
2024-07-01,1247114257.96536
2024-07-02,1314788783.147899
2024-07-03,1346234382.669714
2024-07-04,1294378610.115106
2024-07-05,2003790985.401367
2024-07-06,403297665.53916
2024-07-07,410767301.589851
2024-07-08,1144506770.657043
2024-07-09,1138825688.270796
2024-07-10,1052165963.679208
2024-07-11,1097342237.871034
2024-07-12,1018533051.4978
2024-07-13,333151054.989077
2024-07-14,444266673.717057
2024-07-15,1525469462.402558
2024-07-16,1443259149.324919
2024-07-17,1191127580.182427
2024-07-18,1144327006.251085
2024-07-19,1283010676.197949
2024-07-20,676084975.163715
2024-07-21,636163949.121452
2024-07-22,1227521106.791625
2024-07-23,1742226578.998258
2024-07-24,1180666848.998027
2024-07-25,1202735365.898025
2024-07-26,1146222368.297837
2024-07-27,547832432.094447
2024-07-28,277013014.242409
2024-07-29,1388607901.745586
2024-07-30,1077498416.480838
2024-07-31,1152634491.531562
2024-08-01,1235759060.645774
2024-08-02,1249035339.385765
2024-08-03,641713132.971159
2024-08-04,720757231.990568
2024-08-05,2969615125.953391
2024-08-06,2083737090.09694
2024-08-07,1716342488.002866
2024-08-08,1528264814.796729
2024-08-09,1173850935.075015
2024-08-10,424599230.697857
2024-08-11,363431355.842802
2024-08-12,1405961070.843863
2024-08-13,1812303328.090677
2024-08-14,1599589923.900761
2024-08-15,1477850156.004916
2024-08-16,1226852235.454268
2024-08-17,438579697.423859
2024-08-18,314094307.886216
2024-08-19,1133846326.377344
2024-08-20,1333441801.901742
2024-08-21,1144111498.571557
2024-08-22,1548838972.165653
2024-08-23,1661080490.244545
2024-08-24,893921541.001255
2024-08-25,560960326.335023
2024-08-26,1121825780.245294
2024-08-27,1391161971.864723
2024-08-28,1173312443.957369
2024-08-29,1076510187.295134
2024-08-30,1109656890.129738
2024-08-31,488479478.41872
2024-09-01,410931253.663763
2024-09-02,968687669.89215
2024-09-03,1217735041.684698
2024-09-04,1296129776.189983
2024-09-05,808020520.000458
2024-09-06,1428267151.565
2024-09-07,423635400.886703
2024-09-08,367827998.344491
2024-09-09,1243421019.986493
2024-09-10,1004923998.425078
2024-09-11,880739314.663228
2024-09-12,971606538.865446
2024-09-13,1203108106.490753
2024-09-14,760405001.176351
2024-09-15,332595285.279549
2024-09-16,1206048759.471303
2024-09-17,1278354758.037033
2024-09-18,995756510.980709
2024-09-19,1549765082.962687
2024-09-20,1246995134.756354
2024-09-21,485048412.006525
2024-09-22,454274932.775039
2024-09-23,1094321650.133334
2024-09-24,1056840568.098543
2024-09-25,1006863040.777004
2024-09-26,1176935330.264217
2024-09-27,1248202850.373606
2024-09-28,326047024.071245
2024-09-29,392268773.520298
2024-09-30,1467666359.2483
2024-10-01,1488160149.178665
2024-10-02,1307353590.28015
2024-10-03,984011811.21094
2024-10-04,1261196720.532161
2024-10-05,346190383.914901
2024-10-06,332976406.687221
2024-10-07,1214725821.65771
2024-10-08,1397540582.208628
2024-10-09,1406380149.648544
2024-10-10,1264075793.095749
2024-10-11,1098116256.397695
2024-10-12,399135089.168073
2024-10-13,405189848.568683
2024-10-14,1226201894.080022
2024-10-15,1666407051.22212
2024-10-16,1453113668.500838
2024-10-17,1236092008.698151
2024-10-18,1170375570.098542
2024-10-19,441139029.568927
2024-10-20,428484748.973735
2024-10-21,1654961047.743783
2024-10-22,1622319258.121866
2024-10-23,1865800067.120505
2024-10-24,1611303885.894116
2024-10-25,2314777813.130934
2024-10-26,654285499.774179
2024-10-27,403234644.600044
2024-10-28,1423579003.560303
2024-10-29,1680655318.311568
2024-10-30,1499181413.304233
2024-10-31,1499279741.263854
2024-11-01,1367922455.107518
2024-11-02,436391624.571215
2024-11-03,425181212.42842
2024-11-04,1494801230.709796
2024-11-05,1438411510.397861
2024-11-06,3188978572.247372
2024-11-07,2942877067.260511
2024-11-08,3123928420.796392
2024-11-09,1449610871.205471
2024-11-10,1808080960.335411
2024-11-11,2983600323.195786
2024-11-12,3956297204.053599
2024-11-13,4120687119.517159
2024-11-14,3624936694.871779
2024-11-15,2280718806.901016
2024-11-16,1455300376.586827
2024-11-17,1049557844.973755
2024-11-18,3076239702.66799
2024-11-19,2742479435.218643
2024-11-20,3963873174.061176
2024-11-21,3627235870.218779
2024-11-22,4160786835.762185
2024-11-23,2547324708.517638
2024-11-24,1694527340.274808
2024-11-25,3487106450.793596
2024-11-26,2322469298.08055
2024-11-27,2928925281.552834
2024-11-28,1851365676.000137
2024-11-29,2312405093.719966
2024-11-30,1130834534.846718
2024-12-01,1155904156.479576
2024-12-02,3060885730.641662
2024-12-03,2446061536.384503
2024-12-04,3663982014.386008
2024-12-05,4649327544.461337
2024-12-06,3629153693.604064
2024-12-07,1962285980.974605
2024-12-08,1936569022.229854
2024-12-09,3236772318.736679
2024-12-10,3330838824.811071
2024-12-11,3989764747.083414
2024-12-12,2899469830.364309
2024-12-13,2203680198.362105
2024-12-14,1079729392.514543
2024-12-15,929740784.887522
2024-12-16,2622656130.913534
2024-12-17,2550706593.416105
2024-12-18,2442640440.145236
2024-12-19,3083557493.94605
2024-12-20,3611735901.290551
2024-12-21,934425818.784817
2024-12-22,843571868.377937
2024-12-23,2638354234.201687
2024-12-24,1933007839.808243
2024-12-25,804658111.52189
2024-12-26,1498962989.387984
2024-12-27,2185816715.661208
2024-12-28,931551203.849813
2024-12-29,717391338.216877
2024-12-30,2511630391.874836
2024-12-31,2210571273.133706
2025-01-01,1293473001.963537
2025-01-02,2146260751.484111
2025-01-03,1726834214.9665
2025-01-04,582265168.489582
2025-01-05,446897094.980991
2025-01-06,1793741831.494394
2025-01-07,2739285994.926896
2025-01-08,2179495186.959776
2025-01-09,1873856250.150256
2025-01-10,1371504974.463135
2025-01-11,647315290.416311
2025-01-12,532927300.552585
2025-01-13,1842533653.575822
2025-01-14,1239709783.888804
2025-01-15,1682166065.085444
2025-01-16,1581107386.372775
2025-01-17,2173019731.146822
2025-01-18,1676615344.293171
2025-01-19,3089377142.136071
2025-01-20,2715771928.747148
2025-01-21,2173651178.073871
2025-01-22,1716590754.845479
2025-01-23,2374937175.272035
2025-01-24,1840178137.744611
2025-01-25,797349450.165862
2025-01-26,509118295.805657
2025-01-27,2484818465.237492
2025-01-28,2338480120.722646
2025-01-29,1195446600.712855
2025-01-30,1236512756.394868
2025-01-31,1571859503.131497
2025-02-01,756561129.452765
2025-02-02,985753241.240992
2025-02-03,4589529383.095062
2025-02-04,2909111871.771497
2025-02-05,2252554729.099549
2025-02-06,2371228460.154072
2025-02-07,2027468865.752997
2025-02-08,1042410768.996254
2025-02-09,643331397.511362
2025-02-10,1424435083.786717
2025-02-11,1627652401.623814
2025-02-12,1568619107.624663
2025-02-13,1253710255.446166
2025-02-14,1435998383.643934
2025-02-15,711566742.713736
2025-02-16,455965179.462414
2025-02-17,997741362.587066
2025-02-18,1743591770.674131
2025-02-19,1218741755.942347
2025-02-20,1626892602.10188
2025-02-21,2116967904.14452
2025-02-22,3565993416.686122
2025-02-23,1392380332.394592
2025-02-24,2048572907.782746
2025-02-25,3226726921.59658
2025-02-26,2409371881.329505
2025-02-27,1996651955.369824
2025-02-28,2644431083.495603
2025-03-01,887463428.734074
2025-03-02,1031309178.875787
2025-03-03,2063129131.852826
2025-03-04,1713129427.10598
2025-03-05,1591724548.082721
2025-03-06,1843821383.19164
2025-03-07,1907404570.438195
2025-03-08,625805737.134192
2025-03-09,556070564.645224
2025-03-10,2072397700.413329
2025-03-11,2127084678.380194
2025-03-12,1647048507.603315
2025-03-13,1397052529.093747
2025-03-14,1432880929.256083
2025-03-15,788057130.178287
2025-03-16,490784042.069419
2025-03-17,1496930156.925168
2025-03-18,1758419362.901727
2025-03-19,3208356911.677051
2025-03-20,1767416644.988545
2025-03-21,1587934359.5805
2025-03-22,711570480.282688
2025-03-23,692779912.261946
2025-03-24,1920147195.070357
2025-03-25,1072363954.636472
2025-03-26,1587866250.645522
2025-03-27,1455990641.05358
2025-03-28,2180135084.604066
2025-03-29,431540728.372794
2025-03-30,1266381203.499581
2025-03-31,2158386848.21883
2025-04-01,1460439014.810911
2025-04-02,1384954385.310314
2025-04-03,1756917905.715782
2025-04-04,1273422450.932026
2025-04-05,686304006.523458
2025-04-06,948072952.147309
2025-04-07,2212593187.162048
2025-04-08,1599427507.795646
2025-04-09,1730250424.514033
2025-04-10,1268901924.919252
2025-04-11,1245266219.702246
2025-04-12,2408995082.054494
2025-04-13,1367200060.604399
2025-04-14,1328510235.224055
2025-04-15,1101779614.129755
2025-04-16,1303546640.56952
2025-04-17,1119305673.556387
2025-04-18,1002581260.345234
2025-04-19,325809587.191124
2025-04-20,479373327.388048
2025-04-21,2432599948.729811
2025-04-22,2857723797.56172
2025-04-23,2349238359.784116
2025-04-24,2388322386.301611
2025-04-25,3298061377.163469
2025-04-26,1354561454.486829
2025-04-27,1088342860.166345
2025-04-28,2030809563.709799
2025-04-29,1931926440.971245
2025-04-30,1567980344.482918
2025-05-01,1450306052.181028
2025-05-02,1380249676.880093
2025-05-03,647969736.491289
2025-05-04,949802536.843357
2025-05-05,1195748386.324588
2025-05-06,1281843757.81933
2025-05-07,1910935775.583122
2025-05-08,2445268940.121555
2025-05-09,2460652109.628288
2025-05-10,929632418.135361
2025-05-11,476225802.192936
2025-05-12,1258071077.723015
2025-05-13,1498519484.201476
2025-05-14,1752355067.238571
2025-05-15,3461519361.079502
2025-05-16,1383433288.802886
2025-05-17,1115710665.953988
2025-05-18,662274967.943199
2025-05-19,1372112581.7187
2025-05-20,1499860174.185654
2025-05-21,1857752500.283749
2025-05-22,1493652407.208855
2025-05-23,1839175205.944422
2025-05-24,585595765.567418
2025-05-25,416445145.600293
2025-05-26,962330925.857566
2025-05-27,1106361280.411056
2025-05-28,1258203885.514989
2025-05-29,1679335037.135099
2025-05-30,1484862448.256864
2025-05-31,681447390.214092
2025-06-01,366239936.61301
2025-06-02,1401545016.711454
2025-06-03,1454214141.696492
2025-06-04,1099105874.245345
2025-06-05,2066202810.458421
2025-06-06,1486170011.599346
2025-06-07,836161035.146388
2025-06-08,580489680.937723
2025-06-09,2856725489.279572
2025-06-10,2309591953.959177
2025-06-11,1824311419.280014
2025-06-12,1365304886.740321
2025-06-13,1284604883.159884
2025-06-14,487551257.987816
2025-06-15,422358104.576704
2025-06-16,1250113380.178644
2025-06-17,1026155265.367583
2025-06-18,1236462841.873504
2025-06-19,670654174.679171
2025-06-20,1153290620.897682
2025-06-21,615139263.082152
2025-06-22,1504182189.259278
2025-06-23,3689021526.384786
2025-06-24,1706533189.703303
2025-06-25,1362914560.764153
2025-06-26,1377241412.628573
2025-06-27,1684428024.764727
2025-06-28,519334103.952354
2025-06-29,561813863.92261
2025-06-30,1292157575.166332
2025-07-01,1528116896.210371
2025-07-02,1509823061.346212
2025-07-03,1519277821.226207
2025-07-04,1486660470.384315
2025-07-05,399769076.631297
2025-07-06,314125025.627851
2025-07-07,1218317007.097678
2025-07-08,1469231423.52119
2025-07-09,1331818727.407464
2025-07-10,1823031718.974051
2025-07-11,1833764785.372095
2025-07-12,781312134.689298
2025-07-13,1179979776.712159
2025-07-14,2463624589.19171
2025-07-15,2507392588.051216
2025-07-16,2463150729.037881
2025-07-17,5395372281.183377
2025-07-18,3564337128.240824
2025-07-19,2589207647.597098
2025-07-20,2278070334.68967
2025-07-21,1696100849.316268
2025-07-22,1980599906.860413
2025-07-23,2076694485.246274
2025-07-24,2246595522.110434
2025-07-25,6846183246.944142
2025-07-26,1354290841.55645
2025-07-27,1168575290.529149
2025-07-28,2672685949.944298
2025-07-29,2477867573.058719
2025-07-30,1715945798.135833
2025-07-31,2411750123.713693
2025-08-01,2010202946.060831
2025-08-02,854148130.529124
2025-08-03,714090509.665704
2025-08-04,1667359553.397222
2025-08-05,1511545179.119113
2025-08-06,1251334336.586215
2025-08-07,1583807588.909251
2025-08-08,2343835995.712259
2025-08-09,1098489701.067085
2025-08-10,1029406130.376961
2025-08-11,2089083810.959691
2025-08-12,2116739012.998063
2025-08-13,2329818360.61471
2025-08-14,4446713558.48797
2025-08-15,3308637946.214123
2025-08-16,2305449969.586989
2025-08-17,2109807508.928578
2025-08-18,2646302709.673377
2025-08-19,3377058489.543174
2025-08-20,2680720971.437926
2025-08-21,2153556394.132074
2025-08-22,6074776456.448905
2025-08-23,1976444467.273498
2025-08-24,1765062165.167263
2025-08-25,2640674115.587132
2025-08-26,2293504936.582773
2025-08-27,2216617268.825161
2025-08-28,2517940852.61585
2025-08-29,2917404694.078031
2025-08-30,1378335467.809426
2025-08-31,1122292692.256852
2025-09-01,1781749370.061797
2025-09-02,3886550293.54419
2025-09-03,2419504750.239086
2025-09-04,2356699640.009311
2025-09-05,2143640807.702199
2025-09-06,1266619830.574426
2025-09-07,1664056497.090006
2025-09-08,2134742706.20513
2025-09-09,1876300342.725896
2025-09-10,2080912544.921185
2025-09-11,2195042628.118013
2025-09-12,2505648553.257878
2025-09-13,1546930181.924926
2025-09-14,1100880653.723525
2025-09-15,3249516034.880995
2025-09-16,2832719093.047403
2025-09-17,2600813848.367092
2025-09-18,2291741414.986088
2025-09-19,2039208507.657657
2025-09-20,1511032029.19834
2025-09-21,898012502.429153
2025-09-22,3239978177.987987
2025-09-23,2533816825.543817
2025-09-24,3399111957.317889
2025-09-25,3950235763.636972
2025-09-26,4009868802.286739
2025-09-27,1135644717.153151
2025-09-28,1117111843.764932
2025-09-29,2534486949.960083
2025-09-30,2568977808.8363
2025-10-01,2065638526.889507
2025-10-02,2114733114.589687
2025-10-03,2156764272.682318
2025-10-04,837562108.047201
2025-10-05,1829575340.158422
2025-10-06,2468502732.636507
2025-10-07,1728516492.065757
2025-10-08,1998364924.498558
2025-10-09,2605096857.486726
2025-10-10,3066979198.501286
2025-10-11,4714250129.233618
2025-10-12,1900732672.212155
2025-10-13,2967665256.181951
2025-10-14,2405627548.977754
2025-10-15,2313404579.310308
2025-10-16,1920961176.600281
2025-10-17,2306808959.279185
2025-10-18,850307693.255842
2025-10-19,1163909677.15177
2025-10-20,2388537918.849345
2025-10-21,3366298636.273648
2025-10-22,4090367720.770735
2025-10-23,3641432519.103757
2025-10-24,2053954525.667446
2025-10-25,700576868.977609
2025-10-26,1754181904.531597
2025-10-27,1996828765.515187
2025-10-28,1882658806.984282
2025-10-29,2078694818.615421
2025-10-30,2433637326.939959
2025-10-31,1836917020.555078
2025-11-01,1221930442.788876
2025-11-02,550042540.560225
2025-11-03,1762190603.228417
2025-11-04,2259547369.666601
2025-11-05,2166448323.80753
2025-11-06,1703985407.08657
2025-11-07,2255153399.783148
2025-11-08,1110127878.692518
2025-11-09,810364948.231473
2025-11-10,1380292323.319348
2025-11-11,1808722164.043949
2025-11-12,2227036364.81991
2025-11-13,2420743760.190197
2025-11-14,2798920452.565858
2025-11-15,772397950.513927
2025-11-16,3868824590.961873
2025-11-17,3015249650.761319
2025-11-18,3056812924.465445
2025-11-19,2252796903.87603
2025-11-20,3215643426.58654
2025-11-21,2915144613.936856
2025-11-22,632540742.856296
2025-11-23,830267479.20418
2025-11-24,1690219916.348795
2025-11-25,1476529742.11758
2025-11-26,1769085061.154275
2025-11-27,1177436584.637516
2025-11-28,2464291734.208779
2025-11-29,633971258.447916
2025-11-30,606441160.542411
2025-12-01,3038341817.828764
2025-12-02,2465353407.964607
2025-12-03,2176122792.575557
2025-12-04,1190132124.083647
2025-12-05,2604588119.368537
2025-12-06,1084312098.989775
2025-12-07,390763131.247444
2025-12-08,2635422486.645593
2025-12-09,2010700209.56738
2025-12-10,1930389404.64854
2025-12-11,1954114874.326714
2025-12-12,1289919287.778845
2025-12-13,472893116.306452
2025-12-14,1619349682.394764
2025-12-15,1391079569.410397
2025-12-16,1255994345.257127
2025-12-17,1293315241.589537
2025-12-18,1311364974.368595
2025-12-19,1688523900.080092
2025-12-20,744306172.73408
2025-12-21,366129016.532893
2025-12-22,1055317156.529598
2025-12-23,1407867609.102536
2025-12-24,1237758489.743205
2025-12-25,652145605.83411
2025-12-26,1020497036.01701
2025-12-27,386105033.578178
2025-12-28,400415919.723772
2025-12-29,1677704753.445681
2025-12-30,3425458781.706242
2025-12-31,2490267609.799214
2026-01-01,1539253994.915181
2026-01-02,1313145185.719946
2026-01-03,1041564512.257953
2026-01-04,421839174.203794
2026-01-05,1355759714.352112
2026-01-06,1386888574.460506
2026-01-07,1425458871.519971
2026-01-08,2616461446.491104
2026-01-09,3217303704.533761
2026-01-10,712208080.576135
2026-01-11,397889480.83457
2026-01-12,1634497703.739885
2026-01-13,1802982607.290393
2026-01-14,2090734238.12724
2026-01-15,1672824149.151677
2026-01-16,1638464226.608742
2026-01-17,466002022.260812
2026-01-18,374137737.945218
2026-01-19,1879017226.626474
2026-01-20,3559983719.974352
2026-01-21,2584372501.915246
2026-01-22,2704025886.50139
2026-01-23,2988009983.367842
2026-01-24,1582839123.687951
2026-01-25,762189107.756037
2026-01-26,1605127505.187533
2026-01-27,2091016386.737597
2026-01-28,2341033814.065423
2026-01-29,2110838387.903467
2026-01-30,2039391090.500153
2026-01-31,1221959422.035261
2026-02-01,1073684616.99742
