Datetime,Exchange Depositing Addresses
2024-02-26T00:00:00Z,72416
2024-02-25T00:00:00Z,57800
2024-02-24T00:00:00Z,59009
2024-02-23T00:00:00Z,70119
2024-02-22T00:00:00Z,69189
2024-02-21T00:00:00Z,65163
2024-02-20T00:00:00Z,65728
2024-02-19T00:00:00Z,63587
2024-02-18T00:00:00Z,56872
2024-02-17T00:00:00Z,62362
2024-02-16T00:00:00Z,76804
2024-02-15T00:00:00Z,77583
2024-02-14T00:00:00Z,74218
2024-02-13T00:00:00Z,74134
2024-02-12T00:00:00Z,74004
2024-02-11T00:00:00Z,56664
2024-02-10T00:00:00Z,64329
2024-02-09T00:00:00Z,78160
2024-02-08T00:00:00Z,67927
2024-02-07T00:00:00Z,62043
2024-02-06T00:00:00Z,64079
2024-02-05T00:00:00Z,60883
2024-02-04T00:00:00Z,52517
2024-02-03T00:00:00Z,55106
2024-02-02T00:00:00Z,74272
2024-02-01T00:00:00Z,70989
2024-01-31T00:00:00Z,67386
2024-01-30T00:00:00Z,65774
2024-01-29T00:00:00Z,60205
2024-01-28T00:00:00Z,50744
2024-01-27T00:00:00Z,58289
2024-01-26T00:00:00Z,71179
2024-01-25T00:00:00Z,64236
2024-01-24T00:00:00Z,62021
2024-01-23T00:00:00Z,64181
2024-01-22T00:00:00Z,62445
2024-01-21T00:00:00Z,49360
2024-01-20T00:00:00Z,55367
2024-01-19T00:00:00Z,65813
2024-01-18T00:00:00Z,63853
2024-01-17T00:00:00Z,61653
2024-01-16T00:00:00Z,54576
2024-01-15T00:00:00Z,59007
2024-01-14T00:00:00Z,46806
2024-01-13T00:00:00Z,54613
2024-01-12T00:00:00Z,71621
2024-01-11T00:00:00Z,73821
2024-01-10T00:00:00Z,69661
2024-01-09T00:00:00Z,73515
2024-01-08T00:00:00Z,64695
2024-01-07T00:00:00Z,53402
2024-01-06T00:00:00Z,60062
2024-01-05T00:00:00Z,70951
2024-01-04T00:00:00Z,70726
2024-01-03T00:00:00Z,71932
2024-01-02T00:00:00Z,69529
2024-01-01T00:00:00Z,54990
2023-12-31T00:00:00Z,51621
2023-12-30T00:00:00Z,57511
2023-12-29T00:00:00Z,69435
2023-12-28T00:00:00Z,67306
2023-12-27T00:00:00Z,57066
2023-12-26T00:00:00Z,56757
2023-12-25T00:00:00Z,49433
2023-12-24T00:00:00Z,55742
2023-12-23T00:00:00Z,62612
2023-12-22T00:00:00Z,76950
2023-12-21T00:00:00Z,65103
2023-12-20T00:00:00Z,64616
2023-12-19T00:00:00Z,63620
2023-12-18T00:00:00Z,71289
2023-12-17T00:00:00Z,55476
2023-12-16T00:00:00Z,55740
2023-12-15T00:00:00Z,73503
2023-12-14T00:00:00Z,63805
2023-12-13T00:00:00Z,67194
2023-12-12T00:00:00Z,72690
2023-12-11T00:00:00Z,69645
2023-12-10T00:00:00Z,55329
2023-12-09T00:00:00Z,66596
2023-12-08T00:00:00Z,75470
2023-12-07T00:00:00Z,72443
2023-12-06T00:00:00Z,80336
2023-12-05T00:00:00Z,69098
2023-12-04T00:00:00Z,82437
2023-12-03T00:00:00Z,61729
2023-12-02T00:00:00Z,64457
2023-12-01T00:00:00Z,82461
2023-11-30T00:00:00Z,69248
2023-11-29T00:00:00Z,69128
2023-11-28T00:00:00Z,69988
2023-11-27T00:00:00Z,62017
2023-11-26T00:00:00Z,51674
2023-11-25T00:00:00Z,58477
2023-11-24T00:00:00Z,71728
2023-11-23T00:00:00Z,63181
2023-11-22T00:00:00Z,68370
2023-11-21T00:00:00Z,69236
2023-11-20T00:00:00Z,65244
2023-11-19T00:00:00Z,52392
2023-11-18T00:00:00Z,56095
2023-11-17T00:00:00Z,74464
2023-11-16T00:00:00Z,64773
2023-11-15T00:00:00Z,63265
2023-11-14T00:00:00Z,66899
2023-11-13T00:00:00Z,64421
2023-11-12T00:00:00Z,52247
2023-11-11T00:00:00Z,64051
2023-11-10T00:00:00Z,81141
2023-11-09T00:00:00Z,76986
2023-11-08T00:00:00Z,68630
2023-11-07T00:00:00Z,72305
2023-11-06T00:00:00Z,67253
2023-11-05T00:00:00Z,60460
2023-11-04T00:00:00Z,66025
2023-11-03T00:00:00Z,72680
2023-11-02T00:00:00Z,78550
2023-11-01T00:00:00Z,73700
2023-10-31T00:00:00Z,71244
2023-10-30T00:00:00Z,66988
2023-10-29T00:00:00Z,55757
2023-10-28T00:00:00Z,62405
2023-10-27T00:00:00Z,74779
2023-10-26T00:00:00Z,73329
2023-10-25T00:00:00Z,74642
2023-10-24T00:00:00Z,83856
2023-10-23T00:00:00Z,74024
2023-10-22T00:00:00Z,55414
2023-10-21T00:00:00Z,64485
2023-10-20T00:00:00Z,79055
2023-10-19T00:00:00Z,67121
2023-10-18T00:00:00Z,65113
2023-10-17T00:00:00Z,69386
2023-10-16T00:00:00Z,71051
2023-10-15T00:00:00Z,54255
2023-10-14T00:00:00Z,60919
2023-10-13T00:00:00Z,71867
2023-10-12T00:00:00Z,66878
2023-10-11T00:00:00Z,65508
2023-10-10T00:00:00Z,65769
2023-10-09T00:00:00Z,61695
2023-10-08T00:00:00Z,53328
2023-10-07T00:00:00Z,62332
2023-10-06T00:00:00Z,74290
2023-10-05T00:00:00Z,70555
2023-10-04T00:00:00Z,67750
2023-10-03T00:00:00Z,71788
2023-10-02T00:00:00Z,76589
2023-10-01T00:00:00Z,59620
2023-09-30T00:00:00Z,65307
2023-09-29T00:00:00Z,79340
2023-09-28T00:00:00Z,71369
2023-09-27T00:00:00Z,68112
2023-09-26T00:00:00Z,65732
2023-09-25T00:00:00Z,67352
2023-09-24T00:00:00Z,53577
2023-09-23T00:00:00Z,59790
2023-09-22T00:00:00Z,68576
2023-09-21T00:00:00Z,71078
2023-09-20T00:00:00Z,81797
2023-09-19T00:00:00Z,68550
2023-09-18T00:00:00Z,61949
2023-09-17T00:00:00Z,51744
2023-09-16T00:00:00Z,60576
2023-09-15T00:00:00Z,75092
2023-09-14T00:00:00Z,67029
2023-09-13T00:00:00Z,65897
2023-09-12T00:00:00Z,66514
2023-09-11T00:00:00Z,66637
2023-09-10T00:00:00Z,53597
2023-09-09T00:00:00Z,61664
2023-09-08T00:00:00Z,68794
2023-09-07T00:00:00Z,63657
2023-09-06T00:00:00Z,65570
2023-09-05T00:00:00Z,62384
2023-09-04T00:00:00Z,60950
2023-09-03T00:00:00Z,54457
2023-09-02T00:00:00Z,68246
2023-09-01T00:00:00Z,79087
2023-08-31T00:00:00Z,87115
2023-08-30T00:00:00Z,67986
2023-08-29T00:00:00Z,71611
2023-08-28T00:00:00Z,62570
2023-08-27T00:00:00Z,50981
2023-08-26T00:00:00Z,60631
2023-08-25T00:00:00Z,71058
2023-08-24T00:00:00Z,65600
2023-08-23T00:00:00Z,63940
2023-08-22T00:00:00Z,65703
2023-08-21T00:00:00Z,63515
2023-08-20T00:00:00Z,53285
2023-08-19T00:00:00Z,61499
2023-08-18T00:00:00Z,77241
2023-08-17T00:00:00Z,75193
2023-08-16T00:00:00Z,69818
2023-08-15T00:00:00Z,66743
2023-08-14T00:00:00Z,64415
2023-08-13T00:00:00Z,53092
2023-08-12T00:00:00Z,62517
2023-08-11T00:00:00Z,71551
2023-08-10T00:00:00Z,68124
2023-08-09T00:00:00Z,68867
2023-08-08T00:00:00Z,67313
2023-08-07T00:00:00Z,65667
2023-08-06T00:00:00Z,55463
2023-08-05T00:00:00Z,68586
2023-08-04T00:00:00Z,71787
2023-08-03T00:00:00Z,74727
2023-08-02T00:00:00Z,73644
2023-08-01T00:00:00Z,75818
2023-07-31T00:00:00Z,68005
2023-07-30T00:00:00Z,58146
2023-07-29T00:00:00Z,61515
2023-07-28T00:00:00Z,71134
2023-07-27T00:00:00Z,70684
2023-07-26T00:00:00Z,67539
2023-07-25T00:00:00Z,65752
2023-07-24T00:00:00Z,66423
2023-07-23T00:00:00Z,55654
2023-07-22T00:00:00Z,59528
2023-07-21T00:00:00Z,74018
2023-07-20T00:00:00Z,72588
2023-07-19T00:00:00Z,68749
2023-07-18T00:00:00Z,70379
2023-07-17T00:00:00Z,67469
2023-07-16T00:00:00Z,58002
2023-07-15T00:00:00Z,64404
2023-07-14T00:00:00Z,85573
2023-07-13T00:00:00Z,77856
2023-07-12T00:00:00Z,72090
2023-07-11T00:00:00Z,67988
2023-07-10T00:00:00Z,71302
2023-07-09T00:00:00Z,58530
2023-07-08T00:00:00Z,65841
2023-07-07T00:00:00Z,79062
2023-07-06T00:00:00Z,75984
2023-07-05T00:00:00Z,73124
2023-07-04T00:00:00Z,70870
2023-07-03T00:00:00Z,76355
2023-07-02T00:00:00Z,62463
2023-07-01T00:00:00Z,71782
2023-06-30T00:00:00Z,86081
2023-06-29T00:00:00Z,76126
2023-06-28T00:00:00Z,66445
2023-06-27T00:00:00Z,70855
2023-06-26T00:00:00Z,70609
2023-06-25T00:00:00Z,59712
2023-06-24T00:00:00Z,70205
2023-06-23T00:00:00Z,79352
2023-06-22T00:00:00Z,79323
2023-06-21T00:00:00Z,81267
2023-06-20T00:00:00Z,69639
2023-06-19T00:00:00Z,62856
2023-06-18T00:00:00Z,55660
2023-06-17T00:00:00Z,63994
2023-06-16T00:00:00Z,78179
2023-06-15T00:00:00Z,72828
2023-06-14T00:00:00Z,69481
2023-06-13T00:00:00Z,69885
2023-06-12T00:00:00Z,67414
2023-06-11T00:00:00Z,56360
2023-06-10T00:00:00Z,72609
2023-06-09T00:00:00Z,75708
2023-06-08T00:00:00Z,74400
2023-06-07T00:00:00Z,80671
2023-06-06T00:00:00Z,70116
2023-06-05T00:00:00Z,69418
2023-06-04T00:00:00Z,57016
2023-06-03T00:00:00Z,66202
2023-06-02T00:00:00Z,79763
2023-06-01T00:00:00Z,77473
2023-05-31T00:00:00Z,70231
2023-05-30T00:00:00Z,67301
2023-05-29T00:00:00Z,62884
2023-05-28T00:00:00Z,55897
2023-05-27T00:00:00Z,62618
2023-05-26T00:00:00Z,72768
2023-05-25T00:00:00Z,69083
2023-05-24T00:00:00Z,68653
2023-05-23T00:00:00Z,66547
2023-05-22T00:00:00Z,65109
2023-05-21T00:00:00Z,55451
2023-05-20T00:00:00Z,60455
2023-05-19T00:00:00Z,73160
2023-05-18T00:00:00Z,66092
2023-05-17T00:00:00Z,69453
2023-05-16T00:00:00Z,68234
2023-05-15T00:00:00Z,64870
2023-05-14T00:00:00Z,56023
2023-05-13T00:00:00Z,60342
2023-05-12T00:00:00Z,73765
2023-05-11T00:00:00Z,70091
2023-05-10T00:00:00Z,74325
2023-05-09T00:00:00Z,70951
2023-05-08T00:00:00Z,67664
2023-05-07T00:00:00Z,48708
2023-05-06T00:00:00Z,71019
2023-05-05T00:00:00Z,79304
2023-05-04T00:00:00Z,76750
2023-05-03T00:00:00Z,82229
2023-05-02T00:00:00Z,70455
2023-05-01T00:00:00Z,77550
2023-04-30T00:00:00Z,66163
2023-04-29T00:00:00Z,71575
2023-04-28T00:00:00Z,85393
2023-04-27T00:00:00Z,77878
2023-04-26T00:00:00Z,78763
2023-04-25T00:00:00Z,74803
2023-04-24T00:00:00Z,71843
2023-04-23T00:00:00Z,59873
2023-04-22T00:00:00Z,67327
2023-04-21T00:00:00Z,83268
2023-04-20T00:00:00Z,79618
2023-04-19T00:00:00Z,81070
2023-04-18T00:00:00Z,79065
2023-04-17T00:00:00Z,79231
2023-04-16T00:00:00Z,64445
2023-04-15T00:00:00Z,73839
2023-04-14T00:00:00Z,90687
2023-04-13T00:00:00Z,83118
2023-04-12T00:00:00Z,79597
2023-04-11T00:00:00Z,91783
2023-04-10T00:00:00Z,75303
2023-04-09T00:00:00Z,59966
2023-04-08T00:00:00Z,71290
2023-04-07T00:00:00Z,80868
2023-04-06T00:00:00Z,81686
2023-04-05T00:00:00Z,85768
2023-04-04T00:00:00Z,89381
2023-04-03T00:00:00Z,77394
2023-04-02T00:00:00Z,66920
2023-04-01T00:00:00Z,78791
2023-03-31T00:00:00Z,87327
2023-03-30T00:00:00Z,82591
2023-03-29T00:00:00Z,82608
2023-03-28T00:00:00Z,76238
2023-03-27T00:00:00Z,75545
2023-03-26T00:00:00Z,60903
2023-03-25T00:00:00Z,71597
2023-03-24T00:00:00Z,81797
2023-03-23T00:00:00Z,80385
2023-03-22T00:00:00Z,83066
2023-03-21T00:00:00Z,79878
2023-03-20T00:00:00Z,84725
2023-03-19T00:00:00Z,70192
2023-03-18T00:00:00Z,79289
2023-03-17T00:00:00Z,95768
2023-03-16T00:00:00Z,80250
2023-03-15T00:00:00Z,84809
2023-03-14T00:00:00Z,94763
2023-03-13T00:00:00Z,90302
2023-03-12T00:00:00Z,65761
2023-03-11T00:00:00Z,75919
2023-03-10T00:00:00Z,87565
2023-03-09T00:00:00Z,82911
2023-03-08T00:00:00Z,73322
2023-03-07T00:00:00Z,80211
2023-03-06T00:00:00Z,74325
2023-03-05T00:00:00Z,64368
2023-03-04T00:00:00Z,71529
2023-03-03T00:00:00Z,89917
2023-03-02T00:00:00Z,79879
2023-03-01T00:00:00Z,87175
2023-02-28T00:00:00Z,80855
2023-02-27T00:00:00Z,74810
2023-02-26T00:00:00Z,64858
2023-02-25T00:00:00Z,68671
2023-02-24T00:00:00Z,84002
2023-02-23T00:00:00Z,79459
2023-02-22T00:00:00Z,77277
2023-02-21T00:00:00Z,77397
2023-02-20T00:00:00Z,73326
2023-02-19T00:00:00Z,66364
2023-02-18T00:00:00Z,73831
2023-02-17T00:00:00Z,85386
2023-02-16T00:00:00Z,93406
2023-02-15T00:00:00Z,82850
2023-02-14T00:00:00Z,76581
2023-02-13T00:00:00Z,78643
2023-02-12T00:00:00Z,65746
2023-02-11T00:00:00Z,69992
2023-02-10T00:00:00Z,82231
2023-02-09T00:00:00Z,83032
2023-02-08T00:00:00Z,77905
2023-02-07T00:00:00Z,79939
2023-02-06T00:00:00Z,74516
2023-02-05T00:00:00Z,66324
2023-02-04T00:00:00Z,76367
2023-02-03T00:00:00Z,85828
2023-02-02T00:00:00Z,87318
2023-02-01T00:00:00Z,86095
2023-01-31T00:00:00Z,80191
2023-01-30T00:00:00Z,76248
2023-01-29T00:00:00Z,67790
2023-01-28T00:00:00Z,72657
2023-01-27T00:00:00Z,81467
2023-01-26T00:00:00Z,76321
2023-01-25T00:00:00Z,80831
2023-01-24T00:00:00Z,77560
2023-01-23T00:00:00Z,75521
2023-01-22T00:00:00Z,66160
2023-01-21T00:00:00Z,81443
2023-01-20T00:00:00Z,86731
2023-01-19T00:00:00Z,78472
2023-01-18T00:00:00Z,79516
2023-01-17T00:00:00Z,78538
2023-01-16T00:00:00Z,79618
2023-01-15T00:00:00Z,68655
2023-01-14T00:00:00Z,91262
2023-01-13T00:00:00Z,92542
2023-01-12T00:00:00Z,88292
2023-01-11T00:00:00Z,74819
2023-01-10T00:00:00Z,80390
2023-01-09T00:00:00Z,77392
2023-01-08T00:00:00Z,61558
2023-01-07T00:00:00Z,69127
2023-01-06T00:00:00Z,81237
2023-01-05T00:00:00Z,78433
2023-01-04T00:00:00Z,77038
2023-01-03T00:00:00Z,73367
2023-01-02T00:00:00Z,65706
2023-01-01T00:00:00Z,60979
2022-12-31T00:00:00Z,74579
2022-12-30T00:00:00Z,87442
2022-12-29T00:00:00Z,78059
2022-12-28T00:00:00Z,75938
2022-12-27T00:00:00Z,68930
2022-12-26T00:00:00Z,63836
2022-12-25T00:00:00Z,58142
2022-12-24T00:00:00Z,66396
2022-12-23T00:00:00Z,83182
2022-12-22T00:00:00Z,79100
2022-12-21T00:00:00Z,76749
2022-12-20T00:00:00Z,77993
2022-12-19T00:00:00Z,74095
2022-12-18T00:00:00Z,60168
2022-12-17T00:00:00Z,78120
2022-12-16T00:00:00Z,83838
2022-12-15T00:00:00Z,80794
2022-12-14T00:00:00Z,81868
2022-12-13T00:00:00Z,85442
2022-12-12T00:00:00Z,76205
2022-12-11T00:00:00Z,61112
2022-12-10T00:00:00Z,70457
2022-12-09T00:00:00Z,78911
2022-12-08T00:00:00Z,76944
2022-12-07T00:00:00Z,77220
2022-12-06T00:00:00Z,75430
2022-12-05T00:00:00Z,78715
2022-12-04T00:00:00Z,63211
2022-12-03T00:00:00Z,74319
2022-12-02T00:00:00Z,83917
2022-12-01T00:00:00Z,85752
2022-11-30T00:00:00Z,80876
2022-11-29T00:00:00Z,77487
2022-11-28T00:00:00Z,75329
2022-11-27T00:00:00Z,62747
2022-11-26T00:00:00Z,67563
2022-11-25T00:00:00Z,76445
2022-11-24T00:00:00Z,74579
2022-11-23T00:00:00Z,84025
2022-11-22T00:00:00Z,75589
2022-11-21T00:00:00Z,79429
2022-11-20T00:00:00Z,65399
2022-11-19T00:00:00Z,73723
2022-11-18T00:00:00Z,87026
2022-11-17T00:00:00Z,78135
2022-11-16T00:00:00Z,82021
2022-11-15T00:00:00Z,88562
2022-11-14T00:00:00Z,83667
2022-11-13T00:00:00Z,78448
2022-11-12T00:00:00Z,78638
2022-11-11T00:00:00Z,90095
2022-11-10T00:00:00Z,94564
2022-11-09T00:00:00Z,103659
2022-11-08T00:00:00Z,97535
2022-11-07T00:00:00Z,83009
2022-11-06T00:00:00Z,74676
2022-11-05T00:00:00Z,79961
2022-11-04T00:00:00Z,91443
2022-11-03T00:00:00Z,88196
2022-11-02T00:00:00Z,79460
2022-11-01T00:00:00Z,86502
2022-10-31T00:00:00Z,84630
2022-10-30T00:00:00Z,74756
2022-10-29T00:00:00Z,87802
2022-10-28T00:00:00Z,87294
2022-10-27T00:00:00Z,83668
2022-10-26T00:00:00Z,88754
2022-10-25T00:00:00Z,77040
2022-10-24T00:00:00Z,77451
2022-10-23T00:00:00Z,73350
2022-10-22T00:00:00Z,71415
2022-10-21T00:00:00Z,88399
2022-10-20T00:00:00Z,79148
2022-10-19T00:00:00Z,76921
2022-10-18T00:00:00Z,80974
2022-10-17T00:00:00Z,79666
2022-10-16T00:00:00Z,68375
2022-10-15T00:00:00Z,74987
2022-10-14T00:00:00Z,90456
2022-10-13T00:00:00Z,89901
2022-10-12T00:00:00Z,79461
2022-10-11T00:00:00Z,81431
2022-10-10T00:00:00Z,78594
2022-10-09T00:00:00Z,70959
2022-10-08T00:00:00Z,77768
2022-10-07T00:00:00Z,87280
2022-10-06T00:00:00Z,89714
2022-10-05T00:00:00Z,87461
2022-10-04T00:00:00Z,89979
2022-10-03T00:00:00Z,87209
2022-10-02T00:00:00Z,75122
2022-10-01T00:00:00Z,80247
2022-09-30T00:00:00Z,102945
2022-09-29T00:00:00Z,87157
2022-09-28T00:00:00Z,83508
2022-09-27T00:00:00Z,87772
2022-09-26T00:00:00Z,81492
2022-09-25T00:00:00Z,74781
2022-09-24T00:00:00Z,75268
2022-09-23T00:00:00Z,93353
2022-09-22T00:00:00Z,81746
2022-09-21T00:00:00Z,85909
2022-09-20T00:00:00Z,87142
2022-09-19T00:00:00Z,85484
2022-09-18T00:00:00Z,71958
2022-09-17T00:00:00Z,85924
2022-09-16T00:00:00Z,112852
2022-09-15T00:00:00Z,101629
2022-09-14T00:00:00Z,105986
2022-09-13T00:00:00Z,101441
2022-09-12T00:00:00Z,101810
2022-09-11T00:00:00Z,88837
2022-09-10T00:00:00Z,94104
2022-09-09T00:00:00Z,123783
2022-09-08T00:00:00Z,106413
2022-09-07T00:00:00Z,103129
2022-09-06T00:00:00Z,100729
2022-09-05T00:00:00Z,96392
2022-09-04T00:00:00Z,82078
2022-09-03T00:00:00Z,92559
2022-09-02T00:00:00Z,115862
2022-09-01T00:00:00Z,107457
2022-08-31T00:00:00Z,100101
2022-08-30T00:00:00Z,101522
2022-08-29T00:00:00Z,96839
2022-08-28T00:00:00Z,83267
2022-08-27T00:00:00Z,93314
2022-08-26T00:00:00Z,107896
2022-08-25T00:00:00Z,99117
2022-08-24T00:00:00Z,98476
2022-08-23T00:00:00Z,96422
2022-08-22T00:00:00Z,96112
2022-08-21T00:00:00Z,82490
2022-08-20T00:00:00Z,91473
2022-08-19T00:00:00Z,120604
2022-08-18T00:00:00Z,102765
2022-08-17T00:00:00Z,100985
2022-08-16T00:00:00Z,104419
2022-08-15T00:00:00Z,97667
2022-08-14T00:00:00Z,87833
2022-08-13T00:00:00Z,96773
2022-08-12T00:00:00Z,111399
2022-08-11T00:00:00Z,119789
2022-08-10T00:00:00Z,102819
2022-08-09T00:00:00Z,100490
2022-08-08T00:00:00Z,107454
2022-08-07T00:00:00Z,83814
2022-08-06T00:00:00Z,96847
2022-08-05T00:00:00Z,109829
2022-08-04T00:00:00Z,111543
2022-08-03T00:00:00Z,114267
2022-08-02T00:00:00Z,108016
2022-08-01T00:00:00Z,104474
2022-07-31T00:00:00Z,90878
2022-07-30T00:00:00Z,97457
2022-07-29T00:00:00Z,117220
2022-07-28T00:00:00Z,116220
2022-07-27T00:00:00Z,108780
2022-07-26T00:00:00Z,108433
2022-07-25T00:00:00Z,101418
2022-07-24T00:00:00Z,85856
2022-07-23T00:00:00Z,95045
2022-07-22T00:00:00Z,109626
2022-07-21T00:00:00Z,118372
2022-07-20T00:00:00Z,108023
2022-07-19T00:00:00Z,114068
2022-07-18T00:00:00Z,105394
2022-07-17T00:00:00Z,87345
2022-07-16T00:00:00Z,94531
2022-07-15T00:00:00Z,109394
2022-07-14T00:00:00Z,110404
2022-07-13T00:00:00Z,101258
2022-07-12T00:00:00Z,104112
2022-07-11T00:00:00Z,96087
2022-07-10T00:00:00Z,85511
2022-07-09T00:00:00Z,92243
2022-07-08T00:00:00Z,115410
2022-07-07T00:00:00Z,112041
2022-07-06T00:00:00Z,117872
2022-07-05T00:00:00Z,102423
2022-07-04T00:00:00Z,99577
2022-07-03T00:00:00Z,89615
2022-07-02T00:00:00Z,100861
2022-07-01T00:00:00Z,121724
2022-06-30T00:00:00Z,119192
2022-06-29T00:00:00Z,104812
2022-06-28T00:00:00Z,102368
2022-06-27T00:00:00Z,100201
2022-06-26T00:00:00Z,85066
2022-06-25T00:00:00Z,94557
2022-06-24T00:00:00Z,109717
2022-06-23T00:00:00Z,105857
2022-06-22T00:00:00Z,106085
2022-06-21T00:00:00Z,106029
2022-06-20T00:00:00Z,102135
2022-06-19T00:00:00Z,98779
2022-06-18T00:00:00Z,117000
2022-06-17T00:00:00Z,112220
2022-06-16T00:00:00Z,114347
2022-06-15T00:00:00Z,127772
2022-06-14T00:00:00Z,125960
2022-06-13T00:00:00Z,128140
2022-06-12T00:00:00Z,103197
2022-06-11T00:00:00Z,106717
2022-06-10T00:00:00Z,117434
2022-06-09T00:00:00Z,117285
2022-06-08T00:00:00Z,116446
2022-06-07T00:00:00Z,113566
2022-06-06T00:00:00Z,120650
2022-06-05T00:00:00Z,93416
2022-06-04T00:00:00Z,102312
2022-06-03T00:00:00Z,120436
2022-06-02T00:00:00Z,119704
2022-06-01T00:00:00Z,129187
2022-05-31T00:00:00Z,126925
2022-05-30T00:00:00Z,120569
2022-05-29T00:00:00Z,94257
2022-05-28T00:00:00Z,105130
2022-05-27T00:00:00Z,125723
2022-05-26T00:00:00Z,115806
2022-05-25T00:00:00Z,126016
2022-05-24T00:00:00Z,110443
2022-05-23T00:00:00Z,114981
2022-05-22T00:00:00Z,99320
2022-05-21T00:00:00Z,105581
2022-05-20T00:00:00Z,120097
2022-05-19T00:00:00Z,119501
2022-05-18T00:00:00Z,114982
2022-05-17T00:00:00Z,122598
2022-05-16T00:00:00Z,122253
2022-05-15T00:00:00Z,112199
2022-05-14T00:00:00Z,154670
2022-05-13T00:00:00Z,158836
2022-05-12T00:00:00Z,152562
2022-05-11T00:00:00Z,145074
2022-05-10T00:00:00Z,138241
2022-05-09T00:00:00Z,137169
2022-05-08T00:00:00Z,114777
2022-05-07T00:00:00Z,111440
2022-05-06T00:00:00Z,130722
2022-05-05T00:00:00Z,144287
2022-05-04T00:00:00Z,114277
2022-05-03T00:00:00Z,125761
2022-05-02T00:00:00Z,128781
2022-05-01T00:00:00Z,125365
2022-04-30T00:00:00Z,132039
2022-04-29T00:00:00Z,139457
2022-04-28T00:00:00Z,131212
2022-04-27T00:00:00Z,127179
2022-04-26T00:00:00Z,130198
2022-04-25T00:00:00Z,128970
2022-04-24T00:00:00Z,110675
2022-04-23T00:00:00Z,114617
2022-04-22T00:00:00Z,126598
2022-04-21T00:00:00Z,133432
2022-04-20T00:00:00Z,132014
2022-04-19T00:00:00Z,130166
2022-04-18T00:00:00Z,124228
2022-04-17T00:00:00Z,111257
2022-04-16T00:00:00Z,114698
2022-04-15T00:00:00Z,128149
2022-04-14T00:00:00Z,130409
2022-04-13T00:00:00Z,132340
2022-04-12T00:00:00Z,127931
2022-04-11T00:00:00Z,138024
2022-04-10T00:00:00Z,107858
2022-04-09T00:00:00Z,118414
2022-04-08T00:00:00Z,136928
2022-04-07T00:00:00Z,131534
2022-04-06T00:00:00Z,134547
2022-04-05T00:00:00Z,139358
2022-04-04T00:00:00Z,138692
2022-04-03T00:00:00Z,116368
2022-04-02T00:00:00Z,138544
2022-04-01T00:00:00Z,155535
2022-03-31T00:00:00Z,145933
2022-03-30T00:00:00Z,133510
2022-03-29T00:00:00Z,147512
2022-03-28T00:00:00Z,153644
2022-03-27T00:00:00Z,120275
2022-03-26T00:00:00Z,120999
2022-03-25T00:00:00Z,149803
2022-03-24T00:00:00Z,135268
2022-03-23T00:00:00Z,132027
2022-03-22T00:00:00Z,142194
2022-03-21T00:00:00Z,128856
2022-03-20T00:00:00Z,110510
2022-03-19T00:00:00Z,123345
2022-03-18T00:00:00Z,141075
2022-03-17T00:00:00Z,144943
2022-03-16T00:00:00Z,141119
2022-03-15T00:00:00Z,132965
2022-03-14T00:00:00Z,132236
2022-03-13T00:00:00Z,113719
2022-03-12T00:00:00Z,118578
2022-03-11T00:00:00Z,131274
2022-03-10T00:00:00Z,136143
2022-03-09T00:00:00Z,146933
2022-03-08T00:00:00Z,139194
2022-03-07T00:00:00Z,134795
2022-03-06T00:00:00Z,113644
2022-03-05T00:00:00Z,121430
2022-03-04T00:00:00Z,141209
2022-03-03T00:00:00Z,145612
2022-03-02T00:00:00Z,152892
2022-03-01T00:00:00Z,158720
2022-02-28T00:00:00Z,149524
2022-02-27T00:00:00Z,118641
2022-02-26T00:00:00Z,120770
2022-02-25T00:00:00Z,145045
2022-02-24T00:00:00Z,143319
2022-02-23T00:00:00Z,124191
2022-02-22T00:00:00Z,130348
2022-02-21T00:00:00Z,124641
2022-02-20T00:00:00Z,115303
2022-02-19T00:00:00Z,119119
2022-02-18T00:00:00Z,140477
2022-02-17T00:00:00Z,136044
2022-02-16T00:00:00Z,135766
2022-02-15T00:00:00Z,144135
2022-02-14T00:00:00Z,133971
2022-02-13T00:00:00Z,115804
2022-02-12T00:00:00Z,128059
2022-02-11T00:00:00Z,138421
2022-02-10T00:00:00Z,150175
2022-02-09T00:00:00Z,137587
2022-02-08T00:00:00Z,148138
2022-02-07T00:00:00Z,142591
2022-02-06T00:00:00Z,122051
2022-02-05T00:00:00Z,147859
2022-02-04T00:00:00Z,138168
2022-02-03T00:00:00Z,135336
2022-02-02T00:00:00Z,135900
2022-02-01T00:00:00Z,144418
2022-01-31T00:00:00Z,141372
2022-01-30T00:00:00Z,113455
2022-01-29T00:00:00Z,124709
2022-01-28T00:00:00Z,144669
2022-01-27T00:00:00Z,135077
2022-01-26T00:00:00Z,131433
2022-01-25T00:00:00Z,138162
2022-01-24T00:00:00Z,145633
2022-01-23T00:00:00Z,122175
2022-01-22T00:00:00Z,153289
2022-01-21T00:00:00Z,164339
2022-01-20T00:00:00Z,147747
2022-01-19T00:00:00Z,146893
2022-01-18T00:00:00Z,143389
2022-01-17T00:00:00Z,135784
2022-01-16T00:00:00Z,120663
2022-01-15T00:00:00Z,132618
2022-01-14T00:00:00Z,148234
2022-01-13T00:00:00Z,150526
2022-01-12T00:00:00Z,148784
