Datetime,Exchange Depositing Transactions
2024-02-26T00:00:00Z,59553
2024-02-25T00:00:00Z,48469
2024-02-24T00:00:00Z,43551
2024-02-23T00:00:00Z,50684
2024-02-22T00:00:00Z,53785
2024-02-21T00:00:00Z,48369
2024-02-20T00:00:00Z,49942
2024-02-19T00:00:00Z,48537
2024-02-18T00:00:00Z,40372
2024-02-17T00:00:00Z,45658
2024-02-16T00:00:00Z,67027
2024-02-15T00:00:00Z,57447
2024-02-14T00:00:00Z,64826
2024-02-13T00:00:00Z,59638
2024-02-12T00:00:00Z,56142
2024-02-11T00:00:00Z,39288
2024-02-10T00:00:00Z,43449
2024-02-09T00:00:00Z,54525
2024-02-08T00:00:00Z,46797
2024-02-07T00:00:00Z,44638
2024-02-06T00:00:00Z,45875
2024-02-05T00:00:00Z,43279
2024-02-04T00:00:00Z,37110
2024-02-03T00:00:00Z,36476
2024-02-02T00:00:00Z,51521
2024-02-01T00:00:00Z,49025
2024-01-31T00:00:00Z,46277
2024-01-30T00:00:00Z,46411
2024-01-29T00:00:00Z,42513
2024-01-28T00:00:00Z,34716
2024-01-27T00:00:00Z,40581
2024-01-26T00:00:00Z,49359
2024-01-25T00:00:00Z,45895
2024-01-24T00:00:00Z,47815
2024-01-23T00:00:00Z,47444
2024-01-22T00:00:00Z,51430
2024-01-21T00:00:00Z,35065
2024-01-20T00:00:00Z,39503
2024-01-19T00:00:00Z,46152
2024-01-18T00:00:00Z,45738
2024-01-17T00:00:00Z,41945
2024-01-16T00:00:00Z,35637
2024-01-15T00:00:00Z,41847
2024-01-14T00:00:00Z,29082
2024-01-13T00:00:00Z,34838
2024-01-12T00:00:00Z,52147
2024-01-11T00:00:00Z,53617
2024-01-10T00:00:00Z,51666
2024-01-09T00:00:00Z,55145
2024-01-08T00:00:00Z,48491
2024-01-07T00:00:00Z,41802
2024-01-06T00:00:00Z,45333
2024-01-05T00:00:00Z,51883
2024-01-04T00:00:00Z,55393
2024-01-03T00:00:00Z,51051
2024-01-02T00:00:00Z,51480
2024-01-01T00:00:00Z,37338
2023-12-31T00:00:00Z,34418
2023-12-30T00:00:00Z,44070
2023-12-29T00:00:00Z,46826
2023-12-28T00:00:00Z,43661
2023-12-27T00:00:00Z,37474
2023-12-26T00:00:00Z,38536
2023-12-25T00:00:00Z,34647
2023-12-24T00:00:00Z,37319
2023-12-23T00:00:00Z,43440
2023-12-22T00:00:00Z,55115
2023-12-21T00:00:00Z,44990
2023-12-20T00:00:00Z,46210
2023-12-19T00:00:00Z,45865
2023-12-18T00:00:00Z,51640
2023-12-17T00:00:00Z,38461
2023-12-16T00:00:00Z,35563
2023-12-15T00:00:00Z,51031
2023-12-14T00:00:00Z,44699
2023-12-13T00:00:00Z,44819
2023-12-12T00:00:00Z,52252
2023-12-11T00:00:00Z,49357
2023-12-10T00:00:00Z,37741
2023-12-09T00:00:00Z,45798
2023-12-08T00:00:00Z,52995
2023-12-07T00:00:00Z,50347
2023-12-06T00:00:00Z,58814
2023-12-05T00:00:00Z,48016
2023-12-04T00:00:00Z,61018
2023-12-03T00:00:00Z,41680
2023-12-02T00:00:00Z,44097
2023-12-01T00:00:00Z,57227
2023-11-30T00:00:00Z,48774
2023-11-29T00:00:00Z,50327
2023-11-28T00:00:00Z,50252
2023-11-27T00:00:00Z,43087
2023-11-26T00:00:00Z,34865
2023-11-25T00:00:00Z,39723
2023-11-24T00:00:00Z,51460
2023-11-23T00:00:00Z,43724
2023-11-22T00:00:00Z,47048
2023-11-21T00:00:00Z,46560
2023-11-20T00:00:00Z,45798
2023-11-19T00:00:00Z,34874
2023-11-18T00:00:00Z,36899
2023-11-17T00:00:00Z,51914
2023-11-16T00:00:00Z,43873
2023-11-15T00:00:00Z,45150
2023-11-14T00:00:00Z,48121
2023-11-13T00:00:00Z,46506
2023-11-12T00:00:00Z,35419
2023-11-11T00:00:00Z,45307
2023-11-10T00:00:00Z,59484
2023-11-09T00:00:00Z,56122
2023-11-08T00:00:00Z,49733
2023-11-07T00:00:00Z,53587
2023-11-06T00:00:00Z,48779
2023-11-05T00:00:00Z,44277
2023-11-04T00:00:00Z,47659
2023-11-03T00:00:00Z,51468
2023-11-02T00:00:00Z,59005
2023-11-01T00:00:00Z,54393
2023-10-31T00:00:00Z,53312
2023-10-30T00:00:00Z,50225
2023-10-29T00:00:00Z,40772
2023-10-28T00:00:00Z,45281
2023-10-27T00:00:00Z,55744
2023-10-26T00:00:00Z,54805
2023-10-25T00:00:00Z,57149
2023-10-24T00:00:00Z,65324
2023-10-23T00:00:00Z,57079
2023-10-22T00:00:00Z,40460
2023-10-21T00:00:00Z,48637
2023-10-20T00:00:00Z,59506
2023-10-19T00:00:00Z,49931
2023-10-18T00:00:00Z,48558
2023-10-17T00:00:00Z,51486
2023-10-16T00:00:00Z,53335
2023-10-15T00:00:00Z,38823
2023-10-14T00:00:00Z,44715
2023-10-13T00:00:00Z,52379
2023-10-12T00:00:00Z,49099
2023-10-11T00:00:00Z,48343
2023-10-10T00:00:00Z,47680
2023-10-09T00:00:00Z,46659
2023-10-08T00:00:00Z,38788
2023-10-07T00:00:00Z,45524
2023-10-06T00:00:00Z,53147
2023-10-05T00:00:00Z,51488
2023-10-04T00:00:00Z,49406
2023-10-03T00:00:00Z,51827
2023-10-02T00:00:00Z,56425
2023-10-01T00:00:00Z,43145
2023-09-30T00:00:00Z,46481
2023-09-29T00:00:00Z,56797
2023-09-28T00:00:00Z,51769
2023-09-27T00:00:00Z,49210
2023-09-26T00:00:00Z,48012
2023-09-25T00:00:00Z,49062
2023-09-24T00:00:00Z,37942
2023-09-23T00:00:00Z,42395
2023-09-22T00:00:00Z,48214
2023-09-21T00:00:00Z,47295
2023-09-20T00:00:00Z,49864
2023-09-19T00:00:00Z,49041
2023-09-18T00:00:00Z,45180
2023-09-17T00:00:00Z,36287
2023-09-16T00:00:00Z,42601
2023-09-15T00:00:00Z,53350
2023-09-14T00:00:00Z,49020
2023-09-13T00:00:00Z,48099
2023-09-12T00:00:00Z,49091
2023-09-11T00:00:00Z,49322
2023-09-10T00:00:00Z,38036
2023-09-09T00:00:00Z,43745
2023-09-08T00:00:00Z,48954
2023-09-07T00:00:00Z,48131
2023-09-06T00:00:00Z,48271
2023-09-05T00:00:00Z,45367
2023-09-04T00:00:00Z,44204
2023-09-03T00:00:00Z,39030
2023-09-02T00:00:00Z,47848
2023-09-01T00:00:00Z,57829
2023-08-31T00:00:00Z,54676
2023-08-30T00:00:00Z,49291
2023-08-29T00:00:00Z,53499
2023-08-28T00:00:00Z,46352
2023-08-27T00:00:00Z,36682
2023-08-26T00:00:00Z,44651
2023-08-25T00:00:00Z,51909
2023-08-24T00:00:00Z,48058
2023-08-23T00:00:00Z,46983
2023-08-22T00:00:00Z,49058
2023-08-21T00:00:00Z,46541
2023-08-20T00:00:00Z,38290
2023-08-19T00:00:00Z,44579
2023-08-18T00:00:00Z,57521
2023-08-17T00:00:00Z,56310
2023-08-16T00:00:00Z,51493
2023-08-15T00:00:00Z,48493
2023-08-14T00:00:00Z,47596
2023-08-13T00:00:00Z,37457
2023-08-12T00:00:00Z,45154
2023-08-11T00:00:00Z,52202
2023-08-10T00:00:00Z,49729
2023-08-09T00:00:00Z,51130
2023-08-08T00:00:00Z,50326
2023-08-07T00:00:00Z,47973
2023-08-06T00:00:00Z,39568
2023-08-05T00:00:00Z,50862
2023-08-04T00:00:00Z,50978
2023-08-03T00:00:00Z,54320
2023-08-02T00:00:00Z,54547
2023-08-01T00:00:00Z,55051
2023-07-31T00:00:00Z,49740
2023-07-30T00:00:00Z,41920
2023-07-29T00:00:00Z,43682
2023-07-28T00:00:00Z,51779
2023-07-27T00:00:00Z,51893
2023-07-26T00:00:00Z,49140
2023-07-25T00:00:00Z,47553
2023-07-24T00:00:00Z,47886
2023-07-23T00:00:00Z,38751
2023-07-22T00:00:00Z,41111
2023-07-21T00:00:00Z,52630
2023-07-20T00:00:00Z,49766
2023-07-19T00:00:00Z,49803
2023-07-18T00:00:00Z,49750
2023-07-17T00:00:00Z,48824
2023-07-16T00:00:00Z,40560
2023-07-15T00:00:00Z,46054
2023-07-14T00:00:00Z,61728
2023-07-13T00:00:00Z,55917
2023-07-12T00:00:00Z,52495
2023-07-11T00:00:00Z,48758
2023-07-10T00:00:00Z,49750
2023-07-09T00:00:00Z,40018
2023-07-08T00:00:00Z,44962
2023-07-07T00:00:00Z,55270
2023-07-06T00:00:00Z,54034
2023-07-05T00:00:00Z,51961
2023-07-04T00:00:00Z,50492
2023-07-03T00:00:00Z,54481
2023-07-02T00:00:00Z,42682
2023-07-01T00:00:00Z,49687
2023-06-30T00:00:00Z,60694
2023-06-29T00:00:00Z,55188
2023-06-28T00:00:00Z,47312
2023-06-27T00:00:00Z,50752
2023-06-26T00:00:00Z,50554
2023-06-25T00:00:00Z,40951
2023-06-24T00:00:00Z,48712
2023-06-23T00:00:00Z,57598
2023-06-22T00:00:00Z,58348
2023-06-21T00:00:00Z,61465
2023-06-20T00:00:00Z,50905
2023-06-19T00:00:00Z,45450
2023-06-18T00:00:00Z,38276
2023-06-17T00:00:00Z,45133
2023-06-16T00:00:00Z,54231
2023-06-15T00:00:00Z,52389
2023-06-14T00:00:00Z,49686
2023-06-13T00:00:00Z,49336
2023-06-12T00:00:00Z,48511
2023-06-11T00:00:00Z,39817
2023-06-10T00:00:00Z,52563
2023-06-09T00:00:00Z,53496
2023-06-08T00:00:00Z,53658
2023-06-07T00:00:00Z,64383
2023-06-06T00:00:00Z,49177
2023-06-05T00:00:00Z,48057
2023-06-04T00:00:00Z,39647
2023-06-03T00:00:00Z,45174
2023-06-02T00:00:00Z,54206
2023-06-01T00:00:00Z,53149
2023-05-31T00:00:00Z,48284
2023-05-30T00:00:00Z,46958
2023-05-29T00:00:00Z,43631
2023-05-28T00:00:00Z,37968
2023-05-27T00:00:00Z,41677
2023-05-26T00:00:00Z,49441
2023-05-25T00:00:00Z,46170
2023-05-24T00:00:00Z,46828
2023-05-23T00:00:00Z,45871
2023-05-22T00:00:00Z,44406
2023-05-21T00:00:00Z,35574
2023-05-20T00:00:00Z,40371
2023-05-19T00:00:00Z,48623
2023-05-18T00:00:00Z,44683
2023-05-17T00:00:00Z,46848
2023-05-16T00:00:00Z,45696
2023-05-15T00:00:00Z,43602
2023-05-14T00:00:00Z,37489
2023-05-13T00:00:00Z,38227
2023-05-12T00:00:00Z,48942
2023-05-11T00:00:00Z,46236
2023-05-10T00:00:00Z,51345
2023-05-09T00:00:00Z,47649
2023-05-08T00:00:00Z,44456
2023-05-07T00:00:00Z,31258
2023-05-06T00:00:00Z,48359
2023-05-05T00:00:00Z,55283
2023-05-04T00:00:00Z,53996
2023-05-03T00:00:00Z,60043
2023-05-02T00:00:00Z,48652
2023-05-01T00:00:00Z,54233
2023-04-30T00:00:00Z,46414
2023-04-29T00:00:00Z,51258
2023-04-28T00:00:00Z,61425
2023-04-27T00:00:00Z,57563
2023-04-26T00:00:00Z,58506
2023-04-25T00:00:00Z,54617
2023-04-24T00:00:00Z,52006
2023-04-23T00:00:00Z,42679
2023-04-22T00:00:00Z,48319
2023-04-21T00:00:00Z,61362
2023-04-20T00:00:00Z,58731
2023-04-19T00:00:00Z,58737
2023-04-18T00:00:00Z,58480
2023-04-17T00:00:00Z,56870
2023-04-16T00:00:00Z,45682
2023-04-15T00:00:00Z,54090
2023-04-14T00:00:00Z,66211
2023-04-13T00:00:00Z,62414
2023-04-12T00:00:00Z,60035
2023-04-11T00:00:00Z,72283
2023-04-10T00:00:00Z,53479
2023-04-09T00:00:00Z,42658
2023-04-08T00:00:00Z,51051
2023-04-07T00:00:00Z,57604
2023-04-06T00:00:00Z,59903
2023-04-05T00:00:00Z,60999
2023-04-04T00:00:00Z,65184
2023-04-03T00:00:00Z,55943
2023-04-02T00:00:00Z,46741
2023-04-01T00:00:00Z,57000
2023-03-31T00:00:00Z,62111
2023-03-30T00:00:00Z,61694
2023-03-29T00:00:00Z,62299
2023-03-28T00:00:00Z,56243
2023-03-27T00:00:00Z,54235
2023-03-26T00:00:00Z,43807
2023-03-25T00:00:00Z,51168
2023-03-24T00:00:00Z,58680
2023-03-23T00:00:00Z,58621
2023-03-22T00:00:00Z,60105
2023-03-21T00:00:00Z,58810
2023-03-20T00:00:00Z,62431
2023-03-19T00:00:00Z,50496
2023-03-18T00:00:00Z,58014
2023-03-17T00:00:00Z,71472
2023-03-16T00:00:00Z,57423
2023-03-15T00:00:00Z,61857
2023-03-14T00:00:00Z,71684
2023-03-13T00:00:00Z,68614
2023-03-12T00:00:00Z,46636
2023-03-11T00:00:00Z,54557
2023-03-10T00:00:00Z,63389
2023-03-09T00:00:00Z,60492
2023-03-08T00:00:00Z,53315
2023-03-07T00:00:00Z,60626
2023-03-06T00:00:00Z,53452
2023-03-05T00:00:00Z,48043
2023-03-04T00:00:00Z,49316
2023-03-03T00:00:00Z,64522
2023-03-02T00:00:00Z,57575
2023-03-01T00:00:00Z,61879
2023-02-28T00:00:00Z,57278
2023-02-27T00:00:00Z,53819
2023-02-26T00:00:00Z,45019
2023-02-25T00:00:00Z,47445
2023-02-24T00:00:00Z,58759
2023-02-23T00:00:00Z,56872
2023-02-22T00:00:00Z,56151
2023-02-21T00:00:00Z,57329
2023-02-20T00:00:00Z,52732
2023-02-19T00:00:00Z,50192
2023-02-18T00:00:00Z,54022
2023-02-17T00:00:00Z,61245
2023-02-16T00:00:00Z,73182
2023-02-15T00:00:00Z,60943
2023-02-14T00:00:00Z,54441
2023-02-13T00:00:00Z,57102
2023-02-12T00:00:00Z,45447
2023-02-11T00:00:00Z,49795
2023-02-10T00:00:00Z,59306
2023-02-09T00:00:00Z,59790
2023-02-08T00:00:00Z,55895
2023-02-07T00:00:00Z,58086
2023-02-06T00:00:00Z,54114
2023-02-05T00:00:00Z,46748
2023-02-04T00:00:00Z,54197
2023-02-03T00:00:00Z,60415
2023-02-02T00:00:00Z,64135
2023-02-01T00:00:00Z,63365
2023-01-31T00:00:00Z,58797
2023-01-30T00:00:00Z,56874
2023-01-29T00:00:00Z,48559
2023-01-28T00:00:00Z,50862
2023-01-27T00:00:00Z,58608
2023-01-26T00:00:00Z,55969
2023-01-25T00:00:00Z,58658
2023-01-24T00:00:00Z,55802
2023-01-23T00:00:00Z,54909
2023-01-22T00:00:00Z,46854
2023-01-21T00:00:00Z,60446
2023-01-20T00:00:00Z,61710
2023-01-19T00:00:00Z,56427
2023-01-18T00:00:00Z,58461
2023-01-17T00:00:00Z,57541
2023-01-16T00:00:00Z,57458
2023-01-15T00:00:00Z,49407
2023-01-14T00:00:00Z,68691
2023-01-13T00:00:00Z,66949
2023-01-12T00:00:00Z,65924
2023-01-11T00:00:00Z,55161
2023-01-10T00:00:00Z,57178
2023-01-09T00:00:00Z,56847
2023-01-08T00:00:00Z,43403
2023-01-07T00:00:00Z,48846
2023-01-06T00:00:00Z,57021
2023-01-05T00:00:00Z,54198
2023-01-04T00:00:00Z,56069
2023-01-03T00:00:00Z,52080
2023-01-02T00:00:00Z,46030
2023-01-01T00:00:00Z,39067
2022-12-31T00:00:00Z,53120
2022-12-30T00:00:00Z,61093
2022-12-29T00:00:00Z,54969
2022-12-28T00:00:00Z,54326
2022-12-27T00:00:00Z,48671
2022-12-26T00:00:00Z,44406
2022-12-25T00:00:00Z,39943
2022-12-24T00:00:00Z,46187
2022-12-23T00:00:00Z,58281
2022-12-22T00:00:00Z,56872
2022-12-21T00:00:00Z,54689
2022-12-20T00:00:00Z,55564
2022-12-19T00:00:00Z,53117
2022-12-18T00:00:00Z,41753
2022-12-17T00:00:00Z,55059
2022-12-16T00:00:00Z,57350
2022-12-15T00:00:00Z,58048
2022-12-14T00:00:00Z,59214
2022-12-13T00:00:00Z,62353
2022-12-12T00:00:00Z,54520
2022-12-11T00:00:00Z,42819
2022-12-10T00:00:00Z,49196
2022-12-09T00:00:00Z,56735
2022-12-08T00:00:00Z,54903
2022-12-07T00:00:00Z,55382
2022-12-06T00:00:00Z,54637
2022-12-05T00:00:00Z,56694
2022-12-04T00:00:00Z,43854
2022-12-03T00:00:00Z,52468
2022-12-02T00:00:00Z,59335
2022-12-01T00:00:00Z,61645
2022-11-30T00:00:00Z,59826
2022-11-29T00:00:00Z,56643
2022-11-28T00:00:00Z,54306
2022-11-27T00:00:00Z,43759
2022-11-26T00:00:00Z,47639
2022-11-25T00:00:00Z,54825
2022-11-24T00:00:00Z,53688
2022-11-23T00:00:00Z,59089
2022-11-22T00:00:00Z,54717
2022-11-21T00:00:00Z,58938
2022-11-20T00:00:00Z,46422
2022-11-19T00:00:00Z,53146
2022-11-18T00:00:00Z,61985
2022-11-17T00:00:00Z,55527
2022-11-16T00:00:00Z,59407
2022-11-15T00:00:00Z,63430
2022-11-14T00:00:00Z,57807
2022-11-13T00:00:00Z,52943
2022-11-12T00:00:00Z,52634
2022-11-11T00:00:00Z,64667
2022-11-10T00:00:00Z,68858
2022-11-09T00:00:00Z,75794
2022-11-08T00:00:00Z,70843
2022-11-07T00:00:00Z,60530
2022-11-06T00:00:00Z,49089
2022-11-05T00:00:00Z,56795
2022-11-04T00:00:00Z,65939
2022-11-03T00:00:00Z,62924
2022-11-02T00:00:00Z,57209
2022-11-01T00:00:00Z,60620
2022-10-31T00:00:00Z,63696
2022-10-30T00:00:00Z,48588
2022-10-29T00:00:00Z,58813
2022-10-28T00:00:00Z,67234
2022-10-27T00:00:00Z,58120
2022-10-26T00:00:00Z,68287
2022-10-25T00:00:00Z,55244
2022-10-24T00:00:00Z,55457
2022-10-23T00:00:00Z,45263
2022-10-22T00:00:00Z,49924
2022-10-21T00:00:00Z,60605
2022-10-20T00:00:00Z,55818
2022-10-19T00:00:00Z,55393
2022-10-18T00:00:00Z,56909
2022-10-17T00:00:00Z,57200
2022-10-16T00:00:00Z,45067
2022-10-15T00:00:00Z,51857
2022-10-14T00:00:00Z,64773
2022-10-13T00:00:00Z,62978
2022-10-12T00:00:00Z,55381
2022-10-11T00:00:00Z,56864
2022-10-10T00:00:00Z,55367
2022-10-09T00:00:00Z,45115
2022-10-08T00:00:00Z,51325
2022-10-07T00:00:00Z,60374
2022-10-06T00:00:00Z,61334
2022-10-05T00:00:00Z,58763
2022-10-04T00:00:00Z,62918
2022-10-03T00:00:00Z,61105
2022-10-02T00:00:00Z,47851
2022-10-01T00:00:00Z,54079
2022-09-30T00:00:00Z,67155
2022-09-29T00:00:00Z,60413
2022-09-28T00:00:00Z,59460
2022-09-27T00:00:00Z,62781
2022-09-26T00:00:00Z,57949
2022-09-25T00:00:00Z,45537
2022-09-24T00:00:00Z,50882
2022-09-23T00:00:00Z,64468
2022-09-22T00:00:00Z,56387
2022-09-21T00:00:00Z,60143
2022-09-20T00:00:00Z,58306
2022-09-19T00:00:00Z,58966
2022-09-18T00:00:00Z,47685
2022-09-17T00:00:00Z,55598
2022-09-16T00:00:00Z,62189
2022-09-15T00:00:00Z,64675
2022-09-14T00:00:00Z,61486
2022-09-13T00:00:00Z,61518
2022-09-12T00:00:00Z,62666
2022-09-11T00:00:00Z,49633
2022-09-10T00:00:00Z,56915
2022-09-09T00:00:00Z,72117
2022-09-08T00:00:00Z,61924
2022-09-07T00:00:00Z,61870
2022-09-06T00:00:00Z,63135
2022-09-05T00:00:00Z,55614
2022-09-04T00:00:00Z,46303
2022-09-03T00:00:00Z,56199
2022-09-02T00:00:00Z,66256
2022-09-01T00:00:00Z,64299
2022-08-31T00:00:00Z,60865
2022-08-30T00:00:00Z,60521
2022-08-29T00:00:00Z,57405
2022-08-28T00:00:00Z,45497
2022-08-27T00:00:00Z,54677
2022-08-26T00:00:00Z,63538
2022-08-25T00:00:00Z,59897
2022-08-24T00:00:00Z,57990
2022-08-23T00:00:00Z,57999
2022-08-22T00:00:00Z,57709
2022-08-21T00:00:00Z,46333
2022-08-20T00:00:00Z,53282
2022-08-19T00:00:00Z,69154
2022-08-18T00:00:00Z,61766
2022-08-17T00:00:00Z,60308
2022-08-16T00:00:00Z,63847
2022-08-15T00:00:00Z,58467
2022-08-14T00:00:00Z,49645
2022-08-13T00:00:00Z,58595
2022-08-12T00:00:00Z,66798
2022-08-11T00:00:00Z,70441
2022-08-10T00:00:00Z,63785
2022-08-09T00:00:00Z,61055
2022-08-08T00:00:00Z,63609
2022-08-07T00:00:00Z,46818
2022-08-06T00:00:00Z,58185
2022-08-05T00:00:00Z,65836
2022-08-04T00:00:00Z,69368
2022-08-03T00:00:00Z,68876
2022-08-02T00:00:00Z,64492
2022-08-01T00:00:00Z,61093
2022-07-31T00:00:00Z,50357
2022-07-30T00:00:00Z,59094
2022-07-29T00:00:00Z,71137
2022-07-28T00:00:00Z,72659
2022-07-27T00:00:00Z,63670
2022-07-26T00:00:00Z,63817
2022-07-25T00:00:00Z,61281
2022-07-24T00:00:00Z,48310
2022-07-23T00:00:00Z,56037
2022-07-22T00:00:00Z,68427
2022-07-21T00:00:00Z,67231
2022-07-20T00:00:00Z,67764
2022-07-19T00:00:00Z,70399
2022-07-18T00:00:00Z,63929
2022-07-17T00:00:00Z,50016
2022-07-16T00:00:00Z,56938
2022-07-15T00:00:00Z,67215
2022-07-14T00:00:00Z,69680
2022-07-13T00:00:00Z,55172
2022-07-12T00:00:00Z,65682
2022-07-11T00:00:00Z,55494
2022-07-10T00:00:00Z,47706
2022-07-09T00:00:00Z,54930
2022-07-08T00:00:00Z,69238
2022-07-07T00:00:00Z,69555
2022-07-06T00:00:00Z,66080
2022-07-05T00:00:00Z,62557
2022-07-04T00:00:00Z,59768
2022-07-03T00:00:00Z,50897
2022-07-02T00:00:00Z,60118
2022-07-01T00:00:00Z,72579
2022-06-30T00:00:00Z,70873
2022-06-29T00:00:00Z,68590
2022-06-28T00:00:00Z,63047
2022-06-27T00:00:00Z,61407
2022-06-26T00:00:00Z,49485
2022-06-25T00:00:00Z,56377
2022-06-24T00:00:00Z,67357
2022-06-23T00:00:00Z,65194
2022-06-22T00:00:00Z,65775
2022-06-21T00:00:00Z,66345
2022-06-20T00:00:00Z,61623
2022-06-19T00:00:00Z,54508
2022-06-18T00:00:00Z,73243
2022-06-17T00:00:00Z,67914
2022-06-16T00:00:00Z,66745
2022-06-15T00:00:00Z,79689
2022-06-14T00:00:00Z,78168
2022-06-13T00:00:00Z,81723
2022-06-12T00:00:00Z,58253
2022-06-11T00:00:00Z,63412
2022-06-10T00:00:00Z,70075
2022-06-09T00:00:00Z,68158
2022-06-08T00:00:00Z,68760
2022-06-07T00:00:00Z,69004
2022-06-06T00:00:00Z,73122
2022-06-05T00:00:00Z,52254
2022-06-04T00:00:00Z,58645
2022-06-03T00:00:00Z,71588
2022-06-02T00:00:00Z,71588
2022-06-01T00:00:00Z,75551
2022-05-31T00:00:00Z,74399
2022-05-30T00:00:00Z,72860
2022-05-29T00:00:00Z,54484
2022-05-28T00:00:00Z,61019
2022-05-27T00:00:00Z,73657
2022-05-26T00:00:00Z,71242
2022-05-25T00:00:00Z,74788
2022-05-24T00:00:00Z,63310
2022-05-23T00:00:00Z,69935
2022-05-22T00:00:00Z,55839
2022-05-21T00:00:00Z,60049
2022-05-20T00:00:00Z,72971
2022-05-19T00:00:00Z,72453
2022-05-18T00:00:00Z,70299
2022-05-17T00:00:00Z,73699
2022-05-16T00:00:00Z,74350
2022-05-15T00:00:00Z,65440
2022-05-14T00:00:00Z,93284
2022-05-13T00:00:00Z,88146
2022-05-12T00:00:00Z,99932
2022-05-11T00:00:00Z,91694
2022-05-10T00:00:00Z,82632
2022-05-09T00:00:00Z,87823
2022-05-08T00:00:00Z,65172
2022-05-07T00:00:00Z,64059
2022-05-06T00:00:00Z,79412
2022-05-05T00:00:00Z,90690
2022-05-04T00:00:00Z,68206
2022-05-03T00:00:00Z,75637
2022-05-02T00:00:00Z,76592
2022-05-01T00:00:00Z,65579
2022-04-30T00:00:00Z,74312
2022-04-29T00:00:00Z,83189
2022-04-28T00:00:00Z,78713
2022-04-27T00:00:00Z,76683
2022-04-26T00:00:00Z,77828
2022-04-25T00:00:00Z,78497
2022-04-24T00:00:00Z,59104
2022-04-23T00:00:00Z,62883
2022-04-22T00:00:00Z,73767
2022-04-21T00:00:00Z,78814
2022-04-20T00:00:00Z,77764
2022-04-19T00:00:00Z,77307
2022-04-18T00:00:00Z,71740
2022-04-17T00:00:00Z,57825
2022-04-16T00:00:00Z,65231
2022-04-15T00:00:00Z,74232
2022-04-14T00:00:00Z,75591
2022-04-13T00:00:00Z,76310
2022-04-12T00:00:00Z,77046
2022-04-11T00:00:00Z,81242
2022-04-10T00:00:00Z,60109
2022-04-09T00:00:00Z,67450
2022-04-08T00:00:00Z,79638
2022-04-07T00:00:00Z,78309
2022-04-06T00:00:00Z,81506
2022-04-05T00:00:00Z,82687
2022-04-04T00:00:00Z,81896
2022-04-03T00:00:00Z,66099
2022-04-02T00:00:00Z,76293
2022-04-01T00:00:00Z,88803
2022-03-31T00:00:00Z,85664
2022-03-30T00:00:00Z,80676
2022-03-29T00:00:00Z,85929
2022-03-28T00:00:00Z,91947
2022-03-27T00:00:00Z,66037
2022-03-26T00:00:00Z,69180
2022-03-25T00:00:00Z,88519
2022-03-24T00:00:00Z,81569
2022-03-23T00:00:00Z,78668
2022-03-22T00:00:00Z,82170
2022-03-21T00:00:00Z,75998
2022-03-20T00:00:00Z,61340
2022-03-19T00:00:00Z,73752
2022-03-18T00:00:00Z,82637
2022-03-17T00:00:00Z,85871
2022-03-16T00:00:00Z,85455
2022-03-15T00:00:00Z,78685
2022-03-14T00:00:00Z,78181
2022-03-13T00:00:00Z,62459
2022-03-12T00:00:00Z,67441
2022-03-11T00:00:00Z,78490
2022-03-10T00:00:00Z,79149
2022-03-09T00:00:00Z,89674
2022-03-08T00:00:00Z,80280
2022-03-07T00:00:00Z,80224
2022-03-06T00:00:00Z,63632
2022-03-05T00:00:00Z,71744
2022-03-04T00:00:00Z,85187
2022-03-03T00:00:00Z,86026
2022-03-02T00:00:00Z,92958
2022-03-01T00:00:00Z,94091
2022-02-28T00:00:00Z,88534
2022-02-27T00:00:00Z,65231
2022-02-26T00:00:00Z,69835
2022-02-25T00:00:00Z,85390
2022-02-24T00:00:00Z,87144
2022-02-23T00:00:00Z,76659
2022-02-22T00:00:00Z,79740
2022-02-21T00:00:00Z,74790
2022-02-20T00:00:00Z,64131
2022-02-19T00:00:00Z,69797
2022-02-18T00:00:00Z,82467
2022-02-17T00:00:00Z,80409
2022-02-16T00:00:00Z,81790
2022-02-15T00:00:00Z,85689
2022-02-14T00:00:00Z,78899
2022-02-13T00:00:00Z,64624
2022-02-12T00:00:00Z,72362
2022-02-11T00:00:00Z,83401
2022-02-10T00:00:00Z,84203
2022-02-09T00:00:00Z,84590
2022-02-08T00:00:00Z,88310
2022-02-07T00:00:00Z,87664
2022-02-06T00:00:00Z,67743
2022-02-05T00:00:00Z,86091
2022-02-04T00:00:00Z,81141
2022-02-03T00:00:00Z,80486
2022-02-02T00:00:00Z,83393
2022-02-01T00:00:00Z,84913
2022-01-31T00:00:00Z,82072
2022-01-30T00:00:00Z,63624
2022-01-29T00:00:00Z,72916
2022-01-28T00:00:00Z,83962
2022-01-27T00:00:00Z,79468
2022-01-26T00:00:00Z,83099
2022-01-25T00:00:00Z,83838
2022-01-24T00:00:00Z,89608
2022-01-23T00:00:00Z,67394
2022-01-22T00:00:00Z,92147
2022-01-21T00:00:00Z,96796
2022-01-20T00:00:00Z,87413
2022-01-19T00:00:00Z,84612
2022-01-18T00:00:00Z,82784
2022-01-17T00:00:00Z,80269
2022-01-16T00:00:00Z,68843
2022-01-15T00:00:00Z,76718
2022-01-14T00:00:00Z,91125
2022-01-13T00:00:00Z,92062
2022-01-12T00:00:00Z,96105
