Datetime,Exchange Outflow (Mean)
2018-01-06T00:00:00Z,4.12445271
2018-01-05T00:00:00Z,5.35087106
2018-01-04T00:00:00Z,5.04806307
2018-01-03T00:00:00Z,4.99638206
2018-01-02T00:00:00Z,4.63258777
2018-01-01T00:00:00Z,4.80004278
2017-12-31T00:00:00Z,4.18279496
2017-12-30T00:00:00Z,5.11906015
2017-12-29T00:00:00Z,5.23743044
2017-12-28T00:00:00Z,5.80512738
2017-12-27T00:00:00Z,5.56843041
2017-12-26T00:00:00Z,4.20933282
2017-12-25T00:00:00Z,5.05254255
2017-12-24T00:00:00Z,4.65918528
2017-12-23T00:00:00Z,3.56857386
2017-12-22T00:00:00Z,4.17087129
2017-12-21T00:00:00Z,5.79541573
2017-12-20T00:00:00Z,5.17015745
2017-12-19T00:00:00Z,5.51915294
2017-12-18T00:00:00Z,4.1705352
2017-12-17T00:00:00Z,2.80155213
2017-12-16T00:00:00Z,3.00240513
2017-12-15T00:00:00Z,4.50311418
2017-12-14T00:00:00Z,4.22672707
2017-12-13T00:00:00Z,3.86586415
2017-12-12T00:00:00Z,4.2765989
2017-12-11T00:00:00Z,5.05710204
2017-12-10T00:00:00Z,5.35851249
2017-12-09T00:00:00Z,5.76329942
2017-12-08T00:00:00Z,6.41162619
2017-12-07T00:00:00Z,6.49164264
2017-12-06T00:00:00Z,5.28201402
2017-12-05T00:00:00Z,3.72856448
2017-12-04T00:00:00Z,3.89089608
2017-12-03T00:00:00Z,3.59187725
2017-12-02T00:00:00Z,3.45697835
2017-12-01T00:00:00Z,3.68672496
2017-11-30T00:00:00Z,5.11999723
2017-11-29T00:00:00Z,6.30183567
2017-11-28T00:00:00Z,5.09528339
2017-11-27T00:00:00Z,4.31637849
2017-11-26T00:00:00Z,4.79184707
2017-11-25T00:00:00Z,7.94706941
2017-11-24T00:00:00Z,8.15478229
2017-11-23T00:00:00Z,8.28753031
2017-11-22T00:00:00Z,10.69045318
2017-11-21T00:00:00Z,6.67321484
2017-11-20T00:00:00Z,7.14762754
2017-11-19T00:00:00Z,23.65054545
2017-11-18T00:00:00Z,15.34057239
2017-11-17T00:00:00Z,10.46413216
2017-11-16T00:00:00Z,6.08009878
2017-11-15T00:00:00Z,5.59400859
2017-11-14T00:00:00Z,6.27758687
2017-11-13T00:00:00Z,7.97200408
2017-11-12T00:00:00Z,15.94161834
2017-11-11T00:00:00Z,10.95931045
2017-11-10T00:00:00Z,7.99521979
2017-11-09T00:00:00Z,5.60546594
2017-11-08T00:00:00Z,4.76465311
2017-11-07T00:00:00Z,4.9209355
2017-11-06T00:00:00Z,4.13082128
2017-11-05T00:00:00Z,1.94958542
2017-11-04T00:00:00Z,2.15183258
2017-11-03T00:00:00Z,3.39710155
2017-11-02T00:00:00Z,5.378046
2017-11-01T00:00:00Z,3.66730433
2017-10-31T00:00:00Z,3.33543001
2017-10-30T00:00:00Z,2.43541334
2017-10-29T00:00:00Z,2.16627386
2017-10-28T00:00:00Z,3.172528
2017-10-27T00:00:00Z,2.50074628
2017-10-26T00:00:00Z,2.80027304
2017-10-25T00:00:00Z,3.36288729
2017-10-24T00:00:00Z,6.19774266
2017-10-23T00:00:00Z,8.03405204
2017-10-22T00:00:00Z,2.70167891
2017-10-21T00:00:00Z,2.68778032
2017-10-20T00:00:00Z,2.50423911
2017-10-19T00:00:00Z,3.44794343
2017-10-18T00:00:00Z,4.13252242
2017-10-17T00:00:00Z,2.87571792
2017-10-16T00:00:00Z,2.83980259
2017-10-15T00:00:00Z,2.76083627
2017-10-14T00:00:00Z,2.25450684
2017-10-13T00:00:00Z,3.82495605
2017-10-12T00:00:00Z,3.9561824
2017-10-11T00:00:00Z,3.38942519
2017-10-10T00:00:00Z,3.41888543
2017-10-09T00:00:00Z,4.70231625
2017-10-08T00:00:00Z,3.0878862
2017-10-07T00:00:00Z,3.179698
2017-10-06T00:00:00Z,2.432005
2017-10-05T00:00:00Z,3.45764163
2017-10-04T00:00:00Z,4.28723599
2017-10-03T00:00:00Z,4.26267148
2017-10-02T00:00:00Z,3.54624126
2017-10-01T00:00:00Z,2.46516749
2017-09-30T00:00:00Z,4.19214529
2017-09-29T00:00:00Z,2.89819611
2017-09-28T00:00:00Z,3.72640095
2017-09-27T00:00:00Z,4.23372365
2017-09-26T00:00:00Z,4.18967554
2017-09-25T00:00:00Z,4.46848837
2017-09-24T00:00:00Z,2.93553656
2017-09-23T00:00:00Z,4.02362826
2017-09-22T00:00:00Z,3.82413214
2017-09-21T00:00:00Z,4.3794591
2017-09-20T00:00:00Z,4.0688207
2017-09-19T00:00:00Z,4.92685062
2017-09-18T00:00:00Z,6.54722367
2017-09-17T00:00:00Z,4.22971754
2017-09-16T00:00:00Z,6.43105034
2017-09-15T00:00:00Z,9.41926813
2017-09-14T00:00:00Z,5.81843068
2017-09-13T00:00:00Z,6.3093717
2017-09-12T00:00:00Z,4.64289123
2017-09-11T00:00:00Z,4.27356517
2017-09-10T00:00:00Z,5.52592728
2017-09-09T00:00:00Z,3.7393637
2017-09-08T00:00:00Z,5.37958825
2017-09-07T00:00:00Z,5.18585689
2017-09-06T00:00:00Z,5.54103285
2017-09-05T00:00:00Z,7.531667
2017-09-04T00:00:00Z,8.47796952
2017-09-03T00:00:00Z,4.98207104
2017-09-02T00:00:00Z,3.76601225
2017-09-01T00:00:00Z,4.18774016
2017-08-31T00:00:00Z,5.33113054
2017-08-30T00:00:00Z,5.09863451
2017-08-29T00:00:00Z,6.11361331
2017-08-28T00:00:00Z,8.71085697
2017-08-27T00:00:00Z,5.93674598
2017-08-26T00:00:00Z,4.45984656
2017-08-25T00:00:00Z,4.70411053
2017-08-24T00:00:00Z,10.10604939
2017-08-23T00:00:00Z,5.88951143
2017-08-22T00:00:00Z,13.08791286
2017-08-21T00:00:00Z,8.59906167
2017-08-20T00:00:00Z,7.02641397
2017-08-19T00:00:00Z,7.69779024
2017-08-18T00:00:00Z,7.09641142
2017-08-17T00:00:00Z,5.26294608
2017-08-16T00:00:00Z,8.80447298
2017-08-15T00:00:00Z,6.80955978
2017-08-14T00:00:00Z,7.66948541
2017-08-13T00:00:00Z,7.0505159
2017-08-12T00:00:00Z,8.14402228
2017-08-11T00:00:00Z,8.51829805
2017-08-10T00:00:00Z,7.35093692
2017-08-09T00:00:00Z,6.06594546
2017-08-08T00:00:00Z,4.26894514
2017-08-07T00:00:00Z,6.88128255
2017-08-06T00:00:00Z,7.03309072
2017-08-05T00:00:00Z,6.47234652
2017-08-04T00:00:00Z,5.05723665
2017-08-03T00:00:00Z,11.34860067
2017-08-02T00:00:00Z,12.72175648
2017-08-01T00:00:00Z,12.87064369
2017-07-31T00:00:00Z,10.03118079
2017-07-30T00:00:00Z,13.79181016
2017-07-29T00:00:00Z,5.25161021
2017-07-28T00:00:00Z,10.31008569
2017-07-27T00:00:00Z,7.47983685
2017-07-26T00:00:00Z,6.76587626
2017-07-25T00:00:00Z,10.37962068
2017-07-24T00:00:00Z,3.41900994
2017-07-23T00:00:00Z,5.00812211
2017-07-22T00:00:00Z,3.99372112
2017-07-21T00:00:00Z,4.86962422
2017-07-20T00:00:00Z,6.47634492
2017-07-19T00:00:00Z,5.44064101
2017-07-18T00:00:00Z,5.75261825
2017-07-17T00:00:00Z,6.79847435
2017-07-16T00:00:00Z,6.04028694
2017-07-15T00:00:00Z,4.72062626
2017-07-14T00:00:00Z,4.95078334
2017-07-13T00:00:00Z,5.00704929
2017-07-12T00:00:00Z,4.67426667
2017-07-11T00:00:00Z,5.2522119
2017-07-10T00:00:00Z,6.39654822
2017-07-09T00:00:00Z,5.01038509
2017-07-08T00:00:00Z,4.01914673
2017-07-07T00:00:00Z,5.73506969
2017-07-06T00:00:00Z,4.44891202
2017-07-05T00:00:00Z,4.41983519
2017-07-04T00:00:00Z,3.91231239
2017-07-03T00:00:00Z,5.77937978
2017-07-02T00:00:00Z,4.16822017
2017-07-01T00:00:00Z,5.34487979
2017-06-30T00:00:00Z,7.26261011
2017-06-29T00:00:00Z,5.45417362
2017-06-28T00:00:00Z,7.3543644
2017-06-27T00:00:00Z,6.09628828
2017-06-26T00:00:00Z,8.54336569
2017-06-25T00:00:00Z,5.78295754
2017-06-24T00:00:00Z,4.67843955
2017-06-23T00:00:00Z,5.04509221
2017-06-22T00:00:00Z,5.64058306
2017-06-21T00:00:00Z,5.93064286
2017-06-20T00:00:00Z,5.91355203
2017-06-19T00:00:00Z,5.82455151
2017-06-18T00:00:00Z,7.85925019
2017-06-17T00:00:00Z,5.06330691
2017-06-16T00:00:00Z,6.00618665
2017-06-15T00:00:00Z,7.90410916
2017-06-14T00:00:00Z,7.07856759
2017-06-13T00:00:00Z,5.81983637
2017-06-12T00:00:00Z,7.37838106
2017-06-11T00:00:00Z,6.1323865
2017-06-10T00:00:00Z,4.79739411
2017-06-09T00:00:00Z,4.16863822
2017-06-08T00:00:00Z,4.77606245
2017-06-07T00:00:00Z,4.97452826
2017-06-06T00:00:00Z,4.67310033
2017-06-05T00:00:00Z,5.53384737
2017-06-04T00:00:00Z,4.30463424
2017-06-03T00:00:00Z,4.49258303
2017-06-02T00:00:00Z,3.85366341
2017-06-01T00:00:00Z,4.88162778
2017-05-31T00:00:00Z,4.38756651
2017-05-30T00:00:00Z,5.02415016
2017-05-29T00:00:00Z,3.89147107
2017-05-28T00:00:00Z,4.12328255
2017-05-27T00:00:00Z,4.57808896
2017-05-26T00:00:00Z,6.03845308
2017-05-25T00:00:00Z,5.8843525
2017-05-24T00:00:00Z,6.59919942
2017-05-23T00:00:00Z,5.06640638
2017-05-22T00:00:00Z,6.7158811
2017-05-21T00:00:00Z,4.63367548
2017-05-20T00:00:00Z,4.74439491
2017-05-19T00:00:00Z,5.90013421
2017-05-18T00:00:00Z,5.55319034
2017-05-17T00:00:00Z,8.44261267
2017-05-16T00:00:00Z,4.46057502
2017-05-15T00:00:00Z,4.20193775
2017-05-14T00:00:00Z,3.16748653
2017-05-13T00:00:00Z,3.18407664
2017-05-12T00:00:00Z,4.93419413
2017-05-11T00:00:00Z,4.76041226
2017-05-10T00:00:00Z,5.52283436
2017-05-09T00:00:00Z,5.28592769
2017-05-08T00:00:00Z,5.71923695
2017-05-07T00:00:00Z,3.81776641
2017-05-06T00:00:00Z,3.88447282
2017-05-05T00:00:00Z,4.52628024
2017-05-04T00:00:00Z,5.19183616
2017-05-03T00:00:00Z,4.13566017
2017-05-02T00:00:00Z,3.39764915
2017-05-01T00:00:00Z,3.87400563
2017-04-30T00:00:00Z,2.71902246
2017-04-29T00:00:00Z,3.07372053
2017-04-28T00:00:00Z,3.73468879
2017-04-27T00:00:00Z,3.20434269
2017-04-26T00:00:00Z,3.71625543
2017-04-25T00:00:00Z,3.44660784
2017-04-24T00:00:00Z,3.35068918
2017-04-23T00:00:00Z,2.4631746
2017-04-22T00:00:00Z,2.22608178
2017-04-21T00:00:00Z,2.93347822
2017-04-20T00:00:00Z,3.77492461
2017-04-19T00:00:00Z,4.10242575
2017-04-18T00:00:00Z,4.14333463
2017-04-17T00:00:00Z,3.84798872
2017-04-16T00:00:00Z,2.88052279
2017-04-15T00:00:00Z,3.38505868
2017-04-14T00:00:00Z,5.45815659
2017-04-13T00:00:00Z,3.89232068
2017-04-12T00:00:00Z,3.37612115
2017-04-11T00:00:00Z,3.20562888
2017-04-10T00:00:00Z,2.92844599
2017-04-09T00:00:00Z,2.49466836
2017-04-08T00:00:00Z,2.37288447
2017-04-07T00:00:00Z,3.95992726
2017-04-06T00:00:00Z,4.42316437
2017-04-05T00:00:00Z,4.41819762
2017-04-04T00:00:00Z,5.58261412
2017-04-03T00:00:00Z,4.73700219
2017-04-02T00:00:00Z,4.94636115
2017-04-01T00:00:00Z,4.32390158
2017-03-31T00:00:00Z,6.36709719
2017-03-30T00:00:00Z,5.6097615
2017-03-29T00:00:00Z,5.04102745
2017-03-28T00:00:00Z,4.8345042
2017-03-27T00:00:00Z,5.20013022
2017-03-26T00:00:00Z,4.44699586
2017-03-25T00:00:00Z,5.7463945
2017-03-24T00:00:00Z,5.98670654
2017-03-23T00:00:00Z,4.23579328
2017-03-22T00:00:00Z,4.69971325
2017-03-21T00:00:00Z,3.99266273
2017-03-20T00:00:00Z,4.24288854
2017-03-19T00:00:00Z,4.05660292
2017-03-18T00:00:00Z,5.15981229
2017-03-17T00:00:00Z,6.44053833
2017-03-16T00:00:00Z,5.74642728
2017-03-15T00:00:00Z,3.4425934
2017-03-14T00:00:00Z,3.05591613
2017-03-13T00:00:00Z,3.15716107
2017-03-12T00:00:00Z,2.0433834
2017-03-11T00:00:00Z,2.9141859
2017-03-10T00:00:00Z,2.74761129
2017-03-09T00:00:00Z,1.82516774
2017-03-08T00:00:00Z,2.51198723
2017-03-07T00:00:00Z,2.35327107
2017-03-06T00:00:00Z,1.86770536
2017-03-05T00:00:00Z,1.53086143
2017-03-04T00:00:00Z,1.37964937
2017-03-03T00:00:00Z,3.01743269
2017-03-02T00:00:00Z,3.95175425
2017-03-01T00:00:00Z,2.24391618
2017-02-28T00:00:00Z,2.37593699
2017-02-27T00:00:00Z,1.6560184
2017-02-26T00:00:00Z,1.1974462
2017-02-25T00:00:00Z,1.21512709
2017-02-24T00:00:00Z,2.81023558
2017-02-23T00:00:00Z,2.14276996
2017-02-22T00:00:00Z,2.12422708
2017-02-21T00:00:00Z,1.76415585
2017-02-20T00:00:00Z,1.36517647
2017-02-19T00:00:00Z,0.9110058
2017-02-18T00:00:00Z,0.99965158
2017-02-17T00:00:00Z,1.45744277
2017-02-16T00:00:00Z,2.53651697
2017-02-15T00:00:00Z,1.8945371
2017-02-14T00:00:00Z,2.22559919
2017-02-13T00:00:00Z,1.97647847
2017-02-12T00:00:00Z,1.58047708
2017-02-11T00:00:00Z,1.03415882
2017-02-10T00:00:00Z,2.5311252
2017-02-09T00:00:00Z,3.24392723
2017-02-08T00:00:00Z,2.42111575
2017-02-07T00:00:00Z,2.2684773
2017-02-06T00:00:00Z,2.32636426
2017-02-05T00:00:00Z,1.52551775
2017-02-04T00:00:00Z,1.38622655
2017-02-03T00:00:00Z,3.74089716
2017-02-02T00:00:00Z,1.95397637
2017-02-01T00:00:00Z,2.05331762
2017-01-31T00:00:00Z,2.19647022
2017-01-30T00:00:00Z,1.4185952
2017-01-29T00:00:00Z,0.877367
2017-01-28T00:00:00Z,0.92546388
2017-01-27T00:00:00Z,1.87557472
2017-01-26T00:00:00Z,1.96757399
2017-01-25T00:00:00Z,2.88609068
2017-01-24T00:00:00Z,2.97894334
2017-01-23T00:00:00Z,2.42004462
2017-01-22T00:00:00Z,1.72270247
2017-01-21T00:00:00Z,1.5571641
2017-01-20T00:00:00Z,2.18735556
2017-01-19T00:00:00Z,3.08329256
2017-01-18T00:00:00Z,3.40234052
2017-01-17T00:00:00Z,2.72721481
2017-01-16T00:00:00Z,1.942026
2017-01-15T00:00:00Z,1.84573164
2017-01-14T00:00:00Z,2.25792437
2017-01-13T00:00:00Z,3.38342457
2017-01-12T00:00:00Z,4.11382693
2017-01-11T00:00:00Z,4.58953902
2017-01-10T00:00:00Z,2.96259337
2017-01-09T00:00:00Z,3.75593851
2017-01-08T00:00:00Z,2.54006848
2017-01-07T00:00:00Z,1.72619603
2017-01-06T00:00:00Z,3.86161931
2017-01-05T00:00:00Z,4.35310111
2017-01-04T00:00:00Z,3.60150705
2017-01-03T00:00:00Z,1.99474729
2017-01-02T00:00:00Z,2.01040695
2017-01-01T00:00:00Z,1.41417201
2016-12-31T00:00:00Z,1.43731282
2016-12-30T00:00:00Z,2.6241638
2016-12-29T00:00:00Z,2.69268653
2016-12-28T00:00:00Z,2.88409641
2016-12-27T00:00:00Z,2.4900513
2016-12-26T00:00:00Z,2.01407694
2016-12-25T00:00:00Z,2.59299849
2016-12-24T00:00:00Z,1.57319875
2016-12-23T00:00:00Z,3.49328673
2016-12-22T00:00:00Z,2.86437569
2016-12-21T00:00:00Z,3.04042148
2016-12-20T00:00:00Z,2.50196294
2016-12-19T00:00:00Z,1.74863274
2016-12-18T00:00:00Z,1.72400019
2016-12-17T00:00:00Z,1.39710567
2016-12-16T00:00:00Z,2.54133569
2016-12-15T00:00:00Z,2.8341692
2016-12-14T00:00:00Z,1.93316774
2016-12-13T00:00:00Z,2.16718057
2016-12-12T00:00:00Z,3.41985006
2016-12-11T00:00:00Z,0.96576419
2016-12-10T00:00:00Z,1.22148833
2016-12-09T00:00:00Z,2.15604647
2016-12-08T00:00:00Z,2.73278259
2016-12-07T00:00:00Z,2.26326682
2016-12-06T00:00:00Z,2.56018437
2016-12-05T00:00:00Z,3.06965215
2016-12-04T00:00:00Z,1.05704099
2016-12-03T00:00:00Z,1.67785375
2016-12-02T00:00:00Z,3.71063776
2016-12-01T00:00:00Z,2.26882694
2016-11-30T00:00:00Z,2.36546484
2016-11-29T00:00:00Z,2.13839326
2016-11-28T00:00:00Z,2.34757468
2016-11-27T00:00:00Z,1.03787124
2016-11-26T00:00:00Z,1.41641215
2016-11-25T00:00:00Z,2.07798004
2016-11-24T00:00:00Z,1.8512034
2016-11-23T00:00:00Z,1.56546034
2016-11-22T00:00:00Z,3.09651342
2016-11-21T00:00:00Z,1.86844107
2016-11-20T00:00:00Z,1.88368964
2016-11-19T00:00:00Z,1.44242444
2016-11-18T00:00:00Z,2.37296548
2016-11-17T00:00:00Z,2.74035172
2016-11-16T00:00:00Z,3.88944282
2016-11-15T00:00:00Z,2.64872561
2016-11-14T00:00:00Z,2.41590088
2016-11-13T00:00:00Z,1.48840363
2016-11-12T00:00:00Z,1.51497449
2016-11-11T00:00:00Z,2.20339721
2016-11-10T00:00:00Z,2.33193017
2016-11-09T00:00:00Z,3.00550851
2016-11-08T00:00:00Z,2.08482557
2016-11-07T00:00:00Z,2.41046307
2016-11-06T00:00:00Z,1.51270335
2016-11-05T00:00:00Z,2.50419986
2016-11-04T00:00:00Z,2.36003718
2016-11-03T00:00:00Z,2.70098236
2016-11-02T00:00:00Z,2.28756902
2016-11-01T00:00:00Z,2.79950725
2016-10-31T00:00:00Z,2.81489695
2016-10-30T00:00:00Z,1.98803134
2016-10-29T00:00:00Z,2.25625594
2016-10-28T00:00:00Z,3.08569681
2016-10-27T00:00:00Z,3.49354478
2016-10-26T00:00:00Z,2.23065452
2016-10-25T00:00:00Z,2.74376676
2016-10-24T00:00:00Z,2.33596567
2016-10-23T00:00:00Z,0.9076475
2016-10-22T00:00:00Z,2.07011346
2016-10-21T00:00:00Z,2.55448683
2016-10-20T00:00:00Z,2.65190095
2016-10-19T00:00:00Z,3.04673617
2016-10-18T00:00:00Z,2.86139596
2016-10-17T00:00:00Z,2.29860834
2016-10-16T00:00:00Z,1.97379643
2016-10-15T00:00:00Z,1.75411288
2016-10-14T00:00:00Z,2.77785904
2016-10-13T00:00:00Z,2.98959824
2016-10-12T00:00:00Z,2.72509747
2016-10-11T00:00:00Z,3.2779516
2016-10-10T00:00:00Z,3.28579765
2016-10-09T00:00:00Z,1.74050198
2016-10-08T00:00:00Z,2.04641075
2016-10-07T00:00:00Z,2.03666749
2016-10-06T00:00:00Z,1.75276177
2016-10-05T00:00:00Z,2.78650534
2016-10-04T00:00:00Z,2.36762747
2016-10-03T00:00:00Z,2.13751376
2016-10-02T00:00:00Z,1.45637643
2016-10-01T00:00:00Z,1.68103637
2016-09-30T00:00:00Z,2.32115996
2016-09-29T00:00:00Z,1.96148633
2016-09-28T00:00:00Z,2.40958318
2016-09-27T00:00:00Z,2.7790833
2016-09-26T00:00:00Z,2.26076108
2016-09-25T00:00:00Z,1.7477636
2016-09-24T00:00:00Z,1.62516901
2016-09-23T00:00:00Z,2.46511034
2016-09-22T00:00:00Z,2.06287569
2016-09-21T00:00:00Z,3.06149566
2016-09-20T00:00:00Z,2.24285321
2016-09-19T00:00:00Z,2.56751129
2016-09-18T00:00:00Z,1.76405495
2016-09-17T00:00:00Z,1.45058752
2016-09-16T00:00:00Z,2.51971218
2016-09-15T00:00:00Z,2.48591833
2016-09-14T00:00:00Z,2.25358116
2016-09-13T00:00:00Z,3.17438484
2016-09-12T00:00:00Z,2.54544775
2016-09-11T00:00:00Z,2.16538836
2016-09-10T00:00:00Z,1.63466061
2016-09-09T00:00:00Z,2.0712952
2016-09-08T00:00:00Z,2.8879982
2016-09-07T00:00:00Z,2.52487446
2016-09-06T00:00:00Z,2.72984989
2016-09-05T00:00:00Z,1.80876511
2016-09-04T00:00:00Z,2.39264717
2016-09-03T00:00:00Z,2.21097327
2016-09-02T00:00:00Z,2.93032868
2016-09-01T00:00:00Z,4.78304817
2016-08-31T00:00:00Z,3.36573341
2016-08-30T00:00:00Z,3.65964766
2016-08-29T00:00:00Z,2.96545843
2016-08-28T00:00:00Z,1.76946084
2016-08-27T00:00:00Z,1.36896384
2016-08-26T00:00:00Z,2.08863526
2016-08-25T00:00:00Z,2.33442967
2016-08-24T00:00:00Z,2.01458
2016-08-23T00:00:00Z,3.29413542
2016-08-22T00:00:00Z,2.52721567
2016-08-21T00:00:00Z,1.65530808
2016-08-20T00:00:00Z,1.99104391
2016-08-19T00:00:00Z,2.50324176
2016-08-18T00:00:00Z,2.03318579
2016-08-17T00:00:00Z,3.05785864
2016-08-16T00:00:00Z,3.16202681
2016-08-15T00:00:00Z,3.04239971
2016-08-14T00:00:00Z,2.47736835
2016-08-13T00:00:00Z,2.53403315
2016-08-12T00:00:00Z,3.57435563
2016-08-11T00:00:00Z,7.73908662
2016-08-10T00:00:00Z,6.21493089
2016-08-09T00:00:00Z,4.41612308
2016-08-08T00:00:00Z,2.21863913
2016-08-07T00:00:00Z,2.23068355
2016-08-06T00:00:00Z,3.88341271
2016-08-05T00:00:00Z,2.41579806
2016-08-04T00:00:00Z,5.25119274
2016-08-03T00:00:00Z,5.47744925
2016-08-02T00:00:00Z,6.00638586
2016-08-01T00:00:00Z,2.69428105
2016-07-31T00:00:00Z,2.89853978
2016-07-30T00:00:00Z,1.20442354
2016-07-29T00:00:00Z,1.98330926
2016-07-28T00:00:00Z,2.69055533
2016-07-27T00:00:00Z,3.27625543
2016-07-26T00:00:00Z,2.23906644
2016-07-25T00:00:00Z,3.04873353
2016-07-24T00:00:00Z,2.7312723
2016-07-23T00:00:00Z,2.49066722
2016-07-22T00:00:00Z,2.52415129
2016-07-21T00:00:00Z,2.11312977
2016-07-20T00:00:00Z,2.17485791
2016-07-19T00:00:00Z,2.03172439
2016-07-18T00:00:00Z,1.63387718
2016-07-17T00:00:00Z,2.19083184
2016-07-16T00:00:00Z,2.20739303
2016-07-15T00:00:00Z,2.14424177
2016-07-14T00:00:00Z,2.16836985
2016-07-13T00:00:00Z,2.70914046
2016-07-12T00:00:00Z,1.79705269
2016-07-11T00:00:00Z,1.73918414
2016-07-10T00:00:00Z,0.98394013
2016-07-09T00:00:00Z,1.46577806
2016-07-08T00:00:00Z,2.67737937
2016-07-07T00:00:00Z,3.44472792
2016-07-06T00:00:00Z,3.03032581
2016-07-05T00:00:00Z,2.92103206
2016-07-04T00:00:00Z,2.20409657
2016-07-03T00:00:00Z,2.14481786
2016-07-02T00:00:00Z,3.16827823
2016-07-01T00:00:00Z,2.21040242
2016-06-30T00:00:00Z,3.29429387
2016-06-29T00:00:00Z,3.32348452
2016-06-28T00:00:00Z,3.02811285
2016-06-27T00:00:00Z,2.92534989
2016-06-26T00:00:00Z,1.76829791
2016-06-25T00:00:00Z,1.30813725
2016-06-24T00:00:00Z,2.60024478
2016-06-23T00:00:00Z,4.11714311
2016-06-22T00:00:00Z,3.28091414
2016-06-21T00:00:00Z,3.41609136
2016-06-20T00:00:00Z,2.79125447
2016-06-19T00:00:00Z,1.91380563
2016-06-18T00:00:00Z,2.53900462
2016-06-17T00:00:00Z,2.95826106
2016-06-16T00:00:00Z,2.88211431
2016-06-15T00:00:00Z,1.80499398
2016-06-14T00:00:00Z,2.47849551
2016-06-13T00:00:00Z,2.34028649
2016-06-12T00:00:00Z,2.63235531
2016-06-11T00:00:00Z,1.32464946
2016-06-10T00:00:00Z,1.90863778
2016-06-09T00:00:00Z,1.5955251
2016-06-08T00:00:00Z,2.58662836
2016-06-07T00:00:00Z,1.71231097
2016-06-06T00:00:00Z,2.30267037
2016-06-05T00:00:00Z,1.90464565
2016-06-04T00:00:00Z,1.35240805
2016-06-03T00:00:00Z,1.91630181
2016-06-02T00:00:00Z,1.44351164
2016-06-01T00:00:00Z,3.33856055
2016-05-31T00:00:00Z,3.67738784
2016-05-30T00:00:00Z,1.81585403
2016-05-29T00:00:00Z,2.56748508
2016-05-28T00:00:00Z,3.17534927
2016-05-27T00:00:00Z,3.60678506
2016-05-26T00:00:00Z,2.64452962
2016-05-25T00:00:00Z,3.01347354
2016-05-24T00:00:00Z,2.68115441
2016-05-23T00:00:00Z,2.81860299
2016-05-22T00:00:00Z,1.78187221
2016-05-21T00:00:00Z,2.33371437
2016-05-20T00:00:00Z,3.5079157
2016-05-19T00:00:00Z,5.20095029
2016-05-18T00:00:00Z,3.16604372
2016-05-17T00:00:00Z,4.79622303
2016-05-16T00:00:00Z,2.16703297
2016-05-15T00:00:00Z,1.45339284
2016-05-14T00:00:00Z,2.05470712
2016-05-13T00:00:00Z,2.21239938
2016-05-12T00:00:00Z,1.9483285
2016-05-11T00:00:00Z,2.10721035
2016-05-10T00:00:00Z,1.51850348
2016-05-09T00:00:00Z,1.54556514
2016-05-08T00:00:00Z,1.41680568
2016-05-07T00:00:00Z,1.51015937
2016-05-06T00:00:00Z,2.18444401
2016-05-05T00:00:00Z,1.8492247
2016-05-04T00:00:00Z,1.91776966
2016-05-03T00:00:00Z,2.13751066
2016-05-02T00:00:00Z,2.73661777
2016-05-01T00:00:00Z,1.13753201
2016-04-30T00:00:00Z,1.97401195
2016-04-29T00:00:00Z,1.83205744
2016-04-28T00:00:00Z,3.08650969
2016-04-27T00:00:00Z,2.31074911
2016-04-26T00:00:00Z,2.80782676
2016-04-25T00:00:00Z,2.93356797
2016-04-24T00:00:00Z,1.61755066
2016-04-23T00:00:00Z,1.2239585
2016-04-22T00:00:00Z,1.87779503
2016-04-21T00:00:00Z,2.74558422
2016-04-20T00:00:00Z,1.94982193
2016-04-19T00:00:00Z,2.19244601
2016-04-18T00:00:00Z,1.4031
2016-04-17T00:00:00Z,2.56864799
2016-04-16T00:00:00Z,1.05766709
2016-04-15T00:00:00Z,2.24138363
2016-04-14T00:00:00Z,3.1383199
2016-04-13T00:00:00Z,3.50364914
2016-04-12T00:00:00Z,2.45759595
2016-04-11T00:00:00Z,2.16044047
2016-04-10T00:00:00Z,1.96640826
2016-04-09T00:00:00Z,1.55472269
2016-04-08T00:00:00Z,2.95298309
2016-04-07T00:00:00Z,3.07848149
2016-04-06T00:00:00Z,2.39468279
2016-04-05T00:00:00Z,2.48501778
2016-04-04T00:00:00Z,2.15115721
2016-04-03T00:00:00Z,1.92688001
2016-04-02T00:00:00Z,1.18025113
2016-04-01T00:00:00Z,3.54155956
2016-03-31T00:00:00Z,2.75384369
2016-03-30T00:00:00Z,2.42281988
2016-03-29T00:00:00Z,2.25084377
2016-03-28T00:00:00Z,2.40928905
2016-03-27T00:00:00Z,2.02544106
2016-03-26T00:00:00Z,1.65462394
2016-03-25T00:00:00Z,1.99954285
2016-03-24T00:00:00Z,3.51925431
2016-03-23T00:00:00Z,2.89896039
2016-03-22T00:00:00Z,3.33426539
2016-03-21T00:00:00Z,4.22942322
2016-03-20T00:00:00Z,1.89241027
2016-03-19T00:00:00Z,2.27709501
2016-03-18T00:00:00Z,5.53949906
2016-03-17T00:00:00Z,4.08976527
2016-03-16T00:00:00Z,3.78061925
2016-03-15T00:00:00Z,4.47724018
2016-03-14T00:00:00Z,4.59687039
2016-03-13T00:00:00Z,3.23477494
2016-03-12T00:00:00Z,3.90555181
