Datetime,Active Receiving Addresses
2024-02-25T00:00:00Z,618298
2024-02-24T00:00:00Z,615411
2024-02-23T00:00:00Z,717854
2024-02-22T00:00:00Z,746179
2024-02-21T00:00:00Z,745750
2024-02-20T00:00:00Z,769063
2024-02-19T00:00:00Z,767694
2024-02-18T00:00:00Z,609964
2024-02-17T00:00:00Z,604777
2024-02-16T00:00:00Z,694555
2024-02-15T00:00:00Z,705030
2024-02-14T00:00:00Z,667347
2024-02-13T00:00:00Z,639248
2024-02-12T00:00:00Z,612460
2024-02-11T00:00:00Z,477409
2024-02-10T00:00:00Z,499811
2024-02-09T00:00:00Z,644679
2024-02-08T00:00:00Z,657754
2024-02-07T00:00:00Z,686335
2024-02-06T00:00:00Z,694985
2024-02-05T00:00:00Z,715875
2024-02-04T00:00:00Z,561255
2024-02-03T00:00:00Z,590773
2024-02-02T00:00:00Z,705511
2024-02-01T00:00:00Z,743992
2024-01-31T00:00:00Z,731919
2024-01-30T00:00:00Z,705740
2024-01-29T00:00:00Z,704668
2024-01-28T00:00:00Z,553193
2024-01-27T00:00:00Z,589825
2024-01-26T00:00:00Z,699095
2024-01-25T00:00:00Z,704581
2024-01-24T00:00:00Z,710490
2024-01-23T00:00:00Z,743036
2024-01-22T00:00:00Z,730502
2024-01-21T00:00:00Z,567201
2024-01-20T00:00:00Z,603768
2024-01-19T00:00:00Z,717592
2024-01-18T00:00:00Z,722772
2024-01-17T00:00:00Z,715760
2024-01-16T00:00:00Z,740651
2024-01-15T00:00:00Z,768573
2024-01-14T00:00:00Z,590280
2024-01-13T00:00:00Z,624187
2024-01-12T00:00:00Z,750956
2024-01-11T00:00:00Z,777015
2024-01-10T00:00:00Z,766573
2024-01-09T00:00:00Z,750059
2024-01-08T00:00:00Z,757719
2024-01-07T00:00:00Z,589479
2024-01-06T00:00:00Z,618650
2024-01-05T00:00:00Z,718268
2024-01-04T00:00:00Z,723228
2024-01-03T00:00:00Z,743664
2024-01-02T00:00:00Z,704210
2024-01-01T00:00:00Z,564943
2023-12-31T00:00:00Z,574142
2023-12-30T00:00:00Z,630751
2023-12-29T00:00:00Z,747523
2023-12-28T00:00:00Z,758716
2023-12-27T00:00:00Z,754086
2023-12-26T00:00:00Z,732435
2023-12-25T00:00:00Z,696359
2023-12-24T00:00:00Z,621847
2023-12-23T00:00:00Z,645451
2023-12-22T00:00:00Z,738990
2023-12-21T00:00:00Z,752282
2023-12-20T00:00:00Z,761951
2023-12-19T00:00:00Z,759127
2023-12-18T00:00:00Z,783516
2023-12-17T00:00:00Z,626231
2023-12-16T00:00:00Z,664607
2023-12-15T00:00:00Z,817311
2023-12-14T00:00:00Z,788924
2023-12-13T00:00:00Z,769690
2023-12-12T00:00:00Z,786494
2023-12-11T00:00:00Z,804202
2023-12-10T00:00:00Z,621311
2023-12-09T00:00:00Z,655084
2023-12-08T00:00:00Z,754066
2023-12-07T00:00:00Z,771755
2023-12-06T00:00:00Z,784971
2023-12-05T00:00:00Z,807338
2023-12-04T00:00:00Z,816868
2023-12-03T00:00:00Z,625094
2023-12-02T00:00:00Z,654428
2023-12-01T00:00:00Z,782878
2023-11-30T00:00:00Z,752292
2023-11-29T00:00:00Z,741708
2023-11-28T00:00:00Z,746043
2023-11-27T00:00:00Z,753664
2023-11-26T00:00:00Z,597621
2023-11-25T00:00:00Z,630856
2023-11-24T00:00:00Z,727459
2023-11-23T00:00:00Z,723281
2023-11-22T00:00:00Z,784155
2023-11-21T00:00:00Z,824991
2023-11-20T00:00:00Z,842290
2023-11-19T00:00:00Z,602726
2023-11-18T00:00:00Z,645132
2023-11-17T00:00:00Z,763578
2023-11-16T00:00:00Z,783655
2023-11-15T00:00:00Z,782584
2023-11-14T00:00:00Z,736582
2023-11-13T00:00:00Z,746099
2023-11-12T00:00:00Z,603414
2023-11-11T00:00:00Z,642806
2023-11-10T00:00:00Z,780553
2023-11-09T00:00:00Z,788213
2023-11-08T00:00:00Z,755121
2023-11-07T00:00:00Z,776150
2023-11-06T00:00:00Z,760698
2023-11-05T00:00:00Z,636731
2023-11-04T00:00:00Z,689802
2023-11-03T00:00:00Z,801565
2023-11-02T00:00:00Z,800931
2023-11-01T00:00:00Z,813131
2023-10-31T00:00:00Z,801183
2023-10-30T00:00:00Z,782882
2023-10-29T00:00:00Z,647855
2023-10-28T00:00:00Z,696891
2023-10-27T00:00:00Z,791668
2023-10-26T00:00:00Z,796423
2023-10-25T00:00:00Z,795313
2023-10-24T00:00:00Z,820341
2023-10-23T00:00:00Z,814038
2023-10-22T00:00:00Z,668453
2023-10-21T00:00:00Z,682145
2023-10-20T00:00:00Z,794780
2023-10-19T00:00:00Z,762889
2023-10-18T00:00:00Z,773897
2023-10-17T00:00:00Z,778463
2023-10-16T00:00:00Z,809711
2023-10-15T00:00:00Z,654687
2023-10-14T00:00:00Z,645171
2023-10-13T00:00:00Z,757949
2023-10-12T00:00:00Z,756475
2023-10-11T00:00:00Z,761179
2023-10-10T00:00:00Z,768228
2023-10-09T00:00:00Z,790910
2023-10-08T00:00:00Z,634061
2023-10-07T00:00:00Z,658806
2023-10-06T00:00:00Z,738536
2023-10-05T00:00:00Z,735099
2023-10-04T00:00:00Z,730500
2023-10-03T00:00:00Z,743466
2023-10-02T00:00:00Z,777777
2023-10-01T00:00:00Z,658995
2023-09-30T00:00:00Z,665727
2023-09-29T00:00:00Z,715033
2023-09-28T00:00:00Z,760912
2023-09-27T00:00:00Z,770290
2023-09-26T00:00:00Z,744345
2023-09-25T00:00:00Z,743110
2023-09-24T00:00:00Z,571137
2023-09-23T00:00:00Z,590528
2023-09-22T00:00:00Z,692582
2023-09-21T00:00:00Z,732320
2023-09-20T00:00:00Z,723821
2023-09-19T00:00:00Z,743764
2023-09-18T00:00:00Z,758707
2023-09-17T00:00:00Z,599565
2023-09-16T00:00:00Z,628161
2023-09-15T00:00:00Z,721294
2023-09-14T00:00:00Z,686927
2023-09-13T00:00:00Z,685132
2023-09-12T00:00:00Z,694471
2023-09-11T00:00:00Z,724951
2023-09-10T00:00:00Z,572883
2023-09-09T00:00:00Z,587981
2023-09-08T00:00:00Z,700291
2023-09-07T00:00:00Z,706135
2023-09-06T00:00:00Z,704077
2023-09-05T00:00:00Z,727793
2023-09-04T00:00:00Z,708882
2023-09-03T00:00:00Z,583865
2023-09-02T00:00:00Z,618991
2023-09-01T00:00:00Z,737210
2023-08-31T00:00:00Z,709123
2023-08-30T00:00:00Z,679726
2023-08-29T00:00:00Z,699592
2023-08-28T00:00:00Z,695630
2023-08-27T00:00:00Z,551361
2023-08-26T00:00:00Z,558121
2023-08-25T00:00:00Z,659726
2023-08-24T00:00:00Z,642211
2023-08-23T00:00:00Z,662987
2023-08-22T00:00:00Z,673318
2023-08-21T00:00:00Z,704544
2023-08-20T00:00:00Z,563368
2023-08-19T00:00:00Z,585374
2023-08-18T00:00:00Z,703997
2023-08-17T00:00:00Z,718112
2023-08-16T00:00:00Z,704965
2023-08-15T00:00:00Z,724714
2023-08-14T00:00:00Z,713958
2023-08-13T00:00:00Z,549654
2023-08-12T00:00:00Z,590133
2023-08-11T00:00:00Z,698036
2023-08-10T00:00:00Z,717902
2023-08-09T00:00:00Z,727472
2023-08-08T00:00:00Z,761093
2023-08-07T00:00:00Z,782215
2023-08-06T00:00:00Z,565801
2023-08-05T00:00:00Z,582146
2023-08-04T00:00:00Z,741195
2023-08-03T00:00:00Z,748367
2023-08-02T00:00:00Z,772510
2023-08-01T00:00:00Z,798140
2023-07-31T00:00:00Z,790698
2023-07-30T00:00:00Z,569880
2023-07-29T00:00:00Z,578783
2023-07-28T00:00:00Z,682218
2023-07-27T00:00:00Z,697569
2023-07-26T00:00:00Z,701951
2023-07-25T00:00:00Z,718927
2023-07-24T00:00:00Z,716357
2023-07-23T00:00:00Z,530853
2023-07-22T00:00:00Z,552527
2023-07-21T00:00:00Z,687841
2023-07-20T00:00:00Z,708758
2023-07-19T00:00:00Z,695334
2023-07-18T00:00:00Z,701880
2023-07-17T00:00:00Z,701432
2023-07-16T00:00:00Z,536162
2023-07-15T00:00:00Z,580256
2023-07-14T00:00:00Z,702264
2023-07-13T00:00:00Z,718948
2023-07-12T00:00:00Z,717617
2023-07-11T00:00:00Z,719411
2023-07-10T00:00:00Z,788706
2023-07-09T00:00:00Z,588510
2023-07-08T00:00:00Z,621577
2023-07-07T00:00:00Z,748923
2023-07-06T00:00:00Z,733780
2023-07-05T00:00:00Z,751441
2023-07-04T00:00:00Z,739378
2023-07-03T00:00:00Z,749647
2023-07-02T00:00:00Z,573476
2023-07-01T00:00:00Z,601928
2023-06-30T00:00:00Z,735491
2023-06-29T00:00:00Z,675166
2023-06-28T00:00:00Z,683648
2023-06-27T00:00:00Z,692794
2023-06-26T00:00:00Z,700343
2023-06-25T00:00:00Z,553639
2023-06-24T00:00:00Z,574351
2023-06-23T00:00:00Z,655907
2023-06-22T00:00:00Z,632119
2023-06-21T00:00:00Z,694066
2023-06-20T00:00:00Z,706241
2023-06-19T00:00:00Z,684858
2023-06-18T00:00:00Z,551591
2023-06-17T00:00:00Z,623005
2023-06-16T00:00:00Z,813371
2023-06-15T00:00:00Z,1051852
2023-06-14T00:00:00Z,910111
2023-06-13T00:00:00Z,1005389
2023-06-12T00:00:00Z,999013
2023-06-11T00:00:00Z,861525
2023-06-10T00:00:00Z,976703
2023-06-09T00:00:00Z,888447
2023-06-08T00:00:00Z,686683
2023-06-07T00:00:00Z,698587
2023-06-06T00:00:00Z,706458
2023-06-05T00:00:00Z,718272
2023-06-04T00:00:00Z,548131
2023-06-03T00:00:00Z,617054
2023-06-02T00:00:00Z,712061
2023-06-01T00:00:00Z,724896
2023-05-31T00:00:00Z,738677
2023-05-30T00:00:00Z,723265
2023-05-29T00:00:00Z,742533
2023-05-28T00:00:00Z,581717
2023-05-27T00:00:00Z,633695
2023-05-26T00:00:00Z,691880
2023-05-25T00:00:00Z,728597
2023-05-24T00:00:00Z,754342
2023-05-23T00:00:00Z,743207
2023-05-22T00:00:00Z,761355
2023-05-21T00:00:00Z,622317
2023-05-20T00:00:00Z,668112
2023-05-19T00:00:00Z,788132
2023-05-18T00:00:00Z,797825
2023-05-17T00:00:00Z,832109
2023-05-16T00:00:00Z,852170
2023-05-15T00:00:00Z,879159
2023-05-14T00:00:00Z,679358
2023-05-13T00:00:00Z,687691
2023-05-12T00:00:00Z,807391
2023-05-11T00:00:00Z,800151
2023-05-10T00:00:00Z,813235
2023-05-09T00:00:00Z,776962
2023-05-08T00:00:00Z,841264
2023-05-07T00:00:00Z,668141
2023-05-06T00:00:00Z,746455
2023-05-05T00:00:00Z,959165
2023-05-04T00:00:00Z,886289
2023-05-03T00:00:00Z,898328
2023-05-02T00:00:00Z,888921
2023-05-01T00:00:00Z,868967
2023-04-30T00:00:00Z,690656
2023-04-29T00:00:00Z,675745
2023-04-28T00:00:00Z,863123
2023-04-27T00:00:00Z,847195
2023-04-26T00:00:00Z,867109
2023-04-25T00:00:00Z,850944
2023-04-24T00:00:00Z,812179
2023-04-23T00:00:00Z,605246
2023-04-22T00:00:00Z,623158
2023-04-21T00:00:00Z,800609
2023-04-20T00:00:00Z,840918
2023-04-19T00:00:00Z,889419
2023-04-18T00:00:00Z,882341
2023-04-17T00:00:00Z,899591
2023-04-16T00:00:00Z,661305
2023-04-15T00:00:00Z,697512
2023-04-14T00:00:00Z,872799
2023-04-13T00:00:00Z,845881
2023-04-12T00:00:00Z,844583
2023-04-11T00:00:00Z,865701
2023-04-10T00:00:00Z,866830
2023-04-09T00:00:00Z,680773
2023-04-08T00:00:00Z,793685
2023-04-07T00:00:00Z,798324
2023-04-06T00:00:00Z,802696
2023-04-05T00:00:00Z,806687
2023-04-04T00:00:00Z,849757
2023-04-03T00:00:00Z,833615
2023-04-02T00:00:00Z,640791
2023-04-01T00:00:00Z,653610
2023-03-31T00:00:00Z,770384
2023-03-30T00:00:00Z,751254
2023-03-29T00:00:00Z,749754
2023-03-28T00:00:00Z,737450
2023-03-27T00:00:00Z,771810
2023-03-26T00:00:00Z,577688
2023-03-25T00:00:00Z,610300
2023-03-24T00:00:00Z,719829
2023-03-23T00:00:00Z,754067
2023-03-22T00:00:00Z,731605
2023-03-21T00:00:00Z,715283
2023-03-20T00:00:00Z,756805
2023-03-19T00:00:00Z,581107
2023-03-18T00:00:00Z,617376
2023-03-17T00:00:00Z,729867
2023-03-16T00:00:00Z,748172
2023-03-15T00:00:00Z,734882
2023-03-14T00:00:00Z,738249
2023-03-13T00:00:00Z,730186
2023-03-12T00:00:00Z,559942
2023-03-11T00:00:00Z,614046
2023-03-10T00:00:00Z,733176
2023-03-09T00:00:00Z,697955
2023-03-08T00:00:00Z,662392
2023-03-07T00:00:00Z,681336
2023-03-06T00:00:00Z,680298
2023-03-05T00:00:00Z,561118
2023-03-04T00:00:00Z,581299
2023-03-03T00:00:00Z,684018
2023-03-02T00:00:00Z,688932
2023-03-01T00:00:00Z,722401
2023-02-28T00:00:00Z,704634
2023-02-27T00:00:00Z,691172
2023-02-26T00:00:00Z,551163
2023-02-25T00:00:00Z,590119
2023-02-24T00:00:00Z,664062
2023-02-23T00:00:00Z,668079
2023-02-22T00:00:00Z,660186
2023-02-21T00:00:00Z,671206
2023-02-20T00:00:00Z,700539
2023-02-19T00:00:00Z,560870
2023-02-18T00:00:00Z,574583
2023-02-17T00:00:00Z,666180
2023-02-16T00:00:00Z,679649
2023-02-15T00:00:00Z,662019
2023-02-14T00:00:00Z,647330
2023-02-13T00:00:00Z,655075
2023-02-12T00:00:00Z,521559
2023-02-11T00:00:00Z,592806
2023-02-10T00:00:00Z,687846
2023-02-09T00:00:00Z,717479
2023-02-08T00:00:00Z,717837
2023-02-07T00:00:00Z,665861
2023-02-06T00:00:00Z,664165
2023-02-05T00:00:00Z,647545
2023-02-04T00:00:00Z,691795
2023-02-03T00:00:00Z,743288
2023-02-02T00:00:00Z,791427
2023-02-01T00:00:00Z,741152
2023-01-31T00:00:00Z,731410
2023-01-30T00:00:00Z,719985
2023-01-29T00:00:00Z,622552
2023-01-28T00:00:00Z,612161
2023-01-27T00:00:00Z,669509
2023-01-26T00:00:00Z,661197
2023-01-25T00:00:00Z,708355
2023-01-24T00:00:00Z,695151
2023-01-23T00:00:00Z,729147
2023-01-22T00:00:00Z,615347
2023-01-21T00:00:00Z,642013
2023-01-20T00:00:00Z,759304
2023-01-19T00:00:00Z,732802
2023-01-18T00:00:00Z,702793
2023-01-17T00:00:00Z,731224
2023-01-16T00:00:00Z,842778
2023-01-15T00:00:00Z,707741
2023-01-14T00:00:00Z,764476
2023-01-13T00:00:00Z,867131
2023-01-12T00:00:00Z,846189
2023-01-11T00:00:00Z,801806
2023-01-10T00:00:00Z,832326
2023-01-09T00:00:00Z,895025
2023-01-08T00:00:00Z,700962
2023-01-07T00:00:00Z,715985
2023-01-06T00:00:00Z,841472
2023-01-05T00:00:00Z,841167
2023-01-04T00:00:00Z,819129
2023-01-03T00:00:00Z,773379
2023-01-02T00:00:00Z,742296
2023-01-01T00:00:00Z,631244
2022-12-31T00:00:00Z,715260
2022-12-30T00:00:00Z,797983
2022-12-29T00:00:00Z,823615
2022-12-28T00:00:00Z,824113
2022-12-27T00:00:00Z,808122
2022-12-26T00:00:00Z,790761
2022-12-25T00:00:00Z,655271
2022-12-24T00:00:00Z,679092
2022-12-23T00:00:00Z,799023
2022-12-22T00:00:00Z,819320
2022-12-21T00:00:00Z,867297
2022-12-20T00:00:00Z,878247
2022-12-19T00:00:00Z,900774
2022-12-18T00:00:00Z,685523
2022-12-17T00:00:00Z,768352
2022-12-16T00:00:00Z,865092
2022-12-15T00:00:00Z,846609
2022-12-14T00:00:00Z,866786
2022-12-13T00:00:00Z,912173
2022-12-12T00:00:00Z,823845
2022-12-11T00:00:00Z,698673
2022-12-10T00:00:00Z,704704
2022-12-09T00:00:00Z,830110
2022-12-08T00:00:00Z,813994
2022-12-07T00:00:00Z,912704
2022-12-06T00:00:00Z,917263
2022-12-05T00:00:00Z,983341
2022-12-04T00:00:00Z,877997
2022-12-03T00:00:00Z,864775
2022-12-02T00:00:00Z,893073
2022-12-01T00:00:00Z,878382
2022-11-30T00:00:00Z,898964
2022-11-29T00:00:00Z,861482
2022-11-28T00:00:00Z,833369
2022-11-27T00:00:00Z,690163
2022-11-26T00:00:00Z,714800
2022-11-25T00:00:00Z,664730
2022-11-24T00:00:00Z,629098
2022-11-23T00:00:00Z,617959
2022-11-22T00:00:00Z,621178
2022-11-21T00:00:00Z,647761
2022-11-20T00:00:00Z,559167
2022-11-19T00:00:00Z,562842
2022-11-18T00:00:00Z,626748
2022-11-17T00:00:00Z,693600
2022-11-16T00:00:00Z,650002
2022-11-15T00:00:00Z,652822
2022-11-14T00:00:00Z,633899
2022-11-13T00:00:00Z,546844
2022-11-12T00:00:00Z,536119
2022-11-11T00:00:00Z,612232
2022-11-10T00:00:00Z,679531
2022-11-09T00:00:00Z,700175
2022-11-08T00:00:00Z,664905
2022-11-07T00:00:00Z,609853
2022-11-06T00:00:00Z,511091
2022-11-05T00:00:00Z,545156
2022-11-04T00:00:00Z,597291
2022-11-03T00:00:00Z,618826
2022-11-02T00:00:00Z,580684
2022-11-01T00:00:00Z,600292
2022-10-31T00:00:00Z,588357
2022-10-30T00:00:00Z,492862
2022-10-29T00:00:00Z,518359
2022-10-28T00:00:00Z,599338
2022-10-27T00:00:00Z,590781
2022-10-26T00:00:00Z,620014
2022-10-25T00:00:00Z,585839
2022-10-24T00:00:00Z,586256
2022-10-23T00:00:00Z,470722
2022-10-22T00:00:00Z,512518
2022-10-21T00:00:00Z,573863
2022-10-20T00:00:00Z,579734
2022-10-19T00:00:00Z,565902
2022-10-18T00:00:00Z,578709
2022-10-17T00:00:00Z,575454
2022-10-16T00:00:00Z,476220
2022-10-15T00:00:00Z,493366
2022-10-14T00:00:00Z,570663
2022-10-13T00:00:00Z,583249
2022-10-12T00:00:00Z,551720
2022-10-11T00:00:00Z,574572
2022-10-10T00:00:00Z,557507
2022-10-09T00:00:00Z,450851
2022-10-08T00:00:00Z,466648
2022-10-07T00:00:00Z,518878
2022-10-06T00:00:00Z,517991
2022-10-05T00:00:00Z,516032
2022-10-04T00:00:00Z,539045
2022-10-03T00:00:00Z,513746
2022-10-02T00:00:00Z,432268
2022-10-01T00:00:00Z,466693
2022-09-30T00:00:00Z,548471
2022-09-29T00:00:00Z,544368
2022-09-28T00:00:00Z,527864
2022-09-27T00:00:00Z,552560
2022-09-26T00:00:00Z,515528
2022-09-25T00:00:00Z,405144
2022-09-24T00:00:00Z,439212
2022-09-23T00:00:00Z,533269
2022-09-22T00:00:00Z,527830
2022-09-21T00:00:00Z,539247
2022-09-20T00:00:00Z,556159
2022-09-19T00:00:00Z,547307
2022-09-18T00:00:00Z,430486
2022-09-17T00:00:00Z,446406
2022-09-16T00:00:00Z,519469
2022-09-15T00:00:00Z,537276
2022-09-14T00:00:00Z,533746
2022-09-13T00:00:00Z,545126
2022-09-12T00:00:00Z,518061
2022-09-11T00:00:00Z,412658
2022-09-10T00:00:00Z,426772
2022-09-09T00:00:00Z,531547
2022-09-08T00:00:00Z,525924
2022-09-07T00:00:00Z,531970
2022-09-06T00:00:00Z,558764
2022-09-05T00:00:00Z,528107
2022-09-04T00:00:00Z,418992
2022-09-03T00:00:00Z,438192
2022-09-02T00:00:00Z,511722
2022-09-01T00:00:00Z,530085
2022-08-31T00:00:00Z,518758
2022-08-30T00:00:00Z,517591
2022-08-29T00:00:00Z,508131
2022-08-28T00:00:00Z,409005
2022-08-27T00:00:00Z,462260
2022-08-26T00:00:00Z,513045
2022-08-25T00:00:00Z,502298
2022-08-24T00:00:00Z,486226
2022-08-23T00:00:00Z,494112
2022-08-22T00:00:00Z,499904
2022-08-21T00:00:00Z,397194
2022-08-20T00:00:00Z,440192
2022-08-19T00:00:00Z,526416
2022-08-18T00:00:00Z,502105
2022-08-17T00:00:00Z,503350
2022-08-16T00:00:00Z,489570
2022-08-15T00:00:00Z,535698
2022-08-14T00:00:00Z,447239
2022-08-13T00:00:00Z,449499
2022-08-12T00:00:00Z,503307
2022-08-11T00:00:00Z,526264
2022-08-10T00:00:00Z,538119
2022-08-09T00:00:00Z,530417
2022-08-08T00:00:00Z,540644
2022-08-07T00:00:00Z,423728
2022-08-06T00:00:00Z,455173
2022-08-05T00:00:00Z,533216
2022-08-04T00:00:00Z,498800
2022-08-03T00:00:00Z,523438
2022-08-02T00:00:00Z,533625
2022-08-01T00:00:00Z,525384
2022-07-31T00:00:00Z,440973
2022-07-30T00:00:00Z,451960
2022-07-29T00:00:00Z,499696
2022-07-28T00:00:00Z,509565
2022-07-27T00:00:00Z,523342
2022-07-26T00:00:00Z,553900
2022-07-25T00:00:00Z,542627
2022-07-24T00:00:00Z,433733
2022-07-23T00:00:00Z,469694
2022-07-22T00:00:00Z,517855
2022-07-21T00:00:00Z,511059
2022-07-20T00:00:00Z,518125
2022-07-19T00:00:00Z,543387
2022-07-18T00:00:00Z,537057
2022-07-17T00:00:00Z,411435
2022-07-16T00:00:00Z,437306
2022-07-15T00:00:00Z,495124
2022-07-14T00:00:00Z,487976
2022-07-13T00:00:00Z,479994
2022-07-12T00:00:00Z,476911
2022-07-11T00:00:00Z,477073
2022-07-10T00:00:00Z,371008
2022-07-09T00:00:00Z,395558
2022-07-08T00:00:00Z,458395
2022-07-07T00:00:00Z,473948
2022-07-06T00:00:00Z,482183
2022-07-05T00:00:00Z,506460
2022-07-04T00:00:00Z,506794
2022-07-03T00:00:00Z,395054
2022-07-02T00:00:00Z,432804
2022-07-01T00:00:00Z,477864
2022-06-30T00:00:00Z,489997
2022-06-29T00:00:00Z,472241
2022-06-28T00:00:00Z,475386
2022-06-27T00:00:00Z,509749
2022-06-26T00:00:00Z,421878
2022-06-25T00:00:00Z,453896
2022-06-24T00:00:00Z,514246
2022-06-23T00:00:00Z,501204
2022-06-22T00:00:00Z,507899
2022-06-21T00:00:00Z,521375
2022-06-20T00:00:00Z,522361
2022-06-19T00:00:00Z,422322
2022-06-18T00:00:00Z,450138
2022-06-17T00:00:00Z,489024
2022-06-16T00:00:00Z,514475
2022-06-15T00:00:00Z,569602
2022-06-14T00:00:00Z,548159
2022-06-13T00:00:00Z,605075
2022-06-12T00:00:00Z,447110
2022-06-11T00:00:00Z,453560
2022-06-10T00:00:00Z,524380
2022-06-09T00:00:00Z,512575
2022-06-08T00:00:00Z,517922
2022-06-07T00:00:00Z,527039
2022-06-06T00:00:00Z,540876
2022-06-05T00:00:00Z,392740
2022-06-04T00:00:00Z,400199
2022-06-03T00:00:00Z,474936
2022-06-02T00:00:00Z,513758
2022-06-01T00:00:00Z,551353
2022-05-31T00:00:00Z,580218
2022-05-30T00:00:00Z,584042
2022-05-29T00:00:00Z,436304
2022-05-28T00:00:00Z,467507
2022-05-27T00:00:00Z,529233
2022-05-26T00:00:00Z,531618
2022-05-25T00:00:00Z,503773
2022-05-24T00:00:00Z,519620
2022-05-23T00:00:00Z,527988
2022-05-22T00:00:00Z,410153
2022-05-21T00:00:00Z,418429
2022-05-20T00:00:00Z,489356
2022-05-19T00:00:00Z,490140
2022-05-18T00:00:00Z,502550
2022-05-17T00:00:00Z,516384
2022-05-16T00:00:00Z,542348
2022-05-15T00:00:00Z,499257
2022-05-14T00:00:00Z,601937
2022-05-13T00:00:00Z,672482
2022-05-12T00:00:00Z,797941
2022-05-11T00:00:00Z,743218
2022-05-10T00:00:00Z,652233
2022-05-09T00:00:00Z,679460
2022-05-08T00:00:00Z,504017
2022-05-07T00:00:00Z,506485
2022-05-06T00:00:00Z,588884
2022-05-05T00:00:00Z,618835
2022-05-04T00:00:00Z,536765
2022-05-03T00:00:00Z,516556
2022-05-02T00:00:00Z,530174
2022-05-01T00:00:00Z,504822
2022-04-30T00:00:00Z,521007
2022-04-29T00:00:00Z,588861
2022-04-28T00:00:00Z,555195
2022-04-27T00:00:00Z,549644
2022-04-26T00:00:00Z,553881
2022-04-25T00:00:00Z,568992
2022-04-24T00:00:00Z,439403
2022-04-23T00:00:00Z,450614
2022-04-22T00:00:00Z,509210
2022-04-21T00:00:00Z,531782
2022-04-20T00:00:00Z,556878
2022-04-19T00:00:00Z,522892
2022-04-18T00:00:00Z,506515
2022-04-17T00:00:00Z,410561
2022-04-16T00:00:00Z,429352
2022-04-15T00:00:00Z,482876
2022-04-14T00:00:00Z,459527
2022-04-13T00:00:00Z,491241
2022-04-12T00:00:00Z,493722
2022-04-11T00:00:00Z,523163
2022-04-10T00:00:00Z,427556
2022-04-09T00:00:00Z,443679
2022-04-08T00:00:00Z,482339
2022-04-07T00:00:00Z,485822
2022-04-06T00:00:00Z,516774
2022-04-05T00:00:00Z,496103
2022-04-04T00:00:00Z,482511
2022-04-03T00:00:00Z,417692
2022-04-02T00:00:00Z,442876
2022-04-01T00:00:00Z,483622
2022-03-31T00:00:00Z,506783
2022-03-30T00:00:00Z,487786
2022-03-29T00:00:00Z,490567
2022-03-28T00:00:00Z,499090
2022-03-27T00:00:00Z,395466
2022-03-26T00:00:00Z,382057
2022-03-25T00:00:00Z,448112
2022-03-24T00:00:00Z,441012
2022-03-23T00:00:00Z,432292
2022-03-22T00:00:00Z,444029
2022-03-21T00:00:00Z,438312
2022-03-20T00:00:00Z,378671
2022-03-19T00:00:00Z,385672
2022-03-18T00:00:00Z,427122
2022-03-17T00:00:00Z,432351
2022-03-16T00:00:00Z,431667
2022-03-15T00:00:00Z,421714
2022-03-14T00:00:00Z,443290
2022-03-13T00:00:00Z,365411
2022-03-12T00:00:00Z,372510
2022-03-11T00:00:00Z,396334
2022-03-10T00:00:00Z,410557
2022-03-09T00:00:00Z,451898
2022-03-08T00:00:00Z,441068
2022-03-07T00:00:00Z,461927
2022-03-06T00:00:00Z,412304
2022-03-05T00:00:00Z,419056
2022-03-04T00:00:00Z,439506
2022-03-03T00:00:00Z,455724
2022-03-02T00:00:00Z,456643
2022-03-01T00:00:00Z,476190
2022-02-28T00:00:00Z,488320
2022-02-27T00:00:00Z,394098
2022-02-26T00:00:00Z,406805
2022-02-25T00:00:00Z,431718
2022-02-24T00:00:00Z,494460
2022-02-23T00:00:00Z,441546
2022-02-22T00:00:00Z,478957
2022-02-21T00:00:00Z,464487
2022-02-20T00:00:00Z,416259
2022-02-19T00:00:00Z,412861
2022-02-18T00:00:00Z,453731
2022-02-17T00:00:00Z,482892
2022-02-16T00:00:00Z,473208
2022-02-15T00:00:00Z,500463
2022-02-14T00:00:00Z,458023
2022-02-13T00:00:00Z,392741
2022-02-12T00:00:00Z,410707
2022-02-11T00:00:00Z,463719
2022-02-10T00:00:00Z,465994
2022-02-09T00:00:00Z,450688
2022-02-08T00:00:00Z,475693
2022-02-07T00:00:00Z,474861
2022-02-06T00:00:00Z,394353
2022-02-05T00:00:00Z,400238
2022-02-04T00:00:00Z,386619
2022-02-03T00:00:00Z,351524
2022-02-02T00:00:00Z,366316
2022-02-01T00:00:00Z,355603
2022-01-31T00:00:00Z,393613
2022-01-30T00:00:00Z,348987
2022-01-29T00:00:00Z,366215
2022-01-28T00:00:00Z,406402
2022-01-27T00:00:00Z,408513
2022-01-26T00:00:00Z,427390
2022-01-25T00:00:00Z,463397
2022-01-24T00:00:00Z,459205
2022-01-23T00:00:00Z,372754
2022-01-22T00:00:00Z,473293
2022-01-21T00:00:00Z,461165
2022-01-20T00:00:00Z,435789
2022-01-19T00:00:00Z,429514
2022-01-18T00:00:00Z,467044
2022-01-17T00:00:00Z,453725
2022-01-16T00:00:00Z,379687
2022-01-15T00:00:00Z,379170
2022-01-14T00:00:00Z,397301
2022-01-13T00:00:00Z,399185
2022-01-12T00:00:00Z,423596
2022-01-11T00:00:00Z,418050
