Datetime,Active Receiving Addresses
2022-01-09T00:00:00Z,568155
2022-01-08T00:00:00Z,591031
2022-01-07T00:00:00Z,667952
2022-01-06T00:00:00Z,690177
2022-01-05T00:00:00Z,698026
2022-01-04T00:00:00Z,680578
2022-01-03T00:00:00Z,630945
2022-01-02T00:00:00Z,534898
2022-01-01T00:00:00Z,512165
2021-12-31T00:00:00Z,703426
2021-12-30T00:00:00Z,679405
2021-12-29T00:00:00Z,741037
2021-12-28T00:00:00Z,729397
2021-12-27T00:00:00Z,674101
2021-12-26T00:00:00Z,574434
2021-12-25T00:00:00Z,580945
2021-12-24T00:00:00Z,678680
2021-12-23T00:00:00Z,744110
2021-12-22T00:00:00Z,719310
2021-12-21T00:00:00Z,747680
2021-12-20T00:00:00Z,678684
2021-12-19T00:00:00Z,557927
2021-12-18T00:00:00Z,616823
2021-12-17T00:00:00Z,660777
2021-12-16T00:00:00Z,664469
2021-12-15T00:00:00Z,707669
2021-12-14T00:00:00Z,684544
2021-12-13T00:00:00Z,690498
2021-12-12T00:00:00Z,567547
2021-12-11T00:00:00Z,599431
2021-12-10T00:00:00Z,716401
2021-12-09T00:00:00Z,707417
2021-12-08T00:00:00Z,660472
2021-12-07T00:00:00Z,725397
2021-12-06T00:00:00Z,701606
2021-12-05T00:00:00Z,588192
2021-12-04T00:00:00Z,697304
2021-12-03T00:00:00Z,738782
2021-12-02T00:00:00Z,781407
2021-12-01T00:00:00Z,727389
2021-11-30T00:00:00Z,737748
2021-11-29T00:00:00Z,727602
2021-11-28T00:00:00Z,560848
2021-11-27T00:00:00Z,619447
2021-11-26T00:00:00Z,742062
2021-11-25T00:00:00Z,741191
2021-11-24T00:00:00Z,737127
2021-11-23T00:00:00Z,700980
2021-11-22T00:00:00Z,676497
2021-11-21T00:00:00Z,586244
2021-11-20T00:00:00Z,634476
2021-11-19T00:00:00Z,713232
2021-11-18T00:00:00Z,725039
2021-11-17T00:00:00Z,708749
2021-11-16T00:00:00Z,740854
2021-11-15T00:00:00Z,708983
2021-11-14T00:00:00Z,582656
2021-11-13T00:00:00Z,628055
2021-11-12T00:00:00Z,697222
2021-11-11T00:00:00Z,724256
2021-11-10T00:00:00Z,743433
2021-11-09T00:00:00Z,796760
2021-11-08T00:00:00Z,707132
2021-11-07T00:00:00Z,592030
2021-11-06T00:00:00Z,623132
2021-11-05T00:00:00Z,721344
2021-11-04T00:00:00Z,729211
2021-11-03T00:00:00Z,724161
2021-11-02T00:00:00Z,736322
2021-11-01T00:00:00Z,732137
2021-10-31T00:00:00Z,574331
2021-10-30T00:00:00Z,666784
2021-10-29T00:00:00Z,758222
2021-10-28T00:00:00Z,749987
2021-10-27T00:00:00Z,715896
2021-10-26T00:00:00Z,715961
2021-10-25T00:00:00Z,704211
2021-10-24T00:00:00Z,555011
2021-10-23T00:00:00Z,597149
2021-10-22T00:00:00Z,693343
2021-10-21T00:00:00Z,765418
2021-10-20T00:00:00Z,713131
2021-10-19T00:00:00Z,743722
2021-10-18T00:00:00Z,693853
2021-10-17T00:00:00Z,559553
2021-10-16T00:00:00Z,674052
2021-10-15T00:00:00Z,744876
2021-10-14T00:00:00Z,690608
2021-10-13T00:00:00Z,677363
2021-10-12T00:00:00Z,673691
2021-10-11T00:00:00Z,676716
2021-10-10T00:00:00Z,536920
2021-10-09T00:00:00Z,620325
2021-10-08T00:00:00Z,689827
2021-10-07T00:00:00Z,784207
2021-10-06T00:00:00Z,657761
2021-10-05T00:00:00Z,729205
2021-10-04T00:00:00Z,650146
2021-10-03T00:00:00Z,553288
2021-10-02T00:00:00Z,631516
2021-10-01T00:00:00Z,697462
2021-09-30T00:00:00Z,706781
2021-09-29T00:00:00Z,589290
2021-09-28T00:00:00Z,620882
2021-09-27T00:00:00Z,613356
2021-09-26T00:00:00Z,494521
2021-09-25T00:00:00Z,536445
2021-09-24T00:00:00Z,679051
2021-09-23T00:00:00Z,642779
2021-09-22T00:00:00Z,645906
2021-09-21T00:00:00Z,596756
2021-09-20T00:00:00Z,645702
2021-09-19T00:00:00Z,501588
2021-09-18T00:00:00Z,561885
2021-09-17T00:00:00Z,652616
2021-09-16T00:00:00Z,673153
2021-09-15T00:00:00Z,654105
2021-09-14T00:00:00Z,646623
2021-09-13T00:00:00Z,609054
2021-09-12T00:00:00Z,495881
2021-09-11T00:00:00Z,552540
2021-09-10T00:00:00Z,640479
2021-09-09T00:00:00Z,691294
2021-09-08T00:00:00Z,653913
2021-09-07T00:00:00Z,662889
2021-09-06T00:00:00Z,627031
2021-09-05T00:00:00Z,506793
2021-09-04T00:00:00Z,574762
2021-09-03T00:00:00Z,686584
2021-09-02T00:00:00Z,714189
2021-09-01T00:00:00Z,682572
2021-08-31T00:00:00Z,656404
2021-08-30T00:00:00Z,591562
2021-08-29T00:00:00Z,474724
2021-08-28T00:00:00Z,538075
2021-08-27T00:00:00Z,619419
2021-08-26T00:00:00Z,625162
2021-08-25T00:00:00Z,636571
2021-08-24T00:00:00Z,637989
2021-08-23T00:00:00Z,648968
2021-08-22T00:00:00Z,474284
2021-08-21T00:00:00Z,555439
2021-08-20T00:00:00Z,676860
2021-08-19T00:00:00Z,613144
2021-08-18T00:00:00Z,604475
2021-08-17T00:00:00Z,618951
2021-08-16T00:00:00Z,628864
2021-08-15T00:00:00Z,474650
2021-08-14T00:00:00Z,520082
2021-08-13T00:00:00Z,639603
2021-08-12T00:00:00Z,605994
2021-08-11T00:00:00Z,631033
2021-08-10T00:00:00Z,626462
2021-08-09T00:00:00Z,611237
2021-08-08T00:00:00Z,483008
2021-08-07T00:00:00Z,529224
2021-08-06T00:00:00Z,636513
2021-08-05T00:00:00Z,614596
2021-08-04T00:00:00Z,587150
2021-08-03T00:00:00Z,593856
2021-08-02T00:00:00Z,583877
2021-08-01T00:00:00Z,474429
2021-07-31T00:00:00Z,532146
2021-07-30T00:00:00Z,629904
2021-07-29T00:00:00Z,620899
2021-07-28T00:00:00Z,605432
2021-07-27T00:00:00Z,600732
2021-07-26T00:00:00Z,644451
2021-07-25T00:00:00Z,440909
2021-07-24T00:00:00Z,497266
2021-07-23T00:00:00Z,581891
2021-07-22T00:00:00Z,571381
2021-07-21T00:00:00Z,571524
2021-07-20T00:00:00Z,571832
2021-07-19T00:00:00Z,552687
2021-07-18T00:00:00Z,422215
2021-07-17T00:00:00Z,458825
2021-07-16T00:00:00Z,552764
2021-07-15T00:00:00Z,572808
2021-07-14T00:00:00Z,564765
2021-07-13T00:00:00Z,542418
2021-07-12T00:00:00Z,560836
2021-07-11T00:00:00Z,436976
2021-07-10T00:00:00Z,485811
2021-07-09T00:00:00Z,569425
2021-07-08T00:00:00Z,580443
2021-07-07T00:00:00Z,568382
2021-07-06T00:00:00Z,579828
2021-07-05T00:00:00Z,547745
2021-07-04T00:00:00Z,467447
2021-07-03T00:00:00Z,583139
2021-07-02T00:00:00Z,532455
2021-07-01T00:00:00Z,617645
2021-06-30T00:00:00Z,559319
2021-06-29T00:00:00Z,566352
2021-06-28T00:00:00Z,587752
2021-06-27T00:00:00Z,371336
2021-06-26T00:00:00Z,490111
2021-06-25T00:00:00Z,564090
2021-06-24T00:00:00Z,594997
2021-06-23T00:00:00Z,598497
2021-06-22T00:00:00Z,550947
2021-06-21T00:00:00Z,549344
2021-06-20T00:00:00Z,441203
2021-06-19T00:00:00Z,489074
2021-06-18T00:00:00Z,567040
2021-06-17T00:00:00Z,601893
2021-06-16T00:00:00Z,651530
2021-06-15T00:00:00Z,677281
2021-06-14T00:00:00Z,624701
2021-06-13T00:00:00Z,480483
2021-06-12T00:00:00Z,584530
2021-06-11T00:00:00Z,616008
2021-06-10T00:00:00Z,679751
2021-06-09T00:00:00Z,581778
2021-06-08T00:00:00Z,656194
2021-06-07T00:00:00Z,615285
2021-06-06T00:00:00Z,467664
2021-06-05T00:00:00Z,537841
2021-06-04T00:00:00Z,632737
2021-06-03T00:00:00Z,692528
2021-06-02T00:00:00Z,663854
2021-06-01T00:00:00Z,615008
2021-05-31T00:00:00Z,599310
2021-05-30T00:00:00Z,476087
2021-05-29T00:00:00Z,537305
2021-05-28T00:00:00Z,616438
2021-05-27T00:00:00Z,602300
2021-05-26T00:00:00Z,641585
2021-05-25T00:00:00Z,640518
2021-05-24T00:00:00Z,643230
2021-05-23T00:00:00Z,555525
2021-05-22T00:00:00Z,603591
2021-05-21T00:00:00Z,695821
2021-05-20T00:00:00Z,694785
2021-05-19T00:00:00Z,734819
2021-05-18T00:00:00Z,619245
2021-05-17T00:00:00Z,684280
2021-05-16T00:00:00Z,604356
2021-05-15T00:00:00Z,646913
2021-05-14T00:00:00Z,752357
2021-05-13T00:00:00Z,806882
2021-05-12T00:00:00Z,852846
2021-05-11T00:00:00Z,854633
2021-05-10T00:00:00Z,824738
2021-05-09T00:00:00Z,690260
2021-05-08T00:00:00Z,744144
2021-05-07T00:00:00Z,804455
2021-05-06T00:00:00Z,843432
2021-05-05T00:00:00Z,808211
2021-05-04T00:00:00Z,772211
2021-05-03T00:00:00Z,746179
2021-05-02T00:00:00Z,587261
2021-05-01T00:00:00Z,677782
2021-04-30T00:00:00Z,738107
2021-04-29T00:00:00Z,703519
2021-04-28T00:00:00Z,728619
2021-04-27T00:00:00Z,748384
2021-04-26T00:00:00Z,677983
2021-04-25T00:00:00Z,585805
2021-04-24T00:00:00Z,695219
2021-04-23T00:00:00Z,794321
2021-04-22T00:00:00Z,757845
2021-04-21T00:00:00Z,719497
2021-04-20T00:00:00Z,829988
2021-04-19T00:00:00Z,674743
2021-04-18T00:00:00Z,754057
2021-04-17T00:00:00Z,611195
2021-04-16T00:00:00Z,733665
2021-04-15T00:00:00Z,952399
2021-04-14T00:00:00Z,854551
2021-04-13T00:00:00Z,839657
2021-04-12T00:00:00Z,762818
2021-04-11T00:00:00Z,653735
2021-04-10T00:00:00Z,762966
2021-04-09T00:00:00Z,853582
2021-04-08T00:00:00Z,761642
2021-04-07T00:00:00Z,860996
2021-04-06T00:00:00Z,841582
2021-04-05T00:00:00Z,763701
2021-04-04T00:00:00Z,618867
2021-04-03T00:00:00Z,704292
2021-04-02T00:00:00Z,795715
2021-04-01T00:00:00Z,814592
2021-03-31T00:00:00Z,900659
2021-03-30T00:00:00Z,826467
2021-03-29T00:00:00Z,776764
2021-03-28T00:00:00Z,629196
2021-03-27T00:00:00Z,722994
2021-03-26T00:00:00Z,790549
2021-03-25T00:00:00Z,847861
2021-03-24T00:00:00Z,780465
2021-03-23T00:00:00Z,810264
2021-03-22T00:00:00Z,781911
2021-03-21T00:00:00Z,612850
2021-03-20T00:00:00Z,742018
2021-03-19T00:00:00Z,833390
2021-03-18T00:00:00Z,885638
2021-03-17T00:00:00Z,808121
2021-03-16T00:00:00Z,822883
2021-03-15T00:00:00Z,782965
2021-03-14T00:00:00Z,736010
2021-03-13T00:00:00Z,739315
2021-03-12T00:00:00Z,818833
2021-03-11T00:00:00Z,766596
2021-03-10T00:00:00Z,833196
2021-03-09T00:00:00Z,782611
2021-03-08T00:00:00Z,723520
2021-03-07T00:00:00Z,654592
2021-03-06T00:00:00Z,677321
2021-03-05T00:00:00Z,806403
2021-03-04T00:00:00Z,752766
2021-03-03T00:00:00Z,840643
2021-03-02T00:00:00Z,810034
2021-03-01T00:00:00Z,748048
2021-02-28T00:00:00Z,629975
2021-02-27T00:00:00Z,775778
2021-02-26T00:00:00Z,817081
2021-02-25T00:00:00Z,830543
2021-02-24T00:00:00Z,874170
2021-02-23T00:00:00Z,796657
2021-02-22T00:00:00Z,761942
2021-02-21T00:00:00Z,680894
2021-02-20T00:00:00Z,830093
2021-02-19T00:00:00Z,884318
2021-02-18T00:00:00Z,820202
2021-02-17T00:00:00Z,829225
2021-02-16T00:00:00Z,745458
2021-02-15T00:00:00Z,778850
2021-02-14T00:00:00Z,689548
2021-02-13T00:00:00Z,788029
2021-02-12T00:00:00Z,857245
2021-02-11T00:00:00Z,796145
2021-02-10T00:00:00Z,861425
2021-02-09T00:00:00Z,903882
2021-02-08T00:00:00Z,822970
2021-02-07T00:00:00Z,718597
2021-02-06T00:00:00Z,795080
2021-02-05T00:00:00Z,856299
2021-02-04T00:00:00Z,895625
2021-02-03T00:00:00Z,836451
2021-02-02T00:00:00Z,874167
2021-02-01T00:00:00Z,715865
2021-01-31T00:00:00Z,702062
2021-01-30T00:00:00Z,756021
2021-01-29T00:00:00Z,888959
2021-01-28T00:00:00Z,767141
2021-01-27T00:00:00Z,787548
2021-01-26T00:00:00Z,768537
2021-01-25T00:00:00Z,732866
2021-01-24T00:00:00Z,608848
2021-01-23T00:00:00Z,719378
2021-01-22T00:00:00Z,774488
2021-01-21T00:00:00Z,736587
2021-01-20T00:00:00Z,755823
2021-01-19T00:00:00Z,757919
2021-01-18T00:00:00Z,720227
2021-01-17T00:00:00Z,642741
2021-01-16T00:00:00Z,733397
2021-01-15T00:00:00Z,808282
2021-01-14T00:00:00Z,802109
2021-01-13T00:00:00Z,772595
2021-01-12T00:00:00Z,796456
2021-01-11T00:00:00Z,801284
2021-01-10T00:00:00Z,768366
2021-01-09T00:00:00Z,760178
2021-01-08T00:00:00Z,883787
2021-01-07T00:00:00Z,940646
2021-01-06T00:00:00Z,924852
2021-01-05T00:00:00Z,845342
2021-01-04T00:00:00Z,851667
2021-01-03T00:00:00Z,812748
2021-01-02T00:00:00Z,711718
2021-01-01T00:00:00Z,609741
2020-12-31T00:00:00Z,809870
2020-12-30T00:00:00Z,807268
2020-12-29T00:00:00Z,775918
2020-12-28T00:00:00Z,717074
2020-12-27T00:00:00Z,696530
2020-12-26T00:00:00Z,627842
2020-12-25T00:00:00Z,662979
2020-12-24T00:00:00Z,639279
2020-12-23T00:00:00Z,782735
2020-12-22T00:00:00Z,738841
2020-12-21T00:00:00Z,649847
2020-12-20T00:00:00Z,638818
2020-12-19T00:00:00Z,756108
2020-12-18T00:00:00Z,851928
2020-12-17T00:00:00Z,754491
2020-12-16T00:00:00Z,751161
2020-12-15T00:00:00Z,722550
2020-12-14T00:00:00Z,696658
2020-12-13T00:00:00Z,611915
2020-12-12T00:00:00Z,654892
2020-12-11T00:00:00Z,711686
2020-12-10T00:00:00Z,713603
2020-12-09T00:00:00Z,748571
2020-12-08T00:00:00Z,737195
2020-12-07T00:00:00Z,673280
2020-12-06T00:00:00Z,582070
2020-12-05T00:00:00Z,642981
2020-12-04T00:00:00Z,729983
2020-12-03T00:00:00Z,777650
2020-12-02T00:00:00Z,756977
2020-12-01T00:00:00Z,841580
2020-11-30T00:00:00Z,623558
2020-11-29T00:00:00Z,589010
2020-11-28T00:00:00Z,644208
2020-11-27T00:00:00Z,719239
2020-11-26T00:00:00Z,736611
2020-11-25T00:00:00Z,812698
2020-11-24T00:00:00Z,756416
2020-11-23T00:00:00Z,671933
2020-11-22T00:00:00Z,587236
2020-11-21T00:00:00Z,663958
2020-11-20T00:00:00Z,772331
2020-11-19T00:00:00Z,717379
2020-11-18T00:00:00Z,807704
2020-11-17T00:00:00Z,770689
2020-11-16T00:00:00Z,681272
2020-11-15T00:00:00Z,555375
2020-11-14T00:00:00Z,613374
2020-11-13T00:00:00Z,685725
2020-11-12T00:00:00Z,721180
2020-11-11T00:00:00Z,713747
2020-11-10T00:00:00Z,684891
2020-11-09T00:00:00Z,713630
2020-11-08T00:00:00Z,555484
2020-11-07T00:00:00Z,608745
2020-11-06T00:00:00Z,756129
2020-11-05T00:00:00Z,729209
2020-11-04T00:00:00Z,707246
2020-11-03T00:00:00Z,727413
2020-11-02T00:00:00Z,543347
2020-11-01T00:00:00Z,592196
2020-10-31T00:00:00Z,613906
2020-10-30T00:00:00Z,635997
2020-10-29T00:00:00Z,652777
2020-10-28T00:00:00Z,615000
2020-10-27T00:00:00Z,600337
2020-10-26T00:00:00Z,579939
2020-10-25T00:00:00Z,547379
2020-10-24T00:00:00Z,657726
2020-10-23T00:00:00Z,712517
2020-10-22T00:00:00Z,753891
2020-10-21T00:00:00Z,687151
2020-10-20T00:00:00Z,713766
2020-10-19T00:00:00Z,679145
2020-10-18T00:00:00Z,512487
2020-10-17T00:00:00Z,586740
2020-10-16T00:00:00Z,712316
2020-10-15T00:00:00Z,743080
2020-10-14T00:00:00Z,680469
2020-10-13T00:00:00Z,732250
2020-10-12T00:00:00Z,658072
2020-10-11T00:00:00Z,541482
2020-10-10T00:00:00Z,631185
2020-10-09T00:00:00Z,714647
2020-10-08T00:00:00Z,698983
2020-10-07T00:00:00Z,762635
2020-10-06T00:00:00Z,692891
2020-10-05T00:00:00Z,635096
2020-10-04T00:00:00Z,562151
2020-10-03T00:00:00Z,642826
2020-10-02T00:00:00Z,689076
2020-10-01T00:00:00Z,679936
2020-09-30T00:00:00Z,748142
2020-09-29T00:00:00Z,735650
2020-09-28T00:00:00Z,629198
2020-09-27T00:00:00Z,538621
2020-09-26T00:00:00Z,591273
2020-09-25T00:00:00Z,741028
2020-09-24T00:00:00Z,684218
2020-09-23T00:00:00Z,733590
2020-09-22T00:00:00Z,678667
2020-09-21T00:00:00Z,644695
2020-09-20T00:00:00Z,535690
2020-09-19T00:00:00Z,624125
2020-09-18T00:00:00Z,687638
2020-09-17T00:00:00Z,740029
2020-09-16T00:00:00Z,747114
2020-09-15T00:00:00Z,718787
2020-09-14T00:00:00Z,726089
2020-09-13T00:00:00Z,540351
2020-09-12T00:00:00Z,604533
2020-09-11T00:00:00Z,677215
2020-09-10T00:00:00Z,745319
2020-09-09T00:00:00Z,681428
2020-09-08T00:00:00Z,693543
2020-09-07T00:00:00Z,672722
2020-09-06T00:00:00Z,557372
2020-09-05T00:00:00Z,685738
2020-09-04T00:00:00Z,680092
2020-09-03T00:00:00Z,691593
2020-09-02T00:00:00Z,714425
2020-09-01T00:00:00Z,795328
2020-08-31T00:00:00Z,662240
2020-08-30T00:00:00Z,555079
2020-08-29T00:00:00Z,617521
2020-08-28T00:00:00Z,720276
2020-08-27T00:00:00Z,702894
2020-08-26T00:00:00Z,696909
2020-08-25T00:00:00Z,678014
2020-08-24T00:00:00Z,674821
2020-08-23T00:00:00Z,569388
2020-08-22T00:00:00Z,649054
2020-08-21T00:00:00Z,675994
2020-08-20T00:00:00Z,705710
2020-08-19T00:00:00Z,710406
2020-08-18T00:00:00Z,739835
2020-08-17T00:00:00Z,652104
2020-08-16T00:00:00Z,571197
2020-08-15T00:00:00Z,664922
2020-08-14T00:00:00Z,755928
2020-08-13T00:00:00Z,690045
2020-08-12T00:00:00Z,733897
2020-08-11T00:00:00Z,744212
2020-08-10T00:00:00Z,683506
2020-08-09T00:00:00Z,564510
2020-08-08T00:00:00Z,625682
2020-08-07T00:00:00Z,707227
2020-08-06T00:00:00Z,762479
2020-08-05T00:00:00Z,655315
2020-08-04T00:00:00Z,708175
2020-08-03T00:00:00Z,708236
2020-08-02T00:00:00Z,616214
2020-08-01T00:00:00Z,644332
2020-07-31T00:00:00Z,733210
2020-07-30T00:00:00Z,689992
2020-07-29T00:00:00Z,717843
2020-07-28T00:00:00Z,745965
2020-07-27T00:00:00Z,690892
2020-07-26T00:00:00Z,608058
2020-07-25T00:00:00Z,619498
2020-07-24T00:00:00Z,740459
2020-07-23T00:00:00Z,696764
2020-07-22T00:00:00Z,748957
2020-07-21T00:00:00Z,660890
2020-07-20T00:00:00Z,644971
2020-07-19T00:00:00Z,550122
2020-07-18T00:00:00Z,632584
2020-07-17T00:00:00Z,629599
2020-07-16T00:00:00Z,709099
2020-07-15T00:00:00Z,671171
2020-07-14T00:00:00Z,734432
2020-07-13T00:00:00Z,638905
2020-07-12T00:00:00Z,525850
2020-07-11T00:00:00Z,601251
2020-07-10T00:00:00Z,681724
2020-07-09T00:00:00Z,708168
2020-07-08T00:00:00Z,702635
2020-07-07T00:00:00Z,706181
2020-07-06T00:00:00Z,678157
2020-07-05T00:00:00Z,509205
2020-07-04T00:00:00Z,561111
2020-07-03T00:00:00Z,661455
2020-07-02T00:00:00Z,674846
2020-07-01T00:00:00Z,758475
2020-06-30T00:00:00Z,621103
2020-06-29T00:00:00Z,625265
2020-06-28T00:00:00Z,500231
2020-06-27T00:00:00Z,546557
2020-06-26T00:00:00Z,646168
2020-06-25T00:00:00Z,631289
2020-06-24T00:00:00Z,625294
2020-06-23T00:00:00Z,704257
2020-06-22T00:00:00Z,603575
2020-06-21T00:00:00Z,475050
2020-06-20T00:00:00Z,553654
2020-06-19T00:00:00Z,680776
2020-06-18T00:00:00Z,575440
2020-06-17T00:00:00Z,669090
2020-06-16T00:00:00Z,683561
2020-06-15T00:00:00Z,606721
2020-06-14T00:00:00Z,502951
2020-06-13T00:00:00Z,541153
2020-06-12T00:00:00Z,635249
2020-06-11T00:00:00Z,673845
2020-06-10T00:00:00Z,645537
2020-06-09T00:00:00Z,644813
2020-06-08T00:00:00Z,625396
2020-06-07T00:00:00Z,487636
2020-06-06T00:00:00Z,548446
2020-06-05T00:00:00Z,643224
2020-06-04T00:00:00Z,628424
2020-06-03T00:00:00Z,646752
2020-06-02T00:00:00Z,638402
2020-06-01T00:00:00Z,623977
2020-05-31T00:00:00Z,495161
2020-05-30T00:00:00Z,556912
2020-05-29T00:00:00Z,591018
2020-05-28T00:00:00Z,617366
2020-05-27T00:00:00Z,603825
2020-05-26T00:00:00Z,605215
2020-05-25T00:00:00Z,551387
2020-05-24T00:00:00Z,458479
2020-05-23T00:00:00Z,558175
2020-05-22T00:00:00Z,579841
2020-05-21T00:00:00Z,624411
2020-05-20T00:00:00Z,604522
2020-05-19T00:00:00Z,581378
2020-05-18T00:00:00Z,602631
2020-05-17T00:00:00Z,495957
2020-05-16T00:00:00Z,589909
2020-05-15T00:00:00Z,644506
2020-05-14T00:00:00Z,593861
2020-05-13T00:00:00Z,619877
2020-05-12T00:00:00Z,686855
2020-05-11T00:00:00Z,645081
2020-05-10T00:00:00Z,571814
2020-05-09T00:00:00Z,631545
2020-05-08T00:00:00Z,670885
2020-05-07T00:00:00Z,696092
2020-05-06T00:00:00Z,671521
2020-05-05T00:00:00Z,652291
2020-05-04T00:00:00Z,651352
2020-05-03T00:00:00Z,553080
2020-05-02T00:00:00Z,578297
2020-05-01T00:00:00Z,680653
2020-04-30T00:00:00Z,687394
2020-04-29T00:00:00Z,679876
2020-04-28T00:00:00Z,644972
2020-04-27T00:00:00Z,629819
2020-04-26T00:00:00Z,499998
2020-04-25T00:00:00Z,554936
2020-04-24T00:00:00Z,641060
2020-04-23T00:00:00Z,666923
2020-04-22T00:00:00Z,574264
2020-04-21T00:00:00Z,610582
2020-04-20T00:00:00Z,619561
2020-04-19T00:00:00Z,485892
2020-04-18T00:00:00Z,563001
2020-04-17T00:00:00Z,579437
2020-04-16T00:00:00Z,635875
2020-04-15T00:00:00Z,612969
2020-04-14T00:00:00Z,583671
2020-04-13T00:00:00Z,549234
2020-04-12T00:00:00Z,437252
2020-04-11T00:00:00Z,474449
2020-04-10T00:00:00Z,550632
2020-04-09T00:00:00Z,544194
2020-04-08T00:00:00Z,555466
2020-04-07T00:00:00Z,598682
2020-04-06T00:00:00Z,557202
2020-04-05T00:00:00Z,452283
2020-04-04T00:00:00Z,479631
2020-04-03T00:00:00Z,548312
2020-04-02T00:00:00Z,569926
2020-04-01T00:00:00Z,544092
2020-03-31T00:00:00Z,546705
2020-03-30T00:00:00Z,535790
2020-03-29T00:00:00Z,428438
2020-03-28T00:00:00Z,469117
2020-03-27T00:00:00Z,529203
2020-03-26T00:00:00Z,539889
2020-03-25T00:00:00Z,456336
2020-03-24T00:00:00Z,528600
2020-03-23T00:00:00Z,509046
2020-03-22T00:00:00Z,409833
2020-03-21T00:00:00Z,469865
2020-03-20T00:00:00Z,564747
2020-03-19T00:00:00Z,525612
2020-03-18T00:00:00Z,476481
2020-03-17T00:00:00Z,540907
2020-03-16T00:00:00Z,532452
2020-03-15T00:00:00Z,413942
2020-03-14T00:00:00Z,517389
2020-03-13T00:00:00Z,567711
2020-03-12T00:00:00Z,653163
2020-03-11T00:00:00Z,528062
2020-03-10T00:00:00Z,601531
2020-03-09T00:00:00Z,606009
2020-03-08T00:00:00Z,501579
2020-03-07T00:00:00Z,526914
2020-03-06T00:00:00Z,601724
2020-03-05T00:00:00Z,603999
2020-03-04T00:00:00Z,625111
2020-03-03T00:00:00Z,593733
2020-03-02T00:00:00Z,608041
2020-03-01T00:00:00Z,505891
2020-02-29T00:00:00Z,519634
2020-02-28T00:00:00Z,611277
2020-02-27T00:00:00Z,578401
2020-02-26T00:00:00Z,588563
2020-02-25T00:00:00Z,566491
2020-02-24T00:00:00Z,558692
2020-02-23T00:00:00Z,465170
2020-02-22T00:00:00Z,525828
2020-02-21T00:00:00Z,574955
2020-02-20T00:00:00Z,563181
2020-02-19T00:00:00Z,580135
2020-02-18T00:00:00Z,574456
2020-02-17T00:00:00Z,584202
2020-02-16T00:00:00Z,474189
2020-02-15T00:00:00Z,563024
2020-02-14T00:00:00Z,564272
2020-02-13T00:00:00Z,608050
2020-02-12T00:00:00Z,612327
2020-02-11T00:00:00Z,641193
2020-02-10T00:00:00Z,526824
2020-02-09T00:00:00Z,508256
2020-02-08T00:00:00Z,529403
2020-02-07T00:00:00Z,599292
2020-02-06T00:00:00Z,552417
2020-02-05T00:00:00Z,618131
2020-02-04T00:00:00Z,555780
2020-02-03T00:00:00Z,573300
2020-02-02T00:00:00Z,501223
2020-02-01T00:00:00Z,523782
2020-01-31T00:00:00Z,572902
2020-01-30T00:00:00Z,570263
2020-01-29T00:00:00Z,573386
2020-01-28T00:00:00Z,589177
2020-01-27T00:00:00Z,504696
2020-01-26T00:00:00Z,429542
2020-01-25T00:00:00Z,461317
2020-01-24T00:00:00Z,534410
2020-01-23T00:00:00Z,535931
2020-01-22T00:00:00Z,544499
2020-01-21T00:00:00Z,544536
2020-01-20T00:00:00Z,532781
2020-01-19T00:00:00Z,477115
2020-01-18T00:00:00Z,491076
2020-01-17T00:00:00Z,562183
2020-01-16T00:00:00Z,555094
2020-01-15T00:00:00Z,580578
2020-01-14T00:00:00Z,616198
2020-01-13T00:00:00Z,501609
2020-01-12T00:00:00Z,450670
2020-01-11T00:00:00Z,509550
2020-01-10T00:00:00Z,590634
2020-01-09T00:00:00Z,553327
2020-01-08T00:00:00Z,558699
2020-01-07T00:00:00Z,576832
2020-01-06T00:00:00Z,522667
2020-01-05T00:00:00Z,459069
2020-01-04T00:00:00Z,465372
2020-01-03T00:00:00Z,523234
2020-01-02T00:00:00Z,475465
2020-01-01T00:00:00Z,389711
2019-12-31T00:00:00Z,489190
2019-12-30T00:00:00Z,544517
2019-12-29T00:00:00Z,449711
2019-12-28T00:00:00Z,490473
2019-12-27T00:00:00Z,539660
2019-12-26T00:00:00Z,476805
2019-12-25T00:00:00Z,401738
2019-12-24T00:00:00Z,493088
2019-12-23T00:00:00Z,518649
2019-12-22T00:00:00Z,432261
2019-12-21T00:00:00Z,479844
2019-12-20T00:00:00Z,546923
2019-12-19T00:00:00Z,539313
2019-12-18T00:00:00Z,560286
2019-12-17T00:00:00Z,557304
2019-12-16T00:00:00Z,549309
2019-12-15T00:00:00Z,434035
2019-12-14T00:00:00Z,475249
2019-12-13T00:00:00Z,547989
2019-12-12T00:00:00Z,531406
2019-12-11T00:00:00Z,521131
2019-12-10T00:00:00Z,548714
2019-12-09T00:00:00Z,538822
2019-12-08T00:00:00Z,434944
2019-12-07T00:00:00Z,465571
2019-12-06T00:00:00Z,534436
2019-12-05T00:00:00Z,535062
2019-12-04T00:00:00Z,569758
2019-12-03T00:00:00Z,565379
2019-12-02T00:00:00Z,552295
2019-12-01T00:00:00Z,468193
2019-11-30T00:00:00Z,493882
2019-11-29T00:00:00Z,543961
2019-11-28T00:00:00Z,533018
2019-11-27T00:00:00Z,566560
2019-11-26T00:00:00Z,576620
