Datetime,Active Sending Addresses
2024-02-24T00:00:00Z,544320
2024-02-23T00:00:00Z,647462
2024-02-22T00:00:00Z,539458
2024-02-21T00:00:00Z,517643
2024-02-20T00:00:00Z,586138
2024-02-19T00:00:00Z,602685
2024-02-18T00:00:00Z,500455
2024-02-17T00:00:00Z,584187
2024-02-16T00:00:00Z,544681
2024-02-15T00:00:00Z,583438
2024-02-14T00:00:00Z,477171
2024-02-13T00:00:00Z,585186
2024-02-12T00:00:00Z,702178
2024-02-11T00:00:00Z,566239
2024-02-10T00:00:00Z,680352
2024-02-09T00:00:00Z,672294
2024-02-08T00:00:00Z,536415
2024-02-07T00:00:00Z,639389
2024-02-06T00:00:00Z,581162
2024-02-05T00:00:00Z,581511
2024-02-04T00:00:00Z,554858
2024-02-03T00:00:00Z,555389
2024-02-02T00:00:00Z,611391
2024-02-01T00:00:00Z,636995
2024-01-31T00:00:00Z,579165
2024-01-30T00:00:00Z,601920
2024-01-29T00:00:00Z,677980
2024-01-28T00:00:00Z,594645
2024-01-27T00:00:00Z,704943
2024-01-26T00:00:00Z,597975
2024-01-25T00:00:00Z,842137
2024-01-24T00:00:00Z,621842
2024-01-23T00:00:00Z,596445
2024-01-22T00:00:00Z,694042
2024-01-21T00:00:00Z,494509
2024-01-20T00:00:00Z,531928
2024-01-19T00:00:00Z,500943
2024-01-18T00:00:00Z,601731
2024-01-17T00:00:00Z,512921
2024-01-16T00:00:00Z,502212
2024-01-15T00:00:00Z,499419
2024-01-14T00:00:00Z,459184
2024-01-13T00:00:00Z,523896
2024-01-12T00:00:00Z,692705
2024-01-11T00:00:00Z,642997
2024-01-10T00:00:00Z,539996
2024-01-09T00:00:00Z,598273
2024-01-08T00:00:00Z,449300
2024-01-07T00:00:00Z,439730
2024-01-06T00:00:00Z,513263
2024-01-05T00:00:00Z,489128
2024-01-04T00:00:00Z,685162
2024-01-03T00:00:00Z,630795
2024-01-02T00:00:00Z,571551
2024-01-01T00:00:00Z,560256
2023-12-31T00:00:00Z,517361
2023-12-30T00:00:00Z,510504
2023-12-29T00:00:00Z,585916
2023-12-28T00:00:00Z,531007
2023-12-27T00:00:00Z,477666
2023-12-26T00:00:00Z,469699
2023-12-25T00:00:00Z,461466
2023-12-24T00:00:00Z,617510
2023-12-23T00:00:00Z,591588
2023-12-22T00:00:00Z,663997
2023-12-21T00:00:00Z,485234
2023-12-20T00:00:00Z,481912
2023-12-19T00:00:00Z,516576
2023-12-18T00:00:00Z,615378
2023-12-17T00:00:00Z,434648
2023-12-16T00:00:00Z,431640
2023-12-15T00:00:00Z,525784
2023-12-14T00:00:00Z,377692
2023-12-13T00:00:00Z,426686
2023-12-12T00:00:00Z,547534
2023-12-11T00:00:00Z,683919
2023-12-10T00:00:00Z,542881
2023-12-09T00:00:00Z,597726
2023-12-08T00:00:00Z,574486
2023-12-07T00:00:00Z,547053
2023-12-06T00:00:00Z,497204
2023-12-05T00:00:00Z,522848
2023-12-04T00:00:00Z,664523
2023-12-03T00:00:00Z,594489
2023-12-02T00:00:00Z,500088
2023-12-01T00:00:00Z,716680
2023-11-30T00:00:00Z,602589
2023-11-29T00:00:00Z,599409
2023-11-28T00:00:00Z,667083
2023-11-27T00:00:00Z,658244
2023-11-26T00:00:00Z,687484
2023-11-25T00:00:00Z,717968
2023-11-24T00:00:00Z,778901
2023-11-23T00:00:00Z,627046
2023-11-22T00:00:00Z,608007
2023-11-21T00:00:00Z,658976
2023-11-20T00:00:00Z,743838
2023-11-19T00:00:00Z,650111
2023-11-18T00:00:00Z,556270
2023-11-17T00:00:00Z,646610
2023-11-16T00:00:00Z,578126
2023-11-15T00:00:00Z,600940
2023-11-14T00:00:00Z,608096
2023-11-13T00:00:00Z,632367
2023-11-12T00:00:00Z,664291
2023-11-11T00:00:00Z,708761
2023-11-10T00:00:00Z,716287
2023-11-09T00:00:00Z,618981
2023-11-08T00:00:00Z,621020
2023-11-07T00:00:00Z,587007
2023-11-06T00:00:00Z,643785
2023-11-05T00:00:00Z,776930
2023-11-04T00:00:00Z,717658
2023-11-03T00:00:00Z,581021
2023-11-02T00:00:00Z,682375
2023-11-01T00:00:00Z,685834
2023-10-31T00:00:00Z,719903
2023-10-30T00:00:00Z,782136
2023-10-29T00:00:00Z,602730
2023-10-28T00:00:00Z,701363
2023-10-27T00:00:00Z,715230
2023-10-26T00:00:00Z,736910
2023-10-25T00:00:00Z,722676
2023-10-24T00:00:00Z,638846
2023-10-23T00:00:00Z,731671
2023-10-22T00:00:00Z,513748
2023-10-21T00:00:00Z,565894
2023-10-20T00:00:00Z,600937
2023-10-19T00:00:00Z,600186
2023-10-18T00:00:00Z,629808
2023-10-17T00:00:00Z,616575
2023-10-16T00:00:00Z,709222
2023-10-15T00:00:00Z,484103
2023-10-14T00:00:00Z,530602
2023-10-13T00:00:00Z,597965
2023-10-12T00:00:00Z,586494
2023-10-11T00:00:00Z,559546
2023-10-10T00:00:00Z,604677
2023-10-09T00:00:00Z,677816
2023-10-08T00:00:00Z,506025
2023-10-07T00:00:00Z,560316
2023-10-06T00:00:00Z,585537
2023-10-05T00:00:00Z,626705
2023-10-04T00:00:00Z,574884
2023-10-03T00:00:00Z,768888
2023-10-02T00:00:00Z,691404
2023-10-01T00:00:00Z,618391
2023-09-30T00:00:00Z,700337
2023-09-29T00:00:00Z,704563
2023-09-28T00:00:00Z,706832
2023-09-27T00:00:00Z,773114
2023-09-26T00:00:00Z,720355
2023-09-25T00:00:00Z,781532
2023-09-24T00:00:00Z,768635
2023-09-23T00:00:00Z,770492
2023-09-22T00:00:00Z,656057
2023-09-21T00:00:00Z,766162
2023-09-20T00:00:00Z,724423
2023-09-19T00:00:00Z,704068
2023-09-18T00:00:00Z,796070
2023-09-17T00:00:00Z,714872
2023-09-16T00:00:00Z,721851
2023-09-15T00:00:00Z,877942
2023-09-14T00:00:00Z,800377
2023-09-13T00:00:00Z,743803
2023-09-12T00:00:00Z,720669
2023-09-11T00:00:00Z,805568
2023-09-10T00:00:00Z,712685
2023-09-09T00:00:00Z,778960
2023-09-08T00:00:00Z,652937
2023-09-07T00:00:00Z,691069
2023-09-06T00:00:00Z,689064
2023-09-05T00:00:00Z,581328
2023-09-04T00:00:00Z,575934
2023-09-03T00:00:00Z,575884
2023-09-02T00:00:00Z,645197
2023-09-01T00:00:00Z,667084
2023-08-31T00:00:00Z,631767
2023-08-30T00:00:00Z,544226
2023-08-29T00:00:00Z,716515
2023-08-28T00:00:00Z,563863
2023-08-27T00:00:00Z,548131
2023-08-26T00:00:00Z,606993
2023-08-25T00:00:00Z,614386
2023-08-24T00:00:00Z,660409
2023-08-23T00:00:00Z,620874
2023-08-22T00:00:00Z,638599
2023-08-21T00:00:00Z,643230
2023-08-20T00:00:00Z,666684
2023-08-19T00:00:00Z,594851
2023-08-18T00:00:00Z,617881
2023-08-17T00:00:00Z,717315
2023-08-16T00:00:00Z,661216
2023-08-15T00:00:00Z,745908
2023-08-14T00:00:00Z,696375
2023-08-13T00:00:00Z,609050
2023-08-12T00:00:00Z,636768
2023-08-11T00:00:00Z,654087
2023-08-10T00:00:00Z,574757
2023-08-09T00:00:00Z,720734
2023-08-08T00:00:00Z,555606
2023-08-07T00:00:00Z,616738
2023-08-06T00:00:00Z,701983
2023-08-05T00:00:00Z,666346
2023-08-04T00:00:00Z,568275
2023-08-03T00:00:00Z,697089
2023-08-02T00:00:00Z,752311
2023-08-01T00:00:00Z,654497
2023-07-31T00:00:00Z,604374
2023-07-30T00:00:00Z,729433
2023-07-29T00:00:00Z,582107
2023-07-28T00:00:00Z,630942
2023-07-27T00:00:00Z,614108
2023-07-26T00:00:00Z,707387
2023-07-25T00:00:00Z,624238
2023-07-24T00:00:00Z,644079
2023-07-23T00:00:00Z,620378
2023-07-22T00:00:00Z,645935
2023-07-21T00:00:00Z,529467
2023-07-20T00:00:00Z,574574
2023-07-19T00:00:00Z,640457
2023-07-18T00:00:00Z,689897
2023-07-17T00:00:00Z,627680
2023-07-16T00:00:00Z,646675
2023-07-15T00:00:00Z,621552
2023-07-14T00:00:00Z,652441
2023-07-13T00:00:00Z,538728
2023-07-12T00:00:00Z,636604
2023-07-11T00:00:00Z,627240
2023-07-10T00:00:00Z,617339
2023-07-09T00:00:00Z,712890
2023-07-08T00:00:00Z,718550
2023-07-07T00:00:00Z,713823
2023-07-06T00:00:00Z,637404
2023-07-05T00:00:00Z,650246
2023-07-04T00:00:00Z,658117
2023-07-03T00:00:00Z,637928
2023-07-02T00:00:00Z,756496
2023-07-01T00:00:00Z,629600
2023-06-30T00:00:00Z,715830
2023-06-29T00:00:00Z,659176
2023-06-28T00:00:00Z,514654
2023-06-27T00:00:00Z,643443
2023-06-26T00:00:00Z,706002
2023-06-25T00:00:00Z,686175
2023-06-24T00:00:00Z,720523
2023-06-23T00:00:00Z,609506
2023-06-22T00:00:00Z,685637
2023-06-21T00:00:00Z,571950
2023-06-20T00:00:00Z,640306
2023-06-19T00:00:00Z,626522
2023-06-18T00:00:00Z,626979
2023-06-17T00:00:00Z,560306
2023-06-16T00:00:00Z,605206
2023-06-15T00:00:00Z,592940
2023-06-14T00:00:00Z,520592
2023-06-13T00:00:00Z,618565
2023-06-12T00:00:00Z,670896
2023-06-11T00:00:00Z,605890
2023-06-10T00:00:00Z,606574
2023-06-09T00:00:00Z,679949
2023-06-08T00:00:00Z,622411
2023-06-07T00:00:00Z,613535
2023-06-06T00:00:00Z,591794
2023-06-05T00:00:00Z,554988
2023-06-04T00:00:00Z,613644
2023-06-03T00:00:00Z,553527
2023-06-02T00:00:00Z,634430
2023-06-01T00:00:00Z,573036
2023-05-31T00:00:00Z,598262
2023-05-30T00:00:00Z,631437
2023-05-29T00:00:00Z,594456
2023-05-28T00:00:00Z,604797
2023-05-27T00:00:00Z,583885
2023-05-26T00:00:00Z,612102
2023-05-25T00:00:00Z,580742
2023-05-24T00:00:00Z,549157
2023-05-23T00:00:00Z,539217
2023-05-22T00:00:00Z,518303
2023-05-21T00:00:00Z,507666
2023-05-20T00:00:00Z,448176
2023-05-19T00:00:00Z,537828
2023-05-18T00:00:00Z,492493
2023-05-17T00:00:00Z,513358
2023-05-16T00:00:00Z,488970
2023-05-15T00:00:00Z,502703
2023-05-14T00:00:00Z,543131
2023-05-13T00:00:00Z,408561
2023-05-12T00:00:00Z,467855
2023-05-11T00:00:00Z,499419
2023-05-10T00:00:00Z,532403
2023-05-09T00:00:00Z,437901
2023-05-08T00:00:00Z,368528
2023-05-07T00:00:00Z,287278
2023-05-06T00:00:00Z,416565
2023-05-05T00:00:00Z,444804
2023-05-04T00:00:00Z,545488
2023-05-03T00:00:00Z,578796
2023-05-02T00:00:00Z,462039
2023-05-01T00:00:00Z,581391
2023-04-30T00:00:00Z,453396
2023-04-29T00:00:00Z,475555
2023-04-28T00:00:00Z,579081
2023-04-27T00:00:00Z,536020
2023-04-26T00:00:00Z,529941
2023-04-25T00:00:00Z,577159
2023-04-24T00:00:00Z,678850
2023-04-23T00:00:00Z,546778
2023-04-22T00:00:00Z,610411
2023-04-21T00:00:00Z,673232
2023-04-20T00:00:00Z,612287
2023-04-19T00:00:00Z,661429
2023-04-18T00:00:00Z,827409
2023-04-17T00:00:00Z,667765
2023-04-16T00:00:00Z,552896
2023-04-15T00:00:00Z,740807
2023-04-14T00:00:00Z,663954
2023-04-13T00:00:00Z,684496
2023-04-12T00:00:00Z,720278
2023-04-11T00:00:00Z,791567
2023-04-10T00:00:00Z,618295
2023-04-09T00:00:00Z,650635
2023-04-08T00:00:00Z,525566
2023-04-07T00:00:00Z,589521
2023-04-06T00:00:00Z,639073
2023-04-05T00:00:00Z,578189
2023-04-04T00:00:00Z,725951
2023-04-03T00:00:00Z,616091
2023-04-02T00:00:00Z,692435
2023-04-01T00:00:00Z,668145
2023-03-31T00:00:00Z,649394
2023-03-30T00:00:00Z,660679
2023-03-29T00:00:00Z,625605
2023-03-28T00:00:00Z,624126
2023-03-27T00:00:00Z,700430
2023-03-26T00:00:00Z,517964
2023-03-25T00:00:00Z,566886
2023-03-24T00:00:00Z,502864
2023-03-23T00:00:00Z,547279
2023-03-22T00:00:00Z,570385
2023-03-21T00:00:00Z,628400
2023-03-20T00:00:00Z,660330
2023-03-19T00:00:00Z,518189
2023-03-18T00:00:00Z,612741
2023-03-17T00:00:00Z,669576
2023-03-16T00:00:00Z,522233
2023-03-15T00:00:00Z,623963
2023-03-14T00:00:00Z,647032
2023-03-13T00:00:00Z,626997
2023-03-12T00:00:00Z,587198
2023-03-11T00:00:00Z,603409
2023-03-10T00:00:00Z,582291
2023-03-09T00:00:00Z,553220
2023-03-08T00:00:00Z,557454
2023-03-07T00:00:00Z,700285
2023-03-06T00:00:00Z,571880
2023-03-05T00:00:00Z,687628
2023-03-04T00:00:00Z,562746
2023-03-03T00:00:00Z,681894
2023-03-02T00:00:00Z,559872
2023-03-01T00:00:00Z,675794
2023-02-28T00:00:00Z,596064
2023-02-27T00:00:00Z,635089
2023-02-26T00:00:00Z,612646
2023-02-25T00:00:00Z,477483
2023-02-24T00:00:00Z,611500
2023-02-23T00:00:00Z,769401
2023-02-22T00:00:00Z,599488
2023-02-21T00:00:00Z,714915
2023-02-20T00:00:00Z,604582
2023-02-19T00:00:00Z,638814
2023-02-18T00:00:00Z,735489
2023-02-17T00:00:00Z,711649
2023-02-16T00:00:00Z,751606
2023-02-15T00:00:00Z,626597
2023-02-14T00:00:00Z,542590
2023-02-13T00:00:00Z,614946
2023-02-12T00:00:00Z,533350
2023-02-11T00:00:00Z,521228
2023-02-10T00:00:00Z,520213
2023-02-09T00:00:00Z,668252
2023-02-08T00:00:00Z,582752
2023-02-07T00:00:00Z,563543
2023-02-06T00:00:00Z,579985
2023-02-05T00:00:00Z,509941
2023-02-04T00:00:00Z,641056
2023-02-03T00:00:00Z,625014
2023-02-02T00:00:00Z,661952
2023-02-01T00:00:00Z,713991
2023-01-31T00:00:00Z,595725
2023-01-30T00:00:00Z,636292
2023-01-29T00:00:00Z,536549
2023-01-28T00:00:00Z,562237
2023-01-27T00:00:00Z,603707
2023-01-26T00:00:00Z,599794
2023-01-25T00:00:00Z,618303
2023-01-24T00:00:00Z,612217
2023-01-23T00:00:00Z,636147
2023-01-22T00:00:00Z,574667
2023-01-21T00:00:00Z,570458
2023-01-20T00:00:00Z,577598
2023-01-19T00:00:00Z,618890
2023-01-18T00:00:00Z,641593
2023-01-17T00:00:00Z,690882
2023-01-16T00:00:00Z,656781
2023-01-15T00:00:00Z,504141
2023-01-14T00:00:00Z,654758
2023-01-13T00:00:00Z,741125
2023-01-12T00:00:00Z,714803
2023-01-11T00:00:00Z,612925
2023-01-10T00:00:00Z,843400
2023-01-09T00:00:00Z,654123
2023-01-08T00:00:00Z,491261
2023-01-07T00:00:00Z,517509
2023-01-06T00:00:00Z,628924
2023-01-05T00:00:00Z,621190
2023-01-04T00:00:00Z,616970
2023-01-03T00:00:00Z,681744
2023-01-02T00:00:00Z,574530
2023-01-01T00:00:00Z,465003
2022-12-31T00:00:00Z,554636
2022-12-30T00:00:00Z,745581
2022-12-29T00:00:00Z,632409
2022-12-28T00:00:00Z,615034
2022-12-27T00:00:00Z,563808
2022-12-26T00:00:00Z,520467
2022-12-25T00:00:00Z,501615
2022-12-24T00:00:00Z,452168
2022-12-23T00:00:00Z,561319
2022-12-22T00:00:00Z,604040
2022-12-21T00:00:00Z,630365
2022-12-20T00:00:00Z,646175
2022-12-19T00:00:00Z,669014
2022-12-18T00:00:00Z,530174
2022-12-17T00:00:00Z,648519
2022-12-16T00:00:00Z,522149
2022-12-15T00:00:00Z,602843
2022-12-14T00:00:00Z,620691
2022-12-13T00:00:00Z,652790
2022-12-12T00:00:00Z,612497
2022-12-11T00:00:00Z,501397
2022-12-10T00:00:00Z,643059
2022-12-09T00:00:00Z,632732
2022-12-08T00:00:00Z,601694
2022-12-07T00:00:00Z,634589
2022-12-06T00:00:00Z,629296
2022-12-05T00:00:00Z,663730
2022-12-04T00:00:00Z,570762
2022-12-03T00:00:00Z,609676
2022-12-02T00:00:00Z,613657
2022-12-01T00:00:00Z,687955
2022-11-30T00:00:00Z,608220
2022-11-29T00:00:00Z,650678
2022-11-28T00:00:00Z,638314
2022-11-27T00:00:00Z,578560
2022-11-26T00:00:00Z,579643
2022-11-25T00:00:00Z,635154
2022-11-24T00:00:00Z,654147
2022-11-23T00:00:00Z,695731
2022-11-22T00:00:00Z,611100
2022-11-21T00:00:00Z,656694
2022-11-20T00:00:00Z,722799
2022-11-19T00:00:00Z,773020
2022-11-18T00:00:00Z,579837
2022-11-17T00:00:00Z,504539
2022-11-16T00:00:00Z,558668
2022-11-15T00:00:00Z,590856
2022-11-14T00:00:00Z,551308
2022-11-13T00:00:00Z,542692
2022-11-12T00:00:00Z,576885
2022-11-11T00:00:00Z,600475
2022-11-10T00:00:00Z,659646
2022-11-09T00:00:00Z,668912
2022-11-08T00:00:00Z,725038
2022-11-07T00:00:00Z,598352
2022-11-06T00:00:00Z,542547
2022-11-05T00:00:00Z,625532
2022-11-04T00:00:00Z,594885
2022-11-03T00:00:00Z,680936
2022-11-02T00:00:00Z,548675
2022-11-01T00:00:00Z,659643
2022-10-31T00:00:00Z,675491
2022-10-30T00:00:00Z,545930
2022-10-29T00:00:00Z,564208
2022-10-28T00:00:00Z,625677
2022-10-27T00:00:00Z,592308
2022-10-26T00:00:00Z,742796
2022-10-25T00:00:00Z,498621
2022-10-24T00:00:00Z,617475
2022-10-23T00:00:00Z,512320
2022-10-22T00:00:00Z,529107
2022-10-21T00:00:00Z,605555
2022-10-20T00:00:00Z,596724
2022-10-19T00:00:00Z,627084
2022-10-18T00:00:00Z,555308
2022-10-17T00:00:00Z,588507
2022-10-16T00:00:00Z,485513
2022-10-15T00:00:00Z,557081
2022-10-14T00:00:00Z,639916
2022-10-13T00:00:00Z,629485
2022-10-12T00:00:00Z,572967
2022-10-11T00:00:00Z,609443
2022-10-10T00:00:00Z,623968
2022-10-09T00:00:00Z,495267
2022-10-08T00:00:00Z,514550
2022-10-07T00:00:00Z,628942
2022-10-06T00:00:00Z,622382
2022-10-05T00:00:00Z,583250
2022-10-04T00:00:00Z,637059
2022-10-03T00:00:00Z,687807
2022-10-02T00:00:00Z,564431
2022-10-01T00:00:00Z,583654
2022-09-30T00:00:00Z,663605
2022-09-29T00:00:00Z,579098
2022-09-28T00:00:00Z,574668
2022-09-27T00:00:00Z,659633
2022-09-26T00:00:00Z,643010
2022-09-25T00:00:00Z,504470
2022-09-24T00:00:00Z,527257
2022-09-23T00:00:00Z,660683
2022-09-22T00:00:00Z,545297
2022-09-21T00:00:00Z,611579
2022-09-20T00:00:00Z,674087
2022-09-19T00:00:00Z,586366
2022-09-18T00:00:00Z,509882
2022-09-17T00:00:00Z,619751
2022-09-16T00:00:00Z,553743
2022-09-15T00:00:00Z,630050
2022-09-14T00:00:00Z,658242
2022-09-13T00:00:00Z,612541
2022-09-12T00:00:00Z,684404
2022-09-11T00:00:00Z,578461
2022-09-10T00:00:00Z,583026
2022-09-09T00:00:00Z,682825
2022-09-08T00:00:00Z,616504
2022-09-07T00:00:00Z,652611
2022-09-06T00:00:00Z,618039
2022-09-05T00:00:00Z,639067
2022-09-04T00:00:00Z,510663
2022-09-03T00:00:00Z,619889
2022-09-02T00:00:00Z,605428
2022-09-01T00:00:00Z,609973
2022-08-31T00:00:00Z,609794
2022-08-30T00:00:00Z,639125
2022-08-29T00:00:00Z,639583
2022-08-28T00:00:00Z,499351
2022-08-27T00:00:00Z,553825
2022-08-26T00:00:00Z,613322
2022-08-25T00:00:00Z,612673
2022-08-24T00:00:00Z,605848
2022-08-23T00:00:00Z,642567
2022-08-22T00:00:00Z,579726
2022-08-21T00:00:00Z,495485
2022-08-20T00:00:00Z,542598
2022-08-19T00:00:00Z,649637
2022-08-18T00:00:00Z,689797
2022-08-17T00:00:00Z,566111
2022-08-16T00:00:00Z,689198
2022-08-15T00:00:00Z,608376
2022-08-14T00:00:00Z,548326
2022-08-13T00:00:00Z,522442
2022-08-12T00:00:00Z,629123
2022-08-11T00:00:00Z,665242
2022-08-10T00:00:00Z,708966
2022-08-09T00:00:00Z,620285
2022-08-08T00:00:00Z,589449
2022-08-07T00:00:00Z,453885
2022-08-06T00:00:00Z,580209
2022-08-05T00:00:00Z,586067
2022-08-04T00:00:00Z,607109
2022-08-03T00:00:00Z,635364
2022-08-02T00:00:00Z,615754
2022-08-01T00:00:00Z,605173
2022-07-31T00:00:00Z,490823
2022-07-30T00:00:00Z,504298
2022-07-29T00:00:00Z,619857
2022-07-28T00:00:00Z,688105
2022-07-27T00:00:00Z,577439
2022-07-26T00:00:00Z,655154
2022-07-25T00:00:00Z,605250
2022-07-24T00:00:00Z,464213
2022-07-23T00:00:00Z,494394
2022-07-22T00:00:00Z,522887
2022-07-21T00:00:00Z,636881
2022-07-20T00:00:00Z,575950
2022-07-19T00:00:00Z,681874
2022-07-18T00:00:00Z,551990
2022-07-17T00:00:00Z,474106
2022-07-16T00:00:00Z,506765
2022-07-15T00:00:00Z,628260
2022-07-14T00:00:00Z,632668
2022-07-13T00:00:00Z,451085
2022-07-12T00:00:00Z,633794
2022-07-11T00:00:00Z,519966
2022-07-10T00:00:00Z,450113
2022-07-09T00:00:00Z,501457
2022-07-08T00:00:00Z,620204
2022-07-07T00:00:00Z,684577
2022-07-06T00:00:00Z,614052
2022-07-05T00:00:00Z,531124
2022-07-04T00:00:00Z,550774
2022-07-03T00:00:00Z,453542
2022-07-02T00:00:00Z,538142
2022-07-01T00:00:00Z,571581
2022-06-30T00:00:00Z,631249
2022-06-29T00:00:00Z,607363
2022-06-28T00:00:00Z,592137
2022-06-27T00:00:00Z,657011
2022-06-26T00:00:00Z,417990
2022-06-25T00:00:00Z,461656
2022-06-24T00:00:00Z,566971
2022-06-23T00:00:00Z,561628
2022-06-22T00:00:00Z,573696
2022-06-21T00:00:00Z,602291
2022-06-20T00:00:00Z,518133
2022-06-19T00:00:00Z,468801
2022-06-18T00:00:00Z,610247
2022-06-17T00:00:00Z,535708
2022-06-16T00:00:00Z,571175
2022-06-15T00:00:00Z,709945
2022-06-14T00:00:00Z,709243
2022-06-13T00:00:00Z,566113
2022-06-12T00:00:00Z,477920
2022-06-11T00:00:00Z,555379
2022-06-10T00:00:00Z,571860
2022-06-09T00:00:00Z,602733
2022-06-08T00:00:00Z,581152
2022-06-07T00:00:00Z,635075
2022-06-06T00:00:00Z,644933
2022-06-05T00:00:00Z,465627
2022-06-04T00:00:00Z,491250
2022-06-03T00:00:00Z,609805
2022-06-02T00:00:00Z,611771
2022-06-01T00:00:00Z,606237
2022-05-31T00:00:00Z,656086
2022-05-30T00:00:00Z,625340
2022-05-29T00:00:00Z,477547
2022-05-28T00:00:00Z,494943
2022-05-27T00:00:00Z,587736
2022-05-26T00:00:00Z,583796
2022-05-25T00:00:00Z,684334
2022-05-24T00:00:00Z,508693
2022-05-23T00:00:00Z,622939
2022-05-22T00:00:00Z,467329
2022-05-21T00:00:00Z,485395
2022-05-20T00:00:00Z,610659
2022-05-19T00:00:00Z,554246
2022-05-18T00:00:00Z,575339
2022-05-17T00:00:00Z,700626
2022-05-16T00:00:00Z,762371
2022-05-15T00:00:00Z,698394
2022-05-14T00:00:00Z,687235
2022-05-13T00:00:00Z,600589
2022-05-12T00:00:00Z,598720
2022-05-11T00:00:00Z,588336
2022-05-10T00:00:00Z,598458
2022-05-09T00:00:00Z,648388
2022-05-08T00:00:00Z,515583
2022-05-07T00:00:00Z,489969
2022-05-06T00:00:00Z,704058
2022-05-05T00:00:00Z,721502
2022-05-04T00:00:00Z,499205
2022-05-03T00:00:00Z,577405
2022-05-02T00:00:00Z,610551
2022-05-01T00:00:00Z,492649
2022-04-30T00:00:00Z,601658
2022-04-29T00:00:00Z,668236
2022-04-28T00:00:00Z,630759
2022-04-27T00:00:00Z,612715
2022-04-26T00:00:00Z,598765
2022-04-25T00:00:00Z,661219
2022-04-24T00:00:00Z,509276
2022-04-23T00:00:00Z,534757
2022-04-22T00:00:00Z,582766
2022-04-21T00:00:00Z,626791
2022-04-20T00:00:00Z,614832
2022-04-19T00:00:00Z,584018
2022-04-18T00:00:00Z,603421
2022-04-17T00:00:00Z,451184
2022-04-16T00:00:00Z,470973
2022-04-15T00:00:00Z,535208
2022-04-14T00:00:00Z,568118
2022-04-13T00:00:00Z,595267
2022-04-12T00:00:00Z,639004
2022-04-11T00:00:00Z,619196
2022-04-10T00:00:00Z,457479
2022-04-09T00:00:00Z,492399
2022-04-08T00:00:00Z,558657
2022-04-07T00:00:00Z,593630
2022-04-06T00:00:00Z,579354
2022-04-05T00:00:00Z,578775
2022-04-04T00:00:00Z,626315
2022-04-03T00:00:00Z,490403
2022-04-02T00:00:00Z,589758
2022-04-01T00:00:00Z,655723
2022-03-31T00:00:00Z,582515
2022-03-30T00:00:00Z,586501
2022-03-29T00:00:00Z,600171
2022-03-28T00:00:00Z,679376
2022-03-27T00:00:00Z,487967
2022-03-26T00:00:00Z,494867
2022-03-25T00:00:00Z,683726
2022-03-24T00:00:00Z,582580
2022-03-23T00:00:00Z,614284
2022-03-22T00:00:00Z,557306
2022-03-21T00:00:00Z,589765
2022-03-20T00:00:00Z,465979
2022-03-19T00:00:00Z,545044
2022-03-18T00:00:00Z,603632
2022-03-17T00:00:00Z,640608
2022-03-16T00:00:00Z,631861
2022-03-15T00:00:00Z,582709
2022-03-14T00:00:00Z,581484
2022-03-13T00:00:00Z,464079
2022-03-12T00:00:00Z,492850
2022-03-11T00:00:00Z,559648
2022-03-10T00:00:00Z,642199
2022-03-09T00:00:00Z,579230
2022-03-08T00:00:00Z,622051
2022-03-07T00:00:00Z,584627
2022-03-06T00:00:00Z,480523
2022-03-05T00:00:00Z,494759
2022-03-04T00:00:00Z,609594
2022-03-03T00:00:00Z,646163
2022-03-02T00:00:00Z,704947
2022-03-01T00:00:00Z,656111
2022-02-28T00:00:00Z,606688
2022-02-27T00:00:00Z,471400
2022-02-26T00:00:00Z,507223
2022-02-25T00:00:00Z,587417
2022-02-24T00:00:00Z,604349
2022-02-23T00:00:00Z,535785
2022-02-22T00:00:00Z,570063
2022-02-21T00:00:00Z,543195
2022-02-20T00:00:00Z,441421
2022-02-19T00:00:00Z,555248
2022-02-18T00:00:00Z,597055
2022-02-17T00:00:00Z,575554
2022-02-16T00:00:00Z,570584
2022-02-15T00:00:00Z,666751
2022-02-14T00:00:00Z,561071
2022-02-13T00:00:00Z,491815
2022-02-12T00:00:00Z,759815
2022-02-11T00:00:00Z,603742
2022-02-10T00:00:00Z,649482
2022-02-09T00:00:00Z,643010
2022-02-08T00:00:00Z,652192
2022-02-07T00:00:00Z,568471
2022-02-06T00:00:00Z,608042
2022-02-05T00:00:00Z,577547
2022-02-04T00:00:00Z,510370
2022-02-03T00:00:00Z,595229
2022-02-02T00:00:00Z,632179
2022-02-01T00:00:00Z,695684
2022-01-31T00:00:00Z,635933
2022-01-30T00:00:00Z,468726
2022-01-29T00:00:00Z,508545
2022-01-28T00:00:00Z,601424
2022-01-27T00:00:00Z,578740
2022-01-26T00:00:00Z,545377
2022-01-25T00:00:00Z,560614
2022-01-24T00:00:00Z,636673
2022-01-23T00:00:00Z,455674
2022-01-22T00:00:00Z,651604
2022-01-21T00:00:00Z,638245
2022-01-20T00:00:00Z,587058
2022-01-19T00:00:00Z,607554
2022-01-18T00:00:00Z,567473
2022-01-17T00:00:00Z,633295
2022-01-16T00:00:00Z,453358
2022-01-15T00:00:00Z,479881
2022-01-14T00:00:00Z,637842
2022-01-13T00:00:00Z,582307
2022-01-12T00:00:00Z,632614
2022-01-11T00:00:00Z,611308
2022-01-10T00:00:00Z,621956
