asset_i,asset_j,quantile,joint_probability,independence_probability,conditional_probability,excess_probability,excess_ci_low,excess_ci_high,block_length,bootstrap_reps,primary_specification,n,sample_start,sample_end
ADA,UNI,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0179386846721172,0.0368818528950214,20,2000,False,2006,2021-01-02,2026-06-30
ADA,XLM,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0209297109395266,0.0398728810250759,20,2000,False,2006,2021-01-02,2026-06-30
ADA,XRP,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0214157532900572,0.0403713844716549,20,2000,False,2006,2021-01-02,2026-06-30
BCH,BNB,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0154461618512869,0.0353863388299942,20,2000,False,2006,2021-01-02,2026-06-30
BCH,BTC,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0179262217134237,0.0378788635134697,20,2000,False,2006,2021-01-02,2026-06-30
BCH,DOGE,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0189356934279203,0.0373803563416004,20,2000,False,2006,2021-01-02,2026-06-30
BCH,DOT,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0194341987371445,0.0413683950901031,20,2000,False,2006,2021-01-02,2026-06-30
BCH,ETH,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0189356934279203,0.0388758704066277,20,2000,False,2006,2021-01-02,2026-06-30
BCH,LINK,0.05,0.0343968085944653,0.0025,0.687936171889305,0.0318968085944653,0.0209297109395266,0.0428639054298401,20,2000,False,2006,2021-01-02,2026-06-30
BCH,LTC,0.05,0.0338983051478863,0.0025,0.677966102957726,0.0313983051478863,0.0214282162487507,0.0413683950901031,20,2000,False,2006,2021-01-02,2026-06-30
BCH,SNX,0.05,0.0264207385480404,0.0025,0.528414770960808,0.0239207385480404,0.0154461618512869,0.03239531442523,20,2000,False,2006,2021-01-02,2026-06-30
BCH,UNI,0.05,0.0294117648154497,0.0025,0.588235296308994,0.0269117648154497,0.0174401793628931,0.0363833494484425,20,2000,False,2006,2021-01-02,2026-06-30
BCH,XLM,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0194341987371445,0.0378788635134697,20,2000,False,2006,2021-01-02,2026-06-30
BCH,XRP,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0174401793628931,0.0358848422765732,20,2000,False,2006,2021-01-02,2026-06-30
BNB,BTC,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0189356934279203,0.0393743738532066,20,2000,False,2006,2021-01-02,2026-06-30
BNB,DOGE,0.05,0.0249252244830132,0.0025,0.498504489660263,0.0224252244830132,0.0144491530954838,0.0308998022228479,20,2000,False,2006,2021-01-02,2026-06-30
BNB,DOT,0.05,0.0294117648154497,0.0025,0.588235296308994,0.0269117648154497,0.0174401793628931,0.0373803563416004,20,2000,False,2006,2021-01-02,2026-06-30
BNB,ETH,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0194341987371445,0.0388758704066277,20,2000,False,2006,2021-01-02,2026-06-30
BNB,LINK,0.05,0.0314057841897011,0.0025,0.628115683794022,0.0289057841897011,0.0179386846721172,0.0408698879182339,20,2000,False,2006,2021-01-02,2026-06-30
BNB,LTC,0.05,0.032402791082859,0.0025,0.648055821657181,0.029902791082859,0.0199327021837234,0.0403713844716549,20,2000,False,2006,2021-01-02,2026-06-30
BNB,SNX,0.05,0.0234297104179859,0.0025,0.468594208359718,0.0209297104179859,0.0134521443396807,0.0289057847112417,20,2000,False,2006,2021-01-02,2026-06-30
BNB,UNI,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.0154461618512869,0.033890824764967,20,2000,False,2006,2021-01-02,2026-06-30
BNB,XLM,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0184371881186962,0.0383773669600487,20,2000,False,2006,2021-01-02,2026-06-30
BNB,XRP,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0169292129576206,0.0373803563416004,20,2000,False,2006,2021-01-02,2026-06-30
BTC,DOGE,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.01644317060709,0.033392321318388,20,2000,False,2006,2021-01-02,2026-06-30
BTC,DOT,0.05,0.0304087735712528,0.0025,0.608175471425056,0.0279087735712528,0.0174401793628931,0.0378788635134697,20,2000,False,2006,2021-01-02,2026-06-30
BTC,ETH,0.05,0.0358923226594925,0.0025,0.71784645318985,0.0333923226594925,0.0229237284511328,0.0438609160482883,20,2000,False,2006,2021-01-02,2026-06-30
BTC,LINK,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0184371881186962,0.0398853421211243,20,2000,False,2006,2021-01-02,2026-06-30
BTC,LTC,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0209297109395266,0.0403713844716549,20,2000,False,2006,2021-01-02,2026-06-30
BTC,SNX,0.05,0.02392821572721,0.0025,0.478564314544201,0.02142821572721,0.0134521443396807,0.0294042881578207,20,2000,False,2006,2021-01-02,2026-06-30
BTC,UNI,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.01644317060709,0.0363833494484425,20,2000,False,2006,2021-01-02,2026-06-30
BTC,XLM,0.05,0.0284147560596466,0.0025,0.568295121192932,0.0259147560596466,0.0169416759163141,0.0344017930328846,20,2000,False,2006,2021-01-02,2026-06-30
BTC,XRP,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.01644317060709,0.0343893319368362,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,DOT,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0199327021837234,0.0373803563416004,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,ETH,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0184371881186962,0.0358973033726215,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,LINK,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0184371881186962,0.0368818528950214,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,LTC,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0214282162487507,0.0403713844716549,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,SNX,0.05,0.0264207385480404,0.0025,0.528414770960808,0.0239207385480404,0.0169416759163141,0.0313983038067818,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,UNI,0.05,0.0274177473038435,0.0025,0.54835494607687,0.0249177473038435,0.0169416759163141,0.033392321318388,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,XLM,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0179386846721172,0.033890824764967,20,2000,False,2006,2021-01-02,2026-06-30
DOGE,XRP,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0179386846721172,0.0353863388299942,20,2000,False,2006,2021-01-02,2026-06-30
DOT,ETH,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0209297109395266,0.0398728810250759,20,2000,False,2006,2021-01-02,2026-06-30
DOT,LINK,0.05,0.0373878367245197,0.0025,0.747756734490395,0.0348878367245197,0.023920739069581,0.0463534370064735,20,2000,False,2006,2021-01-02,2026-06-30
DOT,LTC,0.05,0.0353938192129135,0.0025,0.70787638425827,0.0328938192129135,0.0229237284511328,0.0433624126017094,20,2000,False,2006,2021-01-02,2026-06-30
DOT,SNX,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0199202392250299,0.0378788635134697,20,2000,False,2006,2021-01-02,2026-06-30
DOT,UNI,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0199327021837234,0.0393743738532066,20,2000,False,2006,2021-01-02,2026-06-30
DOT,XLM,0.05,0.0338983051478863,0.0025,0.677966102957726,0.0313983051478863,0.0219267196953297,0.0413683950901031,20,2000,False,2006,2021-01-02,2026-06-30
DOT,XRP,0.05,0.0319042876362801,0.0025,0.638085752725601,0.0294042876362801,0.0204312074929476,0.0393743738532066,20,2000,False,2006,2021-01-02,2026-06-30
ETH,LINK,0.05,0.0343968085944653,0.0025,0.687936171889305,0.0318968085944653,0.0219267196953297,0.0423654019832611,20,2000,False,2006,2021-01-02,2026-06-30
ETH,LTC,0.05,0.0353938192129135,0.0025,0.70787638425827,0.0328938192129135,0.0234097708016634,0.0428639054298401,20,2000,False,2006,2021-01-02,2026-06-30
ETH,SNX,0.05,0.0254237279295921,0.0025,0.508474558591843,0.0229237279295921,0.0154461618512869,0.0308998022228479,20,2000,False,2006,2021-01-02,2026-06-30
ETH,UNI,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0209297109395266,0.0398728810250759,20,2000,False,2006,2021-01-02,2026-06-30
ETH,XLM,0.05,0.0259222332388163,0.0025,0.518444664776325,0.0234222332388163,0.0154461618512869,0.0318968072533607,20,2000,False,2006,2021-01-02,2026-06-30
ETH,XRP,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.015944667160511,0.032893817871809,20,2000,False,2006,2021-01-02,2026-06-30
LINK,LTC,0.05,0.0368893332779408,0.0025,0.737786665558815,0.0343893332779407,0.023920739069581,0.0453564301133156,20,2000,False,2006,2021-01-02,2026-06-30
LINK,SNX,0.05,0.0289132595062256,0.0025,0.578265190124512,0.0264132595062256,0.0179386846721172,0.0358848422765732,20,2000,False,2006,2021-01-02,2026-06-30
LINK,UNI,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0204312074929476,0.0408698879182339,20,2000,False,2006,2021-01-02,2026-06-30
LINK,XLM,0.05,0.032402791082859,0.0025,0.648055821657181,0.029902791082859,0.0204312074929476,0.0403838455677032,20,2000,False,2006,2021-01-02,2026-06-30
LINK,XRP,0.05,0.032402791082859,0.0025,0.648055821657181,0.029902791082859,0.0199327021837234,0.0403713844716549,20,2000,False,2006,2021-01-02,2026-06-30
LTC,SNX,0.05,0.0299102682620287,0.0025,0.598205365240574,0.0274102682620287,0.0199202392250299,0.0358848422765732,20,2000,False,2006,2021-01-02,2026-06-30
LTC,UNI,0.05,0.0333998017013073,0.0025,0.667996034026146,0.0308998017013073,0.0209297109395266,0.0408823490142822,20,2000,False,2006,2021-01-02,2026-06-30
LTC,XLM,0.05,0.032901294529438,0.0025,0.65802589058876,0.030401294529438,0.0214282162487507,0.0398728810250759,20,2000,False,2006,2021-01-02,2026-06-30
LTC,XRP,0.05,0.030907278880477,0.0025,0.618145577609539,0.0284072788804769,0.0189356934279203,0.0383773669600487,20,2000,False,2006,2021-01-02,2026-06-30
SNX,UNI,0.05,0.0284147560596466,0.0025,0.568295121192932,0.0259147560596466,0.0179262217134237,0.0348878353834152,20,2000,False,2006,2021-01-02,2026-06-30
SNX,XLM,0.05,0.0279162507504225,0.0025,0.55832501500845,0.0254162507504225,0.0174401793628931,0.033890824764967,20,2000,False,2006,2021-01-02,2026-06-30
SNX,XRP,0.05,0.0249252244830132,0.0025,0.498504489660263,0.0224252244830132,0.0149476584047079,0.0308998022228479,20,2000,False,2006,2021-01-02,2026-06-30
UNI,XLM,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.01644317060709,0.032893817871809,20,2000,False,2006,2021-01-02,2026-06-30
UNI,XRP,0.05,0.0269192419946194,0.0025,0.538384839892387,0.0244192419946194,0.01644317060709,0.0324077755212784,20,2000,False,2006,2021-01-02,2026-06-30
XLM,XRP,0.05,0.0348953157663345,0.0025,0.697906315326691,0.0323953157663345,0.0234097708016634,0.0433624126017094,20,2000,False,2006,2021-01-02,2026-06-30
