Datetime,Velocity
2022-03-08T00:00:00Z,59.475023
2022-03-07T00:00:00Z,59.113687
2022-03-06T00:00:00Z,59.039548
2022-03-05T00:00:00Z,58.977419
2022-03-04T00:00:00Z,58.936721
2022-03-03T00:00:00Z,58.83441
2022-03-02T00:00:00Z,58.725679
2022-03-01T00:00:00Z,58.635717
2022-02-28T00:00:00Z,58.469754
2022-02-27T00:00:00Z,58.336223
2022-02-26T00:00:00Z,58.274662
2022-02-25T00:00:00Z,58.218664
2022-02-24T00:00:00Z,58.115478
2022-02-23T00:00:00Z,58.005139
2022-02-22T00:00:00Z,57.931617
2022-02-21T00:00:00Z,57.788697
2022-02-20T00:00:00Z,57.625028
2022-02-19T00:00:00Z,57.561355
2022-02-18T00:00:00Z,57.518367
2022-02-17T00:00:00Z,57.430243
2022-02-16T00:00:00Z,57.351026
2022-02-15T00:00:00Z,57.279595
2022-02-14T00:00:00Z,57.226661
2022-02-13T00:00:00Z,57.120268
2022-02-12T00:00:00Z,57.032386
2022-02-11T00:00:00Z,56.978694
2022-02-10T00:00:00Z,56.900251
2022-02-09T00:00:00Z,56.735559
2022-02-08T00:00:00Z,56.63214
2022-02-07T00:00:00Z,56.12367
2022-02-06T00:00:00Z,55.985094
2022-02-05T00:00:00Z,55.941036
2022-02-04T00:00:00Z,55.86033
2022-02-03T00:00:00Z,55.743599
2022-02-02T00:00:00Z,55.662664
2022-02-01T00:00:00Z,55.593844
2022-01-31T00:00:00Z,55.489907
2022-01-30T00:00:00Z,55.390347
2022-01-29T00:00:00Z,55.298066
2022-01-28T00:00:00Z,55.224967
2022-01-27T00:00:00Z,55.118864
2022-01-26T00:00:00Z,55.015836
2022-01-25T00:00:00Z,54.889545
2022-01-24T00:00:00Z,54.714437
2022-01-23T00:00:00Z,54.44235
2022-01-22T00:00:00Z,54.228242
2022-01-21T00:00:00Z,53.999289
2022-01-20T00:00:00Z,53.845348
2022-01-19T00:00:00Z,53.768632
2022-01-18T00:00:00Z,53.684305
2022-01-17T00:00:00Z,53.553651
2022-01-16T00:00:00Z,53.43303
2022-01-15T00:00:00Z,53.326288
2022-01-14T00:00:00Z,53.215363
2022-01-13T00:00:00Z,53.112907
2022-01-12T00:00:00Z,52.985806
2022-01-11T00:00:00Z,52.857858
2022-01-10T00:00:00Z,52.600624
2022-01-09T00:00:00Z,52.51696
2022-01-08T00:00:00Z,52.482047
2022-01-07T00:00:00Z,52.469438
2022-01-06T00:00:00Z,52.424154
2022-01-05T00:00:00Z,52.339632
2022-01-04T00:00:00Z,52.244006
2022-01-03T00:00:00Z,52.177636
2022-01-02T00:00:00Z,52.11846
2022-01-01T00:00:00Z,52.118393
2021-12-31T00:00:00Z,52.081123
2021-12-30T00:00:00Z,52.018053
2021-12-29T00:00:00Z,51.945535
2021-12-28T00:00:00Z,51.860759
2021-12-27T00:00:00Z,51.794697
2021-12-26T00:00:00Z,51.764467
2021-12-25T00:00:00Z,51.742988
2021-12-24T00:00:00Z,51.724748
2021-12-23T00:00:00Z,51.689295
2021-12-22T00:00:00Z,51.629016
2021-12-21T00:00:00Z,51.56991
2021-12-20T00:00:00Z,51.521558
2021-12-19T00:00:00Z,51.437154
2021-12-18T00:00:00Z,51.401883
2021-12-17T00:00:00Z,51.385223
2021-12-16T00:00:00Z,51.364648
2021-12-15T00:00:00Z,51.321862
2021-12-14T00:00:00Z,51.231634
2021-12-13T00:00:00Z,50.872901
2021-12-12T00:00:00Z,50.801893
2021-12-11T00:00:00Z,50.760055
2021-12-10T00:00:00Z,50.701891
2021-12-09T00:00:00Z,50.65057
2021-12-08T00:00:00Z,50.595358
2021-12-07T00:00:00Z,50.451776
2021-12-06T00:00:00Z,50.257879
2021-12-05T00:00:00Z,50.043022
2021-12-04T00:00:00Z,49.972025
2021-12-03T00:00:00Z,49.846544
2021-12-02T00:00:00Z,49.741906
2021-12-01T00:00:00Z,49.630994
2021-11-30T00:00:00Z,49.548416
2021-11-29T00:00:00Z,49.442836
2021-11-28T00:00:00Z,49.290772
2021-11-27T00:00:00Z,49.191283
2021-11-26T00:00:00Z,49.138324
2021-11-25T00:00:00Z,48.995407
2021-11-24T00:00:00Z,48.835895
2021-11-23T00:00:00Z,48.703493
2021-11-22T00:00:00Z,48.596019
2021-11-21T00:00:00Z,48.466279
2021-11-20T00:00:00Z,48.379671
2021-11-19T00:00:00Z,48.327434
2021-11-18T00:00:00Z,48.216062
2021-11-17T00:00:00Z,48.079056
2021-11-16T00:00:00Z,47.915499
2021-11-15T00:00:00Z,47.46457
2021-11-14T00:00:00Z,47.320411
2021-11-13T00:00:00Z,47.264323
2021-11-12T00:00:00Z,47.174765
2021-11-11T00:00:00Z,47.065701
2021-11-10T00:00:00Z,46.972502
2021-11-09T00:00:00Z,46.84724
2021-11-08T00:00:00Z,46.698934
2021-11-07T00:00:00Z,46.470139
2021-11-06T00:00:00Z,46.374692
2021-11-05T00:00:00Z,46.310566
2021-11-04T00:00:00Z,46.248735
2021-11-03T00:00:00Z,46.137863
2021-11-02T00:00:00Z,46.132803
2021-11-01T00:00:00Z,46.079779
2021-10-31T00:00:00Z,46.028648
2021-10-30T00:00:00Z,45.974217
2021-10-29T00:00:00Z,45.940899
2021-10-28T00:00:00Z,45.899675
2021-10-27T00:00:00Z,45.887862
2021-10-26T00:00:00Z,45.866611
2021-10-25T00:00:00Z,45.834945
2021-10-24T00:00:00Z,45.751924
2021-10-23T00:00:00Z,45.705657
2021-10-22T00:00:00Z,45.709153
2021-10-21T00:00:00Z,45.738776
2021-10-20T00:00:00Z,45.711961
2021-10-19T00:00:00Z,45.67664
2021-10-18T00:00:00Z,45.269599
2021-10-17T00:00:00Z,45.172754
2021-10-16T00:00:00Z,45.1318
2021-10-15T00:00:00Z,45.101139
2021-10-14T00:00:00Z,45.038581
2021-10-13T00:00:00Z,45.022457
2021-10-12T00:00:00Z,44.973403
2021-10-11T00:00:00Z,44.904423
2021-10-10T00:00:00Z,44.789599
2021-10-09T00:00:00Z,44.740566
2021-10-08T00:00:00Z,44.721048
2021-10-07T00:00:00Z,44.616103
2021-10-06T00:00:00Z,44.49132
2021-10-05T00:00:00Z,44.346853
2021-10-04T00:00:00Z,44.200035
2021-10-03T00:00:00Z,44.10206
2021-10-02T00:00:00Z,44.032565
2021-10-01T00:00:00Z,44.005878
2021-09-30T00:00:00Z,43.876095
2021-09-29T00:00:00Z,43.772625
2021-09-28T00:00:00Z,43.700329
2021-09-27T00:00:00Z,43.635774
2021-09-26T00:00:00Z,43.52176
2021-09-25T00:00:00Z,43.490404
2021-09-24T00:00:00Z,43.366221
2021-09-23T00:00:00Z,43.272958
2021-09-22T00:00:00Z,43.182634
2021-09-21T00:00:00Z,43.064745
2021-09-20T00:00:00Z,42.652898
2021-09-19T00:00:00Z,42.484452
2021-09-18T00:00:00Z,42.505457
2021-09-17T00:00:00Z,42.54733
2021-09-16T00:00:00Z,42.584395
2021-09-15T00:00:00Z,42.517515
2021-09-14T00:00:00Z,42.460425
2021-09-13T00:00:00Z,42.011635
2021-09-12T00:00:00Z,41.619718
2021-09-11T00:00:00Z,41.524154
2021-09-10T00:00:00Z,41.397236
2021-09-09T00:00:00Z,41.049271
2021-09-08T00:00:00Z,41.018966
2021-09-07T00:00:00Z,40.987532
2021-09-06T00:00:00Z,40.943285
2021-09-05T00:00:00Z,40.878245
2021-09-04T00:00:00Z,40.897797
2021-09-03T00:00:00Z,40.889287
2021-09-02T00:00:00Z,40.876528
2021-09-01T00:00:00Z,40.77819
2021-08-31T00:00:00Z,40.708719
2021-08-30T00:00:00Z,40.644015
2021-08-29T00:00:00Z,40.523104
2021-08-28T00:00:00Z,40.424252
2021-08-27T00:00:00Z,40.355264
2021-08-26T00:00:00Z,40.257348
2021-08-25T00:00:00Z,40.111278
2021-08-24T00:00:00Z,39.975082
2021-08-23T00:00:00Z,39.64332
2021-08-22T00:00:00Z,39.549448
2021-08-21T00:00:00Z,39.527628
2021-08-20T00:00:00Z,39.481027
2021-08-19T00:00:00Z,39.459828
2021-08-18T00:00:00Z,39.424527
2021-08-17T00:00:00Z,39.391688
2021-08-16T00:00:00Z,39.420778
2021-08-15T00:00:00Z,39.395041
2021-08-14T00:00:00Z,39.379636
2021-08-13T00:00:00Z,39.365501
2021-08-12T00:00:00Z,39.326871
2021-08-11T00:00:00Z,39.27994
2021-08-10T00:00:00Z,39.218136
2021-08-09T00:00:00Z,39.176104
2021-08-08T00:00:00Z,39.113018
2021-08-07T00:00:00Z,39.064442
2021-08-06T00:00:00Z,39.021054
2021-08-05T00:00:00Z,38.979487
2021-08-04T00:00:00Z,38.936649
2021-08-03T00:00:00Z,38.864988
2021-08-02T00:00:00Z,38.795474
2021-08-01T00:00:00Z,38.695714
2021-07-31T00:00:00Z,38.567677
2021-07-30T00:00:00Z,38.514809
2021-07-29T00:00:00Z,38.476172
2021-07-28T00:00:00Z,38.39935
2021-07-27T00:00:00Z,38.252486
2021-07-26T00:00:00Z,37.926179
2021-07-25T00:00:00Z,37.844684
2021-07-24T00:00:00Z,37.810602
2021-07-23T00:00:00Z,37.788192
2021-07-22T00:00:00Z,37.750525
2021-07-21T00:00:00Z,37.707095
2021-07-20T00:00:00Z,37.656441
2021-07-19T00:00:00Z,37.608865
2021-07-18T00:00:00Z,37.549838
2021-07-17T00:00:00Z,37.524596
2021-07-16T00:00:00Z,37.472765
2021-07-15T00:00:00Z,37.429148
2021-07-14T00:00:00Z,37.376589
2021-07-13T00:00:00Z,37.348559
2021-07-12T00:00:00Z,37.333217
2021-07-11T00:00:00Z,37.281622
2021-07-10T00:00:00Z,37.216717
2021-07-09T00:00:00Z,37.171497
2021-07-08T00:00:00Z,37.042839
2021-07-07T00:00:00Z,36.929269
2021-07-06T00:00:00Z,36.912576
2021-07-05T00:00:00Z,36.90507
2021-07-04T00:00:00Z,36.861853
2021-07-03T00:00:00Z,36.814682
2021-07-02T00:00:00Z,36.79891
2021-07-01T00:00:00Z,36.763526
2021-06-30T00:00:00Z,36.735223
2021-06-29T00:00:00Z,36.727511
2021-06-28T00:00:00Z,36.709152
2021-06-27T00:00:00Z,36.659243
2021-06-26T00:00:00Z,36.621213
2021-06-25T00:00:00Z,36.595408
2021-06-24T00:00:00Z,36.531061
2021-06-23T00:00:00Z,36.503158
2021-06-22T00:00:00Z,36.47979
2021-06-21T00:00:00Z,36.428596
2021-06-20T00:00:00Z,36.361541
2021-06-19T00:00:00Z,36.323583
2021-06-18T00:00:00Z,36.344989
2021-06-17T00:00:00Z,36.3049
2021-06-16T00:00:00Z,36.2727
2021-06-15T00:00:00Z,36.260703
2021-06-14T00:00:00Z,36.241565
2021-06-13T00:00:00Z,36.189054
2021-06-12T00:00:00Z,36.158628
2021-06-11T00:00:00Z,36.150884
2021-06-10T00:00:00Z,36.127567
2021-06-09T00:00:00Z,36.119382
2021-06-08T00:00:00Z,36.094651
2021-06-07T00:00:00Z,36.014038
2021-06-06T00:00:00Z,35.924768
2021-06-05T00:00:00Z,35.857802
2021-06-04T00:00:00Z,35.875596
2021-06-03T00:00:00Z,35.883996
2021-06-02T00:00:00Z,35.880734
2021-06-01T00:00:00Z,35.904145
2021-05-31T00:00:00Z,35.893587
2021-05-30T00:00:00Z,35.874901
2021-05-29T00:00:00Z,35.850175
2021-05-28T00:00:00Z,35.7986
2021-05-27T00:00:00Z,35.690452
2021-05-26T00:00:00Z,35.645582
2021-05-25T00:00:00Z,35.578312
2021-05-24T00:00:00Z,35.516186
2021-05-23T00:00:00Z,35.410307
2021-05-22T00:00:00Z,35.322009
2021-05-21T00:00:00Z,35.25082
2021-05-20T00:00:00Z,35.194471
2021-05-19T00:00:00Z,35.095329
2021-05-18T00:00:00Z,34.996574
2021-05-17T00:00:00Z,34.954564
2021-05-16T00:00:00Z,34.848315
2021-05-15T00:00:00Z,34.783723
2021-05-14T00:00:00Z,34.736409
2021-05-13T00:00:00Z,34.677751
2021-05-12T00:00:00Z,34.603523
2021-05-11T00:00:00Z,34.586976
2021-05-10T00:00:00Z,34.586858
2021-05-09T00:00:00Z,34.555887
2021-05-08T00:00:00Z,34.563268
2021-05-07T00:00:00Z,34.561768
2021-05-06T00:00:00Z,34.530502
2021-05-05T00:00:00Z,34.490178
2021-05-04T00:00:00Z,34.452456
2021-05-03T00:00:00Z,34.381535
2021-05-02T00:00:00Z,34.306837
2021-05-01T00:00:00Z,34.259116
2021-04-30T00:00:00Z,34.23265
2021-04-29T00:00:00Z,34.218888
2021-04-28T00:00:00Z,34.203771
2021-04-27T00:00:00Z,34.14529
2021-04-26T00:00:00Z,34.080274
2021-04-25T00:00:00Z,33.993695
2021-04-24T00:00:00Z,33.940041
2021-04-23T00:00:00Z,33.923665
2021-04-22T00:00:00Z,33.858226
2021-04-21T00:00:00Z,33.788503
2021-04-20T00:00:00Z,33.72972
2021-04-19T00:00:00Z,33.675889
2021-04-18T00:00:00Z,33.638477
2021-04-17T00:00:00Z,33.583806
2021-04-16T00:00:00Z,33.574732
2021-04-15T00:00:00Z,33.535828
2021-04-14T00:00:00Z,33.486254
2021-04-13T00:00:00Z,33.430924
2021-04-12T00:00:00Z,33.383085
2021-04-11T00:00:00Z,33.32114
2021-04-10T00:00:00Z,33.282054
2021-04-09T00:00:00Z,33.259452
2021-04-08T00:00:00Z,33.235717
2021-04-07T00:00:00Z,33.196469
2021-04-06T00:00:00Z,33.170022
2021-04-05T00:00:00Z,33.116821
2021-04-04T00:00:00Z,33.054238
2021-04-03T00:00:00Z,33.040281
2021-04-02T00:00:00Z,33.02202
2021-04-01T00:00:00Z,33.00318
2021-03-31T00:00:00Z,32.985784
2021-03-30T00:00:00Z,32.970673
2021-03-29T00:00:00Z,32.946807
2021-03-28T00:00:00Z,32.89653
2021-03-27T00:00:00Z,32.887039
2021-03-26T00:00:00Z,32.878708
2021-03-25T00:00:00Z,32.848896
2021-03-24T00:00:00Z,32.806368
2021-03-23T00:00:00Z,32.794811
2021-03-22T00:00:00Z,32.755017
2021-03-21T00:00:00Z,32.730021
2021-03-20T00:00:00Z,32.709882
2021-03-19T00:00:00Z,32.722635
2021-03-18T00:00:00Z,32.729928
2021-03-17T00:00:00Z,32.722755
2021-03-16T00:00:00Z,32.72665
2021-03-15T00:00:00Z,32.735031
2021-03-14T00:00:00Z,32.712943
2021-03-13T00:00:00Z,32.705529
2021-03-12T00:00:00Z,32.773723
2021-03-11T00:00:00Z,32.822758
2021-03-10T00:00:00Z,32.823532
2021-03-09T00:00:00Z,32.7916
2021-03-08T00:00:00Z,32.753357
2021-03-07T00:00:00Z,32.682997
2021-03-06T00:00:00Z,32.603532
2021-03-05T00:00:00Z,32.573419
2021-03-04T00:00:00Z,32.525565
2021-03-03T00:00:00Z,32.499997
2021-03-02T00:00:00Z,32.443439
2021-03-01T00:00:00Z,32.387827
2021-02-28T00:00:00Z,32.323836
2021-02-27T00:00:00Z,32.266683
2021-02-26T00:00:00Z,32.232711
2021-02-25T00:00:00Z,32.176117
2021-02-24T00:00:00Z,32.100873
2021-02-23T00:00:00Z,32.035763
2021-02-22T00:00:00Z,31.964381
2021-02-21T00:00:00Z,31.89562
2021-02-20T00:00:00Z,31.831152
2021-02-19T00:00:00Z,31.75919
2021-02-18T00:00:00Z,31.691117
2021-02-17T00:00:00Z,31.647485
2021-02-16T00:00:00Z,31.592987
2021-02-15T00:00:00Z,31.529036
2021-02-14T00:00:00Z,31.456251
2021-02-13T00:00:00Z,31.402575
2021-02-12T00:00:00Z,31.377798
2021-02-11T00:00:00Z,31.321579
2021-02-10T00:00:00Z,31.255017
2021-02-09T00:00:00Z,31.194205
2021-02-08T00:00:00Z,31.069784
2021-02-07T00:00:00Z,30.980616
2021-02-06T00:00:00Z,30.913802
2021-02-05T00:00:00Z,30.895588
2021-02-04T00:00:00Z,30.869549
2021-02-03T00:00:00Z,30.799582
2021-02-02T00:00:00Z,30.738366
2021-02-01T00:00:00Z,30.721202
2021-01-31T00:00:00Z,30.657369
2021-01-30T00:00:00Z,30.595704
2021-01-29T00:00:00Z,30.556602
2021-01-28T00:00:00Z,30.503032
2021-01-27T00:00:00Z,30.434573
2021-01-26T00:00:00Z,30.385205
2021-01-25T00:00:00Z,30.376629
2021-01-24T00:00:00Z,30.284479
2021-01-23T00:00:00Z,30.230997
2021-01-22T00:00:00Z,30.182349
2021-01-21T00:00:00Z,30.122322
2021-01-20T00:00:00Z,30.053774
2021-01-19T00:00:00Z,29.981213
2021-01-18T00:00:00Z,29.921897
2021-01-17T00:00:00Z,29.861431
2021-01-16T00:00:00Z,29.813196
2021-01-15T00:00:00Z,29.783411
2021-01-14T00:00:00Z,29.738863
2021-01-13T00:00:00Z,29.72235
2021-01-12T00:00:00Z,29.695472
2021-01-11T00:00:00Z,29.615141
2021-01-10T00:00:00Z,29.512273
2021-01-09T00:00:00Z,29.44938
2021-01-08T00:00:00Z,29.395443
2021-01-07T00:00:00Z,29.326436
2021-01-06T00:00:00Z,29.229175
2021-01-05T00:00:00Z,29.157914
2021-01-04T00:00:00Z,29.099586
2021-01-03T00:00:00Z,29.028347
2021-01-02T00:00:00Z,28.946199
2021-01-01T00:00:00Z,28.885973
2020-12-31T00:00:00Z,28.838596
2020-12-30T00:00:00Z,28.759376
2020-12-29T00:00:00Z,28.706454
2020-12-28T00:00:00Z,28.661465
2020-12-27T00:00:00Z,28.587481
2020-12-26T00:00:00Z,28.489852
2020-12-25T00:00:00Z,28.42919
2020-12-24T00:00:00Z,28.35862
2020-12-23T00:00:00Z,28.277989
2020-12-22T00:00:00Z,28.211006
2020-12-21T00:00:00Z,28.153216
2020-12-20T00:00:00Z,28.101597
2020-12-19T00:00:00Z,28.068764
2020-12-18T00:00:00Z,28.033864
2020-12-17T00:00:00Z,27.958516
2020-12-16T00:00:00Z,27.887325
2020-12-15T00:00:00Z,27.838427
2020-12-14T00:00:00Z,27.764877
2020-12-13T00:00:00Z,27.689784
2020-12-12T00:00:00Z,27.641165
2020-12-11T00:00:00Z,27.604366
2020-12-10T00:00:00Z,27.574304
2020-12-09T00:00:00Z,27.534199
2020-12-08T00:00:00Z,27.49154
2020-12-07T00:00:00Z,27.469556
2020-12-06T00:00:00Z,27.426985
2020-12-05T00:00:00Z,27.407707
2020-12-04T00:00:00Z,27.449972
2020-12-03T00:00:00Z,27.397053
2020-12-02T00:00:00Z,27.44247
2020-12-01T00:00:00Z,27.398776
2020-11-30T00:00:00Z,27.333636
2020-11-29T00:00:00Z,27.249808
2020-11-28T00:00:00Z,27.223043
2020-11-27T00:00:00Z,27.207722
2020-11-26T00:00:00Z,27.151118
2020-11-25T00:00:00Z,27.084959
2020-11-24T00:00:00Z,27.028403
2020-11-23T00:00:00Z,26.974082
2020-11-22T00:00:00Z,26.898715
2020-11-21T00:00:00Z,26.851954
2020-11-20T00:00:00Z,26.835353
2020-11-19T00:00:00Z,26.791362
2020-11-18T00:00:00Z,26.707476
2020-11-17T00:00:00Z,26.602555
2020-11-16T00:00:00Z,26.513455
2020-11-15T00:00:00Z,26.352792
2020-11-14T00:00:00Z,26.30578
2020-11-13T00:00:00Z,26.272787
2020-11-12T00:00:00Z,26.25444
2020-11-11T00:00:00Z,26.222857
2020-11-10T00:00:00Z,26.166796
2020-11-09T00:00:00Z,26.094518
2020-11-08T00:00:00Z,26.017413
2020-11-07T00:00:00Z,25.996015
2020-11-06T00:00:00Z,25.982426
2020-11-05T00:00:00Z,25.889188
2020-11-04T00:00:00Z,25.799653
2020-11-03T00:00:00Z,25.751511
2020-11-02T00:00:00Z,25.630702
2020-11-01T00:00:00Z,25.537611
2020-10-31T00:00:00Z,25.469043
2020-10-30T00:00:00Z,25.449054
2020-10-29T00:00:00Z,25.396718
2020-10-28T00:00:00Z,25.375279
2020-10-27T00:00:00Z,25.313577
2020-10-26T00:00:00Z,25.285346
2020-10-25T00:00:00Z,25.168847
2020-10-24T00:00:00Z,25.136238
2020-10-23T00:00:00Z,25.109203
2020-10-22T00:00:00Z,25.016466
2020-10-21T00:00:00Z,24.871446
2020-10-20T00:00:00Z,24.72795
2020-10-19T00:00:00Z,24.551689
2020-10-18T00:00:00Z,24.409372
2020-10-17T00:00:00Z,24.340199
2020-10-16T00:00:00Z,24.26617
2020-10-15T00:00:00Z,24.195377
2020-10-14T00:00:00Z,24.111971
2020-10-13T00:00:00Z,24.02236
2020-10-12T00:00:00Z,23.945097
2020-10-11T00:00:00Z,23.851108
2020-10-10T00:00:00Z,23.76285
2020-10-09T00:00:00Z,23.703463
2020-10-08T00:00:00Z,23.599399
2020-10-07T00:00:00Z,23.540078
2020-10-06T00:00:00Z,23.472496
2020-10-05T00:00:00Z,23.394313
2020-10-04T00:00:00Z,23.313696
2020-10-03T00:00:00Z,23.240059
2020-10-02T00:00:00Z,23.163142
2020-10-01T00:00:00Z,23.061274
2020-09-30T00:00:00Z,23.000818
2020-09-29T00:00:00Z,22.935359
2020-09-28T00:00:00Z,22.857221
2020-09-27T00:00:00Z,22.766685
2020-09-26T00:00:00Z,22.692674
2020-09-25T00:00:00Z,22.61375
2020-09-24T00:00:00Z,22.523597
2020-09-23T00:00:00Z,22.48401
2020-09-22T00:00:00Z,22.410832
2020-09-21T00:00:00Z,22.341561
2020-09-20T00:00:00Z,22.248607
2020-09-19T00:00:00Z,22.160947
2020-09-18T00:00:00Z,22.055059
2020-09-17T00:00:00Z,21.891971
2020-09-16T00:00:00Z,21.715954
2020-09-15T00:00:00Z,21.614337
2020-09-14T00:00:00Z,21.514221
2020-09-13T00:00:00Z,21.393094
2020-09-12T00:00:00Z,21.286005
2020-09-11T00:00:00Z,21.184605
2020-09-10T00:00:00Z,21.060915
2020-09-09T00:00:00Z,20.934097
2020-09-08T00:00:00Z,20.828336
2020-09-07T00:00:00Z,20.730594
2020-09-06T00:00:00Z,20.608263
2020-09-05T00:00:00Z,20.519287
2020-09-04T00:00:00Z,20.452372
2020-09-03T00:00:00Z,20.378557
2020-09-02T00:00:00Z,20.296195
2020-09-01T00:00:00Z,20.227104
2020-08-31T00:00:00Z,20.134778
2020-08-30T00:00:00Z,20.036631
2020-08-29T00:00:00Z,19.984819
2020-08-28T00:00:00Z,19.936844
2020-08-27T00:00:00Z,19.86829
2020-08-26T00:00:00Z,19.80845
2020-08-25T00:00:00Z,19.753077
2020-08-24T00:00:00Z,19.722835
2020-08-23T00:00:00Z,19.65383
2020-08-22T00:00:00Z,19.605346
2020-08-21T00:00:00Z,19.569553
2020-08-20T00:00:00Z,20.123907
2020-08-19T00:00:00Z,21.364434
2020-08-18T00:00:00Z,21.779929
2020-08-17T00:00:00Z,21.715701
2020-08-16T00:00:00Z,21.609836
2020-08-15T00:00:00Z,21.599849
2020-08-14T00:00:00Z,21.576391
2020-08-13T00:00:00Z,21.58133
2020-08-12T00:00:00Z,21.610178
2020-08-11T00:00:00Z,21.6301
2020-08-10T00:00:00Z,21.633021
2020-08-09T00:00:00Z,21.609918
2020-08-08T00:00:00Z,21.669763
2020-08-07T00:00:00Z,21.697936
2020-08-06T00:00:00Z,21.721833
2020-08-05T00:00:00Z,21.705203
2020-08-04T00:00:00Z,21.743935
2020-08-03T00:00:00Z,21.800867
2020-08-02T00:00:00Z,21.771605
2020-08-01T00:00:00Z,21.759665
2020-07-31T00:00:00Z,21.756467
2020-07-30T00:00:00Z,21.758337
2020-07-29T00:00:00Z,21.789108
2020-07-28T00:00:00Z,21.840867
2020-07-27T00:00:00Z,21.914657
2020-07-26T00:00:00Z,21.875094
2020-07-25T00:00:00Z,21.869424
2020-07-24T00:00:00Z,21.881074
2020-07-23T00:00:00Z,21.932988
2020-07-22T00:00:00Z,21.961081
2020-07-21T00:00:00Z,21.976592
2020-07-20T00:00:00Z,22.260338
2020-07-19T00:00:00Z,22.266033
2020-07-18T00:00:00Z,22.279654
2020-07-17T00:00:00Z,22.315482
2020-07-16T00:00:00Z,22.542024
2020-07-15T00:00:00Z,22.593522
2020-07-14T00:00:00Z,22.682597
2020-07-13T00:00:00Z,22.732849
2020-07-12T00:00:00Z,22.753682
2020-07-11T00:00:00Z,22.80257
2020-07-10T00:00:00Z,22.90217
2020-07-09T00:00:00Z,23.013195
2020-07-08T00:00:00Z,23.086192
2020-07-07T00:00:00Z,23.159165
2020-07-06T00:00:00Z,23.251021
2020-07-05T00:00:00Z,23.228707
2020-07-04T00:00:00Z,23.235552
2020-07-03T00:00:00Z,23.284889
2020-07-02T00:00:00Z,23.301729
2020-07-01T00:00:00Z,23.339132
2020-06-30T00:00:00Z,23.362455
2020-06-29T00:00:00Z,23.416522
2020-06-28T00:00:00Z,23.466334
2020-06-27T00:00:00Z,23.505278
2020-06-26T00:00:00Z,23.554591
2020-06-25T00:00:00Z,23.580226
2020-06-24T00:00:00Z,23.61876
2020-06-23T00:00:00Z,23.654178
2020-06-22T00:00:00Z,23.672647
2020-06-21T00:00:00Z,23.675906
2020-06-20T00:00:00Z,23.757502
2020-06-19T00:00:00Z,23.824588
2020-06-18T00:00:00Z,23.930123
2020-06-17T00:00:00Z,23.9776
2020-06-16T00:00:00Z,24.088999
2020-06-15T00:00:00Z,24.158734
2020-06-14T00:00:00Z,24.179021
2020-06-13T00:00:00Z,24.209337
2020-06-12T00:00:00Z,24.247882
2020-06-11T00:00:00Z,24.270642
2020-06-10T00:00:00Z,24.288969
2020-06-09T00:00:00Z,24.343244
2020-06-08T00:00:00Z,24.376002
2020-06-07T00:00:00Z,24.373782
2020-06-06T00:00:00Z,24.400484
2020-06-05T00:00:00Z,24.454462
2020-06-04T00:00:00Z,24.506547
2020-06-03T00:00:00Z,24.553987
2020-06-02T00:00:00Z,24.588363
2020-06-01T00:00:00Z,24.596363
2020-05-31T00:00:00Z,24.595338
2020-05-30T00:00:00Z,24.623121
2020-05-29T00:00:00Z,24.701632
2020-05-28T00:00:00Z,24.71316
2020-05-27T00:00:00Z,24.746618
2020-05-26T00:00:00Z,24.758172
2020-05-25T00:00:00Z,24.775064
2020-05-24T00:00:00Z,24.761748
2020-05-23T00:00:00Z,24.772646
2020-05-22T00:00:00Z,24.819095
2020-05-21T00:00:00Z,24.831303
2020-05-20T00:00:00Z,24.842777
2020-05-19T00:00:00Z,24.842834
2020-05-18T00:00:00Z,24.846146
2020-05-17T00:00:00Z,24.837903
2020-05-16T00:00:00Z,24.853023
2020-05-15T00:00:00Z,24.895369
2020-05-14T00:00:00Z,24.92082
2020-05-13T00:00:00Z,24.976927
2020-05-12T00:00:00Z,25.007308
2020-05-11T00:00:00Z,25.034447
2020-05-10T00:00:00Z,25.025077
2020-05-09T00:00:00Z,25.053023
2020-05-08T00:00:00Z,25.065399
2020-05-07T00:00:00Z,25.064189
2020-05-06T00:00:00Z,25.064495
2020-05-05T00:00:00Z,25.095842
2020-05-04T00:00:00Z,25.1023
2020-05-03T00:00:00Z,25.096774
2020-05-02T00:00:00Z,25.108539
2020-05-01T00:00:00Z,25.14977
2020-04-30T00:00:00Z,25.147266
2020-04-29T00:00:00Z,25.102705
2020-04-28T00:00:00Z,25.110032
2020-04-27T00:00:00Z,25.126328
2020-04-26T00:00:00Z,25.119262
2020-04-25T00:00:00Z,25.131795
2020-04-24T00:00:00Z,25.18292
2020-04-23T00:00:00Z,25.207922
2020-04-22T00:00:00Z,25.270674
2020-04-21T00:00:00Z,25.3491
2020-04-20T00:00:00Z,25.399716
2020-04-19T00:00:00Z,25.400621
2020-04-18T00:00:00Z,25.432012
2020-04-17T00:00:00Z,25.512903
2020-04-16T00:00:00Z,25.561858
2020-04-15T00:00:00Z,25.590823
2020-04-14T00:00:00Z,25.643938
2020-04-13T00:00:00Z,25.689493
2020-04-12T00:00:00Z,25.693454
2020-04-11T00:00:00Z,25.72853
2020-04-10T00:00:00Z,25.780051
2020-04-09T00:00:00Z,25.827705
