Datetime,UTXO Count
2022-03-19T00:00:00Z,79738106
2022-03-18T00:00:00Z,79677259
2022-03-17T00:00:00Z,79637699
2022-03-16T00:00:00Z,79570804
2022-03-15T00:00:00Z,79526620
2022-03-14T00:00:00Z,79478816
2022-03-13T00:00:00Z,79452622
2022-03-12T00:00:00Z,79379398
2022-03-11T00:00:00Z,79315135
2022-03-10T00:00:00Z,79224134
2022-03-09T00:00:00Z,79210247
2022-03-08T00:00:00Z,79121931
2022-03-07T00:00:00Z,79124182
2022-03-06T00:00:00Z,79102994
2022-03-05T00:00:00Z,79063116
2022-03-04T00:00:00Z,78962435
2022-03-03T00:00:00Z,78931665
2022-03-02T00:00:00Z,78914647
2022-03-01T00:00:00Z,78983295
2022-02-28T00:00:00Z,79062306
2022-02-27T00:00:00Z,79024774
2022-02-26T00:00:00Z,78916207
2022-02-25T00:00:00Z,78851829
2022-02-24T00:00:00Z,78774835
2022-02-23T00:00:00Z,78740307
2022-02-22T00:00:00Z,78666103
2022-02-21T00:00:00Z,78603326
2022-02-20T00:00:00Z,78571284
2022-02-19T00:00:00Z,78476084
2022-02-18T00:00:00Z,78482855
2022-02-17T00:00:00Z,78428794
2022-02-16T00:00:00Z,78371763
2022-02-15T00:00:00Z,78284623
2022-02-14T00:00:00Z,78348030
2022-02-13T00:00:00Z,78308236
2022-02-12T00:00:00Z,78241725
2022-02-11T00:00:00Z,78708939
2022-02-10T00:00:00Z,78836617
2022-02-09T00:00:00Z,78986135
2022-02-08T00:00:00Z,79071624
2022-02-07T00:00:00Z,79118887
2022-02-06T00:00:00Z,79049363
2022-02-05T00:00:00Z,79151101
2022-02-04T00:00:00Z,79112167
2022-02-03T00:00:00Z,79000765
2022-02-02T00:00:00Z,78952653
2022-02-01T00:00:00Z,78955234
2022-01-31T00:00:00Z,79077657
2022-01-30T00:00:00Z,79211506
2022-01-29T00:00:00Z,79286013
2022-01-28T00:00:00Z,79267236
2022-01-27T00:00:00Z,79242173
2022-01-26T00:00:00Z,79193948
2022-01-25T00:00:00Z,79104347
2022-01-24T00:00:00Z,79021203
2022-01-23T00:00:00Z,79028005
2022-01-22T00:00:00Z,78952885
2022-01-21T00:00:00Z,79010345
2022-01-20T00:00:00Z,78959490
2022-01-19T00:00:00Z,78887215
2022-01-18T00:00:00Z,78843487
2022-01-17T00:00:00Z,78765779
2022-01-16T00:00:00Z,78811453
2022-01-15T00:00:00Z,78716431
2022-01-14T00:00:00Z,78584569
2022-01-13T00:00:00Z,78552940
2022-01-12T00:00:00Z,78464582
2022-01-11T00:00:00Z,78443622
2022-01-10T00:00:00Z,78386114
2022-01-09T00:00:00Z,78410403
2022-01-08T00:00:00Z,78291873
2022-01-07T00:00:00Z,78231509
2022-01-06T00:00:00Z,78224912
2022-01-05T00:00:00Z,78168017
2022-01-04T00:00:00Z,78142465
2022-01-03T00:00:00Z,78110925
2022-01-02T00:00:00Z,78110340
2022-01-01T00:00:00Z,78027102
2021-12-31T00:00:00Z,77945474
2021-12-30T00:00:00Z,78077414
2021-12-29T00:00:00Z,78049711
2021-12-28T00:00:00Z,78096099
2021-12-27T00:00:00Z,78137302
2021-12-26T00:00:00Z,78159690
2021-12-25T00:00:00Z,78080251
2021-12-24T00:00:00Z,78229904
2021-12-23T00:00:00Z,78290693
2021-12-22T00:00:00Z,78132136
2021-12-21T00:00:00Z,78050750
2021-12-20T00:00:00Z,77918666
2021-12-19T00:00:00Z,77913067
2021-12-18T00:00:00Z,77751503
2021-12-17T00:00:00Z,77690569
2021-12-16T00:00:00Z,77751031
2021-12-15T00:00:00Z,77572356
2021-12-14T00:00:00Z,77621392
2021-12-13T00:00:00Z,77526602
2021-12-12T00:00:00Z,77437446
2021-12-11T00:00:00Z,77271051
2021-12-10T00:00:00Z,77125623
2021-12-09T00:00:00Z,76923518
2021-12-08T00:00:00Z,77113203
2021-12-07T00:00:00Z,77029554
2021-12-06T00:00:00Z,76989014
2021-12-05T00:00:00Z,77001200
2021-12-04T00:00:00Z,77272739
2021-12-03T00:00:00Z,77171032
2021-12-02T00:00:00Z,77070933
2021-12-01T00:00:00Z,77224177
2021-11-30T00:00:00Z,77240350
2021-11-29T00:00:00Z,77060845
2021-11-28T00:00:00Z,76952273
2021-11-27T00:00:00Z,76880789
2021-11-26T00:00:00Z,76691707
2021-11-25T00:00:00Z,76563415
2021-11-24T00:00:00Z,76369367
2021-11-23T00:00:00Z,76327234
2021-11-22T00:00:00Z,76154824
2021-11-21T00:00:00Z,76103288
2021-11-20T00:00:00Z,76077944
2021-11-19T00:00:00Z,75972075
2021-11-18T00:00:00Z,75883123
2021-11-17T00:00:00Z,75807894
2021-11-16T00:00:00Z,75905804
2021-11-15T00:00:00Z,75861828
2021-11-14T00:00:00Z,75957844
2021-11-13T00:00:00Z,75870382
2021-11-12T00:00:00Z,75771958
2021-11-11T00:00:00Z,75744629
2021-11-10T00:00:00Z,75758488
2021-11-09T00:00:00Z,75768955
2021-11-08T00:00:00Z,75848159
2021-11-07T00:00:00Z,75764896
2021-11-06T00:00:00Z,75760695
2021-11-05T00:00:00Z,75637955
2021-11-04T00:00:00Z,75631935
2021-11-03T00:00:00Z,75598336
2021-11-02T00:00:00Z,75578645
2021-11-01T00:00:00Z,75618177
2021-10-31T00:00:00Z,75633062
2021-10-30T00:00:00Z,75675877
2021-10-29T00:00:00Z,75551755
2021-10-28T00:00:00Z,75440890
2021-10-27T00:00:00Z,75408185
2021-10-26T00:00:00Z,75323130
2021-10-25T00:00:00Z,75271733
2021-10-24T00:00:00Z,75352215
2021-10-23T00:00:00Z,75258812
2021-10-22T00:00:00Z,75237017
2021-10-21T00:00:00Z,75219935
2021-10-20T00:00:00Z,75328030
2021-10-19T00:00:00Z,75240382
2021-10-18T00:00:00Z,75254884
2021-10-17T00:00:00Z,75222634
2021-10-16T00:00:00Z,75213650
2021-10-15T00:00:00Z,75198121
2021-10-14T00:00:00Z,75114724
2021-10-13T00:00:00Z,75116652
2021-10-12T00:00:00Z,75136312
2021-10-11T00:00:00Z,75073844
2021-10-10T00:00:00Z,75115797
2021-10-09T00:00:00Z,75126637
2021-10-08T00:00:00Z,75287158
2021-10-07T00:00:00Z,75238221
2021-10-06T00:00:00Z,75220134
2021-10-05T00:00:00Z,75127826
2021-10-04T00:00:00Z,75207941
2021-10-03T00:00:00Z,75280585
2021-10-02T00:00:00Z,75247074
2021-10-01T00:00:00Z,75304430
2021-09-30T00:00:00Z,75211733
2021-09-29T00:00:00Z,75369035
2021-09-28T00:00:00Z,75321070
2021-09-27T00:00:00Z,75370698
2021-09-26T00:00:00Z,75366745
2021-09-25T00:00:00Z,75357164
2021-09-24T00:00:00Z,75240158
2021-09-23T00:00:00Z,75206543
2021-09-22T00:00:00Z,75147423
2021-09-21T00:00:00Z,75096920
2021-09-20T00:00:00Z,75049381
2021-09-19T00:00:00Z,75196274
2021-09-18T00:00:00Z,75142791
2021-09-17T00:00:00Z,75130607
2021-09-16T00:00:00Z,75146219
2021-09-15T00:00:00Z,75230940
2021-09-14T00:00:00Z,75260363
2021-09-13T00:00:00Z,75256644
2021-09-12T00:00:00Z,75298491
2021-09-11T00:00:00Z,75268115
2021-09-10T00:00:00Z,75344497
2021-09-09T00:00:00Z,75296099
2021-09-08T00:00:00Z,75169423
2021-09-07T00:00:00Z,75083102
2021-09-06T00:00:00Z,75059227
2021-09-05T00:00:00Z,75174738
2021-09-04T00:00:00Z,75185600
2021-09-03T00:00:00Z,75105529
2021-09-02T00:00:00Z,75131380
2021-09-01T00:00:00Z,75131067
2021-08-31T00:00:00Z,75091174
2021-08-30T00:00:00Z,75018002
2021-08-29T00:00:00Z,75020040
2021-08-28T00:00:00Z,75069953
2021-08-27T00:00:00Z,75002931
2021-08-26T00:00:00Z,74910780
2021-08-25T00:00:00Z,74805260
2021-08-24T00:00:00Z,74716745
2021-08-23T00:00:00Z,74744237
2021-08-22T00:00:00Z,74805289
2021-08-21T00:00:00Z,74869634
2021-08-20T00:00:00Z,74851823
2021-08-19T00:00:00Z,74861358
2021-08-18T00:00:00Z,74890517
2021-08-17T00:00:00Z,74913701
2021-08-16T00:00:00Z,75055939
2021-08-15T00:00:00Z,75122423
2021-08-14T00:00:00Z,75262628
2021-08-13T00:00:00Z,75179344
2021-08-12T00:00:00Z,75209026
2021-08-11T00:00:00Z,75170681
2021-08-10T00:00:00Z,75121221
2021-08-09T00:00:00Z,75095488
2021-08-08T00:00:00Z,75141498
2021-08-07T00:00:00Z,75154018
2021-08-06T00:00:00Z,75107671
2021-08-05T00:00:00Z,75074653
2021-08-04T00:00:00Z,75014566
2021-08-03T00:00:00Z,75025800
2021-08-02T00:00:00Z,74991951
2021-08-01T00:00:00Z,75118650
2021-07-31T00:00:00Z,75091390
2021-07-30T00:00:00Z,75030654
2021-07-29T00:00:00Z,74928227
2021-07-28T00:00:00Z,74876377
2021-07-27T00:00:00Z,74843988
2021-07-26T00:00:00Z,74930731
2021-07-25T00:00:00Z,74957745
2021-07-24T00:00:00Z,74994709
2021-07-23T00:00:00Z,74989524
2021-07-22T00:00:00Z,74910534
2021-07-21T00:00:00Z,74861059
2021-07-20T00:00:00Z,74904128
2021-07-19T00:00:00Z,74911602
2021-07-18T00:00:00Z,74967720
2021-07-17T00:00:00Z,75008057
2021-07-16T00:00:00Z,74951934
2021-07-15T00:00:00Z,74899352
2021-07-14T00:00:00Z,74924876
2021-07-13T00:00:00Z,74904400
2021-07-12T00:00:00Z,74971785
2021-07-11T00:00:00Z,74961980
2021-07-10T00:00:00Z,75107896
2021-07-09T00:00:00Z,75092835
2021-07-08T00:00:00Z,75120825
2021-07-07T00:00:00Z,75052354
2021-07-06T00:00:00Z,75029864
2021-07-05T00:00:00Z,75062072
2021-07-04T00:00:00Z,75237492
2021-07-03T00:00:00Z,75490984
2021-07-02T00:00:00Z,75668809
2021-07-01T00:00:00Z,75598502
2021-06-30T00:00:00Z,75445830
2021-06-29T00:00:00Z,75306996
2021-06-28T00:00:00Z,75180879
2021-06-27T00:00:00Z,75008477
2021-06-26T00:00:00Z,74923197
2021-06-25T00:00:00Z,74915976
2021-06-24T00:00:00Z,74951470
2021-06-23T00:00:00Z,74899193
2021-06-22T00:00:00Z,74812155
2021-06-21T00:00:00Z,74720201
2021-06-20T00:00:00Z,74734943
2021-06-19T00:00:00Z,74870834
2021-06-18T00:00:00Z,74847948
2021-06-17T00:00:00Z,74817417
2021-06-16T00:00:00Z,74784059
2021-06-15T00:00:00Z,74756652
2021-06-14T00:00:00Z,74711289
2021-06-13T00:00:00Z,74727522
2021-06-12T00:00:00Z,74832181
2021-06-11T00:00:00Z,75001016
2021-06-10T00:00:00Z,74895135
2021-06-09T00:00:00Z,74782820
2021-06-08T00:00:00Z,74653420
2021-06-07T00:00:00Z,74713239
2021-06-06T00:00:00Z,74731821
2021-06-05T00:00:00Z,74812231
2021-06-04T00:00:00Z,74788063
2021-06-03T00:00:00Z,74787660
2021-06-02T00:00:00Z,74830600
2021-06-01T00:00:00Z,75033091
2021-05-31T00:00:00Z,75115047
2021-05-30T00:00:00Z,75294624
2021-05-29T00:00:00Z,75708390
2021-05-28T00:00:00Z,75785595
2021-05-27T00:00:00Z,75782647
2021-05-26T00:00:00Z,75747132
2021-05-25T00:00:00Z,75718417
2021-05-24T00:00:00Z,75720331
2021-05-23T00:00:00Z,75746785
2021-05-22T00:00:00Z,75860100
2021-05-21T00:00:00Z,75834355
2021-05-20T00:00:00Z,75632052
2021-05-19T00:00:00Z,75443293
2021-05-18T00:00:00Z,75290234
2021-05-17T00:00:00Z,75140819
2021-05-16T00:00:00Z,75049627
2021-05-15T00:00:00Z,75172383
2021-05-14T00:00:00Z,75157723
2021-05-13T00:00:00Z,75045516
2021-05-12T00:00:00Z,75062955
2021-05-11T00:00:00Z,75103781
2021-05-10T00:00:00Z,75131743
2021-05-09T00:00:00Z,75310439
2021-05-08T00:00:00Z,75695229
2021-05-07T00:00:00Z,75851458
2021-05-06T00:00:00Z,75910531
2021-05-05T00:00:00Z,75948372
2021-05-04T00:00:00Z,75967124
2021-05-03T00:00:00Z,76222971
2021-05-02T00:00:00Z,76530649
2021-05-01T00:00:00Z,77150616
2021-04-30T00:00:00Z,77209890
2021-04-29T00:00:00Z,77217556
2021-04-28T00:00:00Z,77108353
2021-04-27T00:00:00Z,77110851
2021-04-26T00:00:00Z,77080585
2021-04-25T00:00:00Z,76950282
2021-04-24T00:00:00Z,77166490
2021-04-23T00:00:00Z,77213689
2021-04-22T00:00:00Z,77068839
2021-04-21T00:00:00Z,77023344
2021-04-20T00:00:00Z,76737030
2021-04-19T00:00:00Z,76488935
2021-04-18T00:00:00Z,76225808
2021-04-17T00:00:00Z,76046385
2021-04-16T00:00:00Z,75856728
2021-04-15T00:00:00Z,75544097
2021-04-14T00:00:00Z,75426582
2021-04-13T00:00:00Z,75171850
2021-04-12T00:00:00Z,74987141
2021-04-11T00:00:00Z,74933826
2021-04-10T00:00:00Z,75088989
2021-04-09T00:00:00Z,75115420
2021-04-08T00:00:00Z,74973584
2021-04-07T00:00:00Z,74836938
2021-04-06T00:00:00Z,74717221
2021-04-05T00:00:00Z,74525528
2021-04-04T00:00:00Z,74616696
2021-04-03T00:00:00Z,74793298
2021-04-02T00:00:00Z,74712208
2021-04-01T00:00:00Z,74553503
2021-03-31T00:00:00Z,74417432
2021-03-30T00:00:00Z,74246951
2021-03-29T00:00:00Z,74093427
2021-03-28T00:00:00Z,74047168
2021-03-27T00:00:00Z,74310423
2021-03-26T00:00:00Z,74414508
2021-03-25T00:00:00Z,74236886
2021-03-24T00:00:00Z,74114567
2021-03-23T00:00:00Z,74108986
2021-03-22T00:00:00Z,74117539
2021-03-21T00:00:00Z,74087542
2021-03-20T00:00:00Z,74464729
2021-03-19T00:00:00Z,74501224
2021-03-18T00:00:00Z,74346584
2021-03-17T00:00:00Z,74122750
2021-03-16T00:00:00Z,73925917
2021-03-15T00:00:00Z,73788692
2021-03-14T00:00:00Z,73746552
2021-03-13T00:00:00Z,73829913
2021-03-12T00:00:00Z,73791074
2021-03-11T00:00:00Z,73667659
2021-03-10T00:00:00Z,73498814
2021-03-09T00:00:00Z,73356704
2021-03-08T00:00:00Z,73218596
2021-03-07T00:00:00Z,73320276
2021-03-06T00:00:00Z,73465410
2021-03-05T00:00:00Z,73585455
2021-03-04T00:00:00Z,73475551
2021-03-03T00:00:00Z,73297739
2021-03-02T00:00:00Z,73178510
2021-03-01T00:00:00Z,73027303
2021-02-28T00:00:00Z,72898203
2021-02-27T00:00:00Z,72980356
2021-02-26T00:00:00Z,72991279
2021-02-25T00:00:00Z,72789888
2021-02-24T00:00:00Z,72707300
2021-02-23T00:00:00Z,72558594
2021-02-22T00:00:00Z,72323379
2021-02-21T00:00:00Z,72211266
2021-02-20T00:00:00Z,72256985
2021-02-19T00:00:00Z,72122834
2021-02-18T00:00:00Z,71944326
2021-02-17T00:00:00Z,71749982
2021-02-16T00:00:00Z,71551689
2021-02-15T00:00:00Z,71340154
2021-02-14T00:00:00Z,71318030
2021-02-13T00:00:00Z,71421134
2021-02-12T00:00:00Z,71430517
2021-02-11T00:00:00Z,71181375
2021-02-10T00:00:00Z,70929894
2021-02-09T00:00:00Z,70709437
2021-02-08T00:00:00Z,70424473
2021-02-07T00:00:00Z,70415292
2021-02-06T00:00:00Z,70532294
2021-02-05T00:00:00Z,70524217
2021-02-04T00:00:00Z,70486107
2021-02-03T00:00:00Z,70325081
2021-02-02T00:00:00Z,70193352
2021-02-01T00:00:00Z,70012959
2021-01-31T00:00:00Z,69835047
2021-01-30T00:00:00Z,69867960
2021-01-29T00:00:00Z,69751483
2021-01-28T00:00:00Z,69552945
2021-01-27T00:00:00Z,69490169
2021-01-26T00:00:00Z,69366195
2021-01-25T00:00:00Z,69425607
2021-01-24T00:00:00Z,69400402
2021-01-23T00:00:00Z,69534477
2021-01-22T00:00:00Z,69611042
2021-01-21T00:00:00Z,69481035
2021-01-20T00:00:00Z,69354680
2021-01-19T00:00:00Z,69252411
2021-01-18T00:00:00Z,69209133
2021-01-17T00:00:00Z,69214071
2021-01-16T00:00:00Z,69264597
2021-01-15T00:00:00Z,69248514
2021-01-14T00:00:00Z,69187209
2021-01-13T00:00:00Z,69084877
2021-01-12T00:00:00Z,69065885
2021-01-11T00:00:00Z,68994066
2021-01-10T00:00:00Z,68939410
2021-01-09T00:00:00Z,68989253
2021-01-08T00:00:00Z,68866092
2021-01-07T00:00:00Z,68658044
2021-01-06T00:00:00Z,68478437
2021-01-05T00:00:00Z,68416398
2021-01-04T00:00:00Z,68314650
2021-01-03T00:00:00Z,68325961
2021-01-02T00:00:00Z,68289226
2021-01-01T00:00:00Z,68395803
2020-12-31T00:00:00Z,68597436
2020-12-30T00:00:00Z,68582711
2020-12-29T00:00:00Z,68605915
2020-12-28T00:00:00Z,68558239
2020-12-27T00:00:00Z,68661612
2020-12-26T00:00:00Z,68719755
2020-12-25T00:00:00Z,68793249
2020-12-24T00:00:00Z,68853979
2020-12-23T00:00:00Z,68813191
2020-12-22T00:00:00Z,68731597
2020-12-21T00:00:00Z,68677673
2020-12-20T00:00:00Z,68753817
2020-12-19T00:00:00Z,68937303
2020-12-18T00:00:00Z,68954378
2020-12-17T00:00:00Z,68806005
2020-12-16T00:00:00Z,68649014
2020-12-15T00:00:00Z,68586295
2020-12-14T00:00:00Z,68515802
2020-12-13T00:00:00Z,68430233
2020-12-12T00:00:00Z,68555780
2020-12-11T00:00:00Z,68535603
2020-12-10T00:00:00Z,68499965
2020-12-09T00:00:00Z,68381604
2020-12-08T00:00:00Z,68276842
2020-12-07T00:00:00Z,68206777
2020-12-06T00:00:00Z,68204184
2020-12-05T00:00:00Z,68362070
2020-12-04T00:00:00Z,68491696
2020-12-03T00:00:00Z,68469853
2020-12-02T00:00:00Z,68478999
2020-12-01T00:00:00Z,68291793
2020-11-30T00:00:00Z,68145746
2020-11-29T00:00:00Z,68075050
2020-11-28T00:00:00Z,68110826
2020-11-27T00:00:00Z,68254363
2020-11-26T00:00:00Z,68298457
2020-11-25T00:00:00Z,68301715
2020-11-24T00:00:00Z,68157367
2020-11-23T00:00:00Z,68012506
2020-11-22T00:00:00Z,68010006
2020-11-21T00:00:00Z,68010879
2020-11-20T00:00:00Z,68082049
2020-11-19T00:00:00Z,68135489
2020-11-18T00:00:00Z,68094692
2020-11-17T00:00:00Z,68101315
2020-11-16T00:00:00Z,68089271
2020-11-15T00:00:00Z,68152334
2020-11-14T00:00:00Z,68308555
2020-11-13T00:00:00Z,68364343
2020-11-12T00:00:00Z,68321031
2020-11-11T00:00:00Z,68357445
2020-11-10T00:00:00Z,68347160
2020-11-09T00:00:00Z,68339019
2020-11-08T00:00:00Z,68675583
2020-11-07T00:00:00Z,68883086
2020-11-06T00:00:00Z,69087262
2020-11-05T00:00:00Z,69057349
2020-11-04T00:00:00Z,69043743
2020-11-03T00:00:00Z,69196869
2020-11-02T00:00:00Z,69112729
2020-11-01T00:00:00Z,69008548
2020-10-31T00:00:00Z,68998507
2020-10-30T00:00:00Z,68883779
2020-10-29T00:00:00Z,68736236
2020-10-28T00:00:00Z,68551168
2020-10-27T00:00:00Z,68362102
2020-10-26T00:00:00Z,68186941
2020-10-25T00:00:00Z,68148080
2020-10-24T00:00:00Z,68208872
2020-10-23T00:00:00Z,68360279
2020-10-22T00:00:00Z,68227252
2020-10-21T00:00:00Z,68085392
2020-10-20T00:00:00Z,68001643
2020-10-19T00:00:00Z,67907497
2020-10-18T00:00:00Z,67783877
2020-10-17T00:00:00Z,67745888
2020-10-16T00:00:00Z,67747873
2020-10-15T00:00:00Z,67702542
2020-10-14T00:00:00Z,67631238
2020-10-13T00:00:00Z,67543190
2020-10-12T00:00:00Z,67568556
2020-10-11T00:00:00Z,67539454
2020-10-10T00:00:00Z,67552094
2020-10-09T00:00:00Z,67634028
2020-10-08T00:00:00Z,67565394
2020-10-07T00:00:00Z,67573975
2020-10-06T00:00:00Z,67478644
2020-10-05T00:00:00Z,67367462
2020-10-04T00:00:00Z,67319245
2020-10-03T00:00:00Z,67506690
2020-10-02T00:00:00Z,67616543
2020-10-01T00:00:00Z,67520641
2020-09-30T00:00:00Z,67382488
2020-09-29T00:00:00Z,67369239
2020-09-28T00:00:00Z,67225557
2020-09-27T00:00:00Z,67129659
2020-09-26T00:00:00Z,67127915
2020-09-25T00:00:00Z,67320712
2020-09-24T00:00:00Z,67396508
2020-09-23T00:00:00Z,67280029
2020-09-22T00:00:00Z,67152630
2020-09-21T00:00:00Z,67034055
2020-09-20T00:00:00Z,66992837
2020-09-19T00:00:00Z,67006776
2020-09-18T00:00:00Z,67042061
2020-09-17T00:00:00Z,67013350
2020-09-16T00:00:00Z,67092330
2020-09-15T00:00:00Z,67048912
2020-09-14T00:00:00Z,66967198
2020-09-13T00:00:00Z,66959244
2020-09-12T00:00:00Z,66948219
2020-09-11T00:00:00Z,66990495
2020-09-10T00:00:00Z,66937157
2020-09-09T00:00:00Z,66938890
2020-09-08T00:00:00Z,66860376
2020-09-07T00:00:00Z,66820465
2020-09-06T00:00:00Z,67003221
2020-09-05T00:00:00Z,67272198
2020-09-04T00:00:00Z,67197554
2020-09-03T00:00:00Z,67125358
2020-09-02T00:00:00Z,66997909
2020-09-01T00:00:00Z,66928785
2020-08-31T00:00:00Z,66787833
2020-08-30T00:00:00Z,66763689
2020-08-29T00:00:00Z,66831404
2020-08-28T00:00:00Z,66954333
2020-08-27T00:00:00Z,66996814
2020-08-26T00:00:00Z,66822741
2020-08-25T00:00:00Z,66772188
2020-08-24T00:00:00Z,66666027
2020-08-23T00:00:00Z,66561785
2020-08-22T00:00:00Z,66727120
2020-08-21T00:00:00Z,66690696
2020-08-20T00:00:00Z,66778258
2020-08-19T00:00:00Z,66697808
2020-08-18T00:00:00Z,66568806
2020-08-17T00:00:00Z,66429850
2020-08-16T00:00:00Z,66310750
2020-08-15T00:00:00Z,66374301
2020-08-14T00:00:00Z,66422960
2020-08-13T00:00:00Z,66409112
2020-08-12T00:00:00Z,66321156
2020-08-11T00:00:00Z,66324721
2020-08-10T00:00:00Z,66277377
2020-08-09T00:00:00Z,66189263
2020-08-08T00:00:00Z,66433542
2020-08-07T00:00:00Z,66528569
2020-08-06T00:00:00Z,66562285
2020-08-05T00:00:00Z,66524646
2020-08-04T00:00:00Z,66453283
2020-08-03T00:00:00Z,66408237
2020-08-02T00:00:00Z,66509760
2020-08-01T00:00:00Z,66597161
2020-07-31T00:00:00Z,66606418
2020-07-30T00:00:00Z,66580360
2020-07-29T00:00:00Z,66483116
2020-07-28T00:00:00Z,66415818
2020-07-27T00:00:00Z,66325618
2020-07-26T00:00:00Z,66328720
2020-07-25T00:00:00Z,66560859
2020-07-24T00:00:00Z,66634939
2020-07-23T00:00:00Z,66622244
2020-07-22T00:00:00Z,66532292
2020-07-21T00:00:00Z,66395970
2020-07-20T00:00:00Z,66268521
2020-07-19T00:00:00Z,66292115
2020-07-18T00:00:00Z,66403332
2020-07-17T00:00:00Z,66343556
2020-07-16T00:00:00Z,66227856
2020-07-15T00:00:00Z,66098792
2020-07-14T00:00:00Z,66069354
2020-07-13T00:00:00Z,65943848
2020-07-12T00:00:00Z,65891302
2020-07-11T00:00:00Z,65870641
2020-07-10T00:00:00Z,65877693
2020-07-09T00:00:00Z,65878997
2020-07-08T00:00:00Z,65921064
2020-07-07T00:00:00Z,65897089
2020-07-06T00:00:00Z,65809975
2020-07-05T00:00:00Z,65812361
2020-07-04T00:00:00Z,65848447
2020-07-03T00:00:00Z,65849744
2020-07-02T00:00:00Z,65867407
2020-07-01T00:00:00Z,65846250
2020-06-30T00:00:00Z,65839379
2020-06-29T00:00:00Z,65857309
2020-06-28T00:00:00Z,65882541
2020-06-27T00:00:00Z,65829620
2020-06-26T00:00:00Z,65802641
2020-06-25T00:00:00Z,65859534
2020-06-24T00:00:00Z,65875230
2020-06-23T00:00:00Z,65905711
2020-06-22T00:00:00Z,65966795
2020-06-21T00:00:00Z,65899763
2020-06-20T00:00:00Z,65937332
2020-06-19T00:00:00Z,65895167
2020-06-18T00:00:00Z,65851322
2020-06-17T00:00:00Z,65817460
2020-06-16T00:00:00Z,65759810
2020-06-15T00:00:00Z,65723186
2020-06-14T00:00:00Z,65651486
2020-06-13T00:00:00Z,65608835
2020-06-12T00:00:00Z,65640481
2020-06-11T00:00:00Z,65718943
2020-06-10T00:00:00Z,65966120
2020-06-09T00:00:00Z,65928311
2020-06-08T00:00:00Z,65964113
2020-06-07T00:00:00Z,66027710
2020-06-06T00:00:00Z,66001325
2020-06-05T00:00:00Z,65990480
2020-06-04T00:00:00Z,66001915
2020-06-03T00:00:00Z,66072035
2020-06-02T00:00:00Z,66058350
2020-06-01T00:00:00Z,66005437
2020-05-31T00:00:00Z,65997442
2020-05-30T00:00:00Z,66077888
2020-05-29T00:00:00Z,66306107
2020-05-28T00:00:00Z,66303399
2020-05-27T00:00:00Z,66297094
2020-05-26T00:00:00Z,66371279
2020-05-25T00:00:00Z,66345355
2020-05-24T00:00:00Z,66414824
2020-05-23T00:00:00Z,66619971
2020-05-22T00:00:00Z,66640063
2020-05-21T00:00:00Z,66545407
2020-05-20T00:00:00Z,66523371
2020-05-19T00:00:00Z,66444536
2020-05-18T00:00:00Z,66413579
2020-05-17T00:00:00Z,66445147
2020-05-16T00:00:00Z,66447290
2020-05-15T00:00:00Z,66434598
2020-05-14T00:00:00Z,66325444
2020-05-13T00:00:00Z,66277853
2020-05-12T00:00:00Z,66188097
2020-05-11T00:00:00Z,66162982
2020-05-10T00:00:00Z,66293141
2020-05-09T00:00:00Z,66613086
2020-05-08T00:00:00Z,66602746
2020-05-07T00:00:00Z,66538984
2020-05-06T00:00:00Z,66523108
2020-05-05T00:00:00Z,66533155
2020-05-04T00:00:00Z,66600550
2020-05-03T00:00:00Z,66551090
2020-05-02T00:00:00Z,66826682
2020-05-01T00:00:00Z,67004504
2020-04-30T00:00:00Z,66925941
2020-04-29T00:00:00Z,66831774
2020-04-28T00:00:00Z,66756657
2020-04-27T00:00:00Z,66797177
2020-04-26T00:00:00Z,66749450
2020-04-25T00:00:00Z,66803673
2020-04-24T00:00:00Z,66886508
2020-04-23T00:00:00Z,66870843
2020-04-22T00:00:00Z,66843918
2020-04-21T00:00:00Z,66703130
2020-04-20T00:00:00Z,66625257
2020-04-19T00:00:00Z,66579113
2020-04-18T00:00:00Z,66558518
2020-04-17T00:00:00Z,66654307
2020-04-16T00:00:00Z,66672768
2020-04-15T00:00:00Z,66614753
2020-04-14T00:00:00Z,66658789
2020-04-13T00:00:00Z,66647797
2020-04-12T00:00:00Z,66629633
2020-04-11T00:00:00Z,66593195
2020-04-10T00:00:00Z,66518502
2020-04-09T00:00:00Z,66450612
2020-04-08T00:00:00Z,66448465
2020-04-07T00:00:00Z,66440630
2020-04-06T00:00:00Z,66561180
2020-04-05T00:00:00Z,66524204
2020-04-04T00:00:00Z,66512559
2020-04-03T00:00:00Z,66587293
2020-04-02T00:00:00Z,66553192
2020-04-01T00:00:00Z,66571039
2020-03-31T00:00:00Z,66636306
2020-03-30T00:00:00Z,66662734
2020-03-29T00:00:00Z,66673327
2020-03-28T00:00:00Z,66610064
2020-03-27T00:00:00Z,66529914
2020-03-26T00:00:00Z,66639737
2020-03-25T00:00:00Z,66763705
2020-03-24T00:00:00Z,66634378
2020-03-23T00:00:00Z,66647324
2020-03-22T00:00:00Z,66563273
2020-03-21T00:00:00Z,66503549
2020-03-20T00:00:00Z,66489318
2020-03-19T00:00:00Z,66361668
2020-03-18T00:00:00Z,66286771
2020-03-17T00:00:00Z,66186212
2020-03-16T00:00:00Z,66133623
2020-03-15T00:00:00Z,66078951
2020-03-14T00:00:00Z,66122649
