Datetime,Hashrate
2022-09-28T00:00:00Z,233841195813.00293
2022-09-27T00:00:00Z,205494866903.68484
2022-09-26T00:00:00Z,238947519655.4475
2022-09-25T00:00:00Z,234168569262.33856
2022-09-24T00:00:00Z,232575585797.96893
2022-09-23T00:00:00Z,215052767689.90274
2022-09-22T00:00:00Z,203901883439.31522
2022-09-21T00:00:00Z,224610668476.12067
2022-09-20T00:00:00Z,242133486584.1868
2022-09-19T00:00:00Z,207087850368.05453
2022-09-18T00:00:00Z,245319453512.92615
2022-09-17T00:00:00Z,270807188942.8405
2022-09-16T00:00:00Z,203901883439.31522
2022-09-15T00:00:00Z,234168569262.33856
2022-09-14T00:00:00Z,202308899974.94556
2022-09-13T00:00:00Z,218238734618.64206
2022-09-12T00:00:00Z,235601272087.5498
2022-09-11T00:00:00Z,281797599947.8537
2022-09-10T00:00:00Z,241760782468.9236
2022-09-09T00:00:00Z,226362006515.48904
2022-09-08T00:00:00Z,195564454608.61975
2022-09-07T00:00:00Z,224822128920.1456
2022-09-06T00:00:00Z,218662618538.7717
2022-09-05T00:00:00Z,235601272087.5498
2022-09-04T00:00:00Z,258699436017.70175
2022-09-03T00:00:00Z,226362006515.48904
2022-09-02T00:00:00Z,198644209799.30667
2022-09-01T00:00:00Z,212503108157.39786
2022-08-31T00:00:00Z,224822128920.1456
2022-08-30T00:00:00Z,228317294535.67276
2022-08-29T00:00:00Z,221270464457.41125
2022-08-28T00:00:00Z,226907928520.02045
2022-08-27T00:00:00Z,204358072269.58365
2022-08-26T00:00:00Z,248048418754.80493
2022-08-25T00:00:00Z,224089196488.71582
2022-08-24T00:00:00Z,205767438285.23593
2022-08-23T00:00:00Z,242410954692.19574
2022-08-22T00:00:00Z,204358072269.58365
2022-08-21T00:00:00Z,205767438285.23593
2022-08-20T00:00:00Z,209995536332.19284
2022-08-19T00:00:00Z,250867150786.10956
2022-08-18T00:00:00Z,202948706253.93134
2022-08-17T00:00:00Z,180673577334.0118
2022-08-16T00:00:00Z,207284414305.68796
2022-08-15T00:00:00Z,203082703204.897
2022-08-14T00:00:00Z,186275858801.7331
2022-08-13T00:00:00Z,194679281003.31506
2022-08-12T00:00:00Z,215687836507.26993
2022-08-11T00:00:00Z,196079851370.2454
2022-08-10T00:00:00Z,207284414305.68796
2022-08-09T00:00:00Z,200281562471.03635
2022-08-08T00:00:00Z,201682132837.96667
2022-08-07T00:00:00Z,222690688341.92154
2022-08-06T00:00:00Z,225491829075.78217
2022-08-05T00:00:00Z,210085555039.5486
2022-08-04T00:00:00Z,184875288434.8028
2022-08-03T00:00:00Z,199607727898.59988
2022-08-02T00:00:00Z,213373778098.50336
2022-08-01T00:00:00Z,187218282718.68677
2022-07-31T00:00:00Z,209243963038.53232
2022-07-30T00:00:00Z,177582047578.7544
2022-07-29T00:00:00Z,200984332918.59024
2022-07-28T00:00:00Z,194101307818.63852
2022-07-27T00:00:00Z,227139828298.40677
2022-07-26T00:00:00Z,220256803198.45505
2022-07-25T00:00:00Z,195477912838.62888
2022-07-24T00:00:00Z,216126988138.484
2022-07-23T00:00:00Z,211997173078.513
2022-07-22T00:00:00Z,181711862638.72543
2022-07-21T00:00:00Z,191348097778.6578
2022-07-20T00:00:00Z,182598379641.4101
2022-07-19T00:00:00Z,199988701512.0206
2022-07-18T00:00:00Z,189844347087.4978
2022-07-17T00:00:00Z,179699992662.975
2022-07-16T00:00:00Z,214480636404.19598
2022-07-15T00:00:00Z,205785475468.89078
2022-07-14T00:00:00Z,179699992662.975
2022-07-13T00:00:00Z,159411283813.92944
2022-07-12T00:00:00Z,218828216871.8486
2022-07-11T00:00:00Z,178250799173.75748
2022-07-10T00:00:00Z,221726603850.2837
2022-07-09T00:00:00Z,194191927555.15045
2022-07-08T00:00:00Z,214480636404.19598
2022-07-07T00:00:00Z,227523377807.15387
2022-07-06T00:00:00Z,186682514100.1856
2022-07-05T00:00:00Z,173453044597.02283
2022-07-04T00:00:00Z,210201570994.69717
2022-07-03T00:00:00Z,227840863665.58084
2022-07-02T00:00:00Z,202851865715.1623
2022-07-01T00:00:00Z,196972101491.5344
2022-06-30T00:00:00Z,251359920560.0924
2022-06-29T00:00:00Z,221961099441.9529
2022-06-28T00:00:00Z,214611394162.4181
2022-06-27T00:00:00Z,199911983603.34833
2022-06-26T00:00:00Z,202851865715.1623
2022-06-25T00:00:00Z,221961099441.9529
2022-06-24T00:00:00Z,189622396211.99954
2022-06-23T00:00:00Z,223431040497.8599
2022-06-22T00:00:00Z,189622396211.99954
2022-06-21T00:00:00Z,225808603129.68204
2022-06-20T00:00:00Z,198711570754.12018
2022-06-19T00:00:00Z,200216961441.65143
2022-06-18T00:00:00Z,234840947254.86932
2022-06-17T00:00:00Z,162582194253.3711
2022-06-16T00:00:00Z,179141491816.21442
2022-06-15T00:00:00Z,248389463442.65024
2022-06-14T00:00:00Z,219787040379.5572
2022-06-13T00:00:00Z,200216961441.65143
2022-06-12T00:00:00Z,191184617316.46414
2022-06-11T00:00:00Z,231830165879.80692
2022-06-10T00:00:00Z,221292431067.08838
2022-06-09T00:00:00Z,219787040379.5572
2022-06-08T00:00:00Z,267959542380.55603
2022-06-07T00:00:00Z,240765744091.2262
2022-06-06T00:00:00Z,222931244528.91315
2022-06-05T00:00:00Z,216986411341.4755
2022-06-04T00:00:00Z,206582953263.45953
2022-06-03T00:00:00Z,212527786450.89722
2022-06-02T00:00:00Z,185776037107.4276
2022-06-01T00:00:00Z,202124328372.88126
2022-05-31T00:00:00Z,216986411341.4755
2022-05-30T00:00:00Z,228876077716.35083
2022-05-29T00:00:00Z,221445036232.0537
2022-05-28T00:00:00Z,219958827935.1943
2022-05-27T00:00:00Z,205096744966.6001
2022-05-26T00:00:00Z,209555369857.17834
2022-05-25T00:00:00Z,214013994747.75662
2022-05-24T00:00:00Z,186420081013.4864
2022-05-23T00:00:00Z,248560108017.98184
2022-05-22T00:00:00Z,189527082363.71115
2022-05-21T00:00:00Z,209722591140.1722
2022-05-20T00:00:00Z,198848086414.38547
2022-05-19T00:00:00Z,189527082363.71115
2022-05-18T00:00:00Z,208169090465.05978
2022-05-17T00:00:00Z,228364599241.52084
2022-05-16T00:00:00Z,254774110718.4314
2022-05-15T00:00:00Z,189527082363.71115
2022-05-14T00:00:00Z,219043595190.8465
2022-05-13T00:00:00Z,236132102617.08273
2022-05-12T00:00:00Z,209722591140.1722
2022-05-11T00:00:00Z,225257597891.29608
2022-05-10T00:00:00Z,237685603292.19516
2022-05-09T00:00:00Z,229568645381.56696
2022-05-08T00:00:00Z,229568645381.56696
2022-05-07T00:00:00Z,211795588964.9295
2022-05-06T00:00:00Z,210314500930.20972
2022-05-05T00:00:00Z,232530821451.0065
2022-05-04T00:00:00Z,216238853069.0889
2022-05-03T00:00:00Z,222163205207.968
2022-05-02T00:00:00Z,236974085555.16586
2022-05-01T00:00:00Z,247341701798.20438
2022-04-30T00:00:00Z,222163205207.968
2022-04-29T00:00:00Z,222163205207.968
2022-04-28T00:00:00Z,195503620583.01184
2022-04-27T00:00:00Z,251784965902.3637
2022-04-26T00:00:00Z,196436589852.056
2022-04-25T00:00:00Z,227305196828.80765
2022-04-24T00:00:00Z,239933263319.29697
2022-04-23T00:00:00Z,228708315327.75098
2022-04-22T00:00:00Z,189420997357.3397
2022-04-21T00:00:00Z,237127026321.41046
2022-04-20T00:00:00Z,224498959830.92114
2022-04-19T00:00:00Z,173986693868.9639
2022-04-18T00:00:00Z,188017878858.39645
2022-04-17T00:00:00Z,231514552325.63745
2022-04-16T00:00:00Z,188017878858.39645
2022-04-15T00:00:00Z,221692722833.03464
2022-04-14T00:00:00Z,193630352854.1695
2022-04-13T00:00:00Z,198950531062.80045
2022-04-12T00:00:00Z,217424508947.20337
2022-04-11T00:00:00Z,194687305397.16904
2022-04-10T00:00:00Z,198950531062.80045
2022-04-09T00:00:00Z,217424508947.20337
2022-04-08T00:00:00Z,190424079731.5376
2022-04-07T00:00:00Z,196108380619.04617
2022-04-06T00:00:00Z,213161283281.5719
2022-04-05T00:00:00Z,206055907172.1862
2022-04-04T00:00:00Z,224529885056.58908
2022-04-03T00:00:00Z,197529455840.9233
2022-04-02T00:00:00Z,191845154953.41473
2022-04-01T00:00:00Z,200371606284.6776
2022-03-31T00:00:00Z,196108380619.04617
2022-03-30T00:00:00Z,184232002723.3916
2022-03-29T00:00:00Z,206066906749.86768
2022-03-28T00:00:00Z,216984358763.10568
2022-03-27T00:00:00Z,178773276716.7726
2022-03-26T00:00:00Z,219713721766.4152
2022-03-25T00:00:00Z,212890314258.14145
2022-03-24T00:00:00Z,195149454736.62967
2022-03-23T00:00:00Z,197878817739.93915
2022-03-22T00:00:00Z,203337543746.55817
2022-03-21T00:00:00Z,208796269753.1772
2022-03-20T00:00:00Z,210160951254.8319
2022-03-19T00:00:00Z,211525632756.48666
2022-03-18T00:00:00Z,195149454736.62967
2022-03-17T00:00:00Z,216984358763.10568
2022-03-16T00:00:00Z,212277837626.27808
2022-03-15T00:00:00Z,190365286645.501
2022-03-14T00:00:00Z,209538768753.68097
2022-03-13T00:00:00Z,206799699881.08383
2022-03-12T00:00:00Z,213647372062.57666
2022-03-11T00:00:00Z,188995752209.20245
2022-03-10T00:00:00Z,198582493263.29242
2022-03-09T00:00:00Z,188995752209.20245
2022-03-08T00:00:00Z,202691096572.18814
2022-03-07T00:00:00Z,202691096572.18814
2022-03-06T00:00:00Z,179409011155.11246
2022-03-05T00:00:00Z,168452735664.7239
2022-03-04T00:00:00Z,190365286645.501
2022-03-03T00:00:00Z,202691096572.18814
2022-03-02T00:00:00Z,189074638269.79874
2022-03-01T00:00:00Z,225221260291.9661
2022-02-28T00:00:00Z,214099222746.68384
2022-02-27T00:00:00Z,189074638269.79874
2022-02-26T00:00:00Z,173781836645.0356
2022-02-25T00:00:00Z,186294128883.47818
2022-02-24T00:00:00Z,183513619497.1576
2022-02-23T00:00:00Z,208538203974.04272
2022-02-22T00:00:00Z,211318713360.36328
2022-02-21T00:00:00Z,171001327258.71503
2022-02-20T00:00:00Z,200196675815.081
2022-02-19T00:00:00Z,207147949280.88242
2022-02-18T00:00:00Z,186294128883.47818
2022-02-17T00:00:00Z,218269986826.1647
2022-02-16T00:00:00Z,206979740540.56653
2022-02-15T00:00:00Z,232188811503.84067
2022-02-14T00:00:00Z,202999360914.7864
2022-02-13T00:00:00Z,209633326957.7533
2022-02-12T00:00:00Z,248110330006.96115
2022-02-11T00:00:00Z,188404635620.2593
2022-02-10T00:00:00Z,195038601663.22617
2022-02-09T00:00:00Z,185751049203.07254
2022-02-08T00:00:00Z,204326154123.3798
2022-02-07T00:00:00Z,180443876368.69904
2022-02-06T00:00:00Z,206979740540.56653
2022-02-05T00:00:00Z,157888391822.61163
2022-02-04T00:00:00Z,172483117117.1388
2022-02-03T00:00:00Z,194692668665.49896
2022-02-02T00:00:00Z,202639308202.86624
2022-02-01T00:00:00Z,203963748125.7608
2022-01-31T00:00:00Z,189394908973.92075
2022-01-30T00:00:00Z,193368228742.6044
2022-01-29T00:00:00Z,197341548511.28802
2022-01-28T00:00:00Z,203963748125.7608
2022-01-27T00:00:00Z,173501629899.18616
2022-01-26T00:00:00Z,172177189976.29156
2022-01-25T00:00:00Z,201314868279.9717
2022-01-24T00:00:00Z,198665988434.18262
2022-01-23T00:00:00Z,186746029128.13165
2022-01-22T00:00:00Z,177474949667.86978
2022-01-21T00:00:00Z,177474949667.86978
2022-01-20T00:00:00Z,204748985479.51123
2022-01-19T00:00:00Z,209595115313.34586
2022-01-18T00:00:00Z,164768414350.37592
2022-01-17T00:00:00Z,195056725811.8421
2022-01-16T00:00:00Z,212018180230.26312
2022-01-15T00:00:00Z,201114388104.1353
2022-01-14T00:00:00Z,192633660894.9248
2022-01-13T00:00:00Z,216864310064.09772
2022-01-12T00:00:00Z,168403011725.7519
2022-01-11T00:00:00Z,191422128436.46613
2022-01-10T00:00:00Z,172037609101.12778
2022-01-09T00:00:00Z,170826076642.66913
2022-01-08T00:00:00Z,174460674018.0451
2022-01-07T00:00:00Z,168921783535.36652
2022-01-06T00:00:00Z,176161288544.0251
2022-01-05T00:00:00Z,180987625216.4641
2022-01-04T00:00:00Z,177367872712.13486
2022-01-03T00:00:00Z,168921783535.36652
2022-01-02T00:00:00Z,190640298561.34222
2022-01-01T00:00:00Z,207532476914.87888
2021-12-31T00:00:00Z,179781041048.35437
2021-12-30T00:00:00Z,143583516005.06155
2021-12-29T00:00:00Z,174954704375.9153
2021-12-28T00:00:00Z,161682278526.70795
2021-12-27T00:00:00Z,178574456880.24463
2021-12-26T00:00:00Z,161682278526.70795
2021-12-25T00:00:00Z,177367872712.13486
2021-12-24T00:00:00Z,181615890175.45816
2021-12-23T00:00:00Z,182818644415.03073
2021-12-22T00:00:00Z,178007627456.74042
2021-12-21T00:00:00Z,193643432571.18387
2021-12-20T00:00:00Z,173196610498.45016
2021-12-19T00:00:00Z,179210381696.313
2021-12-18T00:00:00Z,153952542665.289
2021-12-17T00:00:00Z,179210381696.313
2021-12-16T00:00:00Z,138316737550.8456
2021-12-15T00:00:00Z,169588347779.73245
2021-12-14T00:00:00Z,178007627456.74042
2021-12-13T00:00:00Z,169588347779.73245
2021-12-12T00:00:00Z,168385593540.15985
2021-12-11T00:00:00Z,181615890175.45816
2021-12-10T00:00:00Z,173208616559.84082
2021-12-09T00:00:00Z,180980798072.14136
2021-12-08T00:00:00Z,186532356295.2132
2021-12-07T00:00:00Z,170987993270.61206
2021-12-06T00:00:00Z,190973602873.67062
2021-12-05T00:00:00Z,184311733005.98447
2021-12-04T00:00:00Z,172098304915.22647
2021-12-03T00:00:00Z,186532356295.2132
2021-12-02T00:00:00Z,172098304915.22647
2021-12-01T00:00:00Z,152112695312.1679
2021-11-30T00:00:00Z,148781760378.3248
2021-11-29T00:00:00Z,158774565179.8541
2021-11-28T00:00:00Z,154333318601.3966
2021-11-27T00:00:00Z,161180737189.92166
2021-11-26T00:00:00Z,148782218944.54306
2021-11-25T00:00:00Z,146527942899.92877
2021-11-24T00:00:00Z,176960669502.22168
2021-11-23T00:00:00Z,148782218944.54306
2021-11-22T00:00:00Z,158926461145.30737
2021-11-21T00:00:00Z,148782218944.54306
2021-11-20T00:00:00Z,163435013234.53595
2021-11-19T00:00:00Z,154417909056.07877
2021-11-18T00:00:00Z,162307875212.22882
2021-11-17T00:00:00Z,167943565323.76453
2021-11-16T00:00:00Z,169070703346.07166
2021-11-15T00:00:00Z,170197841368.3788
2021-11-14T00:00:00Z,176960669502.22168
2021-11-13T00:00:00Z,164733856364.39636
2021-11-12T00:00:00Z,152890245776.1064
2021-11-11T00:00:00Z,170117315722.70996
2021-11-10T00:00:00Z,160427088877.74548
2021-11-09T00:00:00Z,163657164492.7336
2021-11-08T00:00:00Z,145353402674.46735
2021-11-07T00:00:00Z,164733856364.39636
2021-11-06T00:00:00Z,165810548236.05905
2021-11-05T00:00:00Z,166887240107.72177
2021-11-04T00:00:00Z,153966937647.76913
2021-11-03T00:00:00Z,173347391337.6981
2021-11-02T00:00:00Z,170117315722.70996
2021-11-01T00:00:00Z,159350397006.08273
2021-10-31T00:00:00Z,149660170161.11826
2021-10-30T00:00:00Z,154737198729.13266
2021-10-29T00:00:00Z,170710070856.01086
2021-10-28T00:00:00Z,152740589713.2729
2021-10-27T00:00:00Z,156733807744.99243
2021-10-26T00:00:00Z,149745676189.48325
2021-10-25T00:00:00Z,181691420443.23965
2021-10-24T00:00:00Z,152740589713.2729
2021-10-23T00:00:00Z,144754153649.8338
2021-10-22T00:00:00Z,157732112252.92233
2021-10-21T00:00:00Z,147749067173.62347
2021-10-20T00:00:00Z,148747371681.5533
2021-10-19T00:00:00Z,154737198729.13266
2021-10-18T00:00:00Z,147749067173.62347
2021-10-17T00:00:00Z,158222181299.0461
2021-10-16T00:00:00Z,131522188204.83209
2021-10-15T00:00:00Z,139433297269.7844
2021-10-14T00:00:00Z,135477742737.30824
2021-10-13T00:00:00Z,167122178997.1175
2021-10-12T00:00:00Z,132511076837.95114
2021-10-11T00:00:00Z,144377740435.3796
2021-10-10T00:00:00Z,157233292665.9271
2021-10-09T00:00:00Z,148333294967.85574
2021-10-08T00:00:00Z,118666635974.28459
2021-10-07T00:00:00Z,139433297269.7844
2021-10-06T00:00:00Z,129544410938.59402
2021-10-05T00:00:00Z,162177735831.52228
2021-10-04T00:00:00Z,154266626766.56998
2021-10-03T00:00:00Z,141656679671.69815
2021-10-02T00:00:00Z,177543038521.86166
2021-10-01T00:00:00Z,132212901026.91827
2021-09-30T00:00:00Z,161488614825.73587
2021-09-29T00:00:00Z,122769122382.1384
2021-09-28T00:00:00Z,143545435400.6541
2021-09-27T00:00:00Z,146378568994.08807
2021-09-26T00:00:00Z,131268523162.44029
2021-09-25T00:00:00Z,135990412484.83022
2021-09-24T00:00:00Z,139767923942.7422
2021-09-23T00:00:00Z,155822347638.86795
2021-09-22T00:00:00Z,126546633840.05034
2021-09-21T00:00:00Z,116158477330.7925
2021-09-20T00:00:00Z,150129275469.02826
2021-09-19T00:00:00Z,146467585823.4422
2021-09-18T00:00:00Z,141890473766.45966
2021-09-17T00:00:00Z,134567094475.28752
2021-09-16T00:00:00Z,124497447949.92589
2021-09-15T00:00:00Z,129989982418.30498
2021-09-14T00:00:00Z,153790965114.61432
2021-09-13T00:00:00Z,145552163412.04572
2021-09-12T00:00:00Z,134567094475.28752
2021-09-11T00:00:00Z,135482516886.68405
2021-09-10T00:00:00Z,124497447949.92589
2021-09-09T00:00:00Z,125412870361.32239
2021-09-08T00:00:00Z,129989982418.30498
2021-09-07T00:00:00Z,133974150413.36026
2021-09-06T00:00:00Z,150611463209.7906
2021-09-05T00:00:00Z,143606278874.45154
2021-09-04T00:00:00Z,135725446497.19504
2021-09-03T00:00:00Z,129595910203.77332
2021-09-02T00:00:00Z,130471558245.69072
2021-09-01T00:00:00Z,119963781742.68208
2021-08-31T00:00:00Z,126093318036.10378
2021-08-30T00:00:00Z,118212485658.84727
2021-08-29T00:00:00Z,136601094539.11243
2021-08-28T00:00:00Z,123466373910.35162
2021-08-27T00:00:00Z,127844614119.93857
2021-08-26T00:00:00Z,127844614119.93857
2021-08-25T00:00:00Z,140103686706.78198
2021-08-24T00:00:00Z,119087832415.98035
2021-08-23T00:00:00Z,152339629778.88394
2021-08-22T00:00:00Z,126820808546.88815
2021-08-21T00:00:00Z,131460594225.43282
2021-08-20T00:00:00Z,123727618094.52502
2021-08-19T00:00:00Z,119087832415.98035
2021-08-18T00:00:00Z,104395177767.25548
2021-08-17T00:00:00Z,133007189451.6144
2021-08-16T00:00:00Z,124500915707.61578
2021-08-15T00:00:00Z,140740165582.52222
2021-08-14T00:00:00Z,126820808546.88815
2021-08-13T00:00:00Z,109808261058.89096
2021-08-12T00:00:00Z,108813934542.00458
2021-08-11T00:00:00Z,105931446209.76605
2021-08-10T00:00:00Z,118902643704.83943
2021-08-09T00:00:00Z,109534556625.06421
2021-08-08T00:00:00Z,113858289123.42203
2021-08-07T00:00:00Z,120343887870.95871
2021-08-06T00:00:00Z,114578911206.48166
2021-08-05T00:00:00Z,115299533289.54128
2021-08-04T00:00:00Z,98004603296.1101
2021-08-03T00:00:00Z,121785132037.07797
2021-08-02T00:00:00Z,103048957877.52753
2021-08-01T00:00:00Z,110975800791.18347
2021-07-31T00:00:00Z,113858289123.42203
2021-07-30T00:00:00Z,112824945741.12805
2021-07-29T00:00:00Z,108746935654.09932
2021-07-28T00:00:00Z,106707930610.58496
2021-07-27T00:00:00Z,115543619132.48053
2021-07-26T00:00:00Z,101950252175.71811
2021-07-25T00:00:00Z,103989257219.23248
2021-07-24T00:00:00Z,104668925567.0706
2021-07-23T00:00:00Z,91755226958.1463
2021-07-22T00:00:00Z,103989257219.23248
2021-07-21T00:00:00Z,98551910436.52753
2021-07-20T00:00:00Z,82919538436.25075
2021-07-19T00:00:00Z,115543619132.48053
2021-07-18T00:00:00Z,97872242088.68939
2021-07-17T00:00:00Z,97192573740.85127
2021-07-16T00:00:00Z,107098481840.23941
2021-07-15T00:00:00Z,91390704503.67096
2021-07-14T00:00:00Z,121378279418.938
2021-07-13T00:00:00Z,97102623535.1504
2021-07-12T00:00:00Z,89962724745.8011
2021-07-11T00:00:00Z,89248734866.86618
2021-07-10T00:00:00Z,114952370508.52362
2021-07-09T00:00:00Z,93532674140.47575
2021-07-08T00:00:00Z,99244593171.95518
2021-07-07T00:00:00Z,87820755108.99632
2021-07-06T00:00:00Z,101386562808.75998
2021-07-05T00:00:00Z,94246664019.41068
2021-07-04T00:00:00Z,82108836077.51688
2021-07-03T00:00:00Z,90676714624.73604
2021-07-02T00:00:00Z,89177797479.26637
2021-07-01T00:00:00Z,95122983977.88412
2021-06-30T00:00:00Z,87196068646.39377
2021-06-29T00:00:00Z,89177797479.26637
2021-06-28T00:00:00Z,87196068646.39377
2021-06-27T00:00:00Z,57470136153.304985
2021-06-26T00:00:00Z,88186933062.83006
2021-06-25T00:00:00Z,108995085807.99223
2021-06-24T00:00:00Z,104040763725.81075
2021-06-23T00:00:00Z,100077306060.06557
2021-06-22T00:00:00Z,90168661895.70265
2021-06-21T00:00:00Z,104040763725.81075
2021-06-20T00:00:00Z,104040763725.81075
2021-06-19T00:00:00Z,102059034892.93817
2021-06-18T00:00:00Z,122867187638.10031
2021-06-17T00:00:00Z,128812374136.71808
2021-06-16T00:00:00Z,121876323221.66403
2021-06-15T00:00:00Z,129803238553.15436
2021-06-14T00:00:00Z,133766696218.89954
2021-06-13T00:00:00Z,130794102969.59067
2021-06-12T00:00:00Z,138110063763.98422
2021-06-11T00:00:00Z,109860277994.07835
2021-06-10T00:00:00Z,123462026698.10712
2021-06-09T00:00:00Z,131832333592.89404
2021-06-08T00:00:00Z,155896965915.40643
2021-06-07T00:00:00Z,139156352125.8326
2021-06-06T00:00:00Z,156943254277.25482
2021-06-05T00:00:00Z,137063775402.13586
2021-06-04T00:00:00Z,137063775402.13586
2021-06-03T00:00:00Z,153804389191.70972
2021-06-02T00:00:00Z,173683868066.82864
2021-06-01T00:00:00Z,148572947382.4679
2021-05-31T00:00:00Z,147526659020.6195
2021-05-30T00:00:00Z,150665524106.16464
2021-05-29T00:00:00Z,144427847559.8726
2021-05-28T00:00:00Z,148163050514.0072
2021-05-27T00:00:00Z,145672915211.25076
2021-05-26T00:00:00Z,151898253468.14185
2021-05-25T00:00:00Z,153143321119.52002
2021-05-24T00:00:00Z,156878524073.6547
2021-05-23T00:00:00Z,148163050514.0072
2021-05-22T00:00:00Z,144427847559.8726
2021-05-21T00:00:00Z,136957441651.60329
2021-05-20T00:00:00Z,139447576954.3597
2021-05-19T00:00:00Z,155633456422.27646
2021-05-18T00:00:00Z,124506765137.82117
2021-05-17T00:00:00Z,150653185816.76364
2021-05-16T00:00:00Z,164348929981.92395
2021-05-15T00:00:00Z,153143321119.52002
2021-05-14T00:00:00Z,166839065284.6804
2021-05-13T00:00:00Z,200455891871.89212
2021-05-12T00:00:00Z,176209059881.34256
2021-05-11T00:00:00Z,176209059881.34256
2021-05-10T00:00:00Z,184404830108.38177
2021-05-09T00:00:00Z,190551657778.66116
2021-05-08T00:00:00Z,175184588602.96268
2021-05-07T00:00:00Z,176209059881.34256
2021-05-06T00:00:00Z,174160117324.58273
2021-05-05T00:00:00Z,160841990705.64407
2021-05-04T00:00:00Z,185429301386.76163
2021-05-03T00:00:00Z,181331416273.24207
2021-05-02T00:00:00Z,189527186500.28125
2021-05-01T00:00:00Z,142401507694.80594
2021-04-30T00:00:00Z,169978665114.99063
2021-04-29T00:00:00Z,143016532027.78522
2021-04-28T00:00:00Z,166461865147.09427
2021-04-27T00:00:00Z,166461865147.09427
2021-04-26T00:00:00Z,133638398780.0616
2021-04-25T00:00:00Z,165289598491.1288
2021-04-24T00:00:00Z,169978665114.99063
2021-04-23T00:00:00Z,158255998555.33612
2021-04-22T00:00:00Z,167634131803.05975
2021-04-21T00:00:00Z,118398932252.51071
2021-04-20T00:00:00Z,150050131963.5779
2021-04-19T00:00:00Z,113709865628.6489
2021-04-18T00:00:00Z,145361065339.71613
2021-04-17T00:00:00Z,106676265692.85619
2021-04-16T00:00:00Z,120743465564.4416
2021-04-15T00:00:00Z,201629864826.05786
2021-04-14T00:00:00Z,155272729188.54782
2021-04-13T00:00:00Z,163323907739.0651
2021-04-12T00:00:00Z,165624244467.78436
2021-04-11T00:00:00Z,166774412832.14395
2021-04-10T00:00:00Z,180576433204.45932
2021-04-09T00:00:00Z,174825591382.66122
2021-04-08T00:00:00Z,154122560824.1882
2021-04-07T00:00:00Z,180576433204.45932
2021-04-06T00:00:00Z,165624244467.78436
2021-04-05T00:00:00Z,179426264840.0997
2021-04-04T00:00:00Z,167924581196.50357
2021-04-03T00:00:00Z,150672055731.10938
2021-04-02T00:00:00Z,161023571010.3459
2021-04-01T00:00:00Z,157606703969.9866
2021-03-31T00:00:00Z,170650017401.9855
2021-03-30T00:00:00Z,158693646755.98654
2021-03-29T00:00:00Z,164128360685.98605
2021-03-28T00:00:00Z,172823902973.98532
2021-03-27T00:00:00Z,172823902973.98532
2021-03-26T00:00:00Z,147824218895.98743
2021-03-25T00:00:00Z,167389189043.9858
2021-03-24T00:00:00Z,165215303471.98596
2021-03-23T00:00:00Z,174997788545.9851
2021-03-22T00:00:00Z,164128360685.98605
2021-03-21T00:00:00Z,169563074615.9856
2021-03-20T00:00:00Z,167389189043.9858
2021-03-19T00:00:00Z,160867532327.98633
2021-03-18T00:00:00Z,162062349930.207
2021-03-17T00:00:00Z,145003155200.71152
2021-03-16T00:00:00Z,158863750918.4266
2021-03-15T00:00:00Z,157797551247.83313
2021-03-14T00:00:00Z,167393348283.17432
2021-03-13T00:00:00Z,152466552894.8658
2021-03-12T00:00:00Z,159929950589.02008
2021-03-11T00:00:00Z,140738356518.33768
2021-03-10T00:00:00Z,158863750918.4266
2021-03-09T00:00:00Z,149267953883.08542
2021-03-08T00:00:00Z,165260948941.9874
2021-03-07T00:00:00Z,155665151906.6462
2021-03-06T00:00:00Z,162062349930.207
2021-03-05T00:00:00Z,160906977899.41772
2021-03-04T00:00:00Z,138228813229.03
2021-03-03T00:00:00Z,164146715709.4731
2021-03-02T00:00:00Z,154427502279.30698
2021-03-01T00:00:00Z,140388638435.73358
2021-02-28T00:00:00Z,141468551039.0854
2021-02-27T00:00:00Z,169546278726.23212
2021-02-26T00:00:00Z,150107851865.89975
2021-02-25T00:00:00Z,168466366122.8803
2021-02-24T00:00:00Z,171706103932.9357
2021-02-23T00:00:00Z,137148900625.67819
2021-02-22T00:00:00Z,143628376245.789
2021-02-21T00:00:00Z,152267677072.60336
2021-02-20T00:00:00Z,157667240089.36237
2021-02-19T00:00:00Z,165226628312.82492
2021-02-18T00:00:00Z,145974815554.4052
2021-02-17T00:00:00Z,147040325156.9921
2021-02-16T00:00:00Z,128926661913.01482
2021-02-15T00:00:00Z,161957459593.20868
2021-02-14T00:00:00Z,157695421182.8611
2021-02-13T00:00:00Z,167285007606.1432
2021-02-12T00:00:00Z,151302363567.3397
2021-02-11T00:00:00Z,137450738733.71002
2021-02-10T00:00:00Z,152367873169.9266
2021-02-09T00:00:00Z,152367873169.9266
2021-02-08T00:00:00Z,172612555619.0777
2021-02-07T00:00:00Z,166219498003.5563
2021-02-06T00:00:00Z,169416026811.317
2021-02-05T00:00:00Z,174939225831.10297
2021-02-04T00:00:00Z,165622935698.08563
2021-02-03T00:00:00Z,155271502216.9553
2021-02-02T00:00:00Z,158376932261.29437
2021-02-01T00:00:00Z,123182058425.4512
2021-01-31T00:00:00Z,149060642128.27707
2021-01-30T00:00:00Z,140779495343.37277
2021-01-29T00:00:00Z,157341788913.18137
2021-01-28T00:00:00Z,150095785476.39014
