Datetime,Block Size (Mean)
2017-04-25T00:00:00Z,966010.32432432
2017-04-24T00:00:00Z,963089.90322581
2017-04-23T00:00:00Z,947631.06535948
2017-04-22T00:00:00Z,973032.51034483
2017-04-21T00:00:00Z,975939.32335329
2017-04-20T00:00:00Z,973990.10144928
2017-04-19T00:00:00Z,984213.17482517
2017-04-18T00:00:00Z,955539.78767123
2017-04-17T00:00:00Z,930786.48550725
2017-04-16T00:00:00Z,927419.25342466
2017-04-15T00:00:00Z,991701.11333333
2017-04-14T00:00:00Z,995109.36690647
2017-04-13T00:00:00Z,972980.2992126
2017-04-12T00:00:00Z,982567.29577465
2017-04-11T00:00:00Z,962831.89221557
2017-04-10T00:00:00Z,917565.96598639
2017-04-09T00:00:00Z,925461.89308176
2017-04-08T00:00:00Z,974429.49635037
2017-04-07T00:00:00Z,977586.10493827
2017-04-06T00:00:00Z,977744.88435374
2017-04-05T00:00:00Z,966858.44444444
2017-04-04T00:00:00Z,977861.424
2017-04-03T00:00:00Z,878287.34090909
2017-04-02T00:00:00Z,824273.55696203
2017-04-01T00:00:00Z,967154.98484848
2017-03-31T00:00:00Z,960527.82962963
2017-03-30T00:00:00Z,962550.09756098
2017-03-29T00:00:00Z,973170.39130435
2017-03-28T00:00:00Z,985683.72258065
2017-03-27T00:00:00Z,900950.25757576
2017-03-26T00:00:00Z,676743.08433735
2017-03-25T00:00:00Z,939924.93233083
2017-03-24T00:00:00Z,869937.53409091
2017-03-23T00:00:00Z,965088.91216216
2017-03-22T00:00:00Z,982097.22641509
2017-03-21T00:00:00Z,982003.84507042
2017-03-20T00:00:00Z,977387.35294118
2017-03-19T00:00:00Z,889056.04242424
2017-03-18T00:00:00Z,942046.31847134
2017-03-17T00:00:00Z,995548.7012987
2017-03-16T00:00:00Z,988260.13071895
2017-03-15T00:00:00Z,983983.57042254
2017-03-14T00:00:00Z,962449.35897436
2017-03-13T00:00:00Z,982872.31034483
2017-03-12T00:00:00Z,960146.46451613
2017-03-11T00:00:00Z,997576.38926174
2017-03-10T00:00:00Z,991821.34615385
2017-03-09T00:00:00Z,991798.21621622
2017-03-08T00:00:00Z,979427.08450704
2017-03-07T00:00:00Z,974861.77124183
2017-03-06T00:00:00Z,965532.56338028
2017-03-05T00:00:00Z,983301.31292517
2017-03-04T00:00:00Z,985903.79545455
2017-03-03T00:00:00Z,985290.04635762
2017-03-02T00:00:00Z,955612.33121019
2017-03-01T00:00:00Z,979145.95138889
2017-02-28T00:00:00Z,968234.01960784
2017-02-27T00:00:00Z,945149.27083333
2017-02-26T00:00:00Z,921750.85393258
2017-02-25T00:00:00Z,966332.38922156
2017-02-24T00:00:00Z,971179.02453988
2017-02-23T00:00:00Z,960712.38
2017-02-22T00:00:00Z,977160.29710145
2017-02-21T00:00:00Z,949667.44202899
2017-02-20T00:00:00Z,951329.38513514
2017-02-19T00:00:00Z,930882.35820896
2017-02-18T00:00:00Z,961979.03311258
2017-02-17T00:00:00Z,969075.1986755
2017-02-16T00:00:00Z,973947.52317881
2017-02-15T00:00:00Z,940088.31654676
2017-02-14T00:00:00Z,884733.26627219
2017-02-13T00:00:00Z,910462.1595092
2017-02-12T00:00:00Z,872459.21428571
2017-02-11T00:00:00Z,963661.30215827
2017-02-10T00:00:00Z,967545.20408163
2017-02-09T00:00:00Z,956030.31952663
2017-02-08T00:00:00Z,961128.71917808
2017-02-07T00:00:00Z,945680.75496689
2017-02-06T00:00:00Z,979201.32
2017-02-05T00:00:00Z,957944.60377358
2017-02-04T00:00:00Z,952156.42361111
2017-02-03T00:00:00Z,970819.20134228
2017-02-02T00:00:00Z,913956.59235669
2017-02-01T00:00:00Z,962289.42708333
2017-01-31T00:00:00Z,959546.32413793
2017-01-30T00:00:00Z,955111.8125
2017-01-29T00:00:00Z,862491.64670659
2017-01-28T00:00:00Z,877465.68421053
2017-01-27T00:00:00Z,837679.80588235
2017-01-26T00:00:00Z,993137.70967742
2017-01-25T00:00:00Z,987840.48993289
2017-01-24T00:00:00Z,973657.70469799
2017-01-23T00:00:00Z,908683.57971014
2017-01-22T00:00:00Z,674559.7816092
2017-01-21T00:00:00Z,693088.83425414
2017-01-20T00:00:00Z,722272.79365079
2017-01-19T00:00:00Z,834368.74137931
2017-01-18T00:00:00Z,893842.50666667
2017-01-17T00:00:00Z,900242
2017-01-16T00:00:00Z,758334.79881657
2017-01-15T00:00:00Z,677067.65868263
2017-01-14T00:00:00Z,742766.63953488
2017-01-13T00:00:00Z,840487.98666667
2017-01-12T00:00:00Z,801678.48255814
2017-01-11T00:00:00Z,923016.35294118
2017-01-10T00:00:00Z,959720.4875
2017-01-09T00:00:00Z,923003.16176471
2017-01-08T00:00:00Z,810419.43712575
2017-01-07T00:00:00Z,987245.73913043
2017-01-06T00:00:00Z,984330.58385093
2017-01-05T00:00:00Z,984196.89285714
2017-01-04T00:00:00Z,986063.18954248
2017-01-03T00:00:00Z,906573.51829268
2017-01-02T00:00:00Z,944877.64150943
2017-01-01T00:00:00Z,698539.76923077
2016-12-31T00:00:00Z,803915.55405405
2016-12-30T00:00:00Z,871707.82802548
2016-12-29T00:00:00Z,940397.82
2016-12-28T00:00:00Z,868480.19512195
2016-12-27T00:00:00Z,876639.07051282
2016-12-26T00:00:00Z,855863.28169014
2016-12-25T00:00:00Z,648125.82424242
2016-12-24T00:00:00Z,854889.50364964
2016-12-23T00:00:00Z,887989.59210526
2016-12-22T00:00:00Z,919836.19496855
2016-12-21T00:00:00Z,963965.63522013
2016-12-20T00:00:00Z,970379.61594203
2016-12-19T00:00:00Z,914774.60264901
2016-12-18T00:00:00Z,861416.37588652
2016-12-17T00:00:00Z,817033.70138889
2016-12-16T00:00:00Z,966616.79699248
2016-12-15T00:00:00Z,955426.38582677
2016-12-14T00:00:00Z,901627.8705036
2016-12-13T00:00:00Z,814901.38202247
2016-12-12T00:00:00Z,806014.64102564
2016-12-11T00:00:00Z,684039.82887701
2016-12-10T00:00:00Z,898481.71969697
2016-12-09T00:00:00Z,930323.8
2016-12-08T00:00:00Z,850177.68789809
2016-12-07T00:00:00Z,884193.40804598
2016-12-06T00:00:00Z,962761.09333333
2016-12-05T00:00:00Z,882688.31578947
2016-12-04T00:00:00Z,856999.16891892
2016-12-03T00:00:00Z,880861.97093023
2016-12-02T00:00:00Z,976568.78321678
2016-12-01T00:00:00Z,899509.28767123
2016-11-30T00:00:00Z,912247.46478873
2016-11-29T00:00:00Z,906176.47651007
2016-11-28T00:00:00Z,909111.36585366
2016-11-27T00:00:00Z,821504.36805556
2016-11-26T00:00:00Z,944997.7124183
2016-11-25T00:00:00Z,942782.92105263
2016-11-24T00:00:00Z,951714.06790123
2016-11-23T00:00:00Z,951076.56462585
2016-11-22T00:00:00Z,958884.81343284
2016-11-21T00:00:00Z,922492.99280576
2016-11-20T00:00:00Z,902306.234375
2016-11-19T00:00:00Z,852874.0915493
2016-11-18T00:00:00Z,932392.64189189
2016-11-17T00:00:00Z,898399.01886792
2016-11-16T00:00:00Z,791348.35672515
2016-11-15T00:00:00Z,854411.58333333
2016-11-14T00:00:00Z,790227.99418605
2016-11-13T00:00:00Z,773399.28169014
2016-11-12T00:00:00Z,710403.19642857
2016-11-11T00:00:00Z,754812.55828221
2016-11-10T00:00:00Z,804537.11309524
2016-11-09T00:00:00Z,891798.59863946
2016-11-08T00:00:00Z,866265.9408284
2016-11-07T00:00:00Z,886718.80136986
2016-11-06T00:00:00Z,730788.66666667
2016-11-05T00:00:00Z,792454.02040816
2016-11-04T00:00:00Z,956108.19827586
2016-11-03T00:00:00Z,832612.52258065
2016-11-02T00:00:00Z,903709.07518797
2016-11-01T00:00:00Z,857051.65972222
2016-10-31T00:00:00Z,810984.27210884
2016-10-30T00:00:00Z,626403.875
2016-10-29T00:00:00Z,773039.70469799
2016-10-28T00:00:00Z,816514.10526316
2016-10-27T00:00:00Z,977625.67283951
2016-10-26T00:00:00Z,974398.14492754
2016-10-25T00:00:00Z,943928.3381295
2016-10-24T00:00:00Z,886370.27272727
2016-10-23T00:00:00Z,792336.89583333
2016-10-22T00:00:00Z,793872.95302013
2016-10-21T00:00:00Z,791085.92073171
2016-10-20T00:00:00Z,977431.68656716
2016-10-19T00:00:00Z,807401.744
2016-10-18T00:00:00Z,841848.61290323
2016-10-17T00:00:00Z,929673.328
2016-10-16T00:00:00Z,758897.68461538
2016-10-15T00:00:00Z,781651.54929577
2016-10-14T00:00:00Z,858694.69117647
2016-10-13T00:00:00Z,912039.6875
2016-10-12T00:00:00Z,864545.92361111
2016-10-11T00:00:00Z,923088.66906475
2016-10-10T00:00:00Z,858421.75806452
2016-10-09T00:00:00Z,682252.75
2016-10-08T00:00:00Z,761241.77514793
2016-10-07T00:00:00Z,867495.48951049
2016-10-06T00:00:00Z,827400.58385093
2016-10-05T00:00:00Z,788912.03592814
2016-10-04T00:00:00Z,823938.89240506
2016-10-03T00:00:00Z,864554.12582781
2016-10-02T00:00:00Z,718532.16312057
2016-10-01T00:00:00Z,711277.04458599
2016-09-30T00:00:00Z,843357.40140845
2016-09-29T00:00:00Z,832816.37762238
2016-09-28T00:00:00Z,782306.15540541
2016-09-27T00:00:00Z,764239.37125749
2016-09-26T00:00:00Z,770834.41176471
2016-09-25T00:00:00Z,570905.93513514
2016-09-24T00:00:00Z,635886.87951807
2016-09-23T00:00:00Z,805261.05147059
2016-09-22T00:00:00Z,762582.10638298
2016-09-21T00:00:00Z,711351.79518072
2016-09-20T00:00:00Z,782657.01324503
2016-09-19T00:00:00Z,835041.23308271
2016-09-18T00:00:00Z,678307.1862069
2016-09-17T00:00:00Z,754383.93865031
2016-09-16T00:00:00Z,774627.05755396
2016-09-15T00:00:00Z,752978.81168831
2016-09-14T00:00:00Z,764206.87179487
2016-09-13T00:00:00Z,780871.26666667
2016-09-12T00:00:00Z,690828.18404908
2016-09-11T00:00:00Z,591717
2016-09-10T00:00:00Z,646603.3483871
2016-09-09T00:00:00Z,813034.1056338
2016-09-08T00:00:00Z,814107.1875
2016-09-07T00:00:00Z,809331.83552632
2016-09-06T00:00:00Z,866949.55882353
2016-09-05T00:00:00Z,880298.85714286
2016-09-04T00:00:00Z,579355.4972067
2016-09-03T00:00:00Z,769942.18253968
2016-09-02T00:00:00Z,726650.8496732
2016-09-01T00:00:00Z,849244.96428571
2016-08-31T00:00:00Z,834746.05970149
2016-08-30T00:00:00Z,783227.64634146
2016-08-29T00:00:00Z,808922.04697987
2016-08-28T00:00:00Z,608527.71710526
2016-08-27T00:00:00Z,686902.59722222
2016-08-26T00:00:00Z,844412.34090909
2016-08-25T00:00:00Z,868055.79230769
2016-08-24T00:00:00Z,756289.13157895
2016-08-23T00:00:00Z,828971.61904762
2016-08-22T00:00:00Z,784878.7721519
2016-08-21T00:00:00Z,614909.92638037
2016-08-20T00:00:00Z,714048.73548387
2016-08-19T00:00:00Z,790802.33116883
2016-08-18T00:00:00Z,798859.01298701
2016-08-17T00:00:00Z,949801.21138211
2016-08-16T00:00:00Z,920074.86666667
2016-08-15T00:00:00Z,809769.73287671
2016-08-14T00:00:00Z,639753.12269939
2016-08-13T00:00:00Z,665115.09815951
2016-08-12T00:00:00Z,805274.22147651
2016-08-11T00:00:00Z,860473.21333333
2016-08-10T00:00:00Z,834621.72847682
2016-08-09T00:00:00Z,880534.76612903
2016-08-08T00:00:00Z,839246.16216216
2016-08-07T00:00:00Z,768321.16216216
2016-08-06T00:00:00Z,619244.60240964
2016-08-05T00:00:00Z,701046.03550296
2016-08-04T00:00:00Z,780742.62745098
2016-08-03T00:00:00Z,791052.75301205
2016-08-02T00:00:00Z,859341.90909091
2016-08-01T00:00:00Z,814182.51633987
2016-07-31T00:00:00Z,794571.93506494
2016-07-30T00:00:00Z,870160.47058824
2016-07-29T00:00:00Z,822371.96598639
2016-07-28T00:00:00Z,875243.625
2016-07-27T00:00:00Z,921787.4453125
2016-07-26T00:00:00Z,923046.46511628
2016-07-25T00:00:00Z,909994.95419847
2016-07-24T00:00:00Z,791551.41129032
2016-07-23T00:00:00Z,826302.03816794
2016-07-22T00:00:00Z,863989.12403101
2016-07-21T00:00:00Z,809272.63157895
2016-07-20T00:00:00Z,798784.26666667
2016-07-19T00:00:00Z,860789.296875
2016-07-18T00:00:00Z,819096.18918919
2016-07-17T00:00:00Z,709356.2147651
2016-07-16T00:00:00Z,688478.47133758
2016-07-15T00:00:00Z,790217.27407407
2016-07-14T00:00:00Z,798437.46808511
2016-07-13T00:00:00Z,820023.19379845
2016-07-12T00:00:00Z,775825.87412587
2016-07-11T00:00:00Z,793286.69230769
2016-07-10T00:00:00Z,585813.68589744
2016-07-09T00:00:00Z,658053.18120805
2016-07-08T00:00:00Z,779844.96551724
2016-07-07T00:00:00Z,821500.40145985
2016-07-06T00:00:00Z,797548
2016-07-05T00:00:00Z,789159.44137931
2016-07-04T00:00:00Z,739326.49668874
2016-07-03T00:00:00Z,614648.81168831
2016-07-02T00:00:00Z,694817.16107383
2016-07-01T00:00:00Z,749351.07096774
2016-06-30T00:00:00Z,797510.48
2016-06-29T00:00:00Z,764559.2260274
2016-06-28T00:00:00Z,760032.41216216
2016-06-27T00:00:00Z,777207.46938776
2016-06-26T00:00:00Z,762231.73287671
2016-06-25T00:00:00Z,792597.82098765
2016-06-24T00:00:00Z,942676.70542636
2016-06-23T00:00:00Z,919795.85714286
2016-06-22T00:00:00Z,945643.80620155
2016-06-21T00:00:00Z,914910.00671141
2016-06-20T00:00:00Z,780292.72560976
2016-06-19T00:00:00Z,723107.56497175
2016-06-18T00:00:00Z,867727.89873418
2016-06-17T00:00:00Z,930753.73825503
2016-06-16T00:00:00Z,957703.71812081
2016-06-15T00:00:00Z,917150.35526316
2016-06-14T00:00:00Z,955200.24242424
2016-06-13T00:00:00Z,915602.7515528
2016-06-12T00:00:00Z,830047.53424658
2016-06-11T00:00:00Z,696120.80128205
2016-06-10T00:00:00Z,822652.54166667
2016-06-09T00:00:00Z,720621.09090909
2016-06-08T00:00:00Z,802240.02777778
2016-06-07T00:00:00Z,803602.87857143
2016-06-06T00:00:00Z,705457.1
2016-06-05T00:00:00Z,611225.74117647
2016-06-04T00:00:00Z,840556.00840336
2016-06-03T00:00:00Z,832558.44366197
2016-06-02T00:00:00Z,826838.39855072
2016-06-01T00:00:00Z,839311.59440559
2016-05-31T00:00:00Z,867019.98425197
2016-05-30T00:00:00Z,891742.54166667
2016-05-29T00:00:00Z,680078.29931973
2016-05-28T00:00:00Z,863364.7518797
2016-05-27T00:00:00Z,948130.61870504
2016-05-26T00:00:00Z,820479.05925926
2016-05-25T00:00:00Z,870538.46376812
2016-05-24T00:00:00Z,849967.3877551
2016-05-23T00:00:00Z,646270.47777778
2016-05-22T00:00:00Z,603581.78804348
2016-05-21T00:00:00Z,891297.45390071
2016-05-20T00:00:00Z,781658.2885906
2016-05-19T00:00:00Z,955482.475
2016-05-18T00:00:00Z,873731.77124183
2016-05-17T00:00:00Z,867932.74468085
2016-05-16T00:00:00Z,906763.57446809
2016-05-15T00:00:00Z,777696.95683453
2016-05-14T00:00:00Z,812342.93055556
2016-05-13T00:00:00Z,762693.90131579
2016-05-12T00:00:00Z,779993.97122302
2016-05-11T00:00:00Z,813015.77443609
2016-05-10T00:00:00Z,726908.98101266
2016-05-09T00:00:00Z,638243.08187135
2016-05-08T00:00:00Z,578155.07142857
2016-05-07T00:00:00Z,646522.55333333
2016-05-06T00:00:00Z,685889.27777778
2016-05-05T00:00:00Z,704524.72258065
2016-05-04T00:00:00Z,707049.45508982
2016-05-03T00:00:00Z,778229.66887417
2016-05-02T00:00:00Z,751085.47133758
2016-05-01T00:00:00Z,625717.6
2016-04-30T00:00:00Z,757548.50684932
2016-04-29T00:00:00Z,812847.46202532
2016-04-28T00:00:00Z,897479.75555556
2016-04-27T00:00:00Z,875343.31782946
2016-04-26T00:00:00Z,813179.68874172
2016-04-25T00:00:00Z,874485.09448819
2016-04-24T00:00:00Z,728039.8030303
2016-04-23T00:00:00Z,654661.34027778
2016-04-22T00:00:00Z,774912.0979021
2016-04-21T00:00:00Z,731790.45695364
2016-04-20T00:00:00Z,696925.88484848
2016-04-19T00:00:00Z,749866.66666667
2016-04-18T00:00:00Z,837628.74626866
2016-04-17T00:00:00Z,659291.12025316
2016-04-16T00:00:00Z,674731.71014493
2016-04-15T00:00:00Z,792579.08633094
2016-04-14T00:00:00Z,714272.31707317
2016-04-13T00:00:00Z,707264.95121951
2016-04-12T00:00:00Z,835680.31081081
2016-04-11T00:00:00Z,770970.64705882
2016-04-10T00:00:00Z,553299.50289017
2016-04-09T00:00:00Z,635264.83950617
2016-04-08T00:00:00Z,718055.69444444
2016-04-07T00:00:00Z,758243.1294964
2016-04-06T00:00:00Z,706436.8343949
2016-04-05T00:00:00Z,741679.12903226
2016-04-04T00:00:00Z,669686.34939759
2016-04-03T00:00:00Z,727052.91549296
2016-04-02T00:00:00Z,798859.20863309
2016-04-01T00:00:00Z,768427.02614379
2016-03-31T00:00:00Z,845192.10483871
2016-03-30T00:00:00Z,748907.18367347
2016-03-29T00:00:00Z,836449.36305732
2016-03-28T00:00:00Z,674532.90588235
2016-03-27T00:00:00Z,629456.58865248
2016-03-26T00:00:00Z,625294.44444444
2016-03-25T00:00:00Z,624015.46575342
2016-03-24T00:00:00Z,674120
2016-03-23T00:00:00Z,674793.5033557
2016-03-22T00:00:00Z,714047.56756757
2016-03-21T00:00:00Z,754278.78417266
2016-03-20T00:00:00Z,660703.4109589
2016-03-19T00:00:00Z,640091.13970588
2016-03-18T00:00:00Z,739598.75
2016-03-17T00:00:00Z,746761.90070922
2016-03-16T00:00:00Z,668880.34210526
2016-03-15T00:00:00Z,664197.93167702
2016-03-14T00:00:00Z,726220.45394737
2016-03-13T00:00:00Z,637964.84210526
2016-03-12T00:00:00Z,574049.25694444
2016-03-11T00:00:00Z,614320.875
2016-03-10T00:00:00Z,676986.82580645
2016-03-09T00:00:00Z,744126.7202381
2016-03-08T00:00:00Z,680366.71428571
2016-03-07T00:00:00Z,708340.44360902
2016-03-06T00:00:00Z,628856.2027027
2016-03-05T00:00:00Z,780037.2
2016-03-04T00:00:00Z,786571.69677419
2016-03-03T00:00:00Z,920832.7037037
2016-03-02T00:00:00Z,900280.40764331
2016-03-01T00:00:00Z,905035.89361702
2016-02-29T00:00:00Z,913299.21052632
2016-02-28T00:00:00Z,776566.68656716
2016-02-27T00:00:00Z,673899.10884354
2016-02-26T00:00:00Z,765234.95
2016-02-25T00:00:00Z,799025.12903226
2016-02-24T00:00:00Z,918164.49152542
2016-02-23T00:00:00Z,883189.88235294
2016-02-22T00:00:00Z,898240.1023622
2016-02-21T00:00:00Z,845762.453125
2016-02-20T00:00:00Z,737769.92666667
2016-02-19T00:00:00Z,767116.04137931
2016-02-18T00:00:00Z,650894.71597633
2016-02-17T00:00:00Z,773961.0516129
2016-02-16T00:00:00Z,760435.27536232
2016-02-15T00:00:00Z,762567.79605263
2016-02-14T00:00:00Z,624711.97590361
2016-02-13T00:00:00Z,630542.97435897
2016-02-12T00:00:00Z,615090.77777778
2016-02-11T00:00:00Z,639298.22916667
2016-02-10T00:00:00Z,738433.41463415
2016-02-09T00:00:00Z,696156.55113636
2016-02-08T00:00:00Z,819055.81756757
2016-02-07T00:00:00Z,700184.90340909
2016-02-06T00:00:00Z,603149.725
2016-02-05T00:00:00Z,646794.22340426
2016-02-04T00:00:00Z,657826.81547619
2016-02-03T00:00:00Z,645763.54189944
2016-02-02T00:00:00Z,803890.63333333
2016-02-01T00:00:00Z,776969.54658385
2016-01-31T00:00:00Z,554537.01657459
2016-01-30T00:00:00Z,567548.07486631
2016-01-29T00:00:00Z,686997.4556213
2016-01-28T00:00:00Z,797069.24657534
2016-01-27T00:00:00Z,744016.67096774
2016-01-26T00:00:00Z,742775.6875
2016-01-25T00:00:00Z,719355.9691358
2016-01-24T00:00:00Z,619085.47368421
2016-01-23T00:00:00Z,571501.56424581
2016-01-22T00:00:00Z,661855.72159091
2016-01-21T00:00:00Z,840199.2919708
2016-01-20T00:00:00Z,862095.00657895
2016-01-19T00:00:00Z,773838.21052632
2016-01-18T00:00:00Z,665508.78034682
2016-01-17T00:00:00Z,754065.84768212
2016-01-16T00:00:00Z,745876.41549296
2016-01-15T00:00:00Z,785503.7704918
2016-01-14T00:00:00Z,718566.36842105
2016-01-13T00:00:00Z,676355.65540541
2016-01-12T00:00:00Z,606917.1
2016-01-11T00:00:00Z,656381.00588235
2016-01-10T00:00:00Z,522421.93142857
2016-01-09T00:00:00Z,638665.41059603
2016-01-08T00:00:00Z,583649.3583815
2016-01-07T00:00:00Z,704715.67346939
2016-01-06T00:00:00Z,662380.16312057
2016-01-05T00:00:00Z,641778.94904459
2016-01-04T00:00:00Z,556970.38674033
2016-01-03T00:00:00Z,554655.73793103
2016-01-02T00:00:00Z,579743.72413793
2016-01-01T00:00:00Z,493407.13333333
2015-12-31T00:00:00Z,554895.08450704
2015-12-30T00:00:00Z,554078.46060606
2015-12-29T00:00:00Z,621074.43396226
2015-12-28T00:00:00Z,656115.86754967
2015-12-27T00:00:00Z,447306.1804878
2015-12-26T00:00:00Z,542835.35087719
2015-12-25T00:00:00Z,528243.82716049
2015-12-24T00:00:00Z,729631.77536232
2015-12-23T00:00:00Z,686930.57961783
2015-12-22T00:00:00Z,749793.44
2015-12-21T00:00:00Z,766527.73825503
2015-12-20T00:00:00Z,600066.4969697
2015-12-19T00:00:00Z,653255.37579618
2015-12-18T00:00:00Z,611859.23076923
2015-12-17T00:00:00Z,676607.81935484
2015-12-16T00:00:00Z,676312.52760736
2015-12-15T00:00:00Z,621391.91803279
2015-12-14T00:00:00Z,629963.74358974
2015-12-13T00:00:00Z,688830.57042254
2015-12-12T00:00:00Z,689175.02469136
2015-12-11T00:00:00Z,637256.025
2015-12-10T00:00:00Z,532227.99074074
2015-12-09T00:00:00Z,687723.85119048
2015-12-08T00:00:00Z,617037.66857143
2015-12-07T00:00:00Z,688184.65986395
2015-12-06T00:00:00Z,594406.4591195
2015-12-05T00:00:00Z,574138.54857143
2015-12-04T00:00:00Z,588731.83006536
2015-12-03T00:00:00Z,643185.86619718
2015-12-02T00:00:00Z,655984.61490683
2015-12-01T00:00:00Z,567073.94610778
2015-11-30T00:00:00Z,672511.87654321
2015-11-29T00:00:00Z,453507.36241611
2015-11-28T00:00:00Z,551229.11688312
2015-11-27T00:00:00Z,649564.03759399
2015-11-26T00:00:00Z,536883.82954545
2015-11-25T00:00:00Z,558613.12837838
2015-11-24T00:00:00Z,523031.58974359
2015-11-23T00:00:00Z,515721.7607362
2015-11-22T00:00:00Z,437165.43604651
2015-11-21T00:00:00Z,468868.2183908
2015-11-20T00:00:00Z,505331.35329341
2015-11-19T00:00:00Z,609870.76470588
2015-11-18T00:00:00Z,598407.76470588
2015-11-17T00:00:00Z,557605.18120805
2015-11-16T00:00:00Z,521451.60115607
2015-11-15T00:00:00Z,498394.175
2015-11-14T00:00:00Z,541817.42253521
2015-11-13T00:00:00Z,493297.16875
2015-11-12T00:00:00Z,524626.67701863
2015-11-11T00:00:00Z,524536.41071429
2015-11-10T00:00:00Z,606811.76712329
2015-11-09T00:00:00Z,623500.22147651
2015-11-08T00:00:00Z,548014.83453237
2015-11-07T00:00:00Z,536131.29605263
2015-11-06T00:00:00Z,658056.96551724
2015-11-05T00:00:00Z,729976.67123288
2015-11-04T00:00:00Z,784127.32258065
2015-11-03T00:00:00Z,683601.51612903
2015-11-02T00:00:00Z,625830.35294118
2015-11-01T00:00:00Z,541943.7124183
2015-10-31T00:00:00Z,540260.79591837
2015-10-30T00:00:00Z,517576.04093567
2015-10-29T00:00:00Z,591662.03311258
2015-10-28T00:00:00Z,592792.64028777
2015-10-27T00:00:00Z,546607.88435374
2015-10-26T00:00:00Z,477430.0304878
2015-10-25T00:00:00Z,527245.76129032
2015-10-24T00:00:00Z,525396.96551724
2015-10-23T00:00:00Z,555677.74496644
2015-10-22T00:00:00Z,546734.43918919
2015-10-21T00:00:00Z,565292.13194444
2015-10-20T00:00:00Z,689353.40625
2015-10-19T00:00:00Z,510530.32727273
2015-10-18T00:00:00Z,532674.74482759
2015-10-17T00:00:00Z,599779.54411765
2015-10-16T00:00:00Z,577965.23611111
2015-10-15T00:00:00Z,538090.15060241
2015-10-14T00:00:00Z,526125.51315789
2015-10-13T00:00:00Z,555196.65693431
2015-10-12T00:00:00Z,575099.93661972
2015-10-11T00:00:00Z,541174.48630137
2015-10-10T00:00:00Z,632631.6875
2015-10-09T00:00:00Z,595055.67460317
2015-10-08T00:00:00Z,658225.22142857
2015-10-07T00:00:00Z,686499.58646617
2015-10-06T00:00:00Z,542647.37323944
2015-10-05T00:00:00Z,423255.31372549
2015-10-04T00:00:00Z,372704.56862745
2015-10-03T00:00:00Z,392751.26896552
2015-10-02T00:00:00Z,528039.02173913
2015-10-01T00:00:00Z,457235.7114094
2015-09-30T00:00:00Z,514060.41891892
2015-09-29T00:00:00Z,464740.44252874
2015-09-28T00:00:00Z,514718.12587413
2015-09-27T00:00:00Z,442061.56375839
2015-09-26T00:00:00Z,437717.93197279
2015-09-25T00:00:00Z,428839.26829268
2015-09-24T00:00:00Z,487708.92142857
2015-09-23T00:00:00Z,459780.79113924
2015-09-22T00:00:00Z,486307.30573248
2015-09-21T00:00:00Z,602381.8030303
2015-09-20T00:00:00Z,479238.5703125
2015-09-19T00:00:00Z,469263.016
2015-09-18T00:00:00Z,556745.91836735
2015-09-17T00:00:00Z,705267.83333333
2015-09-16T00:00:00Z,675848.6056338
2015-09-15T00:00:00Z,697780.8625
2015-09-14T00:00:00Z,742593.26315789
2015-09-13T00:00:00Z,623393.41059603
2015-09-12T00:00:00Z,662130.72592593
2015-09-11T00:00:00Z,698082
2015-09-10T00:00:00Z,698637.08187135
2015-09-09T00:00:00Z,728354.98657718
2015-09-08T00:00:00Z,692282.625
2015-09-07T00:00:00Z,477577.61184211
2015-09-06T00:00:00Z,411318.48611111
2015-09-05T00:00:00Z,448417.17006803
2015-09-04T00:00:00Z,355466.62820513
2015-09-03T00:00:00Z,494697.95890411
2015-09-02T00:00:00Z,755693.86875
2015-09-01T00:00:00Z,451843.72727273
2015-08-31T00:00:00Z,454286.39490446
2015-08-30T00:00:00Z,372106.88
2015-08-29T00:00:00Z,351047.25
2015-08-28T00:00:00Z,413004.8
2015-08-27T00:00:00Z,438590.27737226
2015-08-26T00:00:00Z,384749.55279503
2015-08-25T00:00:00Z,486048.42222222
2015-08-24T00:00:00Z,464596.00645161
2015-08-23T00:00:00Z,408776.96268657
2015-08-22T00:00:00Z,378241.82911392
2015-08-21T00:00:00Z,366044.87878788
2015-08-20T00:00:00Z,407439.18666667
2015-08-19T00:00:00Z,414436.30769231
2015-08-18T00:00:00Z,479367.43262411
2015-08-17T00:00:00Z,425367.91836735
2015-08-16T00:00:00Z,378582.63768116
2015-08-15T00:00:00Z,391478.2189781
2015-08-14T00:00:00Z,433368.66197183
2015-08-13T00:00:00Z,444049.3877551
2015-08-12T00:00:00Z,503203.8015873
2015-08-11T00:00:00Z,410415.04938272
2015-08-10T00:00:00Z,450405.82035928
2015-08-09T00:00:00Z,368554.1971831
2015-08-08T00:00:00Z,350408.97515528
2015-08-07T00:00:00Z,498200.94890511
2015-08-06T00:00:00Z,785166.55244755
2015-08-05T00:00:00Z,800967.06766917
2015-08-04T00:00:00Z,797579.75735294
2015-08-03T00:00:00Z,454972.55414013
2015-08-02T00:00:00Z,428181.69536424
2015-08-01T00:00:00Z,729843.75483871
2015-07-31T00:00:00Z,756096.66225166
2015-07-30T00:00:00Z,777652.64179104
2015-07-29T00:00:00Z,840224.34868421
2015-07-28T00:00:00Z,574467.5
2015-07-27T00:00:00Z,532104.93959732
