Datetime,Average Dormancy
2024-06-14T00:00:00Z,9.29203597
2024-06-13T00:00:00Z,7.59771021
2024-06-12T00:00:00Z,15.77687506
2024-06-11T00:00:00Z,55.80304185
2024-06-10T00:00:00Z,9.30982793
2024-06-09T00:00:00Z,10.83524715
2024-06-08T00:00:00Z,11.10748154
2024-06-07T00:00:00Z,11.20004755
2024-06-06T00:00:00Z,24.60504062
2024-06-05T00:00:00Z,10.55201195
2024-06-04T00:00:00Z,10.88237195
2024-06-03T00:00:00Z,18.08508881
2024-06-02T00:00:00Z,8.08794743
2024-06-01T00:00:00Z,9.40540775
2024-05-31T00:00:00Z,7.39713966
2024-05-30T00:00:00Z,12.34568731
2024-05-29T00:00:00Z,9.11837827
2024-05-28T00:00:00Z,502.97117674
2024-05-27T00:00:00Z,18.50037854
2024-05-26T00:00:00Z,13.25417042
2024-05-25T00:00:00Z,7.04533351
2024-05-24T00:00:00Z,13.80558199
2024-05-23T00:00:00Z,18.82756675
2024-05-22T00:00:00Z,22.78981861
2024-05-21T00:00:00Z,11.09359691
2024-05-20T00:00:00Z,11.70601543
2024-05-19T00:00:00Z,8.93202077
2024-05-18T00:00:00Z,6.24882396
2024-05-17T00:00:00Z,9.56938044
2024-05-16T00:00:00Z,8.5122127
2024-05-15T00:00:00Z,49.30504474
2024-05-14T00:00:00Z,14.12060611
2024-05-13T00:00:00Z,9.11042095
2024-05-12T00:00:00Z,17.35478483
2024-05-11T00:00:00Z,10.60175615
2024-05-10T00:00:00Z,6.64585385
2024-05-09T00:00:00Z,7.47865842
2024-05-08T00:00:00Z,10.90383596
2024-05-07T00:00:00Z,6.98895574
2024-05-06T00:00:00Z,14.64070454
2024-05-05T00:00:00Z,5.7147507
2024-05-04T00:00:00Z,6.71380744
2024-05-03T00:00:00Z,13.33919625
2024-05-02T00:00:00Z,10.80632484
2024-05-01T00:00:00Z,11.00866915
2024-04-30T00:00:00Z,15.86509661
2024-04-29T00:00:00Z,11.64873903
2024-04-28T00:00:00Z,12.54116432
2024-04-27T00:00:00Z,16.19712956
2024-04-26T00:00:00Z,9.40093273
2024-04-25T00:00:00Z,11.22217793
2024-04-24T00:00:00Z,28.52478966
2024-04-23T00:00:00Z,11.14462316
2024-04-22T00:00:00Z,8.20985363
2024-04-21T00:00:00Z,7.32207134
2024-04-20T00:00:00Z,6.73915079
2024-04-19T00:00:00Z,14.46494915
2024-04-18T00:00:00Z,21.26177303
2024-04-17T00:00:00Z,8.96186412
2024-04-16T00:00:00Z,23.90095229
2024-04-15T00:00:00Z,10.53046855
2024-04-14T00:00:00Z,9.88664157
2024-04-13T00:00:00Z,8.06079488
2024-04-12T00:00:00Z,11.64734696
2024-04-11T00:00:00Z,8.04348322
2024-04-10T00:00:00Z,10.11356211
2024-04-09T00:00:00Z,14.20033891
2024-04-08T00:00:00Z,9.76020528
2024-04-07T00:00:00Z,9.57601405
2024-04-06T00:00:00Z,12.19810026
2024-04-05T00:00:00Z,6.33856345
2024-04-04T00:00:00Z,11.09246958
2024-04-03T00:00:00Z,11.02347549
2024-04-02T00:00:00Z,24.85542918
2024-04-01T00:00:00Z,57.47011796
2024-03-31T00:00:00Z,17.79196247
2024-03-30T00:00:00Z,11.11624325
2024-03-29T00:00:00Z,9.65666031
2024-03-28T00:00:00Z,42.21307011
2024-03-27T00:00:00Z,12.10925252
2024-03-26T00:00:00Z,22.24524419
2024-03-25T00:00:00Z,56.05822837
2024-03-24T00:00:00Z,23.49854321
2024-03-23T00:00:00Z,227.68402914
2024-03-22T00:00:00Z,42.82515031
2024-03-21T00:00:00Z,29.26297907
2024-03-20T00:00:00Z,13.0750508
2024-03-19T00:00:00Z,11.98202275
2024-03-18T00:00:00Z,17.31236562
2024-03-17T00:00:00Z,53.98408368
2024-03-16T00:00:00Z,11.55128105
2024-03-15T00:00:00Z,14.59878427
2024-03-14T00:00:00Z,29.3477389
2024-03-13T00:00:00Z,20.2069578
2024-03-12T00:00:00Z,15.18255531
2024-03-11T00:00:00Z,20.57079542
2024-03-10T00:00:00Z,28.23307929
2024-03-09T00:00:00Z,15.38749117
2024-03-08T00:00:00Z,24.85513029
2024-03-07T00:00:00Z,26.9912751
2024-03-06T00:00:00Z,48.85195369
2024-03-05T00:00:00Z,27.16508631
2024-03-04T00:00:00Z,23.00829145
2024-03-03T00:00:00Z,11.76617878
2024-03-02T00:00:00Z,10.58262814
2024-03-01T00:00:00Z,56.89080214
2024-02-29T00:00:00Z,22.79637665
2024-02-28T00:00:00Z,31.44370503
2024-02-27T00:00:00Z,15.05415799
2024-02-26T00:00:00Z,11.64789462
2024-02-25T00:00:00Z,9.00528647
2024-02-24T00:00:00Z,8.58411965
2024-02-23T00:00:00Z,18.89731587
2024-02-22T00:00:00Z,21.98117988
2024-02-21T00:00:00Z,12.86900201
2024-02-20T00:00:00Z,9.23881354
2024-02-19T00:00:00Z,49.44561105
2024-02-18T00:00:00Z,8.80840964
2024-02-17T00:00:00Z,10.00458191
2024-02-16T00:00:00Z,15.49050993
2024-02-15T00:00:00Z,14.92895709
2024-02-14T00:00:00Z,19.35240586
2024-02-13T00:00:00Z,10.02817993
2024-02-12T00:00:00Z,14.33035575
2024-02-11T00:00:00Z,9.85191814
2024-02-10T00:00:00Z,9.36311256
2024-02-09T00:00:00Z,9.41930815
2024-02-08T00:00:00Z,8.77366795
2024-02-07T00:00:00Z,11.47796154
2024-02-06T00:00:00Z,28.86624903
2024-02-05T00:00:00Z,13.64202669
2024-02-04T00:00:00Z,12.59243877
2024-02-03T00:00:00Z,3.5319803
2024-02-02T00:00:00Z,15.50295196
2024-02-01T00:00:00Z,10.56907546
2024-01-31T00:00:00Z,14.59351137
2024-01-30T00:00:00Z,19.23873348
2024-01-29T00:00:00Z,15.05312905
2024-01-28T00:00:00Z,6.61620092
2024-01-27T00:00:00Z,7.6781406
2024-01-26T00:00:00Z,15.57473003
2024-01-25T00:00:00Z,25.91838814
2024-01-24T00:00:00Z,52.0796775
2024-01-23T00:00:00Z,22.99433767
2024-01-22T00:00:00Z,23.76113043
2024-01-21T00:00:00Z,4.52212185
2024-01-20T00:00:00Z,5.98497515
2024-01-19T00:00:00Z,17.63224276
2024-01-18T00:00:00Z,19.36925284
2024-01-17T00:00:00Z,20.85319926
2024-01-16T00:00:00Z,113.69706419
2024-01-15T00:00:00Z,9.19556671
2024-01-14T00:00:00Z,12.03001219
2024-01-13T00:00:00Z,5.76072701
2024-01-12T00:00:00Z,8.57577943
2024-01-11T00:00:00Z,9.87091693
2024-01-10T00:00:00Z,8.26279444
2024-01-09T00:00:00Z,11.61447894
2024-01-08T00:00:00Z,10.05952744
2024-01-07T00:00:00Z,8.09980044
2024-01-06T00:00:00Z,6.75403491
2024-01-05T00:00:00Z,11.22855368
2024-01-04T00:00:00Z,64.39413201
2024-01-03T00:00:00Z,12.54942797
2024-01-02T00:00:00Z,13.96804488
2024-01-01T00:00:00Z,7.20035731
2023-12-31T00:00:00Z,10.1197044
2023-12-30T00:00:00Z,14.85154359
2023-12-29T00:00:00Z,38.36409808
2023-12-28T00:00:00Z,13.07082541
2023-12-27T00:00:00Z,72.86848151
2023-12-26T00:00:00Z,10.00151624
2023-12-25T00:00:00Z,9.66677296
2023-12-24T00:00:00Z,36.29556398
2023-12-23T00:00:00Z,14.48939053
2023-12-22T00:00:00Z,19.61958466
2023-12-21T00:00:00Z,10.78194155
2023-12-20T00:00:00Z,14.20726787
2023-12-19T00:00:00Z,13.72496525
2023-12-18T00:00:00Z,22.60685219
2023-12-17T00:00:00Z,6.34577814
2023-12-16T00:00:00Z,14.81619847
2023-12-15T00:00:00Z,19.49814666
2023-12-14T00:00:00Z,5.8455526
2023-12-13T00:00:00Z,7.3148091
2023-12-12T00:00:00Z,20.77119259
2023-12-11T00:00:00Z,11.95726082
2023-12-10T00:00:00Z,8.68627282
2023-12-09T00:00:00Z,9.5698523
2023-12-08T00:00:00Z,10.42214332
2023-12-07T00:00:00Z,12.42724258
2023-12-06T00:00:00Z,21.02480915
2023-12-05T00:00:00Z,13.70809783
2023-12-04T00:00:00Z,17.52301952
2023-12-03T00:00:00Z,6.08346496
2023-12-02T00:00:00Z,6.31744952
2023-12-01T00:00:00Z,8.14952498
2023-11-30T00:00:00Z,36.53501117
2023-11-29T00:00:00Z,7.65981162
2023-11-28T00:00:00Z,8.4573869
2023-11-27T00:00:00Z,5.27535102
2023-11-26T00:00:00Z,9.01506927
2023-11-25T00:00:00Z,4.73975568
2023-11-24T00:00:00Z,5.98209283
2023-11-23T00:00:00Z,6.35234899
2023-11-22T00:00:00Z,17.34664226
2023-11-21T00:00:00Z,13.82184554
2023-11-20T00:00:00Z,9.70152126
2023-11-19T00:00:00Z,13.27554149
2023-11-18T00:00:00Z,8.59760402
2023-11-17T00:00:00Z,8.80102095
2023-11-16T00:00:00Z,10.31516572
2023-11-15T00:00:00Z,18.99408842
2023-11-14T00:00:00Z,6.9251067
2023-11-13T00:00:00Z,8.75986887
2023-11-12T00:00:00Z,6.77519158
2023-11-11T00:00:00Z,5.79065602
2023-11-10T00:00:00Z,10.90366621
2023-11-09T00:00:00Z,20.00761941
2023-11-08T00:00:00Z,7.11309809
2023-11-07T00:00:00Z,9.11815059
2023-11-06T00:00:00Z,6.29394706
2023-11-05T00:00:00Z,7.77814824
2023-11-04T00:00:00Z,6.95098086
2023-11-03T00:00:00Z,9.20913329
2023-11-02T00:00:00Z,8.33475304
2023-11-01T00:00:00Z,35.27110361
2023-10-31T00:00:00Z,13.37860199
2023-10-30T00:00:00Z,7.59978162
2023-10-29T00:00:00Z,9.55841719
2023-10-28T00:00:00Z,14.07478499
2023-10-27T00:00:00Z,11.12885582
2023-10-26T00:00:00Z,16.0645941
2023-10-25T00:00:00Z,9.55509526
2023-10-24T00:00:00Z,14.62374682
2023-10-23T00:00:00Z,12.29432087
2023-10-22T00:00:00Z,6.66644003
2023-10-21T00:00:00Z,6.09669158
2023-10-20T00:00:00Z,9.47810967
2023-10-19T00:00:00Z,21.38068602
2023-10-18T00:00:00Z,9.60096962
2023-10-17T00:00:00Z,9.14334152
2023-10-16T00:00:00Z,6.36857895
2023-10-15T00:00:00Z,4.74568339
2023-10-14T00:00:00Z,32.24214892
2023-10-13T00:00:00Z,7.80560626
2023-10-12T00:00:00Z,8.43526323
2023-10-11T00:00:00Z,15.41932561
2023-10-10T00:00:00Z,8.3640221
2023-10-09T00:00:00Z,20.22414672
2023-10-08T00:00:00Z,4.49416916
2023-10-07T00:00:00Z,12.59007776
2023-10-06T00:00:00Z,8.82578365
2023-10-05T00:00:00Z,7.12586144
2023-10-04T00:00:00Z,11.63335367
2023-10-03T00:00:00Z,9.35301241
2023-10-02T00:00:00Z,16.03988931
2023-10-01T00:00:00Z,6.58628523
2023-09-30T00:00:00Z,5.35542276
2023-09-29T00:00:00Z,9.68869447
2023-09-28T00:00:00Z,8.43253818
2023-09-27T00:00:00Z,5.61016764
2023-09-26T00:00:00Z,8.17744121
2023-09-25T00:00:00Z,6.81171341
2023-09-24T00:00:00Z,6.35292137
2023-09-23T00:00:00Z,5.43244984
2023-09-22T00:00:00Z,4.15453621
2023-09-21T00:00:00Z,4.64567119
2023-09-20T00:00:00Z,8.04593593
2023-09-19T00:00:00Z,34.01119426
2023-09-18T00:00:00Z,15.97828905
2023-09-17T00:00:00Z,3.81044428
2023-09-16T00:00:00Z,4.06278796
2023-09-15T00:00:00Z,6.79123361
2023-09-14T00:00:00Z,9.4325376
2023-09-13T00:00:00Z,5.1622247
2023-09-12T00:00:00Z,6.69301446
2023-09-11T00:00:00Z,7.39890837
2023-09-10T00:00:00Z,3.22336286
2023-09-09T00:00:00Z,5.07108597
2023-09-08T00:00:00Z,6.26517117
2023-09-07T00:00:00Z,5.89005261
2023-09-06T00:00:00Z,9.68627328
2023-09-05T00:00:00Z,8.6611243
2023-09-04T00:00:00Z,7.93823118
2023-09-03T00:00:00Z,7.37228056
2023-09-02T00:00:00Z,3.34050304
2023-09-01T00:00:00Z,6.83045849
2023-08-31T00:00:00Z,7.86800993
2023-08-30T00:00:00Z,5.55484569
2023-08-29T00:00:00Z,14.06189621
2023-08-28T00:00:00Z,6.7821268
2023-08-27T00:00:00Z,8.40832816
2023-08-26T00:00:00Z,3.65138755
2023-08-25T00:00:00Z,6.20070275
2023-08-24T00:00:00Z,5.5865488
2023-08-23T00:00:00Z,4.60440477
2023-08-22T00:00:00Z,7.10865971
2023-08-21T00:00:00Z,6.501868
2023-08-20T00:00:00Z,4.64134352
2023-08-19T00:00:00Z,3.28607387
2023-08-18T00:00:00Z,11.4442231
2023-08-17T00:00:00Z,8.41964667
2023-08-16T00:00:00Z,8.19720297
2023-08-15T00:00:00Z,8.52216212
2023-08-14T00:00:00Z,13.58768484
2023-08-13T00:00:00Z,6.09523277
2023-08-12T00:00:00Z,6.91590232
2023-08-11T00:00:00Z,4.57764111
2023-08-10T00:00:00Z,6.71179103
2023-08-09T00:00:00Z,6.47273453
2023-08-08T00:00:00Z,9.36992854
2023-08-07T00:00:00Z,4.8108404
2023-08-06T00:00:00Z,6.09880333
2023-08-05T00:00:00Z,3.08219265
2023-08-04T00:00:00Z,8.70802434
2023-08-03T00:00:00Z,4.84278087
2023-08-02T00:00:00Z,15.31495995
2023-08-01T00:00:00Z,4.9985471
2023-07-31T00:00:00Z,9.61159497
2023-07-30T00:00:00Z,4.97626505
2023-07-29T00:00:00Z,5.80187927
2023-07-28T00:00:00Z,78.06541277
2023-07-27T00:00:00Z,31.28069403
2023-07-26T00:00:00Z,5.36731797
2023-07-25T00:00:00Z,6.70865775
2023-07-24T00:00:00Z,9.87541257
2023-07-23T00:00:00Z,6.89021788
2023-07-22T00:00:00Z,13.34503844
2023-07-21T00:00:00Z,12.78285022
2023-07-20T00:00:00Z,8.56867831
2023-07-19T00:00:00Z,10.71058275
2023-07-18T00:00:00Z,10.33205959
2023-07-17T00:00:00Z,11.90964753
2023-07-16T00:00:00Z,3.88750636
2023-07-15T00:00:00Z,3.53412633
2023-07-14T00:00:00Z,8.83622534
2023-07-13T00:00:00Z,11.59727283
2023-07-12T00:00:00Z,7.67290484
2023-07-11T00:00:00Z,15.28279475
2023-07-10T00:00:00Z,7.95814299
2023-07-09T00:00:00Z,5.23069047
2023-07-08T00:00:00Z,2.88151878
2023-07-07T00:00:00Z,4.76464701
2023-07-06T00:00:00Z,23.72840135
2023-07-05T00:00:00Z,6.10983805
2023-07-04T00:00:00Z,5.09167171
2023-07-03T00:00:00Z,7.3630253
2023-07-02T00:00:00Z,7.05965961
2023-07-01T00:00:00Z,42.07808793
2023-06-30T00:00:00Z,5.984444
2023-06-29T00:00:00Z,15.83834718
2023-06-28T00:00:00Z,7.96033613
2023-06-27T00:00:00Z,10.21032323
2023-06-26T00:00:00Z,5.26963631
2023-06-25T00:00:00Z,7.62268776
2023-06-24T00:00:00Z,7.57608687
2023-06-23T00:00:00Z,18.8948498
2023-06-22T00:00:00Z,6.10835243
2023-06-21T00:00:00Z,17.7626019
2023-06-20T00:00:00Z,16.46045659
2023-06-19T00:00:00Z,11.20538054
2023-06-18T00:00:00Z,17.04029757
2023-06-17T00:00:00Z,4.16510365
2023-06-16T00:00:00Z,6.37134237
2023-06-15T00:00:00Z,10.37850644
2023-06-14T00:00:00Z,9.61073428
2023-06-13T00:00:00Z,9.00157949
2023-06-12T00:00:00Z,6.97986451
2023-06-11T00:00:00Z,3.53030342
2023-06-10T00:00:00Z,5.93825067
2023-06-09T00:00:00Z,4.4975297
2023-06-08T00:00:00Z,9.26923945
2023-06-07T00:00:00Z,4.77400579
2023-06-06T00:00:00Z,4.56461039
2023-06-05T00:00:00Z,5.83137136
2023-06-04T00:00:00Z,3.07023349
2023-06-03T00:00:00Z,3.772229
2023-06-02T00:00:00Z,4.73030107
2023-06-01T00:00:00Z,10.37171552
2023-05-31T00:00:00Z,7.45498685
2023-05-30T00:00:00Z,10.36697553
2023-05-29T00:00:00Z,7.95222249
2023-05-28T00:00:00Z,7.91912493
2023-05-27T00:00:00Z,4.52835687
2023-05-26T00:00:00Z,12.1167687
2023-05-25T00:00:00Z,42.81860287
2023-05-24T00:00:00Z,6.32997374
2023-05-23T00:00:00Z,6.29246468
2023-05-22T00:00:00Z,22.90194048
2023-05-21T00:00:00Z,6.38141442
2023-05-20T00:00:00Z,6.62349847
2023-05-19T00:00:00Z,6.37485816
2023-05-18T00:00:00Z,5.37593014
2023-05-17T00:00:00Z,5.22337082
2023-05-16T00:00:00Z,11.11961446
2023-05-15T00:00:00Z,44.73878806
2023-05-14T00:00:00Z,15.10271776
2023-05-13T00:00:00Z,4.66624224
2023-05-12T00:00:00Z,8.66060195
2023-05-11T00:00:00Z,9.74639862
2023-05-10T00:00:00Z,9.469952
2023-05-09T00:00:00Z,4.31889808
2023-05-08T00:00:00Z,10.95161907
2023-05-07T00:00:00Z,26.00170593
2023-05-06T00:00:00Z,2.01501232
2023-05-05T00:00:00Z,5.82103193
2023-05-04T00:00:00Z,6.32562882
2023-05-03T00:00:00Z,15.50894303
2023-05-02T00:00:00Z,7.48821926
2023-05-01T00:00:00Z,5.63485652
2023-04-30T00:00:00Z,3.32993397
2023-04-29T00:00:00Z,17.37055689
2023-04-28T00:00:00Z,6.66362635
2023-04-27T00:00:00Z,5.93708725
2023-04-26T00:00:00Z,6.50978283
2023-04-25T00:00:00Z,6.39874317
2023-04-24T00:00:00Z,6.59608575
2023-04-23T00:00:00Z,6.57880374
2023-04-22T00:00:00Z,4.28027639
2023-04-21T00:00:00Z,8.07627615
2023-04-20T00:00:00Z,6.53716477
2023-04-19T00:00:00Z,34.67392375
2023-04-18T00:00:00Z,7.32956271
2023-04-17T00:00:00Z,6.05023736
2023-04-16T00:00:00Z,5.2969013
2023-04-15T00:00:00Z,4.48166117
2023-04-14T00:00:00Z,12.39729357
2023-04-13T00:00:00Z,10.94817075
2023-04-12T00:00:00Z,15.86551659
2023-04-11T00:00:00Z,21.35987031
2023-04-10T00:00:00Z,8.20276956
2023-04-09T00:00:00Z,2.81939108
2023-04-08T00:00:00Z,3.80413807
2023-04-07T00:00:00Z,10.43423892
2023-04-06T00:00:00Z,9.76333043
2023-04-05T00:00:00Z,11.08483263
2023-04-04T00:00:00Z,8.88285853
2023-04-03T00:00:00Z,6.69765084
2023-04-02T00:00:00Z,3.49517609
2023-04-01T00:00:00Z,5.75615283
2023-03-31T00:00:00Z,14.05134535
2023-03-30T00:00:00Z,60.27873925
2023-03-29T00:00:00Z,4.13153832
2023-03-28T00:00:00Z,4.51925713
2023-03-27T00:00:00Z,10.02993556
2023-03-26T00:00:00Z,6.9969483
2023-03-25T00:00:00Z,4.72573988
2023-03-24T00:00:00Z,8.36547535
2023-03-23T00:00:00Z,10.75556988
2023-03-22T00:00:00Z,8.73739652
2023-03-21T00:00:00Z,6.42101063
2023-03-20T00:00:00Z,5.98454454
2023-03-19T00:00:00Z,5.33143934
2023-03-18T00:00:00Z,5.54352308
2023-03-17T00:00:00Z,7.95756221
2023-03-16T00:00:00Z,11.12967423
2023-03-15T00:00:00Z,12.23568235
2023-03-14T00:00:00Z,12.14616901
2023-03-13T00:00:00Z,10.86113416
2023-03-12T00:00:00Z,5.4577196
2023-03-11T00:00:00Z,7.18778956
2023-03-10T00:00:00Z,5.84388133
2023-03-09T00:00:00Z,9.65597872
2023-03-08T00:00:00Z,6.38132944
2023-03-07T00:00:00Z,26.88052145
2023-03-06T00:00:00Z,9.94453335
2023-03-05T00:00:00Z,17.38062315
2023-03-04T00:00:00Z,7.11615401
2023-03-03T00:00:00Z,5.95558378
2023-03-02T00:00:00Z,6.36548109
2023-03-01T00:00:00Z,17.31266011
2023-02-28T00:00:00Z,17.17013911
2023-02-27T00:00:00Z,12.33449533
2023-02-26T00:00:00Z,6.38478251
2023-02-25T00:00:00Z,5.9635961
2023-02-24T00:00:00Z,11.0305264
2023-02-23T00:00:00Z,4.81518673
2023-02-22T00:00:00Z,9.42092952
2023-02-21T00:00:00Z,6.18633733
2023-02-20T00:00:00Z,4.25262092
2023-02-19T00:00:00Z,9.34835701
2023-02-18T00:00:00Z,3.81338888
2023-02-17T00:00:00Z,5.16476439
2023-02-16T00:00:00Z,6.58388152
2023-02-15T00:00:00Z,7.88709035
2023-02-14T00:00:00Z,4.10842284
2023-02-13T00:00:00Z,5.65954131
2023-02-12T00:00:00Z,5.46020866
2023-02-11T00:00:00Z,4.8768263
2023-02-10T00:00:00Z,4.99904175
2023-02-09T00:00:00Z,8.27903814
2023-02-08T00:00:00Z,9.00218913
2023-02-07T00:00:00Z,6.2087152
2023-02-06T00:00:00Z,6.55017062
2023-02-05T00:00:00Z,7.49614685
2023-02-04T00:00:00Z,5.70110569
2023-02-03T00:00:00Z,9.72860718
2023-02-02T00:00:00Z,5.38055752
2023-02-01T00:00:00Z,11.2979135
2023-01-31T00:00:00Z,7.34080509
2023-01-30T00:00:00Z,5.1454175
2023-01-29T00:00:00Z,6.05863472
2023-01-28T00:00:00Z,5.56471652
2023-01-27T00:00:00Z,16.3950601
2023-01-26T00:00:00Z,38.42656191
2023-01-25T00:00:00Z,7.22157854
2023-01-24T00:00:00Z,7.81756348
2023-01-23T00:00:00Z,6.42199334
2023-01-22T00:00:00Z,4.37076731
2023-01-21T00:00:00Z,5.7561357
2023-01-20T00:00:00Z,7.41101895
2023-01-19T00:00:00Z,9.62550609
2023-01-18T00:00:00Z,11.56457586
2023-01-17T00:00:00Z,6.89801993
2023-01-16T00:00:00Z,19.84232423
2023-01-15T00:00:00Z,7.33835617
2023-01-14T00:00:00Z,5.59435477
2023-01-13T00:00:00Z,7.38603934
2023-01-12T00:00:00Z,7.60438475
2023-01-11T00:00:00Z,12.4195739
2023-01-10T00:00:00Z,12.41794589
2023-01-09T00:00:00Z,5.43058633
2023-01-08T00:00:00Z,5.98568195
2023-01-07T00:00:00Z,10.86989866
2023-01-06T00:00:00Z,10.93089526
2023-01-05T00:00:00Z,35.05390762
2023-01-04T00:00:00Z,9.46801148
2023-01-03T00:00:00Z,10.04400185
2023-01-02T00:00:00Z,7.64285779
2023-01-01T00:00:00Z,7.56580749
2022-12-31T00:00:00Z,31.68157061
2022-12-30T00:00:00Z,12.66960096
2022-12-29T00:00:00Z,15.40181059
2022-12-28T00:00:00Z,20.08033385
2022-12-27T00:00:00Z,6.65119345
2022-12-26T00:00:00Z,4.13197913
2022-12-25T00:00:00Z,10.78326148
2022-12-24T00:00:00Z,6.44042866
2022-12-23T00:00:00Z,10.75850729
2022-12-22T00:00:00Z,7.87602638
2022-12-21T00:00:00Z,8.14468453
2022-12-20T00:00:00Z,4.25434005
2022-12-19T00:00:00Z,13.5412278
2022-12-18T00:00:00Z,5.65895787
2022-12-17T00:00:00Z,7.64671222
2022-12-16T00:00:00Z,7.29427147
2022-12-15T00:00:00Z,5.34245553
2022-12-14T00:00:00Z,9.40159004
2022-12-13T00:00:00Z,8.81639762
2022-12-12T00:00:00Z,6.61831652
2022-12-11T00:00:00Z,7.58973993
2022-12-10T00:00:00Z,6.6701249
2022-12-09T00:00:00Z,13.12932782
2022-12-08T00:00:00Z,6.34514727
2022-12-07T00:00:00Z,5.98168308
2022-12-06T00:00:00Z,9.58065096
2022-12-05T00:00:00Z,18.25570972
2022-12-04T00:00:00Z,10.12114489
2022-12-03T00:00:00Z,4.57860683
2022-12-02T00:00:00Z,11.16219075
2022-12-01T00:00:00Z,15.66290521
2022-11-30T00:00:00Z,8.33329646
2022-11-29T00:00:00Z,9.01823247
2022-11-28T00:00:00Z,9.86542497
2022-11-27T00:00:00Z,5.38080763
2022-11-26T00:00:00Z,5.18064274
2022-11-25T00:00:00Z,3.96529864
2022-11-24T00:00:00Z,9.50628634
2022-11-23T00:00:00Z,68.19428085
2022-11-22T00:00:00Z,10.75651974
2022-11-21T00:00:00Z,7.38412152
2022-11-20T00:00:00Z,5.70800767
2022-11-19T00:00:00Z,3.44829596
2022-11-18T00:00:00Z,42.05600204
2022-11-17T00:00:00Z,11.77811798
2022-11-16T00:00:00Z,16.0554424
2022-11-15T00:00:00Z,5.27227642
2022-11-14T00:00:00Z,4.41702234
2022-11-13T00:00:00Z,1.33910951
2022-11-12T00:00:00Z,12.35009846
2022-11-11T00:00:00Z,11.60374717
2022-11-10T00:00:00Z,4.27758889
2022-11-09T00:00:00Z,7.13278915
2022-11-08T00:00:00Z,6.53938123
2022-11-07T00:00:00Z,5.32230707
2022-11-06T00:00:00Z,2.30530596
2022-11-05T00:00:00Z,4.80825334
2022-11-04T00:00:00Z,10.4302041
2022-11-03T00:00:00Z,2.36729164
2022-11-02T00:00:00Z,7.42049608
2022-11-01T00:00:00Z,3.23772885
2022-10-31T00:00:00Z,3.02955307
2022-10-30T00:00:00Z,2.26887944
2022-10-29T00:00:00Z,1.89546722
2022-10-28T00:00:00Z,2.59490229
2022-10-27T00:00:00Z,4.69385612
2022-10-26T00:00:00Z,7.5100109
2022-10-25T00:00:00Z,6.45590243
2022-10-24T00:00:00Z,2.43212259
2022-10-23T00:00:00Z,1.90468008
2022-10-22T00:00:00Z,10.85753636
2022-10-21T00:00:00Z,2.48129286
2022-10-20T00:00:00Z,1.85178034
2022-10-19T00:00:00Z,3.41106465
2022-10-18T00:00:00Z,24.66154452
2022-10-17T00:00:00Z,15.25350872
2022-10-16T00:00:00Z,3.88481684
2022-10-15T00:00:00Z,2.08829515
2022-10-14T00:00:00Z,2.45896661
2022-10-13T00:00:00Z,1.77229006
2022-10-12T00:00:00Z,4.01824129
2022-10-11T00:00:00Z,2.49700517
2022-10-10T00:00:00Z,1.98724203
2022-10-09T00:00:00Z,1.14276721
2022-10-08T00:00:00Z,3.28799805
2022-10-07T00:00:00Z,3.74835046
2022-10-06T00:00:00Z,2.99133619
2022-10-05T00:00:00Z,3.50220802
2022-10-04T00:00:00Z,2.19772253
2022-10-03T00:00:00Z,1.82461252
2022-10-02T00:00:00Z,1.73670456
2022-10-01T00:00:00Z,1.6105183
2022-09-30T00:00:00Z,3.32688094
2022-09-29T00:00:00Z,2.19266267
2022-09-28T00:00:00Z,1.84847926
2022-09-27T00:00:00Z,4.04551773
2022-09-26T00:00:00Z,1.53551646
2022-09-25T00:00:00Z,1.44159437
2022-09-24T00:00:00Z,0.99123939
2022-09-23T00:00:00Z,1.61613623
2022-09-22T00:00:00Z,1.36621516
2022-09-21T00:00:00Z,1.5266483
2022-09-20T00:00:00Z,1.29854832
2022-09-19T00:00:00Z,2.65281809
2022-09-18T00:00:00Z,0.83244741
2022-09-17T00:00:00Z,1.25780279
2022-09-16T00:00:00Z,1.05316249
2022-09-15T00:00:00Z,1.66726424
2022-09-14T00:00:00Z,1.58180301
2022-09-13T00:00:00Z,5.55709452
2022-09-12T00:00:00Z,1.80175924
2022-09-11T00:00:00Z,2.27746567
2022-09-10T00:00:00Z,1.29983893
2022-09-09T00:00:00Z,1.13414554
2022-09-08T00:00:00Z,0.87791132
2022-09-07T00:00:00Z,1.2316476
2022-09-06T00:00:00Z,1.80301426
2022-09-05T00:00:00Z,0.78391951
2022-09-04T00:00:00Z,6.96803396
2022-09-03T00:00:00Z,1.68270848
2022-09-02T00:00:00Z,1.5940676
2022-09-01T00:00:00Z,1.39568133
2022-08-31T00:00:00Z,0.89371824
2022-08-30T00:00:00Z,3.23626271
2022-08-29T00:00:00Z,5.15912096
2022-08-28T00:00:00Z,9.81614944
2022-08-27T00:00:00Z,1.27141831
2022-08-26T00:00:00Z,2.06162731
2022-08-25T00:00:00Z,1.14923692
2022-08-24T00:00:00Z,1.09363085
2022-08-23T00:00:00Z,0.99303918
2022-08-22T00:00:00Z,1.07789888
2022-08-21T00:00:00Z,0.71926223
2022-08-20T00:00:00Z,0.68156071
2022-08-19T00:00:00Z,1.79835838
