Datetime,Realized Price
2024-07-14T00:00:00Z,30791.57810529
2024-07-13T00:00:00Z,30775.32875873
2024-07-12T00:00:00Z,30764.87373478
2024-07-11T00:00:00Z,30758.21286707
2024-07-10T00:00:00Z,30758.78729818
2024-07-09T00:00:00Z,30743.32486871
2024-07-08T00:00:00Z,30721.39659613
2024-07-07T00:00:00Z,30748.17575094
2024-07-06T00:00:00Z,30743.11290368
2024-07-05T00:00:00Z,30737.69200713
2024-07-04T00:00:00Z,30744.63154818
2024-07-03T00:00:00Z,30736.63062657
2024-07-02T00:00:00Z,30711.36189571
2024-07-01T00:00:00Z,30710.229016
2024-06-30T00:00:00Z,30683.31057547
2024-06-29T00:00:00Z,30676.00689007
2024-06-28T00:00:00Z,30672.41979889
2024-06-27T00:00:00Z,30666.81943992
2024-06-26T00:00:00Z,30612.76380971
2024-06-25T00:00:00Z,30610.26482883
2024-06-24T00:00:00Z,30614.05775596
2024-06-23T00:00:00Z,30632.79024434
2024-06-22T00:00:00Z,30630.89693969
2024-06-21T00:00:00Z,30542.02911259
2024-06-20T00:00:00Z,30522.27984032
2024-06-19T00:00:00Z,30515.12673301
2024-06-18T00:00:00Z,30498.84692911
2024-06-17T00:00:00Z,30500.21724271
2024-06-16T00:00:00Z,30488.80111689
2024-06-15T00:00:00Z,30482.00273534
2024-06-14T00:00:00Z,30468.25806438
2024-06-13T00:00:00Z,30459.22652263
2024-06-12T00:00:00Z,30451.43180542
2024-06-11T00:00:00Z,30420.52144355
2024-06-10T00:00:00Z,30357.33672118
2024-06-09T00:00:00Z,30338.92139989
2024-06-08T00:00:00Z,30326.97128303
2024-06-07T00:00:00Z,30314.56241328
2024-06-06T00:00:00Z,30275.35400307
2024-06-05T00:00:00Z,30191.04322451
2024-06-04T00:00:00Z,30139.94101434
2024-06-03T00:00:00Z,30098.58297927
2024-06-02T00:00:00Z,30040.69333319
2024-06-01T00:00:00Z,30027.75043072
2024-05-31T00:00:00Z,30018.05545001
2024-05-30T00:00:00Z,30000.32321017
2024-05-29T00:00:00Z,29977.85982543
2024-05-28T00:00:00Z,29962.31670418
2024-05-27T00:00:00Z,29453.25676991
2024-05-26T00:00:00Z,29414.30280806
2024-05-25T00:00:00Z,29392.27878063
2024-05-24T00:00:00Z,29378.50413287
2024-05-23T00:00:00Z,29355.78753432
2024-05-22T00:00:00Z,29321.8084231
2024-05-21T00:00:00Z,29279.3298444
2024-05-20T00:00:00Z,29198.07276657
2024-05-19T00:00:00Z,29150.65996057
2024-05-18T00:00:00Z,29133.08541904
2024-05-17T00:00:00Z,29120.90414112
2024-05-16T00:00:00Z,29086.73359278
2024-05-15T00:00:00Z,29046.95852129
2024-05-14T00:00:00Z,28961.82400403
2024-05-13T00:00:00Z,28945.65213029
2024-05-12T00:00:00Z,28924.92154697
2024-05-11T00:00:00Z,28912.21214933
2024-05-10T00:00:00Z,28904.06359661
2024-05-09T00:00:00Z,28901.37666618
2024-05-08T00:00:00Z,28890.91265067
2024-05-07T00:00:00Z,28869.33774472
2024-05-06T00:00:00Z,28856.65381995
2024-05-05T00:00:00Z,28830.25054925
2024-05-04T00:00:00Z,28820.78999902
2024-05-03T00:00:00Z,28803.86497763
2024-05-02T00:00:00Z,28788.16309716
2024-05-01T00:00:00Z,28793.42272327
2024-04-30T00:00:00Z,28828.4913727
2024-04-29T00:00:00Z,28815.1261406
2024-04-28T00:00:00Z,28800.49335036
2024-04-27T00:00:00Z,28771.63854082
2024-04-26T00:00:00Z,28758.20377201
2024-04-25T00:00:00Z,28751.45928026
2024-04-24T00:00:00Z,28740.78354537
2024-04-23T00:00:00Z,28599.86061153
2024-04-22T00:00:00Z,28582.39613638
2024-04-21T00:00:00Z,28552.53195623
2024-04-20T00:00:00Z,28540.19294228
2024-04-19T00:00:00Z,28532.81823572
2024-04-18T00:00:00Z,28496.2893196
2024-04-17T00:00:00Z,28465.88243946
2024-04-16T00:00:00Z,28468.41439152
2024-04-15T00:00:00Z,28444.58541912
2024-04-14T00:00:00Z,28428.03447662
2024-04-13T00:00:00Z,28426.49134178
2024-04-12T00:00:00Z,28431.42538557
2024-04-11T00:00:00Z,28400.05724407
2024-04-10T00:00:00Z,28367.20564193
2024-04-09T00:00:00Z,28345.37919465
2024-04-08T00:00:00Z,28312.07991928
2024-04-07T00:00:00Z,28246.88182428
2024-04-06T00:00:00Z,28225.4477788
2024-04-05T00:00:00Z,28195.46238135
2024-04-04T00:00:00Z,28176.37467989
2024-04-03T00:00:00Z,28147.45632774
2024-04-02T00:00:00Z,28107.14865082
2024-04-01T00:00:00Z,28025.19778573
2024-03-31T00:00:00Z,27880.81184761
2024-03-30T00:00:00Z,27858.16104544
2024-03-29T00:00:00Z,27835.88901292
2024-03-28T00:00:00Z,27806.3338963
2024-03-27T00:00:00Z,27687.55086001
2024-03-26T00:00:00Z,27644.27019911
2024-03-25T00:00:00Z,27594.03541878
2024-03-24T00:00:00Z,27320.06894719
2024-03-23T00:00:00Z,27293.56262629
2024-03-22T00:00:00Z,27017.27335964
2024-03-21T00:00:00Z,26952.6180773
2024-03-20T00:00:00Z,26881.16224777
2024-03-19T00:00:00Z,26855.13882574
2024-03-18T00:00:00Z,26866.10629905
2024-03-17T00:00:00Z,26813.30657596
2024-03-16T00:00:00Z,26743.30623778
2024-03-15T00:00:00Z,26719.67700513
2024-03-14T00:00:00Z,26674.3808277
2024-03-13T00:00:00Z,26558.10257795
2024-03-12T00:00:00Z,26075.25474254
2024-03-11T00:00:00Z,25938.3605775
2024-03-10T00:00:00Z,25707.31427438
2024-03-09T00:00:00Z,25646.65967225
2024-03-08T00:00:00Z,25592.99191142
2024-03-07T00:00:00Z,25434.54456266
2024-03-06T00:00:00Z,25245.71290539
2024-03-05T00:00:00Z,24859.47951897
2024-03-04T00:00:00Z,24647.57672329
2024-03-03T00:00:00Z,24475.88226881
2024-03-02T00:00:00Z,24442.12313665
2024-03-01T00:00:00Z,24417.52779879
2024-02-29T00:00:00Z,24253.83382294
2024-02-28T00:00:00Z,24115.33087126
2024-02-27T00:00:00Z,23782.4058602
2024-02-26T00:00:00Z,23656.79555162
2024-02-25T00:00:00Z,23602.42029038
2024-02-24T00:00:00Z,23588.2411488
2024-02-23T00:00:00Z,23574.1397175
2024-02-22T00:00:00Z,23529.55082219
2024-02-21T00:00:00Z,23483.34667075
2024-02-20T00:00:00Z,23451.42082097
2024-02-19T00:00:00Z,23426.99219177
2024-02-18T00:00:00Z,23349.65275859
2024-02-17T00:00:00Z,23328.79625642
2024-02-16T00:00:00Z,23312.11430745
2024-02-15T00:00:00Z,23274.0002553
2024-02-14T00:00:00Z,23221.99721002
2024-02-13T00:00:00Z,23100.81775654
2024-02-12T00:00:00Z,23062.1669986
2024-02-11T00:00:00Z,23006.20029789
2024-02-10T00:00:00Z,22984.63393844
2024-02-09T00:00:00Z,22965.41333989
2024-02-08T00:00:00Z,22921.70850212
2024-02-07T00:00:00Z,22889.55087441
2024-02-06T00:00:00Z,22872.29387289
2024-02-05T00:00:00Z,22842.61832371
2024-02-04T00:00:00Z,22829.13559329
2024-02-03T00:00:00Z,22823.28685565
2024-02-02T00:00:00Z,22818.89937835
2024-02-01T00:00:00Z,22804.5698051
2024-01-31T00:00:00Z,22798.66009681
2024-01-30T00:00:00Z,22763.54719091
2024-01-29T00:00:00Z,22705.27396809
2024-01-28T00:00:00Z,22686.95992663
2024-01-27T00:00:00Z,22678.96403168
2024-01-26T00:00:00Z,22668.94949178
2024-01-25T00:00:00Z,22653.08979462
2024-01-24T00:00:00Z,22635.19209913
2024-01-23T00:00:00Z,22592.05618112
2024-01-22T00:00:00Z,22588.05324523
2024-01-21T00:00:00Z,22586.90703864
2024-01-20T00:00:00Z,22583.83227531
2024-01-19T00:00:00Z,22580.6176685
2024-01-18T00:00:00Z,22569.53828626
2024-01-17T00:00:00Z,22522.99258953
2024-01-16T00:00:00Z,22512.58573707
2024-01-15T00:00:00Z,22406.53484073
2024-01-14T00:00:00Z,22400.63554976
2024-01-13T00:00:00Z,22397.31616951
2024-01-12T00:00:00Z,22395.74214922
2024-01-11T00:00:00Z,22391.99960348
2024-01-10T00:00:00Z,22347.41051856
2024-01-09T00:00:00Z,22317.54203573
2024-01-08T00:00:00Z,22265.35626087
2024-01-07T00:00:00Z,22233.09695321
2024-01-06T00:00:00Z,22222.63857417
2024-01-05T00:00:00Z,22212.07054652
2024-01-04T00:00:00Z,22183.04262972
2024-01-03T00:00:00Z,22015.33109717
2024-01-02T00:00:00Z,21989.55340778
2024-01-01T00:00:00Z,21942.50899597
2023-12-31T00:00:00Z,21932.47397593
2023-12-30T00:00:00Z,21919.09535581
2023-12-29T00:00:00Z,21906.88160446
2023-12-28T00:00:00Z,21877.12063278
2023-12-27T00:00:00Z,21859.73819915
2023-12-26T00:00:00Z,21793.38065519
2023-12-25T00:00:00Z,21762.46571087
2023-12-24T00:00:00Z,21753.77681569
2023-12-23T00:00:00Z,21726.34982299
2023-12-22T00:00:00Z,21711.96205884
2023-12-21T00:00:00Z,21685.4789421
2023-12-20T00:00:00Z,21662.95437158
2023-12-19T00:00:00Z,21628.22361031
2023-12-18T00:00:00Z,21599.33972921
2023-12-17T00:00:00Z,21575.25299676
2023-12-16T00:00:00Z,21570.34861741
2023-12-15T00:00:00Z,21554.87610637
2023-12-14T00:00:00Z,21521.61909684
2023-12-13T00:00:00Z,21498.48802773
2023-12-12T00:00:00Z,21481.79950622
2023-12-11T00:00:00Z,21438.34592609
2023-12-10T00:00:00Z,21420.47197507
2023-12-09T00:00:00Z,21409.23437294
2023-12-08T00:00:00Z,21387.858125
2023-12-07T00:00:00Z,21357.77494104
2023-12-06T00:00:00Z,21319.74501663
2023-12-05T00:00:00Z,21246.12678972
2023-12-04T00:00:00Z,21198.09991101
2023-12-03T00:00:00Z,21133.2306794
2023-12-02T00:00:00Z,21118.18944047
2023-12-01T00:00:00Z,21104.60131447
2023-11-30T00:00:00Z,21074.35052869
2023-11-29T00:00:00Z,21061.3117519
2023-11-28T00:00:00Z,21043.27965837
2023-11-27T00:00:00Z,21027.41568511
2023-11-26T00:00:00Z,21022.03340642
2023-11-25T00:00:00Z,21014.40075484
2023-11-24T00:00:00Z,21007.57792689
2023-11-23T00:00:00Z,20988.53277273
2023-11-22T00:00:00Z,20981.11050049
2023-11-21T00:00:00Z,20967.1219827
2023-11-20T00:00:00Z,20939.00022669
2023-11-19T00:00:00Z,20917.69771832
2023-11-18T00:00:00Z,20909.91982995
2023-11-17T00:00:00Z,20903.77109514
2023-11-16T00:00:00Z,20892.86531982
2023-11-15T00:00:00Z,20873.54541742
2023-11-14T00:00:00Z,20854.81767844
2023-11-13T00:00:00Z,20846.21283515
2023-11-12T00:00:00Z,20833.55347293
2023-11-11T00:00:00Z,20826.08486193
2023-11-10T00:00:00Z,20815.7191282
2023-11-09T00:00:00Z,20787.84472637
2023-11-08T00:00:00Z,20733.12368912
2023-11-07T00:00:00Z,20714.62203863
2023-11-06T00:00:00Z,20697.63710922
2023-11-05T00:00:00Z,20683.74947295
2023-11-04T00:00:00Z,20676.57560585
2023-11-03T00:00:00Z,20667.75916406
2023-11-02T00:00:00Z,20651.23002323
2023-11-01T00:00:00Z,20629.87755606
2023-10-31T00:00:00Z,20593.67878321
2023-10-30T00:00:00Z,20577.71529826
2023-10-29T00:00:00Z,20559.78288971
2023-10-28T00:00:00Z,20550.25545228
2023-10-27T00:00:00Z,20538.57548303
2023-10-26T00:00:00Z,20523.88737082
2023-10-25T00:00:00Z,20487.3589922
2023-10-24T00:00:00Z,20457.26686504
2023-10-23T00:00:00Z,20384.47021114
2023-10-22T00:00:00Z,20354.46815094
2023-10-21T00:00:00Z,20349.76660501
2023-10-20T00:00:00Z,20344.19829896
2023-10-19T00:00:00Z,20329.36291465
2023-10-18T00:00:00Z,20337.15548213
2023-10-17T00:00:00Z,20329.93675025
2023-10-16T00:00:00Z,20324.14785173
2023-10-15T00:00:00Z,20314.9167944
2023-10-14T00:00:00Z,20313.76747524
2023-10-13T00:00:00Z,20304.09471183
2023-10-12T00:00:00Z,20305.01196145
2023-10-11T00:00:00Z,20308.64983218
2023-10-10T00:00:00Z,20310.3094334
2023-10-09T00:00:00Z,20310.06895804
2023-10-08T00:00:00Z,20304.14712811
2023-10-07T00:00:00Z,20302.64766466
2023-10-06T00:00:00Z,20296.63644039
2023-10-05T00:00:00Z,20290.30748859
2023-10-04T00:00:00Z,20291.47560056
2023-10-03T00:00:00Z,20285.67938503
2023-10-02T00:00:00Z,20284.11375575
2023-10-01T00:00:00Z,20277.07160272
2023-09-30T00:00:00Z,20275.25874348
2023-09-29T00:00:00Z,20272.38213443
2023-09-28T00:00:00Z,20268.39469723
2023-09-27T00:00:00Z,20266.97564833
2023-09-26T00:00:00Z,20268.74808026
2023-09-25T00:00:00Z,20269.66538267
2023-09-24T00:00:00Z,20271.48440409
2023-09-23T00:00:00Z,20271.28424782
2023-09-22T00:00:00Z,20271.33652311
2023-09-21T00:00:00Z,20271.9552487
2023-09-20T00:00:00Z,20273.61568361
2023-09-19T00:00:00Z,20274.30991888
2023-09-18T00:00:00Z,20259.65625585
2023-09-17T00:00:00Z,20252.22957073
2023-09-16T00:00:00Z,20251.51567691
2023-09-15T00:00:00Z,20250.83663986
2023-09-14T00:00:00Z,20248.47851463
2023-09-13T00:00:00Z,20241.70467227
2023-09-12T00:00:00Z,20242.00840746
2023-09-11T00:00:00Z,20243.95110904
2023-09-10T00:00:00Z,20250.74593889
2023-09-09T00:00:00Z,20251.36334891
2023-09-08T00:00:00Z,20253.80962619
2023-09-07T00:00:00Z,20254.63477137
2023-09-06T00:00:00Z,20257.52857026
2023-09-05T00:00:00Z,20261.59925174
2023-09-04T00:00:00Z,20267.09144847
2023-09-03T00:00:00Z,20269.16710262
2023-09-02T00:00:00Z,20270.9547833
2023-09-01T00:00:00Z,20272.50433941
2023-08-31T00:00:00Z,20280.84655402
2023-08-30T00:00:00Z,20284.09175662
2023-08-29T00:00:00Z,20281.95434147
2023-08-28T00:00:00Z,20292.98795703
2023-08-27T00:00:00Z,20296.85685856
2023-08-26T00:00:00Z,20294.89660996
2023-08-25T00:00:00Z,20296.81839825
2023-08-24T00:00:00Z,20304.70247284
2023-08-23T00:00:00Z,20313.25544993
2023-08-22T00:00:00Z,20317.28107001
2023-08-21T00:00:00Z,20324.86116646
2023-08-20T00:00:00Z,20334.27061369
2023-08-19T00:00:00Z,20335.27515537
2023-08-18T00:00:00Z,20338.65151714
2023-08-17T00:00:00Z,20357.16652021
2023-08-16T00:00:00Z,20365.21683752
2023-08-15T00:00:00Z,20365.20581718
2023-08-14T00:00:00Z,20363.51195083
2023-08-13T00:00:00Z,20360.70184671
2023-08-12T00:00:00Z,20357.8704666
2023-08-11T00:00:00Z,20354.56644997
2023-08-10T00:00:00Z,20350.82806914
2023-08-09T00:00:00Z,20350.0453159
2023-08-08T00:00:00Z,20344.35595873
2023-08-07T00:00:00Z,20342.3999823
2023-08-06T00:00:00Z,20342.56407548
2023-08-05T00:00:00Z,20340.72350373
2023-08-04T00:00:00Z,20340.58666215
2023-08-03T00:00:00Z,20338.69832349
2023-08-02T00:00:00Z,20338.03924074
2023-08-01T00:00:00Z,20341.98015712
2023-07-31T00:00:00Z,20342.702408
2023-07-30T00:00:00Z,20344.36599027
2023-07-29T00:00:00Z,20343.93897736
2023-07-28T00:00:00Z,20342.6952783
2023-07-27T00:00:00Z,20405.77679108
2023-07-26T00:00:00Z,20422.20256478
2023-07-25T00:00:00Z,20421.82723561
2023-07-24T00:00:00Z,20422.52805163
2023-07-23T00:00:00Z,20424.42069838
2023-07-22T00:00:00Z,20421.25101669
2023-07-21T00:00:00Z,20418.13172587
2023-07-20T00:00:00Z,20426.07871789
2023-07-19T00:00:00Z,20421.72877227
2023-07-18T00:00:00Z,20412.79427439
2023-07-17T00:00:00Z,20402.7352398
2023-07-16T00:00:00Z,20409.46956874
2023-07-15T00:00:00Z,20407.63421087
2023-07-14T00:00:00Z,20408.72592621
2023-07-13T00:00:00Z,20403.34807933
2023-07-12T00:00:00Z,20399.37439164
2023-07-11T00:00:00Z,20391.52321943
2023-07-10T00:00:00Z,20379.2135393
2023-07-09T00:00:00Z,20374.32853353
2023-07-08T00:00:00Z,20370.08206883
2023-07-07T00:00:00Z,20367.71769164
2023-07-06T00:00:00Z,20363.76273006
2023-07-05T00:00:00Z,20385.03809465
2023-07-04T00:00:00Z,20380.80863046
2023-07-03T00:00:00Z,20372.72183348
2023-07-02T00:00:00Z,20362.80650598
2023-07-01T00:00:00Z,20357.88196621
2023-06-30T00:00:00Z,20328.53320899
2023-06-29T00:00:00Z,20309.86606325
2023-06-28T00:00:00Z,20308.45874235
2023-06-27T00:00:00Z,20289.13695516
2023-06-26T00:00:00Z,20266.63320581
2023-06-25T00:00:00Z,20254.14111318
2023-06-24T00:00:00Z,20246.21402321
2023-06-23T00:00:00Z,20233.45509207
2023-06-22T00:00:00Z,20213.27611233
2023-06-21T00:00:00Z,20191.93324788
2023-06-20T00:00:00Z,20163.98740002
2023-06-19T00:00:00Z,20163.91236856
2023-06-18T00:00:00Z,20176.31499896
2023-06-17T00:00:00Z,20169.30813577
2023-06-16T00:00:00Z,20167.9283863
2023-06-15T00:00:00Z,20166.8650564
2023-06-14T00:00:00Z,20175.24365491
2023-06-13T00:00:00Z,20174.38717982
2023-06-12T00:00:00Z,20175.56247101
2023-06-11T00:00:00Z,20179.02178416
2023-06-10T00:00:00Z,20179.72597063
2023-06-09T00:00:00Z,20186.46809494
2023-06-08T00:00:00Z,20185.85073785
2023-06-07T00:00:00Z,20185.24769249
2023-06-06T00:00:00Z,20183.38549783
2023-06-05T00:00:00Z,20183.09677742
2023-06-04T00:00:00Z,20188.6229384
2023-06-03T00:00:00Z,20188.09285977
2023-06-02T00:00:00Z,20188.20253401
2023-06-01T00:00:00Z,20184.71516731
2023-05-31T00:00:00Z,20181.43373859
2023-05-30T00:00:00Z,20181.38312609
2023-05-29T00:00:00Z,20172.7149466
2023-05-28T00:00:00Z,20165.69471698
2023-05-27T00:00:00Z,20159.65276162
2023-05-26T00:00:00Z,20159.35140434
2023-05-25T00:00:00Z,20158.17767507
2023-05-24T00:00:00Z,20147.55547755
2023-05-23T00:00:00Z,20151.03399203
2023-05-22T00:00:00Z,20146.34816924
2023-05-21T00:00:00Z,20119.51128459
2023-05-20T00:00:00Z,20118.56897516
2023-05-19T00:00:00Z,20117.28713608
2023-05-18T00:00:00Z,20120.95662402
2023-05-17T00:00:00Z,20122.33533998
2023-05-16T00:00:00Z,20121.42809414
2023-05-15T00:00:00Z,20115.16629071
2023-05-14T00:00:00Z,20092.26879167
2023-05-13T00:00:00Z,20090.02112564
2023-05-12T00:00:00Z,20089.87017789
2023-05-11T00:00:00Z,20092.07432638
2023-05-10T00:00:00Z,20096.53946572
2023-05-09T00:00:00Z,20096.3004668
2023-05-08T00:00:00Z,20100.83281405
2023-05-07T00:00:00Z,20094.29659805
2023-05-06T00:00:00Z,19991.00412843
2023-05-05T00:00:00Z,19989.43953289
2023-05-04T00:00:00Z,19982.6140399
2023-05-03T00:00:00Z,19979.01637127
2023-05-02T00:00:00Z,19948.29042298
2023-05-01T00:00:00Z,19944.38417153
2023-04-30T00:00:00Z,19947.68334649
2023-04-29T00:00:00Z,19945.32846714
2023-04-28T00:00:00Z,19937.38119383
2023-04-27T00:00:00Z,19926.97796348
2023-04-26T00:00:00Z,19919.30615614
2023-04-25T00:00:00Z,19904.17334464
2023-04-24T00:00:00Z,19904.90840272
2023-04-23T00:00:00Z,19906.74319793
2023-04-22T00:00:00Z,19902.46338702
2023-04-21T00:00:00Z,19903.43560264
2023-04-20T00:00:00Z,19900.55324431
2023-04-19T00:00:00Z,19901.83177586
2023-04-18T00:00:00Z,19888.00023231
2023-04-17T00:00:00Z,19873.48525762
2023-04-16T00:00:00Z,19872.31881463
2023-04-15T00:00:00Z,19867.83176616
2023-04-14T00:00:00Z,19864.26366219
2023-04-13T00:00:00Z,19842.12468787
2023-04-12T00:00:00Z,19825.12522075
2023-04-11T00:00:00Z,19818.51708281
2023-04-10T00:00:00Z,19781.8491573
2023-04-09T00:00:00Z,19769.53997372
2023-04-08T00:00:00Z,19767.33808553
2023-04-07T00:00:00Z,19765.10113447
2023-04-06T00:00:00Z,19769.11437161
2023-04-05T00:00:00Z,19767.61010812
2023-04-04T00:00:00Z,19749.62060777
2023-04-03T00:00:00Z,19743.64930727
2023-04-02T00:00:00Z,19737.13385824
2023-04-01T00:00:00Z,19734.16376021
2023-03-31T00:00:00Z,19725.01336673
2023-03-30T00:00:00Z,19707.16639173
2023-03-29T00:00:00Z,20006.89569459
2023-03-28T00:00:00Z,19989.83193917
2023-03-27T00:00:00Z,19984.82407764
2023-03-26T00:00:00Z,19956.10836807
2023-03-25T00:00:00Z,19948.01907419
2023-03-24T00:00:00Z,19946.06060705
2023-03-23T00:00:00Z,19936.43755538
2023-03-22T00:00:00Z,19909.46288039
2023-03-21T00:00:00Z,19894.98611142
2023-03-20T00:00:00Z,19875.20881382
2023-03-19T00:00:00Z,19854.14227858
2023-03-18T00:00:00Z,19841.21633141
2023-03-17T00:00:00Z,19828.0107169
2023-03-16T00:00:00Z,19782.36615428
2023-03-15T00:00:00Z,19772.15077677
2023-03-14T00:00:00Z,19760.15540355
2023-03-13T00:00:00Z,19728.66848647
2023-03-12T00:00:00Z,19702.10129926
2023-03-11T00:00:00Z,19703.25585643
2023-03-10T00:00:00Z,19708.15644067
2023-03-09T00:00:00Z,19728.90824375
2023-03-08T00:00:00Z,19740.37103839
2023-03-07T00:00:00Z,19745.55123291
2023-03-06T00:00:00Z,19812.2960196
2023-03-05T00:00:00Z,19816.92525579
2023-03-04T00:00:00Z,19828.71399542
2023-03-03T00:00:00Z,19830.56819209
2023-03-02T00:00:00Z,19838.27459038
2023-03-01T00:00:00Z,19840.78623001
2023-02-28T00:00:00Z,19849.40171833
2023-02-27T00:00:00Z,19866.479147
2023-02-26T00:00:00Z,19862.73483038
2023-02-25T00:00:00Z,19861.48476921
2023-02-24T00:00:00Z,19865.64738364
2023-02-23T00:00:00Z,19867.98859774
2023-02-22T00:00:00Z,19862.84032267
2023-02-21T00:00:00Z,19867.78129299
2023-02-20T00:00:00Z,19864.11595951
2023-02-19T00:00:00Z,19858.99590147
2023-02-18T00:00:00Z,19855.43648315
2023-02-17T00:00:00Z,19851.19919844
2023-02-16T00:00:00Z,19846.48392897
2023-02-15T00:00:00Z,19827.04614913
2023-02-14T00:00:00Z,19818.57569458
2023-02-13T00:00:00Z,19818.79215971
2023-02-12T00:00:00Z,19822.60322002
2023-02-11T00:00:00Z,19823.72845494
2023-02-10T00:00:00Z,19824.94732795
2023-02-09T00:00:00Z,19833.30255158
2023-02-08T00:00:00Z,19834.02205154
2023-02-07T00:00:00Z,19830.30726381
2023-02-06T00:00:00Z,19828.45452123
2023-02-05T00:00:00Z,19826.44019195
2023-02-04T00:00:00Z,19826.10258745
2023-02-03T00:00:00Z,19818.63176974
2023-02-02T00:00:00Z,19813.26890364
2023-02-01T00:00:00Z,19804.38031354
2023-01-31T00:00:00Z,19785.21881085
2023-01-30T00:00:00Z,19779.09914445
2023-01-29T00:00:00Z,19774.85565878
2023-01-28T00:00:00Z,19768.68259644
2023-01-27T00:00:00Z,19765.34561816
2023-01-26T00:00:00Z,19776.89811553
2023-01-25T00:00:00Z,19785.66843532
2023-01-24T00:00:00Z,19779.96804697
2023-01-23T00:00:00Z,19773.77169017
2023-01-22T00:00:00Z,19768.71017422
2023-01-21T00:00:00Z,19761.55027053
2023-01-20T00:00:00Z,19748.20134425
2023-01-19T00:00:00Z,19739.04970973
2023-01-18T00:00:00Z,19745.17137197
2023-01-17T00:00:00Z,19744.82822018
2023-01-16T00:00:00Z,19732.02523157
2023-01-15T00:00:00Z,19722.9143119
2023-01-14T00:00:00Z,19719.62370634
2023-01-13T00:00:00Z,19705.64098583
2023-01-12T00:00:00Z,19695.34290706
2023-01-11T00:00:00Z,19687.06423602
2023-01-10T00:00:00Z,19703.59050201
2023-01-09T00:00:00Z,19714.42601731
2023-01-08T00:00:00Z,19715.62005315
2023-01-07T00:00:00Z,19717.86261679
2023-01-06T00:00:00Z,19722.61384283
2023-01-05T00:00:00Z,19734.40596689
2023-01-04T00:00:00Z,19741.59086312
2023-01-03T00:00:00Z,19753.04880657
2023-01-02T00:00:00Z,19762.05765299
2023-01-01T00:00:00Z,19763.80959027
2022-12-31T00:00:00Z,19767.29581248
2022-12-30T00:00:00Z,19809.03560979
2022-12-29T00:00:00Z,19816.94426661
2022-12-28T00:00:00Z,19837.09723313
2022-12-27T00:00:00Z,19864.69477107
2022-12-26T00:00:00Z,19874.79942999
2022-12-25T00:00:00Z,19877.55471104
2022-12-24T00:00:00Z,19888.48582317
2022-12-23T00:00:00Z,19892.74504287
2022-12-22T00:00:00Z,19901.14413285
2022-12-21T00:00:00Z,19908.6642178
2022-12-20T00:00:00Z,19923.37777703
2022-12-19T00:00:00Z,19928.79974033
2022-12-18T00:00:00Z,19956.62159802
2022-12-17T00:00:00Z,19960.43560747
2022-12-16T00:00:00Z,19968.87486591
2022-12-15T00:00:00Z,19978.65837717
2022-12-14T00:00:00Z,19984.97782747
2022-12-13T00:00:00Z,20000.24347893
2022-12-12T00:00:00Z,20011.23636538
2022-12-11T00:00:00Z,20016.70644509
2022-12-10T00:00:00Z,20023.24054666
2022-12-09T00:00:00Z,20023.75190881
2022-12-08T00:00:00Z,20040.71728081
2022-12-07T00:00:00Z,20050.71327458
2022-12-06T00:00:00Z,20055.15995666
2022-12-05T00:00:00Z,20073.42899403
2022-12-04T00:00:00Z,20128.59962059
2022-12-03T00:00:00Z,20139.32077869
2022-12-02T00:00:00Z,20144.38918344
2022-12-01T00:00:00Z,20158.01514142
2022-11-30T00:00:00Z,20166.35474132
2022-11-29T00:00:00Z,20177.38076006
2022-11-28T00:00:00Z,20186.15385094
2022-11-27T00:00:00Z,20214.03955486
2022-11-26T00:00:00Z,20218.90837101
2022-11-25T00:00:00Z,20231.41375748
2022-11-24T00:00:00Z,20244.43954837
2022-11-23T00:00:00Z,20256.7059342
2022-11-22T00:00:00Z,20247.1569923
2022-11-21T00:00:00Z,20276.13124543
2022-11-20T00:00:00Z,20312.32410205
2022-11-19T00:00:00Z,20326.34670155
2022-11-18T00:00:00Z,20338.20787275
2022-11-17T00:00:00Z,20562.34260838
2022-11-16T00:00:00Z,20648.23435472
2022-11-15T00:00:00Z,20695.40166365
2022-11-14T00:00:00Z,20733.01228502
2022-11-13T00:00:00Z,20768.33307007
2022-11-12T00:00:00Z,20782.16454683
2022-11-11T00:00:00Z,20833.36450751
2022-11-10T00:00:00Z,20868.30220773
2022-11-09T00:00:00Z,20908.34710339
2022-11-08T00:00:00Z,21010.52763
2022-11-07T00:00:00Z,21044.53995562
2022-11-06T00:00:00Z,21099.53644571
2022-11-05T00:00:00Z,21107.97635329
2022-11-04T00:00:00Z,21106.577966
2022-11-03T00:00:00Z,21081.22235874
2022-11-02T00:00:00Z,21084.67743676
2022-11-01T00:00:00Z,21089.78358595
2022-10-31T00:00:00Z,21095.59867722
2022-10-30T00:00:00Z,21101.31378126
2022-10-29T00:00:00Z,21106.18032574
2022-10-28T00:00:00Z,21105.23060088
2022-10-27T00:00:00Z,21108.8196686
2022-10-26T00:00:00Z,21107.54536991
2022-10-25T00:00:00Z,21098.30944861
2022-10-24T00:00:00Z,21093.31923333
2022-10-23T00:00:00Z,21096.96527558
2022-10-22T00:00:00Z,21098.71698557
2022-10-21T00:00:00Z,21112.3694371
2022-10-20T00:00:00Z,21118.12713405
2022-10-19T00:00:00Z,21125.09039959
2022-10-18T00:00:00Z,21136.19564507
