Datetime,Net Unrealized Loss (NUL)
2024-06-15T00:00:00Z,0.0057318
2024-06-14T00:00:00Z,0.00628175
2024-06-13T00:00:00Z,0.00482503
2024-06-12T00:00:00Z,0.00242156
2024-06-11T00:00:00Z,0.00384452
2024-06-10T00:00:00Z,0.00122796
2024-06-09T00:00:00Z,0.0011305
2024-06-08T00:00:00Z,0.00140373
2024-06-07T00:00:00Z,0.00142652
2024-06-06T00:00:00Z,0.00042813
2024-06-05T00:00:00Z,0.00031029
2024-06-04T00:00:00Z,0.00044478
2024-06-03T00:00:00Z,0.00138065
2024-06-02T00:00:00Z,0.00236774
2024-06-01T00:00:00Z,0.00249689
2024-05-31T00:00:00Z,0.00305361
2024-05-30T00:00:00Z,0.00178518
2024-05-29T00:00:00Z,0.00270519
2024-05-28T00:00:00Z,0.00174697
2024-05-27T00:00:00Z,0.00102435
2024-05-26T00:00:00Z,0.00167035
2024-05-25T00:00:00Z,0.00109988
2024-05-24T00:00:00Z,0.00150735
2024-05-23T00:00:00Z,0.00225644
2024-05-22T00:00:00Z,0.00125657
2024-05-21T00:00:00Z,0.0006521
2024-05-20T00:00:00Z,0.00023369
2024-05-19T00:00:00Z,0.00358522
2024-05-18T00:00:00Z,0.002605
2024-05-17T00:00:00Z,0.00265878
2024-05-16T00:00:00Z,0.00497179
2024-05-15T00:00:00Z,0.00353669
2024-05-14T00:00:00Z,0.0127352
2024-05-13T00:00:00Z,0.00941087
2024-05-12T00:00:00Z,0.01321055
2024-05-11T00:00:00Z,0.01513201
2024-05-10T00:00:00Z,0.01481587
2024-05-09T00:00:00Z,0.00909019
2024-05-08T00:00:00Z,0.01403139
2024-05-07T00:00:00Z,0.01116729
2024-05-06T00:00:00Z,0.0091385
2024-05-05T00:00:00Z,0.00732898
2024-05-04T00:00:00Z,0.00788811
2024-05-03T00:00:00Z,0.00915615
2024-05-02T00:00:00Z,0.02053922
2024-05-01T00:00:00Z,0.02368995
2024-04-30T00:00:00Z,0.01635411
2024-04-29T00:00:00Z,0.0081385
2024-04-28T00:00:00Z,0.01071148
2024-04-27T00:00:00Z,0.00929452
2024-04-26T00:00:00Z,0.00845595
2024-04-25T00:00:00Z,0.00696701
2024-04-24T00:00:00Z,0.00766744
2024-04-23T00:00:00Z,0.00388109
2024-04-22T00:00:00Z,0.00345423
2024-04-21T00:00:00Z,0.00644197
2024-04-20T00:00:00Z,0.00656637
2024-04-19T00:00:00Z,0.00865026
2024-04-18T00:00:00Z,0.00948199
2024-04-17T00:00:00Z,0.01502001
2024-04-16T00:00:00Z,0.0093268
2024-04-15T00:00:00Z,0.01026279
2024-04-14T00:00:00Z,0.00571445
2024-04-13T00:00:00Z,0.00861135
2024-04-12T00:00:00Z,0.00366589
2024-04-11T00:00:00Z,0.0008627
2024-04-10T00:00:00Z,0.00057319
2024-04-09T00:00:00Z,0.00152674
2024-04-08T00:00:00Z,0.00025166
2024-04-07T00:00:00Z,0.00101627
2024-04-06T00:00:00Z,0.00132003
2024-04-05T00:00:00Z,0.00223797
2024-04-04T00:00:00Z,0.00173963
2024-04-03T00:00:00Z,0.00446033
2024-04-02T00:00:00Z,0.00565308
2024-04-01T00:00:00Z,0.00093815
2024-03-31T00:00:00Z,0.00034638
2024-03-30T00:00:00Z,0.00117447
2024-03-29T00:00:00Z,0.00100093
2024-03-28T00:00:00Z,0.00050751
2024-03-27T00:00:00Z,0.00118592
2024-03-26T00:00:00Z,0.00093641
2024-03-25T00:00:00Z,0.00124518
2024-03-24T00:00:00Z,0.00279381
2024-03-23T00:00:00Z,0.00638864
2024-03-22T00:00:00Z,0.00762285
2024-03-21T00:00:00Z,0.00494087
2024-03-20T00:00:00Z,0.00243913
2024-03-19T00:00:00Z,0.00980594
2024-03-18T00:00:00Z,0.00275964
2024-03-17T00:00:00Z,0.0022877
2024-03-16T00:00:00Z,0.00586284
2024-03-15T00:00:00Z,0.00176826
2024-03-14T00:00:00Z,0.00074052
2024-03-13T00:00:00Z,0.00002354
2024-03-12T00:00:00Z,0.00018189
2024-03-11T00:00:00Z,0.00002759
2024-03-10T00:00:00Z,0.00004484
2024-03-09T00:00:00Z,0.00002806
2024-03-08T00:00:00Z,0.00004908
2024-03-07T00:00:00Z,0.00013526
2024-03-06T00:00:00Z,0.00032138
2024-03-05T00:00:00Z,0.00069261
2024-03-04T00:00:00Z,3.6e-7
2024-03-03T00:00:00Z,0.00013191
2024-03-02T00:00:00Z,0.0002813
2024-03-01T00:00:00Z,0.00020173
2024-02-29T00:00:00Z,0.00045445
2024-02-28T00:00:00Z,0.00016307
2024-02-27T00:00:00Z,0.00157795
2024-02-26T00:00:00Z,0.00343026
2024-02-25T00:00:00Z,0.00641325
2024-02-24T00:00:00Z,0.00670583
2024-02-23T00:00:00Z,0.00829824
2024-02-22T00:00:00Z,0.00730774
2024-02-21T00:00:00Z,0.00663291
2024-02-20T00:00:00Z,0.00580639
2024-02-19T00:00:00Z,0.00648701
2024-02-18T00:00:00Z,0.00596618
2024-02-17T00:00:00Z,0.00657977
2024-02-16T00:00:00Z,0.00591276
2024-02-15T00:00:00Z,0.00621289
2024-02-14T00:00:00Z,0.00635142
2024-02-13T00:00:00Z,0.00904135
2024-02-12T00:00:00Z,0.00869145
2024-02-11T00:00:00Z,0.0115408
2024-02-10T00:00:00Z,0.01229403
2024-02-09T00:00:00Z,0.01364888
2024-02-08T00:00:00Z,0.01790504
2024-02-07T00:00:00Z,0.02072326
2024-02-06T00:00:00Z,0.02465655
2024-02-05T00:00:00Z,0.02658251
2024-02-04T00:00:00Z,0.02710663
2024-02-03T00:00:00Z,0.02524857
2024-02-02T00:00:00Z,0.0245644
2024-02-01T00:00:00Z,0.02504662
2024-01-31T00:00:00Z,0.02706373
2024-01-30T00:00:00Z,0.02574518
2024-01-29T00:00:00Z,0.02476696
2024-01-28T00:00:00Z,0.03007653
2024-01-27T00:00:00Z,0.02929201
2024-01-26T00:00:00Z,0.03064408
2024-01-25T00:00:00Z,0.04233634
2024-01-24T00:00:00Z,0.04149711
2024-01-23T00:00:00Z,0.04312339
2024-01-22T00:00:00Z,0.04612626
2024-01-21T00:00:00Z,0.03281778
2024-01-20T00:00:00Z,0.03248933
2024-01-19T00:00:00Z,0.03265814
2024-01-18T00:00:00Z,0.03498003
2024-01-17T00:00:00Z,0.02722624
2024-01-16T00:00:00Z,0.02530667
2024-01-15T00:00:00Z,0.02813771
2024-01-14T00:00:00Z,0.03169846
2024-01-13T00:00:00Z,0.02718629
2024-01-12T00:00:00Z,0.02764863
2024-01-11T00:00:00Z,0.01557225
2024-01-10T00:00:00Z,0.01521387
2024-01-09T00:00:00Z,0.01651421
2024-01-08T00:00:00Z,0.01432549
2024-01-07T00:00:00Z,0.02188037
2024-01-06T00:00:00Z,0.02198759
2024-01-05T00:00:00Z,0.02138504
2024-01-04T00:00:00Z,0.02126535
2024-01-03T00:00:00Z,0.0257619
2024-01-02T00:00:00Z,0.01923633
2024-01-01T00:00:00Z,0.02123544
2023-12-31T00:00:00Z,0.02788681
2023-12-30T00:00:00Z,0.02801039
2023-12-29T00:00:00Z,0.02895561
2023-12-28T00:00:00Z,0.02657097
2023-12-27T00:00:00Z,0.02367735
2023-12-26T00:00:00Z,0.02691404
2023-12-25T00:00:00Z,0.02298497
2023-12-24T00:00:00Z,0.02522941
2023-12-23T00:00:00Z,0.02255636
2023-12-22T00:00:00Z,0.0217781
2023-12-21T00:00:00Z,0.02225369
2023-12-20T00:00:00Z,0.02298325
2023-12-19T00:00:00Z,0.02766733
2023-12-18T00:00:00Z,0.02625285
2023-12-17T00:00:00Z,0.03125829
2023-12-16T00:00:00Z,0.0277321
2023-12-15T00:00:00Z,0.02891634
2023-12-14T00:00:00Z,0.02466647
2023-12-13T00:00:00Z,0.02537014
2023-12-12T00:00:00Z,0.03060899
2023-12-11T00:00:00Z,0.03217893
2023-12-10T00:00:00Z,0.02260948
2023-12-09T00:00:00Z,0.02280767
2023-12-08T00:00:00Z,0.02147108
2023-12-07T00:00:00Z,0.02403592
2023-12-06T00:00:00Z,0.02262168
2023-12-05T00:00:00Z,0.02185843
2023-12-04T00:00:00Z,0.02851061
2023-12-03T00:00:00Z,0.03558672
2023-12-02T00:00:00Z,0.03762246
2023-12-01T00:00:00Z,0.0411136
2023-11-30T00:00:00Z,0.04610447
2023-11-29T00:00:00Z,0.04578757
2023-11-28T00:00:00Z,0.04572648
2023-11-27T00:00:00Z,0.0497011
2023-11-26T00:00:00Z,0.04770947
2023-11-25T00:00:00Z,0.04606166
2023-11-24T00:00:00Z,0.04658668
2023-11-23T00:00:00Z,0.04905226
2023-11-22T00:00:00Z,0.04854315
2023-11-21T00:00:00Z,0.05859278
2023-11-20T00:00:00Z,0.04773538
2023-11-19T00:00:00Z,0.04786244
2023-11-18T00:00:00Z,0.05313946
2023-11-17T00:00:00Z,0.05326142
2023-11-16T00:00:00Z,0.0557842
2023-11-15T00:00:00Z,0.04615413
2023-11-14T00:00:00Z,0.06040729
2023-11-13T00:00:00Z,0.05368128
2023-11-12T00:00:00Z,0.05040426
2023-11-11T00:00:00Z,0.05104237
2023-11-10T00:00:00Z,0.04896584
2023-11-09T00:00:00Z,0.05249483
2023-11-08T00:00:00Z,0.05823804
2023-11-07T00:00:00Z,0.06064811
2023-11-06T00:00:00Z,0.06336242
2023-11-05T00:00:00Z,0.06301596
2023-11-04T00:00:00Z,0.0631027
2023-11-03T00:00:00Z,0.06551758
2023-11-02T00:00:00Z,0.06397191
2023-11-01T00:00:00Z,0.06068985
2023-10-31T00:00:00Z,0.06576015
2023-10-30T00:00:00Z,0.0670546
2023-10-29T00:00:00Z,0.06665578
2023-10-28T00:00:00Z,0.07010826
2023-10-27T00:00:00Z,0.07142889
2023-10-26T00:00:00Z,0.0695758
2023-10-25T00:00:00Z,0.0672207
2023-10-24T00:00:00Z,0.07203748
2023-10-23T00:00:00Z,0.07926436
2023-10-22T00:00:00Z,0.10564858
2023-10-21T00:00:00Z,0.10665217
2023-10-20T00:00:00Z,0.10920762
2023-10-19T00:00:00Z,0.1218623
2023-10-18T00:00:00Z,0.12740958
2023-10-17T00:00:00Z,0.12642279
2023-10-16T00:00:00Z,0.12483469
2023-10-15T00:00:00Z,0.14641575
2023-10-14T00:00:00Z,0.15211268
2023-10-13T00:00:00Z,0.15250287
2023-10-12T00:00:00Z,0.15476463
2023-10-11T00:00:00Z,0.15239737
2023-10-10T00:00:00Z,0.14304622
2023-10-09T00:00:00Z,0.13965788
2023-10-08T00:00:00Z,0.13445408
2023-10-07T00:00:00Z,0.13396764
2023-10-06T00:00:00Z,0.13454562
2023-10-05T00:00:00Z,0.14300323
2023-10-04T00:00:00Z,0.13714682
2023-10-03T00:00:00Z,0.14287308
2023-10-02T00:00:00Z,0.14080474
2023-10-01T00:00:00Z,0.1344257
2023-09-30T00:00:00Z,0.15140739
2023-09-29T00:00:00Z,0.15253412
2023-09-28T00:00:00Z,0.15051681
2023-09-27T00:00:00Z,0.16450402
2023-09-26T00:00:00Z,0.16732051
2023-09-25T00:00:00Z,0.164977
2023-09-24T00:00:00Z,0.16571829
2023-09-23T00:00:00Z,0.15965221
2023-09-22T00:00:00Z,0.15961653
2023-09-21T00:00:00Z,0.16003266
2023-09-20T00:00:00Z,0.1491807
2023-09-19T00:00:00Z,0.14809548
2023-09-18T00:00:00Z,0.15665637
2023-09-17T00:00:00Z,0.16119362
2023-09-16T00:00:00Z,0.16049659
2023-09-15T00:00:00Z,0.15944207
2023-09-14T00:00:00Z,0.16149262
2023-09-13T00:00:00Z,0.16735834
2023-09-12T00:00:00Z,0.17562304
2023-09-11T00:00:00Z,0.19229242
2023-09-10T00:00:00Z,0.17641605
2023-09-09T00:00:00Z,0.1748848
2023-09-08T00:00:00Z,0.174813
2023-09-07T00:00:00Z,0.16738273
2023-09-06T00:00:00Z,0.1783036
2023-09-05T00:00:00Z,0.17805913
2023-09-04T00:00:00Z,0.17749647
2023-09-03T00:00:00Z,0.1743262
2023-09-02T00:00:00Z,0.17700981
2023-09-01T00:00:00Z,0.17818658
2023-08-31T00:00:00Z,0.1757554
2023-08-30T00:00:00Z,0.14844981
2023-08-29T00:00:00Z,0.14230065
2023-08-28T00:00:00Z,0.17296034
2023-08-27T00:00:00Z,0.17370838
2023-08-26T00:00:00Z,0.17535312
2023-08-25T00:00:00Z,0.17470667
2023-08-24T00:00:00Z,0.1731477
2023-08-23T00:00:00Z,0.1671175
2023-08-22T00:00:00Z,0.17591459
2023-08-21T00:00:00Z,0.17435582
2023-08-20T00:00:00Z,0.17358649
2023-08-19T00:00:00Z,0.17571208
2023-08-18T00:00:00Z,0.17659114
2023-08-17T00:00:00Z,0.16477662
2023-08-16T00:00:00Z,0.12757714
2023-08-15T00:00:00Z,0.12039902
2023-08-14T00:00:00Z,0.11709193
2023-08-13T00:00:00Z,0.11910379
2023-08-12T00:00:00Z,0.11751135
2023-08-11T00:00:00Z,0.11715272
2023-08-10T00:00:00Z,0.11688304
2023-08-09T00:00:00Z,0.11502414
2023-08-08T00:00:00Z,0.11253525
2023-08-07T00:00:00Z,0.12085077
2023-08-06T00:00:00Z,0.12248821
2023-08-05T00:00:00Z,0.12270252
2023-08-04T00:00:00Z,0.12298973
2023-08-03T00:00:00Z,0.12039337
2023-08-02T00:00:00Z,0.12131472
2023-08-01T00:00:00Z,0.11464818
2023-07-31T00:00:00Z,0.12122107
2023-07-30T00:00:00Z,0.12044003
2023-07-29T00:00:00Z,0.11925316
2023-07-28T00:00:00Z,0.1199689
2023-07-27T00:00:00Z,0.12343773
2023-07-26T00:00:00Z,0.12278586
2023-07-25T00:00:00Z,0.12449639
2023-07-24T00:00:00Z,0.12518508
2023-07-23T00:00:00Z,0.1129448
2023-07-22T00:00:00Z,0.11764441
2023-07-21T00:00:00Z,0.11668016
2023-07-20T00:00:00Z,0.12870604
2023-07-19T00:00:00Z,0.11586389
2023-07-18T00:00:00Z,0.11720512
2023-07-17T00:00:00Z,0.11810554
2023-07-16T00:00:00Z,0.11316178
2023-07-15T00:00:00Z,0.11252029
2023-07-14T00:00:00Z,0.11252832
2023-07-13T00:00:00Z,0.09876072
2023-07-12T00:00:00Z,0.12786698
2023-07-11T00:00:00Z,0.10870258
2023-07-10T00:00:00Z,0.12200686
2023-07-09T00:00:00Z,0.11253954
2023-07-08T00:00:00Z,0.11033047
2023-07-07T00:00:00Z,0.11363489
2023-07-06T00:00:00Z,0.11645209
2023-07-05T00:00:00Z,0.10889599
2023-07-04T00:00:00Z,0.09862595
2023-07-03T00:00:00Z,0.10363193
2023-07-02T00:00:00Z,0.10769251
2023-07-01T00:00:00Z,0.10984911
2023-06-30T00:00:00Z,0.10884988
2023-06-29T00:00:00Z,0.1114487
2023-06-28T00:00:00Z,0.1141356
2023-06-27T00:00:00Z,0.10942515
2023-06-26T00:00:00Z,0.11467178
2023-06-25T00:00:00Z,0.10494841
2023-06-24T00:00:00Z,0.11165604
2023-06-23T00:00:00Z,0.10991276
2023-06-22T00:00:00Z,0.11790561
2023-06-21T00:00:00Z,0.11720735
2023-06-20T00:00:00Z,0.13921738
2023-06-19T00:00:00Z,0.16367845
2023-06-18T00:00:00Z,0.17343273
2023-06-17T00:00:00Z,0.17067345
2023-06-16T00:00:00Z,0.17409489
2023-06-15T00:00:00Z,0.19089884
2023-06-14T00:00:00Z,0.19900427
2023-06-13T00:00:00Z,0.18544046
2023-06-12T00:00:00Z,0.18205353
2023-06-11T00:00:00Z,0.18426692
2023-06-10T00:00:00Z,0.18635819
2023-06-09T00:00:00Z,0.17285902
2023-06-08T00:00:00Z,0.17219361
2023-06-07T00:00:00Z,0.17142786
2023-06-06T00:00:00Z,0.15825991
2023-06-05T00:00:00Z,0.18870943
2023-06-04T00:00:00Z,0.16089589
2023-06-03T00:00:00Z,0.16162016
2023-06-02T00:00:00Z,0.15865023
2023-06-01T00:00:00Z,0.1671964
2023-05-31T00:00:00Z,0.15907045
2023-05-30T00:00:00Z,0.15104014
2023-05-29T00:00:00Z,0.15081502
2023-05-28T00:00:00Z,0.1451435
2023-05-27T00:00:00Z,0.16638773
2023-05-26T00:00:00Z,0.16928986
2023-05-25T00:00:00Z,0.17425709
2023-05-24T00:00:00Z,0.17767146
2023-05-23T00:00:00Z,0.16041336
2023-05-22T00:00:00Z,0.16764034
2023-05-21T00:00:00Z,0.16968397
2023-05-20T00:00:00Z,0.16281949
2023-05-19T00:00:00Z,0.16717262
2023-05-18T00:00:00Z,0.16880848
2023-05-17T00:00:00Z,0.15801333
2023-05-16T00:00:00Z,0.16506916
2023-05-15T00:00:00Z,0.16135683
2023-05-14T00:00:00Z,0.16724652
2023-05-13T00:00:00Z,0.17051946
2023-05-12T00:00:00Z,0.16998774
2023-05-11T00:00:00Z,0.16682114
2023-05-10T00:00:00Z,0.15567963
2023-05-09T00:00:00Z,0.15589935
2023-05-08T00:00:00Z,0.15936042
2023-05-07T00:00:00Z,0.14542876
2023-05-06T00:00:00Z,0.13904096
2023-05-05T00:00:00Z,0.12790217
2023-05-04T00:00:00Z,0.13569207
2023-05-03T00:00:00Z,0.13402103
2023-05-02T00:00:00Z,0.13915616
2023-05-01T00:00:00Z,0.14784467
2023-04-30T00:00:00Z,0.13041265
2023-04-29T00:00:00Z,0.13149794
2023-04-28T00:00:00Z,0.13057599
2023-04-27T00:00:00Z,0.12827782
2023-04-26T00:00:00Z,0.14274641
2023-04-25T00:00:00Z,0.14437993
2023-04-24T00:00:00Z,0.15762068
2023-04-23T00:00:00Z,0.15624107
2023-04-22T00:00:00Z,0.15228222
2023-04-21T00:00:00Z,0.16146859
2023-04-20T00:00:00Z,0.14597212
2023-04-19T00:00:00Z,0.13838067
2023-04-18T00:00:00Z,0.11793059
2023-04-17T00:00:00Z,0.12882668
2023-04-16T00:00:00Z,0.11880692
2023-04-15T00:00:00Z,0.11858212
2023-04-14T00:00:00Z,0.11673748
2023-04-13T00:00:00Z,0.11786574
2023-04-12T00:00:00Z,0.12369577
2023-04-11T00:00:00Z,0.12052809
2023-04-10T00:00:00Z,0.12775429
2023-04-09T00:00:00Z,0.14488095
2023-04-08T00:00:00Z,0.15204729
2023-04-07T00:00:00Z,0.15058987
2023-04-06T00:00:00Z,0.14925265
2023-04-05T00:00:00Z,0.14768899
2023-04-04T00:00:00Z,0.1482667
2023-04-03T00:00:00Z,0.15391296
2023-04-02T00:00:00Z,0.14803194
2023-04-01T00:00:00Z,0.14422519
2023-03-31T00:00:00Z,0.14404078
2023-03-30T00:00:00Z,0.15080952
2023-03-29T00:00:00Z,0.15693969
2023-03-28T00:00:00Z,0.17383988
2023-03-27T00:00:00Z,0.17629882
2023-03-26T00:00:00Z,0.1623795
2023-03-25T00:00:00Z,0.17102556
2023-03-24T00:00:00Z,0.17173442
2023-03-23T00:00:00Z,0.15835492
2023-03-22T00:00:00Z,0.17361902
2023-03-21T00:00:00Z,0.16131739
2023-03-20T00:00:00Z,0.16795306
2023-03-19T00:00:00Z,0.16223955
2023-03-18T00:00:00Z,0.1810545
2023-03-17T00:00:00Z,0.17307144
2023-03-16T00:00:00Z,0.21398665
2023-03-15T00:00:00Z,0.23015137
2023-03-14T00:00:00Z,0.22109932
2023-03-13T00:00:00Z,0.23241775
2023-03-12T00:00:00Z,0.28865485
2023-03-11T00:00:00Z,0.34022722
2023-03-10T00:00:00Z,0.34915902
2023-03-09T00:00:00Z,0.34102078
2023-03-08T00:00:00Z,0.29522594
2023-03-07T00:00:00Z,0.28031224
2023-03-06T00:00:00Z,0.27805741
2023-03-05T00:00:00Z,0.27812236
2023-03-04T00:00:00Z,0.28081307
2023-03-03T00:00:00Z,0.28043928
2023-03-02T00:00:00Z,0.2511717
2023-03-01T00:00:00Z,0.24745806
2023-02-28T00:00:00Z,0.26038609
2023-02-27T00:00:00Z,0.25236625
2023-02-26T00:00:00Z,0.25163435
2023-02-25T00:00:00Z,0.26102238
2023-02-24T00:00:00Z,0.26069678
2023-02-23T00:00:00Z,0.2439626
2023-02-22T00:00:00Z,0.23779866
2023-02-21T00:00:00Z,0.23261411
2023-02-20T00:00:00Z,0.22539991
2023-02-19T00:00:00Z,0.23606333
2023-02-18T00:00:00Z,0.22908634
2023-02-17T00:00:00Z,0.23050869
2023-02-16T00:00:00Z,0.25263652
2023-02-15T00:00:00Z,0.23564044
2023-02-14T00:00:00Z,0.28708682
2023-02-13T00:00:00Z,0.29980102
2023-02-12T00:00:00Z,0.30063455
2023-02-11T00:00:00Z,0.29869863
2023-02-10T00:00:00Z,0.30493045
2023-02-09T00:00:00Z,0.30079348
2023-02-08T00:00:00Z,0.2685504
2023-02-07T00:00:00Z,0.26083346
2023-02-06T00:00:00Z,0.27493016
2023-02-05T00:00:00Z,0.26902963
2023-02-04T00:00:00Z,0.25958516
2023-02-03T00:00:00Z,0.25700984
2023-02-02T00:00:00Z,0.25607271
2023-02-01T00:00:00Z,0.25099405
2023-01-31T00:00:00Z,0.2646893
2023-01-30T00:00:00Z,0.27337397
2023-01-29T00:00:00Z,0.25037848
2023-01-28T00:00:00Z,0.26801822
2023-01-27T00:00:00Z,0.26665898
2023-01-26T00:00:00Z,0.26897518
2023-01-25T00:00:00Z,0.26856218
2023-01-24T00:00:00Z,0.28068977
2023-01-23T00:00:00Z,0.27297128
2023-01-22T00:00:00Z,0.27862594
2023-01-21T00:00:00Z,0.2769714
2023-01-20T00:00:00Z,0.2795367
2023-01-19T00:00:00Z,0.32496575
2023-01-18T00:00:00Z,0.33861589
2023-01-17T00:00:00Z,0.32369743
2023-01-16T00:00:00Z,0.32349269
2023-01-15T00:00:00Z,0.33331124
2023-01-14T00:00:00Z,0.33033376
2023-01-13T00:00:00Z,0.36727573
2023-01-12T00:00:00Z,0.40897078
2023-01-11T00:00:00Z,0.45157198
2023-01-10T00:00:00Z,0.47636863
2023-01-09T00:00:00Z,0.49044083
2023-01-08T00:00:00Z,0.49602545
2023-01-07T00:00:00Z,0.50412267
2023-01-06T00:00:00Z,0.50415508
2023-01-05T00:00:00Z,0.51131073
2023-01-04T00:00:00Z,0.51135626
2023-01-03T00:00:00Z,0.5228548
2023-01-02T00:00:00Z,0.52304903
2023-01-01T00:00:00Z,0.52752697
2022-12-31T00:00:00Z,0.53304054
2022-12-30T00:00:00Z,0.53065714
2022-12-29T00:00:00Z,0.52914524
2022-12-28T00:00:00Z,0.53618528
2022-12-27T00:00:00Z,0.52829976
2022-12-26T00:00:00Z,0.51588433
2022-12-25T00:00:00Z,0.52125422
2022-12-24T00:00:00Z,0.52199031
2022-12-23T00:00:00Z,0.52559831
2022-12-22T00:00:00Z,0.52364269
2022-12-21T00:00:00Z,0.52456632
2022-12-20T00:00:00Z,0.52046991
2022-12-19T00:00:00Z,0.54997474
2022-12-18T00:00:00Z,0.53206515
2022-12-17T00:00:00Z,0.52975681
2022-12-16T00:00:00Z,0.53958023
2022-12-15T00:00:00Z,0.497985
2022-12-14T00:00:00Z,0.47494586
2022-12-13T00:00:00Z,0.47756538
2022-12-12T00:00:00Z,0.50880688
2022-12-11T00:00:00Z,0.51574536
2022-12-10T00:00:00Z,0.51447752
2022-12-09T00:00:00Z,0.51372483
2022-12-08T00:00:00Z,0.50911338
2022-12-07T00:00:00Z,0.53358996
2022-12-06T00:00:00Z,0.5182809
2022-12-05T00:00:00Z,0.52669049
2022-12-04T00:00:00Z,0.52133519
2022-12-03T00:00:00Z,0.53559817
2022-12-02T00:00:00Z,0.52446764
2022-12-01T00:00:00Z,0.53182905
2022-11-30T00:00:00Z,0.52177746
2022-11-29T00:00:00Z,0.56612109
2022-11-28T00:00:00Z,0.58227168
2022-11-27T00:00:00Z,0.56877846
2022-11-26T00:00:00Z,0.56654677
2022-11-25T00:00:00Z,0.56393094
2022-11-24T00:00:00Z,0.55881237
2022-11-23T00:00:00Z,0.55878611
2022-11-22T00:00:00Z,0.5878064
2022-11-21T00:00:00Z,0.62021216
2022-11-20T00:00:00Z,0.58602331
2022-11-19T00:00:00Z,0.55908677
2022-11-18T00:00:00Z,0.56075396
2022-11-17T00:00:00Z,0.57452731
2022-11-16T00:00:00Z,0.58128925
2022-11-15T00:00:00Z,0.57445754
2022-11-14T00:00:00Z,0.58936785
2022-11-13T00:00:00Z,0.61313841
2022-11-12T00:00:00Z,0.5792885
2022-11-11T00:00:00Z,0.5675186
2022-11-10T00:00:00Z,0.53738263
2022-11-09T00:00:00Z,0.65522048
2022-11-08T00:00:00Z,0.4876471
2022-11-07T00:00:00Z,0.39347975
2022-11-06T00:00:00Z,0.38336524
2022-11-05T00:00:00Z,0.37040789
2022-11-04T00:00:00Z,0.37582429
2022-11-03T00:00:00Z,0.41292012
2022-11-02T00:00:00Z,0.41510828
2022-11-01T00:00:00Z,0.40217562
2022-10-31T00:00:00Z,0.40183355
2022-10-30T00:00:00Z,0.39705892
2022-10-29T00:00:00Z,0.3902359
2022-10-28T00:00:00Z,0.39879493
2022-10-27T00:00:00Z,0.41145839
2022-10-26T00:00:00Z,0.39193146
2022-10-25T00:00:00Z,0.42070585
2022-10-24T00:00:00Z,0.45428177
2022-10-23T00:00:00Z,0.44358298
2022-10-22T00:00:00Z,0.46412655
2022-10-21T00:00:00Z,0.46399723
2022-10-20T00:00:00Z,0.47099254
2022-10-19T00:00:00Z,0.46695513
2022-10-18T00:00:00Z,0.45668775
2022-10-17T00:00:00Z,0.44769608
2022-10-16T00:00:00Z,0.46314571
2022-10-15T00:00:00Z,0.47282296
2022-10-14T00:00:00Z,0.46716547
2022-10-13T00:00:00Z,0.45783363
2022-10-12T00:00:00Z,0.46918432
2022-10-11T00:00:00Z,0.47592886
2022-10-10T00:00:00Z,0.47228761
2022-10-09T00:00:00Z,0.45852877
2022-10-08T00:00:00Z,0.45869313
2022-10-07T00:00:00Z,0.4535136
2022-10-06T00:00:00Z,0.43451881
2022-10-05T00:00:00Z,0.42624083
2022-10-04T00:00:00Z,0.41906253
2022-10-03T00:00:00Z,0.45077611
2022-10-02T00:00:00Z,0.47903523
2022-10-01T00:00:00Z,0.46658247
2022-09-30T00:00:00Z,0.46058767
2022-09-29T00:00:00Z,0.45463216
2022-09-28T00:00:00Z,0.46256164
2022-09-27T00:00:00Z,0.48011203
2022-09-26T00:00:00Z,0.47491232
2022-09-25T00:00:00Z,0.49677363
2022-09-24T00:00:00Z,0.49025157
2022-09-23T00:00:00Z,0.47159245
2022-09-22T00:00:00Z,0.46599456
2022-09-21T00:00:00Z,0.51516778
2022-09-20T00:00:00Z,0.49484556
2022-09-19T00:00:00Z,0.46183457
2022-09-18T00:00:00Z,0.46925592
2022-09-17T00:00:00Z,0.4359917
2022-09-16T00:00:00Z,0.45113609
2022-09-15T00:00:00Z,0.45552692
2022-09-14T00:00:00Z,0.43271939
2022-09-13T00:00:00Z,0.43662118
2022-09-12T00:00:00Z,0.35319563
2022-09-11T00:00:00Z,0.37338168
2022-09-10T00:00:00Z,0.37858914
2022-09-09T00:00:00Z,0.38994474
2022-09-08T00:00:00Z,0.48035378
2022-09-07T00:00:00Z,0.48230882
2022-09-06T00:00:00Z,0.50795966
2022-09-05T00:00:00Z,0.45855677
2022-09-04T00:00:00Z,0.45013859
2022-09-03T00:00:00Z,0.45822169
2022-09-02T00:00:00Z,0.45206367
2022-09-01T00:00:00Z,0.44530339
2022-08-31T00:00:00Z,0.45003986
2022-08-30T00:00:00Z,0.46194237
2022-08-29T00:00:00Z,0.44110404
2022-08-28T00:00:00Z,0.47666163
2022-08-27T00:00:00Z,0.45279595
2022-08-26T00:00:00Z,0.44715292
2022-08-25T00:00:00Z,0.38814952
2022-08-24T00:00:00Z,0.39676975
2022-08-23T00:00:00Z,0.39076294
2022-08-22T00:00:00Z,0.39710577
2022-08-21T00:00:00Z,0.39203626
