Datetime,Sum Coin Dollar Age
2024-08-08T00:00:00Z,280099948067668.03
2024-08-07T00:00:00Z,279737755906421.2
2024-08-06T00:00:00Z,279507341037470.9
2024-08-05T00:00:00Z,279144813043949.72
2024-08-04T00:00:00Z,279585203578859.22
2024-08-03T00:00:00Z,279099139070512.66
2024-08-02T00:00:00Z,278626910902384.72
2024-08-01T00:00:00Z,278321390931385.34
2024-07-31T00:00:00Z,278053557022010.6
2024-07-30T00:00:00Z,277736835073011.2
2024-07-29T00:00:00Z,279776947122608.4
2024-07-28T00:00:00Z,279842707069062.97
2024-07-27T00:00:00Z,279306040572596.16
2024-07-26T00:00:00Z,278884558233168.8
2024-07-25T00:00:00Z,278522209731213.38
2024-07-24T00:00:00Z,278670679153908.75
2024-07-23T00:00:00Z,278389491711571.88
2024-07-22T00:00:00Z,278705106412249.5
2024-07-21T00:00:00Z,278319215492530.06
2024-07-20T00:00:00Z,277803687490041.22
2024-07-19T00:00:00Z,277295145977591.72
2024-07-18T00:00:00Z,277504866576916.2
2024-07-17T00:00:00Z,277487312233134.53
2024-07-16T00:00:00Z,277181336315013.88
2024-07-15T00:00:00Z,276975648376449.9
2024-07-14T00:00:00Z,276752615072065.72
2024-07-13T00:00:00Z,276219332479639.62
2024-07-12T00:00:00Z,275707862843219.3
2024-07-11T00:00:00Z,275335018509551.7
2024-07-10T00:00:00Z,274866603025768.12
2024-07-09T00:00:00Z,274511814264530.8
2024-07-08T00:00:00Z,274475881829755.34
2024-07-07T00:00:00Z,274119770813176.88
2024-07-06T00:00:00Z,273645063628015.06
2024-07-05T00:00:00Z,273135035741031.22
2024-07-04T00:00:00Z,273909749062418.78
2024-07-03T00:00:00Z,273893332040955.5
2024-07-02T00:00:00Z,273545674513282.7
2024-07-01T00:00:00Z,273158609376723.6
2024-06-30T00:00:00Z,272886091061266.84
2024-06-29T00:00:00Z,272418866372520.12
2024-06-28T00:00:00Z,271892523663313.53
2024-06-27T00:00:00Z,271627936918888.38
2024-06-26T00:00:00Z,272201563019363.97
2024-06-25T00:00:00Z,271913037586229.9
2024-06-24T00:00:00Z,271562418375043.47
2024-06-23T00:00:00Z,271596966249864.5
2024-06-22T00:00:00Z,271097837738813.06
2024-06-21T00:00:00Z,272076424236013.34
2024-06-20T00:00:00Z,271790554348525.6
2024-06-19T00:00:00Z,271403349059055.25
2024-06-18T00:00:00Z,270983744230105.06
2024-06-17T00:00:00Z,270580846292623.03
2024-06-16T00:00:00Z,270327729789278.38
2024-06-15T00:00:00Z,269792048098827.94
2024-06-14T00:00:00Z,269407602417444.5
2024-06-13T00:00:00Z,269083109129307.1
2024-06-12T00:00:00Z,268633993170403.72
2024-06-11T00:00:00Z,268448281258252.84
2024-06-10T00:00:00Z,268471598953864.6
2024-06-09T00:00:00Z,268073196173324.38
2024-06-08T00:00:00Z,267598865512524.5
2024-06-07T00:00:00Z,267119632867886.22
2024-06-06T00:00:00Z,266793727857116.03
2024-06-05T00:00:00Z,266729509510629.8
2024-06-04T00:00:00Z,266479028329706.5
2024-06-03T00:00:00Z,266243607065859.3
2024-06-02T00:00:00Z,266238564937429.8
2024-06-01T00:00:00Z,265764570226419.78
2024-05-31T00:00:00Z,265307638889588.53
2024-05-30T00:00:00Z,264969339111381.84
2024-05-29T00:00:00Z,264784224934913.47
2024-05-28T00:00:00Z,264433895245692.25
2024-05-27T00:00:00Z,264551079725388.2
2024-05-26T00:00:00Z,264222906247389.47
2024-05-25T00:00:00Z,263789068641467.38
2024-05-24T00:00:00Z,263279887910139.44
2024-05-23T00:00:00Z,262971380434193.9
2024-05-22T00:00:00Z,262745332554498.3
2024-05-21T00:00:00Z,262412259354520.22
2024-05-20T00:00:00Z,262199793716336.47
2024-05-19T00:00:00Z,261896571535174.6
2024-05-18T00:00:00Z,261450147132872.4
2024-05-17T00:00:00Z,260995930547149.12
2024-05-16T00:00:00Z,260678669889208.3
2024-05-15T00:00:00Z,260397715585190.53
2024-05-14T00:00:00Z,260285464899748.44
2024-05-13T00:00:00Z,259965678615723.66
2024-05-12T00:00:00Z,259640504656163.94
2024-05-11T00:00:00Z,259185286242820.72
2024-05-10T00:00:00Z,258720602895277.5
2024-05-09T00:00:00Z,258283620957080.53
2024-05-08T00:00:00Z,257900572547371.56
2024-05-07T00:00:00Z,257581723025198
2024-05-06T00:00:00Z,257188407791626.53
2024-05-05T00:00:00Z,256752887633051.94
2024-05-04T00:00:00Z,256246752168041.78
2024-05-03T00:00:00Z,255777196487848.75
2024-05-02T00:00:00Z,255502834081816.9
2024-05-01T00:00:00Z,255268958748051.75
2024-04-30T00:00:00Z,255055300681943.3
2024-04-29T00:00:00Z,255008717331983.72
2024-04-28T00:00:00Z,254704331625863.25
2024-04-27T00:00:00Z,254302575679275.62
2024-04-26T00:00:00Z,253853456593949.94
2024-04-25T00:00:00Z,253584141036194.56
2024-04-24T00:00:00Z,253283962216737.62
2024-04-23T00:00:00Z,253427942181103.44
2024-04-22T00:00:00Z,253180556972858.8
2024-04-21T00:00:00Z,252770485320778.16
2024-04-20T00:00:00Z,252312660343040.9
2024-04-19T00:00:00Z,251831786633792.6
2024-04-18T00:00:00Z,251589457770136.47
2024-04-17T00:00:00Z,251749313721954.66
2024-04-16T00:00:00Z,251421284428560.25
2024-04-15T00:00:00Z,251270821603093.38
2024-04-14T00:00:00Z,251114054660550.94
2024-04-13T00:00:00Z,250720928733591.2
2024-04-12T00:00:00Z,250311913534589.44
2024-04-11T00:00:00Z,249976041599792.72
2024-04-10T00:00:00Z,249651700625454.5
2024-04-09T00:00:00Z,249384836686669.38
2024-04-08T00:00:00Z,249333814750078.28
2024-04-07T00:00:00Z,249149565293542.88
2024-04-06T00:00:00Z,248691811221906
2024-04-05T00:00:00Z,248298735351677.6
2024-04-04T00:00:00Z,247951741360667.75
2024-04-03T00:00:00Z,247714793170722.1
2024-04-02T00:00:00Z,247491822616077.2
2024-04-01T00:00:00Z,247677747461714.16
2024-03-31T00:00:00Z,248718899253655.34
2024-03-30T00:00:00Z,248437058178186.78
2024-03-29T00:00:00Z,248082618243739.88
2024-03-28T00:00:00Z,247747530623562.06
2024-03-27T00:00:00Z,247662064151586.25
2024-03-26T00:00:00Z,247500963084555.84
2024-03-25T00:00:00Z,247594825844642.44
2024-03-24T00:00:00Z,249316586941483.8
2024-03-23T00:00:00Z,248918841888432.84
2024-03-22T00:00:00Z,250170057811662.25
2024-03-21T00:00:00Z,249929402753753.06
2024-03-20T00:00:00Z,250286505524184.72
2024-03-19T00:00:00Z,250330533235931.16
2024-03-18T00:00:00Z,250305514469790.88
2024-03-17T00:00:00Z,250419936911439.7
2024-03-16T00:00:00Z,250186705722729.3
2024-03-15T00:00:00Z,249843461281649.12
2024-03-14T00:00:00Z,249822650124092.03
2024-03-13T00:00:00Z,249892578366599.28
2024-03-12T00:00:00Z,250517330924980.8
2024-03-11T00:00:00Z,250662010688284.34
2024-03-10T00:00:00Z,251086204674959.38
2024-03-09T00:00:00Z,250856429054780.72
2024-03-08T00:00:00Z,250633753670715.62
2024-03-07T00:00:00Z,251012349068184.84
2024-03-06T00:00:00Z,251368229404493.72
2024-03-05T00:00:00Z,252489962922739.47
2024-03-04T00:00:00Z,253274512181552.62
2024-03-03T00:00:00Z,253719854166450.72
2024-03-02T00:00:00Z,253433279981418.16
2024-03-01T00:00:00Z,253161109110982.75
2024-02-29T00:00:00Z,253676430751542.78
2024-02-28T00:00:00Z,254048244536374.84
2024-02-27T00:00:00Z,254968956373918.94
2024-02-26T00:00:00Z,255069196141642.34
2024-02-25T00:00:00Z,254947834797747.56
2024-02-24T00:00:00Z,254582845091927.47
2024-02-23T00:00:00Z,254245129470756.78
2024-02-22T00:00:00Z,254267314768159.56
2024-02-21T00:00:00Z,254237008627956.28
2024-02-20T00:00:00Z,254311110728625.72
2024-02-19T00:00:00Z,254163504660303.38
2024-02-18T00:00:00Z,254081562316962.72
2024-02-17T00:00:00Z,253750382798446.75
2024-02-16T00:00:00Z,253442279515932.06
2024-02-15T00:00:00Z,253454706177795.22
2024-02-14T00:00:00Z,253456652452534.12
2024-02-13T00:00:00Z,253695255559207.66
2024-02-12T00:00:00Z,253630269880127.5
2024-02-11T00:00:00Z,253639539443249.06
2024-02-10T00:00:00Z,253354998380544.44
2024-02-09T00:00:00Z,253056956058892.7
2024-02-08T00:00:00Z,252912268058273.22
2024-02-07T00:00:00Z,252723503225907.3
2024-02-06T00:00:00Z,252517158132540.12
2024-02-05T00:00:00Z,252431424663568.94
2024-02-04T00:00:00Z,252275902774620.84
2024-02-03T00:00:00Z,251967472063803.5
2024-02-02T00:00:00Z,251578130992289.12
2024-02-01T00:00:00Z,251450530495210.78
2024-01-31T00:00:00Z,251320342906637.72
2024-01-30T00:00:00Z,251357874617390.47
2024-01-29T00:00:00Z,251594886427649.28
2024-01-28T00:00:00Z,251691797342016.22
2024-01-27T00:00:00Z,251328601005954.6
2024-01-26T00:00:00Z,250987786277026.47
2024-01-25T00:00:00Z,251151353629548.22
2024-01-24T00:00:00Z,251288780300855.3
2024-01-23T00:00:00Z,251936604186568.66
2024-01-22T00:00:00Z,252184064550116.75
2024-01-21T00:00:00Z,252583482557555.5
2024-01-20T00:00:00Z,252207724127458.16
2024-01-19T00:00:00Z,251834951799517.38
2024-01-18T00:00:00Z,251880627613852.03
2024-01-17T00:00:00Z,252044334494864.84
2024-01-16T00:00:00Z,252431500914305.62
2024-01-15T00:00:00Z,252811649763410.56
2024-01-14T00:00:00Z,252542506277694.38
2024-01-13T00:00:00Z,252207471179203.84
2024-01-12T00:00:00Z,251863163653405.25
2024-01-11T00:00:00Z,251805480626054.3
2024-01-10T00:00:00Z,251682017749030.78
2024-01-09T00:00:00Z,251523401532489.7
2024-01-08T00:00:00Z,251438011729847.8
2024-01-07T00:00:00Z,251242432479055.78
2024-01-06T00:00:00Z,250923758982975.72
2024-01-05T00:00:00Z,250594208100422.16
2024-01-04T00:00:00Z,250415806148095.25
2024-01-03T00:00:00Z,251912939580534.44
2024-01-02T00:00:00Z,251747251243947.7
2024-01-01T00:00:00Z,251634358883135.4
2023-12-31T00:00:00Z,251309860936400.84
2023-12-30T00:00:00Z,251034592623453.9
2023-12-29T00:00:00Z,250722828643888.78
2023-12-28T00:00:00Z,251516849746596.44
2023-12-27T00:00:00Z,251315830724290.03
2023-12-26T00:00:00Z,251487405354788.03
2023-12-25T00:00:00Z,251266789805481.16
2023-12-24T00:00:00Z,250944067292521.22
2023-12-23T00:00:00Z,250705846734644.7
2023-12-22T00:00:00Z,250422108107652.84
2023-12-21T00:00:00Z,250448703020318.44
2023-12-20T00:00:00Z,250235691227671.66
2023-12-19T00:00:00Z,250097600303490.03
2023-12-18T00:00:00Z,249979778621240.78
2023-12-17T00:00:00Z,249778854554231.84
2023-12-16T00:00:00Z,249429559309935.22
2023-12-15T00:00:00Z,249245704606597.75
2023-12-14T00:00:00Z,249095287389708.6
2023-12-13T00:00:00Z,248822199417262.25
2023-12-12T00:00:00Z,248565720261215.75
2023-12-11T00:00:00Z,248580821275101.84
2023-12-10T00:00:00Z,248437296090762.44
2023-12-09T00:00:00Z,248135493305573.25
2023-12-08T00:00:00Z,247855573004788.2
2023-12-07T00:00:00Z,247727108319410.8
2023-12-06T00:00:00Z,247553479154579.88
2023-12-05T00:00:00Z,247717737365089.56
2023-12-04T00:00:00Z,247681175585718.12
2023-12-03T00:00:00Z,247669739173779.75
2023-12-02T00:00:00Z,247369842342562.4
2023-12-01T00:00:00Z,247047606100745.4
2023-11-30T00:00:00Z,246854872726692.3
2023-11-29T00:00:00Z,247618562939199.34
2023-11-28T00:00:00Z,247384324970327.4
2023-11-27T00:00:00Z,247130907871317.06
2023-11-26T00:00:00Z,246850924942993.28
2023-11-25T00:00:00Z,246552308893507.06
2023-11-24T00:00:00Z,246224067013082.66
2023-11-23T00:00:00Z,245955425132449.8
2023-11-22T00:00:00Z,245649800007495.3
2023-11-21T00:00:00Z,245707267771188.03
2023-11-20T00:00:00Z,245608208495271.44
2023-11-19T00:00:00Z,245378313671521.47
2023-11-18T00:00:00Z,245095520479694.78
2023-11-17T00:00:00Z,244741086277914.94
2023-11-16T00:00:00Z,244492546598007.16
2023-11-15T00:00:00Z,244297915520024.97
2023-11-14T00:00:00Z,244232110903657.7
2023-11-13T00:00:00Z,243970192420614.06
2023-11-12T00:00:00Z,243700732600991.44
2023-11-11T00:00:00Z,243389830503777.97
2023-11-10T00:00:00Z,243094227407913.7
2023-11-09T00:00:00Z,242888205638867.06
2023-11-08T00:00:00Z,243127487084818.78
2023-11-07T00:00:00Z,242852205696468.7
2023-11-06T00:00:00Z,242608661715148
2023-11-05T00:00:00Z,242318349714377.06
2023-11-04T00:00:00Z,242021932798481.62
2023-11-03T00:00:00Z,241720749130149.1
2023-11-02T00:00:00Z,241525557877179.7
2023-11-01T00:00:00Z,241291611090155.28
2023-10-31T00:00:00Z,241262961940039.25
2023-10-30T00:00:00Z,241136750212959.22
2023-10-29T00:00:00Z,240928854356794.88
2023-10-28T00:00:00Z,240622034886978.78
2023-10-27T00:00:00Z,240344249875741.06
2023-10-26T00:00:00Z,240163442591058.3
2023-10-25T00:00:00Z,240067789353982.25
2023-10-24T00:00:00Z,239896004973709.12
2023-10-23T00:00:00Z,240004899987129.78
2023-10-22T00:00:00Z,239949224621220.8
2023-10-21T00:00:00Z,239639180047183.66
2023-10-20T00:00:00Z,239324280951357.16
2023-10-19T00:00:00Z,239192657517696.75
2023-10-18T00:00:00Z,239350652526706.3
2023-10-17T00:00:00Z,239153990576715.88
2023-10-16T00:00:00Z,238972706893644.62
2023-10-15T00:00:00Z,238741030464947.56
2023-10-14T00:00:00Z,238400766744873.16
2023-10-13T00:00:00Z,238369099139317.62
2023-10-12T00:00:00Z,238081585773817.6
2023-10-11T00:00:00Z,237845383381589.78
2023-10-10T00:00:00Z,237781282290001.7
2023-10-09T00:00:00Z,237522581593714.34
2023-10-08T00:00:00Z,237360227340308.8
2023-10-07T00:00:00Z,237002696519307.3
2023-10-06T00:00:00Z,236774776244215.3
2023-10-05T00:00:00Z,236560900180832.03
2023-10-04T00:00:00Z,236388882610935.2
2023-10-03T00:00:00Z,236132818394672.25
2023-10-02T00:00:00Z,235885245151428.56
2023-10-01T00:00:00Z,236006498881172.34
2023-09-30T00:00:00Z,235710992967598.2
2023-09-29T00:00:00Z,235390147830596.16
2023-09-28T00:00:00Z,235205062700867.8
2023-09-27T00:00:00Z,234923580144281.78
2023-09-26T00:00:00Z,234649347745557.44
2023-09-25T00:00:00Z,234380739351834.72
2023-09-24T00:00:00Z,234097807711135.8
2023-09-23T00:00:00Z,233756558412129.34
2023-09-22T00:00:00Z,233423286160531.3
2023-09-21T00:00:00Z,233081182162566.6
2023-09-20T00:00:00Z,232777708503298.56
2023-09-19T00:00:00Z,232564204617895.8
2023-09-18T00:00:00Z,232399181767166.94
2023-09-17T00:00:00Z,232113690850682.06
2023-09-16T00:00:00Z,231758589986672.44
2023-09-15T00:00:00Z,231435151735467.88
2023-09-14T00:00:00Z,231133491256506.8
2023-09-13T00:00:00Z,230876644766302.53
2023-09-12T00:00:00Z,230564966543668.8
2023-09-11T00:00:00Z,230341465509091.72
2023-09-10T00:00:00Z,230102950720609.22
2023-09-09T00:00:00Z,229752979281653.84
2023-09-08T00:00:00Z,229450003183730.34
2023-09-07T00:00:00Z,229141969038715.34
2023-09-06T00:00:00Z,228834474381597.16
2023-09-05T00:00:00Z,228548342986687.1
2023-09-04T00:00:00Z,228287323796561.9
2023-09-03T00:00:00Z,227995204945349.5
2023-09-02T00:00:00Z,227698033566114.2
2023-09-01T00:00:00Z,227363041294294.1
2023-08-31T00:00:00Z,227107969984969.47
2023-08-30T00:00:00Z,226886302086642.78
2023-08-29T00:00:00Z,226609270492199.75
2023-08-28T00:00:00Z,226713204725199.66
2023-08-27T00:00:00Z,226443903797177.44
2023-08-26T00:00:00Z,226127701950298.34
2023-08-25T00:00:00Z,225784812620532.3
2023-08-24T00:00:00Z,225506333119881.06
2023-08-23T00:00:00Z,225246934149123.6
2023-08-22T00:00:00Z,224989085496068.8
2023-08-21T00:00:00Z,224753418368710.44
2023-08-20T00:00:00Z,224496985603039.2
2023-08-19T00:00:00Z,224162134340488.25
2023-08-18T00:00:00Z,223823896533902.28
2023-08-17T00:00:00Z,223728682639286.78
2023-08-16T00:00:00Z,223525831120673.5
2023-08-15T00:00:00Z,223299094198289.03
2023-08-14T00:00:00Z,223038733075342.03
2023-08-13T00:00:00Z,222842780585246.8
2023-08-12T00:00:00Z,222525355524916.28
2023-08-11T00:00:00Z,222209734279867.62
2023-08-10T00:00:00Z,221895818332169.3
2023-08-09T00:00:00Z,221667242357711.62
2023-08-08T00:00:00Z,221397253123282.4
2023-08-07T00:00:00Z,221265493223666.53
2023-08-06T00:00:00Z,220990641403871.1
2023-08-05T00:00:00Z,220658919467066.1
2023-08-04T00:00:00Z,220305012241801.4
2023-08-03T00:00:00Z,220056336204197.22
2023-08-02T00:00:00Z,219743528774940.6
2023-08-01T00:00:00Z,219763592102091.22
2023-07-31T00:00:00Z,219455557036830.75
2023-07-30T00:00:00Z,219301215459245.8
2023-07-29T00:00:00Z,218962305473600.22
2023-07-28T00:00:00Z,218627846930448.03
2023-07-27T00:00:00Z,220657002675947.28
2023-07-26T00:00:00Z,221098465455372.16
2023-07-25T00:00:00Z,220802690657171.1
2023-07-24T00:00:00Z,220545593860840.56
2023-07-23T00:00:00Z,220300393427675
2023-07-22T00:00:00Z,219971773067595.22
2023-07-21T00:00:00Z,219617257880933.84
2023-07-20T00:00:00Z,219568271809629.84
2023-07-19T00:00:00Z,219348725300989.66
2023-07-18T00:00:00Z,219215801022548.25
2023-07-17T00:00:00Z,219119602449388.22
2023-07-16T00:00:00Z,219103251267009.34
2023-07-15T00:00:00Z,218766046148479.9
2023-07-14T00:00:00Z,218421519294706.53
2023-07-13T00:00:00Z,218194665361609.34
2023-07-12T00:00:00Z,218211232139920.25
2023-07-11T00:00:00Z,217965093700010.6
2023-07-10T00:00:00Z,217773130497664.72
2023-07-09T00:00:00Z,217581588366019.34
2023-07-08T00:00:00Z,217257846815582.66
2023-07-07T00:00:00Z,216912051079872.25
2023-07-06T00:00:00Z,216616691044407.66
2023-07-05T00:00:00Z,217232736971261.56
2023-07-04T00:00:00Z,216960197332849.88
2023-07-03T00:00:00Z,216678385949889.53
2023-07-02T00:00:00Z,216442079035567.62
2023-07-01T00:00:00Z,216116008323708.22
2023-06-30T00:00:00Z,215950656828070.44
2023-06-29T00:00:00Z,215703756831239.1
2023-06-28T00:00:00Z,215964801526184.53
2023-06-27T00:00:00Z,215742199246924.34
2023-06-26T00:00:00Z,215586266130227.9
2023-06-25T00:00:00Z,215304844603464.44
2023-06-24T00:00:00Z,214987014980021.8
2023-06-23T00:00:00Z,214687414675121.03
2023-06-22T00:00:00Z,214780909699695.03
2023-06-21T00:00:00Z,214566800577812.5
2023-06-20T00:00:00Z,214786866645300.6
2023-06-19T00:00:00Z,214912784202129.06
2023-06-18T00:00:00Z,214768358574242.88
2023-06-17T00:00:00Z,214562123683365.5
2023-06-16T00:00:00Z,214252342461870.2
2023-06-15T00:00:00Z,213996223277557.66
2023-06-14T00:00:00Z,213842241889309.47
2023-06-13T00:00:00Z,213678266049553.8
2023-06-12T00:00:00Z,213484653363980.03
2023-06-11T00:00:00Z,213244491329979.22
2023-06-10T00:00:00Z,212938983328961.06
2023-06-09T00:00:00Z,212746324219692
2023-06-08T00:00:00Z,212424820750993.47
2023-06-07T00:00:00Z,212132487943645.25
2023-06-06T00:00:00Z,211847904954535.53
2023-06-05T00:00:00Z,211585795170501.16
2023-06-04T00:00:00Z,211419318725133.25
2023-06-03T00:00:00Z,211103204954993.88
2023-06-02T00:00:00Z,210789626877493.78
2023-06-01T00:00:00Z,210531399664710.4
2023-05-31T00:00:00Z,210401096593840.88
2023-05-30T00:00:00Z,210214679182146.38
2023-05-29T00:00:00Z,210010133402148.47
2023-05-28T00:00:00Z,209777026021037.4
2023-05-27T00:00:00Z,209459050098098.38
2023-05-26T00:00:00Z,209122653325994.6
2023-05-25T00:00:00Z,208915631234262.25
2023-05-24T00:00:00Z,209144087998518.5
2023-05-23T00:00:00Z,208889110796596.66
2023-05-22T00:00:00Z,208655409244329.84
2023-05-21T00:00:00Z,208663672879288
2023-05-20T00:00:00Z,208356205064366.6
2023-05-19T00:00:00Z,208020134994272.22
2023-05-18T00:00:00Z,207729779725267.97
2023-05-17T00:00:00Z,207467230402428.88
2023-05-16T00:00:00Z,207186460816501.8
2023-05-15T00:00:00Z,206930681330735.03
2023-05-14T00:00:00Z,206784451115379.8
2023-05-13T00:00:00Z,206469384341473.28
2023-05-12T00:00:00Z,206142115576153.66
2023-05-11T00:00:00Z,205908801971465.25
2023-05-10T00:00:00Z,205706690192647.7
2023-05-09T00:00:00Z,205488995219982.12
2023-05-08T00:00:00Z,205182386946820.62
2023-05-07T00:00:00Z,204991674065175.78
2023-05-06T00:00:00Z,205069130688918.3
2023-05-05T00:00:00Z,204728869026707.12
2023-05-04T00:00:00Z,204458661847434.88
2023-05-03T00:00:00Z,204186545932693.75
2023-05-02T00:00:00Z,204149442967336.72
2023-05-01T00:00:00Z,203866943423788.22
2023-04-30T00:00:00Z,203582723577228
2023-04-29T00:00:00Z,203244404124163.34
2023-04-28T00:00:00Z,203037068240505.28
2023-04-27T00:00:00Z,202752896606510.6
2023-04-26T00:00:00Z,202463962365560.44
2023-04-25T00:00:00Z,202187925556539.25
2023-04-24T00:00:00Z,201931483563601.5
2023-04-23T00:00:00Z,201632629360915.66
2023-04-22T00:00:00Z,201306805131530.75
2023-04-21T00:00:00Z,200970704508711.97
2023-04-20T00:00:00Z,200701814277896.03
2023-04-19T00:00:00Z,200418305122638.94
2023-04-18T00:00:00Z,200153417643491.1
2023-04-17T00:00:00Z,199887005261686.16
2023-04-16T00:00:00Z,199681184537727.03
2023-04-15T00:00:00Z,199371133681441.62
2023-04-14T00:00:00Z,199068400539412.7
2023-04-13T00:00:00Z,198905818303304.44
2023-04-12T00:00:00Z,198707788308590.22
2023-04-11T00:00:00Z,198882605393266.62
2023-04-10T00:00:00Z,199058218290090.75
2023-04-09T00:00:00Z,198893378735647.97
2023-04-08T00:00:00Z,198541202530543.6
2023-04-07T00:00:00Z,198200174413677.7
2023-04-06T00:00:00Z,198065632691682.5
2023-04-05T00:00:00Z,198002084064150.22
2023-04-04T00:00:00Z,197926532530176.3
2023-04-03T00:00:00Z,197820671581425.47
2023-04-02T00:00:00Z,197551039349050.62
2023-04-01T00:00:00Z,197217397036643.78
2023-03-31T00:00:00Z,196909620201677.25
2023-03-30T00:00:00Z,196825797603077.38
2023-03-29T00:00:00Z,202029085157250.88
2023-03-28T00:00:00Z,201754605230815.75
2023-03-27T00:00:00Z,201473377180655.44
2023-03-26T00:00:00Z,201318085265219.16
2023-03-25T00:00:00Z,201013606020809
2023-03-24T00:00:00Z,200706183435399.72
2023-03-23T00:00:00Z,200508030913513.06
2023-03-22T00:00:00Z,200356612981633.5
2023-03-21T00:00:00Z,200175297992237.28
2023-03-20T00:00:00Z,199930969041248.7
2023-03-19T00:00:00Z,199728440947143.66
2023-03-18T00:00:00Z,199459237813463.7
2023-03-17T00:00:00Z,199155813470115.97
2023-03-16T00:00:00Z,199002866901935.9
2023-03-15T00:00:00Z,198796088392992.75
2023-03-14T00:00:00Z,198675756803572.03
2023-03-13T00:00:00Z,198544576309988.6
2023-03-12T00:00:00Z,198382673997736.53
2023-03-11T00:00:00Z,198087040343113.12
2023-03-10T00:00:00Z,197820939921855.56
2023-03-09T00:00:00Z,197559134343649.53
2023-03-08T00:00:00Z,197334527646659.16
2023-03-07T00:00:00Z,197069497610438.03
2023-03-06T00:00:00Z,197685604462560.47
2023-03-05T00:00:00Z,197471842049923.97
2023-03-04T00:00:00Z,197411825137138.38
2023-03-03T00:00:00Z,197090297315735.94
2023-03-02T00:00:00Z,196813165305284.8
2023-03-01T00:00:00Z,196556874827569.3
2023-02-28T00:00:00Z,196655970755877.7
2023-02-27T00:00:00Z,196739031565387.78
2023-02-26T00:00:00Z,196543653227857.84
2023-02-25T00:00:00Z,196223138484219.34
2023-02-24T00:00:00Z,195943137819508.97
2023-02-23T00:00:00Z,195795015599148.22
2023-02-22T00:00:00Z,195494530424016.03
2023-02-21T00:00:00Z,195354842048134.66
2023-02-20T00:00:00Z,195086747714465.34
2023-02-19T00:00:00Z,194773124713149.56
2023-02-18T00:00:00Z,194482783214327.03
2023-02-17T00:00:00Z,194158646521487.53
2023-02-16T00:00:00Z,193889320773489.75
2023-02-15T00:00:00Z,193642563314076.38
2023-02-14T00:00:00Z,193396777794403.78
2023-02-13T00:00:00Z,193091946282226.78
2023-02-12T00:00:00Z,192815075541229.5
2023-02-11T00:00:00Z,192503689465908.78
2023-02-10T00:00:00Z,192210697969724.8
2023-02-09T00:00:00Z,191959940982896.6
2023-02-08T00:00:00Z,191733233202258
2023-02-07T00:00:00Z,191431631822544.28
2023-02-06T00:00:00Z,191149913250761.84
2023-02-05T00:00:00Z,190865486420030.28
2023-02-04T00:00:00Z,190571336220763.16
2023-02-03T00:00:00Z,190253466005652.9
2023-02-02T00:00:00Z,190051051390377.06
2023-02-01T00:00:00Z,189778588972923.06
2023-01-31T00:00:00Z,189615157553833.6
2023-01-30T00:00:00Z,189385957606984.7
2023-01-29T00:00:00Z,189118477269296.72
2023-01-28T00:00:00Z,188801878391396.44
2023-01-27T00:00:00Z,188476421031635.1
2023-01-26T00:00:00Z,188510084835186.5
2023-01-25T00:00:00Z,189017540500031.06
2023-01-24T00:00:00Z,188774458207355.25
2023-01-23T00:00:00Z,188510890594429.72
2023-01-22T00:00:00Z,188289878172952.25
2023-01-21T00:00:00Z,187971348836133.62
2023-01-20T00:00:00Z,187731783614723.1
2023-01-19T00:00:00Z,187525092006075.8
2023-01-18T00:00:00Z,187407664491006.9
2023-01-17T00:00:00Z,187279717790544.12
2023-01-16T00:00:00Z,187072499410467.53
2023-01-15T00:00:00Z,186912510532444.8
2023-01-14T00:00:00Z,186678412395947.06
2023-01-13T00:00:00Z,186432815147508.38
2023-01-12T00:00:00Z,186233476552043.28
2023-01-11T00:00:00Z,186009257936463.56
2023-01-10T00:00:00Z,185949376372395.16
2023-01-09T00:00:00Z,185853560675544.28
2023-01-08T00:00:00Z,185574034817193.9
2023-01-07T00:00:00Z,185275016724079.28
2023-01-06T00:00:00Z,185032843450654.72
2023-01-05T00:00:00Z,184899009710922.25
2023-01-04T00:00:00Z,184984998452898.44
2023-01-03T00:00:00Z,184812611649553.47
2023-01-02T00:00:00Z,184616681338581.34
2023-01-01T00:00:00Z,184325345385842.4
2022-12-31T00:00:00Z,184002230770895.28
2022-12-30T00:00:00Z,184419977233567.7
2022-12-29T00:00:00Z,184200816474194.7
2022-12-28T00:00:00Z,184126700660287.97
2022-12-27T00:00:00Z,184230359244585.25
2022-12-26T00:00:00Z,183992504306439.56
2022-12-25T00:00:00Z,183668020262627.9
2022-12-24T00:00:00Z,183461067684114
2022-12-23T00:00:00Z,183167979675262.2
2022-12-22T00:00:00Z,182937017759728.7
2022-12-21T00:00:00Z,182697901007811.6
2022-12-20T00:00:00Z,182542566259948.7
2022-12-19T00:00:00Z,182255788449350.8
2022-12-18T00:00:00Z,182195207152642.3
2022-12-17T00:00:00Z,181882789838147.38
2022-12-16T00:00:00Z,181599076984974.88
2022-12-15T00:00:00Z,181377152644945.4
2022-12-14T00:00:00Z,181101486886371.28
2022-12-13T00:00:00Z,181057305718974.44
2022-12-12T00:00:00Z,180968434244746.75
2022-12-11T00:00:00Z,180698491751925
2022-12-10T00:00:00Z,180431610664110.56
