Datetime,0 ~ 0.01 BTC (%),0.01 ~ 0.1 BTC (%),0.1 ~ 1 BTC (%),1 ~ 10 BTC (%),10 ~ 100 BTC (%),100 ~ 1K BTC (%),1K ~ 10K BTC (%),10K BTC ~ (%)
2023-09-27T00:00:00Z,0.23504163,0.7542721,2.45609836,11.07914911,21.61166142,31.59596456,30.12080622,2.14700661
2023-09-26T00:00:00Z,0.24607625,0.84401668,2.9796935,12.71722406,22.89688193,38.69801497,16.68659032,4.9315023
2023-09-25T00:00:00Z,0.32383159,0.69056063,2.26181922,9.90577049,19.36742961,31.24236043,32.2117571,3.99647092
2023-09-24T00:00:00Z,0.36695758,0.95018205,2.67503655,11.54808453,21.7395849,24.31803231,28.27511084,10.12701123
2023-09-23T00:00:00Z,0.2434802,0.90059022,2.923247,12.51313328,25.53298711,28.50593907,19.06565763,10.31496548
2023-09-22T00:00:00Z,0.19408885,0.79159813,2.76158191,13.26221044,21.69339651,31.48234175,22.17692589,7.63785653
2023-09-21T00:00:00Z,0.1791094,0.77361919,2.46431572,11.45443559,21.63921063,37.80083719,21.11839277,4.57007951
2023-09-20T00:00:00Z,0.13024355,0.59860868,1.97010601,11.2469203,18.10580799,31.6429241,28.07562749,8.22976188
2023-09-19T00:00:00Z,0.13729877,0.6041012,2.02088495,10.37313668,21.07594907,30.41822804,31.55548021,3.81492107
2023-09-18T00:00:00Z,0.1307728,0.59049509,2.11127642,10.59731549,20.5710077,33.02478491,28.81008866,4.16425894
2023-09-17T00:00:00Z,0.14872339,0.60560209,2.04834665,10.08746479,18.18649997,34.35022847,23.26054798,11.31258667
2023-09-16T00:00:00Z,0.15919541,0.67178764,2.14700299,9.9628359,18.40010273,37.11860093,29.00955217,2.53092223
2023-09-15T00:00:00Z,0.1452168,0.64361989,2.34098132,10.50377001,22.49312602,29.53357697,28.65166603,5.68804296
2023-09-14T00:00:00Z,0.15887291,0.71044172,2.4706239,10.8896199,23.56290905,29.01407407,28.92847345,4.26498501
2023-09-13T00:00:00Z,0.1828659,0.82178178,2.85889415,12.6030911,26.17660432,25.46045006,29.46625828,2.43005439
2023-09-12T00:00:00Z,0.15400774,0.66237655,2.28540305,11.2606888,22.73688854,25.69339014,33.20782052,3.99942466
2023-09-11T00:00:00Z,0.21302883,0.85576002,2.76359769,11.76623058,24.4269668,27.02611817,26.28183104,6.66646687
2023-09-10T00:00:00Z,0.15386319,0.57579299,1.94837365,8.23792156,19.22932386,21.08571514,41.06128111,7.7077285
2023-09-09T00:00:00Z,0.18332806,0.79112794,2.46279774,10.758985,21.92607368,24.72088795,33.2238473,5.93295233
2023-09-08T00:00:00Z,0.1838933,0.76825999,2.63082501,13.42317374,26.54307993,25.64674255,20.64237649,10.16164898
2023-09-07T00:00:00Z,0.15783165,0.78527721,2.58111236,13.42449023,25.35926729,24.09941825,31.24769117,2.34491183
2023-09-06T00:00:00Z,0.15437427,0.72782945,2.48083411,11.80162067,30.14288629,23.87884644,25.31940351,5.49420526
2023-09-05T00:00:00Z,0.14503575,0.67930109,2.31723253,10.82228956,21.84633254,25.72349636,36.17237038,2.29394178
2023-09-04T00:00:00Z,0.16199016,0.72346778,2.49812751,11.50548931,22.92113829,30.46516541,26.67894989,5.04567165
2023-09-03T00:00:00Z,0.19766955,0.75044252,2.50249168,11.24564927,28.27553373,28.1754856,22.12137783,6.73134982
2023-09-02T00:00:00Z,0.18759725,0.76762538,2.37180435,11.0411591,21.9513458,32.06012442,26.27020892,5.35013478
2023-09-01T00:00:00Z,0.14634061,0.6637273,2.20685712,9.43786261,19.23416406,36.67194511,28.19709329,3.4420099
2023-08-31T00:00:00Z,0.15716795,0.7836509,2.38952852,10.4452768,21.69413342,34.61007877,23.97696321,5.94320043
2023-08-30T00:00:00Z,0.11445873,0.48283614,1.80332212,9.09639319,16.63827732,29.40789096,35.30496797,7.15185356
2023-08-29T00:00:00Z,0.13623585,0.54961043,1.94561926,9.24146654,21.14346582,30.92532507,31.17323167,4.88504536
2023-08-28T00:00:00Z,0.12789772,0.56326311,1.83031041,8.15864105,15.18631869,46.18707764,22.57849141,5.36799997
2023-08-27T00:00:00Z,0.11738628,0.43895434,1.44434685,6.62125462,12.24945933,59.26533638,13.67753907,6.18572313
2023-08-26T00:00:00Z,0.17916512,0.69464975,2.28058128,11.59610934,20.98278864,41.35600522,17.31128391,5.59941674
2023-08-25T00:00:00Z,0.15625975,0.72562146,2.16574285,10.08068289,20.46234235,39.0989525,19.0155693,8.2948289
2023-08-24T00:00:00Z,0.14966173,0.59316463,1.92358751,8.69030729,17.40204256,40.78516732,22.90279512,7.55327385
2023-08-23T00:00:00Z,0.13154813,0.4628158,1.55688842,6.90886461,15.76858272,33.48424038,36.45293421,5.23412573
2023-08-22T00:00:00Z,0.12455293,0.50164813,1.71500357,8.94583246,16.09210451,33.09004793,34.91549235,4.61531811
2023-08-21T00:00:00Z,0.12653195,0.46888709,1.62291218,7.91729896,16.47945419,29.44731684,37.57142573,6.36617307
2023-08-20T00:00:00Z,0.17618858,0.59708683,1.96164707,9.86760833,23.44971526,35.04823128,23.5341976,5.36532506
2023-08-19T00:00:00Z,0.15247282,0.61846916,2.11245008,12.70333262,24.37663102,31.91165462,23.27381658,4.85117309
2023-08-18T00:00:00Z,0.11929116,0.56153356,1.98928473,9.7828164,24.34434088,32.50934145,24.87431241,5.81907941
2023-08-17T00:00:00Z,0.10471179,0.47174991,1.56644568,7.91567529,18.93597056,35.89119106,32.510339,2.60391672
2023-08-16T00:00:00Z,0.13859326,0.58488427,1.98139545,8.35263937,20.3339388,29.57145887,33.81310106,5.22398893
2023-08-15T00:00:00Z,0.1533263,0.62750543,2.17611904,9.88496133,24.70778065,27.77864843,30.71392529,3.95773353
2023-08-14T00:00:00Z,0.14814727,0.57627796,1.91873004,8.87831612,22.63076455,31.3963664,27.64335469,6.80804297
2023-08-13T00:00:00Z,0.1477615,0.51978712,1.80020166,8.84276355,24.65315612,27.97468448,28.42233311,7.63931245
2023-08-12T00:00:00Z,0.17391341,0.5451924,1.712728,9.16864143,25.15622339,22.74783582,36.18187718,4.31358837
2023-08-11T00:00:00Z,0.15046735,0.64774516,2.17389958,9.06298979,23.08650592,30.18056312,30.84203335,3.85579573
2023-08-10T00:00:00Z,0.1290588,0.53204036,1.85512218,8.63179493,20.29722885,36.62826659,28.57659149,3.34989679
2023-08-09T00:00:00Z,0.15327374,0.61066279,2.12489547,9.99930479,24.26481755,38.0691321,19.36021508,5.41769849
2023-08-08T00:00:00Z,0.15371011,0.63559411,1.9283884,11.12798387,20.70091714,31.52547756,28.6685412,5.25938761
2023-08-07T00:00:00Z,0.13179237,0.5283448,1.86373212,9.01286736,22.14268336,36.49463582,26.30544429,3.52049989
2023-08-06T00:00:00Z,0.18753615,0.71810563,2.30478776,12.5230018,32.16162323,33.32964591,15.66405699,3.11124253
2023-08-05T00:00:00Z,0.21133051,0.84286978,2.57446172,14.71064577,28.79707718,37.80357399,12.35883816,2.70120289
2023-08-04T00:00:00Z,0.17598559,0.74274573,2.67278702,11.55669994,25.60041852,35.64450835,16.4850524,7.12180246
2023-08-03T00:00:00Z,0.19464749,0.82413447,2.86688421,13.66093606,26.02889406,30.10747767,19.48986228,6.82716375
2023-08-02T00:00:00Z,0.20673138,0.84016962,2.84392492,13.47179855,28.78998728,35.61661713,11.37895861,6.85181252
2023-08-01T00:00:00Z,0.17161591,0.76820864,2.55168924,13.02695521,21.87420739,34.41555853,23.03427603,4.15748904
2023-07-31T00:00:00Z,0.15741451,0.67980291,2.24844758,9.88646264,20.50660165,33.91101845,26.67745494,5.93279732
2023-07-30T00:00:00Z,0.16539175,0.6361379,2.10957324,9.90838899,21.9515739,30.40602305,27.23585363,7.58705754
2023-07-29T00:00:00Z,0.1920153,0.77813452,2.51764318,10.08125303,28.09821787,34.9766088,14.52819499,8.82793231
2023-07-28T00:00:00Z,0.15481584,0.64412816,2.32888688,9.7178054,23.18263295,31.58622078,30.38792527,1.9975847
2023-07-27T00:00:00Z,0.16559342,0.69570712,2.48022976,10.83848373,26.04437584,34.71656832,21.40492183,3.65411998
2023-07-26T00:00:00Z,0.17177844,0.69701605,2.59871526,13.21593161,27.26922952,41.44529407,10.12157716,4.48045788
2023-07-25T00:00:00Z,0.16588457,0.69109843,2.4017095,11.97607236,26.1322008,39.89149087,12.58345391,6.15808956
2023-07-24T00:00:00Z,0.1559465,0.66908739,2.30129581,10.50239903,24.82981471,34.5866152,23.50433199,3.45050937
2023-07-23T00:00:00Z,0.17684904,0.69801418,2.36410787,11.04562884,25.38445273,30.44590343,24.02694728,5.85809663
2023-07-22T00:00:00Z,0.24678581,0.70914882,2.41783797,11.67157756,26.57594763,24.77395954,21.69193666,11.912806
2023-07-21T00:00:00Z,0.15332678,0.67175947,2.43895966,10.1526482,28.29255159,29.85887618,20.00809439,8.42378373
2023-07-20T00:00:00Z,0.1317821,0.58700923,1.98742647,12.35513417,22.63279545,32.52426833,22.51243239,7.26915186
2023-07-19T00:00:00Z,0.12746823,0.57027804,1.93586286,9.29689302,25.39119746,34.09303685,15.10260819,13.48265534
2023-07-18T00:00:00Z,0.10541509,0.44063145,1.58647186,8.64306539,22.61953401,33.29250786,22.81232481,10.50004953
2023-07-17T00:00:00Z,0.14019272,0.54779707,1.96277571,7.82963653,22.65772925,41.67436043,19.51802558,5.66948272
2023-07-16T00:00:00Z,0.13887582,0.51526941,1.78389356,7.80157342,23.68766015,42.74163216,16.47276922,6.85832626
2023-07-15T00:00:00Z,0.1654056,0.57275062,1.8649395,9.28034483,24.64779062,39.87603543,19.02141332,4.57132009
2023-07-14T00:00:00Z,0.13621465,0.58241273,2.07721722,10.14515892,25.85626769,42.21315238,15.72911423,3.26046217
2023-07-13T00:00:00Z,0.11832787,0.5348046,1.94712687,9.77677417,25.06090335,41.80769987,15.76411003,4.99025323
2023-07-12T00:00:00Z,0.13236194,0.58092532,1.98732142,8.96286561,26.59233067,36.07922579,22.24587638,3.41909287
2023-07-11T00:00:00Z,0.1459947,0.58790204,2.06011607,9.37080597,28.76044263,35.13801098,20.15010172,3.78662589
2023-07-10T00:00:00Z,0.13040969,0.55074779,2.04876889,9.14919491,24.04520277,41.4698434,17.53118317,5.07464937
2023-07-09T00:00:00Z,0.15117486,0.60907693,1.66866972,9.16602518,21.16210625,46.06559925,16.89426685,4.28308097
2023-07-08T00:00:00Z,0.18070178,0.56616891,1.8046823,8.11024325,22.04361764,46.39934794,18.73086994,2.16436825
2023-07-07T00:00:00Z,0.15253314,0.56486723,1.94626854,8.97337653,25.2194599,41.01306214,20.46714064,1.66329189
2023-07-06T00:00:00Z,0.15182387,0.62073479,2.02489606,11.32726301,25.57768847,35.1580185,23.48778763,1.65178766
2023-07-05T00:00:00Z,0.15126081,0.59652773,2.00076881,9.48975389,26.92206822,40.33599306,16.92324146,3.58038602
2023-07-04T00:00:00Z,0.16193829,0.58970669,1.97099764,8.91528571,19.57988241,46.39135588,17.09153701,5.29929637
2023-07-03T00:00:00Z,0.14559557,0.57238268,2.0391896,8.04766743,22.04111554,39.18256721,24.68074541,3.29073655
2023-07-02T00:00:00Z,0.27577634,0.71450376,2.26116134,9.57236526,26.72988937,47.4492121,10.40293868,2.59415316
2023-07-01T00:00:00Z,0.19837038,0.60795011,1.98513457,8.70036948,24.66621621,38.93938074,18.04508696,6.85749156
2023-06-30T00:00:00Z,0.1435917,0.60204605,1.82174671,7.66951963,24.41906562,28.96228862,31.23430273,5.14743894
2023-06-29T00:00:00Z,0.12031474,0.49979399,1.67546867,6.89892735,23.50133235,41.49709243,23.13737251,2.66969796
2023-06-28T00:00:00Z,0.10560575,0.50948477,1.89018891,7.8544083,23.84966625,31.986999,28.65375566,5.14989136
2023-06-27T00:00:00Z,0.12465,0.52601532,1.88221379,8.26468293,19.53600612,41.33469587,19.95882128,8.37291468
2023-06-26T00:00:00Z,0.12405873,0.47422589,1.79743836,7.54713597,17.64368161,44.42764426,22.51924514,5.46657004
2023-06-25T00:00:00Z,0.15367763,0.49117378,1.75970284,7.0279878,21.26533111,45.47641375,17.93295785,5.89275525
2023-06-24T00:00:00Z,0.20474676,0.6145468,2.20467895,10.24219405,25.65941997,41.88003005,15.01735378,4.17702963
2023-06-23T00:00:00Z,0.11772439,0.48958269,1.88327787,8.17138139,23.36288239,46.85778352,13.83516391,5.28220383
2023-06-22T00:00:00Z,0.12509531,0.49219513,1.75529444,7.60469853,25.61812429,29.86840358,29.33135559,5.20483314
2023-06-21T00:00:00Z,0.09829993,0.48189573,1.8919088,10.23176321,20.3733746,36.86224934,26.28413903,3.77636938
2023-06-20T00:00:00Z,0.10609502,0.49044892,1.81143286,8.73894852,20.41688896,38.45742662,27.0880783,2.89068081
2023-06-19T00:00:00Z,0.13765124,0.57996147,1.82522126,7.83415341,20.02213308,34.67944673,17.84678426,17.07464855
2023-06-18T00:00:00Z,0.14833827,0.48422984,1.83339477,7.83552861,20.11621454,48.47937895,17.03014984,4.07276518
2023-06-17T00:00:00Z,0.17294911,0.65683885,2.10724318,9.08871549,26.46287174,29.67296239,20.86714187,10.97127736
2023-06-16T00:00:00Z,0.12932172,0.56010049,1.99606329,8.69620579,29.51941213,25.37304506,31.17769045,2.54816107
2023-06-15T00:00:00Z,0.14145831,0.62405463,2.17666267,10.03881906,32.42040718,32.00143329,20.95207642,1.64508844
2023-06-14T00:00:00Z,0.12315528,0.57166226,1.95031311,9.29319552,20.81151473,37.15531815,26.91051381,3.18432713
2023-06-13T00:00:00Z,0.13058982,0.54681286,1.8434395,8.6878655,17.70752117,39.64064953,26.86415213,4.57896949
2023-06-12T00:00:00Z,0.14420927,0.52487212,1.89000072,7.29807662,13.78200258,40.43491189,31.38581952,4.54010728
2023-06-11T00:00:00Z,0.16383912,0.41607353,1.4357363,6.55982146,13.30262894,39.03426482,34.84861606,4.23901977
2023-06-10T00:00:00Z,0.14058268,0.55926146,1.68074267,7.22533078,21.81591395,17.28026152,48.35819352,2.93971342
2023-06-09T00:00:00Z,0.16353053,0.59455649,1.79192885,7.88592986,22.39516457,27.11592202,34.635633,5.41733468
2023-06-08T00:00:00Z,0.14395737,0.57839043,1.80648089,10.44619306,20.32260869,41.99637902,23.27505806,1.43093247
2023-06-07T00:00:00Z,0.14781733,0.63071366,2.01628141,10.28316934,20.74921468,39.38844234,23.81236673,2.9719945
2023-06-06T00:00:00Z,0.10116947,0.51246079,1.362844,7.69790113,19.15950711,30.53421801,37.41430305,3.21759644
2023-06-05T00:00:00Z,0.09118308,0.41588506,1.22887127,5.40004185,12.9095269,30.64253476,45.37507331,3.93688377
2023-06-04T00:00:00Z,0.1506089,0.49870525,1.4938262,6.8628114,16.35934551,30.59147165,39.32811352,4.71511758
2023-06-03T00:00:00Z,0.14592758,0.58177845,1.89141053,8.5231911,20.26663044,30.10184568,32.95564935,5.53356687
2023-06-02T00:00:00Z,0.12798922,0.52086031,1.54046782,7.18847628,20.91516816,26.17231166,41.13081962,2.40390693
2023-06-01T00:00:00Z,0.12685128,0.57408971,1.74514923,7.6523461,17.19184756,28.36760727,41.5978942,2.74421466
2023-05-31T00:00:00Z,0.09558812,0.42328221,1.31281735,6.16459548,16.38214865,27.31410277,45.05683645,3.25062897
2023-05-30T00:00:00Z,0.13143712,0.53245005,1.76390862,8.62244709,22.49800977,36.42189142,27.0669524,2.96290353
2023-05-29T00:00:00Z,0.14531773,0.57794928,2.04418172,9.03067349,23.01335851,30.10053195,29.96351006,5.12447725
2023-05-28T00:00:00Z,0.22897053,0.69690343,2.26389542,9.95924061,25.47734896,26.22534271,25.58775101,9.56054734
2023-05-27T00:00:00Z,0.22003142,0.85515692,2.6228431,11.8865059,32.69158922,20.44692328,22.92283184,8.35411832
2023-05-26T00:00:00Z,0.1825489,0.81991846,2.55758613,11.03906917,28.19580468,27.68413778,20.92081193,8.60012295
2023-05-25T00:00:00Z,0.13971121,0.67935585,2.03407448,9.34318852,20.45565922,34.63233524,27.38781151,5.32786397
2023-05-24T00:00:00Z,0.11369447,0.60322195,1.71647664,8.2275112,18.62307215,36.13400219,30.01224651,4.5697749
2023-05-23T00:00:00Z,0.12474368,0.59279779,1.88410775,8.14293811,16.66137326,38.1446493,26.49448559,7.95490452
2023-05-22T00:00:00Z,0.13488271,0.64792845,2.03386992,8.61235961,17.7358354,31.40344117,28.23227761,11.19940513
2023-05-21T00:00:00Z,0.23703474,0.7882994,2.28381102,9.77947261,21.67490019,31.80271177,27.74421184,5.68955845
2023-05-20T00:00:00Z,0.23606523,0.94362839,2.74230044,12.03877732,30.66696578,27.1501087,20.03009581,6.19205832
2023-05-19T00:00:00Z,0.17947602,0.82173676,2.47801192,10.60649138,20.68736561,36.50083966,22.52266388,6.20341477
2023-05-18T00:00:00Z,0.14749241,0.70615082,2.08381903,10.72567998,18.83191214,34.33099414,24.09047978,9.08347171
2023-05-17T00:00:00Z,0.13803948,0.81537054,2.28293626,10.17165676,19.56186622,45.83832088,16.35928695,4.83252292
2023-05-16T00:00:00Z,0.12750599,0.62652645,2.01603222,9.23316821,20.6854705,41.45213945,22.4579436,3.40121359
2023-05-15T00:00:00Z,0.15809976,0.67407644,2.2506211,9.41144527,25.48961251,33.91283484,20.73515312,7.36815696
2023-05-14T00:00:00Z,0.2486388,0.87513115,2.52827148,10.07981185,34.68729131,23.31738283,25.39739902,2.86607357
2023-05-13T00:00:00Z,0.18555346,0.80741838,2.35476553,10.81715739,28.77230597,35.60500245,18.61733473,2.84046208
2023-05-12T00:00:00Z,0.11878103,0.59850113,1.74798863,7.67012471,19.79742133,26.8003058,37.26028386,6.00659352
2023-05-11T00:00:00Z,0.1431628,0.62115706,1.88755378,8.85458025,21.35302362,26.88370726,32.92355671,7.33325853
2023-05-10T00:00:00Z,0.15029152,0.71772358,2.18340816,9.7375402,24.25272055,30.08354124,24.78679548,8.08797927
2023-05-09T00:00:00Z,0.15107123,0.80447401,2.35468298,11.4406711,26.33717805,29.12783039,25.87178462,3.91230762
2023-05-08T00:00:00Z,0.13169642,0.7271889,2.06380105,9.58616396,23.64822889,23.1755485,34.51563444,6.15173783
2023-05-07T00:00:00Z,0.08586406,0.39951183,1.13215366,5.16657263,11.17782047,10.25894744,44.49826555,27.28086436
2023-05-06T00:00:00Z,0.12431213,0.57994584,1.7171089,9.98120878,15.86614337,37.85245381,26.96711374,6.91171343
2023-05-05T00:00:00Z,0.12751666,0.63894151,2.21165015,10.30548316,20.31550213,38.52011533,22.42906471,5.45172635
2023-05-04T00:00:00Z,0.15544617,0.68988566,2.24357237,10.5273204,18.45767567,46.889647,17.4846525,3.55180023
2023-05-03T00:00:00Z,0.14061258,0.63785804,2.09435466,8.83580025,16.58703475,31.01775273,25.80269268,14.88389431
2023-05-02T00:00:00Z,0.15984226,0.74551109,2.31516519,11.69010653,28.80210564,34.53466784,19.54347414,2.2091273
2023-05-01T00:00:00Z,0.16583056,0.74778124,2.25661317,9.87935526,21.37839074,38.10061798,22.00139834,5.47001271
2023-04-30T00:00:00Z,0.16021988,0.60743062,2.00837836,10.32670319,19.98953261,46.44423452,11.6494614,8.81403943
2023-04-29T00:00:00Z,0.1948525,0.78515579,2.47319328,11.94094217,26.34772537,47.30967347,5.89035253,5.05810489
2023-04-28T00:00:00Z,0.16004525,0.64652991,2.2838779,10.46871606,20.59727777,38.2052363,22.44884549,5.18947131
2023-04-27T00:00:00Z,0.14136274,0.63286561,2.18130666,11.1449885,18.72377087,37.11194794,24.86114854,5.20260914
2023-04-26T00:00:00Z,0.12907835,0.58236951,2.13742249,10.36991018,23.02980848,30.34755505,25.31339894,8.090457
2023-04-25T00:00:00Z,0.16177362,0.70223126,2.3002571,9.37634287,25.26505511,33.31895576,21.09164921,7.78373507
2023-04-24T00:00:00Z,0.18229792,0.76482762,2.2278818,9.30739042,23.27470239,45.87757289,10.95329767,7.41202928
2023-04-23T00:00:00Z,0.22787271,0.77733613,2.73701503,12.00870641,27.438157,47.35799407,6.35484452,3.09807412
2023-04-22T00:00:00Z,0.22779743,0.81403047,2.74799856,12.14624137,27.57240459,44.50297141,6.53524847,5.45330769
2023-04-21T00:00:00Z,0.17198579,0.69079067,2.47975062,11.05744053,23.82912941,35.07497024,21.28920796,5.40672477
2023-04-20T00:00:00Z,0.16707812,0.6711588,2.57509473,12.67017356,23.43226659,32.36491779,22.30417917,5.81513123
2023-04-19T00:00:00Z,0.167442,0.70022668,2.55978818,11.5657226,24.14979301,32.22562814,20.82631466,7.80508472
2023-04-18T00:00:00Z,0.19732575,0.7045761,2.54768188,11.63852744,26.66151983,34.63373826,19.48007148,4.13655925
2023-04-17T00:00:00Z,0.13623942,0.49363487,1.83730619,7.4373695,20.17024767,30.80301631,33.9916545,5.13053153
2023-04-16T00:00:00Z,0.18766728,0.58382932,2.1492098,9.10670597,24.04267205,47.55693408,9.11111916,7.26186235
2023-04-15T00:00:00Z,0.22156943,0.64830523,2.14166331,9.47158774,19.72056791,60.83373309,2.96906645,3.99350683
2023-04-14T00:00:00Z,0.15747246,0.6068377,2.06532108,8.87308739,16.54482033,48.64667199,16.80833754,6.29745152
2023-04-13T00:00:00Z,0.22146758,0.76214095,2.57100764,11.50694917,22.33926822,41.29009631,13.83591939,7.47315073
2023-04-12T00:00:00Z,0.17346163,0.4885222,1.70810476,7.69287613,16.38028289,33.45666336,15.00379787,25.09629118
2023-04-11T00:00:00Z,0.17304765,0.78593752,2.50249269,12.97826555,22.8361867,46.62486878,12.50455373,1.59464737
2023-04-10T00:00:00Z,0.14260038,0.57057723,1.8953883,7.94795975,18.55470713,41.5650686,26.08503132,3.2386673
2023-04-09T00:00:00Z,0.26449937,0.69875094,2.20339464,8.96506933,24.09035213,52.07877395,11.69915964,0
2023-04-08T00:00:00Z,0.19334394,0.80042406,2.47869903,9.89441751,28.37506041,52.57766563,3.05077187,2.62961756
2023-04-07T00:00:00Z,0.16932102,0.70231773,2.31967724,9.30965334,20.11847103,48.74740846,14.68595946,3.94719173
2023-04-06T00:00:00Z,0.14194991,0.6135411,1.87640366,8.94004112,16.18311555,50.26405138,20.50284139,1.47805588
2023-04-05T00:00:00Z,0.1147487,0.51747393,1.7516651,7.9185131,17.20474112,54.5422647,15.23283576,2.7177576
2023-04-04T00:00:00Z,0.14095497,0.58398578,1.99118655,9.11619024,17.10322771,51.3083697,18.37781443,1.37827063
2023-04-03T00:00:00Z,0.12913755,0.49665278,1.77775034,7.47168962,17.61825768,47.53594544,23.54709243,1.42347417
2023-04-02T00:00:00Z,0.18594454,0.66795509,2.04186104,7.6928061,19.0346136,57.92520495,10.44215572,2.00945895
2023-04-01T00:00:00Z,0.19133373,0.67039851,2.12334745,9.23871395,19.04515322,59.43366409,5.44896634,3.84842271
2023-03-31T00:00:00Z,0.14523576,0.53600228,1.86847207,7.64697991,20.82303025,49.30462911,16.85894135,2.81670928
2023-03-30T00:00:00Z,0.09596957,0.40556567,1.41275465,5.88865435,15.06873641,34.80408575,23.31348824,19.01074536
2023-03-29T00:00:00Z,0.12169505,0.54394009,1.97775332,8.71946593,17.56084032,48.50796512,19.86641078,2.70192938
2023-03-28T00:00:00Z,0.11407523,0.55113154,1.7737485,7.43156746,19.95606269,26.01768178,42.83247055,1.32326225
2023-03-27T00:00:00Z,0.1502239,0.48949595,1.76876595,6.86825419,20.89793559,26.1279151,36.67198895,7.02542037
2023-03-26T00:00:00Z,0.17811487,0.60590798,1.98095714,8.07350879,28.02495666,29.56970297,27.45841672,4.10843487
2023-03-25T00:00:00Z,0.18253368,0.70258662,2.30017471,9.57008222,24.45294104,37.84751313,24.94416861,0
2023-03-24T00:00:00Z,0.10571948,0.4608485,1.70327127,7.83869698,18.34665122,36.98115282,34.56365973,0
2023-03-23T00:00:00Z,0.11828758,0.55052353,1.83504657,8.96749222,18.4953879,49.1456805,20.8875817,0
2023-03-22T00:00:00Z,0.1219315,0.66606905,2.0822789,10.03978017,19.34758307,51.87688936,14.69868695,1.166781
2023-03-21T00:00:00Z,0.11246015,0.50402133,1.79714929,10.21101708,16.44449567,51.01278997,19.91806652,0
2023-03-20T00:00:00Z,0.11820585,0.47999247,1.6768117,7.54192306,18.37199421,41.45908826,21.24947018,9.10251427
2023-03-19T00:00:00Z,0.13159507,0.55214837,1.90058368,8.08615164,20.23202585,36.63910288,20.21760626,12.24078624
2023-03-18T00:00:00Z,0.1722812,0.68862514,2.65688622,10.51344993,26.44771799,38.74215734,10.22145591,10.55742627
2023-03-17T00:00:00Z,0.13496308,0.62690198,2.13418714,9.25326962,23.4120405,38.52170836,14.78941991,11.1275094
2023-03-16T00:00:00Z,0.14999575,0.67120519,2.31376023,10.48259479,28.82312591,45.0429647,11.22710195,1.28925148
2023-03-15T00:00:00Z,0.13834047,0.66697152,2.35040279,10.27501986,26.01754338,47.53041177,13.02131021,0
2023-03-14T00:00:00Z,0.1330884,0.67937885,2.36134994,11.15730781,23.32719878,49.25822526,13.08345097,0
2023-03-13T00:00:00Z,0.12227435,0.59417705,2.3530736,10.18876249,24.57387691,45.34553451,16.82230108,0
2023-03-12T00:00:00Z,0.21743754,0.73041667,2.42604086,11.46113669,32.40731845,38.48390426,14.27374552,0
2023-03-11T00:00:00Z,0.14305952,0.61151357,2.0865318,11.14830254,34.4087948,42.65001051,8.95178727,0
2023-03-10T00:00:00Z,0.13871947,0.67910861,2.35545753,10.14182169,26.18546712,48.05229714,12.44712845,0
2023-03-09T00:00:00Z,0.15362356,0.76354057,2.57744765,11.00021385,24.00439605,46.97452123,14.5262571,0
2023-03-08T00:00:00Z,0.15316535,0.69349514,2.24923728,10.37001338,23.03648341,43.76463175,18.21982368,1.51315002
2023-03-07T00:00:00Z,0.15717433,0.77187425,2.60493846,10.90006019,22.98779419,46.75535802,10.09398993,5.72881063
2023-03-06T00:00:00Z,0.16562121,0.72512148,2.67769281,11.2182326,26.8832159,47.42687685,10.90323915,0
2023-03-05T00:00:00Z,0.28501877,0.93082088,2.49280862,10.55681917,33.43855397,46.60175709,5.69422149,0
2023-03-04T00:00:00Z,0.21986005,0.88158959,2.91878379,12.82368826,33.82118587,41.77059386,5.21650579,2.3477928
2023-03-03T00:00:00Z,0.1775915,0.7061298,2.3845949,10.61160026,28.50083852,39.5802874,18.03895763,0
2023-03-02T00:00:00Z,0.16177562,0.70954552,2.50804837,10.2689821,25.44617262,48.48251285,12.42296292,0
2023-03-01T00:00:00Z,0.16699914,0.80651471,2.83347329,11.70964015,21.69335577,49.45446021,13.33555673,0
2023-02-28T00:00:00Z,0.15275567,0.71135309,2.51324411,10.20923894,21.61795341,40.99317498,18.73060029,5.07167952
2023-02-27T00:00:00Z,0.19693991,0.74590937,2.51736033,10.21290094,27.01959929,38.32797493,14.2832468,6.69606843
2023-02-26T00:00:00Z,0.23915241,0.91793013,2.72291076,10.80125865,35.59992646,44.28546786,5.43335373,0
2023-02-25T00:00:00Z,0.1902576,0.80297121,2.89067464,12.18117991,23.94372358,49.94066826,10.05052479,0
2023-02-24T00:00:00Z,0.16644501,0.69126303,2.45576948,10.24089725,22.57770232,48.91719231,13.37641498,1.57431563
2023-02-23T00:00:00Z,0.218504,0.73826028,2.42829134,9.91827823,21.1453829,58.71774033,6.83354292,0
2023-02-22T00:00:00Z,0.18631096,0.72127647,2.52202871,10.99986064,21.34496052,56.90601884,7.31954387,0
2023-02-21T00:00:00Z,0.24658226,0.72103878,2.47541101,10.95137304,21.52751761,52.6714129,11.4066644,0
2023-02-20T00:00:00Z,0.20435783,0.77636026,2.71107978,11.3976294,23.57299635,52.82367462,8.51390177,0
2023-02-19T00:00:00Z,0.44506068,0.90785809,3.05977075,12.06254869,36.59906835,43.6976445,3.22804895,0
2023-02-18T00:00:00Z,0.26679033,1.09631977,2.82952119,12.81528334,31.67246259,45.7915634,5.52805938,0
