Datetime,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2024-09-22T00:00:00Z,92.25101307,4.15987444,0.56862202,1.35897673,0.51911043,0.60184792,0.15575999,0.07433256,0.16487857,0.08365909,0.05189985,0.00383515,0.00619017
2024-09-21T00:00:00Z,89.42841022,6.97625045,1.44312702,0.44811415,0.17418369,0.81092841,0.28815211,0.10964523,0.12349867,0.15339591,0.01569222,0.0106126,0.01798931
2024-09-20T00:00:00Z,83.46769743,8.735314,4.17645942,1.06657038,0.50349637,1.08842869,0.39897222,0.28872742,0.07612984,0.10620279,0.02197267,0.02412938,0.04589939
2024-09-19T00:00:00Z,84.50455661,8.6402058,4.66321549,0.78098163,0.58559944,0.31644626,0.08202094,0.0759702,0.0629913,0.14321093,0.14241266,0.00148348,0.00090526
2024-09-18T00:00:00Z,85.52475636,7.00865337,5.05825631,0.70250264,0.30423616,0.36608604,0.09062367,0.06207461,0.71427787,0.06249056,0.02840721,0.07515807,0.00247712
2024-09-17T00:00:00Z,86.42919107,9.23478603,2.25620386,0.75456912,0.12127711,0.43211575,0.44666043,0.06805809,0.05357549,0.17071369,0.01209434,0.01987726,0.00087776
2024-09-16T00:00:00Z,83.73238375,8.50456966,5.03732985,0.5804456,0.72448988,0.50997873,0.04137335,0.11455657,0.37238969,0.33822491,0.02651041,0.01246627,0.00528134
2024-09-15T00:00:00Z,94.42557533,3.72949383,0.74334658,0.37706222,0.14709733,0.18628106,0.05396755,0.04491815,0.07526657,0.07664229,0.03291302,0.09041048,0.0170256
2024-09-14T00:00:00Z,94.58170152,2.79971912,1.18492989,0.70238513,0.1321296,0.23402558,0.18439637,0.05466306,0.03580376,0.06519712,0.01791844,0.00550066,0.00162975
2024-09-13T00:00:00Z,87.18781451,4.6203265,5.57553828,0.73373532,0.21831297,0.36535981,0.60738543,0.19854058,0.09730087,0.31691261,0.03100725,0.04555809,0.00220779
2024-09-12T00:00:00Z,90.41274007,5.89344749,1.7138544,0.7847905,0.52557899,0.348655,0.05918255,0.03570995,0.04322315,0.15033796,0.02655423,0.00519638,0.00072932
2024-09-11T00:00:00Z,93.17271834,2.43088252,3.0306973,0.42941291,0.38068359,0.24261939,0.03868514,0.03592313,0.04291263,0.17307192,0.00912475,0.00317801,0.01009038
2024-09-10T00:00:00Z,90.06782241,4.59678898,2.22166456,2.0150625,0.64608034,0.10168891,0.03429146,0.02100014,0.18751975,0.03101577,0.04122665,0.01794016,0.01789838
2024-09-09T00:00:00Z,88.21367737,6.85780037,1.61570692,1.37858924,0.357425,0.21669104,0.13504742,0.77364119,0.28640496,0.11410418,0.0316151,0.00159973,0.01769747
2024-09-08T00:00:00Z,93.21169707,4.41496593,0.9875295,0.88009097,0.1506241,0.14572221,0.04600593,0.0388562,0.06662962,0.03525323,0.01583766,0.00644852,0.00033906
2024-09-07T00:00:00Z,90.80604692,6.26438043,1.61484925,0.6001861,0.1800765,0.2331649,0.10703641,0.08739654,0.04875854,0.04249927,0.01009509,0.00135443,0.00415562
2024-09-06T00:00:00Z,83.45662616,7.81839712,3.46372152,3.13214138,0.63295968,0.41618555,0.31591535,0.43724704,0.09485018,0.02876567,0.20131647,0.00151452,0.00035937
2024-09-05T00:00:00Z,86.05035768,8.3099018,3.5251266,1.16524144,0.25718413,0.20354781,0.09376826,0.05573528,0.08790371,0.21912098,0.01086594,0.00395778,0.01728859
2024-09-04T00:00:00Z,90.85193025,4.50291592,2.65551894,0.90017772,0.28215138,0.25954922,0.05537312,0.1236668,0.04751785,0.14976705,0.01929999,0.14685378,0.00527798
2024-09-03T00:00:00Z,82.92195762,8.25081175,6.34861004,1.25907048,0.19791633,0.61285257,0.06084649,0.05290573,0.04331067,0.23532327,0.01314209,0.00123842,0.00201454
2024-09-02T00:00:00Z,86.73078575,6.33833749,4.0449474,1.74418189,0.45936267,0.42884453,0.05638394,0.06458444,0.06250742,0.05209516,0.01506806,0.00219395,0.00070729
2024-09-01T00:00:00Z,94.1785211,4.60318496,0.4750186,0.3389097,0.13865851,0.08424175,0.02846073,0.06508744,0.03833148,0.02068233,0.01581767,0.00532847,0.00775727
2024-08-31T00:00:00Z,88.28145915,8.24903089,1.13594953,0.9977875,0.23165075,0.32531664,0.16545818,0.09130968,0.05202861,0.14071599,0.01885136,0.30930436,0.00113735
2024-08-30T00:00:00Z,86.70312118,6.51963482,4.3803351,1.0120112,0.5239668,0.50369442,0.10330297,0.04069819,0.13095512,0.04004104,0.02262642,0.01532339,0.00428935
2024-08-29T00:00:00Z,85.22066923,8.30398431,2.221915,0.70697317,0.52444922,0.36298604,0.04487149,0.07701582,0.11816579,0.33376437,2.07055619,0.00129595,0.01335343
2024-08-28T00:00:00Z,90.02599187,3.33781368,3.97409262,1.77180998,0.15555573,0.25709697,0.07408667,0.22631678,0.03607138,0.1195301,0.01851202,0.0015121,0.0016101
2024-08-27T00:00:00Z,74.24270704,13.32201937,3.35821535,1.23185721,6.98900687,0.4622046,0.09053392,0.17035799,0.05897486,0.02132157,0.03734441,0.01528681,0.00017001
2024-08-26T00:00:00Z,86.37544982,10.04174403,1.69655164,0.4867681,0.54446544,0.18248527,0.29642307,0.0636312,0.19950149,0.08211181,0.02264859,0.00265945,0.0055601
2024-08-25T00:00:00Z,94.63163265,3.58710814,0.85213932,0.30680888,0.19585562,0.15271853,0.04438747,0.04189032,0.05995932,0.06722107,0.02108652,0.00621465,0.03297751
2024-08-24T00:00:00Z,82.03243576,5.76350066,10.63773558,0.75127287,0.28881992,0.23341271,0.06332745,0.0521394,0.06655781,0.05864608,0.03282354,0.00320239,0.01612582
2024-08-23T00:00:00Z,87.04122894,6.52959774,3.39488044,0.93233486,0.82043853,0.68520001,0.0934733,0.10178637,0.0648414,0.30916176,0.02226515,0.00102149,0.00377
2024-08-22T00:00:00Z,88.39110415,7.18786425,2.37396377,0.75349574,0.36561967,0.35017666,0.13983864,0.10205131,0.10090487,0.18383621,0.04149274,0.00475833,0.00489367
2024-08-21T00:00:00Z,87.08608882,6.98908306,3.08198304,1.01605549,0.81963145,0.35947557,0.05364942,0.22535542,0.08136817,0.20372948,0.03324248,0.00391589,0.04642171
2024-08-20T00:00:00Z,85.61283806,7.20812163,4.08555882,0.61958481,1.77000907,0.16963019,0.09379113,0.1054429,0.25535428,0.05293228,0.02388252,0.0019421,0.0009122
2024-08-19T00:00:00Z,84.48566111,8.332558,5.02978674,0.87037791,0.5608757,0.29359497,0.0487219,0.03282856,0.05799849,0.18868023,0.08656564,0.00677868,0.00557205
2024-08-18T00:00:00Z,88.05289364,9.08084536,0.77257357,1.0532117,0.37453815,0.23641828,0.08007393,0.05274115,0.05566015,0.21612208,0.01452165,0.00222948,0.00817085
2024-08-17T00:00:00Z,92.80240671,3.29713954,2.24968904,0.75077572,0.45228444,0.10737021,0.05170964,0.04285333,0.10702274,0.11274055,0.01560912,0.00918102,0.00121795
2024-08-16T00:00:00Z,86.34232151,8.34287599,2.6623429,0.71591245,1.09334951,0.46745741,0.06770465,0.06045644,0.0512569,0.14528031,0.01599692,0.00493591,0.0301091
2024-08-15T00:00:00Z,86.22048796,7.2002958,4.77704064,0.55567012,0.308269,0.174955,0.09208156,0.18170473,0.06964689,0.36279266,0.04608492,0.00330839,0.00766233
2024-08-14T00:00:00Z,87.30841531,7.28530098,3.8148099,0.59402509,0.51129118,0.16148745,0.07321705,0.05337667,0.03973525,0.13237762,0.02088466,0.00322488,0.00185395
2024-08-13T00:00:00Z,82.11736298,8.40222232,6.23176394,1.01357711,1.62700867,0.10167177,0.35120438,0.0325073,0.05727413,0.04567266,0.01459804,0.00362543,0.00151126
2024-08-12T00:00:00Z,87.51533451,8.21887375,2.17266876,0.60671683,0.54441689,0.39773916,0.09302232,0.04200537,0.05932937,0.31929251,0.01999964,0.00412395,0.00647695
2024-08-11T00:00:00Z,93.25005698,4.22039571,0.71928715,0.31804952,1.15762425,0.09200617,0.04892138,0.06542565,0.0401708,0.0411909,0.03541862,0.00119377,0.01025911
2024-08-10T00:00:00Z,86.04212791,8.19770083,1.17806821,0.42769593,0.31362487,0.08290286,0.03423712,0.03698638,3.57008408,0.07883763,0.02356415,0.00308895,0.0110811
2024-08-09T00:00:00Z,80.87074596,11.02658316,5.45398773,1.51390939,0.19664342,0.27688286,0.18674098,0.04075564,0.03833117,0.3290624,0.01936559,0.01094286,0.03604884
2024-08-08T00:00:00Z,88.70693134,6.91682686,1.83857566,0.71138605,0.66375335,0.49759346,0.31520488,0.07498653,0.14648929,0.10701983,0.01865384,0.00089156,0.00168736
2024-08-07T00:00:00Z,87.5559325,6.68133595,2.33014897,1.22397478,0.70679969,0.28127901,0.23050064,0.13751043,0.108209,0.68109825,0.01998346,0.01503036,0.02819694
2024-08-06T00:00:00Z,84.60406025,8.10096432,4.81507837,1.55335172,0.45258974,0.15643513,0.06665447,0.0365626,0.07487089,0.12050206,0.0151459,0.00106069,0.00272387
2024-08-05T00:00:00Z,80.12274863,8.41561444,4.20323432,2.93251459,1.54179646,0.83890853,0.64597569,0.19163164,0.34835841,0.70962602,0.04348697,0.00376891,0.0023354
2024-08-04T00:00:00Z,86.86737199,9.46145469,1.67165231,0.58878884,0.35386996,0.26388872,0.09916927,0.18601764,0.13534588,0.17240762,0.18270117,0.01450146,0.00283044
2024-08-03T00:00:00Z,90.93068706,5.35604176,1.38308966,0.44406095,0.74355011,0.17665292,0.2019713,0.06022268,0.07784092,0.18087116,0.42905146,0.01416145,0.00179858
2024-08-02T00:00:00Z,87.42964908,8.50362279,1.78822411,1.30839613,0.32365254,0.23202766,0.05169189,0.03176605,0.03609668,0.23878468,0.01622897,0.03843916,0.00142025
2024-08-01T00:00:00Z,80.38109864,13.14738951,2.6255181,0.86544243,1.28533837,0.33545352,0.63234595,0.04047356,0.14346122,0.48961151,0.05140353,0.00130313,0.00116053
2024-07-31T00:00:00Z,87.6521753,8.05035193,1.24274162,1.17353147,1.42966441,0.08660379,0.04126957,0.04364262,0.04446115,0.18628405,0.04283099,0.0042658,0.00217731
2024-07-30T00:00:00Z,72.17912487,13.08818445,2.10794297,5.34300197,3.65519018,0.21477778,0.07223542,0.04777996,0.15912426,3.08610722,0.03371726,0.01256369,0.00024997
2024-07-29T00:00:00Z,72.51699615,14.69861814,3.05937059,4.8446532,3.81678356,0.23948083,0.22348723,0.07788493,0.21516042,0.16561195,0.02364342,0.11396957,0.00434001
2024-07-28T00:00:00Z,92.5898778,4.69410286,0.87322257,0.61471057,0.33473236,0.2104831,0.1756419,0.07851864,0.10707815,0.11437727,0.04453283,0.04489763,0.11782433
2024-07-27T00:00:00Z,88.66808438,4.26610632,2.87737324,2.58609487,0.51139873,0.22949175,0.10731354,0.19130841,0.14662273,0.10359381,0.30428128,0.00621476,0.00211618
2024-07-26T00:00:00Z,73.1531688,16.25236211,6.51184944,2.28231435,1.04400449,0.22778931,0.12214353,0.09177577,0.14508942,0.07890734,0.04114002,0.03075995,0.01869547
