Datetime,Sum Coin Age
2024-08-11T00:00:00Z,30637263070.13403
2024-08-10T00:00:00Z,30620410685.21503
2024-08-09T00:00:00Z,30616837492.880344
2024-08-08T00:00:00Z,30606867746.59456
2024-08-07T00:00:00Z,30593949624.042755
2024-08-06T00:00:00Z,30591118164.961895
2024-08-05T00:00:00Z,30576953504.97031
2024-08-04T00:00:00Z,30593167652.68803
2024-08-03T00:00:00Z,30579485049.129967
2024-08-02T00:00:00Z,30567542465.727787
2024-08-01T00:00:00Z,30555967948.94235
2024-07-31T00:00:00Z,30550249172.12537
2024-07-30T00:00:00Z,30537485754.792248
2024-07-29T00:00:00Z,30567557863.720444
2024-07-28T00:00:00Z,30563701145.71295
2024-07-27T00:00:00Z,30548748428.894318
2024-07-26T00:00:00Z,30536873857.251377
2024-07-25T00:00:00Z,30524157622.11085
2024-07-24T00:00:00Z,30522125219.98115
2024-07-23T00:00:00Z,30511350394.851208
2024-07-22T00:00:00Z,30551192785.924744
2024-07-21T00:00:00Z,30538726183.620953
2024-07-20T00:00:00Z,30522249300.88596
2024-07-19T00:00:00Z,30505963311.169323
2024-07-18T00:00:00Z,30514415056.68279
2024-07-17T00:00:00Z,30510313619.289265
2024-07-16T00:00:00Z,30500522356.214737
2024-07-15T00:00:00Z,30489438276.682
2024-07-14T00:00:00Z,30479837753.90239
2024-07-13T00:00:00Z,30466564602.694405
2024-07-12T00:00:00Z,30450317522.80394
2024-07-11T00:00:00Z,30438744786.895676
2024-07-10T00:00:00Z,30423301281.418587
2024-07-09T00:00:00Z,30419841263.32855
2024-07-08T00:00:00Z,30420785785.972336
2024-07-07T00:00:00Z,30406670096.739113
2024-07-06T00:00:00Z,30393447591.188663
2024-07-05T00:00:00Z,30377541145.14147
2024-07-04T00:00:00Z,30404470141.859276
2024-07-03T00:00:00Z,30399967916.89588
2024-07-02T00:00:00Z,30406005983.156914
2024-07-01T00:00:00Z,30391774808.161358
2024-06-30T00:00:00Z,30381124755.927315
2024-06-29T00:00:00Z,30365179322.351948
2024-06-28T00:00:00Z,30347596450.357365
2024-06-27T00:00:00Z,30338016203.95984
2024-06-26T00:00:00Z,30363657595.015396
2024-06-25T00:00:00Z,30354331428.448406
2024-06-24T00:00:00Z,30341833936.729183
2024-06-23T00:00:00Z,30340949050.776154
2024-06-22T00:00:00Z,30324714176.65064
2024-06-21T00:00:00Z,30363320688.19977
2024-06-20T00:00:00Z,30354796516.859673
2024-06-19T00:00:00Z,30340478127.75754
2024-06-18T00:00:00Z,30325996945.688988
2024-06-17T00:00:00Z,30312192275.85865
2024-06-16T00:00:00Z,30302936377.671856
2024-06-15T00:00:00Z,30285525102.4384
2024-06-14T00:00:00Z,30275598835.9684
2024-06-13T00:00:00Z,30262946230.210518
2024-06-12T00:00:00Z,30247608352.17931
2024-06-11T00:00:00Z,30238585906.46188
2024-06-10T00:00:00Z,30264755530.665054
2024-06-09T00:00:00Z,30251356790.849407
2024-06-08T00:00:00Z,30236252621.99478
2024-06-07T00:00:00Z,30222215992.491985
2024-06-06T00:00:00Z,30209891661.18195
2024-06-05T00:00:00Z,30209575084.17103
2024-06-04T00:00:00Z,30200247508.155407
2024-06-03T00:00:00Z,30189881487.64003
2024-06-02T00:00:00Z,30186603628.03633
2024-06-01T00:00:00Z,30171603153.815174
2024-05-31T00:00:00Z,30155896256.693897
2024-05-30T00:00:00Z,30142507713.931896
2024-05-29T00:00:00Z,30131781064.881664
2024-05-28T00:00:00Z,30118259518.390984
2024-05-27T00:00:00Z,30617049791.14552
2024-05-26T00:00:00Z,30608052193.028435
2024-05-25T00:00:00Z,30595040928.422195
2024-05-24T00:00:00Z,30577641985.252617
2024-05-23T00:00:00Z,30567185671.560966
2024-05-22T00:00:00Z,30559697568.612854
2024-05-21T00:00:00Z,30557399078.48628
2024-05-20T00:00:00Z,30548614977.063095
2024-05-19T00:00:00Z,30538028082.550396
2024-05-18T00:00:00Z,30523407030.434086
2024-05-17T00:00:00Z,30507021329.481926
2024-05-16T00:00:00Z,30495232116.768604
2024-05-15T00:00:00Z,30483196180.81667
2024-05-14T00:00:00Z,30504482564.729782
2024-05-13T00:00:00Z,30494891844.99811
2024-05-12T00:00:00Z,30481978038.57745
2024-05-11T00:00:00Z,30471082557.26534
2024-05-10T00:00:00Z,30455922558.34257
2024-05-09T00:00:00Z,30440978426.42018
2024-05-08T00:00:00Z,30426499626.018787
2024-05-07T00:00:00Z,30414021111.22349
2024-05-06T00:00:00Z,30399275787.830246
2024-05-05T00:00:00Z,30389420010.00371
2024-05-04T00:00:00Z,30371619510.613457
2024-05-03T00:00:00Z,30355292778.971493
2024-05-02T00:00:00Z,30344982902.902702
2024-05-01T00:00:00Z,30333412067.82266
2024-04-30T00:00:00Z,30323441115.536076
2024-04-29T00:00:00Z,30318806413.942184
2024-04-28T00:00:00Z,30307952295.90332
2024-04-27T00:00:00Z,30295572345.880844
2024-04-26T00:00:00Z,30284769017.000835
2024-04-25T00:00:00Z,30271630395.847275
2024-04-24T00:00:00Z,30259609852.65782
2024-04-23T00:00:00Z,30262423831.273243
2024-04-22T00:00:00Z,30250843905.91179
2024-04-21T00:00:00Z,30236738634.15629
2024-04-20T00:00:00Z,30220492555.84548
2024-04-19T00:00:00Z,30203562233.56102
2024-04-18T00:00:00Z,30195414407.723297
2024-04-17T00:00:00Z,30196674577.902077
2024-04-16T00:00:00Z,30186158838.636597
2024-04-15T00:00:00Z,30190884503.062164
2024-04-14T00:00:00Z,30181108439.031494
2024-04-13T00:00:00Z,30168022754.02831
2024-04-12T00:00:00Z,30153592864.6543
2024-04-11T00:00:00Z,30143137166.708153
2024-04-10T00:00:00Z,30130129586.792248
2024-04-09T00:00:00Z,30118240590.076508
2024-04-08T00:00:00Z,30110457770.868046
2024-04-07T00:00:00Z,30100224107.092396
2024-04-06T00:00:00Z,30085919259.168346
2024-04-05T00:00:00Z,30073620957.938282
2024-04-04T00:00:00Z,30060020907.64004
2024-04-03T00:00:00Z,30049840071.2715
2024-04-02T00:00:00Z,30040166512.65939
2024-04-01T00:00:00Z,30047580860.4353
2024-03-31T00:00:00Z,30100457785.912033
2024-03-30T00:00:00Z,30088926610.350044
2024-03-29T00:00:00Z,30075112848.610508
2024-03-28T00:00:00Z,30064282507.811573
2024-03-27T00:00:00Z,30085774676.229565
2024-03-26T00:00:00Z,30077957883.872944
2024-03-25T00:00:00Z,30084217604.644794
2024-03-24T00:00:00Z,30134476403.998493
2024-03-23T00:00:00Z,30126922770.65514
2024-03-22T00:00:00Z,30270241293.26595
2024-03-21T00:00:00Z,30287952104.870224
2024-03-20T00:00:00Z,30293791400.58407
2024-03-19T00:00:00Z,30288486446.046806
2024-03-18T00:00:00Z,30281987735.48145
2024-03-17T00:00:00Z,30279106140.24668
2024-03-16T00:00:00Z,30296347190.329777
2024-03-15T00:00:00Z,30284056569.53076
2024-03-14T00:00:00Z,30281253744.975098
2024-03-13T00:00:00Z,30298986479.78046
2024-03-12T00:00:00Z,30312166609.02959
2024-03-11T00:00:00Z,30313325797.09626
2024-03-10T00:00:00Z,30321823912.36015
2024-03-09T00:00:00Z,30322390671.672653
2024-03-08T00:00:00Z,30313364917.53913
2024-03-07T00:00:00Z,30323583653.079838
2024-03-06T00:00:00Z,30337537696.14673
2024-03-05T00:00:00Z,30387195570.810604
2024-03-04T00:00:00Z,30413161200.591644
2024-03-03T00:00:00Z,30421402483.385754
2024-03-02T00:00:00Z,30409099946.208755
2024-03-01T00:00:00Z,30396053183.577484
2024-02-29T00:00:00Z,30443596137.412323
2024-02-28T00:00:00Z,30455045564.13574
2024-02-27T00:00:00Z,30483569617.117268
2024-02-26T00:00:00Z,30482891378.1441
2024-02-25T00:00:00Z,30474580416.4539
2024-02-24T00:00:00Z,30459851311.267303
2024-02-23T00:00:00Z,30444805966.987095
2024-02-22T00:00:00Z,30439837312.00244
2024-02-21T00:00:00Z,30440418019.892467
2024-02-20T00:00:00Z,30434280806.91135
2024-02-19T00:00:00Z,30423908323.148464
2024-02-18T00:00:00Z,30445224259.655403
2024-02-17T00:00:00Z,30430637479.63604
2024-02-16T00:00:00Z,30416618600.606422
2024-02-15T00:00:00Z,30411394113.02957
2024-02-14T00:00:00Z,30406382497.136272
2024-02-13T00:00:00Z,30410549226.255547
2024-02-12T00:00:00Z,30401697807.69981
2024-02-11T00:00:00Z,30395675771.474106
2024-02-10T00:00:00Z,30382655974.30501
2024-02-09T00:00:00Z,30368878507.197315
2024-02-08T00:00:00Z,30358785964.42492
2024-02-07T00:00:00Z,30347803411.134575
2024-02-06T00:00:00Z,30337959766.25155
2024-02-05T00:00:00Z,30345220139.45187
2024-02-04T00:00:00Z,30336954780.610878
2024-02-03T00:00:00Z,30324050249.673553
2024-02-02T00:00:00Z,30306599725.20904
2024-02-01T00:00:00Z,30300341402.13641
2024-01-31T00:00:00Z,30290790253.26578
2024-01-30T00:00:00Z,30291515182.906616
2024-01-29T00:00:00Z,30293336005.558083
2024-01-28T00:00:00Z,30287852813.513298
2024-01-27T00:00:00Z,30271094778.973576
2024-01-26T00:00:00Z,30256541945.436195
2024-01-25T00:00:00Z,30253417863.228374
2024-01-24T00:00:00Z,30260156751.300198
2024-01-23T00:00:00Z,30298274194.032524
2024-01-22T00:00:00Z,30301093164.13509
2024-01-21T00:00:00Z,30307115832.735657
2024-01-20T00:00:00Z,30290543539.708412
2024-01-19T00:00:00Z,30273682565.757854
2024-01-18T00:00:00Z,30271110766.754192
2024-01-17T00:00:00Z,30273453579.489223
2024-01-16T00:00:00Z,30278850937.071625
2024-01-15T00:00:00Z,30364269927.19248
2024-01-14T00:00:00Z,30351077740.699287
2024-01-13T00:00:00Z,30337675283.288376
2024-01-12T00:00:00Z,30322065849.31441
2024-01-11T00:00:00Z,30314882113.55928
2024-01-10T00:00:00Z,30306675799.40741
2024-01-09T00:00:00Z,30297857878.430943
2024-01-08T00:00:00Z,30291500713.00366
2024-01-07T00:00:00Z,30280500646.814568
2024-01-06T00:00:00Z,30265245663.98284
2024-01-05T00:00:00Z,30249649111.85077
2024-01-04T00:00:00Z,30238891989.416134
2024-01-03T00:00:00Z,30287230244.86126
2024-01-02T00:00:00Z,30278299401.104954
2024-01-01T00:00:00Z,30270420458.04061
2023-12-31T00:00:00Z,30254723870.39687
2023-12-30T00:00:00Z,30240880873.16052
2023-12-29T00:00:00Z,30230456884.542336
2023-12-28T00:00:00Z,30242355753.750072
2023-12-27T00:00:00Z,30231803839.037514
2023-12-26T00:00:00Z,30268312351.67615
2023-12-25T00:00:00Z,30256531975.31428
2023-12-24T00:00:00Z,30241770748.913776
2023-12-23T00:00:00Z,30242194172.810677
2023-12-22T00:00:00Z,30229346747.39084
2023-12-21T00:00:00Z,30226111021.7431
2023-12-20T00:00:00Z,30214597927.572346
2023-12-19T00:00:00Z,30206580437.943306
2023-12-18T00:00:00Z,30197284192.873566
2023-12-17T00:00:00Z,30194914910.278786
2023-12-16T00:00:00Z,30178102297.77904
2023-12-15T00:00:00Z,30166830156.602997
2023-12-14T00:00:00Z,30161481088.410625
2023-12-13T00:00:00Z,30147329875.383656
2023-12-12T00:00:00Z,30133879597.75914
2023-12-11T00:00:00Z,30133774216.17141
2023-12-10T00:00:00Z,30126078862.98784
2023-12-09T00:00:00Z,30111232851.284218
2023-12-08T00:00:00Z,30097598515.62321
2023-12-07T00:00:00Z,30088179357.2295
2023-12-06T00:00:00Z,30079545815.836296
2023-12-05T00:00:00Z,30080969075.35862
2023-12-04T00:00:00Z,30075200211.712597
2023-12-03T00:00:00Z,30075097811.83228
2023-12-02T00:00:00Z,30060062960.968555
2023-12-01T00:00:00Z,30045192935.907944
2023-11-30T00:00:00Z,30034068671.01964
2023-11-29T00:00:00Z,30047052367.641502
2023-11-28T00:00:00Z,30033836827.57979
2023-11-27T00:00:00Z,30020875652.534306
2023-11-26T00:00:00Z,30006346985.372166
2023-11-25T00:00:00Z,29992984963.078323
2023-11-24T00:00:00Z,29976575109.77577
2023-11-23T00:00:00Z,29962015602.086903
2023-11-22T00:00:00Z,29946944593.033115
2023-11-21T00:00:00Z,29943551092.032986
2023-11-20T00:00:00Z,29937187187.648895
2023-11-19T00:00:00Z,29926608910.046425
2023-11-18T00:00:00Z,29914693988.20312
2023-11-17T00:00:00Z,29899234275.698914
2023-11-16T00:00:00Z,29886398198.345753
2023-11-15T00:00:00Z,29875554312.70336
2023-11-14T00:00:00Z,29871991140.268734
2023-11-13T00:00:00Z,29858961670.878517
2023-11-12T00:00:00Z,29846398762.632008
2023-11-11T00:00:00Z,29830790967.959198
2023-11-10T00:00:00Z,29815429701.09702
2023-11-09T00:00:00Z,29805104360.186768
2023-11-08T00:00:00Z,29807209104.768253
2023-11-07T00:00:00Z,29793768051.993656
2023-11-06T00:00:00Z,29781744449.286205
2023-11-05T00:00:00Z,29766883527.74859
2023-11-04T00:00:00Z,29751922959.326054
2023-11-03T00:00:00Z,29736704757.647724
2023-11-02T00:00:00Z,29724907486.85961
2023-11-01T00:00:00Z,29712020819.924515
2023-10-31T00:00:00Z,29722527402.455444
2023-10-30T00:00:00Z,29713599970.48541
2023-10-29T00:00:00Z,29701415004.986134
2023-10-28T00:00:00Z,29687943946.490013
2023-10-27T00:00:00Z,29677144314.66305
2023-10-26T00:00:00Z,29667226126.844
2023-10-25T00:00:00Z,29662673630.85725
2023-10-24T00:00:00Z,29653004836.860573
2023-10-23T00:00:00Z,29654652042.894917
2023-10-22T00:00:00Z,29649346812.625523
2023-10-21T00:00:00Z,29633954736.806976
2023-10-20T00:00:00Z,29618234663.4655
2023-10-19T00:00:00Z,29607924442.381123
2023-10-18T00:00:00Z,29607157737.84505
2023-10-17T00:00:00Z,29595876694.44119
2023-10-16T00:00:00Z,29584277713.829212
2023-10-15T00:00:00Z,29570942094.02618
2023-10-14T00:00:00Z,29553964941.380615
2023-10-13T00:00:00Z,29557702793.91908
2023-10-12T00:00:00Z,29543221464.255512
2023-10-11T00:00:00Z,29530265036.83106
2023-10-10T00:00:00Z,29524218720.167385
2023-10-09T00:00:00Z,29511559083.132435
2023-10-08T00:00:00Z,29507312395.46395
2023-10-07T00:00:00Z,29490531101.19992
2023-10-06T00:00:00Z,29481263971.46871
2023-10-05T00:00:00Z,29471079869.08019
2023-10-04T00:00:00Z,29459275541.65768
2023-10-03T00:00:00Z,29451150413.735302
2023-10-02T00:00:00Z,29439506295.509186
2023-10-01T00:00:00Z,29437626630.822906
2023-09-30T00:00:00Z,29421675125.93749
2023-09-29T00:00:00Z,29405815339.374645
2023-09-28T00:00:00Z,29394650065.694607
2023-09-27T00:00:00Z,29381861913.045696
2023-09-26T00:00:00Z,29366809423.527954
2023-09-25T00:00:00Z,29353038479.384583
2023-09-24T00:00:00Z,29338871968.507656
2023-09-23T00:00:00Z,29322572071.741287
2023-09-22T00:00:00Z,29305752697.137127
2023-09-21T00:00:00Z,29288781768.423347
2023-09-20T00:00:00Z,29272668267.495888
2023-09-19T00:00:00Z,29260664508.568832
2023-09-18T00:00:00Z,29270283532.034534
2023-09-17T00:00:00Z,29263410649.364147
2023-09-16T00:00:00Z,29246107569.34183
2023-09-15T00:00:00Z,29229346938.679672
2023-09-14T00:00:00Z,29215515771.930695
2023-09-13T00:00:00Z,29203458552.920574
2023-09-12T00:00:00Z,29187390143.52377
2023-09-11T00:00:00Z,29173293294.9604
2023-09-10T00:00:00Z,29159325022.520226
2023-09-09T00:00:00Z,29141785867.71866
2023-09-08T00:00:00Z,29125311572.886887
2023-09-07T00:00:00Z,29109848914.57273
2023-09-06T00:00:00Z,29094357021.89335
2023-09-05T00:00:00Z,29081611226.059235
2023-09-04T00:00:00Z,29068272353.006348
2023-09-03T00:00:00Z,29053976839.122013
2023-09-02T00:00:00Z,29038021970.45678
2023-09-01T00:00:00Z,29020674109.66205
2023-08-31T00:00:00Z,29007546158.560215
2023-08-30T00:00:00Z,28994502170.959297
2023-08-29T00:00:00Z,28980340500.43473
2023-08-28T00:00:00Z,28974986395.079582
2023-08-27T00:00:00Z,28961333321.487022
2023-08-26T00:00:00Z,28948937513.12241
2023-08-25T00:00:00Z,28931321156.584686
2023-08-24T00:00:00Z,28916657654.06498
2023-08-23T00:00:00Z,28902245898.3793
2023-08-22T00:00:00Z,28887676062.84445
2023-08-21T00:00:00Z,28875674170.533478
2023-08-20T00:00:00Z,28862688957.99247
2023-08-19T00:00:00Z,28846135878.469543
2023-08-18T00:00:00Z,28828819724.8851
2023-08-17T00:00:00Z,28820932038.802853
2023-08-16T00:00:00Z,28811771092.614796
2023-08-15T00:00:00Z,28799713893.46823
2023-08-14T00:00:00Z,28787091526.18985
2023-08-13T00:00:00Z,28779165507.740517
2023-08-12T00:00:00Z,28763627025.708702
2023-08-11T00:00:00Z,28749149785.160397
2023-08-10T00:00:00Z,28733527029.64098
2023-08-09T00:00:00Z,28720227221.87214
2023-08-08T00:00:00Z,28706319672.97673
2023-08-07T00:00:00Z,28695502903.525906
2023-08-06T00:00:00Z,28680229352.22765
2023-08-05T00:00:00Z,28663778316.00476
2023-08-04T00:00:00Z,28645979774.625534
2023-08-03T00:00:00Z,28632509623.251244
2023-08-02T00:00:00Z,28616341782.04572
2023-08-01T00:00:00Z,28607626357.732765
2023-07-31T00:00:00Z,28591625419.55694
2023-07-30T00:00:00Z,28580201280.241055
2023-07-29T00:00:00Z,28563098534.34733
2023-07-28T00:00:00Z,28546922250.149117
2023-07-27T00:00:00Z,28589443028.338837
2023-07-26T00:00:00Z,28592849831.66963
2023-07-25T00:00:00Z,28577420567.584805
2023-07-24T00:00:00Z,28562537917.97225
2023-07-23T00:00:00Z,28550362887.76183
2023-07-22T00:00:00Z,28534159981.364185
2023-07-21T00:00:00Z,28522183549.605167
2023-07-20T00:00:00Z,28512066414.618412
2023-07-19T00:00:00Z,28499938007.726543
2023-07-18T00:00:00Z,28490344269.591057
2023-07-17T00:00:00Z,28482311811.73753
2023-07-16T00:00:00Z,28473119984.81573
2023-07-15T00:00:00Z,28456396064.15543
2023-07-14T00:00:00Z,28439288845.24729
2023-07-13T00:00:00Z,28428410263.22936
2023-07-12T00:00:00Z,28419750140.089195
2023-07-11T00:00:00Z,28406954878.71304
2023-07-10T00:00:00Z,28400237766.02174
2023-07-09T00:00:00Z,28388033245.282528
2023-07-08T00:00:00Z,28372239389.51795
2023-07-07T00:00:00Z,28355067972.715298
2023-07-06T00:00:00Z,28339870137.408325
2023-07-05T00:00:00Z,28342429844.070377
2023-07-04T00:00:00Z,28327452872.707615
2023-07-03T00:00:00Z,28313251765.83335
2023-07-02T00:00:00Z,28300822610.825954
2023-07-01T00:00:00Z,28285491607.489834
2023-06-30T00:00:00Z,28298101483.849934
2023-06-29T00:00:00Z,28285563483.22864
2023-06-28T00:00:00Z,28284201961.14842
2023-06-27T00:00:00Z,28272239288.20404
2023-06-26T00:00:00Z,28262953630.915283
2023-06-25T00:00:00Z,28248851575.71212
2023-06-24T00:00:00Z,28235400889.50477
2023-06-23T00:00:00Z,28221479537.489235
2023-06-22T00:00:00Z,28222011369.19861
2023-06-21T00:00:00Z,28209982876.726555
2023-06-20T00:00:00Z,28212081347.387848
2023-06-19T00:00:00Z,28210219285.617954
2023-06-18T00:00:00Z,28201526736.463062
2023-06-17T00:00:00Z,28194717932.071384
2023-06-16T00:00:00Z,28178406815.28698
2023-06-15T00:00:00Z,28165129742.0661
2023-06-14T00:00:00Z,28155513075.267567
2023-06-13T00:00:00Z,28145315964.39941
2023-06-12T00:00:00Z,28134960988.250195
2023-06-11T00:00:00Z,28123717862.374023
2023-06-10T00:00:00Z,28107997753.301968
2023-06-09T00:00:00Z,28094590207.961147
2023-06-08T00:00:00Z,28080278849.075386
2023-06-07T00:00:00Z,28070687407.555676
2023-06-06T00:00:00Z,28056058760.29722
2023-06-05T00:00:00Z,28042948616.21496
2023-06-04T00:00:00Z,28032570392.603436
2023-06-03T00:00:00Z,28015971171.78142
2023-06-02T00:00:00Z,27999665297.874744
2023-06-01T00:00:00Z,27986071630.454475
2023-05-31T00:00:00Z,27978228225.567707
2023-05-30T00:00:00Z,27969241445.394115
2023-05-29T00:00:00Z,27960469677.74336
2023-05-28T00:00:00Z,27948014293.89438
2023-05-27T00:00:00Z,27933652660.91438
2023-05-26T00:00:00Z,27916734980.827072
2023-05-25T00:00:00Z,27906002794.884968
2023-05-24T00:00:00Z,27922743082.554695
2023-05-23T00:00:00Z,27909615931.067497
2023-05-22T00:00:00Z,27896488057.98467
2023-05-21T00:00:00Z,27896104535.854145
2023-05-20T00:00:00Z,27880268673.762722
2023-05-19T00:00:00Z,27864001215.428387
2023-05-18T00:00:00Z,27849061795.684624
2023-05-17T00:00:00Z,27834484240.607944
2023-05-16T00:00:00Z,27819433438.363403
2023-05-15T00:00:00Z,27809548947.8255
2023-05-14T00:00:00Z,27822647669.811195
2023-05-13T00:00:00Z,27810968006.879364
2023-05-12T00:00:00Z,27794220309.396156
2023-05-11T00:00:00Z,27783161687.31715
2023-05-10T00:00:00Z,27772132103.395218
2023-05-09T00:00:00Z,27760253217.406128
2023-05-08T00:00:00Z,27744531252.841618
2023-05-07T00:00:00Z,27733966117.95526
2023-05-06T00:00:00Z,27740816788.538857
2023-05-05T00:00:00Z,27723364446.57956
2023-05-04T00:00:00Z,27708948059.20816
2023-05-03T00:00:00Z,27694758059.37363
2023-05-02T00:00:00Z,27690075316.01755
2023-05-01T00:00:00Z,27675937989.109917
2023-04-30T00:00:00Z,27661117530.25237
2023-04-29T00:00:00Z,27643612059.22444
2023-04-28T00:00:00Z,27634537955.133728
2023-04-27T00:00:00Z,27620935200.14029
2023-04-26T00:00:00Z,27607089211.02186
2023-04-25T00:00:00Z,27593560603.611137
2023-04-24T00:00:00Z,27579027603.258213
2023-04-23T00:00:00Z,27565359024.068184
2023-04-22T00:00:00Z,27548964179.246384
2023-04-21T00:00:00Z,27532028110.156116
2023-04-20T00:00:00Z,27519584800.99475
2023-04-19T00:00:00Z,27505392167.956326
2023-04-18T00:00:00Z,27513000590.505253
2023-04-17T00:00:00Z,27499357691.130802
2023-04-16T00:00:00Z,27486730215.767296
2023-04-15T00:00:00Z,27471044784.913967
2023-04-14T00:00:00Z,27455200598.76449
2023-04-13T00:00:00Z,27448533414.481167
2023-04-12T00:00:00Z,27437551611.32488
2023-04-11T00:00:00Z,27437171661.978504
2023-04-10T00:00:00Z,27438304467.12917
2023-04-09T00:00:00Z,27426786910.529648
2023-04-08T00:00:00Z,27409100757.032112
2023-04-07T00:00:00Z,27391963748.525352
2023-04-06T00:00:00Z,27380632312.830414
2023-04-05T00:00:00Z,27371412241.40147
2023-04-04T00:00:00Z,27364348509.282127
2023-04-03T00:00:00Z,27354896782.45894
2023-04-02T00:00:00Z,27342692607.07761
2023-04-01T00:00:00Z,27325994583.830326
2023-03-31T00:00:00Z,27311178905.019604
2023-03-30T00:00:00Z,27306839677.82927
2023-03-29T00:00:00Z,27378837933.852646
2023-03-28T00:00:00Z,27364064198.723637
2023-03-27T00:00:00Z,27349774803.22407
2023-03-26T00:00:00Z,27341743138.35441
2023-03-25T00:00:00Z,27327556343.689583
2023-03-24T00:00:00Z,27311779246.83272
2023-03-23T00:00:00Z,27301667529.26347
2023-03-22T00:00:00Z,27293554703.190414
2023-03-21T00:00:00Z,27283386218.597805
2023-03-20T00:00:00Z,27271526786.99962
2023-03-19T00:00:00Z,27259940536.60165
2023-03-18T00:00:00Z,27245350780.88119
2023-03-17T00:00:00Z,27230399999.286682
2023-03-16T00:00:00Z,27220284637.439514
2023-03-15T00:00:00Z,27210482476.638115
2023-03-14T00:00:00Z,27202982662.277092
2023-03-13T00:00:00Z,27197988347.415836
2023-03-12T00:00:00Z,27190934329.711254
2023-03-11T00:00:00Z,27175683216.759262
2023-03-10T00:00:00Z,27163199080.449387
2023-03-09T00:00:00Z,27149570409.659355
2023-03-08T00:00:00Z,27138328604.176807
2023-03-07T00:00:00Z,27124750881.38194
2023-03-06T00:00:00Z,27130303310.40225
2023-03-05T00:00:00Z,27118418476.274433
2023-03-04T00:00:00Z,27109491242.97225
2023-03-03T00:00:00Z,27094443735.620075
2023-03-02T00:00:00Z,27080734565.705917
2023-03-01T00:00:00Z,27066615650.18611
2023-02-28T00:00:00Z,27061776348.445297
2023-02-27T00:00:00Z,27057070667.623753
2023-02-26T00:00:00Z,27047093676.875877
2023-02-25T00:00:00Z,27031347491.186047
2023-02-24T00:00:00Z,27015386068.982334
2023-02-23T00:00:00Z,27005386723.32846
2023-02-22T00:00:00Z,26990202701.958443
2023-02-21T00:00:00Z,26978574149.370895
2023-02-20T00:00:00Z,26964400752.619305
2023-02-19T00:00:00Z,26948100659.211403
2023-02-18T00:00:00Z,26933546970.48055
2023-02-17T00:00:00Z,26916500612.397266
2023-02-16T00:00:00Z,26902027004.127464
2023-02-15T00:00:00Z,26889354909.749714
2023-02-14T00:00:00Z,26876208080.475914
2023-02-13T00:00:00Z,26860356516.4785
2023-02-12T00:00:00Z,26845649778.3768
2023-02-11T00:00:00Z,26829746968.948784
2023-02-10T00:00:00Z,26815241166.145473
2023-02-09T00:00:00Z,26802858341.215206
2023-02-08T00:00:00Z,26790094904.83088
2023-02-07T00:00:00Z,26777091984.237595
2023-02-06T00:00:00Z,26761286535.917625
2023-02-05T00:00:00Z,26746883556.459305
2023-02-04T00:00:00Z,26731607770.824356
2023-02-03T00:00:00Z,26715223872.443687
2023-02-02T00:00:00Z,26703803608.461132
2023-02-01T00:00:00Z,26688503104.937813
2023-01-31T00:00:00Z,26679644387.800053
2023-01-30T00:00:00Z,26666821423.536156
2023-01-29T00:00:00Z,26652555952.357574
2023-01-28T00:00:00Z,26636402194.64257
2023-01-27T00:00:00Z,26620040841.81399
2023-01-26T00:00:00Z,26613989486.5856
2023-01-25T00:00:00Z,26624877685.76023
2023-01-24T00:00:00Z,26611574872.057743
2023-01-23T00:00:00Z,26598360225.297512
2023-01-22T00:00:00Z,26584238301.08064
2023-01-21T00:00:00Z,26568022279.245068
2023-01-20T00:00:00Z,26553664957.65718
2023-01-19T00:00:00Z,26540539212.978123
2023-01-18T00:00:00Z,26529069434.357216
2023-01-17T00:00:00Z,26519971680.130367
2023-01-16T00:00:00Z,26507861428.832664
2023-01-15T00:00:00Z,26505026503.79785
2023-01-14T00:00:00Z,26491259876.614635
2023-01-13T00:00:00Z,26477065288.377163
2023-01-12T00:00:00Z,26465959852.96231
2023-01-11T00:00:00Z,26454783057.321583
2023-01-10T00:00:00Z,26446225302.124737
2023-01-09T00:00:00Z,26439080160.9801
2023-01-08T00:00:00Z,26425519180.812393
2023-01-07T00:00:00Z,26410613716.390602
2023-01-06T00:00:00Z,26399476255.29649
2023-01-05T00:00:00Z,26391165494.73502
2023-01-04T00:00:00Z,26402669810.497864
2023-01-03T00:00:00Z,26391714454.85207
2023-01-02T00:00:00Z,26380792228.942917
2023-01-01T00:00:00Z,26366585945.657055
2022-12-31T00:00:00Z,26351373946.383118
2022-12-30T00:00:00Z,26352162131.719837
2022-12-29T00:00:00Z,26344180928.762005
2022-12-28T00:00:00Z,26338126624.207867
2022-12-27T00:00:00Z,26336637578.606255
2022-12-26T00:00:00Z,26322342170.63838
2022-12-25T00:00:00Z,26305857689.88849
2022-12-24T00:00:00Z,26292768784.075115
2022-12-23T00:00:00Z,26277419305.282646
2022-12-22T00:00:00Z,26267449245.257618
2022-12-21T00:00:00Z,26254828413.747417
2022-12-20T00:00:00Z,26242746322.48779
2022-12-19T00:00:00Z,26227634081.98575
2022-12-18T00:00:00Z,26222657205.307198
2022-12-17T00:00:00Z,26207391482.256554
2022-12-16T00:00:00Z,26194209287.49195
2022-12-15T00:00:00Z,26183122116.914154
2022-12-14T00:00:00Z,26169158011.126774
2022-12-13T00:00:00Z,26163042361.334656
