Datetime,Exchange Supply Ratio
2024-06-14T00:00:00Z,0.38729946
2024-06-13T00:00:00Z,0.3902199
2024-06-12T00:00:00Z,0.3893028
2024-06-11T00:00:00Z,0.38916946
2024-06-10T00:00:00Z,0.38643382
2024-06-09T00:00:00Z,0.38550325
2024-06-08T00:00:00Z,0.3873733
2024-06-07T00:00:00Z,0.39025173
2024-06-06T00:00:00Z,0.39159992
2024-06-05T00:00:00Z,0.38862854
2024-06-04T00:00:00Z,0.38801733
2024-06-03T00:00:00Z,0.38691845
2024-06-02T00:00:00Z,0.38556008
2024-06-01T00:00:00Z,0.38639085
2024-05-31T00:00:00Z,0.38690132
2024-05-30T00:00:00Z,0.38675041
2024-05-29T00:00:00Z,0.38571731
2024-05-28T00:00:00Z,0.38378908
2024-05-27T00:00:00Z,0.3877549
2024-05-26T00:00:00Z,0.39034225
2024-05-25T00:00:00Z,0.39326153
2024-05-24T00:00:00Z,0.39461962
2024-05-23T00:00:00Z,0.39200583
2024-05-22T00:00:00Z,0.39434309
2024-05-21T00:00:00Z,0.39104375
2024-05-20T00:00:00Z,0.4034276
2024-05-19T00:00:00Z,0.40541282
2024-05-18T00:00:00Z,0.40322827
2024-05-17T00:00:00Z,0.4018987
2024-05-16T00:00:00Z,0.39883033
2024-05-15T00:00:00Z,0.39382356
2024-05-14T00:00:00Z,0.38980938
2024-05-13T00:00:00Z,0.38800973
2024-05-12T00:00:00Z,0.38879867
2024-05-11T00:00:00Z,0.38928356
2024-05-10T00:00:00Z,0.38830509
2024-05-09T00:00:00Z,0.39137055
2024-05-08T00:00:00Z,0.39424963
2024-05-07T00:00:00Z,0.39358578
2024-05-06T00:00:00Z,0.39345396
2024-05-05T00:00:00Z,0.39317153
2024-05-04T00:00:00Z,0.39344447
2024-05-03T00:00:00Z,0.39654738
2024-05-02T00:00:00Z,0.3938922
2024-05-01T00:00:00Z,0.38911876
2024-04-30T00:00:00Z,0.38847898
2024-04-29T00:00:00Z,0.3904416
2024-04-28T00:00:00Z,0.38853886
2024-04-27T00:00:00Z,0.39054376
2024-04-26T00:00:00Z,0.39253702
2024-04-25T00:00:00Z,0.39415523
2024-04-24T00:00:00Z,0.39386695
2024-04-23T00:00:00Z,0.39747671
2024-04-22T00:00:00Z,0.39494162
2024-04-21T00:00:00Z,0.39182466
2024-04-20T00:00:00Z,0.39097206
2024-04-19T00:00:00Z,0.39484662
2024-04-18T00:00:00Z,0.39724746
2024-04-17T00:00:00Z,0.39669291
2024-04-16T00:00:00Z,0.39183764
2024-04-15T00:00:00Z,0.39128072
2024-04-14T00:00:00Z,0.38873743
2024-04-13T00:00:00Z,0.38413253
2024-04-12T00:00:00Z,0.37921088
2024-04-11T00:00:00Z,0.37695215
2024-04-10T00:00:00Z,0.37756348
2024-04-09T00:00:00Z,0.37796683
2024-04-08T00:00:00Z,0.3738211
2024-04-07T00:00:00Z,0.37945947
2024-04-06T00:00:00Z,0.37798787
2024-04-05T00:00:00Z,0.37790104
2024-04-04T00:00:00Z,0.38359158
2024-04-03T00:00:00Z,0.3807781
2024-04-02T00:00:00Z,0.37390315
2024-04-01T00:00:00Z,0.3770536
2024-03-31T00:00:00Z,0.3772811
2024-03-30T00:00:00Z,0.37972913
2024-03-29T00:00:00Z,0.38010222
2024-03-28T00:00:00Z,0.38101455
2024-03-27T00:00:00Z,0.38267132
2024-03-26T00:00:00Z,0.38704644
2024-03-25T00:00:00Z,0.39284064
2024-03-24T00:00:00Z,0.3891291
2024-03-23T00:00:00Z,0.39041412
2024-03-22T00:00:00Z,0.38999445
2024-03-21T00:00:00Z,0.39225814
2024-03-20T00:00:00Z,0.3899079
2024-03-19T00:00:00Z,0.38387561
2024-03-18T00:00:00Z,0.38348596
2024-03-17T00:00:00Z,0.38444307
2024-03-16T00:00:00Z,0.38479532
2024-03-15T00:00:00Z,0.38537038
2024-03-14T00:00:00Z,0.3775082
2024-03-13T00:00:00Z,0.3798121
2024-03-12T00:00:00Z,0.37672737
2024-03-11T00:00:00Z,0.37634889
2024-03-10T00:00:00Z,0.37709573
2024-03-09T00:00:00Z,0.37738456
2024-03-08T00:00:00Z,0.38203073
2024-03-07T00:00:00Z,0.38126343
2024-03-06T00:00:00Z,0.37690639
2024-03-05T00:00:00Z,0.37430371
2024-03-04T00:00:00Z,0.37377307
2024-03-03T00:00:00Z,0.36967689
2024-03-02T00:00:00Z,0.37533773
2024-03-01T00:00:00Z,0.37356494
2024-02-29T00:00:00Z,0.36908662
2024-02-28T00:00:00Z,0.37247323
2024-02-27T00:00:00Z,0.37106555
2024-02-26T00:00:00Z,0.36852545
2024-02-25T00:00:00Z,0.36468656
2024-02-24T00:00:00Z,0.36485469
2024-02-23T00:00:00Z,0.36580221
2024-02-22T00:00:00Z,0.36818078
2024-02-21T00:00:00Z,0.37176354
2024-02-20T00:00:00Z,0.37608753
2024-02-19T00:00:00Z,0.38492241
2024-02-18T00:00:00Z,0.38606626
2024-02-17T00:00:00Z,0.38882496
2024-02-16T00:00:00Z,0.38956826
2024-02-15T00:00:00Z,0.38626441
2024-02-14T00:00:00Z,0.38079462
2024-02-13T00:00:00Z,0.37857074
2024-02-12T00:00:00Z,0.37818053
2024-02-11T00:00:00Z,0.37735646
2024-02-10T00:00:00Z,0.37791399
2024-02-09T00:00:00Z,0.37892278
2024-02-08T00:00:00Z,0.37646006
2024-02-07T00:00:00Z,0.37290739
2024-02-06T00:00:00Z,0.37280025
2024-02-05T00:00:00Z,0.37229627
2024-02-04T00:00:00Z,0.37278439
2024-02-03T00:00:00Z,0.37250515
2024-02-02T00:00:00Z,0.37223233
2024-02-01T00:00:00Z,0.3754856
2024-01-31T00:00:00Z,0.38012475
2024-01-30T00:00:00Z,0.38231402
2024-01-29T00:00:00Z,0.38103392
2024-01-28T00:00:00Z,0.38459579
2024-01-27T00:00:00Z,0.38368978
2024-01-26T00:00:00Z,0.38306559
2024-01-25T00:00:00Z,0.37455927
2024-01-24T00:00:00Z,0.37585714
2024-01-23T00:00:00Z,0.37521519
2024-01-22T00:00:00Z,0.37556934
2024-01-21T00:00:00Z,0.37633833
2024-01-20T00:00:00Z,0.37844425
2024-01-19T00:00:00Z,0.38033414
2024-01-18T00:00:00Z,0.38000847
2024-01-17T00:00:00Z,0.38131525
2024-01-16T00:00:00Z,0.37805873
2024-01-15T00:00:00Z,0.37360195
2024-01-14T00:00:00Z,0.37482053
2024-01-13T00:00:00Z,0.37581337
2024-01-12T00:00:00Z,0.37699256
2024-01-11T00:00:00Z,0.37977342
2024-01-10T00:00:00Z,0.37779997
2024-01-09T00:00:00Z,0.3781
2024-01-08T00:00:00Z,0.3850943
2024-01-07T00:00:00Z,0.38069263
2024-01-06T00:00:00Z,0.37662116
2024-01-05T00:00:00Z,0.37780749
2024-01-04T00:00:00Z,0.37073974
2024-01-03T00:00:00Z,0.37281462
2024-01-02T00:00:00Z,0.36283106
2024-01-01T00:00:00Z,0.35328678
2023-12-31T00:00:00Z,0.35700712
2023-12-30T00:00:00Z,0.35815945
2023-12-29T00:00:00Z,0.35962086
2023-12-28T00:00:00Z,0.36207873
2023-12-27T00:00:00Z,0.35811303
2023-12-26T00:00:00Z,0.35474084
2023-12-25T00:00:00Z,0.35590811
2023-12-24T00:00:00Z,0.36104797
2023-12-23T00:00:00Z,0.35999291
2023-12-22T00:00:00Z,0.35733338
2023-12-21T00:00:00Z,0.35614206
2023-12-20T00:00:00Z,0.35375717
2023-12-19T00:00:00Z,0.35131489
2023-12-18T00:00:00Z,0.35052285
2023-12-17T00:00:00Z,0.35151945
2023-12-16T00:00:00Z,0.35299183
2023-12-15T00:00:00Z,0.35442116
2023-12-14T00:00:00Z,0.35523413
2023-12-13T00:00:00Z,0.35386047
2023-12-12T00:00:00Z,0.35150088
2023-12-11T00:00:00Z,0.35399673
2023-12-10T00:00:00Z,0.35318583
2023-12-09T00:00:00Z,0.3560801
2023-12-08T00:00:00Z,0.35508084
2023-12-07T00:00:00Z,0.35113337
2023-12-06T00:00:00Z,0.34857646
2023-12-05T00:00:00Z,0.34992103
2023-12-04T00:00:00Z,0.34764076
2023-12-03T00:00:00Z,0.34785797
2023-12-02T00:00:00Z,0.34396779
2023-12-01T00:00:00Z,0.34402152
2023-11-30T00:00:00Z,0.34113435
2023-11-29T00:00:00Z,0.34320766
2023-11-28T00:00:00Z,0.34156969
2023-11-27T00:00:00Z,0.33776277
2023-11-26T00:00:00Z,0.34598295
2023-11-25T00:00:00Z,0.34616141
2023-11-24T00:00:00Z,0.34684018
2023-11-23T00:00:00Z,0.34317402
2023-11-22T00:00:00Z,0.33867278
2023-11-21T00:00:00Z,0.34000265
2023-11-20T00:00:00Z,0.34224429
2023-11-19T00:00:00Z,0.341007
2023-11-18T00:00:00Z,0.34081271
2023-11-17T00:00:00Z,0.33895246
2023-11-16T00:00:00Z,0.33786988
2023-11-15T00:00:00Z,0.33747676
2023-11-14T00:00:00Z,0.33689823
2023-11-13T00:00:00Z,0.33552673
2023-11-12T00:00:00Z,0.33592628
2023-11-11T00:00:00Z,0.33647789
2023-11-10T00:00:00Z,0.33685783
2023-11-09T00:00:00Z,0.3350721
2023-11-08T00:00:00Z,0.34219674
2023-11-07T00:00:00Z,0.34250512
2023-11-06T00:00:00Z,0.33995763
2023-11-05T00:00:00Z,0.33914892
2023-11-04T00:00:00Z,0.33956388
2023-11-03T00:00:00Z,0.33887198
2023-11-02T00:00:00Z,0.33521564
2023-11-01T00:00:00Z,0.33249608
2023-10-31T00:00:00Z,0.33142722
2023-10-30T00:00:00Z,0.33463588
2023-10-29T00:00:00Z,0.33539077
2023-10-28T00:00:00Z,0.33497038
2023-10-27T00:00:00Z,0.33534618
2023-10-26T00:00:00Z,0.33613615
2023-10-25T00:00:00Z,0.33598573
2023-10-24T00:00:00Z,0.33602085
2023-10-23T00:00:00Z,0.33882817
2023-10-22T00:00:00Z,0.33624625
2023-10-21T00:00:00Z,0.3338844
2023-10-20T00:00:00Z,0.33378906
2023-10-19T00:00:00Z,0.33201529
2023-10-18T00:00:00Z,0.33195749
2023-10-17T00:00:00Z,0.33279203
2023-10-16T00:00:00Z,0.33423591
2023-10-15T00:00:00Z,0.33095324
2023-10-14T00:00:00Z,0.32968845
2023-10-13T00:00:00Z,0.32956847
2023-10-12T00:00:00Z,0.33048177
2023-10-11T00:00:00Z,0.32992345
2023-10-10T00:00:00Z,0.33212382
2023-10-09T00:00:00Z,0.33150935
2023-10-08T00:00:00Z,0.33191244
2023-10-07T00:00:00Z,0.33163624
2023-10-06T00:00:00Z,0.33182244
2023-10-05T00:00:00Z,0.33247002
2023-10-04T00:00:00Z,0.33146433
2023-10-03T00:00:00Z,0.33269055
2023-10-02T00:00:00Z,0.33424725
2023-10-01T00:00:00Z,0.33282617
2023-09-30T00:00:00Z,0.33202005
2023-09-29T00:00:00Z,0.33146485
2023-09-28T00:00:00Z,0.33115596
2023-09-27T00:00:00Z,0.32865516
2023-09-26T00:00:00Z,0.32802051
2023-09-25T00:00:00Z,0.32752985
2023-09-24T00:00:00Z,0.32891637
2023-09-23T00:00:00Z,0.32902349
2023-09-22T00:00:00Z,0.32927177
2023-09-21T00:00:00Z,0.32932415
2023-09-20T00:00:00Z,0.33035355
2023-09-19T00:00:00Z,0.3308613
2023-09-18T00:00:00Z,0.32937747
2023-09-17T00:00:00Z,0.33078594
2023-09-16T00:00:00Z,0.33056205
2023-09-15T00:00:00Z,0.33067087
2023-09-14T00:00:00Z,0.3333735
2023-09-13T00:00:00Z,0.33147844
2023-09-12T00:00:00Z,0.33237937
2023-09-11T00:00:00Z,0.33467272
2023-09-10T00:00:00Z,0.3330738
2023-09-09T00:00:00Z,0.33303718
2023-09-08T00:00:00Z,0.33305676
2023-09-07T00:00:00Z,0.33242366
2023-09-06T00:00:00Z,0.33179866
2023-09-05T00:00:00Z,0.33406288
2023-09-04T00:00:00Z,0.33185592
2023-09-03T00:00:00Z,0.32893061
2023-09-02T00:00:00Z,0.32840608
2023-09-01T00:00:00Z,0.32826834
2023-08-31T00:00:00Z,0.32825834
2023-08-30T00:00:00Z,0.32879635
2023-08-29T00:00:00Z,0.32904159
2023-08-28T00:00:00Z,0.32601075
2023-08-27T00:00:00Z,0.32208148
2023-08-26T00:00:00Z,0.32262014
2023-08-25T00:00:00Z,0.32100976
2023-08-24T00:00:00Z,0.32033387
2023-08-23T00:00:00Z,0.32116737
2023-08-22T00:00:00Z,0.32007303
2023-08-21T00:00:00Z,0.31966911
2023-08-20T00:00:00Z,0.31947995
2023-08-19T00:00:00Z,0.31864629
2023-08-18T00:00:00Z,0.31765983
2023-08-17T00:00:00Z,0.3135876
2023-08-16T00:00:00Z,0.31536552
2023-08-15T00:00:00Z,0.31616772
2023-08-14T00:00:00Z,0.31679778
2023-08-13T00:00:00Z,0.3181603
2023-08-12T00:00:00Z,0.31877673
2023-08-11T00:00:00Z,0.3187059
2023-08-10T00:00:00Z,0.31857916
2023-08-09T00:00:00Z,0.32111294
2023-08-08T00:00:00Z,0.32199376
2023-08-07T00:00:00Z,0.31790882
2023-08-06T00:00:00Z,0.32033902
2023-08-05T00:00:00Z,0.32123477
2023-08-04T00:00:00Z,0.32243283
2023-08-03T00:00:00Z,0.32441791
2023-08-02T00:00:00Z,0.32255861
2023-08-01T00:00:00Z,0.320495
2023-07-31T00:00:00Z,0.31872717
2023-07-30T00:00:00Z,0.32017031
2023-07-29T00:00:00Z,0.31978471
2023-07-28T00:00:00Z,0.31869318
2023-07-27T00:00:00Z,0.31809363
2023-07-26T00:00:00Z,0.31753201
2023-07-25T00:00:00Z,0.3131383
2023-07-24T00:00:00Z,0.31246368
2023-07-23T00:00:00Z,0.312329
2023-07-22T00:00:00Z,0.31230981
2023-07-21T00:00:00Z,0.3108529
2023-07-20T00:00:00Z,0.31113657
2023-07-19T00:00:00Z,0.30828379
2023-07-18T00:00:00Z,0.30881475
2023-07-17T00:00:00Z,0.31056504
2023-07-16T00:00:00Z,0.31178531
2023-07-15T00:00:00Z,0.31041222
2023-07-14T00:00:00Z,0.31048329
2023-07-13T00:00:00Z,0.30848993
2023-07-12T00:00:00Z,0.30503729
2023-07-11T00:00:00Z,0.30935234
2023-07-10T00:00:00Z,0.30594852
2023-07-09T00:00:00Z,0.30551325
2023-07-08T00:00:00Z,0.30570527
2023-07-07T00:00:00Z,0.30606397
2023-07-06T00:00:00Z,0.30595606
2023-07-05T00:00:00Z,0.30460392
2023-07-04T00:00:00Z,0.30499599
2023-07-03T00:00:00Z,0.30767768
2023-07-02T00:00:00Z,0.3035541
2023-07-01T00:00:00Z,0.30307118
2023-06-30T00:00:00Z,0.30203168
2023-06-29T00:00:00Z,0.30104712
2023-06-28T00:00:00Z,0.29897859
2023-06-27T00:00:00Z,0.29929756
2023-06-26T00:00:00Z,0.29945313
2023-06-25T00:00:00Z,0.29864895
2023-06-24T00:00:00Z,0.29969
2023-06-23T00:00:00Z,0.29970124
2023-06-22T00:00:00Z,0.29848612
2023-06-21T00:00:00Z,0.2984422
2023-06-20T00:00:00Z,0.29675793
2023-06-19T00:00:00Z,0.29164948
2023-06-18T00:00:00Z,0.28939369
2023-06-17T00:00:00Z,0.28756439
2023-06-16T00:00:00Z,0.28686
2023-06-15T00:00:00Z,0.25925191
2023-06-14T00:00:00Z,0.24446955
2023-06-13T00:00:00Z,0.2436025
2023-06-12T00:00:00Z,0.24320559
2023-06-11T00:00:00Z,0.23368503
2023-06-10T00:00:00Z,0.23708138
2023-06-09T00:00:00Z,0.23745496
2023-06-08T00:00:00Z,0.24139034
2023-06-07T00:00:00Z,0.2424546
2023-06-06T00:00:00Z,0.24699008
2023-06-05T00:00:00Z,0.24994977
2023-06-04T00:00:00Z,0.25718009
2023-06-03T00:00:00Z,0.25707758
2023-06-02T00:00:00Z,0.25749532
2023-06-01T00:00:00Z,0.25817981
2023-05-31T00:00:00Z,0.258651
2023-05-30T00:00:00Z,0.26015852
2023-05-29T00:00:00Z,0.25967027
2023-05-28T00:00:00Z,0.25969041
2023-05-27T00:00:00Z,0.25950515
2023-05-26T00:00:00Z,0.25984061
2023-05-25T00:00:00Z,0.25209965
2023-05-24T00:00:00Z,0.25077462
2023-05-23T00:00:00Z,0.2459808
2023-05-22T00:00:00Z,0.24587693
2023-05-21T00:00:00Z,0.24337503
2023-05-20T00:00:00Z,0.24003228
2023-05-19T00:00:00Z,0.23777286
2023-05-18T00:00:00Z,0.23907929
2023-05-17T00:00:00Z,0.23973779
2023-05-16T00:00:00Z,0.24040366
2023-05-15T00:00:00Z,0.24162333
2023-05-14T00:00:00Z,0.24272359
2023-05-13T00:00:00Z,0.24250922
2023-05-12T00:00:00Z,0.24105324
2023-05-11T00:00:00Z,0.23774376
2023-05-10T00:00:00Z,0.23680727
2023-05-09T00:00:00Z,0.23706261
2023-05-08T00:00:00Z,0.2393358
2023-05-07T00:00:00Z,0.23660934
2023-05-06T00:00:00Z,0.23821103
2023-05-05T00:00:00Z,0.23860165
2023-05-04T00:00:00Z,0.23442673
2023-05-03T00:00:00Z,0.237494
2023-05-02T00:00:00Z,0.24019787
2023-05-01T00:00:00Z,0.23845669
2023-04-30T00:00:00Z,0.24088142
2023-04-29T00:00:00Z,0.24075718
2023-04-28T00:00:00Z,0.23721609
2023-04-27T00:00:00Z,0.23980601
2023-04-26T00:00:00Z,0.23829744
2023-04-25T00:00:00Z,0.24214581
2023-04-24T00:00:00Z,0.23938952
2023-04-23T00:00:00Z,0.23944144
2023-04-22T00:00:00Z,0.23885808
2023-04-21T00:00:00Z,0.24018629
2023-04-20T00:00:00Z,0.24232281
2023-04-19T00:00:00Z,0.24619156
2023-04-18T00:00:00Z,0.24462628
2023-04-17T00:00:00Z,0.2452999
2023-04-16T00:00:00Z,0.24584617
2023-04-15T00:00:00Z,0.24649312
2023-04-14T00:00:00Z,0.24341725
2023-04-13T00:00:00Z,0.24663236
2023-04-12T00:00:00Z,0.24835892
2023-04-11T00:00:00Z,0.24876842
2023-04-10T00:00:00Z,0.24554115
2023-04-09T00:00:00Z,0.2402803
2023-04-08T00:00:00Z,0.23944765
2023-04-07T00:00:00Z,0.23854834
2023-04-06T00:00:00Z,0.23712647
2023-04-05T00:00:00Z,0.23531424
2023-04-04T00:00:00Z,0.23486728
2023-04-03T00:00:00Z,0.23027662
2023-04-02T00:00:00Z,0.23629032
2023-04-01T00:00:00Z,0.2356576
2023-03-31T00:00:00Z,0.23674509
2023-03-30T00:00:00Z,0.23679642
2023-03-29T00:00:00Z,0.23678193
2023-03-28T00:00:00Z,0.24157689
2023-03-27T00:00:00Z,0.24223095
2023-03-26T00:00:00Z,0.2437347
2023-03-25T00:00:00Z,0.24289332
2023-03-24T00:00:00Z,0.24011991
2023-03-23T00:00:00Z,0.24869454
2023-03-22T00:00:00Z,0.25068545
2023-03-21T00:00:00Z,0.24335142
2023-03-20T00:00:00Z,0.24537296
2023-03-19T00:00:00Z,0.24254528
2023-03-18T00:00:00Z,0.2420315
2023-03-17T00:00:00Z,0.24013034
2023-03-16T00:00:00Z,0.24001884
2023-03-15T00:00:00Z,0.23717743
2023-03-14T00:00:00Z,0.22901026
2023-03-13T00:00:00Z,0.22217402
2023-03-12T00:00:00Z,0.22514124
2023-03-11T00:00:00Z,0.23239796
2023-03-10T00:00:00Z,0.25053056
2023-03-09T00:00:00Z,0.262972
2023-03-08T00:00:00Z,0.26455095
2023-03-07T00:00:00Z,0.26571611
2023-03-06T00:00:00Z,0.26944026
2023-03-05T00:00:00Z,0.27301307
2023-03-04T00:00:00Z,0.27255678
2023-03-03T00:00:00Z,0.2395919
2023-03-02T00:00:00Z,0.22827353
2023-03-01T00:00:00Z,0.22877896
2023-02-28T00:00:00Z,0.22742011
2023-02-27T00:00:00Z,0.22924988
2023-02-26T00:00:00Z,0.2297474
2023-02-25T00:00:00Z,0.22780499
2023-02-24T00:00:00Z,0.22903777
2023-02-23T00:00:00Z,0.22913938
2023-02-22T00:00:00Z,0.23058661
2023-02-21T00:00:00Z,0.23283157
2023-02-20T00:00:00Z,0.2329322
2023-02-19T00:00:00Z,0.23179454
2023-02-18T00:00:00Z,0.2321755
2023-02-17T00:00:00Z,0.22931717
2023-02-16T00:00:00Z,0.23434079
2023-02-15T00:00:00Z,0.23489532
2023-02-14T00:00:00Z,0.23625343
2023-02-13T00:00:00Z,0.23649266
2023-02-12T00:00:00Z,0.23670149
2023-02-11T00:00:00Z,0.23587359
2023-02-10T00:00:00Z,0.23876405
2023-02-09T00:00:00Z,0.2397854
2023-02-08T00:00:00Z,0.2468795
2023-02-07T00:00:00Z,0.24804958
2023-02-06T00:00:00Z,0.23392935
2023-02-05T00:00:00Z,0.24369239
2023-02-04T00:00:00Z,0.24224499
2023-02-03T00:00:00Z,0.24213498
2023-02-02T00:00:00Z,0.24478681
2023-02-01T00:00:00Z,0.2454213
2023-01-31T00:00:00Z,0.24000452
2023-01-30T00:00:00Z,0.2409927
2023-01-29T00:00:00Z,0.24169886
2023-01-28T00:00:00Z,0.24314509
2023-01-27T00:00:00Z,0.24543091
2023-01-26T00:00:00Z,0.24465722
2023-01-25T00:00:00Z,0.2421483
2023-01-24T00:00:00Z,0.24612611
2023-01-23T00:00:00Z,0.24539278
2023-01-22T00:00:00Z,0.24895151
2023-01-21T00:00:00Z,0.24954708
2023-01-20T00:00:00Z,0.2510725
2023-01-19T00:00:00Z,0.24879366
2023-01-18T00:00:00Z,0.24979246
2023-01-17T00:00:00Z,0.25250949
2023-01-16T00:00:00Z,0.25118377
2023-01-15T00:00:00Z,0.25151218
2023-01-14T00:00:00Z,0.25325224
2023-01-13T00:00:00Z,0.2559285
2023-01-12T00:00:00Z,0.27117841
2023-01-11T00:00:00Z,0.27385395
2023-01-10T00:00:00Z,0.27733731
2023-01-09T00:00:00Z,0.28463806
2023-01-08T00:00:00Z,0.28594377
2023-01-07T00:00:00Z,0.28498981
2023-01-06T00:00:00Z,0.28495057
2023-01-05T00:00:00Z,0.28671151
2023-01-04T00:00:00Z,0.28477463
2023-01-03T00:00:00Z,0.28580476
2023-01-02T00:00:00Z,0.28671763
2023-01-01T00:00:00Z,0.28110373
2022-12-31T00:00:00Z,0.28024577
2022-12-30T00:00:00Z,0.2773809
2022-12-29T00:00:00Z,0.27643416
2022-12-28T00:00:00Z,0.27624751
2022-12-27T00:00:00Z,0.27761934
2022-12-26T00:00:00Z,0.27737299
2022-12-25T00:00:00Z,0.27397532
2022-12-24T00:00:00Z,0.27779944
2022-12-23T00:00:00Z,0.2754783
2022-12-22T00:00:00Z,0.27666223
2022-12-21T00:00:00Z,0.27695926
2022-12-20T00:00:00Z,0.27745694
2022-12-19T00:00:00Z,0.27802908
2022-12-18T00:00:00Z,0.27792169
2022-12-17T00:00:00Z,0.2783741
2022-12-16T00:00:00Z,0.28016621
2022-12-15T00:00:00Z,0.28247458
2022-12-14T00:00:00Z,0.28401316
2022-12-13T00:00:00Z,0.28650169
2022-12-12T00:00:00Z,0.227373
2022-12-11T00:00:00Z,0.23565856
2022-12-10T00:00:00Z,0.23595399
2022-12-09T00:00:00Z,0.23127052
2022-12-08T00:00:00Z,0.22967352
2022-12-07T00:00:00Z,0.229897
2022-12-06T00:00:00Z,0.2327216
2022-12-05T00:00:00Z,0.23413136
2022-12-04T00:00:00Z,0.23329253
2022-12-03T00:00:00Z,0.23370581
2022-12-02T00:00:00Z,0.23404752
2022-12-01T00:00:00Z,0.2331539
2022-11-30T00:00:00Z,0.23403821
2022-11-29T00:00:00Z,0.23037822
2022-11-28T00:00:00Z,0.23599882
2022-11-27T00:00:00Z,0.23788503
2022-11-26T00:00:00Z,0.2389611
2022-11-25T00:00:00Z,0.24047385
2022-11-24T00:00:00Z,0.24420478
2022-11-23T00:00:00Z,0.25173673
2022-11-22T00:00:00Z,0.2587215
2022-11-21T00:00:00Z,0.25857577
2022-11-20T00:00:00Z,0.25574221
2022-11-19T00:00:00Z,0.25719435
2022-11-18T00:00:00Z,0.25999146
2022-11-17T00:00:00Z,0.23313062
2022-11-16T00:00:00Z,0.23503265
2022-11-15T00:00:00Z,0.24173222
2022-11-14T00:00:00Z,0.23957006
2022-11-13T00:00:00Z,0.24156763
2022-11-12T00:00:00Z,0.25216769
2022-11-11T00:00:00Z,0.26277458
2022-11-10T00:00:00Z,0.27366104
2022-11-09T00:00:00Z,0.27461305
2022-11-08T00:00:00Z,0.2915396
2022-11-07T00:00:00Z,0.29715827
2022-11-06T00:00:00Z,0.30218757
2022-11-05T00:00:00Z,0.30483386
2022-11-04T00:00:00Z,0.31307129
2022-11-03T00:00:00Z,0.31245647
2022-11-02T00:00:00Z,0.3141313
2022-11-01T00:00:00Z,0.31353634
2022-10-31T00:00:00Z,0.31833985
2022-10-30T00:00:00Z,0.32463271
2022-10-29T00:00:00Z,0.32761406
2022-10-28T00:00:00Z,0.32687478
2022-10-27T00:00:00Z,0.32684988
2022-10-26T00:00:00Z,0.32952398
2022-10-25T00:00:00Z,0.33087696
2022-10-24T00:00:00Z,0.32709539
2022-10-23T00:00:00Z,0.32417989
2022-10-22T00:00:00Z,0.32254415
2022-10-21T00:00:00Z,0.32205603
2022-10-20T00:00:00Z,0.31974258
2022-10-19T00:00:00Z,0.32254721
2022-10-18T00:00:00Z,0.32160336
2022-10-17T00:00:00Z,0.32256697
2022-10-16T00:00:00Z,0.32127274
2022-10-15T00:00:00Z,0.32087616
2022-10-14T00:00:00Z,0.31988765
2022-10-13T00:00:00Z,0.32158614
2022-10-12T00:00:00Z,0.31885092
2022-10-11T00:00:00Z,0.32128247
2022-10-10T00:00:00Z,0.30646362
2022-10-09T00:00:00Z,0.30802175
2022-10-08T00:00:00Z,0.30779282
2022-10-07T00:00:00Z,0.30987091
2022-10-06T00:00:00Z,0.31270413
2022-10-05T00:00:00Z,0.33118908
2022-10-04T00:00:00Z,0.33223821
2022-10-03T00:00:00Z,0.32915844
2022-10-02T00:00:00Z,0.33148626
2022-10-01T00:00:00Z,0.32928706
2022-09-30T00:00:00Z,0.33059121
2022-09-29T00:00:00Z,0.33008633
2022-09-28T00:00:00Z,0.33290228
2022-09-27T00:00:00Z,0.33598083
2022-09-26T00:00:00Z,0.3334141
2022-09-25T00:00:00Z,0.33188675
2022-09-24T00:00:00Z,0.33203799
2022-09-23T00:00:00Z,0.33183728
2022-09-22T00:00:00Z,0.33152342
2022-09-21T00:00:00Z,0.33351571
2022-09-20T00:00:00Z,0.33001476
2022-09-19T00:00:00Z,0.33119975
2022-09-18T00:00:00Z,0.33076724
2022-09-17T00:00:00Z,0.33067168
2022-09-16T00:00:00Z,0.32992553
2022-09-15T00:00:00Z,0.32981713
2022-09-14T00:00:00Z,0.3312828
2022-09-13T00:00:00Z,0.33572717
2022-09-12T00:00:00Z,0.3396293
2022-09-11T00:00:00Z,0.34190254
2022-09-10T00:00:00Z,0.34178148
2022-09-09T00:00:00Z,0.34116842
2022-09-08T00:00:00Z,0.3389738
2022-09-07T00:00:00Z,0.33906217
2022-09-06T00:00:00Z,0.34031944
2022-09-05T00:00:00Z,0.33871617
2022-09-04T00:00:00Z,0.33826141
2022-09-03T00:00:00Z,0.33751074
2022-09-02T00:00:00Z,0.33730117
2022-09-01T00:00:00Z,0.33528361
2022-08-31T00:00:00Z,0.33482738
2022-08-30T00:00:00Z,0.3367841
2022-08-29T00:00:00Z,0.33735136
2022-08-28T00:00:00Z,0.33422994
2022-08-27T00:00:00Z,0.33571568
2022-08-26T00:00:00Z,0.33250177
2022-08-25T00:00:00Z,0.33236985
2022-08-24T00:00:00Z,0.33513569
2022-08-23T00:00:00Z,0.33648939
2022-08-22T00:00:00Z,0.33525772
2022-08-21T00:00:00Z,0.33438974
2022-08-20T00:00:00Z,0.33381186
2022-08-19T00:00:00Z,0.33369698
