date,timestamp_utc,Active Addresses
2022-01-11,2022-01-11T00:00:00Z,854
2022-01-12,2022-01-12T00:00:00Z,852
2022-01-13,2022-01-13T00:00:00Z,799
2022-01-14,2022-01-14T00:00:00Z,727
2022-01-15,2022-01-15T00:00:00Z,1021
2022-01-16,2022-01-16T00:00:00Z,806
2022-01-17,2022-01-17T00:00:00Z,754
2022-01-18,2022-01-18T00:00:00Z,844
2022-01-19,2022-01-19T00:00:00Z,907
2022-01-20,2022-01-20T00:00:00Z,898
2022-01-21,2022-01-21T00:00:00Z,1443
2022-01-22,2022-01-22T00:00:00Z,1824
2022-01-23,2022-01-23T00:00:00Z,1071
2022-01-24,2022-01-24T00:00:00Z,1384
2022-01-25,2022-01-25T00:00:00Z,1049
2022-01-26,2022-01-26T00:00:00Z,964
2022-01-27,2022-01-27T00:00:00Z,823
2022-01-28,2022-01-28T00:00:00Z,862
2022-01-29,2022-01-29T00:00:00Z,699
2022-01-30,2022-01-30T00:00:00Z,677
2022-01-31,2022-01-31T00:00:00Z,727
2022-02-01,2022-02-01T00:00:00Z,782
2022-02-02,2022-02-02T00:00:00Z,736
2022-02-03,2022-02-03T00:00:00Z,742
2022-02-04,2022-02-04T00:00:00Z,943
2022-02-05,2022-02-05T00:00:00Z,926
2022-02-06,2022-02-06T00:00:00Z,747
2022-02-07,2022-02-07T00:00:00Z,918
2022-02-08,2022-02-08T00:00:00Z,911
2022-02-09,2022-02-09T00:00:00Z,871
2022-02-10,2022-02-10T00:00:00Z,876
2022-02-11,2022-02-11T00:00:00Z,901
2022-02-12,2022-02-12T00:00:00Z,723
2022-02-13,2022-02-13T00:00:00Z,814
2022-02-14,2022-02-14T00:00:00Z,812
2022-02-15,2022-02-15T00:00:00Z,836
2022-02-16,2022-02-16T00:00:00Z,683
2022-02-17,2022-02-17T00:00:00Z,821
2022-02-18,2022-02-18T00:00:00Z,761
2022-02-19,2022-02-19T00:00:00Z,649
2022-02-20,2022-02-20T00:00:00Z,831
2022-02-21,2022-02-21T00:00:00Z,758
2022-02-22,2022-02-22T00:00:00Z,833
2022-02-23,2022-02-23T00:00:00Z,793
2022-02-24,2022-02-24T00:00:00Z,1269
2022-02-25,2022-02-25T00:00:00Z,982
2022-02-26,2022-02-26T00:00:00Z,806
2022-02-27,2022-02-27T00:00:00Z,813
2022-02-28,2022-02-28T00:00:00Z,984
2022-03-01,2022-03-01T00:00:00Z,1144
2022-03-02,2022-03-02T00:00:00Z,942
2022-03-03,2022-03-03T00:00:00Z,888
2022-03-04,2022-03-04T00:00:00Z,985
2022-03-05,2022-03-05T00:00:00Z,860
2022-03-06,2022-03-06T00:00:00Z,895
2022-03-07,2022-03-07T00:00:00Z,994
2022-03-08,2022-03-08T00:00:00Z,876
2022-03-09,2022-03-09T00:00:00Z,1113
2022-03-10,2022-03-10T00:00:00Z,922
2022-03-11,2022-03-11T00:00:00Z,954
2022-03-12,2022-03-12T00:00:00Z,897
2022-03-13,2022-03-13T00:00:00Z,767
2022-03-14,2022-03-14T00:00:00Z,891
2022-03-15,2022-03-15T00:00:00Z,919
2022-03-16,2022-03-16T00:00:00Z,997
2022-03-17,2022-03-17T00:00:00Z,958
2022-03-18,2022-03-18T00:00:00Z,940
2022-03-19,2022-03-19T00:00:00Z,905
2022-03-20,2022-03-20T00:00:00Z,848
2022-03-21,2022-03-21T00:00:00Z,798
2022-03-22,2022-03-22T00:00:00Z,959
2022-03-23,2022-03-23T00:00:00Z,824
2022-03-24,2022-03-24T00:00:00Z,935
2022-03-25,2022-03-25T00:00:00Z,878
2022-03-26,2022-03-26T00:00:00Z,719
2022-03-27,2022-03-27T00:00:00Z,975
2022-03-28,2022-03-28T00:00:00Z,1053
2022-03-29,2022-03-29T00:00:00Z,1046
2022-03-30,2022-03-30T00:00:00Z,899
2022-03-31,2022-03-31T00:00:00Z,896
2022-04-01,2022-04-01T00:00:00Z,938
2022-04-02,2022-04-02T00:00:00Z,875
2022-04-03,2022-04-03T00:00:00Z,829
2022-04-04,2022-04-04T00:00:00Z,790
2022-04-05,2022-04-05T00:00:00Z,729
2022-04-06,2022-04-06T00:00:00Z,976
2022-04-07,2022-04-07T00:00:00Z,813
2022-04-08,2022-04-08T00:00:00Z,841
2022-04-09,2022-04-09T00:00:00Z,829
2022-04-10,2022-04-10T00:00:00Z,799
2022-04-11,2022-04-11T00:00:00Z,1045
2022-04-12,2022-04-12T00:00:00Z,889
2022-04-13,2022-04-13T00:00:00Z,761
2022-04-14,2022-04-14T00:00:00Z,733
2022-04-15,2022-04-15T00:00:00Z,731
2022-04-16,2022-04-16T00:00:00Z,660
2022-04-17,2022-04-17T00:00:00Z,796
2022-04-18,2022-04-18T00:00:00Z,906
2022-04-19,2022-04-19T00:00:00Z,784
2022-04-20,2022-04-20T00:00:00Z,765
2022-04-21,2022-04-21T00:00:00Z,760
2022-04-22,2022-04-22T00:00:00Z,815
2022-04-23,2022-04-23T00:00:00Z,679
2022-04-24,2022-04-24T00:00:00Z,661
2022-04-25,2022-04-25T00:00:00Z,826
2022-04-26,2022-04-26T00:00:00Z,878
2022-04-27,2022-04-27T00:00:00Z,768
2022-04-28,2022-04-28T00:00:00Z,777
2022-04-29,2022-04-29T00:00:00Z,798
2022-04-30,2022-04-30T00:00:00Z,873
2022-05-01,2022-05-01T00:00:00Z,720
2022-05-02,2022-05-02T00:00:00Z,684
2022-05-03,2022-05-03T00:00:00Z,778
2022-05-04,2022-05-04T00:00:00Z,842
2022-05-05,2022-05-05T00:00:00Z,1002
2022-05-06,2022-05-06T00:00:00Z,967
2022-05-07,2022-05-07T00:00:00Z,839
2022-05-08,2022-05-08T00:00:00Z,1170
2022-05-09,2022-05-09T00:00:00Z,1820
2022-05-10,2022-05-10T00:00:00Z,1502
2022-05-11,2022-05-11T00:00:00Z,1740
2022-05-12,2022-05-12T00:00:00Z,2268
2022-05-13,2022-05-13T00:00:00Z,1483
2022-05-14,2022-05-14T00:00:00Z,1202
2022-05-15,2022-05-15T00:00:00Z,1183
2022-05-16,2022-05-16T00:00:00Z,1208
2022-05-17,2022-05-17T00:00:00Z,978
2022-05-18,2022-05-18T00:00:00Z,1094
2022-05-19,2022-05-19T00:00:00Z,1152
2022-05-20,2022-05-20T00:00:00Z,1009
2022-05-21,2022-05-21T00:00:00Z,847
2022-05-22,2022-05-22T00:00:00Z,918
2022-05-23,2022-05-23T00:00:00Z,968
2022-05-24,2022-05-24T00:00:00Z,852
2022-05-25,2022-05-25T00:00:00Z,871
2022-05-26,2022-05-26T00:00:00Z,1184
2022-05-27,2022-05-27T00:00:00Z,1276
2022-05-28,2022-05-28T00:00:00Z,950
2022-05-29,2022-05-29T00:00:00Z,868
2022-05-30,2022-05-30T00:00:00Z,1104
2022-05-31,2022-05-31T00:00:00Z,904
2022-06-01,2022-06-01T00:00:00Z,907
2022-06-02,2022-06-02T00:00:00Z,732
2022-06-03,2022-06-03T00:00:00Z,795
2022-06-04,2022-06-04T00:00:00Z,585
2022-06-05,2022-06-05T00:00:00Z,613
2022-06-06,2022-06-06T00:00:00Z,882
2022-06-07,2022-06-07T00:00:00Z,921
2022-06-08,2022-06-08T00:00:00Z,700
2022-06-09,2022-06-09T00:00:00Z,662
2022-06-10,2022-06-10T00:00:00Z,912
2022-06-11,2022-06-11T00:00:00Z,1210
2022-06-12,2022-06-12T00:00:00Z,1562
2022-06-13,2022-06-13T00:00:00Z,2788
2022-06-14,2022-06-14T00:00:00Z,2178
2022-06-15,2022-06-15T00:00:00Z,2103
2022-06-16,2022-06-16T00:00:00Z,1476
2022-06-17,2022-06-17T00:00:00Z,1341
2022-06-18,2022-06-18T00:00:00Z,2206
2022-06-19,2022-06-19T00:00:00Z,1630
2022-06-20,2022-06-20T00:00:00Z,1292
2022-06-21,2022-06-21T00:00:00Z,1121
2022-06-22,2022-06-22T00:00:00Z,1041
2022-06-23,2022-06-23T00:00:00Z,915
2022-06-24,2022-06-24T00:00:00Z,1324
2022-06-25,2022-06-25T00:00:00Z,796
2022-06-26,2022-06-26T00:00:00Z,840
2022-06-27,2022-06-27T00:00:00Z,897
2022-06-28,2022-06-28T00:00:00Z,841
2022-06-29,2022-06-29T00:00:00Z,851
2022-06-30,2022-06-30T00:00:00Z,1091
2022-07-01,2022-07-01T00:00:00Z,1085
2022-07-02,2022-07-02T00:00:00Z,911
2022-07-03,2022-07-03T00:00:00Z,852
2022-07-04,2022-07-04T00:00:00Z,989
2022-07-05,2022-07-05T00:00:00Z,976
2022-07-06,2022-07-06T00:00:00Z,920
2022-07-07,2022-07-07T00:00:00Z,966
2022-07-08,2022-07-08T00:00:00Z,1086
2022-07-09,2022-07-09T00:00:00Z,859
2022-07-10,2022-07-10T00:00:00Z,755
2022-07-11,2022-07-11T00:00:00Z,843
2022-07-12,2022-07-12T00:00:00Z,1013
2022-07-13,2022-07-13T00:00:00Z,971
2022-07-14,2022-07-14T00:00:00Z,968
2022-07-15,2022-07-15T00:00:00Z,965
2022-07-16,2022-07-16T00:00:00Z,988
2022-07-17,2022-07-17T00:00:00Z,934
2022-07-18,2022-07-18T00:00:00Z,1338
2022-07-19,2022-07-19T00:00:00Z,1435
2022-07-20,2022-07-20T00:00:00Z,1395
2022-07-21,2022-07-21T00:00:00Z,1144
2022-07-22,2022-07-22T00:00:00Z,1124
2022-07-23,2022-07-23T00:00:00Z,922
2022-07-24,2022-07-24T00:00:00Z,958
2022-07-25,2022-07-25T00:00:00Z,1003
2022-07-26,2022-07-26T00:00:00Z,1017
2022-07-27,2022-07-27T00:00:00Z,1039
2022-07-28,2022-07-28T00:00:00Z,1208
2022-07-29,2022-07-29T00:00:00Z,1026
2022-07-30,2022-07-30T00:00:00Z,1037
2022-07-31,2022-07-31T00:00:00Z,906
2022-08-01,2022-08-01T00:00:00Z,929
2022-08-02,2022-08-02T00:00:00Z,954
2022-08-03,2022-08-03T00:00:00Z,896
2022-08-04,2022-08-04T00:00:00Z,946
2022-08-05,2022-08-05T00:00:00Z,987
2022-08-06,2022-08-06T00:00:00Z,1019
2022-08-07,2022-08-07T00:00:00Z,875
2022-08-08,2022-08-08T00:00:00Z,1189
2022-08-09,2022-08-09T00:00:00Z,1104
2022-08-10,2022-08-10T00:00:00Z,1077
2022-08-11,2022-08-11T00:00:00Z,1233
2022-08-12,2022-08-12T00:00:00Z,1017
2022-08-13,2022-08-13T00:00:00Z,1248
2022-08-14,2022-08-14T00:00:00Z,1024
2022-08-15,2022-08-15T00:00:00Z,1009
2022-08-16,2022-08-16T00:00:00Z,955
2022-08-17,2022-08-17T00:00:00Z,990
2022-08-18,2022-08-18T00:00:00Z,877
2022-08-19,2022-08-19T00:00:00Z,1299
2022-08-20,2022-08-20T00:00:00Z,1073
2022-08-21,2022-08-21T00:00:00Z,944
2022-08-22,2022-08-22T00:00:00Z,831
2022-08-23,2022-08-23T00:00:00Z,859
2022-08-24,2022-08-24T00:00:00Z,913
2022-08-25,2022-08-25T00:00:00Z,884
2022-08-26,2022-08-26T00:00:00Z,975
2022-08-27,2022-08-27T00:00:00Z,1073
2022-08-28,2022-08-28T00:00:00Z,817
2022-08-29,2022-08-29T00:00:00Z,1028
2022-08-30,2022-08-30T00:00:00Z,924
2022-08-31,2022-08-31T00:00:00Z,841
2022-09-01,2022-09-01T00:00:00Z,843
2022-09-02,2022-09-02T00:00:00Z,941
2022-09-03,2022-09-03T00:00:00Z,816
2022-09-04,2022-09-04T00:00:00Z,792
2022-09-05,2022-09-05T00:00:00Z,1039
2022-09-06,2022-09-06T00:00:00Z,1326
2022-09-07,2022-09-07T00:00:00Z,1283
2022-09-08,2022-09-08T00:00:00Z,1006
2022-09-09,2022-09-09T00:00:00Z,1287
2022-09-10,2022-09-10T00:00:00Z,1019
2022-09-11,2022-09-11T00:00:00Z,901
2022-09-12,2022-09-12T00:00:00Z,1268
2022-09-13,2022-09-13T00:00:00Z,1319
2022-09-14,2022-09-14T00:00:00Z,1216
2022-09-15,2022-09-15T00:00:00Z,1283
2022-09-16,2022-09-16T00:00:00Z,1135
2022-09-17,2022-09-17T00:00:00Z,956
2022-09-18,2022-09-18T00:00:00Z,1030
2022-09-19,2022-09-19T00:00:00Z,1355
2022-09-20,2022-09-20T00:00:00Z,947
2022-09-21,2022-09-21T00:00:00Z,1210
2022-09-22,2022-09-22T00:00:00Z,1161
2022-09-23,2022-09-23T00:00:00Z,1047
2022-09-24,2022-09-24T00:00:00Z,891
2022-09-25,2022-09-25T00:00:00Z,839
2022-09-26,2022-09-26T00:00:00Z,1090
2022-09-27,2022-09-27T00:00:00Z,1144
2022-09-28,2022-09-28T00:00:00Z,1246
2022-09-29,2022-09-29T00:00:00Z,1010
2022-09-30,2022-09-30T00:00:00Z,1059
2022-10-01,2022-10-01T00:00:00Z,944
2022-10-02,2022-10-02T00:00:00Z,1190
2022-10-03,2022-10-03T00:00:00Z,930
2022-10-04,2022-10-04T00:00:00Z,1134
2022-10-05,2022-10-05T00:00:00Z,1075
2022-10-06,2022-10-06T00:00:00Z,994
2022-10-07,2022-10-07T00:00:00Z,1091
2022-10-08,2022-10-08T00:00:00Z,758
2022-10-09,2022-10-09T00:00:00Z,601
2022-10-10,2022-10-10T00:00:00Z,763
2022-10-11,2022-10-11T00:00:00Z,883
2022-10-12,2022-10-12T00:00:00Z,747
2022-10-13,2022-10-13T00:00:00Z,1135
2022-10-14,2022-10-14T00:00:00Z,1129
2022-10-15,2022-10-15T00:00:00Z,768
2022-10-16,2022-10-16T00:00:00Z,877
2022-10-17,2022-10-17T00:00:00Z,951
2022-10-18,2022-10-18T00:00:00Z,897
2022-10-19,2022-10-19T00:00:00Z,849
2022-10-20,2022-10-20T00:00:00Z,781
2022-10-21,2022-10-21T00:00:00Z,802
2022-10-22,2022-10-22T00:00:00Z,725
2022-10-23,2022-10-23T00:00:00Z,876
2022-10-24,2022-10-24T00:00:00Z,961
2022-10-25,2022-10-25T00:00:00Z,1159
2022-10-26,2022-10-26T00:00:00Z,1350
2022-10-27,2022-10-27T00:00:00Z,1024
2022-10-28,2022-10-28T00:00:00Z,1090
2022-10-29,2022-10-29T00:00:00Z,1201
2022-10-30,2022-10-30T00:00:00Z,1087
2022-10-31,2022-10-31T00:00:00Z,1013
2022-11-01,2022-11-01T00:00:00Z,996
2022-11-02,2022-11-02T00:00:00Z,987
2022-11-03,2022-11-03T00:00:00Z,841
2022-11-04,2022-11-04T00:00:00Z,996
2022-11-05,2022-11-05T00:00:00Z,940
2022-11-06,2022-11-06T00:00:00Z,967
2022-11-07,2022-11-07T00:00:00Z,1060
2022-11-08,2022-11-08T00:00:00Z,1751
2022-11-09,2022-11-09T00:00:00Z,2720
2022-11-10,2022-11-10T00:00:00Z,2356
2022-11-11,2022-11-11T00:00:00Z,1956
2022-11-12,2022-11-12T00:00:00Z,1834
2022-11-13,2022-11-13T00:00:00Z,1779
2022-11-14,2022-11-14T00:00:00Z,1748
2022-11-15,2022-11-15T00:00:00Z,1460
2022-11-16,2022-11-16T00:00:00Z,1499
2022-11-17,2022-11-17T00:00:00Z,1375
2022-11-18,2022-11-18T00:00:00Z,1407
2022-11-19,2022-11-19T00:00:00Z,1177
2022-11-20,2022-11-20T00:00:00Z,1518
2022-11-21,2022-11-21T00:00:00Z,1857
2022-11-22,2022-11-22T00:00:00Z,1539
2022-11-23,2022-11-23T00:00:00Z,1373
2022-11-24,2022-11-24T00:00:00Z,1560
2022-11-25,2022-11-25T00:00:00Z,2910
2022-11-26,2022-11-26T00:00:00Z,1875
2022-11-27,2022-11-27T00:00:00Z,1221
2022-11-28,2022-11-28T00:00:00Z,1455
2022-11-29,2022-11-29T00:00:00Z,1168
2022-11-30,2022-11-30T00:00:00Z,1322
2022-12-01,2022-12-01T00:00:00Z,1192
2022-12-02,2022-12-02T00:00:00Z,974
2022-12-03,2022-12-03T00:00:00Z,852
2022-12-04,2022-12-04T00:00:00Z,841
2022-12-05,2022-12-05T00:00:00Z,1051
2022-12-06,2022-12-06T00:00:00Z,854
2022-12-07,2022-12-07T00:00:00Z,953
2022-12-08,2022-12-08T00:00:00Z,908
2022-12-09,2022-12-09T00:00:00Z,846
2022-12-10,2022-12-10T00:00:00Z,761
2022-12-11,2022-12-11T00:00:00Z,746
2022-12-12,2022-12-12T00:00:00Z,987
2022-12-13,2022-12-13T00:00:00Z,1467
2022-12-14,2022-12-14T00:00:00Z,1290
2022-12-15,2022-12-15T00:00:00Z,1027
2022-12-16,2022-12-16T00:00:00Z,1189
2022-12-17,2022-12-17T00:00:00Z,1098
2022-12-18,2022-12-18T00:00:00Z,897
2022-12-19,2022-12-19T00:00:00Z,990
2022-12-20,2022-12-20T00:00:00Z,1045
2022-12-21,2022-12-21T00:00:00Z,993
2022-12-22,2022-12-22T00:00:00Z,962
2022-12-23,2022-12-23T00:00:00Z,902
2022-12-24,2022-12-24T00:00:00Z,989
2022-12-25,2022-12-25T00:00:00Z,879
2022-12-26,2022-12-26T00:00:00Z,861
2022-12-27,2022-12-27T00:00:00Z,2148
2022-12-28,2022-12-28T00:00:00Z,1420
2022-12-29,2022-12-29T00:00:00Z,967
2022-12-30,2022-12-30T00:00:00Z,923
2022-12-31,2022-12-31T00:00:00Z,860
2023-01-01,2023-01-01T00:00:00Z,798
2023-01-02,2023-01-02T00:00:00Z,886
2023-01-03,2023-01-03T00:00:00Z,792
2023-01-04,2023-01-04T00:00:00Z,1022
2023-01-05,2023-01-05T00:00:00Z,915
2023-01-06,2023-01-06T00:00:00Z,885
2023-01-07,2023-01-07T00:00:00Z,811
2023-01-08,2023-01-08T00:00:00Z,691
2023-01-09,2023-01-09T00:00:00Z,1067
2023-01-10,2023-01-10T00:00:00Z,957
2023-01-11,2023-01-11T00:00:00Z,1007
2023-01-12,2023-01-12T00:00:00Z,1366
2023-01-13,2023-01-13T00:00:00Z,1328
2023-01-14,2023-01-14T00:00:00Z,1621
2023-01-15,2023-01-15T00:00:00Z,1100
2023-01-16,2023-01-16T00:00:00Z,1153
2023-01-17,2023-01-17T00:00:00Z,927
2023-01-18,2023-01-18T00:00:00Z,1249
2023-01-19,2023-01-19T00:00:00Z,1075
2023-01-20,2023-01-20T00:00:00Z,1378
2023-01-21,2023-01-21T00:00:00Z,1700
2023-01-22,2023-01-22T00:00:00Z,1255
2023-01-23,2023-01-23T00:00:00Z,1485
2023-01-24,2023-01-24T00:00:00Z,1189
2023-01-25,2023-01-25T00:00:00Z,1283
2023-01-26,2023-01-26T00:00:00Z,1361
2023-01-27,2023-01-27T00:00:00Z,1135
2023-01-28,2023-01-28T00:00:00Z,1236
2023-01-29,2023-01-29T00:00:00Z,1265
2023-01-30,2023-01-30T00:00:00Z,1299
2023-01-31,2023-01-31T00:00:00Z,1091
2023-02-01,2023-02-01T00:00:00Z,1253
2023-02-02,2023-02-02T00:00:00Z,1328
2023-02-03,2023-02-03T00:00:00Z,1129
2023-02-04,2023-02-04T00:00:00Z,1357
2023-02-05,2023-02-05T00:00:00Z,1160
2023-02-06,2023-02-06T00:00:00Z,1094
2023-02-07,2023-02-07T00:00:00Z,1189
2023-02-08,2023-02-08T00:00:00Z,1179
2023-02-09,2023-02-09T00:00:00Z,1111
2023-02-10,2023-02-10T00:00:00Z,1505
2023-02-11,2023-02-11T00:00:00Z,1327
2023-02-12,2023-02-12T00:00:00Z,1068
2023-02-13,2023-02-13T00:00:00Z,1124
2023-02-14,2023-02-14T00:00:00Z,1003
2023-02-15,2023-02-15T00:00:00Z,1045
2023-02-16,2023-02-16T00:00:00Z,1391
2023-02-17,2023-02-17T00:00:00Z,1191
2023-02-18,2023-02-18T00:00:00Z,968
2023-02-19,2023-02-19T00:00:00Z,1015
2023-02-20,2023-02-20T00:00:00Z,994
2023-02-21,2023-02-21T00:00:00Z,987
2023-02-22,2023-02-22T00:00:00Z,943
2023-02-23,2023-02-23T00:00:00Z,798
2023-02-24,2023-02-24T00:00:00Z,917
2023-02-25,2023-02-25T00:00:00Z,886
2023-02-26,2023-02-26T00:00:00Z,772
2023-02-27,2023-02-27T00:00:00Z,952
2023-02-28,2023-02-28T00:00:00Z,957
2023-03-01,2023-03-01T00:00:00Z,858
2023-03-02,2023-03-02T00:00:00Z,844
2023-03-03,2023-03-03T00:00:00Z,1000
2023-03-04,2023-03-04T00:00:00Z,736
2023-03-05,2023-03-05T00:00:00Z,786
2023-03-06,2023-03-06T00:00:00Z,688
2023-03-07,2023-03-07T00:00:00Z,782
2023-03-08,2023-03-08T00:00:00Z,839
2023-03-09,2023-03-09T00:00:00Z,1171
2023-03-10,2023-03-10T00:00:00Z,1538
2023-03-11,2023-03-11T00:00:00Z,2679
2023-03-12,2023-03-12T00:00:00Z,1678
2023-03-13,2023-03-13T00:00:00Z,2068
2023-03-14,2023-03-14T00:00:00Z,2030
2023-03-15,2023-03-15T00:00:00Z,1465
2023-03-16,2023-03-16T00:00:00Z,1301
2023-03-17,2023-03-17T00:00:00Z,2066
2023-03-18,2023-03-18T00:00:00Z,1844
2023-03-19,2023-03-19T00:00:00Z,1854
2023-03-20,2023-03-20T00:00:00Z,2152
2023-03-21,2023-03-21T00:00:00Z,1786
2023-03-22,2023-03-22T00:00:00Z,1962
2023-03-23,2023-03-23T00:00:00Z,1547
2023-03-24,2023-03-24T00:00:00Z,1353
2023-03-25,2023-03-25T00:00:00Z,1081
2023-03-26,2023-03-26T00:00:00Z,1154
2023-03-27,2023-03-27T00:00:00Z,1400
2023-03-28,2023-03-28T00:00:00Z,1321
2023-03-29,2023-03-29T00:00:00Z,1389
2023-03-30,2023-03-30T00:00:00Z,1241
2023-03-31,2023-03-31T00:00:00Z,1228
2023-04-01,2023-04-01T00:00:00Z,1140
2023-04-02,2023-04-02T00:00:00Z,1040
2023-04-03,2023-04-03T00:00:00Z,1141
2023-04-04,2023-04-04T00:00:00Z,1199
2023-04-05,2023-04-05T00:00:00Z,1268
2023-04-06,2023-04-06T00:00:00Z,1061
2023-04-07,2023-04-07T00:00:00Z,912
2023-04-08,2023-04-08T00:00:00Z,805
2023-04-09,2023-04-09T00:00:00Z,946
2023-04-10,2023-04-10T00:00:00Z,1278
2023-04-11,2023-04-11T00:00:00Z,1671
2023-04-12,2023-04-12T00:00:00Z,1479
2023-04-13,2023-04-13T00:00:00Z,1220
2023-04-14,2023-04-14T00:00:00Z,1539
2023-04-15,2023-04-15T00:00:00Z,985
2023-04-16,2023-04-16T00:00:00Z,957
2023-04-17,2023-04-17T00:00:00Z,1117
2023-04-18,2023-04-18T00:00:00Z,1032
2023-04-19,2023-04-19T00:00:00Z,1023
2023-04-20,2023-04-20T00:00:00Z,1043
2023-04-21,2023-04-21T00:00:00Z,1216
2023-04-22,2023-04-22T00:00:00Z,787
2023-04-23,2023-04-23T00:00:00Z,658
2023-04-24,2023-04-24T00:00:00Z,851
2023-04-25,2023-04-25T00:00:00Z,870
2023-04-26,2023-04-26T00:00:00Z,1125
2023-04-27,2023-04-27T00:00:00Z,1061
2023-04-28,2023-04-28T00:00:00Z,878
2023-04-29,2023-04-29T00:00:00Z,642
2023-04-30,2023-04-30T00:00:00Z,728
2023-05-01,2023-05-01T00:00:00Z,914
2023-05-02,2023-05-02T00:00:00Z,765
2023-05-03,2023-05-03T00:00:00Z,817
2023-05-04,2023-05-04T00:00:00Z,725
2023-05-05,2023-05-05T00:00:00Z,735
2023-05-06,2023-05-06T00:00:00Z,643
2023-05-07,2023-05-07T00:00:00Z,598
2023-05-08,2023-05-08T00:00:00Z,761
2023-05-09,2023-05-09T00:00:00Z,677
2023-05-10,2023-05-10T00:00:00Z,728
2023-05-11,2023-05-11T00:00:00Z,673
2023-05-12,2023-05-12T00:00:00Z,995
2023-05-13,2023-05-13T00:00:00Z,692
2023-05-14,2023-05-14T00:00:00Z,609
2023-05-15,2023-05-15T00:00:00Z,683
2023-05-16,2023-05-16T00:00:00Z,581
2023-05-17,2023-05-17T00:00:00Z,682
2023-05-18,2023-05-18T00:00:00Z,629
2023-05-19,2023-05-19T00:00:00Z,605
2023-05-20,2023-05-20T00:00:00Z,626
2023-05-21,2023-05-21T00:00:00Z,618
2023-05-22,2023-05-22T00:00:00Z,759
2023-05-23,2023-05-23T00:00:00Z,728
2023-05-24,2023-05-24T00:00:00Z,1130
2023-05-25,2023-05-25T00:00:00Z,881
2023-05-26,2023-05-26T00:00:00Z,830
2023-05-27,2023-05-27T00:00:00Z,677
2023-05-28,2023-05-28T00:00:00Z,815
2023-05-29,2023-05-29T00:00:00Z,768
2023-05-30,2023-05-30T00:00:00Z,687
2023-05-31,2023-05-31T00:00:00Z,796
2023-06-01,2023-06-01T00:00:00Z,804
2023-06-02,2023-06-02T00:00:00Z,794
2023-06-03,2023-06-03T00:00:00Z,651
2023-06-04,2023-06-04T00:00:00Z,607
2023-06-05,2023-06-05T00:00:00Z,1017
2023-06-06,2023-06-06T00:00:00Z,1072
2023-06-07,2023-06-07T00:00:00Z,933
2023-06-08,2023-06-08T00:00:00Z,810
2023-06-09,2023-06-09T00:00:00Z,852
2023-06-10,2023-06-10T00:00:00Z,1436
2023-06-11,2023-06-11T00:00:00Z,786
2023-06-12,2023-06-12T00:00:00Z,906
2023-06-13,2023-06-13T00:00:00Z,869
2023-06-14,2023-06-14T00:00:00Z,968
2023-06-15,2023-06-15T00:00:00Z,1215
2023-06-16,2023-06-16T00:00:00Z,935
2023-06-17,2023-06-17T00:00:00Z,816
2023-06-18,2023-06-18T00:00:00Z,666
2023-06-19,2023-06-19T00:00:00Z,883
2023-06-20,2023-06-20T00:00:00Z,1414
2023-06-21,2023-06-21T00:00:00Z,1915
2023-06-22,2023-06-22T00:00:00Z,1426
2023-06-23,2023-06-23T00:00:00Z,1367
2023-06-24,2023-06-24T00:00:00Z,945
2023-06-25,2023-06-25T00:00:00Z,984
2023-06-26,2023-06-26T00:00:00Z,1037
2023-06-27,2023-06-27T00:00:00Z,1095
2023-06-28,2023-06-28T00:00:00Z,967
2023-06-29,2023-06-29T00:00:00Z,1050
2023-06-30,2023-06-30T00:00:00Z,1359
2023-07-01,2023-07-01T00:00:00Z,1223
2023-07-02,2023-07-02T00:00:00Z,836
2023-07-03,2023-07-03T00:00:00Z,1267
2023-07-04,2023-07-04T00:00:00Z,996
2023-07-05,2023-07-05T00:00:00Z,795
2023-07-06,2023-07-06T00:00:00Z,1028
2023-07-07,2023-07-07T00:00:00Z,950
2023-07-08,2023-07-08T00:00:00Z,814
2023-07-09,2023-07-09T00:00:00Z,943
2023-07-10,2023-07-10T00:00:00Z,1112
2023-07-11,2023-07-11T00:00:00Z,977
2023-07-12,2023-07-12T00:00:00Z,859
2023-07-13,2023-07-13T00:00:00Z,1178
2023-07-14,2023-07-14T00:00:00Z,1445
2023-07-15,2023-07-15T00:00:00Z,843
2023-07-16,2023-07-16T00:00:00Z,848
2023-07-17,2023-07-17T00:00:00Z,984
2023-07-18,2023-07-18T00:00:00Z,847
2023-07-19,2023-07-19T00:00:00Z,842
2023-07-20,2023-07-20T00:00:00Z,886
2023-07-21,2023-07-21T00:00:00Z,778
2023-07-22,2023-07-22T00:00:00Z,680
2023-07-23,2023-07-23T00:00:00Z,687
2023-07-24,2023-07-24T00:00:00Z,814
2023-07-25,2023-07-25T00:00:00Z,799
2023-07-26,2023-07-26T00:00:00Z,1063
2023-07-27,2023-07-27T00:00:00Z,752
2023-07-28,2023-07-28T00:00:00Z,728
2023-07-29,2023-07-29T00:00:00Z,696
2023-07-30,2023-07-30T00:00:00Z,839
2023-07-31,2023-07-31T00:00:00Z,1001
2023-08-01,2023-08-01T00:00:00Z,1235
2023-08-02,2023-08-02T00:00:00Z,1008
2023-08-03,2023-08-03T00:00:00Z,874
2023-08-04,2023-08-04T00:00:00Z,891
2023-08-05,2023-08-05T00:00:00Z,768
