date,Tokens Transferred (Total)
2020-10-08,2841203422.290838
2020-10-09,3230835845.91186
2020-10-10,2552317791.945318
2020-10-11,1956059487.260502
2020-10-12,2856888728.86116
2020-10-13,2758797588.311892
2020-10-14,2854024777.395262
2020-10-15,3011190375.325241
2020-10-16,2633755327.842877
2020-10-17,1471304999.79662
2020-10-18,1361007939.444052
2020-10-19,2511255898.221714
2020-10-20,3053684028.331851
2020-10-21,3300457893.251366
2020-10-22,3646282750.576126
2020-10-23,2697617974.755255
2020-10-24,1723143589.328578
2020-10-25,1280674008.868671
2020-10-26,15095334022.022564
2020-10-27,3283840800.708578
2020-10-28,3449204520.235941
2020-10-29,2639895242.194101
2020-10-30,2907725156.865691
2020-10-31,1593848296.692737
2020-11-01,1439971100.833372
2020-11-02,3488146747.28767
2020-11-03,3269219998.149432
2020-11-04,2770580986.29819
2020-11-05,3725290034.682149
2020-11-06,3787933119.053136
2020-11-07,2369930822.239629
2020-11-08,1489459155.307385
2020-11-09,3266369528.895563
2020-11-10,2947473812.402071
2020-11-11,3089552124.249519
2020-11-12,3421870995.019148
2020-11-13,3000284890.414101
2020-11-14,1988461624.174919
2020-11-15,1572597683.623276
2020-11-16,3537070492.16576
2020-11-17,4227772371.232947
2020-11-18,4374447285.617982
2020-11-19,3188325440.564661
2020-11-20,3577348626.521203
2020-11-21,2336646998.812655
2020-11-22,2482069823.825833
2020-11-23,4724645569.074218
2020-11-24,4416288586.397026
2020-11-25,4037049334.729104
2020-11-26,4753528746.693024
2020-11-27,3135155601.920725
2020-11-28,2089779203.261112
2020-11-29,1616347988.614849
2020-11-30,4951805221.010081
2020-12-01,5364488100.472324
2020-12-02,3238422643.788838
2020-12-03,3500099027.485455
2020-12-04,3405913544.392443
2020-12-05,2047416156.930709
2020-12-06,1679371585.312229
2020-12-07,3317319548.882899
2020-12-08,3522734877.572291
2020-12-09,3776447669.425498
2020-12-10,3051643314.061017
2020-12-11,3468254253.223741
2020-12-12,2093258051.937262
2020-12-13,1858430780.339885
2020-12-14,3633448781.525952
2020-12-15,4267630441.189142
2020-12-16,4761757348.435361
2020-12-17,6123326388.579983
2020-12-18,4421443740.802458
2020-12-19,3279050127.005934
2020-12-20,2140218668.56725
2020-12-21,4480210767.122114
2020-12-22,4707354033.552926
2020-12-23,5097990436.465819
2020-12-24,4330930236.290638
2020-12-25,2686705790.117311
2020-12-26,2786358385.700553
2020-12-27,3212580364.779907
2020-12-28,5209255797.472151
2020-12-29,4810296589.13098
2020-12-30,5336824532.365785
2020-12-31,4218931090.212971
2021-01-01,4021273480.070706
2021-01-02,4002083654.430052
2021-01-03,4185372144.951857
2021-01-04,6747865137.836809
2021-01-05,5705393440.048526
2021-01-06,7700586197.263616
2021-01-07,6440208923.116383
2021-01-08,6589965300.402971
2021-01-09,4626802323.120633
2021-01-10,4208782651.55648
2021-01-11,8342816380.638931
2021-01-12,7330002423.642216
2021-01-13,5819745128.905799
2021-01-14,5748576415.560825
2021-01-15,5178311715.407184
2021-01-16,3616643442.225085
2021-01-17,3008131210.356783
2021-01-18,3961895751.898733
2021-01-19,7014382846.662326
2021-01-20,6135633234.006144
2021-01-21,6281396789.801578
2021-01-22,6355316760.099785
2021-01-23,3480224365.799154
2021-01-24,3143016671.118198
2021-01-25,6100355415.0602
2021-01-26,6161963379.613953
2021-01-27,5847069728.438906
2021-01-28,6621771267.865884
2021-01-29,8315854835.070481
2021-01-30,4291468924.844946
2021-01-31,3185461832.945659
2021-02-01,5685074599.759326
2021-02-02,6687596616.174799
2021-02-03,14997718167.429264
2021-02-04,24517329457.52276
2021-02-05,6746476363.999091
2021-02-06,4725731804.601119
2021-02-07,5767676144.303938
2021-02-08,9418767625.809978
2021-02-09,8476271135.440646
2021-02-10,5953264959.823645
2021-02-11,4373996397.495475
2021-02-12,4656616514.891298
2021-02-13,3507815042.949394
2021-02-14,3610911930.042332
2021-02-15,5633378074.91713
2021-02-16,4629080505.456244
2021-02-17,6179400563.44681
2021-02-18,6666849340.393579
2021-02-19,6234177791.473584
2021-02-20,5907759302.765985
2021-02-21,4429415484.390841
2021-02-22,8661065979.602642
2021-02-23,9389241277.933046
2021-02-24,7268833928.17749
2021-02-25,5854394820.439587
2021-02-26,6038044574.985301
2021-02-27,3349432033.990134
2021-02-28,4425333411.727622
2021-03-01,6081498214.252868
2021-03-02,6188539157.068928
2021-03-03,5504739259.293526
2021-03-04,5411829028.257506
2021-03-05,5871986411.294164
2021-03-06,4275819245.070541
2021-03-07,6382819019.522332
2021-03-08,8818534974.395561
2021-03-09,8152144767.385905
2021-03-10,7197091775.903107
2021-03-11,6324422649.213363
2021-03-12,9269929225.6137
2021-03-13,4544756204.477173
2021-03-14,4508306326.892235
2021-03-15,8689715600.986774
2021-03-16,7367796226.877455
2021-03-17,6157895460.705289
2021-03-18,6112576076.274323
2021-03-19,5665868910.685736
2021-03-20,5368993598.538138
2021-03-21,4697674577.346636
2021-03-22,5930096477.080291
2021-03-23,5747506595.643247
2021-03-24,6174163198.400486
2021-03-25,6355344431.682169
2021-03-26,5989201687.391272
2021-03-27,3711750440.04965
2021-03-28,3253979748.24554
2021-03-29,7261463208.933795
2021-03-30,5701102063.371101
2021-03-31,6163771384.823309
2021-04-01,7005669394.481012
2021-04-02,7007667016.101794
2021-04-03,4801600799.776995
2021-04-04,3410955490.710726
2021-04-05,4896906133.309325
2021-04-06,6093383637.255366
2021-04-07,9048353945.465916
2021-04-08,6273388676.136284
2021-04-09,6925239439.180794
2021-04-10,4519880817.691842
2021-04-11,3292946581.569801
2021-04-12,6880224186.342097
2021-04-13,8321069018.87866
2021-04-14,8383981140.000872
2021-04-15,5685228607.699402
2021-04-16,10051497491.371044
2021-04-17,5984758304.904995
2021-04-18,9112463404.363918
2021-04-19,9390979999.231836
2021-04-20,7849209740.999798
2021-04-21,7479499837.738073
2021-04-22,7724090971.875246
2021-04-23,11607684454.216637
2021-04-24,4332490335.957416
2021-04-25,3770453663.422442
2021-04-26,8976118011.503761
2021-04-27,7557170431.571843
2021-04-28,7681774999.073408
2021-04-29,7322097447.899797
2021-04-30,7139798659.533206
2021-05-01,4766842548.417674
2021-05-02,3694982745.0827
2021-05-03,7530749478.243669
2021-05-04,8208328058.023891
2021-05-05,8748699254.810778
2021-05-06,8781454629.480965
2021-05-07,8113092264.947776
2021-05-08,7394325813.828818
2021-05-09,6417482692.839607
2021-05-10,13105134334.41604
2021-05-11,9734917328.22337
2021-05-12,9718437513.673836
2021-05-13,12872443814.733738
2021-05-14,12371849086.7896
2021-05-15,6832761230.630465
2021-05-16,6834888803.189418
2021-05-17,14281180413.46559
2021-05-18,9416751468.265663
2021-05-19,22433229671.47417
2021-05-20,14904972350.853395
2021-05-21,12364142280.428238
2021-05-22,7752455041.929437
2021-05-23,12058160332.164862
2021-05-24,10376340717.06945
2021-05-25,9652109320.60719
2021-05-26,10072831482.88879
2021-05-27,8320811089.765652
2021-05-28,7305516014.875183
2021-05-29,6708851974.94856
2021-05-30,6353877291.348864
2021-05-31,13983618347.357996
2021-06-01,8518441337.521435
2021-06-02,6095332257.485123
2021-06-03,6697121776.141802
2021-06-04,6730852949.469908
2021-06-05,4414336365.989625
2021-06-06,2710991501.621217
2021-06-07,7534099688.358857
2021-06-08,7582871468.082196
2021-06-09,6932761886.752346
2021-06-10,6327238047.224678
2021-06-11,5907731155.512632
2021-06-12,3936815847.260729
2021-06-13,3831006946.139709
2021-06-14,5477521464.821836
2021-06-15,6939678903.598277
2021-06-16,6321191004.960352
2021-06-17,6618436697.490022
2021-06-18,6640131548.422898
2021-06-19,3989764024.68639
2021-06-20,4197661053.002049
2021-06-21,9994156682.73026
2021-06-22,9450734433.310244
2021-06-23,7028264793.06542
2021-06-24,8955102086.02119
2021-06-25,5966301292.065559
2021-06-26,3866587868.849972
2021-06-27,3529933896.284621
2021-06-28,7444908774.288725
2021-06-29,7237332097.318725
2021-06-30,6564208949.723524
2021-07-01,6568029850.780585
2021-07-02,5623702146.202236
2021-07-03,3612843729.309176
2021-07-04,3434191749.39247
2021-07-05,5296484708.822502
2021-07-06,5860508688.84442
2021-07-07,7236417012.280824
2021-07-08,6303043428.144834
2021-07-09,5643821421.380514
2021-07-10,3136227445.060068
2021-07-11,2890272310.846531
2021-07-12,7176146366.334732
2021-07-13,7683034551.491994
2021-07-14,5902594238.421917
2021-07-15,5744075975.675751
2021-07-16,5235516657.361468
2021-07-17,3362730904.270413
2021-07-18,2968731548.234435
2021-07-19,5306728939.578661
2021-07-20,5697303254.609255
2021-07-21,6030262871.10919
2021-07-22,5295987402.44256
2021-07-23,4220001562.554974
2021-07-24,3958705630.386544
2021-07-25,3322738377.413116
2021-07-26,9782225091.816685
2021-07-27,6066976430.472115
2021-07-28,6954554909.290992
2021-07-29,6150893796.409845
2021-07-30,6061514167.618996
2021-07-31,4526302880.543672
2021-08-01,4724804181.164279
2021-08-02,5601299344.292327
2021-08-03,6281488651.418019
2021-08-04,5817385210.733902
2021-08-05,8337105995.594649
2021-08-06,6448202731.721267
2021-08-07,5419659411.609894
2021-08-08,4417166829.517604
2021-08-09,7839604034.202212
2021-08-10,6607822197.928416
2021-08-11,8059028830.041108
2021-08-12,6779213971.471281
2021-08-13,6970696763.563551
2021-08-14,4976021196.002051
2021-08-15,3724948040.575308
2021-08-16,8711757099.433474
2021-08-17,7438367234.163667
2021-08-18,7162369309.235316
2021-08-19,6926545871.230231
2021-08-20,9052505483.470482
2021-08-21,4729733733.118575
2021-08-22,4272945587.07848
2021-08-23,8455146557.869674
2021-08-24,17307866534.956154
2021-08-25,7723347627.19793
2021-08-26,5966600194.360203
2021-08-27,5846788232.464853
2021-08-28,3306970346.943019
2021-08-29,3862232802.122025
2021-08-30,5931195405.272371
2021-08-31,7538597055.887588
2021-09-01,7501615225.308659
2021-09-02,8688488944.582012
2021-09-03,8034111155.884117
2021-09-04,4029148498.886807
2021-09-05,4040470396.731043
2021-09-06,5899087406.399596
2021-09-07,10513283684.78404
2021-09-08,9554577782.014565
2021-09-09,7512106034.858308
2021-09-10,6249864179.552471
2021-09-11,3720625967.106507
2021-09-12,3358659671.771021
2021-09-13,6223105046.247082
2021-09-14,5441681283.369278
2021-09-15,6581431211.748059
2021-09-16,6317134055.461245
2021-09-17,6382287822.846928
2021-09-18,3441246659.498224
2021-09-19,3326570874.07031
2021-09-20,8669925370.5202
2021-09-21,6815739974.786622
2021-09-22,6090277750.776602
2021-09-23,7896327600.60872
2021-09-24,8817511060.003168
2021-09-25,4172137107.750005
2021-09-26,6458028016.502592
2021-09-27,7100728400.661012
2021-09-28,5689429304.402152
2021-09-29,5441151086.464021
2021-09-30,7367199026.786149
2021-10-01,6468338774.876688
2021-10-02,3917811767.734839
2021-10-03,3164120249.35492
2021-10-04,5359177948.347482
2021-10-05,6241905684.147601
2021-10-06,5759449213.267165
2021-10-07,8260154852.827382
2021-10-08,7341737387.633561
2021-10-09,4424674691.686501
2021-10-10,3360851494.910615
2021-10-11,7268107485.185498
2021-10-12,7034882962.278924
2021-10-13,6627363245.315115
2021-10-14,7196734608.746332
2021-10-15,8765503235.095661
2021-10-16,5412286442.580921
2021-10-17,3046751995.308984
2021-10-18,6452818689.933567
2021-10-19,6500223831.919624
2021-10-20,8602164537.407084
2021-10-21,9532798605.84239
2021-10-22,7880964361.815651
2021-10-23,3637751391.442905
2021-10-24,4005692508.564722
2021-10-25,6827917796.771298
2021-10-26,7597198214.57579
2021-10-27,10064181902.239458
2021-10-28,9494052436.77243
2021-10-29,11815221183.732689
2021-10-30,5602569848.025027
2021-10-31,4888988842.799768
2021-11-01,7644919284.735778
2021-11-02,7248855599.823696
2021-11-03,6970026565.021911
2021-11-04,10811839981.092585
2021-11-05,8473444417.62696
2021-11-06,4712069139.089352
2021-11-07,4374667294.332238
2021-11-08,10312454006.620691
2021-11-09,15103003840.777365
2021-11-10,8476103463.7725
2021-11-11,6271392360.555482
2021-11-12,8396787368.823733
2021-11-13,4445973161.886936
2021-11-14,3462273389.972295
2021-11-15,7247917617.071713
2021-11-16,10127192577.389153
2021-11-17,8789122520.771404
2021-11-18,8363348806.702461
2021-11-19,6973418980.383454
2021-11-20,3815843088.793703
2021-11-21,5199822441.710427
2021-11-22,9000896384.622145
2021-11-23,6593390291.146207
2021-11-24,7383202169.58035
2021-11-25,7057277459.9358
2021-11-26,8573107927.639588
2021-11-27,4137796680.417152
2021-11-28,4191459468.266402
2021-11-29,5763764788.185261
2021-11-30,10081045069.190027
2021-12-01,9246180453.855284
2021-12-02,8954339898.014313
2021-12-03,8262150487.785776
2021-12-04,13447514179.61943
2021-12-05,6416567910.746601
2021-12-06,11557180607.767923
2021-12-07,7867465281.267904
2021-12-08,6472582334.009278
2021-12-09,10914399231.128048
2021-12-10,10376498477.92757
2021-12-11,3588142140.125686
2021-12-12,3225659732.05521
2021-12-13,7152635338.395494
2021-12-14,6161318513.076324
2021-12-15,7077642917.573673
2021-12-16,7261619679.710775
2021-12-17,5521087658.698359
2021-12-18,4092505342.977376
2021-12-19,3303983554.058962
2021-12-20,6752940536.866978
2021-12-21,5997502653.144259
2021-12-22,6738260231.109751
2021-12-23,9508931662.147709
2021-12-24,7972071491.436619
2021-12-25,4023476884.174789
2021-12-26,4160348330.543384
2021-12-27,5466820585.894203
2021-12-28,7094787653.952682
2021-12-29,8739719651.6042
2021-12-30,7903727304.488533
2021-12-31,5408226443.901643
2022-01-01,3823133351.168107
2022-01-02,3235088484.684636
2022-01-03,4732510428.248845
2022-01-04,5815257209.899715
2022-01-05,7401754976.92994
2022-01-06,7866014132.892659
2022-01-07,10698787063.603895
2022-01-08,3619987162.230934
2022-01-09,3003182316.879606
2022-01-10,5710580960.958952
2022-01-11,5727471782.206225
2022-01-12,6304629733.657736
2022-01-13,5384365823.681984
2022-01-14,4927733593.878726
2022-01-15,2882447470.27761
2022-01-16,2775917017.665981
2022-01-17,4553349337.024016
2022-01-18,5656867835.083561
2022-01-19,5608779563.293141
2022-01-20,6015730125.306709
2022-01-21,8634723445.437914
2022-01-22,16377135265.182005
2022-01-23,4752148367.959638
2022-01-24,9368353995.787884
2022-01-25,6837461783.785885
2022-01-26,7849728716.86259
2022-01-27,8979144758.591688
2022-01-28,11885198489.060942
2022-01-29,5246517527.286633
2022-01-30,3073829268.656881
2022-01-31,4708110460.115144
2022-02-01,3507024919.775491
2022-02-02,3509800405.910705
2022-02-03,4334596938.422599
2022-02-04,4298545219.094793
2022-02-05,3201131743.025611
2022-02-06,2035825295.47599
2022-02-07,5814485791.387094
2022-02-08,5569644856.391683
2022-02-09,5316615316.842992
2022-02-10,5571489016.804781
2022-02-11,5334965173.335366
2022-02-12,2785177567.862739
2022-02-13,2002960542.810071
2022-02-14,4787368428.519543
2022-02-15,4830204940.788945
2022-02-16,4611507427.395965
2022-02-17,4787672383.220472
2022-02-18,5271843528.817048
2022-02-19,2307137647.553739
2022-02-20,2703135226.908294
2022-02-21,4825453976.834369
2022-02-22,6220851966.446914
2022-02-23,4242062561.020052
2022-02-24,9268854896.797213
2022-02-25,6081165258.284042
2022-02-26,2645016752.486408
2022-02-27,2797844737.602275
2022-02-28,7445594814.059393
2022-03-01,7333593333.472725
2022-03-02,5121287922.816891
2022-03-03,6642259724.004852
2022-03-04,6221374897.998169
2022-03-05,2734495342.006675
2022-03-06,3132041031.393183
2022-03-07,5386088554.646239
2022-03-08,5658528116.928761
2022-03-09,4108809489.906282
2022-03-10,5286557105.428467
2022-03-11,4803403392.453361
2022-03-12,2920824429.726446
2022-03-13,3300193782.409622
2022-03-14,4831318717.838278
2022-03-15,4371171206.081491
2022-03-16,4732960050.850849
2022-03-17,4846780586.593956
2022-03-18,5313424846.070689
2022-03-19,3894891341.642138
2022-03-20,2962102550.377509
2022-03-21,4220431819.075367
2022-03-22,5171149318.724785
2022-03-23,5795268383.015048
2022-03-24,7790729522.075927
2022-03-25,7099794325.597827
2022-03-26,3416509255.266236
2022-03-27,2651820481.546645
2022-03-28,5808656693.541929
2022-03-29,5523293378.138524
2022-03-30,5338286271.624134
2022-03-31,5484488391.134689
2022-04-01,5099625076.88498
2022-04-02,3006959536.86274
2022-04-03,1999257870.358875
2022-04-04,3938266307.630307
2022-04-05,4252555077.269676
2022-04-06,7107451508.376948
2022-04-07,4404610291.820653
2022-04-08,4941294055.828598
2022-04-09,2296916181.904695
2022-04-10,2173551328.556666
2022-04-11,6443201532.296007
2022-04-12,5635901576.718123
2022-04-13,4665392562.794527
2022-04-14,4026783866.279339
2022-04-15,3557174183.044306
2022-04-16,1804101109.209467
2022-04-17,2497282782.496496
2022-04-18,4625951257.146498
2022-04-19,4461775352.478749
2022-04-20,4967344727.845654
2022-04-21,4988383016.300385
2022-04-22,5103261530.288329
2022-04-23,2285441542.701046
2022-04-24,2611866084.345497
2022-04-25,6303787590.58912
2022-04-26,5147253171.033479
2022-04-27,4077801944.995631
2022-04-28,5191626144.270528
2022-04-29,4411336441.591959
2022-04-30,3064232216.055107
2022-05-01,2908337175.64106
2022-05-02,3630319872.701931
2022-05-03,3349234457.54224
2022-05-04,4490550868.737574
2022-05-05,5470921812.556446
2022-05-06,5990490142.560721
2022-05-07,4265123422.493324
2022-05-08,6368436336.914086
2022-05-09,11442785751.72083
2022-05-10,13164381152.726202
2022-05-11,21947849664.745163
2022-05-12,33199630474.492985
2022-05-13,15565306085.656967
2022-05-14,10102529906.161366
2022-05-15,2637147097.282076
2022-05-16,7454689311.272059
2022-05-17,8509765876.748532
2022-05-18,5419700923.674839
2022-05-19,5989928425.246695
2022-05-20,5853150825.600208
2022-05-21,2486348973.862794
2022-05-22,1761935218.702772
2022-05-23,4695135955.418979
2022-05-24,4225911028.295364
2022-05-25,3470381324.501436
2022-05-26,4873405055.669766
2022-05-27,4831560919.42434
2022-05-28,1674104198.274466
2022-05-29,1199938186.711839
2022-05-30,4230464799.743196
2022-05-31,4933083244.973515
2022-06-01,4574247137.586719
2022-06-02,3612744297.719183
2022-06-03,3119209526.221116
2022-06-04,1800547424.555598
2022-06-05,2452709408.260078
2022-06-06,3922777164.845752
2022-06-07,5321853558.627699
2022-06-08,3731079965.521628
2022-06-09,3235133278.826309
2022-06-10,3460626975.020743
2022-06-11,2740756855.727549
2022-06-12,3145774158.280894
2022-06-13,14007811907.59776
2022-06-14,13519474449.945976
2022-06-15,11155230532.225002
2022-06-16,8761204700.537796
2022-06-17,7058996192.28669
2022-06-18,5665993328.219476
2022-06-19,4377592433.82298
2022-06-20,9845370074.834934
2022-06-21,6016023398.869851
2022-06-22,5877805225.036125
2022-06-23,4446871628.37999
2022-06-24,4888378822.255547
2022-06-25,1812678278.622335
2022-06-26,1658059750.188942
2022-06-27,3496816243.765272
2022-06-28,4318849242.222772
2022-06-29,4905222236.371151
2022-06-30,4260784425.567756
2022-07-01,3732656859.648141
2022-07-02,2117102166.520854
2022-07-03,1305857861.540202
2022-07-04,3161983099.64621
2022-07-05,3652007178.063102
2022-07-06,3655015454.371401
2022-07-07,3706780816.721341
2022-07-08,3051408444.947831
2022-07-09,1325827536.944128
2022-07-10,1561856786.010299
2022-07-11,2701938579.323489
2022-07-12,3405597297.598694
2022-07-13,3921293221.379393
2022-07-14,3289308522.14242
2022-07-15,3617744830.224419
2022-07-16,2311177227.449318
2022-07-17,1790621839.644279
2022-07-18,3996348295.790196
2022-07-19,4528518123.817089
2022-07-20,4001900178.818496
2022-07-21,3812188307.154688
2022-07-22,3870185492.216204
2022-07-23,1813083568.42932
2022-07-24,1456214583.109386
2022-07-25,3361450338.771831
2022-07-26,3797268546.70315
2022-07-27,3618925697.739445
2022-07-28,3980881636.149703
2022-07-29,3204823038.084881
2022-07-30,1769234900.06301
2022-07-31,1438023438.44657
2022-08-01,3467973452.652125
2022-08-02,3016838091.56887
2022-08-03,2766817710.077251
2022-08-04,2600700253.379626
2022-08-05,2833167961.374682
2022-08-06,1183445902.683273
2022-08-07,1265177220.59502
2022-08-08,2985924680.422581
2022-08-09,3006578390.257491
2022-08-10,3870770137.934969
2022-08-11,3836490554.423651
2022-08-12,2726402930.744929
2022-08-13,1974879938.415254
2022-08-14,1336308747.450453
2022-08-15,3412654329.539647
2022-08-16,3424999028.559732
2022-08-17,3413396725.452798
2022-08-18,2806859349.144568
2022-08-19,4486025574.294775
2022-08-20,2687885740.488788
2022-08-21,2042637999.467766
2022-08-22,3246485138.917489
2022-08-23,3161521915.271234
2022-08-24,3141284850.984781
2022-08-25,4108226697.44515
2022-08-26,3403937363.793196
2022-08-27,2175809011.267894
2022-08-28,2107727699.551857
2022-08-29,4195318974.174722
2022-08-30,2923261612.325616
2022-08-31,3135295926.549252
2022-09-01,2852168309.875619
2022-09-02,2858644403.562796
2022-09-03,1312029782.258312
2022-09-04,1867483369.822316
2022-09-05,2396598006.315844
2022-09-06,3862908104.336891
2022-09-07,3701056371.928239
2022-09-08,3559764777.818635
2022-09-09,3157954022.335269
2022-09-10,1581424509.790731
2022-09-11,1478422228.724292
2022-09-12,2827669986.523701
2022-09-13,4228299918.95961
2022-09-14,4222471788.093683
2022-09-15,4301794178.764137
2022-09-16,2961695525.39595
2022-09-17,1127381567.937955
2022-09-18,1385630770.734602
2022-09-19,3246806246.90948
2022-09-20,3975655047.395768
2022-09-21,3083457964.931079
2022-09-22,3293386107.839643
2022-09-23,2840757665.516755
2022-09-24,2531654170.170464
2022-09-25,2249239428.227696
2022-09-26,3002755588.952764
2022-09-27,3547343225.611286
2022-09-28,3241597088.36954
2022-09-29,3534379678.558703
2022-09-30,3252596861.663252
2022-10-01,1616712271.860724
2022-10-02,1557120862.35703
2022-10-03,3151653396.685479
2022-10-04,3068420083.176105
2022-10-05,2806713239.455587
2022-10-06,4087542501.689413
2022-10-07,3010899804.509342
2022-10-08,1960112785.946177
2022-10-09,1195045466.057782
2022-10-10,2545792008.412741
2022-10-11,3804236750.596448
2022-10-12,2604017748.104999
2022-10-13,4189463423.314996
2022-10-14,3616388690.241993
2022-10-15,1878757723.997345
2022-10-16,1023232840.096748
2022-10-17,3408352332.0486
2022-10-18,3408363968.901022
2022-10-19,3198477729.719462
2022-10-20,2905764806.824271
2022-10-21,3821494687.47177
2022-10-22,1494634672.618363
2022-10-23,1519422236.086709
2022-10-24,3364984608.350688
2022-10-25,4536386130.360495
2022-10-26,3888616961.224713
2022-10-27,3526421678.185729
2022-10-28,3638052064.277891
2022-10-29,2752270160.638409
2022-10-30,2110997933.544258
2022-10-31,5555764598.186857
2022-11-01,4421871766.319962
2022-11-02,3909145006.739543
2022-11-03,3930188233.126534
2022-11-04,4570776822.890002
2022-11-05,3476680305.697849
2022-11-06,2027091586.434508
2022-11-07,6067780378.527945
2022-11-08,9915552660.940063
2022-11-09,16419872713.419958
2022-11-10,21799033100.561253
2022-11-11,10278369059.293776
2022-11-12,7569855171.006393
2022-11-13,5338635487.170041
2022-11-14,6756581189.077233
2022-11-15,4939003399.395792
2022-11-16,5438362888.277246
2022-11-17,3679340199.98996
2022-11-18,4860764078.208774
2022-11-19,2969115941.548507
2022-11-20,4579191882.947888
2022-11-21,6341495151.725023
2022-11-22,6635026962.822234
2022-11-23,6572080163.057738
2022-11-24,5540321505.970372
2022-11-25,4471078288.78589
2022-11-26,2951147855.14678
2022-11-27,2575681664.703293
2022-11-28,5311615288.042339
2022-11-29,5251514147.713449
2022-11-30,5703105280.923419
2022-12-01,3787308406.841627
2022-12-02,4050533279.227872
2022-12-03,1676870972.537919
2022-12-04,1222608220.744273
2022-12-05,3573145098.500913
2022-12-06,4017240442.069825
2022-12-07,3227533316.333002
2022-12-08,3453703382.129128
2022-12-09,3261281134.843185
2022-12-10,1858541661.227483
2022-12-11,1926661912.12352
2022-12-12,4256237875.001861
2022-12-13,16353543765.50452
2022-12-14,4662592145.641157
2022-12-15,4138740267.29263
2022-12-16,4803735645.239282
2022-12-17,2805518642.589092
2022-12-18,1613119134.743041
2022-12-19,3820312139.560531
2022-12-20,3633056059.071646
2022-12-21,3934767711.511249
2022-12-22,3617857688.570312
2022-12-23,5407850551.670236
2022-12-24,1412304614.826457
2022-12-25,2461617635.929623
2022-12-26,2340724771.943821
2022-12-27,3341621562.389522
2022-12-28,4764888791.073874
2022-12-29,4639302321.505557
2022-12-30,3594051611.855602
2022-12-31,2245970548.389072
2023-01-01,1537354570.136363
2023-01-02,2447931061.228017
2023-01-03,3682727322.568974
2023-01-04,4025712206.809899
2023-01-05,4154699928.103779
2023-01-06,5072489934.45967
2023-01-07,1951928910.107833
2023-01-08,1650612582.788498
2023-01-09,5244051738.247686
2023-01-10,5573636588.96284
2023-01-11,7124178592.742916
2023-01-12,7140063743.506934
2023-01-13,7038144451.338752
2023-01-14,4961339341.93935
2023-01-15,2900604232.111691
2023-01-16,4825075307.097815
2023-01-17,5630903213.651783
2023-01-18,6605602661.183268
2023-01-19,4783282438.088031
2023-01-20,5066463802.960233
2023-01-21,3821280716.701134
2023-01-22,2524178885.585621
2023-01-23,4054821623.083417
2023-01-24,5074080646.93787
2023-01-25,5505271805.982262
2023-01-26,4368731944.734818
2023-01-27,5032119337.923076
2023-01-28,2604985449.00869
2023-01-29,2302952086.22438
2023-01-30,4144545618.834314
2023-01-31,3720276182.840044
2023-02-01,3983577706.594191
2023-02-02,5114191323.831899
2023-02-03,4355852957.087343
2023-02-04,2118114622.154422
2023-02-05,2113812620.945542
2023-02-06,4669898242.240864
2023-02-07,7195353521.135663
2023-02-08,4321826891.938078
2023-02-09,4814925190.832528
2023-02-10,4700342014.588894
2023-02-11,2135924708.79639
2023-02-12,1690343456.045088
2023-02-13,9385223944.508228
2023-02-14,6298485064.87884
2023-02-15,5174698231.270692
2023-02-16,6348451724.683389
2023-02-17,4848437930.002867
2023-02-18,2447944451.329348
2023-02-19,1592773507.494654
2023-02-20,2909574958.396887
2023-02-21,3793240917.066921
2023-02-22,4261715312.745895
2023-02-23,3550248847.212846
2023-02-24,4384701817.571363
2023-02-25,1577346784.889705
2023-02-26,1465135710.566368
2023-02-27,3553125626.247962
2023-02-28,3836270564.90653
2023-03-01,3971101635.854015
2023-03-02,4730074887.779245
2023-03-03,6177394748.824792
2023-03-04,8279526656.138612
2023-03-05,1825383585.950758
2023-03-06,4669407486.976759
2023-03-07,5217044480.156406
2023-03-08,3936766647.817855
2023-03-09,4707624682.863793
2023-03-10,9910989804.596706
2023-03-11,26383148522.505043
2023-03-12,11066935750.565876
2023-03-13,12520779086.43534
2023-03-14,10105319537.528198
2023-03-15,8565040169.509378
2023-03-16,8409966598.330975
2023-03-17,9033861216.188778
2023-03-18,4123145258.450606
2023-03-19,2704696110.908798
2023-03-20,7669507290.059577
2023-03-21,6532573214.748703
2023-03-22,6886342266.469678
2023-03-23,6912744806.900169
2023-03-24,7301994555.628174
2023-03-25,2843644818.253024
2023-03-26,2542830264.473976
2023-03-27,6314915702.426507
2023-03-28,5069585233.224221
2023-03-29,5160025805.343834
2023-03-30,5583540616.804974
2023-03-31,4935621841.535187
2023-04-01,2415812501.51256
2023-04-02,2024258227.621587
2023-04-03,5359401952.61292
2023-04-04,5257712283.508494
2023-04-05,4950380096.186125
2023-04-06,4152215783.708973
2023-04-07,2686737981.450182
2023-04-08,2096657225.165394
2023-04-09,1607510809.370777
2023-04-10,3934927017.577397
2023-04-11,5004423390.191897
2023-04-12,4504876875.721683
2023-04-13,4711711671.209272
2023-04-14,5113862292.326797
2023-04-15,2545324105.98727
2023-04-16,1774131683.53528
2023-04-17,4434754608.957185
2023-04-18,4489124476.727712
2023-04-19,4601318734.463618
2023-04-20,5858520332.065976
2023-04-21,4717655878.083264
2023-04-22,1669248983.518092
2023-04-23,2767602569.161091
2023-04-24,3778147709.413308
2023-04-25,3922786915.490934
2023-04-26,4821792586.607224
2023-04-27,4427073711.905164
