date,UTXO Count
2016-03-19,35272363
2016-03-20,35336271
2016-03-21,35354139
2016-03-22,35422304
2016-03-23,35431094
2016-03-24,35431516
2016-03-25,35446595
2016-03-26,35419048
2016-03-27,35448597
2016-03-28,35389464
2016-03-29,35247804
2016-03-30,35210383
2016-03-31,35212757
2016-04-01,35204524
2016-04-02,35140884
2016-04-03,35153380
2016-04-04,35189122
2016-04-05,35182095
2016-04-06,35241025
2016-04-07,35296492
2016-04-08,35364207
2016-04-09,35386986
2016-04-10,35473374
2016-04-11,35518557
2016-04-12,35572239
2016-04-13,35620572
2016-04-14,35689815
2016-04-15,35737690
2016-04-16,35778054
2016-04-17,35850354
2016-04-18,35912726
2016-04-19,35982179
2016-04-20,35998760
2016-04-21,36064519
2016-04-22,36072901
2016-04-23,36171638
2016-04-24,36268512
2016-04-25,36332748
2016-04-26,36418221
2016-04-27,36472988
2016-04-28,36537133
2016-04-29,36664853
2016-04-30,36748379
2016-05-01,36864071
2016-05-02,36903196
2016-05-03,36921775
2016-05-04,36971005
2016-05-05,37030388
2016-05-06,37092359
2016-05-07,37154897
2016-05-08,37232711
2016-05-09,37322868
2016-05-10,37398035
2016-05-11,37475049
2016-05-12,37541160
2016-05-13,37604145
2016-05-14,37654392
2016-05-15,37719149
2016-05-16,37831705
2016-05-17,37923943
2016-05-18,38037208
2016-05-19,38089266
2016-05-20,38096135
2016-05-21,38055495
2016-05-22,38058577
2016-05-23,38122008
2016-05-24,38187587
2016-05-25,38244316
2016-05-26,38260721
2016-05-27,38206856
2016-05-28,38206863
2016-05-29,38240428
2016-05-30,38243081
2016-05-31,38286462
2016-06-01,38349981
2016-06-02,38414110
2016-06-03,38469406
2016-06-04,38555097
2016-06-05,38600756
2016-06-06,38652773
2016-06-07,38748664
2016-06-08,38787794
2016-06-09,38884249
2016-06-10,38957496
2016-06-11,39025399
2016-06-12,39081871
2016-06-13,39058483
2016-06-14,39095673
2016-06-15,39117160
2016-06-16,39167220
2016-06-17,39201309
2016-06-18,39227101
2016-06-19,39242115
2016-06-20,39348073
2016-06-21,39388650
2016-06-22,39409044
2016-06-23,39463510
2016-06-24,39545181
2016-06-25,39551355
2016-06-26,39576103
2016-06-27,39601551
2016-06-28,39670265
2016-06-29,39697516
2016-06-30,39739118
2016-07-01,39708817
2016-07-02,39744113
2016-07-03,39794926
2016-07-04,39859807
2016-07-05,39891514
2016-07-06,39922358
2016-07-07,39935380
2016-07-08,39978712
2016-07-09,40044123
2016-07-10,40065849
2016-07-11,40125314
2016-07-12,40163878
2016-07-13,40215397
2016-07-14,40241800
2016-07-15,40297727
2016-07-16,40274183
2016-07-17,40234416
2016-07-18,40257584
2016-07-19,40315685
2016-07-20,40308786
2016-07-21,40375302
2016-07-22,40417042
2016-07-23,40430951
2016-07-24,40483437
2016-07-25,40548031
2016-07-26,40615249
2016-07-27,40626642
2016-07-28,40688944
2016-07-29,40671877
2016-07-30,40759762
2016-07-31,40674061
2016-08-01,40679772
2016-08-02,40676217
2016-08-03,40681744
2016-08-04,40693888
2016-08-05,40703554
2016-08-06,40739028
2016-08-07,40734924
2016-08-08,40783413
2016-08-09,40851621
2016-08-10,40882495
2016-08-11,40938654
2016-08-12,40955152
2016-08-13,40971258
2016-08-14,41022690
2016-08-15,40980568
2016-08-16,41028028
2016-08-17,41087681
2016-08-18,41108633
2016-08-19,41127928
2016-08-20,41158825
2016-08-21,41185047
2016-08-22,41189972
2016-08-23,41191919
2016-08-24,41251056
2016-08-25,41311261
2016-08-26,41355527
2016-08-27,41394650
2016-08-28,41417515
2016-08-29,41377457
2016-08-30,41436579
2016-08-31,41457638
2016-09-01,41469680
2016-09-02,41509225
2016-09-03,41533379
2016-09-04,41513638
2016-09-05,41545467
2016-09-06,41611982
2016-09-07,41625150
2016-09-08,41647262
2016-09-09,41627908
2016-09-10,41636407
2016-09-11,41662653
2016-09-12,41683648
2016-09-13,41646406
2016-09-14,41627539
2016-09-15,41646678
2016-09-16,41631179
2016-09-17,41613373
2016-09-18,41653573
2016-09-19,41685441
2016-09-20,41736011
2016-09-21,41764617
2016-09-22,41808870
2016-09-23,41814151
2016-09-24,41826537
2016-09-25,41824984
2016-09-26,41848279
2016-09-27,41809054
2016-09-28,41840794
2016-09-29,41869178
2016-09-30,41897421
2016-10-01,41898304
2016-10-02,41889478
2016-10-03,41930679
2016-10-04,41960071
2016-10-05,41990854
2016-10-06,42074317
2016-10-07,42130777
2016-10-08,42132996
2016-10-09,42149095
2016-10-10,42173646
2016-10-11,42204179
2016-10-12,42191016
2016-10-13,42207702
2016-10-14,42301891
2016-10-15,42337568
2016-10-16,42367299
2016-10-17,42371775
2016-10-18,42354313
2016-10-19,42311836
2016-10-20,42332577
2016-10-21,42366513
2016-10-22,42304821
2016-10-23,42197880
2016-10-24,42101373
2016-10-25,42014250
2016-10-26,41819800
2016-10-27,41824303
2016-10-28,41816790
2016-10-29,41813201
2016-10-30,41762190
2016-10-31,41812327
2016-11-01,41798146
2016-11-02,41842472
2016-11-03,41856766
2016-11-04,41914071
2016-11-05,41954917
2016-11-06,41998194
2016-11-07,42054870
2016-11-08,42076124
2016-11-09,42094684
2016-11-10,42093563
2016-11-11,42088391
2016-11-12,42117164
2016-11-13,42146787
2016-11-14,42158950
2016-11-15,42224569
2016-11-16,42251318
2016-11-17,42231724
2016-11-18,42274684
2016-11-19,42358084
2016-11-20,42468829
2016-11-21,42605415
2016-11-22,42776775
2016-11-23,42819672
2016-11-24,42900468
2016-11-25,42959477
2016-11-26,42948352
2016-11-27,42973279
2016-11-28,42993802
2016-11-29,43039308
2016-11-30,43129908
2016-12-01,43049824
2016-12-02,43168000
2016-12-03,43162443
2016-12-04,43107275
2016-12-05,43143832
2016-12-06,43212254
2016-12-07,43214043
2016-12-08,43222604
2016-12-09,43249353
2016-12-10,43279801
2016-12-11,43230789
2016-12-12,43272636
2016-12-13,43254829
2016-12-14,43332295
2016-12-15,43403110
2016-12-16,43479052
2016-12-17,43563040
2016-12-18,43548841
2016-12-19,43583442
2016-12-20,43640040
2016-12-21,43658210
2016-12-22,43683191
2016-12-23,43754317
2016-12-24,43779236
2016-12-25,43724258
2016-12-26,43734418
2016-12-27,43774854
2016-12-28,43787437
2016-12-29,43824734
2016-12-30,43869158
2016-12-31,43949891
2017-01-01,43994132
2017-01-02,44057567
2017-01-03,44173763
2017-01-04,44258914
2017-01-05,44278150
2017-01-06,44351325
2017-01-07,44444649
2017-01-08,44456495
2017-01-09,44532393
2017-01-10,44597282
2017-01-11,44634824
2017-01-12,44669644
2017-01-13,44723656
2017-01-14,44713594
2017-01-15,44737248
2017-01-16,44767456
2017-01-17,44819584
2017-01-18,44898682
2017-01-19,44915933
2017-01-20,44978401
2017-01-21,45040880
2017-01-22,45075544
2017-01-23,45030314
2017-01-24,44972932
2017-01-25,44986263
2017-01-26,44969222
2017-01-27,44907994
2017-01-28,44872130
2017-01-29,44796824
2017-01-30,44744924
2017-01-31,44825617
2017-02-01,44880563
2017-02-02,44878936
2017-02-03,45019131
2017-02-04,45048711
2017-02-05,44985331
2017-02-06,45005872
2017-02-07,45081697
2017-02-08,45143825
2017-02-09,45183890
2017-02-10,45237266
2017-02-11,45261752
2017-02-12,45261917
2017-02-13,45257185
2017-02-14,45307971
2017-02-15,45389268
2017-02-16,45370876
2017-02-17,45515202
2017-02-18,45521668
2017-02-19,45554373
2017-02-20,45591344
2017-02-21,45654964
2017-02-22,45719132
2017-02-23,45816014
2017-02-24,45880611
2017-02-25,45915466
2017-02-26,45816762
2017-02-27,45883802
2017-02-28,45967954
2017-03-01,46075657
2017-03-02,46163344
2017-03-03,46276198
2017-03-04,46343950
2017-03-05,46363628
2017-03-06,46468852
2017-03-07,46541200
2017-03-08,46598578
2017-03-09,46653385
2017-03-10,46684136
2017-03-11,46679831
2017-03-12,46578171
2017-03-13,46602768
2017-03-14,46644650
2017-03-15,46713584
2017-03-16,46816976
2017-03-17,46827263
2017-03-18,46795615
2017-03-19,46785611
2017-03-20,46872496
2017-03-21,46951546
2017-03-22,46995996
2017-03-23,47073767
2017-03-24,47086686
2017-03-25,47162528
2017-03-26,47259061
2017-03-27,47324350
2017-03-28,47354424
2017-03-29,47456764
2017-03-30,47407789
2017-03-31,47454940
2017-04-01,47519965
2017-04-02,47578308
2017-04-03,47618190
2017-04-04,47699072
2017-04-05,47779961
2017-04-06,47847403
2017-04-07,47848524
2017-04-08,47880743
2017-04-09,47855491
2017-04-10,47972742
2017-04-11,48036241
2017-04-12,48155177
2017-04-13,48197681
2017-04-14,48393493
2017-04-15,48484600
2017-04-16,48515823
2017-04-17,48634361
2017-04-18,48709434
2017-04-19,48803788
2017-04-20,48778565
2017-04-21,48843560
2017-04-22,48879411
2017-04-23,48876828
2017-04-24,48883144
2017-04-25,48985847
2017-04-26,49083428
2017-04-27,49154405
2017-04-28,49286389
2017-04-29,49343396
2017-04-30,49338552
2017-05-01,49383260
2017-05-02,49468997
2017-05-03,49569412
2017-05-04,49715847
2017-05-05,49834614
2017-05-06,49949223
2017-05-07,49938234
2017-05-08,50023053
2017-05-09,50110743
2017-05-10,50261156
2017-05-11,50403195
2017-05-12,50528355
2017-05-13,50620875
2017-05-14,50742614
2017-05-15,50830964
2017-05-16,50781137
2017-05-17,50848761
2017-05-18,50919452
2017-05-19,50989804
2017-05-20,51020224
2017-05-21,51075438
2017-05-22,51188865
2017-05-23,51302657
2017-05-24,51447589
2017-05-25,51562256
2017-05-26,51697793
2017-05-27,51761786
2017-05-28,51765991
2017-05-29,51881521
2017-05-30,51949644
2017-05-31,52043549
2017-06-01,52070505
2017-06-02,52118693
2017-06-03,52026113
2017-06-04,52010568
2017-06-05,51989151
2017-06-06,52046844
2017-06-07,52086879
2017-06-08,52080978
2017-06-09,52103715
2017-06-10,52084019
2017-06-11,52006408
2017-06-12,52014838
2017-06-13,52143553
2017-06-14,52221210
2017-06-15,52224416
2017-06-16,52200752
2017-06-17,52134562
2017-06-18,52004320
2017-06-19,51947806
2017-06-20,52039557
2017-06-21,52141710
2017-06-22,52166750
2017-06-23,52096459
2017-06-24,52038185
2017-06-25,51974762
2017-06-26,51958838
2017-06-27,52071810
2017-06-28,52046673
2017-06-29,52075408
2017-06-30,52074910
2017-07-01,51950934
2017-07-02,51805777
2017-07-03,51779775
2017-07-04,51821247
2017-07-05,51809378
2017-07-06,51766793
2017-07-07,51821304
2017-07-08,51758993
2017-07-09,51760728
2017-07-10,51804721
2017-07-11,51815916
2017-07-12,51741933
2017-07-13,51749161
2017-07-14,51788957
2017-07-15,51769970
2017-07-16,51665450
2017-07-17,51617606
2017-07-18,51585202
2017-07-19,51572893
2017-07-20,51502507
2017-07-21,51510685
2017-07-22,51399760
2017-07-23,51333223
2017-07-24,51241435
2017-07-25,51265354
2017-07-26,51206461
2017-07-27,51112296
2017-07-28,51102141
2017-07-29,50952600
2017-07-30,50817915
2017-07-31,50731037
2017-08-01,50566491
2017-08-02,50434991
2017-08-03,50405125
2017-08-04,50267081
2017-08-05,50148830
2017-08-06,50139852
2017-08-07,50108910
2017-08-08,50087157
2017-08-09,50163721
2017-08-10,50237374
2017-08-11,50328072
2017-08-12,50357711
2017-08-13,50359954
2017-08-14,50444422
2017-08-15,50612110
2017-08-16,50747193
2017-08-17,50734376
2017-08-18,50817437
2017-08-19,50861594
2017-08-20,50829079
2017-08-21,50937517
2017-08-22,51083347
2017-08-23,51173578
2017-08-24,51240317
2017-08-25,51379284
2017-08-26,51515186
2017-08-27,51422270
2017-08-28,51450375
2017-08-29,51450642
2017-08-30,51340574
2017-08-31,51294959
2017-09-01,51243470
2017-09-02,51254844
2017-09-03,51224741
2017-09-04,51160223
2017-09-05,51183012
2017-09-06,51205947
2017-09-07,51151248
2017-09-08,51168197
2017-09-09,51158044
2017-09-10,51140607
2017-09-11,51124631
2017-09-12,51170737
2017-09-13,51188587
2017-09-14,51187217
2017-09-15,51260654
2017-09-16,51290515
2017-09-17,51326033
2017-09-18,51339542
2017-09-19,51314372
2017-09-20,51370901
2017-09-21,51390789
2017-09-22,51483480
2017-09-23,51520093
2017-09-24,51531162
2017-09-25,51615566
2017-09-26,51642058
2017-09-27,51718020
2017-09-28,51720393
2017-09-29,51757305
2017-09-30,51806436
2017-10-01,51720388
2017-10-02,51781507
2017-10-03,51763279
2017-10-04,51839081
2017-10-05,51911689
2017-10-06,51947884
2017-10-07,51971253
2017-10-08,51942190
2017-10-09,51953619
2017-10-10,51978531
2017-10-11,52063388
2017-10-12,52084064
2017-10-13,52270594
2017-10-14,52339917
2017-10-15,52243382
2017-10-16,52310817
2017-10-17,52402027
2017-10-18,52533924
2017-10-19,52588367
2017-10-20,52624774
2017-10-21,52660946
2017-10-22,52494662
2017-10-23,52499186
2017-10-24,52556959
2017-10-25,52492687
2017-10-26,52567148
2017-10-27,52755143
2017-10-28,52906178
2017-10-29,53008812
2017-10-30,53102078
2017-10-31,53165483
2017-11-01,53303857
2017-11-02,53426692
2017-11-03,53669573
2017-11-04,53743434
2017-11-05,53745176
2017-11-06,53825405
2017-11-07,53975567
2017-11-08,54062801
2017-11-09,54189178
2017-11-10,54341390
2017-11-11,54500055
2017-11-12,54651310
2017-11-13,54821068
2017-11-14,54959612
2017-11-15,55076970
2017-11-16,55162952
2017-11-17,55168229
2017-11-18,55216667
2017-11-19,55123681
2017-11-20,55197605
2017-11-21,55320298
2017-11-22,55416194
2017-11-23,55560762
2017-11-24,55685276
2017-11-25,55766618
2017-11-26,55875492
2017-11-27,56049789
2017-11-28,56257125
2017-11-29,56477064
2017-11-30,56683946
2017-12-01,56850074
2017-12-02,56893437
2017-12-03,56952925
2017-12-04,57109886
2017-12-05,57318760
2017-12-06,57574598
2017-12-07,57872541
2017-12-08,58182555
2017-12-09,58354983
2017-12-10,58371401
2017-12-11,58549354
2017-12-12,58821889
2017-12-13,59018465
2017-12-14,59385792
2017-12-15,59655298
2017-12-16,59731272
2017-12-17,59839623
2017-12-18,60008126
2017-12-19,60363380
2017-12-20,60689871
2017-12-21,61049000
2017-12-22,61338070
2017-12-23,61530968
2017-12-24,61504626
2017-12-25,61480630
2017-12-26,61450089
2017-12-27,61523254
2017-12-28,61627378
2017-12-29,61785742
2017-12-30,62013366
2017-12-31,61964084
2018-01-01,61815508
2018-01-02,61926869
2018-01-03,62245966
2018-01-04,62674601
2018-01-05,63023587
2018-01-06,63235426
2018-01-07,63496054
2018-01-08,63717018
2018-01-09,63979977
2018-01-10,64172143
2018-01-11,64104336
2018-01-12,64015268
2018-01-13,64027247
2018-01-14,63912380
2018-01-15,63952118
2018-01-16,64046836
2018-01-17,64069892
2018-01-18,64068535
2018-01-19,63847924
2018-01-20,63555352
2018-01-21,63161958
2018-01-22,62945505
2018-01-23,62707711
2018-01-24,62488451
2018-01-25,62302538
2018-01-26,62140723
2018-01-27,61978683
2018-01-28,61824514
2018-01-29,61762695
2018-01-30,61605666
2018-01-31,61606098
2018-02-01,61517679
2018-02-02,61339114
2018-02-03,61120681
2018-02-04,60804058
2018-02-05,60406724
2018-02-06,60173782
2018-02-07,59997727
2018-02-08,59734236
2018-02-09,59514598
2018-02-10,59217266
2018-02-11,58799255
2018-02-12,58377055
2018-02-13,57958147
2018-02-14,57483583
2018-02-15,57333966
2018-02-16,57042919
2018-02-17,56746276
2018-02-18,56351878
2018-02-19,56022778
2018-02-20,55849031
2018-02-21,55696517
2018-02-22,55644761
2018-02-23,55400997
2018-02-24,55084853
2018-02-25,54992061
2018-02-26,54861447
2018-02-27,54748582
2018-02-28,54545953
2018-03-01,54393150
2018-03-02,54383363
2018-03-03,53961439
2018-03-04,53625635
2018-03-05,53386886
2018-03-06,53077383
2018-03-07,52805245
2018-03-08,52450965
2018-03-09,52271327
2018-03-10,51912891
2018-03-11,51460193
2018-03-12,51179835
2018-03-13,51016141
2018-03-14,51016848
2018-03-15,51049956
2018-03-16,51108991
2018-03-17,51176113
2018-03-18,51173693
2018-03-19,51186199
2018-03-20,51222769
2018-03-21,51252860
2018-03-22,51201292
2018-03-23,51178782
2018-03-24,51152633
2018-03-25,51159185
2018-03-26,51141923
2018-03-27,51096555
2018-03-28,51110847
2018-03-29,51143404
2018-03-30,51232263
2018-03-31,51224415
2018-04-01,51259365
2018-04-02,51304217
2018-04-03,51306876
2018-04-04,51342750
2018-04-05,51364812
2018-04-06,51412430
2018-04-07,51350403
2018-04-08,51408288
2018-04-09,51378265
2018-04-10,51392667
2018-04-11,51374443
2018-04-12,51352453
2018-04-13,51414394
2018-04-14,51384894
2018-04-15,51280701
2018-04-16,51095942
2018-04-17,51071924
2018-04-18,51117856
2018-04-19,51201684
2018-04-20,51299722
2018-04-21,51246943
2018-04-22,51321819
2018-04-23,51384939
2018-04-24,51321992
2018-04-25,51279428
2018-04-26,51294044
2018-04-27,51303472
2018-04-28,51381933
2018-04-29,51434847
2018-04-30,51461086
2018-05-01,51551020
2018-05-02,51517614
2018-05-03,51518623
2018-05-04,51506160
2018-05-05,51495451
2018-05-06,51476528
2018-05-07,51386131
2018-05-08,51363610
2018-05-09,51374188
2018-05-10,51396457
2018-05-11,51355613
2018-05-12,51378747
2018-05-13,51410317
2018-05-14,51431550
2018-05-15,51477734
2018-05-16,51525174
2018-05-17,51467518
2018-05-18,51472257
2018-05-19,51509382
2018-05-20,51576916
2018-05-21,51529950
2018-05-22,51562632
2018-05-23,51582115
2018-05-24,51650967
2018-05-25,51694354
2018-05-26,51763160
2018-05-27,51827730
2018-05-28,51782866
2018-05-29,51775426
2018-05-30,51797761
2018-05-31,51785444
2018-06-01,51905511
2018-06-02,51936942
2018-06-03,51851819
2018-06-04,51596632
2018-06-05,51505136
2018-06-06,51414857
2018-06-07,51292302
2018-06-08,51289123
2018-06-09,51311356
2018-06-10,51344814
2018-06-11,51385657
2018-06-12,51280758
2018-06-13,51241715
2018-06-14,51264733
2018-06-15,51259773
2018-06-16,51323286
2018-06-17,51360948
2018-06-18,51378773
2018-06-19,51157472
2018-06-20,50760934
2018-06-21,50795268
2018-06-22,50827764
2018-06-23,50882703
2018-06-24,50930452
2018-06-25,50813986
2018-06-26,50664228
2018-06-27,50579452
2018-06-28,50561345
2018-06-29,50615525
2018-06-30,50471899
2018-07-01,50438924
2018-07-02,50350655
2018-07-03,50284979
2018-07-04,50270174
2018-07-05,50281756
2018-07-06,50422838
2018-07-07,50477104
2018-07-08,50476410
2018-07-09,50364205
2018-07-10,50244013
2018-07-11,50149349
2018-07-12,49750600
2018-07-13,49487692
2018-07-14,49154446
2018-07-15,49089439
2018-07-16,49105362
2018-07-17,49032055
2018-07-18,48838822
2018-07-19,48835220
2018-07-20,48861689
2018-07-21,48878269
2018-07-22,48947076
2018-07-23,48859289
2018-07-24,48871166
2018-07-25,48784730
2018-07-26,48813340
2018-07-27,48822443
2018-07-28,48791035
2018-07-29,48830769
2018-07-30,48852158
2018-07-31,48848731
2018-08-01,48812450
2018-08-02,48815704
2018-08-03,48852284
2018-08-04,48917053
2018-08-05,48963278
2018-08-06,48920369
2018-08-07,48835234
2018-08-08,48868881
2018-08-09,48899360
2018-08-10,48909656
2018-08-11,48927999
2018-08-12,48957391
2018-08-13,48923852
2018-08-14,48944377
2018-08-15,49028218
2018-08-16,49068688
2018-08-17,49118048
2018-08-18,49182112
2018-08-19,49247131
2018-08-20,49237663
2018-08-21,49264237
2018-08-22,49294229
2018-08-23,49338120
2018-08-24,49385784
2018-08-25,49416047
2018-08-26,49389741
2018-08-27,49335858
2018-08-28,49289951
2018-08-29,49322335
2018-08-30,49320515
2018-08-31,49370574
2018-09-01,49369800
2018-09-02,49419628
2018-09-03,49404513
2018-09-04,49426659
2018-09-05,49435789
2018-09-06,49441542
2018-09-07,49460814
2018-09-08,49474424
2018-09-09,49481142
2018-09-10,49473349
2018-09-11,49418833
2018-09-12,49441360
2018-09-13,49455711
2018-09-14,49442102
2018-09-15,49472881
2018-09-16,49530646
2018-09-17,49569154
2018-09-18,49567332
2018-09-19,49595542
2018-09-20,49644786
2018-09-21,49689943
2018-09-22,49734255
2018-09-23,49790609
2018-09-24,49821266
2018-09-25,49846141
2018-09-26,49861658
2018-09-27,49886808
2018-09-28,49945373
2018-09-29,50009256
2018-09-30,50060068
2018-10-01,50026422
2018-10-02,49980312
2018-10-03,50104386
2018-10-04,50189405
2018-10-05,50274396
2018-10-06,50301625
2018-10-07,50294767
2018-10-08,50293914
2018-10-09,50312012
2018-10-10,50351568
2018-10-11,50338643
2018-10-12,50306364
2018-10-13,50286388
2018-10-14,50278041
2018-10-15,50244306
2018-10-16,50218994
2018-10-17,50180422
2018-10-18,50173825
2018-10-19,50154159
2018-10-20,50148518
2018-10-21,50154060
2018-10-22,50123513
2018-10-23,50091824
2018-10-24,50104922
2018-10-25,50108071
2018-10-26,50057991
2018-10-27,50041545
2018-10-28,50042029
2018-10-29,50017777
2018-10-30,50007277
2018-10-31,50001320
2018-11-01,49978427
2018-11-02,49985961
2018-11-03,49951749
2018-11-04,49873590
2018-11-05,49884712
2018-11-06,49926065
2018-11-07,49935917
2018-11-08,49928031
2018-11-09,49972984
2018-11-10,50002535
2018-11-11,50005128
2018-11-12,50019759
2018-11-13,50065130
2018-11-14,50101186
2018-11-15,50122803
2018-11-16,50175212
2018-11-17,50197202
2018-11-18,50228688
2018-11-19,50232767
2018-11-20,50206161
2018-11-21,50251199
2018-11-22,50201112
2018-11-23,50241185
2018-11-24,50201357
2018-11-25,50190588
2018-11-26,50210492
2018-11-27,50197902
2018-11-28,50218265
2018-11-29,50254542
2018-11-30,50310224
2018-12-01,50283671
2018-12-02,50272431
2018-12-03,50279171
2018-12-04,50251617
2018-12-05,50242138
2018-12-06,50228297
2018-12-07,50251703
2018-12-08,50237445
2018-12-09,50221716
2018-12-10,50193589
2018-12-11,50148403
2018-12-12,50125612
2018-12-13,50084283
2018-12-14,50017408
2018-12-15,49965329
2018-12-16,49938045
2018-12-17,49873403
2018-12-18,49866674
2018-12-19,49817862
2018-12-20,49796075
2018-12-21,49812718
2018-12-22,49745189
2018-12-23,49716787
2018-12-24,49679482
2018-12-25,49670401
2018-12-26,49657392
2018-12-27,49609506
2018-12-28,49625584
2018-12-29,49630316
2018-12-30,49634767
2018-12-31,49605587
2019-01-01,49585559
2019-01-02,49553836
2019-01-03,49532322
2019-01-04,49540717
2019-01-05,49532558
2019-01-06,49567160
2019-01-07,49564103
2019-01-08,49585467
2019-01-09,49621002
2019-01-10,49671467
2019-01-11,49724860
2019-01-12,49774932
2019-01-13,49825717
2019-01-14,49874457
2019-01-15,49907336
2019-01-16,49949012
2019-01-17,49977841
2019-01-18,50037846
2019-01-19,50074040
2019-01-20,50096779
2019-01-21,50135148
2019-01-22,50169411
2019-01-23,50184825
2019-01-24,50194618
2019-01-25,50266859
2019-01-26,50290996
2019-01-27,50337666
2019-01-28,50359215
2019-01-29,50397825
2019-01-30,50437079
2019-01-31,50483316
2019-02-01,50492650
2019-02-02,50527948
2019-02-03,50557766
2019-02-04,50584170
2019-02-05,50667883
2019-02-06,50607816
2019-02-07,50598833
2019-02-08,50633859
2019-02-09,50657706
2019-02-10,50700169
2019-02-11,50657268
2019-02-12,50553780
2019-02-13,50540308
2019-02-14,50582912
2019-02-15,50634298
2019-02-16,50658813
2019-02-17,50688982
2019-02-18,50693773
2019-02-19,50734082
2019-02-20,50766264
2019-02-21,50822484
2019-02-22,50810479
2019-02-23,50874348
2019-02-24,50919931
2019-02-25,50955342
2019-02-26,50983725
2019-02-27,51033238
2019-02-28,51065463
2019-03-01,51116394
2019-03-02,51178676
2019-03-03,51219643
2019-03-04,51246792
2019-03-05,51274327
2019-03-06,51285331
2019-03-07,51335780
2019-03-08,51391198
2019-03-09,51454604
2019-03-10,51502161
2019-03-11,51527988
2019-03-12,51597333
2019-03-13,51587512
2019-03-14,51598441
2019-03-15,51675552
2019-03-16,51732468
2019-03-17,51794855
2019-03-18,51845427
2019-03-19,51860769
2019-03-20,51879430
2019-03-21,51935476
2019-03-22,51990869
2019-03-23,52047544
2019-03-24,52084207
2019-03-25,52119028
2019-03-26,52208354
2019-03-27,52240078
2019-03-28,52312246
2019-03-29,52369233
2019-03-30,52423397
2019-03-31,52457002
2019-04-01,52545342
2019-04-02,52642042
2019-04-03,52714573
2019-04-04,52792107
2019-04-05,52810612
2019-04-06,52787637
2019-04-07,52795875
2019-04-08,52817686
2019-04-09,52883238
2019-04-10,52972910
2019-04-11,53053247
2019-04-12,53125502
2019-04-13,53208939
2019-04-14,53247088
2019-04-15,53291412
2019-04-16,53297418
2019-04-17,53338192
2019-04-18,53382434
2019-04-19,53451424
2019-04-20,53416219
2019-04-21,53335169
2019-04-22,53433577
2019-04-23,53559065
2019-04-24,53607822
2019-04-25,53717439
2019-04-26,53800274
2019-04-27,53847066
2019-04-28,53914308
2019-04-29,53913846
2019-04-30,53987107
2019-05-01,54037194
2019-05-02,54078923
2019-05-03,54160302
2019-05-04,54233062
2019-05-05,54318808
2019-05-06,54384577
2019-05-07,54550180
2019-05-08,54739699
2019-05-09,54789633
2019-05-10,54965698
2019-05-11,55039041
2019-05-12,54926142
2019-05-13,54951252
2019-05-14,55040945
2019-05-15,55175913
2019-05-16,55341011
2019-05-17,55442866
2019-05-18,55407191
2019-05-19,55308587
2019-05-20,55354743
2019-05-21,55433901
2019-05-22,55483192
2019-05-23,55542747
2019-05-24,55639894
2019-05-25,55670393
2019-05-26,55700549
2019-05-27,55778392
2019-05-28,55834355
2019-05-29,55910090
2019-05-30,55993488
2019-05-31,56180557
2019-06-01,56117561
2019-06-02,56119196
2019-06-03,56221283
2019-06-04,56347639
2019-06-05,56374793
2019-06-06,56432125
2019-06-07,56476818
2019-06-08,56536192
2019-06-09,56604924
2019-06-10,56677170
2019-06-11,56746007
2019-06-12,56848729
2019-06-13,56917852
2019-06-14,56930457
2019-06-15,56932092
2019-06-16,56965126
2019-06-17,57125157
2019-06-18,57170547
2019-06-19,57201933
2019-06-20,57310914
2019-06-21,57448865
2019-06-22,57553258
2019-06-23,57451964
2019-06-24,57416669
2019-06-25,57563571
2019-06-26,57663926
2019-06-27,57837201
2019-06-28,57885648
2019-06-29,57792110
2019-06-30,57852392
2019-07-01,57939912
2019-07-02,57982590
2019-07-03,58010320
2019-07-04,58027915
2019-07-05,58076904
2019-07-06,58169115
2019-07-07,58203354
2019-07-08,58231969
2019-07-09,58301558
2019-07-10,58428059
2019-07-11,58551014
2019-07-12,58530041
2019-07-13,58562228
2019-07-14,58620883
2019-07-15,58736563
2019-07-16,58811752
2019-07-17,58925991
2019-07-18,59128766
2019-07-19,59219927
2019-07-20,59049514
2019-07-21,59082140
2019-07-22,59159542
2019-07-23,59195602
2019-07-24,59173735
2019-07-25,59209238
2019-07-26,59280826
2019-07-27,59345262
2019-07-28,59387503
2019-07-29,59418221
2019-07-30,59451344
2019-07-31,59498759
2019-08-01,59530971
2019-08-02,59548507
2019-08-03,59598703
2019-08-04,59610422
2019-08-05,59641979
2019-08-06,59662784
2019-08-07,59733693
2019-08-08,59711357
2019-08-09,59764404
2019-08-10,59820888
2019-08-11,59891548
2019-08-12,59969184
2019-08-13,59958009
2019-08-14,59993261
2019-08-15,60065878
2019-08-16,60158144
2019-08-17,60239348
2019-08-18,60311840
2019-08-19,60367938
2019-08-20,60456711
2019-08-21,60626685
2019-08-22,60726947
2019-08-23,60776829
2019-08-24,60734140
2019-08-25,60788750
2019-08-26,60820634
2019-08-27,60863343
2019-08-28,60920278
2019-08-29,60965964
2019-08-30,61034630
2019-08-31,61116069
2019-09-01,61180587
2019-09-02,61220847
2019-09-03,61271218
2019-09-04,61275202
2019-09-05,61280734
2019-09-06,61340477
2019-09-07,61413521
2019-09-08,61493974
2019-09-09,61504670
2019-09-10,61488470
