date,Block Size (Mean)
2017-06-01,977746.64117647
2017-06-02,981988.61643836
2017-06-03,981052.46354167
2017-06-04,982358.67080745
2017-06-05,964430.12195122
2017-06-06,990044.39735099
2017-06-07,992122.86060606
2017-06-08,969814.20606061
2017-06-09,973540.09271523
2017-06-10,966455.24113475
2017-06-11,945474.83561644
2017-06-12,967594.67346939
2017-06-13,977147.93617021
2017-06-14,969356.29285714
2017-06-15,994383.81699346
2017-06-16,983088.0472973
2017-06-17,985705.31724138
2017-06-18,936637.35862069
2017-06-19,986316.27152318
2017-06-20,965675.22463768
2017-06-21,983057.97857143
2017-06-22,992577.84892086
2017-06-23,948880.29375
2017-06-24,949838.75342466
2017-06-25,927724.53278689
2017-06-26,987224.34507042
2017-06-27,989948.79389313
2017-06-28,972587.23566879
2017-06-29,966836.95833333
2017-06-30,956314.38311688
2017-07-01,882732.6097561
2017-07-02,779583.29787234
2017-07-03,815769.53529412
2017-07-04,897029.77124183
2017-07-05,909539.91946309
2017-07-06,956304.66197183
2017-07-07,937060.20945946
2017-07-08,858895.2969697
2017-07-09,749616.79710145
2017-07-10,746657.90862944
2017-07-11,890107.62427746
2017-07-12,881564.15819209
2017-07-13,855335.47133758
2017-07-14,900208.97841727
2017-07-15,974987.37007874
2017-07-16,840269.71779141
2017-07-17,945287.75
2017-07-18,959427.87272727
2017-07-19,939300.0738255
2017-07-20,929456.12962963
2017-07-21,976516.76623377
2017-07-22,925754.18125
2017-07-23,683351.72674419
2017-07-24,894424.11235955
2017-07-25,934254.32432432
2017-07-26,967338.82312925
2017-07-27,923606.63636364
2017-07-28,916863.40666667
2017-07-29,872203.15286624
2017-07-30,810337.36054422
2017-07-31,926722.0137931
2017-08-01,725291.63087248
2017-08-02,878083.46710526
2017-08-03,868854.71014493
2017-08-04,924147.64804469
2017-08-05,881231.59322034
2017-08-06,786434.00714286
2017-08-07,943697.82352941
2017-08-08,979247.70731707
2017-08-09,954165.92028986
2017-08-10,981281.64179104
2017-08-11,967170.90277778
2017-08-12,979915.02962963
2017-08-13,983320.15540541
2017-08-14,955262.76153846
2017-08-15,975069.90131579
2017-08-16,966727.70769231
2017-08-17,978681.60335196
2017-08-18,959987.36241611
2017-08-19,966455.1589404
2017-08-20,961449.0
2017-08-21,976487.0
2017-08-22,998175.23595506
2017-08-23,986510.66666667
2017-08-24,938809.56435644
2017-08-25,928758.99009901
2017-08-26,998218.15238095
2017-08-27,990802.01290323
2017-08-28,981300.23255814
2017-08-29,998177.11409396
2017-08-30,983372.11309524
2017-08-31,981641.53374233
2017-09-01,971879.5862069
2017-09-02,809001.01829268
2017-09-03,765766.66233766
2017-09-04,927660.77714286
2017-09-05,763565.62436548
2017-09-06,904135.80246914
2017-09-07,810041.31818182
2017-09-08,913187.71428571
2017-09-09,731735.85798817
2017-09-10,784202.85507246
2017-09-11,829352.25862069
2017-09-12,711239.20212766
2017-09-13,713780.38947368
2017-09-14,802350.58045977
2017-09-15,844177.23333333
2017-09-16,701067.23076923
2017-09-17,581463.91477273
2017-09-18,911992.40944882
2017-09-19,956767.60897436
2017-09-20,948245.38461538
2017-09-21,767394.57386364
2017-09-22,802007.74820144
2017-09-23,630479.65662651
2017-09-24,656781.52413793
2017-09-25,916413.568
2017-09-26,962231.10869565
2017-09-27,848984.28571429
2017-09-28,843941.9661017
2017-09-29,832814.01183432
2017-09-30,786213.39855072
2017-10-01,912847.29230769
2017-10-02,1001502.39333333
2017-10-03,875862.23497268
2017-10-04,837474.36567164
2017-10-05,1018034.224
2017-10-06,920435.79245283
2017-10-07,836508.06962025
2017-10-08,764419.9010989
2017-10-09,921536.2173913
2017-10-10,964272.5875
2017-10-11,1016095.07194245
2017-10-12,977542.9869281
2017-10-13,1025495.08088235
2017-10-14,1023221.43971631
2017-10-15,893767.86153846
2017-10-16,917763.63793103
2017-10-17,986573.22560976
2017-10-18,1017521.49006623
2017-10-19,994041.32022472
2017-10-20,993012.63128492
2017-10-21,1040078.75163399
2017-10-22,1005286.22527473
2017-10-23,972171.25146199
2017-10-24,1041011.64071856
2017-10-25,969675.55675676
2017-10-26,732356.48888889
2017-10-27,1031948.46153846
2017-10-28,1007806.90588235
2017-10-29,1018008.4025974
2017-10-30,1028509.13605442
2017-10-31,1036997.17391304
2017-11-01,1043786.81410256
2017-11-02,1037395.66
2017-11-03,1046605.97478992
2017-11-04,1028248.00769231
2017-11-05,1042667.16312057
2017-11-06,1044553.37593985
2017-11-07,1026380.08333333
2017-11-08,1026831.00694444
2017-11-09,1024794.02614379
2017-11-10,1050013.06666667
2017-11-11,1058251.325
2017-11-12,1053113.9875
2017-11-13,1041787.8
2017-11-14,1027411.4609375
2017-11-15,1045910.63157895
2017-11-16,1022789.34868421
2017-11-17,1034528.5748503
2017-11-18,1047779.65441176
2017-11-19,1042986.825
2017-11-20,1018682.53714286
2017-11-21,1055894.15606936
2017-11-22,1065519.48648649
2017-11-23,1056894.2611465
2017-11-24,1048611.97315436
2017-11-25,1047860.1025641
2017-11-26,1042223.37254902
2017-11-27,1047396.64705882
2017-11-28,1062805.74358974
2017-11-29,1064409.00578035
2017-11-30,1068302.41317365
2017-12-01,1068084.66666667
2017-12-02,1036298.42236025
2017-12-03,1047375.03977273
2017-12-04,1068300.39779006
2017-12-05,1058658.53370787
2017-12-06,1059046.22340426
2017-12-07,1045256.19736842
2017-12-08,1051352.89102564
2017-12-09,1051266.28735632
2017-12-10,1056458.92682927
2017-12-11,1060447.97076023
2017-12-12,1061313.15384615
2017-12-13,1057064.67204301
2017-12-14,1041837.30810811
2017-12-15,1057938.76923077
2017-12-16,1056583.70175439
2017-12-17,1041074.42162162
2017-12-18,1042035.05494505
2017-12-19,1060159.4
2017-12-20,1072800.13970588
2017-12-21,1038692.09090909
2017-12-22,1062319.06451613
2017-12-23,1060037.96402878
2017-12-24,1064142.86184211
2017-12-25,1050745.95555556
2017-12-26,1050313.11971831
2017-12-27,1067594.78846154
2017-12-28,1083203.04026846
2017-12-29,1047753.71515152
2017-12-30,1036882.01360544
2017-12-31,1037056.96932515
2018-01-01,1043382.5
2018-01-02,1041367.59649123
2018-01-03,1065513.21019108
2018-01-04,1065832.70238095
2018-01-05,1067635.7972028
2018-01-06,1054609.16071429
2018-01-07,1047738.31481481
2018-01-08,1050648.3373494
2018-01-09,1054599.34756098
2018-01-10,1058194.97590361
2018-01-11,1057117.45595855
2018-01-12,1054668.75842697
2018-01-13,1014637.59060403
2018-01-14,1050657.76774194
2018-01-15,1059330.04666667
2018-01-16,1050054.22012579
2018-01-17,1062211.41317365
2018-01-18,1050848.87283237
2018-01-19,1048356.52121212
2018-01-20,1106568.58988764
2018-01-21,1077492.85561497
2018-01-22,1081038.10179641
2018-01-23,1070344.65536723
2018-01-24,1069993.95454545
2018-01-25,1110326.81012658
2018-01-26,1042627.29677419
2018-01-27,1038547.92993631
2018-01-28,1031008.84177215
2018-01-29,1018173.89189189
2018-01-30,987508.67065868
2018-01-31,1042831.31623932
2018-02-01,1053963.175
2018-02-02,1022478.52380952
2018-02-03,996566.86075949
2018-02-04,990487.9494382
2018-02-05,1102733.47027027
2018-02-06,1067524.45882353
2018-02-07,1071722.39007092
2018-02-08,1048305.22900763
2018-02-09,1076192.54814815
2018-02-10,1034792.42657343
2018-02-11,1006919.15231788
2018-02-12,1041291.59036145
2018-02-13,1032956.15853659
2018-02-14,1015834.83240223
2018-02-15,1063894.96183206
2018-02-16,989634.39490446
2018-02-17,973017.18120805
2018-02-18,972766.67283951
2018-02-19,1006584.07407407
2018-02-20,1010840.26241135
2018-02-21,985094.62721893
2018-02-22,918956.3557047
2018-02-23,1006292.97297297
2018-02-24,1027894.04137931
2018-02-25,710161.31578947
2018-02-26,982314.46099291
2018-02-27,1016192.15
2018-02-28,1054216.4
2018-03-01,1068240.52121212
2018-03-02,861064.47435897
2018-03-03,976833.51666667
2018-03-04,1002853.64189189
2018-03-05,1016060.51677852
2018-03-06,1022209.48717949
2018-03-07,1022321.91082803
2018-03-08,1019423.07407407
2018-03-09,1031228.34246575
2018-03-10,1013145.55714286
2018-03-11,1013150.76470588
2018-03-12,947042.91925466
2018-03-13,892580.94303797
2018-03-14,744636.6875
2018-03-15,770433.13194444
2018-03-16,683671.73717949
2018-03-17,515427.89932886
2018-03-18,695280.42384106
2018-03-19,678044.70322581
2018-03-20,793882.70866142
2018-03-21,670269.18421053
2018-03-22,797819.06993007
2018-03-23,830547.67669173
2018-03-24,596552.0
2018-03-25,568772.85925926
2018-03-26,712413.46
2018-03-27,763199.125
2018-03-28,724552.82222222
2018-03-29,679723.55263158
2018-03-30,625428.12345679
2018-03-31,676326.4765625
2018-04-01,453174.04938272
2018-04-02,566611.86538462
2018-04-03,675785.78527607
2018-04-04,723346.34013605
2018-04-05,646244.71794872
2018-04-06,824647.61594203
2018-04-07,538825.08888889
2018-04-08,431451.76397516
2018-04-09,738487.7755102
2018-04-10,683104.45121951
2018-04-11,638290.51552795
2018-04-12,825766.45454545
2018-04-13,722759.4969697
2018-04-14,798910.27007299
2018-04-15,847521.67484663
2018-04-16,967547.25531915
2018-04-17,727804.4691358
2018-04-18,674461.025
2018-04-19,625799.62921348
2018-04-20,818439.78832117
2018-04-21,764312.91194969
2018-04-22,558847.23125
2018-04-23,762616.05882353
2018-04-24,967178.52201258
2018-04-25,1043031.37398374
2018-04-26,884706.5106383
2018-04-27,955995.03521127
2018-04-28,844274.703125
2018-04-29,623489.73417722
2018-04-30,748396.93548387
2018-05-01,673271.55063291
2018-05-02,877978.13571429
2018-05-03,867924.70198676
2018-05-04,973819.02898551
2018-05-05,726489.36024845
2018-05-06,758401.05839416
2018-05-07,867701.38666667
2018-05-08,915397.1294964
2018-05-09,732925.5875
2018-05-10,733376.69480519
2018-05-11,1075571.20472441
2018-05-12,644236.68484848
2018-05-13,576345.0472973
2018-05-14,872704.27272727
2018-05-15,791380.50684932
2018-05-16,606597.1396648
2018-05-17,860254.9469697
2018-05-18,839280.15540541
2018-05-19,580258.7012987
2018-05-20,555049.55555556
2018-05-21,755369.96815287
2018-05-22,697712.55629139
2018-05-23,748044.36419753
2018-05-24,726173.15384615
2018-05-25,625061.96022727
2018-05-26,488469.38271605
2018-05-27,448727.18902439
2018-05-28,710101.11538462
2018-05-29,832153.32374101
2018-05-30,625990.08045977
2018-05-31,706883.53529412
2018-06-01,721915.08433735
2018-06-02,622946.71052632
2018-06-03,771284.34969325
2018-06-04,1055892.3715847
2018-06-05,848479.48571429
2018-06-06,991682.97278912
2018-06-07,1082513.48951049
2018-06-08,897163.08965517
2018-06-09,630925.11888112
2018-06-10,759267.44094488
2018-06-11,793075.61428571
2018-06-12,1044931.48965517
2018-06-13,913050.26573427
2018-06-14,743882.06535948
2018-06-15,801346.51633987
2018-06-16,473838.94578313
2018-06-17,490980.26751592
2018-06-18,648707.69512195
2018-06-19,908624.08387097
2018-06-20,1078000.25806452
2018-06-21,616743.42941176
2018-06-22,795271.68874172
2018-06-23,534422.66875
2018-06-24,484736.93567251
2018-06-25,920947.8343949
2018-06-26,1067591.65068493
2018-06-27,1088043.07438017
2018-06-28,689429.56687898
2018-06-29,746513.29801325
2018-06-30,987340.12765957
2018-07-01,705291.44217687
2018-07-02,987550.14893617
2018-07-03,1113817.00862069
2018-07-04,935352.98507463
2018-07-05,783748.2189781
2018-07-06,685458.58125
2018-07-07,537210.05769231
2018-07-08,592209.53797468
2018-07-09,1060415.35294118
2018-07-10,971490.57718121
2018-07-11,1006592.25925926
2018-07-12,1179159.4822695
2018-07-13,1113532.70629371
2018-07-14,1159489.82706767
2018-07-15,773946.09022556
2018-07-16,928807.49166667
2018-07-17,909335.53459119
2018-07-18,1046474.24712644
2018-07-19,734628.80116959
2018-07-20,815292.72727273
2018-07-21,715741.22627737
2018-07-22,451292.70879121
2018-07-23,890057.92168675
2018-07-24,917435.55345912
2018-07-25,965074.49152542
2018-07-26,771370.90909091
2018-07-27,886276.05389222
2018-07-28,759045.93793103
2018-07-29,539320.92352941
2018-07-30,911087.8880597
2018-07-31,950214.04761905
2018-08-01,990541.16666667
2018-08-02,806938.45098039
2018-08-03,834025.71084337
2018-08-04,574082.17613636
2018-08-05,578105.36875
2018-08-06,1050986.70229008
2018-08-07,1016458.43708609
2018-08-08,812957.78980892
2018-08-09,804355.66442953
2018-08-10,792378.11931818
2018-08-11,611510.91764706
2018-08-12,584546.74193548
2018-08-13,906496.87333333
2018-08-14,1011792.91911765
2018-08-15,791067.1552795
2018-08-16,761947.3164557
2018-08-17,833029.45394737
2018-08-18,590060.225
2018-08-19,619528.07586207
2018-08-20,818181.57333333
2018-08-21,779786.68918919
2018-08-22,774898.2625
2018-08-23,768391.15436242
2018-08-24,820710.53424658
2018-08-25,763551.68888889
2018-08-26,569715.50289017
2018-08-27,701549.63783784
2018-08-28,879880.75816993
2018-08-29,907886.17985612
2018-08-30,817750.81818182
2018-08-31,809181.29032258
2018-09-01,769296.05298013
2018-09-02,648996.72916667
2018-09-03,846752.48611111
2018-09-04,957670.73809524
2018-09-05,1008443.93181818
2018-09-06,888037.20666667
2018-09-07,889911.33552632
2018-09-08,710539.8
2018-09-09,616029.11656442
2018-09-10,899061.75555556
2018-09-11,941821.38297872
2018-09-12,709051.16071429
2018-09-13,819058.9527027
2018-09-14,1057485.0
2018-09-15,789859.05714286
2018-09-16,627328.39568345
2018-09-17,907647.82962963
2018-09-18,936313.51408451
2018-09-19,804437.24358974
2018-09-20,815061.11688312
2018-09-21,1012301.72916667
2018-09-22,732038.90322581
2018-09-23,655633.44
2018-09-24,807114.02027027
2018-09-25,768240.78106509
2018-09-26,898005.35251799
2018-09-27,877031.23076923
2018-09-28,855168.66883117
2018-09-29,693383.60526316
2018-09-30,626711.30674847
2018-10-01,857105.91772152
2018-10-02,1015335.80291971
2018-10-03,838225.66896552
2018-10-04,798640.05333333
2018-10-05,963110.88461538
2018-10-06,922101.88
2018-10-07,831893.47887324
2018-10-08,965177.55555556
2018-10-09,966413.52307692
2018-10-10,896905.52083333
2018-10-11,920825.63522013
2018-10-12,1128503.02272727
2018-10-13,862022.19148936
2018-10-14,957302.0877193
2018-10-15,943760.95679012
2018-10-16,1066273.81481481
2018-10-17,1049207.80434783
2018-10-18,996208.05072464
2018-10-19,1018147.84507042
2018-10-20,887885.48951049
2018-10-21,823540.11594203
2018-10-22,916539.56774194
2018-10-23,932260.41558442
2018-10-24,1141656.57522124
2018-10-25,1035430.29927007
2018-10-26,1058047.33566434
2018-10-27,913874.30147059
2018-10-28,828287.61428571
2018-10-29,983820.60958904
2018-10-30,943664.90909091
2018-10-31,918292.96319018
2018-11-01,979455.20779221
2018-11-02,1117054.93006993
2018-11-03,885550.50310559
2018-11-04,1035187.36585366
2018-11-05,1044358.17361111
2018-11-06,1072038.4375
2018-11-07,1144160.84615385
2018-11-08,1169965.61157025
2018-11-09,1135195.77952756
2018-11-10,955554.3129771
2018-11-11,874062.29452055
2018-11-12,1066877.57142857
2018-11-13,1110003.26666667
2018-11-14,1094776.66666667
2018-11-15,1193645.07086614
2018-11-16,1158173.5952381
2018-11-17,914248.86896552
2018-11-18,954274.69918699
2018-11-19,1100711.95238095
2018-11-20,1203740.3030303
2018-11-21,1213546.21904762
2018-11-22,1218455.31147541
2018-11-23,1131096.584
2018-11-24,980274.23776224
2018-11-25,1010554.04724409
2018-11-26,1186164.18918919
2018-11-27,1071254.03816794
2018-11-28,1111968.44067797
2018-11-29,1202130.11428571
2018-11-30,1209791.36633663
2018-12-01,1068438.40322581
2018-12-02,1005271.76315789
2018-12-03,1101028.24561404
2018-12-04,1083459.61594203
2018-12-05,1036768.08461538
2018-12-06,1091929.77037037
2018-12-07,1222291.36842105
2018-12-08,970701.04724409
2018-12-09,948841.625
2018-12-10,1141154.27419355
2018-12-11,1076672.92
2018-12-12,1133562.5
2018-12-13,1084257.02290076
2018-12-14,1058685.13013699
2018-12-15,941854.39597315
2018-12-16,1019919.55652174
2018-12-17,990779.4375
2018-12-18,1078395.296875
2018-12-19,1084764.67114094
2018-12-20,1139195.02222222
2018-12-21,1048346.28571429
2018-12-22,806539.17142857
2018-12-23,740468.19318182
2018-12-24,932735.35526316
2018-12-25,821911.17610063
2018-12-26,889580.5477707
2018-12-27,885621.40804598
2018-12-28,930544.02994012
2018-12-29,973710.13768116
2018-12-30,762486.78977273
2018-12-31,888393.98064516
2019-01-01,801778.94630872
2019-01-02,947860.66225166
2019-01-03,966222.34193548
2019-01-04,959198.75838926
2019-01-05,812945.82208589
2019-01-06,826675.39007092
2019-01-07,984752.74468085
2019-01-08,867930.0
2019-01-09,884137.81097561
2019-01-10,970871.82051282
2019-01-11,983164.7027027
2019-01-12,896714.65942029
2019-01-13,853370.89051095
2019-01-14,956647.96644295
2019-01-15,1065034.84848485
2019-01-16,1112098.12030075
2019-01-17,1097214.18110236
2019-01-18,1037986.0
2019-01-19,959122.06015038
2019-01-20,805785.05732484
2019-01-21,943183.71333333
2019-01-22,1055254.91538462
2019-01-23,1026111.37671233
2019-01-24,911348.74074074
2019-01-25,1017360.05072464
2019-01-26,980735.46
2019-01-27,881242.81751825
2019-01-28,1022644.42068966
2019-01-29,1010222.78767123
2019-01-30,1074707.97058824
2019-01-31,1015420.21290323
2019-02-01,1024592.43670886
2019-02-02,981337.79861111
2019-02-03,935500.21014493
2019-02-04,1012398.53061224
2019-02-05,1051188.28571429
2019-02-06,1050370.40853659
2019-02-07,942216.90229885
2019-02-08,984610.6809816
2019-02-09,934364.99333333
2019-02-10,899240.97857143
2019-02-11,1091101.11034483
2019-02-12,1304964.0625
2019-02-13,1153285.62091503
2019-02-14,1111246.97163121
2019-02-15,1101274.22834646
2019-02-16,1008760.02666667
2019-02-17,881877.83647799
2019-02-18,1080017.01935484
2019-02-19,1060471.25641026
2019-02-20,1191522.1
2019-02-21,1178449.50420168
2019-02-22,1085184.22839506
2019-02-23,982793.76223776
2019-02-24,1044065.35766423
2019-02-25,1109526.16083916
2019-02-26,1092907.34782609
2019-02-27,1125122.05673759
2019-02-28,1130737.27333333
2019-03-01,1053071.40740741
2019-03-02,1155579.25757576
2019-03-03,1003580.38356164
2019-03-04,1104753.97810219
2019-03-05,1029825.18120805
2019-03-06,1235649.3046875
2019-03-07,1008441.94366197
2019-03-08,998636.5890411
2019-03-09,882423.51449275
2019-03-10,783473.35294118
2019-03-11,1099574.32394366
2019-03-12,1004161.13286713
2019-03-13,1163580.6962963
2019-03-14,1043826.61935484
2019-03-15,987588.41176471
2019-03-16,788659.84662577
2019-03-17,742798.20547945
2019-03-18,926942.73291925
2019-03-19,909794.95402299
2019-03-20,992002.37267081
2019-03-21,1039646.35664336
2019-03-22,944549.0
2019-03-23,840116.65517241
2019-03-24,753646.58666667
2019-03-25,1056967.81756757
2019-03-26,1207859.00746269
2019-03-27,1199629.81879195
2019-03-28,1217287.40410959
2019-03-29,1233981.33333333
2019-03-30,1204920.20863309
2019-03-31,1173565.8705036
2019-04-01,1205358.125
2019-04-02,1215506.97452229
2019-04-03,1248329.99295775
2019-04-04,1212958.1
2019-04-05,1240968.85443038
2019-04-06,1211691.26618705
2019-04-07,1138896.87234043
2019-04-08,1218371.11486486
2019-04-09,1251238.62878788
2019-04-10,1213674.91216216
2019-04-11,1201692.84713376
2019-04-12,1184258.40397351
2019-04-13,1107431.61481481
2019-04-14,1196266.3852459
2019-04-15,1227139.11034483
2019-04-16,1252634.91034483
2019-04-17,1229380.33333333
2019-04-18,1214882.0
2019-04-19,1212485.17105263
2019-04-20,1240556.48091603
2019-04-21,1142430.40740741
2019-04-22,1142223.11940299
2019-04-23,1255767.38793103
2019-04-24,1234416.04294479
2019-04-25,1219515.84615385
2019-04-26,1255490.70860927
2019-04-27,1170310.44525547
2019-04-28,977574.34355828
2019-04-29,1203267.61349693
2019-04-30,1295070.85714286
2019-05-01,1126911.23391813
2019-05-02,1100861.51086957
2019-05-03,1228199.98684211
2019-05-04,1187771.27272727
2019-05-05,1196308.18604651
2019-05-06,1222187.44370861
2019-05-07,1267977.19685039
2019-05-08,1243073.44736842
2019-05-09,1258699.75333333
2019-05-10,1259484.184
2019-05-11,1240594.78461538
2019-05-12,1234789.48734177
2019-05-13,1203409.63473054
2019-05-14,1230687.11842105
2019-05-15,1237726.02684564
2019-05-16,1245267.1369863
2019-05-17,1261404.70860927
2019-05-18,1242334.0130719
2019-05-19,1124021.64417178
2019-05-20,1177317.63354037
2019-05-21,1258643.05882353
2019-05-22,1201243.29341317
2019-05-23,1226995.16455696
2019-05-24,1254131.84313726
2019-05-25,1177713.41428571
2019-05-26,1001356.43030303
2019-05-27,1190717.21556886
2019-05-28,1262846.01219512
2019-05-29,1224251.02298851
2019-05-30,1213646.1125
2019-05-31,1291766.8034188
2019-06-01,1244086.25165563
2019-06-02,1200579.63358779
2019-06-03,1256748.50420168
2019-06-04,1253258.47402597
2019-06-05,1239725.51875
2019-06-06,1158709.75796178
2019-06-07,1187780.80379747
2019-06-08,1143843.96774194
2019-06-09,927426.06122449
2019-06-10,1150810.56687898
2019-06-11,1258056.07692308
2019-06-12,1260088.06870229
2019-06-13,1264188.8410596
2019-06-14,1290370.44378698
2019-06-15,1233728.96575342
2019-06-16,1175121.71538462
2019-06-17,1233756.69172932
2019-06-18,1236012.35582822
2019-06-19,1159557.62711864
2019-06-20,1245132.02083333
2019-06-21,1265748.88721805
2019-06-22,1209288.70921986
2019-06-23,1179403.40883978
2019-06-24,1215810.1920904
2019-06-25,1245764.24657534
2019-06-26,1240848.79393939
2019-06-27,1233317.70422535
2019-06-28,1255488.20858896
2019-06-29,1148651.32183908
2019-06-30,1003498.86842105
2019-07-01,1263033.34965035
2019-07-02,1239986.31012658
2019-07-03,1186933.56395349
2019-07-04,1139688.04191617
2019-07-05,1027819.06349206
2019-07-06,897182.38764045
2019-07-07,956807.58823529
2019-07-08,1064795.58426966
2019-07-09,1155262.51298701
2019-07-10,1270236.89147287
2019-07-11,1253025.06976744
2019-07-12,1232422.54268293
2019-07-13,1048582.58865248
2019-07-14,952888.73103448
2019-07-15,1136103.93835616
2019-07-16,1098875.27777778
2019-07-17,1153724.90977444
2019-07-18,1261034.24793388
2019-07-19,1262904.37288136
2019-07-20,1047570.59322034
2019-07-21,887190.20134228
2019-07-22,1004485.46835443
2019-07-23,1103765.10489511
2019-07-24,1107293.87769784
2019-07-25,1133330.78666667
2019-07-26,957042.54216867
2019-07-27,858096.65131579
2019-07-28,703646.56
2019-07-29,960283.16071429
2019-07-30,1168352.0
2019-07-31,1007365.48538012
2019-08-01,1150850.85915493
2019-08-02,1033215.9408284
2019-08-03,847532.51445087
2019-08-04,825016.58083832
2019-08-05,1179503.44055944
2019-08-06,1145295.17391304
2019-08-07,1134389.88235294
2019-08-08,1239356.86619718
2019-08-09,1156579.72789116
2019-08-10,910549.13907285
2019-08-11,791410.21568627
2019-08-12,1035999.22556391
2019-08-13,1189568.87261147
2019-08-14,1139712.76973684
2019-08-15,1066146.57961783
2019-08-16,1035984.7414966
2019-08-17,996770.2890625
2019-08-18,949509.16666667
2019-08-19,938905.6196319
2019-08-20,1077213.2745098
2019-08-21,1188414.01470588
2019-08-22,1241886.24113475
2019-08-23,1095520.86928105
2019-08-24,977127.28125
2019-08-25,804201.89677419
2019-08-26,1170414.13868613
2019-08-27,1159739.37777778
2019-08-28,1038467.13907285
2019-08-29,995517.38787879
2019-08-30,1005411.3
2019-08-31,874326.18674699
2019-09-01,885620.44755245
2019-09-02,1055764.3557047
2019-09-03,1088154.23170732
2019-09-04,1177994.23529412
2019-09-05,1020782.55757576
2019-09-06,1091438.71518987
2019-09-07,925035.02
2019-09-08,707172.1299435
2019-09-09,1089865.10273973
2019-09-10,957443.97802198
2019-09-11,953451.77717391
2019-09-12,979857.64556962
2019-09-13,1069618.26666667
2019-09-14,903661.32903226
2019-09-15,867850.37414966
2019-09-16,1054939.29447853
2019-09-17,1157712.41216216
2019-09-18,1069905.44827586
2019-09-19,1104391.14189189
2019-09-20,1040262.01324503
2019-09-21,884734.27108434
2019-09-22,850795.60843374
2019-09-23,1243719.52631579
2019-09-24,1163618.12101911
2019-09-25,1104534.33974359
2019-09-26,970737.50292398
2019-09-27,1095423.5
2019-09-28,887235.50314465
2019-09-29,899054.97058824
2019-09-30,1150525.39230769
2019-10-01,1120068.02797203
2019-10-02,1005967.92567568
2019-10-03,1038093.10204082
2019-10-04,1086928.38095238
2019-10-05,885488.65822785
2019-10-06,813034.28187919
2019-10-07,1005810.12258065
2019-10-08,966500.94444444
2019-10-09,1032391.13768116
2019-10-10,968209.89506173
2019-10-11,1017074.67307692
2019-10-12,971500.2556391
2019-10-13,817165.20422535
2019-10-14,1059371.31851852
2019-10-15,995947.32026144
2019-10-16,1116763.88111888
2019-10-17,1098597.98
2019-10-18,942360.5
2019-10-19,968948.14788732
2019-10-20,845296.60958904
2019-10-21,1009093.33962264
2019-10-22,959074.25443787
2019-10-23,978411.52380952
2019-10-24,1091473.23308271
2019-10-25,1190200.37681159
2019-10-26,1225023.57857143
2019-10-27,1102331.94782609
2019-10-28,1200985.94776119
2019-10-29,1159250.70676692
2019-10-30,1099223.10447761
2019-10-31,1080918.62121212
2019-11-01,1241092.90769231
2019-11-02,989604.15671642
2019-11-03,969651.87681159
2019-11-04,1165071.56060606
2019-11-05,1137513.59722222
2019-11-06,1273832.24242424
2019-11-07,1178781.98518519
2019-11-08,1165534.265625
2019-11-09,1062813.04861111
2019-11-10,829142.91566265
2019-11-11,1003629.0397351
2019-11-12,1034111.78518519
2019-11-13,1155403.25185185
2019-11-14,981337.76923077
2019-11-15,1113353.42405063
2019-11-16,1171504.05405405
2019-11-17,1108507.48051948
2019-11-18,1019047.66428571
2019-11-19,1143817.43537415
2019-11-20,1025924.3028169
2019-11-21,1214479.80291971
2019-11-22,1250728.33333333
2019-11-23,841518.7283237
2019-11-24,875593.32824427
2019-11-25,1076081.424
2019-11-26,1254087.26229508
2019-11-27,1185653.10071942
2019-11-28,873442.44171779
2019-11-29,1055517.75735294
2019-11-30,1070562.58730159
2019-12-01,870622.96402878
2019-12-02,1019306.22758621
2019-12-03,961583.01898734
2019-12-04,934351.65269461
2019-12-05,1018665.17931034
2019-12-06,1059103.82068966
2019-12-07,865809.87096774
2019-12-08,835227.75
2019-12-09,1089033.69594595
2019-12-10,1106342.62162162
2019-12-11,1195490.90151515
2019-12-12,1095938.0075188
2019-12-13,990434.30921053
2019-12-14,902877.41721854
2019-12-15,1120130.29032258
2019-12-16,1038496.8343949
2019-12-17,1314409.85815603
2019-12-18,1152717.1641791
2019-12-19,1013370.41401274
2019-12-20,961809.92948718
2019-12-21,756153.59659091
2019-12-22,740650.19526627
2019-12-23,1037491.64335664
2019-12-24,1111658.016
2019-12-25,889324.6875
2019-12-26,837857.80239521
2019-12-27,1017240.09655172
2019-12-28,889533.17449664
2019-12-29,787269.12258065
2019-12-30,944622.57228916
2019-12-31,982280.84827586
2020-01-01,643639.40229885
2020-01-02,1012365.06382979
2020-01-03,910629.56213018
2020-01-04,794683.55952381
2020-01-05,790838.36809816
2020-01-06,1127610.62962963
2020-01-07,948405.77840909
2020-01-08,1063490.8943662
2020-01-09,1044869.87898089
2020-01-10,1120475.94630872
2020-01-11,843840.72392638
2020-01-12,825020.8807947
2020-01-13,981562.83216783
2020-01-14,1219665.28965517
2020-01-15,1065171.90728477
2020-01-16,983502.17610063
2020-01-17,968857.56603774
2020-01-18,955057.81818182
2020-01-19,874760.19333333
2020-01-20,991580.94078947
2020-01-21,999786.24183007
2020-01-22,1058771.76282051
2020-01-23,1039634.66666667
2020-01-24,1032869.61184211
2020-01-25,853311.74390244
2020-01-26,825554.92307692
2020-01-27,1055952.76744186
2020-01-28,1204786.9084507
2020-01-29,1004575.0625
