date,timestamp_utc,Coin Days Destroyed (CDD)
2023-07-19,2023-07-19T00:00:00Z,9573357.72373938
2023-07-20,2023-07-20T00:00:00Z,7397391.99959254
2023-07-21,2023-07-21T00:00:00Z,9505470.39982137
2023-07-22,2023-07-22T00:00:00Z,7017966.20699307
2023-07-23,2023-07-23T00:00:00Z,3683459.5396205
2023-07-24,2023-07-24T00:00:00Z,7176065.06935992
2023-07-25,2023-07-25T00:00:00Z,4635967.8783778
2023-07-26,2023-07-26T00:00:00Z,3757690.18630712
2023-07-27,2023-07-27T00:00:00Z,23108957.00105357
2023-07-28,2023-07-28T00:00:00Z,61339501.55226909
2023-07-29,2023-07-29T00:00:00Z,3108868.26145863
2023-07-30,2023-07-30T00:00:00Z,3109051.36944159
2023-07-31,2023-07-31T00:00:00Z,7661468.81928036
2023-08-01,2023-08-01T00:00:00Z,3782507.7579829
2023-08-02,2023-08-02T00:00:00Z,10539843.24746924
2023-08-03,2023-08-03T00:00:00Z,3340026.03014922
2023-08-04,2023-08-04T00:00:00Z,5744832.2867672
2023-08-05,2023-08-05T00:00:00Z,1778838.79920005
2023-08-06,2023-08-06T00:00:00Z,3078167.47183079
2023-08-07,2023-08-07T00:00:00Z,4298541.07413545
2023-08-08,2023-08-08T00:00:00Z,8414640.76760898
2023-08-09,2023-08-09T00:00:00Z,5645119.97170788
2023-08-10,2023-08-10T00:00:00Z,6310953.94351144
2023-08-11,2023-08-11T00:00:00Z,3743052.1970105
2023-08-12,2023-08-12T00:00:00Z,5080702.38732202
2023-08-13,2023-08-13T00:00:00Z,3796523.92972802
2023-08-14,2023-08-14T00:00:00Z,11649581.19702294
2023-08-15,2023-08-15T00:00:00Z,6777704.73850493
2023-08-16,2023-08-16T00:00:00Z,7465327.13602343
2023-08-17,2023-08-17T00:00:00Z,10255165.58763787
2023-08-18,2023-08-18T00:00:00Z,11519408.45123591
2023-08-19,2023-08-19T00:00:00Z,2178962.00296663
2023-08-20,2023-08-20T00:00:00Z,2797773.62001038
2023-08-21,2023-08-21T00:00:00Z,6612625.11075429
2023-08-22,2023-08-22T00:00:00Z,7475683.7045127
2023-08-23,2023-08-23T00:00:00Z,4895604.90303528
2023-08-24,2023-08-24T00:00:00Z,4763349.2835591
2023-08-25,2023-08-25T00:00:00Z,4844663.26473429
2023-08-26,2023-08-26T00:00:00Z,2097879.03798316
2023-08-27,2023-08-27T00:00:00Z,6614389.61758511
2023-08-28,2023-08-28T00:00:00Z,6143844.98951479
2023-08-29,2023-08-29T00:00:00Z,13996635.0976648
2023-08-30,2023-08-30T00:00:00Z,5532276.87656707
2023-08-31,2023-08-31T00:00:00Z,6442776.65596767
2023-09-01,2023-09-01T00:00:00Z,6333374.49880704
2023-09-02,2023-09-02T00:00:00Z,2024249.76784191
2023-09-03,2023-09-03T00:00:00Z,3571933.64314639
2023-09-04,2023-09-04T00:00:00Z,5130142.37937276
2023-09-05,2023-09-05T00:00:00Z,6148947.33705892
2023-09-06,2023-09-06T00:00:00Z,6745113.42588059
2023-09-07,2023-09-07T00:00:00Z,4096803.33710773
2023-09-08,2023-09-08T00:00:00Z,4032695.95265849
2023-09-09,2023-09-09T00:00:00Z,2793946.1454525
2023-09-10,2023-09-10T00:00:00Z,2052257.50457676
2023-09-11,2023-09-11T00:00:00Z,5436460.14748033
2023-09-12,2023-09-12T00:00:00Z,5476859.26070101
2023-09-13,2023-09-13T00:00:00Z,3477765.51877279
2023-09-14,2023-09-14T00:00:00Z,7219500.96970349
2023-09-15,2023-09-15T00:00:00Z,5850150.78179648
2023-09-16,2023-09-16T00:00:00Z,2622467.28549157
2023-09-17,2023-09-17T00:00:00Z,2203890.16874241
2023-09-18,2023-09-18T00:00:00Z,12556136.93267946
2023-09-19,2023-09-19T00:00:00Z,29141878.9804527
2023-09-20,2023-09-20T00:00:00Z,7514555.75360359
2023-09-21,2023-09-21T00:00:00Z,3312724.25378787
2023-09-22,2023-09-22T00:00:00Z,2659875.42163588
2023-09-23,2023-09-23T00:00:00Z,2576318.63176322
2023-09-24,2023-09-24T00:00:00Z,3070597.44740818
2023-09-25,2023-09-25T00:00:00Z,5562270.98616275
2023-09-26,2023-09-26T00:00:00Z,5416732.36269561
2023-09-27,2023-09-27T00:00:00Z,4267639.51175056
2023-09-28,2023-09-28T00:00:00Z,6832617.21752864
2023-09-29,2023-09-29T00:00:00Z,8612122.12330482
2023-09-30,2023-09-30T00:00:00Z,3495577.55949663
2023-10-01,2023-10-01T00:00:00Z,3650733.50497684
2023-10-02,2023-10-02T00:00:00Z,17731189.93602246
2023-10-03,2023-10-03T00:00:00Z,7841117.47356853
2023-10-04,2023-10-04T00:00:00Z,11417239.072702
2023-10-05,2023-10-05T00:00:00Z,7657606.48006019
2023-10-06,2023-10-06T00:00:00Z,9350577.88669271
2023-10-07,2023-10-07T00:00:00Z,10171709.9404761
2023-10-08,2023-10-08T00:00:00Z,2842333.30274163
2023-10-09,2023-10-09T00:00:00Z,15136704.64659164
2023-10-10,2023-10-10T00:00:00Z,6952395.33184417
2023-10-11,2023-10-11T00:00:00Z,13489996.44303513
2023-10-12,2023-10-12T00:00:00Z,6408532.01985178
2023-10-13,2023-10-13T00:00:00Z,5058683.2020938
2023-10-14,2023-10-14T00:00:00Z,23312413.41989029
2023-10-15,2023-10-15T00:00:00Z,2469467.26376353
2023-10-16,2023-10-16T00:00:00Z,6240889.54141652
2023-10-17,2023-10-17T00:00:00Z,7956584.45722016
2023-10-18,2023-10-18T00:00:00Z,7907225.59861624
2023-10-19,2023-10-19T00:00:00Z,18450283.74065991
2023-10-20,2023-10-20T00:00:00Z,9695118.83734844
2023-10-21,2023-10-21T00:00:00Z,3870257.15904888
2023-10-22,2023-10-22T00:00:00Z,4233104.27372614
2023-10-23,2023-10-23T00:00:00Z,14045942.99370196
2023-10-24,2023-10-24T00:00:00Z,21180027.71261918
2023-10-25,2023-10-25T00:00:00Z,9963648.38389132
2023-10-26,2023-10-26T00:00:00Z,14928103.82578624
2023-10-27,2023-10-27T00:00:00Z,9632897.69131312
2023-10-28,2023-10-28T00:00:00Z,8769682.27921327
2023-10-29,2023-10-29T00:00:00Z,6032952.57846624
2023-10-30,2023-10-30T00:00:00Z,7374879.06657965
2023-10-31,2023-10-31T00:00:00Z,10613736.95002472
2023-11-01,2023-11-01T00:00:00Z,29630521.52039158
2023-11-02,2023-11-02T00:00:00Z,7002853.56333806
2023-11-03,2023-11-03T00:00:00Z,7771725.6640072
2023-11-04,2023-11-04T00:00:00Z,4308785.72086599
2023-11-05,2023-11-05T00:00:00Z,4256823.58347279
2023-11-06,2023-11-06T00:00:00Z,4899277.06724361
2023-11-07,2023-11-07T00:00:00Z,7233232.39686903
2023-11-08,2023-11-08T00:00:00Z,6111297.87057869
2023-11-09,2023-11-09T00:00:00Z,21984255.174715
2023-11-10,2023-11-10T00:00:00Z,9173202.8112698
2023-11-11,2023-11-11T00:00:00Z,4000974.34332436
2023-11-12,2023-11-12T00:00:00Z,4163386.6370259
2023-11-13,2023-11-13T00:00:00Z,6890983.99355989
2023-11-14,2023-11-14T00:00:00Z,6509373.32764176
2023-11-15,2023-11-15T00:00:00Z,15755794.28098253
2023-11-16,2023-11-16T00:00:00Z,8970682.81586033
2023-11-17,2023-11-17T00:00:00Z,6619310.35636322
2023-11-18,2023-11-18T00:00:00Z,4197053.89417415
2023-11-19,2023-11-19T00:00:00Z,7461686.95228407
2023-11-20,2023-11-20T00:00:00Z,9067200.56172313
2023-11-21,2023-11-21T00:00:00Z,13272584.65200648
2023-11-22,2023-11-22T00:00:00Z,16051383.4066585
2023-11-23,2023-11-23T00:00:00Z,3026328.78474365
2023-11-24,2023-11-24T00:00:00Z,5341176.82055025
2023-11-25,2023-11-25T00:00:00Z,3049900.27587497
2023-11-26,2023-11-26T00:00:00Z,6062938.61218344
2023-11-27,2023-11-27T00:00:00Z,4487462.46637372
2023-11-28,2023-11-28T00:00:00Z,6912950.14302528
2023-11-29,2023-11-29T00:00:00Z,6715420.1127691
2023-11-30,2023-11-30T00:00:00Z,32581614.61567594
2023-12-01,2023-12-01T00:00:00Z,8422562.65864049
2023-12-02,2023-12-02T00:00:00Z,4722890.51741868
2023-12-03,2023-12-03T00:00:00Z,4470548.65133968
2023-12-04,2023-12-04T00:00:00Z,19322329.39456773
2023-12-05,2023-12-05T00:00:00Z,13436252.03208337
2023-12-06,2023-12-06T00:00:00Z,21338734.8501705
2023-12-07,2023-12-07T00:00:00Z,10971881.51724717
2023-12-08,2023-12-08T00:00:00Z,10296171.76051319
2023-12-09,2023-12-09T00:00:00Z,5925241.84217401
2023-12-10,2023-12-10T00:00:00Z,4704091.22019086
2023-12-11,2023-12-11T00:00:00Z,11816912.25887407
2023-12-12,2023-12-12T00:00:00Z,19362531.12726464
2023-12-13,2023-12-13T00:00:00Z,6160538.9971238
2023-12-14,2023-12-14T00:00:00Z,4861253.08209346
2023-12-15,2023-12-15T00:00:00Z,14851651.97925231
2023-12-16,2023-12-16T00:00:00Z,8321871.53324234
2023-12-17,2023-12-17T00:00:00Z,2781443.29793299
2023-12-18,2023-12-18T00:00:00Z,17191547.90588527
2023-12-19,2023-12-19T00:00:00Z,10133506.11161111
2023-12-20,2023-12-20T00:00:00Z,11614872.57569393
2023-12-21,2023-12-21T00:00:00Z,7967708.95095679
2023-12-22,2023-12-22T00:00:00Z,16497328.89860436
2023-12-23,2023-12-23T00:00:00Z,6578550.39627324
2023-12-24,2023-12-24T00:00:00Z,20142027.70151208
2023-12-25,2023-12-25T00:00:00Z,4663504.05955258
2023-12-26,2023-12-26T00:00:00Z,7916538.94781396
2023-12-27,2023-12-27T00:00:00Z,56035830.30603645
2023-12-28,2023-12-28T00:00:00Z,9137046.8832325
2023-12-29,2023-12-29T00:00:00Z,31195695.83601258
2023-12-30,2023-12-30T00:00:00Z,9240003.22703176
2023-12-31,2023-12-31T00:00:00Z,5824738.26370895
2024-01-01,2024-01-01T00:00:00Z,3817020.29470306
2024-01-02,2024-01-02T00:00:00Z,11850927.13860495
2024-01-03,2024-01-03T00:00:00Z,10772285.97197844
2024-01-04,2024-01-04T00:00:00Z,67832679.89222626
2024-01-05,2024-01-05T00:00:00Z,8817181.78973994
2024-01-06,2024-01-06T00:00:00Z,3796324.98707876
2024-01-07,2024-01-07T00:00:00Z,4644601.25615921
2024-01-08,2024-01-08T00:00:00Z,8519968.17889123
2024-01-09,2024-01-09T00:00:00Z,13106387.06261024
2024-01-10,2024-01-10T00:00:00Z,10854426.99623306
2024-01-11,2024-01-11T00:00:00Z,11359761.77989774
2024-01-12,2024-01-12T00:00:00Z,12419398.42452351
2024-01-13,2024-01-13T00:00:00Z,4086605.71657068
2024-01-14,2024-01-14T00:00:00Z,6076271.59671165
2024-01-15,2024-01-15T00:00:00Z,6497127.79458486
2024-01-16,2024-01-16T00:00:00Z,104688541.722134
2024-01-17,2024-01-17T00:00:00Z,25260823.47296316
2024-01-18,2024-01-18T00:00:00Z,21981141.89907629
2024-01-19,2024-01-19T00:00:00Z,16627511.28210815
2024-01-20,2024-01-20T00:00:00Z,3178233.3521112
2024-01-21,2024-01-21T00:00:00Z,2571983.03358911
2024-01-22,2024-01-22T00:00:00Z,26141988.55723029
2024-01-23,2024-01-23T00:00:00Z,22404921.15570736
2024-01-24,2024-01-24T00:00:00Z,57749927.58128852
2024-01-25,2024-01-25T00:00:00Z,26183164.2700149
2024-01-26,2024-01-26T00:00:00Z,16624632.81312189
2024-01-27,2024-01-27T00:00:00Z,4942923.92467036
2024-01-28,2024-01-28T00:00:00Z,2957204.4215691
2024-01-29,2024-01-29T00:00:00Z,13755590.37065266
2024-01-30,2024-01-30T00:00:00Z,21758336.81066358
2024-01-31,2024-01-31T00:00:00Z,19900307.45120949
2024-02-01,2024-02-01T00:00:00Z,10345869.16109488
2024-02-02,2024-02-02T00:00:00Z,13241355.66485155
2024-02-03,2024-02-03T00:00:00Z,2108800.05260173
2024-02-04,2024-02-04T00:00:00Z,6834907.28316775
2024-02-05,2024-02-05T00:00:00Z,11560900.57797096
2024-02-06,2024-02-06T00:00:00Z,26870771.27994
2024-02-07,2024-02-07T00:00:00Z,9690567.92644233
2024-02-08,2024-02-08T00:00:00Z,8418381.52730411
2024-02-09,2024-02-09T00:00:00Z,9831923.74965176
2024-02-10,2024-02-10T00:00:00Z,5878861.67965284
2024-02-11,2024-02-11T00:00:00Z,6269919.23577524
2024-02-12,2024-02-12T00:00:00Z,13913558.67830727
2024-02-13,2024-02-13T00:00:00Z,10759857.92448355
2024-02-14,2024-02-14T00:00:00Z,23809983.95120543
2024-02-15,2024-02-15T00:00:00Z,14575119.14494043
2024-02-16,2024-02-16T00:00:00Z,14483542.39256574
2024-02-17,2024-02-17T00:00:00Z,5590980.74976154
2024-02-18,2024-02-18T00:00:00Z,5065946.16792574
2024-02-19,2024-02-19T00:00:00Z,40958353.46337471
2024-02-20,2024-02-20T00:00:00Z,9223281.21528767
2024-02-21,2024-02-21T00:00:00Z,13202434.07246511
2024-02-22,2024-02-22T00:00:00Z,20106380.48559347
2024-02-23,2024-02-23T00:00:00Z,15106090.50879468
2024-02-24,2024-02-24T00:00:00Z,4575768.18498042
2024-02-25,2024-02-25T00:00:00Z,4858860.94155409
2024-02-26,2024-02-26T00:00:00Z,11306366.14390166
2024-02-27,2024-02-27T00:00:00Z,18754894.27453893
2024-02-28,2024-02-28T00:00:00Z,48440873.3462587
2024-02-29,2024-02-29T00:00:00Z,30933378.99701588
2024-03-01,2024-03-01T00:00:00Z,67343122.90153684
2024-03-02,2024-03-02T00:00:00Z,6313011.81226296
2024-03-03,2024-03-03T00:00:00Z,7484189.69033473
2024-03-04,2024-03-04T00:00:00Z,28035689.43207765
2024-03-05,2024-03-05T00:00:00Z,45535434.42274374
2024-03-06,2024-03-06T00:00:00Z,69392562.93536471
2024-03-07,2024-03-07T00:00:00Z,33571741.95554453
2024-03-08,2024-03-08T00:00:00Z,29857001.96896148
2024-03-09,2024-03-09T00:00:00Z,10430909.9358888
2024-03-10,2024-03-10T00:00:00Z,20426443.5466058
2024-03-11,2024-03-11T00:00:00Z,27911671.33695169
2024-03-12,2024-03-12T00:00:00Z,20981960.81520889
2024-03-13,2024-03-13T00:00:00Z,32856681.5227967
2024-03-14,2024-03-14T00:00:00Z,37435046.75296548
2024-03-15,2024-03-15T00:00:00Z,16840719.93994071
2024-03-16,2024-03-16T00:00:00Z,7301868.43280958
2024-03-17,2024-03-17T00:00:00Z,36949120.91571912
2024-03-18,2024-03-18T00:00:00Z,16637205.45567998
2024-03-19,2024-03-19T00:00:00Z,13189325.89451114
2024-03-20,2024-03-20T00:00:00Z,14487198.35815617
2024-03-21,2024-03-21T00:00:00Z,25473211.13824519
2024-03-22,2024-03-22T00:00:00Z,37337430.98632045
2024-03-23,2024-03-23T00:00:00Z,162961827.3517916
2024-03-24,2024-03-24T00:00:00Z,12049332.17198943
2024-03-25,2024-03-25T00:00:00Z,70044740.41489127
2024-03-26,2024-03-26T00:00:00Z,25825042.64854242
2024-03-27,2024-03-27T00:00:00Z,11935583.11538172
2024-03-28,2024-03-28T00:00:00Z,41066768.92241172
2024-03-29,2024-03-29T00:00:00Z,8904716.33708902
2024-03-30,2024-03-30T00:00:00Z,5782729.74531216
2024-03-31,2024-03-31T00:00:00Z,8108315.25707738
2024-04-01,2024-04-01T00:00:00Z,72573996.33151934
2024-04-02,2024-04-02T00:00:00Z,27066831.10989554
2024-04-03,2024-04-03T00:00:00Z,10021503.48800122
2024-04-04,2024-04-04T00:00:00Z,9579673.20038283
2024-04-05,2024-04-05T00:00:00Z,6095175.78288579
2024-04-06,2024-04-06T00:00:00Z,7294502.67738499
2024-04-07,2024-04-07T00:00:00Z,5303967.91807513
2024-04-08,2024-04-08T00:00:00Z,9581385.50766233
2024-04-09,2024-04-09T00:00:00Z,11873308.23647959
2024-04-10,2024-04-10T00:00:00Z,7816146.70775927
2024-04-11,2024-04-11T00:00:00Z,6542669.76622026
2024-04-12,2024-04-12T00:00:00Z,9292795.22279105
2024-04-13,2024-04-13T00:00:00Z,5148030.11817643
2024-04-14,2024-04-14T00:00:00Z,6630599.7194857
2024-04-15,2024-04-15T00:00:00Z,9872602.84525913
2024-04-16,2024-04-16T00:00:00Z,24558419.57290195
2024-04-17,2024-04-17T00:00:00Z,8928164.55494552
2024-04-18,2024-04-18T00:00:00Z,21010918.15509245
2024-04-19,2024-04-19T00:00:00Z,11728971.94072159
2024-04-20,2024-04-20T00:00:00Z,2593972.50472681
2024-04-21,2024-04-21T00:00:00Z,3501265.52819065
2024-04-22,2024-04-22T00:00:00Z,5699934.31644638
2024-04-23,2024-04-23T00:00:00Z,8094873.38499871
2024-04-24,2024-04-24T00:00:00Z,22411431.99718489
2024-04-25,2024-04-25T00:00:00Z,6892794.54306021
2024-04-26,2024-04-26T00:00:00Z,7296199.05881799
2024-04-27,2024-04-27T00:00:00Z,9006749.22432691
2024-04-28,2024-04-28T00:00:00Z,7068876.80179831
2024-04-29,2024-04-29T00:00:00Z,8991220.9666513
2024-04-30,2024-04-30T00:00:00Z,15088463.8977114
2024-05-01,2024-05-01T00:00:00Z,9743750.80286923
2024-05-02,2024-05-02T00:00:00Z,7969463.82302239
2024-05-03,2024-05-03T00:00:00Z,9207597.24625933
2024-05-04,2024-05-04T00:00:00Z,3042554.45583948
2024-05-05,2024-05-05T00:00:00Z,2532271.70166501
2024-05-06,2024-05-06T00:00:00Z,9842385.26659681
2024-05-07,2024-05-07T00:00:00Z,4889598.69606995
2024-05-08,2024-05-08T00:00:00Z,7262983.06312273
2024-05-09,2024-05-09T00:00:00Z,5228951.63962483
2024-05-10,2024-05-10T00:00:00Z,4697295.52443693
2024-05-11,2024-05-11T00:00:00Z,4597932.42643877
2024-05-12,2024-05-12T00:00:00Z,8560839.59324876
2024-05-13,2024-05-13T00:00:00Z,7030367.02005927
2024-05-14,2024-05-14T00:00:00Z,9780966.17087537
2024-05-15,2024-05-15T00:00:00Z,41283879.30902657
2024-05-16,2024-05-16T00:00:00Z,7522651.92762656
2024-05-17,2024-05-17T00:00:00Z,7968668.22076972
2024-05-18,2024-05-18T00:00:00Z,3321765.03441002
2024-05-19,2024-05-19T00:00:00Z,4832620.94817605
2024-05-20,2024-05-20T00:00:00Z,9431382.50986808
2024-05-21,2024-05-21T00:00:00Z,10902635.34242771
2024-05-22,2024-05-22T00:00:00Z,17456653.03018023
2024-05-23,2024-05-23T00:00:00Z,12238583.03846988
2024-05-24,2024-05-24T00:00:00Z,8848348.85083712
2024-05-25,2024-05-25T00:00:00Z,2549753.52722292
2024-05-26,2024-05-26T00:00:00Z,6760738.93107179
2024-05-27,2024-05-27T00:00:00Z,10622053.73501342
2024-05-28,2024-05-28T00:00:00Z,518269161.9409733
2024-05-29,2024-05-29T00:00:00Z,6540470.42192562
2024-05-30,2024-05-30T00:00:00Z,8817859.82370298
2024-05-31,2024-05-31T00:00:00Z,6287965.19708872
2024-06-01,2024-06-01T00:00:00Z,4077038.69966261
2024-06-02,2024-06-02T00:00:00Z,4710442.69982171
2024-06-03,2024-06-03T00:00:00Z,16424413.46605084
2024-06-04,2024-06-04T00:00:00Z,9319827.46519742
2024-06-05,2024-06-05T00:00:00Z,10534087.92573884
2024-06-06,2024-06-06T00:00:00Z,19064843.90048918
2024-06-07,2024-06-07T00:00:00Z,7615724.45160467
2024-06-08,2024-06-08T00:00:00Z,5655501.10724921
2024-06-09,2024-06-09T00:00:00Z,4484859.63331106
2024-06-10,2024-06-10T00:00:00Z,6321263.03513726
2024-06-11,2024-06-11T00:00:00Z,46135977.71876529
2024-06-12,2024-06-12T00:00:00Z,10638404.87694647
2024-06-13,2024-06-13T00:00:00Z,4404627.12930674
2024-06-14,2024-06-14T00:00:00Z,6773887.27367851
2024-06-15,2024-06-15T00:00:00Z,9887802.40305413
2024-06-16,2024-06-16T00:00:00Z,2469436.57835679
2024-06-17,2024-06-17T00:00:00Z,10280090.4350218
2024-06-18,2024-06-18T00:00:00Z,6101167.74653321
2024-06-19,2024-06-19T00:00:00Z,5150169.00340941
2024-06-20,2024-06-20T00:00:00Z,5490888.81218653
2024-06-21,2024-06-21T00:00:00Z,11161879.42894394
2024-06-22,2024-06-22T00:00:00Z,58310116.96317369
2024-06-23,2024-06-23T00:00:00Z,3528006.77598909
2024-06-24,2024-06-24T00:00:00Z,18823425.4888354
2024-06-25,2024-06-25T00:00:00Z,7128407.12919527
2024-06-26,2024-06-26T00:00:00Z,10327044.78278444
2024-06-27,2024-06-27T00:00:00Z,45500154.70829141
2024-06-28,2024-06-28T00:00:00Z,9795792.67217473
2024-06-29,2024-06-29T00:00:00Z,2497212.12154104
2024-06-30,2024-06-30T00:00:00Z,3769724.61156689
2024-07-01,2024-07-01T00:00:00Z,8617031.55214619
2024-07-02,2024-07-02T00:00:00Z,5771260.5591275
2024-07-03,2024-07-03T00:00:00Z,25787873.50618382
2024-07-04,2024-07-04T00:00:00Z,15246433.52365184
2024-07-05,2024-07-05T00:00:00Z,42780277.97451445
2024-07-06,2024-07-06T00:00:00Z,3838699.96127447
2024-07-07,2024-07-07T00:00:00Z,6416769.6858815
2024-07-08,2024-07-08T00:00:00Z,5681343.16735504
2024-07-09,2024-07-09T00:00:00Z,20558962.03112781
2024-07-10,2024-07-10T00:00:00Z,16109596.66627144
2024-07-11,2024-07-11T00:00:00Z,4558060.04976241
2024-07-12,2024-07-12T00:00:00Z,8078883.07718839
2024-07-13,2024-07-13T00:00:00Z,3507707.21538913
2024-07-14,2024-07-14T00:00:00Z,6462275.52050774
2024-07-15,2024-07-15T00:00:00Z,10154841.56545936
2024-07-16,2024-07-16T00:00:00Z,8551421.30634543
2024-07-17,2024-07-17T00:00:00Z,9966877.35599124
2024-07-18,2024-07-18T00:00:00Z,15567621.41070948
2024-07-19,2024-07-19T00:00:00Z,28177185.64503288
2024-07-20,2024-07-20T00:00:00Z,3470540.64821485
2024-07-21,2024-07-21T00:00:00Z,3178344.58341891
2024-07-22,2024-07-22T00:00:00Z,7420213.69642469
2024-07-23,2024-07-23T00:00:00Z,59577933.43923007
2024-07-24,2024-07-24T00:00:00Z,8772799.2324016
2024-07-25,2024-07-25T00:00:00Z,17835394.57924439
2024-07-26,2024-07-26T00:00:00Z,6347527.64025313
2024-07-27,2024-07-27T00:00:00Z,8393435.32457763
2024-07-28,2024-07-28T00:00:00Z,4792765.99952934
2024-07-29,2024-07-29T00:00:00Z,15989995.49168143
2024-07-30,2024-07-30T00:00:00Z,49687528.30912766
2024-07-31,2024-07-31T00:00:00Z,7038366.29752166
2024-08-01,2024-08-01T00:00:00Z,13976573.19854416
2024-08-02,2024-08-02T00:00:00Z,8094814.45708628
2024-08-03,2024-08-03T00:00:00Z,7323013.55503055
2024-08-04,2024-08-04T00:00:00Z,6649901.3225291
2024-08-05,2024-08-05T00:00:00Z,35550240.19153157
2024-08-06,2024-08-06T00:00:00Z,5863393.32304298
2024-08-07,2024-08-07T00:00:00Z,17043717.51583501
2024-08-08,2024-08-08T00:00:00Z,6852611.61878317
2024-08-09,2024-08-09T00:00:00Z,9203454.96634326
2024-08-10,2024-08-10T00:00:00Z,16206795.13987252
2024-08-11,2024-08-11T00:00:00Z,2880772.94082721
2024-08-12,2024-08-12T00:00:00Z,7301259.31945378
2024-08-13,2024-08-13T00:00:00Z,7123978.71608227
2024-08-14,2024-08-14T00:00:00Z,5313029.9133778
2024-08-15,2024-08-15T00:00:00Z,7576004.5618522
2024-08-16,2024-08-16T00:00:00Z,5829911.67773918
2024-08-17,2024-08-17T00:00:00Z,2361199.9405212
2024-08-18,2024-08-18T00:00:00Z,3265261.19483319
2024-08-19,2024-08-19T00:00:00Z,7550911.75064768
2024-08-20,2024-08-20T00:00:00Z,7291782.96124724
2024-08-21,2024-08-21T00:00:00Z,8801001.21910354
2024-08-22,2024-08-22T00:00:00Z,6449041.11795802
2024-08-23,2024-08-23T00:00:00Z,9355491.12946971
2024-08-24,2024-08-24T00:00:00Z,3711043.17832665
2024-08-25,2024-08-25T00:00:00Z,2537304.93575888
2024-08-26,2024-08-26T00:00:00Z,5956231.16369449
2024-08-27,2024-08-27T00:00:00Z,20207406.50017583
2024-08-28,2024-08-28T00:00:00Z,6807246.5768493
2024-08-29,2024-08-29T00:00:00Z,40822417.17488737
2024-08-30,2024-08-30T00:00:00Z,5057106.57646283
2024-08-31,2024-08-31T00:00:00Z,7249581.5139982
2024-09-01,2024-09-01T00:00:00Z,2324569.45180768
2024-09-02,2024-09-02T00:00:00Z,4032784.28450901
2024-09-03,2024-09-03T00:00:00Z,8478672.25345637
2024-09-04,2024-09-04T00:00:00Z,9991918.93436796
2024-09-05,2024-09-05T00:00:00Z,6389691.43961191
2024-09-06,2024-09-06T00:00:00Z,12359433.9613004
2024-09-07,2024-09-07T00:00:00Z,1871008.38209169
2024-09-08,2024-09-08T00:00:00Z,1874196.34391342
2024-09-09,2024-09-09T00:00:00Z,11793069.10384885
2024-09-10,2024-09-10T00:00:00Z,10199853.45905083
2024-09-11,2024-09-11T00:00:00Z,6790972.28945681
2024-09-12,2024-09-12T00:00:00Z,6231472.59249928
2024-09-13,2024-09-13T00:00:00Z,15340964.51768543
2024-09-14,2024-09-14T00:00:00Z,3043208.22856292
2024-09-15,2024-09-15T00:00:00Z,4478263.92395822
2024-09-16,2024-09-16T00:00:00Z,12694002.38622207
2024-09-17,2024-09-17T00:00:00Z,7082121.58084109
2024-09-18,2024-09-18T00:00:00Z,11499520.28744914
2024-09-19,2024-09-19T00:00:00Z,8221815.5655613
2024-09-20,2024-09-20T00:00:00Z,14088747.98168763
2024-09-21,2024-09-21T00:00:00Z,3979497.91379538
2024-09-22,2024-09-22T00:00:00Z,3418675.76445635
2024-09-23,2024-09-23T00:00:00Z,11252220.49528177
2024-09-24,2024-09-24T00:00:00Z,7019405.05756283
2024-09-25,2024-09-25T00:00:00Z,12281288.42690491
2024-09-26,2024-09-26T00:00:00Z,16197292.66495183
2024-09-27,2024-09-27T00:00:00Z,8429505.27403654
2024-09-28,2024-09-28T00:00:00Z,4769154.4180144
2024-09-29,2024-09-29T00:00:00Z,3345876.09383301
2024-09-30,2024-09-30T00:00:00Z,8437762.98281977
2024-10-01,2024-10-01T00:00:00Z,5081099.87214092
2024-10-02,2024-10-02T00:00:00Z,6092358.54456335
2024-10-03,2024-10-03T00:00:00Z,7834183.16558633
2024-10-04,2024-10-04T00:00:00Z,8951981.47055002
2024-10-05,2024-10-05T00:00:00Z,3027973.17546117
2024-10-06,2024-10-06T00:00:00Z,3303007.45611891
2024-10-07,2024-10-07T00:00:00Z,6946723.2015757
2024-10-08,2024-10-08T00:00:00Z,83076092.6102783
2024-10-09,2024-10-09T00:00:00Z,11375925.65825023
2024-10-10,2024-10-10T00:00:00Z,8650697.74959234
2024-10-11,2024-10-11T00:00:00Z,29483803.3425785
2024-10-12,2024-10-12T00:00:00Z,7391216.55762526
2024-10-13,2024-10-13T00:00:00Z,6385296.70439529
2024-10-14,2024-10-14T00:00:00Z,10019429.66896618
2024-10-15,2024-10-15T00:00:00Z,26440667.07389911
2024-10-16,2024-10-16T00:00:00Z,8359620.40537186
2024-10-17,2024-10-17T00:00:00Z,10370875.57195309
2024-10-18,2024-10-18T00:00:00Z,12283250.56309899
2024-10-19,2024-10-19T00:00:00Z,10873207.7113201
2024-10-20,2024-10-20T00:00:00Z,19113887.01002299
2024-10-21,2024-10-21T00:00:00Z,26251211.23341275
2024-10-22,2024-10-22T00:00:00Z,7694705.65091112
2024-10-23,2024-10-23T00:00:00Z,7924437.09658197
2024-10-24,2024-10-24T00:00:00Z,6167368.90299188
2024-10-25,2024-10-25T00:00:00Z,9770162.69321958
