date,timestamp_utc,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2024-07-12,2024-07-12T00:00:00Z,255323784,11741523,4234469,956808,154369,20157,1789,79
2024-07-13,2024-07-13T00:00:00Z,255900661,11741809,4236125,956797,154344,20159,1790,79
2024-07-14,2024-07-14T00:00:00Z,256014191,11705707,4234835,957262,154366,20175,1789,79
2024-07-15,2024-07-15T00:00:00Z,256147589,11703207,4228454,955608,154235,20191,1786,80
2024-07-16,2024-07-16T00:00:00Z,256368791,11705298,4228786,955297,154242,20221,1782,80
2024-07-17,2024-07-17T00:00:00Z,256673885,11709131,4228804,955098,154327,20196,1782,80
2024-07-18,2024-07-18T00:00:00Z,256806370,11714163,4228381,954382,154309,20186,1778,81
2024-07-19,2024-07-19T00:00:00Z,257030963,11720406,4230304,954123,154133,20218,1778,81
2024-07-20,2024-07-20T00:00:00Z,257391063,11717881,4231659,954128,154237,20214,1778,81
2024-07-21,2024-07-21T00:00:00Z,258123918,11719139,4231694,954093,154206,20221,1778,81
2024-07-22,2024-07-22T00:00:00Z,258734622,11721537,4230402,954344,154211,20211,1779,81
2024-07-23,2024-07-23T00:00:00Z,259446306,11729061,4232434,954805,153997,20212,1783,81
2024-07-24,2024-07-24T00:00:00Z,259875635,11737495,4233927,954972,153653,20336,1786,80
2024-07-25,2024-07-25T00:00:00Z,260379257,11740656,4235124,955383,153623,20304,1786,80
2024-07-26,2024-07-26T00:00:00Z,260088830,11748575,4236407,955312,153510,20268,1788,80
2024-07-27,2024-07-27T00:00:00Z,259836648,11750560,4235552,954890,153335,20296,1784,80
2024-07-28,2024-07-28T00:00:00Z,260438290,11752714,4237942,954979,153285,20300,1783,80
2024-07-29,2024-07-29T00:00:00Z,260923970,11754876,4244578,955285,153374,20224,1786,80
2024-07-30,2024-07-30T00:00:00Z,261422789,11765879,4246148,955814,153518,20194,1780,82
2024-07-31,2024-07-31T00:00:00Z,261813443,11773680,4247813,955556,153627,20222,1786,80
2024-08-01,2024-08-01T00:00:00Z,262098085,11785288,4249245,955232,153752,20246,1794,80
2024-08-02,2024-08-02T00:00:00Z,262239444,11792888,4251831,955180,153824,20222,1798,80
2024-08-03,2024-08-03T00:00:00Z,262502818,11777787,4252106,954965,153941,20221,1797,80
2024-08-04,2024-08-04T00:00:00Z,262732087,11735567,4250503,955648,153971,20219,1797,80
2024-08-05,2024-08-05T00:00:00Z,262829713,11744430,4253622,954117,154074,20310,1791,80
2024-08-06,2024-08-06T00:00:00Z,262936218,11756657,4255038,954771,154226,20340,1790,80
2024-08-07,2024-08-07T00:00:00Z,262989133,11753778,4256608,955105,154364,20272,1788,80
2024-08-08,2024-08-08T00:00:00Z,263362251,11744467,4259258,955168,154364,20275,1783,80
2024-08-09,2024-08-09T00:00:00Z,263569736,11738898,4258950,955578,154259,20252,1785,80
2024-08-10,2024-08-10T00:00:00Z,263974184,11738489,4254587,955306,154436,20248,1783,80
2024-08-11,2024-08-11T00:00:00Z,264269266,11741287,4255296,955338,154603,20256,1782,80
2024-08-12,2024-08-12T00:00:00Z,264307387,11741062,4255967,955754,154641,20262,1782,80
2024-08-13,2024-08-13T00:00:00Z,264557315,11743840,4257007,956070,154710,20168,1782,80
2024-08-14,2024-08-14T00:00:00Z,264883868,11746122,4257681,956489,154712,20176,1782,80
2024-08-15,2024-08-15T00:00:00Z,265292143,11750713,4258946,956319,154580,20193,1786,80
2024-08-16,2024-08-16T00:00:00Z,265687402,11760539,4259365,956684,154646,20209,1784,80
2024-08-17,2024-08-17T00:00:00Z,266326796,11760988,4237424,956789,154979,20200,1784,80
2024-08-18,2024-08-18T00:00:00Z,266978015,11763750,4238109,957031,154962,20211,1784,80
2024-08-19,2024-08-19T00:00:00Z,267312581,11776876,4239147,956339,155094,20259,1781,80
2024-08-20,2024-08-20T00:00:00Z,267868983,11796511,4239892,956254,154786,20289,1784,80
2024-08-21,2024-08-21T00:00:00Z,268380184,11806057,4240562,956171,154816,20280,1784,80
2024-08-22,2024-08-22T00:00:00Z,269021503,11824065,4241609,956181,154764,20283,1783,80
2024-08-23,2024-08-23T00:00:00Z,269667455,11815539,4241055,956162,154726,20281,1787,80
2024-08-24,2024-08-24T00:00:00Z,270366153,11803708,4242387,955896,154833,20268,1784,80
2024-08-25,2024-08-25T00:00:00Z,270994531,11802793,4238992,955944,154851,20270,1784,80
2024-08-26,2024-08-26T00:00:00Z,271379962,11803331,4237844,956197,154749,20279,1788,80
2024-08-27,2024-08-27T00:00:00Z,271880533,11804083,4237217,956555,155085,20295,1792,80
2024-08-28,2024-08-28T00:00:00Z,272338130,11811656,4239235,957341,155017,20326,1793,80
2024-08-29,2024-08-29T00:00:00Z,272681949,11818541,4238428,957611,154966,20350,1793,80
2024-08-30,2024-08-30T00:00:00Z,273007431,11824723,4238903,957358,155006,20331,1800,80
2024-08-31,2024-08-31T00:00:00Z,273592335,11826322,4239610,957317,155093,20333,1798,80
2024-09-01,2024-09-01T00:00:00Z,274131631,11827362,4240437,957403,155069,20337,1798,80
2024-09-02,2024-09-02T00:00:00Z,274724050,11833900,4241203,957603,155032,20345,1799,80
2024-09-03,2024-09-03T00:00:00Z,275319771,11834017,4240688,957629,155115,20370,1796,80
2024-09-04,2024-09-04T00:00:00Z,275894026,11842117,4241934,957485,155044,20384,1795,80
2024-09-05,2024-09-05T00:00:00Z,276454337,11854081,4243443,957796,154934,20387,1797,80
2024-09-06,2024-09-06T00:00:00Z,276965430,11862702,4243784,958221,154949,20371,1797,80
2024-09-07,2024-09-07T00:00:00Z,277507991,11870345,4245887,958545,154825,20390,1797,80
2024-09-08,2024-09-08T00:00:00Z,278278621,11877447,4246998,958841,154774,20372,1799,80
2024-09-09,2024-09-09T00:00:00Z,278491154,11883272,4249068,958902,154506,20372,1802,80
2024-09-10,2024-09-10T00:00:00Z,278772929,11891445,4250665,959114,153275,20364,1807,80
2024-09-11,2024-09-11T00:00:00Z,278996479,11902779,4251687,958872,153110,20368,1806,80
2024-09-12,2024-09-12T00:00:00Z,279225907,11909367,4251471,959323,153126,20388,1803,80
2024-09-13,2024-09-13T00:00:00Z,279370850,11917134,4253304,959090,153111,20376,1807,80
2024-09-14,2024-09-14T00:00:00Z,279852031,11922644,4254923,958736,153075,20381,1807,80
2024-09-15,2024-09-15T00:00:00Z,280314358,11905481,4255501,958889,153141,20378,1807,80
2024-09-16,2024-09-16T00:00:00Z,280631527,11898792,4257122,959182,153230,20349,1810,80
2024-09-17,2024-09-17T00:00:00Z,280883646,11887763,4257655,959441,153255,20357,1811,80
2024-09-18,2024-09-18T00:00:00Z,281148488,11876222,4259588,959632,153355,20360,1808,80
2024-09-19,2024-09-19T00:00:00Z,281371048,11868037,4254524,959776,153299,20368,1804,80
2024-09-20,2024-09-20T00:00:00Z,281570948,11870339,4252267,958715,153418,20323,1803,79
2024-09-21,2024-09-21T00:00:00Z,281854623,11872904,4252882,958732,153490,20308,1803,79
2024-09-22,2024-09-22T00:00:00Z,282267538,11856755,4251036,958644,153456,20310,1804,79
2024-09-23,2024-09-23T00:00:00Z,282463916,11862413,4251666,958617,153283,20320,1805,79
2024-09-24,2024-09-24T00:00:00Z,282589328,11862259,4250956,958660,153206,20298,1805,79
2024-09-25,2024-09-25T00:00:00Z,282604796,11862606,4251544,958534,153051,20242,1813,80
2024-09-26,2024-09-26T00:00:00Z,282787169,11869699,4252507,958498,152732,20270,1816,80
2024-09-27,2024-09-27T00:00:00Z,283000993,11877051,4253337,958346,152614,20287,1814,80
2024-09-28,2024-09-28T00:00:00Z,283402792,11883304,4254128,958393,152680,20297,1815,80
2024-09-29,2024-09-29T00:00:00Z,283749573,11886590,4254649,958506,152738,20293,1815,80
2024-09-30,2024-09-30T00:00:00Z,284107926,11894468,4255777,958729,152687,20309,1816,80
2024-10-01,2024-10-01T00:00:00Z,284484513,11889778,4256721,958197,153051,20296,1817,80
2024-10-02,2024-10-02T00:00:00Z,284639215,11882691,4255053,956703,153076,20319,1819,79
2024-10-03,2024-10-03T00:00:00Z,284756879,11885164,4261446,956545,153108,20327,1819,79
2024-10-04,2024-10-04T00:00:00Z,284693963,11894621,4263281,956344,153101,20308,1818,79
2024-10-05,2024-10-05T00:00:00Z,285354534,11902893,4264234,956312,153186,20316,1817,79
2024-10-06,2024-10-06T00:00:00Z,285966841,11903658,4260589,956555,153119,20351,1817,79
2024-10-07,2024-10-07T00:00:00Z,286446896,11908438,4260217,956482,153104,20364,1820,78
2024-10-08,2024-10-08T00:00:00Z,286888440,11911514,4261617,956480,153354,20342,1819,78
2024-10-09,2024-10-09T00:00:00Z,287279870,11921532,4263768,956576,153366,20358,1819,78
2024-10-10,2024-10-10T00:00:00Z,287899567,11927947,4264478,956591,153382,20322,1834,78
2024-10-11,2024-10-11T00:00:00Z,288407350,11940307,4266324,956540,153408,20429,1839,78
2024-10-12,2024-10-12T00:00:00Z,289136334,11940236,4267697,956827,153397,20471,1838,78
2024-10-13,2024-10-13T00:00:00Z,289677167,11920852,4268858,957040,153328,20493,1838,78
2024-10-14,2024-10-14T00:00:00Z,290109479,11896920,4261211,956496,153321,20612,1829,78
2024-10-15,2024-10-15T00:00:00Z,290458701,11896713,4260252,956096,153165,20598,1833,78
2024-10-16,2024-10-16T00:00:00Z,291094499,11902096,4258971,955809,153144,20613,1835,78
2024-10-17,2024-10-17T00:00:00Z,291571191,11901681,4256942,954962,153180,20596,1835,78
2024-10-18,2024-10-18T00:00:00Z,291851223,11895266,4256506,955072,153144,20610,1833,78
2024-10-19,2024-10-19T00:00:00Z,292428683,11897445,4256490,955233,153189,20615,1835,78
2024-10-20,2024-10-20T00:00:00Z,292984804,11899890,4256825,955312,153114,20624,1830,78
2024-10-21,2024-10-21T00:00:00Z,293616516,11905804,4257310,955431,153062,20666,1815,80
2024-10-22,2024-10-22T00:00:00Z,294251947,11917388,4258146,955326,153029,20667,1815,80
2024-10-23,2024-10-23T00:00:00Z,294701094,11912709,4257875,955421,153047,20652,1818,80
2024-10-24,2024-10-24T00:00:00Z,295203895,11919786,4260538,955853,153039,20622,1814,80
2024-10-25,2024-10-25T00:00:00Z,295483988,11921548,4259438,954447,153162,20634,1808,79
2024-10-26,2024-10-26T00:00:00Z,295821157,11925655,4260482,954414,153176,20636,1808,79
2024-10-27,2024-10-27T00:00:00Z,296219304,11926769,4261130,954299,153193,20644,1805,79
2024-10-28,2024-10-28T00:00:00Z,296533582,11930068,4260236,953580,153152,20663,1808,79
2024-10-29,2024-10-29T00:00:00Z,296844160,11920435,4257320,952396,153261,20671,1808,79
2024-10-30,2024-10-30T00:00:00Z,297266064,11893943,4256133,951607,153098,20704,1804,79
2024-10-31,2024-10-31T00:00:00Z,297465691,11886215,4255772,951920,153085,20695,1802,79
2024-11-01,2024-11-01T00:00:00Z,297657705,11887289,4257901,952078,153305,20684,1797,79
2024-11-02,2024-11-02T00:00:00Z,298010923,11870787,4259013,952427,153315,20672,1795,79
2024-11-03,2024-11-03T00:00:00Z,298123893,11855435,4250524,952651,153365,20685,1795,79
2024-11-04,2024-11-04T00:00:00Z,298029459,11857856,4251780,953065,153335,20705,1793,79
2024-11-05,2024-11-05T00:00:00Z,298078332,11866307,4253571,953177,153440,20793,1781,79
2024-11-06,2024-11-06T00:00:00Z,298128153,11857079,4250294,952163,153281,20779,1791,79
2024-11-07,2024-11-07T00:00:00Z,298227956,11859628,4248845,951654,153188,20790,1794,79
2024-11-08,2024-11-08T00:00:00Z,298448929,11865859,4249062,951223,153051,20716,1796,77
2024-11-09,2024-11-09T00:00:00Z,298836485,11872980,4228290,950445,153258,20732,1796,77
2024-11-10,2024-11-10T00:00:00Z,299092538,11854819,4226101,949822,153206,20747,1795,77
2024-11-11,2024-11-11T00:00:00Z,299248875,11832328,4215702,948512,153302,20777,1800,76
2024-11-12,2024-11-12T00:00:00Z,299468472,11808282,4204951,946980,152787,20856,1805,76
2024-11-13,2024-11-13T00:00:00Z,299868946,11811505,4201600,945535,152799,20887,1800,76
2024-11-14,2024-11-14T00:00:00Z,300193436,11804492,4196396,944450,152857,20877,1803,76
2024-11-15,2024-11-15T00:00:00Z,300497449,11780079,4193071,944481,152892,20941,1802,77
2024-11-16,2024-11-16T00:00:00Z,300819403,11769669,4191645,944856,152850,20948,1802,77
2024-11-17,2024-11-17T00:00:00Z,301175394,11769111,4191370,944791,152803,20967,1801,77
2024-11-18,2024-11-18T00:00:00Z,301666618,11770431,4188710,943659,152587,20960,1799,76
2024-11-19,2024-11-19T00:00:00Z,302287302,11774659,4189180,943219,152411,20973,1796,75
2024-11-20,2024-11-20T00:00:00Z,302784799,11775923,4187463,941663,152115,20998,1797,75
2024-11-21,2024-11-21T00:00:00Z,302964140,11764490,4183820,940426,151992,21078,1790,76
2024-11-22,2024-11-22T00:00:00Z,303290648,11752708,4178212,939260,151810,21180,1777,76
2024-11-23,2024-11-23T00:00:00Z,303472992,11711972,4169118,938642,151993,21173,1778,75
2024-11-24,2024-11-24T00:00:00Z,303623164,11706286,4167847,938104,151969,21144,1779,75
2024-11-25,2024-11-25T00:00:00Z,303783912,11700668,4166331,937034,151934,21165,1786,75
2024-11-26,2024-11-26T00:00:00Z,304069270,11649667,4161832,936512,151680,21150,1792,75
2024-11-27,2024-11-27T00:00:00Z,304310313,11652859,4161560,936456,151598,21214,1791,75
2024-11-28,2024-11-28T00:00:00Z,304657340,11658342,4162140,936242,151479,21203,1792,75
2024-11-29,2024-11-29T00:00:00Z,304802586,11622290,4160855,936118,151378,21219,1790,75
2024-11-30,2024-11-30T00:00:00Z,305208188,11623644,4161368,936088,151481,21224,1789,75
2024-12-01,2024-12-01T00:00:00Z,305727788,11626991,4162079,935945,151479,21225,1787,75
2024-12-02,2024-12-02T00:00:00Z,305676048,11589885,4162094,935524,151381,21247,1792,74
2024-12-03,2024-12-03T00:00:00Z,305847997,11525793,4162896,935543,151476,21252,1792,74
2024-12-04,2024-12-04T00:00:00Z,306027976,11524407,4158416,935193,151261,21339,1778,74
2024-12-05,2024-12-05T00:00:00Z,306187328,11516142,4155356,934404,151390,21495,1776,74
2024-12-06,2024-12-06T00:00:00Z,306298159,11502824,4155414,933630,151434,21728,1772,74
2024-12-07,2024-12-07T00:00:00Z,306555756,11434186,4153711,933691,151421,21729,1772,74
2024-12-08,2024-12-08T00:00:00Z,306638735,11393611,4153897,933347,151511,21730,1773,74
2024-12-09,2024-12-09T00:00:00Z,306532329,11398039,4155247,933145,151420,21928,1767,74
2024-12-10,2024-12-10T00:00:00Z,306566063,11404745,4154904,933023,151407,22084,1767,74
2024-12-11,2024-12-11T00:00:00Z,306952033,11366266,4150918,933047,151282,22075,1773,74
2024-12-12,2024-12-12T00:00:00Z,307206579,11355094,4146289,932408,151314,22013,1787,74
2024-12-13,2024-12-13T00:00:00Z,307417057,11355585,4144119,932234,151292,22002,1788,74
2024-12-14,2024-12-14T00:00:00Z,307655341,11355173,4145598,932636,151455,22000,1788,74
2024-12-15,2024-12-15T00:00:00Z,307754980,11354300,4146606,933000,151365,22017,1790,74
2024-12-16,2024-12-16T00:00:00Z,307708638,11353433,4145741,933083,151296,22014,1790,74
2024-12-17,2024-12-17T00:00:00Z,307877241,11346980,4148071,932446,150966,22113,1772,74
2024-12-18,2024-12-18T00:00:00Z,307945757,11323817,4143378,931756,151053,22114,1772,74
2024-12-19,2024-12-19T00:00:00Z,308089532,11322419,4144534,931610,151223,22053,1769,74
2024-12-20,2024-12-20T00:00:00Z,308136545,11313786,4145615,931478,151372,22086,1760,74
2024-12-21,2024-12-21T00:00:00Z,308147238,11308718,4147399,931855,151399,22055,1759,74
2024-12-22,2024-12-22T00:00:00Z,308029945,11310860,4148746,931784,151496,22055,1759,74
2024-12-23,2024-12-23T00:00:00Z,307952949,11312372,4149103,931898,151491,22068,1750,74
2024-12-24,2024-12-24T00:00:00Z,307968575,11306127,4150204,932335,151538,22097,1739,75
2024-12-25,2024-12-25T00:00:00Z,308024169,11289331,4150425,932678,151565,22093,1742,75
2024-12-26,2024-12-26T00:00:00Z,307899110,11268714,4146810,933247,151654,22101,1742,75
2024-12-27,2024-12-27T00:00:00Z,307700097,11263823,4146379,933303,151770,22056,1745,75
2024-12-28,2024-12-28T00:00:00Z,307551260,11269283,4148006,933606,151816,22049,1746,75
2024-12-29,2024-12-29T00:00:00Z,307312549,11273198,4149838,933883,151747,22054,1750,75
2024-12-30,2024-12-30T00:00:00Z,307041484,11273799,4150891,934444,151815,21848,1749,76
2024-12-31,2024-12-31T00:00:00Z,306962871,11275439,4150813,934385,151736,21910,1750,76
2025-01-01,2025-01-01T00:00:00Z,306744218,11272981,4151751,934729,151896,21900,1748,76
2025-01-02,2025-01-02T00:00:00Z,306484712,11273373,4152147,934877,152044,21901,1750,76
2025-01-03,2025-01-03T00:00:00Z,306576970,11275264,4152158,935013,151982,21925,1750,76
2025-01-04,2025-01-04T00:00:00Z,306631248,11275156,4152809,935270,151971,21934,1751,76
2025-01-05,2025-01-05T00:00:00Z,306574464,11275453,4153718,935327,151934,21937,1751,76
2025-01-06,2025-01-06T00:00:00Z,306514336,11279995,4154777,935265,151865,21950,1752,77
2025-01-07,2025-01-07T00:00:00Z,306419331,11283953,4155397,935453,151760,21987,1748,77
2025-01-08,2025-01-08T00:00:00Z,306570359,11279227,4152697,935280,151852,21970,1752,77
2025-01-09,2025-01-09T00:00:00Z,306827780,11284360,4154067,935560,151883,21959,1750,77
2025-01-10,2025-01-10T00:00:00Z,306838017,11287068,4155228,935596,151885,21981,1747,76
2025-01-11,2025-01-11T00:00:00Z,306712530,11289456,4155569,935752,151939,21999,1744,76
2025-01-12,2025-01-12T00:00:00Z,306414837,11289532,4156648,935868,151994,21995,1742,76
2025-01-13,2025-01-13T00:00:00Z,306547801,11291569,4156600,936182,151956,22010,1744,76
2025-01-14,2025-01-14T00:00:00Z,306288045,11291606,4156969,936416,152113,22006,1744,76
2025-01-15,2025-01-15T00:00:00Z,306188791,11290894,4156192,936473,151978,22036,1743,76
2025-01-16,2025-01-16T00:00:00Z,306247885,11288760,4155548,936515,151974,22047,1740,76
2025-01-17,2025-01-17T00:00:00Z,306238269,11283064,4152047,935821,151681,22086,1739,76
2025-01-18,2025-01-18T00:00:00Z,306157220,11281908,4149747,936074,151701,22097,1740,76
2025-01-19,2025-01-19T00:00:00Z,305928534,11277083,4147987,936417,151598,22113,1740,76
2025-01-20,2025-01-20T00:00:00Z,305857503,11273208,4147025,936522,151714,22098,1739,76
2025-01-21,2025-01-21T00:00:00Z,305701200,11271332,4143470,936491,151536,22141,1734,76
2025-01-22,2025-01-22T00:00:00Z,305628533,11272211,4141683,936618,151559,22175,1735,76
2025-01-23,2025-01-23T00:00:00Z,305415554,11277868,4140992,933518,151515,22254,1736,76
2025-01-24,2025-01-24T00:00:00Z,305318791,11278384,4138582,933298,151790,22268,1734,76
2025-01-25,2025-01-25T00:00:00Z,305224342,11279019,4138054,933426,151783,22267,1733,76
2025-01-26,2025-01-26T00:00:00Z,304776039,11276527,4138179,933681,151731,22274,1733,76
2025-01-27,2025-01-27T00:00:00Z,304394799,11278789,4138874,933982,151907,22275,1725,76
2025-01-28,2025-01-28T00:00:00Z,303923152,11280143,4139374,933814,151993,22261,1724,76
2025-01-29,2025-01-29T00:00:00Z,303518644,11277119,4139588,933480,152007,22277,1724,76
2025-01-30,2025-01-30T00:00:00Z,303208965,11277786,4139660,933688,152025,22266,1725,76
2025-01-31,2025-01-31T00:00:00Z,303097633,11277928,4138388,933755,151792,22302,1727,76
2025-02-01,2025-02-01T00:00:00Z,302394222,11274132,4139172,934013,151848,22291,1728,76
2025-02-02,2025-02-02T00:00:00Z,301974703,11269101,4138933,933976,151865,22291,1728,76
2025-02-03,2025-02-03T00:00:00Z,301741124,11266925,4136653,933034,151973,22324,1727,76
2025-02-04,2025-02-04T00:00:00Z,301605169,11267380,4137607,933232,150499,22375,1762,76
2025-02-05,2025-02-05T00:00:00Z,301516915,11268625,4137693,933353,150551,22349,1736,76
2025-02-06,2025-02-06T00:00:00Z,301508311,11269070,4138019,933585,150739,22349,1738,76
2025-02-07,2025-02-07T00:00:00Z,301456160,11270044,4137927,933744,150832,22320,1738,76
2025-02-08,2025-02-08T00:00:00Z,301343861,11270491,4138717,933996,150916,22285,1736,76
2025-02-09,2025-02-09T00:00:00Z,301110882,11270936,4139457,934225,150967,22294,1746,75
2025-02-10,2025-02-10T00:00:00Z,300828534,11271255,4140104,934578,150936,22298,1746,75
2025-02-11,2025-02-11T00:00:00Z,300728131,11268295,4140331,934812,150858,22317,1744,75
2025-02-12,2025-02-12T00:00:00Z,300647953,11269200,4141225,935030,150900,22329,1743,75
2025-02-13,2025-02-13T00:00:00Z,300302874,11271979,4141786,935186,150983,22331,1742,75
2025-02-14,2025-02-14T00:00:00Z,299870995,11269929,4141633,935399,150914,22348,1744,74
2025-02-15,2025-02-15T00:00:00Z,299354955,11271448,4142756,935585,150976,22347,1744,74
2025-02-16,2025-02-16T00:00:00Z,299083858,11273209,4143886,935623,150962,22351,1744,74
2025-02-17,2025-02-17T00:00:00Z,298767871,11274154,4143477,935568,151030,22341,1744,74
2025-02-18,2025-02-18T00:00:00Z,298730614,11276251,4141821,935527,151045,22325,1743,74
2025-02-19,2025-02-19T00:00:00Z,298982235,11279586,4141672,935448,151051,22328,1746,74
2025-02-20,2025-02-20T00:00:00Z,299356787,11281934,4140053,935402,150814,22360,1746,74
2025-02-21,2025-02-21T00:00:00Z,299687414,11286061,4142857,935235,150832,22367,1745,74
2025-02-22,2025-02-22T00:00:00Z,300198972,11291858,4145582,936182,151043,22404,1740,74
2025-02-23,2025-02-23T00:00:00Z,300830203,11300889,4147609,936539,151041,22422,1737,74
2025-02-24,2025-02-24T00:00:00Z,301156299,11307018,4148680,936246,151094,22430,1733,74
2025-02-25,2025-02-25T00:00:00Z,301426428,11321133,4148802,936728,151190,22398,1731,74
2025-02-26,2025-02-26T00:00:00Z,301459552,11322494,4148691,937422,151460,22347,1730,74
2025-02-27,2025-02-27T00:00:00Z,301141441,11324145,4149056,937745,151324,22371,1726,74
2025-02-28,2025-02-28T00:00:00Z,300816334,11327279,4146427,937989,151218,22394,1723,74
2025-03-01,2025-03-01T00:00:00Z,300326604,11327369,4147219,938745,151166,22378,1724,74
2025-03-02,2025-03-02T00:00:00Z,299809627,11331363,4149149,939889,151086,22395,1726,74
2025-03-03,2025-03-03T00:00:00Z,299608060,11332100,4149082,940498,151133,22362,1727,73
2025-03-04,2025-03-04T00:00:00Z,299111972,11339805,4149378,940599,151049,22379,1728,73
2025-03-05,2025-03-05T00:00:00Z,298720665,11343389,4149260,939845,151160,22395,1729,73
2025-03-06,2025-03-06T00:00:00Z,298177330,11347488,4143730,940219,151082,22392,1743,73
2025-03-07,2025-03-07T00:00:00Z,297943400,11327401,4141119,939668,150865,22400,1743,73
2025-03-08,2025-03-08T00:00:00Z,297550598,11332561,4141820,939653,150880,22398,1743,73
2025-03-09,2025-03-09T00:00:00Z,296875390,11337857,4142515,939805,150884,22394,1744,73
2025-03-10,2025-03-10T00:00:00Z,296926594,11348310,4143778,939839,150935,22366,1743,73
2025-03-11,2025-03-11T00:00:00Z,296911531,11358133,4145883,939886,151000,22371,1744,73
2025-03-12,2025-03-12T00:00:00Z,297015423,11358036,4147801,940368,151016,22336,1754,72
2025-03-13,2025-03-13T00:00:00Z,297381379,11363763,4148604,940605,151024,22262,1767,72
2025-03-14,2025-03-14T00:00:00Z,297566173,11350578,4146623,940042,151049,22291,1769,72
2025-03-15,2025-03-15T00:00:00Z,298021275,11354134,4147925,939964,151033,22295,1769,72
2025-03-16,2025-03-16T00:00:00Z,298317467,11357100,4148728,939942,151060,22296,1771,72
2025-03-17,2025-03-17T00:00:00Z,298318302,11358759,4148639,940003,151037,22292,1770,72
2025-03-18,2025-03-18T00:00:00Z,298218101,11363733,4149260,940103,151096,22283,1770,72
2025-03-19,2025-03-19T00:00:00Z,298329197,11365534,4149724,940245,151025,22293,1772,72
2025-03-20,2025-03-20T00:00:00Z,298122989,11368181,4150496,940166,150893,22325,1770,72
2025-03-21,2025-03-21T00:00:00Z,297765413,11371468,4151044,940387,150827,22329,1771,72
2025-03-22,2025-03-22T00:00:00Z,297673027,11372838,4152041,940283,150786,22327,1771,72
2025-03-23,2025-03-23T00:00:00Z,298049137,11372536,4152891,940617,150747,22329,1772,72
2025-03-24,2025-03-24T00:00:00Z,298258959,11369655,4152057,940489,150623,22366,1774,72
2025-03-25,2025-03-25T00:00:00Z,298744827,11374103,4153783,940207,150671,22391,1777,72
2025-03-26,2025-03-26T00:00:00Z,299052427,11375818,4154056,940201,150743,22358,1778,72
2025-03-27,2025-03-27T00:00:00Z,299155243,11378851,4154757,940375,150639,22351,1780,72
2025-03-28,2025-03-28T00:00:00Z,299124879,11381575,4152799,939491,150812,22339,1776,72
2025-03-29,2025-03-29T00:00:00Z,298634056,11381602,4153267,939512,150866,22308,1783,72
2025-03-30,2025-03-30T00:00:00Z,298333919,11385826,4154001,939792,150915,22307,1780,72
2025-03-31,2025-03-31T00:00:00Z,298190451,11390699,4153959,939520,151027,22274,1784,71
2025-04-01,2025-04-01T00:00:00Z,298154430,11394985,4154804,939396,151094,22296,1784,71
2025-04-02,2025-04-02T00:00:00Z,298195097,11392511,4154085,938851,151031,22323,1779,72
2025-04-03,2025-04-03T00:00:00Z,298259306,11391995,4153867,938562,150950,22309,1779,72
2025-04-04,2025-04-04T00:00:00Z,298338463,11395595,4155106,938563,150938,22263,1786,72
2025-04-05,2025-04-05T00:00:00Z,298308643,11395855,4155652,938703,150993,22261,1785,72
2025-04-06,2025-04-06T00:00:00Z,298307675,11396737,4155480,939122,151091,22255,1784,72
2025-04-07,2025-04-07T00:00:00Z,298215527,11401450,4154477,938070,151260,22243,1786,72
2025-04-08,2025-04-08T00:00:00Z,298291136,11406037,4154520,938097,151400,22245,1784,72
2025-04-09,2025-04-09T00:00:00Z,298254471,11404184,4154844,937959,151413,22227,1787,72
2025-04-10,2025-04-10T00:00:00Z,298261224,11404195,4154841,937587,151413,22267,1780,73
2025-04-11,2025-04-11T00:00:00Z,298425801,11404511,4154740,937854,151359,22277,1779,73
2025-04-12,2025-04-12T00:00:00Z,298627906,11402969,4154310,937930,151405,22284,1780,73
2025-04-13,2025-04-13T00:00:00Z,298877920,11405793,4155594,938053,151328,22288,1780,73
2025-04-14,2025-04-14T00:00:00Z,299039831,11405054,4155025,937011,151325,22306,1781,73
2025-04-15,2025-04-15T00:00:00Z,299233110,11407011,4155061,937055,151267,22303,1780,73
2025-04-16,2025-04-16T00:00:00Z,299568638,11410035,4156102,936914,151387,22279,1780,73
2025-04-17,2025-04-17T00:00:00Z,299952143,11410795,4156170,936997,151471,22314,1774,73
2025-04-18,2025-04-18T00:00:00Z,300361765,11413864,4157199,937172,151453,22309,1774,73
2025-04-19,2025-04-19T00:00:00Z,300897926,11414057,4158143,937473,151446,22320,1774,73
2025-04-20,2025-04-20T00:00:00Z,301332936,11411359,4158189,937697,151390,22334,1773,73
2025-04-21,2025-04-21T00:00:00Z,301569303,11409544,4157141,937582,151129,22367,1772,73
2025-04-22,2025-04-22T00:00:00Z,301772191,11407005,4156687,936618,151073,22444,1761,73
2025-04-23,2025-04-23T00:00:00Z,302010245,11412548,4156751,936098,151125,22447,1764,73
2025-04-24,2025-04-24T00:00:00Z,302168933,11409688,4155018,935572,150969,22449,1766,73
2025-04-25,2025-04-25T00:00:00Z,302008911,11410091,4155008,935308,150673,22480,1765,74
2025-04-26,2025-04-26T00:00:00Z,301865596,11413423,4154042,934948,150866,22446,1767,73
