date,0 ~ 0.01 BTC (%),0.01 ~ 0.1 BTC (%),0.1 ~ 1 BTC (%),1 ~ 10 BTC (%),10 ~ 100 BTC (%),100 ~ 1K BTC (%),1K ~ 10K BTC (%),10K BTC ~ (%)
2011-07-04,10.33461169,37.18401843,21.30219241,16.91884486,13.42279747,0.70475775,0.1232479,0.00952948
2011-07-05,10.5257537,37.10367443,21.52099392,16.77649971,13.24194889,0.69983227,0.12187384,0.00942324
2011-07-06,10.96214838,36.94156226,21.47009382,16.68378036,13.11516135,0.69683093,0.12110698,0.00931592
2011-07-07,11.43335808,36.58171375,21.50272369,16.67699684,12.98227096,0.69426972,0.11946185,0.00920511
2011-07-08,12.05522622,36.30260153,21.47283294,16.62199466,12.73342542,0.68762141,0.11727654,0.00902127
2011-07-09,12.73555944,35.99415136,21.43590894,16.53973614,12.49094759,0.67971788,0.11512303,0.00885562
2011-07-10,14.48875238,35.24791162,21.04751552,16.28043414,12.14547421,0.6691246,0.11215985,0.00862768
2011-07-11,14.87795589,35.02437866,21.06594869,16.30202382,11.94742657,0.66272988,0.11105203,0.00848445
2011-07-12,15.32964171,34.84322947,21.08750341,16.21985877,11.74448805,0.65811549,0.10882079,0.00834231
2011-07-13,16.10677027,34.39599385,21.0872546,16.14449571,11.50335902,0.64749924,0.10646556,0.00816176
2011-07-14,17.1984828,33.95931142,20.96743676,15.89577642,11.2325933,0.63464276,0.10379919,0.00795735
2011-07-15,17.85952852,33.66252631,20.90572022,15.80525332,11.0301045,0.62721325,0.10184625,0.00780763
2011-07-16,18.24000137,33.49218537,20.91915779,15.75604013,10.86558149,0.61885749,0.10049823,0.00767813
2011-07-17,18.91861507,33.15065827,20.81807778,15.69003185,10.70394222,0.61229147,0.09883247,0.00755087
2011-07-18,19.51532972,32.90677148,20.80651694,15.43373789,10.63570884,0.59525298,0.09901436,0.00766778
2011-07-19,20.06719468,32.70470957,20.64380882,15.36257748,10.52221845,0.59426223,0.09764175,0.00758703
2011-07-20,20.62023815,32.47283006,20.56435499,15.28940657,10.35739234,0.59213412,0.09617103,0.00747275
2011-07-21,21.35091131,32.18062477,20.45655192,15.11278652,10.21092296,0.58600372,0.09484176,0.00735703
2011-07-22,21.80261388,31.9053244,20.41245286,15.09863621,10.10192093,0.57782564,0.09396181,0.00726427
2011-07-23,22.25034837,31.65392157,20.34575422,15.0903899,9.98809142,0.57142501,0.09289943,0.00717009
2011-07-24,22.70484289,31.43862251,20.26294093,15.05903634,9.86866798,0.56667508,0.09213854,0.00707575
2011-07-25,23.26004851,31.22808403,20.12632103,14.9764382,9.74500403,0.56615149,0.09096694,0.00698577
2011-07-26,23.66104628,31.04281317,20.08359212,14.90265364,9.65395808,0.55888332,0.09014247,0.00691092
2011-07-27,24.10221742,30.71874495,20.0838222,14.8988248,9.54526384,0.55491066,0.08939651,0.00681963
2011-07-28,24.69945802,30.53684753,20.0256595,14.81119958,9.27161221,0.55819635,0.09045119,0.00657561
2011-07-29,25.09715697,30.29152849,20.03664617,14.78441228,9.14124752,0.55357883,0.08880867,0.00662107
2011-07-30,25.51617725,30.08476503,20.00332468,14.71581125,9.03644072,0.54899777,0.08794762,0.00653569
2011-07-31,25.98256698,29.83697828,19.96470289,14.65851931,8.92000907,0.54401223,0.08663328,0.00657797
2011-08-01,26.48535553,29.54136342,19.8932682,14.60735768,8.83999092,0.54016705,0.0858507,0.00664651
2011-08-02,26.57944038,29.47380873,19.90198047,14.62576238,8.78778208,0.53892858,0.08569487,0.00660249
2011-08-03,26.58743605,29.53930915,19.89719135,14.57910051,8.76987682,0.53475862,0.08574247,0.00658502
2011-08-04,26.54878973,29.51554897,19.9852597,14.60559449,8.71889011,0.53392659,0.08530269,0.00668773
2011-08-05,26.92602067,29.31420125,19.92373265,14.57826853,8.64493834,0.52185768,0.08396158,0.0070193
2011-08-06,27.36534278,29.1803753,19.79616551,14.46654199,8.57803474,0.52325021,0.08318955,0.00709991
2011-08-07,27.68731541,28.96410906,19.79096413,14.42991481,8.52229288,0.51768709,0.08042899,0.00728764
2011-08-08,28.08180937,28.86819484,19.75049511,14.33599676,8.37569,0.50090595,0.07913893,0.00776905
2011-08-09,28.31583031,28.81825557,19.62332476,14.31232666,8.34148718,0.50281716,0.07825084,0.00770751
2011-08-10,28.19166048,28.88424199,19.7128232,14.32770689,8.29631955,0.50150217,0.07809216,0.00765355
2011-08-11,28.1214941,28.89895007,19.79836952,14.34444304,8.24962152,0.50162609,0.07788744,0.00760821
2011-08-12,28.09863425,28.90084679,19.85954537,14.32190239,8.23317987,0.50046758,0.0778448,0.00757895
2011-08-13,28.20576633,28.82640396,19.87176297,14.33209665,8.18136453,0.49786293,0.07721278,0.00752984
2011-08-14,28.41964498,28.81311586,19.82003731,14.25342912,8.11159254,0.4983796,0.076596,0.00720457
2011-08-15,28.42865985,28.79107415,19.8052165,14.28920787,8.10043225,0.50170744,0.07651669,0.00718526
2011-08-16,28.37101923,28.8194649,19.8805064,14.30626909,8.03793113,0.50133669,0.07632851,0.00714405
2011-08-17,28.59491001,28.72697977,19.84949785,14.24844329,8.00699384,0.49086549,0.07507648,0.00723328
2011-08-18,28.72926744,28.67012857,19.86251139,14.23370101,7.93436203,0.48842039,0.0744483,0.00716087
2011-08-19,29.13651618,28.56906646,19.72503246,14.12181858,7.88232124,0.48404086,0.07410038,0.00710384
2011-08-20,29.41969754,28.3524635,19.73680225,14.11831419,7.81257005,0.48006146,0.07306337,0.00702765
2011-08-21,29.79241077,28.16837261,19.66428554,14.07387875,7.74552341,0.47618477,0.07239255,0.0069516
2011-08-22,30.25774971,27.96298554,19.53117696,14.03900981,7.65923403,0.47102431,0.07195547,0.00686417
2011-08-23,30.59310145,27.8578271,19.44905717,13.97804005,7.57531754,0.46866327,0.07120122,0.00679222
2011-08-24,30.87568079,27.72003359,19.38898116,13.96480298,7.50482469,0.46843541,0.07039869,0.00684271
2011-08-25,31.2450286,27.60076811,19.30620167,13.90890841,7.3995131,0.46187415,0.07104873,0.00665723
2011-08-26,31.49461623,27.56318153,19.2927777,13.78929409,7.32021295,0.46117239,0.07212595,0.00661915
2011-08-27,31.77480992,27.41484406,19.25209468,13.7567919,7.27975994,0.44574586,0.06881173,0.00714191
2011-08-28,32.072264,27.28721211,19.20212055,13.69636129,7.22269228,0.4440654,0.06820539,0.00707898
2011-08-29,32.14213858,27.2058955,19.22756212,13.70505495,7.20037378,0.44408527,0.06784791,0.00704188
2011-08-30,32.02376805,27.21150518,19.29112081,13.77336211,7.18305831,0.44272952,0.06744447,0.00701155
2011-08-31,31.9121291,27.23900312,19.37096454,13.80049824,7.16088877,0.44219017,0.0673476,0.00697845
2011-09-01,31.84471806,27.28162788,19.42646791,13.79876706,7.12963525,0.44471917,0.06711076,0.00695391
2011-09-02,31.75200745,27.28727493,19.49700683,13.82719797,7.12267539,0.43981932,0.06708922,0.00692889
2011-09-03,31.6866192,27.28533768,19.53474765,13.87364052,7.10577583,0.44002954,0.06694673,0.00690285
2011-09-04,36.56043271,25.31801362,18.16412418,12.91608975,6.57464312,0.39756763,0.06265131,0.00647768
2011-09-05,36.60384733,25.28327128,18.20471286,12.90143529,6.54062505,0.39710362,0.06255742,0.00644714
2011-09-06,36.55706054,25.259325,18.28355546,12.89785696,6.53455774,0.39879918,0.06241288,0.00643224
2011-09-07,36.44446448,25.27915527,18.37826466,12.93952053,6.49485569,0.39561607,0.06151134,0.00661197
2011-09-08,36.35611891,25.30794782,18.43801995,12.9552804,6.47714085,0.39728115,0.06161952,0.00659139
2011-09-09,36.41024719,25.43110469,18.41201987,12.8247712,6.45640289,0.39700503,0.06165419,0.00679495
2011-09-10,36.34589593,25.40093434,18.4596822,12.86968574,6.45872493,0.39677119,0.06142525,0.00688043
2011-09-11,36.31307167,25.41765658,18.4781548,12.87093222,6.4542853,0.39858846,0.06113748,0.00617349
2011-09-12,36.30993383,25.43270841,18.51702753,12.86838488,6.40795112,0.39610475,0.06172674,0.00616273
2011-09-13,36.22702853,25.45992506,18.53388974,12.91011637,6.40396091,0.3972801,0.06165375,0.00614555
2011-09-14,36.15672711,25.46855082,18.58461386,12.94441425,6.38154059,0.39636346,0.06176194,0.00602797
2011-09-15,36.12314736,25.44589997,18.61466612,12.96622193,6.38590078,0.39633362,0.06181621,0.00601402
2011-09-16,36.05935705,25.50041316,18.60854254,13.01477532,6.35230582,0.39712363,0.06148186,0.00600063
2011-09-17,36.01982627,25.47578152,18.65416892,13.03312558,6.3504932,0.39917554,0.06144182,0.00598714
2011-09-18,35.90702794,25.492636,18.72383352,13.07671329,6.33127309,0.40136185,0.06119155,0.00596276
2011-09-19,35.87650996,25.51002088,18.73485159,13.07642019,6.32993775,0.40522608,0.06117909,0.00585446
2011-09-20,36.18574902,25.44847491,18.5809236,13.00081965,6.30885141,0.4082695,0.06108504,0.00582687
2011-09-21,36.21024306,25.35254231,18.55582972,13.09904991,6.31428627,0.40160096,0.06061901,0.00582875
2011-09-22,36.36555048,25.22846905,18.54921429,13.10043752,6.28770391,0.40236824,0.06055806,0.00569845
2011-09-23,36.63513329,25.12613512,18.47225027,13.062152,6.23778971,0.40039705,0.06049508,0.00564748
2011-09-24,36.96407131,24.95288539,18.3986352,13.01949557,6.19965576,0.39980926,0.05984315,0.00560436
2011-09-25,37.27205773,24.81083688,18.32231098,12.97422635,6.15729029,0.39838686,0.05942839,0.00546251
2011-09-26,37.49753352,24.69707866,18.27216303,12.94849051,6.12257876,0.39753604,0.05919556,0.00542392
2011-09-27,37.72536312,24.56488172,18.22108301,12.93230792,6.09379268,0.39846745,0.05871565,0.00538846
2011-09-28,37.6275822,24.57605306,18.27758479,12.97005429,6.08385613,0.40098585,0.05851375,0.00536993
2011-09-29,37.57228956,24.56012211,18.29965899,13.02509485,6.07689403,0.40241151,0.0581733,0.00535564
2011-09-30,37.50506782,24.571447,18.33692688,13.04704777,6.07152071,0.40441176,0.05823382,0.00534424
2011-10-01,37.46935097,24.58415723,18.36651921,13.07520394,6.0335139,0.40770341,0.05821707,0.00533427
2011-10-02,37.41517324,24.58289782,18.40516976,13.10243631,6.02328486,0.40762727,0.05808826,0.00532246
2011-10-03,37.3449923,24.56747943,18.46656666,13.13143701,6.01652744,0.41002849,0.05766026,0.0053084
2011-10-04,37.34104733,24.56560782,18.47557158,13.13774146,6.00978873,0.40663002,0.05831197,0.00530109
2011-10-05,37.2902187,24.56808325,18.51527676,13.15494116,6.00202225,0.40618273,0.05798703,0.00528813
2011-10-06,37.26769978,24.54167979,18.55789552,13.19703719,5.96849327,0.403573,0.05834242,0.00527903
2011-10-07,37.2158103,24.53799169,18.584025,13.22769771,5.97149091,0.39906186,0.05856539,0.00535714
2011-10-08,37.17160425,24.54509958,18.59889311,13.2470808,5.97275082,0.40061134,0.058615,0.00534511
2011-10-09,37.1202976,24.56264089,18.58551278,13.29470413,5.97323987,0.39994611,0.05832359,0.00533503
2011-10-10,37.06039454,24.56018032,18.60569157,13.33326719,5.97442213,0.40254606,0.05817661,0.00532158
2011-10-11,37.03960583,24.54255578,18.64482656,13.33051099,5.97474306,0.40425513,0.05818824,0.00531441
2011-10-12,37.00607158,24.56333262,18.66887364,13.32097379,5.97070213,0.40719958,0.057542,0.00530465
2011-10-13,36.98974096,24.5545557,18.68819258,13.31952055,5.9789361,0.4065734,0.0571842,0.0052965
2011-10-14,36.96636154,24.56137677,18.73706273,13.28855138,5.97770106,0.4067311,0.05692622,0.00528921
2011-10-15,36.91453501,24.52636465,18.79033044,13.32958295,5.96910671,0.40818991,0.05661354,0.00527678
2011-10-16,36.86543067,24.55186122,18.80530855,13.34218568,5.96488471,0.4085354,0.05652523,0.00526854
2011-10-17,36.83327997,24.58028557,18.82999949,13.32615042,5.95551647,0.41304734,0.05645842,0.00526232
2011-10-18,36.79132085,24.60513713,18.82390327,13.35092236,5.95400862,0.41311059,0.0563454,0.00525178
2011-10-19,36.7600532,24.60763173,18.84362753,13.37334979,5.94258563,0.41109266,0.05641751,0.00524194
2011-10-20,36.70779135,24.61532597,18.88384471,13.37806607,5.9392766,0.41417228,0.05629268,0.00523034
2011-10-21,36.64272757,24.61253673,18.93265936,13.40739601,5.93155611,0.41177365,0.05604648,0.00530408
2011-10-22,36.5735941,24.65542266,18.93483449,13.42927352,5.93402715,0.41196635,0.05558766,0.00529406
2011-10-23,36.52138314,24.64552198,18.97484208,13.46545463,5.91974996,0.4126516,0.05511412,0.0052825
2011-10-24,36.45728326,24.67211215,19.00204074,13.4854637,5.9090941,0.41385524,0.05488214,0.00526869
2011-10-25,36.40127218,24.67234592,19.02858038,13.52269614,5.9008813,0.41434421,0.05462725,0.00525262
2011-10-26,36.33722429,24.67344547,19.05615716,13.55910137,5.90214155,0.41198865,0.05469881,0.0052427
2011-10-27,36.2918494,24.66963925,19.09564917,13.58104685,5.888283,0.41362134,0.0546786,0.0052324
2011-10-28,36.27224569,24.68667214,19.09516264,13.59599414,5.87602435,0.41379226,0.05488192,0.00522685
2011-10-29,36.24992062,24.70916046,19.09480243,13.60153873,5.8704656,0.41469591,0.05402269,0.00539357
2011-10-30,36.2201284,24.70893896,19.10679028,13.6258175,5.86395812,0.41477773,0.05420341,0.0053856
2011-10-31,36.16343616,24.7036647,19.14251914,13.65209365,5.8652592,0.41340041,0.05425339,0.00537334
2011-11-01,36.1337289,24.70996305,19.15052851,13.6648956,5.8664078,0.41477728,0.05433461,0.00536425
2011-11-02,36.10677629,24.71079983,19.16800166,13.67347908,5.86328248,0.41824455,0.05406176,0.00535436
2011-11-03,36.07587788,24.74610087,19.20140437,13.67783199,5.82155196,0.41774048,0.05406053,0.00543192
2011-11-04,36.03424358,24.68752904,19.24901982,13.7371905,5.8153504,0.41711559,0.0541295,0.00542156
2011-11-05,35.99100601,24.68158448,19.25064955,13.78165253,5.81997581,0.41541798,0.05438668,0.00532697
2011-11-06,35.90905781,24.69239764,19.28486681,13.82824982,5.80938634,0.41650426,0.05422608,0.00531124
2011-11-07,35.87466889,24.70474193,19.26894751,13.86412482,5.81113408,0.41674937,0.05432885,0.00530455
2011-11-08,35.84087652,24.70973186,19.28154258,13.87316858,5.81774731,0.41740191,0.05423577,0.00529546
2011-11-09,35.80077048,24.72330417,19.29347618,13.8974919,5.80611557,0.4194234,0.05421815,0.00520017
2011-11-10,35.74452848,24.72842266,19.30572141,13.94442913,5.79863982,0.41880577,0.05426444,0.00518829
2011-11-11,35.7261739,24.7372432,19.32654738,13.94159412,5.79165176,0.41697854,0.05462861,0.0051825
2011-11-12,35.67440192,24.75165752,19.3403142,13.9765407,5.77884355,0.41854664,0.05452299,0.00517248
2011-11-13,35.58367139,24.76691115,19.3523999,14.04275219,5.77358436,0.42123013,0.05429226,0.00515861
2011-11-14,35.54167933,24.8015672,19.35446009,14.05444658,5.76476847,0.42346405,0.05446347,0.00515081
2011-11-15,35.48008499,24.79665412,19.40030028,14.09308666,5.74507917,0.42514327,0.05451203,0.00513946
2011-11-16,35.46065275,24.80520748,19.39796911,14.09936017,5.74978712,0.42753382,0.05511408,0.00437547
2011-11-17,35.43564747,24.79799343,19.43709659,14.10763653,5.73460795,0.42733857,0.05530857,0.00437089
2011-11-18,35.38121606,24.78162358,19.47188684,14.14126247,5.73285809,0.43159384,0.05528092,0.00427819
2011-11-19,35.33362806,24.7907603,19.48675569,14.17647138,5.72859626,0.42392182,0.05551257,0.00435393
2011-11-20,35.32475659,24.68414474,19.53483819,14.23519609,5.73517183,0.42590892,0.05571702,0.00426662
2011-11-21,35.27489097,24.67481616,19.55486131,14.27611322,5.73342105,0.42603675,0.05560268,0.00425786
2011-11-22,35.22152052,24.67285701,19.58541053,14.31562069,5.72389815,0.42035645,0.05608642,0.00425023
2011-11-23,35.18493094,24.67160415,19.61813139,14.31986467,5.72262064,0.42252337,0.05608128,0.00424354
2011-11-24,35.16993322,24.6808401,19.62390752,14.33796453,5.70597555,0.42103006,0.05610963,0.00423939
2011-11-25,35.13308149,24.7054754,19.650237,14.33344781,5.69563551,0.42198188,0.05591032,0.0042306
2011-11-26,35.10800117,24.70207717,19.67177123,14.34163695,5.69375588,0.42236111,0.05625406,0.00414242
2011-11-27,35.06639007,24.71286369,19.69509931,14.35363221,5.68906513,0.42292196,0.0558935,0.00413413
2011-11-28,35.03795056,24.75748877,19.69631294,14.35152962,5.67578256,0.42181969,0.0546574,0.00445846
2011-11-29,35.05168678,24.82244919,19.67679769,14.30459094,5.6666873,0.41836377,0.05488497,0.00453936
2011-11-30,35.09602087,24.77040283,19.65308803,14.32654938,5.67174974,0.42274116,0.05498938,0.0044586
2011-12-01,35.13245702,24.79252454,19.63991146,14.27683455,5.67370274,0.42521444,0.05490361,0.00445164
2011-12-02,35.08233195,24.80787016,19.65648667,14.29914986,5.6682827,0.4266352,0.0548002,0.00444326
2011-12-03,35.04836518,24.80212751,19.65875724,14.33324734,5.67146841,0.42688207,0.05471583,0.00443642
2011-12-04,34.99751955,24.80584813,19.69291574,14.36973929,5.64953035,0.42516205,0.05485697,0.00442792
2011-12-05,34.96781022,24.81471757,19.70165051,14.3930155,5.63638104,0.42704318,0.05496514,0.00441684
2011-12-06,34.90944672,24.8447798,19.7317351,14.39247043,5.63485224,0.42730439,0.05500442,0.00440688
2011-12-07,34.89322361,24.86780338,19.73182388,14.37865548,5.64087847,0.42793715,0.05527555,0.00440248
2011-12-08,34.89156972,24.84825626,19.69862239,14.42989077,5.63987347,0.42995757,0.05637185,0.00545797
2011-12-09,34.85262322,24.86178726,19.69780624,14.44112775,5.6365755,0.44307765,0.0622862,0.00471619
2011-12-10,34.78804014,24.83806622,19.72870566,14.48630995,5.6367151,0.45718662,0.06035253,0.00462378
2011-12-11,34.80773287,24.81917155,19.69188584,14.51016501,5.63513053,0.47328542,0.05824802,0.00438077
2011-12-12,34.81222498,24.81174659,19.68684298,14.51426283,5.62842624,0.48657638,0.05562263,0.00429738
2011-12-13,34.75921762,24.78539296,19.6647711,14.60841399,5.63255455,0.49016037,0.0551997,0.00428971
2011-12-14,34.69722349,24.78569248,19.68899363,14.64164164,5.63725292,0.48926887,0.05564646,0.0042805
2011-12-15,34.64964435,24.78896108,19.71628759,14.66264004,5.63023063,0.49249805,0.05546549,0.00427278
2011-12-16,34.65645521,24.75298752,19.71828489,14.67447543,5.6441344,0.49346082,0.05593039,0.00427134
2011-12-17,34.63698709,24.75517247,19.73158933,14.68071592,5.63974751,0.49573298,0.05578807,0.00426662
2011-12-18,34.58777388,24.74119883,19.74335986,14.73724632,5.63345432,0.49695608,0.05575291,0.00425779
2011-12-19,34.56856014,24.76807394,19.73949802,14.74438975,5.61951686,0.49936636,0.05634124,0.00425368
2011-12-20,34.63906406,24.7862451,19.68449953,14.71456748,5.61300517,0.49944462,0.05883384,0.0043402
2011-12-21,34.60540825,24.76136055,19.71152997,14.73786177,5.62036625,0.49999117,0.05914823,0.00433379
2011-12-22,34.56481769,24.72300611,19.74904786,14.77981428,5.61675385,0.50273711,0.05949883,0.00432428
2011-12-23,34.52232078,24.76001972,19.76104652,14.77861405,5.61113966,0.50301369,0.05953061,0.00431497
2011-12-24,34.4811633,24.75850902,19.78542998,14.80253974,5.60506353,0.50348178,0.05950529,0.00430735
2011-12-25,34.42226173,24.78498672,19.80557674,14.82099338,5.598384,0.5038864,0.05961316,0.00429788
2011-12-26,34.36376085,24.81103931,19.82188926,14.83575749,5.60376873,0.49944718,0.06004804,0.00428915
2011-12-27,34.34379257,24.82852897,19.81471212,14.83945393,5.6075886,0.50173871,0.05990081,0.0042843
2011-12-28,34.31049031,24.8198928,19.823161,14.87499653,5.60346706,0.50357917,0.06013477,0.00427836
2011-12-29,34.28642624,24.82814268,19.85618568,14.85804466,5.60155997,0.50548599,0.05988308,0.00427171
2011-12-30,34.239227,24.82001237,19.87259316,14.89066497,5.60514302,0.50823754,0.05985768,0.00426427
2011-12-31,34.25711332,24.78381479,19.88248495,14.88995105,5.61098429,0.51153238,0.05985513,0.00426409
2012-01-01,34.26508106,24.76018044,19.9186244,14.8708263,5.6069099,0.513947,0.06016709,0.00426381
2012-01-02,34.31479318,24.76342065,19.88578437,14.83831044,5.615865,0.517258,0.06030067,0.00426767
2012-01-03,34.32956113,24.74371313,19.8667166,14.85333928,5.6232982,0.51865794,0.06044688,0.00426684
2012-01-04,34.3634297,24.76230978,19.81002172,14.84975006,5.62820728,0.52138501,0.06070705,0.00418942
2012-01-05,34.41589009,24.77185215,19.76569305,14.83097478,5.62839848,0.52231715,0.06060208,0.00427221
2012-01-06,34.48041099,24.80788252,19.73087702,14.74628446,5.63766517,0.53165183,0.06102742,0.00420059
2012-01-07,34.52098983,24.76522685,19.7253057,14.73652993,5.65239697,0.5342908,0.06105727,0.00420264
2012-01-08,34.53964361,24.82665133,19.7263341,14.64558595,5.66187819,0.53454456,0.06116324,0.00419903
2012-01-09,34.59416682,24.86890382,19.70577997,14.60989916,5.62010694,0.53508969,0.06161302,0.00444058
2012-01-10,34.73123155,24.9226351,19.47527108,14.61428924,5.65205285,0.53801421,0.06205103,0.00445495
2012-01-11,34.75907554,24.72127408,19.5400823,14.68339288,5.69007592,0.53942835,0.06220493,0.00446599
2012-01-12,34.75612477,24.74598986,19.52212948,14.67968269,5.68742092,0.54204234,0.06214803,0.00446191
2012-01-13,34.72545633,24.73382258,19.55708142,14.70759453,5.66980958,0.53919417,0.0626674,0.00437399
2012-01-14,34.67868684,24.74149839,19.60351846,14.72560707,5.64304285,0.54084417,0.06243866,0.00436357
2012-01-15,34.66921271,24.73600271,19.61419379,14.73692221,5.63521845,0.54154915,0.06254132,0.00435966
2012-01-16,34.65312914,24.77306404,19.60965748,14.71957143,5.63580063,0.54181257,0.06261121,0.0043535
2012-01-17,34.62523294,24.76129059,19.62522504,14.74458369,5.63102898,0.54656987,0.06172225,0.00434664
2012-01-18,34.62553598,24.78254725,19.61926327,14.72417825,5.63541521,0.5470564,0.06166129,0.00434234
2012-01-19,34.59411528,24.77224898,19.6632012,14.73851392,5.61996043,0.54787934,0.05966691,0.00441393
2012-01-20,34.56800517,24.78523398,19.65122848,14.76869475,5.61460299,0.54810775,0.05972061,0.00440626
2012-01-21,34.57084573,24.74335643,19.65780858,14.79244868,5.62174995,0.55011615,0.0592723,0.00440219
2012-01-22,34.52504372,24.73481967,19.6921979,14.82696425,5.60952657,0.54784852,0.05920779,0.00439157
2012-01-23,34.44312407,24.72269565,19.74810414,14.86404503,5.61269643,0.54569619,0.05926042,0.00437808
2012-01-24,34.44886747,24.65861673,19.79164064,14.89030759,5.60447952,0.54221534,0.05950001,0.0043727
2012-01-25,34.45420418,24.63415281,19.797936,14.89504556,5.61696115,0.53760003,0.05973334,0.00436693
2012-01-26,34.43078588,24.6576772,19.80974928,14.88433488,5.61609538,0.53718767,0.05980866,0.00436105
2012-01-27,34.42994604,24.64344397,19.80725902,14.89591956,5.62390691,0.53588433,0.05928337,0.00435678
2012-01-28,34.3993962,24.6576087,19.83307114,14.89539963,5.61515513,0.53569737,0.05932349,0.00434832
2012-01-29,34.37911608,24.61929544,19.87811562,14.92661122,5.59813817,0.53499815,0.05938394,0.00434138
2012-01-30,34.36277163,24.62539633,19.89505839,14.92854381,5.59005491,0.53452943,0.05931482,0.00433068
2012-01-31,34.35210855,24.64580657,19.89431166,14.92977156,5.58096528,0.5334627,0.05924788,0.00432579
2012-02-01,34.30089769,24.663297,19.91181029,14.94308588,5.58653018,0.5306487,0.05941478,0.00431547
2012-02-02,34.2753044,24.6789854,19.91371398,14.95357588,5.58458853,0.53028665,0.05923701,0.00430815
2012-02-03,34.26080496,24.66718398,19.93089247,14.94945495,5.59990544,0.52813077,0.05932933,0.00429811
2012-02-04,34.21001398,24.67830601,19.96487963,14.9727591,5.58400069,0.52634564,0.05940263,0.00429232
2012-02-05,34.15967637,24.68710968,19.99446232,14.99257691,5.57630485,0.52607948,0.0595071,0.00428329
2012-02-06,34.13195009,24.69556411,20.01231109,15.01257457,5.55671386,0.52726883,0.05934065,0.0042768
2012-02-07,34.09679723,24.71715961,20.01975671,15.01434115,5.56084451,0.52783662,0.05899575,0.00426843
2012-02-08,34.04569154,24.74924216,20.03106593,15.02366041,5.55957052,0.52761927,0.05889456,0.00425561
2012-02-09,34.01533576,24.76663049,20.02984946,15.03256821,5.56499727,0.52767407,0.05869786,0.00424687
2012-02-10,34.01090087,24.77917262,20.01610286,15.02747182,5.57646891,0.52678938,0.05885196,0.00424158
2012-02-11,33.9843298,24.79572689,20.04164502,15.02866215,5.55801372,0.52808845,0.05929839,0.0042356
2012-02-12,33.91841966,24.82839478,20.09108045,15.03400437,5.53758576,0.52740707,0.05888562,0.00422227
2012-02-13,33.89542177,24.85944029,20.10861227,15.02319348,5.52206389,0.52824581,0.05873576,0.00428673
2012-02-14,33.89205981,24.86140094,20.11392794,15.01082436,5.52796799,0.53179387,0.05804528,0.00397982
2012-02-15,33.86085642,24.84518425,20.13477152,15.03560631,5.52730965,0.53224114,0.05998665,0.00404404
2012-02-16,33.84454834,24.85730316,20.09762484,15.05195437,5.54112586,0.54542734,0.05805124,0.00396484
2012-02-17,33.83666193,24.82462043,20.12699475,15.05586828,5.54761818,0.54609833,0.05825447,0.00388363
2012-02-18,33.7729427,24.79203239,20.18689168,15.09322994,5.54726713,0.54539851,0.05836643,0.00387124
2012-02-19,33.74723329,24.80571765,20.21078243,15.08722108,5.54218692,0.54473281,0.05826615,0.00385967
2012-02-20,33.71073168,24.81315783,20.22367015,15.09958623,5.54718565,0.54392447,0.05789423,0.00384974
2012-02-21,33.69088192,24.8052844,20.22979139,15.11405642,5.55437654,0.54386527,0.05789891,0.00384514
2012-02-22,33.64858168,24.81658859,20.2669237,15.10330627,5.55949698,0.54330191,0.05796597,0.0038349
2012-02-23,33.63436833,24.83420994,20.27908668,15.08531288,5.56178725,0.54340866,0.05799892,0.00382734
2012-02-24,33.61210954,24.89188699,20.28014254,15.06375858,5.55392722,0.53595552,0.05839976,0.00381986
2012-02-25,33.57529619,24.9606563,20.31293178,15.08042095,5.47352079,0.53501571,0.05812679,0.00403149
2012-02-26,33.55449446,24.98364705,20.2906069,15.10244189,5.47271362,0.53434266,0.0577292,0.00402422
2012-02-27,33.51828179,25.0177587,20.30850863,15.08310635,5.47595877,0.5344037,0.05796674,0.00401533
2012-02-28,33.46163817,25.05963772,20.31578135,15.10647408,5.46045561,0.53433647,0.05759882,0.00407779
2012-02-29,33.40727756,25.09207328,20.33570439,15.11025557,5.45991618,0.53290676,0.05787256,0.00399371
2012-03-01,33.44489035,25.03121661,20.33210112,15.12386459,5.47169017,0.5350381,0.05706105,0.00413802
2012-03-02,33.4382809,25.07483223,20.35298919,15.08316182,5.45809504,0.53102067,0.05748797,0.00413217
2012-03-03,33.41247806,25.09895501,20.36516986,15.09178787,5.43950636,0.52961635,0.05843643,0.00405005
2012-03-04,33.35087073,25.10675591,20.37641503,15.14279887,5.43195694,0.52893274,0.05823377,0.004036
2012-03-05,33.33827323,25.17837591,20.38326899,15.08213421,5.4256634,0.52991205,0.05834356,0.00402866
2012-03-06,33.35122312,25.21855709,20.33629916,15.07282363,5.42857882,0.53001173,0.05848306,0.0040234
2012-03-07,33.30535086,25.26000779,20.34722143,15.07293111,5.42291736,0.52947041,0.0580899,0.00401114
2012-03-08,33.26864729,25.30369346,20.34867609,15.06318138,5.42627077,0.52732098,0.05821029,0.00399973
2012-03-09,33.23121861,25.35453995,20.33555373,15.06158943,5.42849001,0.52669825,0.05792042,0.0039896
2012-03-10,33.2346564,25.39197725,20.26949059,15.07684264,5.43660981,0.52866712,0.05776732,0.00398887
2012-03-11,33.21782699,25.40511366,20.28882037,15.07247531,5.42583512,0.52820507,0.05774132,0.00398216
