date,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2019-01-12,0.521635,2.26544547,5.71224247,9.68875246,9.02032719,15.08004942,12.66770639,7.92436258,11.92848301,17.47664617,6.60454423,1.10901553,0.00079008
2019-01-13,0.52306383,2.29836918,5.72576563,9.72336453,9.03297061,15.05604619,12.67062755,7.90688018,11.91682807,17.43956586,6.59870412,1.106838,0.00097624
2019-01-14,0.63159963,2.26212057,5.72539189,9.7578245,9.02422451,15.03490232,12.67098035,7.88201319,11.90940693,17.40326141,6.59210871,1.10504175,0.00112424
2019-01-15,0.56438306,2.27027645,5.8137942,9.77933525,9.02298822,15.00873548,12.68622589,7.8704777,11.90230895,17.38490086,6.59129222,1.10401246,0.00126925
2019-01-16,0.57007521,2.22822993,5.83496977,9.84646455,9.01340566,14.98472409,12.71663862,7.85296236,11.86622545,17.39039458,6.59164305,1.10284983,0.00141691
2019-01-17,0.54206596,2.19004839,5.93062653,9.85151136,9.03573039,14.93003003,12.74023109,7.84771953,11.85739055,17.38336305,6.5874653,1.1022503,0.00156753
2019-01-18,0.58002789,2.16278361,5.95064867,9.91658139,9.04338242,14.86346002,12.75919243,7.83561325,11.85210174,17.35300774,6.58083246,1.10065493,0.00171346
2019-01-19,0.52416869,2.2294001,5.95609786,9.95932531,9.0541961,14.84194046,12.76706633,7.81406991,11.84638356,17.3091426,6.59706812,1.09929954,0.00184143
2019-01-20,0.53719357,2.2140199,5.98898162,10.00180673,9.03392982,14.79420162,12.81926207,7.79816856,11.83797784,17.28170293,6.59297357,1.097818,0.00196376
2019-01-21,0.58024583,2.12501383,6.08742306,10.01926296,9.01862953,14.7782458,12.83408197,7.7847217,11.83416342,17.24968374,6.59002884,1.09643125,0.00206806
2019-01-22,0.53591772,2.13216563,6.11607135,10.06432708,9.012676,14.75792236,12.85460781,7.78000455,11.82108919,17.23636039,6.5911843,1.09532225,0.00235139
2019-01-23,0.58854541,2.1056155,6.08893573,10.05038668,9.02291251,14.70944942,12.92266143,7.7849931,11.80220227,17.23477015,6.59214386,1.09475409,0.00262985
2019-01-24,0.5491674,2.11629377,6.06512784,10.11193848,9.04582615,14.68160599,12.93235857,7.79037642,11.79614675,17.22147246,6.59273362,1.09419757,0.00275498
2019-01-25,0.56211233,2.12310323,6.06094107,10.18187119,9.04564804,14.65040875,12.92802715,7.7867927,11.78508745,17.19379516,6.58662041,1.0926995,0.00289302
2019-01-26,0.54613405,2.1483312,6.00686216,10.25568691,9.05798926,14.64342281,12.93445262,7.76313039,11.79227385,17.15265526,6.60443395,1.09159873,0.00302882
2019-01-27,0.49533048,2.17664059,6.01198266,10.31954605,9.07691382,14.47974604,13.0794267,7.7664368,11.77686853,17.12329606,6.60063881,1.09000433,0.00316912
2019-01-28,0.54592158,2.07337368,6.06139039,10.31511394,9.10393897,14.46294927,13.10764931,7.75279855,11.77905359,17.10496899,6.60029217,1.08923991,0.00330965
2019-01-29,0.57281824,2.09008333,6.03847345,10.33405475,9.14059137,14.43760773,13.1158438,7.72755759,11.76329153,17.09022133,6.5981005,1.08789768,0.00345869
2019-01-30,0.56784731,2.11228237,6.05826016,10.33646509,9.13638624,14.45357673,13.12189185,7.71681273,11.72621216,17.08541784,6.5947641,1.08650311,0.0035803
2019-01-31,0.62853429,2.12527997,6.06080367,10.31944794,9.19496471,14.42677712,13.10400329,7.70411504,11.71305707,17.04773505,6.58673868,1.08483858,0.0037046
2019-02-01,0.5971192,2.17935904,6.03895987,10.34475031,9.22417836,14.38255145,13.1299685,7.67402256,11.71897798,17.03804645,6.58408345,1.08412967,0.00385315
2019-02-02,0.57494715,2.24686041,6.0406156,10.39614594,9.23797156,14.35535127,13.12041151,7.65596292,11.70683401,16.98463466,6.59368483,1.0825961,0.00398404
2019-02-03,0.5380253,2.32762146,6.04598546,10.3996726,9.27023534,14.31898559,13.1321539,7.63335481,11.70388615,16.95511533,6.58983176,1.08101713,0.00411517
2019-02-04,0.59095038,2.30438886,6.04567884,10.42711861,9.2772818,14.31396135,13.12584195,7.6245202,11.69283757,16.92801849,6.58567481,1.07947784,0.00424931
2019-02-05,0.62753925,2.33573723,6.07660474,10.43546408,9.29843606,14.27769228,13.12198754,7.6024399,11.67111942,16.89389774,6.57752948,1.07716496,0.00438733
2019-02-06,0.59370465,2.34179977,6.06834191,10.41985262,9.32044249,14.26061898,13.15741731,7.61218479,11.64434312,16.91679105,6.5827509,1.07723353,0.00451889
2019-02-07,0.60772801,2.31966682,6.06717997,10.43540283,9.37225697,14.23487985,13.14933508,7.61209181,11.63847509,16.90047296,6.58170303,1.07614456,0.00466303
2019-02-08,0.59786777,2.32292805,6.06841623,10.50530291,9.39274245,14.20712626,13.13015433,7.61470729,11.62102634,16.88089975,6.57931211,1.07470803,0.00480847
2019-02-09,0.52644854,2.33267142,6.08709729,10.57653809,9.42891731,14.19108492,13.11404938,7.61553693,11.60380978,16.85115872,6.59435758,1.07336752,0.00496253
2019-02-10,0.53033232,2.34113063,6.09986816,10.61021039,9.46591178,14.18220645,13.09720371,7.60219771,11.57952198,16.82796396,6.58666371,1.07168972,0.00509948
2019-02-11,0.55443682,2.27210786,6.10300361,10.60662998,9.44098188,14.2458887,13.08370566,7.6119057,11.58117663,16.83156586,6.5913941,1.07196111,0.00524209
2019-02-12,0.53586676,2.23801107,6.05183941,10.55411849,9.47028044,14.25829788,13.11457017,7.62346411,11.60133263,16.86517661,6.60762125,1.07401493,0.00540625
2019-02-13,0.60775131,2.10158909,6.0221632,10.62220187,9.49724725,14.26449609,13.0745685,7.65652321,11.58536803,16.87504387,6.61318582,1.07431111,0.00555065
2019-02-14,0.62307308,2.11777623,6.07170775,10.64584728,9.52659891,14.23910877,12.98599976,7.68649285,11.57286928,16.84693047,6.6047477,1.07316678,0.00568115
2019-02-15,0.53638874,2.15882036,6.11955791,10.66753105,9.56142578,14.22654983,12.97116263,7.68865588,11.56792718,16.82308695,6.60092407,1.07215846,0.00581116
2019-02-16,0.58572017,2.1287295,6.14405951,10.68091818,9.58254129,14.22681185,12.94508007,7.68588988,11.54776909,16.78038008,6.61510491,1.0710534,0.00594208
2019-02-17,0.57369757,2.18193283,6.17689152,10.70595662,9.61238817,14.19574242,12.92567036,7.66723712,11.52672243,16.75199926,6.60587889,1.06982076,0.00606204
2019-02-18,0.59757263,2.15773982,6.17021842,10.7597322,9.62484147,14.179547,12.92777112,7.63930517,11.53214045,16.73314378,6.60272597,1.06906974,0.00619222
2019-02-19,0.62022441,2.24066252,6.06357533,10.8394279,9.63792027,14.15223367,12.90927002,7.63264362,11.52264431,16.71147453,6.59550939,1.06809437,0.00631966
2019-02-20,0.5611578,2.28624868,6.05461477,10.88933221,9.65467333,14.1423948,12.91925362,7.60936674,11.49552086,16.71924379,6.59431295,1.06742304,0.00645741
2019-02-21,0.55478434,2.26009302,6.12782724,10.8609659,9.72930721,14.10339694,12.92279269,7.59967524,11.47561993,16.70187068,6.59039858,1.06669258,0.00657563
2019-02-22,0.5907068,2.23298579,6.08522632,10.87816041,9.79073044,14.04883777,12.95311123,7.59510718,11.46580636,16.69504362,6.59085884,1.06672096,0.00670428
2019-02-23,0.57367526,2.2684084,6.14705435,10.89331207,9.82473409,14.02459363,12.89380415,7.61623111,11.44692352,16.63970444,6.60001561,1.06472298,0.0068204
2019-02-24,0.57693426,2.24892429,6.22701005,10.92110842,9.84289385,14.00744004,12.87209907,7.59804058,11.4181285,16.62356984,6.59388369,1.06302521,0.0069422
2019-02-25,0.59794502,2.19944113,6.27807722,10.93608162,9.87878473,13.99879164,12.84825304,7.57221021,11.43254943,16.59851687,6.59053151,1.0617556,0.00706199
2019-02-26,0.62499816,2.18890026,6.30094461,10.97127884,9.90635011,13.95946533,12.83194002,7.56930814,11.41137993,16.5788209,6.58889848,1.06052987,0.00718535
2019-02-27,0.57859907,2.27423649,6.30682483,11.01290854,9.90656614,13.92614949,12.82709395,7.56799874,11.39781486,16.55137901,6.58374029,1.05938382,0.00730477
2019-02-28,0.61173613,2.30544686,6.27065354,11.08336123,9.89809809,13.87986692,12.83306306,7.55209332,11.3938956,16.52832009,6.57817335,1.05786416,0.00742765
2019-03-01,0.63452714,2.34101141,6.27435033,11.09651826,9.93356772,13.8241495,12.82907558,7.53624475,11.38963471,16.50470064,6.57216871,1.05650648,0.00754477
2019-03-02,0.59279838,2.41075424,6.25592518,11.18652313,9.95821011,13.75277222,12.85580509,7.51191631,11.37210018,16.46021616,6.58076284,1.05456964,0.00764653
2019-03-03,0.58386425,2.43143775,6.29221439,11.26411098,9.96680845,13.70714653,12.84526618,7.50155869,11.32453126,16.44784807,6.57487877,1.05257523,0.00775945
2019-03-04,0.52286374,2.41133863,6.2957375,11.36588186,9.99451536,13.68582705,12.83060356,7.50752455,11.30044142,16.44920348,6.57587981,1.05230503,0.00787801
2019-03-05,0.50046291,2.3008282,6.32216462,11.44335955,10.02279102,13.68817924,12.82594353,7.49749368,11.28084299,16.47695536,6.58062117,1.05236197,0.00799574
2019-03-06,0.49966122,2.21815733,6.33538404,11.49640205,10.02119558,13.66299082,12.85588479,7.49416347,11.27348422,16.49607169,6.58569818,1.05276911,0.00813752
2019-03-07,0.49839932,2.08945124,6.38427965,11.57212027,10.06341631,13.58862119,12.8946,7.48479258,11.28818818,16.48944349,6.58593004,1.05250128,0.00825644
2019-03-08,0.50545149,1.96367908,6.41676644,11.6525689,10.10386596,13.56642513,12.89904901,7.46740269,11.29170735,16.48388778,6.58863063,1.05219234,0.00837318
2019-03-09,0.45476699,1.90703086,6.42670093,11.72985632,10.15790441,13.52723949,12.92755209,7.44417715,11.30039807,16.45938958,6.60492416,1.05157229,0.00848766
2019-03-10,0.3986491,1.78926822,6.50512366,11.79993463,10.20295941,13.52296555,12.91236329,7.4452981,11.30148054,16.4541358,6.6080603,1.05115155,0.00860985
2019-03-11,0.54313552,1.61616531,6.44078596,11.87009847,10.22907102,13.52279668,12.90212883,7.45009066,11.30238675,16.45124903,6.61212725,1.05121622,0.00874831
2019-03-12,0.52204455,1.65640157,6.35399129,11.95578896,10.26822719,13.48425655,12.91086357,7.45078622,11.29011172,16.43540521,6.61258723,1.05067403,0.00886191
2019-03-13,0.49576976,1.63507611,6.27538898,12.0101759,10.30695399,13.45971311,12.94489262,7.45125241,11.28693338,16.45534691,6.61816739,1.05132959,0.00899984
2019-03-14,0.5180415,1.61331438,6.25753012,11.95997314,10.3688674,13.45237547,12.93745584,7.45959783,11.29177283,16.45857246,6.62192522,1.05144078,0.00913303
2019-03-15,0.53410045,1.63506918,6.19735,11.97790359,10.44156004,13.41693974,12.93441925,7.45463893,11.28448149,16.44250164,6.62119072,1.05059667,0.00924832
2019-03-16,0.4703597,1.74057976,6.04572793,12.07935451,10.47651511,13.40609323,12.94280529,7.43978405,11.29014994,16.41499965,6.63413705,1.05011146,0.00938234
2019-03-17,0.42513309,1.84540801,5.95616078,12.06579953,10.55026262,13.41050381,12.93427987,7.42230253,11.2888649,16.41102595,6.63115553,1.04959202,0.00951134
2019-03-18,0.53671783,1.7455755,5.85034943,12.16273917,10.55173306,13.42780467,12.91891359,7.4306028,11.2864507,16.39419788,6.63624936,1.04903251,0.00963351
2019-03-19,0.54129467,1.75527895,5.70073731,12.24369128,10.58480536,13.44260329,12.92518116,7.42331,11.28985957,16.39453348,6.63988348,1.0491605,0.00966097
2019-03-20,0.52488328,1.74722514,5.59188573,12.32190376,10.60893597,13.47184351,12.92308526,7.42324055,11.28794973,16.39817554,6.64210554,1.04898502,0.00978097
2019-03-21,0.51785047,1.76384247,5.5099822,12.38219993,10.65224556,13.47134883,12.91848298,7.41295768,11.28364395,16.38663524,6.64231747,1.04858126,0.00991196
2019-03-22,0.51438385,1.75709899,5.48544439,12.39598416,10.69593106,13.47306336,12.91939943,7.40160681,11.27333635,16.38191995,6.64364845,1.04815489,0.01002831
2019-03-23,0.428115,1.8329505,5.44778892,12.39743993,10.757421,13.47684714,12.92248166,7.38829894,11.27407024,16.35530495,6.66136296,1.04777512,0.01014363
2019-03-24,0.39985923,1.8513232,5.34037934,12.44937342,10.81098401,13.50263812,12.91465186,7.37318686,11.28735434,16.3497017,6.66269955,1.04757921,0.01026915
2019-03-25,0.56356981,1.72573778,5.26154624,12.46420581,10.88738658,13.50824421,12.88496201,7.36938759,11.28140115,16.33345586,6.66268363,1.04704323,0.0103761
2019-03-26,0.6517245,1.77232842,5.17440865,12.49266958,10.94185233,13.49628183,12.85125914,7.34665186,11.26055063,16.30600513,6.65098332,1.04480358,0.01048103
2019-03-27,0.68108084,1.85699285,5.07479804,12.49665933,10.98862054,13.5034881,12.82639351,7.34191807,11.23828647,16.28508599,6.65219942,1.04388614,0.01059069
2019-03-28,0.69104637,1.98103026,4.97824734,12.51134969,11.06013412,13.49061473,12.79228948,7.33018801,11.20957256,16.25725803,6.6455893,1.04199181,0.0106883
2019-03-29,0.68042498,2.12632233,4.8911908,12.53688795,11.08556575,13.48815917,12.77289021,7.30108788,11.18879082,16.2192832,6.65804058,1.04055955,0.01079679
2019-03-30,0.66258551,2.34007938,4.74326404,12.57174037,11.11557562,13.46374959,12.7687572,7.26366765,11.18271964,16.19004043,6.64827919,1.03864308,0.01089832
2019-03-31,0.66289344,2.57467487,4.5800178,12.61743347,11.13407854,13.45353785,12.7243097,7.25890368,11.15158167,16.15589588,6.6390648,1.03661606,0.01099226
2019-04-01,0.67243072,2.67699055,4.53696399,12.64416239,11.08122741,13.53768417,12.68353496,7.24733317,11.12613308,16.12056397,6.62753487,1.03435893,0.01108178
2019-04-02,0.73650848,2.67297139,4.48559673,12.71243365,11.09320479,13.54371726,12.66285562,7.18224953,11.14973829,16.09721221,6.6195881,1.03275023,0.01117373
2019-04-03,0.6669665,2.72571047,4.57284601,12.67465338,11.14090617,13.53826036,12.64426286,7.11288573,11.17889785,16.0866015,6.61498433,1.03173606,0.0112888
2019-04-04,0.6543009,2.7046953,4.70568909,12.60728389,11.1807071,13.52679777,12.62452859,7.11533912,11.15363667,16.07582014,6.608985,1.03082942,0.01138702
2019-04-05,0.71375198,2.59413899,4.84173971,12.51467695,11.23029287,13.53062346,12.57596319,7.13091365,11.15004358,16.0481462,6.62792634,1.03028031,0.01150278
2019-04-06,0.59797335,2.61329399,4.97818547,12.4616165,11.27772716,13.51140102,12.58491015,7.12599943,11.14465359,16.03769288,6.6252212,1.02971889,0.01160637
2019-04-07,0.64511684,2.51261206,5.12851774,12.41208473,11.30626708,13.51670927,12.55891599,7.10778586,11.13593131,16.01851473,6.61727577,1.02857316,0.01169547
2019-04-08,0.6710604,2.48317082,5.291986,12.28485142,11.35892163,13.48277813,12.52703893,7.11782953,11.12079345,16.00796573,6.6138046,1.02800212,0.01179723
2019-04-09,0.62902106,2.49653172,5.45701402,12.1499639,11.42177203,13.48547711,12.48646683,7.10136381,11.1283193,15.99535584,6.60977202,1.02704264,0.01189972
2019-04-10,0.70807945,2.50678761,5.52951222,12.05883546,11.48255299,13.4694114,12.45354661,7.08981521,11.09980452,15.96740252,6.59719345,1.02506106,0.0119975
2019-04-11,0.72628364,2.58404376,5.61059159,11.96172156,11.54949233,13.44673321,12.40933556,7.0763219,11.07632868,15.93987884,6.5840922,1.02308735,0.01208938
2019-04-12,0.66301036,2.65242796,5.74439451,11.88617407,11.61054757,13.40944927,12.38236716,7.08121164,11.04372131,15.89743593,6.59569028,1.02138812,0.01218181
2019-04-13,0.61880759,2.74125191,5.86668552,11.80560251,11.64750419,13.38804121,12.35512556,7.09580516,11.00941039,15.8589727,6.58150298,1.01902201,0.01226827
2019-04-14,0.56700568,2.72125473,6.01857219,11.71673694,11.73452311,13.39584571,12.30465894,7.10919547,10.99690377,15.83146216,6.57398447,1.01748779,0.01236904
2019-04-15,0.63274025,2.60344702,6.15821253,11.64687259,11.78167981,13.38579734,12.25907559,7.12862874,10.99820521,15.806653,6.56968618,1.0165243,0.01247744
2019-04-16,0.61528989,2.57717248,6.25189305,11.56956402,11.82509947,13.39074728,12.18679553,7.19192766,10.99954261,15.79545821,6.56775902,1.0161508,0.01259998
2019-04-17,0.58095424,2.53165333,6.37201654,11.52878739,11.85751333,13.386243,12.14304689,7.23586942,10.98092592,15.7920029,6.56297957,1.01529214,0.01271533
2019-04-18,0.65033996,2.38512476,6.52889371,11.47988267,11.90636231,13.36918363,12.12423077,7.23814543,10.95992453,15.77648376,6.55456705,1.01404458,0.01281684
2019-04-19,0.69469122,2.36479043,6.62936067,11.40840024,11.94575263,13.35774246,12.10405078,7.23324978,10.93908292,15.7327797,6.56474531,1.01243379,0.01292007
2019-04-20,0.57237432,2.46194674,6.69215342,11.27022242,12.03725122,13.36459357,12.10311385,7.25094164,10.9277062,15.73073157,6.56378412,1.01213872,0.01304221
2019-04-21,0.65487512,2.45325971,6.71749766,11.11854946,12.11201446,13.37616734,12.08185122,7.25822286,10.92058979,15.71822241,6.56419895,1.01144698,0.01310404
2019-04-22,0.6046216,2.53762263,6.85407334,11.03672108,12.13239965,13.3653721,12.04437488,7.25384537,10.91116764,15.68342822,6.55371227,1.00947119,0.01319001
2019-04-23,0.58412837,2.5828471,6.98240313,10.93097219,12.15311238,13.3680915,12.02287522,7.25851431,10.89067842,15.65997721,6.5452536,1.00786695,0.01327961
2019-04-24,0.70657801,2.51232843,6.97146096,10.91319978,12.18488181,13.35042455,12.02100416,7.26851311,10.86031327,15.64259522,6.54829991,1.00702375,0.01337705
2019-04-25,0.66842947,2.58006508,6.99575374,10.95867008,12.20907563,13.33355845,12.00878474,7.25145019,10.83001878,15.61153187,6.53424863,1.00495641,0.01345693
2019-04-26,0.66177529,2.55371744,7.06068983,10.99265836,12.23407955,13.32566129,12.00787899,7.23001938,10.80620542,15.56556677,6.54479333,1.00341125,0.01354308
2019-04-27,0.65027826,2.58379691,7.0529592,11.04021746,12.25796832,13.31970501,11.97704119,7.25224429,10.77430604,15.54079868,6.53535982,1.00167782,0.013647
2019-04-28,0.63797258,2.55367823,7.13883203,11.10379492,12.25757079,13.27074629,12.00482178,7.25030585,10.74692688,15.49975376,6.52248689,0.99935853,0.01375149
2019-04-29,0.64564218,2.55370311,7.04159529,11.15022649,12.29918888,13.2923675,11.99137318,7.24131212,10.75367178,15.49760655,6.52037672,0.99908201,0.01385421
2019-04-30,0.63269625,2.58749293,6.90499592,11.24692659,12.33623462,13.31488731,11.96735066,7.24156633,10.7610349,15.47872685,6.51580508,0.99833607,0.01394649
2019-05-01,0.70591323,2.53061933,6.90891188,11.2593545,12.37632843,13.30992934,11.9628044,7.23676954,10.73873686,15.45497024,6.50514417,0.9965114,0.01400668
2019-05-02,0.71891023,2.54564165,6.93683621,11.25793483,12.42362627,13.30555528,11.9364342,7.22904942,10.71756961,15.42756329,6.49201068,0.9947744,0.01409391
2019-05-03,0.64117275,2.62038624,6.97966798,11.2122021,12.50324474,13.29886136,11.91802236,7.23835585,10.69205291,15.38375184,6.50425238,0.99383303,0.01419646
2019-05-04,0.58159352,2.65369433,7.06249581,11.17751635,12.54628041,13.30193186,11.89542979,7.24630274,10.67391487,15.35850784,6.49570316,0.99233878,0.01429054
2019-05-05,0.65173196,2.56258753,7.09737918,11.19343047,12.5973194,13.29613803,11.87609582,7.25740337,10.64611678,15.32780455,6.48876956,0.99085361,0.01436973
2019-05-06,0.66974287,2.55840844,7.05952859,11.22428309,12.64082984,13.31231825,11.83589158,7.26582784,10.64321499,15.30330662,6.48216024,0.99003379,0.01445386
2019-05-07,0.66065049,2.66914549,6.97760923,11.26187574,12.69624452,13.30698653,11.80211983,7.25685676,10.62683314,15.26849252,6.47053147,0.98817338,0.01448091
2019-05-08,0.77070507,2.61420138,7.02659593,11.24439691,12.74475777,13.27817034,11.78671102,7.2459041,10.603703,15.2266724,6.45796192,0.98571114,0.014509
2019-05-09,0.66239018,2.60242458,7.13047138,11.22844033,12.80907504,13.28137647,11.77323365,7.24998744,10.58520043,15.22308659,6.45471325,0.98498145,0.01461921
2019-05-10,0.63566032,2.70019975,7.09059262,11.26120796,12.84325123,13.28573627,11.76294051,7.22708947,10.55376363,15.17728448,6.46463228,0.98292275,0.01471873
2019-05-11,0.59458396,2.71603468,7.01522681,11.32898215,12.89383353,13.3048785,11.7643324,7.21951096,10.53949842,15.16510118,6.46109636,0.98211032,0.01481075
2019-05-12,0.58770874,2.53518799,7.03243941,11.36371617,12.94997398,13.30511252,11.76913364,7.25690902,10.54463152,15.18674056,6.46986755,0.98363812,0.01494078
2019-05-13,0.64502044,2.45709275,7.00906531,11.48416699,12.90647904,13.3138284,11.74671225,7.25471048,10.53705463,15.17973908,6.46762772,0.9834484,0.01505454
2019-05-14,0.68025792,2.4621286,6.98554493,11.52107002,12.91716889,13.31223267,11.71489056,7.2468796,10.52919893,15.16968397,6.46304622,0.98274847,0.01514922
2019-05-15,0.69871847,2.38451692,7.09630525,11.50250918,12.97711846,13.30739543,11.67919579,7.24737477,10.50977377,15.14569338,6.45485033,0.98131106,0.01523718
2019-05-16,0.73079072,2.45450289,7.1084562,11.51889745,12.9614167,13.30531633,11.62070812,7.27171503,10.46221127,15.13039823,6.44068072,0.97959155,0.0153148
2019-05-17,0.67902784,2.53894255,7.12887893,11.45591907,13.01871146,13.33174923,11.57998291,7.28736897,10.43883081,15.09546048,6.4509672,0.97878391,0.01537665
2019-05-18,0.65219339,2.516356,7.03119476,11.45174371,13.12821795,13.34355157,11.57139871,7.32168015,10.42895424,15.10474147,6.45474432,0.97973787,0.01548585
2019-05-19,0.62891637,2.5202979,6.87913457,11.49572676,13.22389378,13.35644811,11.5425344,7.35455132,10.43007884,15.11058775,6.46127891,0.98098337,0.01556793
2019-05-20,0.67732826,2.4971233,6.81911494,11.53677412,13.27990805,13.3533798,11.47322624,7.39095241,10.4210483,15.09824791,6.45635463,0.98093438,0.01560764
2019-05-21,0.68398881,2.54409218,6.66631048,11.67976157,13.28579101,13.36744326,11.44375084,7.38835692,10.41168716,15.08292097,6.44951249,0.98077221,0.01561211
2019-05-22,0.69567874,2.58786406,6.61253682,11.71607665,13.26825045,13.40875135,11.39757258,7.40862233,10.39531767,15.0689303,6.44373966,0.98098331,0.01567609
2019-05-23,0.67656986,2.62008165,6.67127825,11.66305923,13.29716118,13.42229635,11.35963408,7.42149004,10.38156017,15.05535886,6.43493656,0.9808118,0.01576197
2019-05-24,0.68211687,2.65132316,6.66426548,11.6509934,13.34526178,13.43683202,11.30547937,7.43874838,10.36061924,15.02469935,6.44373512,0.98009235,0.01583349
2019-05-25,0.60291741,2.69610172,6.65488489,11.65943603,13.42074279,13.43915488,11.27578746,7.45162591,10.35383864,15.01027559,6.43944747,0.9798762,0.01591103
2019-05-26,0.62237928,2.69589828,6.66102024,11.66824697,13.45637999,13.46444782,11.21111976,7.47032842,10.34194054,14.98131956,6.43191693,0.97903086,0.01597134
2019-05-27,0.70721322,2.65307579,6.63343917,11.68103306,13.51582666,13.46981517,11.14414911,7.48802132,10.32962492,14.96052263,6.42246679,0.97876752,0.01604463
2019-05-28,0.70458665,2.66394068,6.56557087,11.74442676,13.57274713,13.45268582,11.09666819,7.509584,10.3304219,14.94704207,6.41781937,0.97837786,0.01612869
2019-05-29,0.71147455,2.66663901,6.59604486,11.70694188,13.65520891,13.43551476,11.0402749,7.53250314,10.32439132,14.9275412,6.40960939,0.97767205,0.01618404
2019-05-30,0.67164714,2.70715663,6.67718776,11.62812784,13.70725893,13.44799721,10.94853423,7.60115912,10.29990051,14.91516743,6.40238656,0.97725532,0.01622133
2019-05-31,0.62763083,2.76612679,6.66296708,11.68501472,13.75433767,13.44502615,10.87172825,7.64186037,10.27871516,14.86755422,6.40671377,0.97603275,0.01629225
2019-06-01,0.59908882,2.69969416,6.55268588,11.71112382,13.88031952,13.43318943,10.85891208,7.69924673,10.27883122,14.88061742,6.41257229,0.97734864,0.01637002
2019-06-02,0.53878872,2.60065116,6.63636345,11.77085,13.90264245,13.45065182,10.80182166,7.74652372,10.26828284,14.87739375,6.41144907,0.97815513,0.01642622
2019-06-03,0.56991651,2.47043006,6.71820303,11.86968003,13.86669985,13.46595675,10.72943842,7.78330476,10.26613211,14.86117117,6.40455985,0.97808154,0.01642591
2019-06-04,0.68247812,2.351145,6.76211536,11.96100852,13.80673463,13.4761008,10.65813529,7.81698092,10.2547834,14.84075258,6.39421906,0.97912648,0.01641985
2019-06-05,0.62995644,2.30870028,6.81728058,12.04670831,13.7807117,13.4821252,10.61524261,7.85475421,10.24270287,14.83256919,6.39347466,0.97936237,0.01641158
2019-06-06,0.61107054,2.27488139,6.90413296,12.08252035,13.74857314,13.48868069,10.54928743,7.90735348,10.23006514,14.82092739,6.38648472,0.97956984,0.01645292
2019-06-07,0.59578787,2.31353965,6.83177999,12.19485153,13.68603962,13.51867837,10.48800875,7.95942286,10.22224759,14.79501438,6.39837685,0.97974618,0.01650634
2019-06-08,0.49175135,2.37280091,6.85598623,12.30648276,13.62047135,13.52667781,10.44777116,7.9871158,10.22458035,14.77735224,6.39244406,0.98001404,0.01655195
2019-06-09,0.52038108,2.35139576,6.88964416,12.35565313,13.60002805,13.53409331,10.37914798,8.02529136,10.20719641,14.75627362,6.38342477,0.98087367,0.01659669
2019-06-10,0.59737247,2.32017862,6.87662598,12.40127819,13.56582638,13.54425728,10.32317752,8.06386937,10.19812469,14.73334963,6.37839761,0.98089921,0.01664306
2019-06-11,0.59467603,2.27837646,6.90824857,12.47137206,13.5269179,13.55809901,10.27779959,8.10742857,10.18869772,14.71711063,6.37406688,0.98052438,0.01668221
2019-06-12,0.56777941,2.27561982,6.93328266,12.54657423,13.48449435,13.58052067,10.22850467,8.14719225,10.161353,14.70921478,6.36727791,0.98149295,0.01669331
2019-06-13,0.61549393,2.21814843,6.94002452,12.59362382,13.44146901,13.60271187,10.18874219,8.19223315,10.14543378,14.70056986,6.3619885,0.98282374,0.01673721
2019-06-14,0.65301681,2.18431116,6.93612627,12.61250577,13.40054269,13.62240761,10.15525328,8.23812034,10.1446994,14.67192073,6.37976424,0.98453831,0.01679338
2019-06-15,0.59502757,2.28339285,6.84779041,12.69031594,13.32424794,13.65929882,10.12038775,8.28908978,10.1385434,14.67050779,6.37860888,0.98593897,0.01684992
2019-06-16,0.50848972,2.31618573,6.84719125,12.76181333,13.31618648,13.67829217,10.06464057,8.32681357,10.13079596,14.66876193,6.37271525,0.99121444,0.01689961
2019-06-17,0.60278977,2.27313205,6.85562355,12.81598831,13.2701319,13.70836379,10.00855731,8.3500315,10.10500363,14.64181188,6.36077323,0.99087366,0.0169194
2019-06-18,0.66428047,2.23567981,6.78255873,12.90350247,13.24415862,13.73062803,9.97077969,8.37590574,10.09124425,14.63569561,6.35687085,0.99173307,0.01696265
2019-06-19,0.65558997,2.28749182,6.70212239,13.00541119,13.20805129,13.74130373,9.9406547,8.39425147,10.07844468,14.62645198,6.34934926,0.99387522,0.0170023
2019-06-20,0.59091418,2.3917887,6.65897269,13.09172865,13.16501956,13.75597486,9.88816382,8.42775477,10.05950488,14.61780759,6.34117315,0.99416174,0.01703543
2019-06-21,0.59671549,2.3857979,6.64392921,13.23476338,13.07893465,13.78093904,9.84101248,8.43243977,10.06015955,14.58464802,6.34933674,0.99426,0.01706377
2019-06-22,0.63501788,2.39197807,6.60428759,13.37397886,12.98902664,13.78666451,9.80681063,8.44658281,10.05035652,14.56166195,6.34248512,0.99404631,0.01710313
2019-06-23,0.63938211,2.40678314,6.50122529,13.42298059,12.94567565,13.84440989,9.78902917,8.46297157,10.05469069,14.57319616,6.34678055,0.99572267,0.0171525
